wavelength,Back_AcaBaim,Belly_AcaBaim,Breast_AcaBaim,Crissum_AcaBaim,Crown_AcaBaim,DorTail_AcaBaim,Rump_AcaBaim,Throat_AcaBaim,WingTip_AcaBaim
260.64,6.67573333333,5.89010666666,5.50073333333,5.62206666667,5.00766666667,9.95753333333,7.70903333333,6.382,9.82553333334
261.01,6.75113333333,5.78236666667,5.505,5.65213333333,4.94733333334,9.91886666667,7.65570000001,6.35713333333,9.99673333333
261.39,6.6446,5.51750666667,5.1878,5.5662,4.7986,9.7094,7.50413333333,6.1852,9.89040000001
261.76,6.6532,5.5785,5.1338,5.532,4.7722,9.65286666666,7.4503,6.1718,9.79473333333
262.13,6.5442,5.38291333333,5.03733333333,5.51726666667,4.68906666667,9.60500000001,7.45866666667,5.98533333333,9.76286666666
262.51,7.37973333334,6.00962,5.63666666667,6.1074,5.24213333333,10.3666666667,8.16386666666,6.559,10.6306
262.88,7.85500000001,6.37526666667,5.89606666667,6.51766666667,5.3828,10.5542666667,8.73666666667,6.75166666667,11.0745333333
263.25,8.19700000001,6.59774666667,5.98526666667,6.78566666667,5.73006666667,10.9036666667,9.067,6.7934,11.2980666667
263.63,8.61053333334,6.77916666667,6.32226666667,7.18893333333,6.1388,11.1121333333,9.30419999999,7.19313333333,11.6927333333
264.00,8.5758,6.49895333333,6.0832,7.14213333334,6.0646,10.8139333333,9.26923333333,6.92486666667,11.6416666667
264.37,9.41766666666,7.25101999999,6.59666666667,7.82146666666,6.7944,11.8287333333,10.1192333333,7.71546666667,12.1808666667
264.75,9.63586666667,7.55234000001,6.74166666667,8.24666666666,7.1192,12.1670666667,10.1995666667,8.058,12.0894666667
265.12,9.79893333334,7.88944666666,6.88966666667,8.53319999999,7.384,12.3249333333,10.5333333333,8.45086666667,12.3103333333
265.49,9.84000000001,8.21808666667,7.08953333333,8.97199999999,7.77713333333,12.6329333333,10.6484333333,8.71606666666,12.3484666667
265.87,9.61233333334,7.97886666667,6.8084,8.68380000001,7.38473333333,12.4254666667,10.223,8.52826666667,12.1052
266.24,9.92099999999,8.55442666668,7.42713333333,8.99446666666,7.91866666667,12.8012,10.2898666667,9.08240000001,12.6213333333
266.61,9.16913333333,7.89634000001,6.65526666667,8.32973333333,7.24633333333,12.0342666667,9.41123333333,8.63386666667,11.7773333333
266.98,9.03880000001,7.90638666667,6.71633333333,8.25506666666,7.1934,12.0124,9.30646666667,8.77346666666,11.7139333333
267.36,8.71699999999,7.69338,6.562,7.95559999999,7.02513333333,11.7946666667,9.03316666667,8.71686666666,11.4642666667
267.73,7.95893333333,6.92094,5.94113333334,7.16926666667,6.10166666666,11.0322,8.33423333333,7.97066666667,10.8719333333
268.10,7.5802,6.80403333333,5.6176,6.83653333333,5.83226666667,10.9344666667,8.06129999999,7.74126666667,10.509
268.48,7.4992,6.94262,5.7842,6.77813333333,5.9038,10.7464,8.08593333333,7.79079999999,10.582
268.85,7.44853333333,6.94134666667,5.809,6.58033333333,5.90593333333,10.6790666667,7.94423333333,7.71680000001,10.5822666667
269.22,6.99966666667,6.71828,5.47533333333,6.22466666667,5.6244,10.3173333333,7.48149999999,7.38513333333,10.0736666667
269.59,6.88126666667,6.72306,5.66846666667,6.0728,5.63306666667,10.2462666667,7.3564,7.28906666667,10.0726
269.97,6.44253333333,6.25368666667,5.33913333334,5.80026666667,5.2274,9.93446666667,6.95073333333,6.74986666667,9.82266666669
270.34,5.88246666667,5.39438666667,4.55046666667,5.1752,4.40546666667,9.14413333333,6.38653333334,5.88606666667,9.05086666667
270.71,5.542,4.9788,4.22313333333,4.73326666666,4.0252,8.67280000001,6.09406666667,5.4782,8.64579999999
271.09,4.89966666667,4.30644666667,3.48713333333,4.0344,3.39853333333,8.09833333334,5.38953333334,4.80793333333,8.11139999999
271.46,5.45893333333,4.63094,3.79933333333,4.527,3.83046666667,8.47066666666,5.82263333333,5.26746666667,8.50819999999
271.83,5.71433333333,4.79484,4.06993333333,4.7476,4.22193333333,8.81766666667,6.03336666667,5.55626666667,8.62913333333
272.20,5.8756,4.79074,4.23526666667,4.89253333333,4.3804,9.04373333333,6.22936666667,5.766,8.78606666666
272.58,5.55,4.21790666667,3.8262,4.50106666667,3.97213333333,8.92179999999,5.9474,5.4798,8.55366666666
272.95,5.26233333334,4.11789333333,3.70426666667,4.4486,3.8082,8.8886,5.86226666667,5.42653333333,8.65479999999
273.32,5.0958,3.85418666667,3.5212,4.26246666667,3.5992,8.67773333332,5.5544,5.10166666667,8.49606666667
273.69,5.00046666667,3.6567,3.2608,4.094,3.34586666667,8.64986666667,5.47993333333,4.93,8.44733333333
274.06,5.65113333333,4.21886666667,3.87826666667,4.6652,3.9852,9.30373333333,6.0074,5.6274,9.00366666666
274.44,6.17333333334,4.86419333333,4.3888,5.10333333333,4.51233333334,9.95933333333,6.3981,6.25466666667,9.50426666667
274.81,6.12,4.91465333333,4.45586666667,5.17173333333,4.52006666667,10.0115333333,6.2975,6.29126666667,9.45173333334
275.18,6.54853333333,5.29444,5.07053333333,5.7458,5.00553333333,10.3718666667,6.8737,6.68793333333,9.68706666667
275.55,6.14693333333,5.09036666667,4.8882,5.4728,4.62613333333,10.0447333333,6.5223,6.3514,9.50473333333
275.93,6.04346666667,5.11961333333,4.7152,5.40566666667,4.4784,9.88086666666,6.49076666667,6.26706666667,9.4204
276.30,5.88086666667,4.95598666667,4.37406666667,4.95806666667,3.91773333333,9.32713333333,6.10403333333,5.90433333333,9.02186666666
276.67,5.79646666666,4.88146666667,4.20806666667,4.81813333333,3.78526666667,9.08566666667,5.8511,5.6396,8.84033333333
277.04,5.32986666667,4.19361333333,3.65706666667,4.15226666667,3.1064,8.37393333333,5.2105,4.9594,8.08319999999
277.41,5.3426,4.26156,3.65353333333,4.15506666667,2.95353333333,8.33793333333,5.219,4.95253333333,8.16713333333
277.79,5.5426,4.5645,3.86873333333,4.24206666667,3.01073333333,8.46873333333,5.3954,5.3004,8.36813333334
278.16,4.5862,3.79867333333,2.92733333333,3.36826666667,2.11906666667,7.54313333333,4.84853333333,4.5302,7.63420000001
278.53,3.5872,2.61085333333,1.94593333333,2.29433333333,1.20033333333,6.52086666667,3.80493333333,3.5804,6.73700000001
278.90,3.24893333333,2.23180666667,1.51406666667,1.84786666667,0.766600000001,6.09986666667,3.4525,3.05786666667,6.30853333333
279.27,2.74126666667,1.92464666667,0.840866666667,1.16006666667,0.282599999999,5.779,2.90066666667,2.6788,5.95566666667
279.64,2.68733333333,1.85712666666,0.790466666665,1.02493333333,0.2908,5.53646666667,2.98326666667,2.6364,5.6826
280.02,3.18026666667,2.61157333333,1.53706666666,1.68933333333,0.895933333334,6.13886666667,3.59163333333,3.24626666667,6.32380000001
280.39,3.20606666667,2.62646666667,1.75366666667,1.9114,1.21593333333,6.3688,3.78906666667,3.42513333333,6.65539999999
280.76,3.05813333333,2.74521333333,1.69193333333,2.06626666667,1.1556,6.2986,3.7786,3.4668,6.77893333333
281.13,2.9962,2.76766666667,1.60246666667,2.0106,1.3304,6.32813333333,3.743,3.5404,6.79973333334
281.50,3.07193333333,2.86802666666,1.82386666667,2.08693333334,1.54046666667,6.61446666667,3.90946666667,3.77933333333,6.75773333334
281.87,2.75713333333,2.46977333333,1.49973333333,1.82713333333,1.27873333333,6.216,3.54786666667,3.42013333333,6.35373333333
282.25,2.8886,2.64188666667,1.68433333333,2.0256,1.40966666667,6.37946666667,3.5518,3.36866666667,6.3294
282.62,3.309,3.26882666667,2.24926666667,2.55833333333,1.75333333333,6.95653333333,4.1314,3.8808,6.7346
282.99,3.18593333333,3.30996666667,2.3734,2.64786666667,1.97226666667,7.07513333333,4.12533333333,4.05933333333,6.9038
283.36,3.00166666667,3.19226,2.32406666667,2.52753333333,1.92986666667,6.93333333334,4.04393333333,3.9162,6.77353333333
283.73,2.389,2.61760666667,1.72806666667,2.03453333333,1.46653333333,6.56093333333,3.56783333333,3.42953333333,6.43286666667
284.10,1.5968,1.73076,0.9718,1.14846666667,0.841866666667,6.01586666667,2.85916666667,2.77813333333,5.59193333333
284.47,1.54406666667,1.67510666667,0.906866666666,1.0596,0.828066666667,5.97606666667,2.73616666667,2.69453333333,5.52993333333
284.85,1.536,1.50612,0.999933333333,0.9258,0.818999999998,5.993,2.78283333333,2.59626666667,5.40826666667
285.22,1.8978,1.90234,1.493,1.20506666667,1.0726,6.3204,3.2018,2.89826666667,5.76053333333
285.59,1.87826666667,1.86827333333,1.4996,1.14773333333,1.05246666667,6.22353333333,3.08486666666,2.79473333334,5.64813333333
285.96,1.99026666667,1.92890666667,1.6594,1.22413333333,1.15033333333,6.32113333333,3.28276666667,2.89993333333,5.71406666666
286.33,2.01146666667,1.83282666667,1.7366,1.1912,1.05053333333,6.28733333333,3.17556666667,2.87906666667,5.64026666667
286.70,2.0572,1.79402,1.76366666667,1.1294,1.0496,6.1652,3.19636666666,2.80153333333,5.59313333333
287.07,2.4202,2.11454,2.0892,1.3042,1.1442,6.26766666667,3.4994,2.99966666667,5.70106666667
287.44,2.8798,2.57691333333,2.63226666667,1.77353333333,1.57773333333,6.61593333333,4.00543333333,3.43926666667,5.99426666667
287.82,3.42273333333,3.18982,3.28866666667,2.3112,2.12326666667,7.1092,4.3415,3.97406666667,6.3308
288.19,3.81253333333,3.49855333333,3.6468,2.62246666666,2.3128,7.27413333334,4.62236666667,4.25726666667,6.69433333333
288.56,3.50593333333,3.29330666667,3.51673333333,2.44553333333,2.05413333333,6.9996,4.44496666667,4.059,6.41593333333
288.93,3.87733333333,3.76885333333,3.94146666667,2.78153333333,2.43446666667,7.3504,4.81736666667,4.59106666667,6.66566666667
289.30,3.76646666667,3.74379333333,3.78186666667,2.84113333333,2.34533333334,7.25613333333,4.68053333333,4.58266666667,6.5822
289.67,3.8368,3.75005333333,3.89053333333,2.85413333333,2.4544,7.27413333333,4.80073333333,4.70553333333,6.631
290.04,4.00673333333,4.01244,4.08893333333,3.01193333333,2.72273333333,7.46033333333,4.90016666667,4.86573333333,6.76166666667
290.41,3.80926666667,3.97384666667,3.98993333333,2.78526666667,2.6782,7.32513333333,4.81426666667,4.7774,6.63133333333
290.78,3.33353333333,3.65988,3.6842,2.51526666667,2.3918,6.99526666667,4.5161,4.4934,6.34333333333
291.15,3.1136,3.29298,3.41913333333,2.2598,2.21906666667,6.82706666667,4.3396,4.38386666667,6.1366
291.52,3.20746666667,3.32576666667,3.43873333333,2.29553333333,2.22666666667,6.90933333333,4.3757,4.53153333334,6.3024
291.89,3.22093333333,3.33828,3.36373333333,2.1608,2.06846666667,6.8926,4.29156666667,4.45173333333,6.27026666667
292.26,3.20846666667,3.48445333333,3.41153333333,2.2604,2.1202,6.90946666667,4.21016666667,4.54406666667,6.18566666667
292.64,3.72506666667,4.03740666666,3.8942,2.64206666667,2.47306666667,7.3334,4.53803333333,5.0604,6.53866666667
293.01,3.27806666667,3.57524,3.50173333333,2.1734,2.06733333333,6.76546666667,3.97243333334,4.56326666666,5.98566666667
293.38,3.56906666667,3.72539333333,3.84346666667,2.25066666667,2.29926666667,7.01413333333,4.20026666667,4.79533333333,5.97506666667
293.75,3.34506666667,3.68727333333,3.675,2.05746666667,1.99866666667,6.77333333333,4.02676666667,4.59873333333,5.77626666667
294.12,3.20373333333,3.71934,3.60633333333,2.01653333333,1.72126666666,6.60286666667,3.98893333333,4.6448,5.63486666667
294.49,3.39113333333,3.96841333333,3.83966666667,2.32986666667,2.00246666667,6.70273333333,4.26336666667,4.95553333333,5.9406
294.86,3.41153333333,4.17696,3.92893333333,2.3744,2.0286,6.7222,4.17293333333,5.01433333333,5.91646666667
295.23,3.44086666667,4.38066666667,3.9464,2.65526666667,2.03186666667,6.76473333333,4.23853333333,5.06673333333,6.04486666667
295.60,2.90866666667,4.00193333333,3.4742,2.2848,1.56706666667,6.41846666667,3.7643,4.58226666667,5.5878
295.97,2.73546666667,3.77607333333,3.30713333333,2.186,1.42386666667,6.13493333334,3.629,4.4904,5.3668
296.34,2.91793333333,3.85478666667,3.41126666667,2.2968,1.43666666666,6.18113333333,3.80496666667,4.608,5.41266666667
296.71,2.92673333333,3.80372,3.3546,2.34166666667,1.41386666667,6.14166666667,3.91296666667,4.6286,5.38426666667
297.08,3.10846666667,4.07472666667,3.57906666667,2.60533333333,1.66786666667,6.35033333333,4.22526666667,4.9042,5.6416
297.45,2.8504,3.97508,3.34826666667,2.50893333333,1.46346666667,6.101,4.0979,4.69613333333,5.5016
297.82,3.1088,4.23154666667,3.52786666667,2.7746,1.72953333333,6.29366666667,4.37573333333,4.93893333333,5.72073333333
298.19,3.259,4.35724666667,3.67826666667,2.9498,1.90486666667,6.49306666666,4.54726666667,5.01466666667,5.9902
298.56,3.24686666667,4.24956666666,3.71486666667,2.92493333333,1.80573333333,6.42646666667,4.52806666667,5.0032,5.80033333333
298.93,3.5896,4.47874,3.96133333333,3.22526666667,2.0198,6.72553333333,4.8788,5.30113333333,6.12006666667
299.30,3.84733333333,4.85646666667,4.26013333333,3.39086666667,2.2424,6.9968,5.15696666667,5.59926666667,6.27426666667
299.67,4.25093333333,5.24802666667,4.60226666667,3.7454,2.50153333333,7.1908,5.53936666667,6.0762,6.5486
300.04,4.16046666667,5.2281,4.6592,3.6416,2.33913333333,7.08233333333,5.5941,6.0626,6.45826666667
300.41,3.82246666667,4.93494,4.39386666667,3.2952,2.00953333333,6.61453333333,5.1765,5.6166,6.06613333333
300.78,3.796,4.96955333333,4.40926666666,3.27333333333,1.98653333333,6.4476,5.15846666667,5.6594,5.93366666667
301.15,3.7762,5.07465333333,4.46433333334,3.2974,1.8474,6.3174,5.13703333333,5.71826666667,5.91413333333
301.52,4.00553333333,5.10684666667,4.60826666667,3.4052,1.91173333333,6.48953333333,5.25453333333,5.89573333333,6.0
301.89,3.86173333333,4.91026666667,4.4724,3.3744,1.7752,6.39866666667,5.15193333333,5.8612,5.82213333333
302.26,3.89126666667,4.88404,4.46846666667,3.26573333333,1.78353333333,6.37226666667,5.0333,5.83393333333,5.5292
302.63,4.02973333334,5.1722,4.6456,3.50553333333,1.981,6.5362,5.22806666667,6.00286666667,5.73053333334
303.00,3.9444,5.12369333333,4.72813333333,3.46273333333,1.95666666667,6.49966666667,5.14016666667,6.0862,5.52993333333
303.37,3.5748,4.64994,4.332,3.1176,1.68266666667,6.17846666667,4.7197,5.62833333333,5.20053333333
303.74,3.6828,4.59801333333,4.439,3.16593333333,1.8002,6.166,4.6298,5.464,5.18393333333
304.10,4.12586666667,4.86823333333,4.559,3.60433333333,2.19606666667,6.45686666667,4.91846666667,5.61566666667,5.4592
304.47,4.5268,5.26038,4.81873333333,4.0662,2.65686666667,6.82553333333,5.39106666667,6.02733333333,5.93373333333
304.84,4.54206666667,5.21918,4.82733333333,4.0218,2.61326666667,6.92186666667,5.29703333333,5.91366666667,5.88613333333
305.21,4.37766666667,5.00780666667,4.54806666667,3.78353333333,2.47553333333,6.86473333333,5.0489,5.61666666667,5.6786
305.58,4.5346,5.19544666667,4.75466666667,3.934,2.63986666667,6.98326666667,5.12123333333,5.9142,5.7262
305.95,4.884,5.55498666667,5.145,4.20213333333,2.95206666667,7.2156,5.3957,6.2866,5.99766666667
306.32,5.18773333333,5.89413333334,5.52566666667,4.67946666667,3.45386666666,7.41813333333,5.84303333333,6.74906666667,6.3628
306.69,5.19726666667,5.69250666667,5.37553333333,4.553,3.32593333334,7.27446666667,5.6819,6.62773333333,6.285
307.06,5.27053333333,5.69182666667,5.20213333333,4.5406,3.3202,7.1434,5.58996666667,6.55946666667,6.34033333333
307.43,5.70513333333,6.10887333333,5.7008,4.9876,3.73873333333,7.36666666667,5.9775,7.06613333333,6.6288
307.80,5.56133333333,6.09795333333,5.6366,4.93066666667,3.58513333333,7.314,5.83996666667,7.0594,6.43526666667
308.17,5.54413333333,6.27705333333,5.83953333333,5.02046666667,3.57226666667,7.4666,5.83293333333,7.3588,6.5938
308.54,5.35566666667,6.21571333333,5.74353333333,4.88853333333,3.39106666667,7.3994,5.66103333333,7.3514,6.51926666667
308.90,5.128,6.09482666667,5.49426666667,4.74166666667,3.31073333333,7.197,5.4026,7.1404,6.37786666667
309.27,5.33073333333,6.20071333333,5.5946,4.94733333333,3.34773333333,7.29193333334,5.47426666667,7.3488,6.54893333333
309.64,5.40793333333,6.282,5.76893333333,5.0656,3.45853333333,7.15346666667,5.51913333333,7.39286666667,6.67626666667
310.01,5.3966,6.32162666667,5.812,5.06233333333,3.47973333334,7.19413333334,5.5193,7.32413333333,6.69733333333
310.38,5.05506666667,6.04993333333,5.51113333333,4.6722,2.99613333333,6.882,5.17776666667,6.9996,6.42746666667
310.75,4.88473333333,6.05954,5.4308,4.56406666667,2.80633333333,6.8282,5.0713,6.9774,6.30286666667
311.12,4.80593333333,5.99435333333,5.39526666667,4.56266666667,2.79226666667,6.74866666667,5.11173333333,6.9018,6.23286666667
311.49,4.55066666667,5.72888666667,5.216,4.38206666667,2.60493333333,6.5564,4.99936666667,6.79853333333,6.1112
311.85,4.74453333333,5.85804,5.389,4.5924,2.87926666667,6.63213333333,5.2678,7.0444,6.374
312.22,4.75033333333,5.91439333333,5.46446666667,4.59673333333,3.022,6.60446666667,5.43333333333,7.10306666667,6.37166666667
312.59,4.8504,5.89038,5.56513333333,4.56326666667,3.05493333333,6.5812,5.5345,7.08913333333,6.34646666667
312.96,5.03253333333,6.12822666667,5.87993333333,4.851,3.2772,6.71106666667,5.84236666667,7.3644,6.57413333333
313.33,4.711,6.03175333333,5.7268,4.70733333333,3.1242,6.41513333333,5.7342,7.19406666667,6.36253333333
313.70,4.45533333333,5.89459333333,5.48386666667,4.5284,2.949,6.2932,5.53253333333,7.0258,6.19953333333
314.07,4.21686666667,5.76804666667,5.24973333333,4.4018,2.77513333333,6.09773333333,5.26613333333,6.86686666667,6.0458
314.43,4.35553333333,5.84099333333,5.32106666667,4.65153333334,2.9432,6.16146666667,5.3062,6.96193333333,6.13366666667
314.80,4.6526,6.02892666667,5.579,4.9324,3.33133333333,6.33093333333,5.5851,7.1924,6.35926666667
315.17,4.816,6.18952666667,5.69486666667,5.04753333333,3.5294,6.52626666667,5.7706,7.31853333333,6.46426666667
315.54,5.2022,6.50816666667,5.95933333333,5.35246666667,3.8656,6.76020000001,5.96783333333,7.5192,6.708
315.91,5.21053333333,6.47830666667,5.9116,5.31146666667,3.88426666667,6.699,5.96523333333,7.4652,6.81686666667
316.28,5.1662,6.35278,5.79226666667,5.2278,3.74553333333,6.49733333334,5.79236666667,7.22793333333,6.7594
316.64,5.16673333333,6.51561333333,5.9206,5.39746666667,3.86446666667,6.64646666667,5.84783333333,7.3616,6.8492
317.01,5.1976,6.44659333333,5.89146666667,5.24713333333,3.8464,6.63899999999,5.6982,7.37166666666,6.73573333333
317.38,5.6546,6.61680666667,6.33886666666,5.49326666667,4.22593333333,6.97366666667,5.96676666667,7.67086666667,6.9564
317.75,5.9272,6.99785333333,6.6472,5.75473333333,4.442,7.23799999999,6.37676666667,8.0334,7.29826666667
318.12,5.96786666667,7.00142,6.66546666667,5.80213333333,4.31293333333,7.17366666666,6.4913,8.09593333333,7.29793333334
318.49,6.21533333333,7.33998666667,6.96846666667,6.0652,4.56806666667,7.48213333334,6.7835,8.48533333334,7.54733333333
318.85,6.17633333333,7.3699,6.84666666667,5.97826666667,4.5702,7.33186666667,6.75516666667,8.46573333333,7.5866
319.22,6.34473333333,7.62773333333,7.133,6.28586666667,4.74373333333,7.44026666666,6.98723333333,8.636,7.90213333334
319.59,5.9884,7.47077333333,6.72726666667,5.95093333333,4.321,7.1266,6.72396666667,8.32213333333,7.61620000001
319.96,5.84966666667,7.33952666667,6.50646666667,5.72093333333,3.99666666667,6.9526,6.4454,8.1486,7.28099999999
320.32,5.8042,7.38199333333,6.49473333333,5.77086666667,4.03306666666,7.05686666666,6.45276666667,8.24786666667,7.2762
320.69,5.76733333333,7.37454666667,6.54433333333,5.8184,4.17133333333,7.00493333333,6.50086666667,8.2606,7.29433333334
321.06,5.6592,7.41125333333,6.61913333333,5.93093333333,4.16026666667,6.93533333333,6.41856666667,8.1892,7.31619999999
321.43,5.31393333333,7.22938666667,6.3008,5.698,3.7756,6.60913333334,6.16246666667,7.93966666667,7.09346666667
321.80,5.07726666667,6.91203333333,5.93633333334,5.42933333333,3.53393333333,6.39686666667,5.83876666667,7.55053333333,6.77326666667
