wavelength,Back_ThrEpif,Belly_ThrEpif,Breast_ThrEpif,Crissum_ThrEpif,Crown_ThrEpif,DorTail_ThrEpif,Patch10_ThrEpif,Patch11_ThrEpif,Rump_ThrEpif,Throat_ThrEpif,WingTip_ThrEpif
244.17,12.7656666667,16.2602222222,15.4186666667,14.5057777778,14.5914444444,16.9519444444,12.6088888889,20.796,14.4202222222,14.4915555556,15.1761111111
244.55,12.9466666666,16.0477777778,15.4915555556,13.8088888889,13.8924444445,16.0616111111,13.0162222222,21.1792222222,14.5181111111,14.7267777778,14.6294444444
244.92,12.4518888889,15.399,14.9608888889,12.8235555556,13.1022222222,14.9872777778,12.4385555555,20.6954444444,14.3633333333,13.9917777778,14.244
245.30,10.764,13.616,13.3433333333,11.0738888889,11.5451111111,13.2439444444,10.7885555555,19.4196666667,12.7106666667,12.0288888889,12.7232222222
245.67,9.00355555556,12.2911111111,12.0616666667,9.90833333333,10.103,12.0675,9.83955555556,18.236,11.4205555555,11.0538888889,11.2944444444
246.05,7.33688888888,10.6553333333,11.0688888889,8.21677777777,8.81044444444,10.8357777778,8.82100000001,17.3768888889,10.0508888889,9.95555555556,9.90244444445
246.42,7.23711111111,10.4271111111,10.793,7.54566666667,8.3838888889,10.3355555556,8.75977777779,17.4232222222,9.99322222222,10.1475555556,9.40544444443
246.79,7.20022222222,10.6911111111,10.7,7.86533333333,8.19766666668,10.2712222222,8.86255555554,17.0428888889,9.86,10.2098888889,9.02011111111
247.17,7.54066666667,10.5893333334,10.5975555556,8.22544444445,8.18455555557,10.4101111111,8.86933333335,17.3147777778,9.89655555556,10.4835555556,8.88555555554
247.54,7.922,10.9566666667,11.0261111111,8.87977777779,8.41622222221,10.7754444444,8.96455555555,17.8134444444,10.061,11.0262222222,9.03411111111
247.92,7.07344444444,9.87766666665,9.96711111111,7.98577777778,7.67177777778,10.1727777778,8.12033333334,16.9956666666,8.97988888889,10.0194444444,7.88088888889
248.29,6.35,9.40433333334,9.419,7.77844444444,7.31722222222,9.71927777777,7.58077777778,16.5091111111,8.21066666666,9.69744444446,7.28777777778
248.67,6.33977777778,9.87655555557,9.62233333334,8.35888888889,7.67611111111,10.2723333333,7.85044444444,16.9134444444,8.46044444445,9.93455555554,7.75588888889
249.04,6.61188888889,9.98811111111,9.86977777779,8.76922222222,7.89022222222,10.3573888889,8.25211111111,17.0433333333,8.59177777778,9.97344444446,7.97133333334
249.42,7.39722222222,10.5023333333,10.5563333333,9.60088888889,8.66066666667,10.7951666667,8.89977777777,17.8838888889,9.44677777778,10.7721111111,8.26777777778
249.79,7.776,10.195,10.6487777778,9.89755555554,8.65099999999,10.3104444444,8.65133333333,17.9461111111,9.55900000001,10.8716666667,8.34566666667
250.17,9.01511111111,11.0496666667,11.111,10.7427777778,9.52377777779,10.6550555556,9.40955555554,19.1878888889,10.4358888889,11.6373333333,9.05011111111
250.54,9.23588888889,11.3537777778,11.2137777778,11.5122222222,9.73033333336,10.5516111111,9.54366666668,19.7965555555,10.8312222222,11.82,9.26388888889
250.92,9.5098888889,11.2288888889,11.5137777778,11.4155555556,9.73566666667,10.1729444444,9.65722222221,20.3653333333,10.9636666667,11.8872222222,9.36255555557
251.29,8.563,10.3477777778,10.6158888889,10.3991111111,8.57333333333,9.01666666667,9.03744444446,19.8596666667,10.2754444444,11.0802222222,8.34622222222
251.66,8.04155555556,9.74444444446,10.3857777778,9.69199999999,8.32544444445,7.97327777777,8.63033333333,19.5835555556,10.3435555556,10.1545555556,8.03088888889
252.04,8.14677777778,9.88855555555,11.1543333333,9.99666666666,8.85011111111,7.30283333333,8.88244444446,20.7507777778,11.122,10.3214444445,8.70944444445
252.41,8.91744444445,10.3981111111,11.9008888889,10.8477777778,9.25755555554,7.4146111111,9.54255555557,22.0576666667,12.2296666667,11.1987777778,9.67422222222
252.79,9.5078888889,10.4384444444,12.378,11.0437777778,9.42922222221,7.2711111111,9.40699999999,22.5473333333,12.5014444444,11.2232222222,9.37333333333
253.16,8.75066666668,9.72933333333,11.5833333334,9.93666666667,8.39355555557,6.40177777778,8.47433333334,22.1876666666,11.7326666667,10.8117777778,8.15177777778
253.54,9.02399999999,10.2833333333,11.9855555555,10.1898888889,8.48777777778,6.6691111111,8.53455555556,22.1873333333,11.8223333333,11.2742222222,8.47611111111
253.91,8.83433333333,11.0043333333,11.9293333333,9.74755555556,8.65644444443,6.71161111111,8.82233333333,22.6015555556,11.8225555555,10.9806666667,8.194
254.28,7.68011111111,10.6715555556,11.2576666667,9.27955555556,8.04633333333,6.38,8.51022222222,21.8071111111,10.928,10.8425555556,7.28944444445
254.66,8.60422222222,11.3253333333,12.0181111111,9.90188888888,8.99477777778,7.26261111111,9.12088888889,22.5623333333,11.3882222222,11.2873333333,7.78533333333
255.03,8.48333333333,11.8047777778,12.205,10.6575555555,9.5638888889,7.9431111111,8.83033333334,22.7955555555,11.7378888889,11.4714444445,8.29655555556
255.41,9.94233333334,13.2291111111,13.1737777778,11.9501111111,11.0972222222,8.76655555557,9.74977777778,23.4734444444,13.0501111111,12.5137777778,9.47466666665
255.78,10.1946666666,12.9584444444,12.7608888889,12.4787777778,10.674,8.63655555557,9.61633333334,23.2233333334,12.6338888889,12.6198888889,8.728
256.15,11.2332222222,14.0957777778,13.2411111111,13.282,11.2333333334,10.7721666667,10.4328888889,23.511,13.2682222222,13.6617777778,9.89022222223
256.53,10.8256666666,13.59,13.11,12.7078888889,10.7476666667,10.9163888889,10.2024444445,22.3131111111,12.5647777778,12.9543333333,9.64422222223
256.90,10.2114444444,12.9588888889,12.5333333333,12.1323333333,10.3695555556,10.3756111111,9.54288888889,21.1887777778,11.9011111111,12.7644444444,9.38477777777
257.28,10.5143333333,13.25,12.7884444444,12.6984444444,10.9085555556,10.9647222222,9.68155555556,20.9501111111,12.0343333333,12.9347777778,9.963
257.65,10.0803333333,12.6025555555,12.3922222222,12.4725555555,10.6905555556,10.6807777778,9.67966666668,20.4904444444,12.062,12.5526666667,9.77977777777
258.02,10.687,12.5475555556,12.7985555555,13.1274444444,11.0073333333,11.1672222222,10.1851111111,20.3616666667,12.4612222222,12.8936666667,10.263
258.40,10.1733333333,11.952,12.7558888889,12.644,10.6571111111,11.0851111111,9.526,19.5504444445,11.8925555556,12.2945555555,10.2848888889
258.77,9.41144444443,11.1706666667,11.9576666667,11.7922222222,9.75533333332,10.4957222222,9.06088888889,18.5978888889,11.1176666667,12.0371111111,9.78177777778
259.15,8.53333333333,10.406,11.3598888889,11.117,9.03111111111,9.98233333333,8.43244444445,18.0324444444,10.317,11.5911111111,8.97788888889
259.52,8.29522222222,10.2267777778,11.2195555556,10.9048888889,8.83255555556,9.7845,8.00244444444,17.8166666667,10.0314444444,11.4093333333,8.76744444445
259.89,8.75333333334,10.7341111111,11.6662222222,11.3911111111,9.32377777779,10.4285,8.33066666667,18.1792222222,10.5306666667,11.7934444444,9.45622222221
260.27,8.57522222222,10.4164444444,11.5328888889,11.2895555555,9.09133333333,10.1956666667,8.03933333333,17.8056666667,10.4312222222,11.7265555555,9.28988888888
260.64,8.94444444445,10.9308888889,11.8268888889,11.5297777778,9.50433333334,10.6777222222,8.35511111111,18.103,10.9262222222,12.1141111111,9.74299999999
261.01,9.12011111111,11.0673333334,11.9124444444,11.5772222222,9.5961111111,10.8392222222,8.62966666666,18.2495555555,11.0526666667,12.2281111111,9.94066666666
261.39,9.10511111111,10.8432222222,11.9387777778,11.525,9.53844444446,10.8701666667,8.58422222223,18.3222222222,10.9066666667,12.3185555556,9.78677777778
261.76,8.72911111111,10.6086666667,11.7291111111,11.1913333333,9.33222222223,10.7468888889,8.34700000001,18.0914444445,10.4076666667,12.1865555556,9.45288888889
262.13,8.31466666667,10.5123333333,11.6457777778,10.9935555556,8.84377777778,10.6966666667,8.04733333333,18.0356666667,10.1112222222,12.1163333333,9.30388888889
262.51,8.78611111111,10.9495555556,12.0052222222,11.3648888889,9.10344444446,10.9723888889,8.37655555556,18.3973333333,10.54,12.4207777778,9.53033333333
262.88,9.06933333333,11.3931111111,12.4828888889,11.9692222222,9.45755555555,11.4682222222,8.33655555556,18.7396666667,10.8542222222,12.6078888889,9.67055555556
263.25,9.48022222222,11.4857777778,12.513,12.1451111111,9.60499999999,11.3853888889,8.571,18.9465555555,11.1804444444,12.888,9.86177777778
263.63,9.60222222222,11.2178888889,12.559,11.8884444445,9.55644444446,11.6521111111,8.73344444446,18.9527777778,11.1874444444,12.9553333333,9.67822222222
264.00,8.77044444444,10.6947777778,11.8774444444,10.8444444445,8.89566666667,10.6444444444,8.07088888889,18.2825555555,10.4031111111,12.4018888889,8.84566666667
264.37,9.26066666667,11.3273333333,12.4427777778,11.1371111111,9.693,10.8907222222,8.474,18.8585555556,10.8688888889,12.8057777778,9.23466666667
264.75,8.76655555556,10.8923333333,12.1695555556,10.9447777778,9.65866666665,10.1882222222,8.33755555557,18.3991111111,10.4023333334,12.712,8.79266666667
265.12,8.90966666667,11.2591111111,12.5031111111,11.6244444444,10.4498888889,10.6106666667,8.67499999999,18.2458888889,10.8501111111,12.9992222222,9.24055555556
265.49,8.92344444444,12.0968888889,12.8232222222,12.2696666667,10.7478888889,10.7090555556,9.0878888889,18.21,11.0937777778,13.1863333333,9.7708888889
265.87,9.74011111112,12.9728888889,13.4127777778,13.1843333333,11.3902222222,11.166,9.74877777777,19.0233333334,11.9318888889,13.6665555555,10.6204444445
266.24,9.62244444445,12.4125555555,12.6811111111,12.7135555556,11.103,10.4848333333,9.44366666667,18.2934444444,11.6317777778,13.2341111111,10.0945555556
266.61,8.71311111111,11.6466666667,12.0383333333,12.1502222222,10.4795555555,9.728,8.42533333333,17.8257777778,11.0872222222,12.6057777778,9.18455555555
266.98,7.98566666667,11.0016666667,11.533,11.2985555555,9.81400000001,9.07577777778,7.98577777778,17.1353333333,10.533,11.916,8.61077777778
267.36,8.73766666667,11.6251111111,12.1844444444,11.7913333333,10.1814444445,9.74294444443,8.35966666667,17.4677777778,10.8843333333,12.1693333334,9.22166666667
267.73,9.14433333334,12.0724444444,12.5788888889,12.2853333333,10.5461111111,10.1972222222,8.44,17.5691111111,11.1625555556,12.2341111111,9.80477777779
268.10,9.20588888888,11.7533333333,12.3598888889,12.1958888889,10.4831111111,10.237,8.49233333335,17.4125555555,11.1111111111,12.3884444444,9.79088888888
268.48,8.91522222223,11.4238888889,12.0771111111,11.9795555556,9.82555555555,10.1383888889,8.16477777778,16.969,10.847,12.2785555556,9.33222222222
268.85,9.06222222223,11.5578888889,12.0118888889,12.17,9.75666666666,10.3993333333,8.237,17.0311111111,11.0286666667,12.2318888889,9.37844444443
269.22,8.71855555555,11.3322222222,11.6874444445,11.7746666666,9.16777777777,9.97194444444,7.98155555556,16.6798888889,10.4544444444,11.8146666667,9.06722222222
269.59,8.55744444444,11.1175555556,11.4813333334,11.4361111111,8.99288888889,9.87983333333,7.84288888889,16.6082222222,10.6498888889,11.7737777778,8.92155555556
269.97,8.17155555556,10.6588888889,11.5004444444,10.9542222222,8.56077777779,9.71061111111,7.69422222222,16.2992222222,10.3134444444,11.5506666667,8.68033333333
270.34,8.28877777778,11.0804444444,12.1173333333,11.3196666667,8.9761111111,10.2461111111,8.22766666667,16.7863333334,10.516,11.921,9.29488888889
270.71,9.00744444445,11.3806666667,12.3768888889,11.6855555556,9.3528888889,10.8387777778,8.92522222223,17.0651111111,11.0114444445,12.33,10.1674444444
271.09,9.68633333334,11.8744444444,12.8187777778,12.1854444445,9.75955555554,11.4730555556,9.51644444442,17.58,11.5353333333,12.7452222222,10.8792222222
271.46,9.69644444444,11.9925555555,12.9992222222,12.2048888889,10.0771111111,11.7746666667,9.82699999998,17.5317777778,11.7041111111,12.7327777778,10.9315555556
271.83,9.16866666667,11.7866666667,12.6101111111,11.8765555556,9.71222222223,11.2983888889,9.69666666667,17.3554444444,11.486,12.4726666667,10.6358888889
272.20,8.54188888889,11.281,12.2491111111,11.3943333333,9.26277777777,10.9592222222,9.2731111111,16.9548888889,10.9412222222,11.8678888889,10.1945555556
272.58,8.00277777778,10.7742222222,11.9227777778,11.0805555556,8.91133333334,10.5856111111,8.93188888889,16.7511111111,10.3506666667,11.101,9.94244444446
272.95,7.70655555556,10.2738888889,11.7377777778,10.6598888889,8.61911111111,10.3316111111,8.44377777778,16.4762222222,9.98322222222,10.7751111111,9.69722222222
273.32,8.03611111111,10.3986666667,11.9838888889,10.8702222222,8.869,10.6521111111,8.57277777778,16.915,10.3034444444,10.9906666667,9.90722222222
273.69,8.08044444444,10.0587777778,11.8548888889,10.585,8.81399999999,10.4480555556,8.44466666667,16.7576666667,10.069,10.7872222222,9.94244444445
274.06,7.93777777778,9.56066666667,11.1576666667,10.2222222222,8.63066666667,9.95355555557,7.82444444445,15.9275555556,9.55022222222,10.4908888889,9.70544444445
274.44,7.34055555556,8.75577777778,10.4563333334,9.31544444445,8.03766666667,9.33133333333,6.992,15.283,9.04622222222,9.90166666668,9.01455555556
274.81,6.63066666667,8.35622222222,9.82622222221,8.75911111111,7.51811111111,8.7455,6.53811111111,14.7095555556,8.47055555556,9.48322222224,8.378
275.18,5.92033333333,7.66377777778,9.27322222223,8.17044444445,7.26255555556,7.99494444444,6.054,14.3524444444,8.01433333334,9.10611111112,7.87533333333
275.55,5.70222222222,7.21955555556,9.02455555555,7.83477777778,6.87466666667,7.79427777778,5.62155555555,14.1288888889,7.57588888889,9.082,7.81166666667
275.93,5.97111111111,7.22077777778,9.21888888888,7.97522222222,7.07911111111,7.872,5.69388888889,14.1525555556,7.61566666667,9.36044444444,7.92222222222
276.30,6.55477777778,7.63211111111,9.4618888889,8.505,7.42144444444,8.02944444444,5.995,14.4036666667,7.84888888889,9.60633333331,8.31844444444
276.67,7.15755555556,7.93144444444,9.60655555555,8.83277777778,7.61444444445,7.96488888889,6.21344444445,14.2971111111,8.02277777778,10.0387777778,8.52233333333
277.04,7.17588888889,8.00788888889,9.54077777779,8.85266666667,7.58888888889,7.48577777778,6.17488888889,14.1328888889,7.833,9.94111111111,8.31466666667
277.41,6.57544444444,7.42422222222,8.84311111111,8.18444444444,6.91133333333,6.72105555556,5.41611111111,13.4423333333,7.13911111111,9.49544444444,7.80433333334
277.79,6.28911111111,7.42433333334,8.5661111111,8.158,6.69711111111,6.61433333333,5.33855555555,13.2604444444,6.81844444445,9.1211111111,7.46266666667
278.16,6.29288888889,7.81222222222,8.98177777777,8.44133333333,6.827,7.07488888889,5.71433333333,13.7427777778,7.10655555556,9.23588888889,7.58966666667
278.53,6.70688888889,8.11011111111,9.27422222223,8.86511111112,7.34866666667,7.26688888889,6.08422222222,13.7662222222,7.43066666667,9.40600000001,7.95266666667
278.90,6.83677777778,8.14911111111,9.58011111111,9.04900000001,7.34288888889,7.23672222222,6.04322222222,13.7857777778,7.28666666667,9.5051111111,7.96177777778
279.27,7.21055555556,8.66866666667,9.64677777777,9.38244444443,7.35811111111,7.62277777778,6.37977777778,13.7196666666,7.57966666667,9.54844444443,8.10866666667
279.64,6.56166666667,8.17677777778,9.00222222222,9.04422222222,6.91744444444,6.75761111111,5.77844444444,13.2441111111,7.07411111111,8.69488888889,7.27277777778
280.02,6.44933333333,8.04855555556,8.81566666667,9.00444444445,6.82122222222,6.74727777778,5.77677777778,13.2648888889,7.01611111111,8.33777777778,7.19311111111
280.39,7.02088888889,8.63311111111,9.5892222222,9.57800000001,7.46777777778,7.66588888889,6.53411111111,13.8832222222,7.95422222222,8.96111111111,7.90911111111
280.76,7.36911111111,9.07588888889,9.99511111109,9.69966666665,7.74111111111,8.36233333333,6.96988888889,14.4044444444,8.51777777778,9.213,8.49055555556
281.13,7.52866666667,9.23822222222,10.0032222222,9.87122222221,7.77677777778,8.76827777778,7.11722222222,14.6987777778,8.74222222222,9.46499999999,8.74755555556
281.50,7.70177777778,9.47777777778,10.0034444444,10.0343333333,8.00788888889,8.97527777777,7.35977777778,14.8114444444,8.92155555556,9.61577777779,8.86522222222
281.87,8.18722222222,9.93166666667,10.4371111111,10.5757777778,8.59355555555,9.5946111111,7.72144444445,15.2493333333,9.3221111111,10.0751111111,9.3418888889
282.25,8.06177777778,9.61088888889,10.1368888889,10.3804444444,8.33444444444,9.23077777777,7.49177777778,15.0615555556,9.07488888889,9.83966666666,9.13344444444
282.62,8.38166666667,9.93277777778,10.3144444444,10.7151111111,8.58444444444,9.52016666667,7.717,15.3632222222,9.27733333333,10.1777777778,9.35266666667
282.99,8.10988888889,9.73666666668,10.0114444444,10.5566666667,8.56366666667,9.12733333333,7.60588888889,15.024,9.04011111111,9.86455555557,9.10422222222
283.36,7.65677777778,9.21144444444,9.66388888889,10.1117777778,8.36477777778,8.45883333333,7.11022222222,14.57,8.46322222222,9.56555555556,8.67844444444
283.73,7.53033333333,9.14522222223,9.59255555554,9.88666666668,8.21933333333,8.38822222222,6.97711111111,14.3936666667,8.46066666667,9.5838888889,8.522
284.10,7.59322222222,9.21799999999,9.76277777778,9.88600000001,8.36722222222,8.30988888889,6.98055555556,14.4464444444,8.55033333334,9.86044444443,8.55466666667
284.47,7.15888888889,8.91877777778,9.35155555555,9.41788888889,8.012,7.72094444444,6.44355555556,14.073,8.05755555556,9.72999999999,8.17411111111
284.85,7.08655555556,8.93844444445,9.32433333332,9.50700000001,8.21155555556,7.446,6.54655555555,14.3638888889,8.248,9.94966666666,8.06111111111
285.22,7.09855555556,9.00355555556,9.35744444444,9.58011111111,8.26766666667,7.41488888889,6.57355555556,14.563,8.41888888889,10.121,7.98933333333
285.59,7.35255555555,9.30633333332,9.85433333333,9.83877777778,8.57788888889,7.75594444444,6.92588888889,14.9791111111,8.715,10.563,8.38611111111
285.96,7.07266666667,8.95355555556,9.51055555554,9.5728888889,8.06166666667,7.26888888889,6.59744444444,14.6978888889,8.34588888889,10.3243333333,8.11244444444
286.33,7.34733333333,9.38255555556,9.87311111112,10.0302222222,8.34,7.61744444444,6.90655555555,14.9936666666,8.62766666667,10.7547777778,8.37077777778
286.70,7.53255555556,9.69877777779,10.2805555555,10.3302222222,8.45488888889,7.7755,7.10366666667,15.3176666667,8.853,11.0614444445,8.61166666667
287.07,8.12044444444,10.187,10.7851111111,10.5896666667,8.85277777778,8.46755555556,7.49533333333,16.0376666667,9.46622222221,11.5825555556,9.06744444445
