wavelength,Back_TacRuvm,Belly_TacRuvm,Breast_TacRuvm,Crissum_TacRuvm,Crown_TacRuvm,DorTail_TacRuvm,Patch10_TacRuvm,Patch11_TacRuvm,Rump_TacRuvm,Throat_TacRuvm,WingTip_TacRuvm
595.49,3.1374,49.3266666667,21.2416333333,30.0589333333,55.3998666667,5.50526666667,50.0272,3.34066666667,49.7154666667,54.0068666667,6.28886666667
595.82,3.14393333333,49.3842,21.3290333333,30.1168,55.3889333333,5.51026666667,50.0094,3.3698,49.7852,54.0322666667,6.30313333334
596.16,3.1168,49.3917333333,21.3206666667,30.1247333333,55.4049333333,5.50186666667,50.0187333334,3.35246666667,49.7960666667,54.0404666667,6.28506666667
596.50,3.10093333333,49.3722,21.3375333333,30.1202,55.3928,5.508,49.9717333333,3.33086666667,49.8405333333,54.0036,6.28613333333
596.83,3.12626666667,49.4174,21.4121666667,30.1959333333,55.4265333333,5.52633333333,49.9495333333,3.35266666667,49.8940666667,54.0432,6.30953333333
597.17,3.14506666667,49.5417333333,21.5431333333,30.2657333333,55.5652,5.5502,50.0388666667,3.3662,50.0455333333,54.2036,6.33206666666
597.51,3.08586666667,49.5236,21.5773333333,30.262,55.5702,5.50486666667,50.0099333333,3.31626666667,50.0519333333,54.2204,6.25993333333
597.84,3.01413333333,49.3966,21.5016666667,30.2189333333,55.4578,5.44646666667,49.8532,3.24186666667,49.9554666666,54.1083333333,6.2018
598.18,2.98806666667,49.3696,21.5213333333,30.2214666667,55.4135333333,5.44213333333,49.8132666667,3.212,49.9644666667,54.0713333333,6.199
598.52,2.93893333333,49.3988,21.5762,30.2394666667,55.4773333333,5.4236,49.8197333333,3.18353333333,50.0032666667,54.1192666667,6.14533333333
598.85,2.8714,49.3754666667,21.5856333333,30.2237333333,55.4625333333,5.36146666667,49.7949333333,3.1364,50.0014666667,54.1032,6.09313333333
599.19,2.83626666667,49.3734666667,21.6371333333,30.2700666666,55.5072666667,5.33833333333,49.753,3.11386666667,50.0446,54.1393333333,6.0604
599.53,2.78346666667,49.3921333333,21.6445333333,30.3162666666,55.6166,5.2962,49.7517333333,3.04613333333,50.0901333333,54.1998,6.02166666667
599.86,2.71333333333,49.3988,21.6132666667,30.2986666666,55.5618666667,5.211,49.6452,2.9928,50.1094666667,54.1655333333,5.92993333333
600.20,2.69553333333,49.4571333333,21.6741333333,30.356,55.5780666667,5.1736,49.5971333333,2.96033333333,50.1561333333,54.1750666667,5.89606666667
600.53,2.6238,49.4332666667,21.6783,30.3504666667,55.5765333333,5.10706666667,49.5410666667,2.88913333333,50.1796,54.1771333333,5.836
600.87,2.62646666667,49.4076,21.6599,30.3565333333,55.5576,5.1334,49.4428,2.89626666667,50.1752666667,54.1602,5.81713333333
601.21,2.70026666667,49.5124666667,21.7742,30.475,55.6612,5.2076,49.5026,2.96673333333,50.3126666667,54.2690666667,5.86826666667
601.54,2.7766,49.7534,21.9840666667,30.6469333333,55.9008666667,5.2972,49.6866666667,3.05773333333,50.5528,54.4986666667,5.92566666667
601.88,2.79166666667,49.8814,22.073,30.7566,56.0132666667,5.329,49.7506666667,3.0884,50.6636666667,54.6405333333,5.94726666667
602.21,2.787,49.9330666667,22.1469,30.8175333333,56.0754,5.31913333333,49.7706666667,3.08106666667,50.7341333333,54.6943333333,5.9536
602.55,2.84266666667,49.9876,22.2093,30.8882666667,56.0971333333,5.35033333333,49.7082666667,3.1036,50.7716666667,54.7245333333,5.99906666667
602.88,2.85546666667,50.0038,22.2758666667,30.9584,56.104,5.34526666667,49.6968,3.08853333333,50.7802666667,54.7248,6.03366666667
603.22,2.93946666667,50.0692,22.3823666667,31.024,56.1382666667,5.40813333333,49.7215333333,3.16713333334,50.872,54.7492,6.12106666667
603.56,3.00733333333,50.1420666667,22.5013,31.1335333333,56.2554,5.4866,49.7699333333,3.21093333333,50.9803333333,54.8362666667,6.216
603.89,3.07993333333,50.2582666667,22.6084333333,31.2286666667,56.3660666667,5.5638,49.8590666667,3.2836,51.0996,54.9924666667,6.28773333333
604.23,3.1468,50.4042,22.7366666667,31.3462,56.5310666667,5.6398,49.9963333333,3.33566666667,51.2784,55.1072,6.34486666667
604.56,3.1504,50.4569333333,22.8181666667,31.4174,56.5775333333,5.61766666667,50.0280666667,3.32546666667,51.3589333333,55.1652666667,6.3674
604.90,3.1318,50.5562,22.8513333333,31.5047333333,56.6821333333,5.59606666667,50.0619333333,3.302,51.4458,55.2658,6.369
605.23,3.11186666667,50.5104,22.8312,31.4684666667,56.6207333333,5.56393333333,49.9994,3.28113333333,51.4012666667,55.2279333333,6.37033333333
605.57,3.13706666667,50.5028,22.8791333333,31.4817333333,56.6344666667,5.56093333334,49.9569333333,3.29533333333,51.4368,55.204,6.39773333333
605.90,3.15266666667,50.5117333333,22.8868333333,31.4860666667,56.6208,5.5608,49.9189333333,3.321,51.4592666667,55.2010666667,6.42313333333
606.24,3.16026666667,50.6296666667,22.9882,31.5795333333,56.7424666667,5.56226666667,50.0304,3.3438,51.6108,55.3100666667,6.43846666667
606.58,3.13393333333,50.7270666667,23.0555,31.6203333333,56.8688666667,5.5544,50.0833333333,3.332,51.7512666667,55.4334,6.43453333333
606.91,3.13506666667,50.7588,23.1225333333,31.6773333334,56.9216666667,5.55866666667,50.0516,3.31773333333,51.7907333333,55.513,6.4352
607.25,3.13093333333,50.8072,23.2250333333,31.7613333333,56.9701333333,5.56766666667,50.0872,3.33573333333,51.8662,55.6118,6.4388
607.58,3.0514,50.8015333333,23.2487,31.7614666667,56.9826,5.4846,50.0240666666,3.278,51.8842666667,55.6042666667,6.38313333333
607.92,3.03033333333,50.6958,23.2599333333,31.7442666667,56.8681333334,5.4754,49.8867333333,3.26253333333,51.8096,55.5892,6.37926666667
608.25,3.03466666667,50.7254666667,23.2858333333,31.7808,56.885,5.48246666667,49.8488666667,3.28333333333,51.8464666667,55.6265333333,6.38786666667
608.59,3.0646,50.6572,23.3303666667,31.7444666667,56.8,5.5028,49.7378666666,3.32113333334,51.7988,55.5802,6.41846666667
608.92,3.07193333333,50.6706666667,23.3768666666,31.8091333333,56.8137333333,5.50233333333,49.6911333334,3.32906666667,51.8871333333,55.6644666667,6.43013333333
609.26,3.0186,50.6889333333,23.3929333333,31.8207333333,56.8045333333,5.4626,49.6324,3.284,51.8626,55.7068666667,6.39366666667
609.59,3.013,50.6150666667,23.4159333333,31.8158,56.7724666667,5.4872,49.5429333333,3.28693333333,51.8062666667,55.6901333333,6.3992
609.93,3.0028,50.5314,23.4243666667,31.8058666667,56.6960666667,5.52273333333,49.4527333333,3.274,51.7278,55.6841333333,6.41013333333
610.26,3.00693333333,50.4674,23.4020666666,31.7978,56.6556666667,5.5236,49.3624666667,3.29173333333,51.6844,55.6664666667,6.40453333333
610.60,2.98426666667,50.4677333333,23.4057666667,31.8155333333,56.6588,5.52886666666,49.3224666667,3.29146666667,51.6785333333,55.6730666667,6.39286666667
610.93,3.0084,50.4597333333,23.406,31.7952,56.6871333333,5.5406,49.2711333333,3.3046,51.6937333333,55.6950666667,6.40473333333
611.27,3.08493333333,50.5109333333,23.4836333333,31.8908,56.7550666667,5.6238,49.2985333333,3.3722,51.773,55.7868,6.49166666667
611.60,3.11106666667,50.5687333333,23.5124,31.9316,56.8168,5.6406,49.2894666667,3.41553333333,51.8185333333,55.8342666667,6.53666666667
611.93,3.11966666667,50.6709333333,23.6465,32.0265333333,56.9580666667,5.69586666667,49.3751333333,3.43853333333,51.9472666667,55.9772,6.55306666667
612.27,3.0996,50.7127333333,23.6943333333,32.0802,57.0312666667,5.73486666667,49.3699333333,3.4226,51.9983333333,56.0298666667,6.53853333333
612.60,3.07313333334,50.8152,23.7848,32.1736,57.174,5.7456,49.4354666666,3.39586666667,52.0651333333,56.1143333333,6.53126666667
612.94,3.11453333333,50.8305333333,23.8296333333,32.2514666667,57.2646,5.78966666667,49.4578666667,3.44346666667,52.1521333334,56.1680666667,6.55966666667
613.27,3.13366666667,50.9557333333,23.9276666667,32.3527333333,57.3889333333,5.80293333333,49.5266,3.4564,52.3168666667,56.2993333333,6.57713333333
613.61,3.12833333333,51.0191333333,24.0122333333,32.4041333333,57.4931333333,5.7684,49.5336,3.46766666667,52.4408666667,56.3358666667,6.5594
613.94,3.18746666667,51.0185333333,24.1121666667,32.4585333333,57.4724666667,5.83386666667,49.4832666667,3.5186,52.4386,56.3290666667,6.60993333334
614.28,3.2068,51.1585333333,24.2339,32.5681333333,57.5958666667,5.83286666667,49.5732,3.547,52.6080666667,56.4674666667,6.61726666667
614.61,3.1802,51.2098,24.3235,32.662,57.6228,5.8164,49.5376666667,3.52433333333,52.6354666667,56.5,6.61866666667
614.94,3.05333333333,51.1116,24.267,32.5824666666,57.5467333333,5.693,49.4566666667,3.386,52.5456,56.3984666667,6.47986666667
615.28,3.00646666667,51.2378666667,24.3354,32.6752,57.6468,5.62206666667,49.5538666667,3.30673333333,52.7092666667,56.5632666667,6.40653333333
615.61,3.04893333333,51.2244,24.3533666667,32.6936666667,57.6111333333,5.577,49.4642,3.31133333333,52.7154666667,56.5336,6.42486666667
615.95,3.06286666667,51.2880666667,24.4292666667,32.7800666667,57.6349333333,5.56086666667,49.4620666667,3.31386666667,52.8315333333,56.5506,6.466
616.28,3.14393333333,51.2420666667,24.4737666667,32.7785333333,57.5346,5.5972,49.3782666667,3.36433333333,52.8204666667,56.4839333333,6.51966666667
616.61,3.1806,51.3834666667,24.6316666667,32.8920666667,57.6449333333,5.651,49.4754,3.38146666667,52.9814666667,56.571,6.55406666667
616.95,3.27453333333,51.4978666667,24.7814,33.0458666667,57.7368666667,5.72186666667,49.5582,3.4414,53.0891333333,56.6711333333,6.6294
617.28,3.2786,51.5792666667,24.8517333333,33.1138666667,57.8082666667,5.7178,49.5668666667,3.40646666667,53.1808666667,56.7566,6.63633333333
617.62,3.23626666666,51.6926666667,24.9268666667,33.2003333333,57.9282666667,5.66553333333,49.6538666667,3.33853333333,53.3288,56.8404666667,6.59566666667
617.95,3.17773333333,51.6646666667,24.9366666667,33.2002666667,57.9415333333,5.64006666667,49.6154,3.26166666667,53.3654666667,56.8442,6.55253333334
618.28,3.1724,51.7783333334,25.0355,33.2538666667,58.0656,5.6282,49.7204666667,3.24293333333,53.4935333333,56.9408666667,6.5382
618.62,3.25186666667,51.9052666667,25.1329,33.401,58.1651333333,5.6908,49.702,3.3472,53.6488,57.0187333333,6.62453333333
618.95,3.2628,51.8848,25.1977333333,33.4407333333,58.1825333333,5.71946666667,49.6452666667,3.39226666667,53.6364666666,56.9852666667,6.63933333333
619.28,3.2448,51.8856666666,25.2433,33.4867333333,58.1638666667,5.728,49.6512,3.3868,53.6774,56.9888666667,6.6272
619.62,3.23953333333,51.9761333333,25.2997,33.5366,58.291,5.72146666667,49.7351333333,3.39866666666,53.793,57.1335333333,6.6432
619.95,3.18813333333,52.0213333333,25.3704666667,33.6399333333,58.4192,5.72513333333,49.7587333333,3.36893333333,53.9041333333,57.2328666667,6.5942
620.28,3.16126666667,52.0466,25.3712,33.6776666667,58.4642666667,5.69913333333,49.7500666667,3.35153333333,53.9399333333,57.2937333333,6.56333333333
620.62,3.07573333333,52.0854,25.3713666667,33.6906666667,58.5010666667,5.63313333333,49.7390666667,3.30733333333,54.0119333333,57.3342666666,6.51026666667
620.95,3.0874,52.0717333333,25.3951,33.7230666667,58.4661333333,5.68406666667,49.6999333333,3.3308,53.9546666667,57.279,6.53473333333
621.28,3.10946666667,52.1349333333,25.4460666667,33.7784666667,58.4995333333,5.7298,49.7013333333,3.3966,54.0127333334,57.3442,6.584
621.62,3.18146666667,52.2256666667,25.5593333333,33.8924666667,58.5794,5.7862,49.7772666667,3.47233333333,54.1197333333,57.452,6.69393333333
621.95,3.21166666667,52.1707333333,25.5721,33.9176666667,58.5197333333,5.82506666667,49.6478666667,3.50806666667,54.0965333333,57.4161333333,6.7322
622.28,3.1434,52.1834,25.6282666667,33.9274666667,58.5864666667,5.80386666667,49.7016,3.42093333333,54.1304666667,57.5028666667,6.71013333333
622.62,3.095,52.1794666667,25.6603666667,33.9469333333,58.5705333333,5.80233333333,49.6830666667,3.35713333333,54.1575333333,57.4507333333,6.6922
622.95,3.0444,52.2208,25.6587333333,33.9514666667,58.5724,5.779,49.6277333333,3.3044,54.1687333334,57.4671333333,6.66946666667
623.28,3.0362,52.2462666667,25.7117666666,33.997,58.5113333333,5.7698,49.5660666667,3.3144,54.1436,57.4118666667,6.66126666667
623.62,3.03913333333,52.218,25.7135666667,33.9404666667,58.4149333333,5.71493333333,49.5098666667,3.299,54.0989333333,57.3236666667,6.65713333333
623.95,3.02106666667,52.149,25.7457333333,33.9540666667,58.2982,5.65293333333,49.3957333333,3.25986666667,54.0756,57.257,6.6174
624.28,3.03966666667,52.1302,25.8216666667,34.0257333333,58.3286666667,5.65953333333,49.3291333333,3.23713333333,54.0805333333,57.1732,6.598
624.62,2.995,52.1703333333,25.8559,34.0388666667,58.3808,5.63233333333,49.3711333333,3.2092,54.1902,57.2162,6.53413333333
624.95,3.039,52.2020666667,25.9900666667,34.1174,58.408,5.68306666667,49.4180666667,3.219,54.2774,57.2817333333,6.57973333333
625.28,3.0766,52.2144,26.0539333333,34.1766666667,58.3826,5.73073333333,49.3785333333,3.2516,54.2942,57.2336666666,6.5776
625.61,3.09746666667,52.2634,26.1462,34.2801333333,58.4415333333,5.738,49.422,3.25793333333,54.4128,57.2761333333,6.59513333333
625.95,3.1878,52.3764,26.2873333334,34.421,58.5157333333,5.80013333333,49.4782666667,3.3648,54.5271333333,57.3185333333,6.65093333333
626.28,3.27053333333,52.4551333333,26.3591333333,34.4842666667,58.5798666667,5.83046666667,49.5172666667,3.43906666667,54.5942666667,57.3974,6.6956
626.61,3.2484,52.3771333333,26.3593333333,34.5117333333,58.5593333333,5.8142,49.4684,3.43133333333,54.5298666667,57.3116,6.67286666667
626.94,3.23466666667,52.3266,26.3954,34.5180666667,58.5902,5.80746666667,49.472,3.3826,54.5445333333,57.2906,6.64293333333
627.28,3.24513333333,52.4257333333,26.5038,34.646,58.7400666667,5.85573333333,49.562,3.40066666667,54.685,57.3885333333,6.68066666667
627.61,3.26406666667,52.5785333333,26.6163333333,34.7209333333,58.9180666667,5.92113333333,49.6794666667,3.43366666667,54.8136666667,57.4932,6.7318
627.94,3.256,52.6566,26.6706666667,34.7346666667,58.9706,5.93126666667,49.7106,3.44473333334,54.9085333333,57.6283333333,6.7512
628.27,3.36666666667,52.6471333333,26.7922666667,34.8713333333,59.0056666667,6.01866666667,49.7310666667,3.533,54.9782666667,57.6582,6.8806
628.61,3.33506666667,52.6843333333,26.7899333333,34.9252666667,59.0783333333,5.96706666667,49.75,3.50306666667,55.0369333333,57.7025333334,6.831
628.94,3.2812,52.671,26.7778,34.918,59.0716,5.88853333333,49.6826666667,3.4558,55.0536666667,57.695,6.78866666667
629.27,3.24806666667,52.7412,26.8241333333,34.9401333333,59.1475333333,5.88366666667,49.7347333333,3.45593333333,55.1000666667,57.762,6.77846666667
629.60,3.26306666667,52.7099333333,26.8711,34.9486,59.1493333333,5.89233333333,49.7120666667,3.45013333333,55.1186666667,57.8242,6.8042
629.94,3.25933333334,52.7309333333,26.9354333333,35.0262,59.2257333333,5.9016,49.7398666667,3.45466666666,55.1707333333,57.8856,6.847
630.27,3.27793333333,52.8888666666,27.0989,35.1172666667,59.3906666667,5.92086666667,49.8262,3.48953333333,55.3144666667,58.0583333333,6.89406666667
630.60,3.27613333333,52.9791333333,27.1589333333,35.1902666667,59.4226666667,5.90366666667,49.8320666667,3.47886666667,55.3814,58.1857333333,6.88473333333
630.93,3.2908,52.9956,27.206,35.2374666667,59.4144,5.90486666667,49.7922666667,3.50533333333,55.4148666666,58.2408,6.89893333333
631.26,3.3334,53.0459333333,27.2937333333,35.3669333333,59.4432666667,5.9386,49.8006,3.55313333334,55.4812,58.3332666667,6.94933333334
631.60,3.4088,53.1436,27.4378666667,35.5336666667,59.5265333333,6.021,49.9058,3.6356,55.5571333333,58.4514666667,7.04293333333
631.93,3.32966666666,53.2370666667,27.5050333333,35.5760666667,59.6018666667,5.97266666666,49.8976,3.6008,55.6316666667,58.5056666667,7.0114
632.26,3.34246666667,53.2505333333,27.5634,35.5918666667,59.5615333333,5.99006666667,49.7788666667,3.6282,55.6290666666,58.4640666667,7.05333333333
632.59,3.33613333333,53.1851333333,27.6106666667,35.6092666667,59.5234666667,6.00173333333,49.7752,3.5948,55.6188,58.481,7.01106666667
632.92,3.32466666667,53.1712,27.6393333333,35.6677333333,59.5191333333,5.98673333333,49.7304,3.54593333333,55.6105333333,58.4658,6.9758
633.26,3.21,53.1757333333,27.5967666667,35.6858,59.5544,5.93093333333,49.6461333333,3.45986666667,55.5853333333,58.4350666667,6.8742
633.59,3.18413333333,53.2148666667,27.6438666667,35.7131333333,59.5219333333,5.94246666667,49.5668,3.4476,55.6300666667,58.4318,6.821
633.92,3.223,53.2432,27.7209333333,35.7934,59.5354,5.9668,49.6064666667,3.45786666667,55.7424666667,58.5045333333,6.81933333333
634.25,3.24886666667,53.2898,27.8305666667,35.8631333333,59.629,5.99053333333,49.6440666667,3.51873333333,55.8398666667,58.5058,6.8684
634.58,3.29026666667,53.3181333333,27.9178333333,35.9406666667,59.6811333333,6.0176,49.6528666667,3.5524,55.9116666667,58.5354666667,6.90793333333
634.91,3.32086666667,53.2965333334,27.9735666667,35.9294,59.6702666667,6.014,49.5980666667,3.55833333333,55.9604,58.4956666667,6.90873333333
635.25,3.26733333333,53.2992,27.9833,35.9242,59.7292,5.91766666667,49.5717333333,3.4758,56.0140666667,58.4965333333,6.84473333333
635.58,3.23493333333,53.377,27.9924333333,35.9747333333,59.8342,5.85473333333,49.5876,3.43933333333,56.0535333333,58.6356,6.79273333333
635.91,3.2096,53.4518666667,28.0950666667,36.103,59.9606666667,5.85393333333,49.6718,3.43666666667,56.1726666666,58.7348666667,6.79653333333
636.24,3.23073333333,53.6836666667,28.2223333333,36.235,60.167,5.86253333333,49.7624,3.4784,56.3220666667,58.8917333333,6.858
636.57,3.224,53.7564,28.3678333333,36.3625333333,60.2765333333,5.8586,49.812,3.48273333333,56.4762,59.0069333333,6.89893333333
636.90,3.2684,53.8142666667,28.4820333333,36.4127333333,60.3464666667,5.875,49.9141333333,3.5328,56.5898,59.0945333333,6.9668
637.23,3.3188,53.8354666667,28.5983333333,36.4938666667,60.4286,5.8756,49.9689333333,3.59273333333,56.6574,59.1688666667,7.0836
637.56,3.34706666667,53.8376,28.6620333333,36.5112666667,60.4143333333,5.9186,49.9112,3.62826666667,56.6581333333,59.1046,7.15453333333
637.90,3.34746666667,53.9294666667,28.7205333334,36.5901333333,60.4625333333,5.94113333333,49.9146,3.6204,56.7432,59.2321333333,7.1596
638.23,3.3184,54.0598666667,28.8252666667,36.655,60.555,5.97646666667,49.9802,3.60586666667,56.8619333333,59.3754666667,7.14613333333
638.56,3.26753333333,54.0639333333,28.8524,36.6792,60.6141333333,5.9652,49.9924,3.58933333333,56.8781333333,59.405,7.11113333333
638.89,3.31273333333,54.1639333333,28.9388333333,36.7515333333,60.6230666667,6.02593333333,49.9810666667,3.63126666667,56.9220666667,59.4956,7.12873333333
639.22,3.32046666667,54.1803333333,29.0132,36.6972,60.5744666667,6.03,49.9882666667,3.59626666667,56.9720666667,59.4472666667,7.11373333333
639.55,3.30053333333,54.2267333333,29.0243333333,36.6774,60.6031333333,6.01926666667,49.9996,3.5476,57.0172,59.5183333333,7.05946666667
639.88,3.33126666667,54.2516,29.1321,36.7635333333,60.7294,6.0764,50.0308,3.57966666667,57.1375333333,59.5868,7.1188
640.21,3.27286666667,54.229,29.0459666667,36.6419333333,60.6402,6.011,49.9251333333,3.50933333333,57.0576666667,59.5581333333,7.03106666667
640.54,3.24133333333,54.2849333334,29.0952333333,36.6456,60.6014,5.9954,49.8646,3.43226666667,57.082,59.5353333333,6.97546666667
640.87,3.17446666667,54.2493333333,29.0725666667,36.5959333333,60.558,5.98873333333,49.8032666667,3.34033333334,57.0634,59.5325333333,6.86606666667
641.20,3.10086666667,54.3631333333,29.1095,36.6584,60.7202666667,5.9508,49.8654,3.25226666667,57.1952,59.7058,6.7744
641.53,3.1014,54.351,29.1139333333,36.6849333333,60.7328,5.9482,49.8332666667,3.22806666667,57.2364,59.7157333333,6.7486
641.87,3.07673333333,54.3732666667,29.1378,36.7318666667,60.8242,5.88826666667,49.8576666667,3.1652,57.2650666667,59.8062,6.71686666666
642.20,3.11913333333,54.4456666667,29.2155666667,36.8041333333,60.8725333333,5.93,49.9668,3.17246666667,57.3493333333,59.8994,6.79306666667
