wavelength,Back_CamPalf,Belly_CamPalf,Breast_CamPalf,Crissum_CamPalf,Crown_CamPalf,DorTail_CamPalf,Rump_CamPalf,Throat_CamPalf,WingTip_CamPalf
451.04,10.5976666667,26.8899333333,21.633,25.3146,8.85673333333,9.16586666667,13.6252666667,20.3196,10.7026333333
451.40,10.5812666666,26.9001333333,21.6293333333,25.3015333333,8.8498,9.13193333334,13.6103333333,20.3036,10.6907333333
451.75,10.5922,26.9399333333,21.6809333333,25.3340666667,8.8698,9.1506,13.6452,20.3469333334,10.7126666667
452.10,10.624,27.0062,21.7164,25.3897333333,8.88006666667,9.17986666666,13.6875333333,20.3847333333,10.7443
452.46,10.6276,27.0072,21.7371333333,25.3853,8.87306666667,9.174,13.7023333333,20.4020666667,10.7448
452.81,10.6326,27.0405333333,21.7601333333,25.4127333333,8.86626666667,9.1692,13.7138,20.4408666667,10.7433
453.17,10.6745333333,27.1193333333,21.8156666667,25.4764333333,8.89773333333,9.21113333333,13.7534666667,20.4997333333,10.7933666667
453.52,10.7179333333,27.2140666667,21.8794,25.5474333333,8.9294,9.24146666667,13.7988666667,20.5549333333,10.8245666667
453.87,10.7076,27.257,21.8981333334,25.5904333333,8.9228,9.2312,13.791,20.5692666667,10.8029666667
454.23,10.7456,27.3499333333,21.9682666667,25.6656,8.96153333333,9.26646666667,13.8506666667,20.6466666667,10.8318333333
454.58,10.7556,27.3738666667,21.9918,25.6853666667,8.974,9.27593333333,13.8491333333,20.6322,10.8378666667
454.93,10.7424666667,27.4178,21.9976,25.6796,8.967,9.27426666667,13.8384666667,20.6332,10.8178666667
455.29,10.7799333333,27.4654666667,22.0570666667,25.7452333333,9.003,9.32186666666,13.8809333333,20.682,10.8558333333
455.64,10.7735333333,27.4709333333,22.07,25.7698333333,8.9758,9.30086666667,13.8676,20.6876666667,10.8284333333
456.00,10.7958666667,27.5376,22.1256,25.8179333333,8.98673333333,9.30873333333,13.8784666667,20.7225333333,10.8279333333
456.35,10.8501333333,27.6351333333,22.1908666667,25.9127333333,9.0224,9.33193333333,13.9095333333,20.7815333333,10.8679
456.70,10.9003333333,27.7224,22.2514666667,25.9851333333,9.0586,9.36479999999,13.9568666667,20.8426,10.9000333333
457.06,10.8908,27.7513333333,22.2744,26.0187333333,9.03946666667,9.344,13.9445333334,20.8650666667,10.8876333333
457.41,10.9096666667,27.814,22.3183333333,26.0664333333,9.0486,9.35913333333,13.9592666667,20.9064666667,10.9011666667
457.76,10.9162666667,27.8458,22.3686,26.0914,9.05286666667,9.37493333333,13.9786666667,20.9504,10.9210666667
458.12,10.9118,27.8432666667,22.3940666667,26.1112,9.04993333333,9.3718,13.9675333333,20.9592666667,10.9036333333
458.47,10.9235333333,27.8899333333,22.4509333333,26.1537666667,9.0508,9.38260000001,13.982,20.9987333333,10.9104333333
458.82,10.9448666667,27.9408666667,22.5122666667,26.2147666667,9.07433333333,9.41026666667,14.0139333333,21.0458,10.9302
459.18,10.9326666667,27.9449333333,22.5116666666,26.2156,9.04793333333,9.39579999999,14.0042,21.0528,10.9045333333
459.53,10.9493333333,28.0175333333,22.5518666666,26.2553333333,9.06933333333,9.40233333334,14.0266,21.0763333333,10.9182333333
459.88,10.9339333333,28.0395333333,22.5594666667,26.2724666667,9.07126666667,9.39446666667,14.0302666667,21.0961333333,10.9163666667
460.24,10.9422,28.0928,22.6045333333,26.3100333333,9.07633333333,9.40413333334,14.0536666667,21.1274666667,10.9271
460.59,10.9274666667,28.1133333333,22.6341333333,26.3251666667,9.071,9.39719999999,14.0535333333,21.1238666667,10.9102
460.94,10.9387333333,28.1736666667,22.6759333333,26.3675,9.0936,9.40086666667,14.077,21.1587333333,10.9120666666
461.29,10.9290666667,28.2171333333,22.7043333333,26.3832333333,9.09406666667,9.39146666667,14.0816666667,21.1797333333,10.9016666667
461.65,10.9572666667,28.3188,22.7598,26.4538333333,9.11473333333,9.40833333333,14.1128666667,21.2254666667,10.8952666667
462.00,10.9764666667,28.4357333333,22.8321333333,26.5318666667,9.14020000001,9.41753333334,14.145,21.2727333333,10.9183
462.35,10.9834666666,28.5474666667,22.8915333333,26.6175,9.16366666666,9.41773333334,14.1745333333,21.3392,10.9213333333
462.71,10.9818666667,28.6069333333,22.9174666667,26.6541333333,9.15419999999,9.3826,14.174,21.3556,10.8948666667
463.06,11.0272666667,28.7504,23.0154666667,26.7649666667,9.204,9.4034,14.2116666667,21.4255333333,10.9346333333
463.41,11.0504,28.8613333333,23.0988,26.8688,9.23059999999,9.42686666667,14.2524,21.4987333333,10.9633666667
463.76,11.0726,28.971,23.1992,26.9511333333,9.23146666666,9.42713333334,14.2720666666,21.5532,10.9596
464.12,11.0622,29.0240666667,23.2362666667,26.9719666667,9.21973333334,9.40973333333,14.2749333333,21.5735333333,10.9287
464.47,11.0664,29.1066666667,23.2814,27.0229666667,9.2178,9.39026666667,14.2752666667,21.5911333333,10.9287333333
464.82,11.076,29.1848666667,23.3250666667,27.0685,9.22233333334,9.39413333333,14.2917333333,21.6396666667,10.9221
465.17,11.0800666667,29.2555333333,23.3798666667,27.1408,9.22440000001,9.39199999999,14.2989333333,21.6641333333,10.9239
465.53,11.0924666667,29.3469333333,23.4307333333,27.2088666667,9.23853333333,9.38900000001,14.326,21.7134,10.9391
465.88,11.0934,29.4119333333,23.4604,27.2314666667,9.24193333334,9.38546666667,14.3322,21.7436,10.9195666667
466.23,11.1122666667,29.4769333333,23.5156666667,27.3014666667,9.26700000001,9.40993333333,14.3697333333,21.7831333333,10.9434
466.58,11.1458666667,29.5780666666,23.5960666667,27.3685,9.29553333334,9.45266666667,14.4182666667,21.8482,10.9773333333
466.94,11.1508666667,29.6971333333,23.6778,27.4575333333,9.31906666667,9.46320000001,14.4586,21.8948666667,10.9856
467.29,11.1704,29.7698666667,23.7382,27.4948333334,9.33500000001,9.47240000001,14.4761333333,21.9234,10.9901333333
467.64,11.1666,29.8573333333,23.7961333333,27.5520666667,9.357,9.47486666666,14.4858,21.9478,10.996
467.99,11.2055333333,29.9642666667,23.8808,27.6529333333,9.40020000001,9.50653333333,14.515,22.0221333333,11.0276
468.35,11.2423333333,30.0444666667,23.9588666667,27.7392666667,9.44,9.53539999998,14.5698,22.1207333333,11.044
468.70,11.3072666667,30.1853333333,24.0782666667,27.8579333333,9.48866666667,9.58366666665,14.6397333333,22.2109333333,11.1058333333
469.05,11.3176,30.2646666667,24.1312666666,27.9239333333,9.50280000001,9.57013333333,14.6556,22.2726,11.1012666666
469.40,11.3411333333,30.3404,24.2054666667,27.9892,9.53920000001,9.59533333333,14.6814666667,22.3264,11.1218
469.75,11.3436666667,30.398,24.2454,28.0429,9.53433333333,9.59540000001,14.6933333333,22.3656,11.1165666667
470.11,11.3604,30.4888666667,24.3028666667,28.0927333333,9.53773333333,9.59893333334,14.7038666667,22.4153333333,11.1233
470.46,11.3934666667,30.5860666667,24.3734,28.1745666667,9.56799999998,9.62433333333,14.7239333333,22.4696,11.1475
470.81,11.4078666667,30.6466,24.4085333333,28.2103666666,9.56966666668,9.61326666667,14.7269333333,22.5079333334,11.1358666667
471.16,11.4052,30.7101333333,24.4484666667,28.2661333333,9.56100000001,9.61453333333,14.7482,22.5552666667,11.1254666667
471.51,11.4100666667,30.7621333333,24.4622,28.3137,9.55979999999,9.62826666666,14.7680666666,22.5872666667,11.1085
471.87,11.4095333333,30.8132666667,24.49,28.3266333333,9.55233333333,9.62873333334,14.7861333333,22.5988666667,11.1037
472.22,11.4366,30.9081333333,24.5408666666,28.3914,9.55966666665,9.63606666667,14.7965333333,22.6328,11.1228333333
472.57,11.4467333333,30.9596666667,24.5695333333,28.4298333333,9.56893333333,9.65206666666,14.7958666667,22.6568,11.1135
472.92,11.4900666667,31.0232666667,24.6341333334,28.4780666667,9.57960000001,9.68726666666,14.8260666667,22.6898,11.1291333333
473.27,11.4652666667,31.0192666667,24.6216,28.4756333333,9.53166666667,9.63966666667,14.8044,22.6762,11.1030333333
473.62,11.474,31.0345333333,24.6477333333,28.4784,9.5302,9.64066666668,14.8068,22.6791333333,11.1150666667
473.98,11.4766,31.0376666667,24.6668,28.4773333333,9.51366666666,9.62893333333,14.801,22.6748666667,11.0959666667
474.33,11.4996666667,31.1033333333,24.7066666667,28.5172666667,9.54419999999,9.64773333333,14.8508666667,22.7402,11.1268333333
474.68,11.5019333333,31.1426,24.7186666667,28.5189666667,9.53960000001,9.67193333333,14.8616666667,22.7505333333,11.1429
475.03,11.5455333333,31.1894,24.7664,28.5625,9.58313333333,9.71453333333,14.8906666667,22.7754666667,11.1835333333
475.38,11.5668,31.2202,24.7940666667,28.6032333333,9.59866666667,9.71433333332,14.9102666667,22.8101333333,11.2046
475.73,11.5722,31.2580666667,24.8234,28.6556,9.61640000001,9.73306666667,14.9201333333,22.8267333334,11.2231333333
476.08,11.5525333333,31.2436,24.8231333333,28.6447,9.59360000001,9.72146666667,14.9092666666,22.8285333333,11.2099666667
476.44,11.5438,31.2377333333,24.8129333333,28.6396333334,9.5858,9.71440000001,14.9086666667,22.8066,11.2092333334
476.79,11.5442666667,31.2446666667,24.8072,28.6514666667,9.60813333333,9.72706666667,14.9345333333,22.8214,11.2224666667
477.14,11.5767333333,31.2774666667,24.8429333333,28.6804,9.63960000001,9.77259999999,14.9640666667,22.8615333333,11.2711666667
477.49,11.6112666667,31.3249333333,24.8713333333,28.7359333333,9.64246666667,9.80733333334,14.9923333333,22.8928,11.2749666667
477.84,11.6212,31.3521333333,24.8755333333,28.7556,9.65966666667,9.81986666667,15.0256,22.9208,11.3002
478.19,11.6157333333,31.3440666667,24.8656666667,28.7619666667,9.64853333333,9.81946666665,15.0063333333,22.915,11.29
478.54,11.5980666666,31.3032,24.8525333333,28.7527333333,9.63940000001,9.78973333334,14.9929333333,22.9047333333,11.2692666667
478.89,11.5732666667,31.2815333333,24.8116666667,28.7335333333,9.59413333335,9.76873333334,14.9646666667,22.8839333333,11.2418666667
479.24,11.6027333333,31.2832666667,24.8050666667,28.7298666667,9.62506666667,9.80946666667,14.9900666667,22.9035333333,11.2705
479.60,11.6159333333,31.2453333333,24.7739333334,28.6867666667,9.62886666665,9.83593333335,14.9978,22.8834,11.2712666667
479.95,11.6234,31.2125333333,24.7567333333,28.6614666667,9.64386666666,9.85473333332,14.9858666667,22.8665333333,11.2706
480.30,11.6309333334,31.2174666667,24.7756,28.6761,9.64880000002,9.87926666665,15.005,22.8990666667,11.2788333333
480.65,11.6202666667,31.1532666667,24.7544666667,28.6195666667,9.63213333333,9.8776,14.9780666667,22.8740666667,11.2757
481.00,11.6227333333,31.1204666667,24.7424,28.5869666667,9.62153333333,9.88313333334,14.987,22.8558,11.295
481.35,11.6386666667,31.1234666667,24.7592666667,28.5892666667,9.63433333333,9.90146666665,15.0188666667,22.8705333333,11.3359
481.70,11.6782,31.1692,24.8056,28.6352333333,9.65533333334,9.95593333335,15.0492666667,22.9102,11.3838666666
482.05,11.6873333333,31.1846,24.8158,28.6401,9.64333333335,9.9664,15.0684,22.9229333333,11.4054666667
482.40,11.7108666667,31.2226666667,24.8596,28.6788666667,9.648,10.0078666667,15.0976666667,22.956,11.4435
482.75,11.7366,31.2682,24.9142666667,28.7336,9.67326666667,10.048,15.1451333333,23.0068666667,11.4885333333
483.10,11.7537333333,31.278,24.9528666667,28.7593333333,9.6784,10.0678666666,15.1768,23.0263333333,11.5168333333
483.45,11.7606,31.3013333333,24.9825333333,28.7830333333,9.67799999999,10.0666666667,15.1888666667,23.0442,11.5364666667
483.80,11.7654,31.3058666667,24.9782666667,28.7780333333,9.68100000001,10.0782666666,15.2036,23.0448666667,11.5542333333
484.15,11.7772666667,31.3152,24.9876,28.7851333334,9.69646666667,10.0838,15.2136,23.0463333333,11.5685333333
484.50,11.7904,31.3568,25.0099333333,28.8142666667,9.70966666667,10.1032666667,15.2358,23.0664,11.5929
484.85,11.81,31.3877333333,25.0311333333,28.8426666666,9.73346666666,10.1300666667,15.2612666667,23.0852666667,11.6061
485.20,11.8221333333,31.413,25.0538666667,28.8652666667,9.75046666665,10.1509333333,15.2793333333,23.1078666667,11.6254
485.55,11.8105333333,31.4149333333,25.0617333333,28.8655333333,9.75273333333,10.1494,15.2811333333,23.1156,11.6236
485.90,11.8134666667,31.4145333333,25.0753333333,28.8749666667,9.76373333334,10.1562666667,15.2886666666,23.1262666667,11.6264333333
486.25,11.8112666667,31.4182,25.0762666666,28.8726666667,9.76886666666,10.1516666667,15.2936666667,23.1268,11.6217666667
486.60,11.8122,31.4160666667,25.0799333333,28.8703666667,9.777,10.1442,15.2960666667,23.1249333333,11.6196333333
486.95,11.8042,31.4266,25.0770666667,28.8538,9.77406666668,10.138,15.2779333333,23.1199333333,11.6130666667
487.30,11.8104666667,31.4437333333,25.0891333333,28.8621,9.78326666665,10.1536,15.2848,23.1334,11.6121
487.65,11.8308,31.4821333333,25.1358,28.9011666667,9.80393333334,10.1727333333,15.3101333333,23.1640666667,11.6296
488.00,11.8449333333,31.5136666667,25.1674,28.9333333333,9.81033333332,10.1874,15.3314,23.1926,11.6392
488.35,11.8654,31.5557333333,25.2094666667,28.9746666667,9.82766666667,10.2062,15.3554,23.2308666667,11.6504
488.70,11.8575333333,31.5796666667,25.2388666667,28.9871,9.82373333333,10.1945333333,15.3470666667,23.2430666667,11.6430666667
489.05,11.8489333333,31.598,25.2488,28.9922333333,9.82113333332,10.1836666667,15.3394666667,23.2409333334,11.6288333333
489.40,11.8768,31.6723333333,25.2997333333,29.0402666666,9.83946666668,10.1909333333,15.3729333333,23.2716,11.6389666667
489.75,11.9056666667,31.7599333333,25.3672666667,29.104,9.8648,10.2138,15.4118666667,23.3146,11.6653333333
490.10,11.9401333333,31.8474666667,25.4338,29.1672333333,9.89353333333,10.2414,15.4454,23.3626666667,11.6899333333
490.45,11.9674666667,31.9312,25.491,29.2330666667,9.91033333335,10.2576666667,15.4684666667,23.4128666667,11.7044
490.80,11.9995333333,32.0172666667,25.5491333333,29.3107333334,9.93666666667,10.2782666667,15.5065333334,23.4628666667,11.7162
491.15,12.0274,32.1096666667,25.6066,29.3922,9.9672,10.2950666667,15.5438666667,23.5122,11.7331333333
491.50,12.0452666667,32.2041333333,25.6743333333,29.4714,9.98653333333,10.3057333333,15.5707333333,23.5751333333,11.7415
491.85,12.0293333333,32.2517333333,25.7032,29.481,9.98033333333,10.2878,15.5676666667,23.5784,11.7267666667
492.20,12.0423333333,32.3047333333,25.7412,29.5278,9.98786666667,10.2898,15.5796666667,23.5920666667,11.7293
492.55,12.0922,32.4142,25.8288666667,29.6248666667,10.0336666667,10.3202666667,15.6388,23.6705333333,11.7659
492.90,12.1226666667,32.5287333333,25.9166666667,29.7168666667,10.0618,10.3392666667,15.684,23.7476666667,11.7871333333
493.25,12.1478,32.6175333333,25.9799333333,29.7841333333,10.0886,10.3650666667,15.7031333333,23.7958666667,11.8038666667
493.60,12.1952666667,32.7334,26.0657333333,29.8882,10.1389333334,10.3928666666,15.749,23.8573333333,11.8344666667
493.95,12.2480666667,32.8944,26.1755333333,30.0154333333,10.2076666667,10.4384,15.8209333333,23.9600666667,11.8733333333
494.30,12.2748,33.0224,26.2584666667,30.0912333333,10.2480666667,10.4672666667,15.8576666667,24.0178666667,11.8865333333
494.65,12.3113333333,33.2146,26.3958,30.2316666667,10.29,10.4935333333,15.9132,24.1115333334,11.9234
495.00,12.3564,33.4026666667,26.5404666667,30.3285,10.3436666667,10.5285333333,15.9784666666,24.2204666667,11.9696333333
495.34,12.3894666667,33.5221333333,26.6312666667,30.4237,10.3642,10.5464666667,16.0156666667,24.2812666667,11.9886333333
495.69,12.483,33.7229333333,26.7868666667,30.5954,10.4461333333,10.6239333333,16.1098666667,24.4208,12.0741666667
496.04,12.5300666667,33.9114,26.9215333333,30.7278,10.5014666667,10.6599333333,16.1849333333,24.5425333333,12.1207
496.39,12.5462,34.0226,26.9839333333,30.8153,10.5076,10.6775333333,16.2048,24.5980666667,12.1254333333
496.74,12.5768666667,34.1184666667,27.0652666667,30.8937,10.5280666667,10.6968,16.2261333333,24.6426666667,12.1308666667
497.09,12.6050666667,34.2174666667,27.1560666667,30.9882,10.5370666667,10.7094,16.2778666667,24.7042,12.1439333333
497.44,12.5939333333,34.3264666667,27.2328,31.0423666667,10.5358,10.7124666667,16.2979333333,24.7670666666,12.1434333333
497.79,12.6003333333,34.4016,27.2924,31.0942333333,10.5382666667,10.7212666667,16.3118666667,24.7907333333,12.1544333333
498.14,12.6206666667,34.5086666667,27.3769333333,31.1741333333,10.5564,10.7180666667,16.3538,24.8424666667,12.1726
498.48,12.6758666667,34.6403333333,27.4641333333,31.2745333333,10.6155333333,10.7595333333,16.4212666667,24.9372666666,12.2101333333
498.83,12.7073333333,34.7346,27.5498,31.3901666666,10.6499333333,10.7746,16.4570666667,24.9958,12.2244333334
499.18,12.761,34.9174,27.6439333333,31.4931666667,10.7131333333,10.8214666667,16.5219333333,25.0754666667,12.2632
499.53,12.7738,35.0235333333,27.7111333333,31.5713,10.7383333333,10.8329333333,16.549,25.1191333333,12.2569
499.88,12.7603333333,35.0906,27.7402666667,31.6064,10.73,10.8040666667,16.5332,25.1224666667,12.2320666667
500.23,12.7635333333,35.2128666667,27.8172,31.6746333333,10.7364666667,10.7941333334,16.5449333333,25.1563333333,12.2261666666
500.58,12.8292666667,35.3895333333,27.9384666667,31.7975,10.7972,10.8378,16.6310666667,25.2585333333,12.2946333333
500.92,12.8615333333,35.4951333333,27.997,31.8745,10.824,10.8552666667,16.6620666667,25.3091333333,12.3265
501.27,12.9142,35.6468,28.0948666667,31.9983,10.8614666667,10.8866666666,16.7059333333,25.3748666667,12.3552333333
501.62,12.9436,35.7760666667,28.1743333333,32.0974,10.8769333333,10.8874,16.7280666667,25.4479333333,12.3696333333
501.97,12.9944666667,35.9292666667,28.2944,32.2065666667,10.9220666667,10.9269333333,16.7718,25.531,12.4034333333
502.32,13.0016,35.9886,28.3538666667,32.2543666667,10.9259333333,10.9288,16.7678,25.5688666667,12.4185333333
502.67,13.0333333333,36.0977333333,28.4272,32.3198,10.9526666667,10.9335333333,16.7956,25.6428,12.4358
503.01,13.0390666667,36.1736666667,28.4989333333,32.3892333333,10.9612666666,10.9143333333,16.8194,25.6880666667,12.4350666667
503.36,13.0624666667,36.2938666667,28.5489333333,32.4733666667,10.9758,10.9202666667,16.8362,25.7604,12.4478333333
503.71,13.1160666667,36.4077333333,28.6381333333,32.5744666667,11.0181333333,10.9946666667,16.9050666667,25.8489333333,12.4937666667
504.06,13.1750666666,36.5406,28.7397333333,32.6835666667,11.0884666667,11.0564666667,17.0,25.9563333333,12.5651
504.41,13.1838666667,36.6318666667,28.8077333333,32.7511666667,11.1002666667,11.0709333333,17.0096,25.9941333333,12.5624333333
504.75,13.2277333333,36.7501333333,28.9059333333,32.8420333333,11.1512666667,11.0938,17.042,26.0638,12.5799666667
505.10,13.2624,36.8439333333,28.9834,32.9045,11.1988666667,11.1172666667,17.0821333333,26.1119333333,12.6058
505.45,13.3046,36.9093333333,29.0686,32.9531666667,11.2244666667,11.1337333333,17.1262666667,26.1538,12.6340333333
505.80,13.3441333333,37.0306,29.1304666667,33.0286666667,11.2764666667,11.1729333334,17.184,26.2306,12.6839
506.15,13.3646,37.1160666667,29.1935333333,33.0911333333,11.3017333333,11.1774666667,17.2232666667,26.2654666667,12.6851333333
506.49,13.3749333333,37.1985333333,29.2299333333,33.1612,11.2984666667,11.2072,17.2456666667,26.2658,12.6986
506.84,13.3949333333,37.2863333333,29.2966,33.2204333333,11.3081333333,11.2420666667,17.2643333333,26.3136666667,12.7112333333
507.19,13.4056,37.3402,29.3648,33.2629666667,11.3084666667,11.2562666667,17.2794,26.3529333333,12.7100333333
507.54,13.4195333333,37.4148666667,29.4355333333,33.3002666667,11.3281333333,11.2327333333,17.2911333333,26.3678,12.7120333333
507.88,13.4047333333,37.4486666667,29.4547333333,33.3059,11.3146666667,11.219,17.2658,26.3562666667,12.6820333333
