wavelength,Back_TanCaym,Belly_TanCaym,Breast_TanCaym,Crissum_TanCaym,Crown_TanCaym,DorTail_TanCaym,Patch10_TanCaym,Patch11_TanCaym,Patch12_TanCaym,Rump_TanCaym,Throat_TanCaym,WingTip_TanCaym
614.61,47.1028,8.48053333333,6.4806,32.4904666667,27.4191333333,9.80926666666,16.0700666667,9.16453333333,37.641,46.7729333333,5.71353333333,8.2886
614.94,47.0842,8.517,6.52606666667,32.4360666667,27.5084,9.81160000001,16.0292666667,9.19033333333,37.6456666667,46.7494,5.74506666667,8.32746666667
615.28,47.0372,8.4541,6.47053333333,32.3826666667,27.5494666667,9.76406666666,15.9482666667,9.12920000001,37.6577333333,46.6995333333,5.71186666667,8.25166666667
615.61,46.9608,8.30693333333,6.3388,32.3139333333,27.4850666666,9.61086666668,15.7903333333,8.99486666667,37.5844,46.6146,5.59046666667,8.11773333334
615.95,46.9542,8.24406666667,6.28753333333,32.2922666667,27.5227333333,9.54973333333,15.6858,8.9182,37.6128666667,46.6292666667,5.53386666667,8.02473333333
616.28,47.0292,8.2368,6.28866666667,32.3095333333,27.5774666667,9.55359999999,15.6320666667,8.9084,37.6210666667,46.6558,5.53086666667,8.01546666666
616.61,47.0857333333,8.25873333333,6.28926666667,32.3494666667,27.6886,9.56066666667,15.6058666667,8.9016,37.6774666667,46.7041333333,5.58566666667,8.02413333333
616.95,47.2490666666,8.3234,6.35993333333,32.5034,27.8424666667,9.63393333333,15.6560666666,8.97146666667,37.8221333333,46.884,5.6758,8.10913333334
617.28,47.2662666667,8.35083333333,6.42786666667,32.542,27.9140666667,9.67360000001,15.644,8.99933333334,37.8775333333,46.8976,5.71013333333,8.12106666667
617.62,47.3007333333,8.37943333333,6.4604,32.5449333333,27.9768,9.6692,15.6257333333,9.01259999999,37.9033333333,46.8610666667,5.7246,8.15606666666
617.95,47.2480666666,8.42596666667,6.54966666667,32.5992,28.0183333333,9.69420000001,15.621,9.07806666666,37.9058,46.8230666667,5.78766666667,8.17893333334
618.28,47.2889333333,8.3871,6.53253333333,32.6509333334,28.0783333333,9.68093333332,15.5708666667,9.05573333333,37.9848666667,46.8750666667,5.767,8.17639999999
618.62,47.3178,8.31026666667,6.4426,32.6652666667,28.0906,9.59373333335,15.5016,8.97053333334,38.0021333334,46.894,5.6964,8.11640000001
618.95,47.443,8.43476666667,6.51126666667,32.8262,28.1989333333,9.65506666667,15.5548666667,9.03646666666,38.1168666667,47.0122,5.76206666667,8.24413333333
619.28,47.5272666667,8.53076666667,6.60513333333,32.9619333333,28.3094,9.7698,15.6136,9.09753333333,38.2216666667,47.1099333333,5.85293333333,8.33953333334
619.62,47.5165333333,8.56236666667,6.63686666667,32.9976666667,28.3262,9.7968,15.5920666667,9.1098,38.2622666667,47.0794666667,5.87846666667,8.431
619.95,47.5218666667,8.5522,6.6372,33.0656666667,28.3855333333,9.82293333332,15.5816,9.09013333333,38.3616666667,47.1394,5.86333333333,8.474
620.28,47.4400666667,8.48913333333,6.62233333333,33.0302,28.3388,9.76319999999,15.5166666667,9.03700000001,38.2988,47.0600666667,5.78473333333,8.42006666667
620.62,47.3071333333,8.3926,6.5288,32.8974666667,28.2352,9.67059999999,15.4044666667,8.93866666667,38.2024,46.9714,5.7018,8.34746666667
620.95,47.2320666667,8.41816666667,6.55806666667,32.8482,28.1898666666,9.63173333333,15.3563333333,8.89473333333,38.1487333333,46.896,5.696,8.3918
621.28,47.1434,8.35663333333,6.5088,32.8185333333,28.1739333333,9.5842,15.2502,8.83006666667,38.0618666667,46.8774666667,5.654,8.36786666667
621.62,47.1687333333,8.35143333333,6.47566666667,32.8496666667,28.2304666666,9.54026666666,15.2167333333,8.787,38.1121333333,46.9085333333,5.6258,8.3838
621.95,47.1725333333,8.33883333333,6.46206666667,32.8898666667,28.2815333333,9.51173333333,15.1881333333,8.7714,38.084,46.9184,5.61606666666,8.39979999999
622.28,47.089,8.35783333333,6.5202,32.9076666667,28.3226,9.52846666668,15.1356666667,8.81426666667,38.0488,46.8930666667,5.6334,8.43026666667
622.62,47.0038,8.306,6.48986666667,32.8674,28.3124666667,9.50239999999,15.0753333333,8.79193333333,37.9991333333,46.8024,5.61946666667,8.39573333334
622.95,47.0472666667,8.32006666667,6.50413333333,32.8958666667,28.3621333334,9.47466666666,15.0694666667,8.81906666667,38.0236666667,46.7895333333,5.6302,8.42146666667
623.28,47.0468,8.31013333333,6.50133333333,32.9341333333,28.4693333333,9.49400000001,15.0336,8.81386666667,37.9803333333,46.7793333333,5.63373333333,8.41566666667
623.62,47.058,8.35956666667,6.5566,32.9635333333,28.5144,9.50346666667,15.0319333333,8.858,37.9725333333,46.7666,5.71686666667,8.47046666667
623.95,47.1192666667,8.4664,6.65506666667,33.0892,28.6167333333,9.5896,15.0962666667,8.95906666666,38.0822666667,46.8531333334,5.82866666667,8.61260000001
624.28,47.1408,8.5365,6.69073333333,33.1725333333,28.6877333333,9.61553333334,15.0738,8.95306666667,38.1342666667,46.8413333333,5.8382,8.661
624.62,47.2586,8.5581,6.65293333333,33.3032666667,28.8222666667,9.65286666667,15.0748666666,8.96586666666,38.2772,46.9482666667,5.85086666667,8.66239999999
624.95,47.2376,8.56343333333,6.65686666667,33.3378666667,28.8480666667,9.66986666667,15.0640666667,8.97946666667,38.2951333333,46.8916,5.85346666667,8.67660000001
625.28,47.2312666667,8.58513333333,6.65966666666,33.3451333333,28.8784,9.71573333332,15.0185333333,8.98786666667,38.2856,46.8970666667,5.8672,8.71300000001
625.61,47.1890666667,8.62043333333,6.6914,33.3317333333,28.8738666667,9.72806666667,14.9860666667,8.98753333333,38.3164666667,46.8648,5.87786666667,8.74046666666
625.95,47.2670666667,8.6272,6.69286666667,33.3704,28.8605333333,9.72046666667,14.995,8.9536,38.4048,46.871,5.8754,8.73279999999
626.28,47.3265333333,8.6199,6.68133333333,33.4207333333,28.8996,9.71093333333,14.9799333333,8.94726666667,38.4586666667,46.9424666667,5.8818,8.7428
626.61,47.2906,8.60973333333,6.6518,33.4431333334,28.9354,9.67006666667,14.9099333333,8.8888,38.4478,46.9284666667,5.84653333334,8.71866666667
626.94,47.2656666667,8.54963333333,6.5898,33.4032666666,28.8996666667,9.58006666667,14.8462,8.85406666667,38.4399333333,46.9212,5.792,8.66653333334
627.28,47.1912666667,8.49553333333,6.507,33.3474,28.8483333333,9.51160000001,14.7366,8.794,38.3684,46.8492666667,5.7126,8.59633333333
627.61,47.1670666667,8.46526666667,6.44926666667,33.3158666667,28.8577333333,9.48326666667,14.6654666667,8.73486666667,38.3248666667,46.8057333333,5.66106666667,8.54186666667
627.94,47.1621333333,8.39553333333,6.40073333333,33.2771333333,28.8570666666,9.4066,14.6069333333,8.68393333333,38.2676,46.7585333333,5.61786666667,8.48166666666
628.27,47.007,8.3268,6.3626,33.1781333333,28.7496666667,9.33406666665,14.4878,8.605,38.1199333333,46.6164666667,5.58173333333,8.444
628.61,47.0292666667,8.30046666667,6.318,33.1808,28.7538,9.26439999999,14.4246666667,8.54646666666,38.1472,46.667,5.54313333333,8.42733333333
628.94,47.0428666667,8.22803333333,6.22606666667,33.1703333334,28.7429333334,9.16286666668,14.36,8.47546666667,38.1697333333,46.6412666667,5.47946666667,8.35973333333
629.27,47.1625333333,8.2655,6.22733333333,33.2858666667,28.8416,9.19326666667,14.3416,8.4794,38.2857333333,46.7567333333,5.5144,8.38966666667
629.60,47.1634666667,8.26976666667,6.221,33.3358,28.9428666667,9.24959999999,14.3042,8.49966666667,38.2568666667,46.7887333333,5.55046666666,8.4474
629.94,47.1220666667,8.2485,6.168,33.2803333333,28.9327333333,9.2568,14.2293333333,8.41906666667,38.216,46.743,5.50146666667,8.43633333333
630.27,47.0829333333,8.26876666667,6.18126666667,33.2468,28.9175333333,9.29099999999,14.2303333333,8.46053333333,38.1924,46.6908,5.55373333333,8.47133333333
630.60,47.0673333333,8.3193,6.22646666667,33.2658666667,28.929,9.34919999999,14.2436,8.4642,38.2078,46.6413333333,5.59113333333,8.52819999999
630.93,47.0918666667,8.3105,6.23073333333,33.3446,28.9928666667,9.34353333332,14.2162666667,8.44613333333,38.2914,46.7524666667,5.59126666667,8.50620000001
631.26,47.0874666667,8.2907,6.23366666667,33.3871333333,29.0104,9.31513333333,14.1974666667,8.43853333333,38.3212666667,46.7475333333,5.60286666667,8.49473333333
631.60,47.0526,8.36566666667,6.29346666667,33.4567333333,29.0628,9.38806666667,14.1970666667,8.49673333333,38.3504666667,46.7658666667,5.6864,8.58086666667
631.93,47.1650666667,8.4322,6.33266666667,33.6115333333,29.202,9.41633333335,14.2311333333,8.53493333333,38.4867333333,46.9184666667,5.70706666667,8.61493333333
632.26,47.2384666667,8.5074,6.38993333334,33.6948,29.2744666667,9.49873333333,14.2368666667,8.59773333333,38.5628,46.9672666667,5.78353333333,8.66013333334
632.59,47.2151333333,8.56556666667,6.45013333333,33.758,29.3298,9.55473333334,14.2564666667,8.63866666667,38.5962666666,47.0154666667,5.8354,8.71393333333
632.92,47.1480666667,8.5402,6.46526666667,33.7401333333,29.3041333333,9.55886666665,14.2282666667,8.61393333333,38.5414666667,46.9762666667,5.82266666667,8.73213333334
633.26,47.0652,8.5296,6.47146666667,33.7451333333,29.2487333333,9.49933333332,14.1728,8.56746666667,38.5326,46.9276666667,5.76793333333,8.654
633.59,47.0672,8.51266666667,6.4952,33.7715333333,29.2683333333,9.47093333334,14.1321333333,8.5744,38.507,46.8696666667,5.7508,8.64733333333
633.92,47.1886666667,8.5359,6.5382,33.8929333333,29.3654666667,9.49333333333,14.1503333333,8.585,38.6371333333,47.0442,5.75673333333,8.68193333334
634.25,47.2188666667,8.54116666667,6.5286,33.9798666667,29.4258,9.47613333332,14.1564,8.55926666667,38.6650666667,47.1266666667,5.75033333334,8.65213333333
634.58,47.2983333333,8.58283333333,6.5324,34.0252666667,29.4777333333,9.51573333333,14.1994,8.5622,38.6942,47.099,5.794,8.70586666667
634.91,47.2938,8.6272,6.54793333333,34.082,29.5330666667,9.5386,14.1748666667,8.5556,38.7402,47.1572,5.81593333333,8.749
635.25,47.3842,8.6352,6.58693333333,34.1781333333,29.5652666667,9.54599999999,14.1975333333,8.56333333333,38.8165333334,47.2589333333,5.808,8.79560000001
635.58,47.4936,8.64393333333,6.5748,34.1876666667,29.6123333333,9.56886666666,14.1898,8.55326666667,38.8674,47.3386,5.82006666667,8.82260000001
635.91,47.4594,8.64123333333,6.5844,34.1762666666,29.6264666666,9.56566666666,14.1847333334,8.5416,38.8689333333,47.3190666667,5.8106,8.81466666667
636.24,47.5573333333,8.67206666667,6.6762,34.3090666667,29.7374666667,9.62139999999,14.1866666667,8.6,38.9652,47.3943333333,5.8644,8.86599999999
636.57,47.5640666667,8.70406666667,6.67853333333,34.3633333333,29.8106,9.62660000001,14.1998,8.6094,39.0017333333,47.4100666667,5.8774,8.8756
636.90,47.6384666667,8.69843333333,6.609,34.3862,29.8258666667,9.5948,14.1555333333,8.5898,39.0294666667,47.4692,5.86126666667,8.87793333334
637.23,47.6644666666,8.70623333333,6.599,34.446,29.8452666667,9.54019999999,14.1002,8.54353333333,39.0826666667,47.5887333333,5.87846666667,8.872
637.56,47.4316666667,8.60393333333,6.538,34.3176666667,29.7018666667,9.4244,13.9613333333,8.41246666667,38.8956,47.337,5.80873333333,8.75486666667
637.90,47.498,8.735,6.6878,34.3859333333,29.791,9.54426666667,14.004,8.54833333333,38.9952,47.3537333333,5.9716,8.8718
638.23,47.582,8.77466666667,6.75473333334,34.4903333333,29.8924666667,9.58786666666,14.0283333333,8.61113333333,39.0726666667,47.4681333333,6.037,8.90733333333
638.56,47.6408666667,8.80493333333,6.77393333333,34.5008666667,29.9225333334,9.61459999999,14.0111333333,8.6216,39.0590666667,47.4458666667,6.05633333333,8.91213333333
638.89,47.7484,8.86326666667,6.7966,34.5864666667,30.0791333333,9.67333333332,13.9888,8.65986666667,39.1950666667,47.5952666667,6.0992,8.89686666666
639.22,47.7310666667,8.92746666667,6.904,34.6398666667,30.1194666667,9.71646666667,14.0044,8.72446666667,39.2939333333,47.5816666667,6.15946666667,8.9528
639.55,47.8456666667,8.98153333333,6.91313333333,34.7112,30.2102,9.7336,14.0088,8.70366666667,39.3213333334,47.6210666667,6.1718,8.97146666667
639.88,47.8018666667,8.96863333333,6.84446666666,34.6636666667,30.1644,9.69233333333,13.9772,8.64213333333,39.282,47.5939333333,6.13586666667,8.92060000001
640.21,47.7605333333,8.90633333333,6.75813333333,34.6223333333,30.0863333333,9.56240000001,13.8597333333,8.55206666667,39.2022666667,47.5562666667,6.0484,8.80426666666
640.54,47.7578666667,8.89476666667,6.78133333333,34.6563333333,30.1437333333,9.55686666667,13.8509333333,8.549,39.2404,47.5239333333,6.06966666667,8.88366666667
640.87,47.7113333333,8.847,6.67993333333,34.5888666666,30.1140666667,9.47640000001,13.7836666667,8.4738,39.2242,47.5022666667,5.97746666667,8.814
641.20,47.9086666667,8.95286666667,6.74853333333,34.7306,30.2942666667,9.60266666667,13.8937333333,8.58853333333,39.4128666667,47.7102,6.0752,8.9358
641.53,47.8214666667,8.7881,6.57013333333,34.6889333333,30.2187333333,9.45426666667,13.7542666667,8.42506666667,39.3216666667,47.7172,5.887,8.84540000001
641.87,47.7071333333,8.65433333333,6.5148,34.6,30.0855333333,9.35053333333,13.6613333333,8.31406666667,39.2348,47.6020666667,5.7556,8.76806666667
642.20,47.5836666667,8.61733333333,6.52973333333,34.5684666667,30.033,9.35526666666,13.6408,8.33713333333,39.217,47.5052666666,5.75606666667,8.78986666667
642.53,47.5165333333,8.5076,6.455,34.5132666667,29.9511333333,9.25966666667,13.5649333333,8.212,39.1015333333,47.3966666667,5.66033333333,8.73393333333
642.86,47.5791333333,8.50203333333,6.46366666667,34.5933333334,30.0602,9.30053333333,13.6086666667,8.26233333333,39.0856,47.4491333333,5.69273333333,8.77199999999
643.19,47.4574,8.5345,6.55506666667,34.5758,30.0321333333,9.33680000001,13.6044,8.36853333333,39.1082666667,47.4682,5.72866666667,8.86666666667
643.52,47.3874,8.4862,6.49986666667,34.5320666667,29.9476666667,9.30313333334,13.5391333333,8.29193333333,39.0550666667,47.3868666667,5.65953333333,8.81173333334
643.85,47.464,8.51833333333,6.57706666667,34.626,30.0524666667,9.41073333333,13.6129333333,8.378,39.1382,47.5148666667,5.72553333333,8.90593333333
644.18,47.4298,8.5142,6.62566666667,34.6168,30.0380666667,9.44773333333,13.6093333333,8.36906666667,39.1056,47.4644,5.76953333333,8.8642
644.51,47.5818,8.6361,6.829,34.8397333334,30.2375333333,9.62766666667,13.78,8.55913333333,39.3134666667,47.5464,5.94313333334,9.0118
644.84,47.6876,8.72053333333,6.86793333334,35.0049333333,30.3807333333,9.66973333333,13.8636,8.66113333333,39.4424,47.7081333333,5.99066666667,9.08413333334
645.17,47.8259333333,8.87996666667,7.009,35.1567333333,30.5200666667,9.83813333333,14.0242,8.82553333333,39.5594666667,47.8095333333,6.1542,9.21719999999
645.50,47.9266666667,9.0668,7.0778,35.2616666667,30.6969333333,9.94133333333,14.0889333333,8.93393333333,39.6878,47.9252666667,6.2646,9.35333333333
645.83,48.0454666667,8.99113333333,6.92546666667,35.2888666667,30.747,9.81606666668,14.0019333333,8.78446666667,39.7108666667,48.0468666667,6.1768,9.22893333333
646.16,48.0094,9.04296666666,6.9352,35.3328666667,30.7783333334,9.81993333333,13.9944,8.79126666667,39.7474666667,48.0142,6.23473333333,9.22926666667
646.49,47.9286666666,9.04143333333,6.84413333333,35.2684666667,30.6947333333,9.7284,13.916,8.6934,39.6804666667,47.9368,6.18406666667,9.17746666666
646.82,47.9626,8.96830000001,6.73646666667,35.3395333333,30.704,9.68866666667,13.8513333333,8.59606666667,39.6610666667,47.9254,6.16033333333,9.09673333333
647.15,48.0451333333,9.05093333333,6.78773333333,35.4249333333,30.8364666667,9.72979999999,13.8777333333,8.67933333333,39.7289333333,47.9835333333,6.27113333333,9.22439999999
647.48,48.0956,9.12250000001,6.84906666667,35.4418,30.9264,9.78419999999,13.8886,8.71786666667,39.7853333333,47.9518666667,6.3608,9.30219999999
647.81,48.2064666667,9.2095,6.85826666667,35.5389333333,31.1195333333,9.83773333334,13.9355333333,8.76226666667,39.9272,48.1304666667,6.432,9.37473333333
648.14,48.1904,9.29136666667,6.8944,35.5497333333,31.1198666667,9.89153333334,13.9444666667,8.7904,39.8618666667,48.0952,6.49333333333,9.46013333334
648.47,48.2177333333,9.32136666666,6.90926666667,35.5344666666,31.1210666667,9.90673333333,13.8766,8.7472,39.8643333333,48.0687333333,6.52953333333,9.45579999999
648.80,48.1422,9.24053333333,6.7968,35.46,31.0768666667,9.74993333334,13.7002,8.59773333333,39.8142666667,47.9536,6.41473333333,9.35813333333
649.13,47.9306,9.15206666667,6.6974,35.2985333333,30.9623333333,9.68013333332,13.6083333333,8.545,39.6305333333,47.7746,6.3664,9.28953333333
649.46,47.9502,9.28700000001,6.8668,35.4220666666,31.0640666667,9.85473333333,13.724,8.7596,39.7332666667,47.825,6.5048,9.46453333334
649.79,47.8513333333,9.26853333334,6.81446666667,35.3436666667,31.0200666667,9.82786666667,13.6890666667,8.7374,39.6218666667,47.7470666667,6.4214,9.46719999999
650.11,47.8264,9.22939999999,6.82646666667,35.34,31.0272,9.83433333334,13.6479333333,8.7588,39.6498666667,47.7367333333,6.43453333333,9.449
650.44,47.9123333334,9.34586666666,6.97353333333,35.4290666667,31.1582,9.90060000001,13.793,8.87333333333,39.7759333333,47.8187333333,6.53473333333,9.57946666667
650.77,47.9834666667,9.4133,7.12273333334,35.5124,31.2430666666,9.95986666668,13.8492,8.9472,39.8021333333,47.8933333333,6.5952,9.63373333335
651.10,48.0226666667,9.45530000001,7.11686666667,35.5372666667,31.2847333333,9.98306666665,13.8669333333,8.96973333333,39.8465333333,47.9399333333,6.59733333333,9.65339999999
651.43,47.9326666667,9.44740000001,7.11713333333,35.5288666667,31.2070666667,9.94186666667,13.8188666667,8.97526666667,39.7236,47.8100666667,6.53133333333,9.63986666667
651.76,47.8327333333,9.36426666666,7.0486,35.4318666667,31.1206666667,9.85153333332,13.7374666666,8.89073333333,39.6572,47.747,6.45813333333,9.53520000001
652.09,47.8861333333,9.32236666667,7.05186666667,35.4692,31.1778,9.83113333333,13.7491333333,8.88473333333,39.6412666667,47.7936666667,6.38746666667,9.55539999999
652.42,47.8148666667,9.25289999999,7.04206666667,35.3703333333,31.0983333333,9.79933333333,13.7334,8.8696,39.5406,47.7342666667,6.34246666667,9.53506666667
652.75,48.0455333333,9.31196666667,7.18646666667,35.6126666667,31.2466666667,9.89259999999,13.8166666667,8.95013333333,39.7652,47.9295333333,6.43326666667,9.62273333333
653.08,48.1149333333,9.32386666668,7.17593333333,35.6076666667,31.3048666667,9.88926666668,13.7966,8.88546666666,39.8152666667,47.9360666667,6.41033333333,9.61126666668
653.41,48.1986666667,9.38576666667,7.34046666666,35.7156,31.3735333333,9.99046666667,13.9052666667,9.00746666667,39.9170666667,48.0094,6.55626666667,9.75586666667
653.74,48.2054,9.44786666667,7.38246666666,35.8115333333,31.4551333333,10.0323333333,13.9432666667,9.00273333333,39.9562,48.0158,6.5632,9.80313333335
654.06,48.0601333333,9.28866666666,7.2388,35.7003333333,31.3779333333,9.93666666669,13.7758666667,8.84113333333,39.8468,47.8281333333,6.4346,9.66806666666
654.39,48.0828,9.17263333333,7.1162,35.716,31.3672,9.86566666666,13.6833333333,8.71973333333,39.8966666666,47.7938,6.33193333333,9.55306666667
654.72,48.0706666667,9.04853333334,7.06066666666,35.6912,31.2943333333,9.73740000001,13.5888666667,8.59473333333,39.8302666667,47.7779333333,6.22466666667,9.48133333333
655.05,48.1848,9.04346666666,7.06226666667,35.757,31.3206666666,9.76006666667,13.6240666667,8.5548,39.9494666667,47.9255333333,6.23866666667,9.47513333333
655.38,48.2424,8.95596666667,6.98206666667,35.8345333333,31.4084,9.71113333332,13.5611333333,8.48213333333,39.9838,48.0118666667,6.1654,9.42739999999
655.71,48.0748,8.89936666667,6.945,35.7445333333,31.2435333333,9.67973333334,13.464,8.41533333333,39.9086666667,47.882,6.1196,9.34
656.04,48.2906666667,9.07786666667,7.1104,35.9958666667,31.422,9.83213333333,13.5772666667,8.54246666667,40.1557333333,48.1292,6.28813333333,9.47599999999
