wavelength,Back_CorMelm,Belly_CorMelm,Breast_CorMelm,Crissum_CorMelm,Crown_CorMelm,DorTail_CorMelm,Patch10_CorMelm,Patch11_CorMelm,Patch12_CorMelm,Patch13_CorMelm,Rump_CorMelm,Throat_CorMelm,WingTip_CorMelm
237.41,-8.75006666666,-1.60246666666,-6.14185833333,-18.8462,-20.6090111111,-22.9488,-12.8203333333,-18.1410666667,-23.5254666667,-9.74386666667,-18.9743666667,-27.1154666667,-27.2435333333
237.79,-9.3335,-0.190599999986,-9.55958333334,-18.3493333333,-26.4550777778,-23.6824,-10.0791666667,-16.8888666667,-24.0635333333,-13.4603333333,-19.2379666667,-27.8094666667,-26.2540333333
238.17,-12.9097333333,-2.65533333334,-9.82702916666,-15.9322,-26.6667555555,-22.5423333333,-10.8756666666,-19.0394666667,-24.4632666667,-20.1696,-18.9266333333,-30.3952666667,-24.1242333333
238.54,-3.16286666667,4.86613333333,-0.67507916666,-6.76393333333,-15.7907444444,-9.87820000001,0.24325,-10.7055333333,-11.5327333333,-11.6787333333,-6.81266666667,-19.3187333333,-11.6301333333
238.92,-7.88323333335,0.827333333326,-5.75733333335,-9.73233333333,-23.1144222222,-16.0098666667,-6.69099999999,-16.8857333333,-16.2044666667,-18.5399333333,-10.6568333333,-24.6227333333,-16.1070666667
239.29,1.50796666665,10.2779333333,4.41967916666,2.81746666667,-11.3956555556,-6.627,2.28183333333,-4.88093333335,-4.88106666666,-8.92853333333,-0.396933333314,-10.4365333333,-5.09913333333
239.67,-3.24173333334,4.28566666667,-1.22482083333,-2.38106666667,-14.8289777778,-9.9268,-3.52566666667,-9.26740000001,-10.1098666667,-12.674,-5.348,-14.5054,-9.59709999999
240.04,-2.00326666666,2.69166666667,-1.48267916667,-0.625933333333,-12.9526222222,-7.82479999999,-4.34266666667,-7.54306666665,-7.57433333333,-10.6103333333,-2.58206666667,-11.0173333333,-9.43660000001
240.42,1.66680000001,4.47093333334,1.511375,0.899533333333,-7.20896666667,-2.14286666666,-0.0328333333333,-3.22746666666,-2.09,-4.5766,3.09530000001,-4.60326666667,-3.06869999999
240.79,2.62053333333,5.12646666666,1.72271666667,2.43673333333,-3.73956666667,0.643533333334,1.46541666667,-1.0344,-1.14946666667,-2.22993333333,4.26429999999,-3.56313333334,-0.551733333332
241.17,2.32563333333,4.45739999999,1.0586375,2.51946666667,-1.91206666666,1.744,1.64725,-0.116266666667,-0.775266666668,-0.232599999994,5.11633333333,-2.26753333334,-0.44583333334
241.54,1.98623333333,4.95686666667,0.888341666665,2.59053333333,-0.731088888889,1.0362,1.40308333333,-0.725399999999,-1.34713333333,0.69066666666,5.31959999999,-2.159,-0.276299999994
241.92,2.17383333333,5.82759999999,1.72202916667,2.99006666667,1.31704444444,2.48666666667,2.65066666667,0.396533333334,-0.640733333335,2.39533333333,5.15636666667,-0.701733333332,0.427233333339
242.29,4.14566666667,7.95519999999,2.92381666667,4.10366666666,3.28198888889,4.3978,5.26958333334,1.8068,1.2186,5.35006666667,5.7002,2.15706666667,1.51253333333
242.67,4.68163333333,7.42546666667,2.75662916667,4.1192,3.9747,5.0136,4.97975000001,2.19526666667,1.24666666667,6.09753333333,5.5216,2.7508,2.33733333334
243.05,4.9705,6.981,2.33145,3.5494,4.02534444444,5.14733333333,4.40425,2.26586666667,0.3798,5.63200000001,4.59063333333,2.34453333333,2.16766666667
243.42,3.57476666667,5.70093333333,0.756183333336,1.7036,2.0278,4.50713333333,3.40375,0.711,-1.18033333333,5.17766666667,2.94423333333,0.791400000002,1.0462
243.80,2.98536666667,5.20746666667,0.537925000001,2.03486666667,1.87865555556,3.78846666667,3.63125,0.348066666668,-1.05746666667,5.70266666667,2.59703333333,1.3522,1.40556666668
244.17,3.20016666667,6.33386666667,1.48609166667,2.91413333333,2.85877777778,4.61746666667,4.75691666667,0.838333333334,-0.598866666666,7.75779999999,3.2468,1.783,2.50843333334
244.55,2.57933333333,7.07666666667,1.84852083333,3.38626666667,2.54844444444,4.4444,4.15008333333,0.476266666666,-1.57406666667,7.57926666667,2.44706666667,0.8466,2.18249999999
244.92,0.900833333333,5.59846666667,0.555674999999,1.0682,0.536344444446,2.9472,2.39716666667,-1.28693333333,-2.83133333334,6.06173333333,1.04243333333,-1.14553333333,0.791566666659
245.30,2.51943333333,6.06066666667,2.12721666667,1.68753333334,1.72712222222,3.74346666667,2.94125,-0.106999999999,-1.31913333333,6.50013333333,2.17466666666,-0.261533333333,2.24013333333
245.67,3.1372,5.53393333333,2.76067083333,1.4814,1.73936666667,3.87806666667,2.92766666667,0.119733333331,-0.773399999999,6.57946666667,2.4618,0.2398,3.00103333334
246.05,3.26933333333,4.34913333333,2.80508333333,1.38066666667,1.42504444444,3.44193333333,2.21891666667,-0.246666666665,-0.976399999999,7.0216,2.8699,-0.295999999999,3.00309999999
246.42,2.5191,3.5884,2.73548333333,0.957533333332,1.21702222222,2.9084,1.219,-0.5996,-1.7628,6.81886666667,3.0068,-0.796266666666,3.45863333334
246.79,2.697,3.5454,3.2917875,1.1284,1.37505555555,2.62493333333,1.52058333333,-0.288133333332,-1.66473333333,7.08266666667,3.3493,-0.464266666665,3.43336666666
247.17,2.45356666667,3.39533333333,2.92668333333,0.781266666667,1.5505,2.33673333333,1.60641666667,-0.438133333334,-1.4532,7.3748,3.4975,-0.445399999999,3.41739999999
247.54,2.558,3.24453333333,2.41033333333,0.573733333332,1.74281111111,2.0492,1.73325,0.0409333333326,-1.5642,7.0218,3.73976666666,-0.355200000001,3.39463333333
247.92,4.1281,4.7224,3.76031666667,1.88506666666,3.1396,3.70446666667,3.01316666667,2.07553333333,-0.256066666665,8.3022,5.4319,1.16913333333,5.04766666667
248.29,5.5013,5.69606666666,5.11416666667,2.5862,4.29764444444,4.71253333333,4.16666666667,3.46733333333,0.778999999998,9.00373333334,6.53573333333,2.5352,6.32820000001
248.67,5.52173333333,5.6546,4.9015625,2.6186,4.28428888889,4.85773333333,4.35658333333,3.5674,0.733733333334,9.07013333333,6.71403333334,2.37833333333,6.44846666667
249.04,6.22156666667,5.8022,5.45379166667,3.4774,4.75936666667,5.2,4.57891666667,3.88733333333,1.22966666667,9.83040000001,7.40950000001,3.04213333333,6.75963333334
249.42,5.5993,5.36033333333,4.70462916667,3.27946666667,3.99995555556,4.5588,3.83841666667,3.4748,0.484799999999,10.2154666667,7.2524,2.78793333333,6.2862
249.79,5.62816666667,5.55806666667,4.57405,3.7686,4.03512222222,4.6386,3.57908333333,3.45953333333,0.406933333333,10.2385333333,7.1999,2.90526666667,6.35793333333
250.17,5.98506666667,6.5612,4.9978875,4.61793333333,4.70205555555,5.0172,4.3975,4.12073333333,0.843733333334,10.4634,7.38613333333,3.69886666667,6.97193333333
250.54,8.61336666667,9.02466666667,7.60522916666,7.23073333333,7.19018888889,7.2934,6.95241666668,7.01126666667,3.86993333333,12.4246,9.46340000001,6.30633333333,9.39289999999
250.92,9.28916666666,9.91693333334,8.13135833333,8.52886666667,7.61694444444,8.12140000001,7.77225000001,8.08806666667,5.21186666667,13.3415333333,10.5235333333,7.20706666667,9.78396666666
251.29,9.05579999999,9.6354,8.41230416666,8.64293333332,7.92416666666,8.33533333333,7.488,8.7308,5.4458,13.2982666667,10.8871,7.73826666668,9.54346666667
251.66,9.03803333334,9.6298,8.97380416667,8.94326666667,8.41031111111,8.47346666667,7.35116666666,8.81673333333,6.20613333333,13.9205333333,10.9937333333,8.03086666667,9.36316666666
252.04,7.56183333334,8.64599999999,7.71035833334,7.56633333332,7.27695555556,6.96366666666,5.89291666666,7.52146666667,5.09226666667,12.8026,9.7527,7.13446666667,8.02063333334
252.41,6.90206666666,7.84426666667,6.4453125,6.92039999999,6.17,5.96026666667,4.78941666667,6.63053333333,3.98533333333,12.3098666667,9.33426666668,6.1324,7.0245
252.79,7.13376666667,7.41026666666,6.133775,6.64866666667,5.4724,5.5148,4.28566666667,6.31286666667,4.0362,11.8276,8.94783333333,5.96826666667,6.77113333333
253.16,8.09019999999,8.31773333332,7.13477083333,7.45199999999,6.24121111111,6.73800000001,5.53316666667,7.6306,5.2656,12.5659333333,9.55393333333,7.1932,8.07216666667
253.54,9.22563333333,9.53806666665,8.54839583334,8.65026666667,7.31586666667,8.134,7.18975,8.83146666667,6.4674,13.2699333333,10.7065333333,8.45086666666,9.55173333333
253.91,8.16023333333,8.64233333333,7.48475833333,7.41579999999,5.75693333333,6.76966666667,6.75333333333,8.2398,5.48693333333,12.2658666667,10.1215666667,7.75293333333,8.22096666667
254.28,8.15446666667,8.08853333333,7.11449166667,6.38413333333,4.39583333333,6.45013333333,5.93225,7.39166666667,5.06586666667,12.3446,10.2071,6.93973333333,7.67406666667
254.66,6.43143333334,5.896,4.36062916667,3.86393333333,1.30286666667,3.64353333333,3.54108333334,4.87473333333,2.8328,11.0008666667,8.55856666668,4.56453333333,4.94496666666
255.03,6.358,6.0184,3.81874166667,3.60086666667,0.978944444444,2.86013333333,3.21491666667,3.89913333333,1.8004,10.8231333333,8.43613333333,3.65226666667,5.13376666666
255.41,8.57376666667,7.969,5.26749166667,5.52966666667,1.79678888889,4.1448,4.89658333333,4.60986666667,2.78033333333,12.6510666667,10.0877,4.52706666667,6.45476666667
255.78,8.50343333333,7.96433333334,5.64887916667,5.96546666667,1.20184444444,4.19673333333,4.97116666667,4.6048,2.13493333333,13.0192,10.4343333333,4.57346666667,6.64573333333
256.15,8.91033333334,7.90113333334,6.07895416667,6.47340000001,1.49583333333,5.20666666667,6.01191666666,4.4766,2.13626666667,14.0955333333,10.7836666667,4.19746666667,6.6935
256.53,8.14329999999,7.06753333333,5.73234166667,5.52733333333,1.39594444444,5.095,5.55116666666,3.8398,1.97253333333,13.4704,9.462,3.98733333333,6.07066666667
256.90,8.2178,7.07853333333,6.04537500001,5.62253333333,2.52008888889,5.30113333333,6.04916666667,4.006,2.10846666667,14.0459333333,9.54820000001,4.28713333333,6.52619999999
257.28,7.16603333333,6.12113333333,5.30562916666,4.35506666667,2.53963333333,4.20706666667,5.21258333333,2.59826666667,1.165,13.0928666667,8.29883333334,2.98653333333,5.74666666667
257.65,6.24266666666,5.41953333333,4.2653875,3.49626666667,2.17871111111,3.9852,4.52325,1.956,0.456400000001,12.3063333333,7.20036666667,2.559,5.19953333333
258.02,7.33323333333,6.18953333333,5.42005833333,4.28053333333,3.8082,5.62793333333,5.40358333333,3.15793333333,1.7474,13.228,7.7755,3.48053333333,6.54029999999
258.40,6.9836,5.94193333333,5.41622083333,4.47473333333,4.43453333333,6.0568,5.69141666667,3.69573333333,2.186,12.4998666667,7.49696666666,3.95513333333,6.91123333334
258.77,7.34933333333,6.33053333333,6.2438125,5.1926,5.53068888889,7.0496,6.35516666667,4.53573333333,3.00486666667,12.4075333333,8.00613333333,4.52553333333,7.60543333333
259.15,6.73593333333,5.46626666667,5.60399583333,4.33513333333,5.20756666667,6.3388,5.59225,4.132,2.7978,11.4264,7.29916666667,4.00273333333,6.90893333333
259.52,6.10763333333,4.91313333333,5.12917916667,3.85,4.8631,5.89573333333,5.01908333333,3.70173333333,2.68086666667,10.4998,6.62869999999,3.5748,6.65389999999
259.89,6.41703333333,5.05446666667,5.32785416667,3.874,5.42886666667,6.23493333333,5.22366666667,3.91373333333,3.15713333334,10.6672666667,6.75783333334,3.878,6.83106666667
260.27,6.8157,5.42086666667,5.52668333333,4.0394,5.53608888889,6.293,5.50216666667,4.364,3.57126666667,10.4605333333,6.97063333334,4.17146666666,7.01580000001
260.64,6.95226666667,5.76793333333,5.63684166666,4.5304,5.71822222222,6.39786666667,5.70441666666,4.5636,3.7974,10.3833333333,7.29836666666,4.3536,7.221
261.01,6.49036666667,5.1966,5.02088333333,4.12353333333,5.04721111111,5.87286666667,5.18191666667,4.0316,3.28553333333,9.55173333334,6.71623333333,3.78166666667,6.56926666666
261.39,6.61803333334,5.331,4.99975833333,4.3052,4.96487777778,5.9878,5.43733333334,4.17093333333,3.41726666667,9.34913333333,7.00986666667,3.86866666667,6.40923333333
261.76,6.90396666667,5.35413333333,5.2783625,4.43953333333,5.0886,5.8706,5.58275,4.33586666667,3.8346,9.18093333333,7.08579999999,3.96873333333,6.3452
262.13,6.23883333333,4.66746666667,4.5628625,3.8564,4.27684444444,5.01626666667,4.628,3.55633333333,3.175,8.26826666666,6.56726666667,3.35353333333,5.64476666666
262.51,6.17953333333,4.65706666667,4.11305,3.49933333333,3.90195555555,4.3294,4.20491666667,3.13246666667,2.8266,7.641,6.25599999999,2.80033333333,5.21853333334
262.88,5.28666666667,3.69286666667,2.74080833333,2.42466666667,2.84573333333,3.0418,3.09758333333,2.1916,1.589,6.71046666667,5.29403333333,1.80753333333,3.9651
263.25,5.72226666667,4.31246666666,3.02022083333,2.86793333333,2.84028888889,3.3226,3.49783333333,2.50953333333,1.72286666667,6.81126666667,5.53240000001,2.30606666667,4.17596666667
263.63,5.86943333333,4.18366666667,2.83497083333,2.79506666667,2.40758888889,3.27753333333,3.17008333333,2.41246666667,1.38866666667,7.00206666667,5.51046666666,2.18893333333,3.8305
264.00,5.6084,4.0864,2.489225,2.6818,1.67774444445,3.03786666667,2.987,2.2052,0.743533333335,6.07546666667,5.1095,1.66506666667,3.49866666667
264.37,5.5026,3.84253333333,2.40285416667,2.50006666667,1.40991111111,3.0026,2.76133333333,1.746,0.641466666667,5.77400000001,4.87766666667,1.6006,3.3103
264.75,5.6808,3.5908,2.304925,2.2018,0.960933333332,3.13013333333,2.64225,1.49046666667,0.474333333334,5.96873333333,4.54613333333,1.3008,3.44846666667
265.12,6.12586666667,4.25853333333,3.13357916667,2.7686,2.07818888889,4.14286666667,3.48666666666,2.1428,1.1972,7.238,5.1905,2.08853333333,4.5818
265.49,5.79146666667,3.81633333333,2.84023333333,2.05906666667,1.51898888889,3.67533333333,3.018,1.88473333333,0.670799999999,7.37773333333,4.36966666667,1.65,4.1784
265.87,5.98706666666,4.22113333333,3.310275,2.5496,2.05095555556,4.3902,3.54475,2.62106666667,1.20333333333,8.46846666667,5.14483333334,2.14646666667,4.81293333333
266.24,6.88573333333,5.01866666667,4.21990833333,3.55553333334,3.29116666667,5.60486666666,5.2005,3.70353333333,2.17886666667,9.86426666668,6.31779999999,3.09266666667,5.68526666667
266.61,7.07376666666,5.06233333334,4.78967083333,3.9216,3.81071111111,6.10786666667,5.49625,3.88,2.4776,10.5882666667,6.68156666667,3.2976,5.97733333333
266.98,7.58216666666,5.6768,5.6678,4.6868,4.38915555555,6.781,6.03741666667,4.17733333333,3.43926666667,11.2904,7.26746666667,3.94846666667,6.91013333333
267.36,6.7198,4.8218,5.27925833333,4.14346666667,4.02297777778,6.57706666667,5.20741666667,3.47066666667,3.0164,10.6308,6.87126666667,3.17366666667,6.47593333333
267.73,7.40016666667,5.90606666667,6.29002916667,5.20493333333,5.26704444444,7.38413333333,6.72866666667,4.64946666667,4.05606666667,11.3916666667,7.83709999999,4.1424,7.1655
268.10,8.05596666667,6.66673333334,6.96594166667,5.95486666667,6.15205555555,7.98006666667,7.25408333333,5.33746666667,4.8666,12.4070666667,8.7258,5.1178,7.54836666667
268.48,7.1657,5.89593333333,6.50602083333,5.4668,5.68583333333,7.39053333333,6.62666666667,4.8616,3.95653333333,12.0972666667,8.15359999999,4.3084,6.96140000001
268.85,6.64133333333,5.52946666667,6.202775,5.22973333333,5.42697777778,6.7276,6.30233333333,4.83373333333,3.58453333333,11.6578666667,7.69989999999,3.9602,6.30116666667
269.22,6.29886666667,5.38753333333,5.8524375,5.1358,4.91195555556,6.26666666667,5.87033333333,4.87893333333,3.32833333333,10.8495333333,7.42236666667,3.6396,5.68893333333
269.59,6.2119,5.35066666667,5.68867083333,5.35533333334,5.06826666667,5.93433333333,5.50391666667,4.92453333333,3.4266,10.6626666667,7.37003333333,3.8336,5.78623333333
269.97,6.3638,5.20833333333,5.55523333333,5.41813333333,5.16511111111,5.86073333334,5.38683333333,4.79373333334,3.37293333333,10.2492666667,7.065,3.82486666667,5.75343333333
270.34,6.03453333333,4.62526666667,5.47045416667,5.283,4.87118888889,5.38853333333,4.86791666666,4.62546666667,3.36553333333,9.97693333333,6.4896,3.65066666667,5.62513333333
270.71,6.47553333333,5.11013333333,6.03344166667,5.82086666667,5.26974444445,5.84786666667,5.08875,5.22726666667,4.09813333333,10.4004,6.96140000001,4.49833333333,6.15833333333
271.09,6.1581,4.78933333334,5.80757083333,5.49666666667,5.02865555556,5.7936,5.00458333333,5.19546666667,3.71533333333,10.1986,6.81953333333,4.4008,5.8372
271.46,5.99066666667,4.42466666667,5.507725,5.2468,4.74041111111,5.34433333333,4.90025,5.19606666667,3.3568,10.1885333333,6.43786666667,4.4034,5.50743333333
271.83,5.36956666667,3.5394,4.65235,4.33906666667,3.98098888889,4.7136,4.13808333333,4.3932,2.6984,9.56073333334,5.736,3.84746666667,4.9386
272.20,5.49473333333,3.40033333333,4.54705,4.39566666666,4.02535555556,4.7248,4.19975,4.3388,2.77886666667,9.50239999999,5.65306666667,3.79046666667,5.1513
272.58,6.63486666667,4.47746666666,5.43177083333,5.49073333333,5.20411111111,5.76486666667,5.2345,5.447,3.86573333333,10.5126666667,6.77190000001,4.8948,6.20386666667
272.95,7.02056666667,4.9932,5.86478333333,5.89626666667,5.88276666667,6.4124,5.77216666667,5.92753333333,4.4614,10.6940666667,7.35883333333,5.5836,6.62363333333
273.32,7.0435,4.83313333333,5.9448125,5.78106666666,5.91565555555,6.42586666667,5.779,5.74193333333,4.54946666667,10.6564666667,7.38533333333,5.8082,6.64346666667
273.69,6.9678,4.75933333333,5.91959166666,5.88033333333,5.96095555556,6.72593333333,5.82133333333,5.7544,4.55086666667,10.4463333333,7.28820000001,5.80953333333,6.65693333333
274.06,6.46043333333,4.55633333333,5.36625833333,5.46986666667,5.42472222222,6.22186666667,5.39208333333,5.22333333333,4.11966666667,9.92506666667,6.8182,5.32446666667,6.3048
274.44,6.77683333333,5.20013333333,5.41764583333,5.56766666667,5.75025555556,6.68306666667,5.67816666667,5.49446666667,4.33826666667,10.1224666667,7.34880000001,5.41246666667,6.538
274.81,6.50293333333,4.87146666667,4.74734583333,5.26946666667,5.54314444445,6.3474,5.55033333333,5.38566666667,3.90126666667,9.78026666667,7.07509999999,4.97926666667,6.12573333333
275.18,6.60986666667,5.0314,4.73462083333,5.32586666666,5.69701111111,6.53206666667,5.80075,5.39713333333,4.07313333333,9.56293333334,7.13123333334,5.14493333333,6.34506666667
275.55,7.24933333333,5.68106666667,5.2814875,5.5356,6.26391111111,7.23226666667,6.46958333333,5.62986666667,4.6916,10.0729333333,7.78276666666,5.62126666667,7.02656666667
275.93,7.31413333333,5.4766,5.14655833333,5.4856,6.10671111111,7.16106666667,6.55625,5.52926666667,4.567,9.89073333334,7.68816666667,5.30613333334,6.94010000001
276.30,6.6979,4.58046666666,4.41928333333,4.89126666667,5.41052222222,6.62253333333,5.909,4.7714,3.88373333333,9.25006666667,7.33249999999,4.6958,6.43593333333
276.67,5.29213333333,3.07833333334,2.82474583334,3.3762,3.714,5.02826666667,4.16966666667,2.9834,2.42853333333,7.69126666667,5.66233333333,3.30833333333,4.87936666667
277.04,5.38993333334,3.00953333334,2.8357375,3.33793333333,3.39793333333,5.0114,3.93858333333,2.777,2.499,7.79760000001,5.7091,3.0096,4.76056666667
277.41,5.6738,3.28953333333,3.14270416667,3.6258,3.63047777778,5.51946666667,4.14083333333,3.0316,2.92546666667,8.44513333334,6.2129,3.0224,4.92746666667
