wavelength,Back_PhrErym,Belly_PhrErym,Breast_PhrErym,Crissum_PhrErym,Crown_PhrErym,DorTail_PhrErym,Rump_PhrErym,Throat_PhrErym,WingTip_PhrErym
447.14,8.73509999999,26.1961,13.3609666667,25.92262,7.62,7.217,11.6637666666,34.4870666667,6.9714
447.50,8.72356666667,26.1901666667,13.3555,25.9376466667,7.60893333333,7.2163,11.6559,34.5058,6.9624
447.85,8.71993333333,26.2164333333,13.3621,25.9679666667,7.6052,7.20913333333,11.6422916667,34.5263,6.9472
448.21,8.71673333333,26.2646,13.397,26.01856,7.62333333333,7.22076666667,11.6473416667,34.5748,6.9494
448.56,8.7268,26.2741333333,13.4175,26.0335333333,7.63886666667,7.2212,11.6449416667,34.5996,6.94373333333
448.92,8.72796666666,26.3222,13.4265333333,26.07678,7.6618,7.21626666667,11.635525,34.6237666667,6.95313333333
449.27,8.74909999999,26.3997,13.4563666667,26.16008,7.70066666666,7.21523333334,11.6696166667,34.7276333333,6.96966666667
449.62,8.76883333333,26.4582,13.4713,26.1940533333,7.71133333333,7.23513333333,11.6806583333,34.7803666667,6.984
449.98,8.7973,26.5287,13.5040666667,26.2623466667,7.73573333333,7.25576666667,11.7193166667,34.8588333333,7.01639999999
450.33,8.84196666667,26.6085666667,13.5629333333,26.33746,7.78733333333,7.29663333333,11.7639583333,34.9148333333,7.05693333334
450.69,8.834,26.6455666667,13.572,26.3373266667,7.77646666667,7.28056666667,11.75325,34.9300333333,7.05086666666
451.04,8.84213333334,26.6748666667,13.5744,26.3422066667,7.78306666667,7.27416666667,11.7550583333,34.9248333333,7.04806666666
451.40,8.85673333333,26.7534666667,13.5742666667,26.4102133333,7.80633333333,7.27403333333,11.771375,34.9575666667,7.07106666667
451.75,8.85666666668,26.7603666667,13.5731666667,26.4177066667,7.80546666667,7.28703333333,11.7835083333,34.9626,7.07893333333
452.10,8.84296666666,26.8006333333,13.5594,26.46152,7.79153333333,7.26246666667,11.7750083333,34.9724333333,7.064
452.46,8.86573333333,26.8765333333,13.5659333333,26.52744,7.79673333333,7.27623333333,11.79635,35.0204666667,7.09073333334
452.81,8.88560000001,26.9349333333,13.6016333333,26.5647733333,7.79913333333,7.30176666667,11.837425,35.0717,7.10446666667
453.17,8.86446666666,26.9677333333,13.588,26.5798866667,7.77906666667,7.29683333333,11.8037416667,35.0727666667,7.08353333334
453.52,8.87303333333,27.0367333333,13.6048,26.6457,7.78733333333,7.28916666667,11.8249916667,35.1452333333,7.09460000001
453.87,8.87949999999,27.0636,13.6208333333,26.6629866667,7.7896,7.2834,11.8209666667,35.1644,7.09400000001
454.23,8.88773333334,27.1034666667,13.6106,26.6973,7.79413333333,7.2872,11.810125,35.1836,7.0816
454.58,8.91246666667,27.1858,13.6441,26.7874533333,7.80593333333,7.30963333333,11.842675,35.2442666667,7.09199999999
454.93,8.93569999999,27.2593,13.6987666667,26.86712,7.81946666667,7.36016666667,11.8625333333,35.3082333333,7.12386666667
455.29,8.95279999999,27.3059333333,13.7503333333,26.9100066667,7.831,7.37703333333,11.8884416667,35.3668333333,7.14600000001
455.64,8.98430000001,27.3813,13.7912,26.9812066667,7.86533333333,7.3927,11.9114083333,35.4283333333,7.18053333334
456.00,8.99863333334,27.3807333333,13.7890333333,26.9784066667,7.86826666666,7.39663333333,11.9099583333,35.4117,7.17319999999
456.35,8.94046666667,27.3556,13.7609,26.94192,7.8222,7.35233333333,11.8615,35.3522666667,7.11473333333
456.70,8.91056666666,27.3227,13.7208666667,26.93012,7.79906666667,7.3113,11.8455833333,35.3147333333,7.09133333333
457.06,8.91236666667,27.3229333333,13.7391333333,26.9372733333,7.80133333334,7.30733333333,11.8525916667,35.3328666667,7.09919999999
457.41,8.89426666666,27.3052333333,13.7055,26.9308733333,7.7868,7.30046666667,11.8361916667,35.2653,7.09293333333
457.76,8.86449999999,27.3299666667,13.6821,26.9338133333,7.7558,7.2824,11.8178583333,35.2509666667,7.06999999999
458.12,8.8372,27.3282666667,13.6712333333,26.9347733333,7.73253333333,7.25463333333,11.797175,35.2301,7.04693333333
458.47,8.81753333333,27.3442,13.6618333333,26.9467066667,7.73786666667,7.2633,11.78785,35.2413333333,7.0518
458.82,8.80030000001,27.351,13.6419333333,26.96872,7.71866666667,7.24926666667,11.7840833333,35.2544333333,7.03680000001
459.18,8.79496666667,27.3764,13.6288,26.9869533333,7.72446666666,7.24843333333,11.7722166667,35.2748333333,7.03286666667
459.53,8.79336666667,27.4150666667,13.6381666667,27.0265866667,7.72166666667,7.25486666667,11.7759833333,35.2924666667,7.034
459.88,8.81103333333,27.4724666667,13.6601666667,27.0820933333,7.74366666667,7.2922,11.7956416667,35.3598,7.066
460.24,8.85380000001,27.5357666667,13.6898,27.1408533333,7.7758,7.32623333333,11.8227,35.4304,7.10326666667
460.59,8.8842,27.6076,13.7281666667,27.2034866667,7.81426666667,7.3561,11.8418833333,35.4877333333,7.13780000001
460.94,8.88329999999,27.6754,13.7307666667,27.2589133333,7.82013333333,7.3605,11.8434166667,35.5287666667,7.14713333334
461.29,8.91396666667,27.7612666667,13.7714333333,27.3429266667,7.8566,7.3899,11.872525,35.6193,7.17519999999
461.65,8.93263333333,27.8066333333,13.7928666667,27.39698,7.87033333333,7.40076666667,11.8839333333,35.6658666667,7.18673333333
462.00,8.96533333333,27.8935,13.8247,27.4820133333,7.901,7.4485,11.9027916667,35.7654,7.22460000001
462.35,8.97900000001,27.9636,13.8653333333,27.5494,7.9174,7.4491,11.91365,35.8394,7.23286666666
462.71,9.01410000001,28.0506,13.8988333333,27.62138,7.97546666667,7.48216666667,11.9407583333,35.9166666667,7.27093333333
463.06,9.04343333333,28.1197666667,13.9298333333,27.67984,7.99126666667,7.50593333333,11.973775,35.9564333333,7.2916
463.41,9.04000000001,28.1864333333,13.9176666667,27.7070066667,8.0028,7.49733333333,11.9705666667,35.998,7.2736
463.76,9.0387,28.2271,13.9250666667,27.71946,7.998,7.45813333333,11.969575,36.0174,7.26726666667
464.12,9.03759999999,28.3044333333,13.9301333333,27.7911,8.007,7.4617,11.9848666667,36.0838666667,7.26913333333
464.47,9.01213333333,28.3369,13.8969666667,27.8255,7.9784,7.43056666667,11.9728416667,36.1326,7.23626666666
464.82,9.03303333333,28.3667333333,13.9084666667,27.8711133333,7.99266666667,7.44116666667,11.9947333333,36.1252,7.24633333333
465.17,9.04710000001,28.4099666667,13.9382666667,27.91392,8.00146666667,7.44403333333,12.00795,36.1803666667,7.2596
465.53,9.04156666666,28.4385333333,13.9400666667,27.9481866667,8.02093333333,7.4387,12.0061666667,36.2154333333,7.25833333333
465.88,9.04083333334,28.4830666667,13.9540333333,27.9928933333,8.02786666667,7.42296666667,12.0276333333,36.2232666667,7.25306666667
466.23,9.04809999999,28.4702666667,13.9383666667,28.00472,8.02506666667,7.42926666667,12.0300833333,36.2019,7.25906666666
466.58,9.0566,28.5124666667,13.9602333333,28.0400066667,8.01306666667,7.42226666667,12.0419083333,36.235,7.26999999999
466.94,9.07076666667,28.5707666667,13.9825333333,28.1145533333,8.0264,7.43246666667,12.0559333333,36.2911333333,7.273
467.29,9.1109,28.6288,14.0447,28.2027733333,8.0702,7.4872,12.10725,36.3686,7.32626666667
467.64,9.13566666667,28.6713333333,14.0600333333,28.2557266667,8.08886666666,7.52063333333,12.1254083333,36.4090666667,7.35553333333
467.99,9.12283333333,28.6994333333,14.0689333333,28.2950666667,8.0848,7.5248,12.1227666667,36.4198,7.36153333333
468.35,9.16379999999,28.7609,14.1416,28.3547466667,8.108,7.5736,12.1396916667,36.4556666667,7.39973333334
468.70,9.15833333333,28.7846333333,14.1464666667,28.3601266667,8.1262,7.5839,12.1435416667,36.4987,7.40679999999
469.05,9.13246666667,28.7978,14.1432333333,28.34992,8.1108,7.56106666667,12.1247166667,36.4823666667,7.38573333334
469.40,9.15816666666,28.8420666667,14.1621,28.4133266667,8.12186666667,7.58716666667,12.1364083333,36.5132333333,7.42599999999
469.75,9.14879999999,28.8663666667,14.1602333333,28.42654,8.10653333333,7.5874,12.1325583333,36.5493333333,7.42260000001
470.11,9.16029999999,28.9625666667,14.1757666667,28.5052533333,8.11846666667,7.59956666667,12.1460833333,36.6476,7.43226666667
470.46,9.14959999999,28.9622666667,14.1699666667,28.5110133333,8.12026666667,7.59236666667,12.1259,36.6616333333,7.42940000001
470.81,9.13126666667,28.9958,14.1680666667,28.5316733333,8.1118,7.58896666667,12.116275,36.6873333333,7.42106666667
471.16,9.09726666666,28.9883333333,14.1251,28.5118866667,8.07693333333,7.55343333333,12.070475,36.6818333333,7.39906666667
471.51,9.08436666666,29.0015,14.1382333333,28.52994,8.08546666667,7.5543,12.0533,36.6641,7.37813333334
471.87,9.09730000001,28.9964333333,14.1527,28.5315933333,8.10333333334,7.54133333333,12.0546666667,36.6658,7.39633333334
472.22,9.10193333333,29.0142666667,14.1444,28.5543266667,8.12693333333,7.53633333333,12.0641,36.6947333333,7.39526666666
472.57,9.12713333333,29.0902666667,14.1825333333,28.6322266667,8.13293333333,7.5544,12.0863166667,36.7410333333,7.41346666666
472.92,9.13643333333,29.1089,14.1797,28.6704266667,8.14533333333,7.55856666667,12.0882583333,36.7520666667,7.41153333333
473.27,9.13766666667,29.1522333333,14.1971,28.6867866667,8.15526666667,7.55933333333,12.0870583333,36.7680666667,7.39506666666
473.62,9.18373333333,29.2177,14.2392,28.74404,8.20166666667,7.58233333333,12.1193333333,36.8070666667,7.42660000001
473.98,9.19986666667,29.2376666667,14.2459666667,28.7585266667,8.1948,7.5709,12.123925,36.7990666667,7.44973333333
474.33,9.19223333334,29.2751333333,14.2371333333,28.7901666667,8.1886,7.5606,12.1388666666,36.7862666667,7.42813333334
474.68,9.24010000001,29.3413666667,14.2784333333,28.8474533333,8.24326666667,7.59313333333,12.1768416667,36.8279666667,7.47353333334
475.03,9.27686666666,29.3946333333,14.3181666667,28.92134,8.26146666667,7.60033333333,12.211275,36.8797333333,7.48713333333
475.38,9.25469999999,29.4322333333,14.2917666667,28.9743866667,8.2454,7.585,12.2165583333,36.9323333333,7.48006666667
475.73,9.29736666666,29.491,14.3249,29.02492,8.27486666667,7.62766666667,12.2550083333,36.9876,7.50193333333
476.08,9.2856,29.5068666667,14.3225333333,29.01812,8.26853333333,7.63463333333,12.2487666667,36.9819,7.4966
476.44,9.27653333333,29.4775,14.296,28.9984333333,8.25113333333,7.60923333333,12.2326666666,36.9566666667,7.48906666667
476.79,9.27366666667,29.4960333333,14.3016333333,29.01808,8.23233333333,7.60646666667,12.2249333333,36.9596,7.48353333333
477.14,9.28036666668,29.5452666667,14.2926,29.08152,8.23853333333,7.63213333333,12.2524666667,37.0195666667,7.49093333333
477.49,9.26493333333,29.5201333333,14.2666666667,29.0782666667,8.2188,7.6391,12.2378166667,37.0091666667,7.47933333334
477.84,9.24916666667,29.5388666667,14.2570666667,29.1161133333,8.22566666667,7.63806666667,12.228225,37.0379,7.45913333333
478.19,9.27876666665,29.5656666667,14.2801333333,29.14572,8.24253333333,7.6621,12.2366416667,37.0541,7.49533333334
478.54,9.24869999999,29.5538333333,14.2737666667,29.1325466667,8.21793333333,7.6563,12.2047083333,37.0230333333,7.48326666666
478.89,9.21869999999,29.5259666667,14.2411666667,29.0999066667,8.1952,7.64006666667,12.1753333333,36.9774333333,7.46760000001
479.24,9.22123333334,29.5121666667,14.2313,29.09054,8.18413333333,7.6289,12.159925,36.9562333333,7.4544
479.60,9.18706666667,29.5009333333,14.1955333333,29.0782466667,8.15593333333,7.61193333333,12.1263083333,36.9076666667,7.42720000001
479.95,9.15153333333,29.4779333333,14.1517,29.06,8.1394,7.58763333333,12.1027666667,36.8605333333,7.41433333334
480.30,9.16286666666,29.5013333333,14.1468666667,29.0882533333,8.16026666667,7.60946666667,12.11915,36.8500666667,7.43920000001
480.65,9.1474,29.4933666667,14.1157666667,29.0618866667,8.1504,7.6029,12.1034,36.8143333333,7.43786666666
481.00,9.10910000001,29.4142,14.0834666667,28.9851666667,8.10646666667,7.566,12.0518166667,36.743,7.42346666667
481.35,9.06509999999,29.4008333333,14.0415333333,28.9598,8.0776,7.52526666667,12.022625,36.7219666667,7.3986
481.70,9.04956666666,29.3805333333,14.0276,28.9270866667,8.05786666667,7.51926666667,12.0219583333,36.6734333333,7.39193333333
482.05,9.01739999999,29.3886666667,14.0055666667,28.9369533333,8.02206666667,7.48536666667,12.0042916666,36.7002333333,7.366
482.40,9.00463333333,29.4133333333,14.0025333333,28.9680066666,8.0062,7.46873333333,12.0076166666,36.7485,7.35880000001
482.75,9.00673333334,29.4588333333,14.0188333333,29.01794,8.00533333333,7.47776666667,12.017,36.7884666667,7.35959999999
483.10,9.01303333334,29.5074,14.0370666667,29.0622066667,8.01153333333,7.4948,12.0284083333,36.8314333333,7.38106666667
483.45,9.01683333333,29.5379,14.0429,29.0958333333,8.01213333333,7.4984,12.0389333333,36.873,7.38786666667
483.80,9.01739999999,29.5736333333,14.0460333333,29.13268,8.00053333333,7.49316666667,12.0324416667,36.9079333333,7.38486666666
484.15,9.01556666667,29.595,14.0484333333,29.15376,7.9918,7.4877,12.02315,36.9387666667,7.37486666667
484.50,9.02023333334,29.6349,14.0603,29.1955933333,7.99253333333,7.49386666667,12.0242916667,36.9895333333,7.38060000001
484.85,9.01996666667,29.6701,14.0618333333,29.23874,7.99053333333,7.48566666667,12.0254916667,37.0054,7.37706666667
485.20,9.03539999999,29.7075,14.0857,29.2809333333,8.00133333333,7.50043333333,12.035275,37.0279666667,7.39313333334
485.55,9.04036666667,29.7431333333,14.1001333333,29.32328,8.0012,7.5009,12.030325,37.0672,7.39813333333
485.90,9.04229999999,29.7705333333,14.1065666667,29.3567133333,8.0038,7.51026666667,12.02905,37.0666,7.39746666666
486.25,9.05226666667,29.7953666667,14.1105333333,29.3827066667,8.01153333333,7.51733333334,12.033175,37.0649333333,7.40999999999
486.60,9.05226666667,29.8117666667,14.1039666667,29.4051,8.01086666667,7.51166666667,12.0264833333,37.0606666667,7.41553333333
486.95,9.05733333333,29.8324333333,14.1023,29.4278533334,8.0088,7.50033333333,12.0245,37.0694666667,7.41633333333
487.30,9.0558,29.8566333333,14.1047333333,29.45072,8.0084,7.4978,12.0209666667,37.0621666667,7.42146666666
487.65,9.07316666667,29.8776333333,14.1228333333,29.45688,8.02226666667,7.51326666667,12.037725,37.0514333333,7.43826666667
488.00,9.07533333333,29.9222,14.1409,29.49076,8.03073333333,7.5217,12.0472583333,37.0622666667,7.44593333333
488.35,9.0686,29.9223666667,14.1440333333,29.4956133333,8.03466666667,7.5108,12.049675,37.0391666667,7.4474
488.70,9.08789999999,29.9726333333,14.1744333333,29.53962,8.06093333333,7.53603333333,12.0745333333,37.0691333333,7.471
489.05,9.08589999999,29.9917666667,14.1641,29.5545533333,8.05346666667,7.5196,12.0645333333,37.0753666667,7.46673333333
489.40,9.09843333333,30.049,14.1715,29.5982866667,8.07073333333,7.53223333333,12.082125,37.0997333333,7.48026666666
489.75,9.11219999999,30.0939666667,14.1948,29.62392,8.09153333333,7.5393,12.0870833334,37.1278333333,7.49953333334
490.10,9.11126666667,30.1141333333,14.2048333333,29.6355333333,8.08606666667,7.53623333333,12.0774083333,37.1394666667,7.49986666668
490.45,9.1137,30.1492,14.2221,29.6618333333,8.0978,7.5433,12.0821083333,37.1684333333,7.50946666667
490.80,9.12186666667,30.1818333333,14.2312333333,29.6884733333,8.11873333333,7.56543333333,12.094875,37.1736,7.5194
491.15,9.14336666667,30.2351333333,14.2643666667,29.7396066667,8.13993333333,7.5738,12.1093,37.2076333333,7.53280000001
491.50,9.1463,30.2852666667,14.2798,29.8054533333,8.16446666667,7.58053333333,12.1163833333,37.2561,7.54106666666
491.85,9.15513333332,30.2999333333,14.2918666667,29.83316,8.17293333333,7.57773333333,12.1216416667,37.2662,7.55626666667
492.20,9.18656666667,30.3641666667,14.322,29.89532,8.2008,7.60936666667,12.1415833333,37.3219,7.58106666667
492.55,9.20586666666,30.4193,14.3448666667,29.93212,8.2222,7.63306666667,12.15945,37.3717333333,7.60506666667
492.90,9.23686666667,30.4983,14.3895333333,29.9950333333,8.25293333333,7.6636,12.1913666666,37.4187666667,7.63413333334
493.25,9.24089999999,30.5329,14.4047666667,30.02974,8.2638,7.66143333333,12.19265,37.4400666667,7.64693333334
493.60,9.25463333334,30.5751333333,14.4160666667,30.07092,8.27933333333,7.66806666667,12.2059,37.4657,7.6618
493.95,9.292,30.6642,14.4529333333,30.16134,8.31886666667,7.6915,12.2421,37.5089333333,7.68619999999
494.30,9.34016666667,30.7647333333,14.4934333333,30.2490533333,8.34806666667,7.71866666667,12.2789583333,37.5791,7.71780000001
494.65,9.33523333334,30.8160666667,14.5067333333,30.2982,8.33173333334,7.69296666667,12.2702833333,37.6024,7.7082
495.00,9.33600000001,30.8409,14.5046333333,30.32164,8.3354,7.70236666667,12.2832666667,37.6281333333,7.72833333334
495.34,9.3261,30.8208333333,14.4843,30.30762,8.30706666667,7.67303333333,12.2702,37.5983333333,7.72059999999
495.69,9.329,30.8474666667,14.4923666667,30.31926,8.32733333333,7.68713333333,12.2948166667,37.6144666667,7.71933333334
496.04,9.31710000001,30.8539,14.4851666667,30.32222,8.30333333333,7.66726666667,12.297025,37.5952333333,7.70366666666
496.39,9.28816666667,30.8541333333,14.4707,30.3119666667,8.2736,7.6185,12.2771333333,37.5764333333,7.67400000001
496.74,9.2851,30.8478666667,14.4641666667,30.3353733333,8.28366666666,7.63513333334,12.28385,37.5642,7.68233333333
497.09,9.31066666667,30.9021,14.4886333333,30.4028133333,8.3032,7.66753333333,12.3125333333,37.6104,7.70266666667
497.44,9.33176666667,30.9906333333,14.519,30.5007333333,8.32893333333,7.7052,12.3564166667,37.678,7.738
497.79,9.2994,31.0118666667,14.5068333333,30.5127933333,8.3174,7.69473333333,12.334475,37.6709333333,7.7158
498.14,9.26406666665,31.0058,14.4893666667,30.4921333333,8.30953333333,7.6763,12.3108833333,37.6482,7.68753333333
498.48,9.29416666667,31.0586666667,14.5134,30.5528333333,8.34426666666,7.70713333333,12.3386833333,37.69,7.72373333333
498.83,9.31133333333,31.1178333333,14.5388666667,30.5969466667,8.3448,7.71953333333,12.3324916667,37.7198,7.7222
499.18,9.3574,31.2136,14.6011666667,30.6697933333,8.39433333333,7.7638,12.38495,37.7985333333,7.77059999999
499.53,9.36886666667,31.2380333333,14.5974,30.7037066667,8.39066666667,7.77546666666,12.3767833333,37.8259333333,7.78913333333
499.88,9.34923333333,31.2599666667,14.5875,30.7288133333,8.394,7.76176666667,12.3624333333,37.8319333333,7.77626666666
500.23,9.36176666667,31.2986333333,14.5943,30.7747533333,8.40713333333,7.7859,12.3754333333,37.8439,7.80006666666
500.58,9.3569,31.3202666667,14.5934333333,30.7802666667,8.4062,7.77406666667,12.3666916667,37.8787333333,7.79799999999
500.92,9.34816666667,31.3183333333,14.6,30.7666,8.40993333333,7.77163333333,12.36135,37.8624,7.77899999999
501.27,9.35026666666,31.3404,14.6029333333,30.7775066667,8.39886666667,7.77066666667,12.354825,37.8858333333,7.75500000001
501.62,9.40493333333,31.4263666667,14.6511,30.8476733333,8.446,7.81256666667,12.3972333333,37.9861,7.81499999999
501.97,9.47896666666,31.5274333333,14.7160666667,30.9541466667,8.50346666667,7.88506666667,12.4518666667,38.0665666667,7.88013333334
502.32,9.48646666665,31.5855666667,14.7503,30.99882,8.52286666667,7.9012,12.4683083333,38.1039333333,7.89080000001
502.67,9.50216666667,31.5914,14.7569333333,31.0225933333,8.55546666667,7.90353333333,12.496525,38.1167,7.91193333334
503.01,9.50186666667,31.6302333333,14.7584333333,31.0681733333,8.55926666667,7.91123333333,12.499525,38.1450333333,7.91406666667
503.36,9.51089999999,31.6912,14.7831666667,31.1289266667,8.56646666667,7.9303,12.5133333333,38.1682,7.916
503.71,9.54789999999,31.7824333333,14.8097333333,31.2003866667,8.58466666667,7.95406666667,12.5510083333,38.2385,7.96660000001
