wavelength,Back_SpoColf,Belly_SpoColf,Breast_SpoColf,Crissum_SpoColf,Crown_SpoColf,DorTail_SpoColf,Patch10_SpoColf,Patch11_SpoColf,Patch12_SpoColf,Rump_SpoColf,Throat_SpoColf,WingTip_SpoColf
584.69,12.8548666667,44.7012666667,29.8481333333,30.7408666667,10.9816666667,10.0916666667,37.5294666667,12.0928666667,12.2088666667,16.7726,55.5653333333,9.20619999999
585.03,12.8343333333,44.7485333333,29.8562666667,30.7771333333,10.957,10.0471333334,37.5522,12.057,12.1813333333,16.7387333333,55.623,9.17466666667
585.37,12.8221333333,44.77,29.8834,30.8338,10.9511333333,10.0426666667,37.4980666667,12.0684666666,12.1923333334,16.7610666667,55.6246666667,9.15266666666
585.70,12.8830666667,44.8202,29.9192666667,30.9040666667,11.0022666667,10.1093333333,37.5070666667,12.1181333333,12.2715333333,16.8437333333,55.6464666667,9.19893333333
586.04,12.9322666667,44.9436,30.0234666667,31.0272,11.0751333333,10.1522,37.6218666667,12.1872,12.351,16.9379333333,55.7644666667,9.25473333333
586.38,12.9685333333,44.9448666667,30.0574666667,31.0632,11.1226,10.1896,37.6228,12.2108,12.4093333333,16.9884,55.6856,9.31166666667
586.72,13.0351333333,45.0154666667,30.1382,31.189,11.1854666667,10.2639333333,37.6637333333,12.2927333333,12.4621333333,17.065,55.7426,9.37673333334
587.06,12.9804666667,45.0575333333,30.119,31.1992,11.1494666667,10.2069333333,37.6238666667,12.2304,12.4142666667,17.0085333333,55.7957333333,9.32100000001
587.39,13.0511333333,45.1123333334,30.1576666667,31.2786,11.1936,10.2427333333,37.6524666667,12.2724,12.4294666667,17.0962666667,55.8518,9.37933333333
587.73,13.0770666667,45.0958666667,30.1247333333,31.2645333333,11.207,10.2438,37.6252,12.2555333333,12.4261333333,17.0719333334,55.7759333333,9.40379999999
588.07,13.1130666667,45.1736666666,30.1556666667,31.3493333333,11.2672666667,10.2521333333,37.6813333334,12.2554,12.4532666667,17.1088,55.8446,9.44026666666
588.41,13.1152,45.2782666667,30.1866666667,31.4288666667,11.2516,10.2383333333,37.7392666667,12.2712,12.4374,17.1319333333,55.9238,9.43133333334
588.74,13.2221333333,45.4143333333,30.3232666667,31.5682666667,11.3436666667,10.333,37.8504666667,12.3703333333,12.5309333333,17.2400666667,55.9824,9.50186666666
589.08,13.248,45.4616,30.3191333333,31.6076,11.3475333333,10.3605333333,37.8998,12.3855333333,12.5451333333,17.2548666667,55.969,9.51926666667
589.42,13.2572,45.5667333333,30.3919333333,31.6768,11.3714,10.3543333333,37.9342666666,12.3978666667,12.538,17.2771333333,56.0652666667,9.53553333333
589.76,13.2902,45.635,30.4152666667,31.7174,11.3933333333,10.3995333333,37.9243333333,12.4280666667,12.5442666667,17.3196666667,56.0408666667,9.57166666666
590.09,13.3368,45.7370666667,30.4864666667,31.8160666667,11.4336,10.4478,38.0088,12.4942,12.5830666667,17.3787333333,56.1311333333,9.62706666668
590.43,13.2912,45.7461333333,30.4738,31.8041333333,11.3951333333,10.3972666667,37.9882,12.4518666667,12.5258,17.3646666667,56.1770666667,9.5728
590.77,13.3594,45.848,30.5797333333,31.9092,11.4592666667,10.4631333333,38.0790666667,12.5287333333,12.6044666667,17.4837333333,56.2394,9.63133333334
591.11,13.3698666667,45.9137333333,30.6526666667,31.9784666667,11.4636666667,10.4955333333,38.1272666667,12.5674,12.6613333333,17.5301333333,56.2835333333,9.64873333333
591.44,13.3537333333,45.9732,30.6893333333,32.0244666667,11.4627333333,10.4936666667,38.1542,12.562,12.7076666666,17.5756666667,56.3507333333,9.63719999999
591.78,13.3761333333,45.9555333333,30.675,32.039,11.4705333333,10.5228666667,38.1318,12.5738666667,12.7188666667,17.6245333333,56.2972,9.6298
592.12,13.4292666667,46.052,30.7361333333,32.108,11.5468,10.5554666667,38.1847333333,12.6189333333,12.7852,17.7009333333,56.3194666667,9.68926666668
592.46,13.4563333333,46.1166666667,30.8084,32.2050666667,11.5776666667,10.5901333333,38.2318666667,12.6382666667,12.8170666667,17.8045333333,56.4540666667,9.70553333335
592.79,13.5126666667,46.2438666667,30.8868666667,32.3062,11.6181333333,10.6366,38.3074666666,12.7017333333,12.8494666667,17.8754,56.5329333333,9.73826666668
593.13,13.5080666667,46.2751333333,30.8773333333,32.3425333333,11.6216666667,10.6518666667,38.3381333333,12.7187333333,12.875,17.9112666667,56.5013333333,9.742
593.47,13.5161333333,46.3263333333,30.9218,32.4189333333,11.6373333333,10.6481333333,38.3965333333,12.7177333333,12.8860666667,17.9299333333,56.6048666667,9.709
593.80,13.5268666667,46.4417333333,30.9912,32.4901333333,11.6527333333,10.6412666667,38.4636666667,12.7280666667,12.8881333333,17.9935333333,56.7199333333,9.71573333332
594.14,13.5440666667,46.5510666667,31.0398,32.5549333333,11.6666666667,10.6540666667,38.5266666667,12.7698,12.9244666666,18.0341333333,56.7276666667,9.73266666667
594.48,13.6340666667,46.6247333333,31.0984,32.6298,11.7382,10.7318,38.5848,12.8468666667,12.997,18.0955333333,56.7503333333,9.79986666667
594.81,13.7464,46.8361333333,31.2172,32.7888,11.8269333333,10.8287333333,38.7332666667,12.9506666667,13.0808,18.2124,56.9102666667,9.89073333334
595.15,13.7754666667,46.9488666667,31.2898666666,32.9084,11.8407333333,10.8473333333,38.8272666667,12.986,13.0640666667,18.2426,57.0150666667,9.90859999999
595.49,13.8084666667,47.1106666667,31.3992666667,33.0342666667,11.8614666667,10.8461333333,38.9258,13.0550666667,13.1111333333,18.309,57.1656666667,9.94786666665
595.82,13.8253333333,47.1834666666,31.4328,33.0942,11.8601333333,10.8607333333,38.9513333333,13.0572,13.1214,18.3438666667,57.2382666667,9.93759999999
596.16,13.8104,47.2294666667,31.4245333333,33.1026666667,11.8669333333,10.8482666667,38.9612666667,13.0436666667,13.0849333333,18.3186666667,57.2729333333,9.91853333333
596.50,13.7592,47.2098,31.4142666667,33.0934666667,11.8247333333,10.8067333333,38.9226,12.999,13.0492,18.3003333333,57.2236,9.88859999999
596.83,13.8168,47.3034,31.5030666667,33.1808,11.8632666667,10.8626,39.0074,13.0470666667,13.074,18.353,57.336,9.92939999999
597.17,13.8478,47.3497333333,31.5224666667,33.1937333333,11.8940666667,10.8985333333,39.0177333333,13.0608666667,13.0843333333,18.3831333333,57.3149333333,9.9526
597.51,13.8367333333,47.3387333333,31.5170666667,33.2054,11.8814,10.9056,38.9913333333,13.0604666667,13.0802,18.3740666667,57.2916666667,9.92846666667
597.84,13.8645333333,47.3959333333,31.5498,33.2626666667,11.8938,10.9452,39.0232,13.0539333333,13.0956,18.3894,57.3421333334,9.95693333333
598.18,13.8241333333,47.422,31.564,33.2788666667,11.8473333333,10.9082,39.034,13.0344,13.0684666667,18.3844,57.3510666667,9.92359999999
598.52,13.7243333333,47.3074666667,31.4628,33.1852666666,11.7638666667,10.815,38.8971333333,12.926,12.9572666667,18.3056666667,57.2238,9.82873333333
598.85,13.7048666667,47.3716,31.4738666667,33.2052666667,11.7774666667,10.8332666667,38.9001333333,12.9330666667,12.981,18.3368666667,57.2536666667,9.83406666667
599.19,13.6895333333,47.3584,31.4946,33.2219333333,11.782,10.8392,38.8432,12.9109333333,12.9475333333,18.3302,57.2066,9.83133333332
599.53,13.6524666667,47.3224666667,31.4534666667,33.2147333333,11.7400666667,10.8096,38.7986,12.8840666667,12.9190666667,18.2948666667,57.1488,9.81313333333
599.86,13.7069333333,47.3666666666,31.5292666667,33.2914666667,11.7625333333,10.8731333333,38.8498,12.9378,13.0113333333,18.3494,57.1439333334,9.8802
600.20,13.7558666667,47.4803333333,31.5918,33.3885333333,11.8540666667,10.9720666667,38.9269333333,13.0026,13.1258,18.4163333333,57.232,9.95099999999
600.53,13.7215333333,47.4897333333,31.5592,33.3879333333,11.8129333333,10.9262,38.8829333333,12.9527333333,13.1223333333,18.4224,57.1566666667,9.91339999999
600.87,13.7380666667,47.6357333333,31.6575333333,33.5272666667,11.8302,10.944,38.9999333333,12.9785333334,13.1731333333,18.4914,57.2912666667,9.93226666668
601.21,13.7900666667,47.7798,31.7238,33.6066666667,11.8844666667,10.9981333333,39.0804666667,13.0108,13.2058666667,18.5657333333,57.3870666667,9.97753333333
601.54,13.8382,47.9136666667,31.8100666667,33.6954,11.9424,11.0502,39.1963333333,13.0900666667,13.2557333333,18.6665333333,57.5292,10.0136
601.88,13.9469333333,48.0842666667,31.8952,33.8452666667,12.0165333333,11.1068666667,39.3109333333,13.1625333333,13.3284,18.7536666667,57.6878,10.0924
602.21,13.9795333333,48.2094,32.0037333333,33.9544,12.0802,11.1332666667,39.4404,13.2023333333,13.3774666667,18.8274,57.7807333334,10.1278666667
602.55,14.0202666667,48.2230666667,32.0005333333,34.0177333333,12.0799333333,11.1162666667,39.4552,13.2007333333,13.3971333333,18.8568,57.7934,10.1006666667
602.88,14.0643333333,48.3208,32.0241333333,34.0689333333,12.1026666667,11.1470666667,39.5521333333,13.2487333333,13.4428666667,18.9,57.8241333333,10.1147333333
603.22,14.1041333333,48.4496,32.0994,34.1472,12.1487333333,11.1696,39.6477333333,13.2781333333,13.4803333333,18.9604666666,57.8999333334,10.1454
603.56,14.0588,48.459,32.0556666666,34.148,12.1209333333,11.1007333333,39.652,13.2626,13.4342,18.9500666667,57.8609333333,10.0955333333
603.89,14.0526666667,48.5241333333,32.0832666667,34.1652666667,12.0721333333,11.0557333333,39.6747333333,13.2322666667,13.3790666667,18.9729333333,57.9456666667,10.0538
604.23,14.0574,48.5483333333,32.0718,34.1809333333,12.0710666667,11.04,39.6624,13.2182666667,13.3541333333,18.9528,57.9801333333,10.0490666667
604.56,14.0268666667,48.5521333333,32.0681333333,34.2186666667,12.0446666667,11.0067333333,39.6592666667,13.2264666667,13.3466,18.9640666667,57.9780666667,10.0569333333
604.90,14.0066666667,48.573,32.0528666667,34.2557333333,12.0237333333,10.9799333333,39.6530666667,13.2143333333,13.3557333333,18.9460666667,57.955,10.0364666667
605.23,14.0180666667,48.5886666667,32.064,34.2844666666,12.0219333333,10.9457333334,39.6016,13.2095333333,13.369,18.9521333333,57.9005333333,10.0398
605.57,13.958,48.5028666667,32.0171333333,34.2425333333,12.0025333333,10.9317333333,39.5316,13.1795333333,13.355,18.9471333333,57.7526666667,10.0042
605.90,13.9301333333,48.509,31.9513333333,34.2457333333,11.9564666667,10.9234666667,39.4642666667,13.1592,13.3394,18.9364,57.7036,9.98546666668
606.24,13.9466666667,48.5902,32.0402666667,34.3239333333,11.9826666667,10.9522,39.4862666667,13.1995333333,13.3502666666,18.9952666667,57.7152666667,10.0368
606.58,13.9594,48.5988,32.0636,34.3561333333,11.9886666667,10.9471333333,39.4514666667,13.1885333333,13.3426,19.035,57.7744,10.0513333333
606.91,13.9377333334,48.5691333333,32.0909333333,34.3788666667,11.9695333333,10.9530666667,39.4345333333,13.1612,13.3286666667,19.0441333333,57.8110666667,10.0304
607.25,13.9377333333,48.5939333334,32.1131333333,34.4236666667,11.9643333333,11.0004,39.4097333333,13.1466666667,13.3192666667,19.0681333333,57.8362666667,10.0456666667
607.58,13.9312666667,48.5096666667,32.0535333333,34.4172666666,11.9548666667,10.9885333333,39.3708,13.1436,13.316,19.0659333333,57.7170666667,10.0476666667
607.92,13.9566,48.569,32.1287333333,34.4862,11.9866,11.0168666667,39.4234,13.188,13.3449333333,19.1291333333,57.735,10.0512
608.25,13.9189333333,48.5002,32.0392666667,34.4433333333,11.9624,11.0088,39.3043333333,13.1378,13.3144,19.0732,57.5856,10.0064666667
608.59,13.9188,48.4517333333,32.045,34.4436,11.9855333333,11.0178666667,39.2414,13.1720666667,13.3309333333,19.1124666667,57.4995333333,10.034
608.92,13.8859333333,48.3661333333,31.9962666667,34.4306666667,11.9639333334,11.0232,39.189,13.1441333333,13.2914,19.0976666667,57.4266,10.0337333333
609.26,13.8664666667,48.3836666667,32.005,34.4180666667,11.9342,10.9938666667,39.1546,13.1209333333,13.2466,19.082,57.4451333333,10.0168
609.59,13.8725333333,48.2999333333,31.9915333333,34.3824666667,11.9581333333,11.0006,39.0793333333,13.1288666667,13.2702,19.0802666667,57.3447333333,10.0218666667
609.93,13.8570666667,48.2136,31.9238,34.3132,11.9458666667,10.9820666667,39.0077333333,13.1140666667,13.2822,19.061,57.2362666667,10.0182
610.26,13.8043333333,48.1248666667,31.8214,34.2248666667,11.8981333333,10.9566,38.9174,13.0645333334,13.2701333333,19.0136,57.0506666666,9.98246666666
610.60,13.8448666667,48.1106666667,31.8177333333,34.266,11.9458666667,10.9962666667,38.8914666667,13.1224666667,13.3242,19.0566666667,56.9511333333,10.0618666667
610.93,13.8312,48.0818666667,31.7746666667,34.2232,11.9189333333,10.9651333333,38.8156,13.0860666667,13.2986666667,19.0545333333,56.8422666667,10.0629333333
611.27,13.8356666667,48.1336,31.8112666667,34.2444666666,11.9326666667,10.9784,38.7573333333,13.0824666667,13.3632,19.0785333333,56.804,10.0787333333
611.60,13.7722,48.0275333333,31.7431333333,34.1794666667,11.8758666667,10.9314,38.6458666667,13.0314,13.3506,19.0430666667,56.7023333334,10.0608666667
611.93,13.7484666667,47.9386666667,31.7249333333,34.1006666667,11.8168,10.8816,38.5923333333,12.9986,13.3078,19.04,56.6302,10.0276
612.27,13.7588666667,47.9679333333,31.723,34.0875333333,11.7812666667,10.8646666667,38.596,12.9562,13.2867333334,19.0272666667,56.6662,9.98593333333
612.60,13.7768,47.9986,31.6961333333,34.0841333333,11.7816,10.8357333333,38.5822,12.9549333333,13.3374666667,19.036,56.6034666667,9.95186666666
612.94,13.7738666667,48.0287333333,31.682,34.0751333333,11.7522666667,10.8263333333,38.5420666667,12.938,13.3202666667,19.0246,56.545,9.93713333334
613.27,13.8211333333,48.1222,31.7595333333,34.1874,11.7686666666,10.8612,38.6220666667,12.9881333333,13.3415333333,19.0651333333,56.6614,9.97686666665
613.61,13.8579333333,48.2286,31.8228,34.2574,11.7918666666,10.8734,38.6742,13.0020666667,13.3574,19.114,56.7255333334,9.98886666667
613.94,13.8956,48.3147333333,31.8791333333,34.3741333333,11.8325333333,10.9265333333,38.7440666667,13.0494,13.3898666667,19.1726,56.7992,9.99953333333
614.28,13.8756666667,48.3747333333,31.8478666667,34.3524666667,11.7734,10.8521333333,38.7286666667,12.9914,13.3472666666,19.1514,56.8082666667,9.93093333332
614.61,13.8526,48.4394666667,31.8811333333,34.4240666667,11.7641333333,10.8166,38.7826,12.9871333333,13.3292,19.1395333333,56.9252666667,9.90986666667
614.94,13.8033333333,48.5239333333,31.8975333333,34.4337333333,11.7488666667,10.7668666667,38.7867333333,12.9734666667,13.2348666667,19.1377333333,57.0046,9.85953333335
615.28,13.8728666667,48.6703333333,31.9774,34.5775333333,11.8284,10.8472,38.8773333333,13.0424,13.2670666667,19.2178,57.0977333333,9.89853333332
615.61,14.0228666667,49.0228666667,32.2040666667,34.8594,12.0068,10.9794,39.1132666666,13.1720666667,13.4167333333,19.3973333333,57.3893333333,10.0396666667
615.95,14.0548666666,49.0706666667,32.2052,34.9174,12.0492666667,11.0078,39.1247333333,13.2211333333,13.4314666667,19.4619333333,57.3632,10.0893333333
616.28,14.0742,49.1726666667,32.3107333333,35.0160666667,12.0854666666,11.0784666667,39.2025333333,13.2692666667,13.4485333333,19.5184666667,57.5032666667,10.1322666667
616.61,14.1554,49.2345333333,32.3920666667,35.1706666667,12.1898,11.1572666667,39.3155333333,13.3456666667,13.5434,19.6408,57.6381333333,10.1754
616.95,14.2028666667,49.3310666667,32.4703333333,35.2437333333,12.2369333333,11.1782666667,39.3544666666,13.3640666667,13.5838,19.6901333333,57.6802666666,10.2035333333
617.28,14.2324666667,49.444,32.5425333333,35.3138,12.2832,11.2367333333,39.4285333333,13.4187333333,13.6369333333,19.7362666666,57.7492,10.2372
617.62,14.191,49.5108,32.619,35.3602666667,12.2666,11.1757333333,39.4432666667,13.3516666667,13.6325333333,19.7200666667,57.7628,10.2496
617.95,14.2094666667,49.524,32.6538666667,35.3877333333,12.3035333333,11.1894,39.4300666667,13.388,13.6692,19.7784666667,57.7621333333,10.2331333333
618.28,14.2594,49.5856666667,32.6972666667,35.4362666667,12.3532,11.2426666667,39.4256666667,13.4473333333,13.7602666667,19.8437333334,57.7228,10.2633333333
618.62,14.3684666667,49.5530666667,32.7114,35.5125333333,12.4397333333,11.3178,39.4698,13.5114666667,13.8471333333,19.9216,57.6984666667,10.3468666667
618.95,14.4106,49.5403333333,32.7034666667,35.4924,12.4416666667,11.3234666667,39.4566666667,13.5196,13.8942,19.9388,57.6338,10.3608
619.28,14.3692666667,49.3989333334,32.6116666667,35.4307333333,12.4022,11.3285333333,39.3505333333,13.4894,13.8692,19.8984,57.4782666667,10.3322
619.62,14.3936,49.5492,32.7468666667,35.5568,12.4389333333,11.3858666667,39.4471333333,13.5298,13.9472,19.9584,57.5998666667,10.3543333333
619.95,14.4486666667,49.6890666667,32.8439333333,35.6773333333,12.4764,11.4049333333,39.5222666667,13.5578,13.9794,20.0645333333,57.6941333333,10.3859333333
620.28,14.4214666667,49.7587333333,32.8145333333,35.6978,12.4578666667,11.4136666667,39.4902666667,13.5459333333,13.9840666667,20.0572,57.6742,10.4176666667
620.62,14.4018,49.8619333333,32.8554,35.7444,12.4451333334,11.4144,39.5877333333,13.5471333333,13.989,20.1007333333,57.724,10.3978666667
620.95,14.444,49.9728666667,32.925,35.8860666667,12.4822666667,11.4535333333,39.6508,13.6002666667,13.9923333333,20.1898,57.8241333334,10.4564
621.28,14.5606,50.1204,32.9951333333,36.0071333333,12.5638666667,11.5427333333,39.7406,13.7258,14.0490666666,20.334,57.9746666667,10.5334666667
621.62,14.5806666667,50.1798666667,33.0185333333,36.089,12.5996666667,11.5791333334,39.8155333333,13.7830666667,14.0636666667,20.3755333334,58.0177333333,10.5994666667
621.95,14.6546666667,50.2362,33.1241333333,36.1839333333,12.6892666667,11.6482,39.8915333333,13.8586,14.1073333333,20.4446,58.0974,10.6529333333
622.28,14.6328,50.3851333333,33.1804,36.2971333333,12.6722666667,11.6483333333,39.9770666667,13.8596666667,14.1240666667,20.4485333333,58.1860666667,10.6496
622.62,14.5948,50.436,33.1881333333,36.3615333333,12.6308666667,11.6182666667,40.0067333333,13.8508666667,14.0836666667,20.4334,58.1838,10.6596
622.95,14.626,50.5872666667,33.2598,36.4628,12.6263333333,11.6004,40.0696,13.8564,14.085,20.4906666667,58.3416,10.6242
623.28,14.6128666667,50.6139333333,33.2398,36.4814,12.5702,11.5528666667,40.1295333333,13.8040666667,14.0427333333,20.4876666667,58.3642666667,10.5754
623.62,14.6044,50.6343333333,33.2303333333,36.5385333333,12.5792,11.5488,40.1691333333,13.7961333333,14.0198,20.4496666667,58.3149333333,10.5242666667
623.95,14.6284666667,50.7025333333,33.3027333334,36.5995333333,12.5948,11.5289333333,40.2617333333,13.7977333333,14.0241333333,20.4945333333,58.3868,10.4761333333
624.28,14.6276,50.7488666667,33.3075333333,36.6754666667,12.5832,11.5512,40.2794,13.7985333334,14.0289333333,20.5379333333,58.4526,10.4782
624.62,14.5558,50.6799333333,33.2332,36.6248,12.5216666667,11.4985333333,40.2459333333,13.7187333333,13.9974,20.4564,58.3844666667,10.3776666667
624.95,14.5484666667,50.7388666666,33.2854,36.7012,12.5436666667,11.4932,40.3086,13.7432666667,13.9834,20.4784666667,58.4722,10.3694666667
625.28,14.5728,50.854,33.3466666667,36.7629333333,12.5531333333,11.5448,40.3468666667,13.7136,13.9739333333,20.4954,58.5775333333,10.3634666667
625.61,14.5565333333,50.9362,33.3215333333,36.7822,12.5018,11.4971333333,40.3477333333,13.6722,13.9524,20.4994,58.5596,10.3346666667
625.95,14.5551333333,51.0438,33.3749333333,36.8830666667,12.5112,11.4999333333,40.4116666667,13.6874666667,13.9568666667,20.5384666667,58.6590666667,10.3485333333
626.28,14.6194,51.1709333333,33.4704666667,36.9694,12.6156666667,11.5684,40.5114,13.7562,14.0337333333,20.6263333333,58.7984666667,10.3796
