wavelength,Back_SpoCasm,Belly_SpoCasm,Breast_SpoCasm,Crissum_SpoCasm,Crown_SpoCasm,DorTail_SpoCasm,Patch10_SpoCasm,Patch11_SpoCasm,Rump_SpoCasm,Throat_SpoCasm,WingTip_SpoCasm
243.05,5.6986,4.22633333333,4.57386666667,4.84659999999,4.83973333333,8.09806666667,2.97873333333,6.46206666667,6.65306666666,3.87866666667,8.36056666666
243.42,6.08633333333,4.7544,5.3808,5.34773333333,5.51933333333,8.55260000001,3.72573333333,7.22706666667,7.53046666667,4.596,8.87233333333
243.80,5.6018,4.337,5.18873333333,4.93073333333,5.20166666667,8.06706666667,3.498,7.00866666667,7.47340000001,4.5434,8.52216666667
244.17,4.75286666667,3.75153333333,4.18893333333,4.12546666667,4.512,7.22426666666,2.6172,6.14693333333,6.82513333333,3.9544,7.64896666666
244.55,3.26466666667,2.4282,3.171,3.07120000001,3.171,6.12353333332,1.211,4.89406666667,5.86773333334,2.55313333333,6.47006666667
244.92,2.38286666667,1.8586,2.6386,2.39493333333,2.66906666667,5.2712,0.262133333333,3.833,5.35039999999,1.9438,5.83796666667
245.30,3.0534,2.488,3.46066666667,2.91193333333,3.2796,6.11819999999,0.961400000001,4.16166666667,5.87493333334,2.74813333333,5.8413
245.67,2.37426666667,1.76773333333,2.70613333333,2.23426666667,2.3432,5.1634,0.627266666666,3.2814,5.044,2.06313333333,4.7926
246.05,2.1422,1.47833333333,2.24566666667,1.8032,1.58666666667,4.6704,0.390866666667,2.7402,4.57153333333,1.775,4.12426666667
246.42,2.6624,1.5178,2.2336,2.0494,1.4918,4.68593333333,0.381666666668,2.61526666667,4.5658,1.78793333333,4.01086666667
246.79,3.40933333333,2.33666666667,2.7774,2.75393333333,2.11033333333,5.24673333333,1.10793333333,3.07406666667,5.0634,2.59026666667,4.99716666667
247.17,3.62313333333,2.47106666667,2.9638,2.97106666667,2.2972,5.55433333334,1.35146666667,3.337,5.08326666667,2.78273333334,5.1213
247.54,3.45946666667,2.3916,2.73026666667,2.77853333333,2.18766666667,5.37753333333,1.28906666667,3.145,4.88,2.57473333333,4.9836
247.92,3.71333333333,2.98,3.12333333333,3.10333333333,2.70666666667,5.72666666667,1.71666666667,3.41333333333,5.17666666667,2.92666666667,5.43
248.29,3.96093333333,3.30406666667,3.3236,3.37893333333,2.94313333333,5.92526666667,2.1042,3.548,5.38873333334,3.1446,5.691
248.67,4.66046666666,4.01873333333,3.80813333333,4.11606666667,3.67846666666,6.4916,2.81646666667,4.1192,6.08333333333,3.86653333333,6.3216
249.04,4.77613333333,4.20426666667,3.93646666667,4.1944,3.7944,6.5774,2.92846666667,4.2372,6.1544,3.9234,6.51796666667
249.42,4.57086666667,4.25786666667,3.6878,3.95193333333,3.5246,6.19046666667,2.7528,4.105,5.92633333333,3.6566,6.3642
249.79,4.86693333333,4.53066666667,3.9284,4.2758,3.677,6.20106666667,2.88246666667,4.13893333333,6.1568,3.8766,6.65183333333
250.17,4.65713333333,4.31226666667,3.6068,4.16973333333,3.61086666667,5.8264,2.75066666667,3.89213333333,6.0088,3.6782,6.45273333333
250.54,4.74133333333,4.64393333333,3.70653333333,4.25786666667,3.8718,5.933,3.03666666667,3.89746666667,6.13666666667,3.95673333333,6.94233333333
250.92,4.3092,4.21806666667,3.10073333333,3.6298,3.40173333333,5.481,2.64026666667,3.43373333333,5.75473333333,3.54766666667,6.5185
251.29,4.7126,4.25833333333,2.9808,3.7474,3.63373333333,5.49786666667,2.99033333333,3.50613333333,5.92393333333,3.69993333333,6.95296666667
251.66,5.2002,4.47173333333,3.33813333333,4.02806666667,4.01366666667,5.85133333333,3.19826666666,3.70473333333,6.02506666667,3.94106666667,7.27223333333
252.04,5.55813333333,4.5226,3.49693333333,4.2392,4.28806666667,6.21246666667,3.375,4.05846666667,6.16846666666,4.20506666666,7.3725
252.41,5.6826,4.42093333333,3.74473333333,4.44613333334,4.72366666667,6.50519999999,3.69426666667,4.37046666667,6.32846666667,4.5622,7.73156666667
252.79,6.4054,4.74,4.60153333333,4.92446666667,5.37026666667,7.06639999999,4.58106666667,5.35486666667,6.71286666667,5.2678,8.42949999999
253.16,7.24393333333,5.08806666667,5.0982,5.57853333333,5.84413333333,7.49940000001,5.2924,6.07393333333,7.2594,6.01786666667,8.91453333334
253.54,7.68513333333,5.31366666667,5.57093333333,6.30660000001,6.37346666667,7.91166666666,5.84873333333,6.42493333333,7.80346666667,6.64093333333,9.47026666667
253.91,8.0834,5.63026666667,6.08346666667,6.78133333334,6.82813333333,8.69786666665,6.4948,7.32813333333,8.48973333333,7.20833333333,10.0442
254.28,8.22646666667,5.87606666667,6.5278,6.85353333333,7.25966666667,8.88886666668,6.7842,7.8472,8.87826666667,7.59073333333,10.2590666667
254.66,8.3928,6.05813333333,6.94326666667,7.02079999999,7.56306666667,8.6308,6.9986,8.07746666667,9.16180000001,7.82853333333,10.3734
255.03,8.77100000001,6.21613333333,7.2712,7.21973333334,7.8756,8.50320000001,7.24826666667,8.10380000001,9.16446666666,7.8814,10.2338
255.41,8.2406,5.6578,6.9826,6.51473333333,7.2684,7.71800000001,6.70306666667,7.28659999999,8.69046666667,7.2622,9.53513333333
255.78,7.7746,5.22513333333,6.54066666667,6.38966666667,6.83673333333,7.34640000001,6.17573333333,6.75486666667,8.75033333333,6.96866666667,9.08396666666
256.15,7.1888,4.96653333333,6.38660000001,6.22726666666,6.27186666667,7.09979999999,5.85153333333,6.33553333333,8.526,6.3356,8.77433333333
256.53,7.20146666667,5.0248,6.31833333333,6.1194,5.6966,7.0212,5.4726,6.17546666667,8.32086666667,5.9328,8.59443333334
256.90,5.9628,4.12306666667,5.24693333333,5.00433333333,4.38926666667,6.00426666667,4.20593333333,4.62,6.98019999999,4.82113333333,7.36466666667
257.28,5.10553333334,3.89493333333,4.76026666667,4.51373333333,4.03713333333,5.75213333333,3.68113333333,4.20166666667,6.2284,4.3002,7.00353333333
257.65,4.51653333334,3.44146666667,4.36766666667,3.8686,3.5374,5.57226666667,3.14873333333,3.96446666667,5.54826666667,3.61906666667,6.41236666667
258.02,3.92306666667,3.1948,3.82786666667,3.32293333333,3.16566666666,5.11466666667,2.66493333333,3.4346,4.8996,3.07053333333,5.92993333333
258.40,4.21153333333,3.31733333333,3.8198,3.5168,3.1962,5.6084,2.75426666667,3.5988,5.0064,3.17833333333,6.14816666667
258.77,4.07266666667,3.19966666667,3.61906666667,3.355,2.96053333333,5.7502,2.58146666667,3.5912,4.83073333333,3.13753333333,5.88066666667
259.15,3.762,3.07333333333,3.38866666667,3.15633333333,2.7772,5.55186666667,2.2794,3.37773333333,4.56713333333,2.84913333333,5.7967
259.52,3.7138,3.1822,3.3358,3.18966666667,2.79906666667,5.62086666667,2.23986666667,3.34586666667,4.46466666667,2.81926666667,5.80246666667
259.89,3.82573333333,3.40413333333,3.3968,3.1448,2.8906,5.72206666667,2.438,3.55246666667,4.46633333333,2.9164,5.8881
260.27,4.0194,3.43493333333,3.53426666667,3.25213333333,3.0196,5.68946666667,2.51193333333,3.74166666667,4.54066666667,3.0332,5.93326666667
260.64,4.2508,3.6588,3.80586666667,3.4682,3.30806666667,5.86213333333,2.74026666667,4.04453333333,4.77686666667,3.33013333333,6.00456666667
261.01,4.3966,3.8142,3.8466,3.56513333333,3.44593333333,5.92386666667,2.80266666667,4.17586666667,4.9276,3.42446666667,6.0872
261.39,4.71866666667,4.0706,4.03146666666,3.87433333333,3.7108,6.18673333333,3.0432,4.4328,5.27713333333,3.62573333333,6.23913333333
261.76,4.80306666667,4.04233333333,3.94326666667,3.8938,3.73166666667,6.07926666667,3.05193333333,4.38446666667,5.27793333333,3.58533333333,6.27383333333
262.13,4.81913333334,3.9492,3.91313333333,3.85573333333,3.6616,6.0772,2.97613333333,4.364,5.29353333333,3.59693333333,6.17046666667
262.51,4.59766666667,3.74086666667,3.64226666667,3.51246666666,3.4034,5.80473333333,2.64793333333,4.10713333333,4.94033333333,3.21913333333,5.87356666667
262.88,4.981,4.02773333333,3.97393333333,3.8242,3.79286666667,6.12933333333,2.9106,4.58486666666,5.18733333333,3.39693333334,6.3937
263.25,5.52593333333,4.41633333333,4.4944,4.4662,4.36646666667,6.68546666667,3.3974,5.2924,5.67866666666,3.93333333333,6.78353333333
263.63,5.59073333333,4.30413333333,4.71133333333,4.5214,4.39906666666,6.74466666667,3.49953333333,5.72653333333,5.818,4.209,6.9076
264.00,5.6526,4.04926666666,4.76286666667,4.6678,4.4554,6.73253333333,3.44866666667,5.7588,5.9198,4.2576,6.97793333333
264.37,5.68146666667,4.04066666667,4.79966666667,4.77666666667,4.61553333333,6.8124,3.5308,5.82726666667,5.96906666667,4.16706666667,7.22633333333
264.75,5.6686,4.01946666667,4.74053333333,4.88113333333,4.7252,6.92013333333,3.6882,5.69573333333,5.93373333333,4.07406666667,7.37616666667
265.12,5.8242,4.18953333333,4.9622,5.10953333333,4.8224,7.14426666667,3.97206666667,5.91746666666,6.05693333334,4.30606666667,7.6587
265.49,5.71546666667,4.05726666667,4.83293333333,4.89013333333,4.61126666667,7.255,3.7212,5.7498,5.81093333333,4.0878,7.47853333333
265.87,5.997,4.30606666667,5.0766,5.0804,4.94213333333,7.68426666667,3.816,6.09786666667,6.03453333333,4.41446666667,7.6544
266.24,5.90133333333,4.17733333333,4.88186666667,4.91406666667,4.9212,7.4106,3.56213333333,5.776,5.81893333333,4.18466666667,7.52486666667
266.61,6.2214,4.6464,5.4374,5.37233333333,5.34166666667,7.63906666667,4.07813333333,6.13253333333,6.2696,4.69093333334,7.83596666667
266.98,5.67933333333,4.2838,4.99326666667,4.96646666667,4.8192,7.16193333333,3.68473333333,5.59573333333,5.93373333333,4.28386666667,7.36103333333
267.36,5.5464,4.18173333333,4.86893333333,4.6148,4.5366,7.1388,3.63133333333,5.3966,5.986,4.23386666667,7.25943333333
267.73,5.94993333333,4.73833333333,5.14746666667,5.0048,4.93826666667,7.53253333333,3.91693333333,5.66746666667,6.35253333333,4.49106666667,7.5738
268.10,5.89226666667,4.84506666667,5.12713333333,4.98146666667,4.86073333333,7.4752,3.94966666667,5.81793333333,6.1772,4.4206,7.4364
268.48,5.78093333333,4.84333333333,4.91973333333,4.648,4.6482,7.369,3.8204,5.65586666666,6.0284,4.58393333333,7.29876666667
268.85,5.63913333333,4.78686666667,4.83226666667,4.4364,4.37593333333,7.01133333333,3.71713333333,5.52126666667,5.896,4.46666666666,7.13363333333
269.22,5.6634,4.95453333333,4.89206666667,4.6032,4.31133333333,7.19073333333,3.8084,5.60366666667,6.01446666667,4.54673333333,7.17576666667
269.59,5.4548,4.72533333333,4.72253333333,4.429,4.147,6.7712,3.77513333333,5.25133333333,5.80066666667,4.43473333333,7.1011
269.97,5.0084,4.55153333333,4.53733333333,4.24473333333,3.96073333333,6.5986,3.47526666667,4.8496,5.5764,4.19933333334,6.88943333333
270.34,4.99293333333,4.54213333333,4.5872,4.22653333333,3.9194,6.7258,3.5334,4.77033333333,5.53386666667,4.15326666667,6.93153333333
270.71,4.96233333333,4.57933333334,4.45366666667,4.23466666667,3.91746666667,6.70766666667,3.6056,4.76553333333,5.54233333333,4.17726666667,7.06193333334
271.09,5.12013333333,4.71886666667,4.49306666667,4.40546666667,4.0574,6.765,3.73853333333,4.86506666667,5.53733333333,4.185,6.97473333333
271.46,5.37986666667,4.97573333333,4.6328,4.70453333333,4.2824,6.9174,3.92426666667,5.01913333333,5.5794,4.33873333333,7.0964
271.83,5.2678,4.74226666667,4.457,4.53206666667,4.1642,6.74173333333,3.77626666667,4.8248,5.37786666667,4.16406666667,6.95323333333
272.20,5.24033333333,4.6728,4.48186666667,4.50886666667,4.11753333333,6.77186666667,3.70873333333,4.6826,5.38466666667,4.18106666667,7.01646666666
272.58,5.3766,4.72413333333,4.61406666667,4.84406666667,4.1104,6.9136,3.84646666667,4.7698,5.494,4.11993333333,7.00613333333
272.95,5.57373333333,4.8806,4.73613333333,5.0722,4.32446666667,7.22506666667,4.0028,4.942,5.63046666667,4.24186666667,7.21306666667
273.32,5.2632,4.5366,4.51533333333,4.73306666667,4.1604,6.953,3.87626666667,4.63606666667,5.37673333333,3.91193333333,6.99436666667
273.69,5.282,4.52506666667,4.64733333333,4.77413333333,4.1946,7.11233333333,3.93586666666,4.74553333334,5.49526666667,3.955,6.98166666667
274.06,5.4166,4.50446666667,4.5458,4.85713333333,4.22726666667,7.16773333333,4.1518,4.89606666667,5.5284,3.92813333333,6.98276666667
274.44,5.78773333333,4.84513333333,4.76906666667,5.27366666667,4.58546666667,7.39373333333,4.49026666667,5.34453333333,5.96153333333,4.2404,7.30323333333
274.81,6.0532,4.9468,4.8992,5.51773333333,4.71646666667,7.58779999999,4.71646666667,5.6278,6.14346666667,4.40353333333,7.419
275.18,6.68193333333,5.44093333333,5.5526,6.01953333333,5.30133333333,8.11826666667,5.34446666667,6.144,6.75553333333,5.03226666666,8.15506666667
275.55,6.27433333333,5.0268,5.30413333333,5.60226666667,4.95886666667,7.67626666667,5.0188,5.88993333333,6.549,4.71553333333,7.98613333333
275.93,5.83633333333,4.77106666667,5.07533333333,5.30506666667,4.59753333333,7.42746666667,4.82426666667,5.58266666667,6.2716,4.35186666667,7.69993333333
276.30,5.59833333333,4.67206666667,4.8798,5.01906666667,4.429,7.15033333333,4.69946666667,5.24866666667,6.10926666667,4.09566666666,7.51496666667
276.67,5.1994,4.39073333334,4.54086666666,4.463,4.14626666667,6.725,4.46586666667,4.8242,5.88293333333,3.78486666667,7.36006666667
277.04,4.90006666667,4.0238,4.30753333333,4.0464,3.83666666667,6.38586666667,4.21393333333,4.53993333334,5.72233333333,3.44813333333,7.21536666667
277.41,5.21626666667,4.20933333333,4.491,4.15233333334,4.10973333333,6.53013333333,4.10126666667,4.8294,5.91873333333,3.538,7.33223333334
277.79,5.11573333333,4.29586666667,4.3674,4.096,4.11606666667,6.46386666667,3.95606666667,4.80993333333,5.85553333333,3.5104,7.4193
278.16,5.25706666667,4.44733333333,4.629,4.1546,4.1346,6.44206666667,4.05806666667,4.82226666667,5.96766666666,3.74533333333,7.5974
278.53,4.7094,4.04773333333,4.2834,3.7154,3.69546666667,6.11273333333,3.69826666667,4.41406666667,5.4566,3.4512,7.2177
278.90,4.37166666667,3.9466,4.18726666667,3.4848,3.60093333333,5.87046666667,3.35446666667,4.04306666667,5.2188,3.24393333333,6.99526666667
279.27,3.82006666667,3.45893333333,3.71,2.968,3.10893333333,5.48173333333,2.85793333333,3.55206666667,4.73966666667,2.793,6.403
279.64,4.26406666667,3.92566666666,4.00606666667,3.48733333333,3.61493333333,6.00633333333,3.3346,3.98666666667,5.07146666667,3.3042,6.7805
280.02,4.74493333333,4.252,4.28466666667,3.87093333333,4.0178,6.28813333333,3.72666666667,4.24653333334,5.36,3.7974,7.1104
280.39,4.92806666667,4.0824,4.21986666667,3.95026666667,3.91593333333,6.36806666667,3.70973333333,4.42853333333,5.27406666667,3.82613333333,7.00893333333
280.76,4.80046666666,3.90193333333,4.06873333333,3.91986666667,3.72226666667,6.2662,3.46806666667,4.37413333333,4.97233333333,3.67606666667,6.67943333333
281.13,4.81386666667,4.03866666667,4.0436,4.1256,3.80533333333,6.37106666667,3.44006666667,4.471,4.95293333333,3.7878,6.62073333333
281.50,4.57293333333,3.97386666667,3.87193333334,4.13393333333,3.644,6.3198,3.50553333334,4.345,4.8544,3.816,6.45446666667
281.87,4.65773333333,3.88846666667,3.84366666667,4.13546666667,3.65566666667,6.24806666667,3.5968,4.42486666667,4.85533333333,3.9074,6.35266666667
282.25,4.6022,3.82766666667,3.71266666667,4.05746666667,3.5426,6.1794,3.51946666667,4.41386666667,4.81373333333,3.85986666667,6.2541
282.62,4.72133333333,3.8438,3.70273333333,4.09453333333,3.57946666667,6.20326666667,3.44313333333,4.4504,4.8846,3.8462,6.1876
282.99,4.7324,3.73146666667,3.5852,4.02346666667,3.5066,6.2394,3.39766666667,4.32893333333,4.83473333333,3.75306666667,6.05726666667
283.36,4.7986,3.82453333333,3.5742,4.13173333333,3.5216,6.29,3.48786666667,4.3632,4.89953333333,3.8202,6.03663333333
283.73,4.63486666667,3.69166666667,3.4018,4.0102,3.27506666667,6.16653333333,3.37513333333,4.21653333333,4.77793333333,3.61206666667,5.81206666667
284.10,4.44113333333,3.59506666667,3.25133333333,3.95106666667,3.1702,6.02813333333,3.23346666667,4.202,4.71966666667,3.48253333333,5.6161
284.47,4.4522,3.77673333333,3.39466666667,4.08366666667,3.38713333333,6.10826666667,3.45613333333,4.291,4.88186666667,3.6768,5.7647
284.85,4.48006666667,3.85913333333,3.38193333333,4.08153333333,3.4942,6.1392,3.4718,4.2948,5.01313333333,3.7842,5.85953333333
285.22,4.38693333333,3.70653333334,3.24993333333,3.8772,3.27733333333,6.05226666667,3.36913333333,4.14126666667,4.88773333333,3.63686666667,5.71653333333
285.59,4.28653333333,3.5312,3.0288,3.64866666667,3.12466666667,5.81913333333,3.08133333333,3.95953333334,4.73466666667,3.49146666666,5.53363333333
285.96,4.20133333333,3.5188,3.00813333333,3.66213333333,3.01,5.7996,2.97766666667,3.89146666667,4.6976,3.3772,5.52726666667
286.33,3.99453333333,3.41546666667,2.89546666667,3.54966666667,2.87226666667,5.689,2.82746666667,3.85706666667,4.65406666667,3.18513333333,5.43883333333
286.70,4.01813333333,3.50333333333,3.08126666667,3.61933333333,2.938,5.78506666667,2.94713333334,3.95026666667,4.7764,3.26546666667,5.63836666667
287.07,3.70846666667,3.24666666667,2.86433333333,3.33886666666,2.60453333333,5.46353333333,2.747,3.76986666667,4.51473333333,3.04293333333,5.48173333333
287.44,3.46826666667,3.11226666666,2.77833333333,3.17273333333,2.33413333333,5.36746666667,2.4902,3.64253333333,4.35453333334,2.8278,5.36933333333
287.82,3.3184,2.9428,2.7194,3.02086666667,2.20053333333,5.1936,2.3176,3.4988,4.2596,2.7008,5.2967
288.19,3.32113333333,2.93313333333,2.7864,2.95013333333,2.09553333333,5.20566666667,2.2572,3.4396,4.2888,2.64153333333,5.31303333333
288.56,3.56926666667,3.12213333333,2.98373333333,3.12206666667,2.32066666667,5.34233333333,2.3832,3.64126666667,4.53926666667,2.76226666667,5.48443333333
288.93,4.0936,3.57033333333,3.47326666667,3.56646666667,2.83,5.81406666667,2.908,4.0936,4.96893333333,3.184,5.9101
289.30,4.44453333333,3.97373333333,3.8556,4.02326666666,3.25126666667,6.09506666667,3.4038,4.43306666667,5.36493333333,3.59833333333,6.30743333333
289.67,4.55566666667,4.02646666667,3.98246666667,4.15866666667,3.361,6.15486666667,3.5586,4.4234,5.5048,3.58173333333,6.38773333333
290.04,4.5782,4.1174,3.94653333333,4.1502,3.4494,6.15026666667,3.6644,4.4036,5.57066666667,3.5742,6.42963333333
290.41,4.80706666667,4.1994,4.0028,4.25553333333,3.53973333333,6.1286,3.74413333333,4.30933333333,5.56146666667,3.59386666666,6.4718
290.78,4.95906666667,4.33066666667,4.004,4.41206666667,3.741,6.2026,3.8976,4.40033333333,5.6186,3.71786666667,6.41536666667
291.15,5.14446666667,4.5876,4.22986666667,4.62433333333,4.0364,6.46746666667,4.05966666667,4.68433333333,5.88733333333,3.9552,6.6009
291.52,5.10933333333,4.4366,4.07693333333,4.53766666667,4.147,6.20973333333,4.04786666667,4.67006666667,5.7996,3.87286666667,6.53346666667
291.89,5.324,4.50106666666,4.10826666667,4.56566666667,4.2706,6.26786666667,4.13166666667,4.77466666667,5.88873333333,3.8894,6.50346666667
292.26,5.39326666667,4.51693333334,4.02326666667,4.53266666666,4.25826666667,6.14153333333,4.17533333333,4.80313333333,5.8118,3.80613333333,6.52263333333
292.64,5.2768,4.47853333333,3.82853333333,4.41226666667,4.07333333333,5.95653333333,3.989,4.72113333333,5.6498,3.6702,6.4542
293.01,5.2794,4.408,3.86146666667,4.47693333333,4.08693333333,5.9232,3.97106666667,4.8386,5.6814,3.59326666667,6.4645
293.38,5.13586666667,4.1364,3.63773333333,4.24646666667,3.94913333333,5.68133333333,3.63773333333,4.69426666667,5.43326666667,3.312,6.24026666667
293.75,5.413,4.41606666667,3.91466666667,4.49306666667,4.16353333333,5.98126666667,3.9228,5.13593333333,5.70013333333,3.56493333333,6.5059
294.12,5.57246666667,4.41866666667,4.07053333333,4.51806666667,4.24953333333,5.9722,3.9112,5.2622,5.7854,3.68446666667,6.4607
294.49,5.70313333333,4.46113333333,4.2522,4.54433333333,4.38,6.07673333333,4.0454,5.4536,5.9354,3.788,6.4296
294.86,5.6534,4.33713333333,4.25853333333,4.45773333333,4.34106666667,5.941,3.98753333333,5.456,5.971,3.66046666667,6.43546666667
295.23,5.84353333333,4.36693333333,4.2586,4.5346,4.38306666667,5.9934,4.08706666667,5.53466666667,6.11066666667,3.62486666667,6.50326666667
