wavelength,Back_CatHomf,Belly_CatHomf,Breast_CatHomf,Crissum_CatHomf,Crown_CatHomf,DorTail_CatHomf,Rump_CatHomf,Throat_CatHomf,WingTip_CatHomf
618.62,9.74673333333,19.3109333333,14.4850666667,17.6017333333,9.03813333333,11.1540666667,10.4626,13.701,10.4846
618.95,9.79913333333,19.3356666667,14.4408666667,17.6634666667,9.08593333333,11.1672,10.6243333333,13.7544666667,10.4856
619.28,9.95366666666,19.4528666667,14.583,17.8360666667,9.21233333334,11.3203333333,10.7975333333,13.9096,10.6127333333
619.62,9.97066666666,19.4929333333,14.6233333333,17.8616666667,9.26106666666,11.3825333333,10.9559333333,13.9552666667,10.7048
619.95,10.0756,19.6269333333,14.8524666667,18.0687333333,9.49766666667,11.5751333333,11.1192666667,14.1647333333,10.9022
620.28,10.2357333333,19.7996666667,14.9702,18.1262666666,9.6764,11.6892666667,11.2348,14.3372666667,11.0418666667
620.62,10.3429333333,19.8877333333,14.9786666667,18.0812666667,9.6936,11.7807333333,11.2877333333,14.4001333333,11.0924666667
620.95,10.4979333333,20.0294,15.0846,18.2511333333,9.84553333333,11.9009333333,11.4129333333,14.5867333333,11.2458666667
621.28,10.7138,20.2188,15.3016,18.3583333333,9.99639999999,12.0408666666,11.4878666667,14.734,11.4215333333
621.62,10.8491333333,20.1927333333,15.3196666667,18.2992,10.0342,12.1423333334,11.4274666667,14.7999333333,11.4618
621.95,10.9406666667,20.2006,15.3614,18.373,10.0378666667,12.186,11.4201333333,14.8062,11.5206
622.28,11.0696666667,20.3248,15.431,18.5030666667,10.1416,12.276,11.4408,14.8816,11.6899333333
622.62,11.1665333333,20.3864,15.6200666667,18.6794666667,10.2494,12.4186666667,11.4722,14.9205333333,11.8953333333
622.95,11.1354,20.2542,15.5408,18.6506,10.1820666667,12.353,11.3872,14.8050666667,11.8763333333
623.28,11.1436,20.2357333333,15.5863333333,18.6146666667,10.2005333333,12.3878,11.3184666667,14.8184,11.8046
623.62,11.0168666667,20.0628,15.4298,18.5240666667,9.99746666667,12.2294,11.1498,14.7754,11.6810666667
623.95,10.9298666667,19.8930666667,15.3283333333,18.5013333333,9.92753333333,12.1362,11.0652,14.6229333333,11.5496666667
624.28,10.7976,19.7536,15.1818,18.3815333333,9.81006666667,12.0174,10.8726,14.4452,11.4004
624.62,10.6015333333,19.5058666667,14.959,18.1803333333,9.5464,11.8391333334,10.7008,14.2132666667,11.1626666667
624.95,10.3954,19.282,14.7512666666,18.0066,9.40766666667,11.589,10.5742666667,13.9381333333,10.9504
625.28,10.1816666667,19.0705333333,14.5792666666,17.8714,9.13626666667,11.4299333333,10.4112666667,13.6989333333,10.7634
625.61,10.2499333333,19.1710666667,14.6469333333,17.9583333333,9.23246666667,11.4648666667,10.4758666667,13.7916666667,10.7829333333
625.95,10.231,19.1408,14.596,18.0084,9.20286666667,11.4286,10.4132,13.7368,10.7690666667
626.28,10.2481333333,19.14,14.5956,17.9717333333,9.21906666667,11.427,10.46,13.7912666667,10.7146
626.61,10.179,19.1845333333,14.6108,17.9663333333,9.18326666666,11.3864666667,10.4904,13.7909333333,10.6895333333
626.94,10.1940666667,19.1966666667,14.512,17.997,9.17339999999,11.4378666667,10.4554666667,13.7592,10.7378
627.28,10.3012,19.2524666667,14.5890666667,18.0240666667,9.28713333333,11.5064666667,10.5343333333,13.7113333333,10.8178666667
627.61,10.2524666667,19.2304,14.5016666667,17.9495333333,9.17526666666,11.4376666667,10.4177333333,13.6386666667,10.7569333333
627.94,10.3073333333,19.3704,14.644,18.1562,9.26653333334,11.5322666667,10.5772,13.7487333333,10.8834666667
628.27,10.4375333333,19.5018666667,14.7607333334,18.2542,9.41953333333,11.5855333333,10.6496666667,13.8466666667,10.9725333333
628.61,10.3926,19.5175333333,14.7162,18.2675333333,9.33939999999,11.5986,10.6449333333,13.8732,10.9126666667
628.94,10.5734666667,19.6674,14.8512,18.439,9.49886666667,11.6548,10.8110666667,14.0300666666,11.0102
629.27,10.6698666667,19.7713333333,14.9596,18.5308666667,9.62806666667,11.8108666667,10.9171333333,14.1719333333,11.1804
629.60,10.7759333333,19.9105333333,15.076,18.5965333333,9.76559999999,11.9722,11.1292666666,14.3177333333,11.334
629.94,10.6280666667,19.8942,14.9506666667,18.5584,9.62446666667,11.858,11.0012666667,14.2045333333,11.2082666667
630.27,10.8165333333,19.9753333333,15.0103333333,18.6998666667,9.84213333334,12.0309333333,11.0833333333,14.3396,11.3478666667
630.60,10.7751333333,19.9354666667,15.0645333333,18.7704666667,9.79140000001,11.8603333333,11.1152666667,14.3120666667,11.2941333333
630.93,10.697,19.9747333333,15.0234,18.788,9.69013333333,11.8759333333,11.0816,14.3429333333,11.1954666667
631.26,10.9141333333,20.1732666667,15.2483333333,19.0448666667,9.95166666667,12.0906666667,11.3369333333,14.576,11.4362
631.60,11.2078,20.3672,15.4538,19.2016,10.2196,12.3451333333,11.4902,14.7965333333,11.6466666667
631.93,11.2484666667,20.4587333333,15.5702,19.3043333333,10.2692666667,12.4209333333,11.5886666667,14.8356666667,11.7382666667
632.26,11.5711333333,20.7438,15.8625333333,19.6254666667,10.6374,12.7408666667,11.8814666667,15.1057333333,12.1663333333
632.59,11.5821333333,20.7730666666,15.8575333333,19.7184,10.6579333333,12.8188,11.8843333333,15.1664666667,12.2198
632.92,11.606,20.7985333333,15.8311333333,19.7729333333,10.6543333333,12.7746666667,11.8918,15.1448,12.2234666667
633.26,11.5406,20.8606,15.8543333334,19.8192666667,10.6136666667,12.7247333333,11.8309333333,15.1820666667,12.2052666667
633.59,11.7476,20.9903333333,16.0672,19.9363333333,10.8158,12.8318666667,11.9205333333,15.2984,12.3737333333
633.92,11.6780666667,20.9768666667,16.0622,19.8265333333,10.7319333333,12.7212666667,11.9026666667,15.2104,12.3412
634.25,11.7329333333,20.9392666667,16.0439333333,19.8163333333,10.8065333333,12.7106,11.9143333333,15.2425333333,12.4093333333
634.58,11.8957333333,21.0550666667,16.1570666667,19.9486,10.8767333333,12.7686666667,11.9908,15.2586666667,12.5323333334
634.91,11.777,20.9598,16.0985333333,19.8727333333,10.7600666667,12.6589333333,11.9455333333,15.1102,12.4696666667
635.25,11.5246666667,20.6883333333,15.8356666667,19.6284,10.4201333333,12.3649333333,11.6972666667,14.8227333333,12.1974666667
635.58,11.5183333334,20.644,15.7657333333,19.6741333333,10.4214,12.3477333333,11.6535333333,14.7244,12.2072666667
635.91,11.2084,20.4536,15.5664,19.5275333333,10.1446,12.0941333333,11.454,14.4594,11.9373333333
636.24,11.1229333333,20.4546666667,15.5024666667,19.4549333333,10.1287333333,12.0159333333,11.4598666667,14.3605333333,12.0350666667
636.57,11.1056,20.4156666666,15.4585333333,19.4569333334,10.1330666667,12.0337333333,11.4601333333,14.3252,11.9728
636.90,10.9938,20.1462666667,15.2956666667,19.3637333333,10.0085333333,11.9144,11.3738,14.1864,11.8130666667
637.23,10.9618,20.1170666667,15.2426,19.4721333333,9.97999999999,11.9921333333,11.4412,14.141,11.7607333333
637.56,10.7225333333,19.9826,14.9934666667,19.404,9.73686666668,11.807,11.2546,13.9582666667,11.5743333333
637.90,10.4312666667,19.8457333333,14.768,19.1788666667,9.46786666667,11.7148,11.0775333333,13.6978666667,11.3769333333
638.23,10.3718,19.7692,14.7871333333,19.1516666666,9.50240000001,11.8256,11.1691333333,13.7530666667,11.4149333333
638.56,10.4593333333,19.8636666667,14.8156666667,19.2056666667,9.57413333333,11.9084,11.2688,13.8517333333,11.3687333333
638.89,10.7003333333,20.1686666667,14.9577333333,19.4665333333,9.84826666668,12.1164666667,11.6506,14.0751333333,11.6537333333
639.22,10.6696666667,20.1802666667,14.9495333333,19.4343333333,9.75593333333,12.0808,11.624,14.0979333333,11.6394
639.55,10.872,20.3335333333,15.115,19.5907333333,9.90553333333,12.2631333334,11.7344,14.3343333333,11.7501333333
639.88,11.0302,20.5230666667,15.3269333333,19.7512666667,10.0479333333,12.5262,11.8596666667,14.4847333333,11.7639333333
640.21,11.0271333333,20.5758,15.4164,19.7769333333,10.0241333333,12.5797333333,11.9004,14.5268666667,11.8454666667
640.54,11.4149333333,21.033,15.7501333333,20.0722,10.2738,12.8775333333,12.1232666667,14.7500666667,12.1659333333
640.87,11.5747333333,21.1028666667,15.8602666667,20.0728666667,10.303,12.8929333333,12.1874666667,14.7904666667,12.3828
641.20,11.9467333333,21.3864666667,16.1993333333,20.286,10.5136666667,13.2236,12.4056666667,15.0492,12.655
641.53,12.2706666667,21.7611333333,16.5747333333,20.6784,10.817,13.4936,12.6884,15.4151333333,12.9792
641.87,12.1794666667,21.7072666667,16.3529333333,20.5634666667,10.6579333333,13.2556666666,12.4966666667,15.1855333333,12.834
642.20,12.1699333333,21.7878,16.4790666667,20.7403333333,10.6449333333,13.2992,12.4871333333,15.2336666667,12.9682666667
642.53,12.0117333333,21.6229333333,16.4286,20.5717333333,10.4742,13.21,12.2479333333,15.1001333333,12.8401333333
642.86,12.2996666667,21.8639333333,16.6994,20.9129333333,10.6735333333,13.5228666667,12.565,15.3522666667,13.1404
643.19,12.3382,21.9207333333,16.6375333333,20.8634,10.5458,13.4964,12.5671333333,15.3132666667,13.1600666667
643.52,12.4008,21.9556,16.6946666666,20.9462666667,10.5428,13.4691333333,12.6513333333,15.3272666667,13.2428
643.85,12.3709333333,21.8930666667,16.6544,20.9694,10.4182,13.4488,12.5774,15.2126666667,13.2564
644.18,12.0049333333,21.6122666667,16.3477333333,20.7500666667,10.1298,13.1826666666,12.3413333333,14.9947333334,13.0108
644.51,11.8326666667,21.4022,16.1026666667,20.5376666667,9.91046666667,13.0591333333,12.1912666667,14.8515333333,12.7992666667
644.84,11.9718,21.4284,16.2815333333,20.7846,10.0614666667,13.2172666667,12.4010666667,15.0079333333,12.9392666667
645.17,12.0536666667,21.5128666667,16.3874666667,20.8766666667,10.0884,13.298,12.4639333333,15.0865333333,12.9656
645.50,12.2128,21.8262666667,16.727,21.2482666667,10.3368666667,13.6062666667,12.6666,15.4538666667,13.2696
645.83,12.2257333333,21.8967333333,16.6914,21.2209333333,10.4424,13.6306666667,12.7424666667,15.467,13.4396
646.16,12.0456,21.7681333333,16.4852666667,21.1598,10.2667333333,13.4755333333,12.6004666667,15.2933333333,13.2193333333
646.49,11.5040666667,21.3041333333,15.9521333333,20.5896,9.7462,12.9188666667,12.0936,14.8731333333,12.6689333333
646.82,11.1098666667,20.9386,15.6245333333,20.3426,9.46106666667,12.6232666667,11.7487333334,14.5074666667,12.3768666667
647.15,10.7034,20.7016,15.179,19.9891333333,9.13126666667,12.2684666667,11.3582,14.15,11.9913333333
647.48,10.748,20.8019333333,15.2966,20.0935333333,9.20893333334,12.2798,11.4740666667,14.2394666667,12.0173333333
647.81,10.9425333333,21.0896666667,15.4946666667,20.3082,9.466,12.6020666667,11.7134666667,14.4194,12.2258
648.14,10.9894666667,21.4529333334,15.6808,20.6263333333,9.68340000001,12.8073333333,11.8588666667,14.6679333333,12.3849333333
648.47,10.5942666667,21.3785333333,15.3366666667,20.3732666667,9.4382,12.5938,11.6173333333,14.3922666667,12.1092
648.80,10.3593333333,21.1207333334,15.0108,20.2012666667,9.23493333333,12.3490666667,11.3864666667,14.1630666667,11.9072666667
649.13,10.194,20.9986,14.8706666667,20.0504,9.00866666667,12.1408666667,11.3182,13.9188666667,11.7204666667
649.46,10.0987333333,20.8669333333,14.7626,19.9283333333,8.76226666667,12.094,11.1911333333,13.7273333334,11.4274666667
649.79,10.4527333333,21.2440666667,15.2154666667,20.3101333333,9.16586666667,12.4956666667,11.5864666667,14.1248666667,11.9073333333
650.11,10.8064,21.7720666667,15.6121333333,20.7406666667,9.60833333333,12.9611333333,12.0221333333,14.5951333333,12.3621333333
650.44,11.0758,22.0840666667,16.0128,21.0952,10.0053333333,13.3439333333,12.3338666667,15.0133333333,12.7557333333
650.77,11.1063333333,22.043,16.1011333333,21.1205333333,10.0283333333,13.4146666667,12.3364666667,14.9982,12.7713333333
651.10,10.9894,22.0922666667,16.0532666667,21.1348,9.96093333333,13.468,12.2268666667,14.922,12.7269333333
651.43,11.0268666667,21.9897333333,16.1059333333,21.1995333333,9.93760000001,13.4508,12.2619333333,14.9279333333,12.6890666667
651.76,11.1111333333,21.9720666667,16.2057333333,21.3219333333,10.0572666667,13.5155333333,12.3794,14.9232,12.8546
652.09,11.556,22.3091333333,16.5667333333,21.6916,10.4748666667,13.7936666667,12.7196,15.3176,13.2976
652.42,11.8694666667,22.7126666667,16.9178666667,22.0165333333,10.8576,14.1980666667,13.1288,15.5829333333,13.6346666667
652.75,12.0511333333,22.7876666667,17.0106,22.1645333333,11.0822666667,14.378,13.2469333334,15.804,13.8843333333
653.08,12.0036,22.7836,16.9242,22.1772666667,11.1088,14.3268,13.1068,15.8246,13.9032
653.41,11.7341333333,22.4561333333,16.5909333333,21.9943333333,10.8143333333,14.1237333333,12.7867333333,15.4717333333,13.5438
653.74,11.4516666667,22.2671333333,16.3822666667,21.8481333333,10.6320666667,13.9693333333,12.5252666667,15.1664,13.3295333333
654.06,11.3516666667,22.2372,16.1534,21.6206,10.3741333333,13.7883333333,12.3521333334,14.9312,13.0476
654.39,11.4632,22.4629333333,16.3130666667,21.9079333333,10.5320666667,13.8654,12.5542,15.112,13.1774666667
654.72,11.4286666667,22.3062,16.1562,21.8129333333,10.5069333333,13.6928,12.5606666667,15.0087333333,13.1078
655.05,11.4904666667,22.4520666667,16.1686666667,21.9043333333,10.6397333333,13.7816666666,12.6782666666,15.0422,13.3412
655.38,11.4580666667,22.467,16.0577333333,21.8944,10.4515333333,13.729,12.5956666667,15.0048666667,13.1297333333
655.71,10.953,22.0331333333,15.5478,21.5356,9.86100000001,13.2638666667,12.0833333333,14.4561333333,12.5117333333
656.04,10.6092,21.7051333333,15.1608666667,21.2912666667,9.43293333335,12.9386666667,11.6015333333,14.1226,12.1378666667
656.37,10.3554,21.6318666667,14.9915333333,21.0868,9.26120000001,12.8933333333,11.4344666667,13.8673333334,11.7654666667
656.69,10.4683333333,21.7014666667,15.086,21.2075333333,9.29020000001,13.0442666666,11.6135333333,13.9406,11.8552666667
657.02,10.3529333334,21.8253333333,15.0338666667,21.0909333333,9.17653333333,12.8912666667,11.501,13.9357333333,11.7575333333
657.35,10.4654,21.8335333333,15.0631333333,21.2214,9.24053333333,12.9908,11.6554666667,13.9664,11.8248
657.68,10.3235333333,21.5738666667,14.9208666667,21.1931333333,9.16760000001,12.8615333333,11.5502666667,13.8860666667,11.7020666667
658.01,10.3940666667,21.6190666667,14.9850666667,21.2544666667,9.17899999999,12.959,11.5107333333,13.9836,11.8456666667
658.34,10.5014666667,21.8642666667,15.1398,21.4239333333,9.26393333334,13.1693333333,11.6714666667,14.182,12.0282666667
658.66,10.6197333333,21.9782,15.3274,21.5500666667,9.2598,13.2478,11.6594,14.3031333333,12.0050666667
658.99,10.7418,22.1688,15.3990666667,21.6276,9.53673333333,13.3739333333,11.7996666667,14.5257333333,12.2128666667
659.32,10.862,22.217,15.6216666667,21.6992666667,9.74880000001,13.5596666667,11.9907333333,14.7348666667,12.4216666667
659.65,10.9868666667,22.2570666667,15.8155333334,21.7763333333,9.93833333334,13.6972,12.2078666667,14.8442666667,12.5655333333
659.98,11.052,22.1881333333,15.77,21.8338666667,9.95486666667,13.6782,12.1708,14.8749333333,12.6587333333
660.31,11.0984666667,22.2095333333,15.8586666667,21.9162,10.0662666667,13.6900666667,12.1464,14.9306666667,12.6578666667
660.63,11.2748,22.2070666667,15.9217333334,22.0940666667,10.1696,13.8278,12.2669333333,15.0266,12.8324
660.96,11.3843333333,22.2488,15.9786666667,22.2155333333,10.1850666667,13.8696666667,12.1971333333,15.1856666667,12.8668
661.29,11.5717333333,22.4626666667,16.2339333333,22.3226,10.3781333333,14.1199333333,12.4542,15.2762,13.0596666667
661.62,11.6254666667,22.4287333333,16.2099333333,22.3202,10.4532,14.1277333333,12.5388666667,15.2300666667,13.0499333333
661.94,11.6559333333,22.385,16.3253333333,22.3348666667,10.474,14.181,12.5073333333,15.1652,13.0603333333
662.27,11.5415333333,22.2810666667,16.251,22.2701333333,10.4856,14.0322,12.4762,15.0405333334,13.0978666667
662.60,11.3015333333,21.9229333333,16.1990666667,22.1334,10.1445333333,13.8104,12.2179333333,14.6178,12.7925333333
662.93,11.5822,22.2542,16.3556,22.4422666667,10.3687333333,14.0707333333,12.4538666667,14.8156666667,12.9954666667
663.26,11.7225333333,22.3412666667,16.3387333333,22.4868,10.4183333333,14.0954,12.5240666667,14.8065333333,12.9797333333
663.58,11.7918,22.3384,16.5005333333,22.6306,10.4424666667,14.0942,12.6327333333,14.8668666667,13.013
663.91,11.8891333333,22.4474,16.5291333333,22.6578,10.4772666667,14.1506,12.8399333333,15.0242,13.2200666667
664.24,11.9500666667,22.574,16.6808666667,22.6847333333,10.6568,14.2704666667,12.9732,15.1544,13.3824
664.57,11.9877333333,22.6054666667,16.9011333333,22.5974666667,10.8176,14.2794,13.0684666667,15.1396666667,13.5412666667
664.89,12.1892666667,22.8558666667,17.074,22.9340666667,10.9547333333,14.432,13.2347333333,15.3744,13.8354
665.22,12.1924666667,22.8748666667,17.1374666667,22.929,10.9147333333,14.4119333333,13.1507333333,15.3909333333,13.9058666667
665.55,12.2401333333,22.8052666667,16.9925333333,22.8919333333,11.0602,14.3894666667,13.1889333333,15.5653333333,13.8737333333
665.87,11.893,22.5239333333,16.6043333333,22.5155333333,10.6350666667,14.1552,12.889,15.2676666667,13.4495333333
666.20,11.6895333334,22.3821333333,16.4164,22.3154,10.5174666667,13.9674666667,12.8118666667,15.0896666667,13.3374666667
666.53,11.4725333333,22.1100666667,16.3406666667,22.2181333333,10.3593333333,13.7237333333,12.6106,14.9116666667,13.0924
666.86,11.2731333334,22.0189333333,16.2669333333,22.0601333333,10.1195333333,13.5394,12.4268666667,14.7960666667,13.1067333333
667.18,11.0604,21.9358666667,15.968,21.7755333333,9.81100000001,13.3332666667,12.1331333333,14.5416666667,12.7620666667
667.51,10.9250666667,21.7231333333,15.9302666667,21.7107333334,9.69426666667,13.2513333333,11.8933333333,14.2728,12.5416666667
667.84,10.9558666667,21.6952666667,15.9394,21.7686666667,9.58739999999,13.264,11.8953333333,14.2157333333,12.4630666667
668.16,10.9004666667,21.6246,15.7703333333,21.7231333333,9.35393333333,13.1528666667,11.8687333333,14.1374,12.2748
668.49,10.842,21.4096,15.5542666666,21.4751333333,9.28906666667,12.9277333333,11.5755333333,14.0586666667,12.0424666667
668.82,10.8946,21.4827333333,15.5679333333,21.442,9.36673333333,13.0228,11.7361333333,14.1134,12.0506666667
669.14,10.9604666667,21.5652666667,15.6894666667,21.5279333333,9.321,13.0186666667,11.7018,14.0662,11.9834666667
669.47,11.2114666667,21.5985333333,15.8673333334,21.7098666667,9.51786666667,13.0656,11.8169333333,14.1533333333,12.1177333333
669.80,11.5866,21.8207333333,16.1776,21.9195333333,9.82319999999,13.4155333333,12.0222666667,14.5087333333,12.3715333333
670.13,11.7008666667,21.8976666667,16.2004666667,21.8936,9.79493333333,13.5156666667,11.9990666667,14.5307333333,12.5958
670.45,12.0647333333,22.0794666667,16.4209333333,22.2936,10.0818666667,13.8500666667,12.3083333333,14.8414666667,12.7368
670.78,12.4652,22.4818666667,16.9758666667,22.7361333333,10.7158,14.2396666667,12.8548666667,15.2561333333,13.3841333333
671.10,12.4525333333,22.5829333333,16.9424666667,22.6386,10.6822,14.1756666667,12.9696666667,15.3473333333,13.3633333333
671.43,12.4796666667,22.5744,16.9943333333,22.6002666667,10.7374,14.1310666667,13.0012666667,15.3817333333,13.3979333333
671.76,12.4924,22.6094666667,16.9571333333,22.7135333333,10.958,14.1786,13.0561333333,15.3534,13.4936666667
