wavelength,Back_DigSitf,Belly_DigSitf,Breast_DigSitf,Crissum_DigSitf,Crown_DigSitf,DorTail_DigSitf,Rump_DigSitf,Throat_DigSitf,WingTip_DigSitf
200.82,61.0295,51.348,68.75,61.2570238095,43.2595,75.7354166666,44.9755,48.5295,48.8968333334
201.19,55.5943333333,45.8043333333,61.3056666666,58.0586428571,41.2588333333,69.2305833333,39.9766666667,46.154,43.24
201.57,54.7445,42.4575,56.2041666666,50.1737619048,37.4698333333,62.4089166667,34.9148333334,43.7956666666,37.4698333333
201.95,49.1725,41.1346666667,51.4183333333,42.6882619048,34.6336666667,58.4515,32.506,43.144,34.87
202.33,50.8836666667,39.5203333333,49.4948333333,40.855047619,34.9746666667,62.2474166666,32.0706666666,50.7575,34.3433333334
202.71,57.0028333333,48.1793333334,53.6413333333,44.8977857142,35.9943333333,71.6385833333,35.2941666666,53.5011666667,37.675
203.09,60.494,58.1791666667,61.1111666667,51.3228095238,40.5863333333,83.8735,36.4198333333,57.4076666667,41.6666666667
203.47,60.1451666666,47.1015,53.8045,46.4545238096,29.5288333333,85.9600833333,21.558,56.1591666667,25.362
203.85,54.9021666667,44.3136666667,61.7646666665,42.2127619048,29.2155,77.2548333333,22.7451666667,60.7841666666,27.843
204.22,44.4443333334,40.1853333333,52.7776666667,34.3651190476,23.8888333333,55.3705,16.4815,49.9996666667,28.1481666666
204.60,44.5578333333,28.4013333333,48.4696666667,28.7900238095,24.66,52.21075,17.5171666667,45.5781666667,20.2383333333
204.98,55.1948333334,33.9828333333,68.1818333333,37.8170952381,30.0866666667,72.8356666666,21.4283333333,45.6708333334,27.2728333334
205.36,67.2691666667,45.1806666665,73.4939999998,49.5411904762,41.1645,82.8314166667,30.3211666667,55.2206666667,39.1565
205.74,69.4806666667,56.0605,82.2508333331,57.4211190476,46.104,89.7186666666,32.251,60.3898333333,47.8353333334
206.12,80.7226666666,60.2408333333,81.5260000001,61.0727619047,55.8233333333,90.5621666667,37.1485,63.8551666666,63.0521666667
206.50,90.6368333333,67.7903333332,87.6405,72.6325714285,63.4833333334,88.4833333334,43.6331666667,64.7941666666,70.9741666667
206.87,84.1083333333,57.7519999998,88.3719999999,66.6112857143,57.1705,84.0115833333,39.5348333333,67.2481666667,67.442
207.25,81.383,48.4041666667,79.0781666667,60.6383095238,57.8015,75.6205,42.0213333334,67.9076666667,69.5038333334
207.63,70.139,49.5831666667,72.6388333334,58.2538095238,54.0276666667,73.1945833333,42.7775,59.861,66.8053333334
208.01,67.3443333333,43.7668333333,66.6665,56.1169285715,53.3876666667,76.3549166666,39.0245,58.1301666666,60.705
208.39,65.9355,40.2046666667,69.7368333333,59.1479285714,56.2865,83.845,36.8421666667,55.7018333333,59.6491666666
208.77,75.0765,51.0705,79.8165,74.1808571429,61.1621666667,94.2661666667,42.202,56.2693333334,69.419
209.14,68.7348333333,48.0533333333,71.776,65.7977142857,54.3796666667,76.2164166666,42.7006666667,52.1896666666,61.5571666667
209.52,69.401,48.5676666666,77.4738333335,65.5877857143,59.8958333333,79.1665,45.7033333333,51.9533333334,70.9635
209.90,71.1445,46.5175,76.8656666667,67.253047619,61.4428333333,80.9700833334,48.756,49.7511666667,66.5425
210.28,65.8601666667,40.4571666667,74.8656666665,62.5576428572,61.828,75.5375833333,47.5808333334,39.2473333333,61.5593333333
210.66,56.887,34.2975,65.7026666667,54.998047619,56.1985,68.8703333334,44.4903333333,36.226,53.719
211.03,53.4391666667,32.672,61.6403333334,54.5918095238,55.1588333334,60.8465,42.5926666667,32.8043333334,51.0585
211.41,53.9743333333,36.282,64.6153333333,59.8899523809,54.8718333333,64.10275,48.3333333333,35.7691666667,50.769
211.79,57.989,41.3223333334,68.4573333333,66.2535,61.2946666666,67.7686666667,52.8926666667,38.1543333333,54.132
212.17,66.5353333333,48.0313333333,67.7166666666,72.4597857143,64.1733333334,68.0446666667,55.7743333334,39.6323333334,62.4671666667
212.55,77.5251666667,58.586,71.8433333334,79.6177380953,70.9596666667,76.5783333334,63.7626666667,49.4948333334,70.8333333333
212.92,75.4031666666,61.4248333334,73.387,81.2402857143,77.1505,75.6049166666,65.8603333333,47.8495,76.2098333335
213.30,81.5873333335,73.3333333333,75.8728333333,90.0679285714,93.6508333333,93.73,70.9523333333,52.381,93.1746666665
213.68,83.9623333333,75.3145,77.6731666667,90.1169047619,89.4653333334,91.2734166667,69.0253333334,49.5283333334,88.5221666665
214.06,81.3131666667,66.4983333333,72.2221666666,87.8306190477,83.6701666667,75.8419166667,65.32,38.7203333334,87.2053333335
214.44,74.3118333333,66.9725,66.8196666666,90.1486190477,75.3821666667,74.0060833334,61.9266666667,45.5656666667,83.0275
214.81,84.7618333334,77.6191666666,76.1905,101.655357143,88.0951666666,84.92075,71.2696666666,47.6188333333,99.365
215.19,103.541666666,98.3333333335,90.0,123.244047619,106.875,107.291666666,82.9166666667,58.75,122.5
215.57,123.511833333,131.5475,98.5118333333,150.850309524,136.011833333,122.61925,88.6905,47.3213333333,151.7855
215.95,146.899166667,147.6745,119.767333333,170.265714285,170.155,127.906916666,110.465166667,48.0621666666,189.922333334
216.32,221.969666667,246.212166666,178.788,270.995761905,289.394166666,182.954333334,180.303166666,51.5153333335,303.0305
216.70,184.166666667,202.5,135.833333333,228.69047619,254.166666667,136.666666667,148.333333333,6.66666666665,265.0
217.08,233.333333334,206.666666666,176.666666667,310.238095238,365.0,129.166666667,136.666666667,-73.3333333333,385.0
217.46,121.969666667,69.697,96.2123333331,148.485071428,157.575666667,44.31825,68.1816666669,-20.4548333333,149.242333333
217.83,161.111,20.8331666667,86.1111666665,205.555666667,226.388833334,40.9724166667,63.8890000001,-55.5556666666,198.611166666
218.21,110.752666667,63.9785,101.075166666,117.281071429,155.3765,79.0320833334,64.5163333334,62.3658333333,132.258166666
218.59,130.645166666,63.9783333334,120.429833333,106.451714286,153.225666667,90.32275,62.3655,74.7311666667,127.956833334
218.97,147.916666667,27.0833333333,156.944333333,102.281571429,161.805666667,123.958166667,55.5556666666,109.027666666,116.666833333
219.34,126.576333334,53.1531666667,141.892,98.6487857141,129.279166667,105.630583333,68.919,78.829,99.099
219.72,89.3081666668,22.3271666667,101.572666666,60.2426666667,87.1066666665,68.5536666667,46.5408333333,62.2643333334,72.6413333335
220.10,81.4815000001,25.926,98.9419999998,61.3377857143,78.8361666667,70.6349166666,46.8253333334,69.8415,67.4603333334
220.47,77.848,32.0673333333,90.9281666667,62.8390714285,69.4091666667,68.8818333334,38.1855,65.6115,61.3925
220.85,74.2906666667,37.4113333334,90.071,62.2084285714,69.5035,71.099,40.0708333334,60.6381666667,63.2978333333
221.23,73.1638333333,48.0225,85.8758333333,64.3866428572,72.034,73.3051666666,44.9153333334,62.8528333333,67.0903333334
221.61,78.9216666666,51.4706666667,95.5883333333,72.7359761905,82.0261666666,78.8396666667,50.0,73.5296666667,75.1633333334
221.98,69.0083333333,55.0961666667,87.6033333333,66.7649285714,76.7215,70.4546666666,51.2396666667,68.1818333333,71.4875
222.36,71.3838333333,50.0001666667,84.2766666667,69.3621428572,74.2141666667,71.77675,50.0,64.3085,68.2393333334
222.74,72.0183333333,52.5991666666,85.0153333333,71.4504047619,78.1343333333,74.6941666667,53.9756666667,61.6208333333,69.8775
223.11,75.1435,62.3565,84.0516666666,72.6394285714,77.5861666667,69.10925,53.7356666667,59.0516666667,72.1265
223.49,72.7678333333,55.6548333333,78.5716666667,68.9838571428,75.4463333333,67.33625,45.3868333333,54.6131666667,73.9581666667
223.87,80.3673333332,65.9603333334,83.6158333333,76.2709285714,78.2483333334,78.1779166666,53.9546666667,60.1695,77.4008333333
224.24,83.0458333334,68.1035,80.4596666667,76.4572380953,78.4481666666,80.9629166667,52.8736666666,53.3045,78.7353333333
224.62,81.1321666666,65.7231666667,80.0315,73.652,76.1005,79.5596666667,51.8868333333,56.4463333333,72.9558333334
225.00,88.4613333335,69.0475,85.8976666666,78.937761905,84.6155,83.6993333333,56.7765,60.9891666667,77.1065
225.38,102.107333334,73.5633333334,91.571,85.9880476189,92.1454999999,91.7623333333,68.0076666667,66.4751666666,83.1418333334
225.75,92.5,65.3333333333,87.0,73.8095238096,81.5,83.6666666667,62.1666666667,55.1666666667,74.6666666667
226.13,99.9999999998,59.3253333334,97.4208333332,83.2767619048,78.5715,90.0795833334,59.127,50.9921666667,67.4603333334
226.51,97.4508333333,67.8431666667,101.3725,87.1148333333,80.588,99.1175833335,66.4706666667,47.6468333334,79.0193333334
226.88,83.5165,52.9305,85.1649999998,70.8269047619,64.8351666667,84.6154166666,54.0293333333,37.5458333333,73.993
227.26,70.5385,43.771,76.936,63.4438809524,57.7441666667,75.92575,50.0001666667,28.1141666667,69.8655
227.64,61.638,43.6781666667,69.9716666667,55.8088095238,55.6036666667,63.1466666667,48.276,35.0576666667,65.0865
228.01,50.4238333333,35.7343333333,64.8305,49.0919047619,49.7175,55.3671666667,36.8645,31.9208333333,55.5083333333
228.39,44.8376666667,34.3658333333,65.4868333333,50.59,48.3778333333,50.14725,34.661,32.3008333333,54.8673333333
228.76,38.36,32.804,58.8625,47.9969523809,52.9098333334,47.9496666667,35.3175,26.852,63.7563333333
229.14,36.8563333334,33.1978333333,56.775,50.2321666667,51.2196666667,45.5961666666,34.6883333333,25.2033333333,66.2605
229.52,26.6395,29.0983333333,47.2678333333,43.305952381,41.3933333333,32.9919166666,23.4973333333,19.9455,60.519
229.89,26.1716666666,32.422,45.0518333334,46.5587619048,43.6196666666,32.6818333333,23.9583333333,21.2238333334,63.8018333334
230.27,28.9473333334,38.4713333333,44.8623333333,47.2790952381,48.6215,30.2633333334,31.2031666667,25.3136666667,69.925
230.65,27.7776666666,44.1861666666,50.2585,48.6157142857,53.4881666667,29.52175,31.137,33.204,71.3175
231.02,31.4491666667,53.913,61.0146666667,60.1449761904,61.0146666667,31.2318333334,35.9421666666,39.7103333334,75.6521666667
231.40,31.3083333333,54.3613333333,63.8626666667,63.6180714286,57.4765,32.6324166667,32.243,49.0655,70.5605
231.78,30.9293333334,56.4101666666,65.0641666666,68.1319761905,55.1281666667,40.8654166666,36.218,51.9231666667,65.2245
232.15,33.7301666666,62.5001666667,74.9998333333,73.5543571428,60.119,41.369,41.0713333333,57.3415,76.984
232.53,42.8573333333,63.37,76.0071666666,73.6525714286,63.0036666667,50.2745833334,49.2673333333,64.6523333334,82.784
232.90,60.6481666666,79.1668333333,94.9075000002,86.7063809524,64.3518333334,54.5135833333,55.0926666667,86.8053333335,90.2778333334
233.28,59.7698333334,90.5173333335,100.574833333,86.4942619048,59.1953333333,56.7526666667,53.161,97.1263333335,94.5403333333
233.66,66.6665,103.385333334,92.448,89.9551904762,72.1355000002,74.08825,72.1353333333,98.177,100.000166667
234.03,63.6611666667,106.830666666,84.4261666667,83.6063095238,69.9451666667,73.6338333333,73.4971666667,97.2678333335,100.546166667
234.41,53.3333333333,106.666666667,69.4441666667,78.0158095238,73.8886666666,69.4445833334,61.9443333334,81.1113333335,101.666333333
234.78,53.2406666667,94.9071666665,56.0185,69.3451428571,66.8983333333,59.4908333334,57.8705,60.1855,86.1113333334
235.16,47.6191666667,90.6745000002,47.4206666667,57.6246190476,62.4998333333,55.5555,52.381,54.9601666666,79.3648333333
235.54,41.0853333334,82.5578333335,32.7521666666,46.8162380952,63.3718333333,53.8761666667,48.6433333334,49.9998333333,76.1625
235.91,40.3225,76.8818333334,27.2401666667,41.2188333334,65.4123333334,46.6844166667,41.3978333334,43.7278333333,76.165
236.29,39.644,74.2718333333,22.492,40.245,59.3851666666,45.14575,38.3495,39.6436666667,70.3885
236.66,37.5,69.9655,20.1388333333,34.3503095238,53.9931666666,36.6318333334,27.0833333334,34.7221666667,60.0696666667
237.04,34.2766666667,67.2953333334,25.1571666667,39.7574761905,57.0751666666,41.82375,30.6601666666,35.0631666666,57.8613333334
237.41,30.5785,56.887,22.0385,39.6498571428,56.336,40.496,27.4105,30.303,54.8208333334
237.79,22.7413333333,47.352,21.3395,34.5350714285,51.8691666667,33.2554166666,19.7816666667,29.1276666667,48.2865
238.17,16.4911666667,42.8073333333,15.9648333334,28.4713095239,45.6138333334,23.85975,11.0525,34.2108333334,39.1228333334
238.54,23.856,37.255,23.0393333333,26.2372380952,39.2156666667,25.9804166667,14.379,46.8955,36.928
238.92,16.6666666667,29.1666666667,20.9873333334,22.6851904762,33.9508333333,27.3919166667,7.87033333335,46.4506666667,36.1111666666
239.29,15.0863333333,14.6551666667,16.0918333333,19.8276666666,26.7241666666,27.01175,9.05166666666,41.8101666667,28.4483333333
239.67,13.8676666667,12.8498333333,21.1196666666,18.3932380952,26.9718333333,26.33575,9.79633333333,33.4606666666,25.954
240.04,2.8985,-4.58933333334,12.0775,8.85092857141,14.3718333333,18.4181666667,1.44916666667,22.4638333333,13.0435
240.42,6.23700000001,-2.35166666667,15.8485,14.0226666667,23.2106666666,24.28425,9.30466666665,26.7891666667,21.4721666666
240.79,2.33333333333,-0.08333333333,9.33333333335,11.1428571428,19.1666666667,21.2916666667,11.0833333333,20.0833333333,19.1666666667
241.17,2.53783333334,0.685833333335,7.27016666667,9.10247619046,16.4608333333,17.72975,11.5228333333,15.0888333333,18.1068333334
241.54,1.31883333334,0.83933333333,8.15350000002,7.21983333333,13.1895,16.0671666666,10.3118333333,11.5708333333,15.7671666666
241.92,0.530833333335,-0.3715,6.52833333334,5.25473809524,10.934,15.632,7.85566666666,6.847,13.6941666667
242.29,1.10783333333,1.3005,6.69566666665,6.8125,12.9091666667,15.607,9.82649999998,3.90166666666,16.1848333333
242.67,-3.56483333333,-2.17583333333,2.1295,3.97502380953,9.81466666668,13.7730833333,6.89816666667,-0.786833333335,12.4538333333
243.05,-4.4835,-4.21216666667,-0.679333333335,2.28411904762,9.14866666669,11.5034166667,7.3825,-2.129,11.4583333334
243.42,-4.62716666667,-2.78516666667,0.719,1.92530952381,10.7368333333,11.8599166667,7.45733333333,-1.4825,12.6685
243.80,-4.99583333333,-3.6695,-0.176666666666,1.04833333334,9.50466666665,10.124,6.631,-2.122,13.2181666666
244.17,-0.755833333335,2.099,2.64466666667,4.1080952381,12.1745,12.51075,9.69783333335,1.21733333334,16.4566666667
244.55,-3.06383333334,0.6945,0.163333333333,1.27233333333,6.78100000002,7.84316666665,5.67816666666,-2.614,10.621
244.92,-2.9275,0.819666666665,0.546166666669,1.71742857143,6.63533333335,8.4115,5.97183333334,-2.225,9.60183333335
245.30,-2.2005,-0.072166666665,-0.324833333334,1.57185714286,4.97816666666,7.97258333335,4.87,-2.92183333333,7.97233333335
245.67,1.83483333333,2.70533333334,2.86066666666,3.38045238096,7.64916666665,9.65491666665,7.12066666667,0.311,9.98133333335
246.05,2.38866666667,3.74583333333,3.23,3.4319047619,6.84016666666,9.05258333335,7.0305,0.977,9.69033333333
246.42,3.62,4.54316666666,5.029,3.63388095238,6.89983333333,11.4068333334,7.79866666667,1.94383333334,9.91266666667
246.79,5.0715,6.2635,6.7835,4.91342857143,8.084,11.87725,8.58266666667,2.70933333334,10.988
247.17,5.80316666666,6.66683333333,7.71083333333,5.27276190476,7.71083333333,12.35925,8.273,2.55016666667,10.9238333333
247.54,5.29883333333,6.614,6.67033333333,5.32021428572,7.0275,11.6308333333,7.6475,1.353,10.3155
247.92,5.5375,6.985,6.64133333333,5.58380952381,6.768,11.817,7.87183333333,1.4475,9.98916666666
248.29,5.14583333334,6.39233333333,6.55283333334,5.47926190476,6.3035,11.8679166667,7.71,1.35333333334,9.59766666666
248.67,5.04583333334,5.59083333334,6.25883333333,4.86228571429,5.97733333333,11.74425,7.68283333333,1.0195,8.9485
249.04,5.24416666667,5.89083333334,6.50133333333,4.93638095238,6.214,12.0961666666,7.47116666666,0.933833333335,9.57233333333
249.42,4.46833333333,5.92016666667,6.7685,4.64878571429,6.3915,12.37775,7.24,1.31983333334,9.86066666667
249.79,4.39433333334,5.99433333333,7.10816666667,4.99052380952,6.64233333333,12.6064166667,7.9585,2.20766666667,10.0041666667
250.17,4.72433333333,6.16816666666,8.224,5.31523809524,7.546,13.99825,9.16433333331,2.756,10.4988333333
250.54,4.86766666667,6.444,8.59983333333,5.7189047619,7.20916666667,13.653,9.04033333332,2.87433333333,10.7788333334
250.92,3.80266666666,5.062,8.00016666666,4.79026190476,5.70366666667,13.7904166666,8.39516666667,3.03716666667,9.50633333334
251.29,2.21,3.536,6.86416666666,3.33542857143,4.94,11.9085,7.72216666667,3.25,8.164
251.66,2.12683333333,2.3155,7.05433333333,2.52690476191,4.14633333333,10.7835,7.40433333333,2.42316666666,7.53883333333
252.04,2.98866666667,2.20766666667,7.7815,3.35397619047,4.335,10.999,7.7275,1.2385,6.91983333334
252.41,3.55433333333,2.47716666667,9.02,3.42330952381,5.089,11.874,8.48149999999,0.646166666665,7.216
252.79,5.25033333333,3.95816666666,10.1506666667,5.12742857142,6.65066666667,14.0144166666,9.85449999999,2.3425,9.451
253.16,5.9505,4.7395,11.4006666667,5.89392857143,7.37216666666,13.902,10.1895,3.502,9.505
253.54,6.25666666667,4.2865,11.1555,5.03173809524,7.74783333332,13.85775,11.1823333333,3.4345,9.3185
253.91,5.8375,3.24583333333,9.35616666668,5.07359523809,7.47433333334,13.1615833334,10.5291666667,1.6365,9.00183333335
254.28,6.933,4.46483333333,9.928,6.46933333333,8.09766666665,13.31125,10.7321666667,1.96883333334,9.8725
254.66,4.116,1.01466666666,7.39133333333,4.24840476191,5.59416666667,10.8115,7.97083333333,-1.0145,6.43466666666
255.03,4.41366666667,-0.000166666667,7.34566666667,4.4090952381,5.40133333333,10.2161666667,7.90149999999,-2.06783333333,5.43216666667
255.41,4.852,0.850666666665,7.02583333333,5.40540476191,6.52183333333,12.0038333334,9.04216666667,-2.1425,7.05733333335
255.78,5.238,3.49216666666,8.25416666667,7.10226190476,8.76183333331,14.3175,10.6351666667,0.8255,9.07933333335
256.15,5.19616666667,5.65333333334,7.90850000002,8.48747619048,10.0981666667,15.7353333333,11.9608333333,4.47733333334,11.6995
256.53,5.38566666667,5.1945,6.30983333333,7.82123809523,9.84716666667,14.3561666666,11.2808333333,4.653,10.9623333333
256.90,4.994,5.89883333333,6.64816666667,8.0749047619,10.1748333334,14.3881666667,11.0798333333,4.0575,10.206
257.28,3.12133333333,4.44633333333,4.82933333333,5.78835714286,9.0105,12.86825,10.1296666667,1.41316666667,9.62866666665
257.65,4.38433333334,5.846,5.58966666666,6.65930952381,9.02583333335,12.9230833334,9.56433333333,2.23066666666,10.359
258.02,2.64583333334,4.5455,5.043,4.68757142857,6.33183333334,11.6914166666,7.41733333333,1.35683333334,8.36716666666
258.40,0.47,2.56566666666,2.722,2.90680952381,4.28883333333,9.89033333335,5.5815,0.234666666665,6.91333333334
258.77,1.99533333333,3.75583333333,3.085,3.60733333334,5.65033333333,11.34325,6.84083333334,2.0455,8.29966666667
259.15,3.22283333333,4.89233333334,3.644,4.22280952381,6.67833333333,12.1225,7.37516666667,3.005,9.50916666666
259.52,3.51916666667,4.9135,3.984,4.1245,6.454,11.5470833333,6.7995,2.40366666666,9.30916666666
259.89,4.1575,4.677,3.93466666666,4.24407142857,6.5825,11.8905833334,6.669,2.5365,9.416
260.27,4.30616666667,4.24683333334,4.10433333334,3.7399047619,6.39383333333,11.5363333334,6.19216666667,2.2775,8.88483333333
260.64,4.26916666666,4.65616666667,4.50383333333,4.07133333333,6.146,11.6875,6.32183333334,2.27516666666,9.0665
261.01,3.97433333333,4.30083333333,4.82516666666,3.95295238095,6.27033333334,11.748,6.59683333333,2.51766666666,9.53383333335
261.39,4.3835,3.93816666667,5.1455,4.16078571428,6.294,11.9198333333,6.65733333333,2.96533333333,9.435
261.76,4.41433333333,3.50766666667,5.464,3.97630952381,6.40666666667,11.8825,6.44233333334,2.63683333333,9.19833333335
262.13,5.17016666667,4.2755,5.87883333333,4.07471428572,7.0965,12.48425,6.89766666667,3.13233333334,9.93016666665
262.51,6.41733333333,5.6615,7.31916666667,5.19380952381,8.79066666667,13.45775,8.12766666667,4.097,11.5355
262.88,7.4545,6.71316666666,8.55866666667,6.54695238095,10.3021666667,13.615,8.99466666667,4.37366666667,12.9178333333
263.25,7.17983333333,6.77383333334,8.62583333334,6.97109523809,10.51,13.4015833334,9.12916666665,4.0935,13.0603333334
263.63,6.9115,6.5695,8.54916666667,6.78269047619,9.89916666666,13.706,9.39533333332,4.28383333334,12.509
264.00,5.90066666666,6.60416666666,8.83166666669,6.44223809524,9.00750000001,12.8959166666,8.812,4.0445,12.0556666666
264.37,4.78216666667,6.11383333333,8.65633333333,6.24642857143,8.65633333334,12.40925,8.83783333333,3.63216666666,11.5821666667
264.75,4.017,5.71516666667,7.91366666666,6.12364285714,8.553,12.10025,8.713,3.71683333333,11.1508333334
265.12,5.05183333334,6.8505,7.74966666667,6.61778571429,9.01283333334,12.2271666666,8.82133333333,4.34383333334,11.6918333334
265.49,4.72983333333,8.05183333334,6.9445,6.51283333333,8.74633333335,11.7304166667,8.033,3.04066666666,11.524
265.87,4.79366666667,8.42533333334,6.30533333333,6.57659523809,8.3335,10.9514166667,8.44416666666,3.02333333334,11.4491666667
266.24,3.93116666667,7.595,5.38966666667,6.24607142857,7.63066666667,10.3788333334,8.00416666667,2.81066666666,10.7258333333
266.61,4.36666666667,7.56783333333,5.254,6.21838095238,7.8115,11.5866666667,8.43766666667,3.5835,10.682
266.98,3.96816666666,7.61566666666,5.21783333334,5.65195238095,6.78816666667,12.2593333333,8.27416666666,3.85,9.89533333333
267.36,4.70116666667,8.32516666666,6.1705,6.17521428571,7.67216666667,13.32825,8.6515,4.08133333333,10.7083333333
267.73,5.90633333333,9.1265,7.17883333333,6.97911904762,8.45116666667,14.0275833334,9.0325,4.54,11.1058333334
268.10,6.1495,9.10783333333,7.17166666666,6.83304761905,8.287,14.227,9.30933333331,3.79483333334,10.7653333333
268.48,7.6415,10.8453333334,8.183,7.92714285715,9.4615,15.5614166667,10.6196666666,4.36233333334,12.5753333333
268.85,8.05533333333,11.016,8.341,7.28685714286,9.66333333335,15.4266666667,10.8356666667,4.163,12.8793333334
269.22,8.3935,11.0713333333,8.932,7.34383333333,9.979,15.4473333333,11.1906666666,4.249,13.106
269.59,9.02216666667,10.5186666667,9.57033333333,7.54711904762,10.4001666667,15.9111666667,11.8813333333,5.70383333333,13.1706666666
269.97,9.03966666669,10.467,10.078,7.88230952381,10.6258333333,16.6593333333,12.0818333333,6.387,13.3651666666
270.34,10.1916666667,11.2893333334,11.4723333334,9.3145952381,11.9088333333,17.4831666666,12.9081666667,7.81216666667,14.1468333333
270.71,9.50233333334,10.0491666667,10.7055,8.44578571428,10.637,16.2496666667,11.5395,6.8225,12.797
271.09,8.737,8.684,9.96816666665,7.94642857143,9.82266666667,15.1706666666,10.1666666666,6.47366666667,11.7686666667
271.46,8.58966666666,8.4615,9.641,7.59538095238,9.20533333334,14.7434166666,10.1665,6.282,11.5386666667
271.83,8.17716666667,8.20216666667,9.45066666665,7.62252380953,9.3755,14.3131666666,10.2496666667,6.42933333334,12.0473333334
272.20,8.26033333333,8.078,9.56033333334,7.62009523809,9.85166666667,13.9639166667,10.1433333333,6.73,12.4635
272.58,6.98066666666,6.3645,8.5265,6.32680952381,9.00966666667,12.40325,8.84083333334,6.40116666667,11.3285
272.95,6.205,5.83466666667,8.46483333334,6.76902380952,8.8595,12.3985,8.2735,5.978,11.0833333334
273.32,5.09866666667,5.1225,7.57583333333,6.46095238095,8.165,11.7603333334,7.4315,5.24283333333,10.197
273.69,5.01466666666,5.55583333333,7.67216666666,6.77176190477,8.36966666667,11.8264166666,7.64783333333,5.68766666667,10.919
274.06,4.7655,5.572,7.4415,6.84440476191,8.5655,12.0906666666,7.5635,5.511,11.0213333334
274.44,4.07016666667,5.5265,6.46,6.14521428572,7.6675,11.3206666667,7.1445,4.207,10.6298333333
274.81,4.4995,6.236,7.05966666667,6.46021428572,8.2005,11.2799166666,7.82016666666,4.271,11.4198333334
275.18,5.00516666666,6.3855,7.121,6.45921428571,8.4495,10.48125,8.15283333333,3.81816666667,11.7778333333
275.55,4.486,6.15016666667,6.52283333333,5.95235714285,8.00066666667,9.39825,7.761,3.42116666667,11.209
275.93,3.635,5.775,5.58283333333,4.96373809524,7.16033333334,8.60091666667,7.16066666666,2.02983333334,10.1781666667
276.30,2.98166666667,5.38683333333,5.09133333333,4.73371428571,6.63866666667,8.30508333334,7.06066666666,1.8,9.367
276.67,3.31083333334,5.70583333333,5.21266666667,5.26297619048,6.4665,8.43216666667,7.21333333333,1.81733333334,8.81916666666
277.04,4.02883333334,6.68666666667,5.485,5.59197619048,7.153,8.57375,8.10016666667,2.9125,9.613
277.41,4.98866666667,7.70433333333,6.40366666666,6.11978571428,7.9045,8.6335,8.71916666667,4.34516666666,10.5343333334
277.79,5.25716666667,7.27466666667,5.81133333333,5.57388095239,7.701,8.34783333335,8.19833333334,4.163,10.031
278.16,5.56516666667,7.16716666667,5.551,5.08069047619,7.18166666667,7.73233333335,7.76816666667,4.16316666667,9.69933333333
278.53,5.98766666666,6.81866666667,6.1145,5.33754761905,7.91766666667,8.17816666665,7.8755,4.79016666666,10.1435
278.90,5.12383333333,6.09516666666,5.78566666666,5.04338095239,7.58716666667,8.094,6.86916666667,4.49016666666,9.6425
279.27,4.83616666667,6.23766666666,5.85933333333,4.82807142857,7.87783333333,8.76083333335,6.72833333333,4.7095,9.72816666667
279.64,5.35816666666,6.43266666666,6.708,5.26759523809,8.78783333333,9.75225,7.12133333334,5.05516666667,10.5233333333
280.02,5.074,6.00533333334,6.6935,5.1069047619,8.54266666666,10.05375,7.004,5.317,9.973
280.39,4.908,5.56416666666,6.1025,4.59135714285,8.0445,9.81658333335,6.378,4.84233333334,9.56666666667
280.76,5.13416666667,5.9985,6.30816666667,4.55545238095,8.43666666667,10.1071666666,6.61766666667,4.657,10.1006666667
281.13,4.195,4.976,5.0895,3.16921428572,7.07983333333,9.01966666665,5.58066666667,3.4515,8.516
281.50,4.28116666667,5.02916666667,4.46233333333,2.94245238095,7.055,9.84683333335,5.70416666667,2.78566666667,8.249
281.87,4.23433333333,5.12816666667,4.48133333333,2.95054761905,7.11583333333,10.26225,5.89266666666,1.9175,8.19783333333
282.25,4.09233333334,4.608,4.4015,3.01138095238,7.015,10.04125,5.59383333334,1.53583333334,8.00083333334
282.62,3.87,4.09416666667,4.35116666666,2.83640476191,6.54366666666,9.93258333335,5.38033333334,1.219,7.226
282.99,4.20166666666,4.45033333333,4.31,3.17404761904,6.4485,10.1640833333,5.85433333334,1.30716666667,6.94516666667
283.36,4.81983333334,5.559,4.924,3.84433333333,6.98533333334,10.99825,6.80816666667,2.03,7.5995
283.73,4.45116666667,5.35916666667,4.38116666666,3.59159523809,6.40733333333,10.2594166667,6.41716666667,2.20566666666,7.156
284.10,5.39933333333,6.2035,5.3705,4.84957142857,7.45733333334,10.8844166667,7.02683333334,3.523,8.36683333334
284.47,5.39733333333,6.37433333334,5.61133333333,4.80985714286,7.54683333333,10.9531666667,7.1375,3.434,8.5615
284.85,5.57933333333,6.5735,5.70483333334,4.96397619047,7.46016666666,11.0469166667,7.13766666666,3.287,8.67816666666
285.22,6.36483333333,7.07616666667,6.39066666667,5.83838095238,7.98633333333,11.6718333334,7.40533333333,3.59866666666,9.32166666666
285.59,6.41666666666,7.02,6.64616666666,6.15564285715,7.819,11.465,7.30066666667,3.52733333334,9.4765
285.96,6.79,7.46583333333,7.19033333333,6.56969047619,8.033,11.5534166666,7.6075,4.21266666667,9.868
286.33,6.754,7.80966666667,7.51266666666,6.77759523809,8.0985,11.5786666667,7.95816666666,4.19766666666,9.954
286.70,7.23233333334,8.63766666666,7.95533333334,7.18523809524,8.62916666667,11.8345,8.62916666667,4.668,10.5851666667
