wavelength,Back_HemFlaf,Belly_HemFlaf,Breast_HemFlaf,Crissum_HemFlaf,Crown_HemFlaf,DorTail_HemFlaf,Patch10_HemFlaf,Rump_HemFlaf,Throat_HemFlaf,WingTip_HemFlaf
766.64,18.1028888889,60.2831111111,42.1937777778,40.4501111111,18.1466666666,19.4377777778,22.5871111111,22.1005555555,43.6265555556,16.8863333334
766.95,18.4394444444,60.6547777778,42.5832222222,40.8457777778,18.4536666667,19.7666666667,22.9441111111,22.5583333333,44.3314444444,17.1338888889
767.26,18.3894444444,60.6898888889,42.4964444445,41.1435555555,18.4813333333,19.6644444444,22.7876666667,22.5695555556,44.4372222222,16.8661111111
767.57,18.0815555556,60.887,42.5577777778,41.0732222222,18.4294444445,19.342,22.5895555556,22.4774444445,44.4097777778,16.6318888889
767.88,18.2492222222,61.6012222222,42.9081111111,41.4995555555,18.8611111111,19.8696666667,22.9424444444,22.7823333333,44.9126666666,16.9086666667
768.20,18.1802222222,61.5895555556,42.7521111111,41.561,18.8908888889,19.926,23.1133333333,22.9082222222,45.1057777778,16.7962222222
768.51,18.2727777778,61.5857777778,42.834,41.5882222222,18.9171111111,19.7982222222,23.002,23.1078888889,45.3344444444,16.9294444444
768.82,18.3468888889,61.9097777778,42.8253333333,41.874,18.9972222222,19.8132222222,22.9772222222,23.1517777778,45.5443333333,16.9371111111
769.13,18.2078888889,61.4318888889,42.5422222222,41.611,18.8362222222,19.6961111111,22.7655555555,23.0954444444,45.3666666667,16.7112222222
769.44,18.0272222222,61.0885555555,42.2176666667,41.4741111111,18.5624444444,19.5374444445,22.5033333333,22.9615555555,45.0973333334,16.5351111111
769.76,18.4337777778,61.2636666666,42.5014444444,41.8078888889,18.9518888889,19.9371111111,22.9901111111,23.3832222222,45.624,16.935
770.07,18.7044444444,61.4342222222,42.627,42.0695555556,19.0931111111,20.2828888889,23.3698888889,23.7538888889,45.592,17.1723333333
770.38,18.6645555556,61.6023333333,42.5658888889,42.2461111111,19.2704444445,20.4527777778,23.5192222222,23.8958888889,45.2406666666,17.2533333333
770.69,18.5378888889,61.4137777778,42.5128888889,41.9946666667,19.2785555555,20.5132222222,23.6214444444,23.6842222222,45.1657777778,17.4194444445
771.00,18.7491111111,61.0118888889,42.1611111111,41.8032222222,19.5084444445,20.713,23.7508888889,23.6976666666,44.8653333333,17.7187777778
771.32,18.4697777778,60.4727777778,41.7634444445,41.5087777778,19.042,20.2308888889,23.4257777778,23.3183333333,44.273,17.5351111111
771.63,18.5517777778,60.6902222222,42.0937777778,41.5558888889,19.3436666667,20.3048888889,23.6764444444,23.3527777778,44.5441111111,17.8444444444
771.94,18.5943333333,61.0528888889,42.2303333333,41.5716666667,19.618,20.459,23.8788888889,23.3874444445,44.7585555556,17.8498888889
772.25,18.8162222222,61.3551111111,42.4308888889,41.7682222222,19.9415555555,20.7581111111,24.2101111111,23.8506666667,45.1635555556,18.0818888889
772.56,18.8654444445,61.6602222222,42.7997777778,41.9307777778,20.2393333333,20.9574444444,24.4393333333,24.0801111111,45.5684444444,18.1681111111
772.87,18.7457777778,61.8163333333,42.9914444444,41.8504444445,20.262,21.0176666667,24.5362222222,23.9127777778,45.739,17.9584444445
773.18,18.361,61.9998888889,43.0427777778,41.8185555555,19.8431111111,20.9602222222,24.2842222222,24.0644444444,45.744,17.8723333333
773.50,18.4187777778,61.9994444445,43.3358888889,41.8201111111,19.8642222222,21.2062222222,24.3576666667,24.0043333333,46.0038888889,17.8645555555
773.81,18.3442222222,61.7483333333,43.1211111111,41.4051111111,19.6295555556,20.8062222222,24.2974444444,23.8507777778,46.0403333333,17.8432222222
774.12,18.0751111111,62.5975555556,43.4146666667,41.5218888889,19.6057777778,20.7637777778,24.3987777778,24.1035555555,46.2535555556,17.8467777778
774.43,18.0945555555,63.1464444445,44.1094444444,41.8553333333,19.5254444444,20.9731111111,24.7147777778,24.3625555556,46.8857777778,17.8107777778
774.74,18.2082222222,63.659,44.5833333333,41.8937777778,19.6887777778,21.0307777778,24.8885555556,24.6052222222,47.4002222222,17.7455555555
775.05,18.8755555556,64.4025555555,44.9974444445,42.483,20.0743333333,21.5297777778,25.3595555555,25.3244444445,47.733,18.0315555556
775.36,19.7462222222,64.7297777778,45.6332222222,43.2556666667,20.9348888889,22.1584444445,26.1887777778,26.0148888889,48.2835555556,18.8702222222
775.67,19.3856666667,64.8461111111,45.9125555556,43.2933333333,20.8185555556,22.0461111111,26.2333333333,25.7575555556,48.4084444444,18.9277777778
775.98,19.7557777778,65.2976666667,46.439,43.7717777778,21.1304444444,22.5703333333,26.7598888889,26.0222222222,48.6221111111,19.3781111111
776.30,20.2004444444,65.1545555555,46.5308888889,43.8936666667,21.7064444444,23.0075555556,27.309,26.4766666667,48.6345555556,19.8721111111
776.61,20.3948888889,65.2902222222,46.9691111111,43.8353333333,22.2865555556,23.581,28.0502222222,26.5331111111,48.8782222222,20.1137777778
776.92,20.1556666667,65.0886666667,46.894,43.3786666666,22.1751111111,23.2114444444,27.8337777778,26.3615555556,48.6546666667,20.0082222222
777.23,20.1077777778,65.174,47.163,43.4791111111,22.5834444444,23.235,27.7718888889,26.1253333333,48.6613333333,20.1551111111
777.54,20.9876666666,65.103,47.6366666667,44.1212222222,23.3156666667,23.5685555556,28.2716666667,26.7725555556,48.9124444445,20.7171111111
777.85,21.0855555556,65.1454444444,47.86,44.3854444444,23.779,23.5422222222,28.2484444445,26.5906666667,48.8366666667,20.6002222222
778.16,20.8153333333,64.6936666667,47.4904444444,44.1282222222,23.6468888889,23.2533333333,28.0103333333,26.2575555556,48.486,20.2671111111
778.47,20.2124444444,64.1862222222,47.2931111111,43.7985555555,23.1395555555,22.6085555556,27.4548888889,25.2581111111,48.1382222222,19.971
778.78,18.9995555556,63.3584444444,46.1627777778,42.8727777778,22.0572222222,21.7636666667,26.301,24.118,47.2023333334,18.8648888889
779.09,18.8391111111,62.6751111111,45.637,42.1443333333,21.7171111111,21.6316666667,25.6905555556,23.8347777778,46.4646666667,18.6322222222
779.40,18.18,61.7501111111,44.7135555556,41.2584444445,21.2254444445,21.036,25.1757777778,23.2067777778,45.6246666667,17.9538888889
779.71,17.297,61.6542222222,44.3571111111,40.9426666667,20.6804444445,20.5056666667,24.4004444445,22.7342222222,45.3681111111,17.4907777778
780.02,17.2602222222,61.5853333333,44.055,40.814,20.564,20.0992222222,23.579,22.3604444444,44.8843333333,17.3167777778
780.33,17.3615555556,61.6727777778,43.9365555556,41.0747777778,20.782,20.1154444444,23.5167777778,22.2095555556,44.8948888889,17.2218888889
780.64,16.9938888889,61.6454444444,43.8031111111,41.0884444444,20.3562222222,19.9936666667,23.518,21.8918888889,45.0533333333,16.9225555556
780.95,16.5544444445,62.0701111111,43.7036666667,40.5688888889,19.9336666667,19.9735555556,23.4723333333,21.3095555555,45.258,16.4615555556
781.26,16.9387777778,61.9674444444,43.701,40.3492222222,19.9653333333,20.1775555555,23.782,21.479,45.5926666667,16.9256666667
781.57,17.2994444444,62.237,44.0181111111,40.6475555555,20.2304444444,20.6435555555,24.3671111111,21.7094444445,45.9631111111,17.3194444444
781.88,17.284,62.0838888889,43.921,40.4455555556,20.4977777778,20.8467777778,24.6377777778,21.8868888889,46.0548888889,17.1833333334
782.19,18.1572222222,63.0081111111,45.0068888889,41.057,21.1383333333,21.6327777778,25.5624444444,22.6692222222,46.5445555556,17.6557777778
782.50,18.4611111111,63.5521111111,45.3452222222,41.6323333333,21.5484444444,21.8854444445,26.1207777778,22.9648888889,47.119,17.9732222222
782.81,19.2421111111,64.4333333333,46.1962222222,42.2248888889,22.2851111111,22.2502222222,26.745,23.3736666667,47.7733333333,18.5928888889
783.12,20.1093333333,65.0454444444,46.8166666667,42.5352222222,22.8958888889,22.3206666666,27.6546666666,23.8436666667,48.2978888889,19.1267777778
783.43,20.3894444444,65.1181111111,47.0445555555,42.64,22.9823333333,22.2152222222,27.9483333333,24.2542222222,48.6713333333,19.3306666667
783.74,20.6861111111,65.3018888889,47.4454444444,42.6582222222,23.0226666667,22.4936666667,28.5245555556,24.3443333333,48.8745555555,19.7355555556
784.05,21.0764444444,64.8842222222,47.3512222222,42.5347777778,23.1203333333,22.9507777778,28.7856666667,24.8176666666,48.4616666667,19.9661111111
784.36,21.0826666667,64.601,47.372,42.5142222222,22.97,23.027,29.0172222222,25.1566666666,48.5825555555,20.3774444444
784.67,20.8333333333,64.6804444444,47.0712222222,42.4871111111,22.6468888889,22.8985555555,28.9218888889,25.0864444444,48.3303333333,20.0777777778
784.98,21.0915555556,64.8735555556,47.3895555556,42.8601111111,22.8703333333,23.3023333333,29.1926666667,25.3906666667,48.549,20.6956666667
785.29,21.4351111111,65.497,47.9026666667,43.116,22.9081111111,23.7311111111,29.3553333333,25.7237777778,48.6536666667,20.9156666667
785.60,20.9724444444,65.0844444445,47.7315555556,42.9345555555,22.3234444444,23.0385555555,28.7314444445,25.2203333334,48.3312222222,20.7698888889
785.91,20.9074444444,64.6445555555,47.6241111111,43.0511111111,22.4007777778,23.0081111111,28.6816666667,25.1088888889,48.1528888889,20.6861111111
786.22,20.8917777778,64.5365555556,47.5231111111,43.4323333333,22.0664444444,22.8024444444,28.4713333333,25.1663333334,48.2023333333,20.6298888889
786.53,20.4641111111,64.2335555555,47.4685555556,43.2278888889,21.4628888889,22.813,27.8973333333,24.8383333333,47.7708888889,19.9578888889
786.84,20.253,63.9442222222,47.167,43.1591111111,21.2617777778,22.9272222222,27.9297777778,24.8203333334,47.6162222222,20.0732222222
787.14,20.428,63.9143333333,47.2103333333,43.1327777778,21.3387777778,22.895,27.7063333333,24.9542222222,47.6792222222,20.0271111111
787.45,20.3491111111,63.7998888889,47.5731111111,43.3971111111,21.4768888889,22.8734444445,27.9086666667,24.8067777778,47.9757777778,20.2147777778
787.76,20.5715555555,63.3847777778,47.2565555556,43.6027777778,21.9743333333,23.077,27.6961111111,24.7014444444,47.5371111111,20.0432222222
788.07,20.863,63.6264444444,47.504,43.8584444444,22.1127777778,23.2401111111,27.8647777778,25.0114444445,47.6134444444,20.2511111111
788.38,20.8347777778,63.243,47.4672222222,43.6615555556,22.0186666667,23.1003333333,27.676,24.8695555555,47.3526666667,20.0647777778
788.69,21.3083333333,62.8167777778,47.6431111111,43.7746666667,22.3663333333,23.3864444444,28.1,25.2018888889,47.5806666667,20.4821111111
789.00,21.7537777778,63.0753333333,47.8918888889,43.8947777778,23.0652222222,24.2957777778,28.8176666667,25.8948888889,48.2355555556,21.0668888889
789.31,21.5325555556,63.2822222222,48.014,43.6716666666,22.6118888889,24.2083333333,28.659,25.7536666667,48.2437777778,20.8236666667
789.62,20.6881111111,62.3402222222,47.2238888889,42.8974444444,21.9012222222,23.8205555556,27.9285555556,25.0464444445,47.2303333333,20.3156666667
789.92,20.6887777778,62.2157777778,47.0238888889,42.8135555556,22.0728888889,23.7751111111,28.2913333333,25.1461111111,47.1994444444,20.5718888889
790.23,20.5072222222,61.6474444444,47.0532222222,42.6498888889,21.9837777778,23.348,28.0492222222,24.7582222222,46.9806666667,20.1761111111
790.54,19.7014444444,60.9557777778,46.3638888889,42.241,21.3233333333,22.7021111111,27.44,24.2837777778,46.3638888889,19.6403333333
790.85,19.5671111111,60.9763333334,45.9792222222,41.6994444444,21.0123333333,22.1876666667,26.8824444444,24.1512222222,45.9171111111,19.2353333333
791.16,19.1796666667,60.802,45.7453333333,41.1672222222,20.2957777778,21.5822222222,26.6155555555,23.9497777778,45.8592222222,18.9734444444
791.47,18.9471111111,60.4181111111,45.651,40.6881111111,20.4481111111,21.7194444445,26.546,24.0464444444,45.5075555556,19.0188888889
791.78,18.6454444445,60.2611111111,45.2434444444,40.2522222222,20.0967777778,21.2842222222,26.0848888889,23.5562222222,45.0528888889,18.6016666667
792.08,18.1106666667,59.7344444445,44.3994444444,39.7657777778,19.618,20.4313333333,25.2892222222,22.8713333333,44.1384444444,17.9987777778
792.39,17.9492222222,58.956,43.7434444444,39.5002222222,18.956,19.6343333334,24.7948888889,22.3638888889,43.2587777778,17.5763333333
792.70,18.1575555555,58.5893333333,43.9252222222,39.6897777778,19.2032222222,19.6855555556,25.1372222222,22.7637777778,43.0796666667,17.6753333334
793.01,18.6593333333,59.277,44.5274444444,39.9606666667,19.8143333333,20.1162222222,25.5735555555,23.2864444444,43.9162222222,17.9347777778
793.32,18.6646666667,59.3698888889,44.4974444444,40.0634444445,19.8956666667,20.2205555556,25.2586666667,23.1511111111,43.9986666667,18.1055555556
793.62,19.025,59.8382222222,44.3846666667,40.0044444445,20.208,20.6497777778,25.3221111111,23.4801111111,44.2497777778,18.2464444444
793.93,19.3096666667,60.3996666667,44.4968888889,40.581,20.6798888889,21.0692222222,25.7037777778,24.0192222222,44.7665555556,18.7631111111
794.24,20.056,60.4406666667,44.5107777778,41.092,21.2276666667,21.6696666667,26.1861111111,24.5725555556,44.9751111111,19.4004444445
794.55,20.6225555556,60.5204444444,44.5236666667,41.5908888889,21.4584444444,21.9484444445,26.4806666667,24.9604444444,44.6966666666,19.8154444444
794.86,21.0947777778,60.9281111111,44.6311111111,42.2394444444,21.6261111111,22.1718888889,26.74,25.2746666667,45.055,20.1895555556
795.16,21.4443333333,61.5106666667,44.7413333333,42.7327777778,22.2293333333,22.9081111111,27.2225555556,26.4233333333,45.5691111111,20.6803333333
795.47,21.6061111111,61.8356666667,45.0745555556,43.0932222222,22.5302222222,23.5383333333,27.6481111111,26.8291111111,46.1736666667,21.1437777778
795.78,21.758,61.6651111111,44.9917777778,43.1906666667,22.8456666667,23.9677777778,27.4384444445,27.0573333333,46.5502222222,21.4393333333
796.09,22.0014444444,61.9351111111,44.7203333333,43.0651111111,23.036,24.0773333333,27.0915555555,27.0087777778,46.817,21.5394444444
796.40,22.4266666667,62.2017777778,44.9761111111,43.2926666666,23.2992222222,24.3558888889,27.5255555555,27.3755555556,46.9325555555,21.8541111111
796.70,22.3443333333,61.837,44.2952222222,42.9452222222,22.7037777778,24.2572222222,26.9366666667,27.0044444444,46.4048888889,21.476
797.01,22.461,62.124,44.3693333333,43.3188888889,22.4745555555,24.2548888889,26.9285555556,27.1334444444,46.4017777778,21.5333333333
797.32,22.5225555556,61.9505555556,44.5536666667,43.2911111111,22.3791111111,24.3446666666,27.0544444445,27.3817777778,46.4032222222,21.2258888889
797.63,22.4513333333,62.35,44.7846666667,43.5908888889,22.021,24.0545555555,26.768,27.3508888889,46.5056666667,20.9035555556
797.93,21.8055555556,62.386,44.6846666667,43.3001111111,21.4665555556,24.0377777778,26.1776666667,26.757,46.4575555556,20.5622222222
798.24,21.1325555556,61.8566666667,44.2006666667,42.7668888889,20.7597777778,23.3332222222,25.2545555556,25.785,45.9856666667,19.9641111111
798.55,20.6705555556,61.133,43.6758888889,42.4827777778,19.8214444444,22.6248888889,24.6524444445,24.9082222222,45.5788888889,19.5797777778
798.85,20.8332222222,61.2075555555,43.3078888889,42.402,19.3627777778,22.5935555556,24.5024444444,24.9406666667,45.3802222222,19.6524444445
799.16,20.4298888889,61.8896666667,43.4116666667,42.113,19.0324444444,22.3132222222,24.2197777778,24.478,45.0975555556,19.3588888889
799.47,20.7136666667,61.9647777778,43.4336666667,42.3767777778,18.9446666667,22.4135555556,24.3738888889,24.7723333333,45.1183333333,19.4347777778
799.78,20.8142222222,62.2717777778,43.4385555556,42.8042222222,19.0034444445,22.2918888889,24.4352222222,24.9227777778,44.8854444444,19.5915555556
800.08,21.5736666667,62.7674444445,44.0773333333,43.3036666667,19.7142222222,22.8786666667,25.2304444445,25.8164444445,45.5931111111,20.097
800.39,21.8373333333,62.4577777778,43.942,43.2037777778,19.8115555556,23.3451111111,25.4261111111,26.1875555556,45.4258888889,20.3455555555
800.70,21.5565555556,62.1018888889,43.1842222222,42.6294444444,19.5435555556,23.0383333333,24.7901111111,25.527,44.4761111111,20.0506666667
801.00,21.4707777778,62.0622222222,43.0295555555,42.454,19.8242222222,23.6608888889,24.8118888889,25.6197777778,44.5323333334,20.2796666667
801.31,22.8641111111,62.7516666667,43.7945555556,43.4096666667,21.428,25.0221111111,26.1934444445,27.0838888889,45.5675555555,21.412
801.62,23.3455555556,63.0948888889,44.3392222222,43.9434444445,21.8261111111,25.7132222222,26.9332222222,27.9756666667,46.0281111111,21.697
801.92,23.8117777778,63.9195555556,44.9252222222,44.689,22.4016666667,26.29,27.5293333334,28.4828888889,46.4008888889,21.8715555556
802.23,23.7883333333,64.5152222222,45.4995555556,45.178,22.7414444444,26.805,27.4644444445,28.8741111111,46.736,21.6617777778
802.54,24.4708888889,65.1785555556,46.2715555555,46.321,23.5285555556,27.5215555556,28.8111111111,30.068,47.3875555556,22.3462222222
802.84,24.2308888889,65.3554444444,46.4701111111,46.6381111111,23.3822222222,27.4583333333,28.7864444444,30.0722222222,47.4364444444,22.3821111111
803.15,23.7682222222,64.9422222222,46.2112222222,46.1773333333,23.0377777778,27.2257777778,28.1176666667,29.5191111111,47.4346666667,21.8994444445
803.46,23.6283333333,65.761,46.5924444445,46.8513333333,23.5765555555,27.4413333333,28.4075555556,29.5288888889,48.059,22.1877777778
803.76,23.2874444444,65.6795555556,46.5143333333,47.0078888889,23.6078888889,27.1065555555,28.3275555556,29.2284444444,47.6227777778,21.9451111111
804.07,24.0797777778,66.6148888889,47.1918888889,47.8484444444,24.382,27.8814444444,29.0133333333,30.0845555555,48.3238888889,22.8442222222
804.38,23.706,66.6493333333,46.8253333334,47.5845555556,24.3271111111,27.6396666667,29.0632222222,30.1846666667,48.2486666667,22.6622222222
804.68,22.796,66.7797777778,46.4092222222,47.0876666667,23.5348888889,26.9865555556,28.4993333333,29.5514444445,47.47,22.0396666667
804.99,22.7182222222,67.2234444445,46.3412222222,47.3416666666,23.7796666667,27.1035555555,28.3736666667,29.7485555556,47.716,22.1962222222
805.30,22.5077777778,66.6318888889,45.8463333333,46.4606666667,23.5894444445,26.9816666667,27.994,29.6036666667,47.3867777778,21.9107777778
805.60,22.3424444444,65.8165555556,45.2428888889,46.0844444445,23.6476666667,26.3438888889,27.9237777778,29.4348888889,47.0117777778,22.0246666667
805.91,22.0582222222,65.3965555556,44.7468888889,45.6281111111,23.4404444445,25.9372222222,26.9484444444,28.8835555556,46.7426666667,21.8938888889
806.21,21.5023333333,65.4003333334,44.0627777778,44.8783333334,22.9335555555,25.5874444444,26.5764444444,28.6147777778,46.318,21.4156666666
806.52,21.9008888889,65.5285555555,44.3315555556,45.3652222222,23.317,25.8447777778,27.0437777778,29.2763333333,46.8943333333,21.9181111111
806.83,21.8993333334,65.2091111111,44.2524444444,45.0728888889,23.0863333333,25.5476666667,27.0141111111,29.1001111111,46.6614444444,21.4105555556
807.13,22.1511111111,65.8577777778,44.88,45.4844444444,23.3688888889,26.0444444444,27.3511111111,29.2444444444,47.6266666667,21.4666666667
807.44,22.0026666667,66.2642222222,45.2126666667,45.871,23.1642222222,25.7431111111,27.4897777778,28.9254444444,47.9104444445,21.0793333333
807.74,22.4174444444,66.6666666667,45.7648888889,46.304,23.2635555556,25.9134444445,27.8846666667,28.9354444444,48.2658888889,21.4225555556
808.05,22.9464444444,66.8574444444,46.598,46.8362222222,23.7754444444,26.0054444444,28.0351111111,29.2357777778,49.1327777778,21.6314444445
808.35,22.1734444444,66.2862222222,46.3076666667,46.0443333333,22.788,25.0803333333,27.5778888889,28.3874444444,48.5123333333,21.0515555556
808.66,22.6752222222,66.3024444445,47.1213333333,46.7672222222,23.5212222222,25.283,27.9795555556,28.8062222222,48.7746666667,21.6807777778
808.97,22.2425555556,66.9011111111,47.2374444444,46.7482222222,23.3434444444,25.1274444445,28.002,28.6748888889,48.7154444444,20.9377777778
809.27,22.6724444444,66.6155555556,47.1966666667,46.8283333333,23.3272222222,25.4142222222,28.3505555556,28.6271111111,48.5675555556,20.5238888889
809.58,22.8692222222,66.5947777778,47.4841111111,47.361,24.0193333334,25.6623333333,28.4452222222,28.5171111111,48.47,20.8974444444
809.88,22.9145555556,66.9353333333,47.659,47.7313333333,23.9897777778,26.6253333333,28.703,28.5375555556,48.2996666667,21.1575555555
810.19,22.9923333333,66.6667777778,47.8333333333,47.5044444445,23.9884444444,26.7712222222,28.6918888889,28.9791111111,47.7613333333,21.6368888889
810.49,22.7053333334,66.4816666667,47.4973333333,47.0448888889,24.0724444444,26.8373333333,28.6667777778,29.1603333333,47.1065555556,21.6773333333
810.80,22.1205555555,65.4468888889,47.0062222222,46.386,24.0825555555,27.173,28.3826666667,29.2874444445,46.4268888889,21.6936666667
811.10,21.6427777778,65.1872222222,46.8962222222,46.2446666666,23.8982222222,26.6396666667,27.6226666667,29.2571111111,46.0998888889,21.136
811.41,21.6491111111,65.6346666667,46.9773333333,46.3935555556,24.0357777778,26.6312222222,27.6841111111,29.4142222222,46.0286666667,21.18
811.71,23.0068888889,66.9805555556,47.2798888889,47.2483333333,25.6538888889,27.9976666666,28.7196666667,30.5815555556,46.5158888889,22.3478888889
812.02,22.8974444444,67.437,47.0295555556,47.2195555556,25.5567777778,27.9942222222,28.6692222222,30.1996666667,46.3754444444,22.4437777778
812.32,23.2868888889,67.7945555555,47.6176666667,47.7334444444,26.049,28.1996666667,29.0427777778,30.7401111111,46.7952222222,23.3185555555
812.63,23.6733333333,68.2343333333,47.7493333334,48.1198888889,26.6603333333,28.6515555556,29.3188888889,31.7867777778,47.2088888889,23.8323333333
812.93,24.3786666666,68.3981111111,48.0668888889,48.2154444445,26.9811111111,29.095,29.8597777778,32.7173333333,47.695,24.1024444444
813.24,24.6936666667,68.9214444444,48.4878888889,48.4336666667,27.5337777778,29.008,30.2655555556,33.3115555556,47.9782222222,24.0975555556
813.54,25.5533333333,69.1978888889,48.9591111111,49.189,28.5667777778,30.1008888889,30.8131111111,34.1441111111,48.7507777778,24.6876666667
813.85,25.6038888889,68.4233333333,48.6823333334,49.2534444445,28.3485555556,29.7648888889,30.6102222222,33.6516666667,48.4738888889,24.7474444444
814.15,26.1756666667,68.5055555556,48.8273333333,49.5538888889,28.521,30.1288888889,31.1198888889,33.7517777778,49.0806666667,25.0193333333
814.46,26.5262222222,68.072,49.2095555556,49.7256666666,28.7221111111,30.3908888889,31.5325555555,33.5858888889,49.1765555556,25.1536666667
814.76,25.5115555556,66.6886666667,48.7458888889,49.1308888889,27.9646666667,29.7138888889,31.056,32.5522222222,48.5366666666,24.1364444444
815.07,25.2252222222,65.2187777778,48.8203333333,48.9704444444,27.6383333333,29.5044444444,30.9737777778,32.0676666667,48.5843333333,23.6702222222
815.37,24.9596666667,64.7266666667,48.5396666666,48.8523333333,27.6536666667,29.6476666666,31.264,32.3742222222,48.5396666667,23.537
815.68,24.5,63.9503333333,48.1233333333,48.2086666667,27.4623333334,29.7508888889,30.9806666667,31.6008888889,47.7383333333,23.0135555556
815.98,23.791,63.7222222222,48.2593333333,47.8078888889,27.1007777778,29.207,30.9368888889,31.0981111111,47.6897777778,22.867
816.29,23.5418888889,63.3994444445,48.2227777778,47.7223333333,27.1816666667,29.3103333333,31.1197777778,30.183,47.8075555556,23.1375555556
816.59,22.7395555555,62.094,47.1756666667,46.379,26.5985555555,28.471,30.3848888889,29.3088888889,47.1653333334,22.8223333333
816.89,20.9127777778,60.8246666667,45.8461111111,44.9558888889,25.0255555556,26.7955555556,29.0361111111,27.6447777778,45.5902222222,21.6903333333
817.20,21.3393333333,61.4814444444,46.5348888889,45.0938888889,25.2255555555,26.8391111111,29.4165555556,28.2494444445,46.0985555555,22.0597777778
817.50,21.2184444444,61.8888888889,46.8532222222,45.1972222222,25.4141111111,26.7992222222,29.1377777778,28.2847777778,46.5422222222,22.0617777778
817.81,21.0175555555,61.3472222222,46.1213333333,44.5794444444,25.1421111111,26.4913333333,29.045,28.2065555555,45.6393333333,21.8558888889
818.11,21.367,61.4053333333,45.907,44.4904444444,25.2206666667,26.1866666667,28.6238888889,28.302,45.5942222222,22.3418888889
818.41,21.1878888889,61.7712222222,46.0764444444,44.0875555556,25.1648888889,25.7445555556,28.179,28.5,45.5678888889,22.2222222222
818.72,20.4937777778,61.5495555556,45.6958888889,43.6696666667,24.6486666667,24.6146666667,27.4925555556,28.0801111111,44.9721111111,21.243
819.02,20.6018888889,61.6938888889,45.7853333333,43.6381111111,24.3775555556,24.3294444445,27.3306666667,28.073,45.0751111111,21.1684444444
819.33,20.5645555556,61.8746666666,45.8848888889,43.3947777778,24.1332222222,24.4444444445,27.318,27.8971111111,44.9944444445,21.064
819.63,20.3078888889,61.6847777778,45.7312222222,43.1132222222,23.4581111111,24.0855555556,26.8174444444,27.5971111111,44.343,20.4538888889
819.93,20.2671111111,61.4796666667,45.3738888889,42.6922222222,22.8844444444,23.7233333333,26.3675555556,26.923,44.033,20.0213333333
820.24,20.2266666667,61.16,45.0533333333,42.3866666666,22.4577777778,23.5866666667,26.1777777778,26.6888888889,43.88,19.8133333333
820.54,19.9034444444,61.0495555556,44.5754444445,41.8676666667,22.1698888889,23.2394444444,25.9284444444,26.1788888889,43.9321111111,19.5332222222
820.85,19.7282222222,60.6841111111,44.2046666667,41.3108888889,21.637,22.7498888889,25.5924444444,25.6881111111,43.5491111111,19.1527777778
821.15,19.6483333333,60.5732222222,44.0728888889,41.3047777778,21.5093333333,22.7214444444,25.3342222222,25.4783333333,43.5237777778,18.9993333333
821.45,19.6508888889,60.167,43.8347777778,41.1847777778,21.4262222222,22.7463333333,25.379,25.3324444445,43.3155555555,19.0825555556
821.76,19.6167777778,60.1126666667,43.7638888889,41.2572222222,21.2608888889,22.6734444444,25.3531111111,25.1262222222,43.364,18.9743333333
822.06,19.8588888889,60.322,43.9274444445,41.1245555556,21.32,22.8187777778,25.3893333333,25.1086666667,43.5591111111,19.1891111111
822.36,19.9145555556,60.4658888889,43.9808888889,41.2797777778,21.3654444444,22.8363333333,25.4288888889,25.128,43.6858888889,19.2664444445
822.67,19.7883333333,60.1707777778,43.7643333333,41.0645555556,21.2898888889,22.6503333333,25.2365555555,24.9571111111,43.5296666667,19.1746666667
822.97,19.9818888889,60.3378888889,43.9093333333,41.1772222222,21.4537777778,22.7025555556,25.3327777778,25.0818888889,43.7644444445,19.3312222222
823.27,20.0693333333,60.5995555556,44.0826666667,41.3958888889,21.6117777778,22.8405555556,25.5315555556,25.3012222222,43.9896666667,19.5233333333
823.58,20.3635555555,61.1185555556,44.5962222222,41.8414444444,22.0231111111,23.1824444444,25.9052222222,25.6145555555,44.4766666667,19.8953333333
823.88,20.5773333333,61.1625555556,44.8391111111,42.0928888889,22.064,23.3877777778,25.9824444445,25.737,44.4696666667,20.0748888889
824.18,20.8772222222,61.2915555556,45.1218888889,42.432,22.3343333333,23.6817777778,26.3293333333,26.0677777778,44.6908888889,20.4536666667
824.49,21.2283333333,61.822,45.6563333333,42.719,22.661,24.0027777778,26.7135555556,26.3434444444,45.2837777778,20.8392222222
824.79,21.506,62.4416666667,46.0273333334,42.9197777778,22.9233333333,24.1634444445,26.9067777778,26.7167777778,45.6354444445,21.013
825.09,21.5874444444,62.4041111111,45.9624444444,42.619,23.0587777778,24.2791111111,26.9774444444,26.756,45.4066666667,21.1872222222
825.39,21.4634444444,62.2704444444,45.7667777778,42.7995555556,22.9703333334,24.3707777778,26.8771111111,26.7321111111,45.377,21.1692222222
825.70,21.5462222222,62.4353333333,45.9638888889,42.8694444444,23.0134444444,24.5476666667,26.992,26.7617777778,45.6741111111,21.3342222222
826.00,21.6088888889,62.4865555556,45.961,43.0194444445,23.0072222222,24.7064444444,27.0462222222,26.7908888889,45.7781111111,21.3687777778
826.30,21.546,62.3088888889,45.9278888889,43.0032222222,22.9523333333,24.7372222222,27.1133333333,26.7194444444,45.7656666667,21.3838888889
826.61,21.547,62.0911111111,46.0393333333,42.8453333333,22.983,24.6671111111,26.9685555556,26.4758888889,45.5503333333,21.3451111111
