wavelength,Back_DigGlaf,Belly_DigGlaf,Breast_DigGlaf,Crissum_DigGlaf,Crown_DigGlaf,DorTail_DigGlaf,Patch10_DigGlaf,Rump_DigGlaf,Throat_DigGlaf,WingTip_DigGlaf
230.65,-23.0983333334,-28.7534444444,-30.7447777778,-30.2271111111,-24.0142222222,-21.4257777778,-34.2494444444,-20.5893333333,-29.3908888889,-28.2357777778
231.02,-20.1151111111,-26.3218888889,-29.4253333333,-27.2796666666,-22.5671111111,-20.0383333333,-31.5708888889,-16.7048888889,-27.3946666667,-25.7471111111
231.40,-22.4982222222,-25.729,-31.1267777778,-29.4326666667,-25.335,-21.6312222222,-33.2151111111,-17.8881111111,-29.9054444445,-27.896
231.78,-26.2024444444,-28.0265555556,-33.8307777778,-32.6286666667,-26.6997777778,-23.4245555556,-34.5773333333,-19.5687777778,-31.5091111111,-30.5555555556
232.15,-25.1595555556,-26.3943333333,-32.0986666666,-31.0344444444,-26.5218888889,-23.2441111111,-33.2483333334,-18.3055555556,-31.375,-29.3316666667
232.53,-30.463,-31.8055555556,-37.9628888889,-37.2222222222,-33.75,-29.9536666667,-39.537,-25.0463333334,-36.8517777778,-34.7683333333
232.90,-34.935,-35.1351111111,-41.091,-40.991,-36.8868888889,-33.984,-42.4923333333,-29.3292222222,-39.7396666667,-39.0892222222
233.28,-38.6165555555,-37.963,-46.6776666667,-47.9304444444,-40.3593333333,-39.6513333334,-47.3856666667,-32.952,-44.7168888889,-43.3552222222
233.66,-37.8438888889,-37.4585555556,-45.0495555555,-47.9098888889,-38.8338888889,-41.7491111111,-46.0396666667,-32.7282222222,-44.6094444444,-42.5193333333
234.03,-33.2811111111,-32.1803333333,-40.2514444444,-42.2957777778,-33.7526666667,-38.3123333333,-42.4005555556,-27.0964444444,-39.046,-37.2117777778
234.41,-33.9712222222,-31.8447777778,-43.4344444444,-42.6901111111,-34.3435555555,-38.6496666667,-44.1253333333,-26.7411111111,-41.4674444445,-37.8522222222
234.78,-24.7494444444,-22.2697777778,-34.621,-33.5241111111,-25.7512222222,-30.3767777778,-34.6684444445,-19.4563333333,-29.4228888889,-28.994
235.16,-20.951,-19.1617777778,-31.0264444444,-32.0622222222,-20.9511111111,-25.3765555556,-30.7441111111,-16.3842222222,-23.7288888889,-24.1053333333
235.54,-17.4604444444,-17.9592222222,-27.619,-29.2968888889,-17.0521111111,-21.4964444444,-27.4828888889,-14.6032222222,-18.3673333333,-19.6371111111
235.91,-18.2795555556,-18.9068888889,-30.3316666667,-32.1684444444,-18.7274444445,-22.8495555555,-28.2705555555,-18.2345555555,-21.4605555555,-20.8333333333
236.29,-15.573,-16.798,-29.2213333333,-29.965,-15.7041111111,-18.854,-24.4094444444,-16.7978888889,-16.9728888889,-17.9792222222
236.66,-11.5016666667,-13.8455555555,-26.6491111111,-25.0866666667,-11.8923333333,-13.2811111111,-21.0938888889,-11.6318888889,-12.5433333333,-13.4114444444
237.04,-7.98866666667,-10.4623333333,-24.6147777778,-21.3708888889,-8.79955555556,-9.16444444443,-19.627,-8.4348888889,-9.61088888889,-10.3002222222
237.41,-9.60466666667,-12.0527777778,-23.8418888889,-20.9415555555,-9.98122222223,-9.228,-18.2675555556,-9.19022222222,-8.92655555554,-11.5632222222
237.79,-12.7815555556,-16.0838888889,-29.3707777778,-23.8148888889,-13.7917777778,-12.8204444445,-22.9603333333,-12.0824444445,-12.7038888889,-15.1515555556
238.17,-9.14588888888,-11.8671111111,-25.3592222222,-20.4081111111,-11.678,-8.38999999999,-19.5387777778,-9.22155555557,-10.242,-10.6196666667
238.54,-9.82177777779,-11.4903333333,-25.5213333333,-22.1464444444,-13.3105555556,-9.17711111111,-20.819,-10.8835555556,-9.93555555556,-10.7697777778
238.92,-15.8017777778,-16.3784444445,-31.411,-27.6432222222,-19.1081111111,-12.7641111111,-26.5667777778,-16.0324444445,-15.6863333333,-15.3788888889
239.29,-18.5306666667,-18.5305555556,-32.5371111111,-28.4834444444,-21.8603333333,-14.8025555555,-28.158,-17.8428888889,-18.639,-17.8066666667
239.67,-18.5293333333,-18.2328888889,-32.0804444444,-26.4095555556,-21.4637777778,-15.7267777778,-28.091,-17.6393333333,-19.9143333333,-18.2656666666
240.04,-15.7998888889,-15.8284444445,-27.053,-21.5971111111,-17.7606666667,-13.0718888889,-26.1154444445,-14.1233333333,-16.7945555556,-15.4875555556
240.42,-14.7416666667,-15.1805555556,-24.4395555556,-19.0303333333,-16.7885555555,-13.0604444444,-25.0732222222,-13.4991111111,-16.9834444444,-14.6687777778
240.79,-11.5596666667,-11.4781111111,-19.2456666667,-14.8012222222,-13.4148888889,-10.2546666667,-19.7552222222,-9.86744444444,-13.2925555556,-10.8053333333
241.17,-10.2698888889,-10.0595555556,-16.4214444444,-12.6182222222,-11.6543333333,-9.11333333333,-17.1572222222,-7.97422222221,-11.5666666667,-8.74511111111
241.54,-8.23155555557,-8.35677777779,-13.8654444444,-10.3756666667,-10.0001111111,-7.15177777777,-15.3676666667,-6.15022222222,-10.1564444444,-6.18144444446
241.92,-4.9461111111,-5.15122222222,-9.67277777777,-7.05588888888,-6.24755555557,-3.46622222222,-11.5222222222,-3.53477777778,-6.57622222221,-3.23344444446
242.29,-5.39577777779,-6.02222222222,-9.73033333332,-7.42888888889,-6.55922222221,-4.02755555555,-11.8654444444,-4.16811111111,-6.69999999999,-3.84866666666
242.67,-3.87277777778,-5.41688888889,-7.81755555555,-6.09244444445,-5.8151111111,-3.016,-10.6043333333,-2.96755555555,-5.44099999999,-2.67833333333
243.05,-2.58022222222,-4.64911111111,-6.27622222223,-4.83499999999,-4.35844444444,-2.12688888889,-9.73955555557,-1.59222222222,-4.59099999999,-1.33655555555
243.42,-1.459,-3.54655555556,-4.90444444446,-3.65877777778,-3.19866666667,-1.16744444444,-9.03499999999,-1.01011111111,-3.56911111111,-0.25811111111
243.80,-0.902,-3.13533333333,-3.89433333333,-3.26733333333,-2.83822222222,-0.42911111111,-8.6578888889,-0.69311111111,-2.79444444444,0.396
244.17,-0.482222222223,-2.30355555555,-2.90366666667,-2.57155555556,-2.40011111111,0.07488888889,-7.73600000001,-0.203444444443,-1.70366666667,0.93211111111
244.55,0.766555555557,-0.892555555553,-1.113,-1.82722222222,-1.33377777778,1.24977777778,-6.54266666666,1.26033333333,-0.220555555557,2.20544444444
244.92,1.70766666667,-0.193222222223,-0.03066666667,-1.15877777778,-0.345444444444,2.196,-6.01800000001,2.18555555555,0.711666666663,2.68366666667
245.30,3.00144444444,0.750444444443,1.09677777778,-0.144222222223,0.538777777777,3.54033333333,-4.97355555554,3.26122222222,1.63544444445,3.61711111111
245.67,4.521,2.54866666667,2.36544444445,1.31777777778,2.16466666667,4.93133333333,-3.38655555554,4.70477777778,3.212,4.94877777778
246.05,4.60344444444,2.54677777778,2.24144444444,1.46233333333,2.34588888889,5.18188888889,-3.24566666667,5.16588888889,3.26988888889,5.18211111111
246.42,5.57022222222,3.67188888889,3.12444444444,2.44544444445,3.34344444444,6.21255555556,-2.21211111111,6.04466666667,4.33644444444,6.052
246.79,5.11222222222,3.70144444444,2.687,2.38466666666,3.43277777778,6.03933333333,-2.12955555556,5.89133333334,4.31255555556,5.71011111111
247.17,5.01911111111,3.88355555555,2.75433333333,2.359,3.38788888889,6.02288888889,-1.77566666667,5.841,4.42322222222,5.62133333333
247.54,5.29811111111,4.13677777778,2.99333333333,2.60411111111,3.73577777778,6.32777777778,-1.17933333333,6.30388888889,4.77722222222,6.08233333333
247.92,5.33122222222,4.28833333333,2.87244444444,2.651,4.10177777778,6.246,-1.15366666667,6.415,4.71955555555,6.14688888889
248.29,5.42255555555,4.37744444444,2.87022222222,2.67388888889,4.29666666667,6.20822222222,-1.17822222222,6.595,4.57966666667,6.49688888889
248.67,5.05633333333,4.04055555556,2.39977777778,2.62744444444,4.128,5.91455555556,-1.47733333333,6.49255555556,4.25633333333,6.224
249.04,4.62822222222,3.61988888889,1.80688888889,2.32911111111,3.78788888889,5.44466666667,-1.939,6.16477777778,3.93777777778,5.91866666667
249.42,4.20622222222,3.30677777778,1.24788888889,1.97655555555,3.56022222222,4.92833333333,-2.62255555556,5.73288888889,3.68666666667,5.35933333333
249.79,4.065,3.00822222222,1.02988888889,1.77488888889,3.48244444444,4.79,-3.06911111111,5.26422222222,3.26555555555,4.74255555556
250.17,3.98122222222,2.76511111111,0.912222222223,1.46955555556,3.35866666667,4.45177777778,-3.62655555556,4.80633333333,3.14866666667,4.22755555555
250.54,3.69066666667,1.88855555556,0.464222222223,0.920777777777,3.24188888889,3.88733333333,-4.02877777778,4.46955555556,2.58888888889,3.52522222222
250.92,3.80133333333,1.63733333333,0.23377777778,0.534777777777,3.16633333333,3.78444444444,-4.32755555556,4.194,2.23055555556,3.26633333333
251.29,4.06111111111,1.37122222222,0.105444444447,0.571222222223,3.24355555556,3.72711111111,-4.59755555556,4.06122222222,2.14488888889,3.05022222222
251.66,3.26788888889,0.971222222223,-0.453777777777,0.0545555555533,2.46011111111,3.02288888889,-5.14711111111,3.43144444444,1.29811111111,2.09688888889
252.04,2.88811111111,0.579333333333,-0.671444444443,0.0461111111133,1.77511111111,2.75933333333,-5.20588888889,3.46755555556,1.29688888889,1.71088888889
252.41,2.682,-0.159,-1.028,-0.224333333333,1.10266666667,2.663,-5.70044444446,2.96222222222,1.08377777778,0.925111111113
252.79,2.71611111111,-0.577333333333,-1.28711111111,-0.59622222222,0.567888888887,2.158,-6.13299999999,2.48911111111,0.89911111111,0.700444444443
253.16,1.97611111111,-1.34655555556,-1.84044444445,-1.705,-0.0776666666667,1.18177777778,-6.9358888889,1.43377777778,0.0775555555567,-0.484222222223
253.54,1.989,-1.56777777778,-1.48922222222,-2.21433333333,-0.274333333333,0.999444444443,-6.80966666668,1.42088888889,-0.0295555555567,-0.470444444447
253.91,1.03966666667,-2.86444444445,-2.97644444445,-3.415,-1.75333333333,-0.305777777778,-8.10399999999,0.591333333334,-0.83588888889,-1.24366666666
254.28,0.710444444447,-2.69288888888,-3.435,-3.40322222222,-1.70688888889,-0.392333333333,-7.76077777778,0.742111111113,-1.04966666667,-0.943555555557
254.66,-0.823444444447,-3.79888888889,-5.21511111111,-4.74311111111,-3.48055555556,-1.87755555556,-9.10177777778,-0.669555555557,-2.58011111111,-2.41544444444
255.03,-0.736222222223,-3.50822222221,-4.70433333332,-4.12933333332,-2.92144444443,-1.67944444444,-8.68411111112,-0.29911111111,-2.04733333333,-2.01277777778
255.41,-0.189222222223,-3.07344444443,-4.01877777778,-4.0661111111,-2.18677777778,-1.57211111111,-8.14444444444,0.153777777778,-1.21744444444,-1.73755555555
255.78,1.14122222222,-2.21022222222,-2.82266666668,-3.18322222223,-0.877111111112,-0.696666666666,-7.13533333332,1.16511111111,0.180333333333,-0.684555555557
256.15,1.78111111111,-1.29666666666,-2.03555555556,-2.79877777777,0.145555555558,-0.133444444443,-6.38555555557,1.22377777778,0.569444444443,-0.0363333333333
256.53,1.86155555555,-0.699555555557,-1.54155555556,-2.32422222222,1.18577777778,0.521777777777,-5.83422222222,1.68388888889,1.18588888889,0.462333333333
256.90,2.40633333333,0.25488888889,-0.953666666667,-1.508,2.52811111111,1.619,-5.20066666667,2.30644444445,1.96277777778,1.364
257.28,4.47833333334,2.693,1.05722222222,0.947555555557,4.588,4.58811111111,-2.33411111111,4.55822222222,4.18911111111,3.75022222222
257.65,5.41355555556,3.54977777778,1.80144444444,1.98811111111,5.38688888889,5.43122222222,-1.34011111111,5.70633333333,4.819,4.90777777778
258.02,6.10955555555,4.44755555556,3.03933333333,2.93922222222,6.49444444444,6.54055555555,0.05388888889,6.60955555556,5.55555555556,5.91733333333
258.40,6.045,4.33211111111,3.20766666667,2.72477777778,6.13766666667,6.25666666667,-0.258111111113,6.41533333333,5.30422222222,5.78066666667
258.77,6.32577777778,4.61022222222,3.60066666667,3.01133333333,6.47755555556,6.58266666666,0.035,6.75766666667,5.41533333333,6.19177777778
259.15,6.34477777778,4.33277777778,3.42844444444,2.79611111111,6.20366666667,6.48577777778,-0.146333333333,6.79411111111,5.13222222222,6.07822222222
259.52,6.319,4.38744444444,3.34722222222,2.885,6.00577777778,6.68966666667,-0.26,6.77655555555,4.86455555555,6.07333333333
259.89,6.23355555556,4.24022222222,3.18688888889,2.753,5.87655555556,6.69466666667,-0.696111111112,6.73544444445,4.62433333333,5.985
260.27,6.13777777778,4.23955555555,3.13611111111,2.56277777778,5.70755555555,6.863,-0.990333333332,6.79788888889,4.56522222222,5.85533333333
260.64,6.38377777778,4.583,3.47844444444,2.748,5.95911111111,7.06766666667,-0.751777777776,7.11011111111,4.68066666667,6.12888888889
261.01,6.68255555555,4.85822222222,4.03644444444,3.11388888889,6.27822222222,7.45811111111,-0.223444444444,7.41166666667,4.85822222222,6.42155555556
261.39,6.52688888889,4.68211111111,3.95366666667,2.948,6.10077777778,6.99133333333,-0.430333333333,7.22133333333,4.55433333333,6.30122222222
261.76,6.48077777778,4.80933333333,4.00188888889,3.116,6.206,7.12233333333,-0.257555555554,7.24022222222,4.54311111111,6.26255555556
262.13,6.08355555556,4.45188888889,3.69311111111,2.89333333333,5.83211111111,6.68666666667,-0.735888888889,6.87866666666,3.94444444444,5.832
262.51,6.38577777778,4.745,4.02066666667,3.32077777778,6.07055555556,7.03144444445,-0.349777777777,7.34177777778,4.14366666667,6.12466666667
262.88,6.82333333333,5.25733333333,4.53833333333,3.89366666667,6.38644444444,7.41977777778,-0.0105555555567,7.91533333333,4.618,6.67944444444
263.25,6.04355555556,4.76777777778,3.91544444444,3.37455555555,5.56144444445,6.77244444444,-0.840666666666,7.34866666667,3.76266666667,6.00244444444
263.63,5.67011111111,4.57455555555,3.76522222222,3.35111111111,5.37088888889,6.29433333333,-1.07666666667,7.25022222222,3.45955555556,5.855
264.00,5.53866666667,4.678,3.79022222222,3.61266666667,5.18344444445,6.16,-0.724,7.25244444444,3.32566666667,5.81844444444
264.37,5.513,4.45433333333,3.79088888889,3.92477777778,4.96255555556,5.84488888889,-0.50111111111,7.12966666667,3.106,6.14133333333
264.75,5.45988888889,4.34111111111,3.50544444444,3.95166666667,4.44733333333,5.58755555556,-0.693999999997,6.96822222222,2.93188888889,6.03355555555
265.12,4.766,3.52655555556,2.44311111111,3.17266666667,3.55488888889,4.77311111111,-1.43744444444,6.26733333333,2.36533333333,5.26177777778
265.49,4.12177777778,2.54477777778,1.57022222222,2.43233333334,2.706,4.10811111111,-2.36933333333,5.35577777778,1.78766666667,4.50066666666
265.87,3.80888888889,2.07266666667,1.31766666667,2.02455555555,2.36777777778,3.603,-2.80011111111,4.90011111111,1.58533333333,4.37866666667
266.24,4.55588888889,2.79122222222,1.85177777778,2.44233333333,2.81788888889,4.28755555555,-2.25444444444,5.44155555556,2.32144444444,5.14622222222
266.61,4.28855555556,2.48811111111,1.53866666667,2.03622222222,2.49455555555,4.05966666667,-2.65822222222,5.13322222222,2.154,5.02188888889
266.98,4.12833333333,2.319,1.28055555556,1.89222222222,2.59944444445,4.09011111111,-2.816,5.00133333333,2.17233333333,4.69533333333
267.36,4.998,3.12444444445,1.91655555555,2.69922222222,3.95011111111,5.02244444445,-1.79333333333,6.07622222222,3.06277777778,5.53411111111
267.73,4.84777777778,3.09533333334,1.74044444445,2.56544444444,4.06488888889,5.03466666667,-1.78255555556,6.02233333333,3.07133333333,5.64266666667
268.10,4.72044444444,2.71866666667,1.59333333334,2.233,4.03333333333,4.80344444444,-1.996,5.74522222222,3.00277777778,5.597
268.48,4.77966666667,2.53388888889,1.53444444444,2.18688888889,4.09166666667,4.66188888889,-2.14577777778,5.87888888889,2.96311111111,5.538
268.85,4.57544444444,2.153,1.41577777778,1.94844444444,4.21266666667,4.49933333333,-2.04766666667,5.83355555556,2.68577777778,5.55277777778
269.22,4.58344444444,2.50011111111,1.50477777778,2.06033333333,4.35766666667,4.56022222222,-1.846,5.978,2.639,5.66544444445
269.59,4.432,2.72511111111,1.62155555555,1.99144444445,4.466,4.55711111111,-1.88866666667,6.21833333333,2.57155555555,5.84844444444
269.97,4.59722222222,3.20422222222,1.90577777778,2.13422222222,4.66955555556,4.85355555556,-1.32622222222,6.60322222222,2.95322222222,6.07933333333
270.34,3.96111111111,2.745,1.45188888889,1.73122222222,4.20788888889,4.36111111111,-1.68733333333,6.40466666666,2.55866666667,5.56655555556
270.71,3.93333333333,2.84444444445,1.66511111111,1.91588888889,4.33355555556,4.60022222222,-1.45688888889,6.436,2.503,5.53955555555
271.09,3.851,2.66611111111,1.51755555556,1.73577777778,3.99633333333,4.33944444444,-1.69411111111,6.24666666667,2.35422222222,5.48277777778
271.46,3.73233333333,2.56722222222,1.47288888889,1.52322222222,3.571,4.20633333333,-1.972,5.86577777778,2.18388888889,5.336
271.83,3.36955555556,2.06455555555,1.28533333333,1.20577777778,3.047,4.12377777778,-2.38711111111,5.45377777778,1.83622222222,4.91811111111
272.20,3.17122222222,1.88433333333,1.01011111111,1.01488888889,2.75355555555,3.83177777778,-2.56422222222,5.29344444444,1.58811111111,4.54533333333
272.58,3.31611111111,2.03377777778,1.32544444444,1.04311111111,3.06744444444,4.21077777778,-2.20611111111,5.41688888889,2.0,4.65588888889
272.95,3.35211111111,2.08977777778,1.16788888889,1.10633333333,3.04477777778,4.43488888889,-2.28377777778,5.42777777778,2.38766666667,4.60522222222
273.32,3.29311111111,1.89988888889,1.00455555556,0.904999999997,2.89488888889,4.38755555556,-2.54922222222,5.29255555556,2.39255555555,4.44911111111
273.69,3.52577777778,1.97044444445,1.04477777778,1.01622222222,2.92933333333,4.62755555556,-2.28988888889,5.41477777778,2.45677777778,4.56077777778
274.06,3.51844444444,1.83177777778,0.92788888889,1.12144444444,2.99177777778,4.62055555555,-2.63888888889,5.41788888889,2.31022222222,4.67344444445
274.44,3.32355555556,1.45388888889,0.837111111113,0.96411111111,2.71655555556,4.30255555556,-2.96611111111,5.22277777778,2.11933333333,4.611
274.81,3.096,1.111,0.535444444443,0.61611111111,2.48988888889,3.92422222222,-3.38877777778,5.21722222222,1.793,4.39411111111
275.18,2.45133333333,0.728666666667,0.0937777777767,0.213222222223,2.17011111111,3.617,-3.71577777778,4.88677777778,1.26466666667,4.02811111111
275.55,2.07833333334,0.40811111111,-0.0965555555577,0.0483333333333,1.96544444445,3.40466666667,-3.84522222222,4.61311111111,1.17077777778,3.84522222222
275.93,2.123,0.660333333333,-0.196333333333,0.174444444443,1.95911111111,3.26344444445,-3.55277777778,4.75855555556,1.17322222222,3.77111111111
276.30,2.231,0.877,0.0444444444433,0.244222222223,2.159,3.72955555555,-3.40211111111,4.90622222222,1.46522222222,4.09055555556
276.67,2.66944444445,1.26555555556,0.35522222222,0.832555555557,2.44744444444,3.96811111111,-3.10244444445,5.11711111111,1.69288888889,4.45122222222
277.04,2.70588888889,1.24355555556,0.388111111113,0.81011111111,2.26144444444,3.94922222222,-3.07733333333,5.00155555555,1.40655555556,4.60755555556
277.41,3.075,1.667,0.996777777777,1.35155555556,2.66355555556,4.34766666667,-2.67511111111,5.51322222222,1.75711111111,5.12488888889
277.79,2.89944444445,1.665,1.14977777778,1.31944444444,2.69011111111,4.16822222222,-2.82011111111,5.51588888889,1.91966666667,5.063
278.16,2.83888888889,1.63855555556,1.02988888889,1.263,2.526,4.26144444444,-2.83911111111,5.42177777778,1.97977777778,4.94977777778
278.53,3.65266666666,2.68677777778,1.812,1.99944444444,3.49333333333,5.01011111111,-1.85188888889,5.97033333333,3.06744444445,5.62366666666
278.90,3.71133333333,2.90466666667,1.99088888889,1.94577777778,3.46877777778,5.00833333333,-1.84433333333,5.84866666667,3.47444444445,5.56677777778
279.27,4.23055555555,3.25644444444,2.53277777778,2.13766666667,3.87433333333,5.51088888889,-1.55877777778,6.00644444444,3.94677777778,5.85066666667
279.64,4.26666666667,3.42766666667,2.55566666667,2.09488888889,4.14077777778,5.73655555556,-1.37655555556,6.07655555556,4.12411111111,5.86811111111
280.02,4.63811111111,3.944,2.94855555556,2.29211111111,4.58433333333,6.18222222222,-1.11911111111,6.20388888889,4.606,6.30066666667
280.39,4.89977777778,4.454,3.216,2.59677777778,4.86844444444,6.51044444444,-0.734666666668,6.563,4.56933333333,6.39511111111
280.76,4.18144444444,3.89266666667,2.42322222222,1.76855555556,4.11466666667,5.90355555555,-1.51077777778,6.11488888889,3.84633333333,5.64566666667
281.13,4.33544444445,4.11888888889,2.682,1.90555555555,4.32544444445,6.02955555556,-1.49211111111,6.30688888889,4.09344444444,5.68155555555
281.50,4.187,3.78244444444,2.456,1.69655555556,4.06366666667,5.80466666667,-1.84455555555,6.16955555556,3.83677777778,5.36566666667
281.87,4.30844444445,3.71488888889,2.48933333333,1.90533333333,4.04988888889,5.84511111111,-1.73788888889,6.08444444444,3.53777777778,5.175
282.25,3.989,3.54022222222,2.39422222222,1.71177777778,3.69433333333,5.55088888889,-1.852,5.80344444445,3.077,4.70455555556
282.62,3.67033333333,3.14977777778,2.08177777778,1.37422222222,3.369,5.38211111111,-2.30066666667,5.62866666667,2.60666666667,4.26822222222
282.99,4.05355555556,3.35533333333,2.23988888889,1.77444444444,3.76822222222,5.65222222222,-1.94977777778,5.81466666667,2.74033333333,4.54988888889
283.36,4.53277777778,3.61444444444,2.50877777778,2.13877777778,4.12455555555,5.79166666667,-1.46288888889,6.14455555556,3.12966666667,4.91988888889
283.73,4.96622222222,3.89455555555,2.86855555555,2.59233333333,4.36033333333,5.97188888889,-1.17055555556,6.37577777778,3.41255555556,5.18455555556
284.10,4.754,3.49922222222,2.54522222222,2.40088888889,4.12433333334,5.58766666666,-1.46322222222,6.42544444444,3.08633333334,4.84622222222
284.47,4.38966666667,2.86777777778,2.01855555555,2.16733333333,3.55644444444,4.87077777778,-2.11277777778,5.93111111111,2.76222222222,4.38588888889
284.85,4.71622222222,3.18988888889,2.40366666667,2.61366666667,3.97966666667,5.12066666667,-1.74755555556,6.13933333333,3.15933333333,4.71988888889
285.22,4.64411111111,3.03411111111,2.19177777778,2.59788888889,3.88755555556,4.88266666667,-1.76322222222,6.07944444444,2.87377777778,4.55111111111
285.59,4.64488888889,3.06511111111,2.21266666666,2.68088888889,3.96477777778,4.82411111111,-1.57644444445,5.98722222222,2.88222222222,4.54622222222
285.96,4.55477777778,2.98088888889,2.08888888889,2.58922222222,3.90188888889,4.77944444444,-1.63533333333,5.94711111111,2.959,4.57988888889
286.33,4.34622222222,2.59911111111,1.92422222222,2.36444444444,3.801,4.462,-1.906,5.75055555556,2.90244444444,4.48344444444
286.70,4.09644444444,2.16422222222,1.55144444444,2.04111111111,3.53088888889,4.07466666667,-2.17877777778,5.53577777778,2.65366666667,4.29944444444
287.07,4.08633333333,2.16177777778,1.60411111111,2.08155555555,3.60166666667,4.16655555555,-2.11433333333,5.59566666667,2.756,4.41822222222
287.44,4.06577777778,2.24566666667,1.61455555556,2.29711111111,3.662,4.35577777778,-2.08066666667,5.81977777778,2.85122222222,4.38144444444
287.82,4.19833333333,2.35344444445,1.59833333334,2.28344444445,3.797,4.34211111111,-1.92977777778,6.12455555556,3.00522222222,4.552
288.19,4.54733333333,2.76388888889,2.01288888889,2.75277777778,4.31044444444,4.79166666667,-1.57611111111,6.56022222222,3.54822222222,4.98377777778
288.56,4.884,3.35788888889,2.49611111111,3.02211111111,4.88388888889,5.29422222222,-1.08933333333,7.08511111111,3.95488888889,5.42122222222
288.93,4.83466666667,3.23077777778,2.51355555556,2.83044444444,4.84244444444,5.29122222222,-1.22655555555,7.18577777778,3.95155555556,5.38933333333
289.30,4.96822222222,3.52322222222,2.77977777778,2.95522222222,5.05977777778,5.54022222222,-1.23911111111,7.46211111111,4.26666666667,5.60122222222
289.67,5.04955555555,3.73922222222,2.79966666667,2.98311111111,5.26722222222,5.69111111111,-1.15366666667,7.67344444444,4.51466666667,5.82111111111
290.04,4.99344444444,3.65144444444,2.63822222222,2.74155555556,5.23033333333,5.47522222222,-1.40322222222,7.62022222222,4.47366666667,5.62044444445
290.41,5.55755555556,4.31344444444,2.97311111111,3.13122222222,5.781,5.82322222222,-1.07466666667,8.08788888889,4.85266666667,5.96955555556
290.78,6.06366666667,4.82011111111,3.31488888889,3.43033333333,6.16,6.04855555555,-0.846888888889,8.40088888889,5.08966666667,6.09833333333
291.15,5.86966666667,4.50766666667,2.94244444445,3.03622222222,5.65111111111,5.58477777778,-1.34266666667,8.20744444444,4.74955555555,5.63944444444
291.52,5.50433333333,4.18744444444,2.78366666667,2.51933333333,5.21255555556,4.99555555556,-1.794,7.90555555556,4.26233333334,5.25988888889
291.89,5.15444444445,4.13955555555,2.72366666667,2.34255555555,5.07433333334,4.70911111111,-2.206,7.78966666667,4.05933333333,4.99822222222
292.26,4.94855555556,3.973,2.47633333333,2.07466666667,4.77255555556,4.29688888889,-2.60344444445,7.45388888889,3.78033333333,4.69055555555
292.64,4.882,3.76755555556,2.30388888889,1.98355555556,4.66566666667,4.02522222222,-2.80688888889,7.17722222222,3.75088888889,4.46177777778
293.01,4.93277777778,3.80044444445,2.13088888889,2.04266666667,4.82777777778,3.79188888889,-2.73911111111,7.16833333333,3.43955555555,4.31188888889
293.38,5.06877777778,3.93577777778,2.39188888889,2.31188888889,5.19466666667,3.81,-2.45477777778,7.35144444445,3.554,4.41433333333
