wavelength,Back_TacPhof,Belly_TacPhof,Breast_TacPhof,Crissum_TacPhof,Crown_TacPhof,DorTail_TacPhof,Patch10_TacPhof,Patch11_TacPhof,Rump_TacPhof,Throat_TacPhof,WingTip_TacPhof
246.42,4.80393333333,4.9898,3.59803333333,5.03446666667,3.58383333333,8.25446666667,3.8708,3.90713333333,4.2182,3.9112,6.91916666667
246.79,5.3806,5.40246666667,4.1326,5.6602,3.84566666667,9.03533333333,4.39966666667,4.45053333333,4.63946666667,4.38873333333,7.3025
247.17,5.58186666667,5.48786666667,4.06373333333,5.723,3.66416666667,9.10486666666,4.5072,4.62813333333,4.6146,4.37613333333,7.23596666667
247.54,5.40646666667,5.44153333333,3.94586666667,5.6166,3.3747,9.00553333333,4.44873333333,4.52826666667,4.58233333333,4.1178,6.81146666667
247.92,5.5888,5.61653333333,4.2391,5.78526666666,3.42696666667,9.30446666667,4.78133333333,4.60913333333,4.76886666667,4.41586666667,6.88473333333
248.29,4.904,4.82546666667,3.3832,5.285,2.69243333333,8.75886666667,4.11186666667,4.0604,4.10286666667,3.7974,6.34756666667
248.67,5.03706666667,4.6688,3.17496666667,5.3116,2.53356666667,8.6886,3.98073333333,4.04713333334,3.9746,3.6396,6.2909
249.04,5.02086666667,4.62726666667,3.1628,5.4858,2.51043333333,8.57286666666,3.87726666667,3.94846666667,3.8958,3.62,6.06853333333
249.42,5.6162,5.253,3.7922,6.15426666667,3.16466666667,9.20873333334,4.43566666667,4.57206666667,4.52653333333,4.38713333333,6.60986666667
249.79,5.7814,5.7436,4.16363333333,6.57066666667,3.2304,9.53859999999,4.66973333333,4.88586666667,4.91346666667,4.77266666667,6.83816666667
250.17,6.2928,6.35146666667,4.63073333333,7.24573333333,3.5679,9.88093333333,5.197,5.43893333333,5.31053333333,5.16773333333,7.14493333333
250.54,6.3646,6.27053333333,4.7705,7.3294,3.49993333333,9.68226666665,5.153,5.42746666667,5.451,5.04313333333,7.16473333333
250.92,6.01133333333,5.9484,4.34576666667,7.14133333333,3.3188,9.14086666666,4.83513333333,5.29293333333,5.18806666667,4.75953333333,6.8285
251.29,5.86786666667,5.93426666667,4.38523333333,6.86213333333,3.44436666667,9.1256,4.80246666667,5.09106666667,5.13106666667,4.74926666667,6.77763333333
251.66,5.16306666667,5.26486666667,3.60403333333,6.11613333333,2.86156666667,8.49393333333,4.12673333333,4.2054,4.45066666667,4.2332,6.2202
252.04,5.42353333333,5.4938,3.68983333333,6.038,3.10116666667,8.29933333333,4.1192,4.31153333333,4.5462,4.30213333333,6.1342
252.41,6.14173333333,6.4424,4.5597,6.61413333333,3.6196,8.80466666667,4.6958,4.715,5.22553333333,5.05846666667,6.55466666667
252.79,6.38193333333,6.744,4.8781,6.67133333333,3.8136,9.18653333334,4.8178,4.98666666667,5.55633333333,5.35366666667,6.5918
253.16,6.1636,6.43713333333,4.72033333333,6.3344,3.47246666666,8.89873333335,4.52746666667,4.8938,5.43593333333,4.967,6.62266666667
253.54,5.216,5.3146,3.76016666667,5.2456,2.45256666667,7.772,3.49873333333,3.89833333333,4.3228,3.6812,5.66503333333
253.91,5.27493333333,4.88813333333,3.53683333333,5.03893333333,2.4742,7.75686666667,3.33586666667,3.773,4.09446666667,3.40613333334,5.4157
254.28,4.98573333333,4.32386666667,2.9273,4.46346666667,2.1955,7.65446666667,2.87553333333,3.3824,3.64606666667,3.15466666667,5.0401
254.66,4.7788,4.10453333333,2.4595,4.1208,2.16283333333,7.492,2.6322,3.26853333333,3.2308,3.07986666667,4.68723333333
255.03,4.16233333333,3.55473333333,2.0358,3.2652,1.57296666667,6.88246666667,1.9988,2.61786666667,2.4474,2.68613333333,4.03463333333
255.41,3.30686666667,2.95386666667,1.212,2.81266666667,0.656099999999,5.98993333333,0.9708,1.87686666667,1.5652,2.20066666667,3.20093333333
255.78,4.3608,3.79326666667,2.06686666667,3.66193333333,1.27843333333,6.6786,1.4396,2.6882,2.33566666666,2.975,3.85013333333
256.15,4.43446666667,3.971,2.46386666667,4.3862,1.51016666667,7.11786666667,1.91946666667,3.16486666667,2.73766666667,2.9904,4.39523333333
256.53,4.67233333333,4.0232,2.79706666667,4.86366666666,2.14776666667,7.571,2.53326666667,3.826,3.26366666667,3.0666,4.80866666667
256.90,5.59193333334,4.8334,3.79693333333,5.78826666666,2.98406666667,8.22686666667,3.58433333333,4.34253333333,4.0752,4.02606666667,5.67646666667
257.28,5.86933333333,5.2218,4.1207,5.9192,3.5052,8.55513333333,3.86646666666,4.70853333333,4.30486666667,4.35986666667,5.89196666667
257.65,6.56026666667,5.9038,4.88133333333,6.67546666666,4.2513,9.25700000001,4.77266666667,5.53113333333,5.2472,5.10973333333,6.8419
258.02,6.3814,5.85393333333,4.578,6.62366666667,3.89616666667,8.98386666666,4.90433333333,5.2794,5.13093333334,4.9042,6.86006666667
258.40,5.96986666667,5.819,4.2563,6.3752,3.63823333333,8.5896,4.7638,5.01173333333,4.77366666667,4.52606666667,6.76216666667
258.77,5.4998,5.39793333333,3.8921,6.08753333333,3.32326666666,8.21179999999,4.5162,4.61526666667,4.4638,4.05353333333,6.44976666667
259.15,5.301,5.17066666667,3.75416666667,5.93173333333,3.13533333333,8.13926666666,4.5088,4.39393333333,4.35233333333,3.73986666667,6.36296666667
259.52,5.76813333333,5.53646666667,4.2174,6.10973333333,3.62003333333,8.564,5.01553333334,4.8482,4.92233333333,4.01426666667,6.7564
259.89,5.77133333333,5.511,4.2232,6.10346666667,3.7114,8.61660000001,5.04206666667,4.97473333333,4.8962,4.12653333333,6.9158
260.27,5.29906666667,5.09913333333,3.6895,5.62246666667,3.31916666667,8.29253333333,4.52833333333,4.51533333333,4.346,3.8684,6.5439
260.64,5.2122,5.11393333333,3.63923333333,5.5138,3.16963333334,8.25366666667,4.35253333333,4.44033333333,4.1856,3.86473333333,6.40886666667
261.01,4.84186666667,4.89526666667,3.34943333333,5.27346666667,2.94226666667,7.99786666667,4.07046666666,4.20946666667,4.0086,3.61973333333,6.24376666667
261.39,4.40186666667,4.5798,2.91316666667,4.86646666667,2.4746,7.64833333333,3.57233333333,3.84806666667,3.53753333333,3.25086666667,5.88376666667
261.76,3.89653333333,4.2862,2.2718,4.31966666667,1.98966666666,7.23773333334,2.94473333333,3.35453333333,3.01186666667,2.8932,5.37913333333
262.13,3.6892,4.25733333333,2.1795,4.17733333333,1.99083333333,7.07446666667,2.645,3.232,2.85706666667,2.883,5.17103333333
262.51,3.2118,3.9146,2.0298,3.86306666667,1.86813333334,7.01546666667,2.23246666667,2.982,2.7132,2.73633333333,4.78536666667
262.88,3.03126666667,3.88146666667,1.92216666667,3.5924,1.77466666667,6.9244,2.07533333333,2.80813333333,2.59346666667,2.874,4.59143333333
263.25,3.4962,4.49493333333,2.28376666666,4.09046666667,2.32973333333,7.30833333333,2.3962,3.32233333333,3.02206666667,3.52466666667,4.88706666667
263.63,2.5858,3.8596,1.3614,3.62453333333,1.41766666667,6.6666,1.5404,2.6314,2.10173333333,2.76486666667,4.0368
264.00,1.6782,3.18433333333,0.510266666666,2.89753333333,0.512300000001,5.91746666667,0.737733333334,1.93806666667,1.21173333333,1.94953333333,3.1327
264.37,1.34126666667,2.87633333333,0.276933333333,2.4452,0.0554999999994,5.361,0.443133333335,1.5984,1.1198,1.35313333333,2.82293333333
264.75,1.40093333333,3.05266666667,0.314433333334,2.4358,0.202966666666,5.19793333333,0.6766,1.52833333333,1.409,1.4448,3.2477
265.12,1.80486666667,3.1588,0.441366666667,2.582,0.364833333333,5.3326,0.863266666667,1.62446666667,1.4988,1.69893333333,3.48033333333
265.49,1.76566666667,2.94433333333,0.430866666668,2.48673333333,0.343266666667,5.1334,1.08313333333,1.29653333333,1.44553333333,1.5902,3.51633333333
265.87,1.933,2.98,0.867533333334,2.72186666667,0.624566666666,5.21966666667,1.51813333333,1.4994,1.76113333333,1.3648,3.6736
266.24,2.18266666667,2.96653333333,1.16143333333,2.89106666667,0.792933333333,5.35413333333,1.6972,1.5858,1.895,1.39526666667,3.79546666667
266.61,2.90733333333,3.43853333333,1.5349,3.22133333333,1.0949,5.68026666667,2.2176,2.10746666667,2.17266666667,1.72793333333,4.42326666667
266.98,3.16373333333,3.59613333333,1.91783333333,3.47646666667,1.2575,5.9048,2.44506666666,2.36846666667,2.32533333333,1.72993333333,4.86696666667
267.36,2.63053333333,3.00133333333,1.4458,3.04313333333,0.609233333332,5.432,1.84073333333,1.7538,1.79893333333,1.2862,4.3666
267.73,2.85853333333,3.21853333333,1.79843333333,3.20293333333,0.9776,5.64246666667,1.92446666667,1.85593333333,1.98946666667,1.66986666667,4.60886666667
268.10,3.25006666667,3.37126666667,2.12073333333,3.34706666667,1.20793333333,5.70873333333,2.15246666667,1.8858,2.20086666667,1.83106666667,4.7447
268.48,3.3676,3.59146666667,2.3316,3.5646,1.5495,5.99186666666,2.41826666667,2.11666666667,2.3496,2.03006666667,4.82153333333
268.85,3.3378,3.5654,2.36206666667,3.6394,1.58603333333,6.16413333333,2.4804,2.1226,2.2586,1.963,4.62673333333
269.22,3.25326666667,3.41333333333,2.4319,3.4832,1.6238,6.0114,2.4494,2.193,2.22806666667,1.65713333333,4.4182
269.59,3.7718,3.85426666667,3.00706666667,3.9932,2.10723333333,6.5276,2.9148,2.93753333333,2.8836,2.1854,4.84746666667
269.97,4.16053333333,4.17413333333,3.35676666667,4.33693333333,2.4317,6.96173333333,3.28653333333,3.3086,3.16793333333,2.80133333333,5.29243333333
270.34,3.93466666667,4.07786666667,3.14693333333,4.06973333333,2.27123333333,6.9964,3.1644,3.18073333334,3.08873333333,2.8104,5.31563333333
270.71,3.89533333333,4.2292,3.24533333333,4.05833333333,2.3679,7.05806666667,3.24933333333,3.1232,3.15473333333,2.90773333334,5.34546666667
271.09,4.3212,4.64266666667,3.36363333333,4.3618,2.64146666666,7.41306666667,3.52173333333,3.38006666667,3.53946666667,3.25613333333,5.64576666667
271.46,4.2904,4.66706666667,3.227,4.16786666667,2.71183333333,7.472,3.44833333333,3.36746666667,3.55353333333,3.15713333333,5.531
271.83,4.1754,4.46053333333,3.03266666667,4.00286666667,2.5644,7.33506666667,3.37053333333,3.17893333333,3.4664,3.0398,5.4435
272.20,4.349,4.71906666667,3.2518,4.25133333333,2.8878,7.57406666667,3.65093333333,3.4508,3.737,3.37173333333,5.6627
272.58,4.50146666667,4.69313333333,3.3141,4.31453333333,2.8257,7.49946666667,3.6458,3.52046666667,3.735,3.6436,5.7699
272.95,4.58313333333,4.74246666667,3.43783333333,4.36726666667,2.77143333333,7.47126666667,3.684,3.66153333333,3.82786666667,3.82773333333,5.8484
273.32,4.64506666667,4.91906666667,3.55233333333,4.60006666667,2.856,7.6438,3.80513333333,3.8298,3.942,4.04313333333,5.99516666667
273.69,4.59366666667,4.88533333333,3.46763333333,4.59373333333,2.79166666667,7.5896,3.69593333333,3.70086666667,3.89806666667,4.11153333333,5.9276
274.06,4.19893333333,4.3984,2.92863333333,4.15426666667,2.2824,7.0466,3.12926666667,3.0894,3.38966666667,3.53746666667,5.3355
274.44,4.4174,4.556,3.0261,4.4102,2.4692,7.08506666667,3.32726666667,3.3178,3.63573333333,3.6836,5.4918
274.81,4.20626666666,4.20366666667,2.70973333333,4.2062,2.27823333333,6.7688,3.18513333333,3.1072,3.43306666667,3.51313333333,5.10223333333
275.18,3.93753333333,4.11726666667,2.6654,4.03013333333,2.23963333333,6.6016,3.11853333333,3.06366666667,3.22593333333,3.50326666667,4.81413333333
275.55,4.1372,4.36486666667,3.1056,4.324,2.5742,6.7844,3.40253333333,3.38453333333,3.4358,3.8864,5.14983333333
275.93,4.13306666667,4.55706666667,3.2705,4.41033333334,2.7431,6.9128,3.54666666667,3.66973333333,3.51793333333,3.9758,5.2062
276.30,3.832,4.57,3.13283333333,4.3296,2.43086666667,6.83246666666,3.34813333333,3.58606666667,3.423,3.81873333333,5.1998
276.67,3.1516,4.0148,2.48383333333,3.73073333333,1.80123333333,6.2732,2.73933333333,2.936,2.8868,2.98793333333,4.60476666667
277.04,2.7654,3.6612,2.00223333333,3.3152,1.50423333333,5.85173333333,2.27153333333,2.35526666667,2.4418,2.5142,4.21776666667
277.41,2.791,3.73546666667,2.03306666667,3.28433333333,1.51756666667,5.81213333333,2.25313333333,2.3034,2.42113333333,2.525,4.2861
277.79,3.21773333333,4.35613333333,2.62753333333,3.74966666667,2.0183,6.231,2.86466666667,2.78473333333,2.8978,2.85913333333,4.74356666667
278.16,3.75333333333,4.85833333333,3.12963333333,4.1664,2.42783333333,6.7734,3.47413333333,3.3402,3.32386666667,3.3702,5.31933333333
278.53,3.7102,4.72666666667,3.19223333333,4.13473333333,2.3043,6.87506666667,3.45546666667,3.29913333333,3.19773333333,3.29366666667,5.2749
278.90,3.64413333333,4.6398,3.19966666667,4.1326,2.0786,6.77853333333,3.25693333333,3.15606666666,3.19153333333,3.1124,5.3601
279.27,3.83893333333,4.68206666667,3.32233333333,4.2538,2.1485,6.7506,3.2994,3.2046,3.29393333333,3.11233333333,5.54833333333
279.64,3.86833333333,4.48113333333,3.22576666667,4.11286666667,1.97043333333,6.63713333333,3.2768,3.01073333334,3.25533333333,2.879,5.42893333333
280.02,4.5452,4.8948,3.71593333333,4.62666666667,2.38563333333,7.08193333333,3.75666666667,3.37793333333,3.81693333333,3.42013333333,5.82666666667
280.39,4.95133333333,5.0206,3.97223333333,4.87966666666,2.82523333334,7.276,4.05533333333,3.63526666667,4.0554,3.789,5.98306666667
280.76,5.33146666667,5.2494,4.24173333333,5.18486666667,3.13233333333,7.49573333333,4.28653333334,3.94393333333,4.35346666667,4.19213333333,6.2199
281.13,5.0308,4.91726666667,3.96253333333,4.93893333333,2.79853333333,7.32726666667,4.06293333333,3.7506,4.08453333333,3.86433333333,5.86943333333
281.50,4.62606666667,4.4056,3.40206666667,4.50533333333,2.23013333333,6.925,3.626,3.19713333333,3.59053333333,3.42226666667,5.39166666667
281.87,4.253,4.01493333333,2.96446666667,4.1666,1.9327,6.62693333333,3.3218,2.82206666667,3.16766666667,3.24466666667,5.0443
282.25,4.005,3.91333333333,2.89996666667,4.0992,1.90613333333,6.51306666666,3.14073333333,2.70286666667,3.095,3.2324,4.95296666667
282.62,3.88613333334,3.88173333333,2.7328,3.97066666666,1.83403333334,6.30853333333,2.98073333333,2.5758,2.97626666667,3.16973333333,4.79256666667
282.99,4.05186666667,4.1236,2.80756666667,4.14313333333,2.0706,6.462,3.109,2.77373333333,3.15046666667,3.35726666667,5.00106666667
283.36,3.8006,3.88473333333,2.59416666667,3.88273333334,1.88763333333,6.36726666667,2.87686666667,2.62586666667,2.94,3.10453333333,4.82223333333
283.73,3.66306666667,3.91933333333,2.4674,3.90113333333,1.7787,6.23933333333,2.82866666667,2.62313333333,2.8816,3.1584,4.71113333333
284.10,3.23846666667,3.65553333333,2.12836666667,3.64946666667,1.53616666667,5.87966666667,2.50306666667,2.3508,2.54246666667,2.8232,4.5373
284.47,3.03833333333,3.57053333333,2.04556666667,3.5416,1.42563333333,5.88006666667,2.43686666667,2.27513333333,2.44846666667,2.68946666667,4.48136666667
284.85,3.02093333333,3.6724,2.1581,3.5778,1.50473333333,6.0342,2.555,2.3372,2.4962,2.72726666667,4.55396666667
285.22,3.27266666667,4.03486666667,2.38303333333,3.82326666667,1.8187,6.27806666667,2.75146666667,2.64273333334,2.8324,2.95026666667,4.84893333333
285.59,3.39753333333,4.34146666667,2.5526,3.9732,2.08943333333,6.50053333333,2.93886666667,2.90466666667,3.1302,3.16086666667,5.0536
285.96,3.59346666667,4.4866,2.73523333333,4.107,2.26643333333,6.66666666667,3.04813333333,3.0444,3.39206666667,3.2354,5.1763
286.33,3.70633333333,4.58606666667,2.852,4.26346666667,2.3945,6.6668,3.19306666667,3.21086666667,3.574,3.34473333333,5.22156666667
286.70,3.6746,4.59633333334,2.91563333333,4.20066666667,2.44506666667,6.6896,3.22426666667,3.3088,3.62353333333,3.34393333334,5.30343333333
287.07,3.51613333333,4.4698,2.82123333333,3.9594,2.2868,6.6102,3.1258,3.2246,3.43666666667,3.14346666667,5.0958
287.44,3.85606666667,4.80206666667,3.1299,4.2952,2.49453333333,6.845,3.40293333333,3.4886,3.76873333333,3.4064,5.39536666667
287.82,3.78033333333,4.83913333333,3.12203333333,4.286,2.54206666667,6.87893333333,3.4248,3.4758,3.72046666667,3.35233333333,5.37026666667
288.19,3.7656,4.77473333333,3.0756,4.2702,2.50536666667,6.9116,3.4128,3.42566666667,3.66866666667,3.3398,5.2727
288.56,3.63793333333,4.61426666667,2.8876,4.1124,2.31373333333,6.68506666667,3.22253333333,3.28346666667,3.5032,3.06193333333,5.0313
288.93,3.78013333333,4.71206666667,2.93836666667,4.308,2.47503333333,6.71466666667,3.32606666667,3.3814,3.57333333333,3.10813333333,5.0545
289.30,3.96726666667,4.83106666667,3.22256666667,4.5666,2.75153333333,6.8622,3.61706666667,3.64886666667,3.71406666667,3.36213333333,5.33186666667
289.67,4.12813333333,4.8986,3.41776666667,4.6654,2.88333333333,6.90713333333,3.7674,3.833,3.77113333334,3.4876,5.3552
290.04,4.21506666667,4.9596,3.47436666667,4.7886,2.92823333333,6.94866666667,3.83153333333,3.8654,3.73753333333,3.66046666667,5.49363333333
290.41,4.1958,4.90586666666,3.3843,4.7346,2.84456666667,7.00573333333,3.76646666667,3.7816,3.59313333333,3.57633333333,5.54896666667
290.78,4.23686666667,4.9164,3.303,4.80833333333,2.73733333333,6.9856,3.77006666667,3.675,3.52693333333,3.5668,5.49533333333
291.15,4.431,5.0528,3.45396666667,5.11913333333,2.8675,7.06606666667,3.8988,3.80186666667,3.7372,3.79046666667,5.74083333333
291.52,4.22993333333,4.9212,3.3048,5.0414,2.7586,6.9206,3.79633333333,3.67793333333,3.55973333333,3.8098,5.56193333333
291.89,4.39386666667,5.03126666667,3.45123333333,5.13093333333,2.7922,7.0294,3.92173333333,3.81413333333,3.7392,3.9466,5.78086666667
292.26,4.27726666667,4.95846666667,3.24826666667,4.99353333333,2.60133333333,6.8522,3.72473333333,3.65833333333,3.66033333333,3.84966666667,5.672
292.64,4.6402,5.34213333333,3.55216666667,5.2336,2.84943333333,7.0866,3.96013333333,3.87346666667,3.94433333334,4.20666666667,5.91763333333
293.01,4.6744,5.552,3.6665,5.18686666667,2.95953333333,7.1472,4.09813333333,3.97846666667,4.05626666667,4.41313333333,5.98366666667
293.38,4.576,5.50966666667,3.49806666667,5.04286666667,2.82663333333,7.02973333333,4.00153333334,3.82806666667,4.02746666667,4.41246666667,5.74013333333
293.75,4.57133333333,5.59893333334,3.52843333333,5.17673333333,2.85626666667,7.077,3.99773333333,3.78846666667,4.04146666667,4.51953333333,5.81423333333
294.12,4.60993333333,5.524,3.40326666667,5.14773333333,2.78876666667,6.96613333333,3.94986666667,3.7628,4.02073333334,4.3362,5.6669
294.49,4.53573333333,5.52253333333,3.31763333333,5.07566666667,2.7671,6.79286666667,3.85786666667,3.6966,3.94133333333,4.3104,5.48956666667
294.86,4.341,5.45786666667,3.13876666667,4.9052,2.67626666667,6.55573333333,3.69626666667,3.56466666667,3.7696,4.15686666667,5.2764
295.23,4.40046666667,5.5888,3.20493333333,4.87066666667,2.72646666667,6.55086666667,3.76746666667,3.62986666667,3.73113333333,4.2214,5.2161
295.60,4.27266666667,5.46693333334,3.107,4.732,2.6208,6.4064,3.61053333333,3.5048,3.588,3.9676,5.09946666667
295.97,4.1718,5.4374,3.03446666667,4.71546666667,2.59556666667,6.30486666667,3.54566666667,3.40866666666,3.5258,3.99506666667,5.01283333333
296.34,4.51613333333,5.76693333333,3.3982,5.04266666667,2.8739,6.60333333333,3.9042,3.7682,3.77286666667,4.3358,5.3169
296.71,4.44033333333,5.69526666667,3.33016666667,5.05326666667,2.89433333333,6.59166666667,3.94073333333,3.81513333333,3.7876,4.36533333333,5.34513333333
297.08,4.39046666667,5.65386666667,3.26726666667,5.07466666667,2.83056666667,6.5572,3.90426666667,3.7722,3.74666666667,4.32286666667,5.3747
297.45,4.49453333333,5.76953333333,3.34743333333,5.25053333333,2.89236666667,6.619,3.95453333334,3.83406666667,3.78506666667,4.3502,5.49723333333
