wavelength,Back_ChlNitf,Belly_ChlNitf,Breast_ChlNitf,Crissum_ChlNitf,Crown_ChlNitf,DorTail_ChlNitf,Patch10_ChlNitf,Patch11_ChlNitf,Patch12_ChlNitf,Patch13_ChlNitf,Patch14_ChlNitf,Rump_ChlNitf,Throat_ChlNitf,WingTip_ChlNitf
614.28,7.69265079365,14.4699583334,8.80583333333,10.8115833333,14.3011666667,7.04958333333,6.1515,4.52916666667,3.35658333333,9.02983333332,9.26624999999,6.08283333333,33.46075,7.41416666667
614.61,7.62676984127,14.4685833333,8.75208333334,10.7503333333,14.17675,6.9815,6.07616666667,4.498,3.3065,8.97908333332,9.20116666668,5.97858333334,33.4126666666,7.37625
614.94,7.662,14.5136666667,8.77608333332,10.7225833334,14.1755,7.02558333333,6.14383333333,4.54633333333,3.35833333333,9.02533333333,9.25408333334,6.0505,33.4605,7.44866666666
615.28,7.71625396825,14.5970416667,8.843,10.7895,14.2385,7.122,6.2055,4.64483333333,3.43975,9.13416666668,9.345,6.11766666667,33.4655833333,7.57041666667
615.61,7.73728968254,14.6496666666,8.87674999999,10.7936666667,14.2558333334,7.18658333333,6.26491666667,4.69808333333,3.50058333333,9.18750000001,9.39349999999,6.13541666667,33.4840833334,7.59941666667
615.95,7.73873809524,14.7354166667,8.89333333334,10.7799166666,14.2546666667,7.21825,6.30491666667,4.76941666667,3.54308333333,9.22600000001,9.41483333332,6.15058333333,33.4679166666,7.61075
616.28,7.66536111111,14.6910833333,8.87316666666,10.7263333333,14.1841666667,7.17191666667,6.23233333334,4.74633333334,3.50216666667,9.20208333332,9.36216666665,6.10316666667,33.4116666667,7.62225
616.61,7.69264285714,14.77225,8.94491666666,10.7354166667,14.2310833333,7.24466666667,6.26616666667,4.7745,3.54608333333,9.2375,9.37958333333,6.13941666667,33.4220833333,7.68375
616.95,7.7339484127,14.8414583333,8.97358333334,10.70675,14.22525,7.26016666667,6.2955,4.79966666666,3.59108333333,9.25133333333,9.38575,6.13358333333,33.4343333333,7.71125
617.28,7.76728174603,14.8728333333,8.99583333333,10.7231666667,14.2009166667,7.3125,6.312,4.83275,3.68733333334,9.25616666667,9.37091666667,6.14016666667,33.4515,7.7205
617.62,7.71726190476,14.8760833333,8.99841666668,10.7655,14.1809166666,7.34308333333,6.29325,4.85016666667,3.75283333333,9.26566666666,9.35366666669,6.11891666667,33.4475833333,7.75141666667
617.95,7.71119047619,14.8885833333,9.00824999999,10.7909166667,14.173,7.40075,6.31433333333,4.87258333334,3.80558333333,9.32149999999,9.36024999999,6.115,33.3371666666,7.76983333333
618.28,7.81615873016,14.984375,9.10708333334,10.8699166667,14.32,7.53825,6.43483333333,4.96491666667,3.89583333333,9.43041666666,9.48525000002,6.21333333333,33.43425,7.88016666667
618.62,7.87878571429,15.0298333334,9.15458333333,10.963,14.3728333333,7.61333333334,6.47241666667,4.98908333333,3.96833333333,9.51333333333,9.5205,6.22416666666,33.4948333334,7.91266666667
618.95,7.87787301588,15.0381666667,9.15808333334,10.9521666667,14.3874166667,7.65558333333,6.5095,4.96825,3.98758333333,9.52383333334,9.50425000001,6.21725,33.5098333334,7.9285
619.28,7.86788095238,15.0334166667,9.16541666666,10.9665833333,14.3794166667,7.63683333333,6.51433333333,4.94875,4.0125,9.52908333332,9.51183333333,6.21825,33.522,7.96941666666
619.62,7.90823809524,15.0335833333,9.19541666666,10.9805,14.3855,7.635,6.53416666667,4.93458333333,4.04383333333,9.57475,9.53558333333,6.2255,33.6339166667,8.029
619.95,8.0093015873,15.131625,9.24541666667,11.053,14.4379166667,7.72891666667,6.64291666667,5.00358333333,4.144,9.68266666665,9.62924999999,6.31666666667,33.7369166667,8.12741666667
620.28,7.99516269842,15.14075,9.23825,11.0709166666,14.4286666667,7.75566666667,6.65933333333,5.01458333333,4.19041666667,9.72500000001,9.66058333335,6.35425,33.7505,8.15525
620.62,7.94830555555,15.081375,9.21566666668,11.02925,14.4083333333,7.71425,6.62741666667,4.94625,4.15425,9.70991666667,9.63558333334,6.31333333333,33.70425,8.14641666667
620.95,7.94715476191,15.1077083334,9.24599999999,11.03125,14.4588333333,7.72383333333,6.66058333333,4.94491666666,4.1615,9.7555,9.68833333335,6.338,33.6916666667,8.22458333333
621.28,7.96370634921,15.1327916667,9.24791666666,10.9648333333,14.4318333333,7.717,6.67083333333,4.93433333334,4.15475,9.77891666667,9.67708333333,6.35125,33.70875,8.24125
621.62,8.00854761905,15.1970833333,9.27941666666,11.0070833333,14.5065,7.78483333334,6.74408333333,4.9985,4.23441666667,9.84858333332,9.73316666665,6.47375,33.7665,8.32816666667
621.95,8.0138968254,15.1949166667,9.27391666666,10.9828333333,14.4755833333,7.79583333334,6.74533333333,4.99383333333,4.27075,9.86766666668,9.74158333334,6.47183333333,33.78025,8.37725
622.28,7.99236111111,15.1897083333,9.28925,10.9421666667,14.4360833333,7.74233333332,6.74108333333,4.98983333333,4.27516666667,9.83708333333,9.71183333333,6.47041666667,33.7975,8.40666666667
622.62,7.95081349206,15.1460416666,9.26025000001,10.9145833333,14.3896666666,7.71133333333,6.71291666667,4.98058333333,4.26491666667,9.80833333333,9.69908333334,6.43416666666,33.77225,8.39358333333
622.95,7.96869047619,15.1678333333,9.28033333333,10.922,14.39975,7.758,6.76091666667,4.98666666667,4.24733333333,9.86199999999,9.70941666668,6.46275,33.8145,8.42983333333
623.28,8.01422222222,15.2222916667,9.31691666667,10.9695833334,14.458,7.84649999999,6.81375,5.00975,4.28608333333,9.89541666667,9.74625000001,6.50325,33.8519166666,8.473
623.62,7.95866269841,15.1746666666,9.26191666667,10.8945833334,14.38125,7.79483333334,6.77491666667,4.96616666667,4.2585,9.83208333333,9.67483333332,6.4465,33.7381666667,8.43766666667
623.95,8.04596825397,15.2275833333,9.32333333334,10.9585833333,14.4025,7.84816666666,6.87691666667,5.03891666667,4.3,9.87500000002,9.73725,6.46341666667,33.7648333333,8.51441666667
624.28,8.06292460318,15.3402916667,9.36483333333,11.0304166666,14.4413333333,7.91583333333,6.91591666667,5.11683333334,4.34866666667,9.94216666667,9.78891666666,6.53133333334,33.8233333333,8.59683333333
624.62,8.08622619047,15.3824166667,9.39358333334,11.0453333333,14.4408333333,7.98575000001,6.93208333333,5.14766666667,4.36308333334,9.96333333333,9.81091666667,6.56591666667,33.8883333333,8.5995
624.95,8.11166666667,15.4374583334,9.50858333334,11.0954166667,14.4988333333,8.08166666666,6.99433333333,5.15925,4.44208333333,10.0160833333,9.85616666666,6.6255,33.9774166667,8.6935
625.28,8.12086111111,15.4797083333,9.5645,11.1058333333,14.4875833333,8.10383333334,6.98216666667,5.1305,4.45391666667,10.0294166667,9.85441666668,6.62425,34.06025,8.70866666667
625.61,8.11824603175,15.5270833333,9.60449999999,11.119,14.5128333333,8.12858333333,6.98525,5.13291666667,4.47416666666,10.0198333333,9.87450000001,6.65708333333,34.06425,8.71491666667
625.95,8.11548809524,15.5835416667,9.62041666666,11.1214166666,14.533,8.16633333333,7.00891666666,5.16908333333,4.49966666667,10.056,9.91483333332,6.6655,34.0853333333,8.75033333333
626.28,8.12339285714,15.630125,9.66708333333,11.1583333333,14.5590833333,8.20341666668,7.0575,5.19441666667,4.51275,10.11125,9.91441666668,6.70866666667,34.1076666667,8.78941666666
626.61,8.15308730158,15.668375,9.72516666667,11.159,14.55375,8.26266666667,7.071,5.22316666667,4.56433333333,10.12275,9.94333333333,6.7175,34.1305833333,8.81725000001
626.94,8.09490476191,15.6381666667,9.70208333332,11.11825,14.4918333333,8.24758333334,7.03425,5.19891666667,4.52483333333,10.0946666666,9.91641666666,6.68783333333,34.1215833334,8.78475000001
627.28,8.05603174603,15.5790416667,9.66033333334,11.09725,14.48725,8.24391666666,6.98941666667,5.17125,4.46291666667,10.0706666667,9.91208333333,6.65825,34.11,8.75891666666
627.61,8.02080555556,15.5680833333,9.64224999999,11.0785,14.4841666666,8.25783333334,6.9475,5.15158333333,4.48341666666,10.064,9.90183333334,6.66841666666,34.06675,8.7685
627.94,7.99175,15.50675,9.61341666666,11.03025,14.4355833333,8.25283333333,6.92491666667,5.0975,4.4455,10.0315,9.84633333333,6.61991666667,34.051,8.73566666667
628.27,7.98707539683,15.520125,9.62716666666,11.0364166667,14.4745833333,8.27191666667,6.93491666666,5.10758333333,4.46766666667,10.0614166667,9.87750000002,6.65291666667,34.0973333333,8.77933333333
628.61,7.93060714286,15.4539166667,9.52916666668,10.98175,14.4306666666,8.19316666666,6.88291666667,5.06941666667,4.41308333333,9.99783333334,9.84299999999,6.59433333334,33.9968333333,8.70091666667
628.94,7.90611111111,15.4412083333,9.49675000001,11.0003333333,14.4525,8.20316666667,6.90608333333,5.08075,4.39475,9.99733333332,9.86366666667,6.595,34.0403333333,8.71408333333
629.27,7.89878174603,15.4095,9.48383333333,10.9894166667,14.4290833333,8.21466666666,6.91058333333,5.05975,4.39416666667,10.014,9.85449999999,6.58091666666,34.0628333333,8.72016666666
629.60,7.82611111111,15.3042916667,9.41924999999,10.9165833334,14.3693333333,8.16608333334,6.84408333333,4.969,4.3375,9.95983333333,9.77675,6.50541666667,33.9528333333,8.65641666667
629.94,7.81469444444,15.3289166667,9.41983333333,10.8710833334,14.3523333333,8.1415,6.80966666667,4.94608333333,4.37033333334,9.92974999999,9.77941666666,6.49408333333,33.98275,8.67583333333
630.27,7.70906349206,15.253375,9.30108333334,10.77625,14.3034166667,8.05291666667,6.72875,4.83433333333,4.28341666667,9.87633333334,9.69258333334,6.41475,33.8751666667,8.60625
630.60,7.69793253968,15.2540416667,9.27158333332,10.76325,14.3056666667,8.04733333334,6.75183333333,4.78875,4.28441666667,9.87949999999,9.68399999999,6.417,33.8120833334,8.63991666667
630.93,7.67874603174,15.25875,9.29966666667,10.7349166667,14.2660833333,8.04041666666,6.75291666667,4.74508333333,4.275,9.87391666667,9.65699999998,6.39075,33.8433333334,8.67991666667
631.26,7.59617460318,15.2100833333,9.22541666667,10.6579166667,14.20275,7.96533333333,6.67958333333,4.64691666667,4.14441666667,9.825,9.54533333332,6.31875,33.8165833333,8.59766666666
631.60,7.64185714286,15.2755,9.26716666666,10.677,14.2145833333,8.0055,6.73841666667,4.68841666666,4.21333333334,9.88350000001,9.57658333333,6.387,33.8444166667,8.66291666667
631.93,7.65801587301,15.3030833333,9.27283333334,10.6875833333,14.2045,8.01808333333,6.758,4.71091666667,4.23333333333,9.91158333332,9.59275000001,6.4,33.8390833333,8.71466666667
632.26,7.67753174603,15.3317083333,9.29533333333,10.7119166666,14.1956666667,8.08383333334,6.77183333333,4.71641666667,4.22933333333,9.94525000002,9.61041666667,6.38925,33.8304166667,8.76666666666
632.59,7.76207142858,15.3584166667,9.37791666666,10.71225,14.2041666666,8.13033333332,6.82425,4.77175,4.333,10.0084166667,9.66124999998,6.43433333333,33.814,8.83358333333
632.92,7.75861111111,15.3705833333,9.39749999999,10.7089166667,14.2096666666,8.14991666668,6.81183333333,4.77658333333,4.30716666667,10.0340833333,9.64408333334,6.41908333333,33.8128333333,8.8655
633.26,7.82020238095,15.442,9.44458333332,10.7846666667,14.2453333333,8.22016666667,6.896,4.82441666667,4.38975,10.1215833333,9.73183333333,6.519,33.8548333333,8.95808333333
633.59,7.80813095238,15.3967916666,9.39083333333,10.7853333333,14.2235833333,8.20574999999,6.87566666667,4.79608333333,4.38483333334,10.1045833333,9.73633333334,6.49333333334,33.8304166666,8.93925
633.92,7.83398015873,15.4500416667,9.47183333332,10.8378333333,14.23275,8.25208333334,6.921,4.85966666667,4.45833333334,10.1484166667,9.78325,6.573,33.8881666667,9.02991666666
634.25,7.85316666667,15.4954583333,9.52741666668,10.8449166667,14.2594166667,8.27225,6.92683333333,4.90233333333,4.4685,10.1808333333,9.79924999999,6.59391666667,33.95,9.04016666666
634.58,7.89328174603,15.5749166667,9.59158333334,10.9044166667,14.3236666667,8.337,6.98841666667,4.9715,4.56041666667,10.2901666667,9.87141666667,6.64891666667,33.991,9.10824999999
634.91,7.96963492064,15.6187916667,9.65433333333,10.9618333333,14.343,8.39566666667,7.03483333333,5.03875,4.61858333333,10.3485,9.93458333334,6.6985,34.02875,9.19
635.25,7.9365,15.5754166666,9.66358333333,10.9566666667,14.31975,8.39549999999,7.00733333333,5.00016666666,4.64241666667,10.3416666667,9.92258333333,6.66341666667,33.9900833333,9.17008333332
635.58,7.90269444445,15.5089583333,9.61966666666,10.90925,14.2736666667,8.34325000001,6.93633333333,4.93366666667,4.60783333333,10.2863333333,9.84808333334,6.58558333334,33.9695833333,9.11708333333
635.91,7.93148412698,15.5416666667,9.67058333333,10.942,14.2890833333,8.35216666667,6.96466666666,5.00691666667,4.65541666667,10.35025,9.86033333333,6.64725,33.9865,9.15391666668
636.24,7.79518650794,15.477125,9.56274999999,10.8273333333,14.1720833333,8.23216666666,6.83258333334,4.86458333334,4.52166666667,10.2646666667,9.74575,6.501,33.9035833333,9.06083333333
636.57,7.78773412698,15.49475,9.56866666667,10.8589166666,14.1359166667,8.24649999999,6.8555,4.87758333334,4.56991666666,10.2875833333,9.77000000002,6.53033333333,33.9135,9.07891666666
636.90,7.72706349206,15.3662083334,9.4965,10.7720833334,14.0443333333,8.17041666666,6.78841666667,4.82291666667,4.48025,10.18975,9.68574999999,6.44116666667,33.869,8.96908333333
637.23,7.74436111111,15.3125416667,9.51116666667,10.7295833333,13.9931666667,8.19924999999,6.75266666667,4.807,4.4325,10.24275,9.66799999998,6.4195,33.8785,8.96991666666
637.56,7.73794444444,15.2600833333,9.472,10.69975,13.9764166667,8.15083333334,6.72916666667,4.80233333333,4.39166666666,10.2331666667,9.66975000002,6.39825,33.8826666667,8.95649999999
637.90,7.71652777778,15.200875,9.44325,10.6649166667,13.9223333333,8.14525,6.69025,4.77066666667,4.41641666667,10.2353333333,9.66108333334,6.36883333333,33.8705833333,8.95991666667
638.23,7.7538015873,15.1670833333,9.42358333334,10.6586666666,13.9320833333,8.17991666668,6.71625,4.78258333333,4.40566666666,10.2435833333,9.67266666667,6.40191666667,33.901,8.94891666667
638.56,7.63851190476,15.0565,9.33608333332,10.4990833333,13.8506666667,8.073,6.64341666666,4.65233333333,4.34266666667,10.1466666667,9.57733333334,6.284,33.8500833333,8.84916666666
638.89,7.54469047619,14.95425,9.21983333333,10.38075,13.7661666667,7.95499999999,6.51658333333,4.58366666666,4.23408333333,10.06575,9.49899999999,6.17175,33.8035,8.71933333333
639.22,7.4637063492,14.8795,9.15141666667,10.29675,13.6475,7.92016666667,6.45508333333,4.52541666667,4.16166666667,10.0190833333,9.44166666667,6.11083333334,33.7068333333,8.65416666667
639.55,7.45670238095,14.8749166667,9.12333333334,10.27975,13.6555,7.93791666668,6.44666666667,4.46141666667,4.17541666667,10.0106666667,9.47658333334,6.12175,33.7401666667,8.65108333334
639.88,7.4606031746,14.8238333333,9.12074999999,10.2789166667,13.6454166667,8.00991666668,6.46725,4.47008333333,4.17583333334,9.97374999998,9.49799999999,6.15841666666,33.704,8.65466666667
640.21,7.37715873016,14.709625,9.01291666666,10.11575,13.5208333333,7.8785,6.38316666667,4.33483333333,4.04483333334,9.85141666666,9.38041666667,6.0445,33.4939166667,8.52683333333
640.54,7.29790079365,14.69675,8.93533333334,10.04925,13.49775,7.83408333333,6.29616666667,4.23216666666,3.96991666667,9.81749999999,9.33633333334,5.97366666667,33.5019166667,8.48966666667
640.87,7.06369047619,14.5629583333,8.76475,9.86824999999,13.36125,7.62433333333,6.13083333333,4.02866666667,3.78133333333,9.60883333333,9.139,5.77783333333,33.356,8.29408333333
641.20,7.04204761905,14.55825,8.76475,9.84374999999,13.3258333333,7.65216666667,6.08891666666,3.96091666667,3.77241666666,9.63591666666,9.07941666667,5.70633333333,33.3485,8.28916666667
641.53,7.03157142857,14.5840416667,8.79275,9.86591666666,13.3430833333,7.73558333333,6.10825,4.0005,3.789,9.65725000001,9.08041666667,5.74533333333,33.3196666667,8.32941666667
641.87,6.79455952381,14.4453333333,8.642,9.66150000001,13.1065,7.53125,5.90291666667,3.78658333333,3.6105,9.43049999999,8.86325,5.55066666667,33.1035833333,8.15725
642.20,6.77743650794,14.4142083334,8.58525,9.66499999999,13.0269166667,7.51558333333,5.87041666667,3.75616666666,3.55116666667,9.45541666668,8.834,5.54408333334,33.0909166667,8.1455
642.53,6.75711507936,14.390875,8.55241666666,9.63108333332,13.0006666667,7.51225,5.8795,3.71325,3.48541666666,9.46658333334,8.83141666667,5.54683333333,33.037,8.18358333333
642.86,6.69758333333,14.3639583333,8.50741666667,9.58441666667,12.9681666667,7.49058333333,5.83366666666,3.63883333333,3.44425,9.44225000002,8.81158333333,5.52916666667,32.9544166666,8.17366666667
643.19,6.46502380953,14.1688333333,8.32533333333,9.36666666666,12.7129166667,7.23933333333,5.5925,3.40491666667,3.20158333333,9.22416666667,8.55516666667,5.25508333333,32.7845,7.993
643.52,6.40369047619,14.15675,8.2755,9.29758333333,12.6094166667,7.14641666666,5.53358333333,3.35583333333,3.15825,9.25016666667,8.43208333334,5.1775,32.6574166667,7.95166666666
643.85,6.41640476191,14.1999583333,8.29033333333,9.34291666666,12.6175,7.19483333333,5.54908333334,3.38783333333,3.17475,9.28708333333,8.44991666667,5.18783333333,32.8315,8.00683333334
644.18,6.38782539682,14.2105833333,8.30641666666,9.33716666667,12.5268333333,7.1925,5.48891666667,3.37091666666,3.11058333333,9.28208333332,8.39433333333,5.187,32.76375,7.994
644.51,6.37023809524,14.2119166667,8.27116666666,9.24866666667,12.4649166666,7.18541666667,5.457,3.35608333333,3.06683333333,9.29100000001,8.3235,5.15216666667,32.7425,7.94941666667
644.84,6.33284920635,14.185625,8.17725,9.15808333333,12.38925,7.14233333334,5.42175,3.34316666666,3.00566666667,9.23166666666,8.2525,5.10958333334,32.7234166666,7.85525
645.17,6.2806468254,14.1667083333,8.11791666667,9.10425,12.2945,7.01191666666,5.37233333333,3.25941666667,2.92591666667,9.16266666666,8.15575,4.98266666666,32.6545,7.77875
645.50,6.37313492063,14.2313333333,8.10558333333,9.18008333333,12.3664166667,7.092,5.40191666667,3.31866666667,3.0055,9.25649999999,8.24533333333,5.00158333333,32.706,7.8295
645.83,6.29964285714,14.2309583333,8.05283333334,9.146,12.3579166667,7.04816666667,5.32891666667,3.26908333333,3.006,9.21183333334,8.20641666666,4.92966666666,32.7229166667,7.78083333333
646.16,6.30117460317,14.2993333333,8.11766666667,9.18191666666,12.37325,7.08933333333,5.33525,3.30541666667,3.04016666667,9.21808333334,8.20208333334,4.98008333333,32.7508333333,7.79141666667
646.49,6.31582936508,14.34,8.164,9.22658333334,12.3455833333,7.08858333334,5.37058333333,3.32341666667,3.00991666667,9.22083333333,8.17041666666,4.91975,32.84625,7.7575
646.82,6.24871825397,14.2774583333,8.08891666667,9.15016666666,12.2908333333,7.05591666667,5.28375,3.2815,2.94183333333,9.19241666666,8.108,4.85641666667,32.7865833333,7.67633333333
647.15,6.22169444444,14.1994583333,8.07116666667,9.12625,12.2736666667,7.02375,5.24058333333,3.24525,2.896,9.11283333332,8.09541666667,4.79783333333,32.8059166667,7.63675
647.48,6.18548412699,14.1966666667,8.04766666667,9.1085,12.2583333334,7.01008333333,5.19425,3.20375,2.904,9.12333333335,8.05591666667,4.77858333333,32.70325,7.60058333333
647.81,6.26597222222,14.284,8.06666666667,9.1615,12.2971666666,7.08766666667,5.26733333333,3.26558333333,3.02116666667,9.19383333334,8.103,4.78366666666,32.8015833333,7.66658333333
648.14,6.41773015873,14.4095833333,8.22258333333,9.36975,12.39175,7.26333333333,5.43016666667,3.4235,3.17825,9.37141666669,8.27391666667,4.92308333333,32.8561666667,7.84933333334
