wavelength,Back_EmbYpim,Belly_EmbYpim,Breast_EmbYpim,Crissum_EmbYpim,Crown_EmbYpim,DorTail_EmbYpim,Patch10_EmbYpim,Patch11_EmbYpim,Rump_EmbYpim,Throat_EmbYpim,WingTip_EmbYpim
655.05,16.0012888889,40.2690666667,34.8333333333,26.8932333333,10.8473333333,11.1194666667,23.3662,8.60093333333,15.3721333333,43.9096666667,17.279625
655.38,15.9741333333,40.303,34.8330333333,26.8471,10.8126666667,11.0179777778,23.2789333333,8.56586666667,15.3870666667,43.8826,17.347875
655.71,15.9344,40.2171333333,34.8653666667,26.7614666667,10.7805333333,10.99012,23.2164,8.4948,15.3706,43.8636666667,17.3912916667
656.04,15.9086888889,40.1325333333,34.8348,26.7661,10.7793333333,10.96232,23.2794,8.4701,15.3662,43.8686333333,17.348125
656.37,15.9720666667,40.0739333333,34.8614666667,26.7567666667,10.8912,10.9936666667,23.3273333333,8.5285,15.3564666667,43.8482666667,17.3895
656.69,16.054,40.173,34.8848333333,26.8548,10.9359333333,11.09886,23.3699333333,8.59066666667,15.4179333333,43.9005333333,17.4422083333
657.02,16.0144222222,40.1365333333,34.8812666667,26.9189666667,10.8846,11.0871133333,23.3698,8.49440000001,15.4556666667,43.9625666667,17.3689166667
657.35,16.0689111111,40.1927333333,34.9387,27.0185666667,10.8779333333,11.1866111111,23.3993333333,8.4882,15.4891333333,43.9814333333,17.4145833333
657.68,16.2077333333,40.3569333333,35.0597666667,27.1324333333,10.9768666667,11.2919711111,23.5408666667,8.55616666666,15.6221333333,44.0754,17.5155416667
658.01,16.1167111111,40.2516666667,35.0014333333,26.9979,10.8432666667,11.1184177778,23.4639333334,8.34656666667,15.5424,44.0727666667,17.389625
658.34,16.1028888889,40.281,35.0309666667,27.0225,10.8568666667,11.1227044444,23.5328,8.33150000001,15.5520666667,44.1155333333,17.390875
658.66,16.126,40.4097333333,35.0778333333,27.0870333333,10.8105333333,11.0349088889,23.5712,8.26196666666,15.5735333333,44.2401,17.4054583333
658.99,16.2264666667,40.4286,35.1158666667,27.1954333333,10.883,11.1547777778,23.7227333333,8.34823333333,15.6517333334,44.2859,17.4190416667
659.32,16.3848444444,40.5202,35.2289333333,27.3822333333,11.0336666667,11.3264466667,23.8925333333,8.50846666667,15.7834666667,44.3544,17.5800416667
659.65,16.3492666667,40.4942666667,35.1758333333,27.3456333333,10.9515333333,11.2400177778,23.8572666667,8.48809999999,15.7692666667,44.3038333333,17.5342083334
659.98,16.3926222222,40.5664666667,35.2451666667,27.4222666667,10.9972666667,11.2972777778,23.863,8.54073333334,15.8312,44.4428666667,17.5877083333
660.31,16.3805555555,40.5105333333,35.2069333333,27.4035333333,10.9692666667,11.2412155556,23.8414,8.5357,15.8048666667,44.3950666667,17.5555
660.63,16.5351111111,40.6285333333,35.2401333333,27.5239,11.1251333333,11.4115022222,24.0011333333,8.73623333333,15.9117333333,44.4115333333,17.748
660.96,16.5929777778,40.6545333333,35.3008333333,27.5406666667,11.2494,11.4272955555,24.0310666667,8.86266666667,16.0228,44.4114,17.7063333333
661.29,16.5748666667,40.6094,35.3305333333,27.5878,11.2391333333,11.4081577778,24.0199333333,8.89330000001,16.0011333333,44.4444,17.7281666667
661.62,16.7124,40.716,35.4555333333,27.6826333333,11.3418,11.5616888889,24.1554,9.01393333334,16.0876,44.4358,17.9466666666
661.94,16.7081333333,40.7295333333,35.4950666667,27.7230333333,11.3197333333,11.5202133333,24.1072,8.97816666667,16.0998,44.4108333333,17.999
662.27,16.8247777778,40.7066,35.5117333333,27.7761,11.4278,11.6761511111,24.1789333333,9.14419999999,16.1870666667,44.3356333333,18.159
662.60,16.7393111111,40.6586,35.4327,27.6983666667,11.3783333333,11.6872311111,24.0451333333,9.08250000001,16.1013333333,44.2923333333,18.168625
662.93,16.6547111111,40.6481333333,35.2830666667,27.6476,11.3292,11.6119266667,24.0549333333,9.0707,16.0672,44.1963333333,18.1182916667
663.26,16.6869111111,40.7216666667,35.401,27.6736333333,11.442,11.7341222222,23.9842,9.09886666666,16.1184666667,44.2776666667,18.1859166667
663.58,16.5728666667,40.6552,35.3028666667,27.5567666667,11.3148,11.6386711111,23.8883333333,8.96966666666,16.0266666667,44.1944333333,18.1155833333
663.91,16.5473555556,40.4914666667,35.3001333333,27.4341333333,11.2961333333,11.6158933333,23.8532,8.92546666667,16.0363333333,44.1110333333,18.1351666667
664.24,16.3969777778,40.4132666667,35.2782666667,27.2816666667,11.1380666667,11.4002533333,23.6672666667,8.69563333333,15.8641333333,44.0184333333,17.9876666667
664.57,16.3775777778,40.4800666667,35.2708,27.2661,11.1063333333,11.4125177778,23.6947333333,8.61973333334,15.8166666667,44.1382666667,18.0415833333
664.89,16.3105777778,40.37,35.1223,27.0670333333,11.0172,11.3074,23.5330666667,8.51806666666,15.7172,43.9608333333,17.88675
665.22,16.2759555555,40.3320666667,35.0140666667,27.0986,11.0408666667,11.3088577778,23.458,8.52713333333,15.7619333333,43.9529666667,17.7841666667
665.55,16.2702444445,40.1013333333,34.9002333333,27.0291333333,11.0662,11.3588222222,23.4662,8.56296666667,15.7716,43.8137333333,17.7259583334
665.87,16.1776666667,40.0454,34.8779666667,26.9148666667,10.9874666667,11.2977111111,23.4374666666,8.46686666667,15.7060666667,43.7745666667,17.56975
666.20,16.0942666667,40.1398,34.9183,26.9060333333,10.8778666667,11.0773866667,23.4836,8.32629999999,15.6838,43.8464,17.479625
666.53,16.096,40.1418666667,34.9135333333,26.9227,10.897,11.0285622222,23.3849333333,8.2558,15.7189333333,43.8677,17.4270833333
666.86,16.1346,40.0902,34.8266,26.8405333333,10.7922,10.8826333333,23.355,8.18770000001,15.6011333334,43.7706666667,17.3215833333
667.18,16.2200888889,40.1553333333,34.8299,26.9819,10.8535333333,10.9036088889,23.4536666667,8.29463333333,15.6785333333,43.7390333333,17.3702916667
667.51,16.3666222222,40.3468,34.9836666667,27.1335666667,10.9729333333,11.0348533333,23.5536,8.40433333334,15.8316666667,43.9134666667,17.488625
667.84,16.4883111111,40.3425333333,35.0625666667,27.2506333333,11.1454,11.1767955555,23.7255333333,8.54750000001,16.0008666667,43.9409,17.652625
668.16,16.4575777778,40.3737333333,35.1262,27.2990666667,11.1183333333,11.1562511111,23.8154,8.52733333333,16.0018,43.9900666667,17.67825
668.49,16.4712222222,40.4434,35.2093666667,27.4541666667,11.2361333333,11.2655088889,23.9544,8.60436666667,16.0898666667,44.0828,17.796125
668.82,16.5627333333,40.6243333333,35.3843333333,27.6128333333,11.3541333333,11.3603977778,24.0872,8.70980000001,16.1304,44.2963666667,17.898125
669.14,16.6302,40.8262666667,35.4733,27.7268666667,11.4116,11.4429688889,24.1470666667,8.801,16.2356666667,44.4441666667,18.0457083333
669.47,16.5974444444,40.7952,35.4127,27.8386,11.4721333333,11.4464066667,24.0641333333,8.79126666667,16.2402,44.3912333333,18.1424166666
669.80,16.8296,40.9549333333,35.5676,28.0985,11.6926,11.6949266667,24.2687333333,9.02926666667,16.3928,44.514,18.3889166667
670.13,16.9161777778,41.0920666667,35.6460333333,28.2187333333,11.7193333333,11.8198333333,24.3569333333,9.11993333334,16.4471333333,44.6878,18.56325
670.45,16.9786444444,41.1536,35.6566333333,28.3869666667,11.8842,12.0113244445,24.5048,9.25606666667,16.6504666667,44.7557333333,18.7880833333
670.78,16.9754,41.0931333333,35.7448666667,28.3505,11.85,12.0304244444,24.5491333333,9.24316666666,16.6783333333,44.7764333333,18.7700833333
671.10,16.8858888889,41.1230666667,35.7054,28.2751333333,11.7664,11.9679,24.5071333333,9.17253333333,16.5563333333,44.7454666667,18.7056666667
671.43,16.8662888889,41.1332,35.6686333333,28.2535333333,11.7364666667,11.9929088889,24.4822666667,9.22296666666,16.5061333333,44.7420333333,18.7027916667
671.76,16.8657333333,41.0468666667,35.6309,28.2424333333,11.6926,11.96966,24.3411333333,9.20343333333,16.5039333334,44.6337333333,18.7635833333
672.08,16.7711111111,41.0339333333,35.6272,28.0806666667,11.5748,11.91568,24.2356666667,9.08463333333,16.477,44.6392,18.6427916667
672.41,16.8410666667,41.0186666667,35.6580666667,28.0513333333,11.629,11.9134066667,24.2321333333,9.10573333333,16.5174,44.5654,18.744
672.74,16.8066222222,40.9600666667,35.5865333333,28.0156333333,11.5539333333,11.7460488889,24.1618666667,9.00743333333,16.3925333333,44.5412333333,18.6503333333
673.06,16.8264666667,41.1189333333,35.7454333333,27.9703333333,11.5377333333,11.6848844444,24.181,8.98203333334,16.3786,44.6582333333,18.7
673.39,16.7583111111,40.9851333333,35.6626333333,27.8078,11.4986,11.6449666667,24.029,8.95523333333,16.3858,44.5032,18.6281666666
673.72,16.5332888889,40.7049333333,35.4494666667,27.5309666667,11.3091333333,11.3451177778,23.801,8.75186666666,16.1686,44.2611666667,18.372125
674.04,16.6275777778,40.7792,35.6474,27.6579333333,11.4565333334,11.4485,23.9577333333,8.89559999999,16.3034666667,44.3711333333,18.4542916667
674.37,16.6733555556,40.8842666667,35.6229,27.7390666667,11.6199333333,11.5417133333,23.9758666667,8.92390000001,16.4143333333,44.4301666667,18.6135
674.69,16.8401777778,41.0474666667,35.7802666667,27.9424,11.7386666667,11.6611555556,24.1866666667,9.02880000001,16.5845333333,44.6501333333,18.8033333333
675.02,16.8782888889,41.1386666667,35.8392666667,27.9957666667,11.7313333333,11.6182,24.2046,8.96286666666,16.5738,44.7521333333,18.8133333333
675.35,17.0149777778,41.223,35.8218333333,28.0787,11.863,11.7751622222,24.3694,9.12453333333,16.7078666667,44.7722333333,18.8580833333
675.67,17.1896222222,41.3296,35.825,28.2867333333,12.0614,11.8903622222,24.5384666667,9.3223,16.8519333333,44.7568666667,19.0714583333
676.00,17.1462888889,41.4486,35.8013666667,28.2664333333,11.9882666667,11.8884822222,24.5284666667,9.3681,16.8443333334,44.7648,18.9751666667
676.32,17.1634444444,41.6314,35.9897666667,28.3204333333,11.9894,12.0190555555,24.5429333333,9.38933333333,16.9812,44.7936333333,18.9855833333
676.65,17.1661333334,41.6009333333,35.9026333333,28.3448,11.9134666667,12.0519844445,24.6224666667,9.40636666666,17.0153333333,44.9183333333,18.911125
676.97,17.0749777778,41.51,35.9021666667,28.2559333333,11.7624,11.9467711111,24.5458,9.30896666667,16.9044666667,44.9551333333,18.85
677.30,17.3168444444,41.6368666667,35.9876666667,28.4695,11.8658,12.23252,24.6837333333,9.3949,17.0764,44.9977,19.0576666667
677.63,17.1689333333,41.5090666667,35.8135666667,28.3071333333,11.5959333333,12.1001466667,24.5526666667,9.16583333334,16.8762666667,44.7912,18.9146666667
677.95,17.1595111111,41.5388666667,35.8439333333,28.3235333333,11.4922666667,12.0723222222,24.5633333334,9.13066666667,16.8107333333,44.7769333333,18.8895416667
678.28,17.0290666667,41.3651333333,35.7474666667,28.2250666667,11.4240666667,11.98972,24.4709333333,9.06923333333,16.7364666667,44.6815,18.7675416667
678.60,17.0353333333,41.39,35.7183333333,28.2093,11.4274,12.0554577778,24.531,9.12640000001,16.8032,44.7663,18.782875
678.93,16.9887555556,41.4202,35.7909,28.2727333333,11.4405333333,12.0613488889,24.4928666667,9.08240000001,16.7822666667,44.8867333333,18.7969583333
679.25,16.9331777778,41.3360666667,35.8218,28.1031,11.3713333333,12.0072511111,24.4178,9.0204,16.6766,44.833,18.7115
679.58,16.9599333333,41.2225333333,35.7038333333,28.1824333333,11.4656,12.09458,24.4704666667,9.04833333333,16.768,44.8314,18.8897916666
679.90,16.9506222222,41.1666666667,35.6034666667,28.1393333333,11.483,12.0688422222,24.5016666667,9.06836666667,16.7368666666,44.7934666667,18.91925
680.23,16.9718,41.0396,35.5934,28.0753666667,11.5528666667,12.0817777778,24.4402,9.07783333333,16.7489333333,44.6209666667,18.9258333333
680.55,17.1104222222,41.1458,35.6772666667,28.1322666667,11.6925333333,12.2122955555,24.5848666667,9.19853333334,16.8797333333,44.7308333333,19.0620416667
680.88,17.0034222222,41.1181333333,35.6958333333,28.0367333333,11.5980666667,12.1086955556,24.6212666667,9.1179,16.8298666667,44.7883,18.9933333334
681.20,17.0511555556,41.1783333333,35.6709333333,28.1005333333,11.6587333333,12.1305555556,24.638,9.20026666667,16.8297333333,44.8409333333,18.99925
681.53,16.9992,41.1000666667,35.5613,28.0301666667,11.6617333333,12.0901155555,24.6020666667,9.16056666667,16.7568666667,44.7355666667,18.9402916666
681.85,17.1018666667,41.2327333333,35.5311666667,28.0940666667,11.7330666667,12.1797911111,24.6431333333,9.18786666667,16.819,44.7324666667,19.0135416667
682.18,17.0832444444,41.1366666667,35.4760333333,28.0501333333,11.7038666667,12.1220244444,24.4952666667,9.14276666667,16.7702666667,44.5344666667,19.0155
682.50,17.0712444444,41.0227333333,35.4894666667,27.9362666667,11.6517333333,12.06728,24.5192,9.12426666667,16.7402666667,44.428,18.98625
682.83,17.0946,40.9964666667,35.4623666667,28.0599666667,11.7196,12.0731311111,24.6326,9.13153333333,16.7821333334,44.5188666667,19.0323333333
683.15,16.9409333333,40.9059333333,35.4243333333,27.8839666667,11.5319333333,11.9101222222,24.5223333334,8.97633333334,16.6116666667,44.3767333333,18.8296666666
683.48,16.8864,40.7852,35.4134,27.8164,11.5032666667,11.8987466667,24.4862666667,8.93489999999,16.5684666667,44.3477,18.8057083333
683.80,16.8404666667,40.8398,35.4103333333,27.9042,11.4252666667,11.7935577778,24.5395333333,8.92306666667,16.5278,44.4424333333,18.76925
684.13,16.7264666667,40.8669333333,35.3561333333,27.9375666667,11.3108666667,11.6112888889,24.4880666667,8.74983333333,16.4132,44.4268333333,18.6709583333
684.45,16.6630222222,40.7346,35.2373666667,27.8313666667,11.2706666667,11.5058266667,24.3067333333,8.68676666667,16.2983333333,44.1792,18.5174166667
684.78,16.7309555555,40.7957333333,35.2736666667,27.7696,11.3336,11.4987044444,24.323,8.68723333334,16.4023333333,44.2483,18.5593333333
685.10,16.8176,40.9565333333,35.4280333333,27.8249333333,11.4461333333,11.6333933333,24.3414666667,8.78756666666,16.5189333334,44.4035333333,18.70025
685.43,16.8219333334,40.8351333333,35.4377333333,27.7798333333,11.438,11.7071,24.3737333333,8.81496666666,16.5384666667,44.3146333333,18.7433333333
685.75,16.9656444444,40.8941333333,35.5354666667,27.8923,11.6126666667,11.8422911111,24.6479333333,8.90329999999,16.694,44.4999,18.8299583333
686.08,17.1321111111,41.0088666667,35.5415666667,27.9925666667,11.7133333333,11.9254044444,24.7132,8.98343333334,16.8027333333,44.5909333333,19.0720833333
686.40,17.1081333333,41.0434666667,35.579,28.0106666667,11.5781333333,11.8949555556,24.6443333333,8.90653333334,16.8007333333,44.526,19.0479166667
686.72,17.0711777778,40.8704666667,35.5578666667,27.9047,11.505,11.8383622222,24.5729333334,8.8251,16.7357333333,44.4474666667,18.9945
687.05,17.0376,40.7359333333,35.4454,27.8813,11.4674666667,11.7701888889,24.571,8.77663333333,16.6859333333,44.3434,18.9287916666
687.37,17.1111555556,40.7468,35.4475333333,27.8870333333,11.4984666667,11.8838466667,24.4852,8.75959999999,16.6901333333,44.3440666667,19.0013333334
687.70,17.2288,40.7315333333,35.428,27.9727333333,11.6951333333,12.1261755556,24.5012666667,8.97816666667,16.7935333333,44.2387666667,19.0974166667
688.02,17.3781777778,40.9022,35.5928666667,28.2031666667,11.9167333333,12.3524266667,24.7509333333,9.17446666667,17.0404,44.5037666667,19.4012083333
688.34,17.2338666667,40.7466,35.5418333333,28.1850666667,11.8193333333,12.2512977778,24.7220666667,9.06046666666,16.9372,44.4636,19.303
688.67,17.207,40.7080666666,35.4855,28.2172666667,11.7206,12.1849822222,24.7696666667,9.05760000001,16.9055333333,44.5600333333,19.278
688.99,17.1092222222,40.7360666667,35.4623,28.1111,11.5842,11.9717133333,24.5858666667,8.91596666667,16.7587333333,44.5465666667,19.1408333333
689.32,17.0272888889,40.801,35.4766,28.1388,11.4803333333,11.9400866667,24.4758,8.91229999999,16.7294,44.5619666667,19.1094583333
689.64,16.8742444444,40.6732,35.2589333333,28.0183333333,11.2941333333,11.8206955556,24.3327333333,8.70926666666,16.5531333333,44.3972,18.8619583333
689.96,16.9842444444,40.6989333333,35.2844,28.0476666667,11.4136,11.9040355556,24.3605333333,8.81156666667,16.6166,44.4568,18.9372916667
690.29,17.2687333333,41.0147333333,35.4994,28.3413,11.6001333333,12.0461911111,24.5782666667,8.98590000001,16.8656666667,44.7569666667,19.1765
690.61,17.2778,41.1240666666,35.5034,28.3439333333,11.6338666667,12.0313111111,24.5442666667,9.01316666667,16.8892,44.7397666667,19.2106666667
690.94,17.2194,41.0828666667,35.5287333333,28.2572,11.6563333333,12.0780933333,24.5934666667,9.00496666666,16.9532,44.7164,19.2781666667
691.26,17.1131777778,41.0201333333,35.3992333333,28.0761666667,11.4907333333,11.9348133333,24.5592666666,8.79693333334,16.8233333334,44.6304666667,19.1171666667
691.58,17.0831555555,40.9546666667,35.3417333333,28.0536,11.4738666667,11.8956488889,24.4570666667,8.8203,16.7202666667,44.4549666667,19.015375
691.91,17.2884444444,41.1738666667,35.4337666667,28.1475,11.6538,12.1329,24.5600666667,9.03720000001,16.919,44.5984,19.336
692.23,17.4964,41.2591333333,35.6712,28.3273666667,11.9622,12.3372777778,24.7648666667,9.26083333333,17.2065333333,44.5843,19.454875
692.55,17.4032666667,41.0208666667,35.4277333333,28.3685,12.0531333333,12.3917022222,24.7261333333,9.32163333333,17.1939333333,44.4482,19.4184583333
692.88,17.5646,41.1150666667,35.4973666667,28.4448666667,12.1969333334,12.5064733333,24.9081333333,9.34393333334,17.304,44.5585666667,19.5045416666
693.20,17.6078666667,41.1477333333,35.6382666667,28.4509666667,12.3965333333,12.5759955555,25.0024,9.54893333333,17.4666666667,44.5591,19.5496666667
693.52,17.6546666667,41.2556,35.6021666667,28.4719,12.5428,12.6609244444,25.123,9.60993333333,17.5754666667,44.5791666667,19.6748333334
693.85,17.6288,41.2226666667,35.5585666667,28.444,12.7045333333,12.7437377778,25.1481333333,9.72189999999,17.5452,44.4804333333,19.66775
694.17,17.776,41.2577333333,35.7130666667,28.5448,12.8179333333,12.9625066667,25.1702,9.8135,17.6334,44.6549333333,19.7365833334
694.49,17.8764,41.3055333333,35.8192666667,28.6535666667,12.9398,13.1067822222,25.3012666667,9.92380000001,17.7369333334,44.7187666667,19.7030416667
694.82,17.8718,41.2816666667,35.9543333333,28.7372333333,12.9668,13.0650644445,25.2863333333,9.93499999999,17.7488,44.6825666667,19.79275
695.14,17.8842,41.3672666667,35.9338333333,28.6373333333,12.9594666667,13.1152933333,25.4130666667,9.95199999999,17.8022666667,44.7665,19.76125
695.46,17.7570666667,41.1704,35.8862,28.5059666667,12.7361333333,12.9084288889,25.2791333333,9.73379999999,17.6540666667,44.59,19.6232083333
695.79,17.6668,41.1597333334,35.8396,28.3856333333,12.5214666667,12.7905377778,25.158,9.56473333334,17.5306,44.6350333333,19.5823333334
696.11,17.7013333333,41.3265333333,36.0916666667,28.446,12.5156,12.7263111111,25.2622,9.55960000001,17.6098666667,44.6938666667,19.7386666667
696.43,17.4024888889,41.1258666667,35.9036333333,28.2574,12.2216666667,12.4460888889,24.967,9.36566666666,17.3724,44.5420666667,19.5607916667
696.75,17.5084888889,41.2971333333,36.1029,28.433,12.2988,12.5261444445,25.0952666667,9.35423333333,17.3874,44.7757,19.6553333334
697.08,17.4446888889,41.228,36.117,28.4517333333,12.1815333333,12.4361666667,25.0092666667,9.31219999999,17.3246,44.7997666667,19.5661666667
697.40,17.3534666667,41.1436666667,36.0221666667,28.3818,12.0584666667,12.3733533333,24.8964,9.19469999999,17.2354666667,44.6864666667,19.513125
