wavelength,Back_CalCocf,Belly_CalCocf,Breast_CalCocf,Crissum_CalCocf,Crown_CalCocf,DorTail_CalCocf,Rump_CalCocf,Throat_CalCocf,WingTip_CalCocf
226.88,74.6032500001,37.6984166667,56.7460833334,32.9365,10.3175833333,55.9523333333,20.238,16.2700833333,89.2857500002
227.26,70.8333333333,24.6211666667,53.40925,23.8635833333,3.78775,55.3030833334,15.90925,15.1515,83.3333333334
227.64,35.15625,-1.04166666666,23.4375,2.34375000002,-15.1041666667,22.9166666667,-10.15625,0.781249999997,46.875
228.01,32.7381666667,-4.96024999997,19.4445,2.57933333335,-8.92858333332,21.8253333333,-6.54766666667,4.36508333333,40.2778333333
228.39,22.695,-14.89375,3.90075000001,-7.26933333334,-16.3120833333,9.04233333333,-15.24825,-7.62408333332,26.24125
228.76,15.4545833333,-14.0908333333,-6.81816666666,-11.0606666667,-18.6363333333,2.12125000001,-19.697,-11.51525,13.4849166667
229.14,12.36125,-13.3333333333,-6.94441666667,-12.91675,-18.75,-0.277916666675,-19.3055,-14.3055,9.86108333333
229.52,10.44975,-16.5344166667,-10.7141666667,-15.0793333334,-18.9155,-1.05833333332,-21.2964166667,-16.5344166667,4.89416666668
229.89,4.03666666666,-24.2186666667,-19.0101666667,-18.8800833333,-21.7445833333,-6.77074999998,-21.7445833334,-19.2705833333,-2.34358333332
230.27,-0.521,-27.4740833333,-22.91675,-22.526,-25.9114166666,-11.9791666667,-24.2189166667,-23.5675833333,-6.11983333334
230.65,9.57200000001,-15.3153333333,-8.78375000002,-9.45933333333,-11.8244166667,-2.02699999999,-11.2613333333,-10.69825,6.75674999999
231.02,13.9216666666,-9.21566666665,0.294000000001,-2.94133333333,-3.43133333333,2.54883333333,-3.92158333333,-4.31366666668,14.6078333333
231.40,17.0498333333,-3.63983333333,4.11875,1.34083333333,0.479083333318,6.89658333332,-1.24533333334,-2.58616666667,17.7203333333
231.78,16.6666666666,-4.93825000001,3.29208333334,0.823000000003,2.57208333333,6.68708333333,-0.102916666667,-3.60075,17.2840833334
232.15,14.6119166667,-4.338,2.39733333334,-0.684916666668,1.48408333332,3.99541666668,9.24992027418e-12,-8.78991666666,14.4975833334
232.53,17.93975,-1.27325,6.94450000001,3.12491666667,7.29175000001,8.21766666667,2.54625000001,-3.58808333333,16.7824166667
232.90,27.25225,6.41899999998,18.6938333333,13.063,18.0180833333,18.4685,11.937,5.18016666667,29.9548333333
233.28,31.875,10.1041666667,23.75,18.2291666667,22.0833333334,23.125,16.6666666667,11.0416666667,33.4375
233.66,28.8460833333,3.6325,20.6196666666,13.248,16.9871666667,18.6966666667,14.6365833333,8.11966666668,30.342
234.03,33.2251666667,6.27708333334,24.567,16.3420833333,18.5066666667,21.6448333333,15.04325,10.7141666667,33.0086666667
234.41,29.48725,1.92308333334,18.6965833333,11.8588333333,14.4230833334,18.0555833333,11.7521666667,6.30341666666,28.73925
234.78,27.7056666667,0.216583333325,16.1256666667,8.87449999999,16.1254166667,17.9655,10.9308333333,4.65375000001,26.5153333334
235.16,20.65725,-5.86850000001,8.80275,3.87333333336,12.3238333334,14.0845,5.75125,-1.64325,21.0094166667
235.54,11.58825,-19.2710833333,-0.7815,-4.42725000001,3.38516666667,2.86441666668,-2.34375,-12.63025,14.1925
235.91,8.46583333334,-21.29625,-2.64549999999,-8.59783333333,-2.24866666666,-1.45499999999,-4.23291666667,-16.1376666667,12.83075
236.29,3.5025,-22.826,-5.43474999999,-12.9226666667,-5.19316666667,-3.14016666666,-7.85033333332,-15.2175,9.54116666665
236.66,2.92775,-21.2836666667,-3.37824999999,-12.27475,-6.75683333333,-2.59016666667,-6.08116666668,-15.0900833333,9.45941666665
237.04,-1.48391666666,-23.4018333333,-7.42016666667,-15.63925,-10.6164166667,-5.02274999999,-8.90408333335,-14.7260833334,4.56616666666
237.41,-9.31358333333,-31.1275,-17.89225,-24.50975,-19.3626666667,-12.8675833333,-17.5245,-21.9361666666,-2.45091666667
237.79,0.777833333335,-15.6665833333,-4.44433333336,-11.1110833333,-4.11108333333,-1.11108333331,-3.44441666667,-11.3334166667,9.55575000001
238.17,-2.16058333332,-13.8889166667,-5.86416666666,-13.6831666666,-4.62958333333,-3.80658333332,-3.49799999999,-11.2141666667,7.81883333332
238.54,5.78425000001,-7.15691666667,1.56866666666,-7.84299999999,3.03916666666,3.13725,4.21575000002,-3.5295,11.96075
238.92,2.80808333334,-7.88025,0.362416666685,-9.60158333333,0.815416666668,-1.26816666667,1.99275000002,-4.07616666666,8.33316666667
239.29,6.66666666664,-3.58333333334,4.41666666667,-6.33333333332,3.16666666666,0.916666666658,5.0,-0.833333333333,10.5833333333
239.67,9.22625000002,1.41375,6.62199999999,-2.15775000001,6.99408333334,4.61316666667,8.11016666668,4.31549999999,12.5743333333
240.04,11.7794166667,5.95233333333,9.08516666668,3.00741666667,11.2780833333,7.64408333333,10.589,8.02,13.6590833333
240.42,10.5023333333,3.48175,6.79225,1.59825,9.58916666666,4.68024999999,8.78983333332,5.30833333332,11.18725
240.79,7.07558333334,1.31016666667,3.40683333333,-0.419250000001,7.28516666667,2.30608333332,5.55558333333,2.83016666667,7.38991666667
241.17,7.42741666667,2.53641666667,4.66483333333,0.634,7.78991666667,3.12508333334,6.0235,2.85341666667,6.88408333332
241.54,7.5685,2.57633333334,5.91775,1.81158333333,8.41383333333,3.58275,7.16583333332,3.50233333333,6.32041666667
241.92,5.36783333333,0.150166666665,3.11558333333,0.1875,5.14266666666,1.57675,4.95491666667,1.42658333333,2.96550000001
242.29,5.15008333333,-0.286,3.39766666666,0.715500000002,4.54233333333,2.0745,5.07875,0.643583333335,2.78983333333
242.67,2.25408333333,-1.98083333334,1.366,-0.649000000002,2.35666666667,0.785499999999,2.69808333333,-1.33183333334,1.63925
243.05,1.26883333334,-2.94933333333,-0.514416666665,-1.81758333333,0.823,0.377250000001,2.05766666667,-2.5035,1.06308333333
243.42,0.974500000009,-3.22591666667,-1.81441666667,-2.68800000001,0.403416666669,-0.268916666667,1.51216666667,-3.02433333333,-0.2015
243.80,2.62816666667,-1.79483333333,0.160333333335,-1.795,2.43575,0.897333333332,2.8525,-2.01916666666,0.993583333335
244.17,3.26225,-2.32566666667,0.0645833333325,-1.938,2.39025,0.839833333333,2.97158333333,-2.487,1.066
244.55,4.48483333333,-1.04958333333,1.11325,-0.922583333334,3.467,2.32183333333,3.62608333333,-1.46308333333,2.19466666667
244.92,5.67250000001,0.175416666666,2.28058333333,0.701916666666,4.70758333333,3.47941666667,5.20458333332,-0.117083333332,3.8595
245.30,3.6975,-1.13141666667,0.634583333333,-0.193250000001,3.14566666667,1.95916666667,4.02866666667,-1.73858333333,3.09041666666
245.67,1.77491666666,-1.85183333333,-0.84875,-0.925833333333,1.77466666667,0.66875,2.18608333334,-3.16358333334,2.10916666667
246.05,-0.245083333335,-3.16175,-2.64708333333,-3.13725,0.58825,-1.27441666667,0.0489999999975,-4.951,0.686166666664
246.42,-0.526666666665,-3.11366666666,-3.36533333333,-3.5485,0.389166666665,-1.23633333333,-0.389083333333,-4.8535,0.412166666667
246.79,0.445250000003,-2.20525,-2.26883333333,-2.77783333333,1.16616666667,-0.657333333333,0.402916666665,-3.626,1.29341666666
247.17,1.15075,-1.19058333333,-0.753916666665,-1.66658333333,1.88475,0.138916666667,1.13108333333,-2.81733333333,2.004
247.54,0.864083333333,-1.36325,-0.019166666665,-1.4785,2.05458333333,0.671999999999,1.22891666667,-2.07366666667,2.15058333333
247.92,-1.65508333333,-3.81066666667,-2.42508333333,-3.88758333333,-0.827583333333,-1.50133333333,-1.00075,-4.19533333333,-0.173083333334
248.29,-2.92241666667,-4.46841666667,-2.92225,-4.80775,-1.58383333333,-2.48858333333,-1.65916666667,-4.90183333333,-1.05575
248.67,-3.87733333333,-4.93816666667,-3.395,-5.11191666666,-2.08333333333,-3.06716666667,-2.19908333333,-5.517,-2.00608333333
249.04,-5.76433333333,-6.43275,-4.57391666667,-6.55808333333,-3.44616666667,-4.6365,-3.96825,-6.97583333334,-3.48783333333
249.42,-6.62624999999,-7.74941666667,-5.27850000001,-7.56958333333,-4.24508333333,-5.52558333333,-4.76183333333,-7.41250000001,-4.62716666668
249.79,-5.91800000001,-7.70525,-5.07241666667,-7.7295,-3.88891666667,-5.2415,-4.20275,-7.22216666667,-4.44441666667
250.17,-5.19541666667,-7.38175,-4.52675000001,-6.89308333334,-3.08633333333,-4.29516666667,-3.80658333334,-6.32716666666,-3.65233333333
250.54,-4.6175,-7.43166666667,-3.87983333333,-6.58475,-2.43166666667,-4.37158333334,-3.57916666666,-6.03833333333,-3.30608333333
250.92,-4.97075,-7.45608333333,-3.68408333333,-6.37424999999,-2.25133333333,-3.91825,-3.83041666667,-5.49708333333,-3.42091666666
251.29,-5.31141666667,-8.21125,-4.39550000001,-6.37983333333,-1.49583333333,-3.51041666666,-4.18208333333,-5.58608333333,-4.15133333333
251.66,-2.45458333333,-4.96966666667,-2.15141666666,-3.1515,1.39391666667,-0.575749999998,-1.39391666667,-3.24241666667,-1.18175
252.04,-0.395416666667,-2.94991666667,-0.152166666667,-0.48675,4.34916666667,1.5815,-0.060833333335,-1.30775,1.12525
252.41,-0.251666666669,-4.08816666667,-1.44649999999,-0.8805,4.08791666668,1.57233333333,-0.8805,-1.98116666666,0.943333333332
252.79,-0.710666666668,-5.265,-2.90700000001,-2.22883333333,3.2945,0.77525,-1.7765,-2.487,0.225999999999
253.16,0.381916666665,-4.58008333333,-2.16275,-1.8765,3.53058333333,1.11325,-1.36775,-1.62225000001,0.922416666667
253.54,3.42958333333,-1.41016666667,-0.032166666665,0.512916666665,5.92958333334,3.3655,0.41675,0.577,3.33341666667
253.91,4.1,-1.06666666667,0.699999999999,1.43333333334,6.49999999999,4.2,0.533333333334,1.79999999999,4.03333333333
254.28,5.26866666667,-0.344333333333,2.066,2.37608333333,7.40358333334,4.95858333333,1.68741666667,3.06483333332,4.85524999999
254.66,5.8155,0.319166666667,2.8015,3.08508333334,7.97874999999,6.17008333333,1.73775,3.79450000001,5.31916666666
255.03,6.50583333333,0.182749999998,2.33925,2.74116666667,8.44299999999,4.75141666666,1.57175,3.39908333332,5.11699999999
255.41,6.91316666667,-0.11225,1.90575,1.19583333333,7.77283333334,3.62475,0.822083333336,4.03591666667,4.89533333333
255.78,5.78458333333,-3.31708333333,-0.525833333333,-2.22491666667,5.21841666666,0.647083333335,-2.34633333333,1.41591666667,2.42716666666
256.15,4.72775,-3.92625,-1.883,-4.00641666666,3.00483333334,-0.240416666668,-3.28533333334,0.280416666675,0.240416666668
256.53,7.18125,-0.4225,1.34408333333,-0.576083333334,5.22258333332,3.22575,-0.806499999997,3.49466666668,3.14899999999
256.90,5.92741666667,-0.418500000001,1.91766666667,-0.627666666667,4.56766666666,3.138,-1.04608333333,3.41683333333,3.34724999999
257.28,5.9975,-0.09475,2.36741666667,0.284083333332,5.27158333334,4.8295,0.126250000001,3.63008333332,4.19841666668
257.65,2.83266666667,-2.83275,0.275083333332,-1.92533333334,2.50275,3.35533333333,-1.65016666667,1.2375,2.31025
258.02,2.51158333333,-2.18308333333,0.422666666666,-1.52575,2.58241666667,3.35675,-1.19716666667,1.22066666667,2.58216666667
258.40,2.37808333333,-1.38225,0.874000000002,-1.23975,2.37816666667,3.61791666667,-0.894250000002,1.66675,2.988
258.77,0.996166666667,-2.44566666667,-0.507333333334,-2.26458333333,0.996416666669,2.4095,-1.59416666667,0.308,1.64866666667
259.15,1.04991666667,-2.29641666667,-0.262499999999,-1.83725,0.426583333332,2.96908333333,-1.1155,0.213166666668,1.45983333333
259.52,1.19483333333,-1.89066666667,-0.135999999998,-1.25525,0.378083333332,3.13075,-0.892333333333,0.01525,1.64858333333
259.89,0.664916666667,-1.72616666667,0.155583333333,-1.03283333333,0.339499999999,3.11258333333,-0.933833333334,0.0282499999975,1.59883333333
260.27,1.07616666667,-1.71075,0.4,-0.648500000001,0.965750000002,3.42166666667,-0.786416666665,0.35875,2.1385
260.64,0.0684166666667,-2.59575,-0.519249999999,-1.73508333333,0.204916666666,2.59566666667,-1.47533333333,-0.573916666668,1.07916666667
261.01,0.589333333333,-2.31641666666,-0.301666666667,-1.16508333333,0.657916666668,2.87825,-1.05541666667,-0.342666666665,1.52116666667
261.39,0.624916666666,-2.12508333333,-0.4305,-1.15275,0.736000000001,2.5555,-1.00008333333,-0.319416666667,1.33325
261.76,1.64941666667,-0.8825,0.694416666668,0.0579166666657,2.15566666666,3.61683333334,0.260416666668,0.752333333332,2.25691666667
262.13,2.0105,-0.736583333333,0.982166666667,0.12275,2.609,3.85216666667,0.629333333333,1.105,2.54758333333
262.51,2.70533333333,-0.43425,1.3695,0.601166666664,3.55716666667,4.2585,1.15233333333,1.40283333333,2.70525
262.88,3.63675,0.383833333335,2.11975,1.1695,4.49558333334,4.80616666667,1.35225,2.11991666667,2.99708333333
263.25,3.12233333333,-7.4998340871e-13,1.74375,0.5475,4.72416666667,4.19725,0.79075,1.399,2.89933333333
263.63,2.92666666667,-0.066916666665,2.21166666667,0.335166666665,5.1385,4.0885,0.960499999998,1.25116666667,3.1055
264.00,2.56775,-0.532916666668,1.21108333333,-0.242333333335,5.1115,3.41566666667,0.654166666668,0.629833333334,2.61616666667
264.37,2.36375,-0.511666666668,0.852916666667,-0.41425,4.23983333333,2.85083333333,0.414166666667,0.0487499999993,1.99808333333
264.75,3.222,0.484666666665,1.50183333333,0.290666666667,4.50583333333,3.17333333333,0.726750000003,0.896250000001,2.68883333334
265.12,3.8145,1.48216666667,2.06525,0.340166666668,4.71316666666,3.71716666667,1.31191666666,1.31208333333,2.91558333334
265.49,3.91308333333,1.6425,2.31883333333,0.289666666668,5.0965,4.372,1.3285,1.37675,2.87425
265.87,2.84833333333,0.941583333333,1.38883333333,-0.659333333333,4.19025,3.36641666666,0.3295,0.5885,2.048
266.24,2.44583333333,0.611416666667,1.404,-0.792583333334,3.2155,2.96641666667,-0.316833333333,0.0453333333343,1.404
266.61,2.81358333333,1.67516666667,2.08325,8.333333425e-05,2.70625,3.88741666667,0.150416666667,0.5585,2.23375
266.98,3.35033333333,2.11466666667,2.57541666667,0.92125,3.28733333333,4.71116666667,1.31916666667,1.42383333333,3.28716666667
267.36,3.81925,2.451,2.7165,1.00083333334,3.59475,5.4125,1.69541666667,2.65516666667,3.90116666666
267.73,4.02708333333,2.71116666667,2.55175,1.31591666667,3.44883333333,5.84116666666,2.05341666667,2.93058333333,4.06708333333
268.10,3.21433333333,1.369,1.66666666667,0.258000000003,1.885,4.90083333333,1.3095,1.86508333333,3.1945
268.48,2.64625,1.3625,1.56008333333,0.0591666666675,1.57975,4.91716666666,1.42183333333,2.44858333333,3.33725
268.85,2.55625,1.0065,1.711,0.302083333335,1.59025,4.95166666667,1.18741666667,2.03291666667,3.78425
269.22,1.6945,0.219083333333,1.01675,0.119666666667,1.0765,4.68516666667,0.219333333333,1.59491666667,3.22958333333
269.59,1.65116666667,0.310750000001,1.04891666667,0.155416666665,0.699500000002,4.00158333333,0.0194166666675,1.67041666666,3.14683333333
269.97,1.78025,0.151416666667,0.852249999999,0.132499999999,0.454583333334,3.80683333334,0.0,1.36358333333,2.89766666667
270.34,1.464,0.206416666668,0.731833333334,0.262749999999,0.750750000002,3.86633333333,0.46925,1.46383333334,2.72158333333
270.71,0.0362500000007,-1.507,-0.671833333333,-0.871499999998,-8.25024076834e-13,2.9775,-0.508416666667,0.798749999998,1.67033333333
271.09,0.0173333333332,-1.08091666667,-0.3835,-0.662583333333,0.0349999999991,3.31258333333,-0.400916666667,1.168,1.90033333333
271.46,1.314,0.0166666666665,0.7985,1.08133333333,1.28075,4.2415,0.848333333333,1.94608333333,2.82766666667
271.83,1.4105,-0.178416666668,1.216,1.54016666667,1.81591666666,4.32875,0.89175,2.18875,2.91833333333
272.20,1.77575,0.700916666667,1.46408333333,1.79116666667,2.30533333333,4.79741666667,1.0905,2.32091666667,2.81925
272.58,1.66058333333,0.682833333332,1.583,1.52091666667,2.37441666667,4.90358333333,1.41208333334,1.70691666667,2.85541666667
272.95,1.20141666667,0.517083333333,1.17091666666,1.03416666667,2.03775,4.39466666666,1.5055,1.399,2.17458333333
273.32,1.65775,1.2245,1.56816666667,1.28425,2.37441666667,4.86858333333,2.40441666667,1.62791666667,2.53875
273.69,0.974916666667,0.563583333332,1.08158333334,0.563666666665,1.56933333333,4.81416666667,2.27,0.883499999998,2.072
274.06,1.34516666667,0.989666666665,1.31408333333,0.850416666666,1.77791666667,4.963,2.53575,1.1595,2.25716666667
274.44,1.336,0.890666666668,0.683749999999,0.445250000002,1.49475,5.00966666667,2.27416666667,0.93825,2.24233333333
274.81,2.47216666667,2.34125,1.88275,1.47341666667,2.79966666667,5.91016666667,3.3235,1.32608333333,3.01241666667
275.18,2.193,2.00741666667,1.63625,1.33266666667,2.581,5.0945,3.13758333333,0.55675,2.46275
275.55,0.471666666666,0.663916666666,-0.122416666667,-0.541583333333,1.25791666666,3.54641666667,1.74691666667,-1.10066666667,0.401666666668
275.93,0.387583333332,1.00416666667,-0.352333333333,-0.687,0.880916666667,3.17116666667,1.49758333333,-1.46225,0.0704166666675
276.30,1.55241666667,1.96283333333,0.892249999999,0.446083333335,2.03416666667,4.247,2.74808333333,-0.0713333333327,1.49891666667
276.67,3.02858333333,3.172,2.06091666667,1.81,3.24366666667,5.32258333333,3.78133333334,1.2545,2.61658333333
277.04,3.46008333333,3.62316666667,2.69933333333,2.31883333334,3.85883333333,6.05091666666,4.52908333334,1.64866666667,3.098
277.41,2.81383333333,2.81375,2.34491666667,2.1465,3.19266666667,5.14075,3.80591666666,1.17258333333,2.54316666667
277.79,3.22008333334,3.64483333333,2.47691666667,2.67166666667,3.68025,5.361,4.12225,1.39783333333,2.95483333334
278.16,3.26175,3.99641666667,2.79575,2.90308333333,3.871,6.0395,4.28308333333,1.48758333333,3.19008333333
278.53,4.65675,5.42708333333,4.07908333334,4.07933333333,4.8845,7.4055,5.46225,2.97633333333,4.48183333333
278.90,4.48175,5.2345,3.64141666667,3.95658333333,4.35941666667,7.2305,5.49725,2.78366666667,4.23675
279.27,4.31408333333,5.18,3.60375,3.69025,3.93291666666,7.60575,5.61325,2.75466666667,4.17541666667
279.64,5.3075,6.18658333334,4.96958333333,4.90183333333,4.66533333333,8.85733333333,6.79508333333,3.854,5.5105
280.02,4.69191666667,5.89441666667,4.82733333333,4.75933333333,4.55633333333,8.79074999999,7.28333333333,3.59083333333,5.38633333333
280.39,4.76658333333,6.42658333333,5.25966666667,5.22675,5.12825,9.04016666666,7.74166666667,3.81333333333,5.45691666667
280.76,4.87925,6.78433333333,5.46766666667,5.68458333334,5.34383333333,9.09216666666,7.91516666666,4.01166666667,5.66925
281.13,5.14316666667,7.09583333333,5.57541666667,5.64999999999,5.23258333333,8.87008333333,7.70725,3.92075,5.3815
281.50,5.82316666667,8.07075,6.29008333333,6.17341666667,6.14425,9.51533333332,8.39174999999,4.36375,6.20258333333
281.87,6.2535,8.43375,6.69825,6.45450000001,6.56916666668,9.91108333333,8.93574999999,5.0775,6.32533333333
282.25,6.16983333333,8.33341666667,6.63033333333,6.32341666667,6.22558333334,9.51991666665,8.93350000001,4.92741666667,6.12791666667
282.62,6.20616666667,8.38766666666,7.19508333333,6.55825000001,6.65291666667,9.49858333334,9.21400000001,4.97283333333,6.47683333333
282.99,5.66033333334,7.79616666667,6.73483333333,5.93541666667,6.10583333333,8.68724999999,8.71325000001,4.573,5.97475
283.36,5.91433333333,7.75083333333,6.73758333333,6.193,6.52225000001,8.5995,8.89050000001,4.85041666667,6.20583333333
283.73,5.59708333334,7.28841666667,6.28116666666,5.63433333333,6.29358333334,8.18400000001,8.58216666667,4.44041666667,5.77125
284.10,6.08341666667,7.58341666667,6.29758333333,5.76183333333,6.52383333333,8.36908333334,8.41666666667,4.47616666667,5.881
284.47,5.62958333333,6.98133333333,5.46633333333,5.07,5.76908333334,7.90208333333,7.9255,3.89291666667,5.44275
284.85,4.99308333333,6.50708333333,4.5885,4.33433333333,5.06241666667,7.11966666667,7.25841666667,3.06283333333,4.78508333333
285.22,5.0,6.58741666667,4.48975,4.67116666667,4.92058333333,7.0635,7.22216666668,3.15183333333,5.18141666667
285.59,5.32516666667,6.98533333334,4.77933333333,5.1805,5.23625,7.58700000001,7.72058333333,3.654,5.2585
285.96,5.266,6.882,4.76041666666,5.33191666667,5.07916666666,7.53075,7.45391666667,3.35316666666,5.50783333333
286.33,5.35558333333,6.80633333333,4.99566666667,5.3665,5.26816666667,7.908,7.53708333333,3.33758333333,5.87916666667
286.70,4.48541666666,6.02458333333,4.12275,4.66141666666,4.25458333333,7.15699999999,6.73925,2.40758333333,5.10108333333
287.07,4.90266666666,6.39675,4.626,5.14608333334,4.79200000001,7.54758333334,7.105,2.82208333333,5.58875
287.44,4.81808333333,6.6825,4.76191666666,5.21116666667,4.98658333333,7.77175,7.08666666667,2.76291666667,5.67166666667
287.82,4.85175,6.7835,5.16608333334,5.402,4.94175,7.98516666666,6.91825,2.78533333334,5.91866666666
288.19,5.35158333333,7.1995,5.72575,5.68025,5.36283333333,8.4355,7.19941666666,3.33333333333,6.27
288.56,5.56316666667,7.56641666667,6.39883333334,6.38733333333,5.94083333334,8.68808333334,7.45183333333,3.85775,6.891
288.93,6.42166666667,7.98991666667,7.326,7.25733333333,6.60483333332,9.47808333334,8.04716666666,4.76191666667,7.54341666667
289.30,5.95741666666,7.47558333333,6.95391666667,6.74558333333,6.30516666666,9.24891666666,7.61483333333,4.6245,7.00041666667
289.67,5.94241666667,7.06825,6.91725,6.10483333333,5.97741666666,9.09941666667,7.30025,4.63091666666,6.85933333333
290.04,5.99441666667,7.20483333334,7.158,6.00625,6.24108333334,9.1915,7.42825,4.73675,7.14625
290.41,5.46466666666,6.9465,6.66175,5.47641666667,5.7255,8.53475,6.94625,4.43333333333,6.49591666667
290.78,5.73141666666,7.32616666667,7.00258333333,5.7675,6.17508333333,8.82500000001,7.06225,4.84408333333,6.63066666667
291.15,5.55541666666,7.363,6.68358333334,5.60408333333,5.82233333333,8.75783333334,6.8535,4.71866666667,6.40466666667
291.52,5.17325,6.99116666667,6.2835,5.07558333333,5.31966666666,8.21124999999,6.32,4.33141666666,5.84425
291.89,5.32891666667,7.08458333333,6.24391666667,5.10616666667,5.45258333334,8.02425000001,6.33041666667,4.38925,5.73691666667
292.26,5.07791666667,7.01366666667,6.2595,5.24141666667,5.31666666667,8.13216666667,6.41033333334,4.51225,5.92008333333
292.64,4.85575,6.72733333334,6.15833333333,4.957,4.99483333333,7.75183333333,6.10766666667,4.32483333333,5.56416666667
293.01,3.51775,5.78916666667,4.97141666667,3.907,3.89416666667,6.76258333333,5.19191666667,3.245,4.54308333333
293.38,3.52708333333,5.89141666667,5.15516666667,4.10858333333,4.0955,7.08025,5.23258333333,3.385,4.63825
293.75,2.45941666667,5.38991666667,4.3565,3.85933333333,3.37525,6.057,4.35641666667,2.66883333333,3.87225
294.12,2.0155,5.06475,4.03091666667,3.60475,2.99741666667,5.69766666667,3.88875,2.429,3.13941666667
294.49,2.03,5.02508333333,3.72183333333,3.60916666667,3.17041666666,5.37583333334,3.79691666667,2.40608333333,3.17033333333
294.86,1.88675,4.77758333334,3.59233333333,3.6405,3.10825,5.26133333333,3.70108333334,2.11658333333,3.10833333333
295.23,2.18991666667,4.97925,4.02283333333,4.12616666667,3.63066666667,5.59016666667,3.79208333333,2.59333333333,3.51533333333
295.60,2.84708333333,5.31091666667,4.59925,4.58825,4.15033333333,6.04466666666,4.24883333333,3.26316666667,4.17208333333
295.97,2.47916666667,5.40625,4.3125,4.52083333333,3.97916666666,6.07291666666,4.16666666667,3.35416666667,4.32291666667
296.34,2.0135,4.79466666667,3.5985,3.87766666667,3.46875,5.53233333333,3.54858333334,2.84091666667,3.87766666667
296.71,2.168,4.93608333333,3.53266666666,3.84258333333,3.50366666667,5.80716666667,3.36825,2.85525,3.75516666667
297.08,2.19466666667,4.97541666667,3.74583333333,3.85916666666,3.70791666667,5.89283333333,3.24433333333,3.05525,3.95383333333
297.45,2.52925,5.18108333333,4.07708333334,4.09608333333,3.79408333333,6.0025,3.48258333333,3.4165,4.17141666667
297.82,2.81541666667,5.1615,4.35433333333,4.18541666667,3.97891666667,6.19375,3.68808333333,3.32208333333,4.58891666667
298.19,2.86275,4.96033333333,4.35566666667,4.21391666667,3.93983333333,6.16966666667,3.67525,3.354,4.67683333333
298.56,3.1845,5.25341666667,4.85325,4.71008333333,4.2525,6.65533333333,3.94733333333,3.85208333333,4.99616666667
298.93,2.8845,4.84633333334,4.33183333333,4.38041666666,3.6035,6.22583333333,3.37016666667,3.42858333333,4.49683333333
299.30,2.17133333333,4.202,3.68916666667,3.38775,2.77441666667,5.58908333333,2.6035,2.65383333333,3.63891666667
299.67,1.70858333334,3.847,3.36475,3.06083333333,2.26425,5.2725,2.29566666667,1.97066666667,3.19716666667
300.04,1.44166666667,3.29841666667,2.97075,2.56658333333,1.59466666667,4.64191666667,1.64908333333,1.39791666667,2.56658333333
300.41,0.801333333333,2.60991666667,2.60991666667,2.049,0.755499999999,4.08641666667,1.19058333333,0.824,1.94583333333
300.78,0.485250000001,2.36741666667,2.37916666667,1.79916666667,0.284,3.81166666666,1.00616666667,0.674666666666,1.90575
301.15,0.824833333334,2.7535,2.6565,2.25616666667,0.473166666666,4.17275,1.41916666667,1.06758333333,2.19541666667
301.52,0.441916666667,2.63866666666,2.28266666667,1.87775,0.515583333333,4.18508333334,1.04316666667,0.785416666666,2.22125
301.89,0.338416666666,2.782,2.0675,1.80433333334,0.551333333332,4.37333333334,0.902249999999,0.977333333334,1.9925
302.26,0.225583333333,2.46866666667,1.767,1.69166666666,0.175333333334,4.173,0.526416666666,0.777000000003,1.85458333333
302.63,-0.3255,1.77675,1.38883333333,1.25133333333,-0.362916666665,3.80383333333,0.05,0.550416666668,1.55158333333
303.00,-0.856833333334,1.58966666667,1.068,0.894166666667,-0.322833333335,3.61408333333,0.0246666666683,0.472000000001,1.53991666667
303.37,-1.44333333333,0.9915,0.589666666666,0.451833333332,-0.778166666668,2.92425,-0.690250000001,-8.33333342501e-05,1.10441666667
303.74,-1.7485,0.9425,0.409249999999,0.421666666667,-0.843333333332,2.69091666667,-0.855666666668,0.335083333333,1.09108333333
304.10,-2.17383333333,0.54975,0.274833333334,0.512333333335,-1.09933333333,2.41116666667,-0.96208333333,0.312250000001,0.786999999998
304.47,-1.96141666667,1.23691666667,0.712083333335,1.037,-0.474749999998,2.82341666667,-0.837166666665,0.787166666667,1.16191666667
304.84,-2.48216666667,0.747166666668,0.367166666668,0.797916666667,-0.607999999998,1.95033333333,-0.873916666665,0.417916666666,0.785166666667
305.21,-1.89116666667,1.14733333333,0.743833333333,1.02125,-0.100999999999,2.15566666667,-0.403333333333,0.945500000003,1.02108333333
305.58,-2.11791666667,0.90775,0.479166666667,0.63025,-0.479166666667,1.62641666667,-0.744083333333,0.806833333332,0.542166666667
305.95,-1.81433333333,1.05116666667,0.73825,0.900833333333,-0.237750000001,1.56416666667,-0.538083333333,1.20116666667,0.863166666667
306.32,-1.3745,1.91925,1.44883333333,1.53533333333,0.458249999999,1.96883333333,0.012416666665,1.93166666667,1.39925
306.69,-0.855666666666,2.35625,1.637,1.66166666667,0.545750000001,1.8725,0.235583333334,1.922,1.4385
307.06,-0.432916666668,2.411,2.1265,2.06491666667,0.927333333334,1.92891666666,0.445166666668,2.42341666667,1.61966666667
307.43,0.263416666664,3.05325,2.71791666666,3.3645,1.49658333333,2.65816666667,1.353,3.14891666667,2.11933333333
307.80,0.392333333334,3.18591666667,2.68658333333,3.32858333333,1.49791666667,2.5915,1.24816666666,3.20975,1.902
