wavelength,Back_DigCarf,Belly_DigCarf,Breast_DigCarf,Crissum_DigCarf,Crown_DigCarf,DorTail_DigCarf,Patch10_DigCarf,Rump_DigCarf,Throat_DigCarf,WingTip_DigCarf
593.47,6.0638,21.0003282051,16.7138666667,14.5470666667,6.15156666667,6.86413333333,15.4139666667,9.42953333333,6.78026666667,8.62426666668
593.80,6.10196666667,20.9770666667,16.6802666667,14.5484,6.1553,6.87266666667,15.4158333333,9.44893333334,6.78553333333,8.62279999999
594.14,6.14606666667,21.0421128205,16.7414,14.6106666667,6.1941,6.90193333333,15.4715666667,9.46580000001,6.79886666667,8.64693333334
594.48,6.20543333333,21.0985076923,16.7840666667,14.7138666667,6.25546666667,6.95373333333,15.5512,9.52573333333,6.8618,8.71433333333
594.81,6.1345,21.046974359,16.7296666667,14.6829333333,6.1877,6.89066666667,15.5331,9.45686666667,6.8104,8.67513333334
595.15,6.14176666667,20.9984051282,16.7143333333,14.6892666666,6.18186666667,6.9022,15.5320666667,9.41606666667,6.7892,8.66326666666
595.49,6.157,21.0046051282,16.7173333333,14.7257333333,6.21223333333,6.92906666667,15.5572333333,9.4348,6.814,8.66533333333
595.82,6.199,21.0520205128,16.773,14.8045333333,6.2365,6.95853333333,15.6207666667,9.47446666667,6.84166666667,8.69293333333
596.16,6.14243333334,20.9773897436,16.6733333333,14.7506,6.1608,6.8778,15.5528666667,9.40500000001,6.77506666667,8.61386666666
596.50,6.1415,20.9753333333,16.6538666667,14.7958666667,6.1354,6.8896,15.5458666667,9.42793333333,6.791,8.64199999999
596.83,6.1756,21.0655230769,16.7130666666,14.855,6.19153333333,6.93973333333,15.5690666667,9.4692,6.84833333333,8.69286666666
597.17,6.1996,21.0685794872,16.698,14.8920666666,6.20356666667,6.9448,15.5697666667,9.45426666667,6.841,8.68946666666
597.51,6.1596,21.0147641026,16.6608666667,14.8864666667,6.16513333333,6.8916,15.5360666667,9.40566666667,6.7878,8.64453333334
597.84,6.18216666667,20.9946666667,16.6553333333,14.9365333333,6.18406666667,6.92973333333,15.545,9.44433333334,6.82173333333,8.66406666667
598.18,6.16133333333,20.9786410256,16.6620666667,14.9292,6.17343333333,6.92433333333,15.5171,9.42819999999,6.79546666667,8.65280000001
598.52,6.18603333333,21.0243846154,16.6564,14.964,6.20523333333,6.95406666667,15.4995,9.45800000001,6.81846666667,8.6804
598.85,6.1951,21.0584512821,16.6561333333,15.0036,6.22953333334,6.9468,15.5132666667,9.50553333332,6.8622,8.66593333333
599.19,6.23756666667,21.1170615385,16.6902666667,15.0397333333,6.23186666667,6.9508,15.5543333333,9.55900000001,6.86306666667,8.68153333333
599.53,6.18983333333,21.0200205128,16.6125333333,14.9691333333,6.16576666667,6.92533333333,15.4936333333,9.50713333333,6.80026666667,8.63586666667
599.86,6.14826666667,21.0308564102,16.6312666667,14.9870666667,6.15346666667,6.9236,15.458,9.51220000001,6.76473333333,8.62819999999
600.20,6.11166666667,20.9740871795,16.594,14.9559333333,6.1087,6.85813333333,15.3870333333,9.46226666667,6.69666666667,8.56586666666
600.53,6.12963333333,20.9787589744,16.5572666667,14.9746,6.0727,6.84526666667,15.4007,9.46206666666,6.6852,8.55666666667
600.87,6.1046,20.9757487179,16.5608666667,15.0335333333,6.08326666667,6.86566666667,15.3936,9.51559999999,6.67766666667,8.53026666667
601.21,6.1316,21.0631538461,16.6164666667,15.1232666667,6.12783333333,6.90686666667,15.4163,9.56186666667,6.72993333333,8.57166666667
601.54,6.11816666667,21.1278666667,16.6388666667,15.1692666667,6.13676666667,6.88693333333,15.4083,9.55953333333,6.7442,8.57253333334
601.88,6.09623333333,21.1069435897,16.5777333333,15.174,6.0882,6.84966666667,15.3852666667,9.54653333333,6.7138,8.54966666666
602.21,6.00976666667,21.0719794872,16.5293333333,15.1537333333,5.99253333333,6.77753333333,15.3170666667,9.47426666666,6.64206666667,8.47446666667
602.55,6.034,21.078374359,16.55,15.1916,5.9885,6.79113333333,15.3033666667,9.46666666667,6.635,8.49773333334
602.88,5.96276666667,20.9560717949,16.4654666667,15.1454666667,5.9128,6.705,15.1952,9.35466666666,6.5624,8.43606666666
603.22,6.04296666667,21.0460153846,16.523,15.2444,5.9865,6.75546666667,15.2500333333,9.39759999999,6.6468,8.50033333332
603.56,6.08863333334,21.0996974359,16.5636666667,15.3128,6.04746666667,6.79813333333,15.3232666667,9.41933333333,6.72033333333,8.56006666666
603.89,6.14703333333,21.1602615385,16.6072,15.4102666667,6.11166666666,6.86046666667,15.4272666667,9.48546666666,6.78933333333,8.62446666667
604.23,6.1597,21.1410461538,16.6309333334,15.4412666667,6.15076666667,6.89593333333,15.4369666667,9.49000000001,6.79846666667,8.6468
604.56,6.12663333334,21.1066461539,16.6190666667,15.4388,6.12803333333,6.8566,15.4036333333,9.4344,6.75173333333,8.64046666667
604.90,6.13833333333,21.1038974359,16.6269333333,15.4482666667,6.1324,6.87446666667,15.3979333334,9.43940000001,6.74793333334,8.64479999999
605.23,6.1797,21.1394717949,16.6512,15.4948666667,6.1837,6.9262,15.4529666667,9.47173333332,6.79,8.69446666667
605.57,6.26643333333,21.1982358974,16.7412,15.608,6.28436666667,7.0026,15.5139666667,9.53933333333,6.85653333333,8.74153333333
605.90,6.33786666667,21.1945794872,16.7632,15.6886666667,6.3484,7.06186666667,15.5366666667,9.57813333335,6.91173333334,8.78833333333
606.24,6.31283333333,21.1843179487,16.7176666667,15.6814,6.31583333333,7.02753333333,15.5059666667,9.5414,6.86033333333,8.7346
606.58,6.3498,21.2594564103,16.7682666667,15.7792,6.35683333333,7.0604,15.5341666667,9.55939999999,6.9036,8.7574
606.91,6.33016666666,21.2679025641,16.7763333333,15.8424666667,6.33973333333,7.04753333333,15.5234,9.57226666665,6.89346666667,8.74233333333
607.25,6.40806666667,21.3038410256,16.8259333333,15.9130666667,6.35676666667,7.08073333333,15.5303,9.62046666667,6.906,8.78039999999
607.58,6.46813333333,21.390225641,16.8806666666,15.9942666667,6.39123333333,7.13853333333,15.5434333333,9.65373333333,6.95413333334,8.83393333333
607.92,6.42016666667,21.3464871795,16.8242666667,15.9813333334,6.3242,7.0718,15.4833333333,9.61000000001,6.90253333333,8.78406666666
608.25,6.47716666667,21.423051282,16.8474,16.0481333333,6.33486666667,7.12913333333,15.5160666667,9.63026666667,6.96686666667,8.82573333333
608.59,6.47413333333,21.4423846154,16.832,16.0938,6.32956666667,7.1176,15.4959666667,9.63006666667,6.9474,8.8266
608.92,6.5052,21.4665384616,16.8503333333,16.1547333333,6.3154,7.13986666667,15.4834666667,9.6378,6.94193333333,8.85539999999
609.26,6.45976666667,21.4595282051,16.7888,16.166,6.26766666667,7.12733333333,15.4698,9.58326666667,6.91933333333,8.83340000001
609.59,6.44296666667,21.4656820513,16.7442,16.1592,6.24103333333,7.11073333333,15.4493666667,9.57073333334,6.87366666667,8.79679999999
609.93,6.49503333333,21.5623282051,16.8379333333,16.2965333333,6.3326,7.1922,15.5284666667,9.63206666667,6.95853333333,8.9286
610.26,6.51846666667,21.5889333333,16.8252666667,16.3278666667,6.3435,7.2358,15.5692333333,9.66939999999,6.97186666667,8.95033333333
610.60,6.49446666667,21.5184358974,16.7796,16.2793333333,6.32906666667,7.197,15.506,9.61840000001,6.92133333333,8.9032
610.93,6.4342,21.4766871795,16.6960666667,16.2536,6.30143333333,7.156,15.4493,9.57873333333,6.89286666667,8.86826666666
611.27,6.40246666667,21.4284923077,16.6785333333,16.2602666667,6.28166666667,7.1264,15.4312,9.54420000001,6.84046666667,8.84273333334
611.60,6.45113333333,21.4825692308,16.7045333333,16.3458666667,6.33533333333,7.165,15.4456,9.57820000001,6.87393333333,8.91413333334
611.93,6.50626666667,21.5416461538,16.7342666667,16.4174,6.3975,7.21906666667,15.4967666667,9.65053333332,6.92906666667,8.97846666667
612.27,6.51313333333,21.527574359,16.7034666667,16.4266,6.39673333333,7.221,15.5145333333,9.62633333332,6.94926666667,8.99193333333
612.60,6.46506666667,21.4887435897,16.6452666667,16.3894,6.36086666667,7.18333333333,15.5002666666,9.56746666665,6.896,8.92666666666
612.94,6.4273,21.4302,16.6240666667,16.3416,6.33236666667,7.13253333333,15.4298333333,9.53546666666,6.84733333333,8.90213333334
613.27,6.52943333334,21.5115692308,16.7399333333,16.4760666667,6.43913333334,7.19466666667,15.5333333333,9.61899999999,6.9604,9.02586666667
613.61,6.54286666667,21.5065333333,16.7362,16.4829333333,6.4123,7.20486666667,15.5246333333,9.63319999999,6.96946666667,9.02233333334
613.94,6.62296666667,21.5755641026,16.8408666667,16.5884666667,6.48903333333,7.29006666667,15.5788333333,9.72526666667,7.02773333333,9.1378
614.28,6.68376666667,21.6950923077,16.8990666667,16.7216666667,6.52416666667,7.33593333333,15.6722333333,9.78226666667,7.0918,9.26126666667
614.61,6.6689,21.7051794872,16.9195333333,16.7549333333,6.47616666667,7.31226666667,15.7083666667,9.76739999999,7.0546,9.24713333333
614.94,6.6511,21.7376871795,16.9396,16.8064,6.47883333333,7.30873333333,15.6914333333,9.76593333333,7.04993333333,9.27339999999
615.28,6.64653333333,21.7530512821,16.9802666667,16.8817333333,6.48636666667,7.32253333334,15.7718333333,9.78886666666,7.07873333333,9.27186666667
615.61,6.6552,21.7219333333,16.9822,16.9184666667,6.478,7.33153333333,15.7614666667,9.80093333333,7.07233333333,9.2738
615.95,6.67513333334,21.7853846154,17.0538666666,16.9767333333,6.50636666667,7.3516,15.7841,9.84706666667,7.1408,9.34579999999
616.28,6.7215,21.8006820513,17.0872666667,17.0647333333,6.56046666667,7.36013333333,15.7920666667,9.88406666667,7.18366666667,9.41639999999
616.61,6.75643333333,21.8969282051,17.1395333333,17.167,6.58653333333,7.3818,15.8734,9.92646666665,7.267,9.50740000001
616.95,6.6853,21.8339948718,17.1038666667,17.1450666667,6.52396666667,7.33833333333,15.7839,9.85833333333,7.23306666667,9.44186666666
617.28,6.62696666667,21.7622820513,17.0560666667,17.1432666667,6.46063333333,7.2802,15.7529666667,9.77906666666,7.16846666667,9.37046666668
617.62,6.51193333333,21.682825641,17.0048666667,17.0875333333,6.36876666667,7.1594,15.6971666667,9.66180000001,7.11,9.27666666668
617.95,6.51003333333,21.7293692308,17.063,17.1520666667,6.44173333333,7.21393333333,15.7220666667,9.68260000001,7.16546666667,9.2946
618.28,6.57616666667,21.8083589743,17.1180666667,17.2656666667,6.55246666666,7.28546666666,15.8034666667,9.74933333334,7.26773333333,9.39139999999
618.62,6.49583333333,21.7267179487,17.0237333333,17.1988,6.49916666667,7.21466666667,15.7494333333,9.68073333333,7.2388,9.32733333333
618.95,6.49533333333,21.7483384615,17.0374666667,17.1877333333,6.49376666667,7.19753333333,15.6925,9.6732,7.2552,9.35673333334
619.28,6.51266666667,21.7969333333,17.1003333333,17.2506666667,6.52846666667,7.2124,15.7468,9.66926666667,7.28233333333,9.38940000001
619.62,6.43833333333,21.7267179487,17.0424666667,17.2242666667,6.48013333333,7.1358,15.6902666667,9.59333333333,7.1908,9.28840000001
619.95,6.4607,21.7827846154,17.0939333333,17.2515333333,6.4866,7.15673333333,15.716,9.6286,7.24106666667,9.31946666667
620.28,6.49593333333,21.7819025641,17.1032,17.2878,6.4974,7.16933333333,15.7163333333,9.61999999999,7.217,9.33013333334
620.62,6.50743333333,21.8086358974,17.1036666667,17.3322666667,6.49843333333,7.1732,15.7611666667,9.63713333333,7.23926666666,9.35933333334
620.95,6.5335,21.8233282051,17.0869333333,17.3286,6.54446666667,7.176,15.7734,9.65453333333,7.27753333333,9.38886666666
621.28,6.48436666667,21.8261076923,17.0438666667,17.3417333333,6.51206666667,7.149,15.7346,9.60286666667,7.25206666667,9.37166666667
621.62,6.47076666667,21.8002717949,17.0109333333,17.3252,6.4605,7.1504,15.7145,9.60866666666,7.2458,9.351
621.95,6.41456666667,21.7719897436,17.0042,17.3198,6.381,7.14866666667,15.6852,9.55833333334,7.22653333334,9.31386666667
622.28,6.4501,21.8353692308,17.0682666667,17.3766666667,6.38373333333,7.19706666666,15.6980666667,9.59846666667,7.275,9.32386666667
622.62,6.416,21.7707179487,17.0008666667,17.3685333333,6.3404,7.1548,15.7117333333,9.54326666667,7.25653333333,9.27466666667
622.95,6.33436666667,21.7240358974,16.9563333333,17.3373333333,6.2693,7.09233333333,15.6511666667,9.49026666667,7.2066,9.22453333333
623.28,6.3473,21.7167692308,16.9908,17.3891333334,6.28416666667,7.1208,15.6589,9.50126666667,7.23553333333,9.26600000001
623.62,6.2515,21.6893333334,16.98,17.4196,6.21326666667,7.04546666667,15.6298666667,9.42546666667,7.17,9.20746666667
623.95,6.20513333333,21.6839435897,16.9968666667,17.4372,6.1819,7.03966666667,15.6133,9.41593333333,7.16446666667,9.17513333334
624.28,6.15036666667,21.6654410256,16.9835333333,17.4215333333,6.13626666667,7.00133333333,15.5772666667,9.36673333333,7.0792,9.14686666666
624.62,6.16136666667,21.7094051282,17.0250666667,17.4787333333,6.12703333333,7.00306666667,15.5671,9.37346666667,7.08826666667,9.16653333334
624.95,6.24123333333,21.7388820513,17.1016,17.5452666667,6.20103333333,7.05946666667,15.6181666667,9.46059999999,7.14233333333,9.22093333334
625.28,6.26276666667,21.7116717949,17.1279333333,17.5752,6.21513333333,7.06906666667,15.6162666667,9.42500000001,7.1408,9.25493333333
625.61,6.28086666666,21.6924307692,17.1372666667,17.6188,6.24586666667,7.07733333333,15.5912666667,9.39946666667,7.13593333333,9.25553333333
625.95,6.24386666667,21.6131692308,17.0921333333,17.5988,6.234,7.038,15.5602,9.33093333334,7.0638,9.23306666667
626.28,6.32016666667,21.7147794872,17.1988,17.7134,6.33176666667,7.13886666667,15.6204333333,9.40333333334,7.10073333333,9.32213333333
626.61,6.35753333333,21.739974359,17.2246,17.7338666667,6.37863333333,7.20393333333,15.6687666667,9.43213333334,7.15386666667,9.36766666666
626.94,6.34603333334,21.7375076923,17.2172666667,17.7632666667,6.37903333333,7.1984,15.6738333333,9.41526666666,7.14173333333,9.35246666667
627.28,6.4032,21.7403179487,17.2309333333,17.8184,6.4365,7.277,15.7249666667,9.46586666667,7.21733333334,9.41926666668
627.61,6.4329,21.7157487179,17.2148666666,17.8348,6.46353333333,7.30166666667,15.7224666667,9.46973333333,7.24546666667,9.44693333333
627.94,6.46,21.7031487179,17.2337333333,17.8413333333,6.476,7.32193333333,15.7564,9.46459999999,7.29373333333,9.46393333333
628.27,6.4891,21.7294102564,17.2674666667,17.9556666667,6.524,7.40686666667,15.7867333333,9.53800000001,7.35073333333,9.52373333333
628.61,6.50556666667,21.7609897436,17.2724666667,17.9869333333,6.56183333333,7.46186666666,15.7887,9.55253333333,7.3838,9.55826666667
628.94,6.5331,21.8115076923,17.2990666667,18.0674666667,6.60833333333,7.48953333333,15.7984,9.61553333333,7.402,9.60066666668
629.27,6.53896666667,21.7855641026,17.3142,18.0607333333,6.61276666667,7.50706666667,15.8121666667,9.64193333333,7.42,9.61473333332
629.60,6.57353333333,21.8419128205,17.3305333333,18.1531333333,6.62483333333,7.55246666667,15.8635,9.68439999999,7.4904,9.6586
629.94,6.54993333333,21.8172307692,17.2890666667,18.1468,6.59893333333,7.52533333333,15.8612666667,9.63606666667,7.48046666667,9.62286666667
630.27,6.48933333333,21.7667179487,17.2533333333,18.1686,6.55783333334,7.4614,15.7943,9.59953333334,7.4412,9.60379999999
630.60,6.56323333333,21.8452923077,17.3267333333,18.2598666667,6.6088,7.52313333333,15.8899333333,9.67853333334,7.52833333333,9.67906666667
630.93,6.52343333333,21.8346153846,17.3022,18.2414,6.57696666667,7.4782,15.8359666667,9.632,7.484,9.64513333334
631.26,6.542,21.880425641,17.354,18.3046666667,6.63326666667,7.51973333333,15.9066666667,9.68759999999,7.531,9.68813333332
631.60,6.59483333333,21.9241692308,17.4182,18.3897333333,6.74756666667,7.61313333333,15.9228333333,9.77459999999,7.60346666667,9.76979999999
631.93,6.55053333333,21.8902923077,17.3826666667,18.3055333333,6.7111,7.51473333333,15.9414333333,9.6874,7.53886666667,9.7216
632.26,6.4601,21.7468102564,17.3092,18.2248,6.60696666667,7.40226666667,15.8757666667,9.61506666667,7.47833333333,9.6338
632.59,6.44543333334,21.6631641026,17.2930666667,18.2107333333,6.57326666667,7.4038,15.8596,9.56839999999,7.465,9.57913333333
632.92,6.40193333333,21.6536923077,17.2807333333,18.197,6.54096666667,7.345,15.8137666667,9.49853333334,7.4274,9.54053333333
633.26,6.50993333333,21.7455589744,17.4255333333,18.2756666667,6.6251,7.42266666667,15.9197666667,9.60013333333,7.50833333333,9.62286666667
633.59,6.4923,21.6979692308,17.4345333333,18.2688,6.58986666667,7.406,15.857,9.62279999999,7.5378,9.61246666667
633.92,6.5165,21.7032307692,17.4901333333,18.2856666667,6.5874,7.40773333333,15.8616,9.62546666667,7.55613333333,9.60113333333
634.25,6.4655,21.6527794872,17.4736666667,18.2390666667,6.52553333333,7.37286666667,15.7979333333,9.54233333334,7.508,9.56906666667
634.58,6.4348,21.605425641,17.4609333333,18.2042,6.4603,7.31526666667,15.8001,9.49786666666,7.46206666667,9.50500000001
634.91,6.40026666667,21.5540564103,17.4037333333,18.1592,6.39583333334,7.2596,15.7363,9.4408,7.4134,9.43873333333
635.25,6.34656666667,21.5008871795,17.3292,18.1072666667,6.29176666667,7.16873333333,15.6457666667,9.38540000001,7.3534,9.3682
635.58,6.35843333333,21.449148718,17.3443333333,18.1254,6.32233333333,7.2266,15.6172666667,9.42653333334,7.40073333333,9.38540000001
635.91,6.39966666667,21.4763897436,17.3482,18.1805333333,6.37066666667,7.26806666667,15.6545333333,9.45233333333,7.40606666667,9.38733333333
636.24,6.39436666667,21.5386923077,17.371,18.2174,6.36513333333,7.2308,15.6826666667,9.44100000001,7.42293333333,9.41526666667
636.57,6.43283333333,21.541748718,17.3768,18.247,6.39646666666,7.29873333333,15.72,9.51239999999,7.46306666666,9.45713333335
636.90,6.27046666667,21.4144102564,17.2208,18.1164666667,6.2992,7.1826,15.5643333333,9.39220000001,7.37106666667,9.33193333333
637.23,6.1691,21.3356512821,17.137,18.0248666667,6.19996666667,7.07026666667,15.4628333333,9.27913333333,7.23906666667,9.23460000001
637.56,6.1526,21.3523538461,17.0902,18.0324,6.2055,7.01906666667,15.4989,9.2972,7.2088,9.22893333335
637.90,6.1948,21.3642307692,17.0950666667,18.0573333334,6.2792,7.07746666666,15.535,9.39333333334,7.26,9.26439999999
638.23,6.2426,21.3863589743,17.1222,18.107,6.3685,7.1468,15.5660333333,9.46886666667,7.32586666667,9.34980000001
638.56,6.30913333333,21.4486717949,17.2102,18.1783333333,6.47933333333,7.22573333333,15.6023333333,9.574,7.42773333333,9.43186666667
638.89,6.3578,21.5480051282,17.2808,18.2548666667,6.56943333333,7.29606666667,15.7449,9.63360000001,7.497,9.49513333333
639.22,6.39473333333,21.6477846154,17.3380666667,18.3095333333,6.56973333333,7.3224,15.8033333333,9.63666666666,7.52553333333,9.50180000001
639.55,6.48486666667,21.7622871795,17.4682666667,18.4377333333,6.66733333333,7.4546,15.922,9.75626666667,7.63833333333,9.65193333333
639.88,6.48086666667,21.7344820513,17.4256666666,18.4252,6.68126666667,7.4416,15.9016666667,9.77066666666,7.5882,9.62033333333
640.21,6.46753333333,21.7291333333,17.4282,18.4138666667,6.69946666667,7.41273333333,15.9088,9.78453333334,7.57166666667,9.58099999999
640.54,6.46233333333,21.6663282051,17.381,18.4402666667,6.69333333333,7.35053333333,15.9015333333,9.7774,7.5096,9.55646666666
640.87,6.62346666667,21.7919538462,17.4328666667,18.5706666667,6.8522,7.5026,16.0521333333,9.92126666666,7.62493333333,9.6698
641.20,6.63436666667,21.7946051282,17.4576666667,18.6271333333,6.8574,7.5546,16.017,9.91900000001,7.64346666667,9.70453333333
641.53,6.5702,21.738348718,17.4173333333,18.6170666667,6.74166666667,7.4724,15.9485333333,9.8534,7.55233333333,9.61660000001
