wavelength,Back_SalAtof,Belly_SalAtof,Breast_SalAtof,Crissum_SalAtof,Crown_SalAtof,DorTail_SalAtof,Rump_SalAtof,Throat_SalAtof,WingTip_SalAtof
446.08,6.29066666667,30.305,29.0828333334,13.5796666667,4.54183333334,4.10716666667,9.52616666666,3.63033333333,6.04133333334
446.43,6.315,30.3643333334,29.1443333334,13.6073333333,4.5485,4.11916666667,9.54166666666,3.63766666666,6.0535
446.79,6.338,30.4366666666,29.2238333334,13.6306666667,4.56916666667,4.12516666666,9.56933333332,3.64516666667,6.0665
447.14,6.3355,30.473,29.2495,13.6506666667,4.58083333333,4.13266666667,9.57733333331,3.65016666667,6.07366666666
447.50,6.35183333333,30.5153333334,29.3148333333,13.6705,4.5905,4.14666666667,9.57316666665,3.65916666667,6.0955
447.85,6.33466666667,30.5348333334,29.332,13.684,4.56733333334,4.119,9.5675,3.637,6.0665
448.21,6.34016666667,30.5705,29.3736666666,13.735,4.579,4.12383333333,9.58883333333,3.647,6.06183333334
448.56,6.342,30.6106666666,29.4101666666,13.7486666666,4.59583333334,4.1265,9.59633333335,3.6515,6.08
448.92,6.3575,30.653,29.4621666666,13.7901666667,4.61933333333,4.126,9.59950000002,3.65466666667,6.09983333333
449.27,6.36416666666,30.676,29.4853333333,13.7911666666,4.61083333333,4.10916666666,9.59666666668,3.63983333333,6.0945
449.62,6.38466666666,30.7528333334,29.5476666666,13.8455,4.6365,4.11216666666,9.62183333331,3.64633333333,6.12483333333
449.98,6.38433333334,30.7531666667,29.5471666667,13.8628333333,4.62866666666,4.09583333333,9.62166666669,3.63916666666,6.108
450.33,6.36633333333,30.7806666667,29.5636666667,13.8905,4.626,4.08366666666,9.64149999999,3.6245,6.13416666667
450.69,6.3355,30.8255,29.5658333333,13.9143333333,4.59783333333,4.05216666667,9.616,3.5985,6.10216666667
451.04,6.35683333333,30.8716666667,29.6085,13.9461666667,4.59133333334,4.04566666666,9.63116666669,3.60183333333,6.11383333334
451.40,6.37833333334,30.95,29.6761666667,14.0021666666,4.58983333334,4.043,9.65916666667,3.5925,6.13716666667
451.75,6.4085,31.0106666666,29.7618333333,14.0715,4.61933333333,4.07266666667,9.6935,3.61133333333,6.17583333333
452.10,6.40983333333,31.0785,29.8415,14.109,4.61716666666,4.07116666667,9.70966666668,3.61533333333,6.17833333333
452.46,6.39983333333,31.1235,29.8901666666,14.1351666667,4.6115,4.05216666667,9.71350000001,3.6065,6.15616666666
452.81,6.41733333333,31.1556666667,29.9173333334,14.1583333333,4.62433333333,4.06016666667,9.72516666665,3.61716666667,6.159
453.17,6.424,31.2256666667,29.9491666667,14.1846666666,4.62116666666,4.0635,9.72966666665,3.60683333334,6.1475
453.52,6.44266666667,31.3193333333,30.015,14.2366666667,4.61383333334,4.06216666667,9.74783333335,3.60966666667,6.15783333333
453.87,6.46483333334,31.4466666667,30.1121666667,14.3216666667,4.62266666667,4.07583333333,9.76366666666,3.6235,6.1785
454.23,6.4835,31.5223333333,30.1795,14.3751666666,4.6275,4.08616666667,9.775,3.64,6.16283333333
454.58,6.52033333333,31.5948333333,30.2483333334,14.434,4.668,4.1125,9.82199999998,3.6905,6.205
454.93,6.54783333333,31.6935,30.3328333334,14.4938333334,4.69233333334,4.133,9.85733333332,3.69966666667,6.21133333333
455.29,6.54916666667,31.7335,30.3405,14.524,4.7235,4.1545,9.87516666665,3.72883333333,6.20883333333
455.64,6.5745,31.7958333333,30.3758333334,14.5588333333,4.76016666667,4.17416666667,9.90416666669,3.75083333334,6.23166666667
456.00,6.60366666667,31.8823333333,30.4195,14.6171666667,4.80433333333,4.198,9.92633333332,3.76583333334,6.25216666666
456.35,6.64566666666,31.9646666667,30.4943333333,14.6848333333,4.813,4.21316666666,9.97766666668,3.7825,6.29716666667
456.70,6.63733333334,32.0333333334,30.5363333334,14.7313333333,4.80566666667,4.20583333333,10.001,3.7715,6.304
457.06,6.63083333333,32.0773333333,30.5741666667,14.7796666666,4.79733333334,4.1935,10.0105,3.76716666667,6.30033333333
457.41,6.64716666667,32.0925,30.6173333333,14.8088333333,4.8165,4.223,10.0355,3.78816666667,6.32283333333
457.76,6.656,32.1441666667,30.6388333334,14.8265,4.82066666666,4.23566666666,10.0605,3.7765,6.34383333333
458.12,6.63816666667,32.1876666667,30.6623333333,14.8461666667,4.82183333334,4.22433333333,10.0666666667,3.756,6.34183333333
458.47,6.63316666667,32.235,30.7108333333,14.8846666667,4.81816666667,4.22183333334,10.0735,3.7425,6.35383333334
458.82,6.63583333334,32.2638333334,30.7553333333,14.9231666667,4.82683333333,4.23333333334,10.0738333333,3.73516666667,6.3765
459.18,6.643,32.2816666666,30.7976666667,14.9558333333,4.81616666666,4.226,10.0663333333,3.72016666666,6.3835
459.53,6.63133333333,32.337,30.8451666667,14.9796666667,4.79733333334,4.2235,10.0598333333,3.71066666666,6.38916666666
459.88,6.61833333333,32.3673333334,30.8715,15.0045,4.77066666666,4.204,10.0565,3.70483333334,6.38566666667
460.24,6.62433333334,32.4225,30.922,15.0468333333,4.7795,4.21183333333,10.0586666667,3.708,6.385
460.59,6.635,32.467,30.9606666667,15.0843333333,4.7865,4.22283333334,10.0693333333,3.72066666667,6.39366666667
460.94,6.637,32.5225,31.0126666667,15.1096666666,4.80366666667,4.23116666667,10.0776666667,3.72616666666,6.40766666666
461.29,6.61666666667,32.5531666667,31.0465,15.1301666667,4.79966666667,4.20516666666,10.0713333334,3.698,6.37383333333
461.65,6.61866666666,32.6181666666,31.1093333334,15.1776666666,4.81666666667,4.19333333334,10.0855,3.70516666666,6.37083333333
462.00,6.6535,32.669,31.1811666667,15.2305,4.84033333333,4.213,10.0986666667,3.73266666667,6.40066666666
462.35,6.66633333334,32.72,31.2475,15.2743333334,4.84,4.22583333334,10.1105,3.74783333333,6.40616666666
462.71,6.67166666667,32.7901666667,31.2855,15.3158333333,4.85016666667,4.217,10.1236666667,3.77016666667,6.4215
463.06,6.678,32.8775,31.3555,15.353,4.86416666666,4.225,10.1428333333,3.777,6.41883333333
463.41,6.7105,32.9493333333,31.4296666667,15.4091666667,4.88083333333,4.21583333333,10.1748333333,3.77883333333,6.424
463.76,6.73166666666,33.0198333334,31.5165,15.4738333333,4.90783333333,4.22483333333,10.215,3.79033333333,6.45183333334
464.12,6.7175,33.0773333333,31.5833333333,15.499,4.8895,4.20783333334,10.227,3.77383333333,6.44266666666
464.47,6.73316666666,33.131,31.6545,15.5528333333,4.89366666667,4.20616666667,10.2461666667,3.76083333333,6.4415
464.82,6.77183333333,33.2301666667,31.7403333334,15.6198333334,4.89866666667,4.22466666666,10.288,3.76333333333,6.46266666667
465.17,6.8015,33.3351666667,31.7866666667,15.6836666667,4.90916666666,4.2445,10.2945,3.78566666667,6.492
465.53,6.80516666667,33.3543333333,31.8306666667,15.7085,4.896,4.2385,10.3013333333,3.77516666667,6.4875
465.88,6.78133333333,33.3971666667,31.8295,15.7141666667,4.8725,4.2035,10.3041666667,3.74316666667,6.4425
466.23,6.7795,33.4423333333,31.844,15.7483333334,4.86633333333,4.18583333333,10.3115,3.72316666667,6.43483333333
466.58,6.78133333334,33.477,31.9153333333,15.7923333333,4.85633333333,4.18733333333,10.331,3.699,6.4065
466.94,6.76933333333,33.5315,31.9393333333,15.8135,4.8155,4.16183333333,10.3341666667,3.67683333333,6.40266666667
467.29,6.77183333333,33.5976666666,31.9748333333,15.8596666666,4.82333333333,4.17583333334,10.3711666667,3.70633333334,6.41633333334
467.64,6.7935,33.6468333334,32.0023333333,15.9,4.8395,4.216,10.3773333333,3.73833333333,6.42866666667
467.99,6.8165,33.6775,32.0171666666,15.9413333334,4.88066666667,4.25583333333,10.4073333333,3.76866666667,6.4715
468.35,6.81016666667,33.7416666667,32.0773333333,15.9733333334,4.887,4.25616666666,10.4226666667,3.77666666667,6.49
468.70,6.81016666667,33.7721666667,32.1266666666,16.0191666667,4.90666666667,4.27233333334,10.4258333333,3.79016666666,6.5045
469.05,6.8285,33.8411666666,32.2055,16.0771666667,4.9075,4.287,10.4726666667,3.79033333333,6.511
469.40,6.81333333333,33.9108333333,32.2318333333,16.1096666666,4.90116666667,4.27966666667,10.4691666667,3.79466666666,6.50033333333
469.75,6.82116666667,33.9566666666,32.2786666667,16.181,4.9155,4.28683333334,10.489,3.802,6.512
470.11,6.8315,33.9853333333,32.307,16.2065,4.922,4.30133333333,10.5065,3.80333333333,6.51566666667
470.46,6.85216666667,34.0606666667,32.3286666667,16.2573333334,4.93033333333,4.31683333333,10.5138333333,3.83683333333,6.55216666667
470.81,6.8535,34.0925,32.3501666666,16.3048333334,4.96083333333,4.32916666667,10.5305,3.85566666666,6.5615
471.16,6.83016666667,34.099,32.3525,16.3123333333,4.95833333334,4.304,10.4975,3.80683333333,6.54183333333
471.51,6.80266666666,34.1215,32.3591666666,16.329,4.94233333334,4.268,10.5105,3.75533333333,6.51516666667
471.87,6.79,34.1765,32.3996666667,16.3671666667,4.91383333333,4.23583333334,10.5118333333,3.7295,6.487
472.22,6.80016666667,34.2111666667,32.4163333333,16.393,4.91583333333,4.2545,10.5123333333,3.71616666666,6.49333333334
472.57,6.77183333333,34.2246666667,32.423,16.3888333334,4.8825,4.20933333333,10.486,3.67416666667,6.44883333334
472.92,6.73116666667,34.233,32.4491666667,16.3685,4.848,4.16633333334,10.4495,3.64466666667,6.43816666667
473.27,6.74533333334,34.2401666666,32.4628333333,16.3823333334,4.8375,4.15683333333,10.4545,3.62316666666,6.43183333333
473.62,6.72766666667,34.2908333333,32.5288333334,16.4126666667,4.81833333333,4.15166666667,10.443,3.59283333334,6.43616666667
473.98,6.757,34.3851666666,32.649,16.4888333333,4.8395,4.16116666667,10.4848333333,3.617,6.455
474.33,6.75933333333,34.43,32.6923333333,16.4978333333,4.846,4.16016666666,10.5055,3.59083333333,6.45583333333
474.68,6.75716666667,34.5463333333,32.7401666666,16.5481666666,4.83783333334,4.14566666667,10.5183333333,3.57833333334,6.44616666667
475.03,6.75483333334,34.593,32.7756666666,16.5956666667,4.82566666667,4.15916666666,10.5388333333,3.5785,6.45733333334
475.38,6.77616666667,34.6356666666,32.8445,16.627,4.83366666667,4.19283333333,10.5493333333,3.5865,6.48116666667
475.73,6.80216666667,34.7363333334,32.9078333333,16.6955,4.87416666667,4.2245,10.5771666667,3.5975,6.517
476.08,6.765,34.7611666666,32.9246666666,16.715,4.84766666666,4.17533333333,10.5621666667,3.58183333334,6.49083333333
476.44,6.7825,34.8321666666,32.9755,16.7851666666,4.851,4.187,10.5846666667,3.60166666667,6.5165
476.79,6.80416666667,34.8968333334,32.9998333333,16.8593333334,4.88483333334,4.206,10.6061666667,3.62083333333,6.53133333334
477.14,6.832,34.9771666666,33.075,16.9338333333,4.94683333333,4.24816666666,10.6538333333,3.65933333333,6.57333333334
477.49,6.8955,35.0176666667,33.0986666667,16.9716666667,4.974,4.29066666667,10.6938333333,3.703,6.62033333333
477.84,6.88983333333,35.0235,33.086,16.9883333333,4.98433333333,4.299,10.688,3.70433333334,6.63733333333
478.19,6.87533333333,34.9925,33.065,17.0105,4.96366666667,4.28083333333,10.6688333333,3.69383333334,6.61733333333
478.54,6.891,34.9661666666,33.1221666667,17.0435,4.97366666667,4.30416666667,10.6876666666,3.704,6.65033333333
478.89,6.9445,35.0563333333,33.2108333334,17.106,4.99783333334,4.332,10.7121666666,3.74866666666,6.66666666666
479.24,6.94683333334,35.096,33.2213333334,17.1331666666,5.00116666667,4.3185,10.723,3.74583333333,6.657
479.60,6.94066666667,35.0975,33.2283333334,17.161,4.98416666667,4.30066666667,10.7196666667,3.75416666667,6.64883333334
479.95,6.96983333333,35.1148333333,33.2223333333,17.2,4.98333333333,4.324,10.7483333334,3.76966666666,6.66866666667
480.30,6.98616666666,35.147,33.2268333334,17.233,4.99816666667,4.33466666667,10.7686666666,3.78416666667,6.68966666667
480.65,6.99316666667,35.151,33.2331666666,17.2578333333,5.00416666667,4.34316666666,10.7881666666,3.79,6.71516666667
481.00,6.98716666666,35.218,33.263,17.3023333333,4.99883333333,4.3445,10.7791666667,3.80433333334,6.72083333333
481.35,6.985,35.3165,33.3213333333,17.3598333334,5.00666666666,4.3375,10.8043333333,3.8025,6.713
481.70,6.99366666666,35.4356666667,33.4775,17.447,4.99616666667,4.33116666667,10.835,3.7935,6.71333333334
482.05,7.0135,35.6141666667,33.6601666667,17.5656666666,5.02266666667,4.34633333333,10.902,3.82366666666,6.738
482.40,7.04133333334,35.7643333333,33.7985,17.6638333333,5.04333333333,4.35016666667,10.9375,3.83816666666,6.75833333333
482.75,7.047,35.8595,33.8986666667,17.7266666667,5.05483333334,4.35483333333,10.9681666667,3.84116666666,6.78333333333
483.10,7.06333333333,35.9456666666,33.9851666667,17.7838333333,5.06683333333,4.35966666667,10.9778333334,3.85,6.80333333333
483.45,7.07116666667,35.9916666667,34.0358333333,17.8038333333,5.07133333333,4.37133333333,10.9861666666,3.847,6.8185
483.80,7.08933333334,36.0433333334,34.0896666667,17.8361666667,5.0975,4.37933333333,10.9981666667,3.8555,6.83583333333
484.15,7.092,36.0463333333,34.1256666667,17.8526666667,5.094,4.37116666667,10.9986666667,3.84733333333,6.83483333333
484.50,7.106,36.108,34.1736666666,17.8931666666,5.10033333333,4.38033333333,11.0108333333,3.85283333333,6.8425
484.85,7.118,36.1605,34.2088333334,17.928,5.10333333333,4.38716666667,11.0335,3.84683333333,6.85466666667
485.20,7.12483333333,36.216,34.2703333333,17.9723333333,5.11,4.39316666667,11.0453333333,3.8445,6.87366666667
485.55,7.134,36.2651666667,34.2818333334,17.9998333334,5.11966666667,4.39733333333,11.0555,3.84766666667,6.889
485.90,7.14016666666,36.2741666667,34.2703333333,18.011,5.1175,4.398,11.0511666667,3.842,6.89866666667
486.25,7.13266666667,36.291,34.273,18.0263333333,5.1195,4.39716666667,11.0488333333,3.83633333334,6.90116666667
486.60,7.12883333333,36.2918333333,34.2563333333,18.0456666666,5.11233333334,4.38366666667,11.0345,3.82616666667,6.89233333333
486.95,7.1125,36.2885,34.227,18.0536666666,5.09883333333,4.37016666666,11.0298333333,3.80866666667,6.88783333334
487.30,7.1105,36.303,34.226,18.0783333333,5.09666666667,4.35216666667,11.0201666667,3.8015,6.87883333334
487.65,7.1035,36.311,34.2368333334,18.115,5.08516666667,4.3535,11.0235,3.79483333334,6.87216666667
488.00,7.10916666667,36.3843333333,34.2666666666,18.1668333333,5.10333333333,4.3725,11.045,3.8095,6.8975
488.35,7.11383333334,36.3921666666,34.2853333333,18.1916666667,5.108,4.37233333333,11.0501666667,3.815,6.904
488.70,7.12233333333,36.4015,34.3166666666,18.2293333333,5.116,4.369,11.048,3.81316666667,6.9065
489.05,7.125,36.4175,34.3231666666,18.2618333333,5.11516666666,4.36583333333,11.052,3.81666666667,6.90733333333
489.40,7.13216666667,36.4348333333,34.3295,18.3088333334,5.13733333333,4.37766666667,11.059,3.82433333333,6.91666666666
489.75,7.13233333333,36.464,34.3471666666,18.3336666667,5.13833333333,4.36616666667,11.062,3.81833333334,6.92216666667
490.10,7.14166666667,36.4768333334,34.377,18.3665,5.13283333334,4.36816666667,11.0713333333,3.81216666667,6.919
490.45,7.14133333333,36.5198333334,34.4115,18.3951666667,5.14566666666,4.3825,11.0985,3.81666666667,6.92683333334
490.80,7.17433333333,36.5603333333,34.4693333334,18.452,5.163,4.40733333333,11.1338333334,3.83666666666,6.95116666666
491.15,7.17966666666,36.5918333333,34.4831666666,18.4801666666,5.15966666667,4.41483333333,11.1563333333,3.835,6.95566666666
491.50,7.176,36.64,34.481,18.4761666667,5.16066666666,4.40566666666,11.1505,3.825,6.966
491.85,7.17283333333,36.6625,34.4911666667,18.4921666667,5.15516666667,4.39216666667,11.151,3.81433333334,6.954
492.20,7.16516666667,36.728,34.5373333333,18.5198333334,5.14666666667,4.383,11.1601666667,3.80333333333,6.9565
492.55,7.16183333334,36.765,34.5743333333,18.5365,5.14216666667,4.38,11.1745,3.81616666666,6.96283333334
492.90,7.16133333333,36.8075,34.6256666667,18.567,5.14633333333,4.38016666666,11.194,3.816,6.97166666666
493.25,7.14966666667,36.8338333334,34.6548333333,18.5705,5.13616666666,4.36116666666,11.1956666667,3.79683333333,6.97133333334
493.60,7.14716666667,36.8521666666,34.6603333333,18.5981666667,5.1405,4.367,11.1953333333,3.78833333334,6.96566666666
493.95,7.153,36.8696666666,34.6328333333,18.6213333334,5.15183333334,4.371,11.2131666667,3.79516666666,6.98433333333
494.30,7.17933333334,36.8988333333,34.638,18.65,5.15683333334,4.368,11.2238333334,3.78133333334,6.99566666667
494.65,7.1685,36.9223333333,34.6421666667,18.6545,5.16733333333,4.354,11.219,3.77216666667,6.99466666667
495.00,7.19316666667,36.9963333334,34.717,18.7183333333,5.19366666666,4.37816666666,11.2568333333,3.80133333333,7.03083333333
495.34,7.23433333333,37.0825,34.8406666666,18.8223333334,5.2245,4.39483333333,11.3283333333,3.83566666666,7.07466666666
495.69,7.26533333333,37.157,34.9295,18.8861666667,5.24216666666,4.39766666666,11.3728333333,3.83316666667,7.09116666666
496.04,7.28883333333,37.201,34.9658333333,18.9646666666,5.26716666667,4.42533333333,11.4088333333,3.85416666667,7.11916666667
496.39,7.2825,37.276,34.9983333334,19.0135,5.26133333334,4.41883333333,11.4216666667,3.82416666667,7.1255
496.74,7.30466666666,37.3376666667,35.0398333334,19.056,5.27916666666,4.42766666666,11.4343333333,3.8365,7.13966666667
497.09,7.33466666667,37.4348333333,35.0951666667,19.1306666667,5.281,4.4505,11.469,3.85983333333,7.15966666667
497.44,7.37216666667,37.5376666666,35.1981666667,19.2098333333,5.32466666667,4.49133333333,11.5325,3.90416666667,7.2175
497.79,7.387,37.6055,35.2491666666,19.2528333334,5.33283333333,4.50116666667,11.5353333333,3.90016666667,7.23083333334
498.14,7.3945,37.6778333334,35.3293333334,19.3088333334,5.34916666667,4.51033333333,11.5428333333,3.9165,7.24166666667
498.48,7.40716666667,37.7635,35.3893333333,19.3843333333,5.34716666667,4.52016666667,11.566,3.9235,7.25883333333
498.83,7.418,37.8446666666,35.4413333334,19.458,5.36516666667,4.51566666667,11.593,3.921,7.2475
499.18,7.4265,37.9405,35.531,19.5113333334,5.37716666667,4.5395,11.6211666667,3.9375,7.2435
499.53,7.4185,38.0073333334,35.5603333333,19.5451666667,5.36933333333,4.56266666666,11.6223333333,3.94366666667,7.26116666666
499.88,7.4125,38.0861666667,35.6338333333,19.5736666666,5.367,4.53933333333,11.6383333333,3.92483333334,7.244
500.23,7.4495,38.1723333333,35.7188333334,19.6563333333,5.39033333333,4.56233333333,11.677,3.94466666666,7.27333333333
500.58,7.4355,38.2066666667,35.7505,19.6995,5.37483333333,4.54866666667,11.6663333333,3.92933333334,7.26483333333
500.92,7.43316666667,38.2208333334,35.794,19.7218333333,5.37716666667,4.53083333333,11.6535,3.91716666667,7.25866666667
501.27,7.433,38.2538333333,35.8405,19.7531666667,5.3365,4.48266666667,11.6401666666,3.8875,7.22366666667
501.62,7.42916666667,38.3188333333,35.8895,19.7761666666,5.335,4.473,11.6616666666,3.88716666667,7.2295
501.97,7.41933333333,38.3661666667,35.89,19.8285,5.3175,4.46983333333,11.6833333333,3.874,7.244
502.32,7.43733333333,38.4191666666,35.9078333333,19.8426666667,5.31733333334,4.46633333333,11.7158333333,3.883,7.23616666667
502.67,7.43366666667,38.414,35.9428333334,19.8678333333,5.30933333334,4.47266666667,11.7228333333,3.88633333334,7.27116666666
503.01,7.44183333334,38.401,35.8908333333,19.8983333333,5.32416666667,4.47683333333,11.709,3.87466666667,7.28116666666
503.36,7.4795,38.4098333334,35.9311666667,19.9365,5.36283333333,4.49266666667,11.7321666667,3.90216666666,7.28616666667
503.71,7.49866666666,38.4241666666,35.9273333334,19.9768333333,5.37866666667,4.51566666667,11.7541666667,3.92683333333,7.30083333333
504.06,7.534,38.446,35.9436666667,20.0325,5.41383333333,4.53533333334,11.7813333333,3.9525,7.30766666666
504.41,7.57733333333,38.513,35.947,20.0778333333,5.44066666666,4.57866666666,11.8405,3.9775,7.3355
504.75,7.61183333333,38.6171666667,36.0351666666,20.1545,5.46766666667,4.60666666667,11.8706666667,3.97966666667,7.38366666667
505.10,7.63583333333,38.6666666667,36.0746666667,20.2073333334,5.50416666667,4.62966666667,11.869,4.00466666666,7.40366666666
