wavelength,Back_SicColm,Belly_SicColm,Breast_SicColm,Crissum_SicColm,Crown_SicColm,DorTail_SicColm,Patch10_SicColm,Rump_SicColm,Throat_SicColm,WingTip_SicColm
252.79,23.364,17.5107333333,18.287,18.4843333333,17.3998,19.2976,16.7835333333,15.1078666667,17.4737333333,23.5367333333
253.16,24.0222666667,18.7833333333,19.6523333333,19.5779333333,18.6715333333,20.5338,17.306,16.077,18.6716,24.7548
253.54,24.7542666667,18.2318,20.0263333333,18.5592,18.3890666667,20.3797333333,16.3327333334,15.7038666667,19.0045333333,25.3568
253.91,26.08,20.0933333333,21.68,19.64,20.2,21.4666666667,17.4666666667,16.96,20.3333333333,26.2666666667
254.28,26.0957333333,20.8897333333,22.417,19.6414,20.2921333333,22.2044666667,18.4064,17.9682,20.7836,26.7728666667
254.66,24.6808666667,19.7305333333,21.39,18.5957333333,19.5176666667,20.7517333333,16.7374666667,16.6382666667,19.2623333333,24.9503333333
255.03,23.9494,19.6437333333,21.0838666667,18.5003333333,18.8715333333,20.1484666667,16.5404,16.1098,19.5395333334,25.1077333333
255.41,20.6288666667,16.7139333333,18.302,14.8742666667,16.8082,16.5566666667,13.0503333333,12.7516,17.1698,22.1698666667
255.78,20.1964666667,16.9616666667,19.8186,16.2812,17.1125333333,18.1558,14.2858,14.059,17.8836666667,23.7490666667
256.15,21.9697333334,18.8292666667,21.6391333333,18.2369333334,19.9862,20.1652,16.3499333333,16.3498,20.2202666667,25.6336666667
256.53,17.9022,16.4349333333,18.4039333333,14.5816666667,16.2676,17.0012666667,13.372,13.4362666667,17.0142,22.3293333333
256.90,14.0939333333,13.9631333333,14.9138,11.3726666667,13.7136666667,14.6882,10.8497333333,11.5033333333,13.9630666667,20.3684
257.28,11.5990666666,11.0570666667,11.3712666666,9.07313333333,11.1110666667,12.3684,8.60719999999,8.61793333335,10.7750666667,17.1924666667
257.65,11.1526666667,10.8752666667,10.4734,9.07693333334,10.8846666667,12.3482,8.838,8.96213333333,9.71786666667,16.3462666667
258.02,10.4222,10.2008,8.979,8.4624,9.7088,11.5046,7.8146,8.2738,9.1184,15.3832
258.40,10.0848666667,9.98166666667,8.69986666667,8.54506666667,9.41433333334,11.0276666667,7.87486666667,8.36093333333,8.57453333333,15.0865333333
258.77,9.66920000001,9.98680000001,8.90206666667,8.89540000001,9.28573333333,11.3491333333,8.14146666666,8.20113333333,8.8756,15.0394666667
259.15,8.68786666667,9.2428,8.00593333335,8.07840000001,8.58526666667,10.7450666667,7.31813333333,7.7344,7.85513333333,13.9367333333
259.52,8.55146666667,9.03800000001,7.66780000001,8.3502,8.26626666667,10.4922,7.31546666667,8.06486666667,7.39373333333,13.7472
259.89,8.72246666667,9.13479999999,7.37733333334,8.31020000001,8.36993333334,10.1979333333,7.2254,8.20173333333,7.3718,13.4582
260.27,7.8876,8.19273333334,6.2918,7.7376,7.51260000001,9.7616,6.83806666667,7.55013333333,6.53286666667,12.7280666667
260.64,8.46446666667,8.26633333333,6.56513333333,8.24513333333,7.89726666667,10.4173333333,7.08406666667,8.19686666667,6.93426666667,13.2208666667
261.01,8.88,8.71420000001,6.86446666666,8.41493333333,8.04066666667,10.9809333333,7.60220000001,8.42026666667,7.22266666666,13.3333333333
261.39,9.21439999999,9.45993333334,7.57773333333,8.88153333335,8.70693333333,11.3639333333,8.18866666667,9.09446666667,8.1614,13.6988
261.76,7.68520000001,8.41433333334,6.6088,7.84719999999,7.5234,10.3182,7.00233333333,7.65626666667,7.37266666666,12.5348666667
262.13,5.70153333334,6.58993333333,4.8706,6.41113333333,5.7334,8.92300000001,5.65673333333,5.9508,6.0146,10.9684
262.51,5.38386666667,6.41433333333,4.45146666667,6.3372,5.40466666667,9.05706666666,5.3066,5.53813333333,6.26713333334,10.4590666667
262.88,5.79106666667,6.65906666667,3.74033333333,5.79113333333,5.70646666667,9.19353333334,5.33793333333,5.6836,5.71433333334,10.5146
263.25,5.0294,5.6004,3.32493333333,5.189,5.49953333333,8.12746666665,5.13,4.86146666667,4.97073333333,9.9076
263.63,4.66313333333,5.60106666667,3.47913333333,5.14573333333,5.7834,8.99813333333,5.04566666667,4.6266,5.6284,10.4826666667
264.00,1.4846,2.92033333333,0.285200000002,2.05513333333,2.66473333333,6.02746666667,2.22226666667,1.70113333333,2.81213333334,8.06299999999
264.37,1.0412,2.8028,-0.270266666667,1.52173333333,2.2522,4.975,1.29126666667,1.29133333333,2.4524,7.48760000001
264.75,0.387666666667,2.58726666667,-0.251866666668,1.4534,2.11246666667,3.9146,1.6666,0.997933333333,2.34506666667,6.71520000001
265.12,-1.16453333333,1.0772,-1.79526666667,-0.116333333333,1.145,1.5526,0.329933333333,-0.475400000002,0.7374,5.33726666667
265.49,-0.760333333333,1.67833333333,-1.567,0.343133333334,1.65966666667,2.30873333333,0.936333333333,0.667666666667,1.2982,6.25886666667
265.87,-0.4916,1.92126666667,-1.03666666667,0.348399999999,1.93026666667,2.5738,1.7784,0.938333333333,1.16166666667,6.6488
266.24,1.512,4.21893333333,1.8296,2.33086666667,4.5196,4.97906666667,3.90126666667,3.43353333333,2.9156,8.78020000001
266.61,1.5276,4.04926666667,1.73433333333,1.51146666667,4.69366666667,4.50293333333,3.8664,3.2698,2.8164,8.926
266.98,0.601866666665,3.53393333333,1.75933333333,1.08026666667,3.67293333333,4.0202,3.35646666667,2.62346666667,3.34873333333,8.55713333332
267.36,2.09593333333,5.04646666667,2.94313333333,2.698,5.00186666667,5.68573333333,4.5782,4.2366,4.77886666667,9.476
267.73,2.7206,5.507,3.72726666667,3.02693333333,5.3976,5.64553333333,5.00366666667,5.04733333333,4.92326666666,9.59160000001
268.10,3.45433333333,6.08986666667,4.5514,3.78913333333,6.1894,6.73079999999,5.66953333333,5.54846666667,5.45593333333,9.97873333333
268.48,2.9328,5.5866,4.17033333333,3.46926666667,5.92273333333,6.25906666666,5.1074,5.05006666667,5.20753333333,9.44206666667
268.85,2.72233333334,5.23053333333,3.92993333333,3.05813333333,5.68773333333,6.03786666667,4.8374,4.82313333333,4.88746666667,9.2032
269.22,3.08493333333,5.40746666667,4.57506666666,3.77046666667,6.20486666667,6.63179999999,5.1348,5.3096,5.04366666667,9.36693333335
269.59,2.99786666667,5.0734,4.675,3.59893333333,6.23353333333,6.44993333334,5.0664,4.9964,4.66806666667,8.84686666666
269.97,4.73313333333,6.47873333333,6.02893333333,5.16953333333,7.74739999999,7.50586666667,6.0624,6.33773333333,5.94813333333,10.2788666667
270.34,3.95633333333,5.3414,4.79126666667,4.66533333334,6.95173333333,6.5938,5.2022,5.6528,4.89053333334,9.27779999999
270.71,4.00386666667,5.52466666667,5.08826666667,5.22293333333,6.99393333333,6.85280000001,5.03053333334,5.8774,4.9984,9.15633333334
271.09,4.4632,5.54626666667,4.86386666667,5.31459999999,7.41786666667,7.13613333334,5.4836,6.3036,4.46946666667,9.18313333334
271.46,2.97473333333,4.10633333333,3.4446,3.64246666667,6.11,5.73273333333,4.09413333333,4.71873333333,3.42606666667,7.8972
271.83,2.3784,3.69966666667,2.61253333333,3.2912,5.45346666666,5.13513333333,3.56153333333,3.65166666667,3.02106666667,7.25520000001
272.20,2.04166666667,3.488,2.29766666667,3.35126666666,5.64866666667,4.79166666667,3.1488,3.82753333333,3.09526666667,7.27973333334
272.58,2.63733333333,4.3274,3.02346666667,3.7192,6.00593333333,5.3158,3.64913333333,4.32753333333,3.56146666667,7.80113333334
272.95,3.02333333333,4.6374,3.351,4.09933333334,6.19886666667,5.77773333333,3.59066666667,4.61406666667,3.96493333333,8.28653333332
273.32,2.97953333333,4.24453333333,3.05146666667,3.71093333333,5.7854,5.5456,3.36333333333,4.39453333333,3.5192,8.18340000001
273.69,2.0712,3.00246666667,1.77693333333,3.08833333333,4.804,4.3444,2.25493333334,3.4866,2.40186666667,7.48773333333
274.06,0.682533333334,1.74806666667,0.389066666668,2.10526666667,3.6174,3.26626666667,1.38433333333,2.76873333333,1.53733333333,6.21386666667
274.44,1.42466666667,2.29066666667,1.4244,2.46386666667,4.11306666667,3.97166666667,1.83513333333,3.452,2.38046666667,6.86546666667
274.81,0.880866666667,1.71493333333,0.827466666668,2.32906666666,4.01733333333,3.85046666667,1.52153333333,3.19646666667,2.3624,6.59333333335
275.18,0.785533333335,1.6394,0.969933333332,3.37426666666,4.56966666667,3.68146666666,1.89893333333,2.96433333333,2.97126666667,7.0424
275.55,0.743800000001,2.02113333333,1.31226666667,3.88066666666,4.63153333333,3.97906666667,2.2808,3.37546666667,3.38233333333,7.52993333335
275.93,2.1776,3.14713333333,2.515,4.76993333333,6.32246666667,5.662,3.40706666667,5.1,4.9666,8.86546666668
276.30,3.40546666667,3.893,3.67326666667,5.28653333334,6.91386666667,6.4126,4.60693333333,5.78093333333,5.68486666667,9.43359999999
276.67,1.14333333333,1.6186,1.8182,3.81553333334,4.88286666667,4.95166666667,2.76173333333,3.81553333333,3.73286666667,7.50000000001
277.04,-1.58646666667,-0.939133333333,-0.725866666667,1.72893333333,2.54013333334,2.40486666667,0.505066666667,1.423,0.9818,4.83813333333
277.41,-0.403600000002,0.243399999998,0.118266666667,3.06893333334,3.7788,3.382,1.66313333333,2.75586666666,2.30346666667,6.02646666667
277.79,0.709599999999,1.4192,1.23506666667,4.03973333333,4.83786666667,4.6196,2.8726,3.8348,3.61653333333,6.94646666667
278.16,0.897599999999,1.4786,1.04946666667,3.96693333333,4.67333333333,4.89773333333,2.75913333333,3.35306666667,3.0892,6.64026666666
278.53,0.509266666664,1.29646666667,0.548866666666,4.00139999999,4.3254,3.95513333333,2.414,2.9498,2.8174,6.6468
278.90,0.0913999999994,0.671866666666,-0.0326666666674,3.08546666666,2.87026666667,2.655,1.78746666667,2.2832,1.54586666667,5.86433333334
279.27,1.55153333333,2.04346666667,1.33706666667,3.65819999999,3.3176,3.93566666667,2.51653333333,3.79053333333,2.45973333333,6.4712
279.64,2.51373333333,2.63606666666,2.07953333333,4.55666666666,3.896,4.30573333333,3.03373333333,4.41613333333,2.77066666667,7.21706666667
280.02,2.31406666667,2.7758,1.90646666667,4.63433333334,3.59113333333,3.78893333333,3.31533333333,4.54433333333,2.1342,7.1942
280.39,2.90326666667,3.417,2.53393333333,5.67393333334,4.3926,4.45586666667,4.1558,5.48913333333,2.9726,8.20779999999
280.76,4.59146666667,5.07213333333,3.86206666667,7.24346666667,5.80166666667,5.56406666667,5.6092,7.10766666667,4.7498,9.60140000001
281.13,7.06253333333,7.72066666667,6.1638,9.33113333334,8.41093333334,8.13273333333,7.9562,9.51833333333,7.79026666667,12.2312666667
281.50,6.7816,7.76313333333,6.26993333333,9.25600000001,8.38946666667,7.95093333334,7.74720000001,9.23513333334,7.8152,12.2944
281.87,7.23853333333,8.35126666666,6.87593333333,9.75993333332,8.92793333334,8.63200000001,8.28486666667,9.69366666667,8.41746666667,12.9862666667
282.25,8.26626666666,9.44359999999,7.86386666667,10.8743333333,9.92553333335,9.35413333333,9.10093333333,10.7452,9.85586666667,14.0338
282.62,8.7958,9.5746,8.39686666667,11.0935333333,10.3532666667,10.0216666667,9.70433333332,11.0936,10.2523333333,14.064
282.99,9.16040000001,9.98826666667,8.91039999999,11.839,11.3486666667,10.5574,10.0439333333,11.8110666667,10.9692,14.7673333333
283.36,8.24793333333,9.0476,8.20313333333,11.2982,10.8536,9.74386666666,9.32173333334,10.9345333333,10.3324666667,14.3308
283.73,8.26040000001,8.87433333333,8.00346666667,11.2475333333,10.8731333333,10.1720666667,9.39693333333,10.9688666667,10.5334,14.3174
284.10,8.79953333335,9.09699999999,8.6236,11.7200666667,11.1628,10.8190666667,9.72133333333,11.0412666667,11.4267333333,14.6532
284.47,8.40066666667,8.55426666667,7.91533333333,11.1056,10.5954,10.0724666667,8.80306666667,10.2301333333,10.8483333333,14.0924666667
284.85,8.06426666666,8.16213333333,7.8484,10.7335333333,10.4482,9.93473333333,8.51673333333,9.85733333334,10.6764,14.128
285.22,8.38799999999,8.25026666667,8.0478,11.0286,10.3969333333,10.0162666667,8.5704,9.97553333333,10.6804666667,14.2202
285.59,8.2848,8.18006666667,7.94593333333,10.9321333333,10.1574666667,9.895,8.48673333333,9.9112,10.7386,13.9668
285.96,8.17386666667,8.0224,7.91466666667,10.8532,10.0318666667,9.69699999999,8.16993333333,9.88033333333,10.9010666667,13.8556666667
286.33,7.90053333333,7.5582,7.56206666666,10.388,9.54433333333,9.24973333333,7.83686666667,9.76313333334,10.3921333333,13.5682
286.70,8.36326666666,8.22313333333,7.9102,10.9947333333,9.79940000001,9.62286666667,8.06666666667,10.2568,11.0269333333,14.2038
287.07,9.36506666667,9.07460000001,8.61706666667,11.7533333333,10.4477333333,10.7185333333,9.03486666667,10.7941333333,11.8886666667,14.9731333333
287.44,9.24526666667,8.93053333334,8.27286666667,11.59,10.0807333333,10.5448,8.78133333333,10.5326,11.707,14.7456666667
287.82,9.9674,9.77566666667,8.84526666667,11.9583333333,10.7344,10.6446666667,9.06166666667,11.0118666667,12.5052,15.2345333333
288.19,10.1165333333,9.459,8.58526666667,11.9559333333,10.5659333333,10.3122,8.8098,11.0028666667,11.9808666666,15.0396
288.56,9.79326666666,9.33346666666,8.48953333333,11.8058,10.1349333333,10.1687333333,8.68353333333,10.7805333333,11.557,14.751
288.93,10.3494,9.52453333334,8.70373333333,11.9990666667,10.4293333333,10.3366666667,8.93513333333,11.2709333333,11.6583333333,14.819
289.30,9.45219999999,8.54200000001,7.98133333333,11.1673333333,9.65866666667,9.42266666667,8.15846666666,10.4003333333,10.8302666667,13.9191333333
289.67,9.87573333335,8.95353333333,8.03113333333,11.4592666666,9.58520000001,9.44613333332,8.3976,10.4653333333,11.0339333333,13.8008
290.04,9.93666666668,8.87046666667,7.6692,11.5396666667,9.23013333332,9.02706666668,8.291,10.4568666667,10.5458,13.4942
290.41,9.8024,8.68566666666,7.835,11.4519333333,8.995,8.98626666667,7.9424,9.91406666666,10.5026,13.4365333333
290.78,9.54973333335,8.35506666667,7.55846666667,11.1083333333,8.62766666667,8.61906666667,7.33773333333,9.49346666667,10.0995333333,12.8526666667
291.15,8.31773333335,7.1498,6.51453333333,10.1386666667,7.35566666667,7.36466666667,5.9552,8.33106666667,9.06933333333,11.6554666667
291.52,8.69093333335,7.5302,6.8332,10.5174666667,7.72826666667,7.74173333333,6.2528,8.56946666666,9.50966666666,11.8443333333
291.89,8.27813333335,6.84266666667,6.50866666667,10.2821333333,7.31666666667,7.6642,6.10246666667,8.54886666668,8.78793333333,11.415
292.26,8.30046666668,7.42259999999,7.01066666666,10.3145333333,7.41353333333,7.87513333334,6.29106666667,8.90693333333,9.52246666666,11.7991333333
292.64,9.07806666668,8.14453333333,7.67786666666,11.1189333333,8.05766666667,8.59753333333,6.9184,9.6362,10.5742,12.6102666667
293.01,9.33420000001,9.05253333334,8.57073333333,12.0019333333,8.77526666667,9.36606666667,7.5982,10.2248666667,11.2837333333,13.4241333333
293.38,9.54380000001,9.46259999999,8.58173333333,12.0099333333,9.06513333334,9.55726666667,7.9268,10.4922,11.337,13.7082
293.75,10.0066,9.55040000001,8.85060000001,12.3101333333,9.6168,10.2324666667,8.23026666667,10.8528,11.8539333333,14.3699333333
294.12,9.48246666667,9.3604,8.662,11.8882,9.0766,10.1156666667,7.8368,10.2423333333,11.4691333333,13.9619333333
294.49,9.74353333334,10.084,8.73486666668,12.2068,9.42826666668,10.2689333333,8.14213333333,10.6851333333,11.9166666667,14.1782
294.86,9.31946666667,9.72180000001,8.28753333333,11.8627333333,9.14899999999,9.72173333334,7.89746666668,10.2824,11.5620666667,13.8899333333
295.23,9.98846666667,10.3398,9.01106666665,12.2604666667,9.62193333333,10.2291333333,8.28186666666,10.7866,12.2031333333,14.3222
295.60,10.6965333333,11.0466,9.89046666667,12.8883333333,10.1860666667,10.5398,8.66893333333,11.4440666667,12.8702,14.9671333333
295.97,10.7044666667,11.3970666667,10.0298,12.9046666667,10.0404,10.536,8.42039999999,11.4602666667,13.0064666667,15.0659333333
296.34,9.81506666667,10.4899333333,8.93466666667,12.1205333333,9.17446666667,9.6162,7.5642,10.4658666667,11.9459333333,13.9943333334
296.71,9.81306666667,10.504,9.00580000001,12.0453333333,9.39606666667,9.52286666667,7.43426666667,10.2802,12.0287333333,13.6438
297.08,9.46873333333,10.1195333333,8.34993333333,11.5338,8.78486666667,8.79486666667,6.90573333333,9.61826666667,11.5704,12.7456666667
297.45,9.44753333332,9.97186666667,8.28973333333,11.5850666667,8.55340000001,8.85366666667,6.67986666667,9.59266666667,11.5389333333,12.6043333333
297.82,9.04886666667,9.81773333334,8.204,11.3518,7.96226666667,8.41273333333,6.23926666667,9.3208,11.1762,12.0941333333
298.19,9.20566666667,9.98673333335,8.52033333333,11.4432666667,8.25226666666,8.37793333334,6.31253333333,9.44393333334,11.3704666667,12.0423333333
298.56,9.54786666667,10.0587333333,8.87533333333,11.6691333333,8.31399999999,8.64013333333,6.623,9.85039999999,11.5616666667,12.2073333333
298.93,10.0,10.7918,9.42233333334,12.1135333333,8.68166666667,9.05559999999,7.11526666666,10.2107333333,11.9401333333,12.6402
299.30,9.44720000001,10.2206666667,8.99826666667,11.6906666667,8.12933333333,8.31660000001,6.4688,9.84640000001,11.3584,12.0366666667
299.67,8.93279999999,9.70273333334,8.40360000001,11.0127333333,7.29426666667,7.92926666666,5.7508,9.3816,10.7498666667,11.1731333333
300.04,8.93166666667,9.65520000001,8.48319999999,11.1023333333,7.19426666667,7.63526666666,5.8188,9.20286666667,11.0496,11.0682666667
300.41,9.69799999999,10.6643333333,9.31993333333,11.8643333333,7.81620000001,8.44346666666,6.34306666667,9.74093333334,11.8955333333,11.9968666667
300.78,9.81926666667,10.8726666667,9.45746666668,11.8705333333,7.59686666667,8.32046666667,6.45973333334,9.95039999999,12.1644666667,12.0652
301.15,9.39253333334,10.4611333333,9.14493333333,11.4969333333,7.07686666666,7.9586,5.83773333333,9.59993333335,11.6595333333,11.8828666666
301.52,10.4827333333,11.7996666667,10.0941333333,12.4581333333,8.13100000001,8.80566666668,6.8874,10.4622666667,12.8262,12.7362
301.89,10.3603333333,11.5667333333,10.0184666667,12.1020666667,7.80726666666,8.26026666666,6.3868,10.1668666667,12.4892,12.3904
302.26,10.8697333333,12.1930666667,10.3537333333,12.4261333333,7.91100000001,8.69746666667,6.67086666667,10.7573333333,13.167,12.7923333333
302.63,9.44546666667,11.3808666667,9.36126666667,11.5538,6.9534,7.548,5.35953333333,9.48353333334,12.2200666666,11.4948
303.00,9.16493333332,10.7032666667,9.11413333334,11.2046666667,6.47113333334,7.28693333333,4.71206666667,9.28839999999,12.0246666667,10.8391333333
303.37,9.66053333333,11.3641333333,9.12086666666,11.6128,6.61186666666,7.42146666667,5.14013333333,9.33993333334,12.2917333333,11.0858
303.74,9.9746,12.0526,9.39360000001,12.2943333333,7.24339999999,7.85413333333,5.80566666667,9.64800000001,12.8795333333,11.6114666667
304.10,10.1001333333,12.3109333333,9.30773333334,12.6178,7.20766666667,8.00853333333,5.7592,9.54633333334,12.7028666667,11.5314666667
304.47,9.99346666668,12.1336,9.35553333333,12.3506,7.16446666666,7.63653333333,5.5266,9.57666666666,12.6356,11.1934
304.84,9.33000000001,11.743,8.96946666667,12.0610666667,6.48880000001,7.35793333333,4.8896,9.2748,11.8449333333,10.6998
305.21,8.94293333333,11.3560666666,8.46900000001,11.7574666667,5.99186666666,6.68806666667,4.33486666666,8.943,11.7019333333,10.0363333333
305.58,7.91693333333,10.6615333333,8.04526666667,11.1667333333,5.2066,5.6434,3.3312,8.16526666666,10.7899333333,9.09453333333
305.95,7.84619999999,11.1664666667,8.30339999999,11.8888666667,5.7052,6.282,3.7008,8.64533333333,11.3377333333,9.32480000001
306.32,7.49273333333,10.8940666667,8.22046666667,11.9668,5.70026666667,6.0494,3.4312,8.32273333333,11.1282,9.24653333333
