wavelength,Back_CreVerf,Belly_CreVerf,Breast_CreVerf,Crissum_CreVerf,Crown_CreVerf,DorTail_CreVerf,Rump_CreVerf,Throat_CreVerf,WingTip_CreVerf
631.60,11.8103703704,40.9246666667,32.1912222222,30.3065555555,10.5422222222,10.7931111111,15.9791666667,33.6205555556,13.2888888889
631.93,11.8673703704,40.9861111111,32.2535555556,30.3113333333,10.5546666667,10.7794444444,15.9614444444,33.6262222222,13.289
632.26,11.8964814815,41.0417777778,32.397,30.4793333333,10.5765555555,10.8448888889,15.9985555556,33.7333333333,13.3387777778
632.59,11.9316666666,41.0747777778,32.4027777778,30.5494444444,10.5847777778,10.7695555555,15.9669444445,33.8241111111,13.3395555556
632.92,11.992037037,41.1863333333,32.5533333333,30.6667777778,10.6161111111,10.8277777778,16.0246111111,33.9924444445,13.4218888889
633.26,11.955962963,41.3124444445,32.6754444445,30.7365555556,10.5885555556,10.8113333333,16.0083333333,34.0438888889,13.3706666667
633.59,11.894037037,41.3005555555,32.6192222222,30.7431111111,10.594,10.752,15.9348888889,34.0107777778,13.3572222222
633.92,11.9183703704,41.3595555556,32.7358888889,30.8416666667,10.6318888889,10.7826666667,15.9558888889,34.0696666667,13.4577777778
634.25,11.9721111111,41.4561111111,32.803,30.925,10.7251111111,10.8661111111,16.0713888889,34.1067777778,13.5113333333
634.58,11.8998518519,41.4362222222,32.7397777778,30.9245555556,10.6273333333,10.8197777778,16.0178333333,34.0966666667,13.4802222222
634.91,11.9081111111,41.386,32.7276666667,30.9662222222,10.6546666667,10.8251111111,16.0071111111,34.1112222222,13.4576666667
635.25,11.9437037037,41.3844444444,32.8404444444,30.9974444445,10.7378888889,10.9082222222,16.0559444445,34.1661111111,13.4796666666
635.58,11.8924074074,41.356,32.8152222222,31.0572222222,10.7133333333,10.9095555556,16.0808888889,34.1046666667,13.4696666667
635.91,11.9175185185,41.3647777778,32.7928888889,31.0485555556,10.7525555555,10.9292222222,16.1074444444,34.1194444444,13.4817777778
636.24,11.8841111111,41.4043333333,32.8451111111,31.0824444444,10.777,11.0022222222,16.1422222222,34.1145555556,13.4885555556
636.57,11.9112222222,41.4882222222,32.9257777778,31.237,10.8096666667,11.0752222222,16.2003888889,34.1525555555,13.5322222222
636.90,11.9641851852,41.542,32.9843333334,31.3282222222,10.85,11.1705555555,16.2604444444,34.2034444445,13.6283333333
637.23,12.0947407407,41.7591111111,33.2183333333,31.5385555556,10.9153333333,11.3246666667,16.3661111111,34.3454444444,13.7423333334
637.56,12.053,41.734,33.2018888889,31.6184444445,10.8911111111,11.3168888889,16.3555,34.3554444445,13.6501111111
637.90,12.0553333333,41.7868888889,33.2952222222,31.7168888889,10.8972222222,11.3506666667,16.3625,34.4727777778,13.6645555556
638.23,12.047,41.8708888889,33.4048888889,31.7405555555,10.9032222222,11.3488888889,16.4171666667,34.5221111111,13.5936666667
638.56,12.0766666667,41.9685555556,33.5228888889,31.8617777778,10.9235555555,11.4253333333,16.4879444444,34.5966666667,13.6343333333
638.89,12.1105925926,42.144,33.6451111111,32.0142222222,10.933,11.4516666667,16.5725555555,34.7497777778,13.7134444444
639.22,12.1733703704,42.2573333333,33.8023333333,32.1721111111,11.0253333334,11.5155555556,16.6385,34.8806666667,13.7288888889
639.55,12.2710370371,42.4203333334,34.0862222222,32.3681111111,11.1397777778,11.6257777778,16.8383888889,35.0388888889,13.9053333333
639.88,12.3847777778,42.6085555555,34.2348888889,32.5003333333,11.1907777778,11.6882222222,16.9287777778,35.2231111111,13.9655555555
640.21,12.4341481481,42.5847777778,34.2986666667,32.4526666667,11.2301111111,11.7045555555,16.9561666667,35.2442222222,14.0207777778
640.54,12.5403333333,42.6953333333,34.4511111111,32.6142222222,11.3587777778,11.8332222222,17.0831666666,35.4068888889,14.0948888889
640.87,12.5731111111,42.7583333333,34.5495555556,32.7291111111,11.3892222222,11.8892222222,17.1532222222,35.5875555555,14.1218888889
641.20,12.5758518519,42.7586666666,34.6403333333,32.7006666667,11.3832222222,11.8963333333,17.1202222222,35.558,14.1395555556
641.53,12.4877777778,42.6362222222,34.623,32.6206666667,11.289,11.7837777778,17.0181666667,35.4095555556,14.0226666667
641.87,12.6604074074,42.7821111111,34.7806666667,32.7914444445,11.3688888889,11.9533333334,17.1008333333,35.495,14.1411111111
642.20,12.6381851852,42.7906666667,34.7924444444,32.7588888889,11.3387777778,11.8407777778,16.9993888889,35.6046666667,14.0547777778
642.53,12.6480740741,42.7492222222,34.7678888889,32.7447777778,11.3981111111,11.8908888889,16.9681111111,35.5397777778,14.0374444445
642.86,12.5590740741,42.7586666667,34.7821111111,32.702,11.3113333333,11.8561111111,16.8938333334,35.5436666667,13.9361111111
643.19,12.5630740741,42.7057777778,34.7026666667,32.6854444444,11.3214444445,11.8595555556,16.7903888889,35.4434444444,13.7705555556
643.52,12.5411481481,42.7727777778,34.8154444444,32.7428888889,11.3367777778,11.9376666666,16.8060555556,35.397,13.7653333333
643.85,12.5107037037,42.868,34.8613333333,32.8251111111,11.3662222222,11.9556666667,16.8052222222,35.4224444444,13.7636666666
644.18,12.4572962963,42.8343333333,34.9288888889,32.8541111111,11.3672222222,11.8987777778,16.7668888889,35.4071111111,13.7241111111
644.51,12.3115185185,42.6818888889,34.7574444444,32.7155555555,11.1713333333,11.7392222222,16.6506666667,35.2095555556,13.5503333334
644.84,12.4408888889,42.9132222222,34.9282222222,32.8755555556,11.2985555555,11.8642222222,16.8341666667,35.3804444444,13.6512222222
645.17,12.5721111111,43.0307777778,35.0826666667,32.9655555556,11.3764444444,12.0332222222,17.0001666667,35.5117777778,13.8027777778
645.50,12.6519259259,43.1697777778,35.25,33.1137777778,11.4421111111,12.0501111111,17.1288888889,35.6976666667,13.9016666667
645.83,12.6313703704,43.353,35.3855555555,33.2051111111,11.4988888889,12.1166666667,17.2262222222,35.6634444444,13.9776666667
646.16,12.7037777778,43.3996666667,35.4928888889,33.3264444444,11.5453333333,12.1306666667,17.2847222222,35.6898888889,14.0472222222
646.49,12.8004444444,43.4245555555,35.6052222222,33.4374444444,11.6088888889,12.1697777778,17.3899444444,35.7734444444,14.1737777778
646.82,12.6812962963,43.3621111111,35.6277777778,33.4412222222,11.5136666667,12.0731111111,17.3208888889,35.8502222222,14.121
647.15,12.6198888889,43.3,35.5672222222,33.433,11.4734444444,11.9745555555,17.2543333333,35.8333333333,14.0594444444
647.48,12.6877037037,43.4383333333,35.7244444444,33.6125555555,11.4912222222,11.9794444444,17.3335555556,36.0266666667,14.0605555555
647.81,12.696962963,43.4302222222,35.7686666667,33.6423333333,11.48,11.9484444444,17.3771666667,36.0866666667,14.1057777778
648.14,12.8887407407,43.6344444445,35.9691111111,33.7283333333,11.6908888889,12.1558888889,17.6071666667,36.272,14.2973333333
648.47,12.8518518519,43.7654444444,36.0772222222,33.7653333333,11.6463333333,12.0913333333,17.6290555556,36.3678888889,14.2594444445
648.80,12.8037037037,43.909,36.1322222222,33.8126666667,11.6283333333,11.9985555556,17.5488888889,36.3941111111,14.1973333333
649.13,12.7203703704,43.8128888889,36.0814444444,33.7956666667,11.6284444444,11.9752222222,17.4992777778,36.2953333333,14.1383333333
649.46,12.7553703704,43.8192222222,36.1236666667,33.8411111111,11.6395555555,12.0742222222,17.5187222222,36.3931111111,14.1537777778
649.79,12.7567407407,43.9576666666,36.2878888889,33.9772222222,11.6467777778,12.1724444444,17.5819444444,36.5432222222,14.1965555556
650.11,12.7708518519,44.0005555555,36.3483333333,33.991,11.7025555556,12.157,17.5621666667,36.5207777778,14.2067777778
650.44,12.8812592592,44.2574444444,36.5013333333,34.0838888889,11.7642222222,12.2063333333,17.6362222222,36.566,14.311
650.77,12.8210740741,44.2145555556,36.533,34.0328888889,11.7166666667,12.1447777778,17.6227777778,36.5091111111,14.254
651.10,12.7377407407,44.1213333333,36.4054444444,33.9055555556,11.6051111111,11.9701111111,17.5262222222,36.4326666667,14.156
651.43,12.7369259259,44.1992222222,36.4368888889,33.8997777778,11.5015555556,11.9161111111,17.4727222222,36.3653333334,14.082
651.76,12.6244814815,44.2301111111,36.433,33.9311111111,11.4122222222,11.8402222222,17.3283333333,36.2982222222,14.0361111111
652.09,12.6525185185,44.2061111111,36.4177777778,34.0,11.4042222222,11.8603333333,17.2583888889,36.3011111111,14.0616666667
652.42,12.6321111111,44.1582222222,36.3897777778,33.973,11.4066666667,11.8647777778,17.2642777778,36.2792222222,14.071
652.75,12.6132962963,44.2762222222,36.4498888889,33.9755555556,11.341,11.8274444445,17.2194444444,36.3152222222,14.0953333334
653.08,12.5753703704,44.332,36.4727777778,33.9826666667,11.2646666666,11.7135555555,17.1877222222,36.284,14.0734444444
653.41,12.3230740741,44.1392222222,36.259,33.7251111111,10.9997777778,11.4413333333,16.9301666666,35.9901111111,13.8175555556
653.74,12.3414444445,44.3281111111,36.3998888889,33.811,10.9626666667,11.5301111111,16.9652777778,36.1173333333,13.8544444445
654.06,12.2601481481,44.2283333333,36.3776666667,33.7747777778,10.8638888889,11.4692222222,16.9464444444,36.1086666667,13.8551111111
654.39,12.2307777778,44.2392222222,36.3546666667,33.7658888889,10.7892222222,11.4548888889,16.8937777778,36.0595555556,13.8773333333
654.72,12.087,44.2322222222,36.3371111111,33.6894444444,10.7344444444,11.4732222222,16.8061666667,35.9386666667,13.8685555556
655.05,12.023,44.1746666667,36.306,33.6117777778,10.7484444444,11.5213333333,16.7296111111,35.9027777778,13.8884444445
655.38,12.0331481481,44.192,36.3401111111,33.6247777778,10.6952222222,11.4527777778,16.7207777778,35.8912222222,13.8532222222
655.71,11.9001851852,44.1266666667,36.2446666667,33.5044444444,10.6026666667,11.3767777778,16.6125555556,35.7372222222,13.765
656.04,11.9391481482,44.3964444444,36.3878888889,33.6896666667,10.6451111111,11.4218888889,16.6864444444,35.881,13.8323333333
656.37,11.9912592592,44.5605555556,36.5576666667,33.8088888889,10.6973333333,11.4455555556,16.7105,36.0013333333,13.9258888889
656.69,12.0160740741,44.6022222222,36.6936666667,33.909,10.6968888889,11.502,16.7263333333,36.0473333333,13.9654444444
657.02,12.1234814815,44.8521111111,36.7913333333,34.0558888889,10.7962222222,11.57,16.8324444444,36.2113333333,14.0467777778
657.35,12.0804814815,44.7925555555,36.7403333333,34.0121111111,10.7308888889,11.4572222222,16.7466111111,36.1617777778,13.9957777778
657.68,12.1195555555,44.9274444444,36.8484444444,34.1763333334,10.7856666667,11.5327777778,16.8025555555,36.2645555555,14.0495555556
658.01,12.1221111111,44.9358888889,36.8473333333,34.2125555556,10.7776666667,11.4821111111,16.7344444445,36.3053333333,14.0508888889
658.34,12.1702222222,44.9322222222,36.931,34.266,10.7477777778,11.4685555555,16.7482777778,36.3281111111,14.074
658.66,12.1807037037,45.1573333333,37.0235555556,34.4173333334,10.7063333333,11.4214444444,16.8172777778,36.4111111111,14.0925555555
658.99,12.1423703704,45.2552222222,37.1128888889,34.4535555556,10.6896666667,11.4533333333,16.8432222222,36.5047777778,14.1248888889
659.32,12.2221481482,45.4885555555,37.3401111111,34.6372222222,10.7615555555,11.5706666667,16.9723333333,36.6475555555,14.2634444444
659.65,12.2048148148,45.2604444445,37.2852222222,34.5092222222,10.6755555556,11.5704444445,16.9198888889,36.5796666667,14.2007777778
659.98,12.0481481482,45.1797777778,37.1683333333,34.4204444445,10.4872222222,11.4376666667,16.8098333333,36.5063333333,14.0881111111
660.31,11.9072592592,45.1372222222,37.0306666667,34.3485555555,10.3683333333,11.3233333333,16.7131111111,36.4695555556,13.9827777778
660.63,11.8242222222,45.1191111111,37.0765555555,34.3194444444,10.2552222222,11.2505555556,16.6431111111,36.457,13.9496666667
660.96,11.8242592592,45.2513333334,37.2051111111,34.4331111111,10.3395555556,11.3566666667,16.7153888889,36.5575555555,14.0223333333
661.29,11.7786666667,45.245,37.1948888889,34.3312222222,10.3065555555,11.3097777778,16.6925555556,36.5041111111,13.9765555555
661.62,11.7898888889,45.4415555556,37.3645555555,34.455,10.3155555556,11.333,16.808,36.6471111111,14.0206666667
661.94,11.7908148148,45.5631111111,37.3998888889,34.4775555555,10.3216666667,11.3692222222,16.8171111111,36.659,14.0565555555
662.27,11.7287777778,45.4374444445,37.3796666667,34.3658888889,10.2692222222,11.3337777778,16.7297777778,36.577,13.9903333333
662.60,11.7307037037,45.4323333333,37.4607777778,34.4484444445,10.249,11.3185555556,16.6802222222,36.5558888889,14.0052222222
662.93,11.5908148148,45.2441111111,37.2706666667,34.2803333333,10.073,11.126,16.5667222222,36.4561111111,13.8371111111
663.26,11.5768888889,45.435,37.3214444445,34.3863333334,10.1317777778,11.111,16.5562222222,36.5357777778,13.9896666667
663.58,11.7901111111,45.6034444444,37.4607777778,34.4302222222,10.3425555555,11.322,16.7010555555,36.54,14.1403333333
663.91,11.9803703704,45.8178888889,37.7186666667,34.548,10.5025555556,11.49,16.8705555555,36.5892222222,14.3826666666
664.24,12.0701111111,45.7901111111,37.7947777778,34.6378888889,10.5763333333,11.5966666667,16.9785555556,36.7,14.4911111111
664.57,12.0241481481,45.7466666666,37.7961111111,34.562,10.4532222222,11.4835555556,16.9438333333,36.6212222222,14.4594444444
664.89,12.0505925926,45.8211111111,37.8274444445,34.7302222222,10.4612222222,11.4618888889,16.9556666667,36.6431111111,14.5168888889
665.22,12.1921111111,45.9732222222,38.0694444444,34.8797777778,10.6482222222,11.6338888889,17.0914444445,36.8414444444,14.735
665.55,12.3411851852,46.2098888889,38.2933333333,35.103,10.7943333333,11.7474444444,17.2236111111,37.1605555555,14.919
665.87,12.4054444445,46.3661111111,38.4156666667,35.2453333333,10.9161111111,11.8678888889,17.3183888889,37.38,15.063
666.20,12.455,46.5144444444,38.3963333333,35.2208888889,10.9481111111,11.9261111111,17.3371666667,37.4045555555,15.0921111111
666.53,12.5178518519,46.5686666666,38.5238888889,35.3044444444,10.9922222222,11.9573333333,17.3153333333,37.4673333333,15.1823333333
666.86,12.5504444444,46.6415555555,38.6286666667,35.3847777778,10.9558888889,11.9507777778,17.4038888889,37.5232222222,15.151
667.18,12.5092222222,46.6866666667,38.7062222222,35.5035555556,10.9373333333,11.9345555556,17.4174444445,37.6741111111,15.163
667.51,12.4334814815,46.6268888889,38.6357777778,35.5226666667,10.8992222222,11.8187777778,17.3203888889,37.7037777778,15.0223333333
667.84,12.3516666667,46.6371111111,38.6306666667,35.4761111111,10.8286666667,11.7137777778,17.2424444444,37.6848888889,14.9864444445
668.16,12.3207037037,46.7048888889,38.6145555555,35.5452222222,10.7395555555,11.7281111111,17.2488888889,37.7586666667,15.0051111111
668.49,12.3374814815,46.7018888889,38.6281111111,35.4574444444,10.6826666667,11.7705555555,17.1812777778,37.7987777778,15.0294444444
668.82,12.3437407407,46.7045555556,38.5732222222,35.4547777778,10.606,11.7481111111,17.1843888889,37.7934444444,14.9595555556
669.14,12.239,46.7083333333,38.5276666667,35.3518888889,10.4936666667,11.6603333333,17.1133888889,37.6116666667,14.755
669.47,12.3418518519,46.7944444444,38.5867777778,35.3918888889,10.4987777778,11.7593333333,17.1673333333,37.675,14.8233333333
669.80,12.3482962963,46.8036666667,38.6395555555,35.453,10.543,11.7425555556,17.2228888889,37.7382222222,14.8913333333
670.13,12.4461481481,47.0242222222,38.7247777778,35.577,10.7128888889,11.9197777778,17.42,37.9336666667,15.0041111111
670.45,12.4318888889,47.1498888889,38.7604444444,35.6908888889,10.77,11.9888888889,17.3881111111,37.9844444445,15.0448888889
670.78,12.3939629629,47.1901111111,38.7023333333,35.6767777778,10.7638888889,11.9958888889,17.4061111111,37.997,15.0081111111
671.10,12.4121481482,47.2138888889,38.7632222222,35.6965555555,10.7378888889,11.9817777778,17.4530555555,38.0556666667,15.0357777778
671.43,12.5266666667,47.46,38.9196666667,35.8734444444,10.8935555556,12.1385555556,17.5978888889,38.2462222222,15.1625555555
671.76,12.6198148148,47.5912222222,38.9691111111,35.9642222222,11.0884444445,12.253,17.6438333333,38.4417777778,15.2056666667
672.08,12.630037037,47.8373333333,39.128,36.147,11.2274444444,12.3361111111,17.8158888889,38.566,15.2321111111
672.41,12.5603333333,47.7514444444,39.078,36.0878888889,11.2024444444,12.4071111111,17.7050555555,38.4671111111,15.1686666667
672.74,12.6274074074,47.8386666667,39.1094444445,36.1476666667,11.2357777778,12.5117777778,17.7645,38.515,15.2672222222
673.06,12.5664444445,47.8503333333,39.1731111111,36.2282222222,11.2521111111,12.5115555556,17.7915,38.4921111111,15.3272222222
673.39,12.5494074074,47.8821111111,39.2438888889,36.2964444444,11.2326666667,12.6081111111,17.8656111111,38.508,15.2846666667
673.72,12.4921111111,47.8485555556,39.2462222222,36.3156666667,11.1285555556,12.5131111111,17.7956111111,38.4864444444,15.3054444444
674.04,12.518,47.8137777778,39.3605555556,36.2901111111,11.1621111111,12.4583333333,17.8491111111,38.5282222222,15.2182222222
674.37,12.4798148148,47.819,39.4008888889,36.3858888889,11.1622222222,12.4641111111,17.8741666667,38.478,15.1248888889
674.69,12.497037037,47.951,39.4678888889,36.5025555556,11.2327777778,12.5974444444,17.9056666667,38.5506666667,15.1621111111
675.02,12.5241111111,47.9458888889,39.4883333333,36.5292222222,11.2006666667,12.6112222222,17.8973333333,38.5303333333,15.1636666667
675.35,12.5183333333,47.8896666667,39.5283333333,36.5122222222,11.1638888889,12.6696666666,17.8978888889,38.437,15.2113333333
675.67,12.6040740741,47.8353333333,39.593,36.4873333333,11.1653333333,12.7167777778,17.8787777778,38.4843333333,15.3194444444
676.00,12.6439259259,48.0564444444,39.7505555556,36.653,11.2236666667,12.6955555556,17.9932222222,38.7142222222,15.3898888889
676.32,12.599,48.0195555555,39.8237777778,36.721,11.2724444444,12.6827777778,17.9576666667,38.7421111111,15.3886666667
676.65,12.6850740741,48.1145555555,39.878,36.819,11.3185555555,12.7667777778,18.0255,38.8953333333,15.3517777778
676.97,12.7998148148,48.3542222222,40.0745555556,36.954,11.5044444445,12.8332222222,18.1316666667,39.059,15.4494444444
677.30,12.8952592592,48.4295555555,40.1067777778,36.9675555555,11.6018888889,12.9905555556,18.2231111111,39.037,15.4572222222
