wavelength,Back_SpoArdm,Belly_SpoArdm,Breast_SpoArdm,Crissum_SpoArdm,Crown_SpoArdm,DorTail_SpoArdm,Rump_SpoArdm,Throat_SpoArdm,WingTip_SpoArdm
264.75,12.8276666666,14.6341666666,14.2276666667,13.7533333333,7.02366666667,21.6575,12.0823333333,7.47533333333,14.228
265.12,13.316,14.6565,14.2456666666,14.8291666666,8.19283333333,22.071,13.5321666667,9.0575,14.8508333333
265.49,11.3763333334,12.8601666667,13.5483333334,12.9891666667,7.29033333333,21.0323333333,12.8386666666,7.82783333333,13.1826666667
265.87,11.6058333334,12.0661666666,13.1535,12.7351666667,6.92183333333,21.0581666667,11.6268333333,7.96733333333,13.4045
266.24,11.1043333333,11.9983333334,12.6343333333,12.1375,6.61516666667,20.3416666667,11.1241666666,7.70733333333,13.1306666667
266.61,10.2936666667,10.8536666667,10.448,10.9501666667,5.23366666667,19.1576666667,10.699,6.431,11.6065
266.98,9.41300000001,9.85616666665,9.98533333335,10.4466666667,5.05716666667,18.2723333333,10.8345,6.34933333334,11.4063333333
267.36,8.64516666667,9.60783333335,9.50083333334,10.0,4.77716666667,17.6471666667,10.3743333333,6.11416666666,11.4081666667
267.73,7.66833333333,8.01833333334,8.07083333332,9.524,3.90383333334,16.194,8.77116666666,5.182,10.6968333333
268.10,6.50383333333,6.57283333333,7.371,7.9085,3.15666666667,14.7241666666,7.1105,5.13366666667,9.22633333333
268.48,6.4555,6.24783333333,7.78816666666,7.90933333333,3.1845,14.2783333333,6.76716666667,5.071,8.7055
268.85,7.8095,8.15333333333,9.13550000001,9.56133333333,4.94433333333,14.7511666667,7.8585,6.77816666667,10.789
269.22,7.4275,7.98216666667,9.30483333334,9.33716666667,4.27683333334,14.9198333333,7.215,6.03983333333,10.4473333333
269.59,8.27883333333,7.93566666666,9.79100000001,9.97833333333,4.42783333334,14.7646666667,7.68633333333,7.07816666667,11.319
269.97,8.8065,9.19749999999,10.5503333334,10.7305,5.15466666667,15.3591666667,8.1755,7.90500000002,12.2931666666
270.34,8.45933333333,8.17766666667,9.25916666669,9.85199999999,4.65183333334,15.0371666667,7.00716666667,7.37783333333,11.526
270.71,7.96666666667,7.67916666667,9.08833333335,9.031,4.32866666666,14.5385,6.241,7.08933333334,10.9288333333
271.09,8.13683333333,7.57566666667,8.43166666669,8.754,4.48933333333,14.478,6.243,7.0005,10.3956666666
271.46,9.09083333333,7.99516666666,9.22616666665,9.75383333333,5.70883333333,14.7998333334,7.16983333333,7.86000000001,11.1201666667
271.83,9.75983333335,8.68833333333,9.579,9.889,6.442,15.5306666666,7.8105,8.35266666666,11.8123333333
272.20,9.327,8.51683333334,8.98533333335,9.40266666666,5.94766666667,15.4516666667,7.6435,7.64366666667,11.8198333333
272.58,8.83533333334,8.17016666667,7.89400000001,8.96083333333,5.5095,15.2485,7.19133333333,6.73933333333,11.4208333333
272.95,8.14966666667,7.73133333333,7.76916666667,8.54266666667,5.15866666667,15.3233333333,6.99633333334,6.3625,11.1026666666
273.32,8.868,8.302,8.50299999999,9.33316666667,5.66033333334,15.8238333334,7.8995,6.79233333333,11.6855
273.69,8.48683333333,8.0005,7.77016666667,8.6275,5.6835,15.7323333333,7.322,5.86266666667,11.3033333334
274.06,8.43683333333,7.87983333333,7.45216666667,8.9165,6.0135,15.1241666667,7.54266666668,6.0135,11.1715
274.44,8.85833333333,8.49083333334,7.90033333332,9.55383333333,6.706,15.4986666666,8.16283333335,6.3255,11.9158333333
274.81,9.06166666665,8.313,7.53833333334,10.345,7.164,15.6241666666,8.21966666669,6.7095,12.3763333334
275.18,8.30633333333,8.03466666667,7.08466666667,10.1113333333,6.474,14.9973333333,7.261,5.89016666667,11.93
275.55,7.82766666667,7.88283333334,6.359,9.71166666665,5.916,15.1428333333,6.98266666666,5.66633333334,11.693
275.93,7.59516666667,7.839,5.81833333333,9.80233333333,5.68916666667,14.8896666667,6.7355,5.53183333334,11.1348333333
276.30,8.00216666666,8.73633333334,6.41916666667,10.852,6.54866666666,15.141,7.57050000001,6.70716666667,11.917
276.67,9.1885,10.2065,7.32266666667,11.4363333333,6.98333333334,15.6771666666,9.16033333334,8.26966666666,13.062
277.04,10.3351666667,11.3605,7.95233333333,12.0115,7.98,16.4036666667,10.46,9.76733333331,13.965
277.41,10.2255,11.1853333334,6.96983333333,11.4773333333,8.11066666667,15.8458333334,9.91933333335,10.2531666666,13.8285
277.79,10.2168333333,11.8153333334,6.95016666666,12.0376666667,8.02066666666,15.6796666667,10.1891666666,10.8423333333,14.2481666667
278.16,8.93883333333,10.3745,5.48983333333,10.2616666667,6.109,14.2033333333,8.84033333333,9.36083333332,13.1336666667
278.53,8.94,10.5996666667,5.18816666667,9.91616666666,5.94133333334,14.0026666667,9.33066666666,9.3305,12.7893333333
278.90,8.8805,11.4533333333,5.0905,9.41416666669,6.11666666666,13.9298333333,9.37333333333,9.127,12.6026666667
279.27,9.1645,11.4218333333,4.86616666667,9.08316666666,6.48833333333,13.7876666667,9.73233333335,9.31333333333,12.8278333334
279.64,9.8455,11.888,5.62983333334,9.649,7.22716666666,13.734,9.72749999998,9.74066666666,12.8961666667
280.02,9.87799999999,11.7465,5.69533333333,9.42050000002,7.06833333333,13.6665,9.38216666668,9.33116666667,13.2595
280.39,10.0816666667,11.8676666667,5.5805,9.42466666667,7.3785,13.9755,9.61066666667,8.99066666666,13.3681666667
280.76,10.1796666667,11.7386666667,5.69533333334,9.79616666665,7.86566666667,13.813,9.3045,9.11266666666,13.1536666667
281.13,9.77049999998,11.2425,5.05333333333,9.26050000001,7.0585,13.3866666667,8.507,8.681,12.529
281.50,9.88933333332,11.2086666667,5.33366666666,9.23566666665,6.65316666666,13.5545,8.40116666666,8.43466666666,12.6635
281.87,10.156,11.2868333333,5.41283333333,9.08,6.47783333333,13.6145,8.41033333334,8.67366666667,12.0661666667
282.25,10.924,12.3226666667,6.41033333333,9.748,7.83,14.7383333333,9.31333333333,9.61016666665,12.725
282.62,11.2536666667,12.4565,6.99283333333,10.071,8.14483333334,14.8113333333,9.36783333333,10.0205,12.946
282.99,11.1276666667,12.3576666667,7.1885,10.038,7.79866666666,14.727,9.34833333333,9.758,12.7375
283.36,11.7641666666,12.7678333334,7.86533333333,10.6448333334,8.0775,15.3833333334,9.86300000001,10.297,13.1635
283.73,11.786,12.7006666667,7.503,10.3493333333,7.5775,15.5095,9.65833333334,10.0783333333,13.167
284.10,12.3815,13.2933333333,8.24233333334,10.8041666667,8.29683333333,15.8371666666,10.3848333333,10.4485,13.5485
284.47,12.453,13.3565,8.53466666667,10.986,7.93516666667,15.933,10.0823333334,10.6013333333,13.3386666666
284.85,12.2406666667,13.101,8.1515,10.5553333333,7.52166666667,15.824,9.553,10.2536666667,13.2783333333
285.22,12.1711666667,13.0276666666,8.3465,10.6075,7.41916666667,15.8453333334,9.81283333331,9.85700000001,13.072
285.59,12.0565,13.37,8.62916666667,10.5948333333,7.968,15.8926666667,10.0033333333,10.0903333333,13.1435
285.96,12.0673333333,13.652,8.88033333333,10.8181666667,8.441,16.2015,10.1983333333,9.95683333333,14.0223333334
286.33,12.5473333334,14.135,9.31166666667,11.2255,8.80533333333,16.2976666667,10.7535,10.1528333333,14.4866666666
286.70,12.8096666666,14.2648333333,9.203,11.1743333333,8.8155,16.3568333333,10.7006666667,10.408,14.5576666667
287.07,12.487,13.7356666667,8.87983333334,10.909,8.85366666666,16.1983333333,10.4578333333,10.6571666666,14.49
287.44,11.7863333333,13.4306666666,8.39966666666,10.2475,8.41733333333,16.0123333333,9.91166666666,10.4066666667,14.085
287.82,11.2823333333,13.1098333334,8.1665,9.95866666665,8.52683333333,15.622,9.88650000002,10.1836666667,13.8033333334
288.19,10.9206666667,12.7786666667,7.56733333334,9.60650000002,8.02066666667,15.4248333333,9.39833333335,10.06,13.0055
288.56,11.0543333333,13.1228333333,7.75333333334,9.696,8.35583333333,15.4971666667,9.93866666665,10.3975,13.132
288.93,10.4491666667,12.9378333333,7.58333333334,9.49683333333,8.00516666667,14.9955,9.78450000002,10.2425,12.7315
289.30,10.2161666667,13.0001666666,7.36033333333,9.36916666665,8.01783333333,14.7206666667,9.46849999998,10.1711666667,12.8018333334
289.67,10.1026666667,12.885,6.96016666666,9.5625,7.84266666667,14.6856666667,9.28333333335,10.2556666667,12.4885
290.04,10.16,12.608,6.97433333333,9.422,7.66716666667,14.3805,9.29616666667,10.331,11.7711666667
290.41,10.124,12.215,6.70433333333,9.45966666668,7.35933333333,14.4856666667,9.08283333331,10.2765,11.7665
290.78,9.63066666665,12.3873333333,6.982,9.66649999998,7.5945,14.4145,9.36933333333,10.2163333334,11.8556666667
291.15,10.2705,13.3603333333,7.36916666667,10.3243333334,7.75683333334,14.739,9.6485,10.1891666667,12.2971666666
291.52,10.588,13.8798333333,7.9275,10.8135,7.76516666666,14.5473333333,9.8395,10.128,12.3466666667
291.89,10.8361666666,14.6931666667,8.62916666667,11.5358333333,8.05533333333,14.9445,10.208,10.6565,12.4955
292.26,10.5671666667,14.3326666667,8.4975,11.2511666667,7.58583333333,14.825,9.96516666665,10.1115,12.3178333334
292.64,10.6565,14.2551666666,8.53266666667,11.4915,7.57766666667,14.8303333333,9.59933333335,9.618,12.252
293.01,10.9711666666,14.7806666666,8.9545,11.9141666667,8.09516666666,15.3315,9.84133333331,9.83183333335,12.2315
293.38,11.588,15.4131666667,9.41816666667,12.7571666667,8.55783333335,15.6753333333,10.092,10.2971666667,12.4486666667
293.75,12.82,16.1198333334,10.4005,13.3111666666,9.22316666667,15.8971666667,10.9195,10.4838333333,13.1443333333
294.12,13.1498333333,16.6303333334,10.3781666667,13.895,9.31483333334,16.0396666666,11.2141666666,10.5235,13.3043333333
294.49,12.8518333334,16.4366666667,10.0373333333,13.7103333334,8.9485,15.6046666667,11.002,10.3116666666,12.3916666666
294.86,12.881,16.1871666667,9.63533333331,13.4121666667,8.16216666667,15.2536666667,10.5431666666,9.82366666666,12.1446666667
295.23,12.8086666667,15.8246666667,9.85766666668,13.2908333334,8.06783333333,15.1786666667,10.5118333334,9.98033333331,11.8113333333
295.60,12.4153333333,15.6276666667,9.51016666667,12.7538333333,7.99083333333,14.9661666667,10.3763333333,9.65983333335,11.5256666667
295.97,11.9201666666,14.833,8.98433333333,12.3208333333,7.35866666667,14.6093333334,9.80133333334,8.84566666667,10.9723333334
296.34,12.0146666667,15.2815,9.28883333333,12.6,7.43716666667,14.8,9.90366666669,9.02250000002,11.1113333333
296.71,11.7088333333,15.0041666667,8.94316666667,12.0138333334,6.78,14.3875,9.71983333333,8.76183333333,10.8595
297.08,11.472,14.4498333333,8.70283333334,11.6371666667,6.24916666667,14.0335,9.71449999999,8.1575,10.3963333334
297.45,10.9278333333,13.815,8.46183333333,11.1346666667,5.77483333333,13.6506666667,9.56266666666,7.783,9.76283333333
297.82,9.80016666666,13.0788333334,7.90916666666,10.6556666666,4.94666666666,13.273,9.10266666666,6.91683333333,8.8295
298.19,9.11566666666,12.4431666667,7.58066666666,9.975,4.38516666667,12.8836666667,8.4765,6.3685,8.15333333334
298.56,9.07866666667,12.7371666667,8.03966666667,9.91416666669,4.62216666667,13.249,8.76233333334,6.48166666666,8.38616666666
298.93,8.65083333334,12.2058333333,7.77566666667,9.56483333332,4.48416666666,12.872,8.30216666667,5.77766666667,7.737
299.30,8.32533333333,11.9241666667,7.67766666667,9.48516666667,4.17466666666,12.3803333333,7.93333333333,5.19816666666,7.46966666666
299.67,7.90916666666,11.1025,7.219,9.34816666666,3.66783333333,11.9511666666,7.52683333334,4.59066666666,7.09433333334
300.04,8.41066666666,11.423,7.49216666666,9.78399999998,3.90483333334,12.075,8.239,4.806,7.36333333333
300.41,8.24,11.1378333334,7.2445,9.75983333332,4.00883333333,11.831,8.2845,4.55116666666,7.02216666667
300.78,8.41116666667,11.099,7.439,10.2641666667,4.08166666667,11.86,8.75083333333,4.64133333333,7.05383333333
301.15,8.7705,11.5811666666,7.8585,10.8948333334,4.44616666667,12.1638333333,8.97733333335,4.94466666667,7.79266666667
301.52,8.75316666666,11.5636666667,7.85716666666,10.8186666667,4.25383333334,11.9601666667,8.508,4.34816666667,7.9325
301.89,9.24333333333,12.1298333333,8.3475,11.4035,4.63116666666,12.4976666667,8.668,5.0555,8.64933333334
302.26,9.07916666666,12.1553333333,8.31933333333,11.6393333333,4.15483333334,12.3241666667,8.32883333333,4.455,8.5445
302.63,8.39433333333,11.3511666667,7.58,11.5665,2.957,11.2201666667,7.3365,3.52816666667,7.89833333333
303.00,8.77083333334,11.7598333333,7.96083333333,12.0111666667,3.04466666667,11.7226666667,7.86766666667,3.82683333333,8.29616666667
303.37,8.5905,11.937,7.964,12.1051666666,2.935,11.6563333333,8.02933333333,3.64566666667,8.16033333334
303.74,8.3285,12.1431666666,7.98366666667,12.1616666667,2.67666666667,11.4438333333,7.61983333334,3.41366666666,7.7505
304.10,7.49,11.777,7.38666666667,11.645,1.99716666666,10.929,6.6045,2.64733333333,7.3205
304.47,7.64916666667,12.3526666666,8.18116666667,12.0961666666,1.72,11.2123333333,6.68,2.94566666666,7.82033333334
304.84,7.15633333333,12.1973333333,7.8235,11.921,1.58183333333,11.111,5.90816666667,2.49666666667,7.57583333333
305.21,6.64383333333,11.9375,7.15116666667,11.5066666667,1.139,10.6643333334,5.65783333333,2.13483333333,7.09366666667
305.58,6.44316666667,12.031,6.95833333334,11.4576666667,0.5345,10.7386666667,5.64616666667,2.21583333333,7.05533333333
305.95,6.404,11.7215,6.6685,11.0263333333,-0.186,10.4091666667,5.69916666667,1.67433333334,7.08983333334
306.32,5.854,11.2063333333,6.38533333333,10.2911666666,-0.295333333333,10.0158333333,5.539,1.50533333333,6.828
306.69,6.62216666667,12.036,7.009,10.7598333333,0.686333333333,10.7501666667,6.4095,2.291,7.589
307.06,5.74716666667,11.2835,6.13966666666,10.5076666666,-0.0956666666667,10.1148333333,5.69933333333,2.021,7.088
307.43,5.3915,10.8115,5.72283333334,10.1116666667,-0.5865,9.90350000002,5.47666666667,1.674,6.70616666667
307.80,5.9115,11.1566666667,6.331,10.8008333333,0.0093333333335,10.363,6.22133333333,2.536,7.4805
308.17,6.787,11.8446666666,7.04933333333,11.644,0.873666666665,10.7793333333,7.1015,3.50266666667,7.8965
308.54,6.45616666667,11.4393333333,6.33816666666,11.2878333333,0.866833333335,10.2776666667,6.93583333333,2.862,7.38216666667
308.90,6.3185,11.4281666667,6.40733333333,11.0816666667,0.902666666665,9.88883333334,7.11616666667,2.60333333334,7.28566666667
309.27,7.06583333334,12.0121666667,7.21966666667,11.9048333334,1.52816666667,10.3685,7.4425,3.12583333333,7.79566666666
309.64,6.758,11.7343333333,6.79466666666,11.646,1.76683333333,10.137,7.35416666666,2.7755,7.266
310.01,6.73783333334,11.9403333334,6.70916666667,11.8763333334,2.1535,10.1778333333,7.1215,2.90683333334,7.22083333333
310.38,7.17266666667,12.3086666667,6.72766666666,12.3225,2.43266666666,10.1683333334,7.30483333333,3.05816666667,7.263
310.75,6.84116666666,12.3486666667,6.77266666666,12.1975,2.36533333333,9.99033333332,7.12316666666,2.6815,7.0545
311.12,7.5025,13.0783333333,7.29883333333,12.6778333334,3.14066666667,10.148,7.72616666666,3.0255,7.51616666667
311.49,7.56083333333,13.3605,7.41183333334,12.92,3.57033333333,10.3253333333,7.81183333334,3.06233333333,7.79133333334
311.85,7.47516666667,13.1796666667,6.775,12.7473333333,3.50766666667,9.93299999999,7.57133333333,2.32016666667,7.37233333333
312.22,7.75916666667,13.5906666667,7.0635,13.1245,3.86216666666,10.1111666666,7.87066666667,2.27566666666,7.64766666667
312.59,8.259,14.0906666667,7.51583333334,13.5951666667,4.28166666667,10.3963333334,8.4855,2.93,8.09633333334
312.96,8.66666666667,14.7753333333,7.68833333334,13.9565,4.558,10.5651666667,8.7535,3.22466666666,8.2755
313.33,8.33333333333,14.7956666666,7.52816666666,13.7,4.368,10.1818333333,8.6985,3.07083333333,8.22883333333
313.70,8.625,15.4243333333,7.92716666667,14.3665,4.56933333333,10.4493333333,9.19216666666,3.59566666667,8.993
314.07,8.28583333334,15.3846666667,7.76366666667,14.2766666666,4.33683333333,10.1535,9.05366666667,3.3475,8.75283333334
314.43,8.02666666666,15.642,7.98633333333,14.319,4.40466666667,10.4146666667,9.22066666669,3.60583333334,9.06766666666
314.80,7.81883333334,15.6125,7.72733333333,14.3178333333,4.10866666667,10.3918333333,9.22149999998,3.46916666667,9.02233333334
315.17,7.09933333334,15.564,7.59133333334,13.9951666667,3.66416666667,10.161,9.01616666669,2.94316666667,8.93133333333
315.54,7.30016666667,16.2141666666,7.60766666667,14.0965,3.7655,9.99816666665,9.16133333335,3.03966666667,9.2385
315.91,6.9925,16.3995,7.53566666667,13.9333333333,3.3455,9.79483333335,8.84649999998,3.04366666667,9.14816666666
316.28,6.13416666667,15.7851666667,6.5795,13.2723333333,2.356,9.01383333332,8.09766666665,2.19016666667,8.68233333334
316.64,5.40033333334,15.154,5.57616666667,12.9021666667,1.63583333333,8.17066666667,7.15933333333,1.1345,8.03866666666
317.01,5.097,14.8765,5.51133333334,12.9541666666,1.43716666667,8.29816666667,6.86083333333,1.04933333333,7.77766666667
317.38,5.289,15.1311666666,5.29816666667,13.1376666667,1.59816666667,8.58483333332,6.93233333333,0.718333333334,7.72283333333
317.75,5.41716666667,15.2603333333,5.41733333333,13.0971666667,1.7665,8.49100000001,6.98566666667,0.378333333333,7.37333333334
318.12,5.80833333333,15.5465,5.5195,13.3151666667,2.02333333333,8.19316666665,7.23566666666,0.271,7.20883333333
318.49,6.242,15.7581666667,5.39666666667,13.6806666667,2.2755,8.26616666667,7.3035,0.314666666667,7.59133333334
318.85,6.66133333333,15.9086666667,5.181,13.8845,2.693,8.44466666667,7.17833333334,0.668666666669,7.8475
319.22,7.22216666667,16.5321666667,5.43,14.588,3.405,8.94266666668,7.59833333333,1.20066666667,8.30650000001
319.59,7.2075,15.8436666667,5.27233333334,14.822,3.545,9.02516666668,7.80416666667,1.04,8.38316666666
319.96,7.274,15.8665,5.10083333334,14.7755,3.637,9.05616666666,7.89250000002,1.13666666667,8.356
320.32,7.261,15.8941666667,4.79816666666,14.722,3.753,9.06016666666,7.86983333332,1.26316666666,8.21533333335
320.69,7.36983333333,16.4748333333,4.94066666667,14.8493333333,4.09116666666,9.29683333331,7.89933333332,1.85383333333,8.49316666668
321.06,7.64233333333,16.8563333334,5.23916666666,15.3838333334,4.87783333333,9.58449999999,8.69933333335,2.54733333334,9.16000000001
321.43,7.62566666667,17.0648333333,5.39616666667,15.5345,5.069,9.40383333331,8.80216666669,3.15833333334,9.27983333332
321.80,7.75333333333,17.449,5.27433333333,15.77,5.12483333333,9.46733333332,8.4475,3.2085,9.41466666669
322.16,7.74916666666,17.6546666667,5.27483333333,15.7301666666,5.1975,9.48449999999,8.69416666666,3.58266666667,9.65633333332
322.53,8.1225,17.9573333334,5.69333333333,16.1858333333,5.54983333333,9.5985,8.98283333331,4.0905,9.96983333335
322.90,8.30033333333,18.5293333333,6.2395,16.683,5.6875,9.59433333331,9.5285,4.20366666667,10.2291666667
323.27,7.818,18.092,5.652,16.0708333333,5.0,8.88899999998,8.92116666665,3.67166666667,9.42033333331
323.63,7.79716666666,18.483,5.4095,15.5708333334,4.54066666667,8.55650000001,8.42349999999,3.72633333333,8.94016666669
324.00,8.2615,19.3753333333,6.04333333334,16.3423333333,5.16816666666,9.0615,9.16700000001,4.278,9.45366666668
