wavelength,Back_TanPref,Belly_TanPref,Breast_TanPref,Crissum_TanPref,Crown_TanPref,DorTail_TanPref,Patch10_TanPref,Patch11_TanPref,Rump_TanPref,Throat_TanPref,WingTip_TanPref
634.58,16.853,42.0224,25.7578,29.6604,31.3922666667,10.4716666667,16.5995333333,7.81133333333,17.2749333333,27.8332,12.4650666667
634.91,16.8468666666,41.9400666667,25.7088666667,29.6602,31.3416,10.4476666667,16.5705333333,7.83213333333,17.204,27.7810666667,12.4722
635.25,16.7929333333,41.9364666667,25.6034,29.6184666667,31.2906666667,10.3904666667,16.5267333333,7.80366666667,17.1619333334,27.7280666667,12.4577333334
635.58,16.764,41.919,25.5897333333,29.6632,31.3063333333,10.406,16.5026666667,7.77793333333,17.1829333333,27.7338,12.5112
635.91,16.8659333333,41.9443333333,25.6541333333,29.8057333333,31.3528666667,10.5573333333,16.609,7.9258,17.3016666667,27.8148,12.6270666667
636.24,16.9715333333,42.0504,25.6973333333,29.9801333333,31.4063333333,10.7426,16.6914666667,8.0798,17.4167333333,27.9173333333,12.7874
636.57,17.0882,42.163,25.8500666667,30.1408666667,31.5426666667,10.8584,16.7844666667,8.2132,17.5055333333,28.0085333333,12.9768666667
636.90,17.0993333333,42.1718,25.852,30.1884666667,31.5645333333,10.8472,16.8047333333,8.2268,17.47,27.9836,13.0226666667
637.23,17.0477333333,42.1331333333,25.8318,30.1910666667,31.5087333333,10.8044666667,16.7481333333,8.20393333333,17.4162666667,27.9546,13.0021333333
637.56,17.0830666667,42.1814666667,25.8945333333,30.2986666667,31.5454666667,10.925,16.7942666667,8.293,17.4414,27.9761333334,13.0398
637.90,17.0698666667,42.1833333333,25.8528,30.3434666667,31.5232666667,10.929,16.75,8.23526666667,17.3998,27.9532,13.0929333333
638.23,17.0885333333,42.2345333333,25.8586,30.3976666667,31.5563333334,10.9999333334,16.7482,8.2828,17.4377333333,27.9820666667,13.137
638.56,17.0273333333,42.2525333333,25.8024,30.4294666667,31.4876666667,11.0194666667,16.6756,8.23126666667,17.3948666667,27.8916666667,13.1066666667
638.89,16.9715333333,42.2278666666,25.7890666667,30.4850666667,31.4462,11.035,16.6012666667,8.20046666667,17.3035333333,27.8175333333,13.0634666667
639.22,16.8856,42.1782666667,25.783,30.5240666667,31.3920666667,10.9695333333,16.5568,8.2092,17.18,27.7768666667,13.0696666667
639.55,16.7947333333,42.1521333333,25.7021333333,30.4904666667,31.391,10.8648666666,16.4386666667,8.11553333333,17.0571333333,27.6893333333,13.0929333333
639.88,16.7552666667,42.0985333333,25.6755333333,30.4956,31.3847333333,10.8551333333,16.4374,8.1408,17.0294666667,27.6297333333,13.1247333334
640.21,16.5772,41.8940666667,25.4138,30.3408,31.1660666667,10.7161333333,16.2874,8.02013333333,16.833,27.4232,12.9622
640.54,16.5814666667,41.8534,25.3696,30.3699333333,31.1395333333,10.7884,16.2997333333,8.07246666667,16.8364666667,27.3852,12.9871333333
640.87,16.5084666667,41.7141333333,25.1728,30.2846,30.9413333333,10.7679333333,16.2058666667,8.0394,16.7294666667,27.2124,12.9388666667
641.20,16.4443333333,41.6145333333,25.096,30.2267333333,30.8822,10.7598666667,16.127,7.95566666667,16.6638666667,27.1462,12.9168
641.53,16.478,41.6044,25.0647333333,30.2416,30.9064,10.8160666667,16.1268,8.04206666667,16.6780666667,27.0896,12.9262
641.87,16.4718,41.5528,25.0365333334,30.297,30.8902,10.7902,16.0592,8.04726666667,16.6138666667,27.0719333333,13.0249333333
642.20,16.4491333333,41.5562,24.9950666667,30.2628,30.871,10.817,16.0332666667,8.04206666667,16.6042,27.0394666666,13.0813333333
642.53,16.5484666667,41.6424666666,25.0021333334,30.3282666667,30.9404,10.9084,16.1115333333,8.12793333333,16.6488,27.0532666667,13.1629333333
642.86,16.4808666667,41.6172666667,24.8693333333,30.228,30.8467333333,10.9174,16.0231333333,8.0454,16.5716666667,26.9159333333,13.0756666667
643.19,16.5643333333,41.6046,24.8533333333,30.2329333333,30.7977333333,11.0232666667,16.059,8.1322,16.6422666667,26.9161333333,13.072
643.52,16.5550666667,41.5419333333,24.8675333333,30.2199333333,30.7380666666,11.1114666667,16.0532666667,8.13726666667,16.6040666667,26.8292666667,13.0638666667
643.85,16.6086,41.6595333333,24.9565333333,30.3682,30.8141333333,11.2404,16.1034666667,8.21866666667,16.6998666667,26.902,13.2140666667
644.18,16.5394,41.7213333334,24.8707333333,30.3560666667,30.7994,11.1907333333,15.9743333333,8.171,16.6360666667,26.8749333334,13.1801333333
644.51,16.4794666667,41.8476666667,24.8667333333,30.4411333333,30.8608,11.1438666667,15.9743333333,8.09686666667,16.5961333333,26.8634,13.1977333333
644.84,16.542,41.8802666667,24.8960666667,30.5026,30.9059333333,11.2141333333,16.0084,8.25073333333,16.6888,26.8366,13.3159333333
645.17,16.4906666667,41.7625333333,24.7904666667,30.5201333334,30.8102,11.2274,16.0035333333,8.23693333333,16.5836,26.8152666667,13.3206666667
645.50,16.5248666667,41.7616,24.7732,30.5222,30.8198,11.3207333333,16.0716,8.37693333333,16.6298,26.8318,13.3102
645.83,16.5340666667,41.7154666667,24.7803333333,30.5904666667,30.8342,11.3651333333,16.1112666667,8.445,16.5546,26.8344666667,13.2864666667
646.16,16.5746,41.6933333333,24.8288,30.6715333333,30.8200666667,11.4209333333,16.1443333333,8.54093333333,16.604,26.8556,13.3737333333
646.49,16.6860666667,41.7517333333,24.8415333334,30.7708666667,30.8824666666,11.5706666667,16.2316,8.70793333333,16.6693333333,26.8804666666,13.487
646.82,16.7118,41.8620666667,24.9504666667,30.9295333333,30.9936666667,11.7098666667,16.3042,8.79606666667,16.7206,26.9512,13.6672666667
647.15,16.755,41.9890666667,24.9698,31.0148,31.0712666667,11.7503333333,16.31,8.90566666667,16.7263333333,27.0144666667,13.7767333333
647.48,16.8808666667,42.1451333333,25.0630666667,31.1730666667,31.1771333333,11.9108666667,16.4809333333,9.10993333333,16.8610666667,27.1382,13.9026
647.81,17.0036666667,42.1505333333,25.1618,31.3276666667,31.2549333333,12.0760666667,16.5970666667,9.25546666667,16.9428666667,27.1841333333,14.0914
648.14,17.0206666667,42.016,25.1234666667,31.2463333333,31.1779333334,12.1513333333,16.5965333333,9.36346666667,16.9532,27.1451333333,14.1250666667
648.47,17.0544666667,42.0862666667,25.0872,31.3523333333,31.1998,12.1774666666,16.6206,9.35319999999,16.9418,27.1848666667,14.1670666667
648.80,16.9652666667,42.0717333333,25.0467333333,31.345,31.1760666667,12.1070666667,16.5244,9.2978,16.8796,27.0375333333,14.0946
649.13,16.9029333333,42.0857333334,25.0150666667,31.3846,31.1266,12.0734,16.4704,9.22960000001,16.8092666667,26.9528,14.1134666667
649.46,16.9898,42.2115333333,25.0387333333,31.5270666667,31.2342666667,12.1349333333,16.5045333333,9.31486666666,16.9144666666,27.0278,14.2090666667
649.79,16.9414,42.2192,24.9852,31.5457333333,31.2680666667,12.1139333333,16.4572,9.27746666667,16.8761333333,27.0338666667,14.2075333333
650.11,16.9285333333,42.2181333333,24.9967333334,31.5967333334,31.2601333334,12.0728666667,16.4000666667,9.28333333333,16.9074666667,27.0636666667,14.2548666667
650.44,16.9198,42.2145333333,24.9090666667,31.5929333333,31.1804,12.0101333333,16.3619333333,9.26473333333,16.8033333333,26.9768,14.1809333333
650.77,16.8400666667,42.1603333333,24.8833333333,31.6232,31.1035333333,11.9908666667,16.3772,9.29686666667,16.7933333333,26.9751333333,14.1724
651.10,16.6444,41.9422666667,24.6924,31.437,30.9094666667,11.7775333333,16.1706,9.14886666667,16.5961333333,26.7382666667,14.0016666667
651.43,16.5467333333,41.8814666667,24.6078666667,31.3894,30.811,11.7044666667,16.123,9.10066666667,16.5623333334,26.6994666667,13.9148666667
651.76,16.5438,41.9440666667,24.6218,31.4079333333,30.8628666667,11.6586666667,16.1109333333,9.06473333333,16.5280666666,26.6887333333,13.906
652.09,16.5058,41.9569333333,24.6466,31.4278,30.7853333333,11.6468,16.0686666667,9.04886666667,16.4742,26.7020666667,13.911
652.42,16.5934666667,42.0483333333,24.7432666667,31.4786,30.8020666666,11.7586666667,16.1677333333,9.15653333333,16.5003333333,26.8203333333,14.0573333333
652.75,16.5345333333,42.087,24.7266,31.4726666667,30.7538,11.7238666666,16.1264,9.12673333334,16.4472,26.8232,14.0258
653.08,16.5056666667,42.0967333333,24.7823333333,31.4902,30.738,11.7548666667,16.1578,9.21680000001,16.4232,26.7684,14.1153333333
653.41,16.4964666666,42.1313333333,24.7775333333,31.4891333333,30.7114,11.8122666667,16.1454,9.26513333334,16.3876,26.7195333333,14.1402
653.74,16.5324666667,42.3038,24.8067333333,31.6164666667,30.763,11.8970666667,16.2131333333,9.22706666667,16.3663333333,26.7869333333,14.1886
654.06,16.5022,42.3721333333,24.8491333333,31.7343333333,30.7966,11.9371333333,16.2180666667,9.25566666666,16.3877333333,26.8336,14.2329333333
654.39,16.2949333333,42.1979333333,24.5801333334,31.5406,30.6062,11.7089333334,15.9784,8.99766666666,16.1508,26.5537333333,14.0383333333
654.72,16.2424,42.2608666667,24.5580666667,31.6008,30.5569333333,11.6808666667,15.9185333333,8.93420000001,16.0312,26.5822,14.0424666667
655.05,16.2135333334,42.319,24.5729333333,31.6576,30.5444,11.6778666667,15.8898,8.96626666667,15.9880666667,26.5700666667,14.0148666666
655.38,16.2515333333,42.3328666667,24.5912,31.7884666667,30.5157333333,11.7332,15.9105333333,9.08480000001,16.0180666667,26.6319333333,14.1277333333
655.71,16.2306666667,42.3621333333,24.5728666667,31.7984,30.5218666667,11.763,16.0152666667,9.18019999999,16.0304666667,26.6338666667,14.1680666667
656.04,16.1592,42.3827333333,24.5609333333,31.8528,30.5332666667,11.7503333333,16.0157333333,9.17466666667,16.0364666667,26.6242666667,14.1353333333
656.37,16.1052666667,42.3848,24.4817333333,31.8388,30.4964,11.6942,15.9737333333,9.19526666667,16.0024,26.5779333333,14.1216666667
656.69,16.0183333333,42.3357333333,24.3722,31.8886666667,30.4027333333,11.6064666667,15.8808,9.07426666667,15.9244666667,26.5802,14.0456
657.02,15.9826666667,42.308,24.3478,31.9560666667,30.3471333333,11.5334,15.8148,9.03793333333,15.8773333333,26.6017333333,14.0387333333
657.35,15.9266,42.1778,24.3192,31.9094666667,30.2898666667,11.5264,15.8549333333,9.11353333333,15.8664,26.5503333333,14.0595333333
657.68,15.6716666667,42.0052,24.0802,31.7037333333,30.0749333333,11.2928,15.6212,8.82926666666,15.6242666667,26.3755333333,13.871
658.01,15.7486666667,42.1208,24.2276,31.8408,30.1724,11.4577333333,15.7288666666,9.00626666667,15.7518,26.5297333333,14.0088
658.34,15.8142,42.1055333333,24.2542,31.8933333333,30.1861333333,11.5742,15.8308,9.11586666667,15.8256,26.5853333333,14.0494
658.66,15.7605333333,42.1038,24.1408,31.8965333333,30.1290666667,11.5182666667,15.7883333333,9.04773333334,15.7877333333,26.5280666667,14.0208666667
658.99,15.6853333333,42.1715333333,24.1312,31.9220666667,30.1252666667,11.4703333333,15.7256666667,8.97713333333,15.7532666667,26.5191333333,13.9733333333
659.32,15.6526,42.1234666667,24.0909333333,31.9086,30.0536,11.4122666667,15.6553333333,8.91493333333,15.6889333333,26.4627333333,13.9748666667
659.65,15.6998666667,42.1354,24.1047333334,31.9680666667,30.0302666667,11.4887333333,15.6641333333,9.01860000001,15.7223333333,26.5083333333,14.0646666667
659.98,15.8546,42.2884,24.239,32.1856,30.1181333333,11.6874,15.8553333333,9.18026666667,15.8714,26.6779333333,14.2832666667
660.31,15.9467333333,42.3036666667,24.3064,32.1876666666,30.1109333334,11.8282,15.9551333333,9.30846666667,15.9793333333,26.7423333333,14.4152666667
660.63,16.0200666667,42.3877333333,24.3795333333,32.2623333333,30.1347333333,11.9662,16.0777333333,9.42893333334,16.0906,26.8168,14.5494
660.96,16.0789333334,42.5486,24.4780666667,32.3643333333,30.1035333333,11.9895333333,16.0987333333,9.49666666667,16.14,26.9149333333,14.589
661.29,16.2677333333,42.6999333333,24.6644666667,32.559,30.2271333333,12.1842666667,16.3038666667,9.75273333334,16.345,27.0728666667,14.7858666667
661.62,16.2803333333,42.7217333333,24.6746,32.5975333333,30.1565333333,12.151,16.2834,9.74446666665,16.3241333333,27.0972,14.7971333333
661.94,16.3317333333,42.7901333333,24.7632,32.6441333333,30.2056666667,12.2120666667,16.2768,9.81,16.3727333333,27.123,14.8999333333
662.27,16.4620666667,42.8976,24.9874,32.7944666667,30.3215333333,12.4363333333,16.4905333333,10.0278,16.5402666667,27.3524666667,15.1628
662.60,16.5301333333,42.8942666667,25.0098666667,32.8362666667,30.3064,12.5658,16.5815333333,10.1675333333,16.5914666667,27.3999333333,15.2558666667
662.93,16.4954666667,42.8825333333,25.0155333333,32.9026,30.2788,12.5653333333,16.5590666667,10.167,16.6082,27.4521333333,15.2625333333
663.26,16.4472,42.9152,25.0198,32.9216,30.2526,12.556,16.4857333333,10.1112666667,16.6048666667,27.4330666667,15.2638666667
663.58,16.503,42.8390666667,25.0683333333,32.8908666667,30.2208,12.5870666667,16.4822,10.1315333333,16.6337333333,27.401,15.3012666667
663.91,16.5053333334,42.9472,25.1514,33.0150666667,30.2706,12.6359333333,16.486,10.1947333333,16.6658,27.446,15.3408
664.24,16.4745333333,42.9073333333,25.1552666667,33.0528666667,30.1806666667,12.5968666667,16.418,10.1644666667,16.6725333333,27.4263333333,15.3097333333
664.57,16.2960666667,42.6686666667,25.0125333333,32.9639333333,30.0712,12.5212,16.2407333333,10.0058666667,16.5446,27.2291333333,15.2034666667
664.89,16.082,42.5284666667,24.8984,32.8606666667,29.8769333333,12.3114,16.0561333333,9.85659999999,16.3602,27.1236666667,14.9872
665.22,16.1534,42.6192666667,24.9224,32.9707333334,29.9284,12.4128,16.1106,9.82146666665,16.4212,27.1335333333,15.0302
665.55,16.0414,42.6226,24.8262666667,33.0245333333,29.7944,12.3313333333,16.0564,9.63280000001,16.4159333333,27.1014,14.9426666667
665.87,15.742,42.3474666667,24.5734666667,32.7541333333,29.4735333333,12.0612666667,15.7844666667,9.37753333333,16.1863333333,26.79,14.6770666667
666.20,15.594,42.2463333333,24.4956666667,32.6864,29.2808,11.9584,15.6475333333,9.21873333333,16.0476666667,26.6611333333,14.6282
666.53,15.5064,42.1976666667,24.4097333333,32.6405333333,29.1669333333,11.9357333333,15.5742666667,9.1594,15.926,26.5676666667,14.5932666667
666.86,15.3942666667,42.1720666667,24.2686666667,32.6316,29.0157333333,11.8075333333,15.5336,8.99306666667,15.852,26.5009333333,14.4825333333
667.18,15.0742666667,42.1281333333,24.0712,32.5366,28.8185333333,11.5506666667,15.2630666667,8.76646666666,15.6058666667,26.3381333333,14.2208666666
667.51,14.8482666667,42.0100666667,23.8461333333,32.4171333333,28.5718,11.3828666667,15.0712666667,8.5114,15.4264,26.1443333334,14.0644
667.84,14.7032666667,41.8576,23.6560666667,32.2772,28.3984666667,11.2502,14.9692,8.35986666667,15.267,25.9834666666,13.9733333333
668.16,14.714,41.9598,23.6106666667,32.3432,28.3157333333,11.2187333333,14.9853333333,8.3606,15.2460666667,26.0387333333,13.9414
668.49,14.8696,41.9890666667,23.6502666667,32.4491333333,28.3633333333,11.361,15.0703333333,8.4428,15.3382666667,26.0689333333,14.1281333333
668.82,14.7916,41.8667333333,23.5571333333,32.3812666667,28.1828,11.3100666667,14.9996,8.4326,15.2204666666,26.0503333333,14.0857333334
669.14,14.8983333333,42.0053333333,23.6772666667,32.4694,28.2641333333,11.4072,15.0967333333,8.618,15.306,26.1499333333,14.1944
669.47,15.1778,42.2322666667,23.8326666667,32.7718666667,28.3840666667,11.5366,15.188,8.77746666667,15.3851333333,26.3416,14.3695333333
669.80,15.1326666667,42.1858,23.7180666667,32.72,28.3022666667,11.4372,15.1026,8.63226666667,15.3639333333,26.3176666667,14.2522666667
670.13,15.275,42.2944,23.8548666667,32.8918,28.3822666667,11.5723333333,15.1974,8.7558,15.5199333333,26.452,14.4115333333
670.45,15.3552666667,42.1846666666,23.8781333333,32.895,28.3695333333,11.6266666667,15.2463333333,8.87493333333,15.5768,26.4424666667,14.4748666667
670.78,15.4893333333,42.1788,23.9852,32.9836,28.4065333333,11.7854,15.3306,8.9804,15.7223333333,26.5363333333,14.6882666667
671.10,15.6183333333,42.2955333333,24.1098,33.1266,28.4942666667,11.7908666667,15.3398666667,9.03106666667,15.7934666667,26.6484666667,14.783
671.43,15.491,42.2322666667,24.0403333333,33.1224,28.4535333333,11.6790666667,15.1861333333,8.96866666667,15.6914,26.6269333333,14.6674
671.76,15.6443333333,42.3683333333,24.2039333333,33.3245333333,28.5918666667,11.8190666667,15.3705333333,9.17806666667,15.8786666667,26.7902666667,14.9324
672.08,15.5833333334,42.3935333333,24.1975333333,33.3864666667,28.5522,11.834,15.2689333333,9.13293333333,15.8653333333,26.7815333333,14.8622
672.41,15.4605333333,42.4013333333,24.1337333333,33.3640666667,28.4545333333,11.7176,15.2052666666,9.04333333333,15.9029333333,26.6764666667,14.8460666667
672.74,15.3206,42.1939333333,23.9276,33.3025333333,28.3076,11.5686,14.9902,8.85166666667,15.71,26.534,14.7447333333
673.06,15.169,42.1117333333,23.844,33.2049333333,28.204,11.543,14.9259333333,8.75746666667,15.7352666667,26.4407333333,14.6619333333
673.39,15.2377333333,42.1957333333,23.9521333333,33.3594666667,28.2012666667,11.6506,15.0372666667,8.92893333333,15.7860666667,26.4661333333,14.7471333333
673.72,15.0684,42.0629333333,23.7969333333,33.2148,27.9926666667,11.5162666667,14.8719333333,8.80346666667,15.6513333333,26.2882,14.6249333333
674.04,15.176,42.2184,23.8980666667,33.3322,28.0732666667,11.7065333333,14.9775333333,8.90853333333,15.7768666667,26.4456666667,14.7726
674.37,15.0418,42.0457333333,23.7021333333,33.1790666667,27.8326,11.5726666667,14.8323333333,8.78593333333,15.6152666667,26.2854,14.5625333333
674.69,14.8024666667,41.792,23.4907333333,32.9674,27.6376,11.4553333333,14.6906666667,8.69133333333,15.4184666667,26.0506,14.3718
675.02,14.8590666667,41.8686,23.4673333334,33.0152,27.5426,11.4625333333,14.6404,8.6194,15.3848,25.9992666667,14.3426
675.35,14.7306,41.7349333333,23.3704,32.8128666667,27.336,11.3212666667,14.3568666667,8.4396,15.2008666667,25.8442666667,14.2263333333
675.67,14.6221333333,41.7886,23.2923333333,32.778,27.2036,11.2486,14.3237333333,8.3606,15.1672666667,25.812,14.2506
676.00,14.7196,41.8933333333,23.3729333333,32.9925333333,27.2692666667,11.4092,14.3508666667,8.43986666667,15.1434666667,25.9376,14.3375333333
676.32,14.9024,41.9595333333,23.5468666667,33.0985333333,27.3226,11.6616666667,14.5627333333,8.6414,15.3518,26.0261333333,14.5851333333
676.65,14.8668666667,41.8592,23.4278666667,32.9794,27.1853333333,11.5847333333,14.5158,8.60533333333,15.2378666667,25.9276666667,14.5762
676.97,14.9694,41.9736,23.5091333333,33.1331333333,27.2562666667,11.6984,14.5868666667,8.67513333333,15.3319333333,26.0304,14.7422
677.30,14.9095333333,41.9104666667,23.3974,33.1402,27.1770666667,11.6268,14.5774666667,8.71113333333,15.2182,25.9711333333,14.6666666666
677.63,14.7436,41.7586,23.2292666667,33.008,27.0151333333,11.4718,14.3999333333,8.51473333333,14.9320666667,25.7444666667,14.5316666667
677.95,14.7184,41.7812666666,23.3064666667,33.1206666667,27.0667333333,11.5134,14.4093333333,8.5208,14.9567333333,25.7391333333,14.5550666667
678.28,14.782,41.7144,23.2508,33.0658,26.9556,11.4768666667,14.4978,8.5222,14.9083333333,25.6876666667,14.6001333333
678.60,14.7780666667,41.7682666667,23.2327333333,33.0968666667,26.9458666667,11.5136,14.5839333333,8.57166666667,14.9383333333,25.6896666667,14.6864
678.93,14.8250666667,41.8177333333,23.2155333333,33.2050666667,26.9897333333,11.6028666667,14.7309333333,8.61706666667,14.9882,25.7284,14.7451333333
679.25,14.944,41.7176,23.1864,33.1794,27.0118,11.7306,14.8526,8.7328,15.0377333333,25.7300666667,14.7699333333
