wavelength,Back_IriJelf,Belly_IriJelf,Breast_IriJelf,Crissum_IriJelf,Crown_IriJelf,DorTail_IriJelf,Rump_IriJelf,Throat_IriJelf,WingTip_IriJelf
260.64,5.18413333333,3.84333333333,3.9188,3.5332,4.02266666667,7.50226666667,5.30934666667,4.19893333333,9.32946666667
261.01,5.2924,3.92466666667,3.8852,3.4686,4.05806666667,7.51246666667,5.34056666667,4.15266666667,9.36013333334
261.39,5.39346666667,4.0422,3.96266666667,3.4996,4.12346666667,7.52446666667,5.36192,4.16333333333,9.35306666667
261.76,5.6186,4.17473333333,4.1368,3.7018,4.2786,7.6638,5.50422,4.28013333333,9.51466666667
262.13,5.70106666667,4.20973333333,4.10753333333,3.67573333333,4.2426,7.72953333333,5.43831333333,4.23413333333,9.44946666665
262.51,5.50293333333,4.00073333333,3.97066666667,3.448,3.95386666667,7.509,5.22064,3.9972,9.23106666668
262.88,5.40453333333,3.94366666667,3.94986666667,3.2568,3.83826666667,7.457,5.09489333333,3.8878,9.2178
263.25,5.78966666667,4.31533333333,4.3086,3.609,4.15806666667,7.87426666667,5.59339333333,4.19693333333,9.68559999999
263.63,6.28766666667,4.78866666666,4.88593333333,4.10033333333,4.58653333333,8.48726666667,6.09610666667,4.58913333333,10.2804666667
264.00,6.501,4.9352,5.0262,4.2486,4.65986666667,8.54226666666,6.10983333333,4.6786,10.3219333333
264.37,6.71653333333,5.13953333333,5.20626666667,4.43426666667,4.72873333333,8.56593333333,6.30844,4.9424,10.3262666667
264.75,6.9034,5.31266666667,5.37406666666,4.73873333333,4.867,8.49133333333,6.43518,5.15386666667,10.3384666667
265.12,6.71366666667,5.2708,5.45046666667,4.638,4.83693333333,8.51293333334,6.49794666667,5.04146666666,10.2543333333
265.49,6.2148,4.84886666667,5.12026666667,4.214,4.41026666667,8.09466666667,6.21702666666,4.69533333333,9.89099999999
265.87,5.65506666667,4.43133333333,4.77973333333,3.58753333333,3.9702,7.49466666667,5.82124666667,4.33966666667,9.37900000001
266.24,5.28473333333,3.94893333333,4.51853333333,3.3232,3.73693333334,7.15693333333,5.55599333333,4.06906666666,9.0854
266.61,5.6048,4.14633333333,4.77453333333,3.6488,4.06753333333,7.44746666667,5.77474666667,4.30153333333,9.27073333333
266.98,5.61353333333,4.11493333333,4.65113333333,3.64093333333,4.1052,7.42313333334,5.83027333333,4.24893333333,9.30473333334
267.36,5.12113333333,3.6154,4.17013333333,3.13986666667,3.711,6.8672,5.25889333333,3.78553333333,8.73426666667
267.73,4.90926666667,3.42346666667,3.88826666667,2.9242,3.55326666667,6.69633333333,4.99264,3.60346666666,8.50366666667
268.10,4.94806666667,3.63626666667,4.0966,3.14446666667,3.8796,6.93266666667,5.28598,3.7524,8.73393333333
268.48,4.86286666667,3.5392,4.0718,3.0462,3.93593333333,6.83093333333,5.15335333334,3.6752,8.66979999999
268.85,4.383,3.2358,3.71,2.62113333333,3.57366666667,6.55193333333,4.83404,3.35286666667,8.33746666667
269.22,4.21,2.98133333333,3.3802,2.41213333333,3.25446666667,6.21033333334,4.60884666667,3.2054,8.10193333333
269.59,4.45426666667,3.25713333333,3.47646666667,2.55306666667,3.46193333333,6.38246666667,4.80565333333,3.29886666667,8.3276
269.97,4.90893333333,3.56626666667,3.77993333333,2.88286666667,3.81246666667,6.82126666667,5.10152,3.53573333333,8.67873333334
270.34,4.8018,3.52553333333,3.6266,2.822,3.69606666667,6.64893333333,5.00042,3.49386666667,8.50773333333
270.71,4.61793333333,3.4558,3.5174,2.63846666667,3.62926666667,6.6434,4.95172,3.48853333333,8.44173333333
271.09,4.4686,3.3528,3.44213333333,2.5142,3.51833333333,6.61086666667,4.82990666667,3.44026666667,8.2158
271.46,4.49046666667,3.389,3.53266666667,2.584,3.57953333333,6.74393333333,4.91421333333,3.50233333333,8.2766
271.83,4.49593333333,3.27186666667,3.4932,2.615,3.53353333333,6.64206666667,4.86272666667,3.46333333333,8.15426666667
272.20,4.3496,2.9632,3.19293333333,2.3754,3.17393333333,6.43013333333,4.63128666667,3.227,7.88513333333
272.58,4.33026666667,2.9852,3.08513333333,2.3956,3.13766666667,6.48886666667,4.59218666667,3.18,7.85266666667
272.95,4.51126666667,3.1222,3.26686666667,2.53386666667,3.31566666667,6.66493333333,4.73208,3.1946,7.9816
273.32,4.54933333333,3.16353333333,3.30293333333,2.585,3.43926666667,6.77946666667,4.84924,3.2392,8.02233333333
273.69,4.42453333334,2.9422,3.29146666667,2.56073333333,3.36806666667,6.83553333333,4.72332666667,3.2148,7.88826666666
274.06,4.4294,2.93026666667,3.3792,2.62886666667,3.4138,6.90066666667,4.76011333333,3.31846666667,7.86246666667
274.44,4.86513333333,3.35273333333,3.86386666667,3.0284,3.87286666667,7.36666666667,5.17274666666,3.68586666667,8.31299999999
274.81,5.0266,3.48366666667,4.00286666667,3.2622,4.0192,7.46326666667,5.28848666667,3.7704,8.41306666667
275.18,5.06533333333,3.53413333333,4.10186666667,3.41433333333,4.16986666667,7.57873333333,5.37068,3.90086666667,8.59793333334
275.55,5.28906666667,3.67213333333,4.19206666667,3.58473333333,4.27753333333,7.68193333333,5.511,4.03266666667,8.69153333333
275.93,5.34653333333,3.7162,4.18333333333,3.57666666667,4.25713333333,7.68633333333,5.53921333333,4.03033333333,8.82813333334
276.30,5.5482,3.93613333333,4.42593333333,3.75566666667,4.54893333333,7.85633333333,5.65574,4.17613333333,8.99066666667
276.67,5.45233333333,3.83333333333,4.3904,3.649,4.40226666667,7.73466666667,5.64653333333,4.11373333333,8.88086666666
277.04,5.3398,3.66806666667,4.18546666667,3.50373333333,4.23813333333,7.596,5.49162666666,4.09,8.77253333333
277.41,5.27186666667,3.5398,4.20053333333,3.48486666667,4.19033333333,7.52653333333,5.32843333333,4.0012,8.67133333333
277.79,5.14506666666,3.33633333333,3.98933333333,3.35873333333,4.0504,7.34413333333,5.14584,3.82873333333,8.57686666667
278.16,4.7064,2.9232,3.46873333333,2.94153333333,3.57673333333,6.91706666667,4.75218666667,3.46053333333,8.21166666667
278.53,4.23126666667,2.46186666667,2.96266666667,2.5148,3.12966666667,6.5058,4.27911333333,3.05633333333,7.70513333333
278.90,4.39686666667,2.64546666667,3.12506666667,2.5622,3.32826666667,6.61386666667,4.46038666667,3.30993333333,7.88993333333
279.27,4.7164,2.84726666667,3.30593333333,2.77826666667,3.51706666667,6.825,4.57039333333,3.45,8.07306666667
279.64,4.55053333333,2.77333333333,3.18,2.72113333334,3.39446666667,6.781,4.48705333333,3.3244,7.98533333333
280.02,4.47473333334,2.88413333333,3.26546666666,2.831,3.46613333333,6.9026,4.46782,3.43646666667,7.96233333333
280.39,4.59693333333,3.13633333333,3.37846666667,3.0288,3.5994,7.04533333333,4.55805333333,3.60906666667,8.106
280.76,4.73873333333,3.2706,3.5162,3.1392,3.72433333333,7.21986666667,4.63208,3.72993333333,8.25133333333
281.13,4.8728,3.39686666667,3.61473333333,3.19346666666,3.7926,7.29473333333,4.71124,3.81626666667,8.34419999999
281.50,4.99193333334,3.532,3.6242,3.24106666666,3.84966666667,7.43646666667,4.81524,3.90633333333,8.52039999999
281.87,5.2252,3.82186666667,3.91726666667,3.4564,4.07146666667,7.58313333334,5.08536666667,4.21866666667,8.81506666667
282.25,5.49113333333,4.12446666667,4.2092,3.72766666667,4.3154,7.81026666667,5.36914,4.50806666667,9.06513333332
282.62,5.65146666667,4.22906666667,4.4072,3.88793333333,4.41693333333,7.92913333333,5.54986666667,4.69046666667,9.23793333333
282.99,5.49153333333,4.0954,4.2748,3.80706666667,4.26026666667,7.76493333333,5.42534,4.52606666667,9.08273333333
283.36,5.52773333333,4.10826666667,4.29246666667,3.7874,4.20886666667,7.7082,5.44873333333,4.4692,9.00526666666
283.73,5.8236,4.39946666667,4.59866666667,3.9864,4.4894,7.91993333333,5.69517333333,4.7394,9.2288
284.10,5.73653333333,4.2446,4.45353333333,3.80486666667,4.3956,7.7028,5.6153,4.6568,9.11493333333
284.47,5.53226666667,3.93773333333,4.2866,3.5598,4.23,7.4654,5.49831333333,4.5346,8.93273333334
284.85,5.53733333333,3.8678,4.25986666667,3.52786666667,4.2572,7.41913333333,5.5619,4.49433333333,8.93773333333
285.22,5.40773333333,3.70026666666,4.1354,3.40993333333,4.12333333333,7.24173333333,5.41520666667,4.41626666667,8.73300000001
285.59,5.4374,3.705,4.22646666667,3.45673333333,4.13686666667,7.195,5.48344666667,4.5,8.72920000001
285.96,5.21393333334,3.58046666667,4.03406666667,3.2764,3.97893333333,7.03246666667,5.38210666667,4.3238,8.5664
286.33,5.00846666667,3.38686666667,3.86253333333,3.09093333333,3.81686666667,6.80353333333,5.15755333333,4.15206666667,8.4174
286.70,4.82886666667,3.24533333333,3.62333333333,2.8518,3.639,6.6288,4.94952666667,3.8944,8.23466666667
287.07,4.77273333333,3.1264,3.53753333333,2.77666666667,3.57293333333,6.5278,4.91251333333,3.75766666667,8.12186666667
287.44,4.71946666667,3.02113333333,3.49346666667,2.71046666667,3.545,6.4604,4.98371333333,3.75793333333,8.14813333333
287.82,4.56486666667,2.77113333333,3.26926666667,2.52353333333,3.3574,6.31866666667,4.84772,3.5356,7.99866666667
288.19,4.65806666667,2.88493333333,3.34753333333,2.55626666667,3.42886666667,6.37313333333,4.92861333333,3.5084,8.0638
288.56,4.75666666667,2.96753333333,3.404,2.6102,3.45153333333,6.4546,4.96859333333,3.5156,8.07913333333
288.93,4.6114,2.82286666667,3.2976,2.46533333333,3.2316,6.221,4.86016666667,3.35813333334,7.95993333333
289.30,4.5466,2.8064,3.2862,2.36273333334,3.20173333333,6.18966666667,4.86289333333,3.24193333333,8.0074
289.67,4.37893333333,2.64346666667,3.0774,2.19413333333,3.10366666667,6.0362,4.72670666667,3.05493333333,7.85386666667
290.04,4.54993333333,2.6656,3.09033333333,2.2352,3.12926666667,6.07613333333,4.77038,3.0694,7.91026666667
290.41,4.56906666666,2.68326666667,3.01666666667,2.23333333333,3.1022,6.14826666667,4.82554666667,2.9914,7.8702
290.78,4.64993333333,2.75566666667,3.06893333333,2.279,3.2,6.19426666667,4.97117333333,3.09853333333,7.96706666667
291.15,4.48373333333,2.5918,2.83626666667,2.06073333333,2.92426666666,5.99766666667,4.74536,2.88866666667,7.84406666667
291.52,4.41866666667,2.58406666667,2.7156,1.90186666667,2.78706666666,5.87446666667,4.57542666667,2.7384,7.6606
291.89,4.35753333333,2.53246666667,2.63393333333,1.8714,2.7036,5.75633333333,4.53556,2.6702,7.56106666667
292.26,4.44753333333,2.46233333333,2.64773333333,1.89973333333,2.64933333333,5.82126666667,4.60764666667,2.66553333333,7.4678
292.64,4.5268,2.4664,2.6354,1.81653333333,2.65046666667,5.7636,4.6275,2.61,7.42733333333
293.01,4.7958,2.69533333333,2.78486666667,1.96966666667,2.86406666667,5.92746666667,4.75772666667,2.7304,7.51066666667
293.38,5.00573333333,2.74833333333,2.912,2.13033333333,2.95333333333,5.9754,4.93009333333,2.828,7.55386666667
293.75,5.15346666667,2.7748,3.03393333333,2.16993333333,2.92193333333,5.97913333333,4.93096,2.75333333333,7.53993333333
294.12,5.30626666666,2.9448,3.2476,2.3222,3.06286666667,6.14713333333,5.10790666667,2.922,7.57406666667
294.49,5.47553333333,3.02506666667,3.42066666667,2.40733333333,3.12446666667,6.16,5.16462666667,3.003,7.59853333333
294.86,5.7094,3.10033333333,3.58906666667,2.55606666667,3.259,6.18646666667,5.28318,3.1404,7.63113333333
295.23,5.94493333333,3.1724,3.68653333333,2.66513333333,3.38826666667,6.24313333333,5.43496666667,3.26453333333,7.63713333333
295.60,5.99986666667,3.13733333333,3.7034,2.73273333333,3.4466,6.24213333333,5.46204,3.38766666666,7.64006666667
295.97,6.21653333334,3.2688,3.87286666667,2.81993333333,3.5954,6.3678,5.59824666667,3.57153333333,7.75466666667
296.34,6.26773333333,3.28006666667,3.892,2.83793333333,3.65506666667,6.28326666667,5.62534666667,3.613,7.81073333333
296.71,6.2414,3.2114,3.87233333333,2.85693333333,3.60526666667,6.24033333333,5.62214666667,3.56813333333,7.78446666667
297.08,6.16186666667,3.13373333334,3.78586666667,2.80586666667,3.5194,6.18133333333,5.55378,3.54106666667,7.72146666667
297.45,6.1412,3.06386666667,3.7008,2.72946666667,3.4408,6.13546666667,5.49783333333,3.48473333333,7.65386666667
297.82,6.27146666667,3.209,3.8068,2.84753333333,3.54593333333,6.24026666667,5.59936,3.6524,7.7892
298.19,6.27106666667,3.13893333333,3.74853333333,2.77046666667,3.5052,6.1428,5.52783333333,3.59193333333,7.68866666667
298.56,6.44013333333,3.18833333333,3.83373333333,2.88646666667,3.60606666667,6.19993333333,5.64509333333,3.61846666667,7.73246666666
298.93,6.46473333333,3.2056,3.85326666666,2.9132,3.58286666667,6.26026666667,5.68644666667,3.5828,7.72393333333
299.30,6.60613333333,3.3316,4.03786666667,3.057,3.73693333333,6.40746666667,5.77724666667,3.7368,7.87706666667
299.67,6.65553333333,3.31733333333,4.06126666667,3.02233333333,3.7514,6.40973333333,5.7818,3.68986666667,7.90126666667
300.04,6.6312,3.24773333333,3.96806666667,2.96246666667,3.66613333333,6.31033333333,5.66842,3.59646666667,7.81313333333
300.41,6.53926666667,3.12566666667,3.84713333333,2.81433333333,3.508,6.23046666667,5.55399333333,3.48706666667,7.72426666667
300.78,6.8316,3.40973333333,4.072,3.0312,3.70973333333,6.42353333333,5.77827333333,3.72586666667,7.92473333333
301.15,7.08906666667,3.56253333333,4.2468,3.24253333333,3.9048,6.57666666667,5.98255333333,3.9032,8.09346666667
301.52,7.1328,3.55093333333,4.17913333333,3.23533333333,3.92706666667,6.571,5.95768666667,3.83413333333,7.9962
301.89,7.12373333333,3.4628,4.071,3.14126666667,3.89713333333,6.49306666667,5.97452,3.7048,7.88106666666
302.26,7.17633333333,3.51106666667,4.00506666667,3.19413333333,3.9222,6.50673333333,6.05296,3.6108,7.91706666667
302.63,7.12833333333,3.39886666667,3.8748,3.0326,3.88486666667,6.36173333333,5.92464,3.60406666667,7.84666666667
303.00,7.1962,3.33546666667,3.82086666667,3.01793333333,3.90346666667,6.23533333333,5.84053333333,3.66853333333,7.86953333333
303.37,7.28866666667,3.31053333333,3.80486666667,2.98393333333,3.93546666667,6.2036,5.84083333333,3.65,7.87806666667
303.74,7.21153333333,3.13946666667,3.56433333333,2.7928,3.67986666667,5.9976,5.66807333333,3.456,7.65793333333
304.10,7.1822,3.07426666667,3.47166666667,2.66086666667,3.65606666667,5.86173333333,5.63525333333,3.39673333333,7.58813333333
304.47,7.39946666667,3.2906,3.6656,2.77366666667,3.92353333333,6.04233333333,5.83160666667,3.5948,7.72533333333
304.84,7.38793333333,3.17126666667,3.64426666667,2.6472,3.853,5.90446666667,5.78162,3.54213333333,7.5924
305.21,7.39793333333,3.1136,3.70046666667,2.5428,3.86386666667,5.80393333333,5.77902666667,3.47706666667,7.52646666667
305.58,7.47733333333,3.2016,3.78113333333,2.57386666667,3.8762,5.77846666667,5.83003333333,3.5776,7.5988
305.95,7.5676,3.22646666667,3.76973333333,2.5686,3.89346666667,5.79073333333,5.78738666667,3.63886666667,7.5778
306.32,7.68853333333,3.2418,3.86493333333,2.6258,3.9714,5.83813333333,5.83066666667,3.8118,7.61773333333
306.69,7.68613333333,3.23426666667,3.86386666667,2.63453333333,3.9658,5.81866666667,5.89964,3.78986666667,7.53853333333
307.06,7.81013333333,3.2718,3.9586,2.72286666667,4.00266666667,5.90773333334,6.00416,3.82793333333,7.58246666667
307.43,7.85493333333,3.2932,4.00173333333,2.73186666667,4.01333333334,5.9262,6.11502666667,3.82573333333,7.50306666667
307.80,7.95673333333,3.40873333333,4.19266666667,2.92853333333,4.23853333333,5.99013333333,6.28201333333,3.939,7.5596
308.17,8.07666666667,3.47273333333,4.30546666667,3.06,4.32493333333,6.08666666667,6.30305333333,4.02373333334,7.52846666667
308.54,8.1584,3.37606666667,4.3136,3.14246666667,4.35033333333,6.043,6.29051333333,3.9618,7.50906666667
308.90,8.01293333333,3.14873333333,3.99786666667,2.86,4.16666666667,5.8162,6.05898666667,3.67893333333,7.2586
309.27,8.02653333333,3.11553333333,3.89993333333,2.85526666667,4.0908,5.77333333334,6.01457333333,3.55766666667,7.17933333333
309.64,8.05513333333,3.1044,3.8672,2.85366666667,4.12393333333,5.72126666667,5.96944,3.51413333333,7.16286666667
310.01,8.21433333333,3.16173333333,3.93253333333,2.91746666667,4.25313333333,5.79093333334,6.06994666667,3.62046666667,7.2124
310.38,8.2654,3.12933333333,3.89913333334,2.83593333333,4.24226666667,5.72406666667,6.03892666667,3.5236,7.10593333333
310.75,8.24926666667,3.0384,3.85986666667,2.73146666667,4.18386666667,5.65013333333,5.92395333333,3.3692,7.06146666667
311.12,8.1276,2.9142,3.6874,2.54473333333,4.07326666667,5.49373333333,5.78648666667,3.0942,6.88053333333
311.49,8.06980000001,2.94593333333,3.62953333333,2.49546666667,4.02486666667,5.42573333333,5.68638,3.04606666666,6.8164
311.85,8.32986666666,3.1984,3.85626666667,2.74633333333,4.3162,5.72073333333,5.96665333333,3.2984,7.0412
312.22,8.51666666666,3.33966666667,4.03373333333,2.922,4.5274,5.88506666667,6.15253333334,3.4124,7.27093333333
312.59,8.63426666668,3.544,4.11926666667,3.0274,4.65653333333,5.99233333333,6.25489333333,3.5036,7.32366666667
312.96,8.77220000001,3.72266666667,4.29426666667,3.30813333333,4.86906666667,6.1888,6.43237333333,3.71326666667,7.50373333333
313.33,8.97080000001,3.82126666667,4.421,3.43413333333,5.06953333333,6.34413333333,6.58447333333,3.97533333333,7.63773333333
313.70,9.17073333333,3.9738,4.6442,3.57406666667,5.28273333334,6.511,6.78115333333,4.1478,7.79433333333
314.07,9.276,4.1176,4.75853333333,3.6688,5.362,6.551,6.89798,4.2082,7.83813333333
314.43,9.3256,4.173,4.75513333333,3.72386666667,5.3256,6.54533333333,6.92958,4.21946666667,7.81793333333
314.80,9.51413333333,4.29993333333,4.85346666666,3.81406666667,5.38566666667,6.6628,7.07576,4.3648,7.887
315.17,9.7814,4.4994,5.0612,4.0134,5.56886666667,6.87106666667,7.20654,4.689,8.09893333333
315.54,9.90626666667,4.54386666667,5.10646666667,4.14013333333,5.673,6.90626666667,7.30126666667,4.778,8.25146666667
315.91,9.95059999999,4.47773333333,5.07553333333,4.01353333333,5.59086666667,6.82786666667,7.1421,4.74326666667,8.194
316.28,9.9454,4.38506666667,4.99506666667,3.84793333333,5.49566666667,6.72986666667,7.00642,4.63333333333,8.02126666667
316.64,9.93899999999,4.21846666667,4.87946666667,3.69073333333,5.2936,6.67093333333,6.88389333333,4.52473333333,7.91213333333
317.01,9.98079999999,4.1624,4.88433333333,3.62026666667,5.23446666667,6.61253333333,6.865,4.42593333333,7.89953333333
317.38,9.84266666667,4.09846666667,4.81633333333,3.43206666667,5.09506666667,6.435,6.69109333333,4.1856,7.6834
317.75,9.74766666667,3.92773333333,4.6112,3.29586666667,4.9472,6.2988,6.53008,4.04293333333,7.50186666667
318.12,9.5352,3.60173333333,4.4382,3.094,4.7524,6.09506666667,6.24675333333,3.734,7.3068
318.49,9.47333333334,3.46506666666,4.40586666667,3.0276,4.78633333333,6.07266666667,6.17598666667,3.6816,7.3632
318.85,9.3266,3.3614,4.28913333334,2.96733333333,4.7052,5.952,6.06455333333,3.60973333333,7.27686666667
319.22,9.05393333333,3.14073333333,3.99246666667,2.65326666667,4.474,5.65286666667,5.84578666667,3.29106666667,6.98766666667
319.59,9.11953333333,3.17806666667,4.04253333333,2.64793333333,4.57266666667,5.69853333333,5.8859,3.34746666667,6.9804
319.96,9.05160000001,3.10526666667,3.90586666667,2.51313333333,4.44346666667,5.58833333333,5.86832,3.14466666667,6.937
320.32,9.09939999999,3.19266666667,3.95586666667,2.52806666667,4.42713333333,5.54546666667,5.9476,3.11266666667,7.0038
320.69,9.07446666667,3.2008,3.9316,2.56533333333,4.50633333333,5.43113333333,5.90855333333,3.093,6.99573333333
321.06,9.21200000001,3.29166666667,4.03626666666,2.7166,4.73413333333,5.5078,6.03631333333,3.2022,7.10666666667
321.43,9.2992,3.3876,4.07033333333,2.89986666667,4.79533333333,5.61386666667,6.1414,3.33786666667,7.24066666667
321.80,9.27326666667,3.36933333333,4.10966666667,2.85746666667,4.75666666667,5.59306666667,6.09308666667,3.30026666667,7.1652
