wavelength,Back_ThlPecm,Belly_ThlPecm,Breast_ThlPecm,Crissum_ThlPecm,Crown_ThlPecm,DorTail_ThlPecm,Patch10_ThlPecm,Rump_ThlPecm,Throat_ThlPecm,WingTip_ThlPecm
574.19,10.8116666667,49.3076666667,25.7626666667,29.278,13.7617777778,13.1024444444,22.4881111111,12.6201111111,36.0021111111,12.2378888889
574.53,10.8403333333,49.3438888889,25.8241111111,29.3878888889,13.8232222222,13.1403333333,22.5514444444,12.6795555556,36.0781111111,12.2342222222
574.87,10.8972222222,49.4296666667,25.9546666666,29.5027777778,13.8926666667,13.211,22.6487777778,12.7475555556,36.1973333333,12.2766666667
575.21,10.875,49.4544444445,26.0093333333,29.5281111111,13.9408888889,13.2317777778,22.6553333333,12.7533333333,36.2654444445,12.2587777778
575.55,10.8605555555,49.4886666667,26.0393333333,29.5558888889,13.9538888889,13.216,22.6443333334,12.7213333333,36.2597777778,12.2135555555
575.89,10.9024444445,49.5273333333,26.1567777778,29.6902222222,14.025,13.2527777778,22.6845555556,12.7548888889,36.3341111111,12.2703333333
576.22,10.9135555556,49.5354444444,26.205,29.7484444444,14.0771111111,13.2733333333,22.7234444444,12.7872222222,36.3522222222,12.2584444444
576.56,10.9952222222,49.6508888889,26.3827777778,29.8632222222,14.1682222222,13.3417777778,22.8498888889,12.8953333333,36.4883333333,12.3175555556
576.90,10.9812222222,49.6021111111,26.3787777778,29.8954444445,14.1587777778,13.3216666667,22.8416666667,12.9061111111,36.4746666667,12.3091111111
577.24,11.0248888889,49.662,26.473,30.0246666667,14.2441111111,13.3937777778,22.948,12.9764444444,36.5394444445,12.351
577.58,11.0768888889,49.7367777778,26.5963333333,30.1481111111,14.3273333333,13.4547777778,23.0208888889,13.0727777778,36.6532222222,12.4243333333
577.92,11.0846666667,49.8407777778,26.7244444445,30.2353333333,14.4041111111,13.4805555556,23.109,13.1174444444,36.7671111111,12.4543333333
578.26,11.101,49.9386666666,26.8407777778,30.2975555556,14.4418888889,13.4857777778,23.1435555556,13.1434444444,36.8597777778,12.4685555556
578.60,11.1198888889,49.9574444444,26.9042222222,30.3555555555,14.5056666667,13.4944444445,23.1602222222,13.1694444444,36.9221111111,12.5223333334
578.94,11.1621111111,50.0124444444,26.9993333333,30.4556666667,14.526,13.5011111111,23.2392222222,13.2137777778,37.0268888889,12.5795555556
579.28,11.1668888889,50.102,27.0874444444,30.5448888889,14.5742222222,13.5254444445,23.3237777778,13.2555555555,37.1466666667,12.6013333333
579.61,11.1013333334,50.1473333334,27.1184444444,30.5252222222,14.5728888889,13.4866666667,23.3275555556,13.2155555555,37.1854444445,12.5541111111
579.95,11.0393333334,50.1725555556,27.154,30.5017777778,14.5164444445,13.4242222222,23.3115555556,13.1305555555,37.2167777778,12.4961111111
580.29,11.0176666667,50.0933333334,27.1366666667,30.5053333333,14.5343333334,13.4196666667,23.3007777778,13.1034444444,37.216,12.4801111111
580.63,11.0557777778,50.1871111111,27.2324444445,30.5785555556,14.6203333334,13.4756666667,23.3784444445,13.1254444445,37.3062222222,12.5477777778
580.97,11.0811111111,50.2528888889,27.3322222222,30.631,14.6575555556,13.5021111111,23.3926666667,13.1494444444,37.3974444445,12.5927777778
581.31,11.1068888889,50.3242222222,27.3876666667,30.6792222222,14.6887777778,13.5148888889,23.4197777778,13.1498888889,37.4611111111,12.5852222222
581.65,11.0893333333,50.3265555556,27.3872222222,30.701,14.6598888889,13.495,23.3717777778,13.0991111111,37.4327777778,12.5636666667
581.98,11.0377777778,50.2802222222,27.388,30.7426666666,14.6796666667,13.4435555556,23.3501111111,13.0656666667,37.4708888889,12.5631111111
582.32,11.0604444445,50.2715555556,27.4393333333,30.8007777778,14.7273333333,13.5016666667,23.3901111111,13.0992222222,37.5292222222,12.5734444445
582.66,11.0842222222,50.2424444444,27.5072222222,30.8274444444,14.7767777778,13.5077777778,23.3758888889,13.1032222222,37.5372222222,12.5426666667
583.00,11.0786666667,50.2377777778,27.5453333333,30.8444444444,14.7932222222,13.47,23.3708888889,13.0882222222,37.5781111111,12.5546666667
583.34,11.1354444444,50.2924444444,27.6616666667,30.9502222222,14.8596666667,13.549,23.4347777778,13.1733333333,37.6438888889,12.6107777778
583.68,11.1568888889,50.2833333333,27.7295555556,31.0076666667,14.925,13.5752222222,23.4704444444,13.2092222222,37.6932222222,12.6683333333
584.01,11.1572222222,50.3748888889,27.8104444444,31.0931111111,14.9482222222,13.5938888889,23.479,13.198,37.7807777778,12.6976666666
584.35,11.1673333334,50.4098888889,27.9198888889,31.1651111111,14.9918888889,13.6014444444,23.5106666667,13.1878888889,37.8347777778,12.6641111111
584.69,11.1911111111,50.4576666667,28.026,31.2565555556,15.1065555556,13.6712222222,23.578,13.233,37.9526666667,12.7012222222
585.03,11.2606666667,50.4987777778,28.119,31.3221111111,15.1965555556,13.7424444445,23.6803333333,13.2768888889,38.0003333333,12.8035555556
585.37,11.3275555555,50.442,28.2075555556,31.3534444444,15.2585555555,13.7768888889,23.7358888889,13.3493333333,38.0755555556,12.8575555555
585.70,11.383,50.4346666667,28.2822222222,31.3665555556,15.3142222222,13.8087777778,23.8387777778,13.359,38.0506666666,12.8983333333
586.04,11.346,50.3916666667,28.3133333333,31.2947777778,15.322,13.7861111111,23.844,13.3327777778,38.0008888889,12.86
586.38,11.3531111111,50.453,28.3825555556,31.3457777778,15.3776666667,13.8181111111,23.9322222222,13.384,38.0637777778,12.9458888889
586.72,11.4866666667,50.5583333333,28.5817777778,31.4721111111,15.5484444445,13.9742222222,24.0675555555,13.5344444444,38.2207777778,13.0561111111
587.06,11.4702222222,50.6013333333,28.6347777778,31.5058888889,15.5958888889,13.9255555555,24.1032222222,13.5054444444,38.309,13.0433333333
587.39,11.4431111111,50.6043333333,28.6757777778,31.5513333333,15.6346666667,13.9038888889,24.112,13.4952222222,38.3615555555,13.0348888889
587.73,11.4288888889,50.5474444445,28.7236666667,31.5404444444,15.6914444444,13.8936666667,24.1317777778,13.4957777778,38.3986666667,13.0273333333
588.07,11.4208888889,50.5291111111,28.75,31.551,15.719,13.8657777778,24.1536666667,13.4596666667,38.4383333333,13.0328888889
588.41,11.3902222222,50.48,28.7894444445,31.5711111111,15.6973333334,13.8216666666,24.135,13.396,38.4291111111,13.006
588.74,11.377,50.4335555555,28.85,31.5595555556,15.6973333333,13.8005555556,24.1164444445,13.3861111111,38.4765555555,12.9455555555
589.08,11.3701111111,50.5074444445,28.9342222222,31.6477777778,15.7677777778,13.8503333333,24.1731111111,13.3741111111,38.5643333333,12.9542222222
589.42,11.4441111111,50.6913333333,29.1444444444,31.8571111111,15.9086666667,13.9936666667,24.293,13.4907777778,38.7476666667,13.0626666667
589.76,11.4878888889,50.7574444445,29.2456666667,31.9767777778,15.9884444445,14.0294444445,24.359,13.5248888889,38.9043333333,13.118
590.09,11.5998888889,50.7515555555,29.3678888889,32.0871111111,16.0978888889,14.1308888889,24.4248888889,13.5836666667,38.9995555556,13.178
590.43,11.527,50.6221111111,29.3117777778,32.0087777778,16.0204444445,14.0655555556,24.3423333333,13.4895555555,38.9454444445,13.0985555555
590.77,11.555,50.5673333333,29.3538888889,32.0444444444,16.0703333333,14.1273333333,24.399,13.5502222222,38.9786666667,13.1007777778
591.11,11.6546666667,50.6567777778,29.4773333333,32.1534444445,16.1546666667,14.2477777778,24.5016666667,13.6252222222,39.1008888889,13.1534444445
591.44,11.6762222222,50.6714444444,29.5251111111,32.203,16.1491111111,14.264,24.5712222222,13.6423333333,39.1418888889,13.1495555556
591.78,11.649,50.544,29.4946666666,32.1552222222,16.1293333333,14.2396666667,24.5323333333,13.6327777778,39.1178888889,13.1328888889
592.12,11.6905555556,50.5512222222,29.5404444444,32.1565555555,16.1542222222,14.2735555556,24.6022222222,13.673,39.1645555555,13.1567777778
592.46,11.6823333333,50.5475555556,29.6022222222,32.2328888889,16.2038888889,14.3141111111,24.6213333333,13.6813333333,39.1793333333,13.1792222222
592.79,11.7044444444,50.6186666667,29.6473333333,32.2753333333,16.229,14.2694444445,24.6557777778,13.6943333333,39.1954444444,13.1553333333
593.13,11.65,50.4631111111,29.5861111111,32.1793333333,16.1753333333,14.2057777778,24.555,13.5974444445,39.1442222222,13.0892222222
593.47,11.6247777778,50.4687777778,29.619,32.2027777778,16.1526666667,14.1684444444,24.5377777778,13.5753333333,39.1412222222,13.0718888889
593.80,11.5002222222,50.4333333333,29.5701111111,32.1568888889,16.1078888889,14.0917777778,24.487,13.4881111111,39.1558888889,12.9631111111
594.14,11.5324444444,50.4576666666,29.6727777778,32.2234444444,16.1745555556,14.1346666667,24.5867777778,13.5387777778,39.1948888889,12.9762222222
594.48,11.5532222222,50.4078888889,29.7187777778,32.2452222222,16.2166666667,14.1822222222,24.5766666667,13.5295555556,39.1508888889,13.0288888889
594.81,11.5714444445,50.418,29.7707777778,32.2436666667,16.315,14.2261111111,24.6361111111,13.5638888889,39.1578888889,13.0767777778
595.15,11.5675555556,50.3661111111,29.785,32.2504444444,16.3255555555,14.2633333333,24.6277777778,13.5418888889,39.1258888889,13.0843333333
595.49,11.6064444444,50.398,29.8861111111,32.3191111111,16.3755555555,14.2922222222,24.6566666667,13.5815555556,39.181,13.1044444445
595.82,11.5687777778,50.3638888889,29.9316666667,32.3313333334,16.3985555555,14.2764444444,24.6481111111,13.5553333333,39.1722222222,13.0886666667
596.16,11.5357777778,50.3231111111,29.9268888889,32.3243333333,16.3825555555,14.2455555556,24.6564444444,13.5194444444,39.1731111111,13.0636666667
596.50,11.5277777778,50.2635555556,29.9502222222,32.3453333333,16.3696666667,14.2573333333,24.6627777778,13.5156666667,39.194,13.0688888889
596.83,11.5187777778,50.3141111111,30.0071111111,32.3935555556,16.3955555556,14.2572222222,24.6812222222,13.5197777778,39.2391111111,13.068
597.17,11.527,50.294,30.0194444444,32.3841111111,16.4144444444,14.2476666667,24.7046666667,13.4903333333,39.2571111111,13.0566666667
597.51,11.5795555556,50.3637777778,30.1288888889,32.4707777778,16.4617777778,14.2588888889,24.7395555556,13.5315555555,39.3166666667,13.1136666667
597.84,11.5587777778,50.3572222222,30.1385555555,32.5157777778,16.4545555555,14.2588888889,24.6921111111,13.5248888889,39.3322222222,13.122
598.18,11.5486666667,50.4437777778,30.2323333333,32.5646666667,16.5163333334,14.2376666667,24.735,13.5416666666,39.45,13.133
598.52,11.4711111111,50.3234444445,30.1925555556,32.5283333333,16.4116666666,14.1357777778,24.6344444444,13.4882222222,39.4168888889,13.0348888889
598.85,11.48,50.3451111111,30.2658888889,32.5453333333,16.4447777778,14.1101111111,24.6156666667,13.5038888889,39.4702222222,13.0358888889
599.19,11.4614444444,50.4171111111,30.3561111111,32.6117777778,16.4883333333,14.111,24.6541111111,13.4984444444,39.5787777778,13.0708888889
599.53,11.4607777778,50.373,30.2963333333,32.59,16.4642222222,14.0637777778,24.6046666667,13.4866666667,39.5607777778,13.0226666667
599.86,11.471,50.3763333333,30.3516666667,32.5847777778,16.4717777778,14.0847777778,24.5967777778,13.5062222222,39.6208888889,13.0064444444
600.20,11.4183333333,50.3807777778,30.4293333333,32.5692222222,16.5102222222,14.0827777778,24.5891111111,13.4621111111,39.6458888889,12.9993333333
600.53,11.4353333333,50.3543333333,30.4644444444,32.6021111111,16.5108888889,14.0772222222,24.627,13.4903333333,39.71,12.9766666666
600.87,11.3858888889,50.3604444445,30.5342222222,32.6452222222,16.5436666667,14.05,24.6352222222,13.5006666667,39.7535555556,12.9921111111
601.21,11.2951111111,50.2516666667,30.4608888889,32.5661111111,16.5078888889,14.0115555555,24.6175555556,13.4177777778,39.6777777778,12.8895555556
601.54,11.2674444444,50.2004444445,30.4698888889,32.5138888889,16.4852222222,13.985,24.6291111111,13.3434444444,39.6922222222,12.8473333333
601.88,11.2715555556,50.1785555556,30.4837777778,32.487,16.4493333333,13.9655555555,24.592,13.2967777778,39.7268888889,12.8078888889
602.21,11.3311111111,50.296,30.648,32.5713333333,16.5662222222,14.0598888889,24.7186666667,13.3293333333,39.8638888889,12.8924444445
602.55,11.3812222222,50.2867777778,30.7278888889,32.6004444444,16.6477777778,14.0942222222,24.7802222222,13.34,39.9242222222,12.9212222222
602.88,11.4035555556,50.2214444445,30.7314444445,32.5991111111,16.6773333333,14.0875555555,24.7884444445,13.3622222222,39.9145555556,12.8693333333
603.22,11.4308888889,50.3068888889,30.8704444444,32.6976666667,16.7455555556,14.1727777778,24.8902222222,13.3981111111,40.0564444444,12.9348888889
603.56,11.4631111111,50.4021111111,30.9921111111,32.814,16.8136666667,14.1801111111,24.9618888889,13.4123333333,40.1487777778,12.9667777778
603.89,11.5304444444,50.4106666666,31.0575555556,32.87,16.8805555556,14.2121111111,25.0065555556,13.4705555555,40.208,13.022
604.23,11.6083333333,50.5154444444,31.1516666667,32.9357777778,16.9973333333,14.2731111111,25.0678888889,13.5353333333,40.291,13.0946666667
604.56,11.6512222222,50.5147777778,31.21,32.9881111111,17.0207777778,14.3196666666,25.0904444444,13.5795555555,40.3271111111,13.1296666667
604.90,11.7108888889,50.5316666667,31.3305555555,33.0793333333,17.0873333333,14.3592222222,25.1316666667,13.6132222222,40.4285555556,13.1883333333
605.23,11.7827777778,50.5932222222,31.4275555555,33.1691111111,17.189,14.4157777778,25.1911111111,13.6945555555,40.5113333333,13.2778888889
605.57,11.7713333333,50.5945555555,31.4822222222,33.2305555556,17.211,14.4375555556,25.2094444444,13.6943333333,40.522,13.2754444444
605.90,11.7693333333,50.54,31.4822222222,33.2545555555,17.2121111111,14.3978888889,25.1673333334,13.6858888889,40.4941111111,13.2714444444
606.24,11.7804444444,50.6046666667,31.5623333333,33.3543333333,17.2617777778,14.4245555556,25.2134444444,13.7471111111,40.549,13.2937777778
606.58,11.7817777778,50.6497777778,31.6207777778,33.3975555555,17.2907777778,14.4406666667,25.2726666667,13.769,40.5612222222,13.3213333333
606.91,11.8062222222,50.6023333333,31.6808888889,33.4331111111,17.3582222222,14.438,25.2882222222,13.8017777778,40.5305555556,13.3567777778
607.25,11.8954444444,50.6103333333,31.7574444444,33.5027777778,17.4677777778,14.5034444444,25.3585555555,13.8704444445,40.613,13.4292222222
607.58,11.8913333333,50.6335555556,31.7977777778,33.567,17.5035555556,14.532,25.4021111111,13.8975555555,40.7242222222,13.4392222222
607.92,11.853,50.595,31.8412222222,33.6046666667,17.5116666667,14.532,25.4116666667,13.8748888889,40.722,13.4234444444
608.25,11.9236666667,50.6547777778,31.9586666667,33.6906666667,17.5907777778,14.587,25.5155555556,13.9393333333,40.7824444444,13.4584444445
608.59,11.9056666667,50.7203333333,31.9768888889,33.7495555556,17.5786666666,14.5882222222,25.5332222222,13.9721111111,40.829,13.4611111111
608.92,11.8871111111,50.7502222222,32.0427777778,33.8378888889,17.6304444444,14.5966666667,25.5865555556,13.9797777778,40.8821111111,13.4256666667
609.26,11.8933333333,50.7796666667,32.0668888889,33.8895555555,17.6555555556,14.6004444444,25.6315555556,14.0348888889,40.9311111111,13.451
609.59,11.9016666667,50.8056666667,32.0991111111,33.9684444444,17.6904444444,14.6328888889,25.6678888889,14.1042222222,41.0081111111,13.4781111111
609.93,11.8991111111,50.855,32.1457777778,34.0301111111,17.7215555555,14.6384444444,25.6536666667,14.1251111111,41.0652222222,13.5314444445
610.26,11.9463333333,50.9317777778,32.2065555556,34.1058888889,17.7703333333,14.693,25.6483333334,14.1852222222,41.1745555555,13.5824444445
610.60,11.959,51.0535555556,32.2638888889,34.1955555556,17.8026666667,14.7006666667,25.6768888889,14.207,41.2721111111,13.5637777778
610.93,11.8473333333,51.0514444444,32.2148888889,34.1468888889,17.7527777778,14.6593333333,25.6283333333,14.1942222222,41.2573333333,13.5302222222
611.27,11.9164444444,51.0746666667,32.309,34.2171111111,17.8197777778,14.7267777778,25.6666666666,14.2424444444,41.2793333333,13.5662222222
611.60,11.941,51.1075555556,32.327,34.2508888889,17.8184444444,14.7116666667,25.647,14.2625555555,41.3452222222,13.5465555556
611.93,11.884,51.1095555555,32.3001111111,34.2418888889,17.8352222222,14.713,25.6072222222,14.2286666667,41.3494444445,13.496
612.27,11.901,51.1822222222,32.3673333333,34.3044444445,17.9378888889,14.7612222222,25.6494444445,14.2622222222,41.3621111111,13.5381111111
612.60,11.9712222222,51.2386666667,32.4091111111,34.3415555556,17.985,14.7872222222,25.667,14.2862222222,41.4683333333,13.5803333334
612.94,12.0122222222,51.2818888889,32.4794444444,34.3873333333,18.0512222222,14.8022222222,25.7228888889,14.2988888889,41.5286666666,13.5711111111
613.27,12.0238888889,51.2667777778,32.5727777778,34.4002222222,18.1085555556,14.8112222222,25.7407777778,14.2695555555,41.565,13.557
613.61,12.0482222222,51.2607777778,32.5941111111,34.3987777778,18.1354444444,14.7894444445,25.835,14.256,41.5837777778,13.5144444444
613.94,12.0388888889,51.2322222222,32.6951111111,34.415,18.1726666667,14.8273333333,25.9035555556,14.236,41.6106666667,13.5326666667
614.28,12.0433333333,51.2893333333,32.7686666667,34.4877777778,18.2528888889,14.8607777778,25.9771111111,14.2717777778,41.7361111111,13.6078888889
614.61,12.128,51.2818888889,32.8865555556,34.5833333333,18.3533333333,14.9021111111,26.0664444445,14.306,41.8001111111,13.6811111111
614.94,12.0951111111,51.3292222222,32.9123333333,34.5716666667,18.3561111111,14.8446666667,26.0831111111,14.2276666667,41.8385555556,13.6538888889
615.28,12.1147777778,51.3084444445,32.9835555556,34.6201111111,18.4572222222,14.8935555555,26.2392222222,14.3106666667,41.8495555555,13.7566666666
615.61,12.2297777778,51.3325555556,33.0798888889,34.7157777778,18.5614444444,14.9594444444,26.33,14.4018888889,41.959,13.8625555556
615.95,12.3157777778,51.3338888889,33.1644444444,34.7032222222,18.6583333333,14.9661111111,26.4296666667,14.4795555556,42.054,13.9183333333
616.28,12.3193333333,51.35,33.2357777778,34.7283333333,18.7032222222,14.9355555556,26.4886666667,14.4916666667,42.0781111111,13.9581111111
616.61,12.3673333333,51.389,33.3014444444,34.7675555556,18.7928888889,14.99,26.5326666667,14.5586666667,42.1381111111,14.03
616.95,12.3888888889,51.535,33.3685555556,34.8857777778,18.8896666667,15.0398888889,26.645,14.576,42.259,14.0613333333
617.28,12.343,51.597,33.4764444445,34.9728888889,18.8994444445,15.0366666667,26.6941111111,14.5928888889,42.398,14.0406666667
