wavelength,Back_OreFram,Belly_OreFram,Breast_OreFram,Crissum_OreFram,Crown_OreFram,DorTail_OreFram,Patch10_OreFram,Rump_OreFram,Throat_OreFram,WingTip_OreFram
183.73,-183.75,-228.333333334,70.0000000001,41.2500000002,-72.4999999998,-15.2546296297,-37.0833333333,-59.5833333333,-180.416666666,-12.0833333334
184.11,-116.96425,-161.607083333,56.9939583332,39.5833333334,-34.2261666667,-1.19035648166,-13.3928333333,-35.7142500001,-119.9405,10.1191666667
184.49,-136.111166667,-194.097166667,51.9097500001,29.8611666666,-35.7638333334,-17.0717685185,-12.8471666665,-25.0,-132.638916667,24.3055
184.87,-89.9999999999,-141.333333334,80.6666666666,46.0000000002,9.9999999999,6.51851851866,17.6666666667,8.00000000008,-97.0,66.9999999999
185.25,-44.6077499999,-75.2451666667,68.8725416667,39.4608333332,29.4117499999,20.343087963,30.6372499999,29.9018333334,-58.3331666667,76.2255833334
185.63,-164.814833333,-218.518583334,262.500041667,138.888833333,133.333333333,49.022625,88.8889166665,114.814833333,-225.925916667,325.0
186.01,46.9136666667,31.1728333333,176.08025,143.827083333,130.555583333,109.29362963,110.49375,116.975166667,19.4444166667,191.975333333
186.39,48.9796666666,46.5986666666,108.418166667,91.3265833334,94.5579166668,77.3242592593,84.3536666666,88.6056666667,24.8299166666,124.31975
186.77,56.9105,69.7154999999,122.764333333,92.2766666667,112.804916667,92.5022916667,100.406416667,119.715333333,26.0160833332,139.837333333
187.15,45.8333333333,62.3265000001,99.913,72.7429166666,92.0139166667,72.9649490741,72.7430833332,97.5694166666,13.368,123.090333333
187.53,57.8638333333,66.0799166667,82.3943333332,66.5494166668,87.5585833333,69.5031944444,69.0140000001,89.6714166666,31.6900833333,104.34275
187.91,47.2526666667,59.7069166666,59.7069583333,52.0145833333,71.2455000001,49.165587963,57.4176666667,69.3223333333,27.4725833333,76.6483333333
188.29,51.96075,71.5686666667,63.8236250002,57.5490000001,78.3333333334,58.1590324074,71.1765,83.7254166666,31.47075,88.0391666667
188.67,48.798,73.2370000001,62.0192916666,54.24675,76.0416666667,58.1596388889,68.26925,79.968,38.061,81.8909166668
189.05,36.2021666667,56.8989166667,48.736375,42.4863333332,59.3579166667,45.8028611111,57.5138333333,66.8715833333,31.42075,66.3934166666
189.43,38.1495833333,54.7079166667,48.1870416667,45.5086666667,56.1146666667,46.0616666667,57.57575,62.8786666667,34.7945,62.8788333333
189.81,35.47975,46.0018333333,40.3619583333,40.9513333333,47.26425,40.976787037,49.53725,54.5454166667,31.6076666667,54.0825833333
190.19,29.5156666667,38.0951666667,30.7470833333,32.5124166666,39.9015,33.4199166667,43.5550833333,49.6305833333,24.7536666667,47.9063333333
190.57,31.6406666667,38.9321666667,31.4454166667,33.5069166667,43.0556666666,34.6451018519,46.571,51.5624166667,27.9513333334,50.9114166667
190.95,32.3890833333,37.7666666667,30.3980833333,35.0984166667,42.3645,32.5284120371,45.6896666666,47.7011666667,28.982,49.5074166667
191.33,35.5178333333,39.1181666666,31.8972083333,37.0550833333,46.9255833334,35.2098518518,51.2135,51.2136666667,33.6975,49.1505
191.71,34.1666666667,39.375,30.8541666667,35.9166666667,44.5833333333,33.5231481481,51.7083333333,51.375,31.2083333333,47.5
192.09,39.1190833333,40.1121666667,34.4128333333,39.335,47.0208333333,36.977162037,54.8790833334,56.0018333333,33.3765,50.1295
192.47,39.3940833333,38.31725,34.549375,39.2345,45.335,35.4776574074,52.193,51.5151666667,34.01125,46.8899166667
192.85,42.2514166667,38.962,34.9232083333,41.1185,45.6140833333,35.6339305556,53.6183333333,50.9503333333,33.66225,44.3714166667
193.23,48.49125,45.1301666667,39.9349583334,46.0905833333,49.0055,38.9955046296,56.3786666667,55.0069166666,37.5516666667,47.6336666667
193.61,52.6315,48.8669166667,41.3010833334,49.2325,51.1695833333,39.6686481481,59.8318333333,58.845,40.31425,48.2820833334
193.99,57.11,54.0520833333,44.6864583333,52.4846666667,54.54875,42.5415416666,66.0169166667,63.6085833333,44.8395,51.2615
194.37,55.1038333333,53.2295,42.88275,51.1164166666,53.0303333333,40.7561666667,67.5838333333,61.48325,43.3015,49.1625833333
194.75,52.57625,49.9596666667,39.3115,47.5443333333,46.9000833333,38.1529814814,65.3783333333,58.2930833333,39.9355,44.8873333333
195.13,50.3570833333,49.0873333334,38.1547083334,45.3175,44.6428333333,35.8024166667,64.0871666667,56.34925,40.2381666667,43.76975
195.51,45.1713333333,46.1058333333,33.2555833333,41.90025,36.4098333333,30.3716759259,59.42375,51.324,34.9688333333,38.8629166667
195.89,46.3913333333,46.8006666667,34.3562916667,42.4479166666,37.2395,31.7213009259,58.6680833333,50.0370833333,36.4954166667,39.509
196.27,47.36475,50.1425,34.90025,44.6938333333,39.99275,33.28,60.2919166667,51.2465,38.85325,41.9516666667
196.65,46.875,50.4860833333,31.1284166667,43.8195,39.4445,32.0465972222,58.2290833333,50.9721666667,37.882,40.9720833333
197.03,43.3489166666,49.4131666667,25.802125,40.4146666666,33.9985,28.7860925926,55.59475,48.3175833334,35.7198333333,37.59775
197.40,38.3334166667,46.26125,16.3739166667,36.0360833333,29.3693333333,22.8651435185,53.1530833333,43.5585,31.3961666667,32.3873333333
197.78,34.9014166667,43.4588333333,14.9639583333,34.9463333333,29.8835,23.0186944444,52.5538333333,40.8153333333,30.0178333333,31.0035
198.16,34.5176666667,44.5175833333,15.4166666667,35.8770833334,30.1755,22.9458888889,52.54375,41.2280833333,30.7455833333,29.9561666666
198.54,36.1266666667,47.2065833333,16.6433333333,36.4526666667,31.5175833333,23.1068194445,52.7001666666,43.8545,33.33325,30.0744166667
198.92,37.67475,50.64875,14.4460833333,38.37325,34.3313333333,22.7794444445,53.34325,47.2056666667,34.5309166667,27.7944166667
199.30,38.8375,52.1605,15.715,40.22625,35.0821666666,28.7010138889,55.7098333333,51.4404166667,36.36825,26.9033333333
199.68,39.7089166666,51.0041666667,17.2941666667,39.05625,37.5500833334,30.4997777778,55.2209166666,52.66075,39.1566666667,26.8073333333
200.06,36.70875,47.8376666667,11.39225,37.078,33.3335,26.2394675926,53.5865,53.3755,37.02525,23.4175833333
200.44,29.3333333334,42.4445,3.944375,31.0555,25.6665833333,19.5123472222,46.3333333333,47.8889166667,31.6111666667,14.66675
200.82,24.3539166667,41.02075,-1.35658333334,27.9715833333,17.6356666667,13.0634166667,46.124,49.4186666667,30.814,7.55816666668
201.19,28.5714166667,40.4193333333,4.84683333335,32.0294166667,23.5828333333,15.6778564815,47.1655,52.381,35.3173333333,12.3015
201.57,27.1104166667,38.2575833333,5.38424999999,31.4935,22.6190833334,17.8992083333,45.6169166666,51.0281666667,34.3074166667,9.19908333332
201.95,23.3906666666,34.25275,-3.304625,26.49425,16.2069166666,11.0854861111,40.4023333334,48.2184166667,33.5056666667,2.06908333334
202.33,16.7366666667,26.1905,-16.3515,19.8179166667,7.49308333334,0.711921296305,33.6834166667,45.0980833333,27.241,-13.8655833333
202.71,20.46075,25.0676666666,-12.9062916667,24.6611666667,6.50408333333,2.38639351852,34.4850833333,45.0540833333,30.2168333333,-12.9403333333
203.09,16.5385,18.3333333333,-13.3975,18.5255,0.513000000018,-1.19656944444,30.7691666667,38.2050833333,27.3075833333,-14.6155
203.47,8.11408333332,9.13749999999,-29.130125,9.35683333333,-10.7455833333,-18.6119768518,21.2719166667,28.07025,20.6140833333,-32.6754166667
203.85,1.95591666667,2.04083333333,-38.690375,6.1225,-24.40475,-29.5352453704,18.7925,21.5135,16.8366666667,-45.5781666667
204.22,-15.0,-12.2916666666,-61.7708333334,-15.7291666667,-45.4166666667,-55.46875,2.29166666668,7.81249999999,2.70833333335,-78.2291666668
204.60,-50.5746666667,-57.615,-119.324791667,-58.6206666667,-98.99425,-112.651675926,-26.5804166667,-28.0171666666,-31.3218333333,-140.517333333
204.98,-89.7162500001,-103.72325,-174.379375,-99.4681666665,-145.744666666,-166.28250463,-64.3616666667,-67.1985833334,-74.1134166667,-200.000083333
205.36,-232.0,-254.0,-393.5,-261.0,-354.666666667,-382.722222222,-192.333333333,-205.666666666,-220.333333334,-440.333333333
205.74,-500.641,-547.435916667,-788.461583334,-578.846083334,-756.410333333,-823.860351853,-453.846083334,-482.69225,-484.615333333,-889.102583334
206.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.50,872.222333334,886.111083334,1241.66658333,1034.25916667,1335.18516667,1311.5227037,801.851916666,897.222333333,858.333333334,1445.37041667
206.87,2702.77775,2794.44441667,3772.22233333,3350.0,4069.44441667,4005.24680093,2586.11116666,2772.22225,2711.11116667,4450.0
207.25,1247.61908333,1289.28558333,1666.66675,1465.47616667,1798.80958333,1809.52390278,1272.619,1271.4285,1271.42858333,1977.381
207.63,463.636333333,464.772833333,566.098416667,515.1515,628.787833333,618.771083333,472.348416666,442.802916666,457.954416667,662.878833333
208.01,273.611083334,277.777833333,335.912791667,306.15075,354.960333333,356.624851852,292.261916666,267.658666667,280.952333333,378.76975
208.39,215.922583333,221.577416666,259.52375,228.720166667,271.27975,272.114703704,224.404833333,211.755833333,212.64875,286.45825
208.77,166.118333333,167.43425,191.831041667,166.447333333,200.328916667,202.601148148,167.982583333,157.23675,158.662166667,215.24125
209.14,168.80625,171.62175,192.623833333,173.19825,200.450416667,203.903930556,174.774916667,163.513666667,154.617166667,222.635083334
209.52,165.7535,170.662083334,186.814916667,169.97725,195.319666667,197.323842593,173.515916667,162.32875,146.0045,219.862916667
209.90,165.064083333,165.59825,179.647458333,161.645416667,185.683666667,190.271925926,166.346166667,159.081333333,141.025583333,216.453083333
210.28,151.574166666,155.463,165.555583333,148.33325,164.444416667,172.721134259,151.574083333,149.259166667,129.907416667,196.574
210.66,170.196,172.450833333,181.127333333,153.23525,177.255,186.334541667,163.039166667,162.352833333,140.000083333,210.980416667
211.03,140.6945,136.805666667,145.520958333,121.666666667,140.277916667,146.743824074,130.902833334,132.361,114.999916667,166.736083333
211.41,124.019583333,119.880083333,125.490333333,109.150333333,122.767,128.089421296,113.834416667,119.389916666,103.921583333,143.464083333
211.79,118.284416666,118.6275,124.093166667,108.725416667,120.686333333,125.291412037,111.421583333,120.000083334,104.117666667,138.18625
212.17,119.137666667,116.569833334,122.528958334,108.6725,120.300416667,124.725421297,111.870083333,119.37975,103.19775,138.5175
212.55,129.140166667,127.547666666,132.934958333,117.303666667,132.696333333,135.884097222,122.929833333,131.900333333,115.07425,151.273916667
212.92,130.4825,129.495583333,134.265458333,120.942916667,137.171,138.008611111,128.67325,135.142666667,116.995583334,154.495583333
213.30,128.602083333,124.784916667,129.4355,116.613083333,134.139666667,132.592592593,122.3655,130.591416667,113.010833333,150.752666667
213.68,126.66675,124.848416667,126.641416667,114.141416666,132.07075,130.238481482,118.686833333,129.24225,111.919166667,146.818333333
214.06,123.865833334,121.94275,121.992208333,111.587833333,128.994083333,126.66012963,114.201166667,126.084833333,108.037416667,141.420166667
214.44,128.498,123.816916667,122.813833333,114.712,132.458833333,129.546736111,118.5185,128.034916667,110.54525,144.13575
214.81,130.904916666,126.85725,124.928625,122.8095,134.761833333,133.074050926,122.428666667,133.71425,114.428666667,143.238166667
215.19,129.64,125.568166667,124.029291667,123.390083333,135.605916667,133.891092593,122.72725,136.742333333,113.2575,140.19875
215.57,134.129583333,128.237666667,125.690083333,125.79625,142.51575,138.68250463,127.017,143.04675,114.808916667,145.329083333
215.95,136.288583333,126.241166667,122.399541666,122.9905,143.321666667,140.067606482,127.955083333,144.621916666,115.3665,147.163
216.32,138.005166667,129.545416667,122.758875,122.790583333,146.464666667,142.382157408,129.92425,146.3385,116.540416667,148.863666666
216.70,126.499833333,118.222166667,113.083208333,111.611083334,133.944416666,129.9445,121.222166667,131.61125,106.9445,134.888833333
217.08,127.06925,119.35125,114.876833334,109.899166666,132.829833333,128.386703704,121.252833333,133.277416667,105.648916666,133.557166667
217.46,116.350083333,112.23625,107.278291667,102.900916667,126.002166666,122.128504629,114.926166667,124.73625,101.1075,123.576166667
217.83,106.894833333,105.158666666,96.6019999999,95.9820833333,117.90675,113.365199074,107.53975,114.930583333,96.0813333335,115.476166667
218.21,104.6725,104.865166667,96.772625,96.0500000001,115.366166667,110.591907407,106.454666667,113.391166667,96.8690000002,113.58375
218.59,98.1584166666,103.314916667,95.4191250002,91.2524166666,112.476916667,106.522449074,103.729416667,110.313083334,96.593,109.898666667
218.97,91.42575,98.4585833334,86.7051666666,81.6955,105.443083333,98.6138287036,98.0249999999,100.722666667,90.3660833333,103.42
219.34,92.0730833332,100.254083333,85.0354583333,81.0975833333,103.404583333,98.3345925926,99.2884999999,97.6625833333,91.4125833332,104.420666667
219.72,97.3053333333,105.389083333,89.8704583332,85.7285,106.087833333,101.003439815,102.894166667,97.9540000001,95.4590833333,108.13375
220.10,107.088833333,118.614833333,99.2152499998,96.1037500001,115.097333334,108.733125,112.662416667,107.359333333,104.220916667,118.831166667
220.47,116.901333333,130.046833333,106.074125,104.69475,125.880333333,118.039125,121.009583333,119.366166667,113.7325,128.638416667
220.85,135.000083334,152.46375,117.427541667,120.652166667,142.971,133.800421296,135.7245,140.289833333,127.68125,149.34775
221.23,146.296416667,166.0495,124.807,134.3365,152.623416667,146.76775,146.836416667,155.787,140.817916667,162.42275
221.61,181.176333333,204.902,152.009625,163.23525,184.902083333,180.076458333,178.9215,193.137333333,174.41175,196.274583333
221.98,214.230916667,235.51275,176.282,185.640916667,213.846083333,209.002828704,211.15375,228.589916667,202.692333333,224.1025
222.36,247.275666667,268.26925,195.112291667,203.685916667,250.641083333,244.631449074,247.435916667,259.93575,231.410416666,255.608833333
222.74,238.889083333,252.932166666,177.391875,197.68525,239.814916667,234.182148148,231.0185,244.9075,215.432,243.209833334
223.11,319.444333333,335.897583333,244.765,271.153833334,327.777666667,312.345842592,307.906083334,336.538333333,286.965833333,323.2905
223.49,365.196,383.823416667,285.53925,307.35275,386.029333333,356.127449074,343.627416666,388.7255,332.843083333,361.2745
223.87,503.174416667,551.984166667,395.238208333,429.365083334,550.396666666,491.75487963,480.5555,582.143,476.587333333,496.825416667
224.24,546.75925,599.537,422.453666667,450.925833334,617.592583333,539.248944445,515.740916667,668.518416667,541.666583334,513.426
224.62,306.313083333,334.3435,240.909083333,247.474833333,342.17175,297.741310185,297.47475,371.46475,309.091,287.8785
225.00,304.545333333,339.141416666,248.989916667,257.82825,351.767833333,304.966259259,300.757416667,374.999833333,324.242333333,289.393916667
225.38,239.02425,272.9675,199.39025,202.642333334,289.43075,245.957467592,236.788416667,290.0405,268.292583333,225.813083333
225.75,223.731833333,256.52175,185.597833334,193.297083333,268.659416667,223.319333333,228.9855,273.550916667,242.39125,215.03625
226.13,264.394,307.007666667,223.106083334,238.636333333,305.492333333,259.995875,275.947,318.750083334,280.113833333,253.409166667
226.51,259.574416667,307.269666667,223.670208333,241.844,294.680916667,254.009162037,275.000083333,321.099333333,288.82975,249.290833333
226.88,608.796166666,725.000083333,499.305541667,564.81475,685.64825,584.07924537,674.537,776.851833334,679.629583334,550.0
227.26,-439.01525,-513.636333333,-314.393791667,-401.136416667,-496.591,-407.302203704,-496.969666667,-569.696833333,-507.197,-378.787916667
227.64,-193.91025,-223.87825,-135.016041667,-179.0065,-212.179583333,-170.699611111,-221.795,-242.30775,-218.589833333,-165.86525
228.01,-156.111083333,-170.111166667,-102.33325,-140.777583333,-161.666666667,-129.006222222,-166.0,-179.77775,-160.333166667,-126.333416667
228.39,-102.507416667,-106.120833334,-63.6430833333,-91.07675,-102.728583333,-77.4825509259,-102.949833333,-108.702166667,-96.3125833333,-77.8022499999
228.76,-64.1413333333,-64.3435,-36.161625,-55.4545,-60.0000833333,-42.5085277778,-60.7070833333,-66.46475,-57.1718333334,-44.2425833333
229.14,-53.6540833333,-53.6096666667,-28.9215,-46.65775,-47.72725,-32.853,-49.82175,-54.54525,-47.0143333333,-33.6898333333
229.52,-33.6,-31.8333333333,-13.9333333333,-27.0,-27.7,-15.8703703704,-29.8666666667,-33.7666666667,-27.1666666666,-16.8333333333
229.89,-25.02975,-22.44075,-7.18750000001,-17.3214166666,-19.0775,-7.95791203703,-20.982,-23.6605,-18.6011666667,-7.76791666669
230.27,-21.6111666667,-18.6665833333,-4.44433333332,-13.5834166667,-16.0834166667,-4.63416666668,-15.9166666667,-20.1110833333,-13.66675,-5.05558333334
230.65,-14.8429166666,-11.6260833333,1.84900000001,-7.92808333334,-9.65041666668,1.75044444443,-8.25733333334,-12.3354166667,-4.76183333334,0.810416666675
231.02,-14.4183333333,-11.046,1.28291666667,-7.62450000001,-9.28633333333,3.15506944443,-6.59833333334,-11.3636666667,-4.008,0.879833333325
231.40,-14.1541666667,-11.6168333333,-0.136708333335,-6.94025,-8.38300000001,3.37198148149,-6.29341666666,-10.0996666667,-3.03474999999,2.33833333333
231.78,-9.57966666666,-7.62458333334,2.382625,-2.98125000001,-4.91191666667,5.99673148148,-1.88166666667,-7.01375000001,0.610916666676,6.35391666665
232.15,-10.4863333333,-8.43466666665,0.189958333335,-4.22999999999,-6.86433333331,3.77399074073,-3.41941666667,-8.05458333333,-1.69716666668,5.24308333335
232.53,-11.6356666666,-11.5066666667,-2.5025,-6.26941666668,-8.617,1.38017129629,-6.26941666667,-10.5521666666,-4.30858333333,3.09608333333
232.90,-11.4101666667,-12.51275,-3.10258333333,-7.48716666667,-10.1795833333,-0.579870370367,-7.43591666668,-11.02575,-4.53858333333,2.94866666668
233.28,-8.21,-9.44266666667,-0.259000000002,-4.14208333334,-7.29783333333,2.47913425924,-5.81866666667,-8.58000000001,-1.28216666667,5.15299999999
233.66,-8.72208333334,-9.52375,-1.28775,-5.29650000001,-8.33341666668,1.87465740741,-6.68125,-7.60441666667,-0.0240833333325,4.81058333333
234.03,-12.6495833333,-12.7494166667,-4.34133333334,-10.85325,-12.2004166667,-2.18852777777,-9.88025,-10.9031666666,-4.26641666665,0.499
234.41,-8.65549999999,-8.65558333335,-1.69183333334,-7.82691666666,-7.80391666667,0.383453703695,-6.10033333332,-6.42258333332,-2.7855,3.33791666668
234.78,-8.664,-7.84833333334,-1.45516666667,-7.53975000001,-6.59175000002,1.09375462964,-6.15083333334,-6.34916666668,-3.15266666668,3.52741666668
235.16,-6.78633333332,-5.81691666668,-0.27854166666,-6.04366666667,-4.7855,1.19750925925,-4.90924999999,-5.19808333333,-1.77383333333,4.99175000002
235.54,-5.11191666668,-4.51383333333,0.385708333333,-4.84183333333,-4.18591666666,1.29567592594,-3.24075000001,-3.74225,-1.58175,5.22766666667
235.91,-3.527,-3.41741666667,1.60829166667,-3.91066666667,-2.64991666668,2.52804629629,-1.44375000001,-2.06508333333,-0.731,6.83475
236.29,1.12258333333,0.986416666658,4.78720833334,0.425166666665,2.15974999999,6.69677314816,3.21408333333,2.55116666666,3.23125,10.45925
236.66,3.15208333333,2.69966666666,6.42183333332,1.79416666667,3.60491666667,7.64112499999,4.22525,4.57733333333,5.06383333333,12.2904166667
237.04,5.11475000001,4.01533333333,7.33758333335,3.10708333333,5.25816666666,9.24698148147,6.13441666668,6.77166666667,6.61225,13.5755
237.41,5.16241666667,4.99375,7.69754166668,3.53866666667,5.36150000001,9.23295833332,7.30691666667,7.58266666667,6.67891666666,13.9246666667
237.79,6.08808333333,5.60583333334,8.48408333334,3.88783333333,6.6155,10.6248101852,8.87583333334,8.54425,7.05233333333,14.9338333333
238.17,9.65208333335,8.15083333333,10.5709583333,6.86025,9.09091666667,13.27225,11.5039166667,11.2935,10.3115,17.5225
238.54,9.66666666666,8.57333333333,9.84666666668,6.93333333333,8.54666666666,13.1162962963,11.2,11.1066666667,11.24,17.28
238.92,9.561,7.62641666667,8.04216666667,6.027,7.30416666666,12.0556018519,10.6026666667,10.3049166667,10.3545833333,16.6541666667
239.29,8.62841666667,5.8665,6.232375,4.13125,5.63033333333,10.2874166667,8.89991666668,9.08883333333,8.32141666668,14.5894166667
239.67,7.71416666667,4.80766666668,5.12258333333,2.87341666667,5.08391666668,9.86105092594,7.57066666667,7.9465,7.04016666666,13.152
240.04,6.83183333333,4.54458333332,4.49979166667,2.77458333333,4.75341666666,9.34371296296,6.73233333334,7.0805,6.78208333334,12.142
240.42,6.31583333334,4.14033333334,4.074375,2.728,4.73691666667,8.93482407407,6.41233333333,6.54383333333,6.52625,11.3595833333
240.79,6.32275,4.59483333333,4.4685,3.16516666667,5.78,9.37127777778,7.24791666666,6.62066666667,6.636,11.2844166667
241.17,5.97291666667,4.80975,4.37545833333,2.983,5.83608333333,9.30726851852,7.13608333333,6.24666666666,6.397,11.118
241.54,6.241,4.60441666667,3.999375,2.76158333333,5.74808333333,9.24266666667,7.0195,6.08266666667,6.46591666667,10.7969166667
241.92,6.39633333333,4.80408333333,4.0765,3.31033333333,5.67941666667,9.17446759258,6.99275,6.06258333333,6.42366666667,10.6369166667
242.29,5.8125,4.48858333333,3.54770833333,3.07366666666,5.40166666667,8.93575462963,6.51233333333,5.85816666667,5.985,10.0223333333
242.67,5.16733333333,3.79725,3.04133333333,2.42716666667,4.98125,8.63656481481,5.94541666667,5.41691666667,5.27491666667,9.3365
243.05,4.69583333333,3.50875,2.75316666667,2.13591666667,4.54333333333,8.1924675926,5.50158333333,5.144,4.9725,8.88141666667
243.42,5.03908333333,4.02008333333,3.210375,2.71258333333,5.2205,8.93715740741,6.07658333333,5.54141666666,5.52308333334,9.29191666667
243.80,5.09866666667,4.153,3.37391666667,2.99716666667,5.29525,8.83963425927,6.35516666667,5.46883333334,5.90275,9.21975000001
244.17,5.50041666667,4.55775,3.70195833333,3.36,5.71491666667,9.12350462964,6.64875,5.97416666666,6.2735,9.28941666668
244.55,5.52508333334,4.45766666667,3.60016666667,3.154,5.32825,8.90110648149,6.25991666667,5.80475,6.02791666666,9.01141666666
244.92,5.234,4.16016666667,3.22095833334,2.71341666667,4.64266666667,8.65072222222,5.93016666667,5.536,5.54008333333,8.40883333332
245.30,5.23725,4.1765,2.93370833333,2.60283333333,4.36425,8.4970462963,5.97316666666,5.39758333333,5.28416666667,8.30191666665
245.67,4.75758333333,3.9175,2.55533333333,2.47708333333,3.9865,8.26350462962,5.83441666667,5.13983333333,4.78316666667,8.08950000001
246.05,4.62025,3.87033333333,2.578,2.5145,4.06116666666,8.23029629629,5.94625,5.09916666667,4.66383333333,8.05558333333
246.42,4.77525,3.86641666667,2.72479166667,2.63091666667,4.11891666667,8.28562499999,6.19216666667,5.037,4.68266666666,8.29025
246.79,5.16525,4.17525,3.08754166666,2.922,4.34766666666,8.59986574074,6.57966666667,5.284,4.86816666667,8.75208333333
247.17,5.66066666666,4.65333333333,3.55429166666,3.3725,4.91566666667,9.10407870371,7.23308333333,5.73766666667,5.28691666667,9.33550000001
247.54,5.95941666667,5.08216666667,3.81166666667,3.73808333333,5.15558333333,9.45531018519,7.64866666667,6.16508333333,5.60941666667,9.80683333334
247.92,5.65691666666,4.74925,3.45179166667,3.25266666667,4.83075,9.15774537036,7.39341666666,5.92416666667,5.25366666667,9.54283333334
248.29,5.53183333333,4.44741666667,3.20625,2.87275,4.477,9.04405092593,7.27366666667,5.71833333333,4.86708333333,9.47649999998
248.67,5.53825,4.41841666667,3.144125,2.81233333333,4.49233333333,9.15128703704,7.423,5.81216666667,4.91175,9.48525000001
249.04,5.67858333333,4.52808333333,3.23891666667,2.9475,4.663,9.16447685186,7.55458333333,5.83641666667,5.08808333333,9.60608333334
249.42,5.46475,4.26658333333,3.237,2.76608333334,4.58758333334,9.05364351851,7.37808333333,5.7345,4.94933333333,9.38033333333
249.79,5.57091666667,4.26816666666,3.38204166667,2.70741666666,4.75458333333,9.05719444443,7.36341666666,5.77375,5.17133333334,9.3815
250.17,5.49508333333,4.06966666667,2.96645833333,2.22866666667,4.44166666667,8.88535185184,7.12983333334,5.65433333333,5.01683333333,9.03658333332
250.54,4.998,3.45725,2.20104166667,1.5205,3.91791666667,8.34716203704,6.59625,5.1775,4.42583333333,8.37733333333
250.92,4.9,3.30758333333,1.84791666667,1.3265,3.77841666667,7.9298425926,6.33466666667,5.1015,4.1955,8.04575
251.29,4.3865,2.68366666667,1.125875,0.552666666667,3.28533333334,7.35892592593,5.64958333334,4.55941666667,3.49575,7.24708333333
251.66,4.14366666667,2.10641666667,0.728416666668,0.034416666665,2.96358333333,6.81713888889,5.28133333333,4.19366666666,3.05583333334,6.54975
252.04,4.266,2.326,0.901999999999,0.206666666668,3.13616666666,7.00265740741,5.32566666667,4.3635,3.20241666667,6.549
252.41,3.65883333333,1.98416666667,0.442458333335,-0.226249999998,2.68258333333,6.31221296296,4.8135,3.742,2.8095,5.76191666667
252.79,3.22641666667,1.73883333333,-0.0526666666657,-0.628250000002,2.31841666667,5.86195833334,4.6045,3.31133333333,2.40366666666,5.38258333333
253.16,3.37333333333,1.93408333333,-0.0103333333343,-0.535583333333,2.294,6.1218287037,4.78416666667,3.60633333333,2.53516666667,5.61425
253.54,3.92191666667,2.19333333333,0.137833333335,-0.197416666668,2.41566666667,6.33672685185,5.06175,3.93416666666,2.88483333333,5.72825
253.91,3.9505,2.20391666667,0.0312500000007,-0.341000000003,2.12925,6.3544537037,4.886,3.90875,2.62391666667,5.4225
254.28,4.04408333333,2.0865,0.169958333335,-0.610916666667,2.00066666667,6.23736574074,4.71958333333,3.72558333333,2.41341666667,5.4035
254.66,3.68283333333,1.7835,-0.00887500000075,-1.13241666667,1.48041666667,5.88179629629,4.25808333333,3.39316666666,2.16233333333,4.88233333333
255.03,3.15425,1.0545,-0.592750000001,-1.828,0.932583333332,5.510125,3.726,2.82633333333,1.68258333333,4.1385
255.41,3.074,0.702249999999,-0.817666666666,-2.04266666667,0.554833333332,5.25034722222,3.47191666666,2.70575,1.45358333333,3.6535
255.78,2.81641666666,0.383083333333,-1.19166666667,-2.43858333333,0.0908333333343,5.0307037037,3.00283333333,2.42341666667,1.18408333333,3.19433333333
256.15,3.03808333333,0.231833333333,-1.352875,-2.26208333333,0.0049166666685,4.96599537037,2.94741666667,2.36291666667,1.21433333333,3.25475
256.53,4.1545,1.09641666667,-0.558041666667,-1.26358333333,0.747333333333,5.97220833333,3.82016666667,3.23516666667,2.02566666667,4.40025
256.90,4.054,1.03075,-0.416458333333,-1.03075,0.819166666667,5.99582407407,3.77325,3.17508333333,2.06591666667,4.597
257.28,3.552,0.69075,-0.500124999999,-1.11483333333,0.657,5.67379166667,3.46308333333,2.86533333333,1.65716666667,4.34891666666
257.65,2.82566666667,0.257916666668,-0.815458333333,-1.50591666667,0.250333333333,5.31327777778,3.209,2.46925,0.974916666667,4.21775
258.02,2.66566666667,0.32275,-0.630625,-1.32116666666,0.472666666666,5.26405092593,3.50433333333,2.506,1.05166666667,4.606
258.40,2.52441666667,0.361416666667,-0.513375,-1.01841666667,0.783166666667,5.441,3.78366666667,2.61033333333,1.156,4.85641666667
258.77,2.76358333333,0.667749999999,-0.032291666665,-0.548083333334,1.14641666667,5.77174537037,4.08441666666,2.87566666667,1.35316666667,5.27066666666
259.15,2.92075,0.936583333333,0.222333333333,-0.222416666667,1.288,5.91841203703,4.37133333333,3.13433333333,1.49041666667,5.55483333333
259.52,2.82058333333,0.951083333334,0.286208333333,-0.146499999999,1.2075,5.92679166667,4.43966666667,3.122,1.49475,5.66333333333
259.89,2.57016666667,0.722249999999,0.207875000001,-0.340999999999,1.00733333333,5.73520833333,4.28816666667,2.81358333333,1.30233333334,5.5255
260.27,2.61808333333,0.799249999999,0.430125,-0.246083333333,1.09516666667,5.92211574074,4.3905,2.92516666667,1.36925,5.693
260.64,2.59058333333,0.797666666667,0.463041666668,-0.190333333334,1.18016666667,5.91455092592,4.35066666667,2.96941666666,1.414,5.66141666666
