wavelength,Back_DelCasf,Belly_DelCasf,Breast_DelCasf,Crissum_DelCasf,Crown_DelCasf,DorTail_DelCasf,Patch10_DelCasf,Patch11_DelCasf,Rump_DelCasf,Throat_DelCasf,WingTip_DelCasf
699.66,10.5672,42.2429333333,37.9167333333,37.4319333333,16.2053333333,10.9965333333,5.42426666667,11.2966,9.7106,39.1991333333,14.0822666666
699.98,10.4318666667,42.1069333333,37.7037333333,37.3214666667,16.0811333333,10.8285333334,5.241,11.2109333333,9.53260000001,39.0556,13.9472
700.30,10.3783333333,42.0504666667,37.6904,37.2660666667,16.0523333333,10.8045333333,5.1666,11.2079333333,9.39846666666,39.0303333334,13.8335333333
700.63,10.4317333333,42.1261333333,37.7649333333,37.2692,16.1627333333,10.9084,5.24673333333,11.2982,9.43940000001,39.0873333333,13.9065333333
700.95,10.3296666667,42.1965333333,37.7595333333,37.1850666667,16.1284,10.8718666667,5.1372,11.2408666667,9.41426666667,39.1860666667,13.8402
701.27,10.3075333333,42.1488666667,37.7144,37.1504,16.1495333333,10.9272666667,5.13526666667,11.232,9.53960000001,39.1717333333,13.9334666667
701.59,10.148,42.1540666667,37.79,37.152,16.1341333333,10.9077333334,4.98873333333,11.1086666667,9.49286666666,39.1938666667,13.8166
701.91,10.0826,41.9721333333,37.6710666667,37.0133333333,16.0647333333,10.8242,4.85966666667,11.1097333334,9.45913333333,39.1441333333,13.7029333333
702.24,10.0740666667,42.0000666667,37.8555333333,37.1967333333,16.057,10.8351333333,4.83093333333,11.1545333333,9.54673333334,39.2034666667,13.6647333333
702.56,10.0241333333,42.2305333333,38.1221333333,37.3727333333,16.0934,10.8222,4.86066666667,11.2492666666,9.61220000001,39.4219333333,13.715
702.88,9.96953333333,42.1862666666,38.0009333333,37.2775333333,16.1211333333,10.8604,4.9344,11.3442666667,9.62606666666,39.2720666667,13.8327333333
703.20,9.987,42.1717333333,38.0768,37.2206666667,16.1054666667,10.8024666667,5.02553333333,11.3562666667,9.66706666666,39.183,13.8290666667
703.52,10.1681333333,42.1391333333,38.0848,37.2402,16.2258666667,11.0348666667,5.2558,11.4949333333,9.83046666667,39.1715333333,14.0513333333
703.85,10.1488,42.2296666667,38.1546666667,37.3933333333,16.1921333333,11.0480666667,5.25226666667,11.4698666667,9.82573333333,39.1501333333,14.0840666667
704.17,10.0350666667,42.1932666667,38.0795333334,37.2826666667,16.0265333333,10.8870666667,5.0846,11.2223333333,9.66026666666,39.0123333333,13.9262
704.49,9.77886666667,41.9119333333,37.8322666667,37.0664666667,15.7969333333,10.574,4.88553333333,10.9837333333,9.34753333333,38.6949333333,13.7246
704.81,9.87086666665,42.0734,37.9826,37.2157333333,15.794,10.5973333333,4.95106666666,11.0747333334,9.32333333333,38.7697333333,13.7626
705.13,9.92593333332,42.0778,37.9174666667,37.2488666667,15.7600666667,10.6538666667,5.10493333333,11.0700666667,9.23546666667,38.7046666667,13.8867333333
705.45,10.0092666667,42.3298666667,38.1186,37.5306,15.8262666667,10.7588,5.279,11.0738666667,9.29286666667,38.7487333334,14.1267333333
705.78,10.1447333333,42.433,38.1458666667,37.5891333333,15.9838,10.9331333333,5.48853333333,11.1490666667,9.364,38.7452,14.3737333333
706.10,10.3518666667,42.4812666667,38.2429333333,37.7071333333,16.0902666667,11.1168,5.57946666667,11.3192666667,9.54213333334,38.9236666667,14.5578
706.42,10.3073333333,42.3663333333,38.3387333333,37.6820666667,15.921,11.0575333333,5.50773333333,11.2322666667,9.5632,38.905,14.5562
706.74,10.3095333333,42.3036666667,38.2748666667,37.6680666667,15.8683333333,11.1364,5.46126666666,11.2884,9.58186666667,38.8798666667,14.5667333333
707.06,10.3842666667,42.5818,38.6176666667,37.9584,15.9668666667,11.1684,5.48113333333,11.3637333333,9.73593333333,39.2018666667,14.7031333333
707.38,10.4197333333,42.517,38.565,37.8280666667,15.9390666667,11.1846,5.56446666667,11.2951333333,9.80246666667,39.0794666667,14.6937333333
707.70,10.5444666667,42.6913333333,38.7101333333,38.1106666667,16.1486666667,11.413,5.79,11.4317333333,10.0317333333,39.2272666667,14.8866
708.03,10.8529333333,42.9124,38.8972666667,38.4684,16.3550666666,11.8510666667,6.00193333333,11.6304666666,10.2962,39.4709333333,15.1365333333
708.35,11.0102,43.0785333333,39.0342666667,38.5889333333,16.5669333333,12.1187333334,6.1448,11.7826,10.4408,39.5561333333,15.3155333333
708.67,10.853,42.9346666667,38.9533333333,38.4484666667,16.4485333333,12.0037333333,5.9292,11.6993333333,10.3373333333,39.3252,15.1419333333
708.99,10.6892,42.7035333333,38.6186666667,38.2292,16.2803333333,11.7920666667,5.69446666667,11.4846666667,10.1414666667,39.0978,14.9140666667
709.31,10.7571333333,42.926,38.746,38.3660666667,16.3549333333,11.856,5.7562,11.5777333333,10.2615333333,39.2993333333,14.9048666667
709.63,10.6548,42.8040666667,38.5813333333,38.2455333333,16.1767333333,11.7316,5.77426666667,11.3914,10.1376666667,39.1061333333,14.7278
709.95,10.5164666667,42.7218666667,38.2506666667,38.165,15.9738,11.4845333333,5.54926666667,11.1784666667,9.82880000001,38.9382666667,14.4522666667
710.27,10.4114666667,42.7977333333,38.3037333333,38.2750666667,15.9162,11.4449333333,5.46366666667,10.9970666667,9.63379999999,38.9815333333,14.3699333333
710.59,10.1621333333,42.574,38.1,38.0260666667,15.6661333333,11.2885333333,5.24626666667,10.6747333333,9.28893333333,38.8041333333,14.0737333333
710.91,10.1625333333,42.8168666667,38.3336,38.296,15.6785333333,11.3194,5.18933333333,10.7144,9.29313333333,39.0534666667,14.1015333333
711.24,10.0982,42.7681333333,38.3227333333,38.1866666667,15.5303333333,11.2134666667,5.0452,10.6423333333,9.17039999999,38.9846,13.9936666667
711.56,9.92273333333,42.7852666667,38.3817333333,38.1669333333,15.4208666667,11.0263333333,4.9318,10.6054666667,9.0038,38.9571333333,13.8632
711.88,9.77420000002,42.5304,38.2499333333,38.0786666667,15.2696666667,10.8273333333,4.853,10.3969333333,8.8152,38.8500666667,13.6136
712.20,9.9584,42.67,38.3118,38.2331333333,15.4255333333,10.8539333333,5.07806666667,10.4772666667,8.98713333333,39.0106666667,13.7282666667
712.52,10.0726666667,42.8992666666,38.5948666667,38.3937333333,15.6140666667,11.0192,5.28273333333,10.7334666667,9.19546666667,39.2634,13.9127333333
712.84,9.87953333333,42.6009333333,38.2942,38.145,15.425,10.865,5.1688,10.636,9.05060000001,39.0054,13.7945333333
713.16,9.86113333334,42.6302,38.3566,38.2344666667,15.4459333333,10.8526,5.10633333333,10.6956,9.04159999999,38.9874,13.8645333333
713.48,9.87646666668,42.9206666666,38.5988666667,38.4352,15.5691333334,10.9338666667,5.10933333333,10.7445333333,9.14486666667,39.2002666667,13.965
713.80,9.97193333333,42.955,38.6146666667,38.435,15.6416666667,10.9993333333,5.17406666667,10.8634,9.351,39.2159333333,14.0644666667
714.12,10.1207333333,43.1703333333,38.7216,38.6265333333,15.7605333333,11.0809333333,5.3098,11.0207333334,9.58686666666,39.3004666667,14.1882666667
714.44,10.0714,43.0751333333,38.6046,38.516,15.7598,10.9896666667,5.28946666667,11.0002,9.59133333333,39.2805333334,14.1642
714.76,10.1708666667,43.0810666667,38.6782666667,38.6000666667,15.8334666667,11.0634,5.40666666667,11.0921333333,9.66513333333,39.3693333333,14.2756
715.08,10.4368666667,43.2317333333,38.803,38.8208666667,16.0373333333,11.2746,5.65453333333,11.2504,9.97366666667,39.5443333333,14.4882
715.40,10.4316,43.3537333333,38.8704,38.8748666667,16.108,11.3344,5.6656,11.2663333333,10.0477333333,39.5766666667,14.6578666667
715.72,10.4128,43.5592,39.0856,39.0840666667,16.1299333333,11.4419333333,5.6666,11.3438,10.1447333333,39.6661333333,14.7591333333
716.04,10.4194,43.7762,39.2017333333,39.2422666667,16.0633333333,11.4406,5.56906666667,11.3345333333,10.0250666667,39.7848,14.7240666666
716.36,10.5752666667,44.0583333333,39.5369333333,39.5543333333,16.1167333333,11.511,5.55906666667,11.3185333333,10.0724,40.0223333333,14.8293333333
716.68,10.6744666667,44.2109333333,39.6294666667,39.6830666667,16.2133333333,11.6334666667,5.62993333333,11.4009333333,10.1040666667,40.1917333333,14.9114
717.00,10.7848,44.1364,39.6946666667,39.6699333333,16.2682,11.7289333333,5.78033333333,11.4731333333,10.1676666667,40.1353333333,14.9508666667
717.32,10.7276,44.2453333333,39.6192666667,39.7395333333,16.2014,11.6397333333,5.7344,11.4416,10.0812666667,40.0980666666,14.8883333333
717.64,10.6597333333,44.3712666667,39.7384666667,39.8256666667,16.2160666667,11.6742,5.67493333333,11.4946,9.9432,40.2494,14.8636
717.96,10.4958666667,44.2258666667,39.5301333333,39.7069333333,16.019,11.5089333333,5.45693333333,11.3391333333,9.66666666667,39.9856,14.7646
718.28,10.5918,44.5879333333,39.6226,39.9741333334,16.1097333333,11.4775333333,5.50113333333,11.4130666667,9.7708,40.1178,14.8836666666
718.60,10.4778,44.5907333333,39.6670666666,39.8846666667,16.0356,11.3748666667,5.378,11.2972,9.57139999999,39.983,14.7905333333
718.92,10.4495333333,44.7364,39.6815333333,40.0096666667,16.0114,11.3310666667,5.23353333333,11.3078666667,9.46306666666,40.099,14.6092666667
719.24,10.5824666667,44.8068666667,39.8393333333,40.0714666667,16.0642666667,11.4299333333,5.12253333333,11.2812,9.40946666667,40.3492666667,14.5658666667
719.56,10.8026,44.8093333333,39.9779333333,40.1712666667,16.2552,11.6274,5.22686666667,11.3772666667,9.58066666667,40.4154666667,14.7086
719.88,10.7735333333,44.9944,40.1026666667,40.2506666667,16.2526,11.472,5.1834,11.3077333333,9.57586666667,40.4764666666,14.6708
720.20,10.6157333333,45.0220666667,40.1355333333,40.2962666667,16.1385333333,11.1626666667,4.92793333333,11.1084,9.39673333333,40.4257333333,14.3477333333
720.52,10.6330666667,45.2430666667,40.3958,40.5746,16.1187333333,11.1457333333,4.85793333333,11.1394666667,9.4734,40.6533333334,14.3377333333
720.84,11.0674,45.6185333333,40.8763333333,40.917,16.5506666667,11.467,5.30493333333,11.4841333333,9.76593333333,41.1146,14.7315333333
721.16,11.1390666667,45.5048666667,40.8405333333,40.8341333333,16.6160666667,11.4106666667,5.40573333333,11.5465333333,9.82220000001,41.1166,14.8162
721.48,11.3340666666,45.8673333333,41.237,41.2196,16.9312666667,11.6387333334,5.71493333333,11.7194,10.1078,41.5594666667,15.0168666667
721.79,11.0500666667,45.7290666667,41.1056666667,40.944,16.8819333333,11.5742666667,5.5632,11.5852666667,9.99446666667,41.3852666667,14.8389333333
722.11,11.0054,45.7669333333,40.9834666667,40.7326666667,16.6976,11.4146,5.43026666667,11.5732,9.8262,41.4412,14.814
722.43,11.0554666666,45.6323333333,40.9883333333,40.5942666667,16.4388,11.3788666667,5.47153333333,11.5966,9.81186666667,41.2214,14.8145333333
722.75,10.9012,45.5819333334,40.7356,40.3423333333,16.1806666667,11.184,5.4428,11.4712666667,9.69293333332,41.0756,14.7912666667
723.07,10.4089333333,45.5076666667,40.4436,40.0869333333,15.6892,10.6386,5.09093333333,10.9440666667,9.33680000001,40.8446666667,14.3942666667
723.39,10.5248,45.4212666666,40.3513333333,40.18,15.8038,10.9652,5.31913333333,11.2162666667,9.45973333334,40.8606,14.5631333333
723.71,10.5292,45.2948,40.2335333333,40.02,15.6837333333,10.9695333333,5.3504,11.1674,9.49293333333,40.6604666666,14.6142
724.03,10.8267333333,45.6000666667,40.4022666667,40.2844,15.9532666667,11.1466666667,5.6444,11.4910666667,9.72873333334,40.7889333333,15.0422666667
724.35,10.4466666667,45.1346666667,39.9733333334,39.9801333333,15.5968666666,10.868,5.30333333334,11.2204666667,9.54653333333,40.3636,14.7234666667
724.67,10.5008,45.2559333333,40.0776666667,40.1510666667,15.5348,10.8962666667,5.22493333333,11.1384666667,9.559,40.2088,14.7328
724.98,10.5791333333,44.9714,39.892,39.9097333333,15.4645333333,10.7904666667,5.108,11.048,9.63233333334,39.7622,14.6918
725.30,10.8152666667,45.2919333333,40.2798,40.3437333333,15.6422666667,11.0553333333,5.292,11.313,9.81266666667,40.1453333333,14.9482666667
725.62,11.0492,45.3062666667,40.5917333333,40.7402666667,16.1131333333,11.416,5.59893333333,11.5362,10.2280666667,40.2511333333,15.1632666667
725.94,11.2318666667,45.8330666667,40.9536,41.3072,16.5825333334,11.7708666667,5.8724,11.6813333333,10.6623333333,40.8074,15.5373333333
726.26,11.4888666667,46.1456666667,41.1610666667,41.7474,17.0181333333,12.1072,6.23433333333,12.0705333333,11.1709333333,41.0443333333,15.9648666667
726.58,11.5048,45.9697333333,41.1275333333,41.7135333333,16.9886,12.1972666667,6.38333333333,12.2484666667,11.2894,40.959,16.1401333334
726.90,11.6134,46.1864,41.4027333333,41.8301333333,17.1818,12.3305333333,6.55233333333,12.4087333334,11.5011333333,41.1278,16.3228
727.21,11.6744666667,46.383,41.5558666667,41.9532,17.3089333333,12.5574,6.70246666667,12.4944,11.6451333334,41.3960666667,16.4448
727.53,11.5068,46.273,41.4015333333,41.9326666667,17.1612,12.5044666667,6.61253333333,12.3648666667,11.534,41.3433333333,16.324
727.85,11.7410666667,46.6668,41.6963333333,42.4239333333,17.2684666667,12.7366666667,6.73326666667,12.5600666667,11.7224,41.6318,16.5118
728.17,11.7614,46.6214,41.5699333333,42.5288666667,17.3313333333,12.8168,6.86213333333,12.6564,11.8127333333,41.6830666667,16.4835333333
728.49,11.5934666667,46.6112666667,41.4716,42.5463333333,17.2306666667,12.9730666667,6.88773333333,12.7192666667,11.704,41.7663333333,16.3340666667
728.80,11.2523333333,46.0668,40.9524,42.0567333333,16.8024666667,12.6424,6.58966666667,12.3648666667,11.3252,41.1895333333,15.9596
729.12,11.1211333333,46.4166,41.1466666667,42.2648,16.635,12.5668,6.51013333334,12.3513333333,11.2615333333,41.4455333333,15.8848666667
729.44,11.1749333333,46.2934,41.0367333333,42.1846,16.6676,12.5124666667,6.56366666667,12.5345333334,11.1951333333,41.3373333333,15.9011333333
729.76,10.959,46.2042,41.0216,42.0673333333,16.5032,12.346,6.33953333333,12.3037333333,10.7369333333,41.3021333333,15.5239333333
730.08,11.1192,46.4003333333,41.2160666667,42.2100666667,16.7532666667,12.4703333333,6.42066666667,12.3958,10.7905333334,41.3793333333,15.6120666667
730.39,11.0709333333,46.2062,40.933,42.0241333333,16.6567333333,12.4262666667,6.29626666667,12.3362666667,10.5746,41.1391333334,15.4673333333
730.71,11.0434,46.1946666667,40.9816666667,42.0668666667,16.7304,12.4074,6.24846666667,12.3716,10.5196,40.9896666667,15.4798666667
731.03,10.931,46.1264,41.1502666667,41.944,16.6227333333,12.3484666667,6.10653333333,12.2868,10.4007333334,40.9548666667,15.313
731.35,10.6377333333,45.8396666667,41.0492,41.4559333334,16.3998666667,12.0204,5.91893333333,12.0122,10.0883333333,40.7577333333,14.9996666667
731.67,10.5967333333,45.9199333333,41.2073333333,41.4357333333,16.3718,11.953,5.86426666667,11.9333333333,10.0028666667,40.7069333333,15.0312666667
731.98,10.8562,46.2953333333,41.5891333333,41.7243333333,16.5396666667,12.0004666667,6.02306666667,12.0660666667,10.1748,41.0250666667,15.3734666667
732.30,11.3137333333,46.7702666667,42.1652,42.2727333334,16.8999333333,12.4183333333,6.44333333333,12.4621333333,10.6638666667,41.4514,15.7954666667
732.62,11.3006,46.5170666667,41.8272666667,42.0805333333,16.7424,12.3758,6.44326666667,12.3818666667,10.6164666667,41.1131333333,15.755
732.94,11.1737333333,46.5838666667,41.9496,42.0646666667,16.5758,12.3373333333,6.29893333333,12.2666666667,10.5110666667,41.1495333333,15.7232666667
733.25,11.3392,46.4370666667,41.9657333333,41.9414,16.6596,12.4885333333,6.3378,12.4134,10.6793333333,40.9442666667,15.8492666667
733.57,12.0188666667,47.1357333333,42.6390666667,42.5876,17.2375333333,13.1747333333,6.85173333333,13.0309333333,11.229,41.5613333333,16.4804666667
733.89,11.8876,47.1884666667,42.6860666667,42.556,17.092,13.084,6.77133333333,12.9603333333,11.257,41.517,16.4446
734.21,11.7954666667,47.3109333333,42.7448,42.6674,16.9695333333,12.9768,6.66013333333,12.8565333333,11.1748666667,41.6109333333,16.4303333333
734.52,11.8554666667,47.5095333333,42.6120666667,42.706,17.0508666667,12.9568666667,6.6864,12.7379333333,11.1791333333,41.6705333333,16.4903333333
734.84,12.1143333333,47.7805333333,42.7417333333,42.9939333333,17.2828666667,13.1839333333,6.76273333333,12.7751333333,11.3686,41.7681333333,16.8052
735.16,12.2647333333,48.0542,42.9208666667,43.1123333333,17.3366,13.3834,6.865,12.9459333334,11.5720666667,41.9891333333,16.9902666667
735.48,12.1883333333,47.7005333334,42.6911333333,42.8975333333,17.2854666667,13.2962666667,6.7802,12.7700666667,11.5066666667,41.6574,16.9494
735.79,11.8073333333,47.3966666667,42.2442,42.4561333333,17.0798,12.9094,6.33693333333,12.4006666667,11.0584,41.4341333334,16.6324666667
736.11,11.7803333333,47.3454666667,42.1817333333,42.5198666667,17.2514,12.9522,6.30706666667,12.4378,11.0373333333,41.5290666667,16.675
736.43,11.9134,47.3012666667,42.0832666667,42.5430666667,17.4067333334,13.034,6.3842,12.4546,11.1806,41.3603333333,16.6692
736.74,11.8871333333,47.2859333334,41.9499333333,42.6825333333,17.368,12.9887333333,6.39193333333,12.3234666667,11.1786666667,41.3231333333,16.5991333333
737.06,11.1860666667,46.5941333333,41.2090666667,42.0263333333,16.8153333333,12.3541333333,5.85426666667,11.6358666667,10.6226,40.6529333333,15.9232
