wavelength,Back_CamPauf,Belly_CamPauf,Breast_CamPauf,Crissum_CamPauf,Crown_CamPauf,DorTail_CamPauf,Rump_CamPauf,Throat_CamPauf,WingTip_CamPauf
797.01,23.8722,46.1682,26.8454333333,42.9331333333,22.6637333333,21.3040666667,24.9748666667,33.6154666667,22.1852666667
797.32,23.7480666667,46.4073,26.4049333333,43.4318666667,22.5401333333,21.3634666667,25.0051333333,33.7220666667,21.8974666667
797.63,23.9036666667,46.27,25.8709333333,43.2036333333,22.2965333333,21.3116,24.7718,33.5821333333,21.9802666667
797.93,23.4694666667,45.7222333333,25.2616333333,42.8413,21.4704666667,20.8059333333,24.3852,33.0715333333,21.6274
798.24,23.0922,45.2175666667,24.6357666667,42.3242666667,21.1164,20.3617333333,23.8285,32.1802666666,21.1791333333
798.55,22.7253333333,44.8114666667,24.1876,41.7035,20.5031333333,19.9267333333,23.4617333333,31.6560666667,20.6969333333
798.85,22.7202666667,44.3554,24.2819,41.5564,21.0690666667,20.1624666667,23.7367666667,31.1949333333,21.0953333333
799.16,22.717,44.2040666667,24.2497,41.7284,20.595,19.9785333333,23.2770666667,30.6377333333,21.1683333333
799.47,23.0980666667,44.1985,24.0525666667,42.2899,20.9949333333,20.5677333333,23.5685,30.311,21.3085333333
799.78,23.7246,44.6044666667,24.1938666667,42.9364333333,21.2822666667,21.0603333333,23.9827333333,30.4413333333,21.5431333333
800.08,23.7965333333,45.0086,24.2937,43.5791333333,21.5254666667,21.1809333333,24.3391333334,30.5648,22.0791333333
800.39,22.9528666667,44.0001666667,23.2219333333,42.3147333333,20.5779333333,20.0914666667,23.5536333333,29.0701333333,21.2645333333
800.70,23.2376,43.6935333333,23.3700333333,42.1452333333,20.9683333333,20.2420666667,23.6177333333,28.9582,21.3965333333
801.00,23.7797333333,44.0868333333,24.1043666667,43.3013666667,21.6058,20.6781333333,24.4462333333,29.3622666667,21.9186
801.31,24.6260666667,44.4752666667,25.2898,43.9855,22.9623333333,21.6349333333,25.1970333333,29.9362,22.6898666667
801.62,25.5730666667,45.7018,26.4269,44.7514,24.2690666667,22.6316,26.1286,30.8129333333,23.5438
801.92,26.3176,46.1314333333,26.9777666667,45.2183,25.0029333333,23.6183333333,26.8151333333,31.4308666667,24.1012
802.23,27.2877333333,47.2086,28.4914,46.1393666667,25.8055333333,24.4932666667,27.85,32.5073333334,25.1259333333
802.54,27.6383333333,48.1535,28.8839666667,46.5135666667,26.5842666667,25.1002,28.7837666667,33.1330666667,25.265
802.84,27.6332666667,48.3421,29.0891,46.0456333333,26.4204666667,25.0497333333,28.6996,32.9641333333,25.413
803.15,27.7982666667,49.1850333333,29.8503333333,46.353,26.6314,25.5819333333,29.0326333333,33.0752666667,25.9924
803.46,26.7143333333,48.4212,29.1929,45.6926333333,25.7074666667,24.8376,28.2245333333,32.2252666667,24.7841333333
803.76,26.4212666667,48.3242666667,29.0425666667,45.6762666667,25.823,24.7456,27.7528,32.0468,24.1951333333
804.07,26.2834,48.5037666667,29.1726333333,45.66,25.3284,24.769,27.8437,32.0924666667,24.2578666667
804.38,25.8872,48.4232666667,29.0528,45.2788333333,25.4137333333,25.0658666667,27.7728,32.3381333333,23.9808666667
804.68,24.5324666667,47.1402666667,27.5448666667,44.2926666667,23.8909333333,24.3407333333,26.4957,31.361,22.7458
804.99,23.4156666667,45.7547333333,26.2183666667,43.7144666667,22.2933333333,23.0802666667,25.2577,30.3326,21.5247333333
805.30,24.0816,46.5524333333,26.8521,44.264,22.8386666667,23.3580666667,25.9275666667,30.2970666667,22.2882666667
805.60,23.5364,46.1920666667,25.9107333333,43.8894,22.1618,22.2243333333,25.2671666667,29.4284,21.4246
805.91,23.8524,46.0662666667,25.8724333333,44.1277666667,22.3763333333,22.5266666667,25.2877666667,29.856,21.6447333333
806.21,23.8786666667,46.3279666667,25.8083333333,44.0529666667,21.8844,21.9232666667,25.1016,30.0094666667,21.3876
806.52,23.6740666667,45.4366,25.0112666667,43.5539333333,21.4931333333,21.2010666667,24.3296333333,29.6266,20.7724666667
806.83,24.1961333333,45.0001,25.4052,43.559,21.7384666667,21.4378666667,24.5457333333,29.7908,21.1307333333
807.13,24.5920666667,45.7186666667,25.7186333333,44.0964666667,21.85,22.1869333333,25.1305333333,30.3601333333,21.6716666667
807.44,23.5366,44.5764666667,24.4614,42.761,20.4064,21.6125333333,23.7058333333,28.5297333333,20.0067333333
807.74,23.9036,44.0293,24.0596333333,42.1555333333,20.0610666667,21.4664666667,23.5098666667,27.5357333333,19.8845333333
808.05,24.8403333333,45.424,24.9260666667,42.7806,21.0985333333,22.2313333333,24.5830333333,28.0329333333,20.5218
808.35,25.0758,45.8092666667,25.6506333333,42.9615,22.1006666667,22.4104666667,24.9552666667,28.2784,20.6955333333
808.66,24.6976666667,44.9221666667,25.1986666667,42.6563333333,21.6235333333,22.3006666667,24.563,27.7236666667,20.0276
808.97,24.9877333333,45.3709666667,25.5484333333,42.9433666667,21.7694,23.323,24.8727,27.9972666667,20.2159333333
809.27,25.0258666667,44.8328,26.5701333333,42.7577333333,22.1096666667,23.8537333333,25.1501,28.39,20.6964
809.58,25.3798666667,45.0513666667,26.9165333333,43.2272333333,22.7310666667,24.7913333333,25.9069,28.9526666667,21.198
809.88,24.8323333333,45.0653,26.3068,42.5961666667,21.9612,24.3458,25.5943,28.5289333333,20.91
810.19,24.2526666667,44.7426333333,25.5838666667,42.0907666667,21.4766666667,23.7770666667,25.3213666667,28.2996666667,20.5537333333
810.49,23.6932666667,43.9668333333,25.8496,41.2456333333,20.864,23.2468666667,24.5860666667,27.6387333333,20.3599333333
810.80,25.2990666667,45.5626,27.5819,42.6103,22.6353333333,23.6822666667,26.6950333333,29.5654666667,22.6922666667
811.10,24.2251333333,45.5738,27.3464,42.5400666667,21.6376,22.8290666667,26.3670333333,29.1738666667,22.5146666667
811.41,23.1975333333,44.3213333333,26.5119666667,41.8289,20.5203333333,21.6365333333,25.5165,28.3484666667,21.6742
811.71,22.4817333333,43.6916666667,26.2350666667,41.5837333333,18.9826,21.3563333333,25.1984333333,28.1002,21.5875333333
812.02,20.7574666667,42.6824,25.0335333333,40.0472666667,17.2545333333,20.2131333333,23.9723666667,27.3293333333,20.5208
812.32,18.5321333333,40.9975333333,23.5927,38.7388,15.2555333333,18.4590666667,22.3561333333,25.7176666667,19.0428666667
812.63,15.4722,39.4566666667,19.9394333333,35.9809333333,12.0396666667,14.7476666667,19.8059666667,22.6305333333,16.3174
812.93,14.3616666667,38.4488666667,19.1024333333,35.024,10.9978666667,13.3681333333,18.9761,21.3594,15.111
813.24,13.0622,37.1040666667,18.4208,33.9283,9.71126666667,11.7760666667,17.6902,20.1924666667,13.3858666667
813.54,13.8442,38.0009333333,18.6614,34.8479,10.5416666666,12.5055333333,18.2781666667,20.5549333333,13.8617333333
813.85,15.0652,39.2907666667,19.2601666667,35.4351333333,12.1063333333,13.3681333333,19.5909,21.8103333333,14.7344666667
814.15,14.5329333333,38.7351333333,18.8787666667,35.4629333333,11.9079333333,13.5072666667,18.7612666667,21.434,13.9939333333
814.46,14.5191333333,38.7879666667,18.8097666667,35.3799666667,12.0246,12.9555333333,18.4540333333,21.8004666667,13.4124
814.76,16.0156,39.9569333333,20.5521,36.5329333333,14.2389333333,14.3078,19.6205666667,23.4757333333,15.0582
815.07,16.8666666667,40.4852,21.0429666667,36.6283333333,15.2916,15.0789333333,19.9957666667,24.2144,15.8024
815.37,17.0582666667,41.0183,21.3054666667,36.845,15.7093333333,14.6301333333,19.9739333333,24.4386666667,15.3263333333
815.68,18.0856,40.5251,21.0248666667,36.7047333333,16.3914,15.1206666667,20.6056333333,25.0825333333,15.9254
815.98,18.5166666667,40.6375,22.1041666667,37.2458333333,16.6166666667,15.5583333334,20.8333333333,25.825,15.875
816.29,19.6886666667,41.7361666667,23.6159333333,38.0591,17.7641333333,17.027,21.5725333334,27.0515333333,17.2890666667
816.59,21.6686666667,43.3092,24.9619,39.8996666667,19.8155333333,19.3101333333,23.6463333333,28.5520666667,19.3021333333
816.89,20.7993333333,42.6859,24.8161,38.8569,19.6163333334,18.2256666667,22.5221,28.4652666667,18.5690666667
817.20,19.453,41.4224333333,24.3415,38.0814,18.7104,17.7882666667,21.5318666667,27.4717333333,18.0226
817.50,18.676,41.0967666667,24.0462333333,37.3365,18.0415333333,17.0466,20.8968666667,27.1132,17.2972666667
817.81,19.1878,41.7662666667,24.2643333333,37.4215,18.1071333333,17.0726666667,21.0116666667,27.0803333333,17.4942
818.11,17.5543333333,41.1924666667,22.9181666667,36.3352666667,16.2285333333,15.4361333333,19.5505333333,25.8590666667,16.1067333333
818.41,17.0486,40.7488,22.2688666667,35.8629,15.4259333333,14.4273333333,19.1999,25.5214,15.2202
818.72,18.0962666667,41.4259666667,23.0287666667,36.9851666667,16.0539333333,15.1471333333,19.8128666667,26.3828666667,16.2409333333
819.02,19.1552,42.7973,24.3471,38.1839333333,17.1020666667,15.5880666667,20.4354666667,28.044,17.0564666667
819.33,20.3728,43.5558333333,25.1458,39.1853333333,17.9981333333,16.8138666667,21.6471333333,29.0231333333,18.4671333333
819.63,19.6493333333,42.2277333333,24.2342,38.4843333333,17.0227333333,15.7011333333,20.7552333333,28.1499333333,17.4002
819.93,19.2156666667,42.2306,24.0161,38.0138333333,17.1301333333,15.5248666667,20.7566,28.4798,17.5178
820.24,19.7676666667,42.5332666667,24.4361,38.4169,17.4857333333,16.1258,21.4133666667,28.8305333333,18.3085333333
820.54,19.9073333333,42.4740333333,24.4912333333,38.3452,17.5179333333,16.0931333333,21.6466,29.0689333333,18.4507333333
820.85,20.3425333333,42.7689666667,25.0093333333,38.8589666667,18.1994666667,16.8216666667,22.0961,29.4488,18.9728
821.15,20.2922,42.3458666667,24.8721333333,38.6792333333,18.1779333333,16.6918,21.9828,29.3082,18.9018666667
821.45,20.6728,42.6823333333,25.0829,39.0106333333,18.6026,17.1362666667,22.3091666667,29.735,19.3331333333
821.76,20.6633333333,42.8082,25.2265333333,39.1557666667,18.7284,17.2846,22.3756666667,29.6248,19.4164666667
822.06,20.8616,42.8073,25.3615666667,39.2988333333,19.0625333333,17.6363333333,22.5525,29.8532666667,19.5982666667
822.36,20.6175333333,42.6709666667,25.1774333333,39.1930333333,18.9079333333,17.5467333333,22.4101,29.5323333333,19.4417333333
822.67,20.8035333333,42.7657333333,25.3093,39.2585333333,19.0817333333,17.6230666667,22.3791,29.5546666667,19.4846666667
822.97,20.8895333333,43.0702333333,25.4580333333,39.6183,19.2815333333,17.7711333333,22.4386666667,29.7404666667,19.6550666667
823.27,20.8671333333,43.0056666667,25.4660666667,39.6809666667,19.1908666667,17.757,22.3185,29.6172,19.539
823.58,20.7651333333,42.9072,25.3863333333,39.6408,19.1068666667,17.7076666667,22.1841,29.6008666667,19.3508
823.88,20.7424,43.1853,25.4087,39.9595,19.1731333333,17.8122666667,22.1239333333,29.7242666667,19.3624666667
824.18,20.879,43.2622,25.3883666667,40.1208333333,19.2186666667,17.8942666667,22.1365333333,29.8912666667,19.3592
824.49,21.0718,43.7074,25.7322666667,40.4425,19.5736,18.3371333333,22.4309,30.1497333333,19.6988
824.79,21.1672666667,43.7711333333,25.8231,40.5660666667,19.7308666667,18.5736,22.6233666667,30.2546666667,19.8582
825.09,21.4688,44.0002333333,25.9829333333,40.7367333333,20.1598666667,18.9524666667,22.7903666667,30.668,20.2771333333
825.39,21.1172666667,43.7637,25.6656333333,40.5327,19.7379333333,18.4058,22.4719333333,30.3078666667,20.0618
825.70,21.3488666667,43.8365333333,26.0429666667,40.4317666667,19.9352,18.6691333333,22.6044,30.6769333333,20.3475333333
826.00,21.1228666667,43.9448666667,26.0766,40.6249,19.9946,18.6146,22.7246,30.8332,20.5926
826.30,21.3365333333,43.9565,26.2777,40.6793333333,20.2958,18.8304,23.3196333333,31.1585333333,21.0928
826.61,21.6344,44.1874333333,26.6542,40.8282,20.8199333333,19.1113333333,23.6441666667,31.457,21.4252666667
826.91,22.0408,44.7817,27.1401333333,41.3616333333,21.3918666667,19.536,24.2985333334,31.7509333333,21.9771333333
827.21,22.4719333333,44.8749333333,27.4686666667,41.2996666667,21.9050666667,19.6490666667,24.8153,31.807,22.3889333333
827.51,22.4565333333,45.1709333333,27.746,41.3211666667,22.1078,19.6538666667,25.0837,32.0473333333,22.7409333334
827.82,22.175,45.0244666667,27.4048333333,41.2130666667,21.9498,19.324,24.7472,32.0420666667,22.5101333333
828.12,21.8274,44.7802,27.4053333333,41.1494,21.5827333333,18.8036,24.2757,31.7202666667,22.1568666667
828.42,21.9804,44.8981333333,27.5958333333,41.6322666667,21.5856666667,18.668,24.4375,31.8888,22.0381333333
828.72,22.4059333333,45.5834666667,28.3591666667,42.1543,22.2347333333,19.3359333333,25.0770333333,32.3716666667,22.4676
829.02,23.0036666667,46.6553333333,28.8447666667,43.2102,23.0795333333,19.8144666667,25.839,32.9734,23.178
829.33,22.9192666667,46.5976666667,28.7453,43.1534666667,23.0991333333,19.6193333333,26.0121333333,33.0654,23.3248
829.63,22.6118666667,46.3497,28.3866333333,42.8413333333,22.7964,18.8738666667,25.3727,32.8506,22.8626
829.93,22.3018666666,46.8919666667,28.3251666667,43.0321333333,22.7038,18.3007333333,25.2769666667,33.0889333334,23.0618666667
830.23,21.6488,45.9532333333,27.3441,42.2813666667,21.7205333333,17.5299333333,24.5743,32.32,22.6079333334
830.54,22.1655333333,45.7114666667,27.5433666667,43.0158666667,22.0216,17.7492666667,24.7498666667,33.0848,22.6759333333
830.84,22.9178666667,46.114,28.3625,44.0163333333,22.9659333333,18.7228,25.4034,33.6698666667,23.4945333333
831.14,23.9874,47.1871333333,29.4691666667,45.4043666667,24.6342666666,19.9366,26.7721666667,34.8524666667,24.9086
831.44,25.262,48.6932333333,30.7129666667,46.2542,26.0238,21.3137333333,28.0187666667,35.8699333333,25.7234
831.74,25.1297333333,48.3168333333,30.5057,44.8769666667,25.6886666667,21.3372,27.6147666667,35.895,25.6953333333
832.04,24.9953333333,48.1930333333,30.2334333333,44.5221666667,25.4872666667,20.9966,27.1995,35.4335333333,25.3737333333
832.35,24.3878666667,47.2673333333,29.6337,43.8546,24.6632,20.8026,26.9742333333,34.921,24.8975333333
832.65,24.2531333333,46.9697333333,29.3099333333,43.7554333333,24.5617333334,20.9630666667,26.4961666667,34.4805333333,24.0096666667
832.95,24.5762666667,47.5894333333,29.5674666667,43.9559,24.9511333333,21.5802666667,26.7993666667,34.7186,24.2861333334
833.25,25.1969333333,47.5591333333,30.0625333333,44.7218,25.2666666667,22.4107333333,27.5963,34.9698666667,24.7334666667
833.55,25.752,48.1685,30.9520666667,45.2111333333,26.1741333333,23.2145333333,28.1068,35.6333333333,25.1274666667
833.85,25.6194666667,48.2078,30.7129,45.0787666667,25.828,23.3037333333,27.8373,35.1469333333,25.0617333334
834.16,25.6738666667,47.6282333333,30.3822,44.6396,25.4370666667,22.8410666667,27.5660333333,34.6833333333,24.6522
834.46,26.0004,47.3472333333,30.6869333333,44.8014,25.4164666667,23.2860666667,27.8409,34.6328666667,24.7296
834.76,25.9222,47.0951666667,30.4511333333,44.7974333333,25.4856,23.2439333333,28.0288666667,34.5768666667,24.9781333333
835.06,26.3562666667,47.6348666667,30.6360333333,45.6555666667,26.1190666667,23.7817333333,28.8075666667,34.5881333333,25.2393333333
835.36,26.7748,47.7915,31.0253666667,45.8148,26.4863333333,24.4172666667,29.4387666667,35.0325333333,25.9498666667
835.66,27.6695333333,48.7937,32.0496333333,47.1004,27.3547333333,25.3100666667,30.298,35.7944666667,26.7006
835.96,28.0826,48.8811,32.1833,47.4314333333,27.9430666667,26.2170666667,31.1137333333,36.372,27.6124
836.26,28.3474666667,49.1908333333,32.6774,48.197,28.3872,26.7064,31.6610333333,36.8200666667,27.916
836.57,28.6636,49.2132,33.0017666667,48.1358666667,28.8783333333,26.5086666667,31.7282333333,37.1944,28.1138666667
836.87,28.4617333333,49.2818666667,33.0447,47.9268333333,28.5534,26.0049333333,31.7177,37.0996666667,28.3209333333
837.17,28.9401333333,49.7926,33.6444,48.4293333333,29.6620666667,26.2750666667,32.7266,38.1181333333,29.3855333333
837.47,27.7091333333,49.9327333333,33.1946,47.7470666667,29.9286,26.1874666667,32.7365666667,38.159,29.5839333333
837.77,27.0707333333,49.5914666667,32.4748333333,47.1394666667,29.3205333333,24.6648,32.1580333333,38.0441333333,29.3756
838.07,27.7399333333,50.4481,33.0181333333,47.4397333333,30.0442666667,25.5046,32.3977666667,38.4833333333,29.7882666667
838.37,26.1093333333,49.6543,32.0122333333,45.8049333333,28.5448666667,24.0453333334,30.5211333333,37.7708,28.5345333333
838.67,25.4220666667,49.6267,31.8452666667,46.4556666667,28.2142,22.6515333333,29.8699666667,37.2079333333,28.2249333333
838.97,23.8218,46.8785666667,29.4407666667,43.0944666667,26.178,20.0977333333,27.3507,34.4734666667,25.9826666667
839.27,25.3446666667,49.7628333333,31.2541,44.8869666667,27.3784666667,21.0058,28.5424333333,34.8928,27.096
839.57,26.9274666667,50.2064333333,31.6285333333,44.6796333333,28.2518666667,22.2366666667,29.5002666666,35.6894666667,28.0128
839.87,27.5216666667,50.7575666667,31.8074666667,45.1839666667,28.4198666667,23.2466666667,29.7294,35.7358666667,28.1275333334
840.17,29.1034666667,50.8909333333,32.2222,46.6667,29.2646666667,24.6807333333,30.4722666667,36.2856,29.4471333333
840.47,28.2671333333,50.2979,31.6114333333,46.2748666667,28.1014666667,24.7682666667,29.2053,35.0772,28.2340666667
840.77,30.0892666667,50.9085,32.2687,48.0157333333,28.4951333333,25.7412666667,30.3456333333,35.7747333333,28.7738666667
841.07,29.1770666667,50.5328666667,31.2965333333,47.7264666667,27.4008666667,25.0325333333,29.8165333333,33.7596666667,27.4481333333
841.37,28.3456,48.9356333333,30.4439666667,48.0596333333,26.3139333333,23.5035333333,29.4283333333,32.1653333333,26.3989333333
841.67,28.8056,47.6298,30.0562666667,48.1488666667,26.479,24.1276,30.0063333333,31.6448666667,27.4422
841.97,29.4611333333,47.4561333333,29.8184333333,47.5816333333,27.6565333333,25.9651333333,30.9586333333,32.6316,28.1454666667
842.27,30.7692666667,48.6856666667,31.9873,49.891,29.9615333333,29.0128666667,32.7949333333,34.4998666667,30.641
842.57,31.3183333333,47.6396666667,32.1879333333,49.6064,29.7999333333,28.9164,32.8848666667,34.7412666667,30.5178
842.87,27.6958666667,45.0153666667,29.9308,48.0107,26.5129333333,26.2366,31.0983333333,30.6913333333,27.7727333333
843.17,27.9433333334,45.1850666667,29.5902666667,47.2340333333,26.6509333333,27.2182666667,31.5523,29.7086666667,28.0378666667
843.47,25.7799333333,43.9385666667,27.8175,45.7033333333,25.2514666667,25.9677333333,30.4092666667,28.2182666667,26.0188
843.77,25.8378,42.7072666667,27.5397,45.2293333333,24.9558666667,24.6384666667,31.2521666667,27.5131333333,26.1728666667
844.07,25.8932,41.8416333333,27.0164666667,44.6408666667,24.3277333333,24.6961333333,30.9944666667,26.2616,25.9852666667
844.37,29.2738666667,43.5257666667,30.2801333333,45.7042666667,27.6641333333,28.049,32.2747333334,30.1837333333,28.5914666667
844.67,31.2553333333,45.6276,31.2464333333,45.6817666667,29.0151333333,30.9482666667,33.2156666667,32.8093333333,31.4360666667
844.97,30.2452666667,45.8856,31.6439666667,44.7592333333,28.3379333333,30.4996666667,32.7610333333,32.1164,30.7901333333
845.27,30.4228,47.6696666667,31.5535666667,45.6635666667,26.7453333333,30.7965333334,33.8742333333,30.9539333333,30.4621333333
845.57,30.4378,49.2397,30.8543333333,45.8855,25.7502,28.5834,34.1146333333,31.1042666667,28.6668
845.87,29.1692666667,48.6565666667,31.1692666667,44.7078,24.7178666667,28.0821333333,33.3232,28.9436666667,28.5129333333
846.17,31.091,49.9394,33.4443,45.0909,26.4041333333,30.1618,34.1009,30.8484666667,31.192
846.47,30.1576666667,49.8422,32.2187333333,45.4154,25.7202666667,28.9591333333,33.2072,31.1671333333,30.6626666667
