wavelength,Back_SalSimm,Belly_SalSimm,Breast_SalSimm,Crissum_SalSimm,Crown_SalSimm,DorTail_SalSimm,Patch10_SalSimm,Patch11_SalSimm,Patch12_SalSimm,Patch13_SalSimm,Rump_SalSimm,Throat_SalSimm,WingTip_SalSimm
344.52,8.80919999999,13.4248666667,10.1478666667,7.68073333333,6.04946666667,5.6326,5.909,7.16093333333,8.44513333333,19.9369333333,10.6122,31.1408666667,8.37756666667
344.89,8.82346666667,13.529,10.2223666667,7.74446666667,6.05466666667,5.70973333333,6.02133333334,7.26246666667,8.4058,20.0293333333,10.6393333333,31.2633333333,8.40846666667
345.25,8.7098,13.4702666666,10.1419333333,7.6978,5.9864,5.67366666667,5.99233333333,7.20226666667,8.28706666667,20.0279333333,10.6428,31.2182,8.32706666667
345.62,8.83246666666,13.5628666667,10.2191666667,7.7692,6.07433333333,5.81633333333,6.10393333333,7.309,8.34766666667,20.0286,10.7222666667,31.1735333333,8.38716666667
345.99,8.8958,13.6092666667,10.2421,7.84206666667,6.0726,5.88313333333,6.13146666667,7.34126666667,8.40973333333,20.1490666667,10.786,31.3006666667,8.43606666667
346.35,9.00713333333,13.8170666667,10.3426,7.98573333333,6.195,6.0436,6.16733333333,7.4452,8.5236,20.3243333333,10.9417333333,31.5196666667,8.52796666667
346.72,9.02799999999,13.8112666667,10.3908666667,7.95786666667,6.14346666667,6.0216,6.11593333333,7.43653333333,8.52346666667,20.3028,10.8933333333,31.5789333334,8.5156
347.08,9.04246666666,13.7874,10.3625,7.97566666667,6.14546666667,5.99293333333,6.10326666667,7.44273333333,8.549,20.3023333333,10.8786,31.6666666667,8.54919999999
347.45,8.98586666667,13.7488,10.2968,7.92926666667,6.06793333333,5.87346666667,5.99873333333,7.35726666667,8.45013333333,20.2554,10.7822666667,31.6848666667,8.45806666666
347.81,8.97186666666,13.7447333333,10.3630666667,7.98226666667,6.05193333333,5.79413333334,6.0054,7.38446666667,8.4146,20.3330666667,10.8239333333,31.8293333333,8.42360000001
348.18,9.10559999999,13.9366,10.5565333333,8.19493333333,6.21253333333,5.94213333333,6.16666666666,7.58593333333,8.4972,20.5815333333,11.0276,32.0593333333,8.55050000001
348.54,9.09379999999,13.9930666667,10.535,8.26653333333,6.2286,5.965,6.14353333333,7.61273333333,8.5568,20.6688,11.0559333333,32.2575333333,8.5035
348.91,9.21620000001,14.1022,10.6544333333,8.37853333333,6.34046666667,5.99513333333,6.18026666667,7.6842,8.69186666667,20.8226666667,11.1667333333,32.3934,8.58903333333
349.27,9.27853333333,14.1357333334,10.6623,8.4632,6.3686,5.92086666667,6.15026666667,7.6766,8.6916,20.9067333333,11.1604,32.4604,8.58390000001
349.64,9.28093333333,14.2000666667,10.7052333333,8.50653333333,6.41213333334,5.84253333333,6.1976,7.69633333333,8.74413333333,21.0706,11.2041333333,32.7309333333,8.59193333334
350.00,9.3076,14.2844,10.7148666667,8.5928,6.42353333334,5.80586666667,6.202,7.71106666667,8.73873333333,21.1576,11.2068,32.9681333333,8.62060000001
350.37,9.21726666668,14.2552,10.6457333333,8.4828,6.3414,5.68286666667,6.1708,7.6634,8.63166666667,21.1435333333,11.114,33.0484,8.52266666667
350.73,9.36146666667,14.4551333333,10.8146,8.67866666667,6.5728,5.87046666667,6.4654,7.8988,8.75286666667,21.3876,11.3215333333,33.2473333333,8.64523333335
351.10,9.31646666668,14.4736,10.7791666667,8.66066666667,6.55466666666,5.773,6.3772,7.87706666667,8.66826666667,21.4102666667,11.3044666667,33.3526666667,8.54176666668
351.46,9.41293333334,14.6028,10.8560333333,8.75286666667,6.61413333333,5.87326666667,6.442,7.94013333333,8.77006666667,21.6108666667,11.4376666666,33.6114666667,8.62159999999
351.83,9.53446666668,14.7418666667,10.9233666667,8.83333333333,6.6532,5.9324,6.48226666667,7.99273333333,8.84973333333,21.7936666667,11.5531333333,33.678,8.69466666667
352.19,9.42719999998,14.6422,10.8655333333,8.67913333333,6.5572,5.80146666667,6.34106666667,7.87086666667,8.76086666667,21.8158,11.5090666667,33.6675333333,8.5866
352.55,9.45573333335,14.6169333333,10.9049333333,8.646,6.5438,5.69126666667,6.34513333333,7.8456,8.6688,21.8858666667,11.5196666667,33.6996666667,8.60156666667
352.92,9.38993333333,14.5741333333,10.8374,8.51813333333,6.41726666667,5.55586666667,6.23913333333,7.75473333333,8.59846666667,21.8549333333,11.4412666667,33.7542,8.49506666666
353.28,9.48006666667,14.7039333333,11.0206666666,8.60453333333,6.50133333333,5.72953333333,6.39573333333,7.93366666667,8.7868,22.0005333333,11.5580666667,33.9312666667,8.59236666666
353.65,9.54146666665,14.7763333333,11.1245666667,8.67053333333,6.53566666667,5.80486666667,6.39173333333,7.96753333333,8.7646,22.1608666666,11.5988,33.9994666667,8.65023333333
354.01,9.66306666665,14.8940666667,11.2614,8.79613333333,6.6792,5.9612,6.54066666667,8.09693333333,8.86686666667,22.3387333333,11.7753333333,34.0706666667,8.71296666666
354.38,9.68180000001,14.9038,11.2689666667,8.80946666667,6.69246666667,5.97926666667,6.50573333333,8.08886666667,8.8674,22.3724666667,11.8146666667,34.1003333333,8.66629999999
354.74,9.63726666666,14.8809333333,11.2578333333,8.82926666667,6.6218,5.9016,6.3488,8.02993333333,8.84753333333,22.3540666667,11.8243333333,34.1256,8.65123333334
355.11,9.70833333333,14.9640666667,11.3760333333,8.86626666667,6.6744,6.02906666667,6.42673333333,8.1108,8.92813333333,22.4634,11.9165333333,34.2286666667,8.69743333334
355.47,9.71046666667,14.9662,11.424,8.86433333333,6.6792,6.00633333333,6.39786666667,8.11546666667,8.91146666667,22.5337333333,11.8962,34.2729333333,8.64163333334
355.83,9.77953333333,15.0452666667,11.4912666667,8.9458,6.69546666667,6.0602,6.4576,8.1834,8.94893333333,22.6139333334,11.9276666667,34.4534666667,8.66143333333
356.20,9.81313333333,15.0892,11.4224,8.8878,6.61653333333,6.0376,6.4438,8.1708,8.91926666667,22.5892,11.8274666667,34.5428666666,8.60450000001
356.56,9.87759999999,15.201,11.4462333333,8.88386666667,6.6714,6.09866666667,6.46333333333,8.18086666667,9.003,22.701,11.8462,34.7038,8.63993333333
356.93,9.93546666667,15.2210666667,11.4932333333,8.8988,6.72053333333,6.2264,6.53786666667,8.22413333333,8.98393333333,22.8129333333,11.8827333333,34.7964666667,8.6824
357.29,9.85440000001,15.1910666667,11.4329,8.82566666667,6.64973333333,6.14253333333,6.44046666667,8.14786666667,8.84646666667,22.8196,11.8467333333,34.8253333333,8.58666666667
357.66,9.82500000001,15.1905333333,11.4505,8.82713333333,6.60706666667,6.0974,6.4016,8.15946666667,8.84726666667,22.8229333333,11.8305333333,34.9430666667,8.5835
358.02,9.59866666667,14.9895333333,11.2642333333,8.56793333334,6.3988,5.857,6.16053333334,7.9342,8.60046666667,22.6572,11.5882,34.8694666667,8.34916666667
358.38,9.54640000001,14.9462666667,11.2403666667,8.5234,6.30126666667,5.8016,6.09606666667,7.8316,8.53973333333,22.6344,11.5404666667,34.8712666666,8.2519
358.75,9.61379999999,15.0356666667,11.2416,8.48946666667,6.30566666667,5.833,6.14146666667,7.8006,8.56973333333,22.728,11.5704,35.0722,8.23246666667
359.11,9.68759999999,15.1175333333,11.2708666667,8.51793333333,6.33473333333,5.82226666667,6.18666666667,7.83846666667,8.5876,22.8209333333,11.635,35.1854,8.28013333333
359.48,9.7828,15.2445333333,11.3382666667,8.61266666667,6.4072,5.91873333333,6.30553333333,7.93013333333,8.66353333333,22.9263333333,11.7408666667,35.3169333333,8.38826666667
359.84,9.73406666666,15.2092,11.2909333333,8.57786666667,6.40593333333,5.87273333333,6.24653333333,7.89146666667,8.61893333333,22.9190666667,11.7176,35.4482666666,8.31286666667
360.20,9.73126666667,15.196,11.3018,8.615,6.43553333333,5.8348,6.19566666666,7.88986666667,8.62026666667,22.9743333334,11.7670666667,35.5016,8.30863333333
360.57,9.63680000001,15.1023333333,11.2451333333,8.58726666667,6.34866666666,5.77566666666,6.10093333333,7.8096,8.52446666667,22.9586666667,11.7001333333,35.4677333333,8.19556666667
360.93,9.62520000001,15.1964,11.2889333333,8.67626666667,6.39906666667,5.7396,6.10946666667,7.83713333333,8.58026666667,23.0054,11.7341333333,35.5688,8.19246666667
361.29,9.71366666667,15.2978666667,11.3876,8.73486666667,6.49753333333,5.78193333333,6.16146666666,7.88866666667,8.62066666667,23.1074666667,11.8258,35.7345333333,8.24976666667
361.66,9.8214,15.3752,11.4073,8.77,6.54573333333,5.84533333333,6.2224,7.91133333333,8.659,23.2048666667,11.8808666667,35.8103333333,8.2546
362.02,9.97580000001,15.5432666667,11.5179,8.94306666667,6.64046666667,5.9604,6.3446,8.05246666667,8.7802,23.4073333333,12.0044666667,36.0171333333,8.37016666667
362.39,10.0662666667,15.6018,11.597,9.02206666667,6.7228,6.01486666667,6.42093333333,8.11906666667,8.87726666666,23.5531333333,12.0652,36.1189333333,8.4642
362.75,10.1269333333,15.6633333333,11.6940333333,9.12146666666,6.78433333334,6.071,6.45446666667,8.187,8.92046666667,23.6612666667,12.107,36.2106,8.53956666667
363.11,10.1813333333,15.7367333333,11.78,9.22546666667,6.84473333333,6.15313333333,6.49446666667,8.25093333333,8.98033333334,23.7771333333,12.1592,36.3049333334,8.59403333333
363.48,10.1006,15.6817333333,11.6965666667,9.15246666667,6.76546666667,6.05106666667,6.39326666667,8.15006666667,8.8798,23.7102666667,12.0949333333,36.2884,8.49016666667
363.84,10.0928,15.7202666667,11.7202,9.13046666667,6.75773333333,6.03806666666,6.37353333334,8.1194,8.88053333333,23.7432,12.0844,36.2280666667,8.49623333333
364.20,10.0562,15.7142666666,11.7045333333,9.11239999999,6.722,6.04686666667,6.3306,8.1048,8.81913333333,23.7611333333,12.0862666667,36.2675333333,8.44766666666
364.57,10.0234666667,15.7756666667,11.6933666667,9.06206666667,6.6786,5.98666666667,6.27806666667,8.0808,8.78886666667,23.771,12.0720666667,36.3707333333,8.383
364.93,9.96186666666,15.7172,11.6060333333,9.01246666667,6.59306666667,5.90653333333,6.157,7.9558,8.62953333333,23.7653333333,12.0435333333,36.4114666667,8.30956666667
365.29,9.9,15.6508,11.5327,8.93586666667,6.4108,5.795,6.02586666667,7.81413333333,8.536,23.6762,11.9246666667,36.2936,8.21916666667
365.66,9.8302,15.6454,11.5211,8.85813333334,6.37246666667,5.73686666667,5.969,7.78466666667,8.51373333333,23.6396,11.9267333333,36.3446,8.17556666667
366.02,9.79066666667,15.6134,11.4911,8.73086666667,6.3256,5.65926666666,5.8956,7.70733333333,8.5102,23.6016,11.9143333333,36.3202666667,8.1105
366.38,9.83926666665,15.7353333334,11.5858,8.81686666667,6.37233333333,5.74126666667,5.93253333333,7.80906666667,8.55773333333,23.6594,12.0054,36.4686666667,8.19726666667
366.75,9.77866666667,15.72,11.518,8.76133333334,6.31266666667,5.67666666667,5.85,7.77266666667,8.51333333333,23.642,11.99,36.4826666667,8.10033333333
367.11,9.716,15.6807333333,11.4781,8.68693333333,6.2186,5.59286666667,5.7424,7.7002,8.46046666667,23.5934,11.9596,36.4939333333,8.0037
367.47,9.70266666667,15.6841333333,11.5096,8.69553333333,6.2084,5.5782,5.69986666667,7.71153333334,8.45113333333,23.6869333333,11.9674,36.6038,7.97573333333
367.84,9.70766666666,15.7086666667,11.5474333333,8.694,6.1838,5.56533333333,5.68613333333,7.73093333333,8.42086666666,23.7579333333,12.0095333333,36.7101333333,7.9541
368.20,9.85340000001,15.9184666667,11.7076,8.85366666667,6.3138,5.6572,5.81706666666,7.85493333333,8.57126666667,23.9273333333,12.15,36.9012,8.1059
368.56,10.0205333333,16.0458,11.8568666667,9.03466666667,6.46273333333,5.80093333333,5.95553333333,8.0394,8.72406666667,24.1055333333,12.309,37.0571333333,8.28286666667
368.93,10.0846,16.1162,11.9271,9.01766666667,6.44446666667,5.85866666667,5.97546666667,8.0902,8.79546666667,24.1996,12.3378,37.2022666667,8.3039
369.29,10.0625333333,16.1731333333,11.9248666667,9.00993333333,6.4708,5.8454,5.99073333333,8.12553333333,8.82293333333,24.3469333333,12.3897333333,37.3594666667,8.3023
369.65,10.0740666667,16.2604,11.957,9.06813333334,6.47673333333,5.82246666667,5.9728,8.133,8.8408,24.4644,12.3798,37.5105333333,8.28186666667
370.01,10.1169333333,16.3260666667,12.0318,9.16713333333,6.51733333333,5.85006666667,5.9852,8.18853333333,8.8662,24.5218666667,12.4361333333,37.6974666667,8.32983333333
370.38,10.0998,16.3002666667,11.9640333333,9.07533333333,6.46153333333,5.71233333333,5.89346666667,8.11313333333,8.79166666667,24.5806,12.3894666667,37.7372666667,8.20503333333
370.74,10.1170666667,16.3211333333,11.9967,9.11213333333,6.456,5.74686666667,5.913,8.1472,8.79026666667,24.6255333334,12.3919333333,37.8077333333,8.2481
371.10,10.1181333333,16.3876,12.019,9.15213333333,6.4694,5.7096,5.92586666667,8.1582,8.76,24.7317333333,12.3561333333,37.9281333334,8.25283333334
371.46,10.146,16.4105333333,12.0259333333,9.17446666667,6.45913333333,5.69326666667,5.92266666667,8.13333333333,8.75666666667,24.7957333333,12.3926666667,37.975,8.2713
371.83,10.108,16.4381333333,11.9529666667,9.16966666667,6.43346666667,5.654,5.84433333333,8.09920000001,8.7248,24.8310666667,12.3534666667,38.0112666667,8.26
372.19,10.0246,16.3882,11.8728333333,9.115,6.35546666667,5.54793333333,5.72093333333,8.02573333333,8.6604,24.8132666667,12.2574666667,38.0255333333,8.1425
372.55,9.95453333333,16.3364,11.8734,9.0624,6.28333333333,5.48233333333,5.6256,7.9448,8.58733333333,24.839,12.2068666667,38.1450666667,8.07563333333
372.92,9.92213333332,16.3632666667,11.8692333333,9.0816,6.2906,5.41826666667,5.5892,7.97093333333,8.5658,24.8833333333,12.2031333333,38.1732666667,8.07946666667
373.28,9.974,16.4196,11.921,9.1462,6.35253333333,5.46493333333,5.60626666667,8.00906666666,8.58293333333,24.9258,12.2386666667,38.2866,8.1086
373.64,9.98286666667,16.4364666667,11.9594333333,9.16879999999,6.34246666667,5.456,5.6136,8.04546666667,8.60053333333,24.9952,12.3042,38.3584,8.12623333333
374.00,9.91546666668,16.4236666667,11.9136,9.1082,6.28246666667,5.37613333333,5.55,7.98459999999,8.50046666667,24.9986666667,12.2558666667,38.3428,8.0318
374.37,9.84866666668,16.4416666667,11.9143333333,9.11753333333,6.24153333333,5.36493333333,5.5042,7.94253333334,8.47166666667,25.0485333333,12.2518666667,38.4686666667,7.9962
374.73,9.87686666667,16.4925333333,11.9217,9.0754,6.2116,5.3002,5.45626666667,7.8788,8.4486,25.1789333333,12.2861333333,38.5785333333,7.96153333333
375.09,9.83093333333,16.4551333333,11.8975,9.00393333333,6.18206666667,5.28006666667,5.36686666667,7.80373333333,8.45613333333,25.1565333333,12.2844,38.5568666667,7.88706666667
375.45,9.9704,16.6148666667,12.0599,9.14360000001,6.31013333333,5.433,5.4584,7.946,8.5964,25.3198,12.4099333333,38.7881333333,8.03636666667
375.81,10.0384666667,16.6482666667,12.1662,9.23186666666,6.3638,5.51306666667,5.55393333334,7.97033333333,8.69226666667,25.376,12.4860666667,38.9230666667,8.08156666667
376.18,10.1168,16.7196,12.2734333333,9.2868,6.38266666667,5.59326666667,5.62473333334,8.01886666667,8.71933333333,25.4867333333,12.5574,39.082,8.13493333333
376.54,10.1352666667,16.7760666666,12.2501,9.31266666667,6.38993333333,5.57226666667,5.63133333333,8.02066666666,8.72866666667,25.5718,12.5936666666,39.1272666667,8.11133333333
376.90,10.2572,16.8837333333,12.4062666667,9.42546666667,6.4784,5.68686666667,5.74313333333,8.13353333333,8.82653333333,25.6830666667,12.7093333333,39.293,8.20233333333
377.26,10.3653333333,17.0095333333,12.5383,9.53920000001,6.57233333333,5.82153333333,5.86473333333,8.25346666666,8.96939999999,25.7875333333,12.8367333333,39.3898666667,8.31953333333
377.63,10.4414666667,17.0810666667,12.6160333333,9.61813333333,6.67146666666,5.94506666667,5.9212,8.31026666666,9.05286666667,25.8554,12.9182666667,39.5022666667,8.39776666667
377.99,10.5626666667,17.2074666667,12.7522,9.74239999999,6.78393333333,6.0666,6.0218,8.42066666667,9.18753333334,26.0633333333,13.0553333334,39.6664666667,8.55006666667
378.35,10.6277333333,17.3266,12.8706666667,9.80906666667,6.86193333333,6.1402,6.08853333333,8.50020000001,9.22886666667,26.1418,13.1198,39.7578666667,8.63333333334
378.71,10.6181333333,17.3692,12.9432333333,9.84826666667,6.90033333333,6.1562,6.08553333333,8.54773333332,9.26873333334,26.1657333333,13.1269333333,39.8727333333,8.6607
379.07,10.6732666667,17.4480666667,12.9808666667,9.90619999999,6.9078,6.18526666667,6.09386666667,8.58560000001,9.2948,26.2692,13.1854666667,40.0228666667,8.68846666667
379.44,10.6496,17.4606666667,12.9557,9.86259999999,6.86906666667,6.13006666667,6.04606666667,8.55106666666,9.277,26.2927333333,13.1587333333,40.0798,8.63796666667
379.80,10.6856,17.5492,13.0021333333,9.87506666667,6.8754,6.1402,6.03293333333,8.59519999999,9.27053333333,26.3829333333,13.203,40.1750666667,8.64766666667
380.16,10.6392,17.5310666667,12.9825666667,9.87586666666,6.8606,6.0912,5.9876,8.55893333333,9.24933333333,26.4008,13.2100666667,40.2076666666,8.63316666666
380.52,10.6071333333,17.5476,13.0310333333,9.87699999999,6.83126666667,6.07453333333,5.9482,8.54753333333,9.19686666667,26.4188,13.2008666667,40.2528666667,8.62333333334
380.88,10.581,17.6000666666,13.0012333333,9.85019999999,6.80273333333,6.0466,5.89393333333,8.51186666666,9.2,26.4726,13.2097333333,40.28,8.57453333333
381.24,10.5518666667,17.5640666667,12.9678,9.82340000001,6.76086666667,5.9964,5.8064,8.47733333333,9.16746666667,26.5448,13.1778666667,40.4138666667,8.5167
381.61,10.539,17.5604,12.9576,9.81593333333,6.69833333333,5.96053333333,5.7362,8.43906666666,9.1028,26.56,13.1266666667,40.4677333333,8.477
381.97,10.4732666667,17.5081333333,12.8891,9.75393333334,6.62373333333,5.88593333333,5.63073333333,8.36766666667,9.03220000001,26.5170666667,13.0834,40.5,8.38336666667
382.33,10.5124666667,17.5102,12.8824666667,9.7528,6.60766666667,5.85973333333,5.6058,8.38146666666,9.04873333333,26.5449333333,13.0893333333,40.5208,8.3716
382.69,10.4991333333,17.4620666667,12.8239333333,9.72806666667,6.54873333333,5.80506666667,5.55293333333,8.35366666667,8.98626666667,26.5525333333,13.0654666667,40.5459333334,8.32036666667
383.05,10.4267333333,17.4541333333,12.7766,9.69839999999,6.51946666667,5.75113333333,5.52746666667,8.36413333333,8.91486666667,26.5394,13.0312666667,40.551,8.2978
383.41,10.3614,17.4486,12.7475666667,9.6686,6.48166666667,5.7068,5.47773333333,8.32773333333,8.8572,26.5264,12.9966,40.5978666667,8.22953333333
383.77,10.3542666667,17.4414666667,12.7690666667,9.68206666667,6.51973333333,5.70813333333,5.46086666667,8.35706666666,8.86606666667,26.5662,12.9985333333,40.6944666667,8.22786666667
384.14,10.3629333333,17.4428,12.7626666667,9.65966666666,6.49573333333,5.72126666667,5.44413333333,8.35033333333,8.87233333333,26.5684666667,12.9942,40.7026666667,8.19523333333
384.50,10.4260666667,17.5140666667,12.819,9.68946666666,6.53393333333,5.76006666667,5.4608,8.40953333333,8.93633333333,26.6576,13.0553333333,40.8284666667,8.23896666667
384.86,10.4369333333,17.5096666667,12.8462333333,9.72753333334,6.55826666667,5.78053333333,5.45573333333,8.43139999999,8.9364,26.7005333333,13.0874,40.8992666667,8.2525
385.22,10.4439333333,17.5479333333,12.9071333333,9.73399999999,6.54993333333,5.7926,5.4516,8.45993333333,8.90933333333,26.7621333333,13.1001333333,40.9744,8.2438
385.58,10.4461333333,17.6073333333,12.9419333333,9.7344,6.56726666667,5.80166666667,5.4674,8.48919999999,8.9256,26.8294666667,13.1324,41.0326666667,8.23923333333
385.94,10.5099333333,17.7431333333,13.0388666667,9.78973333334,6.61673333333,5.88246666667,5.5158,8.56799999999,8.99926666667,26.9319333333,13.1962666666,41.183,8.28246666667
386.30,10.5552,17.8092,13.1118333333,9.82260000001,6.66533333333,5.94,5.55186666667,8.61939999999,9.04546666667,27.0534666666,13.2846,41.3810666667,8.3041
386.66,10.5867333333,17.9138666667,13.1910666667,9.8722,6.71733333333,6.0022,5.59546666667,8.65386666666,9.0872,27.1374666667,13.3609333333,41.4682666667,8.35016666667
387.03,10.7305333333,18.0384666667,13.3602333333,10.0169333333,6.8292,6.11866666667,5.69773333333,8.74186666666,9.19646666666,27.2868,13.4970666667,41.6266666667,8.46763333333
