wavelength,Back_CatInof,Belly_CatInof,Breast_CatInof,Crissum_CatInof,Crown_CatInof,DorTail_CatInof,Patch10_CatInof,Rump_CatInof,Throat_CatInof,WingTip_CatInof
721.48,19.2538,39.9998666667,29.7845333333,36.1115333333,17.3018,22.2761333333,12.6381333333,19.9668,26.8887333333,18.441
721.79,19.1135333334,39.7695333333,29.7672666667,35.9906666667,17.1592,22.1984,12.4938,19.8366666667,26.5862,18.236
722.11,19.2025333333,39.8735333333,29.7142666667,36.1119333333,17.2304,22.2004666667,12.5877333333,19.8984666667,26.6417333333,18.3893333333
722.43,19.2495333333,39.8186,29.6815333333,36.2845333333,17.2798666667,22.3598,12.7374,19.9047333333,26.6508,18.4699333333
722.75,19.6058,40.223,30.1306666667,36.6846666667,17.9550666667,22.8266,13.4978666667,20.5698,27.0923333333,19.0427333333
723.07,19.4057333334,40.0158,29.7771333333,36.4302666667,17.7874666667,22.6242666667,13.2770666667,20.3691333333,26.9592666667,18.7282
723.39,19.3012666667,39.8868666667,29.6291333333,36.3726666667,17.6481333333,22.3540666667,13.1774,20.2374666667,26.7413333333,18.5528666667
723.71,19.1329333333,39.7117333333,29.5086,36.1775333333,17.5145333333,22.1723333333,13.0973333333,20.1384666667,26.5124,18.4383333333
724.03,18.7797333333,39.3408666667,29.2439333333,35.8992,17.092,21.6853333333,12.7038,19.8152,26.1832,17.8356
724.35,18.9520666667,39.6712666667,29.5732,36.2466,17.2990666667,21.8606666667,12.9794666667,20.1508,26.4771333333,17.8606
724.67,19.3671333333,39.9314666666,29.9748,36.6323333333,17.5348,22.2161333333,13.331,20.4889333333,26.7923333333,18.1197333333
724.98,19.1896,39.9772666667,29.9360666667,36.573,17.2398,21.8812666667,13.1210666667,20.3926,26.6096,17.847
725.30,19.3056666667,39.9032,29.9357333333,36.5483333333,17.2876666667,21.9096,13.1777333333,20.5028,26.6441333333,17.9799333333
725.62,19.2664,39.9685333333,29.9954,36.6083333333,17.2049333333,21.965,13.0775333333,20.4621333333,26.5456,17.8217333333
725.94,19.5531333333,40.1667333333,30.259,36.779,17.3324,22.0339333333,13.2222,20.6226,26.5621333333,18.0661333333
726.26,19.3584,39.7861333333,29.8423333333,36.4626666667,16.8838,21.7885333333,12.7268,20.1234666667,26.2762666667,17.6711333333
726.58,19.5622666667,39.8992,30.175,36.7498,17.0582666667,21.8100666667,12.8955333333,20.3064666667,26.2946,17.8308666667
726.90,19.5718666667,40.0912666667,30.2998666667,36.7318,17.0556,21.6448,12.8031333333,20.2998666667,26.2842666667,17.7554666667
727.21,19.5904,40.2630666667,30.4075333333,36.6795333334,16.9511333333,21.6344,12.7942666667,20.2738,26.2246,17.6606
727.53,20.0386,40.794,30.8123333333,37.2477333333,17.4018,21.9925333333,13.2840666667,20.6228,26.7586666666,18.0589333333
727.85,19.9956666667,40.7712666667,30.8413333333,37.1242666667,17.3806666667,21.9475333333,13.3778666667,20.5468666666,26.7196666667,18.1056
728.17,19.3638,40.2927333333,30.4855333333,36.6865333333,16.8720666667,21.4535333333,12.8214,20.1158,26.2012,17.6958
728.49,19.2696,40.3452,30.4641333333,36.6719333333,16.8193333333,21.4208,12.7692666667,19.9136666667,26.1488,17.6464
728.80,19.3320666667,40.6974666667,30.6321333333,36.8541333333,16.9405333333,21.5212666666,12.8339333333,20.0547333333,26.3273333333,17.796
729.12,19.6656,40.9404666667,31.0116,37.2037333333,17.3521333333,21.8224666667,13.2329333333,20.3301333333,26.6856,18.2989333334
729.44,19.5193333333,40.8303333333,30.7552,37.085,17.2804,21.7935333333,13.1688666667,20.3037333333,26.6229333333,18.1877333333
729.76,19.7702666667,41.1690666667,31.1008,37.3102,17.5854,21.8952,13.6189333334,20.6620666667,26.7638666667,18.5950666667
730.08,19.8509333333,41.3548666667,31.1933333333,37.3296,17.5160666667,22.0696666667,13.5385333333,20.6401333333,26.8179333333,18.6679333333
730.39,19.8142,41.3480666667,31.149,37.3862666667,17.4935333333,22.3537333333,13.5688,20.607,26.8359333333,18.9512666667
730.71,19.7694666667,41.4246,31.1630666667,37.4758,17.5602666667,22.4686,13.4486666667,20.5704,26.9158666667,19.0242
731.03,19.8407333333,41.2852666667,31.2446,37.3053333334,17.6968,22.703,13.4842666667,20.6772,26.8624666667,19.2736666667
731.35,20.3076666667,41.5254666667,31.5002666667,37.5761333333,18.09,23.2432666667,13.6994666667,21.0277333333,27.2614666666,19.8704666667
731.67,20.5536,41.8996,31.7247333333,37.9246,18.4984,23.5061333333,13.9980666667,21.2650666667,27.6326666667,20.2404666667
731.98,20.7666666667,41.932,31.8899333333,38.1263333334,18.7748,23.8478,14.2764,21.5074666667,27.8859333333,20.5526666667
732.30,20.475,41.8500666667,31.6376,37.8572666667,18.633,23.6841333333,14.1750666667,21.2527333333,27.7168666667,20.3288
732.62,20.2541333333,41.6692666667,31.4866666667,37.6232666667,18.5485333333,23.5621333333,14.0388,21.2014666667,27.6061333333,20.2560666667
732.94,20.3476666667,41.8298,31.7535333333,37.7738,18.6906666667,23.8202666667,14.1200666667,21.2950666667,27.7869333334,20.4106666667
733.25,20.0372666667,41.6874,31.5424666667,37.7330666667,18.3974,23.8488,13.6998,21.0518,27.6314,20.1240666667
733.57,20.0416,41.6004,31.5410666667,37.816,18.6245333333,24.0116666667,13.9148666667,21.2816666667,27.7710666667,20.3479333333
733.89,20.1972666667,41.7770666667,31.8023333333,37.9198666667,18.7617333333,24.1476666667,14.0628,21.4144,27.907,20.5109333333
734.21,20.4204,41.8714666667,31.9297333333,38.2125333333,19.0534,24.4112,14.2755333333,21.7658,28.2190666667,20.7957333333
734.52,20.0532,41.876,31.7896666667,38.1526666667,18.6288666667,24.2746,13.8892666667,21.6013333333,28.1107333333,20.7020666667
734.84,19.2401333333,41.3578666667,31.4093333333,37.6834666667,17.873,23.6744666667,13.2649333333,20.8923333333,27.5179333333,19.9452666666
735.16,19.3553333333,41.4782,31.3872666667,37.6792,17.8003333333,23.8757333333,13.1937333334,21.0406,27.6047333333,20.0348
735.48,19.3725333333,41.9754666667,31.6234666667,37.9310666667,17.804,24.0589333333,13.1872666666,21.2716,27.7370666667,20.2274666667
735.79,19.2655333333,41.7706666667,31.5066666667,38.081,17.4193333333,24.0812666667,12.9442,21.1552666667,27.6566,20.2552
736.11,19.2253333333,41.8677333333,31.5544,38.1074666667,17.2785333333,24.2190666667,12.7782,21.0510666667,27.6809333333,20.2219333333
736.43,18.786,41.7134666667,31.2527333333,37.7144666667,16.8802,23.8417333333,12.2816666667,20.6019333333,27.2762,19.925
736.74,19.2864666667,42.0365333333,31.5768666667,37.8222666667,17.4533333333,24.2413333333,12.8874,20.9166666667,27.5907333333,20.5426
737.06,19.0408666667,41.9954,31.4124666667,37.6518,17.2444,24.0776666667,12.6226666667,20.5690666667,27.4294,20.3852
737.38,18.8018666667,41.9285333333,31.2787333333,37.4922,17.1060666667,24.0227333333,12.6005333333,20.3862666667,27.3871333333,20.2994666667
737.69,18.7786,42.0921333333,31.4303333333,37.4899333333,17.0847333334,24.1294666667,12.6367333333,20.3283333333,27.3632666667,20.4278666667
738.01,18.87,42.007,31.3858,37.3472,17.1906666666,24.1654666667,12.7670666667,20.2806666666,27.4018,20.246
738.33,19.139,42.1724,31.5067333333,37.5314666667,17.3397333333,24.2976,12.8430666667,20.3758,27.6246666667,20.4778666667
738.64,19.0610666667,42.1297333333,31.5056666667,37.5156,17.2634666667,24.3246666667,12.6840666667,20.1873333333,27.4406666667,20.5567333333
738.96,18.8612666667,41.7857333333,31.1688,37.2661333333,16.9526,24.1810666667,12.2748666667,19.7693333333,27.2385333333,20.2884666667
739.28,18.9846666666,41.9090666667,31.1685333333,37.2047333334,17.1362666667,24.16,12.3281333333,19.7367333333,27.1554,20.4050666667
739.59,18.8007333333,41.8668666667,30.9602666667,37.1155333333,16.9748,24.0276666667,12.1390666667,19.5550666667,27.0118,20.2915333333
739.91,18.6357333333,41.8929333333,31.0560666667,37.2044666666,17.1942666667,24.178,12.4022666667,19.7575333333,27.2058666667,20.6008666667
740.23,18.1828,41.5753333333,30.7534,36.9494666667,16.7941333333,23.9315333333,11.9737333333,19.4214666667,26.9428,20.3366
740.54,18.1940666666,41.5299333333,30.6799333333,36.9056666667,16.7542,24.0982,11.9124,19.368,26.8234666667,20.4248
740.86,17.9025333333,41.2925333333,30.3069333333,36.5886666667,16.4406,23.8934,11.4485333333,19.0334,26.5239333334,20.1587333333
741.18,17.4422,40.6766,29.9011333333,36.0022,16.0725333333,23.5485333333,11.0975333333,18.6060666667,26.2688,19.7591333333
741.49,17.4002,40.7761333333,29.8834,36.1632666667,16.0373333333,23.7268666667,10.9228,18.7630666667,26.2717333333,19.989
741.81,17.5692,40.9536,29.9930666667,36.2656,16.4473333333,24.1614666667,11.1781333333,19.0493333334,26.5287333333,20.4188666667
742.12,17.4216666667,40.7369333333,29.7984666667,36.0674666667,16.2898,24.1663333333,11.2000666667,19.0071333333,26.5386,20.2533333333
742.44,17.4075333333,40.5345333333,29.6903333333,35.8054,16.3099333333,24.1974,11.1888,19.0118666667,26.5884,20.3670666667
742.76,17.7956,40.9218666667,30.2212,36.2226,16.8062,24.8964,11.5462666667,19.4108666667,27.1910666666,20.8964666667
743.07,18.1034,41.1159333333,30.5252666667,36.4850666667,17.2572666667,25.3520666667,11.9364,19.7444666667,27.4957333333,21.4310666667
743.39,18.2709333333,40.9426666667,30.4231333333,36.36,17.1239333333,25.4204,11.7944,19.6054666667,27.3908,21.3856
743.70,18.6397333333,41.2973333333,30.7932,36.7124,17.4054666667,25.7904666667,11.9414666667,19.9368666667,27.7691333333,21.6552666667
744.02,18.6770666667,41.436,30.9398666667,36.7884666667,17.447,25.8456666667,11.9610666667,19.9884666667,28.0126666667,21.7552
744.34,19.2272666667,41.9275333333,31.3180666667,37.2558,18.0286,26.4596,12.4264,20.5073333333,28.5594,22.3912
744.65,19.4803333333,42.2282666667,31.4399333333,37.3756,18.0596,26.6286666667,12.6081333333,20.6606,28.6276666667,22.7593333333
744.97,19.2138,41.8875333333,31.3749333333,37.0994,17.874,26.4811333333,12.5706666667,20.3269333333,28.5158,22.5854666667
745.28,19.0098666667,41.5973333333,31.2289333333,36.7138,17.7216666667,26.3514,12.564,20.0707333333,28.2758,22.4639333333
745.60,19.4405333333,41.9964,31.8080666667,37.1878,18.3804,26.8580666667,13.1301333333,20.5683333333,28.7986,23.1126
745.91,19.6108,41.9832,32.0578666667,37.3234666667,18.6689333333,26.9445333333,13.3596666667,20.787,28.9746666667,23.3464666667
746.23,19.6724,42.153,32.131,37.4434,18.7478666667,27.0967333333,13.3304,20.9068,29.0245333333,23.5160666666
746.55,19.1108666667,41.7430666667,31.8338666667,37.2006666667,18.2775333333,26.7108,12.9343333333,20.5574666667,28.612,22.9372
746.86,19.2436,41.8084666667,31.7641333333,37.1040666667,18.3127333333,26.711,12.8251333333,20.5022666667,28.6672,22.9964
747.18,18.7788,41.034,31.3059333333,36.3774,17.9608666667,26.4358666667,12.5766666667,20.0556,28.1886666667,22.492
747.49,18.6270666667,40.7737333333,31.236,36.2158666667,17.8067333333,26.309,12.4403333333,19.9883333333,27.996,22.3152666667
747.81,18.4464,40.3913333333,31.1432,36.1105333333,17.6551333333,26.1906666667,12.3171333333,19.7605333333,27.7499333333,21.9974666667
748.12,18.7713333333,40.7818666667,31.5256,36.5431333333,17.9659333333,26.5198,12.6013333333,19.9117333333,28.1040666667,22.1546666667
748.44,19.4114666667,41.2732666667,31.7045333333,37.0806,18.3479333333,26.8561333333,13.2313333333,20.3234666667,28.4148666667,22.5261333333
748.75,19.5656666667,41.3876666667,31.8057333334,37.3327333333,18.3996666667,26.9436,13.3334,20.513,28.4534666667,22.5126666667
749.07,19.4726666667,41.1444,31.4791333333,36.9404,18.3427333333,26.7969333333,13.4174,20.2432666667,28.3732,22.1699333333
749.38,20.0547333333,41.604,31.8592,37.4440666666,19.0394,27.3560666667,14.0171333333,20.6635333333,28.8129333333,22.4866666667
749.70,19.8526,41.0606,31.7120666667,37.0552666667,18.6823333333,27.0453333333,13.8968,20.4161333333,28.5421333333,21.9968
750.01,20.2978666667,41.3103333333,31.9623333333,37.1164666667,19.0021333333,27.303,14.1373333333,20.5206666667,28.7375333333,22.2819333333
750.33,20.7470666666,41.6818666667,32.5341333333,37.7296666667,19.6366666667,27.812,14.8190666667,21.1626666667,29.3350666667,22.7954
750.64,21.3752,42.2653333333,33.1093333334,38.5128,20.2988,28.1711333333,15.4378666667,21.8718,30.0602,23.408
750.96,21.5692,42.5227333333,33.1243333333,38.6312,20.5124666667,28.4535333333,15.8132666667,22.0703333333,30.4324666667,23.7428
751.27,21.6366666667,42.5792,33.0534,38.6660666667,20.5056,28.6061333333,15.9069333333,22.3050666667,30.7083333333,23.796
751.59,21.3152666667,42.1664666667,32.6772,38.3284,20.3846666667,28.4232666667,15.7658,22.1723333333,30.4256666666,23.5864
751.90,21.0571333333,42.0570666666,32.6211333333,38.0484,20.3958666667,28.4958,15.5413333333,21.9886,30.2250666667,23.3987333333
752.22,20.7786,41.8291333333,32.3743333333,37.8816666667,20.2088,28.1982,15.2970666667,21.8091333333,30.0959333333,23.1459333333
752.53,21.0103333333,42.0322,32.5561333333,38.1116666667,20.2302,28.293,15.1813333333,22.2511333333,30.1726,23.2988
752.85,20.2294666667,41.3218,31.7879333333,37.2926666667,19.3637333333,27.4276,14.4574666667,21.5424,29.5454,22.5767333333
753.16,19.9914,41.1362,31.4744666667,37.0077333333,19.3668,27.2246,14.3655333334,21.4224666667,29.3756,22.44
753.47,19.7834,40.9305333333,31.2064666667,36.645,19.1533333333,26.9354,14.1337333333,21.4044,29.2962666667,22.2193333334
753.79,19.6853333334,40.7648,31.0707333333,36.2452666667,18.9812,26.9033333334,14.0232,21.3218666667,29.1860666667,21.9364666667
754.10,19.275,40.3434,30.5592666667,35.6729333333,18.4939333333,26.517,13.3449333333,20.7426,28.6659333333,21.4325333333
754.42,19.1816,40.178,30.3886,35.7088,18.4430666667,26.3315333333,13.1375333333,20.7058666667,28.5616666667,21.1506
754.73,19.04,40.24,30.3301333333,35.6105333333,18.3108,26.1088,12.8772,20.411,28.3709333333,21.0652666667
755.05,18.836,40.1253333333,30.3513333333,35.5056666667,18.0598666667,25.7898,12.6184666667,20.2046666667,28.3470666666,20.8311333333
755.36,18.936,40.3609333333,30.5615333333,35.7910666667,17.9344666667,25.752,12.3408666667,20.3701333333,28.4957333333,20.7746
755.67,18.8831333333,40.3848666667,30.5095333333,35.7028,17.5486,25.7106666666,11.9924666667,20.1861333333,28.5029333333,20.5238
755.99,18.8798666667,40.2444,30.4744,35.5481333333,17.5060666667,25.5370666667,11.9942666667,19.8761333333,28.5008,20.4347333333
756.30,19.1763333333,40.6870666667,30.9542666667,36.04,17.9421333333,25.9702,12.3887333333,20.2226666667,28.8900666667,20.9065333333
756.62,19.5718666667,41.1878666667,31.5565333333,36.4688,18.2456,26.1774,12.8245333333,20.5632666667,29.4447333333,21.2038666667
756.93,20.2894,41.5597333333,32.0050666667,37.1473333333,18.9387333333,26.4351333333,13.5134,21.116,29.9855333333,21.6466
757.24,20.1208,41.4764,31.7850666667,37.2921333334,18.5727333333,25.6967333333,13.1636,20.5944666667,29.5868666667,21.0484
757.56,20.0721333333,41.5158,31.8142,37.3982666667,18.3563333333,25.0787333333,13.3529333333,20.4462,29.4816666667,20.6528
757.87,19.8808,41.2546,31.804,37.2459333333,18.0006666667,24.2735333333,13.0552666667,20.0728666667,28.9970666667,20.1423333333
758.18,20.2990666667,41.0715333333,31.9986666667,37.5049333333,18.284,23.7542666667,13.6062,20.332,29.0138666667,20.0196
758.50,20.8734666667,41.0424666667,32.1124,37.5905333333,18.6491333334,23.5396666667,14.0575333333,20.5975333333,29.0892,20.0033333333
758.81,20.5106,40.3950666667,31.686,37.0134666667,18.5612,22.5176666667,14.0237333333,20.2889333333,28.5260666667,19.4154666667
759.13,20.5098,40.2662666667,31.5439333333,37.0273333333,18.5986,21.7252,14.1961333333,20.2855333333,28.3182,19.0764
759.44,20.165,39.9352666667,31.259,37.0,18.0906666667,20.8576666667,13.8477333334,19.6699333333,27.7506,18.5178
759.75,19.8355333333,39.1586666667,30.7254666667,36.5667333334,17.5402666667,19.9,13.6298666667,19.2972,26.8537333333,17.7304666667
760.07,19.8975333333,38.9117333333,30.4145333333,36.5530666667,17.5354666667,19.5775333333,13.4741333333,19.2254,26.4330666667,17.4556
760.38,19.3714666667,38.589,30.0400666667,36.3570666667,16.8319333333,18.9001333333,12.846,18.4833333333,25.8202,16.7261333334
760.69,19.512,38.5108666667,30.4176,36.6651333333,17.1812,18.8456,13.0048666667,18.6298,25.9690666667,16.8621333333
761.01,19.4356,38.6163333333,30.6085333333,36.7532,17.2749333333,19.1017333333,13.0693333333,18.7315333333,25.8382666667,17.0747333333
761.32,19.3887333333,38.5959333333,30.4782,36.6504666667,17.2004666667,18.9966,13.0232666667,18.4642666667,25.7480666667,16.8962666667
761.63,19.2174,38.7040666667,30.6649333333,36.6256,17.2636,18.9934666667,12.8002,18.3553333333,25.626,16.7135333333
761.94,19.1618666667,38.888,30.6655333333,36.9188,17.2062666667,18.9757333333,12.602,18.4115333333,25.4942666667,16.7982
762.26,19.7228666667,39.4458666667,31.2833333333,37.6126,17.6653333333,19.4197333333,13.2121333333,18.8972,26.131,17.3222666667
762.57,20.1747333333,39.8481333334,31.8135333333,37.9558666667,18.1027333333,20.0861333333,13.6070666667,19.3844666667,26.3805333333,17.8876666667
762.88,20.1202666666,39.6589333333,31.8003333333,37.8046666667,18.158,20.1397333333,13.5148,19.4997333333,26.2962666667,17.7556
763.20,20.1744,39.9759333333,32.0174,38.0637333333,18.3593333333,20.3877333333,13.6726,19.6439333333,26.5576666667,18.0104
763.51,20.1872,39.9616,32.0174,38.1316,18.3118,20.4467333333,13.6215333333,19.6974666667,26.5898666667,18.0860666667
763.82,20.5302,40.2543333333,32.4024666667,38.4646666667,18.6519333333,20.9308,13.9234666667,20.1919333333,26.9041333333,18.5054666667
764.14,20.861,40.7352666667,32.6560666667,38.6817333333,18.9888,21.5119333333,14.2523333333,20.762,27.1964,19.0204
764.45,21.2774666667,41.1392,32.9034,39.0930666666,19.36,21.999,14.4156666667,21.3566,27.6328666667,19.4342
764.76,21.5104666667,41.4466,33.0056666667,39.3189333333,19.6415333333,22.4398,14.5775333334,21.7972,27.8724666667,19.7414666667
765.07,21.737,41.8144666667,33.1646666667,39.6227333333,19.6386666667,22.893,14.6366666667,22.2160666667,28.0344,20.0963333333
765.39,21.5626,41.8525333333,33.0321333333,39.5944666667,19.5101333333,23.2122666667,14.527,22.2551333333,28.0405333333,20.1350666667
765.70,21.2955333333,41.6273333333,32.5892666667,39.3034,19.2559333333,23.6551333333,14.1158666667,22.0748666667,27.9117333333,20.2697333333
766.01,21.5626666667,42.0636666667,32.7126,39.7511333333,19.4361333333,24.3729333333,14.1462,22.2620666667,28.5191333333,20.6522666667
766.32,22.2554666667,43.1556666667,33.37,40.7341333333,20.1462,25.4941333333,14.8912666667,23.1356666667,29.3904,21.6376666667
766.64,22.6861333333,43.6639333333,33.6987333333,41.0439333333,20.2331333333,26.343,14.7910666667,23.695,29.7495333333,21.9729333333
766.95,22.4955333333,43.7522666667,33.6078666667,41.0363333333,20.1696,26.7786,14.5756666667,23.6946,29.9132,21.9610666667
767.26,22.3173333333,43.5793333333,33.4739333333,40.7329333333,19.9407333333,26.9887333333,14.5770666667,23.672,29.9166666667,21.9951333333
767.57,22.2309333333,43.3658666667,33.2224,40.5462666667,19.4574,27.4230666667,14.468,23.6486,29.9102666667,22.0478666667
767.88,21.7242666667,42.9245333333,32.825,40.2033333333,19.136,27.2024666667,14.5767333334,23.2178666667,29.7204666667,21.7478666667
768.20,22.1001333333,43.4828,33.4049333334,40.7850666667,19.4221333333,28.173,15.0826666667,23.6262,30.1136,22.4625333333
768.51,21.6657333333,43.2500666667,32.9758666667,40.4468666667,19.0372,28.3282666667,14.6861333333,23.3800666667,29.8964666667,22.3726
768.82,21.8193333333,43.4078,33.2385333333,40.7426666667,19.1212,28.7995333333,14.8845333333,23.4941333333,30.0328666667,22.8505333333
769.13,21.6804666666,43.5220666667,33.257,40.8276,18.8584666667,29.0472666667,14.8016,23.4586,29.8960666666,22.6352
769.44,21.3299333333,43.4222666667,33.4070666667,40.7278666667,18.6960666667,29.0880666667,14.5159333333,23.5824,29.5733333333,22.7248
769.76,20.7431333333,43.2754,33.0752,40.3737333333,18.0729333333,29.0432666667,13.9652666667,23.5246666667,29.4704666667,22.8215333333
770.07,20.9466,43.6412666667,33.3876666667,40.8016666666,18.2926666667,29.3524666667,14.1485333333,23.7001333333,29.923,23.5145333333
770.38,20.8808,43.8978,33.5583333333,41.0447333333,17.9948,29.637,14.1251333333,23.8416666667,29.7259333333,23.6308
770.69,20.9026666667,44.728,33.8108666667,41.3514666667,18.3524666667,30.3628666667,14.2788666667,24.0402,29.8757333333,24.1691333333
771.00,20.7696666667,45.006,33.6238,41.3554666667,18.262,30.3315333333,14.0062,24.0134666667,29.8039333333,24.2604
771.32,21.2468666667,45.7177333334,33.9542666666,41.6889333333,18.3555333333,31.0880666667,13.4974,24.1678666667,29.9651333333,24.7392
771.63,20.9118,45.3911333333,33.7121333334,41.2256,18.2461333333,30.7922666667,13.129,24.1606,29.9700666667,24.6936
771.94,21.6467333333,45.8735333333,34.5432,41.8424,19.2169333333,31.6415333333,13.9808,24.729,30.8786666667,25.4418
772.25,22.1084,46.4019333333,35.009,42.0932,19.6994,32.0602,14.3265333333,25.3984666666,31.4032666667,25.7600666667
772.56,21.6371333333,46.3322,34.8160666667,41.704,19.4029333333,31.7324,13.9976666667,25.2920666667,31.341,25.7606
772.87,21.0574666667,45.6402,34.1678666667,41.0836,19.0149333333,31.4204,13.8000666667,24.8263333333,31.1404,25.4069333334
773.18,22.3346666667,46.4488666667,35.1438666667,41.9973333333,20.1503333333,32.8352,15.1180666667,25.6342,32.0778666667,26.2724
773.50,22.3689333333,46.0769333333,35.0712666667,41.7015333333,20.0880666667,32.9350666667,15.5366666667,25.6012666667,31.8386666667,26.0616666667
773.81,22.6409333333,46.2666,35.2154666667,41.8924,20.6153333333,33.1692,16.1487333333,25.9232,32.3385333333,26.6410666667
774.12,22.4771333333,45.7038666667,34.9101333333,41.6445333333,20.2289333333,32.6984,15.7064666667,25.6935333333,32.0166666667,26.3284
774.43,22.0634,45.5617333333,34.9515333333,41.6602,20.2566,32.7676666667,15.5957333333,25.4307333333,31.7834,26.0644666667
774.74,22.0304,45.4108666667,35.3322666667,41.7214666667,20.1988666667,32.9932,15.9916,25.6934666667,31.9623333333,26.2480666667
775.05,22.7366,45.7075333333,35.851,42.0797333334,20.7140666667,33.6929333333,16.9246,26.1506666667,32.2596666667,26.5677333333
775.36,22.5464,45.5948,35.7594666667,42.2223333333,20.3922,33.5948,16.8576666667,25.8666666667,32.0838,26.5358666667
775.67,22.1505333333,45.5284,35.4208666667,41.9355333333,20.1366,33.5222666667,16.8791333333,25.5023333333,31.7230666667,26.3729333333
775.98,21.6839333333,45.1158666667,34.8521333333,41.6466,19.4405333333,33.2054,15.8805333333,24.7856666667,31.0313333333,25.9526
776.30,22.1240666667,45.6554,35.1470666667,41.9795333333,19.2240666667,33.5099333333,15.9978666667,24.8794666667,30.9364,25.7036
776.61,20.5852666667,44.2032666667,33.7908666667,40.4416666666,17.9462666667,32.0776666667,14.5516666667,23.2882,29.6514666667,24.3256
776.92,20.4355333333,44.586,34.0538,40.7903333333,17.9945333333,32.2526666667,14.2579333333,23.2526666667,29.9086666667,24.3225333334
777.23,19.8854666667,44.29,33.7694666667,40.2671333333,17.2472666666,31.7308,13.4422666667,22.4802666667,29.1905333333,23.8212666667
777.54,20.4058666667,44.5940666667,34.0584,40.5032,17.5486666667,32.0724666667,14.0964,22.5434,29.4481333333,24.2153333333
777.85,20.4048,44.3587333333,33.9294666667,40.3772666667,17.3967333333,31.9934666667,14.0660666667,22.3407333333,29.4667333333,24.1509333333
778.16,20.9828666667,44.3933333333,33.9319333333,40.2582,18.0561333333,32.3174666667,14.3602,22.3998,29.5607333333,24.3712666667
778.47,20.9809333333,44.3337333333,34.0204,40.0498666667,18.0603333333,32.2858666667,13.8819333334,22.2,29.4044,24.5442666667
778.78,20.9094666666,43.9443333333,33.4560666667,39.2132666667,17.7574,32.1283333333,13.3277333333,21.5286,28.9986,24.134
779.09,20.7082666667,43.5637333333,33.6705333333,38.9487333333,17.4760666667,32.3046,13.1198666667,21.2084666667,29.095,23.9516666667
779.40,21.8810666667,44.1108,34.5560666667,39.6071333333,18.7386,33.1894666667,14.4896,21.9529333333,30.0857333333,24.8022
779.71,21.6988666667,44.0068666667,34.4006,39.1561333333,19.022,33.4451333333,14.3784,21.6542,30.1928666667,24.9343333333
780.02,21.8564,43.9162,34.5104666667,39.0718666667,18.8964666667,33.5314,14.3633333333,21.6241333333,29.9548,24.7821333333
780.33,21.1694,43.2387333333,33.9180666667,38.0224666667,18.2630666667,32.8518666667,13.8491333333,20.6018666667,29.3207333333,24.4081333333
780.64,21.6352,43.5562666667,34.3796,38.2788666667,19.028,33.4876666667,14.3796666667,20.9662666667,29.7999333333,24.917
780.95,20.8341333333,42.83,33.8914,37.6934,18.5389333333,33.0056,13.7129333333,20.3449333333,29.468,24.0036
781.26,20.2378,42.1681333333,33.1884,36.7479333333,17.8028666667,32.3188666667,13.1883333333,19.455,28.9332,23.2638
781.57,19.3981333333,41.6204,32.4768666667,36.2268666667,17.1816666667,31.6436666667,12.6156666667,18.6632,28.3737333333,22.5694666667
781.88,17.7736666667,40.5595333333,31.0298,34.9642666667,15.619,30.4642,11.3214666667,17.1786666667,27.2440666667,21.2917333333
782.19,16.4532666666,39.3686666667,30.5860666667,34.3312,14.746,29.6002666667,10.5440666667,16.8439333333,26.3902,20.4868666667
782.50,17.1540666667,39.8856666667,30.9928,35.2285333333,15.7522,29.9700666667,11.4620666667,17.4970666667,27.1601333333,21.2454666667
782.81,17.5588666667,40.0482,31.3382,35.7865333333,16.2507333333,30.3315333333,12.2724,18.4388,27.6431333333,21.8988
783.12,17.8422666667,40.2962666666,31.5321333333,36.2948,16.5005333333,30.3716666667,12.7772,18.918,27.8391333333,22.484
783.43,18.3868,41.0978666667,32.1436,36.9518666667,17.2707333333,30.9842666667,13.315,19.3006666667,28.6354,23.4220666667
783.74,19.2078666667,41.3344666667,32.6266,37.5380666667,17.9768666667,31.5112666667,14.1439333333,20.1644666667,29.1347333333,23.8939333333
784.05,19.5320666667,41.1424666667,32.361,37.4050666667,18.0128,31.65,14.5427333333,20.3403333333,29.1582666667,23.7921333333
784.36,19.271,40.8348666667,31.8940666667,37.3644666667,17.5888,31.1339333333,14.0124666667,19.6261333333,28.9221333333,23.7008666667
784.67,20.2396,41.5641333333,33.0622,38.2846,18.5178666667,32.28,14.702,20.1072,29.5110666667,24.4528666667
784.98,20.7658,41.7954,33.4878,38.565,18.7066,32.6578,14.704,20.2122666667,29.8069333333,24.7168666667
785.29,22.0634,42.3556666667,34.6032,39.6507333333,19.7587333333,33.5556,15.8730666667,21.3588,30.9333333333,25.8032666667
785.60,22.3250666667,43.038,34.5986,39.788,19.788,33.6608,15.9023333333,21.1175333333,31.5222,25.9473333333
785.91,21.643,41.9854666667,33.7774,38.5094666667,18.7884,32.7560666667,14.5893333333,19.9048666667,30.3709333333,24.6176666667
786.22,21.7325333333,42.1406666667,34.0741333333,38.3553333333,18.7821333333,32.5737333333,14.7896666667,19.9184666667,30.477,24.5637333333
786.53,22.0464,42.2182,34.4240666666,38.2414,19.3137333333,32.4693333333,15.1224,20.1348666667,30.8028,24.5832666667
