wavelength,Back_AniLacf,Belly_AniLacf,Breast_AniLacf,Crissum_AniLacf,Crown_AniLacf,DorTail_AniLacf,Patch10_AniLacf,Patch11_AniLacf,Patch12_AniLacf,Patch13_AniLacf,Rump_AniLacf,Throat_AniLacf,WingTip_AniLacf
567.05,12.9123333333,41.622625,31.7650666667,39.4702666667,11.5484666667,8.62573333333,10.9007333333,8.73386666667,11.2942666667,32.0278666667,11.5204666667,30.51,9.52933333334
567.39,12.8723333333,41.6478333333,31.7807333333,39.4927333333,11.5202666667,8.59246666666,10.8829333333,8.70753333333,11.2509333333,31.9861,11.4833333333,30.5028666667,9.48966666667
567.73,12.8540666667,41.7291666667,31.8788,39.5696,11.5102666667,8.61166666666,10.8708666667,8.72373333333,11.2457333333,32.0055333333,11.4619333333,30.5565333333,9.51093333333
568.07,12.9046666667,41.866875,31.9959333333,39.6732,11.5522666666,8.67526666667,10.9104,8.76726666667,11.2608666667,32.0733333333,11.5108666667,30.6655333333,9.5596
568.41,12.9273333333,41.9745416666,32.0862666667,39.7475333333,11.5964,8.71186666667,10.9367333333,8.80226666667,11.2829333333,32.1202,11.5058,30.7562,9.61673333334
568.75,12.944,42.0889166667,32.2026,39.8248666667,11.5984,8.69366666666,10.9509333333,8.78666666666,11.2915333333,32.1627666667,11.5094666667,30.8739333333,9.63546666666
569.09,12.9694666667,42.1684583334,32.2751333333,39.8564666667,11.6488666667,8.7294,10.9666666667,8.82313333334,11.3112,32.1486333333,11.5055333333,30.9494,9.67533333334
569.43,12.9854,42.2304583333,32.3303333333,39.8906666667,11.6636,8.74313333333,10.9895333333,8.83033333333,11.3162,32.1444666667,11.5148,31.0311333333,9.70646666666
569.77,12.9431333333,42.3288333333,32.3314666667,39.895,11.6421333333,8.73946666667,10.9322666666,8.8074,11.2730666667,32.1249,11.4525333333,31.0894,9.69126666667
570.11,12.9356666667,42.40775,32.4226,39.9259333333,11.6616666667,8.77946666667,10.9572,8.83333333333,11.2816,32.1316666667,11.4532666667,31.1546,9.73066666666
570.45,12.9448666667,42.51925,32.4774666667,39.9678,11.6615333333,8.80206666667,10.9746,8.859,11.2976,32.1552333333,11.4476,31.2317333333,9.74513333333
570.79,12.9111333333,42.5228333333,32.4756666667,39.9414666667,11.6430666667,8.76713333333,10.9324,8.84993333334,11.2678,32.1035333333,11.4268666667,31.2152666667,9.73766666667
571.13,12.9244,42.57825,32.5020666667,39.9592666667,11.6587333333,8.78533333334,10.9184,8.8626,11.2742666667,32.1102666667,11.4184666667,31.2721333333,9.75053333333
571.47,12.9070666667,42.66125,32.5832,40.0167333333,11.6602666667,8.76886666667,10.9191333333,8.84026666667,11.2466666667,32.1300666667,11.3954666667,31.3320666667,9.73
571.81,12.8784666667,42.6919166667,32.5995333333,40.0378,11.6317333333,8.75693333333,10.8998,8.83626666666,11.2348666666,32.0996,11.3632,31.3576,9.72500000001
572.15,12.9017333333,42.7477083333,32.6568,40.1060666667,11.6238,8.7702,10.903,8.83273333334,11.2338,32.1161666666,11.3614,31.4268666667,9.72213333333
572.49,12.8923333333,42.801,32.6814,40.1431333333,11.6045333333,8.788,10.9102666667,8.84406666667,11.2194,32.1201333334,11.3594,31.4741333333,9.72273333333
572.83,12.8968,42.850875,32.7272666667,40.1898666667,11.5871333333,8.80493333334,10.9226666667,8.83226666667,11.2013333333,32.1419,11.3418,31.5258,9.73659999999
573.17,12.8674666667,42.8704166667,32.7497333333,40.2067333333,11.5507333333,8.78126666666,10.8950666667,8.79873333333,11.1640666667,32.1181,11.3014,31.5452,9.69746666666
573.51,12.8608666667,42.8859166666,32.8375333333,40.2312,11.517,8.74806666667,10.8671333333,8.7788,11.1514666667,32.0933666667,11.2720666667,31.564,9.68586666667
573.85,12.8346,42.9024583333,32.8533333333,40.254,11.4709333333,8.70453333333,10.8282666667,8.7438,11.1356666667,32.0737666667,11.2268,31.5944,9.66080000001
574.19,12.8308,42.9310833334,32.8997333333,40.2971333333,11.4724666667,8.70973333333,10.8272666667,8.73006666667,11.1218,32.0814333333,11.2215333333,31.6696666667,9.67726666667
574.53,12.8498666667,43.0669583333,33.0424,40.431,11.4879333333,8.75993333333,10.863,8.73973333333,11.1356666667,32.1664666667,11.2249333333,31.8115333333,9.70606666667
574.87,12.8359333333,43.1433333333,33.1264,40.4845333333,11.4614666667,8.7648,10.8546,8.714,11.1049333333,32.1852666667,11.1926666667,31.8744666667,9.69366666667
575.21,12.8554666667,43.2283333334,33.1610666667,40.5316666666,11.4594666667,8.76919999999,10.8636,8.7136,11.1227333333,32.2046333333,11.1972666667,31.9469333333,9.71873333334
575.55,12.8601333333,43.326125,33.2604666667,40.6138,11.4632666667,8.76486666667,10.8892666667,8.68673333333,11.1071333333,32.2372333333,11.1756,32.0113333333,9.72606666666
575.89,12.8003333333,43.3815416667,33.285,40.6134,11.4189333333,8.74146666667,10.8564666667,8.6534,11.0565333333,32.1888666667,11.1312,32.0226,9.68613333333
576.22,12.8216,43.4423333333,33.3888,40.6670666667,11.4528,8.77433333333,10.8835333333,8.6836,11.0790666667,32.2144666666,11.145,32.09,9.71280000001
576.56,12.8061333333,43.499375,33.4487333334,40.7202,11.4403333333,8.77646666667,10.878,8.6704,11.0755333333,32.2161333333,11.1264,32.1426666667,9.69013333334
576.90,12.8287333333,43.64225,33.5904666667,40.8528666667,11.4706666667,8.82713333334,10.8923333333,8.69406666667,11.0962666667,32.2897333333,11.1398,32.2304666667,9.72159999999
577.24,12.854,43.760125,33.6779333333,40.9681333333,11.5189333333,8.87919999999,10.9559333333,8.7244,11.1122666667,32.3679333333,11.1723333333,32.3498666667,9.75573333334
577.58,12.901,43.8922916666,33.8116,41.0799333333,11.5778666667,8.96033333334,11.0113333334,8.75913333333,11.1380666666,32.4477333333,11.2218,32.4872666667,9.80620000001
577.92,12.8828,43.9065833333,33.8623333334,41.1196666667,11.5669333333,8.968,10.9915333333,8.74286666667,11.1148666667,32.4282,11.1904666667,32.4978,9.77986666666
578.26,12.9031333333,43.969125,33.943,41.1734666667,11.5818666667,8.985,11.0235333333,8.75213333334,11.1247333333,32.4582333333,11.2004666667,32.5532,9.78853333334
578.60,12.9387333333,44.0452083333,34.043,41.2757333333,11.6134,9.00866666667,11.0566666667,8.78813333333,11.1572666667,32.5276,11.2371333333,32.6530666666,9.84000000001
578.94,12.9063333333,44.0714166666,34.0836,41.2939333333,11.5775333333,8.98846666666,11.0299333333,8.75066666667,11.1034,32.5242,11.1960666666,32.6984666667,9.81413333333
579.28,12.9276666667,44.19225,34.1852666667,41.3692,11.5887333333,9.00686666667,11.0169333333,8.78026666667,11.1388,32.5837666667,11.2042666667,32.7837333333,9.83406666666
579.61,12.9656,44.2128333333,34.274,41.4036,11.6377333333,9.03226666667,11.0445333333,8.7954,11.1631333334,32.6272,11.2278666667,32.8307333333,9.86373333333
579.95,12.9328,44.3045416667,34.3399333333,41.4750666667,11.6472666667,9.04473333334,11.0301333333,8.7698,11.1525333333,32.6618666667,11.2166,32.9140666667,9.87366666667
580.29,12.9254,44.3832083333,34.4165333333,41.5261333333,11.6568666667,9.03746666667,11.0406666667,8.77193333333,11.1489333333,32.7015,11.2245333333,32.971,9.91246666667
580.63,12.857,44.311375,34.3305333333,41.4305333333,11.59,8.9662,10.9791333333,8.70513333333,11.0896666667,32.6019333333,11.1641333333,32.9488666667,9.84986666667
580.97,12.8477333333,44.40225,34.3580666667,41.4752,11.5743333333,8.94446666667,10.9505333333,8.66713333333,11.0555333333,32.6068666667,11.1318,32.9988666667,9.82540000001
581.31,12.8623333333,44.4974166667,34.4456,41.5533333333,11.6034,8.93800000001,10.9614,8.66146666667,11.0651333333,32.6638666667,11.1287333333,33.0760666667,9.85319999999
581.65,12.8656666667,44.6687916667,34.5895333333,41.6655333333,11.6001333333,8.92879999999,10.9761333333,8.64613333333,11.0541333333,32.7375666667,11.1090666667,33.2012666667,9.8832
581.98,12.8495333333,44.7331666667,34.6192666667,41.7078,11.5804666667,8.92733333333,10.951,8.6308,11.0274,32.7598333333,11.1018666667,33.2528666667,9.90373333333
582.32,12.8376,44.785875,34.6675333333,41.763,11.571,8.96766666667,10.9434666667,8.62073333333,11.0268,32.7579666667,11.0876,33.2774,9.89546666667
582.66,12.8897333333,44.8590416667,34.7488,41.8539333333,11.6282,9.02553333334,10.9695333333,8.68,11.0650666667,32.8,11.1372,33.3276666667,9.94620000001
583.00,12.871,44.9011666667,34.7886,41.9006,11.6106666667,9.04233333333,10.9796666667,8.67046666667,11.0329333333,32.8248,11.1376666667,33.3964666667,9.93833333333
583.34,12.8738,45.03875,34.9088666667,42.0134666667,11.6126,9.0528,11.0021333333,8.68506666667,11.0549333333,32.9017333333,11.1682,33.5250666667,9.9822
583.68,12.8897333333,45.078,34.9696,42.0761333333,11.582,9.02166666666,11.0033333333,8.67086666667,11.0392,32.94,11.1516,33.5449333333,9.97053333334
584.01,12.9207333333,45.2332916666,35.086,42.1737333333,11.6072,9.04533333333,11.0258,8.69986666667,11.0797333333,33.0077666667,11.1777333333,33.6791333333,9.98146666667
584.35,13.0031333333,45.386375,35.2735333333,42.3244,11.6832666667,9.12493333333,11.1202,8.77906666667,11.1314666667,33.1013666667,11.2232666667,33.8230666667,10.0732
584.69,13.0538,45.4419166667,35.3884,42.3891333333,11.7149333333,9.19180000001,11.1684666666,8.84173333333,11.1834666667,33.1406333333,11.2516,33.9130666667,10.1357333333
585.03,13.0856666667,45.514,35.4406,42.4126666667,11.6968,9.23700000001,11.21,8.88473333333,11.2150666667,33.1191333333,11.2718666667,33.9502,10.1617333333
585.37,13.1812666667,45.549375,35.5358666667,42.4787333333,11.7876,9.35413333333,11.2879333333,8.96546666667,11.311,33.1782333333,11.3594,34.0166666667,10.2428
585.70,13.1855333333,45.6067916667,35.6144666667,42.5282666667,11.8052,9.36539999999,11.2854,8.96913333333,11.3282,33.1879666667,11.3349333333,34.0812,10.2498
586.04,13.2441333333,45.7394583334,35.7102,42.5736666667,11.8664666667,9.41773333333,11.3589333333,9.0232,11.3612666667,33.2652,11.4028666667,34.1952,10.3204
586.38,13.2108,45.7964166667,35.7325333333,42.5599333333,11.8442,9.41393333333,11.3634,8.99173333333,11.3487333333,33.2270666667,11.3969333333,34.2493333333,10.3072666667
586.72,13.2491333333,45.8279583333,35.7910666667,42.5875333333,11.8659333333,9.42106666666,11.384,9.01913333333,11.3661333333,33.2406,11.3908,34.2802666667,10.3336666667
587.06,13.1725333333,45.785125,35.6960666666,42.5465333333,11.783,9.35313333334,11.2866666667,8.92153333333,11.2668666667,33.1273666667,11.2801333333,34.1812666667,10.2296
587.39,13.1717333333,45.8397916667,35.7102,42.5578666667,11.7600666667,9.36186666667,11.2561333333,8.9064,11.2508666667,33.0803333333,11.2512,34.2150666667,10.2183333333
587.73,13.1762,45.8855,35.7614,42.5871333333,11.7233333333,9.36946666667,11.2497333333,8.88853333333,11.2287333333,33.0865666667,11.2437333333,34.2348666667,10.2215333333
588.07,13.0924,45.8935,35.8042666667,42.6494666667,11.6445333333,9.315,11.1754666667,8.82,11.1936,33.0893333333,11.183,34.2508,10.1660666667
588.41,13.067,45.9077083333,35.7944666667,42.6535333333,11.6086666667,9.29779999999,11.1454,8.7822,11.166,33.0904666667,11.1728,34.2640666667,10.171
588.74,13.0046666667,45.892875,35.7824666667,42.6802,11.5635333333,9.25333333333,11.0660666667,8.7206,11.0912,33.0644333333,11.1229333333,34.2649333333,10.1119333333
589.08,12.9404,45.9565,35.8106,42.6939333333,11.4656,9.17193333333,10.9709333333,8.65086666667,11.0173333333,33.0305,11.0584,34.2700666667,10.0366666667
589.42,12.9033333333,46.0070833333,35.8002666667,42.6698666667,11.4068666667,9.14573333334,10.9348666667,8.6002,10.9585333333,32.9991333333,11.0205333333,34.2614666667,9.98126666666
589.76,12.8387333333,46.026375,35.8453333333,42.7016,11.3332666667,9.10273333333,10.8768,8.5378,10.9178666667,32.9493,10.9827333333,34.281,9.94160000001
590.09,12.8492,46.08725,35.8940666667,42.7438,11.3395333333,9.10753333334,10.8757333333,8.54633333333,10.9018,33.0022333333,10.9483333333,34.3376,9.935
590.43,12.8202666667,46.1649583333,35.9353333333,42.8079333333,11.3128666667,9.11533333333,10.8581333333,8.51706666667,10.8874666667,32.9777,10.9337333333,34.4084666667,9.93633333333
590.77,12.8579333333,46.289625,36.0505333333,42.8745333333,11.349,9.17039999999,10.9052,8.5698,10.9014666667,33.0538,10.9766,34.5338,9.99906666667
591.11,12.8011333333,46.29875,36.0433333333,42.8592,11.3006,9.13633333333,10.8786666667,8.5442,10.8514,33.0089333333,10.9370666667,34.5696,9.96459999999
591.44,12.7918,46.275125,36.0472,42.8624666667,11.304,9.1324,10.8718,8.542,10.8304666667,32.9910666667,10.9193333333,34.6180666667,9.93893333333
591.78,12.8012666667,46.353875,36.0219333333,42.8348,11.3154,9.15653333333,10.8574666667,8.54193333333,10.8145333333,32.9824666667,10.8998666667,34.6252,9.93393333334
592.12,12.7539333333,46.4097083334,36.0844666666,42.8502,11.3011333333,9.14606666666,10.8315333333,8.52453333333,10.7806,32.9469333333,10.8582666666,34.6452,9.8942
592.46,12.7510666667,46.46625,36.1222,42.8185333334,11.287,9.14360000001,10.8604,8.52513333333,10.7892666667,32.9411,10.8644666667,34.6736,9.91846666667
592.79,12.7716666667,46.5917083333,36.176,42.9039333333,11.3108666667,9.1646,10.9136666667,8.53806666667,10.8013333333,32.9750333333,10.8664,34.7623333333,9.95606666667
593.13,12.8270666667,46.672,36.2822,42.9856666667,11.3506666667,9.21626666667,10.9926,8.60766666667,10.8594,33.0271,10.9083333333,34.8792666667,10.0248666667
593.47,12.8829333333,46.7439583334,36.3242666667,43.0214666667,11.4019333333,9.23313333334,11.0338,8.64373333333,10.8893333333,33.0805666667,10.9066666667,34.9278666667,10.0421333333
593.80,12.9154,46.8195833333,36.4117333333,43.058,11.3944666667,9.244,11.0408666667,8.65806666667,10.9152666667,33.1049333333,10.9257333333,34.9812666667,10.0784666667
594.14,12.9288,46.9184583334,36.4772666667,43.0816666667,11.4095333333,9.23626666667,11.0480666667,8.65093333333,10.9298,33.1636333333,10.9488,35.0320666667,10.0686
594.48,12.9734,47.0010416667,36.547,43.1517333333,11.4376,9.2674,11.1196,8.69033333333,11.0019333333,33.2257,10.9862,35.1342,10.1268666667
594.81,13.0644,47.09775,36.6879333333,43.2648,11.5309333333,9.36366666667,11.2076,8.75046666667,11.0967333333,33.3308,11.0840666667,35.2393333333,10.2310666667
595.15,13.0396666667,47.1189583333,36.6874666667,43.2651333333,11.5144,9.35546666667,11.1936,8.72526666667,11.0952666667,33.3219,11.0678666667,35.2152666667,10.2259333333
595.49,13.0398,47.1215416667,36.6944666667,43.2270666667,11.4805333333,9.33026666667,11.1990666667,8.69633333333,11.076,33.2789333333,11.074,35.2191333333,10.2170666667
595.82,13.0391333333,47.1199583333,36.6720666667,43.2130666667,11.4697333333,9.29226666667,11.1914666667,8.68013333333,11.0551333333,33.2911333333,11.0686666667,35.2109333333,10.2062
596.16,13.1171333333,47.3081666667,36.8264,43.3594,11.5329333333,9.32573333333,11.2198,8.72753333333,11.1047333333,33.3984,11.1099333333,35.3722666667,10.2639333333
596.50,13.1162,47.2677083333,36.8228,43.3411333333,11.5435333333,9.35373333333,11.2151333333,8.74746666667,11.1082666667,33.3978,11.1268666667,35.4208666667,10.3062
596.83,13.0852,47.2781666667,36.8208666667,43.3324,11.5104666667,9.3078,11.1572,8.71553333333,11.0630666666,33.3590333333,11.1048666667,35.4174,10.2705333333
597.17,13.0486666667,47.293625,36.8247333333,43.3628,11.4742,9.30153333334,11.1254666667,8.68146666667,11.0339333333,33.3312333333,11.0796,35.4533333333,10.2597333333
597.51,13.0584,47.3299166667,36.8575333333,43.4101333333,11.4788666667,9.32280000001,11.1199333333,8.6718,11.0361333333,33.331,11.0784,35.5013333333,10.2678
597.84,13.0488666667,47.3441666667,36.8745333333,43.3928666667,11.4549333333,9.33813333333,11.1144666667,8.66286666666,11.0161333333,33.3131,11.0429333333,35.5143333333,10.2992666667
598.18,12.9700666667,47.3465,36.8538,43.3682,11.3726666667,9.25873333334,11.0291333333,8.57906666667,10.9174,33.2463333333,10.9538666667,35.5012,10.2117333333
598.52,12.898,47.3796666667,36.8176666667,43.3203333333,11.3102,9.17333333333,10.9559333333,8.50653333333,10.8486,33.2032666667,10.8650666667,35.4364,10.1472
598.85,12.924,47.5277083333,36.9525333333,43.4374,11.3046,9.16540000001,10.9544666667,8.50773333333,10.8379333333,33.2508,10.8512,35.5637333333,10.1646666667
599.19,12.8672,47.586625,37.0103333333,43.5112666667,11.2899333333,9.13913333333,10.9091333333,8.48446666667,10.7938,33.2693,10.789,35.5970666667,10.1572
599.53,12.8472666667,47.6697916667,37.1056,43.5698,11.2380666667,9.14353333333,10.8625333333,8.43066666666,10.7716,33.2708333333,10.7412666667,35.6518666667,10.1344
599.86,12.7368,47.5712916667,36.9849333333,43.4887333333,11.1206666667,9.0792,10.7862666667,8.33213333334,10.6712666667,33.1355333333,10.6238,35.5514666667,10.0352
600.20,12.6698666667,47.7263333333,37.0539333333,43.5321333333,11.0876666667,9.01226666666,10.7436666667,8.2826,10.6122,33.1529333333,10.5636,35.5813333333,9.96653333334
600.53,12.6454666667,47.7413333333,37.0710666667,43.5015333333,11.0802666667,9.01606666666,10.7422,8.25066666667,10.6052,33.1783333333,10.5202,35.6022,9.98039999999
600.87,12.6498,47.8144583333,37.1400666667,43.5205333333,11.0914666667,8.98706666667,10.7406666667,8.24573333333,10.5797333333,33.2349,10.5046,35.6315333333,9.97473333334
601.21,12.576,47.7907916667,37.1273333333,43.4917333333,11.0338666667,8.9342,10.7094,8.20486666667,10.555,33.2178333333,10.4606666667,35.5929333333,9.95053333334
601.54,12.5179333333,47.7650416667,37.1454,43.4916666667,10.9975333333,8.89146666666,10.6648666667,8.1508,10.5026666667,33.1831,10.4271333333,35.5996666667,9.88606666667
601.88,12.5686666667,47.8620833334,37.2476666667,43.5841333333,11.0386666667,8.9164,10.6746,8.196,10.5428666667,33.2547666667,10.4848,35.6876,9.95293333334
602.21,12.5513333333,47.8851666667,37.2728666667,43.5819333333,11.0353333333,8.9078,10.649,8.20146666667,10.5229333333,33.2237333333,10.4728,35.7341333333,9.94953333333
602.55,12.5119333333,47.8268333334,37.2088,43.5084,11.0289333333,8.90686666667,10.6489333333,8.201,10.5252666667,33.161,10.4665333333,35.7236666667,9.96273333334
602.88,12.61,47.9455416667,37.2934,43.6076666667,11.0862666667,8.98786666666,10.7418666667,8.2782,10.6140666667,33.2505333333,10.5540666667,35.8793333333,10.0406666667
603.22,12.6564666667,48.0541666667,37.3706666667,43.6884666667,11.1294666667,9.03053333333,10.8055333333,8.3474,10.6739333333,33.2916,10.6042,35.9546,10.1188
603.56,12.6636666667,48.0057916667,37.3770666667,43.6641333333,11.1632666667,9.03879999999,10.8269333333,8.3688,10.6943333333,33.2728666667,10.6069333333,35.9682666667,10.1615333333
603.89,12.693,47.935875,37.3522666667,43.6208666667,11.1602666667,9.06393333334,10.8422,8.37613333333,10.706,33.2390333333,10.611,35.9407333333,10.1698666667
604.23,12.7136,48.05525,37.4181333333,43.7394666667,11.1831333333,9.08580000001,10.8612,8.3924,10.7233333333,33.2717333333,10.6346666667,36.0098,10.1966666667
604.56,12.7322,48.1038333333,37.4446666667,43.765,11.1774,9.12413333334,10.8733333333,8.41386666667,10.7645333333,33.2480333333,10.6455333333,36.061,10.2352666667
604.90,12.7641333333,48.1630833333,37.4890666667,43.8033333333,11.2046666667,9.14986666666,10.9002,8.43386666667,10.7590666666,33.2429,10.6422,36.1308,10.246
605.23,12.821,48.308625,37.564,43.9014666667,11.2457333333,9.21326666667,10.9406666667,8.4926,10.7977333333,33.3174,10.6880666667,36.2304,10.3066666667
605.57,12.7934666667,48.300125,37.5538,43.8767333333,11.2408,9.24319999999,10.9413333333,8.48026666667,10.7929333333,33.2864,10.6608,36.2366666667,10.2879333333
605.90,12.8132,48.4102083333,37.6178,43.9892,11.2453333333,9.29146666666,10.9589333333,8.4938,10.799,33.3562666667,10.6794,36.3492666667,10.3210666667
