wavelength,Back_TanCyom,Belly_TanCyom,Breast_TanCyom,Crissum_TanCyom,Crown_TanCyom,DorTail_TanCyom,Patch10_TanCyom,Patch11_TanCyom,Patch12_TanCyom,Patch13_TanCyom,Rump_TanCyom,Throat_TanCyom,WingTip_TanCyom
780.33,10.82125,52.65375,20.0382916667,49.92575,7.81938095238,11.6879583334,10.3694166667,15.4770833333,19.6294166667,6.18858333333,21.0536666667,24.4109166667,12.76325
780.64,10.58275,52.76225,19.9913333333,50.5651666667,7.58336904762,11.4714166667,10.3846666667,15.5478333333,19.79025,6.20066666667,21.0840833334,24.3938333333,12.6604166667
780.95,10.0603333333,52.50175,19.1389166666,50.3075833333,6.89871428572,10.7522083333,9.67591666667,15.1584166667,19.1566666667,5.31108333333,20.6351666667,24.0595,12.204125
781.26,10.0443333333,52.43475,18.9669166667,50.5205,7.10454761905,10.6662916667,9.506,15.26075,18.8740833333,5.34216666667,20.50725,24.0008333333,12.3055416667
781.57,10.8599166667,53.1838333334,19.8775416667,51.3325,7.91117857142,11.8759583333,10.2206666667,15.76225,19.5006666666,6.10825,21.2735,24.7708333333,12.9521666667
781.88,11.1011666667,52.9425833334,19.8473333333,50.615,8.00939285714,12.1834166667,10.2810833333,15.8103333334,19.3801666667,6.26491666667,21.4664166667,24.3125,13.0757083334
782.19,11.8086666667,53.0243333334,20.3252083333,50.4630833333,8.57723809524,12.632125,10.6361666667,16.0295,19.8293333334,6.71008333333,21.98175,24.6693333333,13.3598333333
782.50,11.5925,52.191,19.8007083334,49.1285,8.12089285714,12.0312916667,10.01075,15.5324166667,19.2633333333,6.3215,21.3408333333,23.842,12.667125
782.81,11.12525,52.0530833333,19.5494166667,48.7705,7.60827380953,11.5733333333,9.47191666667,15.0496666667,19.1679166667,5.98958333333,20.9726666667,23.3585833334,12.59075
783.12,11.2223333334,51.6083333333,19.5314583333,48.65875,7.61276190476,11.4744166667,9.26183333333,15.1431666667,19.3858333333,6.09358333333,21.0850833333,23.1124166666,12.6060833333
783.43,11.2810833334,51.566,19.869,49.2568333333,7.57540476191,11.4681666667,9.16850000001,15.2725833333,19.6080833333,5.98133333333,21.4629166667,23.1330833333,12.7331666666
783.74,10.41675,50.7541666667,18.9139166667,48.37425,6.68973809524,10.629875,8.46933333333,14.5460833333,18.62625,4.85891666667,20.64175,22.3975,11.8322916667
784.05,9.43191666669,50.13725,18.1929166667,47.5780833334,5.88804761905,9.91262499999,7.79641666668,13.8325833333,17.603,3.75775,19.7191666667,21.9101666667,11.11725
784.36,8.95008333333,49.7294166667,17.809125,47.3375,5.40748809524,9.43791666668,7.33875,13.4314166667,17.3778333333,3.48066666667,19.071,21.3115833333,10.5961666667
784.67,8.40266666667,48.9245,17.42125,46.63525,4.78159523809,8.858375,7.044,13.0628333333,17.2328333334,3.27041666667,18.6728333333,20.5030833333,10.028125
784.98,7.418,48.538,16.5395,45.8555833333,3.87036904762,7.66916666667,6.05133333333,12.61125,16.3105833333,2.37741666667,17.7344166667,19.667,9.31541666666
785.29,7.4145,48.67275,16.8996666667,46.73925,4.14122619047,7.80683333333,6.22775,13.0551666667,16.57725,2.64175,17.8406666667,20.1189166667,9.7625
785.60,6.59266666667,48.5270833333,16.7464166667,46.423,3.46482142857,7.13466666666,5.87216666666,12.9815833334,16.0290833333,1.97658333333,17.3170833333,19.7079166667,9.39175
785.91,6.05316666667,48.4883333333,16.6415,46.19525,3.29657142857,6.84708333334,5.7355,12.8494166667,15.8663333333,1.76583333334,16.9971666666,19.62025,8.93016666667
786.22,6.50633333333,48.4340833333,17.2043333334,46.1718333334,3.75528571428,7.18679166667,6.44416666667,13.454,16.08875,2.32425,17.4435,20.159,9.163125
786.53,7.06625,48.7451666667,17.7265,46.6556666666,4.51467857142,7.86133333333,7.249,13.9316666667,16.44725,3.05175,17.6656666667,20.7238333334,9.85304166667
786.84,7.87466666666,49.595,18.35825,47.0754166666,5.45786904762,8.72641666668,8.125,14.66525,16.9346666667,3.99691666667,18.281,21.3603333333,10.4927083333
787.14,8.53325000001,50.1119166667,19.1894583333,47.4535,5.69858333333,9.024375,8.59208333334,15.0964166667,17.5428333333,4.23425,18.6366666667,21.6714166667,11.1001666667
787.45,10.0115,51.0995833333,20.4225,48.4605833333,6.98414285714,10.1447083333,9.56583333332,16.1110833333,18.67475,5.60766666667,19.8381666667,22.6563333333,12.100625
787.76,10.3725833333,51.4581666667,20.844875,48.6841666667,7.54897619048,10.8766666667,10.0931666667,16.5526666667,18.92225,6.089,20.3349166667,23.0746666667,12.625125
788.07,11.00625,52.8615,21.4815833333,49.3601666667,7.9451547619,11.5202916667,10.4694166667,17.2091666667,19.4654166667,6.39141666667,20.779,23.8348333334,13.1855416667
788.38,11.6176666667,52.8290833333,21.795125,49.7153333334,8.29026190475,11.89675,10.9175,17.3838333333,19.8485833333,6.72825,21.135,24.04375,13.41075
788.69,11.7135,52.7969166666,21.6711666667,49.8168333333,8.11432142857,11.7995416667,11.0386666667,17.3245,19.8695833333,6.26266666667,21.0708333333,24.19925,13.3150833333
789.00,12.0434166667,53.1726666667,21.3995,50.0923333333,8.13196428572,12.1561666667,10.96275,17.2965833334,19.9490833333,6.11416666667,21.2321666667,24.1098333333,13.2974166667
789.31,12.1459166667,53.7476666667,21.559125,50.64925,8.21852380953,12.3612916667,11.0245,17.304,20.1781666667,5.83091666667,21.32325,24.3035,13.677375
789.62,12.143,53.56975,20.9890833333,50.4918333333,7.84217857142,12.101,10.547,16.8225833333,19.6424166667,5.41158333333,20.64425,23.758,13.487
789.92,11.2594166667,53.5448333333,20.2858333333,50.0370833333,6.86541666667,11.2594166667,9.50866666667,15.9923333334,18.77625,4.29966666667,20.131,23.1006666667,12.490625
790.23,11.3945833333,53.4013333333,20.3355833334,50.1258333333,6.90451190476,11.4545,9.58675,16.1375833333,18.83975,4.37775,20.2445,22.9718333333,12.8149583333
790.54,11.9501666667,53.5785,20.8522916667,50.41325,7.67319047619,12.41425,10.17675,16.7301666667,19.19025,5.27575,20.7094166667,23.4681666667,13.415375
790.85,11.2871666667,52.87,20.1030416667,49.67825,7.01710714286,11.80825,9.85841666667,16.15175,18.6550833333,4.72341666666,20.1095,22.7348333333,13.2527083333
791.16,12.1784166667,53.6220833333,20.866125,50.08525,7.55433333333,12.2177916667,10.7086666667,16.8110833333,19.252,5.3085,20.5315,23.3595,14.114125
791.47,12.0143333334,52.9340833333,20.4070833333,49.8280833334,7.62151190476,11.8390833333,10.6396666667,16.27025,18.993,4.98291666666,20.2749166667,22.97125,14.3867916666
791.78,12.1326666667,53.0779166667,20.8167083333,49.6359166666,8.24263095238,12.2849166667,11.0140833333,16.8849166666,19.3936666667,5.44758333333,20.7175833333,23.279,14.793625
792.08,12.6855833333,53.6223333333,21.4170833333,49.8475833334,8.95513095238,13.30275,11.664,17.6286666666,20.0969166666,6.63466666666,21.5433333333,23.6598333333,15.236875
792.39,12.4965833333,52.68025,21.47175,49.3548333333,9.14938095239,13.0952083333,11.3459166667,17.3251666666,19.76575,7.09633333333,21.2155,23.4436666667,15.033875
792.70,12.6546666667,52.0619166666,21.6172083333,48.9590833333,9.42414285714,13.3365833333,11.2253333333,17.4176666666,19.78925,7.51008333334,21.2253333334,23.5901666667,15.0096666667
793.01,12.5526666667,52.0965833333,21.7299166667,48.8000833333,9.63961904761,13.363875,11.2013333333,17.5634166667,19.8048333333,7.72691666667,21.4596666667,23.899,14.7349166667
793.32,13.3229166667,52.81075,22.5810833333,49.4075,10.5741547619,14.1621666667,12.11825,18.46375,20.8334166667,8.84675000001,22.0181666666,24.6971666667,16.005125
793.62,13.1255,52.9056666667,22.4781666667,49.3976666667,10.3086071429,13.9462083333,12.02025,18.1956666667,20.8233333333,8.84308333333,21.8095833333,24.9271666667,15.6570416666
793.93,13.1838333333,53.0201666666,22.1185416667,49.3655,10.3310357143,13.6764583334,11.90175,18.2460833333,20.7375833333,8.86858333334,21.5835,25.1785,15.5796666667
794.24,12.82625,52.84225,21.7619583334,49.19475,10.0581547619,13.035875,11.2686666667,18.2773333333,20.2874166666,8.20008333333,21.2194166667,24.9335,14.6797916667
794.55,11.6973333333,52.2848333333,21.0666666667,48.9343333333,9.10220238095,12.063625,10.1851666667,17.2393333333,19.2978333333,7.22100000001,20.5101666667,24.2538333333,13.616125
794.86,11.55375,52.158,21.0558333333,49.1101666667,8.86186904761,11.9955,10.0530833333,17.2840833333,18.9441666666,7.23133333334,20.684,24.27625,12.8618333334
795.16,11.0824166666,51.81075,20.5459166667,48.8631666667,7.93780952382,11.3302916666,9.45683333334,16.3363333333,18.1866666667,6.35741666667,20.1361666667,23.698,12.3116666667
795.47,10.6764166666,51.7275833333,20.217625,49.1395,7.37932142858,10.8289583333,8.96883333334,15.6738333333,17.686,5.67258333333,19.771,23.3718333333,12.0994583333
795.78,10.7936666667,52.4405,20.420125,49.6759166666,7.38464285714,10.902875,9.36508333334,15.88625,18.307,5.68791666667,20.1059166666,23.6509166667,12.225625
796.09,10.9075833334,52.7600833333,20.25275,50.0861666667,7.08509523809,10.5959583333,9.63375000001,15.8505,18.2656666666,5.45375,20.24275,23.6795833333,12.7123333333
796.40,11.1466666667,52.88,20.3033333333,50.42,7.18571428572,10.7966666667,9.89999999998,16.0466666667,18.56,5.26,20.4533333333,23.7866666667,13.3133333333
796.70,11.7076666666,52.82625,20.575875,50.40275,7.68701190476,11.1925416667,10.1491666667,16.2571666667,18.4893333333,5.48741666667,20.972,24.0690833333,13.5827916666
797.01,12.4638333333,53.203,21.053625,50.7563333333,8.38688095237,11.6185,10.517,17.19275,18.93575,6.00491666667,21.38925,24.6449166667,14.4272916667
797.32,12.0435833333,52.8504166667,20.787,50.4630833333,7.98670238096,11.2004166667,10.0661666667,16.7858333333,18.4193333334,5.4035,21.111,23.94825,13.9847083333
797.63,12.4799166667,53.47875,21.5111666667,51.1886666667,8.33520238096,11.8823333333,10.6770833333,16.927,18.7634166667,5.7625,21.5878333333,24.31225,14.2661666667
797.93,13.38125,53.80625,21.9818333333,51.5625,9.13064285715,12.8605416667,11.43825,17.8419166667,19.8183333333,6.32325,22.456,24.9265,14.9805833333
798.24,13.848,54.4798333334,22.4809166667,52.2874166667,9.59864285715,13.3305833333,11.8668333333,18.1849166667,20.5338333333,6.461,22.7873333333,25.49,15.801875
798.55,13.9356666667,55.0408333333,22.244375,53.2644166667,9.81864285713,13.3003333333,11.70325,18.2813333333,20.7736666666,6.67658333333,22.6341666666,25.80725,15.6978333333
798.85,13.5699166667,54.606,21.8502083334,52.5864166666,9.65653571428,12.88625,11.4370833333,17.87125,20.3585833333,6.51933333333,22.3568333333,25.92125,14.9765416667
799.16,14.35575,54.5861666667,22.2447916667,52.7445833333,10.0359047619,13.559375,11.796,18.2239166667,20.4351666667,6.98258333334,22.7885833334,26.5784166667,15.191125
799.47,15.2435833333,54.7649166666,22.8475,52.75425,10.903452381,14.578,12.5461666667,19.0740833333,21.2263333333,7.98641666668,23.7398333333,27.2018333333,15.7817916667
799.78,15.5694166667,55.5006666666,23.4044166667,52.8973333333,11.3013333333,14.805625,12.8155,18.9900833334,21.5145833333,8.43366666667,24.0964166667,27.5675,15.8168333333
800.08,14.9119166667,55.5214166667,23.4105416667,52.9735833333,10.8894880952,14.5851666667,12.7900833333,18.6343333333,21.2629166666,8.01766666667,23.8251666666,27.3863333333,15.3927916667
800.39,14.1749166667,55.4461666667,23.0043333333,52.8499166667,10.7515952381,14.5106666667,12.5113333333,17.9126666667,20.8966666666,7.34100000001,23.4406666667,27.2081666667,14.988
800.70,13.9876666667,55.98075,23.269625,53.48375,10.9897142857,14.924875,12.6743333333,17.9870833333,21.3645833333,7.42266666666,23.7098333333,27.8536666667,15.497875
801.00,14.2361666667,56.3019166667,23.5433333333,53.74875,11.3627857143,15.5778333334,12.96375,18.6138333334,22.148,8.04983333333,24.2563333333,28.772,16.605
801.31,13.9854166666,56.3556666666,23.61225,53.7288333333,11.2927738095,15.7247083333,12.6875,18.113,21.8653333333,8.08308333334,24.2181666666,28.5255833333,16.7136666667
801.62,14.2205833333,55.6636666667,23.2947083333,52.83175,11.3437619048,15.69825,12.54625,18.3873333333,21.7513333334,8.42591666666,24.34425,28.0325833333,16.547
801.92,14.8745,56.11225,24.4637916666,53.0405833333,12.2079642857,16.793125,13.5416666667,19.562,22.5184166666,9.34458333332,25.58975,28.7530833333,17.896125
802.23,15.1164166667,55.34625,24.5652083333,52.5180833333,12.1725714286,16.8745416667,13.5965,19.91075,22.4895,9.55066666667,25.4006666667,28.1080833333,18.6666666667
802.54,14.5396666667,54.7175833333,23.8947916667,52.1118333333,11.7995595238,16.2450416667,13.2863333333,19.4090833334,21.7638333334,9.20699999999,24.7340833334,27.53725,18.5087083333
802.84,13.77775,54.5151666667,23.056125,52.3466666667,11.2253809524,15.6404583333,12.6006666667,18.6180833334,20.9340833333,8.63533333334,23.8539166667,26.8043333333,17.4140833333
803.15,13.1164166667,53.8295833333,22.240375,52.2478333334,10.5802976191,15.0465,11.938,18.4496666666,20.5736666667,8.17833333333,23.341,26.1470833334,16.86825
803.46,12.9569166667,53.2725,21.3097916667,52.28075,9.86638095239,14.069875,11.0590833333,17.9631666667,20.3920833334,7.52124999999,22.7116666667,25.5076666667,15.8895
803.76,13.0671666667,52.7881666666,21.0538333333,52.245,9.27188095239,13.5200833333,10.6569166667,17.856,20.1323333333,7.37224999999,22.5740833333,25.0156666666,15.402625
804.07,13.616,52.5046666667,21.1337916666,51.6854166667,9.35435714287,13.5026666667,10.9160833333,17.9229166666,20.1155,8.16166666666,22.8075,24.7115,15.1607916666
804.38,13.4461666667,51.7685,20.6016666667,50.8416666667,9.06367857144,13.121625,10.6116666666,17.3539166667,19.3851666667,7.73100000001,22.0419166667,24.0963333333,14.26075
804.68,13.5828333333,51.49975,20.592375,51.0484166667,9.24403571429,12.8674166667,10.7666666667,17.74575,19.6281666666,8.01966666666,22.2758333333,23.9440833334,14.2827916667
804.99,12.3986666666,51.38625,20.28425,51.1059166667,8.66059523808,11.9741666666,10.1400833333,17.1885,19.19775,7.26650000001,21.42525,23.567,13.5397083333
805.30,11.1059166667,50.5089166667,19.0045,50.2663333333,7.57589285714,10.6126666667,8.96766666667,16.0948333333,18.3896666667,5.9995,20.2850833333,22.1960833333,12.0183333334
805.60,10.2340833333,49.98425,17.9389583334,49.9606666666,7.07674999999,9.78250000002,8.00375000001,15.1508333333,17.8839166667,5.19158333334,19.5176666667,21.74825,10.8427916667
805.91,10.4246666667,50.8825,18.3484166666,50.55675,7.40063095239,9.96733333332,8.19025000001,15.458,18.3524166667,5.3435,19.70425,21.8113333333,11.4862916667
806.21,10.8445,51.3035,19.106,50.6956666666,7.76777380952,10.2407083333,8.57325000001,15.89875,18.874,5.53425,20.1936666667,22.4168333333,12.1200833333
806.52,11.22675,51.64075,20.1182083333,51.2933333333,7.88884523809,10.754,9.06891666667,16.109,18.9136666666,5.92483333333,20.1584166667,23.0356666666,12.7140833333
806.83,11.7171666667,52.6988333333,21.0005833333,51.81025,8.49058333334,11.93725,9.51558333334,16.5199166667,19.3573333333,6.40083333334,20.7518333333,23.573,13.8372083333
807.13,12.95125,53.4815833333,22.118875,52.1276666667,9.66646428571,13.1649166667,11.09775,17.4323333333,20.519,7.64016666668,21.7680833333,24.3551666666,15.099
807.44,13.2419166666,53.9301666666,22.2642083333,52.4055,9.73577380952,13.609,11.5541666667,17.4249166667,20.9964166667,7.6075,22.1461666667,24.6495,15.6107916667
807.74,13.0406666667,54.14175,22.0142916667,52.653,9.59140476192,13.4105833333,11.5435833333,17.0824166667,20.9496666667,7.35191666666,22.5465,24.5841666667,15.9682083333
808.05,12.5680833333,54.03875,21.4084583333,52.2834166667,9.00026190476,13.01975,11.2218333333,16.34275,20.0068333334,6.68858333333,21.77925,24.3948333333,15.4907083333
808.35,13.8436666666,54.4304166667,21.9472916667,52.4831666666,9.84448809525,14.2175416667,12.3044166667,16.87925,20.3825,7.68708333333,22.4489166667,25.17,16.29675
808.66,14.826,55.0151666667,22.8260416667,52.2965,10.7939404762,15.6787916667,13.6103333333,17.5195833333,21.2174166666,8.67933333333,23.2945,26.1566666667,17.1729166667
808.97,15.2309166667,56.4336666667,23.5294166667,52.8623333334,10.8643809524,16.2684583333,14.28575,17.5771666667,21.7175833333,8.48216666667,23.8270833334,26.4443333334,17.5505833334
809.27,14.5140833333,56.0646666666,22.9992916666,52.5455,10.2663333333,15.925375,13.6566666667,16.8810833333,21.1325,7.92233333334,23.4995833333,25.7055,16.08175
809.58,14.44325,56.2725,22.8760833333,52.6120833334,10.0672976191,15.762875,13.3676666667,16.8745,21.2130833333,8.01699999999,23.4455,25.3523333333,16.1875
809.88,14.56775,55.8036666667,22.6587916667,51.7314166666,10.6605119048,16.2179583333,13.5450833333,17.2319166667,21.3760833333,8.50383333333,23.9325833334,25.2420833333,16.1866666666
810.19,14.7326666667,55.098,22.7405833333,51.03375,10.8223928572,16.074,14.0284166667,17.5045,21.0249166667,8.85908333333,23.9660833333,25.0890833334,16.087375
810.49,12.6655833333,54.222,21.307125,50.3128333333,9.30698809525,14.546625,11.9758333333,15.986,19.2419166667,7.10075000001,22.6821666667,23.7121666667,14.4085416667
810.80,12.09825,53.77425,21.08075,50.1215,9.04335714286,14.3545,11.5003333333,16.0779166667,18.5443333333,6.46491666667,22.23475,23.5798333333,14.0648333333
811.10,12.7291666667,53.9189166667,21.9418333333,50.8044166667,9.64673809525,14.7867083333,11.9154166667,16.5635833333,19.0048333333,7.31383333334,22.4746666667,24.01775,14.69775
811.41,13.1206666667,54.2926666666,22.7649583333,50.70925,10.0597380952,15.4395,12.16875,17.0494166666,19.5969166667,7.71750000001,22.8443333333,24.6453333333,15.1970416667
811.71,11.09825,53.3754166667,21.59625,49.52325,8.29522619048,13.8871666667,10.5930833333,15.7610833333,18.2780833333,6.11166666667,21.7200833333,23.4839166666,14.1255
812.02,10.3285833333,52.3081666667,20.584,49.0023333334,7.09259523809,12.2994166666,8.94933333334,14.5246666667,16.686,5.12516666666,20.6084166667,22.6233333333,13.1602083333
812.32,11.1370833333,52.2683333333,21.266625,49.4645833333,7.91738095238,12.91875,9.69633333335,15.8585,17.2410833333,6.11366666667,21.2909166667,23.2866666666,14.3934166667
812.63,11.2524166667,52.6233333333,20.8235833333,49.4774166667,7.77552380953,13.3973333333,9.51683333332,16.282,17.3471666667,5.868,21.1638333333,23.7179166666,14.8174166667
812.93,10.8635833333,52.2186666667,20.2760833334,49.2770833333,7.54884523809,13.2229583333,9.27716666668,15.7228333333,16.7770833333,5.14058333333,20.9739166667,23.6445833333,14.1515416666
813.24,10.8895833333,52.362,20.2657083333,49.6625,7.08146428572,13.0675833333,9.35583333333,15.7669166667,16.5440833333,4.50916666667,21.1963333333,23.7218333333,14.0032083334
813.54,10.4606666667,51.68325,19.3154166667,49.5353333333,6.15745238095,12.520875,8.94266666666,15.2313333333,16.0885,3.99625,20.7558333333,23.6164166667,13.548125
813.85,11.796,51.8393333333,19.8931666667,49.8254166667,6.70378571428,13.2809583333,10.07,15.8035,16.70775,4.95266666666,21.2701666667,24.4450833333,14.6475416667
814.15,12.0781666667,52.1194166666,19.73775,50.3704166667,6.93997619047,13.2974166667,10.18525,15.7099166667,16.7180833333,5.39108333333,21.214,24.3415,14.5784166666
814.46,12.2126666666,52.0320833333,19.2889166666,49.8975833333,6.69863095238,13.4185416667,10.5091666667,15.8355833333,16.6975833333,5.79841666668,21.3259166667,24.0661666667,14.4345
814.76,11.9965833333,51.4943333333,18.4619583333,49.668,6.14669047618,12.385875,10.47125,15.5665,16.3346666667,5.40666666667,20.7969166666,23.6405,13.6155416666
815.07,13.6268333333,52.595,19.4580833334,50.8995,7.69516666668,13.616625,11.4143333333,16.8113333333,17.4421666667,6.47216666666,21.3400833333,24.5140833333,14.4644583333
815.37,13.80525,53.3104166667,19.3921666667,51.8484166666,7.97803571429,13.768875,12.23875,17.7109166667,17.9824166667,6.53708333333,21.57475,24.8955833333,15.1315416667
815.68,14.4318333333,53.9265,19.8465,52.6000833333,8.48564285713,13.8106666667,12.5523333333,17.8465833333,18.3061666667,6.80891666667,21.6165,25.5534166667,15.236
815.98,15.557,53.6521666667,21.0753333334,52.7443333333,9.84953571428,14.10925,13.4484166666,18.5633333333,19.2899166667,7.80866666668,21.9631666667,26.3820833333,16.4850833333
816.29,14.8270833333,53.0056666667,20.5669583333,52.1915,8.99682142858,13.0025833333,12.5451666667,17.9131666667,18.3354166667,6.96616666668,20.8081666667,25.5931666666,15.8724583333
816.59,15.217,53.3531666666,20.5175833333,52.1105,9.60416666667,13.1362083333,12.6430833333,18.0868333333,18.501,7.42608333334,20.8875833333,25.7101666667,16.1537083333
816.89,15.6226666666,54.7871666666,21.25675,52.7085833333,10.6059761905,13.7608333333,12.9826666667,18.4593333333,19.16875,7.6635,21.2766666667,26.1031666667,16.508875
817.20,15.8576666667,56.072,21.462,53.6355,11.535797619,14.4540416667,13.41125,18.6940833333,20.3411666667,7.69974999999,22.037,26.5106666667,16.6082916667
817.50,14.9615833333,55.6415833333,20.814125,52.7586666667,10.8128333333,13.908125,12.4808333333,18.3045833333,19.85625,6.59966666668,21.8581666666,26.0439166667,16.0773333333
817.81,15.5253333333,56.24525,21.7844583333,53.1274166666,11.5164285714,14.6019583333,12.88025,19.0051666667,20.5549166667,6.82991666667,22.3830833334,26.8559166667,17.0470416666
818.11,15.7213333333,55.68975,21.7961666667,52.7484166667,11.4784285714,15.0077916667,12.8063333333,18.8289166667,20.60575,6.88891666666,22.73275,26.96075,17.4195416667
818.41,15.5589166667,55.5723333334,21.4795,52.4925,10.7191785714,14.8665416667,12.80625,18.2361666667,20.5690833333,6.62150000001,23.1035833333,26.519,17.2457083333
818.72,15.7566666667,55.6584166667,21.7354583333,52.5324166667,10.6611190476,15.3055,12.79675,18.297,20.9639166667,7.02749999999,23.5120833333,26.7094166667,17.2165
819.02,15.10225,55.3750833333,21.3226666667,52.0980833333,9.99505952381,14.928125,12.18125,17.9199166667,20.5368333333,6.60575,23.3168333334,25.9565,16.7111666667
819.33,14.4918333333,55.74525,21.3652916666,52.0055,9.49101190474,14.6272916667,12.2765,17.7439166666,20.3591666667,6.36200000001,23.6449166667,25.4064166667,16.632875
819.63,14.8964166667,55.89325,22.228125,52.4690833333,9.97642857141,15.0972916666,12.9454166667,18.3381666667,21.0690833333,7.26175000001,24.33625,25.8559166667,17.423625
819.93,14.4598333333,55.4511666667,22.1520416667,52.2510833333,9.67976190475,14.5429166667,12.8155833333,18.2619166667,20.7770833333,7.23725000001,23.7620833333,25.8955,17.156
820.24,14.2898333333,55.32025,22.12625,51.9785833334,9.48227380952,14.353375,12.5904166667,18.3908333333,20.5625,7.50016666667,23.6535,25.8620833333,17.1612916667
820.54,13.83575,54.7949166667,21.9689166667,51.3530833333,9.13970238096,13.666875,12.1064166667,18.34425,20.0151666666,7.54283333334,23.1359166667,25.6835833333,16.778875
820.85,14.0864166667,54.7298333334,22.2015416667,51.498,9.54773809524,13.8195833333,12.4055,18.663,20.1668333333,8.03549999999,23.1895,25.8905,17.0218333333
821.15,14.0110833333,54.7414166667,22.1560416667,51.4469166667,9.56311904762,13.7725416667,12.3024166667,18.7269166666,20.1866666667,8.17175000001,23.11175,25.862,16.9747916667
821.45,14.0249166667,54.75475,22.1825833333,51.4701666667,9.71436904762,13.8140416666,12.39975,18.82075,20.3113333333,8.34233333332,23.1331666667,26.02575,16.9620416667
821.76,13.74175,54.8074166666,22.1135416667,51.4489166666,9.59754761906,13.6735416667,12.13575,18.7103333333,20.0900833334,8.16375000001,22.9355833333,25.9841666667,16.8689583333
822.06,13.7565833333,55.0265833334,22.2599166667,51.63375,9.6766904762,13.7477916667,12.16625,18.7480833333,20.1206666667,8.15658333334,22.9245833334,26.08,16.9915
822.36,13.594,54.8681666666,22.1234583333,51.5084166667,9.53323809523,13.6307083333,12.0971666667,18.60875,19.96475,8.00274999999,22.71625,25.9824166666,16.906125
822.67,13.6140833334,54.9055833333,22.071375,51.6100833333,9.4601904762,13.673875,12.0370833333,18.58025,19.9529166667,8.02216666668,22.6706666667,26.1425,16.7945416667
822.97,13.65775,54.8303333333,22.0327083333,51.51075,9.52182142856,13.69375,12.03325,18.6185,19.9510833333,8.08900000001,22.5701666667,26.1929166666,16.783125
823.27,13.6595,54.8881666667,21.9367916667,51.6400833333,9.4814404762,13.6906666667,11.9111666667,18.5836666667,19.9905,8.03933333333,22.5009166666,26.1375833334,16.8222083333
823.58,13.5298333333,54.5470833333,21.6798333333,51.5596666667,9.23954761906,13.4739583333,11.7270833333,18.3934166667,19.8811666666,7.71375,22.2275,26.0136666666,16.579
823.88,13.5665833333,54.7241666667,21.69475,51.88175,9.23245238096,13.6320833333,11.75125,18.3273333334,20.046,7.63933333333,22.2974166667,26.18575,16.591625
824.18,13.3965833333,54.9063333334,21.6725,51.92925,9.04492857142,13.551375,11.6690833334,18.15975,20.0633333334,7.40275,22.1565833333,26.1978333334,16.3899166667
824.49,13.155,54.72875,21.3810833333,51.8579166667,8.90584523808,13.3049166667,11.4911666667,17.7933333333,19.8010833334,7.00258333333,21.8605,25.97925,16.056875
824.79,13.2719166667,55.2949166666,21.619625,52.44625,8.96085714285,13.443,11.5269166667,17.8366666667,19.86325,6.95341666667,22.0939166667,26.10375,16.1232916667
825.09,13.5365,55.3154166667,21.6485833334,52.4721666667,8.98433333332,13.4430833333,11.744,17.9448333333,20.05225,7.07058333333,22.1911666666,26.32175,16.0647916667
825.39,13.73175,55.1278333333,21.5439166667,52.1831666667,9.16067857142,13.6425416667,11.9971666667,18.1275833333,20.2315,7.29125000001,22.3154166667,26.42125,16.073
825.70,14.1233333333,55.4660833333,21.9396666666,52.4746666667,9.49666666666,13.964875,12.22775,18.4895833333,20.6160833333,7.65783333334,22.8045833333,27.0574166667,16.2082916666
826.00,14.1033333333,55.4695833334,22.035625,52.47475,9.63495238096,13.946,12.1235,18.4769166667,20.59825,7.64741666667,22.755,26.9305833334,16.4545416667
826.30,13.9503333333,55.5698333333,21.8122916667,52.3985833333,9.41178571428,13.8292916667,12.0503333334,18.35,20.5318333333,7.4265,22.84,26.71575,16.334375
826.61,14.2993333333,55.9185833333,22.2119166666,52.5968333333,9.79334523808,14.2135416667,12.4708333334,18.5753333333,20.8915833333,7.72883333334,23.2955,27.0796666667,16.6192916666
826.91,14.0766666667,55.9921666667,22.461125,52.4619166667,9.90692857141,14.34375,12.4268333333,18.6054166667,20.7638333333,7.71516666667,23.394,26.98275,16.8202083333
827.21,13.5269166666,55.6496666667,22.271625,52.0945,9.39560714286,13.9717083333,12.0848333333,18.26075,20.2514166667,7.0175,22.9425833333,26.4048333333,16.47575
827.51,13.49675,55.5415833333,22.242375,52.1560833333,9.38966666667,13.742625,11.93825,18.07375,20.1921666667,6.80516666667,22.9535,26.2825,16.5000416666
827.82,13.3618333333,55.7916666667,22.2811666667,52.211,9.06408333334,13.7276666667,11.6973333333,18.0674166667,20.17625,6.62991666667,22.9421666666,26.326,16.473875
828.12,12.7623333333,55.19325,21.8104583333,51.4460833333,8.65020238095,13.2602083333,11.056,17.5715833333,19.5875833334,6.16441666667,22.1285,25.6320833333,16.0799583333
828.42,12.5590833333,54.6023333333,21.6235833333,51.2174166666,8.64604761905,13.0494583333,10.7505,17.1790833333,19.3728333333,5.9205,21.8209166667,25.2759166667,16.0382916667
828.72,11.8010833333,54.2554166667,21.4794166667,51.2056666666,7.92236904762,12.2549583333,9.83208333334,16.3880833334,18.7368333333,5.11991666666,21.2585833333,24.6108333333,15.3579166667
829.02,11.22225,53.8095,21.0424166667,50.7461666666,7.40888095238,11.8967083333,9.23808333332,15.7988333333,18.2539166666,4.51308333333,20.6561666667,23.8678333333,14.8862083333
