wavelength,Back_TanVelf,Belly_TanVelf,Breast_TanVelf,Crissum_TanVelf,Crown_TanVelf,DorTail_TanVelf,Patch10_TanVelf,Patch11_TanVelf,Patch12_TanVelf,Rump_TanVelf,Throat_TanVelf,WingTip_TanVelf
630.60,6.28258333334,16.5086666667,11.7584166667,16.3366666667,5.14983333333,6.99891666667,11.0133333333,6.75658333333,10.5799166667,67.6395,9.55149999999,8.213375
630.93,6.36575,16.5936666667,11.8161666667,16.4660833333,5.19883333334,7.10075,11.0455833333,6.84108333333,10.6121666667,67.50125,9.62400000001,8.32304166666
631.26,6.35033333333,16.6240833334,11.8048333334,16.46825,5.21425,7.08333333333,10.9886666667,6.8055,10.5861666667,67.373,9.59341666668,8.28416666667
631.60,6.32991666667,16.6929166667,11.79725,16.5245,5.19308333333,7.09025,10.9846666667,6.82216666666,10.5860833333,67.3085833333,9.58333333334,8.28504166667
631.93,6.35508333333,16.74175,11.8255833333,16.5539166667,5.19016666667,7.1115,11.0008333334,6.838,10.5880833333,67.2004166667,9.59275,8.29204166668
632.26,6.3265,16.7965,11.8379166667,16.5790833333,5.16558333333,7.09366666667,10.9915833334,6.80141666667,10.57025,67.1338333333,9.59000000001,8.28866666666
632.59,6.36991666667,16.8803333333,11.8504166667,16.6725833333,5.18708333333,7.1075,10.9838333333,6.797,10.6131666667,67.1318333334,9.64641666667,8.31929166667
632.92,6.39233333333,16.9745833333,11.94975,16.7599166667,5.22308333333,7.17666666667,11.0329166666,6.80408333333,10.6700833333,67.1895,9.68833333333,8.38945833333
633.26,6.36458333334,16.9835,11.9428333334,16.7441666666,5.20575,7.135,11.0089166667,6.76891666666,10.65125,67.11625,9.66099999998,8.38833333333
633.59,6.3675,17.01075,11.9695833333,16.7833333333,5.21091666666,7.12216666667,11.0115,6.78591666666,10.64775,66.9935,9.66841666666,8.44320833332
633.92,6.37208333333,17.0123333333,11.9309166667,16.8186666666,5.15733333333,7.098,10.9843333334,6.75808333333,10.61825,66.7998333333,9.67308333334,8.44783333333
634.25,6.41833333333,17.1168333333,11.9703333333,16.9026666667,5.18325,7.14816666667,10.9993333333,6.82508333333,10.6178333333,66.763,9.67808333333,8.51354166667
634.58,6.37308333333,17.162,11.9374166667,16.9003333333,5.156,7.09916666667,11.0111666667,6.79025,10.5934166667,66.6338333333,9.639,8.45708333333
634.91,6.36766666667,17.1703333334,11.8964166667,16.9293333334,5.13616666667,7.08508333333,11.0281666667,6.76358333333,10.59775,66.4499166667,9.624,8.44679166666
635.25,6.32233333333,17.1380833334,11.8488333334,16.8726666667,5.07275,7.00925,10.9438333333,6.67741666667,10.5374166667,66.1885833333,9.57883333333,8.367625
635.58,6.25933333334,17.1630833333,11.829,16.8425833333,5.08083333333,7.01008333333,10.87525,6.63233333333,10.48125,66.0454166667,9.53908333333,8.34908333334
635.91,6.25733333333,17.2365,11.85825,16.9374166667,5.09616666667,7.01925,10.8434166667,6.66933333333,10.4856666667,65.9531666667,9.53391666665,8.37733333333
636.24,6.28141666666,17.2415,11.84275,16.9228333333,5.09,7.05016666666,10.8276666667,6.68241666667,10.4865833333,65.77525,9.47241666666,8.36029166666
636.57,6.32733333333,17.2726666667,11.7971666667,16.9185833333,5.07375,7.01741666667,10.8145,6.68866666667,10.4615,65.5208333333,9.46491666668,8.37691666667
636.90,6.36208333333,17.32725,11.7814166667,16.9725,5.08725,7.06908333333,10.8325,6.71133333334,10.4770833333,65.3988333333,9.49000000002,8.39925
637.23,6.35266666666,17.3508333333,11.776,16.9904166667,5.10358333334,7.08258333334,10.8475833333,6.71583333333,10.4535,65.2363333333,9.47266666665,8.41175000001
637.56,6.30483333333,17.3958333333,11.77125,17.0345,5.10375,7.04608333333,10.80175,6.69925,10.4335833333,65.2071666666,9.43408333332,8.43433333334
637.90,6.33941666666,17.3985,11.75725,17.1299166667,5.10033333333,7.028,10.8115,6.681,10.4924166667,65.0496666667,9.44750000001,8.44091666666
638.23,6.40983333333,17.4675,11.8155833333,17.2476666666,5.16358333333,7.07258333333,10.8545833333,6.73825,10.5450833333,64.9398333333,9.52416666668,8.52616666667
638.56,6.43858333333,17.58375,11.9133333333,17.329,5.197,7.14683333333,10.8920833333,6.80341666667,10.5860833333,64.8258333334,9.57491666666,8.57791666666
638.89,6.47791666667,17.6786666667,11.9413333333,17.4138333333,5.26925,7.21483333333,10.9605833333,6.86141666666,10.6425833333,64.7403333333,9.64124999999,8.67216666667
639.22,6.54216666667,17.6936666667,11.9640833333,17.5166666666,5.27916666667,7.23316666667,11.0025,6.8815,10.7026666667,64.661,9.68041666665,8.70458333333
639.55,6.52608333333,17.6336666667,11.8923333333,17.4546666666,5.21933333334,7.19433333333,10.9819166667,6.82508333333,10.6655833333,64.3854166667,9.63808333334,8.631125
639.88,6.4895,17.69375,11.88775,17.5076666667,5.204,7.16491666667,10.97425,6.83033333334,10.6660833333,64.17025,9.64066666667,8.64391666668
640.21,6.466,17.7350833333,11.9085,17.5505833334,5.23033333334,7.17191666667,10.9731666667,6.84966666667,10.6691666667,64.05375,9.71608333332,8.64891666667
640.54,6.47758333333,17.7868333333,11.9201666667,17.5705833333,5.23583333334,7.16158333333,10.9883333333,6.82541666667,10.6725,63.88125,9.69558333334,8.65991666668
640.87,6.46958333333,17.81175,11.846,17.5871666667,5.19841666667,7.10966666666,10.9353333334,6.77233333333,10.6334166667,63.69825,9.67958333334,8.61504166667
641.20,6.45225,17.8261666666,11.833,17.6144166667,5.16966666666,7.10333333333,10.9619166667,6.75958333333,10.6156666667,63.5918333333,9.64825,8.57345833334
641.53,6.38325,17.80375,11.77175,17.5491666666,5.12825,7.062,10.9135833333,6.70591666667,10.5048333333,63.4489166667,9.61449999999,8.50975
641.87,6.29833333333,17.7425,11.6969166667,17.4815833333,5.04966666667,6.99841666667,10.80125,6.60558333333,10.4394166667,63.23825,9.50350000002,8.43191666668
642.20,6.31191666667,17.758,11.6441666667,17.4939166667,5.0675,6.96516666667,10.7446666666,6.54333333334,10.4364166667,63.1205833333,9.47916666668,8.42570833332
642.53,6.29758333333,17.7285833333,11.593,17.55,5.06316666667,6.928,10.7065,6.53083333333,10.4079166667,62.9699166667,9.46416666666,8.37741666666
642.86,6.31425,17.8170833333,11.5819166667,17.5763333334,5.07991666667,6.99191666666,10.7174166667,6.59241666667,10.40425,62.8395,9.49766666666,8.40516666668
643.19,6.39725,17.91625,11.6119166667,17.677,5.15841666667,7.03066666667,10.77775,6.65116666667,10.4335833333,62.7329166667,9.57900000001,8.48575
643.52,6.48141666667,17.979,11.67725,17.7431666667,5.23025,7.07933333333,10.8450833333,6.72533333333,10.4784166667,62.69675,9.65791666667,8.55841666666
643.85,6.49141666667,17.998,11.6475833333,17.7896666667,5.20258333334,7.06575,10.8501666666,6.73641666667,10.4593333333,62.60475,9.53183333333,8.540375
644.18,6.47675,18.0434166666,11.696,17.8320833333,5.19958333333,7.07783333334,10.87325,6.78483333333,10.4825,62.5389166667,9.53691666667,8.52125000001
644.51,6.48441666667,18.0548333333,11.7584166667,17.843,5.22191666666,7.12608333333,10.9058333333,6.82833333334,10.5205,62.35925,9.50958333333,8.56374999999
644.84,6.53508333333,18.1844166667,11.7784166667,17.9179166667,5.23591666667,7.21125,10.9748333333,6.88241666667,10.5674166667,62.2418333333,9.55083333333,8.60066666666
645.17,6.54683333333,18.23725,11.809,17.9506666667,5.26716666667,7.20916666667,10.9678333333,6.89091666667,10.5920833333,62.0885,9.54008333334,8.60083333334
645.50,6.58633333333,18.3334166667,11.829,18.0008333333,5.33416666667,7.24766666667,11.0436666667,6.96466666666,10.6463333333,61.977,9.59225000001,8.64704166668
645.83,6.58516666667,18.3900833333,11.8179166667,18.0310833333,5.34816666666,7.27616666667,11.1035833333,7.03025,10.6445,61.8400833333,9.60016666666,8.67208333334
646.16,6.58041666667,18.4641666667,11.8321666667,18.06125,5.314,7.32675,11.1139166667,6.99508333333,10.64325,61.7995,9.54216666667,8.683875
646.49,6.50733333333,18.39175,11.7965833333,18.05675,5.25625,7.21433333334,11.0296666667,6.8945,10.6003333333,61.5345833333,9.47816666667,8.62491666666
646.82,6.41891666667,18.3848333333,11.7655833333,18.0280833333,5.18008333333,7.15375,10.92825,6.7975,10.5578333333,61.4086666667,9.42083333335,8.53762500001
647.15,6.38691666666,18.3966666666,11.726,18.0860833333,5.14116666666,7.13308333333,10.9166666667,6.73358333333,10.5235,61.2245,9.38066666666,8.53133333332
647.48,6.40016666667,18.4239166667,11.7481666667,18.1306666667,5.15258333333,7.16391666667,10.90775,6.73266666666,10.5384166667,61.06775,9.4945,8.60220833333
647.81,6.41333333334,18.4415,11.7219166666,18.2249166666,5.17116666667,7.20125,10.909,6.74533333333,10.5275,60.9290833333,9.52191666666,8.63883333333
648.14,6.43091666667,18.5874166667,11.7720833333,18.391,5.189,7.25175,10.9508333333,6.75075,10.54225,61.0420833333,9.58416666667,8.67979166666
648.47,6.46591666667,18.58575,11.7945833333,18.4188333333,5.28541666667,7.25391666667,10.9513333333,6.76983333333,10.5641666666,60.872,9.62574999999,8.70091666666
648.80,6.536,18.6674166666,11.84325,18.4990833333,5.31991666667,7.34616666667,11.0291666667,6.85533333333,10.6455,60.6973333333,9.68150000002,8.81929166667
649.13,6.57033333333,18.6851666667,11.8964166666,18.5885833333,5.32575,7.42433333333,11.0525,6.88608333333,10.652,60.6071666667,9.69366666665,8.83683333332
649.46,6.60458333333,18.743,11.9649166666,18.6706666667,5.30566666667,7.48591666667,11.0936666667,6.89291666667,10.6538333333,60.59025,9.73483333335,8.90258333332
649.79,6.69225,18.80825,12.0408333333,18.7025833333,5.38641666667,7.5275,11.1369166667,6.95658333333,10.668,60.4409166666,9.82708333335,8.976375
650.11,6.69558333333,18.9408333333,12.039,18.7841666667,5.38583333333,7.54133333333,11.1585,7.02241666667,10.6855833333,60.4635,9.83424999999,9.01025000001
650.44,6.74333333333,19.0279166667,12.0740833333,18.8593333334,5.43541666667,7.626,11.2316666667,7.08691666667,10.7766666667,60.3611666667,9.84316666665,9.11250000001
650.77,6.74291666667,19.0980833334,12.0913333333,18.8690833333,5.42966666667,7.66300000001,11.2584166667,7.087,10.8003333333,60.3445,9.87533333336,9.13587499999
651.10,6.66683333333,19.08275,12.005,18.84675,5.39566666666,7.6115,11.2071666667,7.04616666667,10.763,60.2075,9.77041666668,9.08808333334
651.43,6.64325,19.1334166667,12.0163333333,18.816,5.3705,7.57458333333,11.16825,6.99708333334,10.75825,60.07725,9.76175,9.09358333333
651.76,6.66141666667,19.10325,11.9640833333,18.7573333333,5.38625,7.60125,11.1658333333,7.02266666667,10.80125,59.7963333333,9.78216666667,9.07391666668
652.09,6.584,19.0239166666,11.8858333333,18.7400833333,5.28291666666,7.52258333333,11.07,6.95908333333,10.7295,59.54875,9.68525000002,9.02320833333
652.42,6.53283333333,19.0555,11.8735833334,18.7613333333,5.26925,7.51083333333,11.0611666667,6.92341666667,10.6949166667,59.5446666667,9.63483333334,8.977125
652.75,6.549,19.1453333333,11.879,18.80675,5.27983333333,7.50375,11.0879166667,6.92358333334,10.7343333333,59.4929166667,9.67758333333,9.00887499999
653.08,6.57008333333,19.1763333333,11.8635,18.7919166666,5.31558333334,7.48475,11.0718333333,6.95208333333,10.8081666667,59.3545833333,9.67716666666,8.98662499999
653.41,6.54575,19.2049166667,11.8450833334,18.7880833333,5.28991666667,7.48058333333,11.088,7.02216666667,10.8090833333,59.2004166667,9.64783333332,8.98141666667
653.74,6.53225,19.1799166667,11.8239166667,18.7805833333,5.26275,7.44483333333,11.1235,6.97766666667,10.7834166667,59.0154166666,9.58183333334,8.96158333332
654.06,6.51741666667,19.18175,11.8385,18.79025,5.24266666666,7.43341666667,11.1218333333,6.94758333334,10.7205,58.8120833334,9.59849999999,8.93320833333
654.39,6.51708333333,19.16,11.8364166667,18.8006666667,5.24883333333,7.41666666667,11.1005,6.956,10.6766666667,58.67675,9.60266666667,8.93329166668
654.72,6.54466666667,19.1804166667,11.84425,18.8535,5.27641666667,7.4375,11.09725,6.94425,10.6963333333,58.6701666667,9.65174999999,8.969
655.05,6.60866666667,19.2021666667,11.8365,18.9046666667,5.33933333334,7.46633333333,11.1294166667,6.98591666667,10.7455,58.4690833333,9.66141666666,9.01879166667
655.38,6.52575,19.1569166667,11.76125,18.8691666667,5.23683333333,7.35516666667,11.0300833333,6.88041666667,10.6328333333,58.354,9.54541666667,8.96825
655.71,6.54433333333,19.2406666667,11.7830833333,18.8828333333,5.24275,7.41391666667,11.0685,6.88691666667,10.6673333333,58.2904166667,9.55275000001,9.01558333333
656.04,6.57216666666,19.26175,11.805,18.94425,5.25775,7.40566666667,11.0583333333,6.85616666667,10.6696666667,58.09625,9.60025,9.03049999999
656.37,6.49708333333,19.2186666667,11.765,18.9131666667,5.21691666667,7.33475,10.976,6.79816666666,10.6123333333,57.93125,9.53666666667,8.94004166666
656.69,6.44291666667,19.2305,11.6821666667,18.964,5.16258333334,7.3125,10.939,6.74441666666,10.5549166667,57.7675833334,9.51741666668,8.88708333334
657.02,6.408,19.23225,11.675,19.00025,5.13441666667,7.2995,10.8583333333,6.64633333333,10.5575833333,57.67175,9.53541666667,8.88695833333
657.35,6.45983333334,19.2495833333,11.6638333333,19.0245833334,5.16841666667,7.33625,10.81475,6.63966666667,10.5408333333,57.50475,9.61500000001,8.92249999999
657.68,6.52166666667,19.3611666667,11.7358333333,19.1568333333,5.24133333333,7.394,10.87975,6.67941666667,10.6269166667,57.4545833333,9.67175,9.02120833334
658.01,6.47308333333,19.4003333333,11.6951666667,19.1668333333,5.24783333333,7.38583333333,10.8340833333,6.63741666666,10.61275,57.2940833334,9.58866666667,8.97095833332
658.34,6.46441666667,19.446,11.7285,19.2065,5.2685,7.38983333333,10.8459166667,6.62775,10.6139166667,57.1325833333,9.58466666667,8.95129166668
658.66,6.46108333333,19.4654166667,11.73825,19.2389166667,5.25141666667,7.41916666667,10.84025,6.63225,10.5936666667,57.062,9.60391666665,8.93000000001
658.99,6.44783333333,19.4645833333,11.7458333333,19.2655,5.24383333333,7.40475,10.8183333334,6.64908333333,10.5489166667,56.854,9.60475000001,8.92691666667
659.32,6.45875,19.48325,11.7654166667,19.2885833334,5.24433333333,7.37541666667,10.81875,6.64725,10.5460833333,56.80875,9.63408333332,8.9285
659.65,6.47025,19.5515833333,11.76525,19.3493333333,5.23408333333,7.41341666667,10.8235,6.66733333333,10.57325,56.75,9.62958333332,8.95895833334
659.98,6.54108333333,19.6380833333,11.7916666667,19.4159166666,5.266,7.483,10.8778333333,6.73591666667,10.63225,56.6128333333,9.69625,9.03712499999
660.31,6.61975,19.7229166667,11.8463333333,19.4586666667,5.31658333333,7.52983333334,10.9514166667,6.7935,10.6723333333,56.5270833333,9.75916666665,9.110375
660.63,6.63075,19.7720833333,11.8488333333,19.4939166667,5.32208333333,7.54041666666,10.9965833333,6.82575,10.6633333333,56.3381666666,9.75424999999,9.126125
660.96,6.62958333333,19.837,11.8668333333,19.5318333334,5.30575,7.55566666667,10.9705,6.81991666667,10.71675,56.3061666667,9.74508333333,9.12566666666
661.29,6.63866666666,19.8919166667,11.83725,19.53475,5.33916666667,7.58825,10.9749166667,6.90333333334,10.7366666667,56.2963333333,9.74508333331,9.14737499999
661.62,6.65833333333,19.8844166667,11.8339166667,19.5518333333,5.319,7.60341666666,10.9969166667,6.94516666667,10.7555833333,56.0693333333,9.77666666668,9.14483333332
661.94,6.70975,19.946,11.8554166667,19.5631666667,5.28166666667,7.65725,11.0551666666,6.9855,10.7738333333,55.916,9.79308333335,9.17745833332
662.27,6.633,19.988,11.78325,19.5764166667,5.1685,7.57816666667,11.0165833333,6.89441666667,10.6673333333,55.8130833333,9.70358333332,9.12808333334
662.60,6.72566666667,20.1525,11.8343333333,19.7415,5.2445,7.671,11.1254166667,6.93833333334,10.7906666667,55.9306666667,9.76975000001,9.21983333334
662.93,6.68975,20.18925,11.77425,19.742,5.22508333333,7.60991666667,11.047,6.90308333333,10.7348333333,55.8208333333,9.75008333333,9.22104166666
663.26,6.6995,20.1981666667,11.7780833333,19.7164166667,5.25816666666,7.58441666666,11.01275,6.91425,10.72625,55.63825,9.74866666666,9.19262500001
663.58,6.6035,20.1780833333,11.7283333333,19.6829166667,5.17883333333,7.473,10.914,6.79058333333,10.6316666667,55.5345,9.63708333333,9.13762499999
663.91,6.47833333333,20.1216666667,11.6693333333,19.6579166666,5.07166666667,7.35875,10.803,6.64841666666,10.5684166667,55.3634166666,9.45633333335,9.024375
664.24,6.4885,20.1671666667,11.6398333333,19.7425833334,5.10308333334,7.39741666667,10.81275,6.64725,10.5725833333,55.2278333333,9.43999999999,9.02254166667
664.57,6.52116666667,20.22775,11.6570833334,19.8223333334,5.18333333333,7.43816666667,10.9196666667,6.69291666667,10.60975,55.0386666667,9.50616666666,9.12408333334
664.89,6.45883333333,20.2199166667,11.5865,19.8574166666,5.126,7.36608333333,10.8514166667,6.599,10.5433333333,54.9055,9.47733333332,9.07349999999
665.22,6.44616666667,20.2675,11.6105,19.9311666667,5.135,7.294,10.8539166667,6.55158333333,10.5200833333,54.8619166667,9.45666666667,9.11466666666
665.55,6.49966666667,20.3034166667,11.6111666667,19.9718333333,5.22875,7.30766666666,10.8788333334,6.53675,10.54375,54.7945833333,9.43975,9.14708333334
665.87,6.58725,20.3861666667,11.7694166667,20.0695,5.40308333333,7.3645,10.9474166667,6.64941666667,10.6958333333,54.8030833334,9.50916666668,9.24416666667
666.20,6.53866666666,20.35325,11.7686666667,20.0143333333,5.36283333333,7.33558333333,10.9116666667,6.63341666667,10.6864166667,54.607,9.50600000002,9.21812500001
666.53,6.60166666667,20.3958333333,11.8419166667,20.1019166667,5.41666666666,7.46333333333,11.0146666667,6.72908333333,10.76075,54.5250833333,9.55283333334,9.27416666667
666.86,6.56366666667,20.4089166667,11.8414166667,20.0651666667,5.36958333334,7.46908333333,11.0339166667,6.69766666667,10.70325,54.3665,9.56866666667,9.32191666667
667.18,6.51616666667,20.449,11.82175,20.1313333333,5.3645,7.51841666667,11.0763333333,6.70716666667,10.7086666667,54.2904166667,9.60674999998,9.33408333332
667.51,6.52816666667,20.47625,11.8148333333,20.1375833333,5.36458333333,7.535,11.0384166667,6.71375,10.6665,54.2163333334,9.67558333333,9.35850000001
667.84,6.52875,20.5154166667,11.8363333333,20.121,5.34475,7.51666666666,11.0193333333,6.696,10.6818333333,54.2091666667,9.64533333333,9.34087499999
668.16,6.49858333334,20.5715,11.8231666667,20.1065,5.328,7.49725,11.0084166667,6.71666666666,10.6596666667,54.1031666667,9.56583333332,9.266
668.49,6.5625,20.586,11.9024166667,20.1200833333,5.35858333333,7.54691666667,11.0666666667,6.77983333333,10.6779166667,53.95125,9.6195,9.25812499999
668.82,6.59391666667,20.6529166667,11.91625,20.1199166667,5.36875,7.58658333334,11.0494166666,6.80691666667,10.6933333333,53.9033333333,9.70666666667,9.23195833333
669.14,6.46833333333,20.7285,11.8683333333,20.167,5.23925,7.53416666667,10.9784166667,6.76766666666,10.6344166667,53.83675,9.70558333333,9.15979166667
669.47,6.53033333333,20.8085,11.89,20.2208333333,5.28333333334,7.62400000001,11.0408333334,6.82616666666,10.6705833333,53.6168333333,9.77616666667,9.20179166667
669.80,6.57016666667,20.85125,11.9126666667,20.2744166666,5.30691666666,7.63858333333,11.0585833333,6.86583333333,10.6771666667,53.5125,9.77425,9.20658333332
670.13,6.51375,20.8810833333,11.9023333334,20.3059166667,5.25125,7.56433333333,11.0013333333,6.80908333333,10.6248333333,53.3385833333,9.73266666667,9.14745833332
