wavelength,Back_UroStof,Belly_UroStof,Breast_UroStof,Crissum_UroStof,Crown_UroStof,DorTail_UroStof,Rump_UroStof,Throat_UroStof,WingTip_UroStof
643.52,7.14783333333,25.6945,24.5641666666,11.6043333333,5.60816666667,8.338,6.10133333333,41.2143333333,9.56066666666
643.85,7.05616666666,25.5265,24.4115,11.4543333333,5.50583333333,8.19133333334,5.994,41.0636666667,9.45366666667
644.18,6.99566666667,25.7091666666,24.3861666666,11.3821666667,5.52266666666,8.198,6.01733333334,41.1775,9.47483333333
644.51,6.98816666667,25.6981666666,24.3511666667,11.3576666667,5.45383333333,8.236,6.0145,41.1576666667,9.47633333333
644.84,7.00033333333,25.7281666667,24.3695,11.4481666666,5.50716666667,8.3,6.04766666667,41.2491666666,9.5725
645.17,7.2095,25.766,24.5221666667,11.6023333333,5.747,8.5305,6.26616666667,41.3411666666,9.79833333335
645.50,7.09416666667,25.7306666667,24.5246666667,11.535,5.7115,8.5245,6.244,41.2003333334,9.76533333334
645.83,7.1075,25.6633333333,24.5846666667,11.5746666667,5.82316666667,8.52616666667,6.29,41.3083333333,9.87683333332
646.16,7.1265,25.7216666667,24.512,11.6305,5.81916666666,8.53483333333,6.24383333334,41.2888333333,9.91000000001
646.49,7.17616666666,25.8635,24.5761666666,11.6738333334,5.86866666667,8.6405,6.3175,41.3998333334,9.99683333334
646.82,7.1725,25.8648333333,24.6436666666,11.6365,5.76466666667,8.6005,6.36033333333,41.5195,9.91216666666
647.15,7.16216666667,25.8808333334,24.5578333333,11.5935,5.74316666666,8.546,6.4035,41.4835,9.93383333333
647.48,7.2785,26.0255,24.7693333333,11.804,5.88883333334,8.692,6.52233333333,41.601,10.0236666667
647.81,7.39716666667,25.9936666667,24.8493333333,11.8313333333,5.94783333333,8.81133333333,6.55783333334,41.575,10.0936666666
648.14,7.39966666667,26.0056666667,24.8576666666,11.8288333333,6.00416666667,8.81383333333,6.52916666667,41.4985,10.0063333333
648.47,7.458,26.0416666667,24.904,11.8961666667,6.00066666667,8.87266666666,6.551,41.5448333333,9.94033333334
648.80,7.36983333334,26.154,24.9313333333,11.9081666667,5.903,8.80866666667,6.45816666666,41.5628333333,9.84233333335
649.13,7.42433333333,26.2118333334,24.9125,11.9856666667,5.92166666666,8.86766666667,6.5085,41.675,9.79433333331
649.46,7.37766666667,26.1375,24.8998333333,11.943,5.81066666666,8.82166666667,6.46916666667,41.5665,9.70633333333
649.79,7.36083333334,26.1153333333,24.9368333334,11.9193333333,5.805,8.86216666667,6.50866666667,41.5888333334,9.73283333333
650.11,7.12266666666,26.0483333334,24.841,11.7998333333,5.67433333333,8.7075,6.339,41.526,9.59916666667
650.44,7.05716666667,26.0008333333,24.7866666666,11.777,5.64783333333,8.60883333333,6.246,41.4896666666,9.53633333334
650.77,7.06916666666,26.0586666666,24.8618333333,11.8888333333,5.7435,8.637,6.26716666667,41.5211666667,9.52816666667
651.10,7.11266666666,26.0788333333,24.7973333334,11.9168333333,5.71316666666,8.66316666666,6.30733333333,41.4838333333,9.605
651.43,7.11866666667,26.1181666666,24.8508333333,12.0281666667,5.77666666667,8.717,6.39483333333,41.4955,9.66433333335
651.76,7.00633333334,25.9535,24.6918333333,11.9175,5.62233333333,8.5445,6.36266666667,41.4223333333,9.62200000001
652.09,6.94283333333,25.8576666667,24.6035,11.8873333333,5.60516666667,8.523,6.38666666666,41.2485,9.66333333332
652.42,6.9795,25.8601666667,24.6593333333,11.8183333334,5.68266666666,8.54683333333,6.47283333334,41.2873333333,9.71850000002
652.75,6.87666666667,25.6861666667,24.5405,11.7141666667,5.6045,8.45683333333,6.3695,41.116,9.60266666668
653.08,6.93683333334,25.858,24.5505,11.7088333333,5.693,8.50316666667,6.389,41.2023333333,9.62866666668
653.41,6.83166666666,25.7683333334,24.4388333333,11.5573333333,5.6295,8.35116666666,6.24883333333,41.0845,9.45683333332
653.74,7.04266666666,25.8261666666,24.6266666667,11.704,5.784,8.53966666666,6.39983333333,41.1571666667,9.51649999999
654.06,7.16533333333,25.8853333333,24.6623333333,11.7795,5.87833333334,8.648,6.513,41.2148333334,9.60016666667
654.39,7.0535,25.7988333333,24.5356666667,11.6215,5.7395,8.65666666667,6.40033333334,41.1826666667,9.48816666665
654.72,6.997,25.7815,24.5688333333,11.5908333333,5.7785,8.61666666667,6.32983333334,41.21,9.48083333335
655.05,6.96516666667,25.7018333334,24.4821666667,11.5026666667,5.7355,8.50716666667,6.21766666667,41.143,9.482
655.38,7.0235,25.7688333333,24.6076666666,11.5476666666,5.8085,8.61666666667,6.19683333334,41.215,9.56016666667
655.71,7.0465,25.7091666666,24.5618333333,11.4816666666,5.79233333333,8.45716666666,6.091,41.2441666667,9.5095
656.04,6.98533333334,25.59,24.4063333333,11.4663333334,5.7,8.37466666667,5.941,41.169,9.4285
656.37,7.12833333333,25.7856666667,24.6028333333,11.5563333333,5.7985,8.43666666667,6.046,41.4106666667,9.59466666666
656.69,7.02133333333,25.6776666666,24.4788333333,11.5068333333,5.711,8.3125,5.99016666666,41.2815,9.5115
657.02,7.0845,25.7445,24.492,11.6583333334,5.72366666667,8.392,6.05933333334,41.199,9.56383333334
657.35,7.16033333334,25.8216666667,24.4783333333,11.7353333333,5.72483333334,8.43633333333,6.10266666667,41.2445,9.72100000001
657.68,7.0945,25.7381666667,24.4606666666,11.6835,5.66766666667,8.44916666667,6.06733333334,41.1068333333,9.68733333334
658.01,7.13916666666,25.7756666667,24.578,11.7811666666,5.65266666667,8.44483333333,6.07966666667,41.1696666667,9.67116666665
658.34,7.08483333334,25.7195,24.5111666666,11.792,5.5465,8.41716666667,5.98716666666,41.1193333333,9.55583333334
658.66,7.11916666667,25.7803333333,24.5213333333,11.904,5.581,8.3845,6.06283333333,41.2473333333,9.62866666666
658.99,7.176,25.8793333333,24.5573333333,12.0155,5.63583333334,8.4495,6.15883333334,41.1906666667,9.646
659.32,7.24766666667,25.9753333333,24.6528333333,12.1028333333,5.662,8.61666666667,6.22566666667,41.2771666667,9.659
659.65,7.27016666667,25.9946666666,24.7318333334,12.0933333333,5.63183333333,8.63883333334,6.27266666667,41.2753333333,9.632
659.98,7.1015,25.8601666667,24.6291666667,12.002,5.45683333334,8.5145,6.131,41.103,9.50383333333
660.31,7.226,25.9621666666,24.7331666666,12.1146666667,5.54216666667,8.72166666666,6.18633333333,41.3358333333,9.5985
660.63,7.20716666666,25.9403333334,24.8493333333,12.16,5.60416666666,8.76583333333,6.19716666666,41.4655,9.69083333334
660.96,7.10466666667,25.8278333334,24.8061666667,12.04,5.5275,8.64616666666,6.10316666667,41.3823333334,9.59366666667
661.29,7.1705,26.0101666667,24.8968333333,12.1563333334,5.6515,8.77466666667,6.17866666667,41.52,9.791
661.62,7.19583333333,26.03,24.9203333333,12.1515,5.7485,8.8425,6.24933333333,41.4655,9.93966666665
661.94,7.20983333334,26.0195,24.9686666667,12.1196666667,5.81266666666,8.89766666666,6.3605,41.5426666666,10.0228333334
662.27,7.23416666667,26.0268333333,25.0608333334,12.0315,5.81616666667,9.09083333333,6.35633333333,41.4758333333,9.96683333331
662.60,7.15566666667,25.9461666667,25.0108333333,11.9573333334,5.79,9.0985,6.38333333333,41.5045,9.87466666665
662.93,7.06333333334,25.9083333334,24.9931666667,11.9063333334,5.79266666667,9.12933333333,6.39266666666,41.3685,9.89033333335
663.26,7.00616666667,25.8968333333,24.8996666666,11.8763333333,5.79183333334,9.15266666667,6.3755,41.3,9.93483333333
663.58,7.059,25.9463333333,24.8558333333,11.8285,5.87866666666,9.1645,6.39266666667,41.3678333334,9.89799999999
663.91,6.99883333333,25.809,24.737,11.822,5.834,9.09633333334,6.43333333333,41.0768333333,9.87666666666
664.24,7.12433333333,25.9145,24.7898333333,11.8006666667,5.914,9.13033333333,6.51616666667,41.0915,9.90516666669
664.57,7.14,25.9841666667,24.7625,11.871,5.98283333333,9.20933333333,6.59583333333,41.0816666667,9.86800000001
664.89,7.15766666666,25.89,24.6553333334,11.7923333333,5.90816666667,9.10533333334,6.57766666667,41.0845,9.81416666669
665.22,7.2905,25.885,24.6825,11.9153333334,5.9785,9.1,6.62033333334,41.1933333333,9.83833333335
665.55,7.312,25.8981666666,24.5723333334,11.8221666667,5.966,9.03383333334,6.54666666667,41.1115,9.83433333333
665.87,7.22616666666,25.8345,24.4425,11.7276666667,5.86716666666,8.80733333333,6.46316666666,41.0651666667,9.78583333332
666.20,7.38333333333,25.9586666667,24.5563333334,11.7963333333,6.0185,8.89083333333,6.49616666667,41.1023333334,10.0388333334
666.53,7.49816666666,26.0623333333,24.5825,11.8856666667,6.08183333333,8.82083333333,6.4885,41.1311666667,10.1061666667
666.86,7.5745,26.1101666667,24.669,11.9003333333,6.21166666666,8.83166666667,6.6025,41.149,10.1683333333
667.18,7.67316666667,26.0923333333,24.7161666667,12.029,6.2435,8.93533333333,6.693,41.0966666667,10.3155
667.51,7.75116666667,26.1963333334,24.7475,12.0398333333,6.3195,8.93883333333,6.72816666667,41.1786666667,10.3345
667.84,7.57516666666,26.0988333333,24.6145,11.9621666666,6.127,8.904,6.58466666667,41.0385,10.3055
668.16,7.652,26.0961666666,24.6826666667,11.9773333333,6.14766666667,8.95983333334,6.57483333334,41.1523333334,10.3773333333
668.49,7.5115,26.0318333334,24.6308333333,12.0143333333,6.08116666667,8.90066666666,6.46583333333,41.0658333333,10.268
668.82,7.37283333334,25.9775,24.505,11.847,5.93216666667,8.83233333333,6.34066666666,40.9756666666,10.1618333333
669.14,7.42133333333,25.9751666667,24.591,11.9293333334,5.972,8.91483333333,6.38433333334,41.0301666667,10.1665
669.47,7.46016666667,26.0418333333,24.6176666666,12.0255,6.03366666667,9.00433333333,6.45516666667,41.0461666667,10.1988333334
669.80,7.475,26.0316666667,24.5786666667,12.0635,6.03283333333,9.05866666667,6.4805,40.9963333333,10.1925
670.13,7.42383333333,25.9603333334,24.638,12.0186666667,6.02316666667,9.08783333333,6.58333333334,41.0351666667,10.2848333334
670.45,7.40233333334,25.9693333334,24.639,12.026,5.90033333334,9.12716666667,6.494,41.1298333333,10.2071666667
670.78,7.32666666666,26.0063333333,24.5526666666,11.8961666667,5.86016666667,9.10766666667,6.421,40.9983333334,10.1845
671.10,7.25616666667,25.9571666667,24.4405,11.8115,5.77016666667,9.096,6.3275,40.8843333333,10.2166666667
671.43,7.35466666667,25.9873333334,24.5161666667,11.781,5.77783333333,9.11283333334,6.3455,40.9643333333,10.1643333333
671.76,7.30416666667,26.0758333333,24.4726666666,11.7705,5.76816666666,9.09916666666,6.36783333333,40.8985,10.1851666667
672.08,7.309,26.0355,24.498,11.7075,5.70616666667,9.01283333333,6.39283333333,40.9035,10.1591666667
672.41,7.38166666666,26.1555,24.587,11.8925,5.772,9.086,6.50083333333,40.9976666666,10.2696666667
672.74,7.394,26.2063333334,24.6496666666,11.8843333333,5.80283333334,9.1015,6.5655,41.0355,10.3045
673.06,7.46416666667,26.209,24.7486666667,11.8966666667,5.884,9.23683333333,6.6625,41.1281666667,10.2958333333
673.39,7.45466666667,26.2008333334,24.8391666667,11.8103333334,5.89583333334,9.2095,6.616,41.3551666667,10.2193333333
673.72,7.61916666667,26.2818333333,24.9116666666,11.9881666666,6.08133333333,9.32433333334,6.74666666666,41.4061666666,10.1731666667
674.04,7.76433333333,26.4203333334,24.9766666667,12.1933333334,6.2715,9.4715,6.941,41.5058333333,10.3646666667
674.37,7.82933333334,26.4913333333,25.1531666667,12.3951666667,6.39766666666,9.54633333333,7.0855,41.6911666666,10.3976666667
674.69,7.8275,26.5293333333,25.3668333333,12.4265,6.41016666666,9.521,7.11066666667,41.946,10.45
675.02,7.84333333333,26.581,25.3573333333,12.5201666667,6.49666666666,9.557,7.22783333333,42.0951666667,10.506
675.35,7.82216666666,26.5243333333,25.341,12.5681666667,6.507,9.6755,7.28383333334,42.1401666667,10.5231666666
675.67,8.04016666667,26.7451666667,25.4296666667,12.7358333333,6.7435,9.94899999999,7.45416666666,42.1783333333,10.7353333333
676.00,7.9135,26.6096666666,25.3258333333,12.5275,6.60833333333,9.7995,7.3515,42.1426666667,10.5451666667
676.32,7.85133333333,26.5741666667,25.1995,12.4841666667,6.55616666666,9.763,7.22833333333,41.9875,10.4725
676.65,7.83133333333,26.6033333333,25.206,12.6111666666,6.49183333334,9.76049999999,7.223,41.9418333334,10.5868333334
676.97,7.82466666666,26.6266666666,25.2061666666,12.6991666667,6.39783333333,9.73983333335,7.22,41.9348333333,10.7201666666
677.30,7.69766666667,26.5455,25.1795,12.6055,6.20333333334,9.61883333333,7.01833333333,41.8236666666,10.6936666666
677.63,7.70633333333,26.51,25.221,12.6505,6.17116666667,9.59916666667,6.9565,41.8851666667,10.6511666666
677.95,7.54966666666,26.3705,25.1748333334,12.4691666667,6.0215,9.456,6.76933333333,41.8308333333,10.593
678.28,7.59366666667,26.4105,25.2536666666,12.5633333334,6.095,9.466,6.79333333334,41.844,10.6185
678.60,7.3895,26.2418333334,25.1241666666,12.4128333333,5.86816666666,9.2235,6.547,41.652,10.4136666667
678.93,7.31016666667,26.1715,25.0506666667,12.4196666667,5.86283333334,8.97666666667,6.35016666667,41.5245,10.3146666666
679.25,7.075,26.0378333334,24.914,12.215,5.64183333333,8.677,6.15766666666,41.5966666667,10.157
679.58,7.165,26.1426666667,25.0178333333,12.3603333333,5.76433333333,8.74083333334,6.247,41.7021666667,10.3173333333
679.90,7.06166666667,26.0763333334,24.9921666667,12.2635,5.66083333333,8.5855,6.14933333333,41.7331666666,10.2731666666
680.23,6.907,26.004,24.9151666667,12.1371666666,5.5965,8.416,5.93933333334,41.6753333333,10.118
680.55,6.827,26.0085,24.8433333333,12.0785,5.5395,8.33416666667,5.837,41.5626666667,9.94866666666
680.88,6.79816666666,25.9941666666,24.6386666667,11.9971666667,5.53083333333,8.25733333333,5.8295,41.6275,9.91500000001
681.20,6.7015,25.9906666667,24.534,11.8503333333,5.50066666667,8.18766666667,5.83466666667,41.5208333333,9.92166666667
681.53,6.885,26.1228333334,24.5603333334,12.0706666667,5.67416666667,8.37816666667,6.059,41.5288333333,10.129
681.85,6.9005,26.1485,24.4671666667,12.031,5.66916666666,8.44633333333,6.099,41.5315,10.1113333333
682.18,7.05133333333,26.2363333333,24.5028333334,12.1433333333,5.79583333333,8.62266666667,6.31666666667,41.5255,10.2388333333
682.50,7.11933333333,26.2393333334,24.606,12.1036666666,5.73066666666,8.70633333333,6.411,41.6055,10.2598333333
682.83,7.18966666666,26.2703333333,24.6798333334,12.1443333333,5.78633333333,8.8555,6.45033333333,41.4818333333,10.2676666667
683.15,7.28166666667,26.3431666667,24.7205,12.2296666667,5.86683333334,9.00566666667,6.4875,41.4923333334,10.2866666666
683.48,7.31933333333,26.3826666666,24.7663333333,12.3833333333,5.87533333333,9.17266666667,6.57066666666,41.516,10.3823333333
683.80,7.33216666667,26.3621666666,24.6593333333,12.392,5.85466666667,9.23466666667,6.60566666667,41.4441666667,10.4218333333
684.13,7.30483333333,26.241,24.6585,12.3901666667,5.86966666667,9.263,6.62883333333,41.4845,10.4481666666
684.45,7.2165,26.2151666666,24.698,12.3538333333,5.73883333334,9.2465,6.57966666667,41.435,10.415
684.78,7.18366666667,26.1616666667,24.7545,12.357,5.66016666666,9.21033333334,6.47616666666,41.3238333333,10.3565
685.10,6.97633333333,25.9816666666,24.5956666667,12.0983333333,5.42733333333,8.894,6.24766666666,41.272,10.039
685.43,6.883,25.7383333333,24.4505,12.016,5.3385,8.745,6.12533333333,41.0903333333,9.86833333335
685.75,6.88466666666,25.7985,24.4418333333,11.9901666667,5.41883333333,8.69483333333,6.1155,41.0818333333,9.93283333335
686.08,6.9315,25.8943333334,24.4241666667,12.0408333334,5.47616666666,8.77316666667,6.1735,41.0908333333,9.98799999998
686.40,7.06566666666,25.9951666667,24.455,12.158,5.49383333334,8.854,6.25783333334,41.1023333334,10.051
686.72,7.0445,25.9673333333,24.477,12.0006666666,5.41983333333,8.81033333333,6.26116666667,41.1215,10.0613333333
687.05,7.12933333333,26.0651666667,24.4655,12.0185,5.67083333334,8.829,6.42083333334,41.0761666666,10.068
687.37,7.26916666666,26.3053333333,24.6013333333,12.0741666667,5.8455,9.0585,6.57716666667,41.1926666666,10.1995
687.70,7.35533333334,26.5028333333,24.64,12.1161666666,5.93483333333,9.1475,6.6595,41.2283333334,10.3
688.02,7.42766666667,26.3768333333,24.6973333333,12.2215,5.99733333333,9.15583333333,6.69783333333,41.2273333333,10.323
688.34,7.34816666667,26.363,24.5596666666,12.1473333333,6.00866666667,9.05333333333,6.60983333334,41.2385,10.2433333333
688.67,7.3735,26.5365,24.5896666667,12.1888333334,6.01066666667,9.10833333334,6.597,41.2441666667,10.2618333333
688.99,7.32516666666,26.6798333334,24.6355,12.1413333333,5.965,9.09783333333,6.59666666666,41.3223333334,10.3656666667
689.32,7.31766666667,26.7181666666,24.6665,12.1508333333,5.92566666667,9.12766666667,6.565,41.5393333334,10.3636666667
689.64,7.375,26.7398333333,24.7086666667,12.1558333333,5.97466666667,9.17466666667,6.639,41.6528333333,10.4986666666
689.96,7.297,26.6851666666,24.7566666666,12.1713333334,6.0895,9.18166666667,6.6765,41.7013333333,10.5026666667
690.29,7.1205,26.4926666666,24.5723333333,12.1681666667,6.009,9.09,6.52983333333,41.4076666667,10.3595
690.61,7.086,26.4676666667,24.6455,12.1216666667,5.84183333333,9.07916666666,6.44016666667,41.3515,10.3471666667
690.94,7.02233333334,26.3245,24.8186666666,12.187,5.77483333333,8.98366666667,6.39866666667,41.4213333333,10.239
691.26,7.014,26.2171666667,24.8411666667,12.1648333333,5.789,8.9605,6.42416666667,41.4161666666,10.1831666667
691.58,6.91316666667,26.4556666666,24.9261666667,12.1408333333,5.86416666666,9.076,6.44333333333,41.4481666666,10.2836666667
691.91,6.8865,26.3308333333,24.942,12.1401666666,5.81833333333,9.05016666666,6.39666666667,41.4371666667,10.2643333333
692.23,6.79466666666,26.1628333334,24.8973333333,12.1106666667,5.86333333333,9.0835,6.33183333333,41.452,10.2256666667
692.55,6.69716666666,26.0853333334,24.9305,12.0013333334,5.77216666667,8.96766666667,6.3625,41.2425,10.0631666667
692.88,6.67066666666,25.9808333333,24.8753333333,11.855,5.74833333333,8.9735,6.34716666667,41.1925,10.0848333333
693.20,6.57316666666,25.8851666667,24.756,11.6066666667,5.65466666666,8.8055,6.21233333333,41.0125,9.86533333332
693.52,6.42583333333,25.7356666666,24.5901666666,11.3691666667,5.50133333333,8.68216666667,6.08,40.8555,9.796
693.85,6.618,25.9408333333,24.8165,11.4868333333,5.64066666667,8.84266666667,6.2275,41.1693333333,9.97233333335
694.17,6.52733333334,25.9086666666,24.5988333333,11.3931666667,5.50033333333,8.67566666667,6.11416666667,41.0765,9.95349999998
694.49,6.41883333333,25.8083333333,24.3008333333,11.1238333333,5.30966666667,8.5635,6.0,40.7936666666,9.86733333334
694.82,6.36416666667,25.8105,24.2541666667,11.1245,5.1675,8.56916666667,5.9485,40.8088333334,9.8485
695.14,6.60483333333,25.8278333334,24.1986666666,11.1501666667,5.22116666667,8.585,6.00516666666,40.9061666667,9.796
695.46,6.86783333333,26.0821666667,24.3781666667,11.3528333334,5.32816666667,8.77366666667,6.17733333333,41.0305,10.0261666667
695.79,7.23166666667,26.2915,24.5965,11.6071666667,5.52583333334,9.00766666666,6.394,41.2296666667,10.3476666666
696.11,7.51116666667,26.338,24.621,11.823,5.77033333333,9.17966666667,6.43933333333,41.3253333333,10.5388333334
696.43,7.584,26.5016666666,24.8585,12.1046666667,5.87816666667,9.25033333333,6.512,41.409,10.6388333334
696.75,7.6015,26.6578333333,24.9703333333,12.3538333333,5.93866666667,9.37966666667,6.56,41.4233333333,10.8016666667
697.08,7.69183333333,26.6578333333,25.0023333334,12.4523333333,5.89333333333,9.38483333333,6.57016666667,41.4793333333,10.7685
697.40,7.63316666666,26.6751666667,24.9395,12.4195,5.80583333333,9.33316666667,6.5485,41.3535,10.7286666667
697.72,7.68266666667,26.6431666666,25.0481666667,12.4393333333,5.852,9.36516666667,6.57866666667,41.492,10.8016666667
