wavelength,Back_DigPlum,Belly_DigPlum,Breast_DigPlum,Crissum_DigPlum,Crown_DigPlum,DorTail_DigPlum,Rump_DigPlum,Throat_DigPlum,WingTip_DigPlum
727.21,11.7596,21.3596,15.1755333333,16.2046666667,9.60199999999,12.9389333334,13.3784,14.8000666667,12.7680666667
727.53,11.7753333333,21.6432666667,15.1541333333,16.274,9.64106666668,12.952,13.4323333333,14.8645333333,12.7595333334
727.85,11.5062222222,21.4940666667,14.9687333333,16.1503333333,9.42593333333,12.7750666666,13.2772666667,14.7734666667,12.5276666667
728.17,11.5488888889,21.6431333333,15.1366,16.2216666667,9.48153333332,12.9096,13.3976666667,14.8713333333,12.4878666667
728.49,11.2770222222,21.4692666667,14.8102,16.0859333333,9.211,12.6271333333,13.1231333333,14.5649333333,12.1902666667
728.80,11.4596,21.5348,14.9307333333,16.1464,9.34893333333,12.6896,13.3038,14.6337333333,12.3334
729.12,11.6523111111,21.6474,14.9973333333,16.2199333333,9.54766666666,12.7688,13.2800666667,14.6314,12.4068
729.44,11.5399555555,21.4706666667,14.9081333333,16.1869333333,9.43079999999,12.7068,13.1651333333,14.5227333333,12.3340666667
729.76,11.3306666667,21.3065333333,14.6743333334,16.0461333334,9.28873333333,12.5004666667,13.0593333333,14.3186,12.3262
730.08,11.2353555555,21.2588,14.679,16.0916,9.18959999999,12.4459333333,12.9619333333,14.2262,12.2847333333
730.39,11.0633777778,21.0148666667,14.5241333333,16.0377333333,8.91260000001,12.1896666667,12.746,14.0692,12.0284666667
730.71,11.2792222222,21.1063333333,14.6954666667,16.2324,9.10266666667,12.3242666667,12.8468,14.2180666666,12.2576666667
731.03,11.4043111111,21.0685333333,14.8522,16.2727333333,9.20753333334,12.4864,12.9116,14.2446,12.4702666667
731.35,11.6006222222,21.2213333333,14.9493333333,16.3432,9.32080000001,12.6168,13.0434666667,14.3128666667,12.7343333333
731.67,11.4379333333,21.0392,14.6736666667,16.2358666667,9.28373333333,12.3848,12.8244666667,14.1631333333,12.6844
731.98,11.4302222222,21.0722,14.7027333333,16.2862666667,9.39313333333,12.3602666667,12.822,14.2463333333,12.7707333333
732.30,11.3702888889,21.083,14.7235333333,16.3017333334,9.39359999999,12.4013333333,12.6834666667,14.2174,12.8006
732.62,11.1798666667,20.9049333333,14.6552666667,16.1838666667,9.26246666666,12.3357333333,12.5494666667,14.1189333333,12.5726
732.94,11.1796666666,21.0146666667,14.7120666667,16.0963333333,9.21513333333,12.3240666667,12.5547333333,14.0560666667,12.6016
733.25,11.2941777778,21.1354,14.8940666667,16.1920666667,9.31533333333,12.4588666667,12.6561333333,14.1457333333,12.6852666667
733.57,11.0963333333,20.913,14.6166,15.8870666667,9.07053333333,12.3352,12.487,13.9685333333,12.5648666667
733.89,10.7996444444,20.7222666667,14.3016666667,15.6028666667,8.81893333333,12.1173333333,12.2969333333,13.6869333333,12.4160666667
734.21,10.6760444444,20.5612,14.0925333334,15.4146666667,8.7114,12.0246666667,12.1494666667,13.6542,12.2263333333
734.52,10.3873111111,20.3032,13.8868666667,15.1911333333,8.44766666667,11.7257333333,11.8340666667,13.4594666667,11.8655333333
734.84,10.2371555556,20.2307333333,13.9163333333,15.1756,8.40773333333,11.6691333333,11.7016666667,13.3880666667,11.6306
735.16,10.3603111111,20.4626,14.2606666667,15.3402666667,8.42353333333,11.9120666666,11.8599333333,13.5290666667,11.7892
735.48,10.4673777778,20.5295333333,14.4798,15.4413333333,8.494,12.108,12.0166,13.529,11.8294666667
735.79,10.8530666667,20.6882,14.7158666667,15.5862666667,8.79526666667,12.3944,12.2979333333,13.8713333333,12.0857333333
736.11,10.9146444444,20.9268,14.7563333333,15.6637333333,8.80319999999,12.4346666667,12.3650666667,13.91,12.2888666667
736.43,11.2889111111,21.2572,14.9251333333,15.9636666667,9.12646666667,12.861,12.6860666666,14.2954,12.6358666667
736.74,11.262,21.3306666667,14.8686,15.9904666667,9.229,12.9506,12.713,14.3274666667,12.6140666667
737.06,11.8362222222,21.9330666667,15.4182666667,16.6029333333,9.84373333333,13.472,13.3001333333,14.8943333333,13.1286666667
737.38,12.1300888889,22.1592,15.6725333333,16.9014666667,10.1031333333,13.6318,13.4868,15.1722,13.3464
737.69,12.2429111111,22.3418666666,15.7722,17.1513333333,10.1564,13.71,13.5978666666,15.1597333333,13.5294666667
738.01,12.3951111111,22.4867333333,15.9236,17.3527333333,10.2638,13.8522666667,13.8368,15.3343333333,13.7642
738.33,12.7504888889,22.7786666667,16.1933333333,17.6144,10.537,14.1373333333,14.1022,15.6770666667,14.1703333333
738.64,13.2639555556,23.0542,16.5188666667,18.0447333333,11.0235333333,14.5156,14.4609333333,16.1270666667,14.5549333333
738.96,13.5467777778,23.2871333333,16.6380666666,18.2368666666,11.2500666667,14.7170666667,14.6777333333,16.2764,14.8354666667
739.28,13.2919333333,23.2446,16.498,18.1650666667,11.0881333334,14.5190666667,14.5300666667,16.0482,14.5944666667
739.59,13.3934888889,23.2742,16.603,18.3506,11.1907333333,14.8352666667,14.7215333333,16.3017333333,14.726
739.91,13.3801555556,23.2191333333,16.7627333333,18.5001333333,11.2454,14.8263333333,14.7448666667,16.1837333333,14.8376
740.23,13.6083777778,23.2582,16.9788666667,18.7606,11.4536,14.9737333333,14.8736,16.3772666667,15.1424
740.54,13.4916222222,23.1238,17.0559333333,18.8068,11.2899333333,14.8169333333,14.7593333333,16.2888,15.1048666667
740.86,13.6399333333,23.1622666667,17.1359333333,18.8124666667,11.3656666667,15.0075333333,14.8212666667,16.3045333333,15.2101333333
741.18,13.7975555555,23.3745333333,17.3606,18.9725333333,11.5398,15.2116,15.0701333333,16.5147333333,15.2775333333
741.49,14.1913555555,23.7588666667,17.6545333333,19.3923333333,11.9627333333,15.6238666667,15.4141333333,16.9182,15.5833333333
741.81,13.9459777778,23.5968666667,17.3609333333,19.2476666667,11.6738,15.3918666667,15.0799333333,16.5554,15.3458666667
742.12,13.3572666667,23.0974666667,16.8952666667,18.5963333333,11.0004666667,14.9335333333,14.5034666667,15.9908,14.8526
742.44,13.5799333333,23.3221333333,17.0862,18.8394,11.1168666667,15.0964666667,14.6083333333,16.3118666667,15.0043333333
742.76,13.7122444445,23.3724,17.0902666667,18.9639333333,11.2460666667,15.2395333333,14.7265333333,16.3886666667,15.1214666667
743.07,13.8900222222,23.6044,17.1847333333,18.9564,11.3707333333,15.2424666667,14.7156,16.3854,15.1508666667
743.39,14.0206888889,23.859,17.2412666667,19.1076666667,11.4154,15.3773333333,14.7141333333,16.6114,15.0482666667
743.70,14.2241777778,24.0046666667,17.3793333333,19.1913333333,11.4852,15.5805333333,14.9041333333,16.7211333333,15.0494666667
744.02,14.2876888889,23.8874666667,17.1343333333,18.9942,11.6252666667,15.6385333333,14.8499333334,16.7622,14.8971333333
744.34,14.4647777778,24.0074,17.2108,19.1612666667,11.7702666667,15.8014,15.0266,16.9426666667,14.9628
744.65,14.7072444444,24.0951333333,17.4204666667,19.1012,12.0196666667,16.0086,15.0432,17.1202,15.2186666667
744.97,14.5485777778,24.0144666666,17.259,18.7695333333,11.7609333334,15.8401333333,14.8196666667,16.8470666667,15.0053333334
745.28,14.3913111111,23.9502666667,17.1348666666,18.5308,11.7993333333,15.7765333333,14.8620666667,16.94,15.0136
745.60,14.4203777778,24.2174666667,17.0738666667,18.7331333333,12.0147333333,15.7280666667,15.1422,16.9923333333,14.9572
745.91,14.1459111111,23.9576666667,16.851,18.3844,11.8216666667,15.4788666667,15.0579333333,16.7799333333,14.7736666667
746.23,14.0582222222,24.0098,16.8064,18.3318,11.6380666667,15.3711333333,14.974,16.6365333334,14.6892
746.55,14.2996222222,24.1694,17.0467333333,18.6808,12.0086,15.5538,15.4070666667,16.8948,14.9457333333
746.86,14.0254888889,23.7521333333,16.6082666667,18.2484,11.7580666667,15.2392,15.1876666667,16.4266,14.6834
747.18,14.3174,24.2228666667,16.9369333333,18.751,12.1438,15.6448666667,15.5582,16.8993333333,15.0391333333
747.49,14.4018666667,24.4526,17.192,19.0110666667,12.1833333333,15.8994,15.808,17.004,15.2922
747.81,14.0895333333,24.2440666667,17.0142,18.9193333333,11.8216,15.6589333333,15.5726,16.6316,15.2276666667
748.12,13.8385333333,24.0736666667,16.8238,18.9574666667,11.7104,15.5985333333,15.6441333333,16.4262,15.0558666667
748.44,14.1207777778,24.2970666667,17.1852666667,19.4402,12.1125333333,15.9910666667,15.9508,16.7879333333,15.4257333333
748.75,14.4944222222,24.4508,17.4870666667,19.6688,12.2146666667,16.1219333333,16.2041333333,16.9117333333,15.4777333333
749.07,14.6334222222,24.4953333333,17.6497333333,19.8342,12.1332,16.2916,16.2259333333,16.9681333333,15.7049333333
749.38,14.5285333333,24.4584666667,17.5578666667,19.9028666667,12.0084,16.2672666667,16.0935333333,16.7902,15.602
749.70,14.9528222222,24.7343333333,18.052,20.3531333333,12.4053333333,16.689,16.4359333333,17.2822,16.0617333333
750.01,14.5931333333,24.4508,17.7520666667,20.1250666667,11.9244,16.4042666667,15.9194666667,16.913,15.9994
750.33,14.9551777778,24.8176666667,18.1590666667,20.5291333333,12.2270666667,16.9514,16.2457333333,17.448,16.3392666667
750.64,14.6882666667,24.3680666667,17.7653333333,20.0239333333,11.8364,16.5854666667,15.8928666667,16.9982666667,16.0580666667
750.96,14.3179777778,24.1072666667,17.5372,19.7962,11.5787333333,16.1797333333,15.5815333333,16.7699333333,15.8202
751.27,14.3526888889,24.0548,17.5899333333,19.6147333333,11.6911333334,16.1895333333,15.5041333333,16.7956,15.7725333333
751.59,14.3894,24.1709333333,17.6330666667,19.6435333333,11.6337333333,16.2418666667,15.3250666667,16.8824666667,15.7351333333
751.90,13.9694666667,23.6382,17.063,19.1375333333,11.1110666667,15.7033333333,14.9026,16.3428666667,15.2330666667
752.22,14.1878222222,23.8784,17.3188,19.4483333333,11.4664,16.2396666667,15.2109333333,16.6840666667,15.5456666667
752.53,14.3488666667,23.885,17.3895333333,19.4565333333,11.7750666667,16.391,15.1754,16.937,15.6252
752.85,14.422,23.905,17.3402666667,19.4256,11.8786666667,16.3822,15.0858666667,17.0532,15.5958
753.16,14.1846666667,23.5672666666,17.0530666667,19.0908666667,11.6164666667,16.1518666667,14.8094,16.7937333333,15.3604
753.47,14.2826444444,23.5775333333,17.0447333333,18.9084666667,11.7135333333,16.2242666667,14.9582666667,16.774,15.2775333334
753.79,13.9474444444,23.2044666667,16.7338,18.5117333333,11.4106666667,15.7603333333,14.6768,16.2832,15.0013333334
754.10,14.0422888889,23.5196,16.891,18.6807333333,11.5788666667,15.8302,14.7531333333,16.3878,15.0006
754.42,14.6019777778,23.9989333333,17.2154666667,19.0193333333,11.8852,16.2971333333,15.2485333333,16.7562,15.2948
754.73,14.7288,24.3482,17.308,19.1292666667,11.9213333333,16.3137333333,15.4512,16.8906,15.3908
755.05,14.9774666666,24.3906,17.5651333333,19.2193333333,12.068,16.3872666667,15.5682666667,16.9598,15.5381333333
755.36,15.1865555555,24.8513333333,17.9134,19.4049333333,12.3424,16.682,15.7132666666,17.2408666667,15.9706
755.67,15.2982,25.0390666667,18.0769333333,19.5150666667,12.4108666667,16.6778,15.8528,17.2491333333,16.14
755.99,15.3127333333,25.1708666667,18.3109333333,19.5796666667,12.521,16.7282666667,16.067,17.2436,16.2156666667
756.30,15.5284444445,25.5626,18.7242,19.848,12.7728666667,17.0032666667,16.4117333333,17.5130666667,16.5160666667
756.62,15.3615777778,25.6639333333,18.7061333333,19.8615333333,12.7005333334,16.8305333333,16.3108,17.4972666667,16.4096666667
756.93,15.5713111111,25.6192666667,18.8801333333,20.0950666667,12.7999333333,16.9278,16.4502,17.7460666667,16.4921333333
757.24,15.7747333333,25.8417333333,19.2558666667,20.4515333333,13.1104,17.0930666667,16.7893333333,18.258,16.8840666667
757.56,15.5252666666,25.2799333333,18.9876,20.1321333333,12.8464,16.8853333333,16.547,17.9831333333,16.7038666667
757.87,14.9158888889,24.673,18.4771333333,19.5236,12.4520666667,16.3844,16.0484,17.5050666667,16.2522666667
758.18,14.9384888889,24.4335333333,18.4832,19.7467333333,12.4945333333,16.4596666667,16.0322666667,17.5436,16.2064666667
758.50,14.9126,24.4236,18.3061333333,19.7541333333,12.3088,16.3962,16.1093333333,17.4508666667,16.1668
758.81,15.0558222222,24.4144666666,18.3434,20.03,12.3596666667,16.5130666667,16.3305333333,17.6552,16.1702
759.13,15.1124444444,24.4264,18.4273333333,20.1757333333,12.6414,16.6519333333,16.3680666667,17.9137333333,16.2708
759.44,15.0504888889,24.4264,18.3016666667,20.232,12.5947333333,16.6761333333,16.3418666667,17.9539333333,16.3122
759.75,14.9240888889,24.0782,18.0065333333,20.1394,12.374,16.5380666667,16.1548666667,17.7198,16.1494
760.07,14.8645333333,23.8389333333,17.7608666667,19.9492666667,12.2579333333,16.4981333333,16.1876666667,17.5307333333,16.0726
760.38,14.6119777778,23.7025333333,17.6462666667,19.8774666667,12.2352666667,16.4521333333,16.1162666667,17.2811333333,15.8950666667
760.69,14.2828,23.2809333333,17.1881333333,19.4128666667,11.7898666666,16.0612,15.7022,16.7085333333,15.3537333333
761.01,14.3679777778,23.4954,17.3586,19.5756,11.9523333333,16.0159333333,15.8281333333,16.8415333333,15.4476
761.32,14.6595111111,23.8141333333,17.6107333333,19.7060666667,12.2222666667,16.0538,15.8346666667,16.8982,15.5482666667
761.63,14.5382222222,23.8636666667,17.5727333333,19.4518666667,12.3518666667,16.0024666667,15.7558666667,16.8928,15.4636666667
761.94,14.2490888889,23.8181333333,17.6246666667,19.3338666667,12.2926,15.8972,15.6742666667,16.8711333333,15.4308
762.26,14.1048888889,23.8487333333,17.6283333333,19.268,12.2562666667,15.8039333333,15.573,16.7886666667,15.3732666667
762.57,13.8978888889,23.7599333333,17.4189333333,19.0318,11.9054,15.5399333333,15.4186,16.572,15.2675333333
762.88,13.9802888889,23.88,17.4091333333,19.0820666667,11.8606666667,15.5444,15.5754666667,16.6584,15.299
763.20,13.9870888889,23.9544,17.4876,19.0789333333,11.8792666667,15.4721333333,15.5872666667,16.6716666667,15.2157333333
763.51,14.2531555555,24.3073333333,17.7997333333,19.3474666667,12.2490666667,15.7405333333,15.8480666667,17.0157333333,15.4602
763.82,14.5394222222,24.6548666667,18.151,19.6446,12.4675333333,15.9686666667,16.1056666667,17.4203333333,15.7898666667
764.14,14.5790666667,24.7639333333,18.1554666667,19.7408666667,12.5336666667,15.9793333333,16.1282666667,17.5065333333,15.8649333333
764.45,14.6942666667,24.9399333333,18.2078,19.834,12.628,16.1057333333,16.1961333333,17.6664666667,16.0177333333
764.76,15.0302444444,25.2679333333,18.6097333334,20.3058,12.8692666667,16.5950666667,16.7256666667,18.2321333333,16.4851333333
765.07,15.3412444445,25.5566666667,18.8811333333,20.7246,12.9832,16.8483333333,16.9959333333,18.4715333333,16.747
765.39,16.0214222222,26.1402666667,19.2276,21.1816,13.5540666667,17.4069333333,17.462,19.0529333333,17.2872666666
765.70,16.4209555555,26.3210666667,19.5817333333,21.2763333333,13.9158666667,17.7180666667,17.7784666667,19.3352,17.6408666667
766.01,16.9606222222,26.6309333333,19.9591333333,21.7279333333,14.3884,18.2595333333,18.2008666667,19.6534,17.9306
766.32,17.1864888889,26.5566,20.1878666667,21.7658,14.5142666667,18.4244666667,18.1696,19.5786666667,18.1133333333
766.64,17.7017777778,26.9869333333,20.6464,22.2146,14.9972,19.0078,18.6733333333,20.0842666667,18.7857333333
766.95,17.9976666667,27.1444666667,21.0172666667,22.6591333333,15.2625333333,19.3373333333,19.0501333333,20.2901333333,19.1996666667
767.26,18.1251333333,27.3109333333,21.0391333333,22.6404666667,15.3812666667,19.4620666667,19.2312666667,20.1974,19.2586
767.57,18.8686444444,28.0664666667,21.813,23.4038666667,16.0231333333,20.2818666667,20.0658,20.8579333333,20.1471333333
767.88,18.7075777778,27.8545333333,21.6270666667,23.4544,15.7449333333,20.2356666667,20.0032,20.636,19.9677333333
768.20,18.4060666667,27.6805333333,21.2127333333,23.277,15.4275333333,20.0761333333,19.7383333333,20.1591333333,19.7415333333
768.51,18.9001777778,28.0184,21.6411333333,23.6194666667,15.8326,20.7252666667,20.1601333333,20.6130666667,20.211
768.82,18.6933555556,27.7239333333,21.4787333334,23.5441333334,15.5180666667,20.5304,20.0456666667,20.3688,19.9544
769.13,18.7488888889,27.7411333333,21.3630666667,23.8542666667,15.4533333333,20.6021333333,20.0432666667,20.4002,19.87
769.44,18.4029555556,27.5542666667,21.1513333333,23.6768666667,15.0863333333,20.2376,19.6806666667,20.1932,19.7029333333
769.76,18.6599333333,27.99,21.3156666667,24.0582,15.3719333333,20.3978666667,19.9923333333,20.5774666667,19.9999333333
770.07,18.772,28.0853333333,21.3991333333,24.1309333333,15.5554666667,20.5878666667,20.149,20.7210666667,20.0746
770.38,18.5804222222,27.9881333333,21.1304,23.8447333333,15.2995333333,20.7004,20.0398,20.6009333333,20.0437333333
770.69,18.4205333333,27.9239333333,20.9946,23.8164,15.1364,20.7721333333,19.7252,20.6386666667,20.0000666667
771.00,18.8455111111,28.2663333333,21.1956666667,24.0734,15.6379333333,21.0266666667,19.9916666667,21.0637333333,20.0866
771.32,19.9290666667,29.2865333333,22.1484666667,24.9143333333,16.8461333333,22.0066,21.0096,22.1361333333,20.947
771.63,20.4498666667,29.8986,22.7284,25.4654,17.7410666667,22.5253333333,21.6285333333,22.8004,21.5565333333
771.94,20.1884,29.7452666667,22.5560666667,25.1764666667,17.5208,22.0722666667,21.5544,22.7402666667,21.2931333333
772.25,19.8148444444,29.4659333333,22.3427333333,24.8060666667,17.1876666667,21.7614,21.2488666667,22.3686666667,20.9774666667
772.56,19.7981333333,29.6710666667,22.3552666667,24.8726666667,17.0219333333,21.7894666667,21.386,22.3552,20.9122
772.87,19.6621111111,29.6282,22.2398,24.927,17.0208666667,21.6998666667,21.2396,22.1869333333,20.9296666667
773.18,19.5224222222,29.3812,22.0225333333,24.7638666667,16.9528,21.517,21.1532,22.0048666667,20.5678
773.50,19.8945333333,29.9412,22.3384666667,25.2420666667,17.2048,21.8544,21.5921333333,22.361,20.9679333333
773.81,20.5761111111,30.3851333333,22.9344666667,25.9330666667,17.7625333333,22.2926666667,21.9899333333,22.9801333333,21.2013333333
774.12,20.5389777778,30.1551333333,22.6094,25.9002666667,17.6022666666,21.7866666667,21.9793333333,22.7409333333,21.1047333333
774.43,20.3958444445,30.215,22.8472,25.9934666667,17.8028,22.0336666667,22.0337333333,22.735,21.1593333333
774.74,19.9810444445,30.1728,22.6402666667,25.8151333334,17.4025333333,21.9067333333,21.6988,22.4603333333,20.9132
775.05,20.1837777778,30.2209333333,22.7750666667,25.8350666667,17.1632,21.8103333333,21.7772,22.3948,20.8078666667
775.36,20.0365555555,30.1598,22.6198666667,26.0462666667,17.2082,21.7084,21.7179333333,22.1236,20.9354666666
775.67,19.9314666667,30.0094,22.4772,26.1646666667,17.4654666667,21.8125333333,21.7982,21.999,21.2002666667
775.98,20.3057333333,30.1135333333,22.7800666667,26.4633333333,18.0521333333,22.2883333333,21.9716,22.0236666667,21.8914666667
776.30,20.6692444444,30.3125333333,22.9924,26.7944,18.305,22.5569333334,22.2868,22.1496666667,21.9222666667
776.61,20.9735111111,30.6466,23.4883333334,27.2107333333,18.4776666667,22.8441333333,22.5483333333,22.4673333333,22.4099333333
776.92,20.5397555556,29.8907333333,22.9677333334,26.5624,17.9108,22.1937333333,21.9420666667,21.7806666667,22.0038
777.23,20.6349333333,29.9501333333,23.0466,26.3160666667,17.8630666667,22.0230666667,22.0420666667,21.5494,22.0657333333
777.54,20.9241111111,29.9224666667,23.4155333333,26.5212666666,18.2407333333,22.388,22.3692,21.9048,22.2144666667
777.85,20.4166666667,29.399,22.8747333333,26.1297333333,17.6098666667,22.01,21.9434666667,21.5348,21.9815333333
778.16,20.6628666667,29.2786666667,23.2159333333,26.4941333333,17.9248,22.0416666666,22.0226666667,21.5624,22.4538
778.47,21.4493111111,29.8868,24.1070666667,27.4862,18.9106,22.9066666667,22.5692666667,22.4584,23.3019333334
778.78,22.0224888889,30.3188,24.4490666667,27.7487333333,19.3622666667,23.4348666666,23.1545333333,22.8744,23.4636666667
779.09,22.8200666667,30.8121333333,24.9576666666,28.3257333333,19.6014666667,24.0956,23.7618666667,23.3732,23.8713333333
779.40,22.8257777778,31.037,25.1947333333,28.3812666667,19.7016,24.2539333334,24.2134,23.8746,24.1022
779.71,22.8109333333,31.3466666667,25.2739333333,28.2182,19.9078,24.5622,24.6337333333,24.4342,24.424
780.02,22.8689111111,31.5269333333,24.9115333333,28.1857333333,20.1591333333,24.8960666667,24.9371333333,24.5419333333,24.5162666667
780.33,22.8812444445,31.7509333333,25.2192,28.4876666667,20.4722,25.3798666667,25.2452,24.5446666667,24.4513333333
780.64,22.3883333333,31.3506,24.6735333333,28.4133333333,20.3094666666,25.1088,24.7628,24.2014,24.1018
780.95,22.2738444445,31.7095333333,24.5085333334,28.5202,20.1816666667,25.2830666667,24.6795333333,24.2684,24.1132666667
781.26,22.9605111111,32.5096,24.9591333333,29.0071333333,20.6873333334,25.6954666667,25.0956,24.9702,24.359
781.57,22.6760888889,32.4727333333,24.6624666667,28.4422666667,20.4956,25.7953333333,25.1525333333,24.8311333333,24.0032666667
781.88,21.8236666667,31.6571333333,23.6472666667,27.4583333333,19.7924666667,25.0396,24.6628666667,23.7782666666,23.2432
782.19,21.7495111111,31.6887333333,23.6864666667,27.3178666667,19.7517333333,25.1158666667,24.5254666667,23.9791333333,23.5264666667
782.50,21.6460222222,32.1973333333,23.9125333333,27.5201333333,20.2050666667,24.9654,24.5608,24.3336666667,23.4413333333
782.81,22.1028666667,32.6784,24.0638,27.8813333333,20.9123333333,25.3288666667,24.7690666667,24.6738666667,23.5599333333
783.12,22.8766444445,33.0744666667,24.4276,28.45,21.5302666667,25.5020666667,25.2264,25.007,24.225
783.43,23.2510222222,33.3845333333,25.1492666667,28.9003333333,21.9210666667,25.8993333333,25.3767333334,25.189,24.3307333333
783.74,23.4090666667,33.7476,25.3436666667,29.1286,22.1572,25.9821333333,25.5048666667,25.6600666667,24.4233333333
784.05,23.6632444445,34.1724,25.9373333333,29.3808,22.3844666667,26.3947333333,26.2558,26.1516,24.7338
784.36,24.3389555556,34.6103333333,26.6206666667,29.7784666667,23.0946,26.7931333333,26.914,26.7357333333,25.5623333333
784.67,24.5160666666,34.4359333333,26.9777333333,29.8218,23.1551333333,26.9664,27.0850666667,26.4801333333,25.9428666667
784.98,24.8141555556,34.5954666667,27.0118666667,30.0736,23.107,26.9892,27.2552,26.463,26.2196
785.29,24.9626444444,35.0070666667,27.3213333333,30.3786,23.1824666667,27.4464,27.4294666667,26.8659333333,26.3648666667
785.60,24.9397555555,34.9209333333,27.2995333333,30.7287333333,23.2825333333,27.6384666667,27.5085333334,26.5480666667,26.3221333333
785.91,24.7018222222,34.53,27.0361333333,30.1847333333,22.8232666667,27.3889333333,27.1960666667,26.1484,26.198
786.22,24.4697111111,34.3105333333,26.6938666667,30.0704666667,22.0738,27.291,26.9001333333,25.6025333333,25.7654666667
786.53,24.4162444445,34.1495333333,26.6243333333,29.9310666667,21.8124666667,27.2125333333,26.7302,25.4108,25.4849333333
786.84,23.7674222222,33.4998666667,25.9426,29.0259333333,21.1354,26.5313333334,26.0782,24.6562,25.0415333333
787.14,23.2430666667,32.9351333333,25.2118666667,28.3715333334,20.4797333334,26.151,25.4059333334,23.9763333333,24.7013333333
787.45,23.5184444444,33.2622,25.3940666667,28.6488666667,20.654,26.256,25.2826666667,24.1926666667,25.0543333333
787.76,23.1312666667,32.8787333333,24.9292,28.6262666667,20.1717333333,26.096,24.8786666666,23.8990666667,24.4596666667
788.07,22.3163777778,32.2096666667,24.2127333333,28.3296,19.6826,25.5278666666,24.4293333333,23.4567333333,23.7036666667
788.38,21.8291111111,31.7692,23.9738,27.993,19.3825333333,25.2544,24.1862666667,23.3156666667,23.3764
788.69,21.7417777778,31.3345333333,23.4408,27.3824,19.2433333333,24.7597333333,23.5378,22.9498,23.1901333333
789.00,21.4464222222,31.2752666667,23.1882666667,27.0192,19.0305333333,24.505,23.2297333333,22.9186666667,23.012
789.31,21.6269111111,31.5474666667,23.3652,27.4403333333,19.4913333334,24.5997333333,23.3544666667,23.0896,23.1426666667
789.62,21.677,31.6381333333,23.6890666667,27.3510666667,19.6956666667,24.3192666667,23.4718,23.3140666667,23.2054666667
789.92,21.5461777778,31.7702666667,23.7535333333,27.3388666667,19.6134666667,24.5378,23.294,23.0757333333,23.2324
790.23,22.1706444445,32.5314666666,24.2783333334,28.024,20.3724,25.2520666667,23.7285333333,23.9175333333,23.763
790.54,22.6872444444,33.0922,24.8897333333,28.5025333333,21.0708666667,25.7782,24.4482,24.725,23.9423333333
790.85,22.6825333333,33.1964666667,24.6845333333,28.4761333333,21.0952,25.9999333333,24.3332666667,24.6488,23.756
791.16,22.3432222222,33.0854,24.4524666667,27.8464,21.0103333333,25.6563333333,24.1258,24.0411333333,23.2849333333
791.47,22.7284222222,33.6173333333,24.7592,27.8827333333,21.2346,25.858,24.0926666667,24.2284,23.4691333333
791.78,23.0875111111,33.9308,24.9175333333,27.8493333333,21.5811333333,25.7701333333,24.1456666667,24.3199333333,23.5918
792.08,22.5305777778,34.2072666667,24.8803333333,27.8532666667,21.276,25.5248666667,24.2104,24.0765333333,23.0622666667
792.39,22.4628444444,34.7835333333,25.092,27.7033333333,21.1088666667,25.7217333333,24.3110666667,23.9763333333,22.9331333333
792.70,22.7576222222,35.0115333333,25.3818666667,27.6434,20.7866,26.3322,24.2676,24.2674,23.2710666667
793.01,22.6733777778,35.3299333334,25.3996666667,27.529,21.0746666667,26.7596666667,24.5307333333,24.6767333334,23.4296
793.32,22.9878888889,35.5512,26.0002,27.6105333333,21.4454666667,27.0890666667,25.0825333333,25.5511333333,23.703
793.62,22.4473333333,34.7514666667,25.3148,27.1570666667,20.6427333333,26.6202666667,24.8044666666,25.1093333333,23.2471333333
793.93,21.7158444444,33.9710666667,24.8192666667,26.351,19.7895333333,25.7923333333,24.1092,24.5562666667,22.7154
794.24,21.6688444445,34.0239333333,25.0796666667,26.3678666667,20.1394,25.9694,24.4488,25.0132,22.9548666667
794.55,23.4430888889,35.5490666667,26.6797333333,27.781,21.7138,27.3314,25.826,26.5363333333,24.6724666667
794.86,24.4319333333,36.1085333333,27.3352666667,28.5840666667,22.7436666667,28.2561333333,26.9568,27.3414666667,25.8718666667
795.16,24.7699555556,36.3956666667,27.5426666667,29.3824,22.9363333333,28.8722,27.3596666667,27.7252666667,26.1689333333
795.47,24.8773777778,35.8455333333,27.4876,29.5404,22.7145333333,28.9277333333,27.2486666667,27.8368666667,26.2130666667
795.78,24.3178,34.5989333333,26.8746,29.1028,22.1568666667,28.0867333334,26.536,27.1776666667,25.7753333333
796.09,23.9719333333,34.2004666667,26.4088666667,28.8695333333,22.1734,27.6273333333,26.5436,26.7311333333,25.2080666667
796.40,24.2990444444,34.2004666667,26.5117333333,29.2506666667,22.3772666667,27.8552,26.4369333333,26.4484666667,25.3
796.70,24.1604,33.8196666667,26.2546666667,29.2247333333,22.0086666667,27.6110666667,26.0143333334,25.9285333334,25.1730666667
797.01,24.7908666667,34.6770666667,27.2236,30.0487333333,22.9228666667,28.4812666667,26.8332,26.8102,25.6502
797.32,25.7942444445,35.6802666667,27.8056,31.0268,23.7849333333,29.1688666667,27.8112,27.8515333333,26.7068666667
797.63,26.1556222222,35.9575333333,27.8323333333,31.0078,23.9161333333,29.4802,27.9185333333,27.9414,26.9997333333
797.93,25.7250444445,35.6466,27.3698666667,30.6538,23.6790666667,29.8866666667,27.5908,27.7594,26.8352666667
