wavelength,Back_TerVirf,Belly_TerVirf,Breast_TerVirf,Crissum_TerVirf,Crown_TerVirf,DorTail_TerVirf,Rump_TerVirf,Throat_TerVirf,WingTip_TerVirf
260.64,7.27541666667,10.2970833333,7.01016666667,9.25153472223,6.11075,8.34283333333,7.65473148149,5.62883333333,7.14770833333
261.01,7.77966666667,10.8729166667,7.54133333333,9.68213888888,6.55016666666,8.73883333334,8.09431481482,6.048,7.605875
261.39,8.23433333334,11.368,7.98475,10.0306875,7.035,9.17108333333,8.48787962964,6.35075,8.05183333333
261.76,8.22491666667,11.3093333333,8.02775,9.97936111111,6.99316666667,9.2335,8.48185185185,6.34608333333,8.1675
262.13,8.05125,10.98225,7.73816666667,9.72197222221,6.68333333333,8.97733333334,8.1739537037,5.96966666667,7.77808333333
262.51,7.83208333333,10.8321666667,7.57566666667,9.47075694445,6.52791666667,8.895,7.98754629631,5.69866666666,7.5515
262.88,7.8065,10.8551666667,7.60741666667,9.37793750001,6.4585,8.82275,8.0738611111,5.67041666667,7.54520833334
263.25,8.03183333333,11.0319166667,8.21025,9.95624999999,6.67116666667,9.30125000001,8.552,6.2055,7.88120833333
263.63,7.84583333333,10.967,7.99158333333,9.69780555557,6.41341666667,8.96658333332,8.58078703703,6.18216666667,7.55929166667
264.00,7.85708333333,11.0444166667,7.94383333334,9.42943749998,6.4665,8.95033333333,8.64054629629,6.18516666667,7.71658333333
264.37,7.88966666667,11.5789166667,8.31083333333,9.69361805555,6.53633333333,9.4565,8.83687037036,6.49708333333,7.917875
264.75,7.95958333333,11.1500833333,8.23858333334,9.70235416665,6.4815,9.5325,8.69583333333,6.53175,7.92895833334
265.12,7.11108333333,10.0334166667,7.54441666666,8.85972916668,5.68883333333,9.11108333333,8.25053703704,5.8445,7.19166666667
265.49,6.93708333333,9.68575,7.1615,8.41634722222,5.20708333334,9.09433333333,7.94947222222,5.72158333334,6.67166666667
265.87,7.49625,9.73716666667,7.26308333333,8.71868749999,5.35075,9.22858333334,8.03598148148,5.96516666666,6.92683333333
266.24,7.64833333333,9.90808333334,7.51525,8.97121527778,5.77708333333,9.55025,8.44914814816,6.45191666667,7.44129166667
266.61,7.46916666667,9.57483333333,7.23575,8.77483333333,5.47766666666,9.12291666667,8.20420370371,6.20775,7.3325
266.98,7.03033333333,9.19691666666,6.81333333333,8.29322222222,5.06183333334,8.54566666667,7.60310185185,5.88208333333,6.62775
267.36,6.89458333333,8.99191666667,6.53033333333,8.08427083333,4.88608333333,8.27283333333,7.29000000001,5.84833333333,6.401875
267.73,6.92166666667,8.87983333333,6.27508333334,7.90118055556,4.82691666667,8.26966666667,6.99191666667,5.54641666667,6.18391666667
268.10,6.80808333334,8.72683333333,6.15375,7.67544444444,4.73466666667,8.22283333334,6.9806111111,5.37133333334,5.77370833333
268.48,6.97558333333,8.69441666668,6.11841666667,7.66279166667,4.974,8.31166666667,7.08587037038,5.54825,5.95525
268.85,6.73675,8.56691666668,5.73725,7.40420138889,4.78091666667,8.16033333334,6.77992592593,5.231,5.45595833333
269.22,6.83783333333,8.55491666668,5.69608333333,7.3835625,4.86958333333,7.9755,6.65946296296,5.22333333333,5.32120833333
269.59,6.56725,8.39233333333,5.4585,7.30704166667,4.83466666667,7.55358333333,6.49176851852,5.02008333334,5.19508333333
269.97,6.38066666667,8.43683333333,5.40233333334,7.30704861111,4.98325,7.63658333333,6.6744537037,4.97516666667,5.37125
270.34,6.35991666667,8.39441666667,5.26125,7.00815277778,4.58566666667,7.39758333333,6.37892592593,4.64691666667,4.97829166667
270.71,6.22916666667,8.15525,5.15733333333,6.82955555556,4.50883333333,7.218,6.15671296296,4.54441666667,4.87654166667
271.09,6.49716666667,8.39050000001,5.5925,7.19924305556,4.97033333333,7.63858333333,6.48140740741,4.8175,5.56566666666
271.46,6.39025,8.19574999999,5.40566666666,6.85517361111,4.77408333333,7.28208333333,6.13264814815,4.30225,5.474375
271.83,6.723,8.49958333333,5.83108333334,7.24483333333,5.026,7.62575,6.43955555556,4.76966666667,6.145375
272.20,6.5695,8.17041666667,5.5815,7.00261805555,4.71008333333,7.26016666667,5.97657407407,4.46583333333,5.9215
272.58,6.08908333333,7.84949999999,5.21908333333,6.71697222222,4.16141666666,6.792,5.50408333333,3.904,5.46470833333
272.95,5.7195,7.57333333334,5.18983333333,6.35857638889,3.907,6.26291666667,5.32392592593,3.77283333333,5.29645833333
273.32,5.73266666666,7.84966666667,5.35541666667,6.41923611111,4.04491666667,6.52525,5.45225925926,3.90416666667,5.64025
273.69,5.76333333333,8.08049999999,5.46216666667,6.45579166667,4.13191666667,6.62233333333,5.48589814815,3.95183333333,5.73220833333
274.06,5.429,7.67916666666,5.144,5.87731944444,3.699,6.13925,5.02597222222,3.63575,5.16883333333
274.44,5.39033333334,7.72325000001,5.112,5.98056944444,3.87416666667,6.08233333333,5.07918518519,3.70291666667,5.39558333333
274.81,5.44966666667,8.08483333333,5.14616666666,6.24409027778,3.95816666666,6.27925,5.20593518518,3.87066666667,5.46408333333
275.18,5.358,8.04483333333,4.9985,6.28364583333,3.78091666667,6.31366666667,5.07933333333,3.77691666667,5.35795833333
275.55,5.26125,8.32958333334,5.105,6.49891666667,4.04675,6.42225,5.41887037037,3.96683333333,5.4915
275.93,4.8835,8.02649999999,4.92241666666,6.23569444445,4.04825,6.17716666667,5.30261111111,3.69075,5.10866666667
276.30,4.97241666667,8.17183333334,5.18525,6.50909722222,4.46025,6.39083333333,5.48718518518,4.01108333333,5.51616666667
276.67,5.00483333333,8.43333333333,5.52483333333,6.57076388889,4.89266666667,6.577,5.77549074074,4.32075,5.679
277.04,5.2165,8.52949999999,5.53941666667,6.81016666667,5.0,6.98941666666,5.99388888889,4.46891666667,6.0295
277.41,5.131,8.27591666666,5.4095,6.83213194444,4.76258333333,6.92066666666,5.86831481481,4.53725,5.96429166667
277.79,5.49708333333,8.32116666666,5.81125,7.07272222222,5.10941666667,7.411,6.25209259259,5.03566666667,6.43154166666
278.16,6.23875,9.04766666667,6.7675,8.07688194445,5.91616666667,8.32925,7.11191666667,5.87566666667,7.28608333333
278.53,6.677,9.36791666668,7.20241666667,8.46485416667,6.11975,8.82641666668,7.44530555555,6.25591666667,7.71375
278.90,6.81816666667,9.33283333333,7.544,8.56230555555,6.29066666666,8.87283333334,7.57266666666,6.34225,7.89495833333
279.27,7.23966666667,9.64258333332,7.81983333333,8.60122222222,6.58508333333,8.96066666667,7.82805555556,6.69875,8.04325
279.64,7.26841666667,9.49933333332,7.50158333333,8.45930555555,6.37041666666,8.85425,7.58149074074,6.71641666667,7.9075
280.02,7.35333333333,9.41583333333,7.399,8.45375,6.10383333334,8.78158333333,7.52723148148,6.84075,7.721875
280.39,7.08008333333,9.26758333332,7.13266666667,8.07127083333,5.632,8.60341666667,7.41486111111,6.52475,7.34475
280.76,7.19858333333,9.20541666667,6.97616666667,8.06232638889,5.50216666666,8.74183333333,7.40713888889,6.44333333333,7.43208333334
281.13,7.71875,9.82583333334,7.5115,8.6578263889,6.1595,9.34458333333,7.87324074075,6.98133333333,7.88554166667
281.50,7.96316666667,10.0405,7.62025,8.77178472222,6.489,9.39591666666,8.15753703703,6.969,7.97691666667
281.87,7.51308333333,9.51983333334,7.02566666667,8.29293055555,5.89308333333,8.80066666667,7.51012962963,6.276,7.382
282.25,6.96275,9.01708333334,6.13625,7.73344444445,5.2835,8.13091666667,6.89925925926,5.63533333333,6.75029166666
282.62,6.5635,8.69391666666,5.84575,7.49146527778,5.13766666666,7.8235,6.65514814815,5.41041666667,6.389625
282.99,6.55058333333,8.67725000001,5.72058333333,7.46855555556,5.21275,7.83791666667,6.75818518518,5.38941666667,6.26025
283.36,6.3705,8.59883333333,5.74175,7.59481944445,5.15858333334,7.7045,6.73819444444,5.23816666667,6.22095833334
283.73,6.73941666667,8.9495,6.2805,7.95815972222,5.48641666667,8.06091666667,7.12261111111,5.62558333333,6.53229166667
284.10,6.76766666666,9.05308333333,6.38033333333,8.02991666667,5.655,8.09825,7.1340462963,5.5345,6.63270833333
284.47,7.1045,9.15050000001,6.63241666666,8.2793125,5.79016666667,8.25875,7.40667592593,5.82625,6.93341666667
284.85,7.3475,9.44500000001,6.93775,8.45731944444,5.98933333333,8.3815,7.68219444444,6.20916666667,7.133375
285.22,7.44816666667,9.58508333333,6.97675,8.53469444444,6.00508333333,8.40916666667,7.85231481482,6.199,7.18466666667
285.59,7.50241666667,9.73066666667,7.08708333333,8.62397916667,6.06666666667,8.52825,7.88894444445,6.30266666667,7.05645833333
285.96,7.71275,10.0286666667,7.29883333334,8.8544861111,6.29741666667,8.74458333333,8.23386111112,6.55208333333,7.19041666666
286.33,7.63725,9.99616666666,7.33183333333,8.81541666667,6.33258333333,8.70141666668,8.13291666666,6.44283333333,7.17529166667
286.70,7.5515,10.0445833333,7.31666666667,8.74359722221,6.30258333333,8.66299999999,8.14981481482,6.385,7.04445833333
287.07,7.38733333333,10.04425,7.18841666667,8.53987499999,6.09133333333,8.48925,8.05181481483,6.29025,6.99225
287.44,7.54775,10.2715833333,7.25391666667,8.62775694444,6.29358333333,8.78424999999,8.28267592592,6.542,7.18554166667
287.82,7.62258333333,10.5064166667,7.38391666666,8.81898611112,6.47066666667,8.86441666666,8.49673148149,6.61433333334,7.35320833333
288.19,7.44383333333,10.4641666667,7.25866666667,8.64887499999,6.19458333334,8.65416666667,8.32462962962,6.52841666667,7.22229166667
288.56,7.1955,10.59575,7.14558333333,8.60005555556,6.1025,8.42283333333,8.17508333334,6.39758333333,6.94133333333
288.93,7.0415,10.572,6.9595,8.66753472222,6.018,8.198,7.97910185185,6.19008333334,6.84808333333
289.30,6.58516666667,10.3998333333,6.65791666667,8.40586805556,5.64633333333,7.68308333333,7.47656481481,5.84333333333,6.45716666667
289.67,6.52625,10.5950833333,6.70316666667,8.58604166667,5.6635,7.67191666667,7.48666666666,5.7805,6.54116666667
290.04,6.5365,10.781,6.76258333333,8.69751388889,5.69266666667,7.56566666666,7.47458333333,5.8205,6.558375
290.41,6.65516666667,11.12925,6.9805,8.89874305557,5.6905,7.62,7.66446296295,6.03741666667,6.522625
290.78,6.66233333333,11.1811666667,6.91358333333,8.89377083335,5.552,7.49366666667,7.65443518519,6.09875,6.44941666666
291.15,6.95733333333,11.59,7.25791666667,9.27148611111,5.85708333333,7.80108333333,7.84737962962,6.381,6.5615
291.52,6.55833333333,11.3529166667,6.91841666667,8.9165763889,5.40841666667,7.19191666667,7.3857037037,5.89983333333,5.96258333334
291.89,6.37166666667,11.2546666666,6.74875,8.74278472223,5.08833333333,6.98808333334,7.18667592592,5.60625,5.56529166666
292.26,6.81116666666,11.8470833333,7.16975,9.31856944446,5.54791666667,7.34041666667,7.70908333333,5.96341666667,5.872375
292.64,7.04025,12.14625,7.26616666667,9.51577083334,5.69183333333,7.38525,7.82567592592,6.01375,5.935125
293.01,7.33533333333,12.5984166667,7.72266666666,9.77896527778,5.97041666667,7.673,8.0720925926,6.26691666666,6.06875
293.38,7.75358333334,13.1219166666,7.98666666667,10.1615,6.3585,7.84108333333,8.41962962963,6.62925,6.30458333333
293.75,7.7335,13.1830833333,7.93425,10.0644652778,6.09341666667,7.57308333333,8.33678703704,6.53325,6.16329166666
294.12,7.985,13.6121666667,8.139,10.3526319444,6.28625,7.89491666667,8.48374074075,6.79166666666,6.315375
294.49,8.04141666667,13.7879166666,8.28516666667,10.5004861111,6.43733333333,7.84316666666,8.54272222222,6.80875,6.38358333333
294.86,8.36341666666,14.3591666667,8.59408333332,10.9123333333,6.84341666667,8.05633333333,8.80018518517,7.0245,6.611625
295.23,8.13841666667,14.3293333334,8.4675,10.8211736111,6.61983333333,7.70425,8.72375,6.88575,6.48183333333
295.60,8.5455,14.9540833333,8.98233333333,11.3929305556,7.12,8.00633333334,9.2459537037,7.37475,6.95658333333
295.97,8.52183333333,15.0983333333,8.94683333332,11.4158125,7.16841666667,7.89883333333,9.20858333333,7.36408333333,6.97020833333
296.34,8.42933333333,15.1683333333,8.92349999999,11.4729375,7.11633333333,7.79808333334,9.15788888889,7.36108333333,6.95983333333
296.71,8.61624999999,15.47325,9.13991666667,11.8416180555,7.48458333333,8.046,9.44817592593,7.74758333333,7.159875
297.08,8.62125,15.5653333333,9.07991666668,11.9783819444,7.539,7.894,9.55219444444,7.77075,7.06625
297.45,8.58575000001,15.6324166667,9.08275000001,12.0644236111,7.54333333333,7.89433333333,9.60207407408,7.83241666666,7.05941666667
297.82,8.57541666666,15.8288333333,9.20108333334,12.282375,7.68633333333,7.89191666667,9.7776388889,7.92616666667,7.11516666667
298.19,8.32258333333,15.8138333333,9.10033333333,12.1965625,7.48266666666,7.57283333333,9.74094444444,7.73825,6.86616666667
298.56,8.5445,16.20075,9.28466666667,12.458375,7.6825,7.77391666667,10.0648333333,8.03083333333,7.02933333333
298.93,8.2715,16.0781666666,9.0805,12.2765763889,7.43625,7.46058333333,9.90332407407,7.86158333333,6.71879166667
299.30,8.51416666667,16.479,9.34158333332,12.6211597222,7.71633333333,7.65966666667,10.1266203704,8.13216666667,6.77704166667
299.67,8.56225,16.8185,9.42091666666,12.7987986111,7.83616666667,7.78475,10.2275925926,8.29133333334,6.72708333333
300.04,8.93325,17.3530833333,9.86233333332,13.2112916667,8.25891666667,8.07675,10.5480833333,8.81816666667,7.01679166667
300.41,9.30783333334,17.8988333333,10.2821666667,13.5486319444,8.67049999999,8.30375,10.9862037037,9.29049999999,7.23858333333
300.78,9.20583333333,18.0840833333,10.3394166667,13.5367708333,8.56624999999,8.12875,10.98975,9.21858333334,6.983625
301.15,8.85825,17.9265833333,10.11025,13.2283333333,8.18633333333,7.78225,10.7014444444,8.93175,6.61033333333
301.52,8.8215,18.0405,10.1098333333,13.1049166667,8.11725,7.66383333333,10.68225,8.76008333334,6.33291666667
301.89,9.10208333333,18.4105833334,10.1306666667,13.28575,8.33341666667,7.67183333333,10.7221666667,8.98425,6.36295833334
302.26,9.36075,18.6543333333,10.25425,13.4865347222,8.59816666667,7.7475,10.8226296296,9.20275,6.32279166667
302.63,9.78400000001,19.2529166667,10.618,14.0135972222,9.02166666666,8.13475,11.1747592593,9.61975000001,6.67483333333
303.00,10.3829166667,19.93275,11.1630833333,14.6118263889,9.52875000001,8.54225,11.6579722222,10.0470833333,7.07058333333
303.37,10.67475,20.3595,11.47975,14.9606180556,9.93025000002,8.62083333333,11.9860648148,10.2945833333,7.39479166667
303.74,10.56575,20.2864166667,11.3475,14.9132222222,9.78983333332,8.25058333333,11.7939259259,10.0030833333,7.15154166667
304.10,10.85675,20.532,11.5423333334,15.2203611111,9.9325,8.26366666667,11.9956388889,10.1414166667,7.10920833333
304.47,10.6046666667,20.51125,11.3483333333,15.1164027778,9.6085,7.893,11.6414907408,9.83675000002,6.65020833333
304.84,10.83525,20.6654166667,11.5230833333,15.3169444444,9.67708333334,7.86308333333,11.7654074074,9.90808333332,6.83779166666
305.21,11.45225,21.3504166666,12.1741666666,15.9524305556,10.3614166667,8.293,12.3921666667,10.53375,7.262625
305.58,11.6844166666,21.6813333334,12.5081666667,16.3013680556,10.6929166667,8.32525,12.6871851852,10.8311666667,7.44204166667
305.95,11.5203333333,21.48775,12.5069166667,16.1345972222,10.5475,8.1815,12.5221111111,10.7778333333,7.078625
306.32,11.8745,22.0708333334,13.1445833333,16.6396111111,10.9525,8.5235,13.0135555555,11.1944166666,7.58275
306.69,11.9373333334,22.0075833333,13.223,16.6578125,10.9073333333,8.27075,12.8524907407,11.005,7.49608333334
307.06,11.8719166667,22.0665,13.2226666667,16.7417291667,10.86175,8.18208333334,12.810712963,10.9914166666,7.425875
307.43,12.07325,22.2551666667,13.451,16.9805069445,10.9684166667,8.368,12.9139074074,11.1344166667,7.35016666667
307.80,12.424,22.6573333333,13.8233333333,17.2915902778,11.2055,8.716,13.2496203704,11.4361666667,7.53933333333
308.17,12.1880833333,22.71475,13.7216666667,17.2604652778,11.18925,8.60341666667,13.150962963,11.2683333333,7.34358333333
308.54,12.4653333333,23.0405833333,13.9788333333,17.5515555555,11.5115833333,9.02691666667,13.4937592593,11.462,7.60033333333
308.90,12.3538333333,23.2221666667,13.99975,17.6783611111,11.6350833333,8.9755,13.5141944445,11.4169166667,7.44675
309.27,12.608,23.62775,14.1170833333,18.0092291667,11.7975,9.09483333333,13.720574074,11.57475,7.71908333333
309.64,12.5780833333,23.72275,14.0965833333,18.0245347222,11.73625,8.99658333332,13.6306574074,11.62025,7.57633333333
310.01,12.8255833334,24.2643333333,14.4054166666,18.44725,12.0075833333,9.15358333332,14.0693981482,11.9298333333,7.85508333333
310.38,12.8516666667,24.2715833334,14.3043333333,18.4930555556,11.9716666667,9.03216666666,13.9756203704,11.8789166666,7.63854166666
310.75,12.7346666667,24.2484166667,14.2314166667,18.431875,11.8666666666,8.82949999999,13.9684814815,11.8710833333,7.29733333334
311.12,12.69325,24.3625,14.2048333333,18.4494305556,11.82125,8.64374999999,13.8967962963,11.75975,7.10245833333
311.49,12.5595,24.3470833333,13.9990833333,18.3033263889,11.61075,8.36008333333,13.7833981482,11.5225,6.761375
311.85,12.53625,24.4614166667,14.0525,18.3469513889,11.5685,8.21358333333,13.7358425926,11.5333333334,6.61883333334
312.22,12.7163333334,24.752,14.1600833333,18.5798958334,11.6425833333,8.2095,13.9342037037,11.6784166667,6.69870833333
312.59,12.7411666667,24.8651666666,14.1039166667,18.5340069444,11.60325,7.88983333333,13.7419351852,11.644,6.53783333333
312.96,12.9731666667,25.2833333333,14.2249166667,18.6223611111,11.6995833334,7.94908333334,13.8164074074,11.8973333333,6.64154166667
313.33,12.7625,25.2939166667,14.13125,18.5139930555,11.5061666667,7.64216666667,13.6763796297,11.7976666667,6.298125
313.70,12.9031666667,25.6160833333,14.309,18.7092083333,11.5966666667,7.64308333333,13.8304907407,11.8815833333,6.327625
314.07,13.1988333333,25.8118333334,14.5875,18.8654375,11.73925,7.75183333334,13.8778148148,11.9955,6.30158333333
314.43,13.29875,26.11525,14.811,19.0782430556,11.8813333333,7.78775,14.1173518518,12.1103333333,6.469375
314.80,13.3954166667,26.3805,14.8384166667,19.1256527778,12.0148333333,7.6705,14.179212963,12.0899166667,6.50120833333
315.17,13.71325,26.7118333334,15.1555833333,19.4603125,12.3576666666,7.86008333333,14.6008333333,12.5101666667,6.86420833333
315.54,13.7735,27.026,15.2369166667,19.6448125,12.4884166667,7.78625,14.6123981481,12.633,7.06475
315.91,13.85425,27.29125,15.1418333333,19.7179652778,12.6680833333,7.69216666667,14.8048981482,12.7933333334,7.29604166666
316.28,13.9475,27.5539166667,15.2638333334,19.7474861111,12.7884166667,7.72233333333,14.8528703704,12.8093333333,7.30675
316.64,14.0826666667,27.7803333334,15.41925,20.0923055555,13.09475,7.93233333334,15.1813981482,13.0633333334,7.53691666667
317.01,14.3606666667,27.97825,15.6396666667,20.3980555556,13.2708333333,8.01816666666,15.4119537037,13.0843333333,7.65308333333
317.38,14.5544166666,28.3043333334,15.8016666667,20.5832222222,13.4335833333,8.1355,15.4587314815,13.0801666666,7.75445833334
317.75,14.7353333333,28.48025,15.94475,20.8106944445,13.6051666667,8.3595,15.6432685185,13.2233333334,7.9855
318.12,14.6906666667,28.7400833333,15.9964166666,20.9615347222,13.684,8.32008333333,15.7690925926,13.2523333334,8.19154166667
