wavelength,Back_RamDimm,Belly_RamDimm,Breast_RamDimm,Crissum_RamDimm,Crown_RamDimm,DorTail_RamDimm,Patch10_RamDimm,Rump_RamDimm,Throat_RamDimm,WingTip_RamDimm
254.28,-4.04153333333,-0.635333333333,-1.6666,-4.80206666667,-3.55736666667,-0.354000000001,-4.04166666667,-3.34353333333,-3.86463333333,2.64596666667
254.66,-6.12293333333,-2.89286666667,-3.87160000001,-7.37359999999,-5.94356666667,-2.7406,-6.31873333333,-4.4372,-6.01406666667,0.527366666666
255.03,-6.12546666667,-2.98233333333,-3.4312,-7.5992,-5.7572,-2.90166666667,-6.05633333333,-4.24866666667,-5.56706666666,-0.454766666666
255.41,-8.08333333333,-5.65466666667,-5.65493333334,-9.72606666667,-7.82133333334,-5.71433333333,-8.46413333334,-6.16653333333,-7.25606666667,-1.2381
255.78,-8.03873333334,-5.683,-5.97453333333,-9.87246666666,-7.96596666667,-5.98666666667,-8.05093333333,-6.07160000001,-8.25146666665,-1.91843333333
256.15,-6.21986666667,-2.92786666666,-4.46806666667,-7.83073333333,-5.50856666667,-4.2916,-5.3382,-3.75073333333,-6.31983333333,-0.2351
256.53,-5.28806666667,-2.03393333334,-4.13573333333,-6.84746666666,-4.5368,-3.07353333333,-3.52539999999,-2.98306666667,-5.48583333332,-0.734433333334
256.90,-4.70033333333,-1.325,-3.9538,-5.54153333333,-3.45946666667,-1.85073333333,-2.4606,-2.387,-4.41636666667,-0.162966666666
257.28,-4.852,-2.05126666667,-4.19133333333,-6.509,-4.5561,-2.21886666667,-3.21493333334,-3.7082,-5.18746666666,-0.8533
257.65,-3.14766666667,-0.776333333333,-2.6752,-3.92393333333,-2.7089,-0.185733333333,-1.69633333333,-2.28693333333,-3.3249,0.5612
258.02,-2.9968,-0.883066666667,-3.07633333333,-3.43833333333,-2.29813333333,-0.202800000001,-1.65046666666,-2.69993333333,-3.3406,0.665933333333
258.40,-2.00006666667,0.0969999999998,-2.3456,-1.92133333333,-1.58483333333,0.818066666667,-0.951533333333,-2.0182,-1.88783333333,1.87263333333
258.77,-0.683533333333,1.4826,-1.08306666667,-0.525866666666,-0.265633333333,2.5448,0.425666666666,-0.962133333334,-0.714966666667,3.45956666667
259.15,-1.09466666667,1.19786666667,-1.7054,-0.887999999999,-0.509866666667,2.55126666667,-0.0705333333334,-1.0334,-0.655466666666,3.1829
259.52,-1.0924,1.20933333333,-1.82493333333,-0.9146,-0.2753,2.73506666667,-0.0346666666672,-1.01433333333,-0.596033333334,3.02353333333
259.89,-0.3016,2.0306,-1.0332,-0.193,0.5528,3.635,0.353866666666,-0.410133333333,0.599199999999,3.88413333333
260.27,-0.168,1.9578,-0.925999999999,-0.375133333334,0.578400000001,3.7124,0.343733333334,-0.4298,0.711400000001,3.95866666667
260.64,-0.548933333333,1.38173333333,-1.22433333333,-0.7868,0.0999333333334,3.17406666667,-0.0959999999994,-0.894200000001,0.105400000001,3.52713333333
261.01,-0.439533333333,1.5138,-1.15826666667,-0.703333333333,-0.0574666666666,3.2186,-0.107199999999,-0.894466666667,-0.0306666666674,3.69463333333
261.39,-0.599333333334,1.6704,-1.3108,-0.634133333333,-0.087,3.30993333333,-0.0928000000006,-0.815866666667,-0.0464000000006,3.99253333333
261.76,-1.0884,1.2128,-1.6266,-1.15666666667,-0.628466666665,2.767,-0.787200000001,-1.23693333333,-0.690766666667,3.63443333333
262.13,-1.7412,0.647266666668,-2.12006666667,-1.7582,-1.33453333333,2.53733333333,-1.34953333333,-1.72413333333,-1.11106666667,3.18653333333
262.51,-2.387,0.270400000002,-2.47086666667,-1.97653333333,-1.68293333333,2.1586,-1.697,-2.00926666667,-1.73876666667,2.88113333333
262.88,-2.9578,-0.492133333334,-2.98366666667,-2.4088,-2.4398,1.4866,-2.6212,-2.5486,-2.00466666667,2.22753333333
263.25,-3.2586,-1.02873333333,-2.96546666667,-2.79893333333,-2.76156666667,0.9826,-2.99406666667,-3.046,-2.42826666667,2.21253333333
263.63,-3.96666666667,-1.39473333333,-3.38453333333,-3.4676,-3.59583333333,0.428533333333,-3.70446666667,-3.46766666667,-2.7448,1.66686666667
264.00,-5.56853333333,-3.1314,-5.00893333333,-5.32746666667,-5.16113333334,-1.594,-5.12206666667,-4.88133333333,-4.5627,0.595333333334
264.37,-7.33633333333,-4.8512,-7.17266666667,-6.79313333333,-6.79686666667,-3.2814,-6.875,-6.77086666667,-6.477,-1.20536666667
264.75,-8.1382,-5.45033333333,-7.65006666667,-7.515,-7.26340000001,-3.71613333333,-7.67266666667,-7.2372,-6.82436666667,-1.4527
265.12,-9.52593333333,-6.71886666667,-8.86146666667,-9.18246666668,-8.05896666666,-5.04666666667,-8.63746666667,-8.436,-7.47673333333,-3.37056666667
265.49,-9.49886666665,-6.674,-8.64933333333,-8.81626666667,-8.0029,-5.29413333333,-8.77993333333,-8.34426666667,-7.04073333334,-3.25346666667
265.87,-10.1067333333,-7.52853333333,-9.69373333333,-9.8646,-8.8248,-5.84046666667,-9.35186666668,-9.36613333332,-7.57833333333,-4.17743333333
266.24,-8.50833333333,-6.19786666667,-8.1754,-8.79393333333,-7.7608,-4.662,-8.09393333334,-7.8558,-6.147,-2.76913333333
266.61,-6.47506666666,-4.34866666667,-6.28346666667,-7.12633333333,-5.96736666667,-2.63093333333,-6.30906666667,-6.43046666667,-4.39006666667,-1.0793
266.98,-6.1744,-3.98886666667,-6.0512,-6.98073333333,-5.30006666667,-2.27746666667,-5.30026666667,-6.49433333333,-4.36446666667,-1.0525
267.36,-6.69653333333,-4.54973333333,-6.631,-7.48959999999,-6.3596,-2.9816,-5.89153333333,-7.04833333333,-5.43823333333,-1.74126666667
267.73,-6.28033333333,-4.42913333333,-6.3552,-7.099,-6.05243333333,-2.69893333333,-5.34613333333,-7.0012,-5.45846666667,-1.54556666667
268.10,-6.6222,-4.8414,-6.42733333333,-7.1286,-6.3161,-2.77126666667,-5.47593333333,-7.2396,-5.81806666667,-2.31763333333
268.48,-5.5744,-4.0802,-5.5472,-6.17206666667,-5.41403333333,-1.75506666667,-4.32486666666,-6.37846666667,-4.57213333333,-1.21426666667
268.85,-4.8124,-2.9688,-4.5926,-5.1554,-4.65953333333,-0.632333333334,-3.40306666667,-5.41266666667,-3.45646666667,-0.5733
269.22,-4.05566666667,-2.13813333333,-3.50406666667,-4.01373333333,-3.97166666667,0.231066666666,-2.95246666667,-4.4812,-2.8212,0.441233333333
269.59,-4.19846666667,-2.45266666666,-3.79833333333,-4.33366666667,-3.9491,0.358533333333,-2.7436,-4.635,-3.25013333333,0.285733333333
269.97,-4.0398,-1.92013333333,-3.7378,-3.8094,-3.95793333333,0.0614666666666,-2.61646666667,-4.34713333333,-3.35883333333,0.612066666667
270.34,-4.3506,-1.85373333333,-3.78293333333,-3.68253333333,-4.08196666667,0.165733333333,-2.7178,-4.51653333333,-3.7378,0.512433333334
270.71,-3.8546,-1.2412,-3.24846666667,-3.11753333333,-3.4158,0.882466666668,-2.08953333333,-3.74786666667,-3.35993333333,1.2509
271.09,-3.0856,-0.285133333335,-2.2066,-2.26266666667,-2.6764,1.79986666667,-1.45866666667,-2.62273333333,-2.51763333333,2.05926666667
271.46,-1.6048,1.32533333333,-0.595,-0.437333333333,-1.1404,3.3536,-0.0946000000014,-0.996133333334,-0.676166666665,3.79543333333
271.83,-1.34726666667,1.76446666667,-0.126066666667,0.2912,-0.947333333333,3.76793333333,-6.66666653999e-05,-0.312933333334,-0.080266666666,4.3743
272.20,-0.5694,2.63,0.497266666668,1.18133333333,-0.240166666666,4.6568,0.599000000001,0.645866666666,0.856033333334,5.6235
272.58,-0.316866666667,3.0852,1.0674,1.66346666667,-0.0229333333334,4.7946,0.758799999999,1.26746666667,0.869166666666,5.74943333333
272.95,-0.6934,2.67746666667,0.3886,0.9526,-0.307033333333,4.0268,0.4052,0.735200000001,0.060566666666,5.4386
273.32,0.132466666667,3.34573333333,0.658333333334,1.66046666667,0.449199999999,4.68746666667,1.44506666667,1.4078,0.579666666666,6.1013
273.69,0.6476,3.898,1.129,2.0962,0.921566666667,5.21786666667,1.97593333333,1.72693333333,1.13956666667,6.5029
274.06,1.00673333333,4.1144,1.86306666667,2.36833333333,1.41396666667,5.9022,2.34753333333,2.1304,1.7627,6.78163333333
274.44,1.73413333333,4.52866666667,2.61786666667,2.8452,1.9508,6.16993333333,2.921,2.7526,2.47876666667,7.2391
274.81,0.8274,3.20433333333,1.68973333333,1.60206666667,0.849133333333,4.84573333333,1.77726666666,1.602,1.46433333333,6.07126666667
275.18,-0.194933333332,2.07253333333,0.457866666667,0.498799999999,-0.188199999999,3.51926666667,0.494333333333,0.421733333335,0.142866666666,5.11123333333
275.55,-2.03073333333,0.218333333333,-1.49466666667,-1.67493333333,-1.8885,1.44726666667,-1.28106666667,-1.4946,-1.83643333333,3.3452
275.93,-2.64713333333,-0.2588,-2.0612,-2.906,-2.2735,0.683666666665,-1.87053333333,-2.31986666667,-2.48353333333,2.7716
276.30,-2.9702,-0.566200000002,-2.259,-3.441,-2.62706666667,0.3606,-2.0788,-2.84,-2.84756666667,2.24903333333
276.67,-3.61806666667,-1.6064,-3.32573333333,-4.5728,-3.1486,-0.246133333334,-2.6534,-3.9262,-3.46426666667,1.49866666667
277.04,-3.45546666667,-1.7356,-2.92553333333,-4.34386666667,-3.2398,0.0986666666666,-2.76433333333,-3.97506666667,-3.20866666667,1.58226666667
277.41,-4.2498,-2.73566666666,-3.92546666667,-5.50326666667,-4.12753333333,-0.722333333333,-4.11706666667,-4.9986,-3.7636,0.515333333334
277.79,-4.17946666667,-2.83633333333,-3.8302,-5.38266666667,-4.4454,-0.859533333333,-4.40506666667,-5.23233333333,-3.95936666667,0.3897
278.16,-5.11066666667,-3.822,-5.6456,-6.4048,-5.50936666667,-2.34226666667,-5.43826666667,-6.35,-5.0861,-0.245833333333
278.53,-5.72446666667,-4.41533333333,-6.683,-6.80366666667,-6.13806666667,-2.876,-6.15726666667,-6.91306666667,-5.9929,-0.534133333333
278.90,-5.3516,-3.8156,-6.3972,-6.20853333333,-5.61846666667,-2.31193333333,-5.55653333333,-6.06313333333,-5.35693333333,0.347666666667
279.27,-4.52366666667,-3.1512,-5.58986666667,-5.16226666667,-4.68196666667,-1.27206666667,-4.48666666667,-4.9142,-4.40473333333,1.462
279.64,-3.21286666667,-1.77066666667,-4.33153333333,-3.4694,-3.1742,0.210466666666,-2.9818,-3.4592,-3.24866666667,2.86356666667
280.02,-2.7622,-1.4592,-3.94953333333,-2.6666,-2.65416666667,0.6792,-2.60113333333,-2.89806666667,-2.9862,3.0869
280.39,-2.64113333333,-1.32053333333,-3.8736,-2.44073333333,-2.43586666667,0.870599999997,-2.63653333333,-2.66066666667,-3.01303333334,3.0547
280.76,-2.37186666667,-0.897800000001,-3.3876,-1.9184,-2.38376666667,1.1528,-2.43813333333,-2.32933333333,-2.93883333333,3.41606666667
281.13,-1.88626666667,-0.156999999999,-2.93453333333,-1.24106666667,-1.7899,1.86386666667,-1.95793333333,-1.5726,-1.97573333333,3.87783333333
281.50,-1.2932,0.640333333333,-1.91606666667,-0.426666666667,-1.23886666667,2.504,-1.228,-0.966666666666,-1.44123333333,4.71383333333
281.87,-0.853333333335,1.24633333333,-1.40266666667,0.1226,-0.498566666667,2.98273333333,-0.473,-0.0422,-0.684266666667,5.4498
282.25,-0.861466666666,1.331,-0.975533333333,0.130533333334,-0.392,3.2292,-0.367466666667,-0.2,-0.7042,5.25416666667
282.62,-1.18813333333,1.26453333333,-1.03166666667,-0.2408,-0.507766666665,2.97,-0.509933333333,-0.577866666665,-1.03963333333,4.9688
282.99,-1.46926666667,1.10586666667,-1.30333333333,-0.315866666667,-0.945933333333,2.5078,-0.892666666668,-1.02273333333,-1.3369,4.33253333333
283.36,-1.59426666667,1.08466666667,-1.29706666667,-0.498000000001,-1.26426666667,2.47833333333,-1.14653333333,-1.20826666667,-1.384,3.96856666667
283.73,-1.279,1.19353333333,-0.903533333333,-0.297333333333,-1.13973333333,3.01546666667,-1.108,-0.847666666667,-0.7864,4.01363333333
284.10,-1.60166666667,0.918399999999,-1.3134,-0.551599999999,-1.59633333333,2.61966666667,-1.3844,-1.41666666667,-1.0374,3.60033333333
284.47,-1.63593333333,0.747999999999,-1.1544,-0.529266666667,-1.63416666667,2.5034,-1.20553333333,-1.45493333333,-1.05703333333,3.51096666667
284.85,-0.963733333333,1.47166666667,-0.416200000001,0.0918000000006,-0.994700000001,3.1204,-0.714533333333,-0.8686,-0.211566666666,3.9692
285.22,-1.24886666667,1.0114,-0.692666666666,-0.578733333333,-1.3465,2.71546666667,-1.057,-1.4016,-0.962666666666,3.5707
285.59,-0.928266666667,1.04906666667,-0.486399999999,-0.470533333333,-1.13496666667,2.97253333333,-0.670733333334,-1.1412,-0.850600000001,3.53056666667
285.96,-1.253,0.741266666667,-0.766133333333,-0.628000000001,-1.4194,2.8356,-1.08346666667,-1.5042,-1.07073333333,2.96896666667
286.33,-0.549799999999,1.54406666667,0.111799999999,0.263933333334,-0.677166666667,3.6438,-0.344666666666,-0.664866666666,-0.236100000001,3.6022
286.70,0.203266666666,2.1832,0.723533333333,1.07153333333,0.1169,4.24026666667,0.243333333332,-0.0492666666667,0.601899999999,4.11853333333
287.07,1.03666666667,2.92653333333,1.44953333333,1.78906666667,1.01973333333,5.02746666667,1.0368,0.838,1.24146666667,4.80743333333
287.44,0.523933333333,2.36813333333,0.885400000001,1.16746666667,0.588266666666,4.5404,0.646466666667,0.333933333334,0.839500000001,4.23543333333
287.82,0.239,2.186,0.534200000001,0.897400000001,0.3384,4.17953333333,0.453466666666,0.0898666666667,0.555866666667,3.92783333333
288.19,0.997200000001,2.7876,1.30753333333,1.6212,1.11626666667,5.02366666667,1.07566666667,0.856066666667,1.27473333333,4.70823333333
288.56,1.06953333333,2.99493333333,1.29626666667,1.78146666667,1.19083333333,5.33526666667,1.2834,1.02813333333,1.5006,4.96796666667
288.93,0.287266666667,2.271,0.496000000001,0.783066666667,0.577499999999,4.75773333333,0.711333333335,0.3036,0.681933333333,4.1848
289.30,0.420533333333,2.50353333333,0.726999999999,1.1538,0.723666666668,4.7954,0.942066666665,0.638933333333,0.989466666667,4.5933
289.67,-0.144866666667,2.13553333333,0.167799999999,0.740266666667,0.407966666667,4.314,0.339,0.342400000001,0.7141,4.3434
290.04,-0.0822,2.2684,0.2832,0.572933333334,0.485633333333,4.1844,0.4018,0.227133333334,0.697866666666,4.40986666667
290.41,-0.0395333333333,2.10326666667,0.112333333333,0.4028,0.394533333334,4.00213333334,0.317133333333,0.303800000001,0.738033333332,4.484
290.78,-0.172133333333,1.8414,0.0429333333333,0.3378,0.114233333333,3.961,0.380866666667,0.377600000001,0.796533333333,4.49913333333
291.15,-0.833333333333,1.2784,-0.421666666667,-0.2544,-0.545533333333,3.54413333333,-0.010066666666,-0.334733333333,0.461966666665,4.04613333333
291.52,-0.5262,1.5754,-0.083666666666,0.2078,-0.170933333335,3.86473333333,0.1138,0.0904666666665,0.673733333333,4.50966666667
291.89,0.0033333333334,2.10706666667,0.5838,0.768333333334,0.355699999999,4.3046,0.879000000001,0.516733333332,1.1005,5.1516
292.26,-0.550200000001,1.52753333333,-0.0204666666674,-0.188,-0.341666666666,3.6222,0.457933333333,-0.0683333333335,0.249533333334,4.53796666667
292.64,-0.162933333333,1.939,0.364333333334,0.232466666666,0.204633333333,3.7566,0.7492,0.194133333333,0.556599999999,4.7554
293.01,-0.250133333333,1.96973333333,0.387466666667,0.366400000001,-0.0105666666668,3.513,0.683533333334,0.288933333333,0.426366666667,5.053
293.38,0.0141333333333,2.11086666667,0.559533333334,0.608599999999,0.0810000000008,3.7888,0.872599999999,0.4644,0.694733333333,5.06783333333
293.75,0.778666666665,2.83506666667,1.57153333333,1.44673333333,0.815200000001,4.70753333333,1.47453333333,1.2426,1.58886666667,5.7563
294.12,0.7094,2.7146,1.69666666667,1.48746666667,0.737000000001,4.66493333333,1.2476,1.10013333333,1.5097,5.7551
294.49,0.550533333333,2.66866666667,1.628,1.3058,0.627700000001,4.4946,0.946533333334,0.953466666666,1.21673333333,5.4464
294.86,0.3886,2.65953333333,1.4188,0.942533333334,0.563566666665,4.34413333334,0.586266666666,0.570066666667,1.1337,5.15246666667
295.23,0.595133333334,2.62113333333,1.5448,1.00226666667,0.638233333334,4.33846666667,0.376266666665,0.626066666665,1.1332,5.05083333333
295.60,0.773866666666,3.08073333333,1.9406,1.30253333333,0.874333333333,4.53693333333,0.699933333333,0.833066666667,1.626,5.29603333333
295.97,0.376066666667,2.734,1.3994,0.834000000001,0.452400000001,4.122,0.112933333334,0.407133333333,1.3429,4.77386666667
296.34,0.419666666667,2.83233333333,1.42153333333,1.13173333333,0.576800000001,4.07533333333,0.146133333334,0.506399999999,1.603,4.78746666667
296.71,-0.199,2.1428,0.696733333333,0.282999999999,-0.0498000000002,3.4264,-0.555333333334,-0.1022,0.809366666667,4.04836666667
297.08,0.542533333334,2.5652,1.16413333333,0.873799999999,0.625266666667,4.00973333333,0.0405999999993,0.4612,1.368,4.34853333333
297.45,0.346799999999,2.39773333333,0.954666666667,0.762266666668,0.339366666667,3.79286666667,-0.141733333334,0.174733333334,1.08106666667,3.984
297.82,-0.222333333333,2.0246,0.324466666667,0.247866666667,-0.350233333333,3.05726666667,-0.636466666667,-0.424266666667,0.347566666667,3.35113333333
298.19,-0.312733333334,1.92733333333,-0.0204666666668,0.0103333333325,-0.6318,2.84766666667,-0.753599999999,-0.499666666667,0.1383,3.1872
298.56,-0.605333333333,1.60033333333,-0.366399999999,-0.194999999999,-0.7938,2.63973333333,-0.836666666668,-0.763866666667,-0.266133333334,3.028
298.93,-0.853866666667,1.1928,-0.536533333334,-0.301866666667,-1.0369,2.36726666666,-1.04073333333,-0.926066666667,-0.585833333334,2.72363333333
299.30,-0.613733333333,1.57973333333,-0.277999999999,0.134866666667,-0.699200000001,2.71413333333,-0.600133333334,-0.635733333333,-0.159666666667,3.0514
299.67,-0.727666666667,1.0434,-0.827333333333,-0.241733333333,-1.0405,2.38813333333,-0.804400000001,-1.0888,-0.705066666666,2.65383333333
300.04,-0.535600000001,1.20273333333,-0.558933333334,-0.0760666666668,-0.674633333334,2.63386666667,-0.471333333334,-0.860466666667,-0.610233333334,2.9047
300.41,-0.399266666666,1.26053333333,-0.371733333333,0.1724,-0.396000000001,2.88433333333,-0.208733333335,-0.5776,-0.325,3.12473333333
300.78,0.602399999999,2.419,0.630133333333,1.1584,0.4603,3.803,0.732133333333,0.472733333334,0.973033333333,4.37743333333
301.15,0.401666666667,2.42813333333,0.7404,1.27673333333,0.516066666667,3.66433333333,0.727866666667,0.495599999999,1.06043333333,4.53323333333
301.52,-0.1314,1.95426666666,0.0832666666668,0.688733333334,0.230566666666,3.00493333333,0.256266666667,-0.0608000000006,0.692,4.4787
301.89,0.501800000001,2.4802,0.428266666667,1.08666666667,0.885366666668,3.44526666667,1.1186,0.440999999999,1.2768,5.1167
302.26,0.708133333333,2.60933333333,0.622066666667,1.23133333333,1.07643333333,3.88513333333,1.445,0.740066666666,1.56453333333,5.32376666667
302.63,0.694000000001,2.51833333333,0.496666666667,0.932733333334,1.0315,3.67733333333,1.48033333333,0.7672,1.65713333333,5.2882
303.00,1.03613333333,2.72173333333,0.690800000001,0.960066666668,1.08683333333,3.9068,1.71106666667,1.0234,1.8236,5.5815
303.37,-0.009466666666,1.71366666666,-0.3846,-0.130266666667,0.190833333333,2.88666666667,0.737666666667,0.104999999999,0.7184,4.67803333333
303.74,0.2632,2.2762,0.152066666666,0.326466666666,0.721366666666,3.33166666667,1.13506666667,0.687933333333,1.22363333333,5.21633333333
