wavelength,Back_EmbPlaf,Belly_EmbPlaf,Breast_EmbPlaf,Crissum_EmbPlaf,Crown_EmbPlaf,DorTail_EmbPlaf,Patch10_EmbPlaf,Patch11_EmbPlaf,Rump_EmbPlaf,Throat_EmbPlaf,WingTip_EmbPlaf
194.37,21.2820666668,29.4871999999,50.5129333333,31.7949333332,56.923,-92.3076666666,27.436,23.0768666667,70.5129333333,25.6410666667,-17.9485999999
194.75,15.2631333334,17.8946666667,28.9473333333,12.8070666667,25.2631333333,-55.4387333333,22.6316666667,19.4737333333,44.0352666667,18.9474,-13.6842666667
195.13,-6.51500000007,-8.93926666665,6.8182,-15.1516666667,-9.69693333334,-72.8787333333,-0.75753333328,-2.87879999999,14.8483333333,-3.03033333333,-21.2121333333
195.51,4.94620000007,4.62346666667,13.1183333333,-3.97846666665,2.36559999998,-40.5375333333,9.46240000006,9.13979999999,24.6236,13.0108,-0.967799999994
195.89,16.8,18.1334,17.4222666667,2.66666666667,10.5778666667,-21.8668,17.4222666667,12.9778666667,23.4666666667,21.7779333333,9.1554
196.27,17.3485333333,21.5151333333,19.7729333333,12.0455333333,14.0152,-17.1212,19.7726666667,14.4697333333,23.1817333333,27.5,10.4545333333
196.65,29.8900000001,31.5752,31.2821333333,23.6630666667,22.3444,-8.57146666665,30.0365333333,25.4946666667,30.0366666667,35.1648666667,18.5348666667
197.03,35.2592666666,38.2223333333,30.8148666667,26.963,23.2592666666,-4.81480000001,35.9258666667,35.5556666667,30.1482,40.1480666667,22.6667333333
197.40,36.9071333333,41.1685333333,32.3024666667,28.1788,25.086,-0.893399999994,34.7766,36.9759333333,29.8282666667,44.6735333333,27.7664
197.78,39.9404000001,44.3452,36.6666666667,35.0,31.8452,9.28566666666,37.7381333333,37.6786,32.5595333333,49.1666,30.0000666667
198.16,45.3881333333,49.9086,42.6027333333,39.0866666667,38.8128,18.6758666667,42.0547333333,41.5068,36.9864,53.0137333333,35.2055333333
198.54,45.3909333333,50.2057333333,43.7036666667,40.0823333333,40.4526,22.4280666666,41.4813333333,41.8106,36.749,53.6625333333,37.7778
198.92,43.564,51.195,45.5346666667,40.7966,40.8384,22.5996666667,40.6709333333,41.0482,36.3942666667,51.4883333333,36.4779333333
199.30,47.9817333333,58.5034,49.025,44.9887333333,48.3447333333,25.3968,44.6258666667,43.9454666667,39.6825333334,54.5578666667,39.9547333333
199.68,52.6933333334,63.7866666667,51.04,51.68,53.0666666667,25.28,46.72,48.0533333333,38.88,58.9333333333,39.36
200.06,52.4517999999,65.9502666667,50.9090666667,52.7272666667,53.8842666667,27.2726,45.0138666667,52.5068666667,40.9368,62.0386,41.2670666667
200.44,56.6928666667,67.6114666667,54.9081333334,55.1706,57.3227333333,33.7533333334,48.4514,57.4802666667,42.4146,64.4620666667,45.5118
200.82,49.8437333333,63.8543333334,47.0834666667,50.8334,54.2708,30.3644666667,41.9792,50.8856,38.8020666667,59.9480666667,37.7604666666
201.19,45.1954,60.0460666666,45.1954666667,49.2413333333,54.1609333333,30.1149333333,37.2874666667,47.4943333333,40.5058,57.793,37.8851333333
201.57,48.4888666667,62.4444666667,49.4666666667,52.4000666667,58.4888666667,35.5554,42.5778666666,51.5112,46.0444666667,60.3555333333,41.3778666667
201.95,50.1587333333,64.9886,52.6077333333,53.8322666667,63.6280666667,38.957,45.8050666667,55.8276666667,49.1156666667,63.8094666667,43.9002
202.33,51.0933333333,70.1866666667,55.1466666667,58.72,69.2266666667,42.5066666667,48.2666666667,62.5066666667,53.3866666667,68.3733333333,47.84
202.71,55.7310666667,78.8305999999,60.8186666667,62.1052666667,75.3800666667,46.5496666667,54.6198666667,72.2222666667,60.0586,71.4034,52.3391333333
203.09,52.1468,73.3332666667,52.2034666667,58.4180666667,69.7740666667,41.017,49.0395333333,66.6666666667,57.0056666667,64.9718666667,46.8361333333
203.47,55.9999333333,74.8718666667,58.2052,64.8718,73.3846666667,49.0767333333,52.6666,73.3331333333,61.641,70.8718,46.7179333333
203.85,48.9977333333,68.0188666667,53.2401333333,57.9021333333,66.5734666667,43.9626666667,47.7389333333,69.2308,58.0418,65.1748,44.9884666667
204.22,44.8995333333,60.8433333333,49.1164,52.7308666667,59.7992,39.0763333333,44.0161333333,62.6104666667,53.0522666667,57.5100666667,43.4138
204.60,41.7721333333,60.6330666667,46.8776666667,51.8987333333,57.2573333333,37.0042,41.6033333333,63.1646666667,51.2235333333,55.1898,42.616
204.98,39.4762666666,61.5715333333,47.1428666667,50.8571333333,57.0,35.9523333333,40.9048,65.9524,52.7142666667,54.8094,40.9048
205.36,43.4074,65.2345333333,47.9506,53.8270666667,58.6172666667,41.2840666667,46.7655333333,71.2592,53.9754,58.4691333333,43.1604666667
205.74,42.5424,69.2090666667,45.5932,56.6666666666,59.1526666667,40.3955333333,48.192,75.1413333333,56.8926,60.9604,42.825
206.12,38.4572,61.3223333333,39.8898666667,51.4600666667,50.6887333333,36.6391333333,41.4875333333,66.5013333333,50.9641333333,53.4436,39.1184666667
206.50,38.0328666667,59.3989333333,38.9072666667,48.3606,47.2678,34.0984,38.3605333333,62.5684,47.9234,49.1802666667,37.1586666667
206.87,40.1110666667,59.6667333333,39.2778,54.4445333334,51.2222,35.8887333333,39.9444,64.0,50.2778666667,53.9443333333,39.8333333333
207.25,40.174,61.2173333333,41.3332666667,56.6955333333,52.5797333333,36.0578666667,42.8985333334,67.6521333333,50.7246,58.6665333333,42.6668666667
207.63,35.4061333333,55.4062666667,35.2940666667,49.7478666667,45.3220666667,29.4117333333,40.224,62.633,47.5070666667,53.7814666667,40.5602666667
208.01,36.4341333333,53.54,35.9174,47.4418,42.4806,30.6976666667,39.2764666667,55.4005333333,44.2894666667,50.3358666667,39.0181333333
208.39,37.3831333333,60.623,40.9969333333,54.6417333333,46.0436666667,33.8318666667,43.3645333333,61.7446,50.5297333334,57.6323333333,39.3146
208.77,35.6140666667,58.1286666667,42.924,51.462,45.9063333333,34.2689333333,41.0526666667,55.4384666667,51.1694666667,57.7777333333,38.1870666667
209.14,35.6048,49.9258666667,39.3086,46.321,42.9136,32.4938666667,37.3333333333,49.1852,45.4320666667,52.1976,39.1110666667
209.52,29.1127333333,44.8441333334,34.1967333333,41.9184666667,38.6092,25.5634666667,31.0790666667,41.9185333333,39.0887333333,44.1726666667,33.6692
209.90,29.3598666667,43.7526666667,33.9955333333,39.4261333333,36.5562666666,24.0617333333,27.8146,40.6182,37.1742,40.3531333333,31.2142
210.28,23.2662,40.7606,28.1880666667,34.6310666667,30.4698666667,16.8230666667,21.6554666667,38.1209333333,30.5144666667,33.2438,23.2214
210.66,19.1837333333,39.6372,28.0726666667,33.3786,28.2086666667,13.9229333333,21.3606666667,37.5509333333,27.9818666667,31.7913333333,21.4512666667
211.03,22.4999333333,44.2106,32.5877333333,34.6490666667,31.3595333333,17.5000666667,24.7367333333,38.9911333333,30.9648666666,33.9912,25.1315333333
211.41,24.6666666667,48.3332666667,34.0952,35.7144,34.2379333333,19.1904666667,23.9524,39.3809333333,34.7140666667,35.6665333333,26.5238
211.79,24.6808,49.1253333333,32.5768,34.2317333333,34.3734666667,19.9526666667,21.4185333333,38.0614,33.3805333333,34.0425333333,28.6998666667
212.17,21.3534,51.6290666667,33.9349333333,33.9848666667,37.0426666666,21.203,20.4511333333,41.6540666667,36.2406,37.3435333333,27.2681333333
212.55,23.9902666667,49.489,31.6300666667,34.6472,38.5402,24.5256,20.1948,41.0705333333,35.9124666667,33.7712666667,31.5328
212.92,23.942,52.7535333333,26.3768,34.2608666667,37.7392666667,24.3477333333,16.4058,43.1303333333,34.8986,29.855,30.3188
213.30,32.1818666667,63.7576,36.4242666667,42.606,48.4848,34.6062,24.1212,53.7576,41.0909333333,40.0,39.1515333333
213.68,33.631,62.8571333333,39.9998666667,41.6666,47.5595333334,37.2024,26.1310666667,56.6071333333,41.7858666667,42.381,41.4880666666
214.06,27.9510666667,56.5138,33.0888,34.4342666667,39.6942,33.1498,21.5901333333,49.6024666667,30.8257333333,36.4525333333,34.0672666667
214.44,43.3037333333,68.9675999999,47.3156666667,46.6076,53.0974666667,49.0266666667,36.5191333333,62.7729333333,44.5427333334,52.0944666667,48.3775333333
214.81,46.4026666667,74.6534000001,48.053,50.6930666667,59.5378666667,53.5314666667,34.1915333333,67.1288666666,47.6568,55.5776,49.4388666667
215.19,41.6666,73.1160000001,42.0289333333,49.3479333333,54.9276666667,53.4057333333,31.9566,67.4638,42.3913333333,53.4783333333,46.2318
215.57,36.2458666667,68.6082666668,40.1294666667,48.6084,53.0096666667,50.6796666667,33.6569333333,67.3138666667,40.0000666667,51.5211333333,44.0129333333
215.95,26.4418,68.6892666667,34.6816666667,45.0934666667,49.8126,48.6142666667,30.1872666667,68.9138666667,36.1798666667,49.0636,37.8276
216.32,30.9704666667,77.8902,38.6498,52.7425333333,58.9028666667,54.0083333334,35.0210666667,74.7680000001,42.1942,54.5148,47.2576
216.70,18.8359333334,88.1481333333,39.0476666667,48.5715333333,58.3068,44.0211333333,32.8042,82.7513333333,39.6826,59.8942,37.8835333334
217.08,25.0450666667,80.6307999999,41.8918666667,46.5766666667,56.5766,33.6936666667,37.1172,74.2342666667,41.3514,55.4053333333,37.3873333334
217.46,31.2878666667,76.8183333333,45.1516,47.9546666667,54.9999333333,35.6060666667,41.8181333333,70.5304,44.0908666667,54.394,39.8484
217.83,38.0590666667,87.0886666666,49.2827333333,54.7679333333,62.3628666667,41.8565333333,40.7593333333,77.7215333334,49.1140666667,60.4218666667,46.8354666666
218.21,48.9452,97.9746666665,62.7848666667,69.4516,76.2868,50.8017333334,47.9325333333,88.6919333334,62.4472,74.5992666667,61.7722000001
218.59,29.4117333333,86.1766,46.6666666667,60.8823333333,63.0392666667,33.0393333333,30.3921333333,73.6274,50.0980666667,67.0588666667,47.2548666667
218.97,20.2666,69.6000666667,34.8445333333,48.9779333333,49.6888,21.4221333333,25.9554666667,57.9556,36.6222666667,55.1110666667,39.3776
219.34,15.8431333333,53.9608,25.5686666667,39.2940666667,37.9608,12.3137333333,15.7646,44.549,27.2157333333,42.9804666667,28.7059333333
219.72,7.36846666666,41.6665333333,13.9472666667,29.4736,27.3685333333,1.4914,2.10533333331,32.8947333333,15.4384666667,32.5437333333,17.5437333333
220.10,15.0370666667,41.2592666667,20.6667333334,35.4073333333,31.1852,11.2592,9.77780000003,33.3332,20.7408,37.2592,21.4817333333
220.47,18.3333333333,36.6666666667,18.8666666667,33.7333333334,27.1333333333,13.0666666667,12.3333333333,33.9333333333,17.7333333333,33.3333333333,20.4
220.85,30.3427333333,43.6137333333,25.3582666667,44.0498666666,37.9438666667,27.8504666667,23.2398,41.6199333333,25.8566,41.1838,29.5326666667
221.23,23.9252666667,43.9252666667,23.1776,44.4236,38.1308,30.4672,22.6166666667,43.4268,24.3613333333,43.676,29.9688666667
221.61,17.9288666667,41.9417333334,15.9222,44.5955333333,34.6278,26.2136666667,16.3106,40.8413333333,21.2298666667,39.9352,25.2426
221.98,20.2492666666,39.1901333333,17.1962,43.9874666667,34.2055333333,25.7320666667,17.757,40.6853333333,22.3675333333,40.1246,24.3614
222.36,16.2762666667,32.7928,11.5916,36.1561333333,29.3694,19.5196,15.6756666667,36.8768666667,19.6395333333,30.8708666667,18.0780666667
222.74,18.2369333333,32.0110666667,12.5618666667,31.7906,29.146,17.5206,15.2617333333,36.0881333333,19.5593333333,25.8401333333,19.7244
223.11,21.9999333333,35.3333333333,16.7222,33.0,28.5000666667,24.5000666667,17.2777333333,40.6111333333,24.5555333333,27.6111333333,23.6109333334
223.49,19.7268666667,33.1147333333,17.8688,29.2350666667,27.7596,25.0272666667,16.9399333333,39.2350666667,26.011,26.6667333333,25.3552
223.87,30.4687333333,40.6770666666,24.6354,35.6248666667,33.8021333333,32.8125333333,24.1666666667,43.8020666667,32.1354666667,34.3229333333,33.0209333333
224.24,34.8958666667,42.3958,27.2394,38.5937333333,34.8437333334,35.4686666666,26.3020666666,46.7187333333,34.6354666667,35.8332666667,35.4688
224.62,28.4365333333,37.6991333333,20.708,32.7434,28.5544666667,27.3746,17.935,44.9558,29.9115333333,29.7344,28.9085333333
225.00,22.6666,29.9710666667,15.5944,23.5942666667,20.7536666667,18.145,10.6668,37.6231333333,25.5652666667,22.145,22.2608
225.38,27.0143333334,28.9854,19.3042666667,24.2318666667,20.3478,19.4202666667,11.9998666667,38.6666666667,30.6666666667,21.2753333333,24.2318666667
225.75,20.8333333333,19.1026,14.1026,13.4614666666,10.1281333333,8.65400000001,2.50006666666,30.1922666667,22.7566,13.2691333333,15.8974666667
226.13,11.6504666666,11.1326,2.6538,2.39493333333,0.388400000014,-1.42399999999,-6.40773333334,19.2880666666,12.6861333333,3.75406666668,5.24273333333
226.51,14.6295333333,14.5678,6.23460000001,8.51853333333,4.69133333332,7.83946666667,0.185066666666,19.0123333333,16.4197333333,8.88893333334,8.51853333333
226.88,23.5,26.8889333333,18.4444,20.4444666667,15.2223333333,20.7778,12.4999333333,30.2222666667,26.3889333333,23.3889333333,20.889
227.26,20.3554666667,23.8222,18.2667333333,19.4666666667,17.4667333333,17.8667333333,11.7333333333,26.3110666667,22.5778666667,22.0443333333,17.7778
227.64,24.3160666667,26.8978666666,21.3488666667,25.0095333333,20.8864,22.1966,15.0288666667,29.1329333333,25.819,25.1253333333,20.6936
228.01,18.7581333333,21.209,17.2224,19.2809333333,16.8628666667,18.1044666667,13.0066,25.1306666667,22.0588,19.7712666667,17.745
228.39,11.437,14.3706,10.1334666667,12.3258666667,11.2000666667,11.8222,6.78526666667,17.4518,14.9926,12.2666666667,11.7629333333
228.76,13.2065333333,15.7415333333,12.0150666667,13.2065333333,12.4715333333,13.8656,8.92266666667,16.3245333333,15.0570666667,13.0038,13.5868
229.14,12.7251333333,15.0901333333,12.1396666667,13.8513333333,12.8829333333,15.2702,10.4729333333,16.6215333333,14.7748666667,13.9414666667,14.8425333334
229.52,13.0902666667,15.8864666667,12.766,14.2452666667,14.5696,16.0284,11.3272,17.1225333333,15.0354,15.8460666667,16.4336
229.89,16.1877333333,18.9158,15.4289333333,16.7116666667,17.3259333333,19.3855333333,15.1218,19.8372,18.1389333334,18.8796666667,19.3132666667
230.27,16.4840666667,19.7389333333,16.7102,16.8842,17.9981333333,19.8781333333,16.6056,20.4350666667,19.2689333333,19.1124666667,20.0173333333
230.65,14.8468,18.2312666667,15.3571333333,14.6428,15.4251333333,16.9216666667,14.7789333333,19.2516666667,17.1428,17.5681333333,18.5034666667
231.02,13.9361333333,16.1584,14.0222666667,12.7304,14.3152666667,15.4523333333,13.6262666667,17.4848,15.6071333333,15.7967333333,16.2790666667
231.40,13.3868,15.1514666667,12.6380666667,10.8912,13.1729333333,14.3672,12.9947333333,16.8805333333,14.9374666667,14.9019333333,15.4368
231.78,10.4546666667,12.519,9.46973333333,7.25386666666,10.4545333333,11.4773333333,10.5680666667,14.4886,11.4204666667,12.6324666667,12.5378
232.15,9.85253333333,13.4316,9.4986,7.33526666667,10.3639333333,11.0128666667,9.83286666666,13.8052666667,11.8978666667,12.4483333333,12.4483333333
232.53,14.9245333333,18.9528,14.2598,11.722,14.6424666667,16.0119333334,14.0786666667,18.8118,17.0192,16.9184666667,17.6836666667
232.90,16.8098666667,19.7341333334,15.8896666667,13.4764,16.3189333333,17.955,15.5623333333,20.0203333333,18.5276,18.3845333334,19.9590666667
233.28,17.6677333333,20.7636,17.2548,13.87,15.6036666667,17.2548666667,14.7368666667,19.8554,18.4314666667,17.5438666667,20.3096666667
233.66,17.7374,20.4444,16.9292,12.485,14.9698,16.8080666667,14.2222,18.2222,16.9899333333,15.4949333333,18.0808666666
234.03,16.1161333333,19.7596666667,15.7558,10.9711333333,13.9139333333,15.6556666667,13.2733333333,16.6165333334,15.5956,14.2343333334,17.7979333333
234.41,15.5106,18.7090666667,14.7012666667,10.0964,12.8324,14.6435333333,12.1965333333,15.9536666667,14.2966666667,14.1233333333,16.9365333333
234.78,18.1378,20.894,17.5604666667,12.9979333333,15.9963333333,17.4858666667,14.8044,18.3798,17.4488,17.0391333333,20.3351333333
235.16,16.3864666667,20.2708,15.5012,12.9357333333,14.6701333333,15.718,14.2726666667,17.2536666667,17.2536666667,15.5192666667,19.9998
235.54,19.5544666667,22.6907333333,18.2519333333,16.7780666667,17.2579333333,19.0576666667,17.5149333333,19.1775333333,19.8285333333,18.5262,22.7763333333
235.91,21.092,23.8466666667,20.1628,17.832,18.8099333333,20.2116666667,18.3372,20.4725333333,20.8474666667,19.5760666667,23.6836666667
236.29,21.1987333333,23.9080666667,20.6404,17.8982,19.8193333333,20.3284,18.9161333333,20.8702,20.9360666667,19.4744666667,23.6780666667
236.66,20.3920666667,23.0391333333,20.2940666667,16.7811333333,19.9673333333,18.9214666667,18.5784,19.2483333333,19.7548666667,18.8726666667,22.843
237.04,18.8780666667,22.8618,18.9593333333,15.9024,19.3171333333,18.1463333333,17.8049333333,18.2276,18.309,18.6991333333,21.5935333333
237.41,18.1064666667,22.7684,17.5337333333,14.7652666667,19.1406666667,17.5496,16.6428666667,16.8176666667,17.8837333333,18.4883333333,19.8567333334
237.79,16.0696666667,20.0828,15.0414666667,13.3332,16.6832,15.2404666667,14.4942,14.5605333333,15.5390666667,15.9868,18.69
238.17,13.3506666667,16.4594666667,12.1588666667,10.8116666667,13.9033333333,12.5906,10.7426,11.3470666666,13.0051333333,12.9014666667,15.2677333333
238.54,12.6597333333,15.2332,11.2780666667,10.449,13.4024666667,12.1244666667,9.56833333334,9.68926666664,12.5732666667,11.1054666667,13.7650666667
238.92,9.43753333335,12.1410666667,7.99319999999,6.81773333333,10.3106,9.92446666666,5.9446,5.52486666666,9.89086666667,7.50619999999,9.33680000001
239.29,9.99993333335,11.3888666667,8.8272,6.6666,9.98453333333,10.4320666667,6.111,4.98453333333,9.55246666667,6.79026666666,8.87346666666
239.67,7.55746666667,10.1293333333,6.81039999999,4.6264,7.49986666667,8.37646666666,3.89366666667,2.8018,7.1552,4.454,6.91093333334
240.04,3.9018,7.04133333333,3.60473333333,2.20933333333,3.8114,5.62013333333,2.01546666667,-0.413399999999,4.6254,1.4858,3.9148
240.42,3.69493333333,6.3842,3.46906666667,2.373,2.93773333333,5.77399999999,2.2486,-0.485866666667,3.95486666667,1.51413333333,4.01113333333
240.79,3.23473333333,5.11833333333,2.7318,2.0316,1.89346666667,5.24653333334,1.7652,-0.424199999999,3.20513333333,1.03546666667,3.03753333333
241.17,3.29,4.94366666667,2.85706666667,2.355,1.79226666667,5.09086666667,2.16453333333,0.060666666666,3.6796,1.25526666667,3.3334
241.54,4.06966666667,5.00773333333,3.82166666667,3.48846666667,2.59693333333,5.72093333334,3.50386666667,0.938000000001,4.093,2.6976,4.5504
241.92,4.22193333333,5.51446666667,4.32726666667,3.87766666667,3.10506666667,6.04853333333,4.15873333333,1.34193333333,4.798,3.55466666667,5.00173333333
242.29,4.942,6.30633333333,4.87773333333,4.5882,3.54566666667,6.2742,5.1352,2.16206666667,5.43753333334,3.96393333333,6.1132
242.67,5.26766666667,6.8128,5.5414,5.35286666667,3.78353333333,6.7638,5.663,2.98053333333,5.6204,4.64113333333,6.64840000001
243.05,5.08873333333,6.69026666667,5.24226666667,5.46693333333,3.7116,6.383,5.56733333333,3.09693333334,5.10653333333,4.34393333333,6.5544
243.42,4.93193333333,6.5564,4.8216,5.3612,3.8352,6.1852,5.29153333333,3.27226666667,4.7926,4.3922,6.56793333333
243.80,4.642,5.89006666667,4.15866666667,5.10786666667,3.6124,5.79813333333,5.1194,2.87606666667,4.5384,4.06673333333,6.3676
244.17,5.72413333333,6.53033333333,4.7474,5.72393333333,4.46326666667,6.5644,5.92293333333,3.7592,5.37193333333,4.80973333333,7.29133333334
244.55,5.9988,6.9372,4.91173333333,5.84446666667,4.62473333333,6.7108,6.0816,3.9514,5.6734,5.43593333333,7.34
244.92,6.1666,7.236,5.15566666667,5.9908,5.04926666667,6.94333333333,6.38473333333,4.08093333333,6.08133333333,5.69833333333,7.72566666667
245.30,6.3264,7.34733333333,5.41046666667,5.97586666667,5.2554,6.972,6.47646666667,3.90393333333,6.2012,5.7058,7.863
245.67,5.88586666667,7.30426666667,5.04973333334,5.63646666667,5.1236,6.759,6.07073333333,3.5714,6.10306666667,5.313,7.5906
246.05,5.76453333333,7.23006666667,4.83266666667,5.52733333333,4.9512,7.06473333333,5.9594,3.64686666667,5.77713333333,5.324,7.42906666667
246.42,5.15326666667,6.63133333333,4.2454,5.0394,4.65006666667,7.01653333333,5.52686666667,3.28633333334,5.29486666667,5.0038,6.65473333334
246.79,4.46646666667,5.9592,3.43946666667,4.2426,4.217,6.48713333333,5.02393333333,2.57033333334,4.844,4.33426666667,6.0508
247.17,4.1398,5.63853333333,3.0772,3.71073333333,3.8768,6.20986666667,4.80106666667,2.11486666667,4.55173333333,4.25753333333,5.964
247.54,4.24966666666,5.86973333333,3.46613333333,3.73493333334,4.047,6.4576,5.01,2.21786666667,4.83066666667,4.51846666667,6.31793333333
247.92,4.30493333333,5.8136,3.7048,3.72413333333,3.96426666667,6.60833333333,5.02526666667,2.39733333333,4.7982,4.5158,6.35526666667
248.29,4.53166666667,6.01786666667,4.01406666667,3.99493333333,4.177,6.7274,5.24446666667,2.64933333333,4.845,4.7618,6.4876
248.67,4.2198,5.68146666667,3.7174,3.75306666667,3.99613333333,6.6246,4.9716,2.32713333333,4.40766666667,4.38173333333,6.33933333334
249.04,3.47406666667,5.0754,3.1624,3.11553333333,3.36686666667,6.0636,4.31493333333,1.6484,3.7018,3.856,5.76213333333
249.42,3.42933333333,4.92533333333,2.89286666667,3.05973333333,3.2374,6.1692,4.29993333333,1.6524,3.59973333333,3.845,5.6218
249.79,3.28746666667,4.55033333333,2.57946666667,2.64073333333,2.86266666667,6.11553333333,4.27493333333,1.458,3.2798,3.605,5.3196
250.17,3.91426666667,4.92693333333,3.0256,3.02973333333,3.26533333333,6.25773333333,4.7864,1.86,3.77786666667,4.05066666667,5.64193333333
250.54,4.49133333333,5.2796,3.58433333333,3.483,3.33333333333,6.4202,4.90986666667,2.1092,4.04673333333,4.53113333333,5.97533333333
250.92,5.69373333333,6.40593333333,5.0652,4.767,4.311,7.40686666667,5.903,3.3286,5.08846666667,5.74493333333,7.25326666667
251.29,6.2514,6.961,5.82193333333,5.32953333333,4.60533333333,7.748,6.37213333333,4.0406,5.46466666667,6.10193333333,7.46333333333
251.66,6.0718,6.9792,5.69526666667,5.19453333333,4.0992,7.59846666667,5.99266666667,3.66773333333,5.1252,5.88846666666,6.92453333333
252.04,5.56153333333,6.83226666667,5.17453333333,4.89833333333,3.74266666667,6.86746666667,5.41066666666,3.0144,4.85313333333,5.54633333333,6.24973333333
252.41,5.1086,6.47766666667,4.82253333333,4.5772,3.5096,6.42653333333,4.89393333333,2.4266,4.46493333333,5.2106,5.97166666667
252.79,5.6744,6.96133333333,5.6846,5.2712,3.84486666667,6.6616,5.59173333333,3.03366666667,5.02313333333,5.98966666667,6.39793333333
253.16,6.11626666667,7.19073333334,5.91193333333,5.85946666667,4.09853333333,6.8502,5.80193333333,3.4802,5.43506666667,6.42026666667,6.71393333333
253.54,6.1558,7.37233333333,6.3822,6.077,4.31813333333,7.01946666667,5.7766,3.8388,5.45546666667,6.72986666667,7.02473333333
253.91,6.44546666667,7.741,6.9042,6.63986666667,4.58853333333,7.36846666667,5.86233333333,4.25366666667,5.48453333333,7.0012,7.27666666667
254.28,5.8144,7.30586666667,6.3862,6.15066666667,4.0314,6.91893333334,5.11926666667,3.75106666667,4.99026666667,6.41433333333,6.65006666667
254.66,5.32846666667,7.0498,5.75306666667,5.6234,3.99066666667,6.53106666667,4.85713333333,3.4128,4.66853333333,6.07133333333,6.44873333333
255.03,4.39466666667,5.9882,4.55646666667,4.544,3.05626666667,5.5898,3.68506666667,2.32813333333,3.51073333333,5.24746666667,5.43426666667
255.41,5.05606666667,6.21753333333,4.88926666667,5.04333333333,3.79213333333,6.147,4.25413333333,2.83593333333,4.02306666667,5.74913333334,6.2432
255.78,6.07186666667,7.11926666667,5.65806666667,5.88446666667,4.79166666667,6.97053333333,5.2508,3.94453333333,4.7982,6.9124,7.20973333333
256.15,7.35633333333,8.25666666667,6.8136,6.93493333333,6.11746666667,8.33966666667,6.7368,5.11486666667,5.8746,7.96300000001,8.4994
256.53,7.35646666667,8.38506666667,7.19973333333,6.7982,6.17133333333,8.73006666667,7.35026666667,5.43746666667,6.05846666667,8.19706666667,8.94319999999
256.90,6.67246666666,7.65326666667,6.05953333333,5.50513333333,5.56326666667,8.26040000001,6.77186666667,4.83373333333,5.5926,7.20953333333,8.47059999999
257.28,6.29313333333,7.04026666666,5.57773333333,4.76646666667,5.02806666667,7.88353333333,6.2664,4.21126666667,5.1988,6.59186666667,7.90493333334
257.65,6.327,7.1196,5.8268,4.93513333333,5.37393333333,8.09146666667,6.57233333334,4.45866666667,5.61933333333,6.67606666667,8.04913333333
258.02,5.68266666667,6.62173333333,5.32753333333,4.43346666667,4.93166666667,7.43019999999,6.23793333333,3.92313333333,5.3888,6.16453333334,7.72826666667
258.40,5.65613333333,6.454,5.32506666667,4.41533333333,5.0078,7.36366666667,6.41233333333,3.9624,5.36326666667,6.11966666667,7.87946666667
258.77,5.4792,6.26366666667,5.21673333333,4.3864,4.9054,7.14886666667,6.398,3.88593333333,5.2626,5.93406666667,7.6344
259.15,5.33226666667,6.24086666667,5.0934,4.45606666667,4.9092,7.098,6.5202,3.713,5.362,5.7798,7.559
259.52,4.90773333333,5.92913333333,4.7598,4.18506666667,4.59913333334,6.757,6.0896,3.31953333333,5.12853333333,5.4774,7.171
259.89,4.3262,5.19526666666,4.1976,3.69046666667,4.06193333333,6.15953333333,5.57146666667,2.73813333333,4.59526666667,4.89773333333,6.55466666667
260.27,3.84526666667,4.69913333333,3.71873333333,3.1804,3.56933333334,5.6494,5.18466666667,2.2574,4.1538,4.49673333333,6.1396
260.64,4.02246666667,4.94646666667,3.86506666667,3.44226666667,3.6898,5.81673333333,5.21413333333,2.33613333333,4.41146666667,4.68793333333,6.29813333333
261.01,3.8682,4.78226666667,3.7802,3.4214,3.48446666667,5.56546666667,4.9628,2.0176,4.19326666667,4.50473333333,6.02566666667
261.39,4.33646666667,5.41153333333,4.37066666667,3.93466666667,3.93926666667,6.071,5.50033333333,2.4832,4.62626666667,5.00053333333,6.47026666667
261.76,3.73593333333,4.85693333333,3.72173333333,3.30366666667,3.2206,5.29393333333,4.84753333333,1.77173333333,3.93073333333,4.3724,5.6762
262.13,3.7586,4.87293333333,3.70326666667,3.3812,3.20266666667,5.32066666667,4.90306666667,1.73333333333,3.9724,4.41253333333,5.47413333333
262.51,3.8004,5.0234,3.7812,3.58346666666,3.10533333333,5.4272,4.94626666666,1.69006666667,4.0286,4.4408,5.42453333333
262.88,3.99386666667,5.2428,4.20246666667,3.81253333333,3.22006666667,5.6932,5.26686666667,1.7838,4.09073333333,4.68026666667,5.65686666667
263.25,4.72766666667,6.02026666667,5.08746666667,4.39126666667,3.8214,6.3034,5.8804,2.55533333334,4.54773333333,5.46726666667,6.15033333333
263.63,5.0982,6.4192,5.484,4.7854,3.98486666666,6.5284,6.27366666667,2.90753333333,4.77073333334,5.71333333333,6.5684
264.00,5.46726666667,6.95886666667,6.03973333333,5.27266666667,4.56,6.83806666667,6.56926666667,3.27493333333,5.21033333333,5.9696,7.0094
264.37,5.8258,7.34173333333,6.48466666667,5.78933333333,5.009,7.164,6.77173333333,3.8246,5.4618,6.34313333333,7.31766666667
264.75,5.79066666667,7.08206666667,6.276,5.67546666667,5.0586,7.19313333333,6.67473333333,3.8166,5.2148,6.25933333333,7.08213333333
