wavelength,Back_BanEdwm,Belly_BanEdwm,Breast_BanEdwm,Crissum_BanEdwm,Crown_BanEdwm,DorTail_BanEdwm,Patch10_BanEdwm,Patch11_BanEdwm,Patch12_BanEdwm,Rump_BanEdwm,Throat_BanEdwm,WingTip_BanEdwm
819.33,5.55926666667,15.4713449019,35.0410666667,17.1025,3.80853333333,5.13053333333,5.99513333334,4.659,4.80166666667,3.39413333333,1.72206666667,12.376
819.63,7.26086666667,16.7592660784,36.1726666667,17.7924,4.9342,6.50393333333,7.44846666666,5.89746666667,5.98513333333,4.63406666667,3.53966666667,13.3676666667
819.93,7.919,17.3517170588,37.6895333333,17.9730666667,5.22006666666,7.24426666666,8.24833333333,6.32106666667,6.1972,4.92853333333,4.2538,13.4385333333
820.24,8.22353333334,17.6346615686,37.9633333333,18.3963,5.82773333333,8.09333333333,8.67206666666,6.63073333333,6.85953333333,5.54506666667,4.9304,13.4703
820.54,9.21506666667,18.5122098039,38.6087333333,19.1425333333,6.85633333333,8.92846666667,9.86613333334,7.58193333333,7.98,6.67413333333,6.33926666666,14.0940333333
820.85,8.838,18.5483927451,38.5546666667,18.7201333333,6.33226666667,8.6436,9.55099999999,7.23013333333,7.72366666667,6.40553333333,6.329,13.5801333333
821.15,9.42113333334,19.3025215686,39.0964,19.3652666667,6.98893333333,9.54419999999,10.3112,7.88693333333,8.4986,7.0706,7.2208,14.3065333333
821.45,9.85393333333,19.9011141176,39.7413333333,19.7808,7.35393333333,9.95446666667,10.8116,8.4364,9.0038,7.49526666667,7.81853333333,14.7378
821.76,10.0898666667,20.2432813725,39.7648,19.9017,7.59893333333,10.3720666667,11.2124,8.65086666667,9.27086666668,7.7914,8.13333333335,14.9806333333
822.06,10.3583333333,20.4979237255,39.9667333333,20.1090333333,7.74873333333,10.5822,11.4226666667,8.91313333334,9.48260000001,7.97253333333,8.43393333335,15.1280333333
822.36,10.5462,20.630277451,40.1295333333,20.2064,7.87153333333,10.6718666667,11.5454,9.09306666666,9.64640000001,8.08806666667,8.66753333333,15.1425
822.67,10.5072666667,20.8175652941,40.2214666667,20.2134333333,7.8922,10.6394666667,11.5149333333,9.05860000001,9.70526666665,8.10466666667,8.58873333334,15.1019333333
822.97,10.8001333333,21.0985035294,40.2924,20.6134333333,8.21073333333,10.9366,11.9152666667,9.42059999999,10.1716666667,8.5294,8.92853333333,15.3816333333
823.27,10.8306666667,21.208275098,40.2586,20.7217666667,8.28906666667,10.9742,11.9783333333,9.47586666665,10.3171333333,8.61499999999,9.06126666667,15.5694
823.58,11.0672666667,21.4510233333,40.3545333334,20.9247,8.40826666667,11.166,12.1124666667,9.61806666666,10.4313333333,8.84313333333,9.32200000001,15.8581333333
823.88,11.0029333333,21.582645098,40.5718666667,21.0144333333,8.31046666667,11.2031333333,12.0474666667,9.50686666668,10.3472,8.76186666666,9.13726666666,15.9256666667
824.18,11.2128,21.7270580392,40.8126666667,21.3464333333,8.5802,11.4614666667,12.2699333333,9.62713333335,10.5107333333,8.99186666667,9.34493333333,16.0910333333
824.49,11.4026666667,21.9982090196,41.003,21.4622,8.659,11.6176,12.4331333333,9.80573333333,10.6375333333,9.07693333333,9.39006666666,16.1113666667
824.79,11.2004666667,21.7815954902,40.6391333334,21.4033666667,8.5564,11.4234666667,12.2028,9.47366666667,10.4436666667,8.83199999999,9.12773333333,16.0250666667
825.09,11.2409333333,22.0422680392,41.1992666667,21.6457666667,8.617,11.4413333333,12.1062666667,9.388,10.5286,8.78693333333,9.14026666668,16.2533666667
825.39,10.9302,22.05443,41.4395333333,21.5126,8.42326666667,11.2535333333,11.8145333333,8.98746666666,10.2440666667,8.58799999999,8.8076,16.1055666667
825.70,11.0940666666,22.2814811765,41.3154,21.6443333333,8.64933333334,11.5432,11.9378,8.8676,10.4363333334,8.74886666667,8.88993333333,16.3635333333
826.00,11.2706,22.15625,41.2457333333,21.6958333333,8.79933333333,11.7754,11.9914666667,8.78933333333,10.3802666667,8.88893333334,8.84906666667,16.3411333333
826.30,10.4578,21.858842353,41.4603333333,21.2419,8.3178,11.4048,11.5921333333,7.93626666667,9.54220000001,8.09566666667,8.21020000001,15.8343666667
826.61,10.7283333333,22.2794501961,41.6325333333,21.111,8.70633333333,11.5009333333,11.9466666667,8.05326666667,9.9806,8.26053333333,8.46406666667,15.9927666667
826.91,10.5662666667,22.4533843137,41.6092666667,20.9285,8.69526666666,11.3691333333,11.9819333333,7.77426666667,10.1254,7.82433333334,8.40866666668,15.5842
827.21,10.9986,22.820205098,41.7133333333,21.0722333333,9.20619999999,11.6092666667,12.4713333333,8.17886666667,10.5783333333,8.16813333332,8.93680000001,15.8799
827.51,11.3435333333,23.428864902,42.077,21.2909333333,9.66606666666,12.0698,13.0246666667,8.60193333333,11.0711333333,8.43126666666,9.29573333335,16.2634333333
827.82,10.6358666667,22.8664972549,41.8008666667,20.7541,9.11266666667,11.2024666667,12.2940666666,7.7396,10.4445333333,7.75840000001,8.58746666667,15.6163666667
828.12,10.9694666667,23.3102109804,42.0374,20.8830333333,9.10519999999,11.3704,12.5504666667,7.82326666667,10.5289333333,7.84666666666,8.47206666666,15.6694666667
828.42,11.0528,23.0014280392,41.5770666667,20.5854666667,9.04880000001,11.3821333334,12.6423333333,7.84946666667,10.4471333333,7.76013333333,8.42686666667,15.2316666667
828.72,11.4130666667,23.1533452941,41.3462666667,20.4833333333,9.36353333333,11.7928,12.9234666667,7.84886666666,10.7226666666,7.86620000001,8.6688,15.2341
829.02,10.7217333333,22.5639764706,40.9164666667,19.5395333333,8.78440000001,11.3580666667,12.341,6.97053333333,9.93353333334,6.94679999999,7.89653333333,14.1335
829.33,11.1252,23.1759592157,41.6308666667,19.2903,8.82193333334,11.3741333333,12.6026,6.74606666667,10.0768666667,6.72500000001,8.22873333333,14.7180666667
829.63,11.7165333333,22.9968158824,41.4822,18.6613666667,8.53533333333,11.2595333333,12.4487333333,6.5086,10.1522666667,6.245,8.24246666667,14.8330666667
829.93,11.6924,22.55516,41.0168,18.8320666667,8.3012,11.5959333333,12.529,6.26126666667,10.1095333333,5.90093333333,8.15966666667,14.7780333333
830.23,13.4161333333,23.9947078431,42.1164,20.2928666667,9.76899999999,13.2712666667,14.1054666667,7.9214,11.7959333333,7.65259999999,9.76913333332,16.6115333333
830.54,14.3006,24.9953466667,42.9396666667,21.1962333333,10.1461333333,14.0908,15.0506,8.19646666666,12.7483333333,7.96393333333,10.4762,17.1091666667
830.84,14.209,24.2167329412,42.1537333334,20.9152666667,9.89346666665,13.6804,14.6744666667,7.8816,12.3077333333,7.63706666666,10.2406666667,16.651
831.14,15.1780666667,24.8511107843,42.6132666667,21.4075666667,10.2993333333,14.5388,15.4368666667,8.96446666666,12.9044666667,8.06626666666,11.0113333333,17.0954666667
831.44,14.5888666667,24.7025307843,42.892,21.4338666667,10.2390666667,14.5566666667,15.1722,9.32366666668,13.1876666667,7.78433333333,11.1462666667,16.7315666667
831.74,14.5848,24.9250319608,43.2491333333,21.9174,10.4452666667,14.5527333333,15.0984666666,9.20973333333,13.4778,8.13493333333,11.2796,17.1922666667
832.04,15.5304,25.8998527451,44.3337333333,23.7864333333,11.5364666667,15.5984666667,16.4441333333,10.5399333333,14.8434,9.24126666666,12.3369333333,18.1765333333
832.35,15.9634666667,25.8193529412,43.9731333334,24.3777,11.1394,15.3376,16.4415333333,10.7031333333,15.0634,9.4234,12.6160666667,18.7270333333
832.65,15.4850666667,25.8660805882,43.9075333333,24.2013,10.9240666667,15.0956666667,16.1386,11.1023333333,15.0231333333,9.41253333333,12.4687333333,18.3531333333
832.95,14.6924,25.4145109804,43.1711333333,23.6028,10.4622,14.0005333333,15.2676,10.5908,14.4045333333,9.3724,11.9252,17.6767333333
833.25,14.9212,25.8521570588,43.7069333333,23.5901666667,10.5429333333,14.0222,15.4057333334,11.1092,14.3198666667,9.72560000001,11.7746,17.5569333333
833.55,14.0852,25.0072688235,42.9236666667,22.5814,9.83713333333,12.9966,14.624,10.4039333333,13.2883333333,9.16373333332,10.8642666667,16.7817333333
833.85,13.6860666667,24.4082729412,42.0262666667,22.5234333333,9.48939999999,12.7238666667,14.0710666667,10.3662666667,12.9324,9.40393333333,10.7885333333,16.6399
834.16,14.4625333333,25.2582315686,42.3614666667,23.2378666667,10.2036,13.6374666667,15.0193333333,11.3536666667,13.9314,10.4872666667,11.7298666667,17.4762
834.46,14.721,25.6211835294,42.4424666667,23.3000666667,10.466,13.7737333333,15.3966666667,11.3824666667,14.3472,11.0343333333,12.1199333333,17.9211666667
834.76,15.1596,25.9436364706,42.8636666667,23.5460666667,10.5838,13.9974666667,15.7872666666,11.253,14.6510666667,11.5434666667,12.6537333333,18.4202
835.06,15.3187333333,25.866825098,43.2068666667,23.6158333333,10.3362666667,13.9628,15.8622666667,11.364,14.6408666667,11.5200666667,12.5154666667,18.2297
835.36,15.1346,25.464412549,42.6452,22.7784,9.50433333332,13.0274666667,15.0325333333,10.9034,14.3018,11.3961333333,12.1326,17.7540666667
835.66,16.8096666667,27.0342811765,44.1265333333,23.8401,11.1091333333,14.4305333333,16.7382666667,12.6892666667,16.0286,13.2616666667,13.5718,18.8699
835.96,16.8132666667,26.4943207843,43.9006,23.9452,11.0899333333,14.5825333333,17.2148,12.5430666667,16.227,13.6138,13.6966,18.6042333333
836.26,17.3429333333,26.9111341177,43.9682666666,24.3960333333,11.6219333333,15.1415333333,18.3024,12.8916666667,16.8184,13.9958666666,14.5272666667,18.4818
836.57,17.7499333334,27.2440135294,44.106,24.3334333333,11.4545333333,15.4167333333,18.7954,12.7650666667,17.0226666667,14.5984,15.4242666667,18.7461666667
836.87,18.9094666667,27.4356686275,44.7336666667,24.8575333333,11.6976666667,16.0263333333,19.4712666667,13.135,17.7448,15.225,16.2826666666,19.0170666667
837.17,18.8687333333,26.639797647,45.077,23.5952333333,10.6310666667,15.1192,18.8686666667,11.5754666667,16.8116,14.0814,15.0538,17.8775666667
837.47,19.5752666667,26.7546001961,46.6348666667,24.1295,10.0743333333,14.9045333333,19.4692666667,10.7856666667,16.9532666667,14.0657333333,15.0956,17.9989333333
837.77,19.9771333333,26.2668660784,47.1126666666,24.5626,9.77706666665,14.8083333333,19.9314,10.3944666667,16.5124,14.2366666667,15.1515333333,17.4327666667
838.07,19.2526,25.10383,45.5041333333,23.4400666667,9.02719999999,13.6535333333,18.7662666667,9.75086666667,15.2787333333,13.5231333333,14.1044,15.4447666667
838.37,19.9881333333,25.8565205882,44.7010666667,23.4102,10.1362,14.1385333333,19.6803333333,10.4796,16.4712666667,14.541,15.074,16.4178666667
838.67,19.9412666667,25.5624111765,44.5775333333,23.3333666667,10.8802666667,14.9413333333,20.5282666667,10.7864666667,17.1008666667,14.6830666667,15.4106666666,16.4436333333
838.97,18.9516666667,24.92661,44.1814,23.086,10.9304,14.7939333333,20.5182666667,10.8598666667,16.5842,14.9822666667,15.5124,16.6668
839.27,21.1963333333,26.8039341176,45.6098,25.093,12.346,16.7596,22.0441333333,12.7874,17.8630666667,17.3750666667,17.526,18.8967333333
839.57,21.082,27.0594290196,45.9803333333,25.2764333333,11.8208666667,16.7772666666,21.5125333333,12.9144666667,17.9290666667,18.0338,16.9751333333,19.808
839.87,21.5612,27.3108639216,46.6667333333,26.7522,12.3306,17.1852,21.6181333334,13.4359333333,19.1452666667,18.7350666667,17.4928666667,20.6154666667
840.17,20.6654666667,26.8993470588,45.9672,26.1081333333,11.1224666667,15.9841333333,20.3610666667,12.6001333333,18.6350666667,18.4096,16.7174,19.7462666667
840.47,21.1300666667,27.7645623529,46.4180666667,25.9774333333,11.4574666667,16.1693333333,20.1357333333,13.4463333333,19.5255333333,19.1524,17.5478666667,19.9377333333
840.77,20.2222,26.5609490196,44.7112,23.8832333333,10.2889333333,15.0333333333,18.3889333333,12.4666,18.5666666667,18.4888666667,16.1778666667,18.9777
841.07,21.3264,28.0053113725,45.9864,24.7675666666,11.6214,16.2245333333,19.365,14.0588666667,20.4308,20.0908,16.8706666667,20.1076
841.37,24.5743333333,31.3404411765,48.0912,27.5848666667,14.7468,19.6326,22.9938666667,17.5738,24.0623333333,23.5615333334,20.5565333333,24.2571
841.67,25.734,32.3215911765,49.5798,29.3896333333,15.498,20.806,24.3291333333,18.5837333333,24.9395333333,25.4348,22.2222666667,25.4403333333
841.97,27.5814,34.9815407843,52.3184,31.3032666667,16.8547333333,22.4186,26.4035333333,20.2005333334,25.6892,27.431,24.0100666667,27.4186
842.27,27.7551333333,35.2661647059,53.4014666667,31.3265333333,16.4760666667,21.9864,26.1632666667,19.374,25.6736,26.8436,24.3266666667,27.1972333334
842.57,26.5804666667,34.532542353,52.1694666667,29.5689666667,15.9195333333,20.5315333333,24.9282,17.8734666667,24.8277333333,25.8045333333,22.658,25.4311
842.87,26.7853333333,35.0526578431,52.6355333333,30.1707,16.9412666667,22.049,25.954,19.4208666667,26.0877333334,27.0379333333,24.2020666667,26.5032666667
843.17,27.4214,35.3377437255,52.9088,29.8899,17.3428,22.2642666667,26.6824,20.2988,25.7548666667,27.7359333333,24.2296666667,26.2500666667
843.47,30.2118666667,37.5051031373,54.8260666666,32.3071333333,20.3221333333,25.0042666667,29.7030666667,22.7142,28.5665333334,30.2968,26.8194,28.7192333333
843.77,30.8629333333,37.7527264706,54.0102,34.4669666667,21.7089333333,26.5819333333,31.6581333333,23.8916666667,29.8307333333,31.6076,27.7496,29.6616666667
844.07,29.8506,37.3719450981,52.6121333333,34.1424666667,21.4952,25.5055333333,30.3079333333,23.4828,29.0412666667,30.8884,28.0562666667,28.3112333333
844.37,28.8164,35.9743698039,51.4002666667,32.4387666667,20.325,23.7758,28.8706,21.9871333333,27.4071333333,28.7442,28.2924666667,27.4253666667
844.67,27.2157333333,33.6687313725,50.8626666667,30.4510666667,19.3725333333,21.0000666667,27.5294666667,19.3922666667,25.3921333333,25.8432,26.1568666667,24.5981
844.97,27.6815333333,33.7870913725,51.1243333333,30.9056,19.6218666667,19.8209333333,27.5422666667,19.8208666667,25.8507333333,25.3731333333,26.0498,23.5422
845.27,26.5079333333,31.6163392157,49.2063333334,29.4345,17.9761333334,18.2539333333,25.0596666667,18.8888666667,25.3769333333,24.6628,24.7224,22.1626
845.57,28.6128,32.9143833333,49.2872,31.4932,19.422,20.1542666667,25.8188666667,21.3872666667,26.8785333333,27.2832666667,24.8940666667,24.3062666667
845.87,29.8744,34.841475098,50.6088666667,34.3574333333,20.2125333333,21.2752666667,27.6716,23.0338,29.4106666667,28.6763333333,27.3043333333,26.6861
846.17,30.4040666667,34.4019701961,50.9696666667,34.2422666667,20.0000666667,19.3534666667,27.3334,21.7979333333,29.1918666667,28.0606,25.8384,25.3737
846.47,27.6806,31.443527451,50.3127333333,31.3377333333,17.0873333333,15.2749333333,24.2717333333,18.4682,26.4941333333,25.782,22.8694,22.6536333333
846.77,21.5607333333,27.783825098,48.3389333333,27.4471,12.3523333333,11.728,20.6689333333,14.2474,21.9844,22.4973333333,18.4615333333,18.5506666667
847.07,21.8685333333,28.8801160784,52.0645333333,27.6353333333,12.3183333333,11.8568666667,22.3528666667,15.4324666667,22.2838,24.0831333333,20.5305333333,19.5385666667
847.37,22.4028666666,29.6499968627,54.7938666666,29.0930666667,13.828,14.4641333333,25.1118,18.1626666667,23.5336,26.2189333333,21.3662,20.8952
847.67,22.527,30.7281819608,56.8471333333,31.0951333333,14.7292,15.9325333333,26.8352666667,20.6980666667,24.6208666667,29.2659333333,21.4200666667,22.7316666667
847.97,24.6833333333,33.5330954902,59.2591333333,34.1217666667,16.9176,19.0204,28.7932666667,24.5878666667,28.0048,32.7837333333,24.4444666667,25.7706333333
848.26,23.7144666667,34.1565498039,59.8524,32.4107,16.7772666667,20.6148666667,27.3306666667,26.3712666667,27.0847333333,32.9888666667,25.5348666667,26.4575333333
848.56,23.2201333333,34.4972245098,60.4277333333,32.4654333333,16.6792666667,20.7546666667,26.6415333333,25.0565333333,26.9434,32.7044,24.7296,26.5534333333
848.86,20.4706,31.1270562745,59.4510666667,28.5883666667,13.6470666667,17.5949333333,23.8430666667,21.4641333333,24.0260666667,29.2548666667,22.2221333333,23.7909333333
849.16,16.0390666667,27.2171631373,59.3584,23.2217333333,9.90240000001,13.8912666667,20.1114666667,18.9399333333,19.3026,26.8062,16.3458666667,21.0878666667
849.46,18.8524666667,28.6735578431,60.4370666667,25.1366333333,13.5519333333,17.6229333333,22.295,22.6503333333,20.9289333333,29.9453333333,17.9507333333,25.1367333333
849.76,21.4815333333,30.9503133333,59.7091333333,27.1033,16.4551333333,21.1113333333,23.9682,24.6296666667,23.3861333333,31.7725333333,20.6084,27.4205333333
850.06,24.4832666667,32.4678135294,63.6390666667,29.1704666667,17.8748,22.2417333333,25.4148,28.0349333333,23.8428666667,34.5269333333,21.2519333333,30.5530333333
850.36,25.1750666667,31.2919317647,63.0136666666,28.8129333333,17.6864,23.4702666667,23.6529333333,27.4276666667,23.8356,34.0943333333,18.8128,30.0304666667
850.65,29.2377333333,34.0374221569,64.2452,31.8385666667,20.6875333333,25.0524,25.8296,29.0583333333,25.9492,35.7548666667,21.166,32.2271333333
850.95,28.1964,33.5514537255,61.7315333333,30.9091666667,20.4328,25.5410666667,25.3969333333,27.3016666667,25.2237333333,34.0260666667,21.6449333333,30.4330666667
851.25,23.8738,29.5881323529,56.937,27.6276,15.4654666667,21.5315333333,20.5706,23.003,20.2402,32.0119333333,16.3063333333,28.0179666667
851.55,26.8492,30.3733445098,57.4734,30.6545666667,17.5038666667,22.8007333333,22.5876,23.3789333333,21.522,34.4292,15.5860666667,31.0349
851.85,27.3604666667,29.3553129412,56.9230666667,31.5837333333,18.2804,22.8054,22.7752,25.4298,22.8054666667,35.8672666667,15.7466,32.1418
852.15,25.5182,29.5917280392,58.0862,32.9346666667,17.8946666667,23.2217333333,22.8709333333,25.2631333333,23.8916,36.7782666667,16.1402,31.9618666666
852.45,30.3087333333,32.4827678431,59.2899333333,36.7593333333,21.8827333333,27.2840666667,24.9074,28.3949333333,26.8209333333,39.0123333334,21.1728,33.1172333333
852.74,31.3687333333,33.7247341176,62.6086666667,39.7101666667,21.8358,29.6940666667,26.6988666667,31.3043333333,28.6635333333,41.0305333333,23.5748666667,32.2221
853.04,28.7230666667,32.1451239216,62.554,42.7363,21.6250666667,29.1211333333,25.9038,30.9784666667,27.2636666667,40.3649333334,22.0895333334,30.6301
853.34,28.0780666667,32.995717451,60.0900666667,40.2553333333,23.0632,30.06,25.4954666667,30.7207333333,28.949,39.2192666667,22.8528,31.6217
853.64,27.1726,32.1954652941,59.7916666667,38.9584333333,22.7678666667,28.4524,24.4345333333,30.9226,28.9582666667,37.4106666667,22.5595333333,31.7409333333
853.94,22.9884666667,28.9975245098,58.9162,36.0920333333,17.8653333333,26.0426666667,20.0329333333,26.7324666667,26.3054666667,34.7126666667,17.0771333333,27.2413666667
854.23,22.3859333333,26.2756715686,58.3158666667,35.6667,16.3508,26.9472666667,16.6666,24.2104,24.3508,34.2806,12.772,26.7193666667
854.53,24.6630666667,27.9013331373,65.4645333333,39.4353333333,20.8379333333,32.5319333333,21.7485333333,27.7958666667,26.8851333333,36.0654666666,15.2276,27.9599
854.83,17.7778,23.5079792157,62.1073333333,33.0461,16.0154,28.2759333333,15.7472,23.0651333334,23.5248666667,29.8466,9.38693333333,23.2950333333
855.13,18.8024,27.2806135294,66.0678666667,35.1297666667,17.8443333333,31.4570666667,19.5608666667,24.9101333333,23.1138666667,31.2975333333,10.8183333333,24.5308666667
855.43,24.8971333333,31.8794168627,71.4814000001,38.21,21.4814,38.3952,24.2798666667,30.1647333333,25.1441333333,35.1029333333,13.0452,31.4609666667
855.72,20.5276,30.3220294118,75.0598000001,40.2156666667,19.2806666667,40.2876,24.4604666667,31.5586666667,22.7818,34.4365333333,10.1199333333,31.9904
