wavelength,Back_RamSanf,Belly_RamSanf,Breast_RamSanf,Crissum_RamSanf,Crown_RamSanf,DorTail_RamSanf,Rump_RamSanf,Throat_RamSanf,WingTip_RamSanf
222.74,96.7815333333,75.6321999999,27.5862666667,76.7816666668,51.2644666667,41.6236583334,20.6436066667,46.6666000001,-5.51719999994
223.11,63.8888,40.5556000001,6.66666666668,40.0,16.1110666667,14.0161583333,-3.94444666666,29.6296666667,-23.3332
223.49,55.1111333333,14.8889333334,-3.77779999999,22.8889333333,-8.22226666668,-9.2220875,-31.4887066668,7.55553333333,-49.1110000001
223.87,83.1883333333,12.4637999999,14.4926666667,32.4637333333,3.47819999994,-4.47451666666,-32.6666533333,15.0723999999,-46.9565333334
224.24,1120.0,-240.000000001,-626.666666666,-306.666666665,-686.666666668,-864.166666667,-1424.66666667,-473.333333334,-1833.33333333
224.62,-106.666666667,173.333333333,198.666666667,180.0,245.333333333,287.833333333,372.533333335,177.333333333,453.333333333
225.00,13.0769333333,75.8973999999,70.2564666667,70.2562666666,81.7948666667,92.8205166667,95.3846466665,74.8716666666,125.641066667
225.38,13.1666666667,49.9999999999,44.8333333333,50.6666666667,60.4999999999,59.6666666667,63.8166666667,57.1666666667,84.3333333332
225.75,-15.2940666666,22.1568666667,22.1568666667,33.1372666666,33.7256,43.3209291667,33.7058333333,36.8628666667,62.9411333334
226.13,-20.901,11.1710666667,18.7387333333,20.5404666667,18.7388,37.5563291667,22.3602866667,26.1261333333,45.7656666667
226.51,-7.41946666665,10.3224666667,12.2582,15.8064,15.1612666666,26.8079041667,14.4623866667,20.9676666667,32.9032
226.88,-7.99993333334,3.60793333334,5.80393333334,7.45093333333,6.66666666667,14.8578583333,7.61565333335,10.7451333333,20.9412
227.26,-6.98666666667,1.49333333335,0.853333333334,2.61333333333,0.053333333334,9.64666666666,4.22400000001,8.42666666668,12.6933333333
227.64,-6.96213333332,-1.81433333333,0.2532,-1.72993333335,-2.1098,7.60029166667,1.43874666667,3.96633333333,10.422
228.01,-10.5554666667,-6.77773333334,-4.66659999999,-7.48146666666,-6.40746666667,2.43749583333,-4.86288666667,-1.29613333332,4.2222
228.39,-13.1101333333,-9.18653333333,-8.07020000001,-11.9618,-9.47366666665,-1.52516666666,-7.25353999999,-5.16753333335,0.382733333328
228.76,-15.1618,-12.6863333333,-10.7454,-13.896,-12.18,-5.51867083333,-11.37558,-8.10133333333,-2.64413333333
229.14,-14.0625333334,-12.1613333333,-10.4426666667,-12.9686666667,-11.4842666667,-5.32222500001,-10.65098,-7.52593333333,-2.55186666668
229.52,-14.3076666667,-12.6410666667,-12.5641333333,-15.1538666667,-13.1794,-6.03220416667,-11.0871866667,-8.94879999998,-4.12813333333
229.89,-12.0242666667,-11.5878,-11.3455333333,-15.0302666667,-13.2364,-5.5485125,-10.3468,-8.31506666665,-3.75753333333
230.27,-14.2856,-14.0476666667,-14.3334666667,-17.0477333333,-13.8570666667,-8.57137916666,-13.5310266666,-11.4047333333,-6.76193333334
230.65,-12.1718666667,-12.8454666667,-12.7526,-15.1452,-11.3821333333,-7.61474166667,-12.8804333333,-9.80266666666,-6.41106666667
231.02,-8.61386666667,-10.3551333333,-10.1718666667,-12.9437333333,-8.79713333333,-4.99282499999,-10.4376066667,-6.89560000001,-4.28406666667
231.40,-5.2796,-7.8972,-7.53913333334,-9.30653333334,-5.34660000001,-2.15879166667,-8.91956666667,-4.34,-1.4094
231.78,-4.58333333333,-7.36839999999,-7.96046666667,-7.6536,-4.64926666666,-2.07515416667,-7.99985999999,-3.2458,-1.16226666666
232.15,-0.108266666667,-2.35926666667,-3.80946666667,-2.53246666667,-0.367933333326,2.73678333334,-3.11028,1.49360000001,3.9394
232.53,3.6444,0.9334,-0.266600000001,1.59993333333,2.60006666666,6.15966249999,-0.482246666665,5.17786666666,7.57793333334
232.90,4.1898,2.01380000001,0.740600000008,1.25006666667,3.12493333334,7.79787083333,1.49998,6.68979999999,8.95826666667
233.28,4.39813333333,3.35653333334,0.462866666674,0.022999999998,2.01400000001,7.81982916667,2.60882666667,6.36579999999,9.18986666665
233.66,4.3422,3.94753333334,1.64473333334,0.592000000001,2.2368,8.34840000001,3.42763333333,6.82013333333,9.29820000002
234.03,7.31720000001,8.4146,4.67493333333,3.92266666667,7.13413333333,12.215475,6.96146666666,10.3048666667,12.7438666667
234.41,7.25153333333,9.02533333333,5.84793333333,3.9766,7.05653333333,12.1867833333,7.36056,10.7213333333,12.9045333333
234.78,4.26506666666,6.9356,4.07306666667,1.5946,3.74633333333,10.165725,5.59093333333,8.03073333333,11.5082666666
235.16,5.76159999999,8.71633333333,5.7616,3.3794,4.52433333333,11.2024125,6.66092666667,9.21493333333,12.9824666667
235.54,4.38786666667,7.30693333333,6.04526666667,2.10913333333,2.52346666667,9.51377499999,5.88702666667,8.13559999999,11.3184
235.91,4.88526666667,8.87053333333,7.32773333334,2.957,3.4712,10.8288083333,6.97158000001,8.74206666667,12.0109333333
236.29,3.45746666667,7.23413333333,6.79066666666,1.71986666667,2.09213333333,9.52785833333,5.64178666667,7.1276,10.2482
236.66,1.1404,5.64906666667,5.5262,0.175466666667,0.544066666667,6.95057916667,3.84387999999,4.9298,7.54386666667
237.04,4.22446666667,7.95373333333,7.44226666666,2.9868,2.5578,8.24974166667,5.63368666666,6.38613333333,8.87793333334
237.41,5.47173333333,8.11326666667,8.49053333333,4.52813333333,4.66973333333,9.01844166667,6.10229333333,7.65726666666,9.60686666666
237.79,3.6182,6.49713333333,6.37413333333,3.0792,3.24873333333,7.883025,3.41656666667,5.38886666666,7.40566666667
238.17,5.40293333334,7.36406666667,7.91573333333,4.82206666667,5.0398,9.05606249999,5.28527333334,6.69579999999,8.65653333335
238.54,7.52213333333,8.24153333334,7.80720000001,6.00126666667,5.79773333333,10.4548625,6.18185333334,7.943,10.061
238.92,7.28273333333,8.16999999999,7.46759999999,5.6562,5.82873333333,10.4450666667,5.86202666667,7.86193333334,9.7968
239.29,5.57433333333,6.62166666666,5.76580000001,3.80626666667,4.4932,9.25403333332,4.41789333333,6.31753333334,8.28826666667
239.67,5.80733333333,6.57353333334,4.7722,3.79913333333,5.06220000001,9.88690416665,4.45765333333,6.677,8.27113333334
240.04,6.09566666667,6.06746666667,4.2136,3.85773333333,4.67226666667,9.34575833335,3.95688666667,5.93626666667,7.79033333333
240.42,5.84466666667,5.6122,3.39553333333,3.67793333333,4.54953333333,8.93205000001,3.95196666667,6.05233333333,7.28093333334
240.79,5.95473333333,5.75326666667,3.02046666667,3.48073333333,4.30066666667,8.99401249999,4.13096,6.42233333333,7.59440000001
241.17,4.93333333333,4.95866666667,2.1144,2.51433333333,3.4666,8.091775,3.04563333333,5.7524,6.73013333333
241.54,4.42333333333,4.40633333333,1.5924,1.8892,2.7284,7.57149583333,2.55294666667,4.93706666666,6.02173333333
241.92,5.2176,5.01946666667,2.309,2.5124,3.25773333333,8.15219166667,3.35678666667,5.58766666667,6.9066
242.29,4.55486666667,4.3892,1.6044,2.15553333333,2.38,7.4359375,2.72709333333,4.77453333333,6.2326
242.67,3.7628,3.59473333334,1.01313333333,1.508,1.56386666667,6.75125833333,2.03162666667,4.015,5.5836
243.05,3.41066666667,3.03733333333,0.560066666667,1.1702,0.924466666667,6.09376666667,1.27044,3.4334,5.17753333334
243.42,2.81793333333,2.4218,-0.197999999999,0.625799999998,0.342133333333,5.33469583333,0.388913333333,2.8764,4.42486666667
243.80,2.8312,2.45506666667,-0.119466666667,0.676733333333,0.2832,5.1406625,0.448993333333,2.6852,4.4238
244.17,2.283,2.0574,-0.408066666667,0.199600000001,-0.1172,4.71549583333,0.0435333333347,2.5304,3.8672
244.55,2.4794,2.382,0.0719333333325,0.360266666668,-0.0381333333328,4.96669166667,0.226366666666,2.73373333333,4.17466666667
244.92,2.65113333333,2.49593333333,0.400333333333,0.555533333334,0.289999999999,5.21455,0.358246666666,2.79406666667,4.21573333333
245.30,2.2796,2.2146,-0.0114000000001,0.3864,-0.0955333333328,5.26006666667,0.270466666666,2.4824,3.85926666667
245.67,2.56166666667,2.60713333334,0.2274,1.02893333333,0.171466666666,5.7711,0.746893333332,3.02033333333,4.27293333333
246.05,2.83586666667,2.9566,0.451399999999,1.32573333333,0.3592,6.05532916667,1.02999333333,3.3476,4.5524
246.42,2.97453333333,2.99466666667,0.541,1.25873333333,0.448400000001,6.21135416667,1.13086,3.65166666667,4.7744
246.79,3.37653333334,3.51293333334,1.0434,1.7276,0.904533333334,6.7172125,1.75456666667,4.15266666667,5.14093333333
247.17,3.70746666667,3.82526666667,1.28573333333,2.0194,1.13853333333,7.27750833333,2.15222,4.49013333333,5.38093333333
247.54,3.96726666667,4.04586666667,1.67246666667,2.2022,1.24686666667,7.55699166667,2.44876666667,4.64493333333,5.63506666667
247.92,4.05746666667,4.13113333333,1.8382,2.2594,1.28353333333,7.70165833334,2.56147333334,4.7036,5.65293333333
248.29,4.30733333333,4.39913333333,2.21053333333,2.50853333333,1.48313333334,8.02623333333,2.87102666667,4.84813333333,5.95026666667
248.67,4.48033333333,4.4078,2.182,2.59526666667,1.4452,8.112425,2.91221333333,4.8498,6.02886666667
249.04,4.44966666667,4.3978,2.1128,2.59026666667,1.27806666667,8.09095833333,2.84694,4.8048,6.11013333333
249.42,4.698,4.57153333333,2.45013333333,2.86493333333,1.47546666667,8.29638333333,3.00209333333,4.9576,6.32593333333
249.79,4.40766666667,4.16733333333,2.24613333333,2.50706666667,1.14366666667,7.90559583333,2.59380666667,4.56633333333,6.00426666667
250.17,4.33473333333,4.09326666667,2.32366666667,2.49386666667,1.16053333333,7.7406625,2.51260666666,4.55426666666,5.90673333333
250.54,4.35066666667,4.21006666667,2.51826666667,2.67366666667,1.19313333333,7.84121666667,2.40278666667,4.594,5.9248
250.92,4.48966666667,4.37606666667,2.68806666666,2.9752,1.38513333333,8.01025,2.50010666667,4.78946666667,6.0482
251.29,4.837,4.55806666667,2.82006666666,3.14793333333,1.86586666667,7.91377916667,2.69935333333,4.9026,6.19773333333
251.66,5.26146666667,4.82693333333,2.97346666667,3.44533333333,2.33193333333,8.16754166666,2.98554,5.2648,6.57826666667
252.04,5.00166666667,4.76486666666,2.8074,3.48993333333,2.19806666667,8.10173333333,2.59378,5.20726666666,6.62826666667
252.41,4.9206,4.77106666667,2.5796,3.5168,2.08806666667,8.19114583333,2.50910666667,5.45173333333,6.70233333333
252.79,4.663,4.8044,2.5398,3.35866666667,2.26086666667,8.10575416666,2.35832666667,5.3658,6.65206666667
253.16,4.514,4.63486666667,2.3504,3.19973333333,2.2954,8.02985416667,2.24634,5.19133333334,6.41053333333
253.54,4.7296,4.82593333333,2.4408,3.22953333333,2.62226666667,8.21145833333,2.44962,5.5334,6.67026666667
253.91,5.37673333333,5.68333333334,3.01733333333,3.9522,3.48106666666,8.94394583333,3.1379,6.35266666667,7.35466666667
254.28,5.10166666667,5.5044,2.67666666667,3.73813333333,3.4244,8.91652083333,3.10276,6.19406666666,7.26333333333
254.66,5.80453333333,6.1916,3.3612,4.41533333333,4.2076,9.61030833333,3.97242,6.97786666667,7.8244
255.03,6.13086666666,6.65426666667,3.701,4.51086666667,4.63553333333,9.90105833334,4.33396,7.16086666667,8.09553333333
255.41,5.77793333333,6.67973333333,3.66893333333,4.44446666667,4.47493333333,10.0644,4.38417333333,7.0936,7.89113333333
255.78,5.337,6.3672,3.46266666667,4.4112,4.10706666667,9.98186666667,4.20382,6.79366666667,7.50166666667
256.15,5.5434,6.30746666667,3.46526666667,4.15646666667,4.07,9.8115875,4.33601333333,6.68946666667,7.21686666667
256.53,5.65653333333,6.39433333333,3.58366666667,4.1722,4.339,9.58947083335,4.30569333333,6.40753333333,7.06193333333
256.90,5.46866666667,6.25906666667,3.5288,4.0668,3.86713333333,9.19207083334,4.20538666667,6.23873333333,6.85006666667
257.28,5.16806666666,5.72873333333,3.1838,3.68093333333,3.2772,8.6817,3.91399333333,5.84853333333,6.33406666667
257.65,5.10886666667,5.53806666667,3.132,3.5346,3.1682,8.56887083333,3.92212,5.51493333333,6.34646666667
258.02,4.678,5.00513333334,2.66026666667,2.9962,2.52726666667,8.02362916667,3.40719333333,4.9934,5.9284
258.40,4.79266666667,5.12593333333,2.74573333333,3.05913333333,2.39766666667,8.07295833334,3.34682666667,5.0296,6.00006666667
258.77,4.20326666667,4.58553333333,2.11793333333,2.44166666667,1.77253333333,7.53446666667,2.74855333333,4.35546666667,5.43933333333
259.15,3.79826666667,4.12033333333,1.70206666667,2.12706666667,1.36233333333,7.14863333333,2.20958666667,3.934,5.08873333333
259.52,3.72133333333,4.04686666667,1.67646666667,2.11413333333,1.31693333333,7.04867916667,2.02896666667,3.87253333333,5.1416
259.89,3.75566666667,4.09753333333,1.6894,2.11913333333,1.39573333333,7.11578333334,2.0582,3.88353333333,5.15966666667
260.27,3.96653333333,4.25806666667,1.87966666667,2.39893333333,1.60086666667,7.29832083333,2.25120666667,4.08913333333,5.41613333333
260.64,4.00153333334,4.26446666667,1.8622,2.3882,1.5712,7.29704166667,2.25418666666,4.13453333333,5.52113333333
261.01,4.0724,4.20506666667,1.81993333333,2.421,1.64993333333,7.38557916667,2.25519333333,4.17233333333,5.54133333333
261.39,4.11953333333,4.337,1.891,2.50133333333,1.76486666667,7.48064166667,2.21644666667,4.18266666667,5.69186666667
261.76,4.1224,4.4114,1.89966666667,2.6158,1.7438,7.39994583333,2.13898666667,4.22966666667,5.72506666667
262.13,4.26066666667,4.5902,2.0218,2.81586666666,1.834,7.54374166667,2.25762666667,4.3136,5.83673333334
262.51,4.38173333333,4.62346666667,2.1546,3.021,1.9614,7.61313333333,2.35965333333,4.36326666667,5.91006666667
262.88,4.53346666667,4.70073333333,2.3676,3.30986666667,2.0678,7.75479583333,2.45652,4.46413333333,6.1486
263.25,4.8128,4.8956,2.7258,3.62693333334,2.25946666667,7.9484125,2.64547333333,4.7254,6.447
263.63,5.41326666667,5.4036,3.35766666667,4.31606666667,2.72866666667,8.56185,3.29734,5.28886666667,7.03993333333
264.00,6.02013333333,5.99106666667,3.99046666667,4.9802,3.29373333333,9.11522916667,3.86721333333,5.85633333333,7.77526666667
264.37,6.126,6.12313333333,4.1938,5.06106666667,3.5652,9.14022083334,4.04829333333,6.03246666667,7.88533333333
264.75,6.2048,6.06113333333,4.24453333333,5.12373333333,3.62506666667,9.24077083333,4.13969333333,5.981,7.7948
265.12,6.44733333333,6.33506666667,4.53393333333,5.34266666667,3.9528,9.41772916667,4.41371333333,6.09646666667,7.94686666667
265.49,6.79733333333,6.64266666667,4.858,5.81826666667,4.37246666667,9.83114583332,4.96192,6.5386,8.3046
265.87,6.8662,6.7288,4.96373333333,5.96166666667,4.61886666667,10.0405375,5.18793333333,6.72366666667,8.43953333333
266.24,6.80633333333,6.74653333333,5.01673333333,5.934,4.75766666667,10.0933583333,5.28232666667,6.74393333333,8.46846666667
266.61,6.3496,6.323,4.5414,5.5386,4.41053333333,9.77207083333,4.81719333333,6.38846666667,8.17973333333
266.98,6.07053333333,6.13193333333,4.192,5.1928,4.22293333333,9.42666666666,4.59996666667,6.21253333333,7.89453333334
267.36,5.94006666667,6.079,3.98473333333,5.00986666667,4.08193333333,9.20600416667,4.64082666667,6.2316,7.7288
267.73,5.1726,5.34426666667,3.0446,4.11633333333,3.2994,8.330475,3.82080666667,5.5112,6.76813333333
268.10,4.7352,4.9246,2.6472,3.73966666667,2.84993333333,7.84280416667,3.50176666666,5.0522,6.30773333333
268.48,4.42786666667,4.75046666667,2.48993333333,3.49473333334,2.5442,7.64242916667,3.35387333333,4.78073333333,6.16433333333
268.85,4.10693333333,4.57093333333,2.35246666667,3.28466666667,2.35886666666,7.35926666666,3.08648,4.6488,5.95233333333
269.22,3.78473333333,4.39873333333,2.12026666667,3.00393333334,2.02613333333,7.09855416667,2.72076,4.463,5.72533333333
269.59,3.4884,4.2048,1.87926666667,2.6608,1.65913333333,6.8186375,2.41077333333,4.21526666667,5.40333333333
269.97,3.18053333333,3.83026666667,1.47773333333,2.17233333333,1.2152,6.58688333333,1.96228,3.74,4.95133333333
270.34,2.66873333333,3.10906666666,0.852333333334,1.51613333333,0.515333333334,6.0517625,1.22754666667,3.1254,4.3696
270.71,2.70113333333,3.08333333333,0.809333333334,1.42153333333,0.446866666666,5.99822083333,1.18326666667,3.05973333333,4.29606666667
271.09,2.74413333333,2.96053333333,0.806399999999,1.30746666667,0.476399999999,5.9994875,1.16113333333,3.01933333333,4.28126666667
271.46,2.72706666667,2.84253333333,0.728933333334,1.2582,0.485399999999,6.09532916667,1.05319333333,2.9416,4.3096
271.83,2.89026666667,2.8976,0.894933333333,1.412,0.631666666667,6.21554583333,1.11854666667,3.0622,4.52433333333
272.20,2.9834,2.97813333333,0.961066666666,1.51186666667,0.798066666666,6.35604583333,1.17376666667,3.2376,4.62506666667
272.58,3.13093333333,3.04093333333,0.954799999999,1.55686666667,0.870066666666,6.4547,1.20239333333,3.36446666667,4.66533333333
272.95,3.358,3.1756,1.06993333333,1.6934,0.976133333335,6.61846666667,1.35017333333,3.48753333333,4.81653333333
273.32,3.6458,3.3594,1.31746666667,1.8982,1.30553333333,6.8829125,1.64088,3.7728,5.0462
273.69,3.6774,3.2866,1.31113333333,1.87346666667,1.34566666667,6.88277083333,1.63212666667,3.80033333333,5.05473333333
274.06,3.7972,3.39173333333,1.38246666667,1.9756,1.43753333333,6.87457083333,1.68089333333,3.89806666666,5.14253333333
274.44,4.15213333333,3.73693333333,1.75406666667,2.332,1.86846666667,7.06394166667,2.02124666667,4.15913333333,5.5302
274.81,4.21413333333,3.8164,1.9622,2.41986666667,2.01673333333,7.09913333334,2.17475333333,4.2524,5.6784
275.18,4.2858,3.99993333333,2.17,2.6388,2.17753333333,7.20384583333,2.30507333333,4.3772,5.84126666667
275.55,4.58966666666,4.28253333334,2.51846666667,2.95993333333,2.44153333333,7.42415,2.63476666667,4.67986666667,6.11953333334
275.93,4.7528,4.57473333333,2.85433333333,3.16126666667,2.71933333333,7.62594166667,3.0151,4.9052,6.35773333333
276.30,4.9852,4.75373333333,3.1118,3.29966666666,2.87626666667,7.76886666667,3.23644666667,5.02866666667,6.50646666667
276.67,4.78286666667,4.56533333333,2.89533333333,3.15493333333,2.74793333333,7.6185875,3.0773,4.77686666667,6.3806
277.04,4.63773333333,4.46,2.81126666666,3.04213333334,2.68273333333,7.49655416667,2.97390666667,4.6338,6.32546666667
277.41,4.56146666667,4.3602,2.71506666667,2.99653333333,2.52006666667,7.27024583333,2.90676666667,4.51213333333,6.16346666667
277.79,4.76273333333,4.56606666667,2.90546666667,3.21773333333,2.69666666667,7.359325,3.1772,4.59253333333,6.28353333333
278.16,4.51373333333,4.38866666667,2.72153333333,3.03806666667,2.524,7.111475,3.05078,4.4472,6.0578
278.53,4.28633333333,4.2742,2.47493333333,2.76233333333,2.23973333333,7.01320416667,2.92193333333,4.401,5.8324
278.90,4.2982,4.27006666667,2.28386666667,2.66026666667,2.15513333333,6.998225,2.83114,4.3606,5.68073333333
279.27,4.46033333333,4.44846666667,2.31986666667,2.77486666667,2.20833333333,7.09129166667,2.93348,4.50626666667,5.74093333333
279.64,3.84546666667,3.97186666667,1.74966666667,2.19053333333,1.6884,6.54695,2.33992666667,3.89886666667,5.1898
280.02,4.09213333333,4.22233333333,2.01106666667,2.55313333333,1.92766666667,6.90594166667,2.56392666667,4.23,5.4094
280.39,3.89673333333,4.12826666667,1.8098,2.44926666667,1.7852,6.74472916667,2.37729333333,4.13593333334,5.27773333333
280.76,4.1004,4.3292,2.125,2.80626666667,2.053,6.95947083333,2.58222,4.3588,5.53486666667
281.13,4.02253333333,4.23526666667,2.12733333333,2.83726666667,2.00233333333,6.88685833334,2.57800666666,4.36573333333,5.47953333333
281.50,3.41246666667,3.6708,1.55413333333,2.27493333333,1.5102,6.43724583333,2.04425333333,3.78153333333,5.04386666667
281.87,3.08346666667,3.37506666667,1.2302,1.90873333333,1.21126666666,6.201775,1.66396666667,3.48086666667,4.82746666667
282.25,3.29933333333,3.5008,1.44,2.10146666667,1.38586666667,6.389775,1.80056666667,3.63946666667,5.0152
282.62,3.23106666667,3.34233333333,1.39306666667,2.09546666667,1.3484,6.30187916667,1.68626,3.51186666667,4.92646666667
282.99,3.26806666667,3.35353333333,1.5052,2.2448,1.46153333333,6.385525,1.81779333333,3.64833333333,5.00026666666
283.36,3.234,3.30273333333,1.49173333333,2.2876,1.5152,6.46220416667,1.7841,3.65226666667,5.01993333333
283.73,3.60453333333,3.6288,1.75133333333,2.6156,1.9124,6.83065,2.13168666667,4.02066666667,5.31333333333
284.10,3.38033333333,3.37153333333,1.44633333333,2.35833333333,1.72833333333,6.57735,1.86533333333,3.7092,5.06173333333
284.47,3.12486666667,3.12486666667,1.21293333333,2.13386666667,1.55233333333,6.43644166667,1.69166,3.4858,4.85646666667
284.85,2.92193333333,2.97766666667,1.0148,1.83626666667,1.32953333333,6.25770833333,1.51123333333,3.38133333333,4.64953333333
285.22,2.97073333333,2.9938,0.966000000001,1.81466666667,1.3324,6.33739166667,1.5747,3.43226666667,4.69766666667
285.59,3.29586666667,3.32666666667,1.27373333333,2.16246666667,1.5946,6.59114166667,1.88030666667,3.71706666667,4.97186666667
285.96,3.38346666667,3.406,1.30293333333,2.23233333333,1.6026,6.63785416667,1.9601,3.79013333333,5.00333333333
286.33,3.37993333333,3.42733333333,1.35066666667,2.2254,1.623,6.72046666667,2.02394,3.86,5.06093333333
286.70,3.55426666666,3.69166666667,1.6098,2.40473333333,1.81773333333,7.00897083333,2.26608666667,4.0434,5.2804
287.07,3.54266666667,3.7186,1.59213333333,2.40733333333,1.77193333333,6.9437,2.21202666667,3.972,5.2386
287.44,3.4346,3.6132,1.5042,2.23586666667,1.62326666667,6.77908333333,2.13317333333,3.87386666667,5.13993333333
287.82,3.4094,3.58573333333,1.5412,2.22626666667,1.52246666667,6.68217916667,2.09925333333,3.83813333333,5.11226666667
288.19,3.53946666667,3.65026666667,1.65226666667,2.22406666667,1.50746666667,6.697225,2.17462,3.9032,5.15513333333
288.56,3.6652,3.68966666667,1.7152,2.29006666667,1.5622,6.710875,2.2241,4.0026,5.21246666667
288.93,3.6126,3.65126666667,1.66866666667,2.2576,1.49186666667,6.65665833333,2.16832,3.9196,5.11273333333
289.30,3.54466666667,3.73933333333,1.68193333333,2.26153333333,1.5416,6.60052916667,2.1555,3.87553333333,5.08326666667
289.67,3.40953333333,3.72266666667,1.59353333333,2.14993333333,1.43986666667,6.49329583333,2.11476,3.80386666667,4.93746666667
290.04,3.50093333333,3.84446666667,1.8136,2.29086666667,1.6386,6.5799,2.21470666667,3.92086666667,5.0114
290.41,3.4078,3.78993333333,1.70126666667,2.2506,1.52813333333,6.44092916667,2.12446666667,3.81806666667,4.8664
290.78,3.38466666667,3.75353333333,1.681,2.29566666667,1.535,6.3101125,2.12602666667,3.8434,4.79766666667
291.15,3.5898,3.96653333333,2.02,2.4992,1.79786666667,6.62992916667,2.38709333333,4.14093333333,5.09953333333
291.52,3.81133333333,4.17913333333,2.3006,2.7436,1.98773333333,6.87889166667,2.64438666667,4.31086666667,5.30893333333
291.89,3.921,4.28526666667,2.49433333333,2.8744,2.15833333333,7.08495416667,2.76865333333,4.39393333333,5.4718
292.26,3.79273333333,4.23906666667,2.44366666667,2.8216,2.15426666667,7.048475,2.70025333333,4.33626666667,5.42966666667
292.64,3.80973333333,4.34886666667,2.50093333333,2.88493333333,2.19953333333,7.0649125,2.73728666667,4.33413333333,5.5278
293.01,3.85326666667,4.38153333334,2.53526666667,3.03933333333,2.27926666667,7.09931666667,2.81876,4.36806666667,5.585
293.38,4.10173333333,4.50373333333,2.79813333333,3.3168,2.4514,7.28419166667,3.00204666667,4.59346666667,5.74433333333
293.75,4.41253333333,4.6912,3.0736,3.6382,2.77106666667,7.56142916667,3.20380666667,4.86333333333,6.07946666667
294.12,4.40426666667,4.61266666667,3.01313333333,3.6342,2.76886666667,7.5805875,3.17240666667,4.91073333333,6.1276
294.49,4.52673333333,4.72393333333,3.0864,3.7598,2.9038,7.73809166667,3.24993333334,5.08773333333,6.2356
294.86,4.61466666667,4.8244,3.08593333333,3.80206666667,2.97946666667,7.8463,3.30935333333,5.1464,6.33046666667
295.23,4.54186666667,4.79473333333,2.98393333333,3.76706666667,2.95,7.78081666667,3.29165333333,5.023,6.23973333333
295.60,4.4126,4.6662,2.84846666666,3.68226666666,2.87446666667,7.65670833333,3.1522,4.95766666667,6.10726666667
295.97,4.2226,4.49233333333,2.6062,3.50093333333,2.6422,7.42462916667,3.0017,4.81413333333,5.90673333333
296.34,4.05513333333,4.3438,2.4344,3.36473333333,2.48086666667,7.24903333333,2.84357333333,4.68366666667,5.84206666667
296.71,4.03273333333,4.33146666667,2.4558,3.38966666667,2.4834,7.27364166667,2.80592,4.738,5.8214
297.08,4.09573333333,4.3784,2.473,3.3424,2.526,7.267625,2.83243333333,4.82873333333,5.82213333333
297.45,3.8576,4.14946666666,2.19866666666,3.0998,2.33513333333,6.97182916667,2.56024,4.5674,5.579
297.82,3.7786,4.0698,2.1222,2.99933333333,2.24673333334,6.86199583333,2.45379333333,4.4634,5.43833333334
298.19,3.59746666667,3.9012,1.91026666667,2.78013333333,1.98866666667,6.64475833333,2.25918666667,4.27333333333,5.23406666667
298.56,3.57413333333,3.89773333333,1.938,2.7464,2.00266666667,6.61484583333,2.32966666667,4.20766666667,5.28493333333
298.93,3.43326666667,3.77766666667,1.85813333333,2.6278,1.8744,6.50579166667,2.26570666667,4.1358,5.2164
299.30,3.14773333333,3.4924,1.51313333333,2.3514,1.5894,6.15728333333,1.9537,3.87406666667,4.9484
299.67,3.06713333333,3.4084,1.40173333333,2.24226666667,1.4632,6.05264583333,1.88002666667,3.74513333333,4.89146666667
300.04,3.04593333333,3.39766666667,1.39293333333,2.2112,1.48473333333,5.99710833333,1.82381333333,3.6882,4.8952
300.41,3.20066666667,3.619,1.5596,2.3934,1.63606666667,6.12209166666,1.98571333333,3.86306666667,4.99113333333
300.78,3.26813333333,3.70406666667,1.6666,2.43953333334,1.71686666667,6.13850833333,2.11644,3.89966666667,5.0312
301.15,3.27413333333,3.7216,1.81473333333,2.50613333333,1.7338,6.2442125,2.21760666667,3.90973333333,5.16126666666
301.52,3.45346666667,3.90973333333,2.0248,2.65233333334,1.85946666667,6.440725,2.44975333333,4.16126666667,5.38353333333
301.89,3.59186666667,4.08593333333,2.15993333334,2.77746666667,1.94593333333,6.6061875,2.60225333333,4.39453333333,5.54786666667
302.26,3.88846666666,4.349,2.49213333333,3.09593333333,2.27753333333,6.870375,2.95599333333,4.6866,5.80406666667
302.63,3.94213333333,4.31713333333,2.5478,3.10666666666,2.26686666667,6.8611375,2.94314,4.71206666667,5.76986666667
303.00,4.0654,4.42733333333,2.65806666667,3.17626666667,2.38553333333,6.9515875,3.01218,4.76513333333,5.76346666667
303.37,4.27286666667,4.65953333333,2.9056,3.34746666667,2.56433333333,7.21509166667,3.21252,4.93966666667,5.9432
303.74,4.40473333333,4.80366666667,3.05286666667,3.5002,2.78446666667,7.30845,3.30504666667,5.09906666666,5.98793333333
304.10,4.58666666667,4.9568,3.2598,3.69106666667,2.9242,7.50073333333,3.51982,5.3096,6.0424
304.47,4.54013333333,4.81006666667,3.22766666667,3.64426666667,2.87013333333,7.47895833333,3.45599333333,5.20213333333,5.96446666667
304.84,4.58766666667,4.78566666667,3.24733333334,3.65646666667,2.90606666667,7.499575,3.42944,5.19786666667,5.95546666667
305.21,4.51673333333,4.67946666667,3.08326666667,3.62406666667,2.83466666667,7.413075,3.27373333333,5.0806,5.7436
305.58,4.33913333333,4.52353333333,2.9522,3.52273333333,2.71526666667,7.34750833333,3.12932666667,4.879,5.5694
