wavelength,Back_SpoRufm,Belly_SpoRufm,Breast_SpoRufm,Crissum_SpoRufm,Crown_SpoRufm,DorTail_SpoRufm,Patch10_SpoRufm,Rump_SpoRufm,Throat_SpoRufm,WingTip_SpoRufm
763.51,19.621,41.7072333333,14.881,41.713,18.6718666667,16.9402,43.8977333333,38.6461333333,17.1894666667,18.8898
763.82,19.4480666667,41.2796666667,14.7119666667,41.3332,18.5052,16.8379666667,43.5202,38.4459333333,17.0078,18.6214
764.14,19.5017333333,41.0063666667,14.7756,41.339,18.5845333333,16.9555,43.3687333333,38.4064,17.1182666667,18.7092333333
764.45,19.8029333333,41.0896333333,15.1927666667,41.3654666667,19.089,17.1823333333,43.6619666667,38.5232666667,17.5749333333,19.0188
764.76,19.2114,40.5700333333,14.6700333333,41.1135333333,18.5585333334,16.6268666667,43.1517333333,38.1952666667,16.8602,18.6559666667
765.07,19.1862,40.6617666667,14.5508,41.1944666667,18.6396,16.6805333333,43.0999,38.2068,16.8833333333,18.8946
765.39,19.1581333333,40.7016333333,14.6879,41.3772666667,18.9000666667,16.6150666667,43.0866,38.4098,16.9714,19.0632
765.70,18.1533333333,39.9983666667,13.5830333333,40.4856666667,17.9397333333,15.5728666667,42.1635666667,37.3196,15.7485333333,18.0792666667
766.01,17.8121333333,39.8730666667,13.2597666667,40.2795333334,17.5950666667,15.3354666667,41.7650333333,37.1059333333,15.3483333333,17.7956333333
766.32,17.1438666667,39.0023,12.2163,39.6322,16.9953333334,14.4445,41.0895666667,36.5022666667,14.3623333333,17.0110666667
766.64,16.4522666667,38.2346666667,11.1165666667,39.0934666667,16.3454666667,13.9348,40.5438,35.5624,13.3376,15.9849
766.95,15.9556666666,37.8560666666,10.5110333333,38.8302,15.8468666667,13.5399666667,40.4914666667,35.3423333334,13.1029333333,15.5662333333
767.26,16.2862,38.4529333333,10.5948,39.59,16.2908,13.7571666667,41.2235,35.9808666666,13.4336,16.0672333333
767.57,16.2868,38.8010666667,10.5198666667,39.9572,16.2772666667,14.1808333333,41.4839333333,36.1444,13.6276666667,16.4412333333
767.88,16.1024,38.8590666667,9.94776666667,40.2734666667,16.0329333333,13.6763,41.1955333333,36.0872666667,13.5521333333,16.1147666667
768.20,16.7739333333,38.9688,10.7441333333,40.3694666667,16.8939333333,14.2122666667,41.2559333333,36.3545333333,14.7266,16.7490666667
768.51,16.3146666667,38.5170333333,10.1475333333,40.0984,16.2423333333,14.0062666667,41.0172666667,36.0456,14.4306,16.3405666667
768.82,15.5217333333,37.5609333333,8.95103333333,38.9966,15.1908666667,13.1627333333,40.1522,34.8010666667,13.3974666667,15.1535
769.13,16.9062666667,38.9596666667,10.4466333333,40.9315333333,16.8681333333,14.9562666667,41.5741,36.6558,15.2071333333,16.6775
769.44,16.7688,38.4257666667,10.2651333333,41.0992,16.5258,14.9075666667,41.6154666667,36.4430666667,15.642,16.5150333333
769.76,18.1128666667,39.6939666667,12.0444,43.0384,17.7084666667,16.6020666667,42.8981,37.5962,17.3322,17.8264333333
770.07,18.3346666667,40.0429333333,12.5550333333,43.279,18.0714666667,16.5694666667,42.9155333333,38.2202666667,18.1288666666,18.4063333333
770.38,18.357,40.1507333333,12.5058666667,43.8061333333,18.0674,16.8411,43.2712333333,38.3037333333,18.0732666667,18.4043333333
770.69,18.2279333333,39.7587666667,12.6372,43.8458,17.9445333334,16.5822333333,43.0379,38.0049333333,17.9686666667,17.8059666667
771.00,17.1402,38.8486333333,11.4516666667,42.9032,16.6946,14.7230333333,41.9066333333,37.0411333334,16.6635333333,16.0817666667
771.32,18.0087333333,39.2393666667,12.4211666667,43.0240666667,17.4088,15.6585666667,42.4985333333,37.8232,17.1057333333,16.8892666667
771.63,18.0631333333,39.6582,12.5569,43.3748666667,17.1555333333,16.2064666667,43.2823333333,37.9803333333,16.6761333333,16.4078
771.94,18.4880666667,40.5051666667,13.1475666667,44.0077333333,17.5953333333,16.5526666667,43.7928,38.6186,17.1064,16.2755333333
772.25,18.6106,41.2926666667,13.5303333333,44.8898666667,17.8624,16.7432666667,44.4489,39.5658666667,17.6085333333,16.5831666667
772.56,17.5469333333,39.7612666667,12.7688666667,43.2392666667,16.2836,15.3831,43.1519333333,38.5618,16.6061333333,15.3225666667
772.87,18.4088,40.1240666667,13.3030666667,43.4842666667,17.1332,16.3915333333,43.1855666667,38.6638666667,17.0594666667,16.2538
773.18,19.6769333333,41.5567,13.8900333333,44.4742,18.3710666666,17.0685666667,44.6666666667,40.1648,18.4537333333,17.0722333333
773.50,20.2041333333,41.4571333333,14.1301,44.1472,18.8152,17.5177666667,44.5488666667,39.8569333333,18.9989333333,17.5892666667
773.81,20.5595333333,42.0301666666,14.4011333333,44.2375333333,19.2221333333,17.4583333333,44.3227666667,40.3208,19.1198666667,17.7993666667
774.12,19.7618666667,42.0938666667,13.5364333333,43.9705333333,18.3822666667,16.5686666667,44.0720333333,40.049,18.3544,17.7206666667
774.43,20.7486666667,42.9272666667,14.5127,45.5013333333,19.2656666667,17.7367,45.0740666667,40.9957333333,19.4774666667,19.1278
774.74,20.0732,43.0662333333,13.5893666667,46.6665333333,18.9097333333,17.1460666667,45.1445666667,40.8855333334,18.8949333333,18.5803333333
775.05,19.9481333333,42.8749333333,12.8935333333,46.5854,18.6695333333,16.3083333333,44.8522333333,40.8203333333,19.1796666667,18.4701333333
775.36,20.0074,42.9022333333,12.6421,46.7408666667,18.6547333333,16.0051,44.5002,40.7506666667,19.6805333333,18.8182666667
775.67,21.6558,44.1173,14.1904666667,47.8828,20.1393333333,17.7690666667,45.8534,42.044,21.6629333333,20.9087
775.98,21.8181333333,45.2486666667,14.1115333333,49.1805333333,20.5836,17.9948,46.4945666667,42.3644,21.6684,20.9502
776.30,20.9369333333,45.2112,13.3987333333,48.9478666667,19.8617333333,16.636,46.1445666667,42.0508,20.5836666667,19.8734333333
776.61,20.1831333333,44.5386,13.1769333333,47.7956,19.5727333333,16.0108,44.9276,40.8390666667,19.1152666667,19.5041333333
776.92,20.5892,45.5620333333,13.8604333333,49.1783333333,20.1162666667,16.3606666667,45.9612333333,41.8604,19.3642666667,19.9186
777.23,20.6158666667,45.4349666667,14.0878,49.1378,20.2849333333,16.4242333333,46.4626333333,41.9323333333,19.5997333333,20.1346333333
777.54,20.8448666666,45.5953,14.1627,49.1782666667,20.2688666667,16.8510333333,46.5015333333,42.4193333333,19.4778,19.704
777.85,21.5026666667,45.9839333333,15.3013333333,49.6568666667,21.1669333333,17.7649666667,46.8420666667,43.158,20.2136,19.7558
778.16,21.7531333333,45.9405,15.7637,48.9164666667,21.0458,17.8028333333,46.7907333333,43.2356,20.4364,19.8496
778.47,21.7536666667,46.1111,16.1224666667,49.2970666667,21.2622666667,18.1142,46.7272666667,43.3032666667,19.8564666667,19.9964666667
778.78,21.6928,45.7010666667,16.5882333333,48.7547333333,21.5064666667,18.0275666667,46.4428333333,42.9306666667,19.5301333333,19.7688666667
779.09,21.4604,45.8797666667,17.3287333333,49.0276,21.8161333333,18.006,46.1560333333,43.2842666667,19.4930666667,19.7578333333
779.40,21.8423333333,46.0362666667,18.2032,49.0600666667,22.5595333333,18.5845,46.8856666667,43.9185333333,20.3398,20.6833
779.71,22.6073333333,46.6667,19.2814666667,50.1329333333,23.1319333333,19.2970666667,47.6016666667,44.7206,21.2847333333,21.6305333333
780.02,22.6838,47.0149666667,19.4718666667,50.7902,23.0751333333,19.0257,48.4975,45.9546,22.1049333333,21.8701333333
780.33,22.2719333333,46.246,19.3514333333,50.1650666667,22.9794666667,18.5690666667,47.8615666667,45.6839333333,21.5723333333,21.4503333333
780.64,22.4155333333,46.3327666667,19.9125666667,50.6316,23.0831333333,18.8478666667,47.6281333333,45.5384666667,21.4382,21.5613333333
780.95,23.6792666667,46.4779333333,21.5801,51.2184666667,24.5675333333,20.0118333333,48.0857,46.0298,22.791,23.3215333333
781.26,24.2452666667,47.2521,21.9514666667,51.1747333333,24.8744,19.7850666667,48.3072666667,46.2046,22.6205333333,23.9346
781.57,24.3306,47.3994,22.3566,51.4448666667,25.1527333333,20.1668,48.5226,46.1701333333,22.6698666667,23.9683
781.88,23.9367333333,46.7416666667,22.1806333333,50.8947333333,24.7523333333,19.7212,48.1689,45.9260666667,22.2970666667,22.8547666667
782.19,24.6213333333,47.7449333333,23.4103666667,52.4688,25.7508,20.8815333333,49.1998,47.4710666667,23.7142,23.5388
782.50,23.8094666667,46.3449666667,22.4969,51.5572666667,24.4702,19.7983666667,48.1682333333,45.8946,22.2823333333,22.1105666667
782.81,24.6276,47.2069333333,22.7842666667,52.0348,25.0545333333,19.7908666667,48.5709333333,46.3616666667,22.5447333333,22.3440666667
783.12,24.5374666667,47.3253666667,22.8271666667,51.6054,24.9998666667,19.8777666667,48.4511,46.466,22.7486666667,21.9195666667
783.43,24.3328,47.0527666667,22.8013,50.9138666667,25.0792666667,19.6654666667,47.5160666667,45.4569333333,22.4882,21.4415333333
783.74,23.5544,47.2691333333,22.4881666667,50.3686,24.0919333333,19.4928333333,46.3285333333,44.7246666667,21.6386666667,20.7889666667
784.05,24.3870666666,47.2989333333,23.1054333333,50.4086,24.8173333333,19.5785,46.8947,45.2042666667,22.2709333333,21.1870666667
784.36,24.3012,47.9011333334,23.101,50.0043333333,24.8345333333,19.3203333333,47.1871333333,45.0236666667,22.3053333333,20.3357333333
784.67,24.0689333333,46.9944666667,22.8415333333,49.1046,24.5816,18.8314666667,46.6372333333,44.0857333333,22.3960666667,20.0588333333
784.98,24.1158666667,46.3684666667,22.5715333333,47.9338,23.9916666667,18.0744666667,45.8759,43.4699333333,22.1615333333,20.0123666667
785.29,24.6350666667,46.5176,23.0513666667,47.6177333333,24.2562666667,17.9201333333,45.6429,43.3374,22.7005333333,21.4871333333
785.60,25.0019333333,45.9724,22.8047666667,46.367,24.2366666667,17.6291666667,45.3688,42.8718666667,22.5011333333,21.7514666667
785.91,24.8831333333,46.3972666667,22.5247333333,45.9294666667,24.0982666667,17.5860666667,45.7034666667,43.7811333333,22.6238,21.6369666667
786.22,24.8485333333,45.6464666667,22.4012666667,45.1476666667,24.0354,18.2354666667,45.3855666667,43.4215333333,22.4089333333,21.3043
786.53,23.9894,44.2119333333,21.4101666667,43.8837333333,23.175,16.9457,44.4343666667,42.3832,21.1312666667,20.8105333333
786.84,24.5061333333,44.5024333333,22.1641666667,44.2914,23.6033333333,17.8728,44.9203333333,42.8782,21.7091333333,21.5279333333
787.14,25.0504666667,44.21,22.4784333333,43.9898,24.0043333333,17.9833,45.5014666667,43.1530666667,22.0202666667,21.8002
787.45,24.2061333333,43.5944666667,21.8061666666,43.5122,23.5909333333,17.4498,44.6998,42.5180666667,21.4735333333,20.5008333333
787.76,22.4294666667,42.0209333333,20.0325333333,42.0100666667,21.6342,15.7519666667,43.0622666667,41.316,19.8843333333,18.8286666667
788.07,21.6957333333,41.5792666667,19.5415,41.8268,20.7496,15.9718,42.6529,41.3755333333,19.3230666667,18.1149333333
788.38,21.9222,41.7422333333,20.2196,42.2749333333,21.2022,16.2743333333,42.8653666667,41.8718,19.7263333333,18.6789
788.69,21.1353333333,41.4627,19.5523,41.4847333333,20.6331333333,15.7677666667,42.9438666667,41.7030666667,19.3452,17.7765666667
789.00,20.3406666667,41.1148,19.2372333333,41.8074,20.0075333333,15.2258,42.9554,41.5334,18.3704666667,17.1888666667
789.31,21.0046666667,41.6207666667,20.2787666667,42.3762666667,20.9754666667,15.7572666667,43.3773333333,41.5988,19.1050666667,17.8291
789.62,19.5979333333,40.8457666667,19.3212333333,41.8354666667,19.727,14.0347666667,42.3474,40.7356,17.8080666667,16.7994
789.92,20.606,41.5757,20.3826333333,42.0076,20.7273333333,15.2689333333,42.3788,41.1438666667,18.2424666667,16.8257666667
790.23,19.6060666667,40.7999,18.8338666667,40.8431333333,18.9204666667,13.4201,41.5366,39.9920666667,16.0756,15.4332333333
790.54,19.6771333333,41.1823333333,18.9104333333,41.1218666667,18.9508,13.6643666667,41.8078333333,40.2098666667,15.8192666667,15.4035333333
790.85,19.181,40.5856666666,18.4275666667,39.8362,17.9278666667,13.4970333333,41.3349,39.4348666667,14.7665333333,15.9294666667
791.16,20.0574666667,41.4332,18.8329333333,40.213,18.3702666666,14.1317,41.896,39.3202,14.8811333333,16.4250666667
791.47,19.8582,41.3725333333,18.5021,39.8081333333,18.1728666667,12.9954333333,42.0484333333,38.6817333333,14.6016,16.4959
791.78,18.3706666667,41.5147333333,16.9881333333,39.0489333333,16.6180666667,11.453,41.7348666667,37.9568666667,12.9634666667,14.4296666667
792.08,18.1712,40.8565666667,16.2628666667,38.5973333333,15.8456,10.3817666667,40.9719,36.7775333333,11.7,13.4266
792.39,18.1066,40.8075333333,16.1911666667,38.0439333333,15.5854666667,10.0000666667,40.7805333333,36.4288,11.5836,13.0462333333
792.70,16.1837333333,39.2664333333,13.7883666667,36.5274,13.5562,7.89236666667,39.5033333333,34.8746,9.08080000001,11.0585333333
793.01,17.243,39.6126666667,15.1497666667,37.3260666667,14.698,9.06419999999,40.6778,35.5094,10.1798666667,12.4387666667
793.32,16.8236666667,39.8892666667,14.7599666666,37.9133333333,14.4784,9.02583333333,41.1634666667,35.3464,10.2862666667,12.4145666667
793.62,16.6938,39.5198333333,14.6785666667,37.5182,14.7101333333,9.28433333333,40.9419,35.3350666667,10.7156,12.5497
793.93,17.3279333333,39.6583333333,15.1994,37.5647333333,15.6460666667,10.1620333333,40.8978666667,35.2782,12.1241333333,13.6879666667
794.24,17.3227333333,40.5248,15.2492666667,38.1365333333,16.1067333333,10.2800333333,41.2379333333,35.5030666667,12.4758666667,13.0446
794.55,18.1380666667,40.6777666667,16.1777666667,38.5415333333,17.2459333333,11.0727,41.9048,36.3878666667,13.4104666667,14.5302666667
794.86,18.9198666667,40.9493666667,16.2364666667,39.0463333333,18.1013333333,12.1603333333,42.1225,37.2658,13.5274,14.7764333333
795.16,19.019,39.7748,15.9147666667,38.3998666667,18.3113333333,12.5372333333,40.8321666667,36.349,13.2368,14.9618333333
795.47,19.2256666667,40.6067,16.5748666667,39.1218666667,19.3932666667,13.9841,41.8203666667,37.2694,13.9003333333,16.1836666667
795.78,19.7051333333,40.5975666667,16.5736,39.0687333333,19.7904,14.6098,41.7928333333,36.9886,14.1637333333,16.9344333333
796.09,20.0913333333,40.9018666667,16.6857333333,39.0790666667,20.0304,15.3957666667,41.9597,36.9407333333,14.7792666667,17.0129666667
796.40,20.2707333333,41.2940666667,16.7156,39.0744666667,20.3386,15.9067,41.9074333333,37.5095333333,15.1165333333,17.2874333333
796.70,20.0916666667,41.6303666667,16.4222,38.4802666667,20.2825333333,15.5898333333,42.2108,37.3502,14.6315333333,17.5946
797.01,20.0766666667,41.0306,16.4368,37.9922,20.0689333333,15.4023,41.9884666667,37.2719333333,14.1150666667,17.3333666667
797.32,18.7014666667,39.7861,14.9011333333,36.9281333333,18.3452,14.5843,41.7498,36.247,11.9794666667,15.8708666667
797.63,18.9142666667,39.8593333333,14.8250666667,37.0406666667,17.6356,14.1858333333,41.7853333333,36.1721333333,11.4918,16.2686
797.93,18.9551333333,40.3814666667,14.7636666667,37.554,17.5290666667,14.4236,42.0687666667,36.5588,11.3268,15.9701333333
798.24,17.085,39.8835666667,13.4153,36.438,15.7396,12.4666,41.2763333333,34.9718666667,10.0215333333,14.8728
798.55,16.8581333333,39.5823666667,13.4813,36.1532,15.8484666667,12.2064,41.4969666667,34.5866666667,10.2696666667,15.6136
798.85,16.987,39.5194333333,13.645,35.9306,15.8354666667,12.6191333333,41.0347,34.5541333333,10.4763333333,15.8441666667
799.16,16.8232666667,40.0582,13.9238333333,36.4743333333,15.5346666667,12.3759666667,41.2171,34.9352666667,10.3892,16.0896
799.47,17.5372666666,40.2706333333,14.6009,37.0499333333,16.2740666667,12.7379666667,41.8674,35.6337333334,10.8163333333,17.4967333333
799.78,16.2235333333,38.7488,12.8764,35.2908,14.6536,11.1126333333,40.4247,33.4072666667,8.8732,16.3249666667
800.08,15.4724666667,37.2061666667,12.1390666667,34.8087333333,13.6192,10.7101,39.1838666667,32.5863333333,8.73219999999,16.3948666667
800.39,14.9976666667,37.3082,11.6458666667,35.1186,13.9004666667,11.1296666667,39.5351666667,32.3849333333,9.00033333334,17.2804
800.70,14.4568,36.6198,10.7911333333,34.8689333333,13.5392666667,9.93443333334,38.5439666667,32.0974,9.0636,16.8821333333
801.00,13.9864,35.9655333333,10.0337,34.5917333333,13.7272666667,9.7214,38.3382333333,32.3631333333,8.84713333334,16.8445333333
801.31,12.7992666667,34.4682666667,8.71246666668,33.1046,12.7897333333,8.86016666667,37.5011666667,30.9299333333,7.47733333333,16.2853
801.62,13.8182666667,34.5410333333,9.12033333334,33.5617333333,14.3794666667,10.9129,38.2025333333,32.4487333333,7.60813333335,16.7333
801.92,14.0784666667,34.5380333333,8.80499999999,33.6915333333,14.3687333333,11.2483333333,38.6163333333,33.1591333333,7.60539999999,17.0198333333
802.23,12.8592,33.4442,6.80276666667,32.7079333333,12.4156,9.2487,37.7055666667,32.5263333333,5.85966666666,15.169
802.54,10.6932666667,31.8642333333,3.18946666665,29.6146666667,10.303,7.40636666666,35.5777333333,30.5393333333,3.45146666667,12.2290666667
802.84,9.70093333334,31.9070666667,1.63466666666,29.8184,9.25220000001,6.5652,35.6037,30.2884666667,2.44666666667,11.5226
803.15,8.71633333333,30.9297666667,1.08293333333,29.7199333333,7.78673333333,6.038,34.5008333333,29.5192666666,2.04966666667,9.43479999999
803.46,5.89739999999,29.4203666667,-2.31876666666,27.7592666667,4.88300000001,3.0714,33.4057666667,28.0267333333,-0.902866666674,5.78583333333
803.76,6.60933333333,30.8030333334,-2.24323333334,28.9502,5.33560000001,3.08106666667,34.2227333333,28.8354666666,-1.11306666667,5.03176666666
804.07,6.98966666667,31.2054,-2.34133333334,29.3656666667,5.64006666668,3.21226666667,34.9308333333,29.0542666667,-1.61473333333,4.99413333333
804.38,7.40013333334,30.1056666667,-2.19440000001,28.8889333333,5.66646666667,3.38896666667,34.7223,28.2111333333,-1.00000000001,5.46693333333
804.68,6.75759999999,30.0397666667,-2.67456666667,30.1418666666,5.06533333333,3.43536666667,34.9630333333,28.2453333333,-0.908599999994,5.03133333333
804.99,7.02759999999,29.7631666667,-2.24466666667,30.4117333333,4.60233333333,3.16986666667,34.7264333333,27.4676666667,-1.07166666667,5.91066666667
805.30,6.9956,30.1192,-2.80053333334,30.7822666667,4.80733333333,3.9115,35.1360333333,27.6192,-0.907066666666,5.8448
805.60,7.98213333334,30.2732333333,-1.49389999999,31.3822666667,6.56633333334,5.31196666667,36.0424333333,27.5250666667,0.95866666666,7.44146666667
805.91,9.65206666667,31.1616666667,0.64543333334,34.6465333333,8.48493333333,6.74516666667,38.7709333333,29.8765333333,2.64860000001,9.51736666667
806.21,9.62473333335,31.0197333333,0.207266666674,34.8907333333,8.13446666667,6.87969999999,38.5939666667,29.5016,2.46493333333,9.33333333333
806.52,10.4244,32.1391333333,0.39606666666,35.1669333333,9.5528,8.03646666667,39.8755,30.1528,3.96160000001,11.0073666667
806.83,11.2208666667,33.3901666667,0.675799999999,36.6154,11.1982666667,9.30710000001,40.9767,31.4027333333,4.44066666667,12.1863666667
807.13,10.3902666667,31.8560666667,0.691333333334,35.3512,10.903,9.16380000001,39.4425333333,30.3902,5.184,12.1014666667
807.44,9.73313333333,32.7884,0.56226666666,36.025,10.5280666667,9.99439999999,39.8524,30.2442,5.87179999999,12.3624
807.74,9.57453333335,33.9126,0.336933333326,36.915,10.8982666667,10.2304333333,40.39,31.3594,5.47273333334,12.6124666667
808.05,7.70533333334,32.0289333333,-1.58206666667,34.7464,8.91306666667,7.70516666667,38.7983333333,29.7102666667,3.81653333334,10.9239333333
808.35,7.16013333335,31.9975333333,-2.32843333332,33.5259333333,8.73653333334,7.69546666665,37.7798333333,28.231,4.90980000001,10.1264333333
808.66,5.72126666667,31.9596333333,-3.9822,33.3712666667,6.89353333334,5.7846,36.6792666667,26.7674,2.78513333333,8.16006666667
808.97,5.22513333333,32.1881,-5.23820000001,33.5649333333,6.48633333333,5.86876666667,36.2998666667,26.8082,1.98180000001,7.83786666665
809.27,5.4826,33.0374333333,-4.51093333334,33.7065333333,7.78633333334,7.01410000001,36.8017333333,26.6537333333,2.97286666666,8.86116666667
809.58,5.23700000001,32.4886666667,-4.56143333335,32.6185333333,7.9272,6.82266666667,36.6342,27.0174666666,2.56013333333,8.58336666666
809.88,7.11906666666,33.6661,-3.45973333333,34.5842,9.00873333334,7.73783333333,37.6648666667,28.9421333333,3.07393333334,10.2128333333
810.19,10.2864666667,34.7004,0.117233333334,35.7812666667,11.4842666667,10.1952666667,38.8346333333,30.6119333333,5.7682,12.6106333333
810.49,10.8587333333,35.9096,-1.27800000001,36.8494,10.9128666667,10.0878333333,39.9121666667,30.9939333333,4.922,11.8796333333
810.80,10.6951333333,35.5318333334,-2.19853333333,37.0639333333,11.2057333333,9.27653333334,39.9574,31.8298,3.68793333332,11.6028333333
811.10,11.0579333333,35.9564333333,-2.51443333333,38.3188,11.3768,9.84770000001,40.8116333333,31.6088,4.05786666669,11.4494333333
811.41,14.0887333333,38.889,-0.130799999986,40.8136,13.7982,12.3238666667,41.9171666667,34.2337333333,5.24333333334,12.5128
811.71,12.2042666667,38.144,-2.70693333334,41.2685333333,11.6473333333,9.1571,41.9103333333,34.277,1.2374,9.8994
812.02,13.6257333333,39.7536333333,-0.454233333333,43.1716,13.8568,11.9708,44.0723333333,36.3818,4.0184,12.0478
812.32,13.8316666667,39.595,-0.210166666653,44.1588666667,13.8163333334,11.2853,43.4502666667,35.9813333333,3.16186666667,11.2227333333
812.63,14.0603333333,39.0643333333,0.201233333321,43.7432666667,13.0549333333,11.0133333333,42.0108333333,35.1586,2.53666666667,10.7501333333
812.93,14.9468,38.9344333333,1.28629999999,44.6118666667,14.8857333333,11.7579666667,41.9558333333,34.7488,3.63779999999,10.563
813.24,14.6758,40.3771,2.36803333334,45.6713333333,15.8069333333,12.2472666667,42.7299333333,35.9126,3.89153333335,10.7995
813.54,15.0948666667,41.8451,2.33126666667,46.7122,16.902,13.7662333333,43.9636,36.7654,4.4344,12.3767333333
813.85,14.3602,41.3637666667,2.68966666667,46.3907333333,16.705,13.9542,43.8468,36.7968666667,4.32186666665,12.1301666667
814.15,14.3828666666,40.9755666667,2.94170000001,45.1589333333,16.7923333333,12.7420666667,42.6975666667,35.6540666667,4.34580000001,11.2122
814.46,12.7163333333,41.3468333333,1.80586666667,44.8908666667,15.7411333333,11.4597,41.0985666667,35.0038,2.73880000001,9.66119999999
814.76,14.0790666667,42.5504,3.59443333333,46.3682666667,17.9866,13.4378666667,43.4900333333,36.9128,5.07079999999,13.2140666667
815.07,15.4205333333,44.2942666667,4.95503333333,47.2673333333,18.7238,14.8647,44.7372666667,38.4534666667,6.90700000001,14.6997666667
815.37,15.3648666667,43.9202666667,4.27396666667,47.073,18.4500666667,14.2286333333,44.2212333333,38.2694,6.62166666665,13.5063
815.68,16.7354,45.5939333334,4.94253333334,48.4138666667,19.7548,15.0806,46.9349666667,40.7357333333,7.67813333333,14.9579666667
815.98,16.8582,45.0268666666,4.23746666666,48.1838,19.3563333333,13.7930333333,47.0651333333,41.2260666667,8.1072,14.7585333333
816.29,14.4988,43.6207,1.71733333333,46.1851333333,16.6122666667,11.0022333333,45.1825666667,39.2229333333,5.60993333334,13.4886666667
816.59,12.3878,40.3625333333,-0.953500000012,42.3799333333,14.0425333333,8.58936666666,43.1678,37.1002,2.64773333334,10.1577333333
816.89,12.8313333333,40.6590666667,0.00783333334,43.3411333333,13.6157333333,8.36093333333,43.1058666667,37.1452666667,3.15293333332,9.34113333333
817.20,13.9294,41.5529666667,0.8392,44.4549333333,14.3999333333,8.99606666667,43.2785,38.2902,3.545,10.7608
817.50,17.7424666667,44.7879333333,4.73476666667,47.5304,17.3334,12.8787333333,46.5682,41.4696,7.60599999999,14.7196333333
817.81,20.1800666667,44.7055666667,8.79423333334,47.4150666667,19.6811333333,15.8211666667,47.6853333333,42.4947333333,10.2703333333,16.9371333333
818.11,19.6387333333,45.0469,9.24353333333,46.9612666667,20.0936666667,15.4752333333,46.9678333333,41.8071333333,10.8568666667,16.2448666667
818.41,18.8846666667,45.1204333333,9.67043333333,46.3370666667,19.9492666667,16.0331,46.6222666667,42.0785333333,10.5704,16.8251333333
818.72,18.836,43.9859666667,10.4174666667,44.7854666667,19.6945333333,15.1675666667,45.7965666667,41.7166,10.6995333333,16.984
819.02,19.2768666666,43.2803666667,11.9509666667,44.2956,20.1594,16.0232666667,44.907,41.4673333333,12.6316,17.3523666667
819.33,20.3665333333,45.6514333333,13.4076333333,45.5374666666,21.04,17.4889,46.097,43.1995333333,13.4719333333,18.2715666667
819.63,22.5654,47.3211666667,15.6674333333,47.2512666667,22.487,19.6336333333,48.2154333333,45.1394,16.2041333333,20.0087333333
819.93,23.0088,48.3222666667,16.5929333333,47.9203333333,23.0088,20.188,48.5803666667,45.6342,17.854,20.837
820.24,23.1492666667,48.3087333333,17.2252666667,48.0233333333,23.2104666667,20.3498666667,48.3487,46.102,18.6985333333,21.0620666667
820.54,23.4682,47.9616,18.2134333333,47.6895333333,23.6027333333,20.6513333333,48.2783666667,45.8532666667,19.6507333333,21.29
820.85,22.9428666667,47.5386666667,18.5625,47.2705333333,23.3648666667,20.4327,47.7792666667,45.5394666667,19.6410666667,21.2054333333
821.15,23.5147333333,48.1572,19.1648,47.7088666667,23.4422,20.7352,48.0300666667,46.0821333334,20.3302,21.5124
821.45,23.9324,48.3878666667,19.5542333333,47.8806,23.5530666667,20.8662,48.1745333333,46.3410666667,20.8818666667,21.5251333333
821.76,24.1791333334,48.4995333333,20.0358,48.2385333333,23.9252,21.0155333333,48.6236,46.4556,21.3864,21.8413666667
822.06,24.1119333333,48.5392333333,20.1438666667,48.3056,24.0722666667,21.0225666667,48.6488666667,46.6219333333,21.4752666667,21.8661
822.36,24.4676,48.9951,20.6324666667,48.654,24.4926,21.3597333333,48.8594333333,46.8907333333,21.7456666667,22.2711666667
822.67,24.4254,48.6936333333,20.824,48.4602,24.5491333333,21.44,48.6805,46.6785333333,21.9386666667,22.3400666667
822.97,24.3330666667,48.6943,20.9242333333,48.4895333333,24.658,21.3505666667,48.4563666667,46.7845333333,21.9381333333,22.2911666667
823.27,24.7024,48.8725666667,21.3452333333,48.8428,25.0166,21.7321333333,48.6131333333,46.9714666667,22.3927333333,22.6797666667
823.58,24.6982666667,48.7200666667,21.5014333333,48.6153333334,25.0505333333,21.6296,48.4467666667,46.7554,22.4734666667,22.4698333333
823.88,24.6908,48.8706333333,21.6877,48.6872,25.1886666667,21.6261,48.3621333333,46.892,22.6730666667,22.4015333333
824.18,24.8876,48.9407,21.6758666667,48.6183333333,25.2751333333,21.6419,48.1756333333,47.0175333333,22.704,22.3079
824.49,24.7094,48.8266,21.5209333333,48.3963333333,25.4978,21.3853666667,48.1782666667,46.9501333333,22.6648,22.2628333333
824.79,24.0132666667,48.2242333333,21.0406333333,47.9847333333,25.1058,20.9660333333,47.8079333333,46.528,22.0742666667,21.7046
825.09,24.6020666667,48.4552666666,21.6722333333,48.1232,25.8596,21.5634,47.7346,47.0532666667,22.4700666667,21.9802333333
825.39,25.0767333334,48.6641666667,22.2235,48.3898,26.2025333333,21.915,48.1517,47.3526666667,22.6513333333,22.1952666667
825.70,25.03,48.6908333334,22.1124666667,48.3160666667,25.9560666667,21.9423333333,48.4497,47.7519333333,22.5797333333,21.7894
826.00,25.2662,48.9239333333,22.5079,48.7069333333,26.3938666667,22.0603666667,48.5882666667,48.0448,22.8230666667,21.7874333333
