wavelength,Back_ThrSayf,Belly_ThrSayf,Breast_ThrSayf,Crissum_ThrSayf,Crown_ThrSayf,DorTail_ThrSayf,Patch10_ThrSayf,Patch11_ThrSayf,Rump_ThrSayf,Throat_ThrSayf,WingTip_ThrSayf
741.18,15.5546,45.8631333333,28.9075,41.7108,15.4225333333,13.6703333333,10.4432,13.9942666667,13.6059866667,32.8720666667,14.5812
741.49,16.1051333333,46.5142666667,29.4136333333,42.2196,15.8369333333,14.0538,10.9402666667,14.5536,14.15012,33.4148,15.1616666667
741.81,16.7476,47.0515333333,29.9814,42.4990666667,16.424,14.5907333333,11.5215333334,15.1664666667,14.6587466667,34.0416666667,15.7577904762
742.12,16.8313333333,47.5708,30.3048666667,42.7044,16.4614666667,14.7637333333,11.7652666667,15.3630666667,14.8086933333,34.4479333333,16.0425714286
742.44,16.8616,47.6210666667,30.2427,42.4922666667,16.39,14.7266,11.8964,15.4165333333,14.86852,34.4868,15.9771238095
742.76,17.0471333333,47.7668666667,30.3569,42.8317333333,16.6088,14.891,12.2058,15.7126666667,15.0829466667,34.7587333333,16.3535428571
743.07,17.0513333333,47.351,30.1221666667,42.4567333333,16.5678,14.8586,12.215,15.7625333333,15.0222933333,34.6744,16.336152381
743.39,17.4253333333,47.6909333333,30.4443,42.821,16.9572666667,15.2382,12.5416666667,16.1600666667,15.4297733333,34.9448666667,16.7658761905
743.70,17.7945333333,48.0485333333,30.7663666667,43.1854666667,17.0964666667,15.5247333333,12.6772666667,16.4962666667,15.6918533333,35.2931333333,17.0739428572
744.02,17.8548666666,48.0113333333,30.6892666667,43.1062666667,16.9501333333,15.5857333333,12.6062666667,16.5666,15.68776,35.2898,16.9990571429
744.34,17.5912,47.4544666667,30.37,42.7438666667,16.7496666667,15.4776666667,12.3231333333,16.2656666667,15.3820666667,35.0134,16.728
744.65,17.2435333333,46.8556666667,29.8899666667,42.274,16.3914666667,15.1558666667,12.0102666667,15.8638,14.9285466667,34.6114,16.3179047619
744.97,17.1184666667,46.6865333333,29.6207,42.2164666667,16.3484,14.9902,11.921,15.7487333333,14.8684666667,34.5297333333,16.1706571428
745.28,17.0662666667,46.5490666667,29.7121333333,42.4151333333,16.2010666667,14.8775333333,11.858,15.7112,14.8345333333,34.6340666667,16.1764095238
745.60,16.8854,46.2522,29.2413,41.8544,15.7966,14.5992666667,11.5673333333,15.3106666667,14.6261066667,34.1734666667,15.9692
745.91,16.86,46.4762,29.3795333333,42.0663333333,15.7834,14.7156666667,11.4315333333,15.2034,14.6476533334,34.3174,15.8284857143
746.23,16.1904666667,46.2689333333,28.8792666667,41.5999333333,15.1945333333,14.2452,10.7259333333,14.6689333333,13.9912666667,33.8095333333,15.2115619048
746.55,15.7986666667,46.1299333333,28.5588,41.3362,14.9263333333,14.0364,10.4537333333,14.3779333334,13.5824933333,33.5609333333,14.7855904762
746.86,15.7519333333,46.1823333333,28.7033,41.4997333333,14.9701333333,14.1824,10.585,14.2961333333,13.6928666667,33.5871333333,14.8779714286
747.18,15.6595333333,46.1943333333,28.4886333333,41.4722,14.7676,13.954,10.6135333333,14.1204666667,13.5397466667,33.31,14.6609238095
747.49,15.8398666667,46.4715333333,28.6652,41.8398666667,14.9694666667,14.0,10.725,14.3610666667,13.7391333333,33.3885333334,14.7874
747.81,15.9204666667,46.5650666667,28.6687,41.9308666667,14.9100666667,14.0245333333,10.6213333333,14.2943333333,13.58652,33.2723333333,14.7897047619
748.12,15.7183333333,46.5269333333,28.5426666667,42.0246,14.869,13.8046,10.4217333333,14.0953333333,13.3874666667,33.1037333333,14.6714
748.44,15.8858666667,46.5970666667,28.7773666667,42.3903333333,15.2455333333,14.0575333333,10.6764666667,14.6340666667,13.7250666667,33.6434666667,14.8440285714
748.75,15.7287333333,46.3925333333,28.4561,42.1876,15.0648666667,13.7201333333,10.7474,14.5396,13.50244,33.3016,14.7449809524
749.07,16.4010666667,46.5871333333,28.8297333333,42.3576,15.6256666667,14.2848666667,11.5013333333,15.1853333333,14.0651466667,33.7196666667,15.4466666667
749.38,16.611,46.8552666667,28.9441,42.6832666667,15.7736666667,14.5736666667,11.7072666667,15.4537333333,14.2773733333,33.8848,15.8247238095
749.70,16.7438,47.1523333333,28.9147,42.7135333333,15.7898666667,14.5416,11.7024,15.6583333333,14.26788,34.1018,15.998647619
750.01,16.8107333333,47.4895333333,28.9329333333,42.9859333333,15.9006,14.6184,11.6325333333,15.8249333333,14.31612,34.4206666667,16.2179142857
750.33,16.6126666667,47.3406,28.7483333333,42.7747333333,15.647,14.5615333334,11.4486,15.6645333333,14.1898933333,34.2466666667,16.1796380952
750.64,16.3994666666,47.2721333334,28.758,42.7323333333,15.466,14.4142666667,11.1829333333,15.4570666667,13.8709066667,34.1101333333,16.0250761905
750.96,16.1539333333,46.9983333333,28.5481333333,42.4118,15.1882666667,14.1748666667,10.96,15.4014,13.5514,33.837,15.7709904762
751.27,15.9313333333,46.8903333333,28.3638333333,42.0670666667,14.944,13.9598,10.6757333333,14.968,13.1508533333,33.5599333333,15.5806476191
751.59,16.5099333333,47.419,28.8595333333,42.6541333333,15.471,14.6229333333,11.0224666667,15.5605333333,13.7220666667,34.1096,16.1636666667
751.90,16.4281333333,47.3463333333,28.8164333333,42.5431333333,15.5038666667,14.6571333333,11.0435333333,15.468,13.7877466667,34.0489333333,16.1098857143
752.22,16.1993333333,47.231,28.7267,42.2361333333,15.3993333333,14.2557333333,10.8194666667,15.1096666667,13.6486266667,33.8856666667,15.8497238095
752.53,16.0657333334,46.8914666667,28.6741666667,42.0972666667,15.3798,14.1184,10.7417333333,14.8882666667,13.54972,33.5432666667,15.7172476191
752.85,16.0625333333,46.6726,28.7121333333,41.8755333333,15.4422,14.2696,10.9496666667,14.9018666667,13.6984666667,33.3038,15.8170190476
753.16,15.8508,46.7766,28.5259333333,41.7863333333,15.2296,13.9724666667,10.7325333333,14.6382,13.36956,33.2234666667,15.5438380953
753.47,16.2371333333,46.9138,28.7627333333,41.8887333333,15.5722666667,14.2924,11.0914666667,15.1307333333,13.9542,33.5217333333,15.8020666667
753.79,16.5704666667,47.0396,29.0603333333,42.0658,15.9469333333,14.9067333333,11.451,15.5099333333,14.4604133333,33.7703333333,16.1319047619
754.10,16.7135333333,47.1964666667,29.1894333334,42.3178666666,15.9466666667,14.9547333333,11.4983333333,15.7272,14.66896,33.9186,16.172647619
754.42,16.0372,46.4666,28.6716333333,41.6005333333,15.3044666667,14.4307333333,11.1209333333,14.9954666667,14.1546533333,33.4597333333,15.5906952381
754.73,15.8736666667,46.5828,28.6416,41.6757333333,14.9162,14.2909333334,10.8678,14.8653333333,13.94552,33.3512,15.3953428571
755.05,15.7088666667,46.8694666667,28.8789,41.8882666667,14.91,14.3500666667,10.9153333333,14.9493333333,13.9464533333,33.4088666667,15.3638380952
755.36,15.7327333333,46.9977333333,28.9718666667,41.8982,14.6971333333,14.2778,10.8549333334,15.019,14.0034266667,33.4366666667,15.2823238095
755.67,15.2814666667,46.5961333333,28.5168666667,41.4050666667,14.1186666667,13.6216666667,10.204,14.5911333333,13.4788266667,33.0756,14.6823904762
755.99,15.4848,46.7189333333,28.8980666667,41.6689333333,14.5012666667,14.0279333333,10.4809333333,14.9406666667,13.9762,33.1765333334,14.9931047619
756.30,15.3952666667,46.3052,28.7898666667,41.486,14.3658,13.9522,10.5178,14.7762,13.9172533333,32.8156,14.9960571429
756.62,15.5958,46.6388,28.9772,41.7295333333,14.4274,13.9936,10.6555333333,14.7714666667,13.9588666666,33.045,15.1087904762
756.93,15.6642,46.7908,29.2055333333,41.8496666667,14.5281333333,14.0968,10.8318666667,14.9535333333,14.0552266667,33.0385333333,15.2899142857
757.24,16.174,47.1437333333,29.5632666667,42.3048,14.9628,14.4640666667,11.0810666667,15.5516,14.3935866667,33.1970666667,15.7010857143
757.56,16.178,46.9326,29.4757,42.3036666667,15.0650666667,14.3041333333,11.0545333333,15.4389333333,14.4026666666,33.1881333333,15.7504476191
757.87,16.3580666667,46.3996,29.2646,42.2539333333,14.9608666667,14.2392666667,10.9749333333,15.2708666667,14.3294,32.9863333333,15.7499619048
758.18,16.133,46.4532666667,29.1926333333,42.4192,15.1027333333,14.2489333333,10.7624666667,15.1152666667,14.08628,33.1075333333,15.5946666667
758.50,16.6900666666,47.3218,29.8347333333,43.2973333333,15.7385333333,14.5968,11.2588,15.5172,14.6493066667,33.6703333333,16.1474761905
758.81,16.7318666667,47.0394666667,29.6987666667,43.1065333333,15.6942666667,14.3802,10.9817333333,15.2998,14.58272,33.5166666667,16.1554190476
759.13,16.5675333333,47.4186,29.547,43.3634,15.6646,14.3527333333,10.7850666667,15.1895333333,14.4250133333,33.7548,16.0665142857
759.44,16.9442,47.8242666667,29.9732666667,43.5952,16.1223333333,14.6446666667,11.1906,15.6202666667,14.8512533333,34.1145333333,16.5519714286
759.75,17.0038,47.9561333333,29.9765333333,43.6736666667,16.1318666667,14.7043333333,11.1215333333,15.6296666667,14.76636,34.058,16.5253904762
760.07,17.1232,48.2832,30.1424,43.7053333333,16.3570666667,14.8124666667,11.4196666667,15.8318,15.0063066667,34.4154,16.8038095238
760.38,17.0291333333,48.3612,29.9907666667,43.5346666667,16.4281333333,14.9380666667,11.6296,16.013,14.9349333333,34.2564666667,16.9100190476
760.69,16.9035333333,48.6778,29.9369,43.3026666667,16.4974666667,14.9447333333,11.5742666667,15.9656,14.75648,34.2528,16.8882285714
761.01,16.9733333333,48.3095333333,29.8615333333,42.8660666667,16.5207333334,15.0208,11.7290666667,15.9613333333,14.9266666667,34.1636,17.0845047619
761.32,16.9350666667,48.0292,29.7401333334,42.5706666667,16.4466,15.2728666667,11.7310666667,15.9182666667,14.84836,34.0674,17.1171809524
761.63,17.0286,48.2904666667,29.7185,42.7699333334,16.3877333333,15.2583333333,11.6762666667,15.8327333333,14.7108266667,34.3579333333,16.9574095238
761.94,16.8026,47.9366666667,29.4402,42.2523333333,16.0,14.8145333333,11.3266666667,15.4956666667,14.2960266667,33.9722666667,16.5295333333
762.26,16.1864666667,47.3069333333,28.6464666667,41.6635333333,15.4378666667,13.9936666667,10.6011333333,14.8684,13.6162533333,33.2678666667,15.7681142857
762.57,16.3504666667,47.2677333333,28.8567,41.8104,15.7110666667,14.0882666667,10.6694666667,14.9657333333,13.8040933333,33.4607333333,15.8820857143
762.88,16.0872,47.1302,28.6717666667,41.7222,15.4659333333,13.7714,10.255,14.6127333333,13.4868266667,33.1524666667,15.5169142857
763.20,16.3738,47.2454,29.1035666667,42.1014,15.7431333333,13.9910666667,10.3536,14.8288666667,13.8716666667,33.5831333333,15.654447619
763.51,16.6048666667,47.321,29.3179666667,42.3298,15.8974666667,14.1954666667,10.5438,15.0552666667,14.25808,33.9478,15.869047619
763.82,16.5112,47.2261333333,29.2149333333,42.3096,15.7249333333,13.9794666666,10.2798,14.9477333333,14.1026133333,33.7974666667,15.7069333333
764.14,16.3130666667,47.0269333334,29.0370333333,42.1482,15.4952,13.5871333333,10.0114,14.7382666667,13.8260266667,33.6053333333,15.4698666667
764.45,16.021,46.8654666667,28.9730666667,42.0912,15.3030666667,13.3755333333,9.89246666665,14.6573333333,13.6216266667,33.4386,15.3470380952
764.76,16.4099333333,47.1851333333,29.4619666667,42.6481333333,15.6869333333,13.8054,10.1206,15.0785333333,14.1238266667,33.8395333333,15.7976095238
765.07,16.8578666667,47.5007333333,29.9962666667,43.1242,16.0239333333,14.3382,10.4922,15.4910666666,14.50232,34.3715333334,16.2334666667
765.39,16.4824666667,47.4608,29.6965666667,43.0,15.7182666667,14.0462,10.2223333333,15.13,14.1526933333,34.0922666667,16.0921809524
765.70,16.2452,46.9380666667,29.5913,42.8318,15.5622666667,13.9677333334,10.3328666667,15.0250666667,14.1752133333,33.8764666667,16.1145619048
766.01,15.7798666667,46.7768666667,29.1054333333,42.6513333333,15.0826,13.3548,9.89593333333,14.3455333333,13.61836,33.5229333333,15.6487714286
766.32,15.7649333333,46.8630666667,28.9372333333,42.8535333333,15.1047333334,13.3203333333,9.89693333332,14.4058,13.5169066667,33.4975333333,15.538952381
766.64,15.7331333333,46.9229333333,28.8709,43.1512666667,15.0221333333,13.2320666667,9.98646666667,14.3782666667,13.3972533333,33.539,15.3368190476
766.95,15.7013333333,46.8731333333,28.8739,43.3262666667,15.1382,13.5187333333,10.0664666667,14.3758,13.66556,33.6448,15.3919142857
767.26,15.9858,46.8745333333,29.1271666667,43.5448,15.5842,14.1254666667,10.466,14.7813333333,14.2479466667,33.8996666667,15.7721619048
767.57,15.9758666667,46.4954,29.0194333333,43.0835333333,15.7682666667,14.1790666667,10.7637333333,14.9188,14.2395066667,33.7234,15.9191809524
767.88,16.1421333333,46.5764,29.3043,43.1847333333,16.0819333333,14.5101333333,11.1676,15.1156,14.5591066667,33.9386666667,16.278047619
768.20,16.8033333333,47.1134,29.8632666667,43.5663333333,16.7688,15.44,11.9006,15.7867333333,15.2883333334,34.6082,16.8286666667
768.51,17.2219333334,48.0937333333,30.3508333333,44.1450666667,17.4223333333,15.9430666667,12.0586,16.0874666667,15.4475866667,35.3377333333,17.2804380953
768.82,17.5307333333,48.1818666667,30.387,44.4060666667,17.6823333333,16.3308,12.3833333333,16.3514,15.7207333333,35.6714,17.6582190476
769.13,17.7427333333,48.1896666667,30.6041666667,44.3004,17.8645333333,16.4337333334,12.6412,16.2911333333,15.9077466667,35.6032,17.9572761905
769.44,17.7835333333,48.8358,30.7896333333,44.3512,18.0849333333,16.7031333333,12.8986,16.6172666667,16.1178,36.0062,18.4199238095
769.76,17.7166666667,48.8146666667,30.6852666667,43.8724,17.8214666667,16.4986,12.875,16.4636,15.78616,35.9485333333,18.3977619048
770.07,17.8091333333,48.9962,30.6080333333,43.4651333333,17.648,16.4184666667,12.7610666667,16.5304,15.4946933333,36.0697333333,18.3941428571
770.38,17.6781333333,49.2368,30.5746333333,43.5906666667,17.4666666667,16.3676666667,12.5699333333,16.2344,15.5392666667,36.1562,18.2600285714
770.69,17.0801333334,49.1427333333,29.9906333333,43.1442,16.9167333333,15.7252666667,12.0439333333,15.4308,15.0422666667,35.6694,17.7955809524
771.00,16.8372666667,48.625,29.8649666667,42.9540666667,16.4960666667,15.2443333333,11.688,15.1208,14.7539733333,35.3771333333,17.5235904762
771.32,16.9509333333,47.7942666667,29.9575666667,42.5934666667,16.3354666667,15.2923333333,11.8582666667,15.3065333333,14.76916,34.7944,17.3589714286
771.63,16.9358,47.5022666667,30.2975333333,42.4173333333,16.3974,15.5288,11.8744,15.6326,14.7402933333,34.6977333333,17.357447619
771.94,16.4700666667,46.9034,30.0827666667,41.957,16.0956666667,15.4086666667,11.5945333333,15.4464666667,14.4068533333,34.6409333333,16.8599619048
772.25,17.0962666667,46.6005333333,30.5192333333,41.8460666667,16.4684,16.0245333333,12.049,15.7271333333,15.0292266667,34.6507333333,17.1340190476
772.56,17.7218,47.2087333333,31.3069666667,42.9065333334,17.2086,16.7481333333,12.7769333333,16.6427333333,15.7928,35.5588,17.6442857143
772.87,17.5292666667,46.9236,31.1531333333,42.9118666667,16.9524666667,16.2694,12.7131333333,16.4630666667,15.8488,35.2713333333,17.3407047619
773.18,17.5604,46.5984666667,31.2027,42.9462,16.9854666667,16.2405333333,12.9632,16.674,15.8198266667,35.4468,17.4224571429
773.50,17.7124,46.172,31.1559666667,42.7676,17.0806,16.4780666667,12.8093333333,17.0561333333,15.8638133333,35.3858,17.2197142857
773.81,17.5748666667,46.0232666667,30.9428666667,42.4153333333,17.0651333333,16.4909333333,12.7395333334,17.1047333333,15.6594266667,35.2735333333,16.9061333333
774.12,17.5088666667,46.723,30.7554666667,42.7054666667,16.9526,16.4114666667,12.3889333334,16.7686666667,15.40984,35.5538,16.7117809524
774.43,18.0547333333,47.4561333333,31.1198,43.1062,17.3116,16.7388,12.7193333333,16.9040666667,15.7749466667,35.8206,16.8604857143
774.74,18.4062666667,47.7031333333,31.2084,43.2031333333,17.2864,16.8281333333,13.0052,17.1772,16.2229066667,35.7916666667,17.2403714286
775.05,18.556,48.4058,31.1541,43.5573333333,17.4756,16.8326,13.1909333333,17.4652,16.1254133333,36.1792666667,17.4184952381
775.36,18.3754666667,48.3122,30.9940666667,42.8902666667,17.3577333333,16.6719333333,12.8955333333,17.3206666666,16.0264133333,35.7753333333,17.222
775.67,18.4901333333,48.6816,31.2546333333,43.0515333333,17.6608666667,16.9165333333,13.2854666667,17.2248666667,15.8872666667,35.9914,17.5148285714
775.98,17.713,48.6463333333,30.8307,42.5512,16.9796,16.3052666667,12.5350666667,16.2082666667,15.1381333333,35.2696666667,16.4564380952
776.30,17.7990666667,48.6044,30.6735,42.6730666667,17.0102,16.3444666667,12.8020666667,16.1620666667,15.1390266667,35.1155333333,16.5008666667
776.61,18.1763333333,48.7905333333,30.8421,43.0036,17.1734666667,16.5138666667,12.9524666667,16.0740666667,15.53336,35.5484,16.920647619
776.92,18.4276666667,48.2603333333,30.7754666667,42.6560666667,17.1791333333,16.3930666667,13.0091333333,16.0956666667,15.6918533333,35.5005333333,16.8279333333
777.23,18.3665333333,47.9976666667,30.6629666667,42.3124,17.1837333334,16.2874666667,13.1106,16.3192,15.8005333333,35.3858666667,16.8549619048
777.54,18.3077333333,48.3967333333,30.9487,42.7970666667,17.3592666667,16.3405333333,12.9454666667,16.1358666667,15.5300933333,35.3327333333,16.8296952381
777.85,17.5594666667,47.5702,30.5599,42.2294666667,16.6449333333,15.5139333333,12.1752,15.1786,14.9707866666,34.0422666667,16.0729428571
778.16,16.9517333333,46.8477333333,29.7944333333,42.0395333333,16.0032666667,14.6274,11.4856,14.2270666667,14.0131066667,33.3168,15.4260190476
778.47,17.9139333333,46.9731333333,30.3010666667,42.3172666667,16.9032666667,15.8493333333,12.4192666667,15.2366,15.1772933333,33.7204666667,16.4247333333
778.78,18.0774666666,46.8237333333,30.0487333333,42.4585333333,16.9348666667,15.7324,12.2556,15.3694666667,15.2329866667,33.8314666667,16.6453238095
779.09,17.8381333334,46.8641333334,30.0301333333,42.3209333333,16.6804,15.5392,11.9782,15.2372,15.2296533333,33.9039333333,16.7047333333
779.40,17.6464,46.9830666666,29.9028333333,42.3814,16.9637333333,15.4315333333,12.0288,15.3314,15.0773733333,33.883,16.6330380953
779.71,17.1388,47.2209333333,29.7258666667,42.1825333333,16.7882666667,15.4198666667,11.6708666667,15.0354,14.98008,33.7404,16.6767333333
780.02,16.5416,46.678,29.1552666667,41.6098,16.0352666667,15.0172,10.7906666667,14.414,14.36636,33.1229333334,16.2416952381
780.33,16.3338666667,46.0462,28.8043666667,40.8404,15.7304666667,14.9352666667,10.5529333333,14.5572,14.2186933333,32.8087333333,16.0140952381
780.64,16.9502666667,45.8298666667,29.1519,40.8985333333,16.3325333333,15.3326666667,11.1655333333,15.3608666667,14.6870266667,33.7657333333,16.7031714286
780.95,17.8474,46.6948666667,29.9718666667,41.5028,16.9660666666,16.0226666667,11.9096,16.0452,15.53104,34.7345333333,17.5706666667
781.26,17.1189333333,46.2575333333,29.0405666667,41.0660666667,16.151,14.8140666667,10.8844666667,15.2866,14.5215066667,34.1515333333,16.847352381
781.57,18.4121333333,47.6358,30.1576666667,42.1598666667,17.2094,15.9428,11.9030666667,16.6550666667,15.5959866667,35.3882666667,18.1745809524
781.88,18.6112666667,48.392,30.5110333333,42.6810666667,17.1387333333,15.774,11.9628666666,16.7359333333,15.37724,35.7198666667,18.2257428572
782.19,18.1768666667,48.3058,30.6201,42.4925333333,16.2983333333,14.9969333334,11.7434,16.5868,15.0056533333,35.1135333333,17.805
782.50,19.2382666667,48.8479333333,31.6466,43.5330666667,17.106,15.8711333333,13.2472,17.868,16.0959066667,35.5208,18.8597428571
782.81,19.5821333334,48.5468666667,31.9907333334,43.748,17.4256,16.1535333333,13.8556,17.9969333333,16.1524533333,35.7051333333,19.2117714286
783.12,19.8694,48.7314,32.1983333333,44.2910666667,17.5808,16.3061333333,14.1417333333,17.755,16.2052,36.194,19.4829047619
783.43,19.2847333333,48.9144666667,31.9315333333,44.3996666667,16.9668,16.0855333333,13.5248666667,17.0114666667,15.6359333333,35.9832666667,18.8214285714
783.74,19.6008,48.5044666667,32.1926333333,44.3282666667,17.294,16.6919333333,13.8593333334,17.6554,16.1165733334,35.8681333333,18.7660571429
784.05,20.6107333333,49.1919333333,33.8104666667,45.2798666666,18.5243333333,18.0725333333,14.9618666666,18.7468666667,17.3677733333,36.8575333333,19.4621142857
784.36,20.6947333333,49.1778666667,34.0726333333,45.3729333333,18.7443333333,18.2664666667,15.3792666667,18.8719333333,17.7782933333,36.7177333333,19.6103333333
784.67,21.066,48.0406666667,33.9895,44.7013333333,19.2976,19.1683333333,15.9641333333,19.3346666667,18.5385866667,36.4818666667,20.0201904762
784.98,21.5504666667,47.6018666667,33.9638666667,44.1991333333,19.626,19.6019333333,16.1811333333,19.1613333333,18.7716266667,36.2050666667,20.2292666667
785.29,20.9445333333,47.0844,33.1213333333,43.4029333333,19.0373333333,18.8132,15.1498,18.2379333333,17.6905066667,35.8705333333,19.1765523809
785.60,20.6032666667,47.5124,32.8265,43.2711333334,18.3893333333,18.3146666667,14.2352,17.8544666667,17.5422,35.8021333333,18.5901047619
785.91,19.9304666667,47.413,32.1694666667,42.9476,17.6470666667,17.5396,13.2954,17.2675333333,16.98408,35.0347333333,18.0147809524
786.22,19.8938,47.5102666667,31.9243666667,43.1426666666,17.657,17.4508,13.2521333333,17.6069333333,17.1282933333,34.8329333333,18.1960761905
786.53,19.6320666667,47.9824666667,31.7336333333,43.5860666667,17.7736666667,17.5803333334,13.1836666667,17.4306666667,16.8507066667,34.8862,18.2484380952
786.84,19.5802666667,48.1606,31.3086666667,43.8086666667,17.7037333333,17.8334666667,13.2285333333,17.1914666667,16.6790933333,35.0308666666,18.1737619048
787.14,19.7175333334,47.3374,31.1592,43.4892666666,17.9817333333,18.4525333333,13.5864,16.9343333333,16.77436,34.7397333333,18.3819047619
787.45,20.0480666667,49.1171333333,32.0509666667,44.9309333333,18.3484666667,18.5224666667,13.7356666667,17.2013333333,17.0077466667,35.9278666667,18.9445809524
787.76,19.609,48.7643333333,31.1674,44.8238666667,17.8312,18.5007333334,13.1616,17.0251333333,16.7254666667,36.1005333333,18.5227142857
788.07,19.5584,49.1283333333,31.6694666667,45.3828666667,18.0802,18.8574,13.4157333333,17.1025333333,17.2991333333,36.7491333333,19.2242857143
788.38,20.615,50.1595333333,32.6863,46.7536666667,19.7215333333,20.0289333334,14.6910666667,18.3868666667,18.4611866667,37.8994666667,20.5777809524
788.69,22.0240666667,51.4937333333,34.1494,47.9354666667,21.3148666667,21.1534,15.9802666667,20.0055333333,19.4602533333,39.4059333334,21.8132761905
789.00,22.5756666667,51.7190666667,34.6678666667,48.0069333333,21.6257333333,21.6841333333,16.2529333333,20.2155333333,19.5360666667,39.6562,22.2153714286
789.31,22.7524,51.6666,34.6567,47.6526,21.6901333333,21.4906666666,16.4378666667,20.4636,19.7301066667,39.6946666667,22.656
789.62,21.8752666667,51.7606,34.1924,47.0961333333,20.5143333333,20.5565333333,15.4204666667,19.8064666667,18.8227733333,39.0380666666,22.0619904762
789.92,20.9957333333,52.1915333333,33.5173,46.4192666667,19.3276,19.2579333334,14.31,19.2261333333,17.7748,38.6995333334,20.748447619
790.23,19.6745333333,50.3705333333,31.9476,44.6679333333,18.0524,18.0076666667,12.9310666667,17.7521333333,16.3116266667,36.7432,19.1890476191
790.54,20.3395333333,51.0283333333,32.9839,45.0929333333,18.7006,18.4262,13.7187333333,18.4590666667,16.8357066667,37.2838,19.8955333333
790.85,20.0858666667,50.0628666667,32.2364,44.4069333333,18.1236,17.7138666667,13.3397333333,18.355,16.1506266666,36.4188666667,19.2213333333
791.16,18.9584,49.2473333334,31.1895333333,43.3063333333,16.8683333333,16.4986,12.7822666667,17.0698666667,14.9274,35.4367333333,18.4081333333
791.47,18.2792,48.164,30.1388333333,42.3982,15.7859333333,15.6706,12.1002,16.0907333333,14.64636,34.4375333333,17.6239428571
791.78,18.1961333333,48.1206,29.8901333333,42.6886666667,15.6859333333,15.3154666667,12.2153333333,15.9534,14.9013333333,34.4786666667,17.3652857143
792.08,17.9944,48.3368,29.8638,42.928,14.9964666667,15.4856666667,11.9007333333,15.5625333333,14.86088,34.5282666667,16.7755428571
792.39,18.0056666667,47.6814,29.5983,42.6358,14.7498,15.1444666667,11.8182,15.0881333333,14.59624,34.3692,16.9476
792.70,18.5439333333,48.7437333333,30.4604333333,43.6331333333,15.5174666667,15.9244666667,12.4625333333,15.8956666667,15.3490666667,35.3318666667,18.2184285714
793.01,19.9139333333,50.0108666667,31.5355333333,44.9873333333,16.6056666667,17.2300666666,13.7638,16.9572666667,16.4665066666,36.4046666667,19.6595333333
793.32,19.7151333333,50.4783333333,31.4455666666,45.3450666667,16.5388666667,17.1158,13.4574666667,16.5389333333,16.03068,36.1666,19.6661428571
793.62,20.7718,51.7602666667,32.4697666667,46.4388666667,17.42,18.4783333333,14.1787333333,17.163,17.0452,36.9937333333,20.5953619048
793.93,20.7757333333,51.2698666667,32.4917666667,46.1471333333,17.607,18.8290666667,13.9627333333,17.307,17.3261866667,36.7069333333,20.5069904762
794.24,20.8471333333,51.9263333333,33.1344666667,46.8507333333,18.2467333333,19.7496666667,14.3057333334,17.7534,17.44244,37.3186666667,21.157447619
794.55,20.5117333333,51.4162666667,32.7279,46.0972,18.3207333333,19.6758,14.2126,17.6072,16.89656,36.865,21.0862095238
794.86,20.6512666667,50.9803333333,32.4090666667,45.5741333333,18.8866,19.3067333333,14.4048666667,18.0884,16.9495466667,36.6456666666,21.2835809524
795.16,21.6292666666,51.7107333334,33.3504,46.3135333333,20.1832,20.1357333333,15.3700666667,19.3821333333,18.0938,36.9382666667,21.9133714286
795.47,21.4482,50.9642666667,32.7595666667,45.9726,19.9332,19.5596666667,14.9684,18.7988,17.9699333333,36.69,21.6635238095
795.78,21.6465333333,51.9144,33.5007,46.6131333333,20.3815333333,19.8059333333,15.3882,18.9960666667,18.5046666667,37.4900666667,21.944047619
796.09,21.7782666667,51.8571333333,33.7663333333,46.8240666667,20.5118,20.2362666667,15.8792666667,19.0552,19.2127066667,37.8676,22.2927619048
796.40,20.6931333333,51.5114666667,33.3662,46.1715333333,19.8680666667,19.3334666667,14.9637333333,18.2112,18.5598133333,37.3729333333,21.5040380952
796.70,20.3956,51.9516666667,33.4104,46.2374,19.3092,18.5982666667,14.3596666667,17.8672,18.1610133333,37.4848,21.0645333333
797.01,20.2250666667,51.4797333333,32.7970333333,45.6207333333,18.9473333333,18.1065333333,14.2536,17.5172666667,17.9834666667,37.1466,20.5891142857
797.32,20.4584666667,51.7493333333,33.1108333333,45.8712666667,19.0968,18.3012666667,14.1354666667,17.6406666667,18.1300666667,37.5665333333,20.9524190476
797.63,20.3254,52.0664666667,33.4581333333,46.2027333333,18.7816,18.4630666667,13.6171333333,16.9263333333,17.7763733333,37.5078666667,21.3093809524
797.93,19.6165333333,51.9772,32.8363333333,45.6655333333,18.4450666667,18.2108666667,12.9428666667,16.2512,17.3218933333,37.7776666667,20.7698095238
798.24,19.5160666667,51.8236,32.8350666667,45.6987333333,18.2953333333,18.353,12.8276666666,16.3163333333,17.1210133333,37.6596666667,20.4705333333
798.55,18.4008,50.3468666667,31.4822666667,44.6805333333,17.8532666667,17.4589333333,11.8074,15.7721333333,16.30524,36.6118666667,19.5504285714
798.85,18.0662,50.474,31.0572333333,44.5448666667,17.9158,16.945,11.1663333333,15.8464,16.11896,36.3733333333,19.1713238095
799.16,18.4255333333,50.2070666667,30.7344,44.3315333333,17.4914,17.1448666667,11.8190666666,16.3012,16.22736,36.4294,19.3349238095
