wavelength,Back_SalMamm,Belly_SalMamm,Breast_SalMamm,Crissum_SalMamm,Crown_SalMamm,DorTail_SalMamm,Patch10_SalMamm,Patch11_SalMamm,Patch12_SalMamm,Rump_SalMamm,Throat_SalMamm,WingTip_SalMamm
633.92,18.5590666667,48.2671666667,24.2882,33.5058666667,11.6534666667,13.0074534759,13.598,6.14236666667,50.2724666667,15.2131833333,40.031,12.4994
634.25,18.5658666667,48.3014166666,24.3318666667,33.5376666666,11.6426,13.0285573975,13.5926666667,6.1872,50.2193333333,15.2235416667,40.0736,12.5441333333
634.58,18.5509333333,48.2561666667,24.3058666667,33.5300666667,11.6058666667,13.0138365419,13.5492,6.17386666667,50.1981333333,15.186075,40.0812666667,12.5385333333
634.91,18.4757333333,48.1795833333,24.2553666667,33.5078,11.5378,12.9672582888,13.5060666667,6.10903333333,50.1366,15.1418166667,40.0598666667,12.4819333333
635.25,18.5211333333,48.3481666667,24.2886333333,33.6106,11.5326666667,13.0031065954,13.5380666667,6.10803333333,50.2170666667,15.1575916667,40.1206666666,12.5032
635.58,18.5182333333,48.3576666667,24.2825,33.6125333333,11.5388666667,13.0200982175,13.5649333333,6.14356666667,50.1777333334,15.1546,40.1243333333,12.5100666667
635.91,18.5935666666,48.4339166666,24.3638,33.7554,11.6233333333,13.1102795009,13.655,6.22283333333,50.2696666667,15.2496916667,40.2934,12.6144
636.24,18.5646666667,48.51825,24.4096,33.796,11.6376666667,13.1258552585,13.6758,6.2275,50.3009333333,15.2623,40.4094666667,12.6644
636.57,18.5334,48.5454166666,24.3793,33.7882666667,11.6636,13.1691590018,13.7069333333,6.24366666667,50.264,15.2833083333,40.3858,12.6772666667
636.90,18.5103666667,48.60975,24.3441333333,33.8134666667,11.665,13.1299606061,13.7242,6.21353333333,50.2752666667,15.2955166667,40.4084,12.6678
637.23,18.5727,48.67825,24.4101333333,33.8663333333,11.7319333333,13.1618245989,13.7606,6.28036666667,50.3410666667,15.3710666667,40.4900666667,12.7149333334
637.56,18.6743,48.733,24.4930333333,34.0410666667,11.8193333333,13.261555615,13.8674,6.3817,50.3383333333,15.489375,40.596,12.8559333333
637.90,18.7035666667,48.7036666667,24.5183333333,34.0555333333,11.8703333334,13.3183912656,13.906,6.42243333333,50.3155333333,15.53025,40.6474,12.8773333333
638.23,18.8047,48.7420833333,24.6190666667,34.109,11.9938666667,13.4377713013,14.0179333333,6.5551,50.3056,15.6473166667,40.6892,12.9784
638.56,18.8845666667,48.8118333333,24.6877666667,34.1900666667,12.0939333333,13.5158044563,14.0501333333,6.59973333333,50.3674,15.69125,40.787,13.0711333333
638.89,18.9201666667,48.7945833334,24.7511666667,34.2197333333,12.1278,13.5754368984,14.0764666667,6.64263333333,50.3618,15.7110333333,40.8678,13.1097333333
639.22,18.8741333333,48.6831666666,24.6624333333,34.1497333334,12.0572,13.5207039216,13.9971333333,6.5554,50.2826,15.6531166667,40.8117333333,13.0515333333
639.55,18.8304,48.73425,24.6304333333,34.1062666667,11.9817333333,13.4597222817,13.9116666667,6.48236666667,50.2627333333,15.6053666667,40.7918,12.9932
639.88,18.9402,48.7255,24.6483333333,34.1321333333,12.0431333333,13.5379529412,13.9268,6.572,50.2593333333,15.6644333333,40.8025333333,13.0404666667
640.21,19.0007666667,48.6986666666,24.7031,34.2135333333,12.0442666667,13.5699459893,13.9386666667,6.5905,50.2734,15.6960166667,40.8521333334,13.0671333333
640.54,19.0462333333,48.6543333333,24.789,34.2213333333,12.088,13.6220135472,13.9822666667,6.6527,50.2408666667,15.7434916667,40.8913333333,13.124
640.87,19.0068,48.6436666666,24.7392333333,34.2494666667,12.0227333333,13.6131404635,13.9391333333,6.60586666667,50.2100666667,15.7002666667,40.9129333333,13.1098666667
641.20,18.9844666667,48.65125,24.825,34.2502,12.0344666667,13.5834306595,13.9323333334,6.58523333333,50.2848,15.7008083333,40.9458666667,13.075
641.53,19.0336,48.7714166667,24.9304333334,34.3948666667,12.1014666667,13.629599287,14.0214666666,6.62263333333,50.4533333333,15.7596833333,41.0974,13.1258
641.87,18.9772333333,48.754,24.8539666667,34.4141333333,12.0271333333,13.559914795,13.9467333333,6.5305,50.4557333333,15.6602916667,41.0819333333,13.0717333333
642.20,18.9557333333,48.81,24.9106666667,34.4332666667,11.978,13.5168538324,13.9475333333,6.51996666667,50.4248,15.6305083333,41.0953333333,13.0479333333
642.53,18.9255,48.79525,24.8958333333,34.4314,12.0006666667,13.4978730838,13.9533333333,6.52133333333,50.3870666667,15.6299916667,41.0822666667,13.0681333333
642.86,19.0176666666,48.9834166667,25.1018666667,34.6416666666,12.1430666667,13.6131320856,14.0813333333,6.6548,50.5824,15.7271083333,41.2985333333,13.2053333333
643.19,19.0550333333,48.94925,25.1066666667,34.7406666667,12.1964,13.6481962567,14.1398,6.68346666667,50.5666,15.7480083333,41.3586,13.2568
643.52,19.0854333334,49.08225,25.1919,34.8417333333,12.2567333333,13.7167491979,14.2465333333,6.68976666667,50.7204666667,15.8116833333,41.5298666667,13.3204666667
643.85,19.0445,49.1138333333,25.1914666667,34.8534,12.2204666667,13.6784959002,14.1896,6.6581,50.7502666667,15.769825,41.5793333333,13.3258
644.18,19.0700666667,49.2386666666,25.2343333333,34.9278,12.253,13.6997782531,14.2066666667,6.67606666667,50.8560666667,15.7863,41.6564666667,13.3575333333
644.51,19.0379,49.2441666667,25.1833666667,34.8384666667,12.1892666667,13.6423224599,14.1513333333,6.6329,50.784,15.7194166667,41.5749333334,13.2831333333
644.84,19.0657333333,49.3029166667,25.1254333333,34.8870666667,12.1858,13.6835012478,14.1708666667,6.59656666667,50.7783333333,15.71955,41.6369333333,13.2924
645.17,19.0396333333,49.3348333333,25.0876,34.8990666667,12.1348,13.662526738,14.1498666667,6.5741,50.7065333333,15.6636166667,41.5879333333,13.2893333333
645.50,19.0192333333,49.42325,25.1377,34.9397333333,12.1385333333,13.6613026738,14.1832666667,6.58323333333,50.7032,15.64715,41.673,13.312
645.83,19.0779333333,49.481,25.174,35.0142,12.203,13.7390304813,14.2586666667,6.6611,50.8172,15.7103583333,41.7562,13.3873333333
646.16,19.1492,49.6145,25.2293666667,35.1563333333,12.2328,13.7956684492,14.3285333333,6.71773333333,50.969,15.7949,41.8956,13.4727333333
646.49,19.1543666667,49.6361666667,25.1743333333,35.1069333333,12.1718,13.7505393939,14.2977333333,6.6693,50.9206,15.77815,41.8874666667,13.3977333333
646.82,19.1932333333,49.6279166666,25.1966333333,35.1124,12.2027333333,13.7815285205,14.3831333333,6.75863333333,50.9225333333,15.8279166667,41.8761333333,13.4364
647.15,19.1726,49.6384166667,25.1599,35.0722,12.1180666667,13.7415030303,14.3326,6.7492,50.8482,15.80605,41.8144666667,13.4284666667
647.48,19.2443,49.65175,25.2647333333,35.1570666667,12.1843333334,13.8066798574,14.4252666667,6.83593333333,50.9261333333,15.8960166667,41.9021333333,13.4770666667
647.81,19.2257333333,49.6558333333,25.2329666667,35.1536,12.1834,13.8040030303,14.387,6.82533333333,50.928,15.8836166667,41.9285333333,13.4570666667
648.14,19.2728,49.69225,25.3113333333,35.2362666667,12.2444666667,13.8446953654,14.4333333333,6.87206666667,50.9986666667,15.9481583333,42.0015333333,13.4838666667
648.47,19.1531666667,49.6461666667,25.2464333333,35.1561333333,12.1204666667,13.748856328,14.2918,6.77333333333,50.9571333333,15.8434916667,41.9728,13.3898666667
648.80,19.1413333333,49.6518333333,25.2488666667,35.1716666667,12.0891333333,13.7276654189,14.251,6.7638,50.927,15.8606083334,42.0426,13.3600666667
649.13,19.1756333333,49.6479166667,25.2423666667,35.1704,12.0966666667,13.7377918003,14.2505333333,6.7532,50.9846666667,15.9350333333,42.0540666667,13.3575333333
649.46,19.1139333333,49.5953333333,25.1986666667,35.128,12.0560666667,13.7400622103,14.191,6.74526666667,50.9106,15.908375,42.0091333333,13.3434
649.79,19.0891333333,49.5655,25.2018,35.0929333333,12.0436,13.7102392157,14.1596,6.68576666667,50.8892666667,15.8643916667,41.9870666667,13.298
650.11,19.1224,49.56775,25.2672,35.1915333333,12.1104,13.7991333333,14.1916,6.72503333333,50.9149333333,15.9123,42.0269333333,13.3809333333
650.44,19.0881,49.6148333333,25.2652666667,35.2231333333,12.0834,13.8010814617,14.1515333333,6.66323333333,50.9368666667,15.873475,42.0682,13.3439333333
650.77,19.0751333333,49.4974166667,25.2271333333,35.2627333333,12.1136,13.77508877,14.1258,6.675,50.9192666667,15.859625,42.0051333333,13.306
651.10,19.0893,49.49525,25.1571333333,35.2398,12.1504666667,13.8115729055,14.1321333333,6.69416666667,50.8848,15.8490416667,42.019,13.3105333333
651.43,19.1051333333,49.466,25.2092666667,35.3008666667,12.1852,13.8465862745,14.1661333333,6.69876666667,50.8652,15.8642583333,42.0142,13.3730666667
651.76,19.1292666667,49.53925,25.2614666667,35.4276,12.2018666667,13.9232071301,14.2018,6.69446666667,50.9537333333,15.901625,42.1500666666,13.4424
652.09,19.227,49.6831666667,25.3700666667,35.5523333333,12.2843333334,14.0206511586,14.2992666667,6.7788,51.0419333333,15.9745333333,42.2812666667,13.5309333333
652.42,19.2586,49.6696666667,25.4106,35.5638,12.3224666666,14.0760843137,14.343,6.77313333333,51.0498,15.9818083333,42.2789333333,13.5899333333
652.75,19.2954666667,49.7453333333,25.4451666667,35.6792,12.3536666666,14.1379768271,14.3948666667,6.8122,51.1069333333,16.0411166667,42.3698,13.6442666667
653.08,19.3765666667,49.7844166667,25.5210333333,35.8336,12.3972,14.1990568627,14.4696,6.8236,51.1833333333,16.0831916667,42.4423333333,13.6678666667
653.41,19.3623666667,49.7439166667,25.5017666667,35.8123333333,12.3996666667,14.2054814617,14.4354666667,6.8254,51.1487333333,16.0578166667,42.3666666667,13.6684666667
653.74,19.3968,49.8725,25.5203333333,35.8874666667,12.4037333333,14.267455615,14.4733333333,6.8572,51.1924,16.1099416667,42.5038,13.7056
654.06,19.3906333333,49.8743333333,25.5495666667,35.8658666667,12.3986666667,14.2562491979,14.4630666667,6.8316,51.1924,16.1273833334,42.5613333334,13.7195333333
654.39,19.4148333333,50.0673333333,25.659,35.9724,12.4612,14.3544048129,14.5538666666,6.79843333333,51.2834,16.156375,42.7658666667,13.7832666666
654.72,19.413,50.1855833333,25.7410666667,36.0848,12.464,14.3840885918,14.5824666667,6.79826666667,51.3342666667,16.1762,42.8726,13.8258
655.05,19.4291,50.2788333333,25.7332666667,36.1444666667,12.447,14.3951262032,14.6208666667,6.8183,51.3883333333,16.212225,42.9394,13.8173333333
655.38,19.4099333333,50.25925,25.7184666667,36.1416666667,12.4406,14.3766942959,14.5928,6.8241,51.3353333333,16.190175,42.9078666667,13.8002666667
655.71,19.4346666667,50.2405833333,25.7414333333,36.1821333333,12.4538,14.3744247772,14.6168666667,6.84856666667,51.3767333333,16.2405,42.8936,13.827
656.04,19.5218333334,50.4448333333,25.8241333333,36.3176666667,12.5409333333,14.4462823529,14.7292,6.9568,51.5083333333,16.3670916667,43.038,13.8924
656.37,19.5916333333,50.5075833333,25.9924,36.4254,12.6589333333,14.5675848485,14.8225333333,7.0728,51.5288,16.415925,43.1440666667,13.985
656.69,19.7009333333,50.6558333333,26.1635666667,36.5544666667,12.7928666667,14.6903921569,14.9201333333,7.19566666667,51.6217333333,16.575725,43.3249333333,14.0754
657.02,19.6878,50.6350833333,26.1955333333,36.6316,12.7926666667,14.7033299465,14.9462,7.20946666667,51.5434,16.603125,43.4016,14.0922
657.35,19.6632666667,50.5806666667,26.1643333333,36.5600666667,12.7568666667,14.6252442068,14.9169333333,7.16973333333,51.5098,16.5641166667,43.3362,14.0571333333
657.68,19.7188333333,50.6265,26.1964,36.6758,12.8045333333,14.6676789661,14.9444666667,7.2021,51.5531333333,16.613625,43.3422666667,14.1040666667
658.01,19.8205333333,50.5753333333,26.2581333333,36.7038,12.8728666667,14.7148048129,14.9898,7.3148,51.5280666667,16.7139,43.3142666667,14.1994666667
658.34,19.8545,50.5694166667,26.2618333333,36.704,12.8824,14.7121950089,14.9758,7.32213333333,51.4868666666,16.70985,43.298,14.2047333333
658.66,19.7894333333,50.4903333333,26.2303,36.644,12.8151333333,14.6267049911,14.8836,7.27193333333,51.395,16.6335166667,43.2676,14.1224666667
658.99,19.7374,50.4454166667,26.1974666667,36.6004666667,12.775,14.5976349376,14.8672666667,7.24446666667,51.3666,16.5983583333,43.2728,14.1071333333
659.32,19.7081333333,50.3843333333,26.1534,36.5664,12.7416,14.5620721925,14.8525333333,7.2392,51.2959333334,16.5762,43.224,14.0721333333
659.65,19.6379333333,50.2730833333,26.0749,36.4911333333,12.6638,14.4845342246,14.7408666667,7.15503333333,51.2355333333,16.485025,43.1635333333,13.97
659.98,19.5796666667,50.1610833333,25.9734666667,36.4136666667,12.5482,14.3758196078,14.6472666667,7.04506666667,51.169,16.398,43.0671333333,13.8554
660.31,19.4424666667,50.0854166667,25.8044,36.2686,12.3950666667,14.1979319073,14.495,6.90743333333,51.1073333334,16.2342416667,42.9773333333,13.7227333333
660.63,19.4208,50.0595833333,25.7178333333,36.1763333333,12.3568666667,14.1526818182,14.4574666667,6.86616666667,51.083,16.2070666667,42.8906666667,13.6705333333
660.96,19.3865666667,50.0496666667,25.6998666667,36.2436666667,12.366,14.1335700535,14.451,6.85233333333,51.1053333333,16.199475,42.9321333333,13.6467333333
661.29,19.3523666667,49.9991666666,25.6905666667,36.1998,12.3436666667,14.1011946524,14.4086,6.8329,51.0738666667,16.1414083333,42.9442666667,13.5870666667
661.62,19.2085666667,49.9319166666,25.5830333333,36.1782,12.2291333333,13.9830395722,14.2854,6.7231,51.0541333333,15.9974416667,42.9058,13.4515333333
661.94,19.1674666667,49.9380833333,25.5679333333,36.2325333333,12.1686666667,13.9910675579,14.3058666667,6.70726666667,51.0808,16.0122416667,42.978,13.4332
662.27,19.217,49.95625,25.5629666667,36.2816,12.1708666667,14.0367215686,14.3227333333,6.70213333333,51.0943333333,16.04475,42.9580666667,13.4504
662.60,19.2418333333,49.9505833333,25.5060333333,36.2860666667,12.1644,13.996571836,14.3112666667,6.69266666667,51.0552,16.0246083333,42.9376,13.4358
662.93,19.2236333333,49.9999166667,25.5022,36.3712,12.1949333333,14.0320176471,14.3448666667,6.6696,51.0746,16.0044583333,43.0540666667,13.4912
663.26,19.1842,49.976,25.4787,36.3854,12.1596666667,14.0081276292,14.3366666667,6.63726666667,51.0781333334,15.968225,43.0192666667,13.5272
663.58,19.2263,50.1188333333,25.5272333333,36.4742666667,12.2154,14.0738645276,14.4018666667,6.68303333333,51.1990666666,16.0323083333,43.1376,13.6348666667
663.91,19.2298333333,50.16275,25.5294,36.5003333333,12.2404,14.131498574,14.4552666667,6.69176666667,51.1321333333,16.0349583333,43.1554666667,13.7052
664.24,19.2698333333,50.2474166666,25.5947,36.6466666667,12.2757333333,14.1758276293,14.4981333333,6.73556666667,51.2616,16.0805416667,43.3739333333,13.7449333333
664.57,19.2691333333,50.2661666667,25.5945333333,36.6118,12.2460666667,14.2007973262,14.4936,6.7454,51.2102,16.0967333333,43.3353333333,13.7508
664.89,19.3252666667,50.4169166666,25.6342666667,36.7076,12.2804,14.2859916221,14.6175333333,6.79906666667,51.3378666667,16.2121833333,43.5438666667,13.8496
665.22,19.3700333333,50.55925,25.7322666667,36.7455333333,12.3016,14.3515675579,14.6808666667,6.8202,51.3785333333,16.262925,43.649,13.8696
665.55,19.3448,50.5899166666,25.6949,36.6707333333,12.2976666667,14.2864811052,14.6056,6.74256666667,51.4208,16.1783416667,43.6149333333,13.8252666667
665.87,19.3274,50.57825,25.6978666667,36.6424666667,12.2882,14.2851946524,14.6091333333,6.755,51.4232666667,16.1633,43.6978666667,13.8456666667
666.20,19.3732666667,50.7109166667,25.8275,36.7224,12.3546,14.3944800356,14.6910666666,6.87806666667,51.4826,16.2794833333,43.8124,13.9374666667
666.53,19.2997666667,50.6370833333,25.8085666667,36.6317333333,12.3502,14.3688290553,14.6132,6.8734,51.3774666667,16.2375916667,43.7121333333,13.8493333333
666.86,19.3871666667,50.7510833333,25.9369333333,36.7568,12.4505333333,14.4835741533,14.711,7.0009,51.4116666667,16.3301083333,43.884,13.9566
667.18,19.2910666667,50.6758333333,25.8401333333,36.6524666667,12.3796,14.4154386809,14.5936666667,6.94453333333,51.2461333333,16.2591416667,43.8366666667,13.8496
667.51,19.3135333333,50.679,25.8673333333,36.6968666667,12.3948,14.405257041,14.5788666667,6.93856666667,51.3404,16.2548,43.8914,13.8105333333
667.84,19.3445666667,50.738,25.9235666667,36.7334,12.4254,14.4247561497,14.6209333333,6.97126666667,51.3584666667,16.2855083333,43.9019333333,13.863
668.16,19.3735333333,50.7004166667,25.9532333333,36.7506666667,12.4777333333,14.4568149733,14.6465333333,6.9843,51.4212,16.3011083333,43.9892666667,13.897
668.49,19.4473333334,50.6079166667,26.0227333333,36.7277333333,12.5218,14.5169720143,14.6606666666,7.06773333333,51.3652,16.3083416666,43.8766,13.9494
668.82,19.5227333333,50.6476666666,26.0566666667,36.7871333333,12.5493333333,14.5784393939,14.7057333333,7.07516666667,51.3930666667,16.3294416667,43.9206,14.028
669.14,19.4727666666,50.555,26.0034,36.7929333333,12.5496,14.5915313725,14.6795333333,7.0854,51.2958,16.3366333333,43.8623333333,14.0293333333
669.47,19.4842666667,50.5955833333,26.0186666667,36.8630666667,12.5798,14.6149531194,14.714,7.06923333333,51.3382666667,16.3679666667,43.9265333333,14.0622666667
669.80,19.4818333333,50.5469166667,25.9561333333,36.8584666667,12.6018666667,14.5857982175,14.7201333333,6.9947,51.3698,16.3637166667,43.8826,14.0572
670.13,19.5923333333,50.719,26.0018,36.9636666667,12.6434666667,14.6191319073,14.7542666666,7.06166666667,51.4908,16.4193083333,43.9667333333,14.1541333333
670.45,19.6085666667,50.71675,25.9595,36.9897333333,12.6724666667,14.6119529412,14.7349333333,7.0305,51.4977333333,16.3941916667,43.964,14.1774
670.78,19.6775333333,50.74625,26.0190333333,37.0992,12.7004666667,14.621327451,14.797,7.0404,51.6443333334,16.4036333333,44.0381333333,14.2204
671.10,19.6300333333,50.7189166667,25.9778,37.0853333333,12.6863333333,14.6344834225,14.8100666667,7.0762,51.5333333333,16.43145,44.0376,14.2789333333
671.43,19.5857,50.7281666666,25.8918333333,37.0646666667,12.6067333333,14.6219716578,14.7568666667,7.05273333333,51.4801333333,16.3724666667,43.9833333333,14.2522
671.76,19.6127,50.7899166667,25.8846333333,37.1075333333,12.5783333333,14.6428928699,14.718,7.05963333333,51.502,16.3355333333,44.0264666667,14.2632666667
672.08,19.4481333333,50.7793333333,25.7292666667,37.0724666667,12.4102,14.4592386809,14.5655333333,6.86003333333,51.4544,16.1949583333,44.0008666667,14.1025333333
672.41,19.3398,50.7175833333,25.6539333333,37.0617333333,12.3595333333,14.3863750446,14.4636,6.83003333333,51.4283333334,16.148,43.9871333333,14.0119333333
672.74,19.4183666667,50.727,25.7343666667,37.1280666667,12.3951333333,14.4077217469,14.5380666667,6.8875,51.5004,16.2127083333,44.0766666667,14.0578666667
673.06,19.4649333333,50.7706666667,25.8258,37.2087333333,12.4367333333,14.454113369,14.621,6.93256666667,51.5810666667,16.2827583333,44.1584,14.0959333333
673.39,19.5276666667,50.9154166667,26.0134,37.3868666667,12.5291333333,14.5584529412,14.7147333333,7.02693333333,51.7066,16.3657166667,44.3032666667,14.1677333333
673.72,19.4252,50.8026666666,26.0132,37.3262666667,12.3850666667,14.4991196078,14.6103333333,6.87973333333,51.6402666667,16.2946166667,44.3140666667,14.0833333333
674.04,19.3522333333,50.8765,26.0584333333,37.3596666667,12.2969333333,14.4557600713,14.5255333333,6.7597,51.7272,16.240525,44.3491333333,14.0104
674.37,19.3093333334,51.029,26.0634333333,37.3984666667,12.3216,14.4653183601,14.5724666667,6.7529,51.8000666667,16.2766583333,44.4011333333,14.0503333333
