wavelength,Back_PooHypf,Belly_PooHypf,Breast_PooHypf,Crissum_PooHypf,Crown_PooHypf,DorTail_PooHypf,Patch10_PooHypf,Patch11_PooHypf,Patch12_PooHypf,Rump_PooHypf,Throat_PooHypf,WingTip_PooHypf
239.67,14.86675,12.475375,16.6665,14.6943333333,14.7683333334,19.00875,15.6064166667,13.4451111111,19.6990833333,12.8698809524,21.3018333333,21.2525
240.04,10.0695,8.37970833333,13.345,10.34725,10.3008333333,15.5323333333,11.1110833333,9.41366666665,16.8518333333,9.40141666668,15.4512916667,16.713
240.42,7.56433333333,6.86825,12.9779583333,9.06066666666,8.81125,14.3391666667,9.76733333335,8.22944444444,14.8589166666,9.03996428571,12.666125,14.1314166667
240.79,7.63,6.06966666667,12.39175,8.24300000001,7.97266666666,13.2576666666,8.94658333334,7.31133333333,15.6385,8.76885714285,10.7865416667,13.2936666667
241.17,8.95433333332,6.944625,12.0914166667,9.00333333333,8.70924999999,13.7745833333,9.83658333333,8.23522222222,17.72875,10.1868214286,10.8578333333,14.42825
241.54,7.54391666666,6.747125,10.4021666667,7.33916666668,7.5,12.54375,8.465,6.82266666667,16.2719166667,9.25013095238,9.24708333334,12.8800833334
241.92,8.9305,7.45079166666,11.3707083333,7.78816666667,8.07366666668,12.8634166667,9.63133333334,7.82288888889,16.3163333333,10.1654047619,9.722125,13.72
242.29,7.45416666667,5.98070833333,9.53433333334,6.45108333334,6.29016666666,11.00775,7.66483333334,6.52144444444,14.8711666667,8.43571428571,7.53458333334,11.7881666667
242.67,5.47391666668,4.37533333333,7.72595833333,4.67608333333,4.76191666666,9.54833333332,5.75575,5.531,13.353,6.85189285713,5.35095833333,9.83058333334
243.05,6.38375000001,5.230625,7.976625,5.61099999999,4.94533333333,10.36625,7.1565,5.88022222222,14.2179166667,7.46548809525,6.13408333334,10.0689166667
243.42,6.54033333333,5.56504166667,7.318375,5.59316666666,4.61216666666,10.4758333333,7.60033333333,5.71333333333,14.8739166667,7.40714285715,6.185125,10.1150833333
243.80,8.25566666666,7.08495833332,7.45116666667,6.24708333333,5.54816666667,11.5179166667,9.34291666666,6.82055555555,15.75675,8.86735714285,7.29570833333,10.7745
244.17,8.65949999999,7.72954166667,7.11479166667,6.70150000001,5.68983333333,11.8146666667,9.45383333333,6.97688888889,15.5353333333,9.14616666666,7.92529166666,10.8354166667
244.55,9.67433333334,8.35462500001,7.44466666667,7.17325,6.41775,12.33525,9.44025000001,7.46422222222,16.2408333333,9.37327380951,8.53545833333,11.856
244.92,10.8631666667,9.94937499999,8.46254166666,8.20941666667,7.77566666667,13.3519166667,10.4089166667,9.156,17.30675,10.4325119048,9.94954166667,13.51725
245.30,9.38316666666,8.58645833334,7.23650000001,7.12416666667,6.646,11.75475,9.21441666668,8.399,15.5510833333,8.86770238096,8.90529166667,12.1578333334
245.67,8.91741666667,7.71887499999,6.30216666667,6.47675,5.5875,10.8523333333,8.17641666667,7.85666666666,14.967,7.63834523809,8.00200000001,11.4713333333
246.05,7.63616666666,6.71883333333,4.52708333333,4.80783333334,4.383,9.78375,6.80283333333,6.35688888889,13.9341666667,5.9856547619,7.06725,10.24025
246.42,7.41966666667,7.1545,4.62716666666,4.61241666667,4.48708333333,9.67441666668,7.38283333333,5.97311111111,13.9405833333,6.10713095238,7.12508333333,10.7499166667
246.79,8.41299999999,8.22370833334,5.71958333333,5.55333333333,5.56,10.5746666667,8.45308333333,6.52644444445,14.91075,6.74272619048,8.40320833334,11.91125
247.17,8.46883333332,8.10866666666,5.82954166667,5.5125,5.70958333333,10.1686666667,8.17316666667,6.52866666666,14.89275,6.44772619048,8.27499999999,12.0165
247.54,7.99466666667,7.63566666667,5.53625,5.40175,5.53025,9.68816666666,7.66775,6.20566666667,14.7455,6.23685714286,7.93933333334,11.5861666667
247.92,6.50174999999,6.539,4.59029166667,4.05783333334,4.08083333333,8.23616666666,6.10108333333,4.64733333333,13.9251666667,4.76496428571,6.72508333333,10.554
248.29,6.765,6.89604166667,4.945375,4.24758333334,4.44291666667,8.64025000001,6.44675,4.91933333333,14.28325,5.09695238095,6.804,11.074
248.67,6.69149999999,6.69125,4.86945833334,4.369,4.459,8.90675,6.76991666666,5.06811111111,14.4793333333,5.12325,6.79816666667,11.1786666667
249.04,6.70333333333,6.75466666666,5.22491666667,4.74141666666,4.74141666667,9.32849999999,7.17233333333,5.26211111111,14.6476666667,5.23413095238,7.28091666667,11.6963333334
249.42,7.98783333332,8.251625,6.36958333333,6.006,5.84225,11.12125,8.57575,6.01211111111,16.1939166667,6.63121428572,8.59999999999,13.0545
249.79,7.98216666667,8.19,6.2465,6.136,5.993,11.2061666667,8.71658333332,5.772,16.329,6.96895238095,8.65158333333,13.0265
250.17,8.41033333333,9.05287500001,7.076,7.16675,6.70583333333,12.14025,9.49991666668,6.31466666667,17.0649166667,7.83335714286,8.99329166668,13.8585
250.54,9.52375000001,9.51249999999,8.23604166667,8.27358333333,7.27758333334,13.1700833333,10.0703333333,6.99777777778,18.1418333333,8.65529761905,9.74833333333,14.56275
250.92,8.25316666666,8.32541666667,7.28666666666,7.27458333333,6.37625,11.7260833333,9.01508333333,5.95655555556,17.26025,7.9630952381,8.25720833332,13.0414166667
251.29,8.00066666667,8.218375,7.11354166667,7.13925,6.12416666667,11.5490833333,8.86225,5.675,17.28925,8.15910714285,8.08595833333,12.52125
251.66,7.92641666666,8.51445833334,7.62995833333,6.8825,6.32508333333,11.7923333333,8.83775000001,6.03922222222,16.91425,8.08566666667,7.89091666666,12.34975
252.04,9.77416666668,9.80970833333,9.16954166667,8.84916666667,8.2265,13.8119166666,10.3165833333,8.32455555555,18.3830833333,9.79057142859,9.61391666667,13.56275
252.41,8.93049999999,8.59983333333,8.37454166667,8.24158333334,6.90925,12.3393333333,9.48175,7.142,17.5853333333,8.63372619048,9.04079166666,11.8981666666
252.79,8.98000000001,8.95666666667,8.47858333333,7.996,6.37425,12.0453333333,8.45516666667,6.57444444444,17.6978333334,8.34692857142,8.51141666668,11.183
253.16,7.69741666667,7.95833333333,6.70545833333,6.53958333333,5.37208333334,10.1176666667,6.71966666666,4.92277777778,16.1731666667,7.08738095238,6.47758333332,9.51975
253.54,6.41908333333,6.10941666667,5.26675,4.58083333333,4.181,7.73341666667,4.343,3.66988888889,14.2665,5.30871428572,4.619125,7.981
253.91,7.01058333333,6.6845,5.990125,4.95083333333,4.85641666667,8.19174999999,5.24383333333,4.37122222222,14.8431666666,5.8740952381,5.248375,8.34291666667
254.28,6.25025,5.576375,5.36129166667,4.22416666666,4.25258333334,6.70866666667,3.8225,3.453,14.35425,5.12927380953,4.415125,6.9285
254.66,5.80508333333,5.63016666666,4.86179166667,3.85075,4.1035,5.8245,3.72433333333,3.669,13.8954166667,5.15225,4.27358333333,5.86358333333
255.03,6.17458333334,6.28020833333,4.77916666667,4.02608333333,3.96575,6.81725,4.14666666667,3.92255555555,13.9759166667,5.70561904762,4.864375,6.67666666667
255.41,5.40083333333,6.58295833333,4.54358333333,3.45941666667,3.66575,6.81541666667,3.57308333333,3.81377777778,13.6618333333,5.51711904762,4.435125,6.28866666667
255.78,4.88791666667,5.840875,4.07533333333,2.96075,2.57325,6.16925000001,3.00383333334,2.88544444444,13.4258333333,4.94797619048,3.76295833333,5.80308333333
256.15,5.00875,6.687125,4.18279166667,2.91725,2.22,5.75925000001,3.37825,2.81711111111,13.0524166667,4.84459523809,3.95741666667,6.39200000001
256.53,5.17566666667,7.76350000001,4.62666666667,3.24116666667,3.325,6.63941666667,3.70141666667,3.35966666667,13.279,5.24880952381,4.32866666667,7.40258333334
256.90,5.251,7.89579166667,5.06129166667,3.91875,3.7825,7.16649999999,4.78416666667,3.92855555555,13.54525,5.57725,5.53279166667,8.00266666667
257.28,5.82408333333,7.96708333333,5.21991666667,4.0385,3.28758333333,7.80216666668,5.60441666667,4.13922222222,14.0203333333,5.60420238095,6.12625,7.87541666668
257.65,5.9125,7.91337499999,4.772,3.82091666666,3.37616666667,7.64158333333,6.07716666667,3.76611111111,13.8174166667,5.40427380952,6.24170833333,7.92999999999
258.02,5.88791666667,7.9075,5.14908333333,3.76991666667,3.66083333333,7.40175,5.95358333333,3.79422222222,13.8718333333,5.25058333333,6.77945833334,8.71158333333
258.40,6.29841666668,7.790375,5.34641666667,3.88266666667,4.16358333333,8.04625,6.53558333333,4.38622222222,13.8953333334,5.67858333333,7.30633333334,9.75675
258.77,5.73975,6.47016666666,4.48941666667,3.31041666667,3.68791666667,7.79733333333,5.90958333333,3.59677777778,13.619,4.98611904762,6.67270833334,9.74491666666
259.15,5.96133333334,6.25479166666,4.79483333333,3.52158333333,3.86591666667,7.95008333333,5.913,3.82233333333,13.90675,4.89429761905,6.83445833333,9.75441666668
259.52,6.02816666666,5.82483333333,4.52433333333,3.39608333333,3.70533333333,7.67516666666,5.71441666667,3.49777777778,13.54425,4.73985714286,6.608625,9.79075000001
259.89,6.03841666666,5.52879166667,4.24241666667,3.25225,3.76775,7.69083333333,5.38766666667,3.32733333333,13.4879166667,4.51809523809,6.484125,9.67925000001
260.27,5.73350000001,5.002,4.047,3.07441666667,3.73333333334,7.63516666667,5.208,3.14777777778,13.2431666667,4.46328571428,6.18245833333,9.56483333334
260.64,5.60133333334,4.6015,3.97020833333,2.89608333333,3.36916666667,7.50166666667,5.04816666667,2.87455555556,13.0228333333,4.32248809524,5.94295833333,9.28341666668
261.01,5.243,4.08679166667,3.521375,2.48683333333,2.87008333333,7.0045,4.52916666667,2.48033333333,12.6538333334,3.97702380952,5.44245833333,8.76241666667
261.39,5.00225,3.70383333333,3.54141666667,2.46675,2.82241666667,6.68508333333,4.22591666667,2.24355555555,12.4063333333,3.84675,5.314,8.65450000001
261.76,4.55475,3.29441666667,3.50416666667,2.391,2.4615,6.738,4.00591666667,2.10622222222,12.3823333333,3.54615476191,5.28979166667,8.5175
262.13,3.9435,2.56429166666,2.82458333333,1.759,1.74266666666,6.41333333333,3.29541666667,1.60222222222,11.9218333333,2.83636904762,4.373125,7.64783333333
262.51,3.35775,2.12841666667,2.221125,1.30158333333,1.01225,5.92016666666,2.743,1.06655555556,11.6550833333,2.20146428571,4.07404166666,6.86908333333
262.88,3.72725,2.71270833333,2.76945833333,1.6685,1.2785,6.14141666667,2.88825,1.25066666667,11.9419166667,2.39788095238,4.39608333334,6.90658333333
263.25,3.28733333333,2.49295833333,2.74404166666,1.47983333333,1.13033333333,5.81058333333,2.51191666667,0.801000000001,11.7300833333,2.13844047619,3.96466666667,6.64058333333
263.63,3.20425,2.47191666667,2.94708333333,1.85291666667,1.38683333333,6.03783333333,2.69608333333,1.10777777778,11.9918333333,2.17596428572,4.13075,6.546
264.00,3.68941666667,3.22495833334,3.86041666667,2.86375,2.30908333333,6.37258333334,3.60566666667,2.02955555555,12.4483333333,3.20195238095,5.108375,7.23691666667
264.37,3.697,3.08966666667,4.052625,2.939,2.18066666667,6.48141666667,3.44875,2.10233333333,12.68775,3.26370238095,5.20645833334,7.11225
264.75,4.46041666667,3.8115,4.73354166667,3.873,3.01225,6.98783333333,3.94116666667,2.805,13.3948333333,3.81155952381,5.70683333334,7.78
265.12,5.27,4.553625,5.14116666667,4.25133333333,3.95933333333,7.45016666666,4.55008333333,3.151,13.7663333333,4.2901547619,5.85091666667,8.19716666667
265.49,6.26150000001,5.78129166667,5.74516666667,5.104,4.94616666667,7.93883333332,5.43933333333,4.21811111111,14.5883333334,5.14134523809,6.57725,9.07649999999
265.87,7.12933333333,6.73541666666,6.16808333333,5.51566666667,5.41475,7.89208333333,5.774,4.69833333333,14.7693333333,5.79297619048,6.86145833333,9.5375
266.24,7.66041666668,7.11208333333,6.484875,6.33941666667,5.89691666667,8.08491666666,6.32108333333,4.92911111111,15.18175,6.45275,7.645625,10.3454166667
266.61,7.82891666666,7.04579166667,6.76475,6.35566666667,6.118,8.28675000001,6.47758333333,4.97188888889,15.0775,6.69803571429,7.55925,10.68775
266.98,7.25316666667,6.43879166667,6.173,5.81491666667,5.60775,8.01433333333,6.10591666667,4.98477777778,14.5790833333,6.23863095238,7.30370833333,10.47125
267.36,7.98708333334,7.09425,6.639625,6.41225,6.17425,8.53349999999,6.72075,5.62066666667,15.12975,6.88164285714,8.041125,10.947
267.73,8.5435,7.47104166667,7.16616666667,6.814,6.57725,8.89600000001,7.19775,5.91655555555,15.7465833333,7.29176190476,8.35441666666,11.46175
268.10,8.43058333334,7.70370833333,7.17145833333,6.67991666667,6.49566666667,9.21358333334,7.47841666667,5.82155555556,15.83225,7.2613452381,8.32033333333,11.2715
268.48,8.78258333333,8.085875,7.19525,6.94025,6.9655,9.30750000001,8.0205,5.89544444444,16.1064166667,7.32673809524,8.50995833333,11.3518333333
268.85,8.80091666668,8.24645833333,7.24441666667,6.85158333334,7.20958333333,9.48700000001,8.53241666667,6.12577777778,16.1694166667,7.44929761905,8.84795833333,11.3715
269.22,8.60724999999,8.2845,7.164375,6.86625,7.09608333333,9.40433333333,8.48983333333,6.162,16.0163333333,7.34403571428,8.88816666667,11.3506666667
269.59,8.35241666666,8.04995833333,7.03404166667,6.51783333333,7.04116666667,9.56766666667,8.43425,6.07111111111,15.83575,7.27935714286,8.86883333333,11.10975
269.97,7.80816666667,7.24270833333,6.53045833333,6.03825,6.70566666666,9.55433333334,8.08241666667,5.521,15.5119166667,6.83330952381,8.47291666667,10.5764166667
270.34,8.17675000001,7.60620833334,7.015,6.35466666667,7.20141666667,10.12325,8.60033333333,5.92677777778,15.774,7.21794047619,8.84633333333,10.8548333334
270.71,8.39983333334,7.72375,7.24741666667,6.76408333333,7.49558333333,10.1948333333,8.69224999999,5.96333333333,15.99275,7.2215,9.12887500001,10.79775
271.09,8.38083333333,7.76908333333,7.299875,6.77208333333,7.48583333334,10.0675,8.79616666667,5.85811111111,16.1089166667,7.17497619048,9.16358333334,10.4608333333
271.46,7.59008333334,6.89920833333,6.54458333333,6.04408333333,6.56341666666,9.39341666666,8.15183333333,5.20355555556,15.4671666667,6.43688095238,8.48320833334,9.81158333333
271.83,7.07275000001,6.34470833334,5.91395833333,5.45441666667,6.04491666667,9.13208333333,7.73416666667,4.704,15.0065833333,5.91441666667,8.07541666668,9.16975
272.20,7.07883333334,6.013625,5.61454166666,5.18083333334,5.93841666667,8.88308333333,7.3275,4.47488888889,14.7155833334,5.67142857143,7.88116666666,9.00958333333
272.58,7.05799999999,5.80075,5.52183333333,4.9935,5.75091666666,8.89916666667,6.8985,4.30944444444,14.6065,5.59598809524,7.73766666667,8.80758333334
272.95,6.59883333333,5.240875,5.07525,4.34783333333,5.04183333333,8.34916666667,5.92083333334,3.70533333333,14.1714166667,4.96804761905,7.178375,8.38458333333
273.32,6.22916666667,4.69766666667,4.69575,3.98633333333,4.69958333333,8.07583333333,5.57925,3.29155555555,13.9205,4.6045,7.031625,8.28191666666
273.69,6.53424999999,4.89070833333,4.91658333333,4.384,4.93866666667,8.19758333333,5.65258333333,3.63277777778,14.2175,4.89070238096,7.31825,8.70024999999
274.06,6.98216666666,5.348,5.47145833333,4.89066666667,5.38441666667,8.35766666667,5.93041666667,4.33677777778,14.62775,5.4295,7.87016666667,9.30008333332
274.44,6.58958333334,5.1275,5.11941666666,4.45258333333,4.97425,7.96491666667,5.45075,3.94311111111,14.0738333333,4.92052380953,7.45716666666,8.71449999999
274.81,6.63316666666,5.46633333333,4.9695,4.47491666667,4.66333333333,8.11933333333,5.54566666667,4.09377777778,14.0415833334,4.91661904762,7.34616666667,8.91125000001
275.18,7.03816666668,5.84541666667,5.10420833333,4.8185,4.88825,8.40308333334,5.68633333333,4.24444444445,13.9673333333,5.30553571429,7.37604166667,9.30158333333
275.55,7.15108333332,5.93529166667,4.88766666667,4.80916666667,4.93016666667,8.43175,5.6645,4.13177777778,13.8724166667,5.39069047619,7.296625,9.40800000001
275.93,7.24475,6.206,4.925375,5.08583333333,4.94566666666,8.23833333333,5.795,4.42011111111,13.69475,5.72589285715,7.5225,9.34958333333
276.30,6.83333333333,6.01141666667,4.68529166667,4.92133333333,4.287,7.73616666666,5.47216666667,4.12344444444,13.2129166667,5.3234047619,7.217375,9.04158333333
276.67,6.80233333333,6.203875,4.88729166667,5.03583333334,4.19733333333,7.42891666667,5.78475,4.37155555556,13.00625,5.29076190476,7.33716666667,9.15275000001
277.04,7.29408333333,6.77441666667,5.6395,5.91,4.92333333333,8.29516666666,6.60908333333,5.15944444444,13.5584166667,5.97019047619,7.97658333334,9.96175
277.41,7.67616666666,7.18083333334,5.88816666667,6.17625,5.18566666667,8.43808333333,7.05708333333,5.67611111111,13.7808333333,6.18503571428,8.10958333333,10.2
277.79,6.9035,6.58233333333,5.17179166667,5.21991666667,4.409,7.8105,6.57266666667,4.97666666667,13.1740833333,5.3685,7.39783333333,9.53283333333
278.16,6.21025,5.95291666667,4.20270833333,4.39991666667,3.69716666667,6.95649999999,5.89258333333,4.17866666667,12.59875,4.49720238095,6.484625,8.53074999999
278.53,6.54866666667,6.185,4.56329166667,4.75925,4.0605,7.33691666668,6.30783333333,4.501,13.1164166667,4.95540476191,6.87208333334,9.1455
278.90,6.14216666667,5.95620833333,4.67958333333,4.55433333333,4.15025,6.99641666666,6.091,4.38866666667,12.8923333333,4.84755952381,6.70616666667,8.80208333333
279.27,6.367,6.130625,4.8695,4.83733333333,4.502,7.19408333333,6.61975,4.845,13.3269166666,5.30264285714,7.24233333333,9.26133333334
279.64,6.47958333333,6.20279166667,5.084875,4.97233333334,4.78341666667,7.14525,6.70891666666,4.94988888889,13.274,5.27121428572,7.37241666666,9.42658333333
280.02,6.33325,6.1445,5.15983333333,4.74675,4.86675,7.29775,6.54666666666,4.81177777778,13.3954166667,5.05841666666,7.29558333333,9.83558333332
280.39,6.80291666666,6.66704166666,5.49008333333,5.10008333333,5.50091666667,7.74258333333,6.89341666666,5.093,13.8429166667,5.56564285714,7.63708333334,10.3123333333
280.76,6.38333333333,6.28254166667,5.158375,4.85366666667,5.379,7.65266666667,6.55991666667,4.80755555555,13.75425,5.38265476191,7.478,10.1445833333
281.13,5.7195,5.631375,4.259,3.97816666667,4.65416666666,6.6125,5.8015,3.84577777778,12.971,4.58167857143,6.92208333333,9.44775
281.50,5.93866666667,5.68870833333,4.49125,4.14433333333,4.75325,6.9385,5.90625,4.02088888889,13.3124166667,4.91110714286,7.22670833333,9.66366666667
281.87,6.051,5.81179166667,4.66675,4.34108333333,4.89416666667,7.09808333333,5.93325,4.08366666667,13.50975,5.04491666667,7.32158333333,9.72558333332
282.25,6.16883333333,5.81529166667,4.696,4.42958333333,5.07116666667,7.23941666666,5.88275,3.84966666667,13.7098333333,5.08220238095,7.432875,9.94500000001
282.62,5.67891666667,5.11820833333,4.24095833333,4.035,4.55375,6.5675,5.36991666667,3.45788888889,13.2038333333,4.53961904762,7.05941666667,9.38991666667
282.99,5.52166666667,4.67716666667,3.79120833334,3.61491666667,4.18175,6.24258333333,5.03,3.133,13.0179166667,4.20433333333,6.75866666667,9.12166666667
283.36,4.834,4.025875,3.28358333333,3.10808333333,3.67108333333,5.73333333333,4.227,2.51088888889,12.3956666667,3.36332142857,5.91079166666,8.498
283.73,4.41925,3.72604166667,3.08345833333,2.68958333333,3.22291666667,5.45041666666,3.882,2.11044444444,12.133,2.98921428572,5.59725,7.92874999999
