wavelength,Back_HemRucm,Belly_HemRucm,Breast_HemRucm,Crissum_HemRucm,Crown_HemRucm,DorTail_HemRucm,Patch10_HemRucm,Patch11_HemRucm,Rump_HemRucm,Throat_HemRucm,WingTip_HemRucm
699.01,15.6742,44.747,38.6353333333,38.8105333333,22.9404,18.3470666667,46.2840666667,27.9560666667,37.7457333333,29.2026666667,15.2002
699.34,15.761,44.8484666667,38.7662,38.8776666667,23.0587333333,18.3968666667,46.3934,28.0052666667,37.8648,29.3235333333,15.2678
699.66,15.6353333333,44.7622666667,38.6826666667,38.7951333333,23.0470666667,18.2876666667,46.3533333333,27.958,37.8278666667,29.2024666667,15.1658
699.98,15.5743333333,44.758,38.7022666667,38.7652,23.0877333333,18.2619333333,46.3212,27.9816666666,37.9106,29.1932666667,15.1123333333
700.30,15.2965333333,44.6176666666,38.5574666667,38.6101333333,22.8768666667,18.0751333333,46.1192,27.8226666667,37.7481333333,28.9764666667,14.8496
700.63,15.3254,44.5908,38.4222666667,38.6559333333,22.9572,18.0704666667,46.0909333333,27.7751333333,37.809,28.9254666667,14.8517333333
700.95,15.2466,44.5710666667,38.4775333333,38.6644,23.0709333333,18.1013333333,46.1812,27.7094,37.8548,28.9471333333,14.8682666667
701.27,15.0126666667,44.3383333333,38.2194666667,38.4772666667,22.9641333333,17.9508666667,45.9824666666,27.5098666667,37.6436,28.6627333333,14.5959333333
701.59,15.3126,44.5253333333,38.5164666667,38.8588666667,23.2432,18.2784,46.2507333333,27.6924,37.9128,29.003,14.8794666667
701.91,15.3424666667,44.4534,38.5788,39.0188666667,23.4366,18.4270666667,46.2113333334,27.7804666667,38.0214,28.9514666667,14.9520666667
702.24,15.2595333333,44.4314666667,38.4729333333,39.0759333333,23.4626,18.4105333333,46.1298,27.6184666667,37.9504666667,28.7626,14.8988666666
702.56,15.2722,44.2980666667,38.5445333333,39.1568,23.5084666667,18.4841333333,46.0983333333,27.5578666667,37.9774,28.5548,14.8369333334
702.88,15.3497333333,44.3126,38.5700666667,39.2086666667,23.5905333333,18.6690666667,46.1000666667,27.6500666667,37.9653333333,28.6748,14.8918666667
703.20,15.6308666667,44.4705333334,38.8048666667,39.6276,23.8779333333,19.0423333333,46.2435333333,27.8008,38.2818666667,28.9454666666,15.1847333334
703.52,15.9245333334,44.7189333333,39.0659333333,39.8952666667,24.2615333333,19.401,46.3508666667,28.0447333333,38.5112,29.0926,15.4818
703.85,16.1904,44.6664666667,39.0760666667,40.0226,24.5439333333,19.6297333333,46.4054,28.1012666667,38.6234,29.2507333333,15.8846
704.17,16.0546666667,44.5825333333,39.0777333333,40.0590666666,24.5566,19.7238666667,46.3328666667,28.0879333333,38.6181333333,29.1649333333,15.7632666667
704.49,15.9626,44.4168666667,39.0078666667,39.9493333333,24.3431333333,19.7098,46.0937333333,28.0242666667,38.5134,29.041,15.7566666667
704.81,16.2732666667,44.6464,39.3074666667,40.2288666667,24.6541333333,20.0108666666,46.3390666667,28.1738666667,38.7294,29.3129333333,16.0198
705.13,15.6192666667,44.2317333333,38.8523333333,39.7680666667,24.2441333333,19.5124666667,45.8686666667,27.5148,38.2878666666,28.7269333333,15.3856666667
705.45,15.4368666667,44.1739333333,38.7775333333,39.7073333333,24.1328,19.3293333333,45.8616666667,27.4069333333,38.2996666666,28.688,15.2882666667
705.78,15.5746666667,44.376,39.0202,39.868,24.2998,19.5084,46.164,27.5734,38.4873333333,28.9892,15.4824
706.10,15.6754,44.4180666667,39.1208,39.9856666667,24.4942,19.6651333333,46.2332666667,27.7393333333,38.5543333333,29.1788,15.7438666666
706.42,15.4846,44.1929333333,38.9314666667,39.8127333333,24.3995333333,19.5332,45.9886666667,27.4446666667,38.4487333333,28.9195333334,15.6832
706.74,15.2357333333,44.2407333333,38.8826666667,39.6584,24.271,19.4030666667,45.9388666667,27.3481333333,38.396,28.9601333333,15.5756666667
707.06,15.0394,43.9960666667,38.7140666667,39.3872666667,24.0948,19.2949333333,45.7117333333,27.0756,38.2255333333,28.7547333333,15.4690666667
707.38,14.8236,44.2082666667,39.0575333333,39.5181333333,24.0906,19.1911333333,45.9802666667,27.0872666667,38.3277333333,28.7804,15.3115333333
707.70,15.1605333333,44.3430666667,39.281,39.5996,24.2869333333,19.3930666667,46.1606666667,27.3600666667,38.4498666667,28.992,15.6680666667
708.03,15.3902,44.4855333334,39.5100666666,39.8644,24.6257333333,19.5450666667,46.5278666667,27.5443333333,38.7331333333,29.2627333333,15.8081333333
708.35,15.2883333333,44.175,39.2313333333,39.579,24.3782,19.36,46.2060666666,27.3702,38.5865333333,29.1057333333,15.7138666667
708.67,15.6202,44.3986666667,39.2828,39.6502,24.5027333333,19.5966,46.2710666667,27.688,38.7408666667,29.2686666667,15.9968
708.99,15.9441333333,44.5689333333,39.5136666667,39.7630666667,24.7226,19.7771333333,46.5365333333,27.856,38.8875333333,29.425,16.1999333333
709.31,15.8413333333,44.4673333333,39.4372,39.6523333333,24.6794,19.6774,46.3268,27.8045333333,38.7217333333,29.2729333333,16.0424
709.63,15.4968666667,44.2444666667,39.1651333333,39.2663333333,24.2478,19.2710666667,46.1106,27.4282666667,38.4019333333,28.9158666666,15.5794
709.95,15.5728,44.5642666667,39.4160666666,39.5096,24.5284666667,19.4938,46.4736666667,27.6337333333,38.6280666667,29.0726666667,15.663
710.27,15.6768,44.558,39.5350666667,39.6002666667,24.6109333333,19.5894666667,46.5266,27.6448,38.6222,29.0256666666,15.669
710.59,15.9712,44.6414666667,39.6696666667,39.8774666667,24.9498,19.7967333333,46.7737333333,27.8421333333,38.8106,29.3044666667,15.8564
710.91,16.3258666667,44.6379333333,39.6122666667,39.9311333333,25.1084,20.1226666667,46.7034,27.9875333333,39.0072,29.4032666667,16.0760666667
711.24,16.2801333333,44.6961333333,39.6234,40.0168,25.2018,20.1444,46.8448666667,27.8857333333,39.1054,29.4442666667,16.0034
711.56,16.2733333333,44.8288,39.5674,39.9229333333,25.2043333333,20.157,46.7452666667,27.7764666667,39.0010666667,29.3219333333,15.9701333333
711.88,16.1594666667,45.0031333333,39.7185333333,40.0495333333,25.263,20.1824,46.8985333333,27.8866,39.1064,29.3722666667,15.8657333333
712.20,16.1935333333,44.9749333333,39.7916,40.1620666667,25.3578,20.2485333333,47.0156,27.9740666667,39.1942666667,29.4760666667,15.8478666667
712.52,16.1355333333,44.9667333334,39.7136,40.1924666667,25.2948666667,20.4187333333,46.9037333333,27.9737333333,39.1732666667,29.4889333333,15.8383333334
712.84,16.1899333333,45.1118,39.7526666667,40.2875333333,25.24,20.4714666667,47.1164,27.9526666667,39.3245333333,29.5464,15.8389333333
713.16,16.5848,45.4730666667,40.1592,40.7036,25.7049333333,20.9956,47.4768,28.4494666667,39.6753333333,29.9504,16.3326666667
713.48,16.6997333333,45.4282,40.0464666667,40.6208,25.5564,20.9373333333,47.4280666667,28.4781333333,39.586,29.9514666667,16.3308
713.80,16.8525333333,45.3543333333,40.0457333333,40.4602,25.6221333333,21.0506666667,47.4588666667,28.5906666667,39.5305333333,30.0526666667,16.4639333333
714.12,16.6476,45.3168666667,39.9327333333,40.1713333333,25.2694666667,20.9156666667,47.3821333333,28.4429333333,39.4206,29.903,16.3341333333
714.44,16.6781333333,45.3636666666,40.1165333333,40.2115333334,25.3209333333,20.8996666667,47.5066,28.546,39.3884,29.9916,16.3377333333
714.76,16.6918666667,45.2806,40.2002,40.0426666667,25.1784,20.848,47.3985333333,28.517,39.2344666667,29.9489333333,16.3326666667
715.08,16.8424,45.3864,40.3680666667,40.1298666667,25.2703333333,21.0235333333,47.5159333333,28.6923333333,39.3995333333,30.1909333333,16.4238
715.40,17.0236666667,45.4718,40.5055333333,40.1716666667,25.3064666667,21.1779333333,47.6363333333,28.8066,39.4224666667,30.3079333333,16.6222666667
715.72,17.1498666667,45.5197333333,40.572,40.2080666667,25.4134,21.2746666667,47.6701333334,28.8632,39.3910666667,30.3784,16.7890666667
716.04,17.1704,45.3132666667,40.4206,40.0108,25.3612,21.0942666667,47.5080666667,28.8366,39.2038,30.3515333333,16.8056
716.36,17.2089333333,45.0708,40.4067333333,39.9202666666,25.2898666667,21.0467333333,47.2846666667,28.8194666667,39.1098,30.3137333333,16.8223333333
716.68,17.3013333333,45.1146,40.3450666667,39.9522666667,25.3863333333,21.0861333333,47.3950666667,28.882,39.2826666667,30.3863333333,16.7270666667
717.00,17.3742666667,45.0706666667,40.4438,40.0596,25.5434666667,21.2136,47.3284,28.9502,39.3722,30.4543333333,16.8432666667
717.32,17.1374666667,45.1008666667,40.2472666667,40.01,25.3383333333,20.9348666667,47.2111333333,28.6642,39.3259333334,30.2497333333,16.6690666667
717.64,17.4214,45.2340666667,40.5235333333,40.2711333333,25.6178,21.0574666667,47.4939333333,28.9434666667,39.3844,30.4356666667,16.7646666667
717.96,17.0858,45.0512,40.3168666667,40.1453333333,25.3855333333,20.8926666667,47.3001333333,28.5674,39.2124,30.2370666667,16.4855333333
718.28,16.9908666667,44.7744,39.9910666667,39.9678666667,25.2639333333,20.7665333333,46.9775333333,28.3285333334,39.1209333333,29.9742,16.2870666667
718.60,16.8034,44.5336,39.8038,39.8331333333,25.0215333333,20.6400666667,46.9234,28.1632666667,38.8556,29.812,16.0532
718.92,16.8606,44.5094666667,39.7357333333,39.94,25.1016666667,20.7292,46.9084666667,28.1418,38.8754,29.8285333333,15.9796666667
719.24,16.8573333334,44.7062,40.023,39.9981333333,25.1260666667,20.8702666667,47.096,28.2090666667,39.0603333333,29.919,15.9368
719.56,16.8576666667,44.8553333333,40.1654,40.1102666667,25.1958,21.0199333333,47.3224,28.1827333333,39.2322,29.8722,15.8358666667
719.88,17.1225333333,45.1316,40.3588,40.3267333333,25.4965333333,21.4207333333,47.7107333333,28.436,39.4148,30.1052,16.1786666667
720.20,17.0378,44.8519333333,40.2230666667,40.2311333333,25.2514,21.4456,47.4350666667,28.0675333333,39.0166666667,30.0100666667,16.0644
720.52,17.0716,44.9747333333,40.2658666667,40.3751333333,25.3066666667,21.6219333333,47.6167333333,28.0080666667,39.0870666666,29.9700666667,15.9607333333
720.84,17.292,44.9776,40.3924666667,40.5156666667,25.4036,21.8582666667,47.9235333333,28.2702,39.1773333333,30.1388666667,15.8762666667
721.16,17.1826666667,45.1132666667,40.4684666667,40.6774,25.4657333333,22.0744,48.0068666667,28.2283333333,39.4831333333,30.3578,15.9817333333
721.48,17.607,45.1326,40.5500666667,40.8059333333,25.723,22.4309333333,48.1562,28.4608,39.6742,30.5510666667,16.27
721.79,17.8298666667,45.5794666667,40.8876666667,41.1708,26.0642,22.6975333333,48.6353333333,28.8688666667,39.9956666667,30.936,16.464
722.11,18.2122666666,45.9880666667,41.2514666667,41.4644666667,26.5654,23.0996,48.8551333333,29.1933333333,40.5707333333,31.1491333333,16.911
722.43,18.4811333333,46.0608,41.5449333333,41.6272,26.9111333333,23.2999333333,49.1570666667,29.3996,40.7659333333,31.282,17.0831333333
722.75,18.5414,46.1032666667,41.5323333333,41.6969333333,26.942,23.3744666667,49.1201333333,29.571,40.8172,31.4261333333,17.1066
723.07,18.6281333333,46.1572666667,41.6124666667,41.6515333333,26.8704666666,23.5501333333,49.2024666667,29.6185333333,40.7304,31.5061333333,17.2192
723.39,18.5312666667,45.9987333333,41.5860666667,41.5231333333,26.7884666667,23.3987333333,49.0643333333,29.4865333333,40.7550666667,31.5884,17.0342666667
723.71,18.384,45.9740666667,41.4723333333,41.2806666666,26.706,23.1514666667,48.8882,29.424,40.7622666667,31.5974666667,17.014
724.03,18.3246,45.7174,41.2838666667,40.9974666667,26.5901333333,22.7143333333,48.7664,29.3570666667,40.608,31.7015333333,16.9335333333
724.35,18.4912666667,45.7396,41.4365333333,41.0846666667,26.7848,22.8709333333,48.7308,29.5135333333,40.8484666667,31.993,17.1837333333
724.67,18.2825333333,45.2257333333,40.9315333333,40.5375333333,26.3533333333,22.3397333333,48.1575333333,29.0825333333,40.2786666667,31.4027333333,16.7656666667
724.98,18.0998666667,45.6102,41.1906,40.6127333333,26.3680666667,22.1505333333,48.4722666666,29.2718,40.6216666667,31.4992666667,16.6479333333
725.30,17.7184,45.5391333333,41.1695333333,40.4802,26.1578,21.9579333334,48.4529333333,29.0144,40.5704666667,31.3402,16.4256
725.62,17.065,44.9122,40.6046,39.9359333333,25.5168666667,21.2024666667,48.0591333333,28.4938666667,40.0088666667,30.8994,15.6438
725.94,16.8327333334,44.9698,40.4138,39.7666666667,25.2492666666,21.0498666667,47.8947333333,28.2689333333,39.9274,30.8682666667,15.4946666667
726.26,16.5382,44.8148666667,40.2658666667,39.5869333333,25.1137333333,20.525,47.7056666667,27.9275333333,39.7870666667,30.6424666667,15.1850666667
726.58,16.2747333333,44.6411333333,40.0681333333,39.5618666667,24.9669333333,20.2135333333,47.5584,27.6552666667,39.7666,30.5833333333,14.8238
726.90,15.7864,44.5116666667,39.8881333333,39.2722,24.7440666667,19.8706666667,47.3351333333,27.3944,39.4762,30.3890666667,14.4008666667
727.21,16.0566666667,44.647,40.0284,39.5294666667,24.9607333334,19.9411333333,47.6186666667,27.6384,39.7298666667,30.4814666667,14.4683333333
727.53,15.8073333334,44.671,40.1234666667,39.5584,24.8268666667,19.9632,47.6581333333,27.5606666667,39.7056666667,30.4718,14.2206666667
727.85,15.7085333333,44.6603333333,40.1458666667,39.5626,24.8402,19.9378666667,47.5714,27.3867333333,39.6828,30.3344,14.3129333333
728.17,15.4060666666,44.6584,40.3090666667,39.6050666667,24.7977333333,19.8154666667,47.7031333333,27.3961333333,39.7680666667,30.3980666667,14.0456666667
728.49,15.0416,44.1233333333,39.8441333333,39.2184,24.4053333333,19.479,47.2112,26.8866,39.2078,29.9872,13.6174
728.80,15.1860666667,43.9171333333,39.7251333333,39.0207333333,24.3908666667,19.4098666667,47.0051333334,26.8485333333,39.082,30.0084,13.6462666667
729.12,15.3903333333,44.2596,40.0252666667,39.3508,24.7086,19.6923333333,47.2906,27.0713333333,39.3614666667,30.3298,13.9487333333
729.44,15.1702666667,43.8398,39.849,39.1884666667,24.5549333333,19.438,46.9833333333,26.8198,39.2428666667,30.1624666666,13.8074666667
729.76,15.3641333333,43.4059333333,39.7386,39.0023333334,24.4824,19.6576666667,46.7974666667,26.8242666667,39.1682,30.2407333333,13.8829333333
730.08,15.7833333333,43.7465333333,40.0558666667,39.1966,25.0038,19.9108666667,46.9772666667,27.1760666667,39.4636666667,30.674,14.2734
730.39,15.7827333333,43.5274,39.8802,39.112,24.9526,19.7646,46.7802,26.9908,39.3513333333,30.4316,14.2544
730.71,15.3736666667,43.3012666667,39.6279333333,38.7927333334,24.5538666667,19.4335333333,46.6853333333,26.6646666667,38.9684,30.247,14.0981333333
731.03,15.3699333333,43.1236666667,39.4615333333,38.7340666667,24.4595333333,19.3506666667,46.3646666667,26.6029333333,38.7628,30.0802666667,14.1841333333
731.35,15.0706666667,42.907,39.2521333333,38.4204,24.1466,19.0677333333,45.9557333334,26.4125333333,38.4962,29.7726,13.8311333333
731.67,15.5353333333,43.1166666667,39.3494,38.6214666667,24.5035333333,19.392,46.0649333333,26.571,38.8086666667,30.0112,14.2563333333
731.98,15.5610666667,43.1914666667,39.4208,38.6613333333,24.6213333333,19.4695333333,46.0633333333,26.7415333333,38.9954666667,30.2530666667,14.4714
732.30,15.4381333333,43.1299333333,39.4956,38.7430666667,24.6349333333,19.467,46.0423333333,26.6708666667,38.8936,30.3171333333,14.3847333334
732.62,15.4446666667,42.7598666667,39.2158,38.5694,24.6139333333,19.4265333333,45.6776666667,26.4355333333,38.6828666667,30.2024666667,14.4924
732.94,15.5794,43.0731333333,39.4262666667,38.5992,24.8412,19.5221333333,45.7926666667,26.7116666667,38.8279333333,30.3992,14.7259333333
733.25,15.3248,43.0961333333,39.3306,38.5846,24.6958666667,19.287,45.8419333333,26.3372,38.7359333334,30.2310666667,14.5395333333
733.57,14.7467333333,42.5390666667,38.8159333333,38.1758,24.0837333333,18.893,45.3074666667,25.7952666667,38.1927333333,29.6456,14.0232666667
733.89,14.4137333333,42.4044,38.7500666667,37.9642,23.9487333333,18.7988666667,45.2134666667,25.6265333333,38.1507333333,29.4988,13.7993333333
734.21,14.3931333333,42.2637333333,38.7982666667,37.919,24.1148666666,18.882,45.0972666667,25.6196666666,38.1189333333,29.5238,13.7203333333
734.52,14.4089333333,42.4364666667,39.0230666667,38.0924,24.2915333333,18.9946,45.3166,25.749,38.4854666667,29.608,13.7789333333
734.84,14.0783333333,42.2643333333,38.9254,37.966,24.2195333333,18.6792666667,45.4091333333,25.3707333333,38.3948,29.4164666667,13.4168666667
735.16,13.6492666667,41.8498,38.5163333333,37.6990666667,23.8736,18.4616,44.9016666667,24.9975333333,37.942,29.0636,13.0769333333
735.48,13.7306,41.5359333333,38.5825333333,37.574,23.862,18.3269333333,44.7914,24.7915333334,37.7484,28.9508666667,13.0358666667
735.79,13.4378,41.4017333333,38.3826,37.4955333333,23.6570666667,18.1287333334,44.6864,24.5442,37.7232,28.7560666667,12.7426666667
736.11,13.3502,41.6618666667,38.6974666667,37.6604666667,23.8906,18.3357333333,44.9034666667,24.6984666666,38.0077333333,28.9194,12.7520666667
736.43,13.1968,41.3783333333,38.634,37.6607333333,23.8882666667,18.3852,44.8956,24.5078666667,37.868,28.6254666667,12.5111333333
736.74,12.7390666667,41.0301333333,38.3926,37.4146,23.6997333333,17.9742,44.5838666666,24.2570666667,37.5854,28.2318666667,12.1173333333
737.06,12.9343333333,41.2345333333,38.9612666666,37.7419333333,23.9442666667,18.1432666667,45.0282666667,24.5438666667,38.1282,28.5686666667,12.3548
737.38,13.416,41.5496,39.3064666667,38.1275333333,24.4060666667,18.5928666667,45.2472,24.9866666667,38.4429333333,28.9723333333,12.8377333333
737.69,13.7105333333,41.9892,39.8516,38.6345333333,24.7831333333,18.8003333333,45.4294666667,25.2156,38.9990666667,29.2695333333,13.2402666667
738.01,13.8833333333,41.9647333333,39.9349333333,38.6026666667,24.9768666667,19.0576,45.3369333333,25.0694,39.0827333333,29.5964666667,13.6182
738.33,14.4637333333,42.2658,40.3562,38.9660666667,25.3407333333,19.5646666667,45.6278,25.6352,39.4533333333,30.1028666667,14.2857333333
738.64,14.7296666667,42.6051333333,40.9133333334,39.3369333333,25.638,19.8324666667,46.1688,25.9108666667,39.9349333333,30.4304,14.7196666667
738.96,14.8260666667,42.8946,40.9908666667,39.5966,25.6933333333,20.0076,46.2758,26.107,40.1992,30.6354666667,14.8889333333
739.28,14.9144666667,42.8098,41.0095333333,39.4612666667,25.7653333333,19.8916,46.05,26.1555333333,40.2266666667,30.5312666667,15.0856
739.59,15.085,42.7503333333,41.1634666667,39.4677333333,25.6476666667,19.8555333333,46.0936666667,26.2584666667,40.1522,30.4741333333,15.1128
739.91,15.0484,42.7242666667,41.2639333333,39.4776,25.5657333333,19.8114,45.9557333333,26.2818,40.1808666667,30.6729333333,15.3108666667
740.23,15.633,42.9965333333,41.6207333333,39.7269333333,25.9263333333,20.2934666667,46.1971333333,26.6692,40.5768,31.169,15.804
740.54,15.4512,42.8206,41.223,39.3870666667,25.8411333333,20.1385333333,45.8486666667,26.3564666666,40.3871333333,30.8872666667,15.8026666667
740.86,15.6711333333,42.8893333333,41.5818,39.5261333333,26.0582,20.4945333333,46.1256666667,26.4803333333,40.7844,31.0472666667,16.1060666667
741.18,15.6419333334,42.853,41.2983333333,39.3011333333,26.0542,20.479,46.0305333333,26.5464,40.7512,30.8676666667,15.9087333333
741.49,15.096,42.4773333333,41.024,38.9013333333,25.6346666667,20.2053333333,45.8426666667,26.4106666667,40.496,30.416,15.384
741.81,14.4004,42.0876666667,40.7314,38.5291333333,25.2312666667,19.6862666667,45.6515333333,25.9898666667,40.1556,29.9985333333,14.7960666667
742.12,14.094,41.7859333333,40.4878666667,38.0709333333,24.947,19.3937333333,45.217,25.6800666667,39.7988666667,29.8526666667,14.2151333333
742.44,13.7437333333,41.5409333333,40.1396666667,37.9034666667,24.8409333333,19.1847333333,45.1061333333,25.3852,39.5673333333,29.6287333333,13.9196
742.76,14.0028,41.4146,40.3697333334,37.9355333333,24.9636666667,19.395,45.224,25.406,39.5239333333,29.9916,14.2240666666
743.07,13.5187333333,41.1781333334,40.1655333333,37.7664,24.6040666667,19.0786666667,44.9666,25.0092,39.4294666667,29.6108,13.9152666667
743.39,12.9620666667,40.9274666667,39.9739333333,37.4928666667,24.2521333334,18.6492,44.7711333333,24.4464,39.2348,29.2551333333,13.4638
743.70,12.8567333333,40.9387333333,39.8605333333,37.4774666667,24.4522666667,18.7039333333,44.7253333333,24.5016,39.1312,28.98,13.7111333334
744.02,12.9998666666,41.118,40.3363333333,37.7492666667,24.7139333333,18.8644666666,44.9526666667,24.7552,39.2536666667,29.0884666667,13.8643333333
744.34,13.5616,41.5652,40.6076666667,38.2985333333,25.1963333333,19.1582,45.1666,25.146,39.4813333333,29.4234666667,14.4300666666
744.65,13.3781333333,41.1643333333,40.7404666667,38.3072,25.0126666667,19.1222,45.0426,24.7559333333,39.5430666667,29.2312,14.2678
744.97,13.8868666667,41.3705333333,41.0324,38.5249333333,25.3740666666,19.2161333333,45.0837333334,24.8354666667,39.6498666667,29.3178,14.6618
745.28,14.051,41.4593333333,41.0090666667,38.5886,25.5554666667,19.3544,44.982,24.9219333333,39.7748666667,29.2431333333,14.8349333333
745.60,14.1029333333,41.3566,41.0572,38.6822666667,25.7651333333,19.5596666667,44.8367333333,25.0944666667,39.7124,29.1734666667,15.2472
745.91,14.5689333333,41.7001333333,41.5720666666,39.0740666667,26.1812,20.2264666667,45.1569333333,25.5768666667,40.2590666667,29.5131333333,15.8822
746.23,14.8854666666,42.3220666667,41.8757333333,39.6014666667,26.7416,20.758,45.555,26.0314,40.7879333333,29.6927333333,16.1258666666
746.55,15.8128,42.8023333333,42.4912,40.2434666667,27.5527333333,21.5406,45.9977333334,26.9102,41.2792666667,30.5664,17.1185333333
746.86,16.7061333333,43.4458666667,42.9636,40.7628666667,28.2449333333,22.2679333333,46.462,27.7714666667,41.8002666667,31.0156,17.7582666667
747.18,16.98,43.6756666667,43.2926666667,40.9543333333,28.3086,22.8169333333,46.6928,27.9837333333,41.9959333333,31.2995333333,18.0475333333
747.49,17.4447333333,44.2617333333,43.9931333333,41.5302666667,28.6762,23.4966,47.3798,28.5000666666,42.639,31.9648,18.5593333333
747.81,17.3075333333,43.9683333333,43.8189333333,41.1782,28.4598,23.3505333333,47.2012,28.2528666667,42.5862,31.8849333334,18.3189333333
748.12,17.1114,43.9006666667,43.5870666667,40.7955333333,28.2948,23.0482,46.9346666667,28.198,42.1129333333,31.6224,18.1436666667
748.44,17.1918666667,43.9519333333,43.7819333333,40.7841333333,28.385,23.3064,47.0998666667,28.4698666667,42.2788,31.6688666667,18.1401333333
748.75,17.7114,44.1845333333,44.1873333333,41.2312,28.6973333333,23.8199333333,47.278,28.787,42.6112,32.1217333333,18.6313333333
749.07,17.8786666667,44.791,44.4744666667,41.7458666667,28.9236666667,23.9011333333,47.9321333333,29.1300666667,43.1439333333,32.3644,18.6665333333
749.38,18.1145333333,45.0918666667,44.945,41.7584,29.1307333333,23.9768,48.1654666667,29.3282666667,43.2317333333,32.4301333333,18.7272
749.70,18.1664,44.9978,44.855,41.6125333333,28.9427333333,23.9958,48.061,29.3516,43.1498,32.3418,18.8524
750.01,17.8981333333,45.0873333333,44.8175333334,41.5623333333,28.9646,23.7494,48.1352,29.1464,43.1558,32.3220666667,18.4490666667
750.33,18.1998666667,45.1959333333,44.9886666667,41.8370666667,29.1851333333,23.9266666667,48.3759333333,29.2362666667,43.4411333333,32.5610666667,18.691
750.64,17.9688666667,45.3154,45.3616,42.0834,29.2216666667,23.7876,48.562,29.2303333333,43.8512,32.7314666667,18.5127333333
750.96,17.9978,45.0619333333,45.1916666667,41.9391333333,29.3459333333,23.5319333333,48.2483333333,29.2134666667,43.5580666667,32.4344666667,18.2311333333
751.27,17.9419333333,45.2656,45.3177333333,42.0495333333,29.4136666667,23.3782,48.3138666667,29.3588666667,43.3376666667,32.4388666667,18.2312666667
751.59,17.9119333333,45.3762666667,45.5045333333,42.3097333333,29.4831333334,23.6232,48.4754,29.3810666667,43.3754666667,32.7362666667,18.3427333333
751.90,17.9121333333,45.5336,45.4780666667,42.6281333333,29.6218,23.6881333333,48.5852,29.4203333333,43.3028,32.8486666667,18.5544666667
752.22,18.0948,45.8604,45.5936666667,42.7751333333,29.8884,23.9204666667,48.7458,29.6940666667,43.1578,32.9505333333,18.7995333333
752.53,18.3867333333,45.7242,45.8426666667,43.0067333333,30.1763333333,24.3482,48.8522666667,29.7398666667,43.2293333333,33.0268,19.1558
752.85,18.2244666667,45.2952,45.2634,42.9448,29.9985333333,24.1258666667,48.3758666667,29.2709333333,42.8409333333,32.7732,18.9316
753.16,18.0110666667,45.4364666667,45.4685333333,42.8822,30.1582,23.9923333333,48.4268666667,29.2354,42.9524,32.7620666666,18.5208666667
753.47,18.1682,45.3492,45.3870666667,42.8015333333,30.1169333333,24.014,48.3054666667,29.2259333333,43.0062,32.6204666667,18.6560666667
753.79,17.814,45.3145333333,45.3086,42.7839333333,30.0014666667,23.7148666667,48.3341333333,29.0528666667,42.7279333333,32.4583333333,18.3856
754.10,17.928,45.2326666667,44.9372,42.4817333334,29.8068,23.5323333333,48.083,28.9903333333,42.3500666667,32.2886,18.1679333334
754.42,17.6653333333,45.1209333333,44.5461333333,42.4196,29.5204666667,23.6018,47.8633333333,28.8106,42.1058666667,32.0458,18.1876
754.73,17.274,44.6993333333,44.2814666667,42.0533333333,29.0045333333,23.3155333333,47.6088,28.4177333333,41.8904666667,31.68,17.7746666667
755.05,17.8776666667,45.1074666667,44.5295333334,42.4692,29.5241333333,23.8001333333,47.8614,28.8810666667,42.4070666667,32.0942666667,18.5534666667
755.36,17.2913333333,44.749,44.1498,41.8964666666,28.9889333333,23.305,47.4786,28.4404666667,42.1332666667,31.7064666667,18.0523333333
755.67,17.4996666667,44.7185333333,44.1755333333,42.2395333333,29.1428666667,23.2892,47.4708666667,28.6330666666,42.5458666667,31.9707333333,18.0093333333
755.99,18.2104666667,45.3443333333,44.671,42.5812,29.5298666667,23.8369333333,47.9102,29.178,43.0542666666,32.5750666667,18.5926
756.30,18.6282666667,45.9411333333,44.9473333333,42.7588666667,29.6996,24.0268666667,48.3493333333,29.6539333333,43.3560666667,33.001,18.8356666667
756.62,18.7727333333,45.6910666667,44.8605333333,42.797,29.5696666667,24.1908666667,48.2302,29.6696666667,43.2817333333,33.1668666667,19.3211333333
756.93,18.7260666667,45.7658,44.7680666667,42.6326666667,29.2842,24.0704,48.1710666667,29.6451333333,43.0664666667,33.1786,19.2752666667
757.24,19.1814666667,45.7884,44.8506,42.4819333333,29.4236,24.358,47.9569333333,30.1136,43.2556666667,33.5036,19.6922666667
757.56,19.7862,46.1946,45.2205333333,42.8330666667,29.9895333333,24.7453333333,48.2793333333,30.7438,43.5516666667,34.1856,20.4127333334
757.87,20.0658666667,46.311,45.561,42.8656666667,30.0434,24.4433333333,48.328,30.9726,43.8398,34.4539333333,20.4902666667
758.18,20.2252666667,46.3584666667,45.3806,42.806,30.1748,24.4443333333,48.2784666667,31.2296,43.7570666667,34.6281333333,20.4325333333
758.50,20.3832666667,46.4854,45.6654666667,42.7155333333,30.0087333333,24.2869333333,48.4373333333,31.4319333333,43.7196,34.8692666667,20.3832
758.81,20.9438,46.8923333333,46.0792,42.8524,30.3294666667,24.4286,48.6909333333,31.8462666666,43.9210666666,35.3754666667,20.5818
759.13,20.8532,46.9558666667,46.0849333333,42.2437333333,30.0826,24.1215333333,48.5739333333,31.5293333334,43.5871333334,35.4118,20.7557333333
