wavelength,Back_TanCyof,Belly_TanCyof,Breast_TanCyof,Crissum_TanCyof,Crown_TanCyof,DorTail_TanCyof,Patch10_TanCyof,Patch11_TanCyof,Patch12_TanCyof,Patch13_TanCyof,Rump_TanCyof,Throat_TanCyof,WingTip_TanCyof
235.54,-3.186,-1.35411111111,2.15044444444,-6.21266666667,-5.61533333332,-1.354,-5.29666666668,8.48288888887,-2.4691111111,-3.62411111112,12.2262222222,0.438222222223,-2.78766666667
235.91,-2.729,-0.779777777777,1.28644444444,-7.60222222222,-7.32944444444,-1.24755555556,-7.25144444444,6.97855555554,-1.91044444445,-4.24933333333,11.1501111111,0.078111111111,-3.00188888889
236.29,-2.30411111111,-1.18911111111,1.48644444447,-8.24977777778,-8.73288888888,-0.92911111111,-6.35455555554,7.43222222223,-1.96944444445,-4.31066666667,10.3307777778,-0.780444444447,-2.15533333333
236.66,1.892,1.44488888889,5.09099999999,-4.23122222222,-5.40066666666,1.99511111111,-1.892,9.90722222222,0.825444444443,-0.756666666667,13.1062222222,1.892,0.997666666667
237.04,2.29444444444,-0.16388888889,5.17855555556,-3.76922222222,-4.91644444445,3.081,-1.08166666667,9.5051111111,0.688333333333,-1.27822222222,12.3235555556,1.14722222222,0.425888888887
237.41,-3.99033333333,-7.18944444444,-0.550333333333,-11.2486666667,-12.2462222222,-1.96077777778,-7.18966666666,3.57766666667,-4.91922222222,-8.97833333332,5.848,-4.26566666667,-5.60722222222
237.79,-5.78988888889,-8.66788888889,-2.84455555557,-12.9517777778,-12.8847777778,-3.68144444444,-8.40033333332,1.63988888889,-4.88622222222,-10.6424444445,4.14988888889,-5.22088888889,-7.19544444445
238.17,-5.15877777778,-7.17599999999,-1.12433333334,-11.6071111111,-11.3095555556,-3.30688888889,-6.84511111111,2.01711111111,-2.51311111111,-9.65611111112,4.33188888889,-2.381,-6.25011111112
238.54,-2.78566666667,-4.91388888889,0.970222222223,-9.29577777778,-9.38944444443,-1.15833333333,-3.72455555556,3.94366666667,0.281666666663,-8.04377777778,5.28955555556,0.657222222223,-4.00622222222
238.92,-3.65344444444,-5.97811111111,0.573666666657,-11.0505555556,-11.3526666666,-2.47588888889,-4.58922222222,2.02288888889,-0.724777777777,-8.72577777778,4.227,-0.936,-5.52544444444
239.29,-4.55922222222,-7.00466666667,-0.181,-12.4397777778,-12.1074444445,-3.20044444445,-5.13277777778,-0.150888888887,-2.59677777778,-8.90688888888,4.07611111111,-2.23422222222,-6.7031111111
239.67,-5.44666666667,-6.999,-0.925777777777,-12.9356666666,-12.0643333333,-4.548,-4.38477777778,-0.190777777777,-3.51311111111,-9.58599999999,3.34955555556,-3.18622222222,-7.08066666667
240.04,-4.95722222222,-6.59355555557,0.537222222223,-11.502,-10.525,-3.58988888889,-2.80811111111,1.26988888889,-3.17455555555,-8.64466666666,4.83511111111,-1.66066666667,-5.56777777778
240.42,-5.53422222223,-6.66677777779,-0.299222222223,-11.0042222222,-9.74366666669,-4.25211111111,-3.52566666667,-0.0427777777767,-3.95288888889,-8.41877777777,4.72233333333,-1.859,-5.70511111111
240.79,-4.9131111111,-5.76333333333,0.699333333334,-9.50488888888,-8.42766666667,-2.96677777778,-2.81566666667,0.52911111111,-3.40133333333,-7.61522222221,5.707,-1.41733333333,-4.365
241.17,-4.00722222222,-3.99066666666,2.13611111111,-7.36866666667,-6.85544444444,-1.92066666667,-1.63933333333,2.02033333334,-2.46744444444,-6.55766666667,6.97144444444,0.132555555557,-2.45088888889
241.54,-1.63688888889,-1.62244444445,4.41833333333,-4.21555555556,-4.05633333333,-0.0146666666667,0.14488888889,4.114,-0.44888888889,-4.46166666667,8.67744444443,2.44822222222,-0.231666666664
241.92,-1.42488888889,-1.09811111111,5.04577777778,-3.43788888889,-3.42477777778,0.56211111111,0.928000000002,4.57533333333,-0.130666666667,-4.01322222222,8.88888888888,2.90211111111,0.562111111111
242.29,-0.806222222223,-1.04344444444,5.33622222222,-3.17788888889,-2.56122222222,1.23333333333,1.13844444444,5.17,-0.0712222222222,-3.74711111111,8.85811111112,2.65622222222,0.948555555556
242.67,-1.35655555555,-1.36788888889,5.13522222222,-2.98255555556,-2.94877777778,0.80711111111,0.683888888888,4.74277777778,-0.795999999999,-3.72233333333,8.65577777777,1.87233333334,1.22211111111
243.05,-2.10188888889,-2.39733333333,4.24744444444,-3.38255555556,-3.85333333333,0.021999999999,-0.251777777777,4.15977777778,-1.80644444444,-4.97,7.849,0.678555555557,0.350222222221
243.42,-2.349,-2.80422222222,4.15866666667,-3.217,-3.97888888889,-0.338555555557,-0.52911111111,4.31733333333,-1.79911111111,-5.28033333333,7.44966666666,0.211666666667,-0.232888888888
243.80,-2.30766666667,-3.01277777778,4.156,-3.06633333333,-4.25211111111,-0.619666666666,-1.26077777778,4.15588888889,-2.17955555556,-5.73722222222,6.80555555554,9.25185853854e-18,-0.470222222221
244.17,-1.69955555556,-1.941,4.155,-2.33966666667,-3.60922222222,-0.0734444444433,-0.955,4.35422222222,-1.77322222222,-5.30877777778,7.00866666668,0.472222222221,-0.0207777777777
244.55,-1.06944444444,-0.743555555556,4.67466666667,-0.987888888889,-2.54611111111,0.794333333333,0.213999999999,5.56055555556,-0.998111111111,-4.38944444445,7.76033333332,1.32377777778,0.845333333333
244.92,-0.840555555554,-0.859777777778,4.50233333333,-0.734222222223,-2.50222222222,0.550777777777,0.347777777779,5.70044444445,-1.024,-4.56044444444,7.21744444445,1.59411111111,0.85977777778
245.30,0.0537777777767,-0.429666666667,4.94222222222,-0.501333333333,-1.78166666667,1.16388888889,0.877555555557,5.88244444445,-0.456444444442,-3.52766666667,7.42222222222,2.09511111111,1.56677777778
245.67,1.12144444444,0.709888888889,5.41411111111,0.290555555555,-1.16188888889,1.90433333334,1.59788888889,6.75388888889,0.274444444443,-1.98511111111,8.32722222223,2.97766666667,2.429
246.05,1.46566666667,0.547888888889,5.389,0.214666666666,-1.15477777778,1.932,1.60622222222,6.78088888889,0.0592222222233,-1.87288888889,8.34999999999,2.90911111111,2.56877777778
246.42,1.43233333333,0.354666666667,5.43633333334,0.163666666667,-1.31644444445,1.68466666667,1.73244444444,6.58888888889,0.0954444444423,-1.69833333333,8.27377777779,2.98066666667,2.70122222222
246.79,1.67855555556,0.451111111111,5.58066666667,0.137666666667,-1.17766666667,1.99177777778,1.74122222222,6.83933333333,0.319333333332,-1.42811111111,8.24244444443,3.46977777778,2.51144444444
247.17,2.22222222222,1.26077777778,6.09111111111,0.673666666667,-0.529666666667,2.85555555556,2.389,7.36322222222,1.04788888889,-0.690888888891,8.64144444446,4.37544444444,3.034
247.54,2.719,1.72,6.50833333333,0.944555555554,-0.0436666666667,3.49433333333,2.93744444445,7.60577777777,1.28866666666,-0.409666666666,9.01444444442,4.83755555555,3.57077777778
247.92,2.73988888889,1.84922222222,6.75788888888,1.05822222222,0.188666666667,3.84011111111,3.37355555556,7.66411111112,1.52433333333,-0.246,9.32988888888,5.11822222222,3.91844444444
248.29,2.04833333333,1.11677777778,6.34544444445,0.504333333333,-0.473444444444,3.29377777778,2.97466666667,7.10722222222,1.04466666667,-0.725444444444,8.82099999999,4.50311111111,3.40688888889
248.67,2.357,1.29166666667,6.69544444445,0.586777777778,-0.370444444444,3.38122222222,3.196,7.29755555556,1.338,-0.602222222223,8.87233333334,4.67288888889,3.49433333333
249.04,2.52433333333,1.52211111111,6.88944444443,0.514333333332,-0.212222222222,3.49511111111,3.35711111111,7.38255555556,1.73411111111,-0.222888888889,8.98433333332,4.86344444445,3.64888888889
249.42,2.344,1.61844444444,6.70244444445,0.51911111111,-0.362777777778,3.49344444445,3.32611111111,7.38866666667,1.78044444444,-0.106111111111,9.04633333334,4.93888888889,3.42666666667
249.79,1.78466666667,1.08177777778,6.46577777777,0.156222222222,-0.769222222221,3.02244444444,3.05277777778,6.82055555556,1.51411111111,-0.618777777779,8.61733333333,4.56711111111,2.93244444445
250.17,1.269,0.926111111111,6.02188888889,-0.0841111111112,-1.146,2.642,2.79077777778,6.42966666667,1.43744444444,-0.854777777778,8.28799999999,4.306,2.36322222222
250.54,1.73011111111,1.537,6.27233333334,0.303222222222,-0.640888888889,3.36366666667,3.35677777778,7.03055555555,1.861,-0.282555555556,8.79500000001,4.74222222222,2.41255555556
250.92,1.59244444444,1.57077777778,6.24522222223,0.242222222222,-0.352222222222,3.23655555556,3.52277777778,6.79566666666,1.886,-0.381666666667,8.64522222223,4.49877777778,2.29711111111
251.29,1.56944444445,1.32866666667,6.16944444445,0.124333333333,-0.419555555556,2.65744444444,3.31777777778,6.78322222222,1.78711111111,-0.450666666665,8.80344444446,4.16466666667,2.18322222222
251.66,0.956777777778,0.787999999999,5.68422222222,-0.337555555555,-1.12555555556,1.85711111111,2.52466666666,6.36755555556,1.55177777778,-0.788000000001,8.40966666666,3.82688888889,1.50333333333
252.04,1.23911111111,1.11611111111,5.54722222223,-0.131333333333,-1.12422222222,2.03511111111,2.51955555556,6.66333333333,1.92033333333,-0.443111111112,8.77233333333,4.02111111111,1.51822222222
252.41,1.60055555555,1.18155555556,5.87400000001,0.326666666666,-0.645111111111,2.41322222222,2.73177777778,7.03866666667,2.28755555556,0.226333333333,9.23422222222,4.62544444444,1.81844444444
252.79,1.08933333333,0.19888888889,5.50788888889,-0.268111111111,-1.10677777778,2.07522222222,2.10977777778,6.43322222222,1.885,0.0344444444447,9.01844444447,4.50488888889,1.34888888889
253.16,0.94111111111,-0.18988888889,5.35266666667,-0.267555555556,-1.17411111111,1.99422222222,1.75255555555,6.28522222222,1.29522222222,-0.207111111111,8.81455555555,4.44622222222,1.16544444444
253.54,0.699333333335,-0.777888888891,4.71188888889,-0.91788888889,-1.46855555556,1.39877777778,1.05788888889,6.05822222222,0.524555555553,-0.996777777779,8.05122222221,3.71533333333,0.952888888887
253.91,-0.126555555557,-1.71633333333,3.55911111111,-2.18611111111,-2.23133333333,0.641555555554,-0.0994444444447,5.34777777778,-0.695777777778,-1.96022222222,6.89255555556,2.61055555556,0.235
254.28,-0.185555555558,-1.95866666667,3.44388888889,-2.76611111111,-2.52477777778,0.426777777778,-0.362111111112,5.15155555556,-1.21588888889,-2.08855555556,6.60922222222,2.33911111111,0.30633333333
254.66,-1.23244444445,-3.11033333333,2.38644444444,-3.95133333333,-3.85355555556,-0.811777777777,-1.61377777778,3.981,-2.38644444444,-3.07133333334,5.55566666667,1.64311111111,-0.449777777777
255.03,-1.47233333334,-3.50122222222,1.84344444445,-4.47922222222,-4.42811111111,-1.071,-2.25511111111,3.78944444445,-3.048,-3.44966666667,5.28266666667,1.79188888889,-0.566333333331
255.41,-1.759,-3.92544444444,1.46933333333,-5.21233333333,-4.74033333333,-1.35155555556,-2.61677777778,3.24966666667,-3.75377777778,-3.65711111111,4.50444444444,2.10211111111,-0.686222222221
255.78,-2.05344444445,-3.752,1.54277777778,-5.51677777778,-4.80655555556,-1.676,-2.86388888889,2.986,-4.21811111111,-3.75166666666,3.95155555555,1.83155555555,-0.521666666666
256.15,-1.95366666667,-3.44111111111,2.02022222222,-5.20588888889,-4.54011111111,-1.443,-2.68622222222,3.24122222222,-4.10688888889,-3.65188888889,3.64088888889,2.17555555555,-0.532555555554
256.53,-1.08,-2.44888888889,2.55588888889,-4.80155555556,-3.73222222222,-0.866222222222,-1.98911111111,3.70011111111,-3.50777777778,-3.08,3.67855555556,2.10666666667,-0.278
256.90,-0.375666666665,-1.40377777778,3.10411111111,-4.24077777778,-3.20288888889,-0.40522222222,-1.69044444444,4.33977777778,-3.02511111111,-2.71844444444,3.786,1.987,-0.00988888888667
257.28,-0.99688888889,-1.73744444444,2.61544444445,-4.68233333333,-3.667,-0.832222222221,-1.92944444444,3.74933333333,-3.30133333333,-3.45666666667,3.42033333333,1.17977777778,-0.484555555557
257.65,-0.622111111112,-1.12311111111,3.53944444445,-3.53944444445,-3.08688888889,0.0726666666657,-0.614333333333,4.01611111111,-2.31111111111,-2.76366666667,4.39588888889,2.01211111111,0.31522222222
258.02,0.407888888888,0.0553333333333,4.71544444445,-1.88066666667,-1.84611111111,1.23755555556,0.919666666667,5.04033333333,-0.739888888889,-1.61788888889,6.043,3.39488888889,1.40344444444
258.40,0.854222222223,0.575444444444,5.56433333333,-0.949111111112,-1.222,1.993,1.44155555556,5.61177777778,0.029777777779,-0.961000000002,6.85766666667,3.79066666667,2.02888888889
258.77,1.49866666667,1.26,6.19299999999,0.127111111111,-0.518333333332,2.50477777778,2.083,6.26433333333,0.833333333333,-0.249,7.52422222222,4.21188888889,2.596
259.15,2.43144444445,2.15433333333,7.13333333334,1.229,0.366444444443,3.36533333333,3.00355555555,7.04833333334,1.95755555555,0.755333333334,8.50977777777,4.81355555556,3.38333333333
259.52,2.79222222222,2.60833333333,7.58433333335,1.86955555555,0.759222222222,3.86966666667,3.49011111111,7.41711111111,2.47366666667,1.27766666667,9.13544444445,5.16355555555,3.74733333333
259.89,3.05322222222,2.73188888889,7.64466666667,1.90155555555,0.807222222222,4.09011111111,3.73811111111,7.68299999999,2.58644444445,1.53044444445,9.46977777779,5.55166666667,3.89111111111
260.27,3.16655555555,2.713,7.67322222223,1.86722222222,0.838333333333,4.08944444444,3.87333333333,7.82722222223,2.67611111111,1.72444444444,9.731,5.64166666666,4.01977777778
260.64,3.27733333333,2.73455555555,7.80144444446,1.90811111111,0.787000000001,4.06077777778,3.899,7.88055555554,2.65555555555,1.66388888889,9.83555555557,5.72822222222,4.13977777778
261.01,3.33688888889,2.86533333333,7.87777777778,2.08644444444,0.893222222222,4.28344444444,4.15866666666,7.96355555557,2.81522222222,1.83633333333,9.92144444444,5.94866666667,4.29444444445
261.39,3.699,3.13322222222,8.19022222222,2.39877777778,1.11288888889,4.502,4.42633333334,8.27655555554,3.09388888889,2.16455555556,10.1566666667,6.17677777778,4.53088888889
261.76,3.46911111111,2.82133333333,7.98622222222,1.96577777778,0.888444444443,4.15022222222,4.04677777778,8.05655555556,2.74711111111,1.792,9.84866666668,5.787,4.23188888889
262.13,3.37511111111,2.70466666667,7.87244444443,1.78888888889,0.607888888889,3.94022222222,3.71011111111,7.89966666665,2.45133333333,1.63688888889,9.70422222221,5.46788888889,4.04911111111
262.51,3.46611111111,2.808,7.79144444443,1.85677777778,0.658,3.80966666667,3.68411111111,7.92566666667,2.60688888889,1.68077777778,9.68588888889,5.60377777778,4.13266666666
262.88,2.71044444445,2.213,7.35933333332,0.901888888889,-0.0745555555553,3.11477777778,2.90122222222,7.24311111111,1.96177777778,0.753111111111,9.11200000001,4.91855555556,3.41711111111
263.25,1.67522222222,1.26166666666,6.44244444444,-0.294777777778,-1.41655555556,1.91833333333,1.61833333333,6.12711111111,0.770222222224,-0.367,8.24166666665,3.96055555556,2.26977777778
263.63,0.933555555554,0.341555555557,5.56111111111,-1.38877777778,-2.33933333333,1.02455555556,0.768555555556,5.16288888889,-0.0626666666677,-1.46277777778,7.29722222222,3.00555555556,1.28077777778
264.00,0.541222222221,0.127777777777,5.34566666667,-1.39266666667,-2.52388888889,0.614333333333,0.419666666667,4.695,-0.0545555555567,-1.87911111111,6.98766666666,2.50555555556,0.735777777777
264.37,0.228888888889,0.394222222223,5.368,-1.58377777778,-2.55677777778,0.305444444444,1.00007964872e-13,4.19777777778,-0.178111111112,-2.086,6.56977777778,2.26411111111,0.337111111112
264.75,-0.173777777779,0.48288888889,5.16922222222,-1.571,-2.66511111111,0.186666666667,-0.231777777777,4.10066666667,-0.109333333333,-2.21466666667,6.28311111111,2.09211111111,0.23811111111
265.12,-0.372111111112,0.340222222224,4.70511111111,-1.701,-2.863,-0.141222222222,-0.449333333334,3.90266666667,-0.481444444444,-2.52266666667,6.117,1.98344444444,0.167
265.49,-0.0312222222243,0.840222222222,4.88455555555,-1.34188888889,-2.458,0.564222222221,-0.0565555555567,4.27022222222,-0.144333333334,-2.14444444445,6.43344444445,2.45822222222,0.564333333333
265.87,1.59344444444,2.21122222222,6.21588888889,0.363444444445,-1.15122222222,2.15066666667,1.47833333333,5.58588888889,1.54488888889,-0.690777777777,7.77899999999,4.01677777778,1.82366666667
266.24,2.77044444444,2.98055555556,7.45399999999,1.26566666667,0.099,3.36555555556,2.93366666667,6.76,2.65955555556,0.396666666668,8.64966666667,5.19111111111,3.14955555556
266.61,3.911,3.84377777778,8.46655555556,2.25255555556,1.17122222222,4.42644444445,4.21933333333,7.85022222222,3.32833333333,1.51277777778,9.643,6.31477777778,4.02866666667
266.98,5.05588888889,4.52377777778,9.18222222222,3.197,2.20833333333,5.32433333333,5.31366666667,8.68255555557,4.08877777778,2.63822222222,10.3426666667,7.29644444444,4.997
267.36,5.22911111111,4.509,9.37855555557,3.40266666667,2.61455555556,5.68866666666,5.767,9.00266666667,4.457,2.933,10.511,7.625,5.39644444445
267.73,5.495,4.676,9.5341111111,3.79144444445,2.87611111111,6.00533333333,6.05611111111,9.453,4.63566666666,3.25555555555,10.6813333333,7.85577777778,5.79322222222
268.10,5.93655555555,4.96811111111,9.8137777778,4.24088888889,3.33188888889,6.53111111111,6.546,9.8628888889,4.983,3.62177777778,11.0571111111,8.18711111111,6.44744444444
268.48,5.92966666667,4.65488888889,9.59488888889,4.32655555556,3.34155555556,6.67344444444,6.48511111111,9.82177777778,4.86266666667,3.443,11.1787777778,8.05922222222,6.53355555556
268.85,6.08955555555,4.585,9.49266666668,4.30022222222,3.48866666667,6.69688888889,6.55955555555,9.79166666668,4.85088888889,3.65944444445,11.486,8.14444444444,6.52622222222
