wavelength,Back_CreDenm,Belly_CreDenm,Breast_CreDenm,Crissum_CreDenm,Crown_CreDenm,DorTail_CreDenm,Patch10_CreDenm,Rump_CreDenm,Throat_CreDenm,WingTip_CreDenm
206.87,60.3703333333,25.6481666667,10.2314583333,59.35175,33.7963333333,13.889,52.1296666666,42.2684583333,55.5555,43.4260833334
207.25,58.0168333334,21.5189166666,-3.95575,61.076,31.6455,5.16879166668,52.5315833334,41.24475,48.3123333333,39.8735000001
207.63,62.3105,25.9469166667,4.82958333334,64.3938333334,37.0264166667,8.19133333333,60.2271666667,45.8333333332,54.1665,43.65525
208.01,69.6735833333,31.7868333333,13.1873333333,72.6804166667,43.4709166667,13.3592083333,61.9415833333,47.5085,58.1615833333,47.0790833333
208.39,70.3525,36.2981666667,19.3508333333,71.1538333333,46.6345833333,18.5497916667,66.9873333333,53.1250416666,58.6538333333,47.9166666667
208.77,74.6884166668,38.7850833333,23.0917916667,71.5731666667,51.9471666667,20.2492083333,70.5606666668,56.4641249999,58.72275,50.3894166666
209.14,71.3983333333,34.7458333333,31.1088333333,68.8557499999,53.6016666667,22.7755,66.6667499998,54.908125,57.3446666667,49.9293333334
209.52,71.9576666666,38.6243333333,40.1455833333,70.8335000001,59.8545833333,29.464125,70.3042499999,58.4325,61.3095833333,52.5792500001
209.90,75.7299166667,44.7081666666,49.7263333333,75.1215833333,64.2945833334,37.77375,73.7834166667,62.0742916666,65.4500833333,56.0826666667
210.28,81.7529166666,47.342,50.9699166667,83.4769166666,70.0431666667,39.080625,82.6149166666,66.9540416667,75.14375,60.9913333334
210.66,78.9021666667,50.3966666667,48.644125,80.3569999999,68.1878333333,42.0966666667,82.4074999999,66.1707083333,72.0899166667,59.7884166667
211.03,84.2238333334,56.3613333333,51.9084166666,85.3054166666,73.028,47.1691666667,83.3970000001,69.847375,74.4911666666,64.5038333334
211.41,86.0294166667,60.4779166666,57.8737916667,86.2132499999,70.5268333334,49.3260000001,84.2524166666,71.2315833334,79.71825,68.2596666666
211.79,91.7333333334,68.9999999999,65.6666666667,92.9333333333,75.4,54.5666666668,90.4666666667,77.0000000001,85.4,72.5333333334
212.17,91.3251666667,72.3360833332,69.262375,92.7595833334,77.6639166666,58.1965416668,95.4234999999,78.0054583333,87.0900833333,74.6584166667
212.55,86.0907499998,67.6471666667,65.9313333333,86.4582500001,77.6961666667,55.8517499999,87.4998333332,73.0696666667,82.9043333333,70.15925
212.92,88.9949166666,70.1018333334,69.7200416667,88.5495,83.7785833334,58.5241666668,88.6767499998,78.562375,89.4401666668,73.4096666667
213.30,92.2043333333,71.90875,68.9851666667,91.3980833334,84.13975,58.4005,91.0618333333,81.3843333333,90.9275000001,75.5377500001
213.68,106.632833333,80.0170833333,76.65825,109.523666667,93.5375,63.6478333335,103.14625,94.60025,105.187166667,88.7755000001
214.06,116.470583333,89.6077500001,83.6764166668,119.804083334,98.3333333331,71.0293333332,111.3725,103.676416667,117.745,96.6665000002
214.44,118.923416667,90.8854166668,82.8123333334,113.802083334,98.9583333332,79.557375,105.034666667,103.342041667,115.190916667,98.4373333332
214.81,130.711666667,98.1271666667,99.9063333333,125.46825,113.483166667,92.3689166667,113.483083333,118.071125,131.08625,110.5805
215.19,151.1415,107.762666667,122.4315,143.0365,131.278583333,105.079875,132.87675,143.321958333,154.566166667,123.059333333
215.57,143.662083333,98.5915833334,112.85225,136.619666667,128.051666667,105.575041667,125.117416667,139.554,146.59625,115.610166667
215.95,150.2605,106.770916667,117.513083333,145.573,133.20325,107.682541667,130.07825,148.112041667,156.901333333,116.927
216.32,186.5,128.666666667,149.666666667,186.333333334,158.333333333,129.25,157.166666666,184.583333333,194.333333333,144.0
216.70,302.22225,215.833416667,250.972208333,326.111,253.055583333,215.138791666,250.5555,298.333333333,323.611166667,234.4445
217.08,361.666666667,253.0,292.333333333,397.666666666,270.0,255.833333334,279.0,340.166666667,362.0,275.0
217.46,493.859666667,342.982333333,383.552541667,514.912416667,353.9475,346.710625,369.298333333,426.973708333,490.350916667,350.438583333
217.83,322.1265,226.436666667,243.678208333,330.172333333,228.448166667,229.597791667,241.379333333,273.563166667,321.264333333,207.758583333
218.21,254.86125,179.86125,192.129666667,268.75,193.287,195.023125,197.45375,222.685083333,259.027666667,155.324083333
218.59,253.125,189.322916667,209.505208333,288.802083333,201.041666667,196.223958334,204.6875,239.583333333,269.270833334,151.302083333
218.97,216.441333333,164.414583333,177.139791667,252.252333333,166.891833334,166.328875,174.3245,198.310708333,230.855916667,120.720833333
219.34,177.721083333,134.864083333,153.571333333,204.932,145.748333333,148.29925,144.898,154.676833333,189.966083333,107.312833333
219.72,211.585333333,156.504083333,187.500083333,240.853583333,171.95125,165.853708333,175.812916667,179.877833333,220.121833333,119.7155
220.10,190.2515,128.459166667,164.386791667,197.0125,151.415,153.380583333,161.163416667,148.820583333,189.779916667,108.647833333
220.47,175.640916667,112.980833333,143.429375,187.66025,138.141,139.743416667,150.160333333,131.810875,176.121833334,84.1345000001
220.85,142.213166667,87.7049166666,115.983625,143.989166667,111.612083333,112.568375,127.595583333,109.836166667,145.765,67.34975
221.23,150.771666667,94.5985833335,130.015458333,150.617333333,121.450583333,117.129583333,148.765583333,117.5155,164.969083333,72.3765833334
221.61,168.833333333,110.833333333,156.333333333,168.5,146.5,140.0,177.666666667,149.666666667,183.333333334,85.6666666667
221.98,215.789416667,139.47375,205.592041667,204.385916667,196.929833333,174.671125,232.236583333,199.451791667,230.920916667,108.552583333
222.36,201.875,126.875,199.270833333,194.375,182.708333333,159.375,215.208333333,191.354166667,215.208333333,110.208333333
222.74,173.148083334,101.4815,167.685,151.111,148.703833333,132.500083333,185.3705,149.259291667,182.222166666,84.4444999999
223.11,227.1505,124.1935,211.559166667,199.731333333,190.5915,162.231375,236.559166667,185.349375,240.591416667,102.419333333
223.49,633.333333334,260.416666667,556.770833333,543.75,451.041666666,335.416666667,681.250000001,473.958333333,711.458333334,180.208333333
223.87,1800.00008333,891.666666665,1700.00004167,1558.33333333,1452.77783333,1226.38891667,2016.66658333,1509.722375,2183.33325,683.333166667
224.24,-323.809583333,-178.57125,-340.773791667,-324.404666667,-287.500083333,-229.166625,-386.309583333,-316.071541667,-448.8095,-141.0715
224.62,-92.0833333333,-38.3333333333,-97.1875,-79.7916666666,-72.2916666667,-61.2500000001,-110.208333333,-96.4583333333,-137.291666667,-38.7500000001
225.00,-54.4356666667,-16.1290833333,-57.795875,-45.1615833333,-36.2903333334,-41.2636249999,-61.2903333333,-60.5509583334,-79.3010000001,-24.3278333334
225.38,-53.5897500001,-16.2820833333,-52.2437083333,-47.94875,-41.2821666666,-47.7564583332,-59.7435833332,-61.7305833334,-78.9744166666,-23.3334166667
225.75,-41.6666666667,-11.14875,-37.781625,-42.1169166667,-32.883,-34.403125,-43.5811666667,-48.3672083333,-68.6936666668,-18.5811666667
226.13,-34.1366666667,-9.33733333332,-31.6266666667,-39.458,-24.498,-36.8974583333,-39.8595833333,-38.80525,-59.6386666667,-16.265
226.51,-23.2675,-3.63025,-19.1419583333,-25.33,-16.9966666667,-25.7426666667,-31.3531666667,-30.9405833333,-44.7195000001,-9.901
226.88,-7.1095,8.97433333333,-2.33108333333,-9.6155,-1.16541666667,-8.12933333333,-10.4895833333,-14.5980416667,-19.7550833334,4.72041666667
227.26,-0.64816666665,12.5463333333,2.38425,-2.12966666667,3.47216666667,-0.925916666675,-2.7315,-7.40725,-11.6666666667,7.73166666668
227.64,0.232583333325,13.0231666666,4.34104166668,1.04658333332,5.58141666667,1.14337500001,-0.07741666665,-5.56204166665,-8.56583333332,8.9535
228.01,2.35783333335,13.4045,7.10591666668,1.77641666667,7.81658333335,5.49091666666,2.29333333332,-1.58266666666,-5.39408333334,10.4651666667
228.39,4.06991666668,12.65225,8.139625,2.99,9.33,7.54441666666,4.18058333334,1.68883333334,-1.85491666667,12.2923333333
228.76,5.13391666667,13.2354166666,9.68779166668,4.69566666666,10.08775,9.39108333334,5.95983333333,4.12800000001,0.051583333325,13.2095833333
229.14,7.50941666668,13.5594166667,11.5819583333,5.95575,10.8285833333,12.3942916667,8.30983333333,7.03866666666,2.44816666667,16.7606666667
229.52,10.3633333333,16.4744166667,14.8078333333,8.52566666666,13.9956666667,15.07475,11.5598333333,9.15595833334,6.047,18.6539166667
229.89,13.48275,18.6321666667,16.0672083333,12.40175,16.2146666667,16.9712083333,13.2076666667,11.9300833333,8.78525000001,21.2068333333
230.27,14.1270833333,18.3409166666,15.284,12.641,16.4221666667,18.2845,13.1866666667,12.0672916667,7.61858333334,20.8051666666
230.65,12.6755833333,16.98075,12.95275,11.4928333333,14.6711666667,17.3224583333,11.6224166667,11.3822083333,5.26616666667,19.7339166667
231.02,11.9638333333,15.538,10.807125,11.155,13.1865833333,17.16525,10.3273333333,10.5247916667,3.12266666666,17.9459166667
231.40,10.9446666667,14.66975,8.81329166666,10.6183333333,12.1544166667,15.9177916667,7.25808333332,8.95725000002,0.729666666658,17.1850833333
231.78,11.5826666667,14.3155833333,9.32724999999,10.3785,11.5061666667,15.4815833333,6.67033333334,9.48966666665,0.363166666675,17.1828333334
232.15,11.03675,13.9025,8.56699999999,10.5894166667,12.07325,15.4978333333,6.56508333333,8.80079166665,-0.487833333333,16.82925
232.53,12.2291666667,15.1041666667,8.85416666666,11.625,12.4583333333,15.7916666667,6.95833333333,9.33333333334,-0.687499999993,17.625
232.90,9.2405,12.4261666667,4.11383333334,8.29116666668,8.83966666668,12.3205,3.12233333333,6.30787500002,-4.09300000001,14.536
233.28,8.77875,13.2103333333,3.201875,7.20949999999,8.60891666668,11.8534166667,2.07791666666,6.36125000001,-4.47425000001,12.7225833333
233.66,6.93016666668,9.90658333333,-0.797208333325,5.44225000001,6.03733333332,9.46004166666,-0.233833333335,5.027625,-7.46166666666,9.86400000002
234.03,5.41883333332,8.61391666666,-2.180375,3.95083333332,5.65616666666,8.70041666666,-0.777083333332,3.21670833333,-9.71491666666,7.21075000002
234.41,3.64849999999,8.31183333333,-3.14129166667,3.84258333334,3.38941666667,7.63158333332,-1.27374999999,2.20195833334,-10.3628333333,5.67791666668
234.78,5.22633333332,9.21808333333,-0.391,5.32916666668,5.72016666667,9.15662499999,1.13166666666,4.639875,-8.02483333331,6.79016666667
235.16,6.33716666667,10.6395,1.16275,6.74433333333,6.20158333333,9.28308333333,2.539,6.02716666666,-5.67816666667,7.94583333332
235.54,9.04983333335,11.6704166667,4.20429166667,9.4835,8.48433333334,11.5385,6.20283333335,8.99329166666,-1.90425,10.1808333333
235.91,9.56433333333,11.15525,3.32379166668,9.96208333334,8.39008333334,11.5246666667,6.515,8.20083333333,-1.38258333333,10.4355833333
236.29,9.79633333332,11.9259166667,3.90733333333,10.611,8.20358333334,11.4999583333,6.22224999999,8.416625,-0.5,11.0370833333
236.66,11.1915,13.6970833333,5.52145833333,12.30525,9.65108333333,12.8525833333,9.07575000002,10.1150833333,1.76316666668,11.9155
237.04,11.7701666666,12.1950833333,5.92208333334,10.865,8.94316666667,12.6570416667,9.18333333333,9.68212500001,1.21966666666,11.4745833333
237.41,11.4629166667,10.0925833333,4.42574999999,10.75925,7.75916666665,12.009125,7.55541666668,7.694375,-1.11116666667,10.7038333333
237.79,12.02025,11.249,4.38299999999,11.5689166666,8.33333333334,12.42475,8.55900000001,8.27691666666,-1.35458333333,12.17075
238.17,13.73725,12.0815833333,5.61329166666,13.3733333333,9.44316666666,13.6553333333,9.78891666666,9.93454166667,0.618666666667,13.992
238.54,11.8439166667,9.84041666666,3.91841666667,11.5246666667,8.33341666665,11.5249583333,7.41108333334,7.48229166667,-0.0179166666725,11.9504166667
238.92,13.878,11.5649166667,5.85641666667,13.2053333333,10.1214166667,12.7132916667,8.39908333334,8.48912500002,2.78858333334,12.94275
239.29,14.6065833333,12.1438333333,7.14829166668,13.5066666667,11.3075,14.149625,9.52616666667,9.42533333332,4.33708333333,13.6154166667
239.67,12.57275,10.6996666667,5.65466666666,11.469,9.50924999999,13.1024583333,7.49133333335,7.28816666668,2.83091666666,12.3693333333
240.04,11.7848333333,10.06575,4.76391666667,11.07625,8.6615,13.0905833333,7.20475000002,7.28341666666,2.23099999999,11.6533333333
240.42,12.36225,10.5258333333,5.77954166667,11.2373333333,9.59583333334,14.158625,8.0005,8.35633333334,4.02891666666,12.0983333333
240.79,11.0046666667,9.46958333332,5.41775,9.99808333334,8.70225,13.6561666667,6.54891666668,7.117125,3.64825000001,11.4433333334
241.17,10.68175,9.77908333333,5.914875,10.76925,9.26216666667,14.4104583333,6.27416666666,6.97954166667,4.68816666667,11.9873333333
241.54,10.0111666667,9.09666666665,5.70941666667,9.88391666667,8.59566666667,13.509875,6.02733333334,6.44083333334,4.69150000001,11.2994166667
241.92,8.71216666667,7.61199999998,4.669375,8.20958333334,6.94908333333,12.3615833333,4.55266666667,5.212,4.02100000001,9.93591666665
242.29,7.68816666667,6.52808333333,4.194,7.15266666667,5.96525,11.442875,3.65866666667,4.702125,3.645,9.18441666666
242.67,8.03175,6.93041666667,4.76987500001,7.07458333333,6.18933333334,11.7887083333,4.20266666667,5.45829166667,4.11091666667,9.57249999999
243.05,6.95425,5.983,3.85908333333,5.95075000001,5.031,11.062625,3.22466666667,4.6265,3.37983333333,9.00033333334
243.42,6.17175,5.12283333334,3.13691666667,4.93733333333,4.44475,10.04425,2.00808333333,3.65495833333,2.5455,8.21825000001
243.80,6.71041666667,5.64925,3.62983333333,5.487,5.18716666667,10.561875,2.453,4.378875,3.33333333333,8.5705
244.17,6.90241666667,5.88316666666,4.31079166667,5.55133333333,5.404,10.762,2.696,4.96216666667,4.00391666666,8.78158333334
244.55,6.69966666667,5.62441666666,3.93591666667,5.38741666666,4.79225,10.2649166667,2.36266666667,4.59483333333,3.54708333333,8.52783333334
244.92,6.5165,5.63133333333,3.887125,5.53824999999,4.53066666667,9.90287499999,2.236,4.43154166666,3.38333333333,8.21691666668
245.30,6.48025,5.78658333333,4.00404166666,5.58058333334,4.28041666667,9.58216666666,2.68758333333,4.746375,3.33766666667,8.23591666667
245.67,6.2725,5.99983333333,4.20370833333,5.62316666667,4.449,9.33654166667,2.87358333333,5.073375,3.60166666667,8.41766666668
246.05,6.513,6.37758333333,4.70629166667,6.14725,4.8825,9.32224999999,3.45083333333,5.53979166666,4.13733333333,8.70375
246.42,6.325,6.58016666666,4.54108333333,5.90525000001,4.74883333333,8.86212499999,3.44841666667,5.271625,4.06583333334,8.69541666668
246.79,5.926,6.25866666667,4.17995833333,5.71433333332,4.41033333334,8.49754166667,3.10275,4.954625,3.73383333333,8.49966666668
247.17,5.84691666666,6.15308333333,4.14554166667,5.90674999999,4.459,8.50233333334,3.13466666666,5.00491666667,3.76516666667,8.41441666668
247.54,5.72033333333,5.8895,3.985625,5.88291666668,4.2445,8.51633333333,3.03975,4.92658333333,3.632,8.37733333334
247.92,5.70375,5.91925,3.84170833334,5.71341666666,4.17166666667,8.49258333333,3.05075,4.74045833333,3.578,8.32333333334
248.29,5.21366666667,5.494,3.386875,5.40166666668,3.81858333333,7.93925,2.4205,4.00166666667,3.02733333333,7.93108333333
248.67,4.83008333333,5.05241666667,2.91775,4.75708333333,3.46016666667,7.434375,1.97058333333,3.48991666667,2.57766666667,7.48416666667
249.04,4.9925,5.21633333333,3.07375,4.80616666667,3.62366666667,7.59908333333,2.04458333333,3.65116666667,2.86866666667,7.71608333333
249.42,5.32766666666,5.44091666667,3.33295833333,5.01675000001,4.02216666667,7.8835,2.2195,3.87033333334,3.26908333333,7.96758333333
249.79,5.54241666666,5.49525,3.30791666666,5.08633333334,4.10375,8.150625,2.17366666667,3.79325,3.41983333333,8.16416666667
250.17,5.11675,5.04866666667,2.873625,4.66925,3.698,7.90520833334,1.49525,3.08866666667,2.85033333333,7.67291666666
250.54,4.95,4.63941666667,2.57241666667,4.35666666667,3.57816666667,8.039,1.02891666667,2.86433333333,2.53058333333,7.20241666667
250.92,5.56375,5.2745,3.11129166667,5.02508333334,4.34625,8.59279166667,1.41716666667,3.26595833333,3.13875,7.58466666667
251.29,5.42008333334,5.26183333333,2.90004166667,4.9295,4.24316666667,8.42308333333,1.21908333333,3.12970833333,2.929,7.57333333334
251.66,4.93633333333,5.10908333334,2.62191666667,4.61216666666,3.79666666666,7.98208333333,0.637333333332,2.78404166667,2.72733333333,7.06408333333
252.04,4.42183333333,4.73441666667,2.75945833333,4.50416666667,3.30258333333,7.44458333333,0.0715,2.79241666667,2.57841666667,6.671
252.41,4.37708333333,4.97758333333,2.72720833333,4.04033333334,3.12008333333,7.48041666667,0.202083333335,3.20983333333,2.9125,6.42533333333
252.79,4.63991666667,5.35108333333,3.24033333333,4.77175000001,3.52733333333,8.00341666667,0.734166666667,3.82829166666,3.5445,7.20925
253.16,3.93483333333,4.68833333333,2.62225,3.86525000001,3.00758333333,7.39745833333,0.0926666666675,3.056875,2.81066666667,6.45566666667
253.54,1.68358333333,2.84983333333,0.462958333333,1.78575,0.799583333332,5.16479166667,-2.2485,0.778624999999,0.397083333335,4.431
253.91,1.06808333333,2.11733333333,0.256333333333,1.63591666667,0.33325,4.76845833333,-3.031,0.114,-0.394999999997,3.8025
254.28,1.44091666667,2.24433333333,0.545208333332,1.87466666666,0.899166666666,5.104,-2.89458333333,0.592958333333,-0.159416666667,4.40566666667
254.66,0.961666666666,1.95716666667,0.302791666667,1.45275,0.565,4.391875,-3.56483333333,0.0167916666667,-0.894416666667,4.11608333334
255.03,0.0285833333316,0.804166666668,-0.56575,-0.0640000000025,-0.612000000001,3.41229166667,-4.88908333333,-1.16716666667,-2.28441666666,3.41591666666
255.41,-1.38275,-0.381166666667,-1.80508333333,-2.15233333334,-2.04016666667,1.88345833333,-6.12858333333,-2.60841666667,-3.55,1.9955
255.78,-2.53216666667,-1.30916666667,-3.218125,-3.52758333333,-3.68441666666,0.635041666665,-7.35333333334,-3.68066666667,-5.00941666667,0.909249999999
256.15,-4.46883333333,-3.17258333333,-5.61770833333,-5.78083333333,-5.439,-1.113125,-8.70691666668,-5.311625,-6.95774999999,-0.7555
256.53,-4.17041666667,-3.226,-5.36475,-5.26883333333,-4.831,-1.171375,-8.172,-5.27258333333,-6.58991666667,-0.138333333336
256.90,-2.9065,-1.94458333333,-4.28591666667,-4.03675,-3.62975,-0.0351666666668,-6.76775,-4.25445833333,-5.3355,0.660083333333
257.28,-2.61691666667,-1.7085,-3.903125,-3.4615,-3.11233333334,0.0635000000008,-5.89425,-3.499625,-4.55425,1.04791666667
257.65,-0.452416666665,0.209916666665,-1.81545833333,-1.23908333333,-1.01266666667,1.78291666667,-3.40425,-0.923791666669,-2.18166666666,2.86566666667
258.02,-0.450416666668,0.696416666668,-1.68758333333,-1.0585,-0.891333333333,1.63170833333,-2.82258333333,-0.489708333333,-1.64808333333,3.11041666667
258.40,-0.484083333333,0.795083333333,-1.51354166667,-0.755666666668,-0.999833333334,1.61195833333,-2.81041666667,-0.529541666665,-1.5865,2.98783333333
258.77,0.318333333334,1.6965,-0.680541666668,0.379166666667,-0.328416666668,2.44316666667,-1.86233333333,0.423124999999,-0.514666666668,3.80266666666
259.15,0.849750000002,2.12691666667,-0.176333333333,1.14491666667,0.29225,2.978375,-1.26241666667,0.940000000001,0.159833333333,4.39583333334
259.52,1.37741666667,2.56941666667,0.427291666667,1.88891666667,0.876749999998,3.5805,-0.920916666666,1.39954166667,0.713583333334,4.9175
259.89,1.869,2.86666666667,1.01608333333,2.37958333333,1.48775,4.07470833333,-0.411999999999,1.81558333333,1.1845,5.40958333333
260.27,2.36858333333,3.31841666667,1.508,2.83466666667,1.89733333333,4.345375,-0.0867500000017,2.11933333333,1.58725,5.79608333333
260.64,2.19783333333,3.231,1.460875,2.6975,1.77391666667,4.276125,-0.214416666666,1.977375,1.367,5.626
261.01,1.78258333333,2.878,1.28595833333,2.26908333333,1.37191666667,3.91975,-0.606583333333,1.7275,1.06625,5.3355
261.39,1.41166666667,2.53008333333,1.09241666667,1.96591666667,1.02641666667,3.62604166667,-1.16316666667,1.28858333333,0.735583333333,5.08491666667
261.76,1.20366666667,2.39466666667,0.987291666668,1.8095,0.840416666667,3.53529166667,-1.38916666667,1.093,0.598166666666,4.92058333333
262.13,1.20725,2.25641666667,0.798458333333,1.7415,0.738666666667,3.48816666667,-1.56958333333,1.08466666667,0.52325,4.73341666666
262.51,1.43391666667,2.45516666667,1.039125,2.01,0.902583333333,3.72870833333,-1.31208333333,1.33154166667,0.881666666667,5.01125
262.88,1.06375,1.85841666667,0.561416666667,1.54325,0.489249999999,3.34254166667,-1.85508333333,0.828958333333,0.400583333333,4.60658333333
263.25,0.931583333333,1.83391666667,0.447625,1.45566666666,0.0654166666675,3.29341666667,-2.15416666667,0.649666666667,0.211166666665,4.32316666667
263.63,0.533166666668,1.2735,-0.0456666666667,1.04266666667,-0.593083333333,2.88733333333,-2.56691666667,0.308375,-0.270499999998,3.86025
264.00,-0.371999999999,0.641416666666,-0.835749999999,0.401916666664,-1.56491666667,2.02875,-3.52316666667,-0.66266666667,-1.03491666667,3.10408333333
264.37,-1.23791666667,-0.215249999997,-1.40166666667,-0.152416666665,-2.48933333333,1.41275,-4.25183333333,-1.41291666667,-1.71341666667,2.47558333333
264.75,-0.730333333333,0.139833333333,-1.20191666666,0.157833333334,-2.30883333333,1.63458333333,-4.16225,-1.09358333333,-1.39341666667,2.73725
265.12,-0.516749999999,0.267333333335,-1.21595833333,0.619083333333,-2.05766666667,1.82183333333,-4.03533333334,-0.772833333332,-1.27825,2.6055
265.49,0.169416666667,0.798583333331,-0.844041666667,1.35408333334,-1.62333333333,2.089875,-3.37241666667,0.045708333335,-0.954749999997,3.047
265.87,0.0509166666665,0.543416666665,-0.842708333333,1.176,-1.74058333333,1.868,-3.341,0.008541666665,-1.12075,3.00125
266.24,0.219750000001,0.752416666668,-0.335541666667,1.54141666667,-1.35425,2.312,-3.0135,0.209541666668,-0.906916666667,3.29433333333
266.61,0.535999999999,1.06408333334,0.185958333333,1.79983333333,-0.83725,2.468875,-2.57441666667,0.651541666668,-0.539916666668,3.60333333333
266.98,0.243083333332,0.801416666667,0.146125,1.57625,-1.07108333333,2.07758333334,-2.70058333333,0.601958333335,-0.634416666666,3.35766666667
267.36,0.348166666667,0.864416666668,0.256291666667,1.76191666667,-0.637333333333,2.088,-2.27475,1.00904166667,-0.311333333333,3.54575
267.73,0.412833333332,1.24258333334,0.439625,1.92233333333,-0.3595,2.12166666667,-1.81533333333,1.24945833333,-0.089,3.80183333333
268.10,0.940916666668,1.91316666667,0.833458333333,2.40633333333,0.368,2.65454166667,-1.04175,1.843625,0.552083333335,4.21541666666
268.48,1.306,2.38675,1.03829166667,2.72425,0.913749999998,3.00891666667,-0.760416666667,2.18545833333,0.869583333333,4.59291666667
268.85,1.03841666667,2.20091666667,0.799708333333,2.80241666667,0.836749999998,2.930125,-0.83,2.06304166667,0.769416666667,4.46566666667
269.22,1.0505,2.27641666667,0.906208333333,2.77316666667,0.887999999998,2.86958333333,-0.672583333333,2.06925,0.831499999999,4.6785
269.59,1.18591666667,2.53375,1.09833333333,2.9355,1.07266666667,3.20929166667,-0.343333333331,2.22908333333,1.21491666667,4.87308333333
269.97,1.24958333333,2.79375,1.21808333333,3.16691666667,1.22125,3.39945833333,-0.135916666667,2.31904166667,1.47758333333,5.09358333333
270.34,1.57883333333,3.00566666666,1.35116666667,3.24716666667,1.22575,3.40829166667,0.00933333333343,2.4115,1.72425,5.37083333333
270.71,1.62216666667,3.07275,1.31054166667,3.34058333333,1.321,3.58595833333,-0.00883333333343,2.42270833333,1.81166666667,5.52833333333
271.09,1.96375,3.50058333333,1.675375,3.714,1.80225,4.2215,0.372083333334,2.73941666667,2.20025,6.01216666667
271.46,1.39441666667,3.083,1.30775,3.21458333333,1.27691666667,3.84745833333,-0.0420833333317,2.26108333333,1.69683333333,5.66183333333
271.83,1.67,3.21383333333,1.50141666667,3.4825,1.43966666667,4.00208333333,0.159083333334,2.46366666667,1.87025,5.80508333333
272.20,1.54458333333,2.82133333333,1.349125,3.2445,1.15116666667,3.63666666667,-0.0455833333342,2.34641666667,1.59016666667,5.69125
272.58,1.44158333333,2.72258333333,1.34291666667,3.18283333333,0.986333333332,3.412875,-0.131499999999,2.31483333333,1.60725,5.47133333334
272.95,1.51058333333,2.76291666667,1.33704166667,3.20391666667,1.06708333333,3.46741666667,-0.0495833333325,2.40291666667,1.73233333333,5.586
273.32,1.63791666667,2.854,1.501375,3.29408333334,1.23933333333,3.70925,0.0598333333343,2.55858333333,1.90866666667,5.78366666666
273.69,1.77108333333,2.89925,1.57829166667,3.43716666667,1.35666666667,3.75858333333,0.0735833333333,2.74979166667,1.96525,5.88525
274.06,2.17558333333,3.12708333333,1.81625,3.88858333333,1.54466666667,4.02091666667,0.213833333334,3.05345833333,2.28783333334,6.17125
274.44,1.84458333333,2.91141666667,1.60041666667,3.78475,1.359,3.81195833334,-0.0381666666675,2.8105,2.11741666667,6.00583333333
274.81,1.72741666667,2.7825,1.438625,3.5695,1.094,3.58195833333,-0.195250000001,2.74066666667,2.05116666667,5.88858333333
275.18,1.7585,2.76341666667,1.36308333333,3.5825,1.00508333333,3.376125,-0.266166666667,2.73916666667,1.98175,5.76741666666
275.55,2.33258333334,3.05616666667,1.866375,4.08466666667,1.41233333333,3.7375,0.0558333333335,3.08104166667,2.48175,6.15916666666
275.93,2.4275,3.0915,1.946375,4.05658333333,1.56358333333,3.88395833333,-0.08925,3.05579166667,2.54941666667,6.296
276.30,2.8455,3.47333333333,2.420625,4.62291666667,2.05691666667,4.45645833333,0.24875,3.40058333333,2.95791666667,6.77416666667
276.67,3.21041666667,3.65841666666,2.64325,4.87875,2.33908333334,4.93741666667,0.550083333333,3.6985,3.16391666667,7.15916666666
277.04,3.26616666667,3.82875,2.97370833333,5.08291666667,2.45816666667,5.05004166667,0.716916666667,3.86645833333,3.26591666667,7.30541666667
277.41,3.73983333333,4.16975,3.28745833333,5.50116666668,2.83541666667,5.33954166667,1.24958333333,4.20908333334,3.63908333333,7.62375
277.79,3.74175,4.15575,3.34025,5.55141666667,2.86666666667,5.35075,1.452,4.16345833333,3.78558333333,7.73725
278.16,3.54991666667,3.9695,3.24775,5.28408333334,2.76116666667,5.303,1.48383333334,4.0915,3.63775,7.66666666667
278.53,3.976,4.44733333333,3.63329166666,5.69399999999,3.3215,5.70175,2.01266666666,4.64720833333,4.04725,7.99208333333
278.90,4.08508333333,4.56291666667,3.84458333333,5.80233333334,3.55458333333,5.93020833333,2.29708333334,4.74004166667,4.07583333333,8.03725
279.27,4.26616666667,4.82616666667,4.13466666667,6.02275,3.70908333333,6.22008333333,2.62891666667,4.89654166667,4.20175,8.373
279.64,4.30525,5.03375,4.144,6.10233333334,3.76025,6.31920833334,2.77875,4.92841666667,4.221,8.38441666667
280.02,4.22408333333,5.04825,4.232875,6.10808333333,3.79725,6.27429166667,2.8435,4.94670833333,4.2095,8.20975
280.39,4.54966666667,5.49058333333,4.55829166667,6.34808333332,3.99891666667,6.54041666667,3.15258333333,5.33141666667,4.55241666667,8.38200000001
280.76,4.80958333334,5.81983333333,4.86391666667,6.58541666667,4.15816666667,6.58375,3.35125,5.4595,4.77066666667,8.54491666668
281.13,5.01566666667,5.8375,4.84120833334,6.40441666667,4.148,6.565625,3.32575,5.40908333333,4.81408333333,8.52691666666
281.50,4.87125,5.71708333334,4.725125,6.30475,4.07058333333,6.38379166667,3.04041666667,5.26275,4.56316666667,8.47549999999
281.87,5.27891666667,6.23975,5.00283333333,6.54783333333,4.40541666667,6.78175,3.38575,5.56020833333,4.814,8.75974999999
282.25,5.39383333333,6.432,5.05604166667,6.72975,4.59066666667,6.89220833333,3.5125,5.58641666667,4.90833333333,8.77108333333
