wavelength,Back_LanAurf,Belly_LanAurf,Breast_LanAurf,Crissum_LanAurf,Crown_LanAurf,DorTail_LanAurf,Patch10_LanAurf,Patch11_LanAurf,Rump_LanAurf,Throat_LanAurf,WingTip_LanAurf
588.74,7.51766666667,37.0294666667,28.1865333333,22.1369333333,6.1838,9.80073333333,9.74053333333,19.2136,10.5072,15.9602666667,10.0407333333
589.08,7.5208,37.0212,28.1971,22.1340666667,6.18246666667,9.79533333333,9.73386666667,19.2208666667,10.5018666667,15.9843333333,10.0302
589.42,7.55133333333,37.0507333333,28.2218666667,22.1653333333,6.21006666667,9.84006666665,9.75586666666,19.2434666667,10.5313333333,16.0060666667,10.0506
589.76,7.5786,37.0347333333,28.2387666667,22.1728666667,6.23273333333,9.8532,9.78106666668,19.2284,10.5436,16.0244,10.0640666667
590.09,7.59233333333,37.1233333333,28.2943333333,22.2438666667,6.252,9.87413333333,9.84786666667,19.2621333333,10.5903333333,16.0604,10.0800666667
590.43,7.53533333333,37.0352,28.1962,22.1804,6.21586666667,9.81640000001,9.75646666667,19.1824,10.5257333333,15.9755333333,9.99093333334
590.77,7.5666,37.0312666667,28.2132,22.2316666667,6.251,9.85353333334,9.79153333333,19.2283333333,10.5632,16.0254,10.0204666667
591.11,7.58206666667,37.055,28.2376666667,22.2684,6.267,9.85666666667,9.83540000001,19.2334666667,10.5928666666,16.0623333333,10.0518666667
591.44,7.56793333333,37.0141333333,28.1803666667,22.277,6.23886666667,9.843,9.83679999999,19.1978,10.5926,16.0456666667,10.0488
591.78,7.55993333333,37.0302666667,28.1975333333,22.278,6.21606666667,9.85000000001,9.85520000001,19.1973333333,10.6011333333,16.075,10.0520666667
592.12,7.53113333333,36.9969333333,28.1919666667,22.3024666666,6.183,9.80726666666,9.80173333333,19.1825333333,10.5791333333,16.0378666667,10.0142
592.46,7.554,37.0028666667,28.1954666667,22.3219333333,6.17493333333,9.81253333334,9.82480000001,19.1966,10.6267333333,16.0542666667,10.0141333333
592.79,7.57113333333,36.9968,28.2157333333,22.3608666666,6.1782,9.83826666667,9.832,19.2359333333,10.6840666667,16.0406666667,10.0348
593.13,7.59473333333,37.0464666667,28.2817333333,22.4184,6.188,9.88093333333,9.86706666667,19.2890666667,10.7408,16.0948666667,10.0636666667
593.47,7.59246666667,37.0329333333,28.2316666667,22.4108666666,6.169,9.86579999999,9.8638,19.2768666667,10.7414,16.0707333333,10.0664
593.80,7.61566666667,37.0382666667,28.2296,22.442,6.18126666667,9.8884,9.87086666665,19.3025333333,10.7586666667,16.0853333333,10.0909333333
594.14,7.6332,37.1148,28.3076333333,22.4998666667,6.19946666667,9.92160000001,9.91593333333,19.3457333333,10.7998,16.1278666667,10.1076666667
594.48,7.68593333333,37.2098,28.3966666667,22.5605333333,6.23453333333,9.99406666667,9.97286666667,19.4186,10.8558666666,16.1716666667,10.17
594.81,7.7456,37.2478666667,28.4344333333,22.6300666666,6.2656,10.0572666667,10.0162666667,19.4728,10.9265333333,16.1947333333,10.2141333333
595.15,7.7452,37.2368,28.4275,22.6264,6.2732,10.08,10.0118,19.4828666666,10.9322,16.2004666666,10.2023333333
595.49,7.75973333333,37.2122666667,28.4175,22.6292666667,6.27066666667,10.0919333333,10.0055333333,19.48,10.9452,16.187,10.1900666667
595.82,7.77666666667,37.2536666667,28.4483,22.6452666667,6.28073333333,10.1120666667,10.0350666667,19.5000666667,10.9742,16.2041333333,10.2026
596.16,7.7474,37.2322,28.4195666667,22.6078666667,6.25573333333,10.0934,10.0022666667,19.4742,10.931,16.1492666667,10.169
596.50,7.74826666667,37.2486,28.3872333333,22.6144,6.25026666667,10.1016,10.0013333333,19.4599333333,10.9231333333,16.1359333333,10.157
596.83,7.71746666667,37.1932,28.343,22.6038666667,6.2168,10.0626,9.95833333333,19.4100666667,10.8974666667,16.0878666667,10.1262
597.17,7.72233333333,37.2638,28.4103333334,22.6456,6.23553333333,10.0916666667,9.98226666665,19.4652,10.9342,16.1115333333,10.1480666667
597.51,7.71086666667,37.2745333333,28.4161,22.6492666667,6.20393333333,10.0811333333,9.95806666666,19.4475333333,10.9190666667,16.1172666667,10.1386
597.84,7.7526,37.3452666667,28.4628666667,22.7074666667,6.22013333334,10.0984666667,9.96633333333,19.4782666666,10.9697333333,16.1541333333,10.1756666667
598.18,7.70213333333,37.276,28.3979333333,22.6796,6.164,10.0542,9.90573333332,19.4040666667,10.9255333333,16.1017333333,10.1202666667
598.52,7.67253333333,37.2709333333,28.3820666667,22.6855333333,6.1414,10.0379333333,9.87893333334,19.4060666667,10.9053333333,16.0833333333,10.1002
598.85,7.656,37.3224,28.4066666667,22.7168,6.11886666667,10.0106,9.85933333333,19.3840666667,10.8989333333,16.0838,10.0881333333
599.19,7.59546666667,37.3326666667,28.3731,22.7083333333,6.06253333333,9.94619999999,9.83033333334,19.3418666667,10.8781333333,16.0378,10.0716666667
599.53,7.5582,37.3236666667,28.3712666667,22.7228666667,6.05193333333,9.95426666667,9.81786666665,19.3339333333,10.8839333333,16.0406666667,10.0566666667
599.86,7.61553333333,37.3929333333,28.446,22.8357333333,6.09233333333,10.0122,9.86640000001,19.3856,10.9613333333,16.1301333333,10.1368
600.20,7.63226666667,37.4787333333,28.5737,22.9124666667,6.12926666667,10.0744666667,9.92033333332,19.4540666667,11.0264,16.2091333334,10.1950666667
600.53,7.68093333333,37.5552666667,28.6134333333,22.9598666667,6.1756,10.0972666667,9.98419999999,19.5201333333,11.0664666667,16.2692666667,10.2424
600.87,7.70126666667,37.5498,28.6306666667,23.0083333333,6.16093333333,10.0984666667,9.99526666665,19.4985333333,11.0940666667,16.2826666667,10.2392666666
601.21,7.76693333333,37.6566,28.7301666667,23.1002,6.2356,10.1814666667,10.0711333333,19.5792666667,11.1814666667,16.3611333333,10.3100666667
601.54,7.76306666667,37.6363333333,28.7046333333,23.1091333333,6.22446666667,10.2128,10.0874666667,19.5884666667,11.1656666667,16.3716666667,10.3265333333
601.88,7.84206666667,37.7325333333,28.8003,23.1949333333,6.28626666667,10.2667333333,10.1828666667,19.6737333333,11.2452666667,16.4482,10.3802666667
602.21,7.83446666667,37.7301333333,28.7958333333,23.2113333333,6.26406666667,10.2681333333,10.1761333333,19.6689333333,11.2393333333,16.4284666667,10.3786
602.55,7.91333333333,37.7674666667,28.8580666667,23.2836666667,6.33013333333,10.3524,10.2372666667,19.7514,11.2962,16.4982,10.4356666667
602.88,8.0094,37.8342666667,28.9459333333,23.3803333333,6.43033333333,10.4409333333,10.3213333334,19.8515333333,11.3760666667,16.5980666667,10.5276666667
603.22,8.05373333333,37.845,28.9729,23.4176666667,6.44213333333,10.4766666667,10.3469333333,19.8662666667,11.4053333333,16.623,10.5688
603.56,8.0708,37.8604,28.9991,23.4316666667,6.4646,10.5156666667,10.3823333333,19.8909333333,11.4503333333,16.6398,10.5962666667
603.89,8.07393333333,37.8194666667,28.9707,23.4474666667,6.45906666667,10.5079333333,10.3853333333,19.8572,11.45,16.627,10.6002
604.23,8.09393333333,37.8466666667,29.0049,23.4922,6.49053333333,10.5549333333,10.4130666667,19.871,11.4948666667,16.6435333333,10.6281333333
604.56,8.12033333333,37.8874,29.0203,23.5228,6.52753333333,10.5969333334,10.4422,19.9171333333,11.5332,16.6625333333,10.659
604.90,8.09093333333,37.8461333333,28.9933,23.5112,6.5158,10.5715333333,10.4134666667,19.8996666667,11.5319333333,16.6254666667,10.6269333333
605.23,8.06806666667,37.8538666667,29.0024333333,23.5124,6.50406666667,10.5492,10.3992,19.8909333333,11.5373333333,16.6086,10.6064
605.57,8.057,37.8573333333,28.9950666667,23.5160666667,6.48213333333,10.5625333334,10.3848666667,19.8897333333,11.5494,16.6094666667,10.5951333333
605.90,8.0834,37.8533333333,29.0052666667,23.521,6.51373333333,10.5942,10.4132,19.8994666667,11.5851333333,16.6482,10.6138
606.24,8.04833333333,37.8154666667,28.9699333333,23.4905333333,6.4688,10.5628,10.3976,19.8812,11.5889333333,16.6128,10.5906666667
606.58,8.0452,37.8218,28.9654,23.5002666667,6.45933333333,10.5757333333,10.3797333333,19.8744,11.6150666667,16.6146666667,10.571
606.91,8.065,37.8611333333,28.9868333333,23.5460666667,6.4836,10.6116666667,10.424,19.8979333333,11.6652,16.6434,10.5916666667
607.25,8.05,37.8656666666,28.9713,23.5656,6.4648,10.6066,10.42,19.8988666667,11.6753333333,16.6348,10.5682666667
607.58,8.0752,37.8866,28.9929333333,23.6064666667,6.4918,10.6580666667,10.4346666666,19.9343333333,11.7174,16.6628666667,10.5736666667
607.92,8.08226666666,37.8916666667,28.9896333333,23.6182666667,6.4678,10.6673333333,10.4339333333,19.9273333333,11.7343333333,16.6744666667,10.5843333333
608.25,8.08853333333,37.8458,29.0020333333,23.6518,6.4774,10.685,10.4348666667,19.923,11.7435333334,16.6970666667,10.6046666667
608.59,8.12213333333,37.8590666667,29.0206666667,23.689,6.48606666667,10.7415333333,10.4795333333,19.9616,11.7729333333,16.7372,10.6191333333
608.92,8.16713333333,37.8745333333,29.0510333333,23.7530666667,6.52453333333,10.7981333333,10.5338,19.9824666667,11.8195333333,16.7747333334,10.6636666667
609.26,8.18666666667,37.8964,29.0667333333,23.7904666667,6.55366666667,10.8479333333,10.5667333333,20.0178,11.8595333333,16.8156,10.7122666667
609.59,8.20333333333,37.9313333333,29.1029333334,23.8445333333,6.59446666667,10.8888,10.5963333333,20.0407333333,11.8830666667,16.8352,10.7294
609.93,8.27913333333,38.0185333333,29.1841333333,23.9380666667,6.6838,11.0013333333,10.6880666667,20.0938666667,11.9574,16.9195333334,10.8227333333
610.26,8.26006666667,38.0422666667,29.1771666667,23.9516,6.6652,11.0217333333,10.6977333333,20.0948666667,11.9458,16.9177333333,10.8196
610.60,8.23026666667,38.0421333333,29.1568,23.9548666667,6.6528,11.0127333333,10.6442666667,20.0848,11.9176,16.9118,10.7930666667
610.93,8.21746666667,38.0354666667,29.1533333333,23.9623333333,6.64693333333,11.021,10.622,20.0672,11.9092,16.9178666667,10.7774666667
611.27,8.2198,38.0888666667,29.1941666667,24.0147333333,6.64246666667,11.0440666667,10.632,20.0902666667,11.9161333333,16.9346,10.7935333333
611.60,8.25746666667,38.0958,29.2162666667,24.0450666667,6.67693333333,11.0849333333,10.6420666667,20.1312,11.9302,16.9577333333,10.8142
611.93,8.2532,38.1844666667,29.2749666667,24.1,6.67466666667,11.1099333333,10.6457333333,20.1718,11.955,17.0058666666,10.805
612.27,8.277,38.2092666667,29.2832666667,24.128,6.6908,11.1101333333,10.6646,20.1796,11.9688,17.0207333333,10.8265333333
612.60,8.30873333333,38.2399333333,29.3242666667,24.1642666667,6.7048,11.1438666667,10.676,20.21,12.0057333333,17.0635333333,10.8556
612.94,8.33413333333,38.2610666667,29.3567,24.2173333333,6.7334,11.1652,10.6956,20.2073333333,12.0135333333,17.0706,10.8720666667
613.27,8.35673333333,38.2738,29.3884333333,24.2466666667,6.70746666667,11.1719333333,10.6755333333,20.2095333333,12.0304666667,17.0970666667,10.9022666667
613.61,8.30813333333,38.2989333333,29.3847333333,24.2581333333,6.65673333333,11.1192666667,10.6382,20.2357333333,12.0185333334,17.0680666667,10.847
613.94,8.331,38.3145333333,29.4441,24.3054,6.68333333333,11.1416,10.6614,20.2654666667,12.0576666667,17.0886666667,10.8805333333
614.28,8.40686666667,38.3834,29.5197,24.3992,6.75693333333,11.1889333333,10.7528,20.3714666667,12.1321333333,17.1433333333,10.9526
614.61,8.47493333333,38.4484,29.5780666667,24.4818666667,6.81866666667,11.2482666667,10.8313333333,20.4568,12.2048666666,17.2156,11.0102
614.94,8.49513333333,38.4380666667,29.5646666667,24.4915333333,6.83173333333,11.2584666667,10.8652666667,20.4624666667,12.2375333333,17.2224666666,11.0268
615.28,8.5308,38.5061333333,29.6318333334,24.5796,6.89953333333,11.3181333333,10.9269333333,20.5236,12.3433333334,17.2949333334,11.0733333333
615.61,8.5776,38.5310666667,29.6235,24.5993333334,6.943,11.3662,10.9741333333,20.5322,12.3839333333,17.2992,11.1218
615.95,8.58733333333,38.5622666667,29.6243666667,24.6697333333,6.97026666667,11.4222666667,10.9822666667,20.524,12.4068,17.3132666667,11.1452
616.28,8.52693333333,38.5475333334,29.5948666667,24.6446,6.9548,11.396,10.94,20.5468666667,12.3858,17.292,11.0996666666
616.61,8.4942,38.5484666667,29.5772,24.648,6.944,11.3648666667,10.9120666667,20.5313333333,12.3882666667,17.2972,11.0840666667
616.95,8.5,38.5889333333,29.5919,24.6754666667,6.9586,11.3926666667,10.9396,20.5696,12.4388666667,17.3040666667,11.0768666667
617.28,8.51473333333,38.5384666667,29.5641666667,24.7008,6.95546666667,11.3939333333,10.9232666667,20.5017333333,12.4480666667,17.3048,11.0774666667
617.62,8.54666666666,38.5549333333,29.5782333334,24.7527333333,6.96,11.4145333333,10.9250666667,20.5236,12.4480666667,17.324,11.0981333333
617.95,8.54573333333,38.588,29.6156,24.7800666667,6.924,11.4510666667,10.9176666667,20.5024666667,12.4634,17.3178666667,11.0915333333
618.28,8.48906666666,38.556,29.5784333333,24.7420666667,6.84906666667,11.3946,10.8658666667,20.4264666667,12.3991333333,17.2608666667,11.0254666667
618.62,8.49766666667,38.5956,29.6175666667,24.7652666667,6.85153333333,11.3958666666,10.8677333334,20.4490666667,12.3979333333,17.2644666667,11.0264
618.95,8.4726,38.604,29.6141,24.7824666667,6.78833333333,11.3534666666,10.8611333333,20.4154666667,12.3258,17.2486666667,10.9788666666
619.28,8.48246666667,38.5830666667,29.6244333333,24.8166666667,6.76046666667,11.3746666667,10.898,20.4234666667,12.3334,17.2625333333,10.9782666667
619.62,8.50993333333,38.6086,29.7123333333,24.8307333333,6.74933333333,11.3701333333,10.9121333334,20.4601333334,12.389,17.2876666667,10.9882666667
619.95,8.588,38.6922666667,29.7891333333,24.9247333333,6.78126666667,11.4433333333,11.0036666667,20.4962,12.4674,17.3383333333,11.0213333333
620.28,8.6014,38.7355333333,29.8351,24.9585333333,6.76133333333,11.4492,11.0247333333,20.5485333333,12.4852,17.3660666667,11.0114666667
620.62,8.5932,38.7315333333,29.8269333333,24.9806666667,6.72866666667,11.4162,11.0188,20.519,12.4473333333,17.3605333334,10.9946666667
620.95,8.5674,38.7024,29.8167666667,24.9284666667,6.69613333333,11.4073333333,11.0092666666,20.5229333333,12.424,17.3455333333,10.9713333333
621.28,8.53893333333,38.6229333333,29.7729333334,24.8901333334,6.67693333333,11.3906,10.9999333333,20.4709333333,12.4166,17.3392666667,10.9423333333
621.62,8.53613333333,38.6308666667,29.7843333333,24.9097333333,6.68213333333,11.4050666667,11.0172666667,20.5012,12.4182666667,17.3610666667,10.9302
621.95,8.58446666667,38.6348666667,29.7800666667,24.9492,6.73446666667,11.4694,11.0486666667,20.5569333333,12.4722,17.3934,10.9933333333
622.28,8.5552,38.6544666667,29.7548,24.9338,6.7144,11.4467333333,11.0339333333,20.5700666667,12.4700666667,17.3873333333,10.9952
622.62,8.5476,38.6267333333,29.739,24.9205333333,6.73653333333,11.5005333334,11.0504,20.5771333333,12.5137333333,17.3793333333,11.0226666667
622.95,8.57013333333,38.6558666667,29.7536666667,24.9261333333,6.74966666667,11.4897333333,11.0345333333,20.6037333334,12.5355333334,17.392,11.036
623.28,8.54786666667,38.6351333334,29.7150666667,24.9031333333,6.7166,11.4736,11.0163333333,20.5688666667,12.496,17.3442,11.0276666667
623.62,8.55353333333,38.5878666667,29.7021333333,24.8982666667,6.7394,11.4956666667,11.0152,20.5668,12.5152666667,17.362,11.0475333333
623.95,8.599,38.6066666667,29.7592,24.9708,6.78406666667,11.5678,11.0537333333,20.6053333333,12.563,17.4018666666,11.1006666666
624.28,8.56353333333,38.6225333333,29.7947333333,24.9622,6.79833333333,11.5943333334,11.057,20.6515333333,12.5904,17.4331333333,11.1143333333
624.62,8.60193333333,38.6863333333,29.8444333333,25.0469333333,6.83033333333,11.6444,11.0816,20.6888,12.6466666667,17.4850666667,11.1690666667
624.95,8.61626666667,38.7530666667,29.8987666666,25.1119333333,6.81866666667,11.6686,11.0948,20.7648,12.6943333333,17.5138666667,11.1793333333
625.28,8.60066666667,38.7254666667,29.8933333333,25.1188666667,6.81426666667,11.6514,11.0876666667,20.7363333333,12.7144,17.4976666667,11.2014666667
625.61,8.63793333333,38.794,29.9802,25.1979333333,6.85773333334,11.6961333333,11.1442666667,20.776,12.7722666667,17.5494,11.2221333333
625.95,8.65166666667,38.802,30.0143,25.2249333333,6.84413333333,11.7196666667,11.1491333333,20.7568666667,12.7802666667,17.5726666667,11.2124666667
626.28,8.63953333333,38.8313333333,30.0193333333,25.2580666667,6.79766666667,11.6806666667,11.1123333333,20.762,12.7677333333,17.5503333333,11.1819333333
626.61,8.60633333333,38.8516666667,29.9979666667,25.2745333333,6.77113333333,11.6791333333,11.0968666667,20.7548666667,12.7374,17.5347333333,11.1534666667
626.94,8.61973333333,38.8763333333,30.0412,25.3255333333,6.7974,11.7320666666,11.1235333333,20.7903333333,12.7778666667,17.5914666667,11.1846
627.28,8.5982,38.9379333333,30.0659666667,25.3448666667,6.77286666667,11.7173333333,11.1185333333,20.7841333333,12.7677333333,17.5782666666,11.1908
627.61,8.6348,38.9832666667,30.0676,25.3594666667,6.80853333333,11.7646666667,11.1352666667,20.8137333333,12.8046,17.6031333333,11.2195333333
627.94,8.6748,39.0396,30.1024333333,25.4246,6.82106666666,11.7992666667,11.1512,20.8484666667,12.8454,17.6344666667,11.2431333334
628.27,8.65153333333,39.0416,30.1120666667,25.4414,6.80686666667,11.7849333333,11.1568666667,20.8528666666,12.8345333333,17.6158,11.2141333333
628.61,8.65166666667,38.9839333333,30.0641666667,25.3850666667,6.8366,11.7898,11.1767333333,20.7941333333,12.8366666667,17.5968666667,11.2184666667
628.94,8.723,39.0124666667,30.0804,25.4142666667,6.89793333333,11.8491333334,11.2304,20.8496666667,12.8744666667,17.6504,11.2492
629.27,8.70966666667,39.0092666667,30.0822666667,25.4024666667,6.87313333333,11.8458,11.2276,20.8368666667,12.8624666667,17.6452,11.2644666667
629.60,8.74553333333,39.0128666667,30.0929,25.4641333333,6.92266666667,11.8763333333,11.2522666667,20.8563333333,12.9277333333,17.6902,11.3073333333
629.94,8.79466666667,39.0562,30.1203333333,25.5078666666,6.9698,11.9104,11.2911333334,20.8941333333,12.9600666667,17.7552,11.3660666667
630.27,8.82853333333,39.0160666667,30.1608333333,25.5358,7.00086666667,11.9396666667,11.3276666667,20.8936666667,13.0160666667,17.7791333333,11.3816
630.60,8.75386666667,38.9785333333,30.0976666667,25.4915333334,6.93766666667,11.8709333333,11.2951333333,20.8424,12.9402,17.7147333333,11.3038666667
630.93,8.74473333333,38.8662,30.0523,25.4784666667,6.9314,11.8488666667,11.2737333334,20.8095333333,12.9113333333,17.6794,11.2747333333
631.26,8.66646666667,38.7689333333,29.9723,25.4036,6.83093333333,11.769,11.2287333333,20.7162666667,12.8421333333,17.5960666667,11.2286
631.60,8.67893333333,38.7481333333,29.9799,25.4171333333,6.84993333333,11.7894666666,11.2744666667,20.7048,12.8623333333,17.5977333333,11.2482666667
631.93,8.71906666667,38.8062,30.0096333333,25.4594666667,6.87326666667,11.8204,11.3221333333,20.7687333333,12.9066,17.6644666667,11.3098666667
632.26,8.70893333333,38.8447333333,30.0391,25.518,6.83013333333,11.8239333333,11.3099333333,20.8,12.9314666667,17.6399333333,11.2870666667
632.59,8.70466666667,38.8613333333,30.0609666667,25.5294666667,6.78306666667,11.8092,11.3166666667,20.7826,12.9444666667,17.6564666667,11.2804666667
632.92,8.72746666667,38.9062,30.0998333333,25.5954666667,6.79586666667,11.8292666667,11.3282666667,20.8166666667,12.9864666666,17.7000666667,11.3056666667
633.26,8.6602,38.9350666667,30.1104333333,25.5617333333,6.7384,11.7934666667,11.2966,20.8068,12.9422,17.6522666667,11.2669333333
633.59,8.64313333333,38.9174666667,30.1017333333,25.542,6.75906666667,11.8324,11.3256666667,20.806,12.947,17.6382666666,11.2700666667
