wavelength,Back_EmbLonf,Belly_EmbLonf,Breast_EmbLonf,Crissum_EmbLonf,Crown_EmbLonf,DorTail_EmbLonf,Patch10_EmbLonf,Rump_EmbLonf,Throat_EmbLonf,WingTip_EmbLonf
602.55,12.6795,47.2133333334,25.6991666667,20.2691666667,10.4648333334,10.61975,18.5245,12.5431666667,41.5201666666,12.6595
602.88,12.7266666667,47.3493333334,25.7443333333,20.3508333333,10.4881666667,10.672,18.6258333334,12.6115,41.6243333333,12.7465
603.22,12.722,47.2571666667,25.6951666666,20.3768333333,10.4628333333,10.70025,18.6223333333,12.5936666666,41.6201666667,12.7263333334
603.56,12.7421666667,47.2428333333,25.7173333333,20.4063333333,10.4115,10.726,18.5606666667,12.5488333334,41.6036666666,12.7035
603.89,12.6986666667,47.2775,25.6935,20.3968333333,10.3748333333,10.696,18.5035,12.5386666667,41.6118333333,12.6446666667
604.23,12.7531666666,47.1991666667,25.6661666666,20.4113333334,10.4051666667,10.7005,18.4805,12.5801666667,41.5963333334,12.6401666666
604.56,12.7215,47.1385,25.7076666666,20.4531666666,10.3858333333,10.68825,18.461,12.5926666667,41.5471666666,12.6393333333
604.90,12.7388333334,47.18,25.7008333334,20.447,10.3665,10.67925,18.4525,12.5938333334,41.5205,12.5973333334
605.23,12.7543333334,47.1883333333,25.7045,20.4833333334,10.37,10.7185,18.4108333333,12.5876666667,41.5583333333,12.6693333334
605.57,12.8005,47.2793333333,25.895,20.52,10.4141666667,10.81975,18.4565,12.6285,41.562,12.733
605.90,12.8161666667,47.2723333333,25.8713333334,20.5365,10.4185,10.87025,18.4561666667,12.6613333334,41.6155,12.7563333333
606.24,12.8923333333,47.3415,25.9158333334,20.647,10.5093333333,10.95625,18.457,12.7581666667,41.6671666667,12.7215
606.58,12.8188333333,47.1313333333,25.868,20.5741666667,10.464,10.9085,18.3643333334,12.7033333333,41.5365,12.6211666666
606.91,12.8891666667,47.2456666666,26.0216666666,20.615,10.561,11.00425,18.4316666667,12.8038333333,41.5878333333,12.7011666666
607.25,12.9906666667,47.267,26.0261666666,20.6968333333,10.7013333333,11.10325,18.5601666666,12.9468333333,41.6218333333,12.8386666666
607.58,13.019,47.2445,26.0935,20.7691666667,10.7043333333,11.142,18.6471666667,13.0171666667,41.6336666667,12.8531666667
607.92,13.0155,47.3928333333,26.1821666666,20.857,10.735,11.183,18.6966666667,13.0586666667,41.7473333333,12.931
608.25,13.0728333334,47.3706666666,26.1958333334,20.877,10.7946666666,11.2075,18.722,13.0938333334,41.7466666667,12.954
608.59,13.0526666667,47.2723333334,26.2158333333,20.8871666666,10.7988333334,11.209,18.7265,13.1128333334,41.73,13.0208333334
608.92,12.9868333333,47.2053333333,26.1266666667,20.8738333333,10.7868333333,11.1255,18.7171666667,13.0926666667,41.6328333333,12.9865
609.26,12.9996666667,47.18,26.0658333333,20.9311666667,10.8395,11.16375,18.7361666666,13.1506666667,41.6531666666,12.9613333333
609.59,12.9598333334,47.1695,26.1111666666,20.9665,10.8626666667,11.11125,18.7223333333,13.1651666667,41.616,12.9881666666
609.93,12.9716666667,47.1006666666,26.2011666666,20.962,10.878,11.075,18.7078333334,13.1468333333,41.597,13.0438333334
610.26,13.0648333334,47.133,26.2798333333,21.0816666667,10.9425,11.189,18.7596666666,13.2286666666,41.6018333334,13.1381666667
610.60,13.0396666666,47.0373333333,26.1776666666,21.1225,10.925,11.189,18.7291666666,13.235,41.575,13.1536666667
610.93,12.9681666666,46.9718333333,26.1218333333,21.098,10.8611666666,11.1315,18.6655,13.1638333334,41.5213333334,13.0748333333
611.27,13.0135,46.966,26.1295,21.1426666667,10.9495,11.178,18.6598333334,13.1773333333,41.5216666666,13.1493333334
611.60,12.9331666666,46.803,25.9776666667,21.0025,10.8625,11.06575,18.5321666666,13.0818333333,41.3675,13.0296666667
611.93,12.9008333334,46.8761666667,25.9551666667,21.0303333334,10.8535,11.0885,18.5606666667,13.0943333334,41.4131666666,13.079
612.27,12.8831666667,46.9551666667,25.944,21.0275,10.8356666667,11.10825,18.5463333333,13.0788333333,41.4476666667,13.0778333334
612.60,12.925,47.0451666667,26.0491666666,21.0171666666,10.8395,11.12925,18.5205,13.0653333334,41.5008333334,13.0711666667
612.94,12.8471666667,47.0646666667,25.9696666666,20.9306666667,10.7611666667,11.0595,18.5015,12.98,41.4116666666,12.973
613.27,12.8718333334,47.115,26.0001666667,20.9248333334,10.7856666667,11.0815,18.5491666667,13.013,41.532,13.0538333333
613.61,12.8576666667,47.2446666667,25.8926666667,20.921,10.7576666666,11.0855,18.5576666667,12.979,41.6396666667,12.9933333333
613.94,12.8198333334,47.3653333334,25.8345,20.8851666667,10.7551666667,11.07625,18.5753333333,12.9616666667,41.6886666667,13.0106666666
614.28,12.8423333334,47.501,25.8651666666,20.848,10.7351666667,11.1155,18.5636666667,12.9416666667,41.7218333333,12.972
614.61,12.894,47.5958333333,25.9115,20.9106666667,10.7898333333,11.20875,18.6353333334,13.0518333333,41.8038333333,13.0825
614.94,12.8761666667,47.71,25.9226666666,20.9265,10.7173333334,11.21875,18.6338333333,13.0358333333,41.8931666667,13.0758333334
615.28,12.956,47.7696666666,25.9925,21.071,10.8491666666,11.316,18.7045,13.2131666667,41.951,13.2723333334
615.61,13.0171666667,47.6951666667,26.002,21.0443333334,10.8245,11.3145,18.6681666667,13.2478333334,41.8973333333,13.3235
615.95,13.0298333333,47.7385,25.9935,21.0446666667,10.8536666666,11.33675,18.7101666667,13.2801666667,41.9148333333,13.3151666667
616.28,12.9796666667,47.7223333333,25.9851666667,21.0625,10.8713333333,11.27675,18.7316666666,13.2941666666,41.9865,13.3491666666
616.61,12.941,47.7031666666,25.9703333333,21.0576666667,10.8045,11.185,18.6023333333,13.2453333334,42.0366666667,13.3961666667
616.95,12.9153333334,47.7393333334,26.0311666667,21.0673333333,10.808,11.14875,18.6231666667,13.2938333334,41.962,13.457
617.28,12.9758333333,47.7561666667,26.1223333333,21.0893333334,10.8,11.119,18.664,13.3661666667,41.9653333333,13.5586666667
617.62,13.0526666666,47.7868333334,26.2378333334,21.1053333333,10.8731666667,11.16225,18.7205,13.4271666666,41.9918333333,13.5985
617.95,13.0335,47.6715,26.2088333334,21.0603333334,10.8496666666,11.10425,18.7426666667,13.4236666666,41.968,13.6033333334
618.28,13.0968333333,47.6731666667,26.2463333334,21.1405,10.8243333333,11.14125,18.7758333333,13.4426666667,42.0228333333,13.6735
618.62,13.0941666667,47.7205,26.2658333333,21.1085,10.9051666667,11.14125,18.8166666667,13.5026666667,42.0358333333,13.6711666667
618.95,13.1395,47.7683333334,26.3851666667,21.1745,10.98,11.19575,18.9156666666,13.4923333333,42.1496666667,13.6551666667
619.28,13.0485,47.8291666666,26.3465,21.1646666666,10.9458333333,11.116,18.8903333334,13.4283333333,42.1345,13.5755
619.62,13.1316666667,47.8571666667,26.4203333334,21.2716666667,10.9831666666,11.1785,18.946,13.4388333333,42.2106666666,13.6256666666
619.95,13.1983333333,47.9208333334,26.4353333334,21.3236666666,11.014,11.304,19.0128333333,13.4286666666,42.1993333333,13.6626666667
620.28,13.2793333333,47.9235,26.4306666666,21.361,11.1298333333,11.38675,19.0825,13.4521666667,42.1545,13.6573333333
620.62,13.3698333333,47.9833333334,26.3998333333,21.3483333333,11.1336666667,11.482,19.0698333333,13.3686666667,42.2186666666,13.5878333333
620.95,13.361,47.9265,26.3675,21.4146666666,11.1933333334,11.572,19.1418333334,13.3956666666,42.1083333334,13.6061666667
621.28,13.344,47.8891666666,26.2748333334,21.4333333333,11.1246666667,11.55075,19.1228333334,13.351,42.1755,13.61
621.62,13.3298333333,47.947,26.2888333333,21.54,11.1795,11.5235,19.134,13.383,42.1515,13.6428333334
621.95,13.3698333333,48.0643333333,26.3806666667,21.6083333334,11.2218333333,11.59575,19.1408333333,13.4161666667,42.2021666667,13.64
622.28,13.3778333334,47.947,26.2826666667,21.5996666667,11.206,11.60075,19.092,13.4043333333,42.1458333333,13.651
622.62,13.3585,47.944,26.3346666667,21.598,11.0825,11.626,19.063,13.3305,42.0783333334,13.6806666667
622.95,13.3695,47.8256666666,26.3065,21.5133333333,11.0846666667,11.65975,19.0103333333,13.2911666667,42.0633333333,13.6418333334
623.28,13.263,47.693,26.2348333334,21.4648333333,11.0408333334,11.62725,18.9111666667,13.2046666667,41.9736666667,13.567
623.62,13.2103333334,47.6621666666,26.2511666667,21.4506666667,11.0256666667,11.651,18.872,13.2128333333,41.9756666666,13.537
623.95,13.2291666666,47.623,26.3336666667,21.4986666667,10.9861666666,11.686,18.9231666666,13.266,42.0533333333,13.5721666666
624.28,13.1586666666,47.5196666667,26.3633333333,21.5123333333,10.935,11.64225,18.8808333333,13.2625,41.9268333333,13.5581666666
624.62,13.0616666666,47.4841666666,26.3728333334,21.4213333333,10.9115,11.6255,18.801,13.1903333333,41.9738333334,13.5016666666
624.95,12.9753333333,47.3761666666,26.3353333334,21.2841666667,10.7955,11.57525,18.7843333333,13.1216666667,41.8958333333,13.3615
625.28,12.9958333333,47.3795,26.4056666666,21.2673333333,10.7868333333,11.54625,18.7421666667,13.0631666667,41.9176666667,13.3513333334
625.61,12.8526666667,47.3168333334,26.2831666667,21.127,10.7108333333,11.3655,18.7248333333,12.9186666667,41.8653333333,13.2073333334
625.95,12.8506666667,47.3845,26.3885,21.1858333334,10.7195,11.35825,18.7486666666,12.8931666666,41.9068333333,13.1855
626.28,12.8526666667,47.4053333334,26.3768333333,21.1585,10.7163333334,11.31025,18.7415,12.9343333333,41.9303333333,13.1556666666
626.61,12.9755,47.4948333334,26.531,21.3333333333,10.8508333333,11.419,18.8723333333,13.0863333333,42.006,13.3061666667
626.94,12.989,47.5596666667,26.5128333334,21.3018333334,10.8781666666,11.396,18.9098333333,13.1165,41.9978333333,13.3468333334
627.28,13.0865,47.6073333333,26.5613333333,21.3826666666,10.908,11.32575,18.9298333333,13.1995,42.0323333333,13.4101666666
627.61,13.0711666667,47.6228333333,26.5883333334,21.427,10.8983333333,11.322,18.8416666667,13.1966666666,42.0486666666,13.4096666667
627.94,13.1003333334,47.7428333333,26.5848333333,21.4623333333,10.9531666666,11.32925,18.8425,13.2411666666,42.1525,13.4548333333
628.27,13.1348333334,47.8023333333,26.6368333333,21.5713333333,10.988,11.2965,18.8496666667,13.3293333333,42.148,13.4888333333
628.61,13.167,47.9266666667,26.7488333333,21.7131666667,11.1341666667,11.3435,18.848,13.3946666667,42.2028333334,13.6143333334
628.94,13.171,47.9561666667,26.7783333333,21.7396666666,11.1475,11.36525,18.8808333334,13.4093333333,42.2351666667,13.7301666666
629.27,13.136,47.9158333333,26.8123333333,21.741,11.1696666667,11.42075,18.7761666666,13.4216666667,42.176,13.7813333334
629.60,13.2101666667,47.9818333333,26.8533333334,21.8116666666,11.2508333334,11.56825,18.8076666667,13.5383333333,42.2303333334,13.9255
629.94,13.1636666667,47.976,26.8358333334,21.8145,11.3305,11.61875,18.8001666667,13.5386666667,42.2526666667,13.9885
630.27,13.0883333333,47.9855,26.794,21.6763333333,11.213,11.5095,18.7318333334,13.4131666666,42.2505,13.8766666666
630.60,13.0835,47.9943333333,26.8018333334,21.7051666667,11.1838333333,11.468,18.6926666666,13.3891666667,42.2243333334,13.8043333333
630.93,13.0288333334,47.9365,26.8083333333,21.6806666667,11.1746666667,11.5565,18.7725,13.3831666667,42.1536666666,13.7876666667
631.26,12.9856666667,48.0178333333,26.813,21.6443333333,11.1825,11.555,18.8348333333,13.4035,42.103,13.7931666666
631.60,13.0916666666,47.9636666667,26.9856666667,21.6661666666,11.2626666667,11.69225,18.9375,13.4518333333,42.125,13.8526666667
631.93,13.0558333333,47.9783333333,26.8666666666,21.546,11.2021666667,11.73875,18.9086666666,13.3721666666,42.1155,13.8895
632.26,13.0673333333,48.0186666667,26.8735,21.5865,11.1793333333,11.739,18.9853333333,13.3623333333,42.1045,13.8238333333
632.59,13.131,48.0775,26.8925,21.6385,11.2086666667,11.8375,19.0238333333,13.4488333333,42.0926666667,13.7943333334
632.92,13.1966666666,48.1073333333,26.9253333334,21.7543333334,11.234,11.86775,19.1758333333,13.5303333334,42.206,13.7963333333
633.26,13.1505,48.0948333333,26.9613333333,21.7181666667,11.1028333334,11.775,19.114,13.4423333333,42.2046666666,13.7343333333
633.59,13.1515,48.0551666666,26.9201666666,21.6991666667,11.01,11.7125,19.0513333334,13.4521666667,42.0606666667,13.6566666667
633.92,13.166,48.0528333333,26.8568333334,21.7825,11.0246666667,11.7605,19.0708333333,13.4678333333,42.0463333333,13.7306666666
634.25,13.2431666666,48.088,26.989,21.8146666666,11.0406666667,11.8295,19.1528333334,13.5555,42.1538333334,13.8451666666
634.58,13.2338333333,48.14,26.9273333333,21.7723333333,10.9188333333,11.77725,19.0498333333,13.4543333334,42.227,13.8151666667
634.91,13.2278333334,48.0475,26.9146666666,21.7405,10.895,11.72175,19.0665,13.4406666666,42.2001666667,13.7408333334
635.25,13.0486666667,47.977,26.7048333334,21.6223333333,10.7936666667,11.5175,18.9746666667,13.3486666667,42.1391666666,13.6516666666
635.58,13.1605,47.872,26.8066666667,21.6935,10.7961666666,11.55,18.9895,13.398,42.1633333333,13.651
635.91,13.0951666666,47.8885,26.6958333334,21.6331666666,10.7108333333,11.481,18.8655,13.3938333333,42.147,13.6368333333
636.24,13.0111666667,47.9228333333,26.8165,21.627,10.7358333333,11.44775,18.8788333333,13.3735,42.2593333333,13.576
636.57,13.0606666667,48.0291666666,26.8155,21.5668333333,10.749,11.385,18.8656666667,13.3718333334,42.2753333333,13.5965
636.90,13.0381666667,48.0263333333,26.8251666666,21.6171666667,10.8025,11.39975,18.8726666666,13.3626666667,42.2696666666,13.62
637.23,13.1961666667,48.2866666666,27.018,21.6741666667,10.9593333333,11.466,19.0088333334,13.4695,42.5355,13.7133333334
637.56,13.1721666666,48.3561666666,27.0155,21.7166666666,10.9965,11.436,18.9731666667,13.5086666667,42.6041666667,13.7253333334
637.90,13.1876666666,48.279,26.8973333333,21.7636666666,11.0515,11.49575,18.9095,13.4785,42.5838333334,13.7445
638.23,13.1991666667,48.3248333333,26.9225,21.786,11.1685,11.49825,18.9366666667,13.5395,42.5415,13.772
638.56,13.261,48.433,27.0051666666,21.8548333334,11.2646666667,11.5195,18.9773333333,13.5751666667,42.6466666666,13.9016666666
638.89,13.3873333333,48.5448333333,27.1181666666,21.994,11.2978333333,11.70275,19.0495,13.6423333333,42.7896666666,13.996
639.22,13.2653333333,48.6173333334,26.9993333334,21.8911666667,11.245,11.57525,18.9935,13.54,42.8045,13.8715
639.55,13.3141666667,48.5951666667,27.0965,21.9278333333,11.361,11.612,19.0201666667,13.6291666667,42.841,13.8821666667
639.88,13.3338333333,48.4388333333,26.8921666666,21.9116666667,11.283,11.607,18.9385,13.6288333334,42.692,13.895
640.21,13.289,48.234,26.9121666667,21.8756666667,11.2745,11.53475,18.8828333333,13.6303333334,42.6241666666,13.9026666666
640.54,13.3245,48.3821666667,26.9701666667,21.867,11.3268333333,11.5425,18.9705,13.6858333333,42.7048333333,13.9243333333
640.87,13.3088333333,48.2766666667,26.8365,21.9181666667,11.265,11.54075,18.985,13.6331666667,42.6155,14.0055
641.20,13.3283333333,48.2458333333,26.9615,21.9478333333,11.2775,11.595,19.0351666667,13.6346666667,42.5146666667,14.0345
641.53,13.2596666667,48.3568333333,27.0155,21.9563333333,11.2603333334,11.53075,19.002,13.6918333334,42.5863333333,14.0805
641.87,13.2156666666,48.3391666667,26.9608333334,22.0063333333,11.2148333333,11.5805,18.956,13.8155,42.6233333333,14.1191666666
642.20,13.2883333333,48.3613333334,26.9875,22.058,11.2428333333,11.6535,19.008,13.8365,42.67,14.2985
642.53,13.3925,48.3783333333,27.0446666667,22.1946666667,11.3,11.72775,19.0205,13.9478333334,42.7196666666,14.3301666667
642.86,13.488,48.5421666667,27.2488333333,22.3183333333,11.454,11.85325,19.1376666666,14.0856666667,42.7861666667,14.49
643.19,13.5243333333,48.5748333333,27.2593333333,22.297,11.4783333333,11.885,19.1878333333,14.0465,42.8628333333,14.6285
643.52,13.721,48.8236666666,27.5533333334,22.4545,11.648,12.05225,19.405,14.214,43.0906666667,14.7661666667
643.85,13.9191666666,49.0525,27.6356666666,22.604,11.7216666667,12.34075,19.55,14.3101666666,43.2215,14.949
644.18,13.959,48.8968333334,27.5033333333,22.5716666666,11.7016666667,12.3435,19.506,14.317,43.1196666667,15.0088333334
644.51,13.8205,48.8263333334,27.3886666667,22.4041666666,11.5936666667,12.29,19.3845,14.1855,42.9981666667,14.8188333333
644.84,13.8378333333,48.8148333334,27.4558333334,22.3283333333,11.5411666666,12.27025,19.353,14.2293333333,43.0565,14.7851666666
645.17,13.8591666667,48.7341666666,27.4826666666,22.3393333333,11.4796666667,12.289,19.4128333333,14.2236666667,43.0276666667,14.725
645.50,13.8905,48.733,27.5548333334,22.314,11.4791666667,12.35275,19.4963333333,14.0968333334,42.9863333334,14.755
645.83,13.9115,48.788,27.5795,22.2776666667,11.5436666667,12.36475,19.501,14.1518333333,42.9766666667,14.7645
646.16,13.6815,48.841,27.4426666666,22.1333333334,11.471,12.2085,19.4765,14.0118333333,42.8565,14.663
646.49,13.7301666666,48.8388333333,27.4681666666,22.2216666667,11.5431666667,12.28075,19.5991666666,14.0681666667,42.8723333333,14.7578333333
646.82,13.6991666667,48.7276666667,27.452,22.2401666667,11.5003333333,12.2395,19.5705,14.0765,42.7595,14.6976666667
647.15,13.5896666667,48.5496666667,27.1893333333,22.0845,11.3656666667,12.088,19.4085,13.8971666666,42.6238333333,14.639
647.48,13.4238333334,48.5026666667,27.238,22.0021666667,11.3551666666,11.97475,19.2888333333,13.8085,42.564,14.5503333334
647.81,13.53,48.5823333333,27.3773333334,22.1481666666,11.473,12.07575,19.3586666667,13.9148333333,42.6601666667,14.6118333333
648.14,13.6848333333,48.6688333333,27.5461666667,22.285,11.6196666667,12.189,19.464,14.056,42.868,14.8355
648.47,13.7201666667,48.86,27.52,22.3846666666,11.673,12.24475,19.5416666667,14.0445,43.0145,14.932
648.80,13.6675,48.8365,27.3786666666,22.3528333333,11.6845,12.18975,19.483,14.0495,42.9851666667,14.9801666666
649.13,13.8133333334,48.9428333333,27.5115,22.379,11.7726666667,12.184,19.5995,14.1235,43.157,15.111
649.46,13.8585,48.9713333334,27.5518333334,22.424,11.7175,12.223,19.624,14.1068333334,43.1521666667,15.0141666667
649.79,13.9761666667,48.8005,27.459,22.4285,11.6778333333,12.22925,19.5546666667,14.0413333333,43.2025,15.0553333333
650.11,13.985,48.8395,27.4896666666,22.5045,11.5715,12.2235,19.5138333334,14.06,43.3011666667,15.0508333333
650.44,14.0983333333,48.9488333333,27.6013333333,22.6265,11.552,12.32025,19.6925,14.1533333333,43.3585,15.0925
650.77,13.9405,48.8873333333,27.5476666667,22.5605,11.4891666667,12.27025,19.6146666667,14.1665,43.2445,14.9315
651.10,13.975,48.9095,27.3936666666,22.6178333333,11.407,12.23625,19.594,14.1775,43.1923333333,14.8471666667
651.43,13.9413333333,48.8206666667,27.3718333334,22.5103333333,11.2788333334,12.158,19.612,14.1065,43.0735,14.804
651.76,13.8698333333,48.8201666666,27.417,22.5103333334,11.1911666667,12.116,19.6328333333,14.0546666667,43.0475,14.7543333334
652.09,13.9368333334,48.7775,27.4708333334,22.531,11.243,12.18875,19.7145,14.1543333333,43.0335,14.832
652.42,13.9325,48.84,27.5928333334,22.5008333334,11.2126666666,12.19575,19.8165,14.0696666667,43.0535,14.8145
652.75,13.9463333334,48.8356666666,27.7043333334,22.6853333333,11.3263333333,12.3255,19.8283333333,14.2415,43.1701666667,14.9443333333
653.08,13.979,48.8768333333,27.8548333334,22.8558333333,11.4108333334,12.4015,19.8806666667,14.319,43.2806666666,15.094
653.41,13.969,49.0231666666,27.9528333334,22.8873333333,11.4355,12.4155,19.9396666666,14.4873333333,43.2326666667,15.0325
653.74,13.985,48.98,27.8605,22.853,11.4711666666,12.44875,19.8778333333,14.4173333333,43.147,15.032
654.06,13.9206666667,49.0386666667,27.7933333333,22.7808333333,11.4575,12.38525,19.7498333333,14.3521666666,43.1903333333,15.0036666667
654.39,14.0828333333,49.2085,27.9498333333,22.9008333334,11.4565,12.52225,19.902,14.451,43.3575,15.249
