wavelength,Back_SpoInaf,Belly_SpoInaf,Breast_SpoInaf,Crissum_SpoInaf,Crown_SpoInaf,DorTail_SpoInaf,Patch10_SpoInaf,Rump_SpoInaf,Throat_SpoInaf,WingTip_SpoInaf
421.16,12.37745,22.9306666667,15.3711666666,25.6148333333,10.9016904762,9.85666666668,13.6335,11.9966666667,12.288,10.745
421.51,12.4256,23.0103333333,15.4226666666,25.7281666666,10.9399285714,9.91333333334,13.6634166667,12.0671666666,12.3473333333,10.8078333334
421.87,12.4228416667,23.0651666667,15.4463333334,25.776,10.9469285714,9.93166666666,13.65325,12.0838333333,12.3735,10.8026666667
422.23,12.4097666667,23.0948333333,15.4611666667,25.797,10.9565238095,9.92983333334,13.6621666666,12.0726666667,12.4176666667,10.7656666666
422.58,12.4175166667,23.1441666667,15.481,25.8471666667,10.9565,9.91683333332,13.6474166667,12.0671666666,12.418,10.7551666667
422.94,12.4330166666,23.2108333334,15.4931666666,25.9161666667,10.9645952381,9.9295,13.65625,12.0571666667,12.4091666667,10.7335
423.30,12.4701583333,23.275,15.5928333334,25.9875,11.0223095238,9.98983333335,13.716,12.0983333333,12.4466666667,10.7498333334
423.66,12.4794833334,23.33,15.6428333334,26.0495,11.0275,9.99983333331,13.713,12.109,12.4995,10.7241666666
424.01,12.4765833333,23.3586666667,15.6651666666,26.1123333334,11.0510238095,9.9775,13.7076666666,12.1186666667,12.5308333333,10.7101666667
424.37,12.4745916667,23.4161666666,15.7016666666,26.201,11.0508333333,9.98516666667,13.7025833333,12.1356666667,12.5778333333,10.671
424.73,12.5064,23.4891666667,15.7468333334,26.2748333334,11.0998095238,10.0231666666,13.7196666666,12.1618333333,12.606,10.6813333334
425.08,12.5226333333,23.5743333333,15.8,26.3575,11.1389047619,10.0665,13.7723333333,12.1773333333,12.629,10.7236666667
425.44,12.5250333334,23.6241666666,15.8325,26.3743333334,11.1642142857,10.0695,13.7826666666,12.1863333333,12.6455,10.7316666666
425.80,12.5444416667,23.6883333334,15.8496666666,26.4305,11.2076428572,10.0796666667,13.8199166667,12.2113333333,12.681,10.7301666666
426.16,12.5488583333,23.7491666666,15.8698333333,26.4628333333,11.2076190476,10.0941666667,13.8150833333,12.2085,12.6811666667,10.7141666666
426.51,12.546675,23.8121666667,15.8591666667,26.5433333333,11.2175952381,10.0838333333,13.81075,12.2133333334,12.7065,10.7461666666
426.87,12.5375916667,23.8641666667,15.9046666667,26.5885,11.2288333333,10.0835,13.8340833334,12.2196666666,12.742,10.7523333334
427.23,12.5169,23.9323333334,15.8981666667,26.6428333333,11.2135238095,10.0593333334,13.78525,12.2311666667,12.7605,10.7705
427.58,12.46065,23.9478333333,15.8825,26.677,11.1735714286,10.0023333333,13.7595833333,12.1905,12.72,10.7216666667
427.94,12.4644416667,24.0333333334,15.8921666666,26.7083333333,11.1574761905,10.0113333333,13.7500833334,12.188,12.7041666667,10.7291666667
428.30,12.44595,24.0695,15.8806666667,26.6806666666,11.1378095238,9.98983333333,13.75025,12.1595,12.7066666667,10.742
428.65,12.4320583333,24.1141666667,15.838,26.698,11.0778571429,9.93449999999,13.7186666667,12.1386666666,12.6716666667,10.7271666666
429.01,12.478,24.1396666667,15.8395,26.7216666667,11.0710714286,9.88449999998,13.67925,12.1281666666,12.696,10.7095
429.37,12.4735166666,24.1863333333,15.8365,26.7625,11.0552142857,9.86650000001,13.6865,12.113,12.7233333333,10.7186666666
429.72,12.5024833333,24.274,15.8958333333,26.8361666667,11.0579047619,9.89449999998,13.6955,12.1201666667,12.7691666667,10.7485
430.08,12.4885583333,24.2945,15.892,26.9043333333,11.0775,9.88816666667,13.6850833334,12.1145,12.777,10.7798333334
430.44,12.5035083334,24.2675,15.9613333333,26.8961666667,11.0627619048,9.89033333332,13.69275,12.1126666667,12.8105,10.7553333334
430.79,12.502075,24.2588333334,15.9621666667,26.8906666666,11.0590714286,9.88516666669,13.6695833334,12.0976666666,12.7896666667,10.7708333334
431.15,12.5432916666,24.2828333333,15.9951666667,26.9496666666,11.0652380952,9.86766666669,13.6915833333,12.0928333333,12.8005,10.8081666666
431.50,12.6232083334,24.4183333333,16.071,27.0331666667,11.1342380953,9.94400000001,13.7694166666,12.1641666667,12.8783333333,10.9005
431.86,12.6468333333,24.5128333334,16.1308333333,27.1403333333,11.1738809524,9.99583333331,13.84,12.2038333333,12.9363333333,10.9355
432.22,12.6643833333,24.5391666667,16.1703333334,27.192,11.2063095238,10.0283333333,13.8455833333,12.2248333334,12.9426666667,10.9308333333
432.57,12.691775,24.5646666666,16.2206666667,27.2538333334,11.2433333333,10.0488333334,13.86325,12.2741666667,13.0266666667,10.9355
432.93,12.712725,24.6231666667,16.2555,27.342,11.2751190476,10.0816666667,13.9406666667,12.3258333333,13.0341666667,10.9238333334
433.29,12.7072583333,24.5868333334,16.2405,27.3618333333,11.2377619048,10.0551666667,13.9131666666,12.3125,13.0028333333,10.8203333333
433.64,12.7639166667,24.6346666666,16.2816666667,27.459,11.2939047619,10.0853333333,13.9704166666,12.3706666666,13.0603333333,10.8718333334
434.00,12.7914916666,24.6568333334,16.2716666666,27.4636666667,11.2911190476,10.0703333333,13.9786666666,12.3568333334,13.0643333333,10.8468333334
434.35,12.7501166667,24.709,16.2541666667,27.4895,11.2900952381,10.0683333334,13.96125,12.3298333333,13.0411666667,10.8395
434.71,12.758225,24.7906666667,16.2651666667,27.5643333333,11.3209047619,10.078,13.9809166666,12.364,13.0835,10.8518333334
435.07,12.7961416667,24.9045,16.354,27.6713333333,11.3675714286,10.1276666667,14.0278333333,12.4093333334,13.17,10.8668333334
435.42,12.8600833334,24.9893333334,16.3886666666,27.7861666667,11.4573333333,10.206,14.0866666667,12.4578333333,13.2835,10.8696666666
435.78,12.879225,24.9886666666,16.4536666667,27.8378333333,11.5035238095,10.1995,14.1024166667,12.451,13.326,10.8633333333
436.13,12.939275,25.0793333334,16.5346666667,27.9566666666,11.5501904762,10.2081666667,14.1630833333,12.5048333333,13.4143333333,10.9116666666
436.49,12.9162333333,25.0908333333,16.539,27.9768333334,11.5646190476,10.2233333334,14.18275,12.5048333333,13.4226666667,10.9165
436.84,12.9032916666,25.1143333333,16.5545,27.9951666667,11.5468095238,10.1873333333,14.1288333334,12.4813333333,13.409,10.9076666666
437.20,12.9415833333,25.2453333333,16.64,28.072,11.6147142857,10.205,14.1713333333,12.4806666667,13.4296666667,11.0053333334
437.56,12.9277333333,25.2756666667,16.6631666666,28.0726666667,11.5717619047,10.1725,14.1388333334,12.427,13.3878333333,10.9921666667
437.91,12.9825416667,25.4288333333,16.7585,28.1996666667,11.6132380952,10.2223333333,14.1895,12.4813333333,13.4525,11.0511666666
438.27,13.0541333334,25.4878333334,16.7815,28.2845,11.6635952381,10.2511666667,14.2649166667,12.5285,13.5248333333,11.0561666667
438.62,13.0618166666,25.4913333333,16.8078333334,28.3161666667,11.6555476191,10.2548333333,14.2405,12.5021666667,13.5035,11.0698333334
438.98,13.0528333333,25.4921666667,16.7671666667,28.2853333333,11.6526190476,10.2425,14.2633333334,12.4993333333,13.4553333333,11.051
439.33,13.0304583333,25.4893333334,16.7793333333,28.2606666666,11.6026428572,10.1868333333,14.22375,12.4855,13.4198333333,11.0783333333
439.69,13.046375,25.586,16.8018333333,28.3163333334,11.6,10.2218333333,14.2263333333,12.5278333333,13.4293333333,11.0876666666
440.04,13.0742666667,25.6508333334,16.8095,28.3338333333,11.6328333333,10.2726666667,14.2739166666,12.5291666666,13.4521666667,11.1108333334
440.40,13.1085333333,25.7373333334,16.822,28.4046666667,11.6356428572,10.2861666667,14.2896666666,12.53,13.4941666667,11.131
440.75,13.1571416667,25.8195,16.8845,28.5085,11.6910952381,10.3358333333,14.35775,12.5736666666,13.5613333333,11.2186666666
441.11,13.1778916667,25.8636666667,16.9081666667,28.5568333333,11.6712857143,10.3475,14.34975,12.5913333334,13.6055,11.2208333334
441.47,13.1494083333,25.8846666667,16.9051666667,28.5826666666,11.6787142857,10.3558333333,14.3568333334,12.5953333333,13.626,11.1891666666
441.82,13.1849583333,25.9283333333,16.9365,28.6558333334,11.7096666667,10.3373333333,14.38675,12.6086666666,13.6403333333,11.1951666666
442.18,13.1709916666,25.9973333333,17.0113333334,28.7245,11.7196666667,10.3261666666,14.3645833334,12.6181666667,13.6678333333,11.2096666667
442.53,13.2571833333,26.1186666667,17.0901666666,28.8453333333,11.8083333333,10.3833333334,14.4695,12.7156666667,13.7585,11.2678333333
442.89,13.303725,26.2353333333,17.1481666666,28.9503333333,11.8372619048,10.4221666666,14.4685833334,12.76,13.7858333333,11.322
443.24,13.3676583333,26.3305,17.2025,29.0405,11.8984285715,10.4915,14.542,12.7861666667,13.8361666667,11.3678333333
443.60,13.395,26.3251666666,17.1961666667,29.091,11.8954047619,10.4913333333,14.5698333334,12.7981666667,13.835,11.4113333334
443.95,13.3990833333,26.3835,17.244,29.2031666667,11.9072619048,10.482,14.5530833333,12.8406666666,13.8441666667,11.4326666667
444.31,13.3761166666,26.412,17.2526666667,29.2261666667,11.9049047619,10.4791666667,14.5515833333,12.8526666666,13.8411666667,11.4335
444.66,13.4015666666,26.4846666667,17.2571666667,29.2766666667,11.9420476191,10.5263333333,14.5779166667,12.8548333334,13.8705,11.4208333334
445.02,13.3973083334,26.5121666666,17.2423333334,29.3265,11.9692380952,10.5288333333,14.609,12.8546666667,13.8993333333,11.3931666666
445.37,13.4523916667,26.5995,17.2773333333,29.41,12.0152380952,10.5601666667,14.6623333334,12.8905,13.9585,11.4248333333
445.72,13.4162666667,26.5746666666,17.2591666666,29.3945,11.9775714286,10.5488333333,14.6125833333,12.8761666667,13.9383333333,11.4246666667
446.08,13.42085,26.6091666666,17.275,29.4255,11.9566904762,10.5561666667,14.6079166666,12.8756666666,13.932,11.4425
446.43,13.3951,26.6145,17.2576666667,29.4161666666,11.9394047619,10.5436666667,14.5704166667,12.8471666667,13.9315,11.4331666666
446.79,13.3842083333,26.5965,17.2631666667,29.4323333333,11.9521190476,10.5365,14.5785,12.8186666667,13.9731666667,11.4305
447.14,13.3407333333,26.6206666667,17.2385,29.4461666667,11.9130714286,10.486,14.5449166666,12.7945,13.9455,11.37
447.50,13.3324,26.6791666667,17.252,29.4625,11.9222380953,10.4825,14.52525,12.7711666667,13.9665,11.3445
447.85,13.331875,26.696,17.2433333334,29.4926666667,11.9193095238,10.4838333333,14.5374166666,12.745,13.9716666667,11.3583333334
448.21,13.3979916667,26.7818333333,17.3303333334,29.5773333333,11.9681666666,10.5263333333,14.59175,12.7876666667,14.0123333333,11.3898333334
448.56,13.3847666667,26.7895,17.3678333333,29.5663333334,11.9508809523,10.4998333333,14.5708333333,12.7878333334,14.0093333333,11.3986666666
448.92,13.4007166667,26.8435,17.4021666667,29.6215,11.9434047619,10.5046666666,14.5673333333,12.7903333333,14.0013333333,11.4091666667
449.27,13.3636083333,26.8633333333,17.4131666666,29.6315,11.9251666667,10.4815,14.5436666667,12.78,13.9661666667,11.3876666667
449.62,13.3971833334,26.9358333334,17.47,29.7016666666,11.9631190477,10.5091666667,14.57875,12.8003333334,13.9983333333,11.3975
449.98,13.4424,26.9935,17.491,29.719,11.9817619047,10.5166666667,14.59,12.8283333333,14.0636666667,11.4205
450.33,13.46455,27.0616666666,17.5235,29.7408333333,11.9800238095,10.5221666667,14.6059166666,12.8553333333,14.0765,11.416
450.69,13.4928666667,27.1096666666,17.5333333334,29.7676666667,11.9771666666,10.5261666667,14.6088333333,12.871,14.0625,11.4205
451.04,13.5205833334,27.1785,17.5943333333,29.81,12.0045952381,10.5701666666,14.6463333334,12.9105,14.0901666667,11.4466666666
451.40,13.5568166667,27.1951666667,17.6226666667,29.8676666667,12.0234285714,10.5755,14.68075,12.9373333333,14.1305,11.4615
451.75,13.579,27.2525,17.659,29.9205,12.0405476191,10.6086666667,14.68075,12.9658333333,14.1655,11.4816666666
452.10,13.5866,27.2555,17.641,29.905,12.021952381,10.5843333333,14.6551666667,12.9355,14.1915,11.4786666666
452.46,13.5736416666,27.2845,17.624,29.9641666667,12.0095476191,10.5515,14.6624166666,12.9313333334,14.1925,11.4715
452.81,13.628325,27.3531666666,17.69,29.9941666667,12.0743095238,10.5896666667,14.7189166666,12.9956666666,14.2946666667,11.4991666666
453.17,13.6816416667,27.43,17.7501666667,30.122,12.0886428571,10.6068333334,14.7236666667,13.0198333334,14.3796666667,11.5813333333
453.52,13.6846666666,27.5023333333,17.7923333334,30.155,12.1091190476,10.6395,14.7688333333,13.0451666667,14.4338333333,11.6195
453.87,13.7006333333,27.5918333333,17.8233333333,30.247,12.1302142857,10.6365,14.808,13.0501666667,14.4231666667,11.6315
454.23,13.6765166667,27.6151666667,17.8585,30.3081666667,12.1185952381,10.6313333333,14.8289166667,13.013,14.441,11.6401666666
454.58,13.6126416666,27.6663333333,17.8645,30.3743333334,12.1033095238,10.5975,14.8409166666,12.9943333333,14.4418333333,11.6381666667
454.93,13.5872916666,27.611,17.8413333333,30.392,12.0777142857,10.5231666666,14.7960833334,12.9555,14.4221666667,11.6415
455.29,13.5828416667,27.696,17.893,30.4638333333,12.0571428572,10.5266666666,14.7843333334,12.948,14.4158333333,11.6625
455.64,13.592025,27.7631666667,17.9286666666,30.4783333334,12.0613809524,10.5165,14.8081666666,12.9546666666,14.4268333333,11.628
456.00,13.5580333334,27.8085,17.9546666666,30.5531666667,12.0788809524,10.5266666666,14.81725,12.9703333333,14.3993333333,11.6266666666
456.35,13.535625,27.874,17.964,30.5896666667,12.0716666666,10.5083333333,14.8155833334,12.9586666667,14.4025,11.5671666666
456.70,13.533075,27.9078333333,17.9465,30.671,12.0606190477,10.4786666667,14.81425,12.9155,14.3576666667,11.5768333333
457.06,13.5213916667,27.9346666666,17.9328333333,30.669,12.0751904762,10.4591666667,14.8261666666,12.9253333334,14.303,11.5328333334
457.41,13.5679916666,28.0405,17.9415,30.7835,12.0849761904,10.4546666667,14.842,12.9401666667,14.3105,11.5291666666
457.76,13.5580833334,28.0581666666,17.9175,30.7791666666,12.1037857142,10.4871666667,14.8451666666,12.9213333333,14.3353333333,11.4901666667
458.12,13.5762666666,28.1138333333,17.9363333333,30.8548333334,12.1219047619,10.4808333333,14.8566666666,12.9473333333,14.365,11.4991666666
458.47,13.629875,28.2263333333,17.995,30.9248333333,12.1500238095,10.5286666667,14.8769166667,13.0133333334,14.428,11.5151666666
458.82,13.68125,28.3236666666,18.0488333333,31.021,12.1930952381,10.6043333333,14.9113333334,13.05,14.4956666667,11.5485
459.18,13.6622083333,28.3375,18.0383333333,31.0156666666,12.1998333333,10.5778333333,14.9058333333,13.0621666667,14.4785,11.5406666667
459.53,13.6668666667,28.3486666667,18.05,31.049,12.196,10.5533333333,14.8831666667,13.0546666667,14.4905,11.5658333333
459.88,13.7075916666,28.4008333333,18.0661666666,31.1,12.2115,10.5708333333,14.92125,13.0608333334,14.5265,11.611
460.24,13.773,28.4888333334,18.1431666667,31.2055,12.2973571429,10.6576666666,14.9876666667,13.1398333334,14.6273333333,11.6901666667
460.59,13.782725,28.5385,18.1786666667,31.1976666667,12.3172142857,10.6881666666,14.9996666667,13.1648333333,14.6551666667,11.715
460.94,13.797525,28.586,18.2211666666,31.2183333333,12.3328809524,10.7045,15.0291666666,13.1743333333,14.7121666667,11.7203333334
461.29,13.775475,28.572,18.2331666667,31.213,12.3362619047,10.7101666667,15.0223333333,13.1756666666,14.7418333333,11.7246666667
461.65,13.8149,28.6353333334,18.311,31.3543333333,12.3781428571,10.7275,15.0765,13.2505,14.7896666667,11.7803333334
462.00,13.8497666667,28.6926666667,18.3485,31.3896666667,12.4209047619,10.7576666666,15.1165833334,13.2766666666,14.8193333333,11.8106666667
462.35,13.8886416667,28.6953333333,18.3805,31.4431666667,12.4446428572,10.7536666667,15.1515,13.2525,14.8656666667,11.8395
462.71,13.9135583334,28.7736666667,18.4558333333,31.499,12.5003333333,10.788,15.2090833333,13.3053333333,14.9036666667,11.8565
463.06,13.985375,28.8551666667,18.5363333334,31.6136666666,12.558547619,10.8645,15.2806666666,13.3573333333,14.994,11.8948333334
463.41,14.0393166667,28.972,18.5988333333,31.7043333333,12.6238333333,10.9318333333,15.3684166666,13.395,15.0728333333,11.9141666667
463.76,14.0267583333,28.9963333333,18.622,31.7515,12.6521904762,10.9271666666,15.3586666666,13.4096666667,15.102,11.8648333333
464.12,14.01195,29.0215,18.6275,31.7543333333,12.6144047619,10.8743333333,15.3326666666,13.3656666667,15.0438333333,11.8211666667
464.47,14.0270333333,29.021,18.638,31.8286666667,12.6198095238,10.8796666666,15.33825,13.3761666667,15.0511666667,11.8125
464.82,14.0822916667,29.1138333333,18.6815,31.9481666667,12.6613333333,10.9326666667,15.347,13.3958333333,15.0896666667,11.8581666666
465.17,14.1441583333,29.211,18.7341666667,32.023,12.7186428571,10.9713333333,15.3959166666,13.4413333334,15.1415,11.9141666667
465.53,14.1928166666,29.2853333333,18.7815,32.0085,12.7595476191,10.9918333333,15.4088333333,13.4345,15.1821666667,11.9415
465.88,14.2234333334,29.352,18.7941666666,32.0795,12.7653333334,10.9793333333,15.395,13.4595,15.1923333333,11.931
466.23,14.2337583333,29.4213333333,18.8698333333,32.1455,12.8249285715,11.003,15.4268333334,13.543,15.2596666667,11.93
466.58,14.2850833333,29.5086666667,18.9175,32.2416666666,12.8411428572,11.019,15.4543333334,13.5625,15.3346666667,11.9876666667
466.94,14.3318,29.6056666667,18.9821666666,32.3416666666,12.9028809524,11.034,15.495,13.604,15.4081666667,12.0036666667
467.29,14.3422166667,29.7378333333,19.0413333333,32.4471666666,12.9135476191,11.033,15.5081666667,13.6376666667,15.4565,12.0251666666
467.64,14.3911166666,29.8635,19.1223333333,32.561,12.9558333333,11.0876666667,15.5545833333,13.6936666666,15.5018333333,12.0821666667
467.99,14.4264416667,29.9335,19.156,32.6343333333,12.9605952381,11.0961666667,15.5665833333,13.7141666666,15.5758333333,12.116
468.35,14.451725,30.0821666667,19.212,32.7748333334,13.0007619048,11.109,15.5971666667,13.7573333334,15.6318333333,12.1603333333
468.70,14.4914333333,30.1441666667,19.2943333334,32.861,13.0175238095,11.1001666667,15.6090833334,13.8093333334,15.6636666667,12.1833333333
469.05,14.5045,30.2361666667,19.3808333333,32.9646666667,13.0409047619,11.1006666666,15.6391666666,13.8298333333,15.7051666667,12.1976666667
469.40,14.453025,30.2548333333,19.3925,32.9953333333,13.0257857143,11.06,15.6154166666,13.81,15.6913333333,12.1475
469.75,14.4051833333,30.3115,19.4136666667,33.0396666666,13.0048809524,11.0575,15.6361666666,13.783,15.6898333333,12.1291666667
470.11,14.3848166666,30.3595,19.3863333333,33.0406666666,12.9498095238,11.0353333333,15.60125,13.7151666667,15.5991666667,12.0958333334
470.46,14.34,30.3815,19.363,33.0231666667,12.9257380953,11.018,15.58025,13.7156666666,15.5916666667,12.0448333333
470.81,14.3708833334,30.4923333334,19.4353333334,33.1265,12.9867142857,11.053,15.6405,13.7635,15.6663333333,12.1166666666
471.16,14.3224166666,30.4096666667,19.382,33.0988333334,12.9633095238,11.0156666667,15.6204166666,13.7545,15.6288333333,12.0843333333
471.51,14.3188083333,30.4558333334,19.3818333333,33.1093333334,12.9844523809,11.0151666666,15.6265833334,13.7533333333,15.6518333333,12.072
471.87,14.306425,30.4573333333,19.4153333333,33.1285,13.0268095238,11.0576666667,15.6635,13.7398333333,15.6403333333,12.0391666667
472.22,14.3174583334,30.4966666667,19.4486666667,33.111,13.0479285715,11.0848333333,15.6983333333,13.7336666667,15.6625,12.002
