wavelength,Back_TanRuff,Belly_TanRuff,Breast_TanRuff,Crissum_TanRuff,Crown_TanRuff,DorTail_TanRuff,Patch10_TanRuff,Patch11_TanRuff,Patch12_TanRuff,Patch13_TanRuff,Patch14_TanRuff,Rump_TanRuff,Throat_TanRuff,WingTip_TanRuff
363.11,16.6769777778,23.2236666667,32.6323333333,8.90066666666,4.2618,9.01370000001,21.6915333333,40.3898666667,6.36613333333,22.5132,20.6305333333,45.1162,27.1448666667,7.34886666667
363.48,16.7116666667,23.3003333333,32.6302,8.90576666667,4.28533333333,8.99656666667,21.7175333333,40.2778,6.36746666667,22.4784666667,20.6638,45.1578,27.1500666667,7.38826666667
363.84,16.7005555556,23.383,32.5908,8.88929999999,4.2262,8.96846666667,21.7722666667,40.2245333333,6.34486666667,22.4708666667,20.6766666667,45.1618666667,27.1407333333,7.33253333333
364.20,16.7633555556,23.4772666667,32.6569333333,8.94063333333,4.25686666667,9.0056,21.8258666667,40.1876,6.35846666667,22.5352,20.7677333333,45.2692666667,27.1686,7.3186
364.57,16.7162666667,23.4739333333,32.6728,8.87233333333,4.15026666667,8.93016666667,21.7728,40.0522666667,6.2148,22.5276,20.7379333333,45.3266666667,27.1001333333,7.23153333333
364.93,16.7614444445,23.5550666667,32.7292,8.90576666666,4.1644,8.90950000001,21.8537333333,39.9637333333,6.27273333333,22.5252666667,20.7990666667,45.3808666667,27.1299333333,7.24713333333
365.29,16.8871111111,23.7242,32.8782,9.02303333333,4.24653333333,8.96910000001,21.9779333333,40.0083333333,6.3398,22.6645333333,20.9484666667,45.532,27.2848666667,7.3114
365.66,16.9113777778,23.7837333333,32.949,9.03966666667,4.2744,8.86433333334,22.0300666666,39.9235333333,6.3306,22.7070666667,20.9644666667,45.6588,27.3696,7.31313333333
366.02,16.9313111111,23.899,33.0302666667,9.04186666666,4.26073333333,8.83786666667,22.0748,39.9628,6.26773333333,22.7435333334,21.0289333334,45.7408,27.4352666667,7.2974
366.38,16.941,24.0332666667,33.2215333333,9.10166666667,4.24293333333,8.82433333334,22.1418,40.017,6.2238,22.801,21.1323333333,45.9583333333,27.5933333333,7.2982
366.75,16.9994,24.1772666667,33.3855333333,9.13179999999,4.23373333333,8.8531,22.1913333333,40.1152,6.203,22.888,21.2582666667,46.121,27.6864,7.30953333333
367.11,17.0088444444,24.1846666667,33.3378,9.10906666667,4.26186666667,8.88799999999,22.1418,39.919,6.21106666667,22.8480666667,21.2462666667,46.0412666667,27.5992,7.32453333333
367.47,17.0321555556,24.2488,33.4237333333,9.13773333333,4.27993333333,8.89703333333,22.1586,39.925,6.21613333333,22.9518,21.2944,46.1606666667,27.6619333334,7.30493333333
367.84,16.9874444444,24.2416,33.4166666667,9.08483333334,4.2508,8.86116666667,22.0452,39.7418,6.13653333333,22.9239333333,21.2742,46.1847333333,27.5968666667,7.2306
368.20,16.8657555556,24.1833333333,33.3565333333,8.97263333334,4.15733333333,8.68376666666,21.9519333333,39.5543333333,6.00706666667,22.7873333333,21.2489333333,46.1460666667,27.5855333333,7.09553333333
368.56,16.8917555555,24.2535333333,33.4114666667,8.98346666667,4.14606666666,8.64723333333,21.9816666667,39.5084666667,6.04266666667,22.7454,21.3214,46.2212666667,27.633,7.04653333333
368.93,16.8906222222,24.3471333333,33.4836666666,9.0143,4.16146666667,8.70829999999,22.047,39.4334,6.0434,22.7938666667,21.3895333334,46.2744666667,27.6707333333,7.07886666667
369.29,16.9007777778,24.4420666667,33.6004,9.02086666667,4.1028,8.72169999999,22.1110666667,39.4598666667,6.0038,22.8474666667,21.4868666667,46.4710666667,27.6974,7.04206666667
369.65,16.9023777778,24.5084666667,33.5965333333,9.05366666667,4.05746666667,8.75496666667,22.1017333333,39.3638666667,5.9848,22.849,21.5234,46.4994666666,27.6341333333,7.00586666667
370.01,16.8667111111,24.524,33.6238,8.96266666667,3.96893333333,8.69786666667,22.0106,39.2259333333,5.93593333333,22.796,21.5129333333,46.534,27.6132,6.97233333333
370.38,16.9128666666,24.6828,33.6868666667,9.00250000001,4.00426666666,8.7615,22.1093333333,39.1880666667,6.00393333333,22.8427333333,21.6021333333,46.6581333333,27.6615333333,6.99666666667
370.74,17.0152666667,24.7933333333,33.7274,9.14346666667,4.12526666667,8.85683333333,22.188,39.033,6.1148,22.9424666667,21.7412666667,46.6738666667,27.6877333333,7.08566666667
371.10,17.0475111111,24.9355333333,33.8469333333,9.17256666667,4.13353333333,8.817,22.2839333333,39.054,6.094,22.9564666667,21.8515333333,46.821,27.7400666667,7.0824
371.46,17.0345777778,25.0348666667,33.8842666667,9.21106666665,4.1244,8.84606666666,22.2919333333,38.9319333333,6.08013333333,23.0029333333,21.9278,46.7932,27.7252666667,7.07326666667
371.83,17.0214222222,25.1024666667,33.9785333333,9.21599999999,4.08166666667,8.80989999999,22.3156,38.8228666667,6.0336,22.9887333334,21.9708666667,46.8544666667,27.769,7.06
372.19,17.0627333333,25.1979333333,34.0389333334,9.27820000001,4.11506666667,8.91373333333,22.2904,38.7370666667,6.07926666667,23.0756,22.0061333333,46.8530666667,27.7752666667,7.145
372.55,17.1298444444,25.354,34.1108666667,9.38086666667,4.19533333333,8.98576666667,22.3789333333,38.6830666667,6.15173333333,23.1895333333,22.0564,46.8685333333,27.7648666667,7.21986666667
372.92,17.2302222222,25.4924666667,34.2088,9.47459999999,4.28226666667,9.03933333333,22.4043333333,38.6893333333,6.22793333333,23.2658,22.2006666667,46.9214666667,27.8058,7.2924
373.28,17.2286666667,25.5737333333,34.2615333333,9.4806,4.30493333333,9.03369999999,22.3947333333,38.5778,6.24466666667,23.2912666667,22.1902666667,46.9462666667,27.7571333333,7.34073333333
373.64,17.2139333333,25.5956666666,34.2117333333,9.42683333334,4.26966666667,9.03230000001,22.3746,38.4528,6.20806666667,23.2748,22.1936666667,46.883,27.7316666667,7.31666666667
374.00,17.2685555556,25.7114666667,34.2459333333,9.51103333333,4.31933333333,9.05803333333,22.4572,38.3548,6.2366,23.3659333333,22.3071333334,46.9688,27.7448666667,7.27706666667
374.37,17.4112444444,25.8982,34.3784666667,9.6778,4.44646666667,9.16573333333,22.5504,38.3431333333,6.37593333333,23.5636666667,22.5006666666,47.1013333333,27.8470666667,7.40813333333
374.73,17.357,25.9782666667,34.4262666667,9.6145,4.39113333333,9.12830000001,22.5528666666,38.3222666666,6.3124,23.5618,22.5126666667,47.1217333333,27.8339333334,7.39793333333
375.09,17.3499555556,26.0663333333,34.4128666667,9.6362,4.3756,9.09106666667,22.5440666667,38.244,6.3206,23.6181333333,22.5278666667,47.0799333333,27.8498666667,7.36533333333
375.45,17.3896,26.1510666667,34.4884,9.65793333334,4.3908,9.06156666667,22.5641333333,38.2049333333,6.33966666667,23.683,22.6046,47.1286666667,27.8711333333,7.3922
375.81,17.3581111111,26.1879333333,34.4598,9.61543333333,4.30933333333,8.97646666667,22.5374,38.1542666667,6.28906666667,23.6968666667,22.6125333333,47.1164666667,27.8382,7.33453333333
376.18,17.3584222222,26.2984666667,34.4826666667,9.60006666667,4.28553333333,8.91803333333,22.577,38.107,6.2974,23.731,22.6998666667,47.1866,27.8670666667,7.28993333333
376.54,17.3190444445,26.3114666667,34.4892,9.60973333333,4.26853333334,8.90996666666,22.5238,38.0378,6.272,23.7532,22.7462,47.2382,27.8883333333,7.25333333333
376.90,17.2644,26.3174,34.4493333333,9.54566666668,4.1808,8.8303,22.4557333333,37.8856,6.1972,23.7338666667,22.7594666667,47.2095333333,27.821,7.14493333333
377.26,17.2104444444,26.3095333333,34.3168666667,9.49663333333,4.1086,8.80456666667,22.3592,37.694,6.16186666667,23.6516666666,22.7167333333,47.0530666667,27.7597333333,7.03786666667
377.63,17.2052,26.3980666667,34.3389333333,9.51929999999,4.093,8.77550000001,22.3327333333,37.5993333333,6.16513333333,23.6535333333,22.7876666667,47.0318666667,27.7374666667,7.0192
377.99,17.1654888889,26.42,34.3124,9.53463333333,4.0982,8.77926666667,22.276,37.4906,6.15933333333,23.6350666667,22.813,46.918,27.6947333333,7.01293333333
378.35,17.1097111111,26.421,34.238,9.46166666667,4.02526666667,8.7037,22.2164,37.3543333333,6.073,23.6076666667,22.7774,46.8494666667,27.6428666667,6.916
378.71,17.1522,26.4804,34.2824666667,9.52993333333,4.07253333333,8.72693333333,22.2165333333,37.2487333333,6.10906666667,23.6234666667,22.7974,46.8807333333,27.6396,6.89953333333
379.07,17.2177777778,26.5720666666,34.3564666667,9.56883333333,4.12073333333,8.82266666666,22.228,37.1752,6.17306666667,23.6695333334,22.8734,46.9042,27.6366666667,6.987
379.44,17.2286444444,26.6434666667,34.3424,9.55509999999,4.10793333333,8.83539999999,22.2071333333,37.0715333333,6.18653333333,23.6551333334,22.8572666667,46.8925333333,27.6447333333,6.97286666667
379.80,17.3413555555,26.8058666667,34.4075333334,9.67690000001,4.24173333333,8.94956666667,22.2598666667,36.9883333333,6.29293333333,23.7428666667,22.9340666667,46.912,27.6797333333,7.08626666667
380.16,17.3414444444,26.8784666667,34.437,9.71166666668,4.26046666667,8.95936666667,22.2360666667,36.8776,6.288,23.718,22.9035333333,46.8444666667,27.6356666667,7.09666666667
380.52,17.3392888889,26.9518,34.4282,9.64659999999,4.23113333333,8.91866666667,22.1688666667,36.7334,6.2506,23.6926666667,22.8763333333,46.7749333333,27.5666666667,7.0554
380.88,17.2872444445,27.0153333333,34.3801333333,9.65653333333,4.18253333333,8.88779999999,22.1272666667,36.5912666667,6.2102,23.6908,22.8230666667,46.6799333333,27.4938666667,7.06746666667
381.24,17.2860444444,27.1523333333,34.3923333333,9.75150000001,4.2792,8.90963333334,22.1416666666,36.5224,6.27573333333,23.7683333333,22.8821333333,46.6702,27.4877333333,7.15393333333
381.61,17.3025333333,27.2287333333,34.3934,9.77973333333,4.30206666667,8.90910000001,22.1484,36.4122,6.27613333333,23.8472666667,22.8945333333,46.6677333333,27.4878666667,7.1592
381.97,17.3704666667,27.3618666667,34.4295333333,9.80903333333,4.35113333333,8.97053333333,22.1943333333,36.3232,6.33713333334,23.9402,22.9347333333,46.6734666667,27.5294666667,7.23033333334
382.33,17.3195333333,27.3939333333,34.4065333333,9.7808,4.3254,8.95193333334,22.1176666667,36.2183333334,6.31826666667,23.9093333333,22.9070666667,46.5608666667,27.4457333333,7.20406666667
382.69,17.2400444444,27.4368666667,34.2778,9.73286666666,4.23653333333,8.87216666667,22.024,36.0503333333,6.25666666667,23.9008666666,22.8724,46.4165333333,27.4048666667,7.13733333333
383.05,17.0907777778,27.3689333333,34.1058,9.68243333335,4.16906666666,8.74653333334,21.8651333334,35.812,6.1592,23.7836666667,22.7169333333,46.1805333333,27.2346,7.02093333333
383.41,17.0169555555,27.3944,34.0245333333,9.69756666667,4.1536,8.66783333333,21.7735333333,35.6343333333,6.13366666667,23.7834666667,22.7057333333,46.0484666667,27.1678,6.9756
383.77,16.9669777778,27.4402666667,33.9419333333,9.68353333333,4.12373333333,8.65893333333,21.7057333333,35.4732666667,6.09773333333,23.7582666666,22.7224666667,45.9296,27.0814666667,6.92693333333
384.14,16.9671777778,27.5366666667,33.9168666667,9.68686666667,4.089,8.63700000001,21.6630666667,35.4342,6.09306666667,23.8328,22.7912,45.9471333334,27.0717333333,6.89886666667
384.50,16.9261777778,27.5886666667,33.8482666667,9.7202,4.07706666666,8.65893333333,21.6572666667,35.3344666667,6.0954,23.8206,22.8139333334,45.8612,27.0146,6.91066666667
384.86,16.9411111111,27.6712,33.7972,9.73696666667,4.11253333333,8.64866666666,21.6124666667,35.2557333333,6.11406666667,23.8249333333,22.8456666667,45.7982,27.0310666667,6.89233333333
385.22,16.9758,27.7294666667,33.8133333333,9.75436666667,4.06313333333,8.64213333333,21.6088666667,35.1824,6.0754,23.8998,22.8956,45.813,27.0112,6.86246666667
385.58,17.0046888889,27.8546,33.8486,9.86093333333,4.1206,8.7103,21.625,35.1058,6.1716,23.9316666667,22.9638,45.7608666667,27.0133333333,6.9458
385.94,16.9537111111,27.9181333333,33.7888666667,9.86859999999,4.09186666667,8.63406666667,21.5518666667,35.0164,6.14486666667,23.8911333333,22.9308,45.6808666667,26.9442,6.92473333333
386.30,16.9353111111,27.958,33.7203333333,9.8718,4.07826666667,8.58690000001,21.4804,34.8619333334,6.13866666667,23.8794,22.9201333334,45.5814666667,26.8435333333,6.8968
386.66,17.0249111111,28.1269333333,33.8319333333,9.9793,4.166,8.66033333333,21.5448666666,34.878,6.23166666667,24.017,23.0030666667,45.6299333333,26.8662,6.99526666667
387.03,17.1218222222,28.3446,33.9603333333,10.0967333333,4.25666666667,8.75023333334,21.6526666667,34.9007333333,6.34966666667,24.1924,23.1612666667,45.7012,26.9593333333,7.10566666667
387.39,17.1585333333,28.4499333333,33.938,10.1489666667,4.2946,8.81719999999,21.6751333333,34.8486666667,6.3802,24.2126666667,23.2168,45.6548,26.9105333333,7.15913333333
387.75,17.1608,28.5512666667,33.9528,10.1737333333,4.3006,8.77986666666,21.6842,34.8404666666,6.4092,24.2658666667,23.2357333333,45.6000666667,26.8935333333,7.18153333333
388.11,17.1038222222,28.5378,33.7863333333,10.1689666667,4.28826666666,8.73973333334,21.6003333333,34.6178,6.36926666667,24.1944,23.1578666667,45.3721333333,26.7815333333,7.14986666667
388.47,17.0772444444,28.5524,33.7037333333,10.1988666667,4.27733333333,8.70213333334,21.4895333333,34.4496666667,6.35513333333,24.1877333333,23.144,45.1982666667,26.6728,7.1228
388.83,17.052,28.6310666667,33.741,10.2105666667,4.24686666667,8.67380000001,21.4766,34.388,6.3664,24.251,23.1331333333,45.1673333333,26.6268,7.0948
389.19,17.0422222222,28.7444666667,33.7406666667,10.2463,4.32013333333,8.71933333333,21.4492666667,34.3315333333,6.43366666667,24.264,23.1425333333,45.079,26.6005333333,7.145
389.55,17.0105111111,28.8168,33.6663333333,10.2406333333,4.31393333333,8.69496666667,21.3647333333,34.2880666667,6.412,24.2905333333,23.144,45.0016,26.5572666667,7.1298
389.91,17.0321555556,28.8929333333,33.6378,10.3520666667,4.3972,8.76350000001,21.357,34.2015333333,6.4774,24.3830666667,23.2186666667,44.9327333333,26.5496666667,7.17586666667
390.27,16.9710666667,28.9701333333,33.6141333333,10.3893,4.4038,8.78553333333,21.3301333334,34.0936666667,6.48073333333,24.3846666667,23.2166666667,44.8244,26.5139333333,7.21193333333
390.63,16.8987111111,28.9684666667,33.4786666667,10.3624666667,4.38046666667,8.75460000001,21.2336666667,33.9958,6.46126666667,24.3190666667,23.2192666667,44.6194,26.4146,7.18566666667
391.00,16.7858,28.9422666667,33.2916,10.2948666667,4.26813333333,8.69943333334,21.1009333333,33.8199333333,6.34773333333,24.2378666667,23.1356,44.4403333333,26.2808666667,7.1104
391.36,16.7319777778,28.9529333333,33.2067333333,10.2875,4.24773333333,8.68793333333,21.034,33.7151333334,6.32406666667,24.2210666667,23.1023333333,44.2836666667,26.2268666666,7.078
391.72,16.7384222222,28.9773333333,33.1208666667,10.3273333333,4.26193333333,8.71346666666,20.9788666667,33.5830666667,6.3398,24.2136,23.0884,44.1530666667,26.2059333334,7.10893333334
392.08,16.7424888889,29.0872666667,33.1554666667,10.4277,4.32913333333,8.78990000001,21.0045333333,33.5567333333,6.40946666667,24.2864,23.1246666667,44.1240666667,26.1803333333,7.18326666667
392.44,16.7415555556,29.2153333333,33.1607333333,10.4583666667,4.35893333333,8.81543333334,21.0306,33.5423333333,6.43293333333,24.3466,23.1617333334,44.0981333333,26.1998666667,7.21766666667
392.80,16.7494,29.2992666667,33.1053333333,10.5230333333,4.41986666667,8.85613333333,21.0049333333,33.4450666667,6.48253333333,24.3649333333,23.2033333333,44.0227333333,26.1758,7.29006666667
393.16,16.7041111111,29.2980666667,33.0042,10.5211,4.37326666667,8.8246,20.9513333334,33.3222666667,6.45313333333,24.3358,23.194,43.855,26.0978666666,7.26073333333
393.52,16.6106,29.2569333333,32.8902,10.5050333333,4.351,8.78706666667,20.8842,33.1616666667,6.42506666666,24.283,23.1240666667,43.6527333333,25.966,7.23386666666
393.88,16.5322222222,29.2803333333,32.7942666667,10.4474666667,4.2764,8.7119,20.8072666667,33.0412,6.3716,24.2264666667,23.0651333333,43.4936,25.8636,7.21
394.24,16.5176,29.2906,32.6564666667,10.4535666667,4.2662,8.68543333334,20.7452666667,32.9401333333,6.3558,24.2187333333,23.0363333333,43.336,25.7998666667,7.19153333333
394.60,16.4552444445,29.2834666667,32.5162666667,10.4723333333,4.24953333333,8.65016666667,20.6389333333,32.7342,6.31646666667,24.1508666667,22.9712666667,43.1960666667,25.6873333333,7.1614
394.96,16.4524888889,29.3146,32.4682,10.5201666667,4.2862,8.62803333333,20.5533333333,32.6264,6.33293333333,24.1046,22.9633333333,43.0737333333,25.6278,7.15526666667
395.32,16.4383777778,29.4302666667,32.4438,10.5664666667,4.31506666667,8.64623333333,20.5085333333,32.5716,6.378,24.1380666667,22.9842,43.0157333333,25.5731333333,7.2012
395.68,16.3884666666,29.453,32.3817333333,10.6331,4.35093333333,8.66293333333,20.4588666667,32.4522666667,6.41046666667,24.1618,22.9652,42.8884666667,25.4883333333,7.228
396.04,16.3498222222,29.4851333333,32.3026666667,10.6277666667,4.31886666667,8.64093333334,20.3580666666,32.3598,6.4114,24.1521333333,22.977,42.7739333333,25.456,7.21473333333
396.40,16.3070222222,29.4718,32.1897333333,10.6738333333,4.35953333333,8.66499999999,20.2891333333,32.1772,6.44373333333,24.1283333333,22.9648666667,42.5888666667,25.3708666666,7.22993333333
396.76,16.2739777778,29.4812,32.0986,10.7049333333,4.3788,8.68826666667,20.2289333333,32.1000666667,6.42146666667,24.0836666667,22.9397333333,42.424,25.2706,7.2246
397.12,16.2265777778,29.5312,31.9960666667,10.7231333333,4.38426666667,8.65133333333,20.1635333333,31.9855333333,6.41046666667,24.0576,22.9129333333,42.3173333333,25.1919333333,7.22613333333
397.48,16.2228888889,29.5906666667,31.9360666667,10.7350333333,4.40526666667,8.64626666666,20.1194,31.8751333333,6.4124,24.0486666667,22.9216666666,42.2042666667,25.1318,7.2354
397.84,16.1858666667,29.6209333333,31.8591333333,10.7487,4.42106666667,8.66566666666,20.0436,31.7795333333,6.42413333333,23.9950666667,22.9038,42.0642,25.0654666667,7.22746666667
398.20,16.1332,29.6365333333,31.8058666667,10.7814333333,4.41966666667,8.68486666667,19.9798666667,31.7110666667,6.417,23.9572666666,22.8751333333,41.949,24.9702666667,7.2138
398.56,16.1151555555,29.6301333333,31.7093333333,10.7923666667,4.43573333333,8.70553333333,19.9258,31.654,6.43966666667,23.9396,22.832,41.7672666667,24.9044666667,7.23066666667
398.92,16.0723111111,29.6591333333,31.6043333333,10.7859666667,4.41713333333,8.67503333333,19.8941333333,31.5843333333,6.41733333333,23.9233333333,22.8023333333,41.6478666666,24.8127333333,7.2302
399.28,15.9916888889,29.6059333333,31.4960666667,10.7652666667,4.367,8.61976666667,19.8065333333,31.4602666667,6.34873333333,23.8515333333,22.7234666667,41.4846,24.7294,7.16053333333
399.64,15.8860888889,29.5632,31.3344,10.6736,4.30493333333,8.52963333333,19.6874,31.375,6.25953333333,23.7454,22.6542,41.3021333333,24.6141333333,7.07126666667
400.00,15.8783333333,29.5856666666,31.2429333333,10.6879333333,4.36393333333,8.52343333333,19.6606666667,31.2801333333,6.27166666667,23.7004666667,22.6338,41.1549333333,24.5192666667,7.09186666667
400.36,15.8088666667,29.5966666667,31.1252666667,10.6524,4.3606,8.46243333333,19.5528666667,31.2216,6.23833333333,23.6154,22.5566,41.0056666667,24.4546666667,7.07433333334
400.72,15.7435111111,29.6119333333,31.0249333333,10.6518333333,4.3434,8.42840000001,19.4711333333,31.1135333333,6.2156,23.6072666667,22.5336666667,40.8799333333,24.3928666667,7.0586
401.08,15.6920444444,29.6222,30.9502,10.6473666667,4.3422,8.40796666666,19.3516,30.9990666667,6.20866666667,23.5586666667,22.5072666667,40.7114666667,24.3082666667,7.04726666667
401.44,15.6496444444,29.6497333333,30.8346666667,10.6653,4.34426666667,8.39780000001,19.2931333333,30.9552,6.2122,23.5340666667,22.4754666667,40.5886,24.2554666667,7.03873333333
401.80,15.6645111111,29.7,30.7858,10.7639333333,4.40366666667,8.4389,19.3023333333,30.9242,6.2642,23.5789333333,22.4773333333,40.4762,24.2347333333,7.07853333333
402.16,15.6315333333,29.7771333333,30.7110666667,10.8130666667,4.419,8.42763333333,19.2701333333,30.8603333333,6.29566666667,23.5924666667,22.4864,40.3579333333,24.1818666667,7.1088
