wavelength,Back_TacRuff,Belly_TacRuff,Breast_TacRuff,Crissum_TacRuff,Crown_TacRuff,DorTail_TacRuff,Patch10_TacRuff,Rump_TacRuff,Throat_TacRuff,WingTip_TacRuff
736.74,28.5218,41.1779666667,37.8910666667,33.3713666667,22.2232666667,29.4430518519,29.864,28.822,35.6555333333,19.3413666667
737.06,28.5489333333,40.8790333334,37.82,33.3056833333,22.1954,29.4771962963,29.8172,28.8650666667,35.2743333333,19.2681
737.38,28.2484,40.7739333333,37.4966,33.0587166667,22.2326,29.066862963,29.6746,28.6376666667,34.8994666667,19.0144
737.69,28.37,40.5822333333,37.3688,32.9060222222,22.08,29.143262963,29.4318,28.4914,34.7034666667,18.7948333333
738.01,28.2402,40.6351333333,37.4408,32.7308222222,21.827,28.9774407407,29.0692666667,28.3810666667,34.7004,18.6815333333
738.33,28.0622,40.2455,36.9945333333,32.5389888889,21.5322,28.6072296296,28.7054666667,28.1212,34.2222,18.5640666667
738.64,27.6710666667,40.4614,37.0777333333,32.3303111111,21.2273333333,28.3982222222,28.4777333333,27.6899333333,33.9894666667,18.4336333333
738.96,27.5634666667,40.2115333333,37.0242,32.4526722222,21.088,28.1036925926,28.3192666667,27.5572,33.8225333333,18.5198666667
739.28,27.2845333333,39.9765666667,36.6886,32.0434777778,20.9362666667,27.9432888889,28.1554666667,27.3969333333,33.5205333333,18.3613666667
739.59,27.5794,40.3472333333,37.1673333333,32.2567666667,21.0644,28.2129629629,28.6374,27.69,33.5922666667,18.7823666667
739.91,27.9493333333,40.6543333333,37.5784666666,32.6842555556,21.3532666667,28.5477037037,28.8387333333,27.8695333333,33.9603333333,19.0035
740.23,28.2770666667,41.0288666667,37.9612666667,32.9503388889,21.5426666667,28.8237703704,28.9822666667,28.1384666667,34.2739333333,19.2512333333
740.54,28.4818666667,41.3435666667,38.3284,33.1064166667,21.6814,29.0172296296,29.1022,28.2631333333,34.8548,19.4008333333
740.86,28.5062,41.1861333333,38.0844,33.0677388889,21.2408,28.8393592593,28.8932666667,28.0099333333,34.7859333333,19.4010666667
741.18,28.5296,41.6556333333,38.2517333333,33.3610333333,21.388,28.8426407408,29.0483333333,28.1826,35.0411333333,19.6413666667
741.49,28.7166666667,41.8514,38.6071333333,33.6613888889,21.6324,29.3056074074,29.5346666667,28.5182666667,35.3559333333,19.8648666667
741.81,28.793,41.9338,38.8052666667,33.8970722222,21.8426666667,29.3212407407,29.8266,28.6740666667,35.5122666667,19.9368333333
742.12,28.8475333333,41.7409666667,38.9324,34.1079666667,21.8486,29.4462888889,29.9963333333,28.8052,35.4825333333,19.8533333333
742.44,28.6588,41.8113,39.0058666667,34.1495388889,21.6340666667,29.5229814815,29.888,28.778,35.4627333333,19.5573666667
742.76,28.7388,41.8285333333,39.1964666667,34.13305,21.4992666667,29.5174259259,29.8624666667,28.8801333333,35.5915333333,19.2504666667
743.07,28.998,41.9798333333,39.2216,34.4901833333,21.6132,29.9386777778,29.7688666667,29.1183333333,35.7886,19.3156666667
743.39,28.704,41.8263666667,39.0040666667,34.3518666667,21.3493333333,29.8662666667,29.4679333333,28.951,35.705,19.2342
743.70,28.3134666667,41.1953,38.6604666667,34.04065,21.0282666667,29.4551111111,29.2772,28.7004,35.1431333333,18.9622
744.02,28.2540666667,41.1896,38.3131333333,34.1322555556,20.9027333333,29.3588444444,29.2408666667,28.8125333333,34.8786,19.0228
744.34,28.0565333333,40.9272,38.1262,33.6781722222,20.8246,29.3433851852,29.0862,28.5521333334,34.5024666667,18.4554
744.65,27.6334666667,40.2066,37.5518,32.9012555556,20.078,28.8924,28.7172666667,28.0000666667,33.7779333333,17.7056666667
744.97,27.802,40.5677,37.8274666667,33.01085,20.2122,28.9687074074,28.9334666667,28.1476666667,33.9147333333,17.8335
745.28,28.0055333333,41.1436,38.3582666667,33.05675,20.3826,29.5026740741,29.2288666667,28.5196,34.0466666667,17.7685
745.60,28.4385333333,41.4998,38.7565333333,33.4455333333,20.9733333334,29.8138740741,29.706,29.1257333333,34.541,18.5479666667
745.91,28.8266,41.5923333333,39.0033333333,33.6615944444,21.477,30.1440370371,30.0456666667,29.4898666667,34.727,18.9579
746.23,29.0526666667,41.8729,39.1665333333,34.21485,21.8436666667,30.3004111111,30.4833333333,29.6932666667,35.0784666667,19.7228333333
746.55,28.2708666667,41.0927333333,38.3725333333,33.4181833333,21.2099333333,29.2675777778,29.7892,28.8641333333,34.3052,19.0632
746.86,28.0141333333,40.8029666667,38.4213333333,33.1405166667,20.8148,28.9861222222,29.5299333334,28.6016666667,33.9522666667,18.7584
747.18,28.5319333333,41.2940333334,38.7630666667,33.4401611111,21.1815333333,29.3844851852,29.8638,28.8085333333,34.3212,19.1978333333
747.49,28.6316,41.3881333333,39.2676,33.6809166667,21.4609333333,29.5507777778,30.0533333333,29.0016666667,34.6327333333,19.311
747.81,29.5733333333,42.1213666667,40.0700666667,34.4600888889,22.0846666667,30.1736518518,30.8200666667,29.9474,35.6048666667,20.113
748.12,29.8262,42.4488,40.6295333333,34.8932055556,22.6034,30.6423074074,31.1240666667,30.3747333334,36.2725333333,20.5466666667
748.44,29.354,41.7827,40.0037333333,34.3651333333,22.0777333333,30.116462963,30.4159333333,29.8907333333,35.6448666667,19.9845
748.75,28.9101333333,41.0671333333,39.3874666667,33.8890722222,21.7062666667,29.6285962963,29.7482,29.4513333333,35.3326,19.7875
749.07,28.553,40.9034666667,39.0568,33.6246722222,21.3145333333,29.7074037037,29.3787333333,29.1364666667,35.0114666667,19.0075
749.38,28.7668,41.3446333333,39.12,33.9253111111,21.5824666667,29.8179037037,29.7790666667,29.2653333333,35.3466,19.3730333333
749.70,28.9202666667,41.4828,39.1105333333,33.7290388889,21.5678,29.8931962963,29.6325333333,29.1879333333,35.1610666667,19.1293666667
750.01,29.3348,42.2979666667,39.5804666667,34.1266277778,21.8896666667,30.3674962963,30.1662,29.8184666667,35.8276,19.5692333333
750.33,29.2728,42.4923333333,39.1893333333,34.1355111111,21.8522666667,30.4154296296,30.1932,29.9394666667,35.6249333333,19.3976
750.64,29.2787333333,42.9332666667,39.5499333333,34.2034055556,21.6387333333,30.4733666667,30.0749333333,30.2712,35.9722666667,19.0652333333
750.96,29.2778,43.007,39.3279333333,34.0527611111,21.3827333333,30.4021962963,29.9305333333,30.1081333333,35.8016666667,18.8546
751.27,29.0502,43.2164666667,39.2704666667,34.0244111111,21.4432666667,30.4826259259,30.002,30.1072666667,35.6659333334,18.9273
751.59,29.234,43.3352666667,39.3688666667,34.3321055555,21.4541333333,30.4168111111,30.1470666667,30.2019333333,35.7202666666,18.9144666667
751.90,29.3816666667,43.3625,39.1692,34.2855,21.5368666667,30.4536518519,30.2867333333,29.9942,35.5452,18.6952
752.22,29.935,43.6937,39.6653333333,34.5891444445,21.4923333333,30.425362963,30.7816666667,30.3328,35.7588666667,19.0726333333
752.53,29.8546666667,43.4925,39.3475333333,34.3292055556,21.2814666667,29.830962963,30.5385333333,30.1494666666,35.6565333333,18.9760333333
752.85,30.0569333333,43.6215666667,39.8154666667,34.4544555556,21.3851333333,30.2903111111,30.8886666667,30.5082,35.7975333333,19.1032666667
753.16,29.5740666667,43.3688666667,39.592,34.5397777778,21.1289333333,29.9973518518,30.9842,30.4099333333,35.8288666667,18.8491
753.47,29.4266666666,42.9229666667,39.8792666667,34.4229388889,21.03,29.8377259259,31.1365333333,30.3119333333,35.6144,18.3805666667
753.79,29.7306,42.9794333333,40.4021333333,34.5705277778,21.335,30.033562963,31.7249333333,30.4544,35.9991333333,18.7676
754.10,29.1707333333,42.2107,39.4936,34.0906611111,21.2161333333,29.5060666667,31.4514,29.6810666667,35.2232666667,18.3452333333
754.42,28.9983333333,42.2417333333,39.4720666667,33.8304388889,21.4638,29.5213,31.5776,29.6180666667,35.213,18.3224666667
754.73,28.3213333333,41.5428666667,38.8809333333,33.3403277778,20.9233333333,28.8278148148,31.0952666667,29.0407333333,34.5722,17.7078
755.05,28.2519333333,41.4381333333,38.6650666667,33.2813277778,21.1044666667,28.8201666667,31.1401333333,29.1696666667,34.4378666667,17.8705333333
755.36,28.8983333333,42.0587,39.3848666667,34.0671666667,21.9302,29.6419259259,31.8214,30.004,35.4081333333,18.8358666667
755.67,28.7691333333,42.3203333333,39.0718,34.3994333333,22.494,29.9199851852,32.0944,30.23,35.456,18.8963
755.99,29.156,42.6816666667,39.5142666667,34.8698111111,22.8334666667,30.3671555555,32.5804,30.6335333334,35.7174,19.4777
756.30,28.8424666667,42.5165333333,39.0681333333,34.5417166667,22.3604666667,30.0588666667,32.1839333333,30.3694666667,35.5418666667,18.8792666667
756.62,29.3009333333,42.8924,39.5839333333,34.7206888889,22.5801333333,30.5918962963,32.3223333333,30.6159333334,35.7344666667,19.1989
756.93,29.3324,42.8497333333,39.2974666667,34.6420944444,22.7651333333,30.5822814815,31.9073333333,30.3988,35.6522,19.5207333333
757.24,29.7694666666,42.8949,39.5432666667,35.2428333333,23.1893333333,30.9657481482,32.2758666667,31.0000666667,35.9258,19.9546
757.56,29.7381333333,43.0653333333,39.9174,35.2112,23.0922,31.0704703704,32.1955333333,30.9873333333,36.0048666667,20.0329333333
757.87,30.2507333333,43.2695333333,40.0576,35.6103555556,22.9758,31.4477518518,32.1866,31.3851333333,36.1364,20.3680333333
758.18,30.6544,43.6420666667,40.3394666667,35.6706055556,23.0143333333,31.755362963,32.0574,31.5459333333,36.4784666667,20.6809333333
758.50,30.2834666667,43.5216666667,40.3434666666,35.5115444444,22.727,31.6715370371,31.8601333333,31.3594,36.168,20.2978333333
758.81,29.9085333333,43.2835666667,40.1038666667,35.2705555556,22.1654,31.0948666667,31.4130666667,31.0266,35.8312666667,20.0331666667
759.13,29.5477333333,43.1071666667,40.2009333333,35.0582055556,21.8048,30.8894814815,31.0427333333,30.6657333333,35.6616,19.4431
759.44,29.4768,43.1750666667,40.3291333333,34.9450666667,21.6582666667,30.7768259259,31.0845333333,30.7511333333,35.7172,19.1286666667
759.75,29.6732,43.2384333333,40.6366666667,34.9974277778,21.7372,30.7888925926,31.0477333333,30.9466666667,35.7115333333,19.4118
760.07,29.505,43.0859333334,40.1691333333,34.7887277778,21.5140666667,30.6253407407,30.7054666667,30.8168,35.3381333333,19.4017333333
760.38,29.4447333333,42.9892,39.963,34.6328388889,21.4014,30.6717222222,30.9854,30.8952666667,35.3083333333,19.1928
760.69,29.098,43.0115,39.4786666667,34.0996944444,20.9977333333,30.0991333333,30.6332666667,30.4785333333,35.2067333333,18.7393
761.01,29.8695333333,43.3630666667,39.8656,34.6059111111,21.5658666667,30.6698259259,31.2019333333,31.2494,35.508,19.3932
761.32,29.5638666667,43.2832,39.9036,34.7413277778,21.6667333333,30.5047037037,31.2306,31.1110666667,35.7022666667,19.2747666667
761.63,29.6108,43.5299,40.189,35.1538777778,22.2061333333,30.7970740741,31.6944,31.3163333333,35.9252,19.6125666667
761.94,29.9714666667,43.8763333333,40.6110666667,35.3667388889,22.4294666667,31.0134148148,31.8827333333,31.4469333333,36.0985333333,19.8729666667
762.26,29.8075333333,43.6857,40.402,35.3124055556,22.3334,31.1509814815,31.8419333333,31.3882666666,35.9931333333,19.6032666667
762.57,29.9361333333,43.3235333333,40.0033333333,35.0502277778,22.1576666667,31.1292740741,31.7658,31.2837333333,35.8156666667,19.6918333333
762.88,30.0848666667,43.2376666667,40.0816,35.1250222222,22.3218,31.1196296297,31.7592,31.1593333333,35.7052,19.6952666667
763.20,30.7014,43.5783333333,40.1187333333,35.6446,22.9696666667,31.6086333333,32.244,31.4772,36.3152666667,20.1902666667
763.51,31.2060666666,43.7939666667,40.4500666667,35.8522222222,23.4742,31.749362963,32.7693333333,31.8782666667,36.8017333333,20.5565
763.82,31.2764,44.0395333333,40.6716666667,36.1129111111,23.5110666667,31.7924925926,32.6974666667,32.0436,36.9518666667,20.6688666667
764.14,31.2834666667,43.9177666667,40.5437333333,36.08175,23.5290666667,31.9202666667,32.5862,32.0215333333,36.8505333333,20.4422666667
764.45,31.0287333333,43.9666666667,40.2381333334,36.0722555556,23.3148666667,31.6868296296,32.5214666667,31.8528666667,36.8315333333,20.2611
764.76,31.1746666667,43.709,40.1909333333,35.9964444444,23.5197333333,31.7674518519,32.6712,31.8614,36.7883333333,20.4141333333
765.07,31.8264,43.7832333333,40.5626666667,36.40065,24.0278666667,32.3375481481,33.028,32.5163333333,37.072,20.8266333333
765.39,31.9979333333,43.7835333333,40.2690666667,36.3133,23.966,32.3120888889,33.0144,32.4432,37.0170666667,20.6410666667
765.70,32.0208666667,43.9896333333,40.3014,36.1061333333,24.0519333333,32.0758222222,32.9973333333,32.4224666667,36.9872,20.4243
766.01,32.0745333333,44.5774,40.6126,36.4156611111,24.0753333333,32.4231148148,33.2594,32.7351333333,37.2646,20.3726666667
766.32,31.7767333333,44.4262666667,40.1690666667,36.38075,23.8404666667,32.4745333333,32.9993333333,32.9717333333,37.1620666667,20.2929
766.64,30.6649333333,43.6084666667,39.4498666667,35.4822833333,22.6182666667,31.5116407407,32.07,32.0284,36.0142,19.1599333333
766.95,30.3447333333,43.6213666666,39.4109333333,35.4541055556,22.2948,31.6080518518,31.8151333333,31.8629333333,35.5804,18.7151
767.26,30.7228666667,43.8183333333,39.5694,35.5852888889,22.5696666667,32.2486703704,32.3497333333,32.1142,35.4723333333,18.9372666667
767.57,30.713,43.8048333333,39.8673333333,35.7212611111,22.5633333333,32.3496814815,32.3573333333,32.0918666667,35.167,19.1946666667
767.88,30.3350666667,43.2674,39.7798666666,35.4491888889,22.1226666667,32.0045592593,31.8073333333,31.7779333333,34.6197333333,18.4348666667
768.20,29.2700666667,42.8441333333,39.0476666666,34.6597944444,20.9420666666,31.065037037,30.9316666667,31.1698,33.499,17.1841
768.51,28.4389333333,42.6859,38.6940666667,33.9757944444,19.7202666667,30.1279703704,30.3704666667,30.2826,32.8558666667,16.0356333333
768.82,28.5898,42.7257333333,39.0915333333,34.1955222222,20.156,30.4781222222,30.7693333333,30.8195333334,33.0768666667,17.0513
769.13,28.4619333333,42.1185666667,38.8336,34.0828444444,19.7140666667,30.0731814815,30.6346,30.8231333333,32.6014,17.0782
769.44,28.4000666667,41.5653,38.5680666667,33.6226222222,19.7448,29.5795740741,30.2899333334,30.4696666667,31.7971333334,16.739
769.76,29.1915333333,41.9273333333,39.1095333333,33.9423222222,20.4394666667,30.0202703704,31.2595333333,30.621,32.2027333333,17.1676666667
770.07,30.0387333333,42.4961666667,40.0359333333,34.8977111111,21.3334,30.8179074074,32.2154,31.5994666667,33.0104,18.0178333333
770.38,29.321,41.6606,39.4382,34.2715833333,20.6728,30.1891962963,32.1418,30.895,32.9014,17.1449666667
770.69,29.1302666666,41.3339,39.2078666667,33.7784444444,20.6314,29.4005444445,31.7795333333,30.7088,32.6957333333,17.4745
771.00,29.6958,41.7411333333,39.6337333333,34.0782833333,21.2166,29.9729555555,32.1166666667,31.1298,33.4512,18.1438666667
771.32,29.5038666667,41.5767666667,39.4566,33.6124833333,21.1059333333,29.8255444445,32.3728,31.0648666667,33.8198666667,18.1074333333
771.63,30.3158666667,42.2455,40.0383333333,33.7963777778,21.4480666666,30.2343666667,32.925,31.4258666667,34.6475333333,18.6190333333
771.94,29.5129333333,40.8918333333,38.8994,32.9791444444,20.8222666667,29.2209148148,32.062,30.5124,34.0543333333,17.9694333333
772.25,29.9004,41.302,38.9649333333,33.1313944444,21.0864666667,29.3881518519,32.2661333333,30.6396,34.5483333333,17.4735666667
772.56,30.1534666667,42.1124,39.5690666667,33.6859777778,21.6390666667,30.3532296296,33.0265333333,31.1263333333,35.3053333333,17.3360333333
772.87,30.496,42.2719333333,39.5105333333,34.0727944444,21.9974666667,30.4270592592,33.0424,31.1641333333,35.7273333333,17.3578333333
773.18,30.1928666667,42.3045333333,39.1607333333,33.6757,21.6108,30.160262963,32.3045333333,30.8967333333,35.7563333333,17.1267666667
773.50,29.7880666667,41.6145333333,38.4190666667,32.8555555556,21.1907333333,29.3372296296,31.4766,30.2724666667,35.1161333333,16.5555666667
773.81,29.8857333333,41.2229333333,37.7083333333,32.8315777778,20.6854,28.5831703704,30.6652666667,29.832,34.1264,16.8851
774.12,30.0137333333,41.3854666667,37.4623333333,33.7231777778,21.0012666667,28.7637740741,30.3292666667,29.6572,34.7188666667,16.5501666667
774.43,30.3235333333,42.1307,37.799,34.3499611111,21.3501333333,28.7281925926,30.8158666667,30.3235333333,35.0703333333,16.3817
774.74,31.0546,42.822,38.6878,35.2280333333,22.6384,29.6929925926,31.8378666667,30.9136,35.6824666667,17.3579
775.05,30.6068,42.1876333333,37.9158666667,34.9625611111,22.6481333333,29.4295037037,31.5561333333,30.778,35.3175333334,17.0128333333
775.36,31.1256,42.6711666667,38.3206666667,35.6440666667,22.8083333333,30.0507962963,31.9724666667,31.2413333333,35.3674666667,17.5967333333
775.67,30.624,42.2944333333,38.0763333333,35.6888944444,22.1808,29.7160148148,31.5712,30.7268666667,34.9852,17.3641666667
775.98,29.9363333333,41.3804333333,37.4335333333,35.0524222222,21.3992666667,28.7354666667,30.2655333333,29.6594666667,33.8495333333,16.9134
776.30,30.2594,42.067,38.6116,35.5969,21.762,29.7174407407,30.8772,30.6939333333,34.3400666667,17.7575666667
776.61,29.9391333333,41.9977,38.5008,35.67925,21.5982,29.5319629629,30.7152,30.3575333333,33.9116666667,17.9108666667
776.92,29.8034666667,42.4161,38.6512,35.7456277778,21.8652666667,29.7765518518,30.6204666667,30.8209333333,34.2968,18.5319333333
777.23,30.5790666667,43.6326,40.0153333333,36.5388166667,23.3218,31.402062963,32.1903333333,32.2976666667,35.6272,19.6777333333
777.54,31.297,44.0726666667,41.3550666667,36.9479944445,23.585,32.7354296296,33.2018666667,33.5966,36.1285333333,20.7007
777.85,30.3695333333,43.0177333333,40.5696,35.5234111111,22.602,31.8877185185,32.2555333333,32.502,35.4580666667,19.9691333333
778.16,29.7094,42.3127,39.587,35.1446444444,21.4068,31.6203037037,31.4907333333,31.8348666667,34.7400666666,19.5335
778.47,30.8532,43.3105333333,40.7963333333,36.6812111111,22.6545333333,33.0464037037,32.5370666667,32.8858666667,35.8438666667,20.8382666667
778.78,31.5838666667,44.2774333333,41.6184666667,37.4245388889,23.2756666667,33.630337037,33.4489333333,33.896,36.5626,21.5027333333
779.09,31.2714,43.6462333333,40.9623333333,36.3866944444,22.6881333333,32.9250296296,32.7454,33.6540666667,35.8075333333,21.2293666667
779.40,32.719,44.2549333333,41.6079333333,37.1507888889,23.6708666667,34.0164518519,34.0918,34.6758,37.2999333333,22.5746666667
779.71,32.8864666667,44.1970666667,41.3182666667,37.1022611111,23.7424,33.8164592592,34.4545333333,34.4924666667,37.8258,22.9771333333
780.02,33.0083333333,43.6658666667,41.5494,37.3847055556,23.7869333333,33.9149333333,34.5352,34.7922666667,37.7477333333,23.1256
780.33,32.5622666667,42.4072333333,40.9296,36.6068833333,22.842,33.1209370371,34.1193333333,33.6280666667,36.6289333333,22.3771333333
780.64,32.2046,41.735,40.5682,36.5460333333,22.394,32.8796333333,33.9165333333,33.447,36.5454,21.6741666667
780.95,31.6214666667,41.2857333333,39.6907333333,35.8193166667,22.1946,31.9587296296,33.4388,32.5037333333,35.8897333333,21.0444
781.26,30.6742666666,40.1930666667,38.5454666667,35.4104833333,21.553,31.2212814815,33.1440666667,31.6894,34.7802666667,20.0569
781.57,31.3714666667,40.8543333333,39.3104,35.8008055555,22.6206,31.4435925926,33.1034,32.0996666667,35.6245333333,20.7280333333
781.88,31.8194666667,41.3991,39.4724666667,35.7105166667,22.7216,31.4094740741,33.8685333333,32.4312,35.7262666667,21.3381333333
782.19,31.6172,40.9871333333,39.3924666667,35.3152111111,23.1966666667,31.1722888889,33.4015333333,31.921,35.9074,21.4580333333
782.50,33.3486666667,42.7004,41.1891333333,37.3801388889,25.1476,33.1753444445,35.4507333333,33.2873333333,37.4684,23.2756666667
782.81,34.2242,42.9992,41.9508,38.3026611111,25.7296,33.710262963,35.6835333333,33.7404,37.8186,24.0361
783.12,34.6194,42.8274,41.9634666667,38.4766055556,25.974,34.1501925926,35.7913333333,33.9573333333,37.9070666667,24.6765333333
783.43,35.9298,43.9532,42.9394666667,39.4067944444,27.1344666667,35.1665444445,36.8420666667,34.8303333333,39.5634,25.7036666667
783.74,37.509,46.1802666667,44.7845333333,41.2738222222,29.0471333333,37.1790518519,38.9718,36.8366,41.376,27.0502
784.05,38.4870666667,46.7921333333,45.6957333333,41.8365722222,29.9837333333,37.4398074074,39.3123333333,37.3382,42.0307333333,27.7467666667
784.36,38.1068,45.9323666667,45.3690666667,41.6828777778,29.4817333333,36.8842592592,39.2329333333,36.9563333333,41.7218,27.1889
784.67,38.3251333333,45.6473,45.0081333333,41.2411277778,29.4095333333,36.6223,38.6730666667,36.5047333333,41.6182,28.0501333333
784.98,37.8374,44.8089,44.3088,40.2403722222,28.5447333333,35.976537037,38.439,36.065,40.7642,27.7684
785.29,37.1333333333,44.6666666666,44.1333333333,40.4534722222,27.8333333334,35.9800925926,37.5333333333,35.475,40.7333333333,26.6541666667
785.60,36.9282666667,45.1307666667,44.1760666667,40.5383222222,27.4636666667,36.026562963,37.5425333333,35.658,40.2076,26.4383333333
785.91,34.9587333333,43.3292,42.2110666667,38.9369666667,25.6600666667,33.6083148148,35.5032666667,34.2986,38.8777333333,24.6742
786.22,33.3738666667,42.2100333333,40.8808666667,37.1750166667,24.6303333333,32.2791777778,34.6664666667,33.2283333333,37.6726666667,23.3052
786.53,32.4215333333,41.5223,40.5861333333,36.4252277778,24.249,31.2358481481,33.4555333333,32.3972666666,36.5568666667,22.1367333333
786.84,30.4262,40.3943,39.2115333333,34.2201722222,22.7000666667,29.7987666667,32.0589333333,31.1828,34.4562666667,20.3425666667
787.14,29.5260666667,39.4945333333,38.5071333333,33.7651555555,22.2748666667,29.0323518519,31.0664666667,30.4423333333,33.8546666667,19.7788333333
787.45,29.5346666667,39.6340333333,38.1158666667,33.7457833333,22.5704,29.4545777778,30.9992,30.4729333333,33.8292,19.8552333333
787.76,29.6093333333,40.0871666667,38.3542,33.6386555556,22.1918666666,29.4206555556,30.6560666667,30.0948,34.0082666667,19.6170333333
788.07,31.1237333333,41.8541,40.8702,35.2093555556,23.5792,31.0416962963,32.4027333333,32.0469333333,35.7397333333,20.7265333333
788.38,31.4265333333,42.1153666667,41.3558,35.5537,23.9479333333,31.5660259259,32.9832666667,32.447,35.985,21.0168666667
788.69,32.3821333333,42.4478666667,42.0636666667,35.8203055556,25.1007333333,31.7212777778,33.7211333333,33.2162,36.3337333333,21.9833
789.00,32.1716666667,41.7685333333,41.8793333333,35.6195611111,24.7280666667,31.3611074074,33.5033333333,33.0816666667,36.2263333333,21.4687666667
789.31,31.6685333333,41.2864333333,41.4682,34.7925777778,24.2830666667,31.0169037037,32.8642,32.327,35.4900666667,20.9308666667
789.62,32.7714,42.2942333333,42.5172,36.1420111111,25.6658666667,32.4639407407,34.0877333333,33.5797333333,36.428,22.0862666667
789.92,33.8676666667,43.9551666667,43.4608666667,37.1749055556,26.1883333333,33.5988407407,35.9171333334,34.4658,37.8389333333,22.7271333333
790.23,35.1543333333,44.7774333333,44.5488,38.7219166667,27.485,34.5461185185,37.152,35.4030666667,39.0373333333,23.9429666667
790.54,35.041,44.7303,43.9869333333,37.9868333333,26.7729333333,34.3454888889,36.6258,34.8856,38.2026,23.8482
790.85,34.786,45.0411333333,44.2456666667,37.9154166667,26.0008,33.5778407408,36.3078666667,34.7945333333,38.0026666667,23.4328
791.16,36.4616666667,46.5417333333,45.7396666667,39.1481166667,27.5043333333,35.1868,37.7541333333,36.9251333333,39.5098,25.5080333333
791.47,35.021,45.4544333333,43.7760666667,37.57435,25.7622666667,33.4534259259,36.4662,35.2727333333,37.5478,23.5059666667
791.78,35.8186666667,46.9686333333,44.7465333333,39.0766611111,26.5594666667,34.5148148148,36.5302666667,36.1305333333,38.5965333333,23.5672666667
792.08,35.3194666667,46.9715333333,44.346,38.7292444444,26.6274,35.0114703704,36.1847333334,35.7422666667,38.5054666667,24.1149666667
792.39,36.8339333333,48.348,45.7128,39.9868944444,28.6922,36.9207074074,37.532,36.7356,39.9214666667,25.5606
792.70,39.0561333333,50.4273,48.3158666667,42.3671444444,30.7302666667,38.9337074074,40.2284,38.6388,41.9770666667,26.8503666667
793.01,37.9892666667,50.2624666667,47.9939333333,41.7500333333,29.6781333333,38.2572,39.5146,38.0386,41.7334666667,26.964
793.32,37.2416666667,49.3127333333,47.5536,41.2110222222,29.3082,37.5644740741,38.5184666667,37.5243333333,41.1402,26.5936
793.62,38.2024,50.0346,47.8815333333,41.6839722222,29.7283333333,38.1761481481,38.9036666667,37.4815333334,42.2124,27.2147666667
793.93,39.0266,50.7721,48.7316,42.9933722222,30.7079333333,39.0783814815,40.1375333333,38.2300666667,43.3137333333,27.6842333333
794.24,37.8,49.8618,47.8475333333,41.9563333333,30.4665333333,38.9354555556,39.7809333333,37.2572,42.438,27.6429
794.55,36.0634666667,48.3592333333,45.8158,40.9834111111,29.0601333333,37.1850037037,38.3637333333,35.8859333333,40.5889333333,25.9513666667
794.86,37.5889333333,49.4602,46.9814,43.0260777778,30.9222,39.1697962963,39.3072,37.292,42.3842666667,27.7193333333
795.16,38.0183333333,49.5870666667,47.4229333333,43.0588388889,31.2299333333,39.3940111111,40.2346666667,37.4012666667,42.486,28.6527
795.47,37.4712,48.7885666667,46.7108666667,42.6731111111,29.8938666667,38.0734962963,40.0972666667,36.7463333333,41.9542,27.1352333333
795.78,36.4022,48.2937666667,45.8376666667,42.3251666667,28.7037333333,36.814737037,39.4446666667,36.0669333333,41.0671333333,26.0891
796.09,36.2478,47.4999,45.0785333333,41.6156722222,27.9232666667,36.6580962963,38.9616,35.5846,40.4101333333,26.0558
796.40,36.4996,47.7001333333,45.0836,41.5273277778,28.1353333333,36.8118481481,38.716,35.2947333333,40.2815333333,24.9428333333
796.70,35.9927333333,46.6446333333,44.3416666667,40.7075111111,26.9660666667,36.0492888889,38.4588,34.619,39.2162,23.6019
797.01,35.4112,46.2378333333,44.5092,40.2269166667,26.8523333333,35.6301407407,38.7443333333,35.0750666667,38.4084666667,23.4571666667
797.32,35.4911333333,46.2042,44.4562,39.7234166667,27.0364666667,35.6225148148,38.4236666667,34.9274,38.3620666667,23.7738
797.63,36.496,46.2758666667,45.1752,40.6521388889,27.6729333333,36.2124444445,38.8588666667,35.8222666667,38.9398666667,24.2407333333
797.93,37.5878666667,46.8068,46.2781333334,41.1366166667,29.2140666667,37.9913740741,40.0632,36.4046,39.8824,24.5075
798.24,37.0802666667,46.4337,45.9154,40.7949555556,27.9695333333,37.4148222222,40.1712666667,35.7964666667,39.258,23.2429666667
798.55,35.2821333333,44.5538666667,43.4828666667,38.7971388889,26.2420666667,35.3947259259,37.7519333333,34.2209333333,37.4432666667,21.1962666667
798.85,36.3196,45.3398333333,44.2035333333,39.0545666667,27.1705333333,36.3375,37.6414666666,34.3413333333,37.6319333333,22.3918333333
799.16,37.4248666667,45.8511666667,44.8544666667,39.3228944444,28.5550666667,37.5626481482,38.8172666667,35.1741333333,38.1784,23.5527
799.47,36.9764,46.0891666667,44.6853333333,39.8402944444,29.3709333333,37.8851814815,39.4648666666,35.9344,39.0142,23.6571666667
799.78,36.695,45.8212666667,43.7036666667,39.1634666667,29.1262,37.3477518519,39.4586,35.7834,38.9458,23.7226333333
800.08,37.5543333333,46.9593,44.4759333333,39.9355055556,30.9348,38.3421629629,40.1888666667,36.9404,40.1322,25.6515333333
800.39,38.4166666667,47.6634,44.7878,40.9354666667,31.4258666667,38.9159111111,40.0763333333,37.2055333333,41.0012666667,25.9799
