wavelength,Back_ButAurf,Belly_ButAurf,Breast_ButAurf,Crissum_ButAurf,Crown_ButAurf,DorTail_ButAurf,Patch10_ButAurf,Patch11_ButAurf,Patch12_ButAurf,Rump_ButAurf,Throat_ButAurf,WingTip_ButAurf
242.29,3.02720000001,1.70066666668,-1.19033333333,0.476266666673,3.1292,6.07136666667,15.1020666667,2.585,4.45573333333,2.00666666667,1.05433333333,6.63280000001
242.67,5.0794,3.68246666667,0.571333333333,1.52373333333,4.57146666667,7.2222,16.4126,3.87299999999,4.98413333333,4.09526666666,1.84120000001,7.46046666666
243.05,4.40260000001,3.61640000001,-0.0315333333354,0.849133333334,4.49686666667,6.6824,16.1006666667,3.14473333333,3.58486666667,3.99373333333,0.660466666667,6.0692
243.42,3.0416,2.24273333333,-1.04453333333,0.153733333327,3.62513333334,5.89860000001,15.4224666667,2.21206666666,1.7206,3.28719999999,-1.2596,4.7004
243.80,2.3242,1.89600000001,-1.89606666667,-0.366933333333,2.75233333334,5.51989999999,15.5352,2.263,0.672800000002,3.88373333333,-1.65133333333,3.8532
244.17,1.30226666667,1.05433333334,-2.6046,-0.6202,1.42626666667,4.57373333333,15.4418666667,1.2402,-0.992266666664,3.41086666666,-2.66673333333,3.03873333333
244.55,-0.342799999993,0.436133333332,-3.30226666667,-0.778799999999,0.529666666668,3.25563333333,15.5141333333,0.996799999999,-1.61993333333,2.46100000001,-3.271,1.9936
244.92,-0.8632,0.00013333334,-4.07746666667,-1.78566666666,0.208333333334,2.738,15.4762666667,0.178533333334,-2.6488,1.45833333334,-4.25606666667,1.131
245.30,-0.392066666666,0.78433333334,-3.6974,-1.23233333333,0.336066666666,2.94116666667,15.9944,0.168000000001,-1.9048,1.09239999999,-3.92153333333,1.00833333333
245.67,-1.34906666667,0.581999999998,-4.28573333333,-1.32266666667,0.290866666668,2.75143333333,16.7989333333,-1.0052,-2.2752,0.3704,-4.70893333333,0.635066666666
246.05,-0.139866666672,1.04906666667,-3.10033333333,-0.233,1.9814,3.18183333334,18.0185333334,0.279733333333,-0.769199999999,1.46853333333,-3.753,1.6084
246.42,-0.465666666672,0.423333333331,-3.1534,-0.931133333334,1.651,2.47616666667,18.3069333333,0.0423333333354,-0.507799999998,1.2698,-3.80953333333,1.50273333333
246.79,-0.821133333334,-0.0391333333306,-3.4408,-1.13393333333,1.66173333333,1.81813333333,18.2406,-0.449599999999,-0.527866666667,0.958200000001,-3.67553333333,1.56393333333
247.17,1.13173333334,1.22026666667,-1.69766666667,0.760333333333,3.64286666667,3.49233333333,19.7878,1.27313333333,1.71533333333,2.51113333333,-1.41473333333,3.90806666667
247.54,1.81053333333,1.26893333333,-1.4044,1.04906666667,4.24713333333,3.73103333334,20.237,1.35373333333,2.04746666666,2.6734,-0.693666666664,4.07786666667
247.92,0.988466666667,0.485733333333,-1.9934,0.234466666666,3.9866,2.98990000001,19.9497333333,0.284733333336,1.57446666667,1.64153333333,-1.3066,3.283
248.29,0.940533333335,0.0329999999981,-2.72273333333,-0.2806,3.9604,2.7806,19.7524,-0.346533333334,1.00666666667,0.825066666667,-1.45213333333,2.72286666667
248.67,1.41913333333,-0.231000000001,-3.30026666667,-0.544666666669,4.09246666667,2.8053,19.7854666667,-0.164933333332,0.726066666668,0.544533333333,-1.69973333333,2.22773333333
249.04,1.74733333334,-0.390133333332,-3.69806666666,-0.661466666667,4.15613333333,2.4343,19.8643333333,-0.305266666667,0.882066666666,0.848066666667,-1.79813333333,1.89973333333
249.42,1.56019999999,-0.726866666667,-4.04246666667,-0.691466666667,3.95386666667,2.30493333333,19.7519333333,-0.2128,0.691533333334,0.762533333332,-2.09193333333,1.5958
249.79,2.40740000001,-0.555533333334,-3.72226666667,0.092666666666,4.38893333333,2.75003333334,19.9444666667,0.222199999998,0.907333333334,1.1296,-1.9814,1.92593333333
250.17,1.5354,-1.0706,-4.72726666667,-0.363599999998,3.51513333333,2.47463333333,20.0000666667,-0.646399999999,0.121133333332,0.5656,-2.94953333333,1.495
250.54,1.08586666667,-1.1292,-5.36366666666,-0.195466666666,3.43100000001,2.55156666667,19.5005333333,-0.759999999999,-0.217200000001,0.021733333334,-3.53973333333,1.12913333333
250.92,1.23453333334,-1.03253333333,-5.54446666667,0.246933333334,3.38946666666,2.78323333333,19.1470666667,-0.269333333333,0.134666666667,-0.157066666666,-3.4568,1.30193333333
251.29,0.218133333333,-1.57573333334,-7.12726666667,-0.824333333333,2.52106666667,1.12716666667,18.5212666667,-1.0182,-1.09093333333,-1.21206666667,-4.5818,-0.0242000000006
251.66,-0.192600000007,-1.13113333333,-6.42586666666,-0.433266666668,2.83993333334,1.05893333333,18.1227333333,-1.03486666667,-0.673866666667,-1.03493333333,-4.23586666667,0.360933333333
252.04,1.87426666668,0.593,-4.24666666667,2.1588,5.10073333334,2.88256666667,19.9051333333,1.49473333333,1.68453333334,1.49473333334,-2.3724,2.89433333333
252.41,1.76826666667,1.21860000001,-3.2736,2.58066666667,5.47193333333,2.48513333333,20.8602,2.53293333333,2.48506666667,2.55673333333,-2.55686666667,3.7514
252.79,2.98940000001,3.06053333334,-1.13873333333,4.29413333333,6.95133333334,4.12806666667,22.4436,3.86706666667,4.53133333333,4.50773333333,-0.688133333333,6.50073333333
253.16,2.81953333333,2.41333333334,-0.3106,4.61173333333,7.6702,3.8111,22.7718,4.2294,4.564,4.30120000001,-0.3346,7.52693333334
253.54,4.25106666666,3.40586666667,1.0628,5.89373333334,8.88886666666,4.58936666667,24.2028,5.3864,5.6038,4.97573333334,0.652133333333,9.54099999999
253.91,4.21046666667,3.7344,1.22813333333,5.93973333333,9.42346666667,4.2857,24.9121333333,5.5138,6.21553333335,5.26319999999,0.826999999999,9.8748
254.28,5.14793333333,4.73640000001,2.44526666667,6.89839999999,9.96133333333,5.21250000001,26.0232666667,6.3578,7.18153333334,5.63713333334,1.9304,10.6306
254.66,4.7504,3.64373333333,1.80826666667,6.50453333333,9.5816,4.3185,26.4779333333,5.31706666667,6.63966666666,4.48053333334,1.26866666667,10.1754
255.03,3.85506666667,2.57973333333,1.59419999999,6.23179999999,9.65206666667,3.4059,26.9854,3.76806666667,5.21746666667,3.59426666667,-0.3478,9.33326666667
255.41,2.61260000001,1.20119999999,1.47146666667,6.21613333333,8.52853333333,2.97303333333,27.2372,2.34233333333,4.50439999999,2.64266666667,-1.952,8.49860000001
255.78,3.81853333334,2.22226666665,2.22213333333,7.73079999999,9.108,4.1001,29.2331333333,3.63066666667,6.25980000001,3.00473333333,-1.34586666667,9.35833333333
256.15,2.53086666667,1.17286666666,1.20366666667,5.86406666666,7.43813333333,2.3765,27.0986,2.25306666667,4.44446666667,0.74073333334,-3.39493333333,7.03713333334
256.53,3.28880000001,1.65933333333,1.7778,6.34066666667,8.97766666667,3.9258,27.1110666667,2.8148,5.54066666667,1.33313333333,-1.7186,7.67406666667
256.90,2.96593333333,1.00673333333,1.30613333333,5.46939999999,8.38086666666,2.93866666667,25.1972666667,2.23133333333,4.81639999999,1.19739999999,-1.79586666667,6.25846666667
257.28,3.79906666667,2.18133333333,1.76473333333,5.71073333334,8.70106666667,3.4681,24.6813333333,2.5,4.9264,2.18133333333,-0.6372,6.27446666667
257.65,2.01753333334,1.03066666666,0.679933333332,4.27633333333,8.39906666667,2.3794,23.2894,1.16226666667,3.64033333333,0.745666666666,-1.60086666667,4.38593333334
258.02,1.38886666667,0.926,0.388799999999,3.49986666666,8.20373333334,2.23143333333,22.1851333333,1.389,3.18513333333,0.648199999998,-1.55546666667,4.00006666667
258.40,1.7884,1.6158,0.486199999999,3.49819999999,8.53333333334,2.33726666667,21.5844,1.92926666667,3.5294,1.31773333333,-0.768666666667,4.34506666666
258.77,2.66953333333,2.75153333333,1.50586666667,4.09306666666,9.81526666667,3.2718,21.8344666667,3.0116,4.0932,2.5188,0.287533333334,5.4346
259.15,2.90666666667,3.04266666667,1.8058,4.03233333333,10.1424,3.53126666667,21.9294,3.35186666667,4.6012,2.96853333333,1.0266,5.7514
259.52,3.62413333333,3.7806,2.5392,4.64206666666,11.0961333333,4.3848,21.8679333333,4.11626666667,5.3356,3.8702,2.15886666667,6.61066666667
259.89,3.05973333334,3.0918,2.06113333333,3.88606666667,10.9608666667,3.64993333333,21.3204666667,3.66073333333,4.43373333333,3.40306666667,1.68546666667,6.044
260.27,3.0304,2.85253333333,2.2048,3.80366666667,11.233,3.5318,21.6717333333,3.4588,4.59766666667,3.34373333333,1.7138,5.9248
260.64,3.16926666667,2.6666,2.23593333333,3.85646666667,11.0564,3.33336666667,21.2615333333,3.2924,4.59493333333,3.10773333333,1.57933333334,5.69226666667
261.01,2.866,2.39866666667,2.13906666667,3.73826666667,11.1318666667,3.1412,21.5367333333,2.9492,4.3406,2.58573333333,1.19426666666,5.49333333333
261.39,3.37006666667,3.0246,2.78393333333,4.16533333333,11.8262666667,3.977,22.0512666667,3.54806666667,4.6572,3.11886666667,1.44433333333,6.03853333333
261.76,4.12133333333,3.6528,3.51433333333,4.61126666667,12.3322666667,4.45153333333,22.3537333333,4.13213333333,5.13306666667,4.03619999999,2.12993333333,6.54966666667
262.13,5.32186666667,4.4858,4.6778,5.45786666667,13.209,5.0225,23.1638666667,4.89273333333,5.6384,5.01693333333,3.0734,7.23173333333
262.51,5.74913333333,4.59933333333,5.18653333334,5.73700000001,13.9083333333,5.2844,23.4618,5.22333333333,5.6758,5.46780000001,3.2294,7.29053333333
262.88,5.74886666667,4.4806,5.47913333333,5.68153333333,13.6977333333,4.838,23.4954,4.9662,5.6274,5.30353333333,3.06346666667,7.00406666667
263.25,6.98693333333,5.4876,6.68126666667,6.36106666666,14.4978,5.74966666667,24.3086,6.20093333334,6.28833333333,5.92419999999,3.78453333333,7.64186666666
263.63,6.36206666667,4.58346666667,6.00959999999,5.44866666667,13.766,4.27073333333,23.6698666667,5.4648,5.08013333333,4.77566666667,2.66013333333,6.13786666667
264.00,7.60233333333,5.88133333334,7.1344,6.73346666666,14.7702666666,5.65586666667,24.6784,6.28246666667,6.23213333333,5.88146666667,3.70926666667,7.15113333333
264.37,7.52960000001,6.22666666667,7.05573333333,6.8358,14.4839333333,6.04059999999,24.2809333333,6.75126666667,5.753,6.20979999999,4.1456,7.36033333333
264.75,7.97033333333,6.99666666666,8.1684,7.40933333333,14.9999333333,6.69133333333,24.8349333333,7.52479999999,6.1882,7.24426666666,5.0494,8.13526666667
265.12,9.14466666667,7.96160000001,9.32053333333,8.47333333333,16.0511333333,7.89776666666,25.5316,8.66493333334,7.338,8.52113333333,6.41086666667,9.09680000001
265.49,8.84666666667,7.47233333333,9.13106666667,8.2466,15.7504666667,7.89089999999,25.8135333333,8.56246666666,7.69353333333,8.21486666667,6.1454,8.75206666667
265.87,7.18553333334,5.99053333333,7.57866666667,7.24839999999,14.4968666667,6.46229999999,24.7484,7.0912,6.50953333333,6.65093333333,4.88993333333,7.45286666666
266.24,5.51393333333,4.64173333333,6.18386666666,6.0124,13.9097333333,5.8179,24.2679333334,5.45166666667,5.65413333334,4.95326666667,3.89406666667,6.3084
266.61,4.6776,3.63626666666,5.47013333334,5.29913333333,13.2557333334,4.88746666667,24.2114,4.19593333333,4.66206666667,3.69846666666,2.9216,5.33026666667
266.98,4.57013333333,3.27306666667,5.35446666667,5.1734,13.3786,5.20363333333,24.359,4.46446666667,4.81153333333,3.43893333333,2.82053333333,4.97733333333
267.36,3.94073333333,2.65193333333,4.963,5.24446666667,12.8888666667,4.89633333333,24.1926,3.9704,4.74066666667,3.24453333334,2.6964,4.68146666667
267.73,4.5644,3.39813333333,5.961,5.68746666667,13.3045333333,5.8171,25.0971333333,4.39173333334,5.32746666667,3.81573333333,3.1966,5.4716
268.10,4.78993333333,3.65553333333,6.30253333333,5.99433333333,13.5153333333,5.77726666667,25.1960666667,4.888,5.6302,3.94953333333,3.6274,5.61633333333
268.48,5.8936,4.78946666667,7.59146666667,6.99793333333,14.4238666667,6.97043333334,25.9074666667,5.45206666666,6.7634,4.679,4.3892,6.708
268.85,5.23926666667,3.88093333333,6.445,6.02913333333,13.8600666667,6.341,25.447,4.47673333333,5.9598,3.47886666667,3.4788,5.91826666667
269.22,4.7164,3.83126666667,5.906,5.21446666667,13.4440666667,6.07196666667,25.1729333333,3.8312,5.24193333333,2.9184,3.2642,5.65693333333
269.59,4.54906666667,4.19406666667,5.77879999999,4.97266666667,13.552,5.72393333333,24.8907333333,3.49733333333,4.99993333334,2.45906666667,3.85253333333,5.50546666667
269.97,5.4642,4.76953333333,6.453,5.0368,14.0147333333,6.3059,25.157,4.16833333333,5.61126666667,2.95246666667,4.342,5.91846666667
270.34,5.2864,4.32293333333,6.26300000001,4.64846666667,13.2031333333,5.63806666667,23.8150666666,4.02346666667,5.2864,2.8906,3.72386666667,5.7682
270.71,5.79753333333,5.05273333333,6.87766666666,5.28873333333,13.5816,6.2569,23.6747333333,4.8666,6.23213333334,3.87333333333,4.65553333333,6.74113333333
271.09,6.05413333333,5.7178,7.2912,5.6698,13.922,6.68469999999,23.7237333333,5.35746666667,6.47460000001,4.55253333334,5.35726666667,7.68773333333
271.46,6.03513333333,5.7662,7.16973333333,5.5906,13.9767333333,6.80700000001,23.7312,5.47373333333,6.47953333334,4.63166666667,5.29833333333,7.62566666667
271.83,5.36133333333,5.0348,6.35193333333,5.1048,13.613,6.15386666667,23.2284,4.9416,5.9208,4.28913333333,5.0118,7.01633333333
272.20,4.90253333333,4.45586666667,5.95646666667,4.39853333333,13.1844666667,5.93923333333,22.8752,4.559,5.32633333333,4.06653333333,4.55893333333,6.81553333333
272.58,3.844,3.35053333333,4.7964,3.32766666667,12.3006,4.83646666666,22.0309333333,3.45373333333,4.16526666667,3.2932,3.86686666666,5.5996
272.95,4.208,3.85366666667,5.4546,3.96793333333,12.6930666667,5.43160000001,22.3213333334,3.9336,4.50553333333,3.785,4.494,6.09493333333
273.32,4.41773333333,4.10966666667,6.17566666667,4.94293333333,13.0592,5.7876,22.3630666667,4.70326666667,5.09126666667,4.29233333333,4.9886,6.65533333333
273.69,3.90146666667,3.24726666667,5.79453333333,4.79626666667,12.5186,5.4733,21.6178666667,4.40606666667,4.42913333333,3.83233333333,4.23413333333,6.12726666666
274.06,3.87506666667,3.4394,5.80686666667,4.97053333333,12.8150666667,5.9364,21.9788,4.55833333334,4.39346666667,4.01646666667,4.44053333333,6.4076
274.44,4.82013333333,4.64026666667,6.57080000001,5.80333333333,13.9088666667,7.10430000001,23.2494666667,5.6356,5.2518,4.83226666667,5.53953333333,7.24213333334
274.81,4.5794,4.60406666667,6.60526666667,5.70920000001,14.0579333333,7.19453333333,23.1307333334,5.65986666667,4.96013333333,4.37086666667,5.69673333333,7.0472
275.18,4.39406666667,4.1036,6.37626666667,5.44180000001,13.7122,6.88753333333,22.9291333333,5.21453333333,4.84846666667,3.87626666667,5.41666666667,6.21213333333
275.55,4.77293333333,4.64493333333,6.96100000001,5.64313333334,14.0626,7.21056666667,22.9303333333,5.4766,5.18226666666,3.9156,5.86053333333,6.7946
275.93,5.26113333333,5.59633333333,7.56933333333,6.04779999999,14.3132666667,8.03996666667,23.1851333333,5.91886666667,5.69953333333,4.178,6.512,7.58213333333
276.30,5.76053333333,6.09706666667,8.02579999999,6.576,14.5373333333,8.62776666667,23.1844,6.2136,6.03246666666,4.03886666667,6.9644,7.57293333333
276.67,6.70573333333,7.18746666666,8.93226666667,7.474,15.3516,9.60286666666,24.1016666667,7.26546666667,7.30466666666,4.62246666667,7.78653333334,8.5026
277.04,6.7464,7.50333333333,8.96420000001,7.38373333333,15.4449333333,9.62149999999,24.3823333333,7.50333333333,7.35733333333,4.79426666667,8.11433333333,8.47273333333
277.41,6.19613333333,6.82800000001,7.82260000001,5.8872,14.5699333333,8.96500000001,23.7768666667,6.53226666667,6.7338,3.93813333333,7.45953333333,7.41926666667
277.79,6.00273333333,6.9918,7.47979999999,5.71826666667,14.5663333333,8.55013333333,23.8348,6.46346666667,6.81566666666,3.7128,7.43906666666,7.08693333333
278.16,5.7296,7.04146666667,7.60360000001,5.783,14.1633333333,8.19283333334,23.4671333333,6.332,6.88086666667,3.69473333333,7.57679999999,6.8674
278.53,5.57313333333,7.02233333333,7.70746666667,5.9684,13.8077333333,8.29379999999,23.307,6.13966666667,7.02233333333,3.61013333333,7.74700000001,6.71946666667
278.90,5.7162,6.66666666667,7.30926666668,5.76973333333,13.1726,8.20619999999,23.4271333333,5.86353333333,6.76033333334,3.54753333333,7.53686666666,6.1714
279.27,5.38106666667,6.58713333333,6.73286666667,5.5402,13.0549333333,8.15759999999,23.0218666667,5.16906666667,6.41493333333,3.49913333334,7.104,5.79186666667
279.64,5.19566666667,6.0968,6.05706666667,5.34133333333,13.0019333333,7.70053333334,22.6109333333,4.6654,6.13660000001,3.52546666667,6.75953333334,5.4738
280.02,5.7994,6.0452,6.2912,5.95473333333,13.5406666667,7.93536666667,22.8867333333,5.2684,6.45953333333,4.06473333333,6.82199999999,5.8382
280.39,5.3256,5.74213333333,5.48173333333,5.2344,13.203,7.33066666667,22.7082666667,4.5572,6.08060000001,3.93226666667,6.4062,5.49466666667
280.76,5.96233333333,6.42773333333,5.98733333333,5.912,13.6352,7.79879999999,23.0818,5.16973333333,6.77973333334,4.56606666667,7.23280000001,6.15093333333
281.13,6.48486666667,7.11526666667,6.53346666667,6.37573333333,13.9636666667,8.12723333334,23.3697333333,5.7334,7.72113333333,5.15153333333,7.63639999999,6.71513333333
281.50,7.20846666667,7.85633333334,7.4086,7.05540000001,14.3814666667,8.56290000001,23.8868666667,6.47820000001,8.24486666666,5.75966666667,8.15066666665,7.4206
281.87,8.33906666666,8.65979999999,8.47646666666,7.62873333334,14.8797333333,9.61623333334,24.3756,7.18226666666,9.09506666667,6.7928,9.07220000001,8.53373333333
282.25,8.64980000001,8.56020000001,8.76193333334,7.66379999999,14.9915333333,10.0392666667,24.6610666666,7.3502,9.41166666666,7.39486666667,9.51246666667,8.762
282.62,7.94013333333,7.6192,8.08419999999,6.65566666666,14.2526,9.14733333333,24.0754,6.58906666667,8.78180000001,6.87713333333,8.90359999999,8.19493333333
282.99,7.4016,7.45533333333,7.94160000001,6.26686666667,14.122,8.74126666666,23.9976,6.15873333334,8.73039999999,6.39653333333,8.55760000001,7.93086666667
283.36,7.661,7.57706666667,8.2782,6.46786666667,14.1392,8.88549999999,24.5422,6.86560000001,8.79113333334,6.63526666667,8.95859999999,8.17366666667
283.73,7.57720000001,7.6378,8.33586666667,6.37333333333,13.9706,8.8164,24.6333333333,6.96006666667,8.63940000001,6.46433333333,9.07439999999,8.01213333333
284.10,7.60373333333,7.965,8.38459999999,6.36413333333,14.0166666667,8.97016666666,24.8218,7.04720000001,8.85306666667,6.54946666667,9.27273333334,8.01353333333
284.47,7.12653333333,7.3948,8.05546666667,6.11133333333,13.6589333333,8.51536666665,24.7029333333,6.59,8.41946666667,6.15906666667,8.78346666666,7.54793333333
284.85,6.7782,6.99213333333,7.84746666667,5.68093333333,13.4822,8.10793333334,24.2584666667,6.31346666667,7.86593333334,5.79266666667,8.47973333334,7.24326666667
285.22,6.50113333333,6.61146666667,7.55853333333,5.3058,13.3332,7.79303333334,24.1932,6.15173333333,7.37479999999,5.361,8.11960000001,6.93333333333
285.59,6.39586666667,6.50426666667,7.46173333333,5.366,13.5592,7.85916666667,24.2548666667,6.05253333333,7.41673333333,5.4112,8.22066666668,7.0012
285.96,5.9528,6.22046666667,6.979,5.19426666667,13.4048666666,7.52343333334,24.1856666667,5.86353333333,7.15759999999,5.1942,7.84453333333,6.8362
286.33,5.445,5.89633333333,6.5072,5.0022,13.1828666667,7.02069999999,24.1256666667,5.799,6.67553333334,4.43553333333,7.32186666667,6.48086666667
286.70,5.22473333333,5.9458,6.33733333333,5.029,13.2354666667,7.03156666667,24.4594666667,6.0258,6.55993333333,4.22773333333,7.28973333333,6.42626666667
287.07,5.77126666667,6.29433333333,6.5602,5.59393333333,13.5815333333,7.37576666667,24.8581333334,6.57806666667,6.81740000001,4.9646,7.74833333334,7.11873333333
