wavelength,Back_PhrDorf,Belly_PhrDorf,Breast_PhrDorf,Crissum_PhrDorf,Crown_PhrDorf,DorTail_PhrDorf,Patch10_PhrDorf,Rump_PhrDorf,Throat_PhrDorf,WingTip_PhrDorf
768.20,21.9783333333,46.5543888889,20.5043333333,43.5146111111,17.3492222222,20.3956666667,13.284,18.7646444444,37.7843333333,22.7428888889
768.51,22.2356666667,46.7315,20.8586111111,43.5543333333,17.7313333333,20.724,13.3716666667,18.9770148148,37.7872222222,22.8402777778
768.82,21.2334444444,45.8548333333,19.9715555555,42.7365,16.9397222222,20.065,13.047,18.4332925926,37.0116666667,22.1392222222
769.13,21.0297777778,45.8368888889,19.7765,42.5591666667,16.7167222222,20.0372222222,12.9606666667,18.3466555556,36.9394444444,21.8149444444
769.44,21.1154444444,45.665,19.3600555556,42.5865555556,16.5492222222,19.8694444444,12.7308333333,18.2670222222,36.6976666667,21.6251111111
769.76,21.1586666667,45.5191111111,19.3106111111,42.4328888889,16.5217222222,19.9166666667,13.0523333333,18.3352185185,36.0925555555,21.8246111111
770.07,21.5116666667,45.7179444444,19.6296111111,42.3847777778,16.3793333333,19.9093333333,13.5713333333,18.5034666667,35.5705555555,22.0065555556
770.38,21.7578888889,45.7057222222,19.4251666667,42.3205,15.9585555556,19.7848888889,13.6258333334,18.5688888889,35.616,22.2723333333
770.69,21.3342222222,45.2851666667,19.2873888889,41.6825555556,15.5665555556,19.3068888889,13.2485,17.9083851852,34.9913333334,21.3577222222
771.00,21.505,45.7740555555,19.531,41.7208888889,15.2686666667,19.4908888889,13.9108333333,18.2728962963,34.832,21.5293888889
771.32,21.663,45.9762222222,19.8193333333,41.4133333333,15.6860555555,19.7908888889,13.652,18.5808777778,35.0918888889,21.7278888889
771.63,21.1086666667,45.5496666667,19.4462777778,41.0253333333,14.9841666667,19.3103333333,13.4371666667,18.2093,34.7437777778,21.0467777778
771.94,20.9368888889,45.6622222222,19.4233888889,41.0875555555,14.7301666667,19.4741111111,13.4448333333,17.8660555556,34.9062222222,20.8818888889
772.25,22.3493333333,46.5563888889,20.4706666667,42.1375,16.2341666667,20.5256666667,14.4148333333,18.7515074074,35.776,21.531
772.56,21.8834444445,46.189,20.0796111111,41.6200555556,16.1668888889,20.1983333333,14.4563333333,18.3124074074,35.3148888889,21.3966666667
772.87,22.5615555556,46.6496666667,21.1152222222,42.2944444444,17.0993333333,21.0008888889,15.3435,18.9821851852,35.6064444444,22.3832777778
773.18,22.422,46.4511666667,21.2664444445,42.3116111111,16.7231111111,20.5976666667,15.0506666667,18.5108592593,35.9742222222,22.2831111111
773.50,22.2133333334,46.5366111111,20.9085555556,42.4581666667,16.8922777778,20.6741111111,14.5036666667,18.1810555556,36.4118888889,22.3416111111
773.81,21.7906666667,46.4400555556,20.7704444445,42.4937222222,17.1115555556,20.4512222222,14.4146666667,17.8953777778,36.4707777778,22.2041666667
774.12,22.0678888889,46.4188333333,21.0965,42.6289444444,17.4972777778,20.6064444445,14.8556666666,18.1369592592,36.7736666667,23.1934444444
774.43,23.2723333333,47.2198333333,21.9939444444,43.8831111111,18.6798333333,20.9988888889,15.5848333333,18.7571592592,37.8161111111,24.0115
774.74,23.0596666667,47.0909444444,22.1116666667,43.7817777778,18.1947777778,20.7492222222,15.7413333333,18.3979407408,37.3468888889,24.1507777778
775.05,22.4627777778,46.9423888889,21.7363888889,43.3758333333,17.8877222222,20.5106666667,14.7375,18.1265,36.9507777778,24.0214444444
775.36,23.0157777778,47.6237222222,22.0633333333,44.4398333333,18.4313333333,20.9336666667,15.2518333333,18.7302074074,37.7124444444,24.7341666667
775.67,22.5876666667,48.295,22.1144444444,44.3040555555,18.3015,20.9104444444,15.3318333333,19.0960111111,37.8395555556,25.1545555556
775.98,22.3073333333,48.1890555555,21.8626666667,44.4256666667,18.3641666667,20.9835555556,14.2695,19.0651296296,37.7684444444,24.8982222222
776.30,22.0631111111,48.3558888889,21.2666666667,44.2101111111,18.5918888889,20.9107777778,14.039,19.2508518519,37.699,25.1546666667
776.61,22.0345555556,48.7518888889,20.5612222222,44.4160555556,18.6515555556,21.2274444444,14.0345,19.5298814815,37.2558888889,24.8311111111
776.92,22.7264444444,49.0103333333,21.1717777778,44.6730555556,19.1222777778,21.6244444444,14.8038333333,20.1405666666,37.5351111111,25.4015
777.23,23.6181111111,49.5657222222,22.1205555556,45.0129444444,20.1469444445,22.5364444444,15.613,21.1540037037,38.2047777778,26.4928333333
777.54,24.0462222222,50.4746666667,22.5665,45.7657777778,20.9380555555,23.1436666667,15.9548333333,21.838862963,38.6747777778,26.5727777778
777.85,23.3233333333,49.5513333333,22.1715555556,45.5222222222,20.6171111111,23.1658888889,15.3623333333,21.6742888889,38.0885555556,26.2468333333
778.16,23.6535555555,49.0916111111,22.1763333333,45.5866666667,21.0889444444,23.1672222222,15.5655,22.0475222222,38.6917777778,26.3647777778
778.47,24.8498888889,50.2345,23.1137222222,46.6357777778,21.786,23.7705555556,16.2445,22.5067333333,39.6677777778,27.2191666667
778.78,24.9905555556,50.2559444445,22.8337777778,45.9281111111,21.5633333333,23.5305555556,15.8846666666,22.5961333333,39.401,26.9816666667
779.09,24.9404444444,49.6233888889,22.4511111111,45.5793333333,20.863,23.052,15.5221666666,22.3276222222,39.0938888889,27.034
779.40,25.929,50.3136666667,22.5794444444,45.4531666667,20.8030555556,22.8982222222,16.7243333333,22.7975296296,39.7527777778,27.5848333333
779.71,25.515,49.4576111111,22.5672222222,44.9373888889,19.7032222222,22.4587777778,16.1933333333,22.1437777778,39.3374444444,26.9298888889
780.02,26.5645555555,49.6758888889,24.3638333333,45.7313888889,20.6208333333,23.401,17.5068333334,23.1954407407,40.3282222222,27.7875555556
780.33,26.9261111111,50.0047777778,24.8910555555,46.0388888889,21.2121111111,23.5888888889,18.3153333334,23.4647481481,40.6715555556,28.2828333333
780.64,26.2938888889,49.4884444444,23.858,45.9435555556,20.1711111111,23.0323333333,17.5173333334,22.5527555555,39.7245555555,27.7422777778
780.95,25.7867777778,47.8615,23.0113888889,45.2236666667,19.4011666667,22.0388888889,16.911,21.6988851852,38.7005555556,27.2228333333
781.26,26.5972222222,48.2315555556,23.597,45.5584444445,20.0294444444,22.4572222222,17.2183333333,21.870762963,38.802,27.5632222222
781.57,26.7121111111,48.7327222222,23.8465,46.0634444445,20.2151666667,23.1738888889,17.427,22.1416185185,38.9198888889,27.4259444444
781.88,25.8331111111,47.9883333333,23.1661666667,44.9085,19.5862222222,22.542,16.6973333333,21.6681555555,38.0892222222,26.4316111111
782.19,25.0873333333,47.9753888889,23.4432777778,45.7077222222,19.2463888889,22.3174444444,15.8898333334,21.4571740741,38.0378888889,25.7587777778
782.50,24.5845555556,47.8155,23.1282777778,45.3181111111,19.0775555555,21.9632222222,15.1616666666,20.9698518519,37.6375555555,24.6603888889
782.81,24.6564444444,47.7172777778,23.4717777778,45.7049444444,19.4471111111,22.1247777778,15.3521666667,21.0404740741,37.2715555556,24.7861111111
783.12,25.5478888889,48.5659444445,23.9996111111,46.6198333333,20.5428888889,22.604,15.718,21.3731851852,38.0111111111,25.2154444444
783.43,24.7113333333,48.8572777778,22.9690555555,46.2716666667,19.7667777778,21.7696666667,14.2736666666,20.1968592592,37.7573333333,24.8756111111
783.74,23.531,47.8592777778,21.5507222222,45.248,18.1588333333,20.5348888889,12.4138333334,19.0702703703,36.4212222222,23.0143333333
784.05,22.3511111111,47.3540555556,20.6593333333,44.2686666667,17.0529444444,19.2247777778,11.24,18.2371148148,35.9441111111,22.0405
784.36,21.7962222222,47.6333888889,20.1336666667,43.5866111111,16.3589444444,18.4947777778,10.5965,17.4594481482,35.1911111111,20.9207777778
784.67,20.4288888889,47.4491111111,18.7203333333,42.5301111111,14.9944444444,17.0238888889,9.50566666665,16.2200962963,34.8357777778,19.5747777778
784.98,20.3786666667,47.1427777778,18.4128333333,42.625,15.0976666667,16.8133333333,9.48733333335,16.1517185185,34.2368888889,20.1586666667
785.29,20.3683333333,47.1948333333,18.362,42.9198333333,15.0137777778,16.819,9.385,16.4360592593,34.4676666667,20.5390555556
785.60,21.2284444444,47.1444444445,18.6361666667,42.505,15.5891111111,17.1095555555,10.309,16.5899481482,34.3868888889,21.4678333333
785.91,22.4234444444,47.7696666667,19.7372777778,43.7166666667,16.4715,17.9385555556,11.8213333334,17.5641666667,35.2147777778,22.9915
786.22,21.7528888889,47.2134444445,19.6117222222,43.6290555556,15.8453888889,17.9632222222,11.1933333334,17.0718851852,34.8117777778,22.7678333333
786.53,21.8047777778,47.1062222222,19.4965555555,43.2673888889,16.3187777778,18.0701111111,12.0216666666,17.7337185185,34.9222222222,23.1908333333
786.84,21.0502222222,46.0786111111,18.3287777778,41.8695555555,16.244,16.8921111111,11.8321666667,17.5603333333,34.0432222222,22.2277777778
787.14,21.6271111111,46.4066111111,19.2129444444,42.328,17.2618333333,17.758,13.2771666667,18.3258481481,34.7552222222,22.9222222222
787.45,23.1456666667,46.8852222222,20.6410555556,42.9852777778,18.8953333333,19.6857777778,14.8361666667,19.5752296296,35.9437777778,24.1482777778
787.76,23.6603333333,47.0412777778,21.3117777778,43.3893333333,19.2117777778,20.5464444445,15.6113333334,20.0759259259,37.2131111111,24.7827222222
788.07,24.1333333333,46.8385,21.7038888889,43.2144444445,19.6045555556,21.3477777778,15.8891666666,20.5811407408,37.4302222222,25.3330555556
788.38,23.8412222222,46.9033333333,21.2658888889,42.6432222222,18.8525555555,20.4816666667,15.4066666667,20.0322740741,37.0268888889,25.0759444444
788.69,24.7584444444,47.1919444444,21.7592222222,43.2166111111,19.2983333333,20.7228888889,16.2288333333,19.943162963,37.1478888889,25.4931666667
789.00,24.8862222222,46.7667222222,21.8012222222,42.9490555556,19.3157222222,20.7665555555,16.4438333333,19.9515074074,37.3638888889,25.4803333333
789.31,24.2204444444,46.0037222222,21.1324444445,41.9366666667,18.3217222222,19.8001111111,15.3343333333,19.0892925926,36.8251111111,24.5232222222
789.62,23.714,46.1213888889,20.6892777778,40.9672777778,18.0401111111,18.827,14.7991666667,18.8897555555,36.9546666667,23.704
789.92,24.1485555555,46.824,21.3735555556,41.4403888889,18.3225,19.0044444445,14.9173333334,19.4685074074,37.9986666667,23.8781111111
790.23,25.4975555555,47.4248333333,23.0806111111,42.775,19.0258333333,20.6108888889,16.0348333333,20.5304407407,38.8311111111,25.3556666667
790.54,26.2165555556,47.7603888889,23.0943888889,43.5022222222,18.9868888889,20.9947777778,15.649,20.8493703704,39.7288888889,26.2865555556
790.85,25.856,47.8850555556,22.8961111111,43.5883888889,17.8982222222,20.4552222222,15.2086666667,20.8332740741,39.6951111111,25.8943888889
791.16,26.1304444444,48.2049444444,23.3526666667,43.5468888889,17.6323333333,20.45,15.133,21.0982296296,39.332,26.2212222222
791.47,26.0607777778,48.3986111111,23.6846111111,43.7853333333,17.4933333333,20.3028888889,15.47,21.1407481481,39.2414444445,26.0145555556
791.78,26.5296666667,48.0495,23.8825,43.8464444444,17.9612222222,20.8871111111,16.1441666667,21.8267777778,39.6027777778,25.2698888889
792.08,26.1715555555,47.536,23.8918333333,43.5175,18.1921111111,20.9671111111,16.7356666666,22.4901185185,39.689,25.4748333333
792.39,25.9571111111,47.6656111111,24.1129444444,43.3005555556,17.9154444445,21.2767777778,17.0168333334,22.9410740741,39.5424444444,25.7297222222
792.70,26.1083333333,48.2313888889,24.5200555556,43.9325555555,18.5457222222,22.2921111111,17.5216666666,22.9629592593,39.8952222222,26.1256111111
793.01,28.386,49.7741666667,26.3932777778,46.1358888889,20.2930555555,24.2034444444,19.1866666667,24.5027518519,40.9104444444,27.8298333333
793.32,28.3477777778,48.9125555556,25.9728888889,45.7027222222,19.506,23.9976666667,18.977,23.7271851852,39.9177777778,27.4720555556
793.62,26.8645555555,47.9499444444,24.5965555556,44.0673333333,17.9273888889,22.6934444445,17.3913333334,22.5790925926,38.6945555556,25.4330555556
793.93,25.2372222222,46.5946111111,23.8019444444,43.0988888889,16.8648333334,21.1531111111,15.964,20.9912407407,37.1892222222,23.8257222222
794.24,25.5172222222,46.9456666667,23.9537777778,43.4222777778,17.7911111111,21.2481111111,16.4685,20.9647777778,37.4217777778,23.6473333333
794.55,25.7816666667,47.5889444444,23.2743888889,44.3302222222,18.1276111111,21.741,16.1613333333,21.0041074074,37.6383333333,23.5090555556
794.86,25.508,47.3596666667,22.772,44.0919444444,18.0049444445,21.804,15.6813333334,20.6220703704,37.3476666667,23.5902777778
795.16,25.7146666667,48.1821111111,22.904,45.0962222222,18.6161666666,22.1624444445,16.1103333333,20.7411222222,37.5553333333,24.6202222222
795.47,26.9466666667,49.6291111111,23.7711111111,46.1427222222,20.0277222222,23.2388888889,16.7386666667,21.5879740741,38.213,25.5233333333
795.78,25.5424444445,48.5137222222,22.5098888889,45.3373888889,19.2914444444,21.7067777778,15.6058333333,20.1562148148,36.7013333333,24.2420555556
796.09,25.2141111111,48.3712777778,22.2464444444,45.3913888889,18.8741666667,21.1244444444,15.3458333334,20.0815666667,36.4818888889,24.4841666667
796.40,22.8857777778,46.3323888889,20.1955555555,43.3466666667,16.8476666667,19.1942222222,12.8846666667,18.4151185185,34.769,22.9641666667
796.70,22.0784444444,45.905,19.2411111111,42.8339444444,16.0021111111,18.6541111111,12.0688333333,17.4277555555,34.2791111111,22.3837222222
797.01,22.1131111111,46.4397777778,19.1108333333,43.4195,16.4362777778,18.753,12.3908333333,17.2691074074,34.8982222222,23.0166666667
797.32,23.4064444444,47.5122222222,20.1468888889,44.4265555556,18.0063888889,20.3444444444,13.8681666667,18.9200037037,36.0483333333,24.9968888889
797.63,24.1608888889,47.71,20.5379444444,44.917,18.2722222222,20.7076666667,14.1765,19.3441555555,36.2292222222,25.942
797.93,23.9816666667,46.722,21.0293333333,43.7997222222,18.3236666667,20.6796666667,14.7503333333,19.4483703703,36.2015555555,26.2232222222
798.24,23.5056666667,45.6545555555,19.973,43.1,17.4306666667,19.8997777778,13.7511666667,18.7141185185,36.0224444444,25.7488333333
798.55,22.905,45.0218333333,19.9441111111,42.3711111111,16.3066666667,19.6523333333,12.7933333333,18.0364444444,36.0767777778,25.3196111111
798.85,21.2974444445,43.3294444444,18.8331111111,40.5992222222,14.1392222222,18.7002222222,10.9845,16.3079851852,35.0817777778,23.3624444444
799.16,23.3066666666,44.7155555555,20.1411666667,41.8400555556,15.9729444444,20.7593333333,12.2396666667,17.9547296296,36.7007777778,24.7695
799.47,24.3895555555,45.4035,20.8271666667,42.277,17.6445,22.1598888889,13.2285,19.2571148148,37.5685555556,25.6663888889
799.78,25.8217777778,46.5752222222,22.4284444444,43.5322222222,19.3538888889,23.8844444445,15.148,20.5871185185,38.9326666667,27.1964444444
800.08,26.1687777778,47.2220555555,23.1837777778,44.0798333333,20.2866666666,24.6858888889,15.8935,21.3482592592,39.3538888889,28.4313888889
800.39,26.3716666667,46.9542222222,23.37,43.8516666667,20.2106111111,24.9588888889,15.8533333334,21.4735814815,39.1222222222,28.7931111111
800.70,25.855,46.361,23.0488333333,42.7408333333,19.0968333333,24.264,15.652,21.1210481482,38.2938888889,27.6023888889
801.00,25.5567777778,46.1053888889,22.5682222222,41.8711666667,18.9254444444,23.7196666667,15.5721666666,20.7971037037,38.2662222222,27.0795
801.31,26.0318888889,46.1077777778,22.4447222222,41.9491111111,18.6222777778,23.4538888889,15.1621666667,20.6039592592,38.3746666667,27.5175
801.62,26.7146666667,47.1083333333,24.3041111111,42.3816666667,19.8619444445,23.6268888889,16.5528333333,21.5367592593,38.7748888889,28.5243888889
801.92,27.3343333333,47.1378333333,24.8530555556,42.5007222222,20.7973888889,23.8222222222,17.0978333333,22.3154925926,39.245,28.634
802.23,27.8162222222,47.8785555556,25.4014444444,43.578,21.7636111111,24.0954444445,17.374,22.7513962963,39.4876666667,30.5175
802.54,26.8541111111,47.2751111111,24.8352777778,43.3821111111,20.7376666667,23.0932222222,16.7261666666,21.8609851852,39.3375555555,30.0343333333
802.84,25.1876666667,45.5579444444,23.0215,42.681,18.6003333333,21.0056666667,14.268,19.7109777778,37.8566666667,28.741
803.15,24.9305555555,45.5138888889,22.7361111111,42.8402777778,17.8125,20.6944444444,13.7916666667,19.325462963,37.9722222222,28.125
803.46,24.8341111111,44.8821111111,22.2857777778,42.1501666667,17.2031666667,19.8643333333,13.5111666666,19.1957666667,38.1193333333,26.5635
803.76,25.092,44.8686666667,22.2011666667,42.0342222222,17.5007777778,20.0593333333,13.7405,18.9501777778,38.6062222222,25.5797222222
804.07,24.7267777778,45.1072222222,21.0282222222,41.9177777778,16.9505,19.6737777778,12.9966666667,18.1825592592,38.2118888889,24.705
804.38,24.9635555556,44.838,21.0994444445,42.5123888889,16.9291111111,19.6267777778,13.3636666666,18.5243111111,38.2764444445,24.8252222222
804.68,25.3518888889,45.8221111111,21.1890555556,43.1116666667,17.3853888889,19.8112222222,13.9938333334,19.2211592593,39.3528888889,24.3187777778
804.99,25.7701111111,45.4883888889,20.8131666667,43.1230555556,17.6958888889,20.8058888889,14.652,19.7528444445,39.4511111111,24.3465555556
805.30,24.8464444444,45.0368333333,19.6579444445,42.6825,16.4191111111,19.868,13.9451666666,18.7596222222,38.6863333333,23.3844444444
805.60,24.9736666667,45.1323333333,19.478,42.6199444444,16.4273333333,19.9941111111,14.3786666667,19.2956592593,39.0906666667,22.8054444444
805.91,25.0968888889,45.8592777778,19.8540555556,42.7985555556,16.5475,20.256,14.209,19.5869222222,39.008,23.3093333333
806.21,26.5414444444,47.5872777778,20.7998888889,42.8732222222,17.5381666667,21.1348888889,15.9963333333,21.1065814815,40.2591111111,22.9073333333
806.52,26.2556666666,47.1508333333,20.4975555556,42.5624444444,17.7613333334,20.7526666667,16.3068333333,20.540437037,39.9011111111,23.2792777778
806.83,26.5258888889,47.6233888889,20.6552777778,42.5476666667,17.8362222222,21.2175555556,16.6443333333,20.6420962963,39.3763333333,23.2418333333
807.13,27.0795555555,48.7327777778,21.6607222222,43.5792777778,18.3364444444,21.6455555556,17.2586666667,21.6069777778,39.9362222222,25.0758888889
807.44,27.2713333334,48.212,22.4139444444,42.9864444445,18.4391111111,20.9483333333,17.242,21.8286592593,40.4081111111,24.8542777778
807.74,27.9243333333,49.1062777778,23.2008888889,43.6430555556,19.4251111111,22.0526666666,17.314,22.3614888889,41.085,25.6895
808.05,27.4064444444,48.8479444444,23.3211111111,44.5505,20.1683888889,22.495,17.7355,22.6594851852,40.7457777778,25.9133333333
808.35,26.3767777778,49.2430555556,22.2464444445,44.6133333333,18.6793888889,21.4492222222,15.918,21.6983296296,40.7407777778,24.6376111111
808.66,26.3907777778,49.327,22.4655555556,44.2903333333,18.7751666667,22.0764444444,15.0363333333,21.7512851852,40.9084444444,25.4014444444
808.97,26.106,49.4426111111,22.7625,44.6724444444,17.9331666667,21.6652222222,14.4881666667,21.092062963,41.4894444444,24.3583333333
809.27,26.3022222222,49.2274444445,22.639,44.2536111111,17.6562222222,21.8751111111,14.7395,20.7419851852,41.5104444444,23.941
809.58,25.6118888889,47.5005555556,22.9241666667,43.6912777778,17.6167222222,22.068,14.5863333333,20.1242851852,40.4724444444,24.2680555556
809.88,26.2374444445,47.9403888889,22.6377222222,43.4579444444,17.5838333333,22.5335555555,14.1745,21.1919222222,40.0312222222,24.5761666667
810.19,26.8766666667,48.4777222222,23.7007777778,43.9021666667,18.2329444444,22.4672222222,13.7531666666,21.460337037,40.3673333333,25.503
810.49,26.4457777778,47.1784444445,22.3797777778,42.2977222222,17.7007222222,21.1006666667,13.1178333333,21.0258407408,39.0465555556,23.6855555556
810.80,26.9671111111,48.2505555555,22.7341666667,43.4545,19.4657777778,22.4612222222,14.6443333333,21.7632074074,38.8802222222,25.3797222222
811.10,25.7763333333,47.8605,22.0325,42.5552222222,18.0986666667,20.8591111111,14.027,20.8497703704,37.3705555556,23.7318888889
811.41,26.3333333333,48.3431666667,22.0982777778,41.8836666667,18.1108888889,20.5032222222,13.3173333333,20.7407037037,36.8243333333,23.8171666667
811.71,27.8481111111,48.9362777778,23.7691666667,43.0732222222,20.1035555556,22.3276666666,15.2425,22.4994518519,37.4296666667,26.4328333333
812.02,27.9,49.5372222222,24.0043333333,43.6234444444,20.65,22.6763333333,16.2471666667,23.0886740741,37.5787777778,26.9131111111
812.32,27.3097777778,48.9755555556,22.3633888889,43.1460555555,20.1289444444,22.24,15.3946666667,22.9094111111,36.0005555556,26.3733333333
812.63,27.1137777778,48.8294444444,22.0388888889,43.5270555556,20.8855555555,21.7156666667,15.7231666667,23.0892740741,36.5478888889,26.677
812.93,27.1034444445,49.3966111111,21.6631111111,44.5775,20.9531666667,21.4058888889,15.4685,22.9885222222,36.2976666667,27.2453333333
813.24,26.6378888889,49.9820555556,21.5490555556,44.956,21.1631111111,21.2172222222,15.6433333334,22.4530666667,37.1208888889,27.2034444444
813.54,24.5623333333,48.4369444444,19.5516111111,44.8552777778,20.1768888889,20.8291111111,14.8176666666,21.6845111111,36.4236666667,26.3307777778
813.85,25.3397777778,49.2114444444,19.9928888889,46.4836666667,21.1528888889,21.6966666667,15.4701666667,22.4274814815,37.3391111111,27.9046111111
814.15,26.5738888889,49.6165,21.9278333333,47.1819444445,22.3917222222,23.0961111111,16.8001666667,23.7887074074,38.8442222222,28.9102222222
814.46,27.5836666667,52.0336111111,22.9247222222,48.3546666667,23.6642777778,24.1265555556,17.1656666667,24.4025518518,40.1183333333,30.4217777778
814.76,27.5004444444,51.8876111111,24.5392777778,48.7475,23.9131111111,25.1206666667,18.3845,24.2767037037,40.2217777778,31.1325
815.07,28.7911111111,51.9828333333,25.2096111111,49.4585555556,25.3929444444,25.9783333333,19.3658333334,24.7584407407,40.8456666667,31.4551666667
815.37,29.8061111111,52.9895,25.5466111111,49.9911111111,26.2963333333,26.1906666667,19.8943333333,24.6549703704,41.2168888889,30.5379444444
815.68,31.8335555556,54.4052777778,27.9396111111,50.9458888889,28.4763888889,27.7267777778,22.367,25.9623444444,43.3366666667,33.3927777778
815.98,32.2035555556,54.2799444444,27.8975,50.4536666667,27.6494444444,27.4438888889,21.8541666666,25.5161555555,42.2015555556,32.0408888889
816.29,32.6306666667,53.7148888889,28.4136666667,49.8662222222,27.6022777778,28.0455555556,22.2643333333,25.5515888889,41.9845555556,31.6433888889
816.59,33.7074444444,52.6679444444,29.258,49.8374444445,27.8752777778,28.9897777778,23.5235,25.7865740741,42.1506666667,32.3735
816.89,35.9734444444,53.8709444444,30.9522222222,50.4373888889,28.7658333333,29.203,25.7531666666,26.6688333333,42.9706666667,34.1350555556
817.20,36.3194444444,53.7954444444,31.9427777778,51.0608888889,28.713,29.0742222222,25.6011666667,26.8960444444,42.7471111111,33.8913888889
817.50,36.9201111111,55.0932222222,31.811,52.0006111111,28.2081111111,29.5234444444,26.088,27.0339185185,43.0575555556,34.0586666667
817.81,35.1623333333,52.5245,29.7655555556,50.7331111111,26.6743888889,29.1005555556,24.8753333333,26.1008185185,41.4662222222,33.0383888889
818.11,34.4008888889,51.9771666667,28.0407777778,50.1351666667,26.3795555555,27.8755555556,23.4776666667,25.6616888889,40.9563333333,32.1382222222
818.41,34.1403333333,51.6573888889,27.7561111111,49.5316111111,25.5656111111,27.1941111111,23.1733333334,25.7943074074,40.4957777778,31.4525555556
818.72,34.131,51.5745555556,27.8053333333,49.6562222222,25.6531111111,27.4202222222,23.4941666667,26.2316518519,40.539,32.2263888889
819.02,32.0345555556,49.8907777778,26.5946666667,47.6852777778,24.1383888889,25.5145555556,22.2608333333,25.0341296297,39.1847777778,30.5813333333
819.33,30.8273333334,49.7872777778,26.2588888889,47.3461666667,23.8652777778,25.5317777778,21.6666666667,25.1711814815,39.4798888889,30.7622222222
819.63,30.1603333334,50.5202777778,25.8941666667,47.1452777778,23.4955555556,25.5438888889,21.2035,25.3727037037,40.2208888889,30.4782777778
819.93,29.833,50.6563333333,25.7041111111,47.1835,23.4756666667,25.5126666667,20.8778333333,25.2420444444,40.3518888889,29.5276666667
820.24,29.2094444445,50.1108888889,25.2691111111,46.6552222222,23.5852777778,25.6128888889,20.3206666666,24.4176703704,39.771,29.0262777778
820.54,28.33,50.5295,24.5875555556,46.2606666667,23.3365555556,25.7635555556,19.8828333333,23.7940592592,39.8051111111,28.8141111111
820.85,27.6861111111,49.7053888889,23.9982222222,45.5785,22.7530555556,25.2013333333,18.8763333334,22.9353592593,39.303,28.2389444444
821.15,27.6215555555,49.5942777778,23.9539444444,45.5782777778,22.5487222222,25.1814444445,18.9218333333,22.7870111111,39.0977777778,28.2341666667
821.45,27.4718888889,49.5609444445,24.1908333333,45.6681666667,22.216,25.5308888889,19.0278333333,22.8186740741,39.2961111111,28.3388333333
821.76,26.9177777778,49.4107777778,23.9115555556,45.5559444444,21.7058333333,25.1901111111,18.406,22.3942037037,38.9656666666,27.7472222222
822.06,26.7482222222,49.2437777778,23.8017777778,45.4279444444,21.5494444445,25.2288888889,18.0246666666,22.339637037,38.9916666667,27.6498888889
822.36,26.958,49.5986666667,23.8735,45.7875,21.6751666666,25.4945555556,18.0486666667,22.4846481481,39.1633333334,27.7407777778
822.67,27.1052222222,49.6107777778,23.8947222222,45.9085555555,21.7286666667,25.6231111111,18.1031666667,22.4608296296,39.1447777778,27.618
822.97,27.0486666667,49.4341111111,23.7028333333,45.8506666667,21.6580555556,25.4551111111,17.8158333333,22.171937037,38.9388888889,27.4997777778
823.27,26.7764444444,49.3128888889,23.5786666667,45.7366666667,21.5481111111,25.2574444444,17.4756666667,22.033362963,38.7492222222,27.4620555556
823.58,26.5977777778,49.5131666667,23.4793888889,45.8134444444,21.4172222222,25.2563333334,17.193,22.1607333333,38.8132222222,27.4575555556
823.88,26.5088888889,49.0598888889,23.3853333333,45.7006666667,20.9826111111,24.9314444445,16.99,22.0087740741,38.5804444444,27.2812222222
824.18,26.3514444445,48.9647222222,23.3027777778,45.6485555556,20.9609444445,24.9293333333,17.0261666667,22.0120925926,38.5863333333,27.2611666667
824.49,26.4458888889,49.1292222222,23.5000555556,45.9181666667,21.1791666667,25.1961111111,16.9253333334,22.2623444444,38.8717777778,27.4716111111
824.79,26.371,48.9356111111,23.2914444445,45.6279444444,21.1647777778,24.874,16.5098333333,22.2452666667,38.4186666667,27.3761111111
825.09,26.7417777778,49.3736111111,23.2505,45.8535555556,21.5907222222,25.1237777778,16.9796666666,22.4179666667,38.5938888889,28.0281111111
825.39,26.96,49.2890555555,23.5878888889,46.1135,21.7361111111,25.1277777778,17.4843333333,22.5045777778,38.4815555556,28.2837222222
825.70,26.8718888889,48.9623333333,23.3977777778,45.8547222222,21.5596111111,25.1304444444,17.5638333334,22.4206777778,38.4521111111,28.0652222222
826.00,27.1251111111,49.0333333333,23.7896666667,46.2099444445,21.7558333333,25.4362222222,17.6636666667,22.6510185185,38.8156666667,28.9303333333
826.30,27.4078888889,49.0627777778,24.2878888889,46.365,22.173,25.7182222222,18.3686666667,23.2085111111,38.8765555556,29.5008888889
826.61,27.4836666667,49.2429444445,24.2991666667,46.5403333333,21.9499444444,26.0511111111,18.4966666667,23.1070407407,38.6887777778,29.5511666667
826.91,27.8504444445,49.4250555556,24.5152222222,46.8923333333,21.8084444444,26.1826666667,18.7701666666,23.4322666667,39.2016666667,29.4233333333
827.21,28.2945555555,50.0861111111,24.8628888889,47.1521111111,22.3816111111,26.9167777778,19.1543333333,23.6036925926,39.6734444445,29.8284444444
827.51,28.7836666666,50.7688888889,25.4769444444,47.8940555555,22.8322777778,27.4402222222,19.5676666666,24.0148037037,40.122,30.3382222222
827.82,29.2191111111,51.235,26.0902777778,47.8795555556,23.4371111111,27.3617777778,20.002,24.4606518519,40.8894444445,30.4638333333
