wavelength,Back_PooNigm,Belly_PooNigm,Breast_PooNigm,Crissum_PooNigm,Crown_PooNigm,DorTail_PooNigm,Patch10_PooNigm,Rump_PooNigm,Throat_PooNigm,WingTip_PooNigm
433.29,6.96773333333,39.9084666667,7.53996666667,12.6866666667,6.7806,6.8918,22.6370833333,7.06786666666,11.1142,8.11875
433.64,6.98853333333,39.8924666667,7.55856666667,12.7058666667,6.81373333333,6.89303333333,22.6576666667,7.09860000001,11.1345333333,8.1505
434.00,7.00766666666,39.9308,7.55626666666,12.7236666667,6.83113333333,6.9052,22.7004166666,7.09366666667,11.1262,8.137
434.35,7.00026666668,39.9123333333,7.54873333334,12.7204666667,6.82599999999,6.89676666667,22.6943333333,7.09193333333,11.1224666667,8.13733333333
434.71,7.02480000001,39.938,7.56116666667,12.7556666667,6.84846666666,6.91463333333,22.7405833333,7.11073333333,11.1604666667,8.13433333333
435.07,7.03160000001,39.9404,7.56783333334,12.7759333333,6.83406666667,6.91763333333,22.7628333333,7.0892,11.1766666667,8.12908333333
435.42,7.03286666666,39.969,7.5662,12.7967333333,6.82979999999,6.9177,22.7704166667,7.093,11.1552666667,8.12991666667
435.78,7.07726666666,40.0300666667,7.61943333333,12.8733333333,6.86439999999,6.9468,22.83375,7.12519999999,11.1978,8.15508333333
436.13,7.07933333333,40.07,7.6307,12.9079333333,6.88986666666,6.9205,22.8576666667,7.1308,11.2128,8.15225
436.49,7.05193333334,40.0807333333,7.60843333333,12.9066,6.85566666667,6.87966666667,22.87675,7.10986666667,11.2086,8.119
436.84,7.06639999999,40.1899333333,7.61826666667,12.9475333333,6.88513333333,6.8946,22.92575,7.12600000001,11.2459333333,8.1395
437.20,7.11480000001,40.2902,7.67093333333,13.0111333333,6.91786666667,6.91653333333,22.9850833333,7.15773333334,11.2977333333,8.17725
437.56,7.12400000001,40.4094,7.6876,13.0568,6.93313333333,6.9304,23.0265,7.18033333333,11.3343333334,8.20808333333
437.91,7.07533333334,40.4150666667,7.67443333334,13.0567333334,6.88380000001,6.89133333333,23.0185,7.16020000001,11.3108666667,8.19716666666
438.27,7.09266666667,40.4632,7.6868,13.0962666667,6.89893333334,6.9201,23.0695,7.19840000001,11.3235333333,8.20808333333
438.62,7.08260000001,40.4532666667,7.6955,13.104,6.87886666667,6.90896666667,23.0449166666,7.17233333333,11.3145333333,8.19391666667
438.98,7.07546666666,40.4771333333,7.69813333333,13.1089333333,6.87659999999,6.89466666667,23.0419166666,7.16886666666,11.2947333333,8.1905
439.33,7.10186666666,40.5024666667,7.71909999999,13.1512,6.90273333333,6.8989,23.07225,7.17786666666,11.3112666667,8.20033333333
439.69,7.10706666667,40.5138,7.72836666667,13.1474,6.92453333333,6.90413333333,23.0719166667,7.20259999999,11.3287333333,8.21541666667
440.04,7.12993333334,40.5372666667,7.73483333333,13.1646,6.9254,6.9093,23.0685,7.21793333333,11.3419333333,8.23866666667
440.40,7.11833333333,40.5479333333,7.73373333333,13.1784666667,6.915,6.8874,23.0735833333,7.2052,11.3329333333,8.216
440.75,7.09893333333,40.5354,7.7343,13.1628,6.8874,6.88073333333,23.05675,7.19420000001,11.3177333333,8.19875
441.11,7.08766666667,40.5336,7.72186666667,13.1728666667,6.87653333333,6.881,23.0613333333,7.19140000001,11.3352666667,8.19583333333
441.47,7.09113333334,40.5182666667,7.73216666666,13.1898,6.86326666667,6.89896666667,23.0635,7.18413333334,11.3513333333,8.1905
441.82,7.0948,40.5524666667,7.73893333333,13.1956666667,6.87566666667,6.89143333333,23.07375,7.17893333332,11.3568,8.18216666666
442.18,7.08853333333,40.5956,7.73256666667,13.1938666667,6.86080000001,6.87376666667,23.05875,7.16500000001,11.3648666667,8.175
442.53,7.0866,40.6976666667,7.74393333333,13.239,6.87813333333,6.8751,23.1144166667,7.19126666667,11.3661333334,8.1975
442.89,7.10053333333,40.7581333333,7.74590000001,13.2783333333,6.89626666666,6.88933333333,23.1455,7.21940000001,11.4086,8.22383333333
443.24,7.09220000001,40.7976666667,7.73166666666,13.2814,6.87206666667,6.884,23.1385833333,7.21326666667,11.4190666667,8.22466666666
443.60,7.08279999999,40.8717333333,7.72646666667,13.3115333334,6.85913333333,6.86453333333,23.1681666667,7.19033333333,11.4092666667,8.21433333333
443.95,7.05046666666,40.8958666667,7.72166666666,13.3080666667,6.84193333333,6.84703333333,23.188,7.17813333333,11.4082,8.18541666667
444.31,7.05399999999,40.9738,7.71263333334,13.3178666667,6.84466666666,6.83656666667,23.21325,7.17813333334,11.4356,8.19366666667
444.66,7.09639999999,41.0615333333,7.74680000001,13.3717333333,6.88913333333,6.8486,23.2936666667,7.20333333333,11.488,8.22258333333
445.02,7.09073333333,41.0636666667,7.75083333333,13.3844666667,6.88093333333,6.8281,23.2990833333,7.19486666667,11.4735333333,8.20966666667
445.37,7.09213333333,41.0672,7.75269999999,13.3813333333,6.89000000001,6.80586666667,23.2769166667,7.1984,11.466,8.21008333333
445.72,7.12260000001,41.1194666667,7.79189999999,13.4386666667,6.91333333334,6.84246666667,23.31675,7.24773333333,11.5203333333,8.23666666667
446.08,7.11146666667,41.1614,7.80283333333,13.4474666666,6.91093333334,6.837,23.3333333333,7.23686666666,11.5288666667,8.2465
446.43,7.08579999999,41.1452666667,7.8094,13.424,6.88133333333,6.8087,23.3193333333,7.20920000001,11.5314666667,8.21266666667
446.79,7.10533333334,41.1652,7.82403333334,13.4536,6.89453333334,6.8049,23.3410833333,7.20793333334,11.5406,8.21083333333
447.14,7.09733333333,41.2064,7.8576,13.4668666667,6.90700000001,6.81893333333,23.34625,7.21086666667,11.547,8.2155
447.50,7.09386666667,41.1997333333,7.86633333333,13.4852,6.90046666666,6.8182,23.32675,7.2066,11.5542666667,8.2165
447.85,7.12473333333,41.2183333333,7.8956,13.5314666667,6.91973333334,6.8527,23.3535833334,7.22813333334,11.5878666667,8.25958333333
448.21,7.1346,41.2216,7.91853333334,13.5516,6.93380000001,6.87793333333,23.3609166667,7.24273333334,11.6016,8.27233333333
448.56,7.12380000001,41.2052,7.91646666666,13.5702666666,6.9258,6.88816666667,23.3280833333,7.24939999999,11.5979333333,8.2595
448.92,7.14079999999,41.2457333333,7.94123333333,13.5893333333,6.942,6.91053333333,23.35175,7.27420000001,11.6196666667,8.27916666667
449.27,7.1522,41.3003333333,7.9504,13.6258666667,6.95366666667,6.9166,23.3743333333,7.2764,11.6538,8.28808333334
449.62,7.15546666667,41.3095333333,7.93843333334,13.6388,6.93893333334,6.90006666667,23.3490833333,7.25799999999,11.6498666667,8.29208333334
449.98,7.18433333334,41.3424,7.95896666666,13.6856,6.95626666666,6.91283333333,23.3689166667,7.28413333333,11.6806,8.31183333334
450.33,7.22373333333,41.4124,7.96713333333,13.7562,6.97746666666,6.96436666667,23.4138333333,7.32093333333,11.7135333333,8.37325
450.69,7.22966666666,41.4984,7.99396666667,13.7854666667,6.99866666667,6.99236666667,23.47025,7.36346666667,11.7535333333,8.41616666667
451.04,7.23213333333,41.5085333333,7.96353333333,13.8128666667,6.97446666667,6.97396666667,23.4834166667,7.36413333333,11.7485333333,8.42175
451.40,7.25726666667,41.5450666667,7.97840000001,13.8284,6.97753333333,6.98016666667,23.5225833333,7.37933333334,11.7678666667,8.4415
451.75,7.25746666667,41.6144666667,7.97186666666,13.8754666666,6.98853333334,6.97836666667,23.5391666667,7.38586666666,11.7832,8.43725
452.10,7.24393333333,41.632,7.98193333333,13.9057333333,6.98453333333,6.95796666667,23.5294166667,7.37146666667,11.7920666667,8.43191666667
452.46,7.25293333334,41.6809333333,7.99563333333,13.9321333333,6.98766666667,6.9478,23.5588333333,7.3798,11.7964666667,8.44725
452.81,7.25393333334,41.7473333333,8.01183333333,13.9668666667,6.99513333334,6.96386666667,23.5784166667,7.38973333333,11.8244666667,8.44166666667
453.17,7.27653333333,41.8117333333,8.05716666667,14.0202,7.03233333333,6.99683333333,23.6533333333,7.41819999999,11.8492666667,8.47608333333
453.52,7.30726666667,41.928,8.09373333333,14.0671333333,7.08466666667,7.0307,23.7345,7.46326666667,11.9088,8.51941666667
453.87,7.35220000001,41.9615333333,8.13196666667,14.1414,7.14759999999,7.07606666667,23.79075,7.51126666667,11.9587333333,8.54841666667
454.23,7.38979999999,41.9833333333,8.15789999999,14.1858,7.1938,7.08836666667,23.8178333333,7.54039999999,12.0117333333,8.55516666667
454.58,7.39673333334,42.0112,8.18946666667,14.2224,7.20140000001,7.1097,23.8083333333,7.53213333333,12.0252666667,8.574
454.93,7.42733333334,42.0449333334,8.22456666666,14.2674,7.23406666667,7.11266666667,23.8598333334,7.55633333333,12.0484,8.57966666667
455.29,7.41353333334,42.1001333333,8.22100000001,14.3060666666,7.23326666666,7.1028,23.8936666667,7.55553333334,12.0525333333,8.57633333334
455.64,7.39246666667,42.1135333333,8.23583333333,14.2833333333,7.20193333334,7.06163333333,23.9018333333,7.53373333334,12.0392666667,8.56608333333
456.00,7.38900000001,42.153,8.24723333333,14.2968,7.20466666667,7.0553,23.9281666667,7.54373333334,12.034,8.55858333333
456.35,7.40393333333,42.1924666667,8.26406666667,14.3364,7.22499999999,7.07186666667,23.964,7.55600000001,12.0729333333,8.5715
456.70,7.35113333333,42.1758666667,8.21170000001,14.3136666667,7.16353333334,6.99306666667,23.93775,7.49306666667,12.0104666667,8.52575
457.06,7.332,42.2018666667,8.19853333333,14.3312666667,7.13273333333,6.97666666667,23.9140833333,7.46700000001,12.0167333333,8.48533333333
457.41,7.34220000001,42.1534666667,8.2377,14.3799333333,7.14253333334,6.9945,23.9118333333,7.46973333333,12.0133333333,8.50266666667
457.76,7.32133333333,42.1644,8.22863333333,14.3602,7.08793333334,6.9516,23.91625,7.44513333333,11.9873333333,8.46733333333
458.12,7.30113333333,42.1584666667,8.21576666667,14.3486,7.06946666666,6.93573333333,23.9219166667,7.42546666667,11.974,8.45941666667
458.47,7.30533333333,42.1685333333,8.21373333334,14.3492,7.05513333333,6.9344,23.9660833333,7.43706666667,11.9879333333,8.43841666667
458.82,7.27566666667,42.1676666667,8.18120000001,14.3381333333,7.02293333334,6.91306666667,23.964,7.40686666666,11.9753333333,8.41625
459.18,7.28593333334,42.1870666667,8.19646666667,14.3588666667,7.03959999999,6.92386666667,23.9863333334,7.42786666667,12.0046,8.42066666667
459.53,7.31006666666,42.2322,8.21043333333,14.3999333334,7.06373333333,6.95786666667,24.0235,7.45526666666,12.0326666667,8.43425
459.88,7.31499999999,42.2295333333,8.20126666667,14.4235333334,7.06166666667,6.96833333333,24.0423333334,7.45393333333,12.0426666667,8.45075
460.24,7.31326666667,42.2460666667,8.18576666667,14.4288666667,7.04200000001,6.95556666667,24.0575,7.446,12.0321333333,8.44116666667
460.59,7.34806666667,42.3095333333,8.21130000001,14.4746666667,7.07986666667,6.99926666667,24.1164166667,7.49446666667,12.0929333333,8.47741666667
460.94,7.37386666667,42.3272666667,8.23289999999,14.5045333333,7.10026666666,7.02286666667,24.1683333333,7.52406666667,12.1129333333,8.50041666667
461.29,7.40360000001,42.4251333333,8.25256666667,14.5347333333,7.11653333333,7.03373333333,24.2365833333,7.54693333334,12.1480666667,8.50791666667
461.65,7.4242,42.4952,8.28476666667,14.6003333333,7.15233333333,7.0587,24.2804166666,7.56599999999,12.1904666667,8.55691666667
462.00,7.45026666666,42.5868666667,8.31346666667,14.6576,7.17993333333,7.08346666667,24.35325,7.60173333334,12.2164666667,8.58166666667
462.35,7.43973333333,42.6184666667,8.2981,14.6823333333,7.17773333333,7.05236666667,24.3721666667,7.5892,12.2118666667,8.56408333333
462.71,7.52233333334,42.7352666667,8.39013333334,14.7841333333,7.25740000001,7.13476666667,24.4768333333,7.67953333334,12.2927333334,8.6495
463.06,7.52279999999,42.7510666667,8.38933333333,14.8140666667,7.25026666667,7.13623333333,24.484,7.65826666667,12.2874,8.63833333333
463.41,7.539,42.7944666667,8.42856666666,14.8815333333,7.27973333333,7.1533,24.5396666667,7.68506666667,12.3180666667,8.65583333333
463.76,7.55813333334,42.8924666667,8.45863333334,14.9404666667,7.30066666666,7.15816666667,24.5794166666,7.70093333334,12.3628,8.66016666666
464.12,7.55446666666,42.9773333333,8.49363333333,14.9854666667,7.30873333334,7.1714,24.6309166667,7.71213333333,12.4026,8.67158333333
464.47,7.55766666667,42.9899333333,8.51316666667,15.0384666667,7.30826666667,7.1661,24.6640833333,7.68453333333,12.4054,8.66575
464.82,7.53686666666,43.0140666666,8.49323333334,15.0398,7.29433333333,7.1191,24.6799166667,7.6716,12.4113333333,8.645
465.17,7.50060000001,42.9828,8.47053333334,15.0364,7.261,7.08673333333,24.6625833333,7.64566666667,12.406,8.60841666666
465.53,7.51613333334,43.0088666667,8.45370000001,15.0508,7.26386666667,7.09033333333,24.6808333333,7.64826666666,12.4143333334,8.59325
465.88,7.53686666667,43.0121333333,8.47323333333,15.1128666667,7.28186666667,7.12073333333,24.71375,7.65266666667,12.4486,8.59733333333
466.23,7.59373333333,43.0694,8.53513333333,15.2021333333,7.31993333333,7.164,24.7693333333,7.69726666667,12.4988666667,8.66541666666
466.58,7.55413333333,43.0618666667,8.52153333333,15.2161333333,7.30759999999,7.12186666667,24.7773333334,7.68553333334,12.4853333333,8.64116666667
466.94,7.57653333333,43.1603333333,8.57443333333,15.28,7.35306666667,7.15266666667,24.8604166666,7.739,12.5403333333,8.68558333333
467.29,7.58293333333,43.1922,8.57316666667,15.3075333333,7.35506666667,7.1453,24.8978333333,7.73666666667,12.5532,8.69975
467.64,7.62080000001,43.2417333333,8.60706666667,15.3669333333,7.36793333333,7.1582,24.9899166667,7.75599999999,12.5778,8.73091666666
467.99,7.65693333333,43.2514,8.63996666667,15.4453333333,7.41766666667,7.17756666667,25.0310833333,7.78700000001,12.6155333333,8.76608333333
468.35,7.67899999999,43.3010666667,8.67450000001,15.4954666667,7.46086666667,7.20133333333,25.0685833333,7.83306666667,12.6388666666,8.82066666666
468.70,7.71513333333,43.3726,8.73443333333,15.5858666667,7.497,7.25346666667,25.16,7.87973333334,12.6542,8.874
469.05,7.73126666667,43.4012,8.73293333333,15.6233333333,7.51673333333,7.2789,25.1919166667,7.89593333333,12.6625333333,8.89708333333
469.40,7.72426666667,43.4440666667,8.78216666666,15.6784666667,7.52580000001,7.28363333333,25.2649166667,7.93046666667,12.6767333333,8.90275
469.75,7.70326666667,43.5108666667,8.7904,15.6851333333,7.52726666667,7.25013333333,25.2699166667,7.93640000001,12.6879333333,8.93633333333
470.11,7.68553333333,43.4909333333,8.79190000001,15.6975333333,7.54039999999,7.25966666667,25.2695,7.93906666667,12.6892666667,8.91616666667
470.46,7.72193333334,43.5166666667,8.82936666666,15.7442666667,7.56146666666,7.29033333333,25.2819166667,7.96573333333,12.7482,8.94683333333
470.81,7.733,43.5057333333,8.80703333333,15.7676,7.53453333334,7.26346666667,25.3063333333,7.94813333333,12.7410666667,8.94666666667
471.16,7.71426666667,43.5534666667,8.77766666666,15.7729333333,7.51553333334,7.2442,25.3130833334,7.92946666667,12.7306666667,8.92466666667
471.51,7.69346666667,43.5764666667,8.759,15.7467333333,7.506,7.22593333333,25.291,7.9204,12.703,8.895
471.87,7.69973333332,43.6661333333,8.76629999999,15.7759333333,7.50099999999,7.2462,25.34575,7.9316,12.7126666667,8.89308333333
472.22,7.72166666667,43.7236,8.7934,15.8145333333,7.50973333334,7.25813333333,25.385,7.93860000001,12.775,8.90383333333
472.57,7.71226666667,43.7487333333,8.77400000001,15.8188666667,7.50333333333,7.2478,25.3539166667,7.92153333333,12.7970666667,8.90741666667
472.92,7.69420000001,43.7748666667,8.76773333333,15.8089333333,7.48026666666,7.2127,25.3626666667,7.86959999999,12.7864666667,8.898
473.27,7.66786666667,43.7465333333,8.73186666666,15.7992,7.44986666667,7.19816666667,25.3675,7.83413333333,12.7926,8.8865
473.62,7.67853333334,43.7743333333,8.73263333334,15.8239333333,7.447,7.2076,25.4068333334,7.82526666667,12.8112,8.84958333333
473.98,7.68559999999,43.7907333333,8.74499999999,15.8496,7.45759999999,7.20833333333,25.4228333333,7.82106666666,12.84,8.86083333333
474.33,7.63513333333,43.825,8.67999999999,15.8320666667,7.40719999999,7.14476666667,25.4195833333,7.75146666667,12.8038,8.81591666667
474.68,7.64533333334,43.8910666667,8.71193333333,15.8728666667,7.43233333333,7.18673333333,25.4500833333,7.77133333334,12.8522666667,8.81283333333
475.03,7.70933333333,43.9726,8.78543333333,15.97,7.49153333334,7.2247,25.523,7.83233333334,12.9304666667,8.87066666667
475.38,7.7074,43.9661333333,8.82399999999,15.9976,7.49453333333,7.23086666667,25.5336666667,7.84033333334,12.9606,8.88758333333
475.73,7.69746666667,43.9725333333,8.8343,16.0008666667,7.50166666667,7.2191,25.5365833334,7.8406,12.988,8.90058333333
476.08,7.69893333333,43.9079333333,8.84786666666,15.9923333333,7.49986666667,7.20786666667,25.5215833334,7.84593333333,12.9729333333,8.8685
476.44,7.67946666667,43.8997333333,8.85803333333,15.9831333333,7.47506666667,7.18116666667,25.5301666666,7.83693333334,12.9654,8.85533333333
476.79,7.70646666667,43.9269333333,8.908,16.0458666667,7.50906666666,7.21286666667,25.5465833333,7.88420000001,13.0180666667,8.86633333333
477.14,7.72853333333,43.9643333333,8.94230000001,16.0831333333,7.52633333334,7.20976666667,25.5328333333,7.90240000001,13.0343333333,8.88391666667
477.49,7.73959999999,43.9685333333,8.96066666666,16.1125333333,7.51820000001,7.19293333333,25.5260833334,7.91199999999,13.0445333333,8.88883333333
477.84,7.73139999999,44.004,8.94406666666,16.1423333333,7.50026666666,7.17073333333,25.5270833333,7.89993333333,13.0420666667,8.86925
478.19,7.78146666666,43.9958,9.01249999999,16.1684666667,7.5452,7.2457,25.5289166666,7.93986666667,13.0882666667,8.89733333334
478.54,7.75753333333,43.9812,9.00290000001,16.1616666667,7.51926666667,7.22566666667,25.4909166667,7.94193333334,13.0752,8.916
478.89,7.70339999999,43.9045333333,8.97466666667,16.1275333333,7.46259999999,7.19096666667,25.4160833333,7.90026666667,13.0264666667,8.8605
479.24,7.71573333334,43.9343333333,8.96453333334,16.1522666667,7.44986666667,7.20816666667,25.43,7.91633333333,13.0370666667,8.87016666666
479.60,7.71633333333,43.9488666667,8.96876666667,16.1814,7.44306666667,7.21393333333,25.4225833333,7.91226666667,13.0428666667,8.89208333333
479.95,7.71879999999,44.0075333333,8.95993333333,16.2108666667,7.43719999999,7.22,25.4126666667,7.90906666667,13.0630666667,8.91658333333
480.30,7.73146666667,44.0121333333,8.97593333334,16.2303333333,7.45793333333,7.2175,25.3999166667,7.92086666666,13.0686,8.91675
480.65,7.68319999999,43.9380666667,8.94006666667,16.1886666667,7.40546666666,7.18573333333,25.3255833333,7.8746,13.0281333333,8.88991666667
481.00,7.67919999999,43.934,8.94890000001,16.1851333333,7.39999999999,7.19106666667,25.30675,7.85946666667,13.0436,8.89383333333
481.35,7.66586666667,43.9354666667,8.96423333333,16.1769333333,7.40413333333,7.18693333333,25.2794166667,7.85846666667,13.0402666667,8.89133333333
481.70,7.66519999999,44.0022,8.98483333333,16.2043333333,7.40853333334,7.19626666667,25.30925,7.86733333333,13.0658666667,8.92583333333
482.05,7.64660000001,44.0145333333,8.97366666666,16.217,7.38426666666,7.17136666667,25.3085833333,7.85419999999,13.0762,8.92316666667
482.40,7.65146666666,44.0567333333,9.00026666667,16.2371333333,7.38959999999,7.18043333333,25.3155833334,7.84953333334,13.108,8.92116666667
482.75,7.66160000001,44.0891333333,9.01213333334,16.2622666667,7.40299999999,7.1926,25.3400833334,7.85486666666,13.1272,8.93941666667
483.10,7.65320000001,44.0948666667,9.02673333333,16.2782,7.40139999999,7.1974,25.3468333333,7.85213333334,13.1472666667,8.9505
