wavelength,Back_RamBrem,Belly_RamBrem,Breast_RamBrem,Crissum_RamBrem,Crown_RamBrem,DorTail_RamBrem,Rump_RamBrem,Throat_RamBrem,WingTip_RamBrem
257.28,1.90466666667,4.93122222222,1.52377777778,5.16411111111,0.65622222222,5.37566666667,1.29111111111,3.93644444444,11.3968333333
257.65,6.88344444446,9.90066666667,6.57633333334,9.44877777777,5.185,10.4968888889,6.55822222222,7.84111111111,15.4652222222
258.02,7.62711111111,10.5775555556,6.63844444444,10.0124444444,6.07333333333,11.2053333333,6.60711111111,7.97244444444,14.7521111111
258.40,6.45066666667,9.881,5.33,8.58266666667,4.64666666667,10.66,6.396,7.10666666667,13.9058333333
258.77,6.98744444445,11.1348888889,6.72622222222,8.71066666667,5.46633333333,11.8596666667,7.60555555556,7.85511111111,14.7831111111
259.15,6.93266666667,11.3768888889,6.78366666667,7.87866666667,5.64588888889,11.7808888889,7.94255555556,7.62366666666,15.0504444444
259.52,6.87955555555,10.9354444445,6.16644444445,7.671,5.47244444444,11.2284444445,7.81788888889,6.92844444444,14.8100555556
259.89,6.23322222222,9.90344444445,5.10833333333,7.33055555554,4.721,10.5393333333,6.77722222222,6.62988888889,14.0111111111
260.27,6.06633333333,9.90155555556,5.67211111111,7.31188888889,5.18822222222,10.3136666667,6.98922222222,6.64866666667,14.0726111111
260.64,5.81455555556,9.73200000001,5.55133333333,7.13211111111,5.05033333333,10.3031111111,7.27277777778,6.68433333333,14.3742222222
261.01,5.80066666667,10.0175555555,5.59044444444,7.24411111111,5.17044444444,10.6213333333,7.63788888889,6.88555555555,14.3570555556
261.39,5.57322222222,9.86566666668,5.35255555555,7.49877777778,5.66155555556,10.3515555556,7.52511111111,7.07466666667,13.9818333333
261.76,3.41666666667,8.08755555556,3.65066666667,5.68188888889,4.04366666667,8.7242222222,6.00011111111,5.38244444444,12.5620555556
262.13,2.86677777778,6.75166666666,3.02477777778,4.88344444445,3.371,7.74033333333,5.37755555556,4.399,11.4818888889
262.51,3.827,7.18911111111,4.345,6.08933333333,5.07455555555,8.21455555555,5.94144444444,5.381,12.0045
262.88,2.14722222222,5.20933333333,2.02977777778,4.29411111111,3.81333333333,6.71122222222,4.17688888889,3.75466666667,10.5595555556
263.25,1.69933333333,4.33977777778,1.79088888889,4.07844444445,3.89533333333,5.804,3.621,3.34655555556,9.14394444444
263.63,-0.545666666668,2.64133333334,0.617333333332,1.895,2.65588888889,4.14888888889,1.60788888889,1.62222222222,7.62988888889
264.00,1.58955555555,4.91966666667,3.58766666667,4.23855555556,4.72288888889,6.00955555555,4.39022222222,3.25466666667,10.0513888889
264.37,2.26588888889,5.897,3.53822222222,5.32266666667,5.26077777778,6.64222222222,5.416,4.39177777778,11.3517222222
264.75,0.0962222222223,4.55344444444,2.02022222222,2.85388888889,4.45722222222,5.35522222222,3.57555555555,2.16433333333,9.90866666667
265.12,0.675888888889,5.02888888889,2.79755555556,3.20611111111,4.66766666667,5.95633333333,3.53611111111,2.86022222222,10.3018333333
265.49,2.37888888889,6.39977777778,4.12833333333,4.05155555556,5.29466666667,7.84211111111,5.218,3.91333333333,11.9937777778
265.87,6.05533333333,8.83677777777,6.79411111111,6.80855555557,7.60522222222,10.8793333334,7.388,6.765,13.9575555556
266.24,6.57455555555,9.72911111112,7.20266666667,7.46799999999,7.66333333333,11.1807777778,7.92855555555,7.761,15.3477222222
266.61,5.474,9.10066666666,6.09888888889,6.64222222222,5.62344444444,10.5813333333,7.18555555556,6.615,14.5543333333
266.98,4.73955555556,8.47366666667,5.96688888889,6.51544444444,4.51755555556,9.98833333334,6.59344444444,6.07133333333,14.3165
267.36,3.56811111111,7.97466666667,5.33322222222,5.91744444444,3.68255555556,9.39677777777,5.79044444444,5.63811111111,14.2920555556
267.73,4.99511111111,9.36700000001,6.65177777778,7.58611111111,4.73344444445,10.376,7.287,7.287,15.4273888889
268.10,3.59788888889,7.98877777777,4.92733333334,5.82988888889,3.30522222222,9.40355555554,5.08611111111,6.07388888889,13.8431666667
268.48,3.06511111111,7.29155555555,4.25066666667,5.02877777778,2.50244444444,8.8961111111,4.29833333334,4.897,12.6916666667
268.85,4.61011111111,8.54622222222,5.55566666666,6.80855555556,2.90777777778,9.88177777779,5.96922222222,6.11111111111,13.5518888889
269.22,3.81377777778,7.91133333334,4.30988888889,6.18733333333,2.30255555556,8.77311111112,5.38422222222,5.06555555555,13.0063333333
269.59,2.08044444444,6.49711111111,2.557,4.41655555555,1.046,6.96177777778,3.696,3.66111111111,10.8437777778
269.97,0.04577777778,4.34344444444,0.344888888889,2.413,-0.631999999999,4.27444444445,1.88433333333,1.51688888889,9.22677777778
270.34,0.202000000001,4.75855555556,0.819222222222,2.52511111111,0.280555555555,5.11777777778,1.82944444444,2.02011111111,9.00122222222
270.71,-0.111888888889,4.60355555556,0.403222222221,2.453,0.560111111112,4.83866666667,1.848,1.93755555555,8.89344444444
271.09,0.50188888889,4.91166666667,0.993333333333,2.82688888889,0.862222222222,5.28288888889,2.23755555556,1.81188888889,8.92277777778
271.46,0.191111111111,4.00077777778,-0.0423333333334,2.37733333333,-0.0423333333333,4.88177777778,1.52822222222,1.06122222222,7.83722222222
271.83,0.162333333333,3.80522222222,-0.446444444443,1.81633333333,0.253666666664,5.01277777778,1.61344444444,1.025,7.90977777778
272.20,0.597444444444,4.12177777778,-0.0296666666663,1.97111111111,0.67711111111,5.24688888889,2.61844444445,0.965888888888,7.945
272.58,0.177777777778,3.66433333334,-0.266555555556,1.15555555555,0.187555555557,4.77044444444,1.75788888889,0.474111111113,7.39744444444
272.95,0.381111111111,3.60611111111,-0.459222222222,0.830666666667,0.459333333337,5.00322222222,1.29977777778,0.664555555555,7.44666666667
273.32,0.337222222222,3.132,-0.318,0.636,0.231444444443,5.09788888889,1.19488888889,0.36611111111,6.89027777778
273.69,1.608,3.79355555555,0.991666666665,2.022,0.895555555557,6.15255555556,2.00277777778,1.43455555556,7.86144444444
274.06,2.14066666667,4.61111111111,1.734,2.62511111111,1.56933333333,7.19755555556,2.64444444444,2.41211111111,8.38416666667
274.44,1.74977777778,3.875,0.988666666667,2.45166666667,0.810444444447,6.41555555555,2.52088888889,1.542,8.24933333333
274.81,2.75288888889,4.28888888889,1.72544444445,2.74288888889,1.44622222222,6.84211111111,2.59322222222,1.87511111111,9.0715
275.18,3.01844444444,4.092,1.63077777778,3.06888888889,1.91422222222,6.95844444443,2.89677777778,2.62333333333,8.93333333333
275.55,5.03911111111,5.78266666667,3.47988888889,4.51266666667,3.893,8.73600000001,5.20433333333,4.46088888889,11.1936111111
275.93,4.00222222222,5.08088888889,2.69677777778,3.65677777778,2.50266666667,7.68077777779,4.15311111111,3.22544444444,10.0217222222
276.30,3.50544444445,4.299,2.27077777778,3.32877777778,2.18244444444,7.08777777777,3.29566666667,3.04244444444,9.65594444444
276.67,4.43555555556,5.413,3.52444444445,4.776,3.54644444444,8.17966666666,4.67711111111,4.04044444444,10.1833333333
277.04,5.41288888889,6.31477777778,4.77444444445,5.90755555556,4.41144444444,8.89988888889,5.74266666667,4.73044444444,10.8581666667
277.41,6.69922222222,7.63122222222,5.98377777778,6.76422222222,5.92955555556,9.77777777777,6.93755555556,6.22211111111,12.5528888889
277.79,5.671,7.18755555556,5.15433333333,5.87977777778,5.56111111111,9.04488888889,6.12155555555,5.638,12.7760555556
278.16,4.89,6.74211111111,4.38,5.43344444445,4.79033333333,8.32766666667,4.91244444445,4.60188888889,12.0037222222
278.53,4.699,7.20844444444,4.49988888889,4.97533333333,4.55511111111,8.07077777778,4.58833333333,4.43344444444,11.8628888889
278.90,4.87466666667,7.76055555555,4.93933333333,5.42588888889,5.16644444444,8.72244444444,5.12311111111,5.16655555556,12.4730555556
279.27,3.25533333333,7.31322222222,3.81944444444,4.15577777778,3.852,7.42188888889,3.72177777778,3.66755555556,11.4962222222
279.64,2.235,6.36288888889,2.89811111111,3.75366666667,2.45966666667,6.15988888889,2.10677777778,2.05333333334,10.1165555556
280.02,2.58,6.20066666667,3.01711111111,3.88066666667,2.99622222222,6.51266666667,2.27844444445,2.16388888889,10.1122777778
280.39,2.803,6.49666666667,3.23822222222,3.78477777778,3.14711111111,6.81044444444,2.34777777778,2.61055555556,10.4026666667
280.76,2.282,5.65011111111,2.47144444445,2.99966666667,2.591,6.48744444445,2.02288888889,2.47144444444,10.7373333333
281.13,0.939555555556,4.39077777778,0.901222222223,1.96522222222,1.46677777778,5.20566666667,1.16,1.24633333333,9.79772222222
281.50,-0.341,3.21111111111,-0.293777777777,0.757777777778,-0.208444444444,3.67533333333,-0.16088888889,0.00944444444567,8.15116666667
281.87,-0.361777777778,2.59688888889,-0.426555555557,0.398888888888,-0.630666666667,3.61722222222,-0.129888888889,-0.389555555555,7.42888888889
282.25,0.394666666666,3.24633333333,0.573777777779,1.085,0.143555555557,4.35855555555,0.878666666668,0.600777777778,8.02622222222
282.62,1.96477777778,4.22144444444,1.97333333334,2.514,1.38133333333,6.00588888889,2.65977777778,2.02488888889,9.24055555556
282.99,1.75733333333,3.88955555556,1.741,2.09055555556,0.941222222221,5.65544444445,2.93188888889,1.82411111111,8.72888888889
283.36,3.452,4.71277777778,2.52088888889,3.08255555555,2.42455555556,6.73555555555,4.14255555556,2.818,10.0996666667
283.73,3.64388888889,4.87677777778,2.49688888889,2.87166666667,2.62966666667,7.35022222222,4.28366666667,3.29277777778,10.0579444444
284.10,3.78666666667,5.21244444444,2.79866666667,3.00222222222,2.65522222222,7.40011111111,4.54866666667,3.68855555556,10.2284444444
284.47,3.27133333333,5.03244444444,2.041,2.80011111111,1.93044444445,6.77888888889,4.303,3.20522222222,9.61544444444
284.85,2.91488888889,5.04588888889,1.63211111111,2.51577777778,1.46788888889,6.336,3.749,2.97188888889,8.752
285.22,3.48011111111,5.58344444444,2.425,2.71844444444,1.98455555556,6.91822222222,4.137,3.49411111111,9.04255555556
285.59,3.798,5.80066666667,2.62422222222,3.12111111111,2.52044444444,7.61,4.475,3.98444444445,9.40194444444
285.96,4.38577777778,6.60277777778,3.15533333333,3.46111111111,3.18244444444,7.94911111111,5.05911111111,4.41322222222,9.97905555556
286.33,3.98988888889,6.50866666666,3.05677777778,3.11122222222,3.03644444444,7.92477777778,4.902,4.26866666667,9.94372222222
286.70,2.79155555555,5.58977777778,2.16588888889,2.36533333333,2.152,6.82055555555,3.74022222222,3.16277777778,9.16872222222
287.07,1.93188888889,5.11455555555,1.41744444445,1.73022222222,1.51466666667,6.05244444444,3.00888888889,2.50155555555,8.81455555556
287.44,1.43422222222,4.85244444445,1.17655555556,1.48977777778,0.912111111111,5.93844444444,2.903,2.47833333333,8.32288888889
287.82,1.25177777778,4.95777777778,1.37755555556,1.37055555555,0.852999999999,5.68488888889,2.95788888889,2.41933333333,8.55872222222
288.19,1.23688888889,4.87766666667,1.39077777778,1.50222222222,0.761888888887,5.64655555555,2.92811111111,2.383,8.64766666667
288.56,2.51155555556,5.77466666667,2.83177777778,2.644,1.83677777778,6.83922222222,4.11877777778,3.67366666667,9.84494444444
288.93,3.18055555555,6.43133333333,3.664,3.63588888889,2.536,7.41222222222,4.72888888889,4.08422222222,10.7644444444
289.30,2.70044444444,6.034,3.10822222222,3.33344444445,2.27133333333,6.934,4.18433333333,3.62166666667,10.4115555556
289.67,2.59333333333,6.26188888889,3.33133333333,3.56322222222,2.50911111111,7.04188888889,4.12555555555,3.66155555556,10.5242777778
290.04,2.13888888889,5.89911111111,2.81855555556,3.35655555556,1.912,6.57177777778,3.895,3.33544444444,9.88944444444
290.41,2.94022222222,6.40388888889,3.15666666667,4.04366666667,2.68866666667,7.08166666667,4.47655555556,4.06455555555,10.2731111111
290.78,3.01966666667,6.60622222222,2.94244444444,3.53777777778,2.417,7.11788888889,4.55366666667,4.22433333333,10.1092777778
291.15,3.48544444445,6.63266666666,3.049,3.77411111111,2.91511111111,7.56944444444,4.66133333333,4.35155555555,9.88594444444
291.52,4.13933333333,7.25422222222,3.93433333334,4.31577777778,3.68733333333,7.84766666667,5.06488888889,4.84566666667,10.2423333333
291.89,4.10022222222,7.061,3.75622222222,4.43022222222,3.82788888889,7.61988888889,4.99633333333,4.70266666667,9.82077777778
292.26,4.085,6.97488888889,3.46888888889,4.51033333333,3.81366666667,7.73755555556,4.899,4.64944444444,9.549
292.64,2.56233333333,5.67188888889,2.09033333333,3.274,2.91455555556,6.66077777778,3.26677777778,3.13922222222,8.03194444444
293.01,3.413,5.97666666667,2.69866666667,3.30033333333,3.57833333333,7.30722222222,4.02955555556,3.789,8.39355555556
293.38,4.33744444444,6.751,3.60566666667,4.07333333333,3.97522222222,7.89011111111,5.00866666667,4.62388888889,9.22155555556
293.75,4.53611111111,6.77066666667,3.91944444444,3.88944444444,3.74622222222,7.65811111111,5.23577777778,4.60377777778,9.36577777778
294.12,5.04044444444,7.042,4.56955555556,4.01755555555,4.15011111111,7.84388888889,5.20233333333,4.76077777778,9.80127777778
294.49,4.32033333334,5.58522222222,3.69133333333,2.65566666667,2.72966666667,6.68744444444,4.14988888889,3.26211111111,9.35038888889
294.86,4.83533333333,5.67677777778,3.92955555556,3.06644444444,3.34466666667,6.932,4.07933333333,3.67277777778,9.58127777778
295.23,5.33066666666,6.47577777778,4.47855555555,3.83088888889,3.69455555556,7.253,4.51255555556,4.33533333334,10.1122222222
295.60,4.91877777778,6.48644444444,4.14811111111,3.54688888889,3.38366666667,6.97644444444,4.31111111111,4.08277777778,10.1181666667
295.97,5.43533333334,7.22444444444,4.63944444444,4.04711111111,3.95477777778,7.50833333333,4.75666666667,4.66388888889,11.0153333333
296.34,5.63811111111,7.62766666667,5.05377777778,4.12666666667,4.18588888889,7.62777777778,4.73488888889,4.847,10.872
296.71,6.30566666667,8.39811111111,5.82077777778,4.58544444444,4.81666666667,8.00344444444,5.44844444445,5.50488888889,11.4409444444
297.08,5.44211111111,7.77277777778,5.07111111111,4.03577777778,4.17422222222,7.19144444444,4.75011111111,4.71677777778,10.7845
297.45,4.98733333333,7.52166666667,4.84566666666,3.85044444444,4.18788888889,7.04311111111,4.62822222222,4.57922222222,10.3661666667
297.82,5.27066666667,7.88144444445,4.74977777778,4.16344444444,4.49422222222,7.35488888889,4.68433333333,4.79288888889,10.7038888889
298.19,5.27377777778,8.01155555555,4.57255555556,4.14544444444,4.46855555555,7.42577777778,4.819,4.91211111111,10.7142222222
298.56,5.22466666667,8.71666666667,4.92111111111,4.535,4.88811111111,7.61877777778,5.17466666667,5.16377777778,10.7414444444
298.93,5.19388888889,8.88655555556,5.21655555556,4.81311111111,5.10444444445,7.90044444444,5.58655555556,5.25577777778,10.8113333333
299.30,4.64855555556,8.53988888889,4.81511111111,4.287,4.69466666667,7.62166666667,5.435,4.85533333333,10.5544444444
299.67,4.429,8.065,4.42288888889,4.101,4.45266666667,7.38544444445,5.13833333333,4.72088888889,10.2706111111
300.04,3.49222222222,7.05311111111,3.90888888889,3.41155555556,3.74088888889,6.73622222222,4.69788888889,4.08266666667,9.37105555556
300.41,2.44955555556,6.15322222222,2.85455555555,2.554,2.75655555556,5.98333333333,4.14777777778,3.22688888889,9.17094444444
300.78,1.44588888889,5.11544444444,1.52788888889,1.83488888889,1.72555555555,5.23166666667,3.53311111111,2.128,8.51572222222
301.15,1.26833333333,5.33377777778,1.62055555556,1.92355555556,1.78255555555,5.41122222222,3.37477777778,2.12777777778,8.56383333333
301.52,1.95911111111,6.00022222222,2.22644444445,2.50844444444,2.51588888889,5.89877777778,3.78077777778,2.88433333333,9.41588888889
301.89,1.86155555556,5.68644444444,2.15244444444,2.50133333333,2.33433333333,5.75177777778,3.65044444444,2.79233333333,8.80966666667
302.26,1.44677777778,5.447,1.89522222222,2.56077777778,2.19922222222,5.62788888889,3.13966666667,2.73433333333,8.77083333333
302.63,0.968,4.73922222222,0.97511111111,2.19611111111,1.56044444445,5.10755555556,2.283,2.35522222222,8.27205555556
303.00,0.385444444443,4.152,0.254555555554,1.61422222222,0.77088888889,4.50111111111,1.48333333333,1.77422222222,7.68961111111
303.37,0.930000000001,3.98011111111,0.685,1.79533333333,0.987888888889,4.68666666666,1.36277777778,2.03333333333,7.67183333333
303.74,0.613666666666,3.37877777778,0.202222222222,1.41522222222,0.707444444443,4.44011111111,0.91688888889,1.32833333333,7.382
304.10,0.708444444443,3.23866666667,-0.375888888888,1.25066666666,0.498777777778,4.12077777778,0.448222222221,1.07722222222,7.27227777778
304.47,1.49,3.60333333333,0.408333333334,1.76944444445,1.31111111111,4.42,0.78811111111,1.576,7.31072222222
304.84,2.72,4.59588888889,1.76755555556,2.55433333333,2.33766666667,5.36066666667,1.65944444444,2.69122222222,8.36566666667
305.21,2.95822222222,4.56711111111,1.87577777778,2.47466666667,2.30166666667,5.01422222222,1.93366666667,2.48911111111,8.71577777778
305.58,2.622,4.15777777778,1.47755555556,1.97022222222,1.83977777778,4.643,1.49211111111,1.731,8.30094444444
305.95,2.95277777778,4.57022222222,2.29566666667,2.173,2.28866666667,5.18377777778,1.95633333333,1.80488888889,8.94872222222
306.32,2.57577777778,3.85644444444,1.90655555556,1.86277777778,1.86288888889,4.67866666667,1.67366666667,1.04788888889,8.14622222222
306.69,3.18366666667,4.36611111111,2.65666666667,2.379,2.49288888889,5.349,2.41444444444,1.42455555556,8.08427777778
307.06,3.68255555556,4.81555555555,3.30744444444,2.49988888889,3.01677777778,5.53088888889,2.90355555556,1.82688888889,8.35266666667
307.43,3.55255555556,5.31133333333,3.26644444444,3.00833333333,3.22444444445,5.82066666667,3.043,2.00311111111,8.57066666667
307.80,4.14533333334,5.99611111111,4.002,3.55811111111,3.72888888889,6.37144444445,3.38055555555,2.71111111111,8.82694444444
308.17,4.77333333333,6.664,4.91311111111,4.07422222222,4.06766666667,6.98366666667,4.001,3.60155555555,9.22727777778
308.54,5.43733333333,7.22655555556,5.44355555555,4.64488888889,4.37033333333,7.39244444444,4.68333333333,4.15288888889,9.67655555556
308.90,4.35277777778,6.17577777778,4.30933333333,3.68311111111,3.41011111111,6.47933333333,3.75133333333,3.23655555556,8.61861111111
309.27,4.63277777778,6.26266666666,4.44677777778,3.85944444444,3.44588888889,6.952,4.07533333333,3.73966666667,8.53105555556
309.64,4.33044444445,6.05011111111,4.33077777778,3.767,3.094,6.87822222222,3.97411111111,3.60011111111,8.36488888889
