wavelength,Back_SpoNicm,Belly_SpoNicm,Breast_SpoNicm,Crissum_SpoNicm,Crown_SpoNicm,DorTail_SpoNicm,Rump_SpoNicm,Throat_SpoNicm,WingTip_SpoNicm
727.53,15.8448666667,51.6602666667,46.7766,50.3992666667,9.46766666666,17.4441333333,16.8122666667,10.2155333333,17.3954666667
727.85,15.8597333333,51.6712666667,46.8942,50.333,9.66266666667,17.6468666667,17.0226,10.2453333333,17.5426666667
728.17,15.7934,51.8789333333,47.013,50.4078,9.58373333333,17.5733333333,17.0036666667,10.0426666667,17.5898666667
728.49,15.7688,52.0707333333,47.0458,50.6582666667,9.50820000001,17.5228,17.1312,10.0394666667,17.6895333334
728.80,15.4147333333,51.9742,46.9477333334,50.5775333333,9.02506666667,17.2088666667,16.8052,9.68253333333,17.4316666667
729.12,15.1603333333,51.7908,46.7974,50.4412,8.81966666666,17.0477333333,16.6405333333,9.51933333333,17.1949333333
729.44,15.1756666667,51.9350666666,46.8402,50.5018666667,8.92400000001,17.1066,16.6418666667,9.64693333333,17.373
729.76,15.4234,52.1618666667,46.9997333333,50.7542666667,9.28493333333,17.5092,16.7652666667,9.92606666668,17.7886666667
730.08,15.5936666667,52.1848666667,47.1654666667,50.6539333333,9.53599999999,17.7294,17.0836,10.2432666667,17.9358
730.39,15.4409333333,52.0974,46.9558666667,50.4194,9.49493333332,17.6643333333,17.1288666667,10.0264,17.7865333333
730.71,15.4822,51.9360666667,46.8316,50.4654666667,9.30026666667,17.7064666667,17.0016666667,9.8178,17.7206666667
731.03,15.6204666667,52.0182,46.9953333333,50.5570666667,9.53020000001,17.7616,17.1831333333,9.95033333334,17.8526666667
731.35,15.724,52.2857333333,47.1088666667,50.8346,9.46700000001,17.7968,17.1793333333,9.91553333332,17.9638
731.67,15.8627333333,52.4508,47.2985333334,51.0914,9.60566666667,17.966,17.3689333333,10.0746,18.1228
731.98,16.2184,52.4609333333,47.3626666667,51.0812666667,9.83759999999,18.1882,17.5451333333,10.3368666667,18.2816
732.30,16.7303333333,52.5678,47.4664666667,51.2633333333,10.403,18.6206666667,18.0188,10.7866,18.6972666667
732.62,17.2820666667,53.0973333333,48.0582666667,51.7750666667,10.9164666667,19.2228666667,18.3562666667,11.3009333334,19.3549333333
732.94,17.4648666667,52.7836,48.0187333333,51.6127333334,11.0202,19.3178,18.5339333333,11.3582666667,19.4705333334
733.25,17.6924666667,53.0775333333,48.32,51.8245333333,11.2302,19.4922,18.8689333334,11.5603333333,19.6408
733.57,17.6286,52.9924666667,48.3876666667,52.0137333333,11.2546,19.5797333333,18.8268,11.4367333333,19.7030666667
733.89,18.0246,53.0718666667,48.7432,52.0862,11.607,19.7572,19.0672666667,11.8138666667,20.0675333333
734.21,18.5135333333,53.3376666667,49.0064666667,52.341,12.1205333333,20.1262,19.5702,12.358,20.5305333333
734.52,18.8346666667,53.8105333333,49.4987333333,52.9397333333,12.3329333333,20.4904,19.7954666667,12.3702666667,20.8223333333
734.84,19.0584,53.7461333333,49.6474666667,53.1124,12.8378666667,20.8634,20.0802666667,12.8602666667,21.062
735.16,19.0532,53.8548,49.6236666667,53.2442,12.7502666667,20.7046,19.849,12.7752,20.9490666667
735.48,18.7312666667,53.6587333333,49.4663333333,53.1133333333,12.4671333333,20.295,19.6183333333,12.3314666667,20.8943333333
735.79,18.6262,53.7244,49.7674666667,53.2974666667,12.3768666667,20.3196666667,19.5849333334,12.3886666667,20.935
736.11,18.6897333333,53.5318,49.3616,53.0106,12.4486666667,20.1244,19.7345333333,12.4079333333,20.8416666667
736.43,18.6196666667,53.7159333333,49.2772,53.1613333334,12.4639333333,20.184,19.8062,12.5100666667,20.8740666667
736.74,18.8528,53.4367333333,49.2088,52.9966,12.7850666667,20.4089333333,19.9711333333,12.8090666667,21.1542
737.06,19.0182666667,53.8726,49.4185333333,53.1036666667,12.9390666667,20.5126666667,20.1232666667,13.065,21.2790666667
737.38,19.0302666667,54.2273333333,49.6028666667,53.4823333333,12.8985333333,20.6472,20.1269333333,13.028,21.3802
737.69,19.0211333333,54.4289333333,49.91,53.7106666667,13.2166666667,20.9958666666,20.4066,13.3796666667,21.6606666667
738.01,18.6802,53.9265333333,49.3909333333,53.1542,12.9748666667,20.5715333333,20.0363333333,13.2752,21.2688666667
738.33,18.5270666667,53.5451333333,48.7942666667,52.681,12.6667333333,20.1949333333,19.923,13.0349333333,20.9554666667
738.64,18.5872666667,53.2094,48.7492666667,52.3326666667,12.8377333333,20.4956666667,20.1168,13.331,21.0198
738.96,18.9515333334,53.438,49.0348,52.425,13.2074,21.0341333334,20.5586666667,13.7375333333,21.3481333333
739.28,19.1768666667,53.8195333333,49.1624666667,52.6497333333,13.2128,21.0494,20.681,13.6942,21.4345333333
739.59,19.0802,53.6464,49.0546666667,52.4135333333,12.9451333333,20.9829333334,20.5776,13.5398,21.2425333334
739.91,18.8106666667,53.822,49.2424,52.5611333333,12.5265333333,20.8217333333,20.4244666667,13.3184666667,20.9326666667
740.23,18.4215333333,53.7412,49.0282666667,52.5074666666,11.9335333333,20.37,20.0277333333,12.8851333333,20.5086
740.54,18.4654666667,53.5060666667,48.9736,52.4998666666,11.7732,20.2336,20.1752,12.9574,20.5588666667
740.86,18.3257333333,53.1646,48.5454,52.1728,11.5439333333,20.0664666667,20.0408,12.9141333333,20.3117333333
741.18,18.1012,52.8208666667,48.287,51.9885333333,11.0521333333,19.714,19.5396666667,12.4776,19.9271333333
741.49,18.4148666667,52.6412666666,48.3666666667,51.9128666667,11.1398,19.8981333333,19.6291333333,12.6778666667,20.2324
741.81,18.4623333333,52.9156666667,48.8614666667,51.9526666667,11.1252,19.9521333333,19.6302666667,12.7054666667,20.3938
742.12,18.6867333333,53.3847333333,49.3068666667,52.4018666667,11.2808,20.0649333333,19.7347333333,12.8758,20.8584
742.44,18.2131333333,53.0958666667,49.1189333333,52.2204666667,10.7732666667,19.6105333333,19.1798666667,12.5794666667,20.1796666667
742.76,18.0680666667,52.5230666667,48.7501333333,51.9801333333,10.8228,19.7133333334,19.2532,12.7188,20.2482
743.07,17.6992,52.5215333333,48.8888,52.0692,10.4564666667,19.3763333333,18.9858,12.4793333333,20.0392666667
743.39,17.9973333333,52.5249333333,48.8747333333,52.1306666667,11.018,19.6902,19.1804666667,12.8826666666,20.4112666667
743.70,17.9448666667,52.2747333333,48.6543333333,51.8919333333,11.1065333333,19.7466,19.299,13.0096,20.304
744.02,17.7626,52.0727333333,48.5520666667,51.641,11.0307333333,19.6904666667,19.0573333333,12.7656,20.0880666667
744.34,17.5763333334,51.6248666667,48.3126666667,51.0799333333,10.7193333333,19.39,18.8647333333,12.6664,20.0482
744.65,17.7436,51.8166666667,48.4004,51.0854,10.9253333333,19.3944666667,19.1372666667,12.9334666667,19.9458666667
744.97,17.2628666666,52.0623333333,48.3253333333,51.0974666667,10.5028,19.0904666667,18.8747333333,12.7912,19.5073333333
745.28,17.2798,52.3547333333,48.3141333333,51.4295333333,10.2122,19.1187333333,18.8594666667,12.7498666667,19.4636666667
745.60,17.4348,52.2984,48.1703333333,51.3372,10.1902,19.313,19.1066,12.9442,19.5193333333
745.91,18.1848,52.6018666667,48.4615333333,51.6054666667,10.8042666667,20.1311333333,19.7872666667,13.7266666667,20.2826
746.23,18.2889333333,52.7096,48.541,51.3627333333,10.9342,20.2039333333,19.6968666667,13.9425333333,20.309
746.55,18.3645333333,52.417,48.4006666667,51.3818,10.8975333333,20.3072666667,19.7186,14.0003333333,20.2580666667
746.86,18.48,52.3334666667,48.4005333333,51.2382666667,10.5649333333,20.3438666667,19.6242666667,14.0037333333,20.2024
747.18,18.1532666666,51.962,48.1331333333,50.87,10.1152666667,20.193,19.4036666667,13.6676,20.0835333333
747.49,18.2340666667,51.8814,47.9646,50.7374,10.1297333333,20.1768666667,19.3925333333,13.7898,20.2396666667
747.81,18.5854,52.4714666667,48.5566666667,51.5692,10.6072,20.6501333333,19.8367333333,14.2325333333,20.6156666667
748.12,18.4138666667,52.6030666666,48.1900666667,51.3194666667,10.3124,20.5706,19.7118666667,14.1578,20.5734
748.44,18.9378666667,52.7016666667,48.2908,51.3710666667,10.9992666667,21.1991333333,20.218,14.7337333333,21.2439333333
748.75,19.0271333333,52.5734,48.2890666667,51.3626666667,11.3653333333,21.5672,20.4783333333,15.0193333333,21.4261333333
749.07,18.9476,52.4187333333,48.2259333333,51.3994,11.3471333333,21.5316666667,20.5508666667,15.1488,21.5096
749.38,18.5511333333,52.1110666667,48.0686666667,51.1349333333,10.9387333333,21.0977333333,20.3207333333,14.7628666667,21.3328
749.70,18.666,52.0243333333,48.1059333334,51.2784666667,10.8347333333,20.8818666667,20.4132666666,14.7448666667,21.4419333333
750.01,19.0476666667,52.2452666667,48.3996666667,51.5005333333,11.1517333333,21.0936666667,20.8194666667,15.1689333334,21.8936666667
750.33,19.5272666666,52.2309333333,48.5882,51.5160666667,11.582,21.3470666667,21.2536666667,15.6042,22.3064666667
750.64,19.5374666667,52.5949333333,49.0542666667,51.9794,11.5754,21.3316,21.2035333333,15.6679333333,22.396
750.96,19.3962,52.3102666666,48.8692666667,51.8714666667,11.4157333333,21.3388,21.1992666667,15.6980666667,22.1412
751.27,18.9888666667,51.7526,48.4708666667,51.0571333333,10.9063333333,20.9635333333,20.7262,15.3080666667,21.5725333333
751.59,18.8782,51.4029333333,48.5775333333,50.9442,10.7931333333,20.8336666667,20.3776,15.1127333333,21.4546666667
751.90,18.3589333333,51.3584666667,48.5188,50.9446,9.91153333333,20.1853333333,19.9714,14.4492666667,20.8704
752.22,17.9743333333,51.0114,48.3298,50.6314,9.32813333334,19.79,19.3437333333,14.0756666667,20.6417333333
752.53,17.9184,51.0928,48.4215333333,50.5434,9.22233333333,19.8900666667,19.3031333333,13.9202,20.4019333333
752.85,17.7737333333,51.084,48.4457333333,50.5849333333,9.2526,19.7504666667,19.1931333333,13.8789333333,20.2293333333
753.16,17.0718666667,50.928,48.0675333333,50.3142666667,8.5404,19.5036666667,18.6168,13.3244666667,19.3979333333
753.47,16.3280666667,50.5159333333,47.2992666667,49.7766666667,7.84926666666,19.0894,17.8270666667,12.6446,18.6074666666
753.79,15.6223333333,50.3839333333,47.0312666667,49.7354666667,7.37186666667,18.8257333333,17.3732666667,12.2695333333,18.1532666667
754.10,15.6497333333,50.0758,46.7558,49.4490666667,7.49206666667,18.7886666667,17.277,12.3712,18.0639333333
754.42,15.6576,50.3313333333,46.7836,49.3987333333,7.51546666667,18.8634,17.2828,12.2776666667,18.0627333333
754.73,15.5766666667,50.6799333333,46.7608,49.8176666667,7.35573333334,18.9465333334,17.371,12.371,18.1482
755.05,16.0710666667,51.0794,47.0127333333,50.3230666667,7.72326666667,19.4426,17.9174666667,12.9934666667,18.5208666667
755.36,16.2976,51.0732666667,46.9666,50.3628,7.96513333332,19.6386,18.0798,13.3457333333,18.7414666667
755.67,16.4940666667,51.3216666667,47.1687333333,50.5022,8.10533333334,19.7596666667,18.4564,13.6105333333,18.7554
755.99,15.8302,50.9513333333,46.4520666667,49.9782,7.388,18.834,17.5341333333,12.9074666667,18.1281333333
756.30,15.423,50.7169333333,46.149,49.8634666667,6.88013333333,18.6321333333,17.0415333333,12.3952,17.7284666667
756.62,15.9827333333,50.7616666667,46.5670666667,50.084,7.57453333334,19.173,17.5031333333,12.7922666667,18.4048
756.93,16.5528,51.4148,47.3592666667,50.7128666667,8.16713333333,19.5975333333,18.097,13.2646666667,18.9456
757.24,17.0824666667,51.5366,47.635,50.9699333334,8.5722,19.8879333333,18.5241333333,13.6196666667,19.3959333333
757.56,17.3973333333,52.0443333333,47.9212666667,51.425,8.80013333333,20.169,18.8644,13.9402,19.5964666667
757.87,18.0462,52.7217333333,48.686,52.1442666667,9.35073333333,20.5524666666,19.6473333334,14.6254666667,20.3684666667
758.18,18.7809333333,52.8927333333,49.1732,52.7315333333,10.1969333333,21.2348,20.2296,15.1512,20.8284
758.50,18.3208,52.6424666667,48.8784666667,52.6053333333,9.98126666667,21.0036666667,20.0742666667,14.7119333333,20.5174
758.81,18.4381333333,52.7510666666,49.1158666667,52.8495333333,10.3295333333,21.3524,20.4836666667,14.9106666667,20.6500666667
759.13,18.4092666667,52.8876,49.2541333333,53.0920666667,10.3096666667,21.2132,20.4209333333,14.6054666667,20.6345333333
759.44,18.7494,52.8184666667,49.6520666667,53.3793333333,10.8260666667,21.9494666667,21.0452,15.0312666667,20.99
759.75,19.4295333333,53.2028666666,49.9256666667,53.5822,11.5156666667,22.5247333333,21.5050666667,15.8276,21.402
760.07,19.1878,52.9242,49.6060666667,53.2059333333,11.3455333333,22.2666666667,21.3272666666,15.5303333333,21.0637333333
760.38,18.6002,52.6167333333,49.2274,52.8525333333,10.7392666667,21.8230666667,20.9190666667,15.0052,20.5745333333
760.69,18.1336,52.5469333333,48.9277333333,52.454,10.2228,21.3219333333,20.4814,14.3382666667,19.9551333333
761.01,17.8438666667,52.1315333333,48.6076,51.9394666667,10.0479333333,21.1553333333,20.1572,13.9036,19.6857333333
761.32,17.0294,51.5007333333,47.8611333333,51.3991333333,9.38580000001,20.4884666667,19.1699333333,13.0904666667,18.8534666667
761.63,16.3633333333,51.2732,47.3333333333,50.8279333333,8.77320000001,19.765,18.4344,12.336,18.3906666667
761.94,16.5270666667,51.5323333333,47.6356,50.8978666667,8.91513333334,19.8157333333,18.5676666667,12.3538666667,18.5387333334
762.26,16.6540666666,51.6452,47.637,50.7581333333,9.10546666667,19.8938666667,18.5493333333,12.2314666667,18.5468666667
762.57,16.8499333333,51.7946666667,47.5694666667,50.7826666667,9.431,20.0727333333,18.6942666667,12.3771333333,18.7769333333
762.88,16.8538666667,51.874,47.5457333333,50.6110666667,9.49539999999,19.7038666667,18.607,12.1937333333,18.7088
763.20,17.1936666667,52.0442,47.8604,50.8946,9.73580000001,19.9558,19.0390666667,12.3420666667,19.0667333333
763.51,17.5370666667,52.4134666667,48.1268,51.2175333333,9.98740000001,20.2117333333,19.3423333333,12.7884,19.3262666667
763.82,17.8303333333,52.5354,48.2031333333,51.2278666667,10.2604666667,20.3864666667,19.5129333333,12.947,19.4948666667
764.14,18.0788,52.7274666667,48.2999333333,51.2646666667,10.6242666667,20.7372,19.7581333333,13.2964666667,19.8250666667
764.45,18.4833333333,53.1177333333,48.6450666666,51.5776666667,11.1814666667,21.0690666667,20.2203333333,13.7741333333,20.382
764.76,18.7558666667,53.5540666667,48.8298,51.8661333333,11.517,21.3921333333,20.4098,13.8912,20.599
765.07,19.3156,54.0078,49.2588666667,52.2284,11.9543333333,21.9278,20.9160666666,14.3526666667,20.9261333333
765.39,19.4599333333,53.9362666667,49.2148666667,52.1746,12.2558666667,22.0474666667,21.0488,14.4344,21.0984666667
765.70,19.2592,54.0462,49.2870666667,52.2584666667,12.0024,21.9493333333,20.7434666667,14.2802666667,21.0776666667
766.01,19.5556,54.5658666667,49.8163333333,52.643,12.237,22.3554666667,20.9955333333,14.5152666667,21.4606666667
766.32,20.0344666667,55.1449333333,50.4591333333,53.2894,12.5497333333,23.1311333333,21.5232666667,14.9286,21.8648666667
766.64,19.7218666667,55.4033333333,50.5182,53.2405333333,12.4093333333,23.0434666667,21.2188,14.721,21.7550666667
766.95,20.0556,56.0954666667,51.1044,53.7513333333,12.9290666667,23.5248,21.5882666667,14.6812666667,22.2919333333
767.26,20.5874,57.0444,51.9431333333,54.5375333334,13.6107333333,24.3314,22.0871333333,15.2746,23.0432
767.57,20.3784666667,57.1245333333,51.8766666667,54.4002666667,13.5905333333,24.2225333333,21.9712,14.7446666667,22.9094666667
767.88,20.756,57.407,52.2286666667,54.8256666667,13.8463333333,24.6925333333,22.2954666667,14.8608666667,23.1179333333
768.20,20.93,57.2459333333,52.4754666667,54.7926,13.8584666666,25.023,22.7219333333,15.2334666667,23.5318666667
768.51,20.5316,57.0841333333,52.3240666667,54.8244,13.8194,25.0468,22.4299333333,14.9366,23.5472
768.82,20.501,57.2168666667,52.3528,54.9260666667,13.6288666667,25.1893333333,22.1836666667,14.9390666667,23.5924
769.13,20.9308666667,57.0998,52.3852,54.7769333333,14.6864,25.572,22.9174666667,15.5138666667,24.012
769.44,19.7854666667,55.6533333333,51.1096,53.2282666667,13.7798666667,24.2066,21.9741333333,14.5721333333,22.7533333333
769.76,19.9954666667,55.8314666667,50.9064,53.4715333333,14.1882666667,24.4444,22.0572666667,14.5534666667,23.0905333333
770.07,20.1534,55.9224666666,50.8208666667,53.631,14.7542666667,24.6008666667,22.4222666667,14.6098666667,23.3468
770.38,19.3682,55.1922,50.2198666667,52.8342,13.9012,23.5074,21.4102,13.8919333334,22.5824
770.69,19.1433333333,54.9813333333,50.1118,52.6397333333,13.6777333333,23.2028666667,21.1126666666,13.5428666667,22.472
771.00,20.0140666667,56.0698,51.0450666667,53.7720666667,14.612,24.0103333333,21.859,14.5081333333,23.0762
771.32,19.4324,55.8538,50.3512666667,53.3428666667,14.175,23.3092666667,21.1592666667,13.8144666667,22.4098666667
771.63,19.9217333333,56.1967333333,50.8663333333,53.5192666667,14.7824,23.6368666667,21.3704666667,14.0039333333,22.5012
771.94,21.3294,57.4094666667,52.0527333333,54.4429333333,16.3246,25.0487333333,23.4066666667,15.4594,24.2424
772.25,21.3532,57.9876,52.2132,54.4684,16.5748666667,25.0459333333,23.4249333333,15.5192,24.2726
772.56,21.8584,58.5682666667,52.6072,54.9225333334,16.2883333333,25.3669333333,23.666,15.5622666667,24.5747333333
772.87,23.1471333333,59.8979333333,53.6444666667,56.2815333334,17.8934666667,26.7686666667,24.9119333333,16.8375333334,25.8963333333
773.18,23.2335333333,59.5286,53.6868666667,56.0389333333,17.935,26.5385333334,24.8680666667,17.1253333333,26.0671333333
773.50,23.2301333333,59.5202,53.4004,55.6759333333,17.8688,26.3364666667,24.8246,17.2033333333,25.975
773.81,23.6146,60.0260666667,53.3800666667,56.2656,18.2604666667,26.7915333333,25.1249333333,17.4427333333,26.1407333333
774.12,23.5865333333,59.8224,52.6546,56.3036666667,18.6478666667,26.9119333333,25.1004666667,17.2799333333,26.2908666667
774.43,23.1831333334,59.2464,52.158,56.1791333333,18.0342666667,26.4454,24.7536666667,16.8695333333,26.1396666667
774.74,23.6855333333,59.1851333333,52.2924,56.2197333333,18.2544666667,26.9400666667,25.1946,17.3133333333,26.6088
775.05,23.6539333333,58.9522666667,51.7331333333,55.8561333334,18.4415333333,26.9899333333,25.254,17.3781333333,26.922
775.36,22.8195333333,58.0446666666,51.0092666666,54.7827333333,17.4124,25.6547333333,23.6258666667,16.2318666667,25.7128666667
775.67,23.5577333333,57.8990666667,51.3220666667,55.3392666667,17.6193333333,26.0174,24.0749333333,16.189,26.0492666667
775.98,22.5566666667,56.6984,50.0794,54.3952666667,17.2531333333,24.9550666667,23.196,15.4781333333,25.1504666667
776.30,22.413,56.4360666667,49.8064666667,54.1182666667,16.4784,24.8314666667,22.6678666667,14.8660666667,24.8474666667
776.61,22.5212,56.6719333333,49.9469333333,53.9438,16.5073333333,25.0106,22.5850666667,15.0212666667,24.9362666667
776.92,21.9881333333,56.2884,50.1783333333,54.0248,15.6402,24.5003333333,22.0204666667,14.1815333333,24.495
777.23,22.1742666667,55.8661333333,50.0080666666,53.5367333333,15.7911333333,24.8299333333,22.5971333333,14.7415333333,24.7924666667
777.54,22.567,55.651,50.5436,53.5190666667,16.0063333333,25.0384666667,23.389,15.5078,25.0067333333
777.85,23.6537333333,56.2986,51.2470666667,54.1806,17.1619333333,25.9306666667,24.3208666667,16.5158,26.2642
778.16,23.6060666667,56.3356666667,51.4535333333,53.9687333333,17.4424,26.1637333333,24.7604666667,16.7857333334,26.4284666667
778.47,24.6338,57.0171333333,52.3088666667,54.878,18.3016,26.8843333333,25.7112,17.5530666667,27.4044666667
778.78,25.0158666667,56.672,51.8827333333,54.6836,18.3650666667,26.8406666667,25.8333333333,17.8480666666,27.4155333333
779.09,24.6247333333,56.1836666667,51.1074666667,53.9317333333,18.42,26.4724666667,25.7428666667,17.9108666667,27.2808
779.40,24.7261333333,56.6984666667,51.4512666667,54.2636666667,18.0064666667,26.6986,26.0926,18.1074,27.5174
779.71,24.7435333334,56.5941333333,51.5982,54.6334,18.3884666667,26.6128666667,26.5002,18.512,27.9559333333
780.02,24.7306,57.2218,51.4794,55.3402666667,18.4194,26.7760666667,26.8746,18.6602,28.4386
780.33,24.8268,56.8614,50.9902666666,54.8594,18.7392,27.0400666667,26.7154,19.0909333333,28.4198666666
780.64,25.5146666667,57.8977333333,51.7990666667,55.8559333333,19.809,27.7314666667,27.4638666667,19.8744,29.7406666667
780.95,25.5749333333,58.3596,51.5932666667,55.8383333333,19.7007333333,27.9302666667,27.4204,19.9334666667,29.7478
781.26,24.5788,58.19,51.1830666667,55.0922666666,18.8709333333,27.0808666667,26.559,18.8937333333,28.8622666667
781.57,25.1831333333,58.7629333333,51.1283333333,55.5385333333,18.9288666667,26.9874666667,26.3574,18.9576666667,29.0548666667
781.88,23.7050666667,58.236,50.1415333333,54.9086,17.4572666667,25.7936,25.1208666667,17.7463333333,27.7285333333
782.19,24.0712666667,58.8631333333,50.6964,55.5893333333,17.8988666667,26.3511333333,25.8571333333,18.1906,28.0654666667
782.50,24.7084666667,59.0596,51.3631333333,55.7619333333,18.1607333333,26.8034666667,26.4106666667,18.8691333333,28.5596
782.81,25.8027333333,59.6544666666,52.1536666667,56.3180666667,19.0528,27.6318666667,26.8871333333,19.4758666667,29.5262666667
783.12,26.79,59.9588,52.3877333333,56.3172,19.9177333333,28.6988666667,27.7414666667,20.5169333333,30.4199333333
783.43,26.9130666667,59.4018666666,52.3775333333,55.8076666667,20.0176,28.5136666667,27.5755333333,20.5452,29.9794666667
783.74,27.9703333333,60.0829333333,52.6518,56.8000666667,20.6400666667,29.2741333333,28.6873333333,21.5763333333,30.8563333333
784.05,27.5737333333,59.0222,52.0140666667,56.0600666667,20.0884,28.8455333333,27.9092666667,21.3604,30.1118666667
784.36,28.1090666667,59.1146,52.6884,56.5874,20.8266666667,29.1761333333,28.2146,22.0227333333,30.7418
784.67,28.1746666667,57.9606,52.3679333333,55.904,20.6911333333,29.4201333334,28.1862,22.5822,30.8426666667
784.98,28.1996666667,58.4261333333,53.1997333333,56.3125333333,20.7782,29.6457333333,28.6702,22.8106666667,31.0744
785.29,28.9463333333,58.593,53.7868666667,56.9107333333,21.3894,30.336,29.2964666667,23.7037333333,31.5359333333
785.60,28.5333333333,58.3942666667,53.7044,56.9101333333,21.0377333333,29.8956,28.9507333333,23.3797333333,30.7825333333
785.91,28.0854666667,59.0264666667,54.0042666667,57.4946666667,20.9556,29.8129333333,28.7385333333,23.1878666667,30.8103333333
786.22,27.8858,58.5534666667,53.7122666666,57.0138,21.1607333333,29.5888666667,28.7606,23.4062666667,30.5745333333
786.53,27.3363333333,58.3494666667,53.6388666667,57.3452,20.605,28.9222,28.3230666667,22.937,29.5447333333
786.84,26.9807333333,58.3479333333,53.4846,57.4926666667,20.256,28.9877333333,28.3421333333,22.7167333333,29.1158
787.14,26.3406,58.4492,53.6194666667,57.2704,19.794,28.8183333333,28.1602,22.3118,28.8526
787.45,25.6824,58.226,53.568,56.8469333333,19.1931333333,28.1946,27.8339333333,21.9856,28.309
787.76,25.2831333333,58.0700666667,53.2652,56.3734,18.7702,27.8849333333,27.5662666667,21.6396,27.8849333333
788.07,24.9369333333,58.4423333333,52.9726,56.8556,18.3218,27.1764,27.3081333333,21.2199333333,27.6289333333
788.38,24.3797333334,57.4623333333,51.9133333333,56.1448,17.2056666667,26.5070666667,26.37,20.7015333333,26.986
788.69,23.3334,56.7238666667,50.772,54.9858666667,15.8833333333,25.4087333333,25.4430666667,19.8456666667,26.1921333333
789.00,23.9052,57.5389333333,51.5713333333,55.9272,16.1987333333,26.3142,26.2334,20.7048666667,27.5679333333
789.31,24.2827333333,57.9608666667,52.0187333333,56.5938,15.8984,26.6726,26.5732,21.0106,27.9288
789.62,25.0045333333,58.4914666667,52.4934,57.35,15.9835333333,27.3942666667,27.2997333333,21.6859333333,28.5242666667
789.92,24.8801333333,58.6270666667,52.6618,57.1642,15.8874,27.7998,27.5298666667,22.0144666667,28.8549333333
790.23,25.5301333333,58.6144666667,52.8289333333,57.1921333333,16.1836,28.0218666667,28.1495333333,22.4976666667,29.4014
790.54,26.5745333333,58.9503333333,53.5236,57.6918666667,17.1762,28.7538,28.9195333333,23.6034,30.3622
790.85,27.3527333333,59.4699333333,54.0818,58.5282,17.4805333333,29.866,29.4544,24.428,31.1444
791.16,26.226,59.1506666667,53.5568,58.1608666667,16.705,29.2464,29.1571333333,23.7547333333,30.728
791.47,26.6730666667,59.1471333333,54.0116666667,58.5594666667,17.3126,30.0066,29.916,24.6511333333,30.8462666667
791.78,27.8046,59.73,55.2298666667,59.3442,19.1836,31.3339333333,31.2890666667,26.1523333333,32.0925333333
792.08,29.0134666667,60.4385333333,56.4024,60.2256666666,20.4191333333,32.392,32.1533333333,27.0922666667,33.1656666667
792.39,27.7386666667,59.2204666667,55.3020666667,58.7654666667,19.4217333333,31.5074666667,30.6823333333,25.9324,31.8518666667
792.70,26.5442666667,57.8659333333,53.9846,57.1630666667,18.7556,30.5030666667,29.5421333333,25.0161333333,30.4900666667
793.01,25.3294,56.7663333333,53.4748666667,56.3162,18.1871333333,29.5275333333,28.6596666667,24.4038,29.5789333333
793.32,24.8618,55.634,52.7296666667,55.6212666667,17.8708666667,29.018,27.9504666667,23.6416666667,28.8529333334
793.62,24.0153333333,55.2992666667,52.5585333333,55.4337333333,17.1437333333,28.4469333333,26.9611333333,23.3109333334,28.3317333333
793.93,22.9826666667,54.8018,51.9960666667,55.1098,15.7063333333,27.4664666667,25.808,21.8748666667,26.8894666667
794.24,22.6984666667,55.0992,51.9641333333,55.3042,15.1718666667,26.6864666667,25.4497333333,21.2169333333,26.3559333333
794.55,23.4082666667,54.6236,52.0364,55.0993333333,15.0604,26.8426,24.8810666667,21.5381333333,26.0866
794.86,23.1364666667,54.34,51.8038666667,54.9725333333,15.0370666667,26.8473333333,24.5499333333,21.1100666667,25.9051333333
795.16,22.2893333333,54.5756666667,51.7268,54.7968,13.9122,26.0163333333,23.7006666667,20.2730666667,25.0731333333
795.47,22.6718666667,55.6712,52.6326,55.848,14.2763333333,26.6209333333,24.3220666667,20.9168666667,25.285
795.78,21.6333333333,55.46,52.3066666667,56.0466666667,12.8466666667,25.7333333333,23.5333333333,19.98,24.3066666667
796.09,21.9432,56.0804666667,52.938,56.9112666667,12.824,26.0970666667,24.0134,20.9111333333,24.7505333333
796.40,23.3979333333,58.4540666667,54.8314666667,59.0738,14.4704,27.8106,24.9369333333,22.3969333333,26.0334
796.70,24.4648666667,59.6445333333,55.7059333333,59.9795333333,15.2888666667,28.9982666667,26.1472,23.829,27.0562666666
797.01,24.9204666667,59.7428,55.9864,59.9796666667,15.9322,29.7462,26.7412,24.4669333333,27.4112666667
797.32,25.54,59.4266666667,56.3266666667,59.9333333333,17.0666666667,30.7,27.5066666667,25.54,28.52
797.63,25.0472,58.6775333333,55.9244666667,59.7031333333,16.7274666667,30.9042,27.2402666667,24.9865333333,27.9353333333
797.93,25.9434,59.1812666667,56.7928666667,60.853,17.3114666666,31.4432,28.2428666667,25.7931333333,28.6112
798.24,26.2508666667,59.8732,57.6956,61.0358666667,16.7865333333,31.6279333333,28.2310666667,25.9408,28.2240666667
798.55,26.4559333333,59.9416666667,57.6154,61.6939333333,16.2632,31.8138666667,27.968,25.6780666667,28.6150666667
798.85,26.4185333333,59.1832,57.0606,61.0576666667,16.6522666667,31.8016,27.8628,25.2151333334,28.7162666667
799.16,28.5417333333,59.9643333333,57.968,61.3191333333,19.1514666667,33.1478666667,29.4260666667,27.0444666667,30.7308
