wavelength,Back_TanSchm,Belly_TanSchm,Breast_TanSchm,Crissum_TanSchm,Crown_TanSchm,DorTail_TanSchm,Patch10_TanSchm,Patch11_TanSchm,Patch12_TanSchm,Patch13_TanSchm,Patch14_TanSchm,Patch15_TanSchm,Rump_TanSchm,Throat_TanSchm,WingTip_TanSchm
744.65,8.04925714286,49.7757333333,52.6994666667,26.6265333333,51.5076666667,7.91756666667,7.31313333333,7.48153333334,4.84313333333,4.25146666667,7.05620000001,9.98740000001,45.8728,9.66099999999,12.6194666667
744.97,7.86136190475,49.3934,52.3582,26.3422666667,51.149,7.6935,7.0774,7.347,4.84893333333,4.1254,6.89000000001,9.95679999999,45.5628,9.53133333333,12.4434333333
745.28,7.75631428571,49.3704666667,52.3534666667,26.3388,51.1133333333,7.6827,6.9058,7.24226666667,4.74706666667,4.1238,6.75979999999,9.99373333333,45.5726,9.43493333333,12.3618333333
745.60,8.08490476191,49.721,52.2832,26.6878,51.3006666667,8.0845,7.39146666667,7.68293333334,5.05466666667,4.62223333333,7.22020000001,10.3221333333,45.6503333333,9.88899999999,12.7470333333
745.91,7.86571428572,49.4218,52.0716666667,26.4433333333,50.9637333333,7.98103333333,7.25006666667,7.66720000001,4.94573333333,4.376,7.1322,10.0768666667,45.2027333333,9.70840000001,12.7792666667
746.23,8.0027047619,49.5402666667,52.0331333334,26.3762666667,51.1074666667,8.05303333333,7.365,7.71853333333,4.99206666667,4.47256666667,7.30413333334,10.1083333333,45.2256666667,9.71293333333,12.9673666667
746.55,8.01546666666,49.5241333333,52.1815333333,26.3718666667,51.2823333333,7.98266666667,7.24146666667,7.66893333334,4.8936,4.4926,7.24146666666,10.0674,45.2642666667,9.72413333333,13.0217666667
746.86,8.24934285714,49.6594333333,52.3315333333,26.4823333333,51.3445333333,8.26576666667,7.3478,7.89280000001,5.22266666667,4.88733333333,7.46093333333,10.4223333333,45.3171333333,9.93813333335,13.1908
747.18,7.99798095238,49.5622666667,52.2808,26.2594666667,51.2594,8.17666666667,7.13033333333,7.74439999999,5.02526666667,4.7819,7.29106666667,10.2589333333,45.2756666667,9.83913333333,13.1307666667
747.49,8.08125714286,49.2669666667,52.1463333333,26.1620666667,51.0692,8.31066666667,7.21466666667,7.84326666666,5.12613333333,4.9254,7.33266666666,10.4344,45.2254,9.96080000001,13.2609333333
747.81,8.28999047618,49.3681666667,52.4592666667,26.3429333333,51.2658,8.50333333333,7.3902,7.93653333333,5.2506,5.02876666667,7.48713333333,10.639,45.3926666666,10.0906666666,13.3902
748.12,8.16456190475,49.1174333333,52.1396666667,26.4230666667,51.1199333333,8.37023333333,7.29946666667,7.85826666667,5.14133333334,4.87633333333,7.36073333333,10.6593333333,45.2559333333,10.0696,13.1501
748.44,8.13499999999,49.3969333333,52.1641333333,26.5045333334,51.3496666667,8.34043333333,7.24913333333,7.67606666666,4.97233333333,4.75793333333,7.25533333334,10.5518,45.3580666667,10.0492,13.1466
748.75,8.1656952381,49.4563333333,52.3093333333,26.5108666667,51.4148,8.29556666667,7.2788,7.64940000001,5.07366666667,4.7368,7.31766666666,10.4095333333,45.3234,10.0777333333,13.1623
749.07,8.02156190476,49.5068333333,52.6298,26.4851333333,51.5672666667,8.0138,6.9432,7.34133333334,4.87766666667,4.4393,7.20106666666,10.1971333333,45.635,9.81120000002,12.9887666667
749.38,7.97768571428,49.4512,52.5482666667,26.6502,51.7058666667,8.06096666667,6.96466666667,7.25646666667,4.8684,4.55393333333,7.17846666667,10.2117333333,45.7314666667,9.92393333332,12.8349666667
749.70,7.76439047619,49.1213666667,52.4112666667,26.4625333333,51.3903333333,7.77946666667,6.7162,6.9512,4.74633333333,4.31616666667,6.87486666667,9.98973333333,45.656,9.73593333333,12.6341333333
750.01,8.01997142858,49.5095,52.6337333333,26.6419333333,51.7251333333,7.889,6.92533333333,7.14886666667,5.0316,4.33293333333,7.0722,10.1480666667,45.9794,9.95966666666,12.8264333333
750.33,8.24343809524,49.8077333333,52.8656,26.7580666667,51.9198666667,8.01583333333,7.06586666667,7.24446666667,5.17213333333,4.21903333333,7.17593333333,10.1300666667,46.2093333333,10.1174666667,13.0142
750.64,8.15138095239,49.5868,52.6252666667,26.5564,51.6156666667,7.75246666667,6.83526666667,6.97073333333,5.07386666667,3.98823333333,7.02053333333,9.86693333333,45.9692,9.9042,12.8087333333
750.96,8.10452380952,49.7865,52.7097333333,26.675,51.6864666667,7.6063,6.69186666667,6.93446666667,5.02613333334,4.00193333333,6.98053333333,9.77606666668,46.1372,9.95393333333,12.7182666667
751.27,8.48027619047,50.2269666667,52.8311333334,27.1542,51.971,7.94303333333,7.0224,7.32800000001,5.451,4.44986666667,7.27139999999,10.2133333333,46.426,10.3662666667,13.0729
751.59,8.5373904762,50.4053333334,52.9944,27.1173333333,52.0550666667,7.8869,7.02466666667,7.17193333332,5.39686666667,4.50843333333,7.23106666667,10.1959333333,46.6625333333,10.3558666667,13.0396333333
751.90,8.64484761905,50.3098,53.2026666667,27.1050666667,52.0645333333,7.84163333333,7.08193333333,7.27373333333,5.39573333333,4.53886666667,7.2104,10.1718,46.7678,10.2771333333,13.0299
752.22,8.53273333333,50.4029333333,53.1238666667,27.0918666667,52.0829333333,7.69816666667,6.965,7.2274,5.24486666667,4.4547,7.05593333333,10.1068,46.8613333333,10.202,12.8847666667
752.53,8.6863904762,50.4091666667,53.0680666667,27.1086,52.0013333333,7.86723333333,7.14013333333,7.41606666666,5.4946,4.60343333333,7.10653333333,10.221,46.6983333333,10.3703333333,13.0376
752.85,9.08314285714,50.6474666667,53.2049333333,27.2627333333,52.0614,8.21113333333,7.469,7.74686666667,5.976,4.86536666667,7.50060000001,10.5159333333,46.8499333333,10.6378666667,13.3387
753.16,9.28530476191,51.1428333333,53.6712666667,27.7292,52.5876666667,8.53926666667,7.8368,8.22553333334,6.257,5.1955,7.85173333333,10.8047333333,47.2496666667,10.9549333333,13.5602666667
753.47,9.15500952381,50.9039333333,53.4936666667,27.6625333333,52.4134666666,8.65833333333,7.6836,8.15186666667,6.23826666667,5.14143333333,7.74900000001,10.7531333333,47.0296,10.8059333333,13.3934
753.79,8.80050476191,50.708,53.3716,27.5009333333,52.2590666667,8.4438,7.49693333333,7.99593333333,5.95546666667,4.9703,7.53506666666,10.5244,47.0192,10.4839333333,13.0499333333
754.10,8.80019047619,51.0048333333,53.4916,27.7604,52.5949333333,8.58316666667,7.63186666667,8.20326666666,5.96906666667,5.04753333333,7.58053333333,10.6217333333,47.2403333333,10.5062,13.0968333333
754.42,8.57320952382,50.9496,53.4757333333,27.6422,52.6102666667,8.4633,7.52566666667,7.9184,5.83346666667,4.8354,7.45006666666,10.4672666667,47.0508666667,10.2404666667,12.9330333333
754.73,8.17576190475,50.6946,53.3726,27.2458666667,52.3754666667,8.18853333333,7.21093333333,7.48106666666,5.46033333333,4.52423333333,7.1434,10.0501333333,46.793,9.94559999999,12.6986
755.05,8.1842095238,50.8426666667,53.5875333333,27.3527333334,52.5466,8.33996666667,7.20153333334,7.65946666666,5.61033333334,4.50706666667,7.32186666667,10.1752666667,46.8025333333,10.0591333333,12.6968
755.36,8.19722857143,50.8019666667,53.4192,27.3715333333,52.5226,8.35766666667,7.266,7.73286666667,5.62006666667,4.54056666667,7.49273333334,10.2004,46.6137333333,10.1321333333,12.6690666667
755.67,8.20982857142,50.5346666667,53.3224,27.2655333333,52.3830666667,8.46536666667,7.36713333333,7.74286666666,5.72766666667,4.58953333333,7.49066666666,10.2551333333,46.4081333333,10.1537333333,12.6825
755.99,8.04395238095,50.4084333333,53.2842666667,27.2232666667,52.492,8.39176666667,7.24333333333,7.69506666667,5.58933333333,4.63213333333,7.38793333333,10.2972666667,46.2748666667,10.0812666667,12.581
756.30,8.10006666667,50.5215,53.5084,27.3553333334,52.8510666667,8.4152,7.29686666667,7.75680000001,5.4666,4.7677,7.38453333333,10.4060666667,46.6172666667,10.175,12.7164333333
756.62,8.02441904763,50.5290333333,53.4323333333,27.2406666666,52.8832666667,8.4054,7.19786666667,7.66373333333,5.2104,4.68023333333,7.2608,10.2993333333,46.41,10.1597333333,12.6963
756.93,7.77610476191,50.3840333333,53.3832,26.9613333333,52.7986666667,8.02073333333,7.0178,7.35773333333,4.8176,4.5343,7.04740000001,10.0294666667,46.3494666667,9.93880000001,12.4088
757.24,7.86422857143,50.2253666667,53.0695333333,26.8718,52.6438,8.11976666667,7.00226666667,7.24119999999,4.83266666667,4.5917,7.20513333333,10.1926666667,46.0020666667,10.0732,12.5053333333
757.56,7.95002857144,50.0878333333,53.2072666667,26.8645333333,52.7058,8.19956666667,6.92526666667,7.18613333334,4.7414,4.5546,7.17713333333,10.2384,45.983,10.1574666667,12.5787333333
757.87,8.18370476191,50.1561,53.3424,27.0577333333,52.7514666667,8.335,7.11386666667,7.38793333333,4.86906666667,4.6062,7.32053333333,10.4010666667,46.2374666667,10.4054666667,12.8649333333
758.18,8.11834285715,49.8681666666,52.8980666667,26.9100666667,52.4318,8.30486666667,7.14213333333,7.40553333333,4.94366666667,4.53306666667,7.21340000001,10.4518666667,46.0863333333,10.3002666667,12.6896
758.50,8.21701904763,49.9421666667,52.8358666666,26.9665333333,52.4428,8.46976666667,7.38406666667,7.42400000001,5.05226666667,4.6813,7.28166666667,10.4996666667,46.1069333333,10.4908,12.9614666667
758.81,8.43515238095,50.4472,53.3312666667,27.2577333333,52.9741333333,8.76993333334,7.53206666667,7.57433333333,5.3552,4.8389,7.43633333333,10.7037333333,46.6912,10.6792,13.3711666667
759.13,8.48193333333,50.7485,53.4854666667,27.3804666667,53.2860666667,8.70313333333,7.44773333333,7.55073333333,5.27473333333,4.71626666667,7.37379999999,10.6635333333,46.9732666667,10.6635333333,13.4274
759.44,8.50476190476,50.7499666666,53.6524666667,27.3585333333,53.1592666667,8.86946666667,7.52386666667,7.53926666667,5.3476,4.73056666667,7.34953333333,10.5769333333,47.1130666667,10.6974,13.4885
759.75,8.44355238095,50.8547333333,53.645,27.3676666667,53.2221333334,8.71126666667,7.45473333333,7.50133333333,5.291,4.72796666667,7.20973333333,10.3974666667,47.0450666667,10.5819333333,13.5068666667
760.07,8.6918095238,51.0376666667,53.7788666667,27.5180666667,53.3910666667,8.94589999999,7.64653333333,7.71526666667,5.70226666667,5.01066666667,7.44046666667,10.5819333333,47.2828666667,10.7926666667,13.7081333333
760.38,8.91184761905,51.1364666667,53.7635333333,27.8744666667,53.5857333333,9.3038,7.89626666667,7.98419999999,6.0232,5.25576666667,7.63953333334,10.8148,47.5187333333,11.0079333333,14.0282333333
760.69,9.22166666667,51.4927333333,54.2346,28.2483333333,54.1979333333,9.5612,8.153,8.41719999999,6.39133333333,5.5768,7.82800000001,11.0194,47.9667333333,11.286,14.4601
761.01,9.36843809523,51.5770333333,54.2673333333,28.4164,54.2652,9.77766666667,8.48413333333,8.65066666666,6.76793333333,5.76953333333,8.03286666667,11.1828,48.1215333333,11.4398666667,14.7321666667
761.32,9.34228571428,51.7224333333,54.4427333333,28.4208666667,54.4958666667,9.71956666667,8.48833333333,8.56213333334,6.72186666667,5.84186666667,7.92346666667,11.0614,48.2120666667,11.3846666667,14.6946333333
761.63,9.48035238095,51.8018666667,54.5956,28.5660666667,54.7021333333,9.7711,8.59973333333,8.60346666666,6.775,5.92216666667,8.0474,11.0336666667,48.2208666667,11.4338666667,14.8913333333
761.94,9.40220952381,51.7510333333,54.6092,28.5138,54.7444,9.60016666666,8.3938,8.59946666667,6.57526666667,5.75746666667,7.83966666666,10.9187333333,48.3329333333,11.1719333333,14.7585333333
762.26,9.29572380952,51.6439,54.4492,28.4062666667,54.5933333333,9.49756666667,8.36426666667,8.62513333333,6.42773333333,5.66553333333,7.77899999999,10.8588,48.1765333333,11.1560666667,14.6261333333
762.57,9.72364761905,51.5212666667,54.5732666667,28.6961333333,54.5699333333,9.84113333333,8.766,8.97573333334,6.82386666667,6.16363333333,8.24719999999,11.2461333333,48.2124,11.337,14.9663333333
762.88,9.86118095239,51.6637666667,54.6674,28.8299333333,54.7658666667,9.79869999999,8.82666666667,9.02873333334,6.8468,6.13143333333,8.35253333333,11.3314666667,48.3014666667,11.3518666667,15.0904333333
763.20,9.76978095239,51.5291666667,54.5412666667,28.7120666667,54.5646,9.72810000001,8.72873333333,8.90553333334,6.7834,6.02766666667,8.33493333333,11.2496666667,48.1465333333,11.2114,14.9248
763.51,9.7299047619,51.3748666667,54.3056666667,28.6918666666,54.2744666667,9.66746666667,8.68526666667,8.8462,6.7292,5.9974,8.29433333333,11.2195333333,48.0643333333,11.1093333334,14.8173
763.82,9.75385714286,51.5030333333,54.415,28.6893333333,54.2644,9.65046666667,8.7122,8.9772,6.76146666667,6.03166666667,8.39453333333,11.309,48.087,11.1568,14.9402666667
764.14,9.5107047619,51.5077,54.431,28.5842666667,54.0409333333,9.41900000001,8.59573333333,8.82073333333,6.63686666667,5.8667,8.23866666667,11.2257333333,47.9924,10.9710666667,14.7045666667
764.45,9.2610952381,51.3934666667,54.3616,28.2738,53.8533333333,9.10780000001,8.37006666667,8.58606666667,6.29873333333,5.71273333333,7.98840000001,10.9935333333,47.7301333333,10.7368666667,14.4383666667
764.76,9.14868571429,50.9807666667,53.9721333333,27.953,53.4386,8.99083333333,8.25,8.54180000001,6.18326666667,5.61416666667,7.95646666667,10.8848666667,47.2882,10.5499333333,14.3279666667
765.07,9.07217142857,51.0815,54.1638,27.8952,53.492,8.90300000001,8.06986666667,8.52206666666,6.11186666667,5.4994,7.90246666667,10.8025333333,47.4645333333,10.4242,14.2330666667
765.39,9.19431428571,51.0518,54.1338666667,27.8234666667,53.4064,9.04290000001,8.27713333333,8.62206666667,6.28986666666,5.7003,8.13646666667,10.9338,47.3078666667,10.4912,14.3262666667
765.70,9.31476190477,50.9511,54.0572666667,27.8095333333,53.3018666666,9.24163333334,8.3466,8.65546666667,6.35773333333,5.88573333333,8.26013333334,11.0415333333,47.1033333333,10.5283333333,14.3326
766.01,8.76401904761,50.7458,53.7314,27.3540666667,52.977,8.93749999999,7.825,8.16246666666,5.8188,5.44263333333,7.88113333333,10.6102,46.7521333333,10.2395333333,13.8698
766.32,8.23103809524,50.4944333333,53.3356666667,26.9089333333,52.5603333333,8.49356666667,7.30753333333,7.78333333333,5.354,5.071,7.39346666667,10.1398666667,46.3208666667,9.80513333333,13.3046666667
766.64,8.27063809525,50.4197,53.4302,26.9734666667,52.5332,8.5854,7.34466666667,7.87273333334,5.45386666667,5.1654,7.44360000001,10.2549333333,46.3299333333,9.91113333332,13.5592333333
766.95,8.14549523809,50.1269333333,53.1944,26.7193333333,52.4516,8.55613333333,7.1988,7.74493333333,5.42293333333,5.02273333333,7.32813333333,10.0764666667,45.9356666667,9.86573333333,13.5260666667
767.26,7.79098095237,49.914,53.0885333333,26.4646666667,52.2475333333,8.20293333334,6.88373333333,7.2258,5.06433333333,4.59873333333,6.91633333333,9.63413333334,45.6558666667,9.68926666666,13.1549
767.57,8.03127619047,49.7398333333,52.8851333333,26.5482,52.4007333333,8.37450000001,6.96293333333,7.22306666667,4.98193333333,4.6484,6.89060000001,9.61613333333,45.6466,9.74506666668,13.2406333333
767.88,8.26247619048,50.0746666667,53.0506666666,26.9226666667,52.8773333333,8.65866666666,7.14666666667,7.41866666666,5.304,4.75066666667,7.12799999999,9.81066666668,46.1253333334,9.97066666665,13.456
768.20,8.13819047619,50.1116333333,53.0276,26.9586,53.0495333333,8.71483333333,7.01386666667,7.31686666667,5.31946666667,4.5936,6.96139999999,9.77693333334,46.3608666667,9.82100000001,13.2851
768.51,7.98814285715,49.7129333333,52.6604666667,26.7572,52.8103333333,8.50576666667,6.85333333333,7.06813333333,5.02686666667,4.43886666667,6.71186666667,9.61846666668,45.94,9.58999999999,13.0023666667
768.82,7.67740952381,49.6810666667,52.5582,26.6374,52.9530666667,8.258,6.50006666667,6.82173333333,4.68633333333,4.1027,6.2454,9.2848,45.9528666667,9.2936,12.7439333333
769.13,7.31268571429,49.6557666667,52.4813333334,26.3435333333,52.9678666667,7.88103333333,6.09273333333,6.51873333333,4.4464,3.6037,5.76639999999,8.91713333333,46.0232666667,8.9564,12.462
769.44,7.64097142857,49.8891,52.6895333333,26.6114,53.2346666667,8.13933333333,6.55573333333,6.99933333333,4.90453333333,3.93696666667,5.98906666667,9.18373333333,46.2755333333,9.43606666668,12.9266
769.76,8.10627619048,50.1768,53.0171333333,27.0238,53.5775333333,8.54856666667,7.15826666667,7.37113333334,5.61146666667,4.41836666667,6.48193333334,9.69779999999,46.7136,9.89193333335,13.6559333333
770.07,7.80393333333,50.3422333333,52.9091333333,26.535,53.5357333333,8.06253333334,6.9012,6.95273333333,5.11813333333,3.89383333333,6.05953333333,9.21453333333,46.8048666667,9.53899999999,13.2852
770.38,8.0556952381,50.6055333333,53.2742,26.7719333333,53.919,8.0341,7.14046666667,6.97926666667,5.26486666667,4.13466666667,6.13360000001,9.4538,47.1602666667,9.61173333335,13.5866
770.69,8.37615238095,50.3767,53.1242666667,26.8956666667,53.8675333333,8.28273333333,7.2806,7.26393333333,5.60146666667,4.50136666667,6.32813333333,9.67966666667,47.1976,9.77273333333,13.7945
771.00,8.28758095237,50.2585333333,53.0648666667,26.8478666667,53.5382,8.236,7.35133333333,7.34466666667,5.6664,4.49303333333,6.34793333333,9.6712,47.1801333333,9.88586666666,13.8587666667
771.32,8.06599047618,49.7535,52.7182666667,26.6023333333,52.9413333333,8.06366666667,7.22093333333,7.08233333333,5.41986666667,4.2592,6.00086666667,9.25500000001,46.5552666667,9.51839999999,13.6964666667
771.63,8.18035238095,50.0032333333,52.8394666667,26.7661333333,52.8944,8.07946666667,7.35946666667,7.08853333333,5.43206666667,4.38253333333,6.0596,9.25586666667,46.4402666667,9.53006666668,13.8425666667
771.94,8.22108571428,50.1976666667,52.7196,26.9578,52.8998666667,8.12586666667,7.52613333334,7.19333333333,5.5536,4.40613333333,6.16373333333,9.41206666667,46.4757333333,9.6408,13.9125
772.25,8.63548571429,50.4146666667,53.1129333333,27.5066,53.1584,8.43573333333,7.85646666667,7.52413333333,6.0334,4.7996,6.65626666666,9.81633333334,46.7926666667,10.0822666667,14.1276666667
772.56,8.76626666666,50.4171,53.2344,27.6457333333,53.0258,8.54193333333,8.04873333333,7.515,6.08686666667,5.0229,6.85753333333,9.89379999999,46.9070666667,10.1414,14.2843
772.87,8.36687619048,50.0445666667,52.8537333333,27.2249333333,52.5353333333,8.00873333333,7.6328,7.06746666667,5.75066666667,4.4497,6.41613333334,9.52959999999,46.5379333333,9.53653333333,13.9183
773.18,8.37752380953,49.3913,52.3595333333,26.9530666667,51.9477333333,8.0774,7.52946666667,7.23606666666,5.53173333333,4.47713333333,6.45186666666,9.53086666666,46.1044666667,9.62040000001,13.7594666667
773.50,8.78907619047,49.3386,52.3584666667,27.4157333333,52.0716666667,8.71863333334,7.93906666667,7.853,6.13973333333,5.04123333333,6.96420000001,10.0142666667,46.2293333333,10.1434,14.0771333333
773.81,8.07757142857,49.0604666667,51.6530666667,26.8546,51.3965333333,8.4209,7.46513333333,7.59520000001,5.55006666667,4.43716666667,6.73893333334,9.51040000001,45.7164,9.75246666666,13.5972666667
774.12,8.19987619048,49.4379333333,51.9942,26.9657333333,51.633,8.69193333334,7.9474,8.09333333333,5.75446666667,4.76726666667,7.1666,9.84493333333,45.8785333333,10.0347333333,13.8223333333
774.43,8.00280952381,49.3933666667,51.8054,26.6592,51.6427333333,8.4128,7.62846666667,7.94673333334,5.54553333333,4.61133333333,7.09959999999,9.53746666665,45.8342,9.7744,13.5701
774.74,7.59381904763,49.4324666667,51.8188666667,26.5764666667,51.7888666667,8.11726666667,7.17393333333,7.70760000001,5.3364,4.49083333333,7.06506666667,9.48899999999,45.9715333333,9.782,13.3540333333
775.05,7.63035238096,49.6237666667,51.8766,26.7990666667,52.0734,8.2406,7.27586666667,8.00593333332,5.56553333333,4.63676666667,7.14726666667,9.70119999999,46.1787333333,10.3896666667,13.4923
775.36,8.01733333334,49.9489333333,52.2834666667,27.0708666667,52.2908,8.89316666666,7.67893333333,8.56653333332,6.0888,5.016,7.58066666666,10.0168666667,46.4401333334,11.0368,14.0340333333
775.67,7.53365714286,49.3424333333,51.7950666667,26.4514,51.5078,8.5279,7.328,8.15560000001,5.77846666667,4.67676666667,7.1316,9.61833333334,45.8616666667,10.7670666667,13.8474333333
775.98,7.84558095238,49.3707,51.9624,26.7042,51.4705333334,8.87703333333,7.66946666667,8.52946666668,6.17446666667,5.108,7.38406666666,9.93426666667,45.8478,11.1774,14.0507
776.30,7.98815238094,49.4956666667,52.2342,26.814,51.7695333333,9.0444,7.6148,8.62326666667,6.20593333333,5.18786666667,7.33519999999,9.89626666668,46.1002,11.3012666667,13.9167666667
776.61,7.76208571429,49.3736666667,52.0694,26.5067333333,51.7913333333,8.94719999999,7.2036,8.21619999999,5.7834,4.74016666667,6.93306666666,9.47279999999,46.0270666667,10.9156666667,13.459
776.92,7.36756190476,49.2895333333,52.4184,26.4195333333,51.9012666667,8.81680000001,6.79786666667,7.72826666667,5.31926666667,4.34873333333,6.56246666666,9.26079999999,46.1377333333,10.6118,13.2697666667
777.23,7.90414285715,49.8061333333,53.1434,26.969,52.3100666667,9.14350000001,7.1666,8.07760000001,5.75973333333,4.76376666667,6.92626666667,9.70926666667,46.5736,11.1202,13.6686666667
777.54,7.78436190476,49.4716,52.7388,26.7908,52.0086666667,9.04033333333,6.88033333333,7.59139999999,5.4466,4.48343333333,6.72493333334,9.33173333334,46.2742,10.7963333333,13.4538
777.85,8.10823809524,49.5001,52.928,27.1684,51.9745333333,9.53480000001,7.26893333334,7.95593333333,5.85986666667,4.99903333333,6.95239999999,9.66213333334,46.0798,11.1445333334,13.8564666667
778.16,8.37299047619,49.1676,52.7194666667,26.9504,51.8105333333,9.83496666667,7.48746666667,8.06286666666,5.98006666667,5.05556666667,7.04646666667,9.94246666667,45.7498,11.1968,13.9508
778.47,8.36831428572,49.2658666667,52.9112666667,26.8952,51.8961333333,9.9205,7.34833333333,7.92559999999,5.9074,5.1289,7.08886666667,9.67273333333,45.8726,11.009,13.8910666667
778.78,8.27072380952,49.0668666667,52.5900666667,26.7371333333,51.8114666667,9.76536666665,7.32393333333,7.80126666667,5.85273333333,5.1467,6.99533333334,9.56573333333,45.8294,10.7668,14.0005
779.09,8.71045714286,49.2159666667,52.4768666667,27.1045333333,51.957,10.2561,7.86306666667,8.25799999999,6.11926666667,5.5893,7.437,10.0683333333,46.1386666667,11.0576666667,14.4692
779.40,8.16875238096,48.8565,51.8906,26.6863333333,51.7162666667,9.69876666666,7.4238,7.99446666666,5.63226666667,5.06736666667,7.24133333333,9.72259999999,45.9214666667,10.6539333333,14.1024
779.71,8.39583809523,48.9439666667,52.1120666667,27.0166666667,52.0286666666,9.91860000001,8.03113333333,8.25786666667,5.9548,5.26453333333,7.57760000001,10.0358666667,46.1496666667,11.0303333333,14.4510333333
780.02,8.96222857142,49.5487666667,52.7798,27.8098666667,52.5951333333,10.2145666667,8.7884,8.92493333334,6.74693333333,5.8201,8.19900000001,10.4814,46.8671333333,11.6726666666,15.1143333333
780.33,9.48886666667,50.0987,52.9191333333,28.2718666667,52.9108,10.6598333333,9.33420000001,9.5192,7.41906666667,6.40106666667,8.79900000001,10.9312666667,47.0649333333,12.0900666666,15.5984333333
780.64,9.77030476189,50.0608,53.1752666666,28.5015333333,53.3212666667,11.122,9.63966666667,10.004,7.84933333333,6.8792,9.06439999999,11.3812,47.4037333333,12.2155333333,15.7775333333
780.95,9.93774285713,50.1017333333,53.2763333333,28.7018,53.4676,11.4917333333,9.86566666667,10.4356,8.31906666667,7.17746666667,9.13319999999,11.7134666667,47.5785333333,12.4014,15.9728333333
781.26,9.73917142857,50.0290333333,53.3332666667,28.5217333334,53.4865333333,11.1201,9.5404,10.0579333333,8.02486666667,6.911,8.89439999999,11.7474,47.9338,11.9545333333,15.5838
781.57,9.95925714285,50.0376,53.2538,28.5487333333,53.3334,10.9597666667,9.63606666667,10.3177333333,8.06366666667,7.12676666667,8.93353333334,11.7063333333,48.3229333333,11.9531333333,15.4411666667
781.88,9.73932380952,49.5692,52.8981333333,28.1326,53.0882666667,10.5999,9.41293333332,10.3210666667,7.7694,6.77223333333,8.86360000001,11.618,48.1410666667,11.5673333333,15.2322666667
782.19,9.41111428571,49.3426666667,52.9108666667,27.9087333334,52.8852,10.2775,9.1422,10.0085333333,7.294,6.61106666667,8.63426666667,11.3230666667,47.9386,11.3444,14.6223333333
782.50,9.39013333334,49.3557333334,52.9541333333,27.8474666667,52.9541333333,9.99126666666,8.73506666667,10.0668666667,7.26586666667,6.55903333333,8.36886666667,11.1614,47.6966,11.0924666666,14.4171666667
782.81,9.09347619048,48.8883,52.5326,27.7199333333,52.5020666667,9.89556666668,8.3594,9.77813333334,6.97993333333,6.35566666667,7.76753333334,10.8398666667,47.1584,10.7266666667,14.3276333333
783.12,9.11367619048,49.2711333333,52.9112,27.8,52.6666666667,9.90656666665,7.96453333333,9.71113333333,6.8978,6.36663333333,7.71113333333,10.8578666667,47.5644666666,10.4578666667,14.3087333333
783.43,8.7813047619,49.3619333333,52.8392,27.6730666667,52.5112,9.85390000002,7.84833333333,9.5912,6.77446666667,6.3927,7.5698,10.9345333333,47.2462,10.1661333333,14.3307
783.74,8.50692380952,48.9423333333,52.4312666667,27.2304,51.9485333333,9.43843333333,7.57326666667,9.35040000001,6.64413333333,6.10513333333,7.36126666667,10.7758666667,46.6440666667,9.84666666665,14.0505333333
784.05,8.04792380953,48.4397,51.7573333333,26.6666666667,51.2229333333,9.1215,7.1286,8.6368,5.9738,5.41216666667,6.92486666667,10.2082666667,46.1593333333,9.36139999999,13.8247
784.36,7.02599999999,47.8178666667,51.4154,25.9438666666,50.7528666667,8.10983333333,6.222,7.48213333333,4.60033333333,4.33636666667,5.9392,9.34453333333,45.791,8.57553333333,12.8284333333
784.67,7.08103809523,47.6137666667,51.1402666667,25.8070666667,50.5288666667,8.25993333333,6.5976,7.78386666666,4.75406666667,4.24373333333,6.2666,9.33793333334,45.3518,8.87360000001,13.0621666667
784.98,6.92416190477,48.1482,51.5024,26.075,50.8736,8.40663333334,6.39173333333,7.50060000001,4.61673333333,4.0485,6.2008,9.20100000001,45.5717333333,8.71666666668,13.1144
785.29,7.01259999999,48.1773,51.4944,26.2710666667,50.7448666667,8.24746666667,6.31746666667,7.1834,4.59493333333,3.90356666667,5.9778,9.29706666667,45.4609333333,8.61266666667,12.9002666667
785.60,6.90888571429,48.7454333333,51.8581333333,26.2391333333,51.144,8.07370000001,5.99,7.00026666667,4.48193333333,3.5353,5.71753333333,9.18486666667,45.9244,8.31566666667,12.7953666667
785.91,6.17647619048,48.9309333333,52.2689333333,26.1012,51.4326666667,7.60763333333,5.70206666667,6.17726666667,4.00093333333,2.87713333333,4.9892,8.7716,46.0630666666,7.869,12.3687
786.22,7.32290476191,50.1735333333,53.3192666667,26.8683333333,52.5732666667,8.57136666666,6.6244,6.99979999999,4.86993333333,3.7182,5.88793333334,9.65999999999,46.9669333333,8.58553333333,13.3286
786.53,7.59048571429,49.8362333333,52.6461333333,26.8350666666,52.2275333333,8.92593333332,7.03086666667,7.23086666666,5.01926666667,4.3298,6.27080000001,9.89299999999,46.5710666667,8.9238,13.5767
786.84,8.14540952382,49.9173,53.1096666667,27.3239333333,52.9487333333,9.1661,7.55626666667,7.47586666667,5.42353333333,4.77086666667,6.70240000001,10.2392666667,47.1318666667,9.42560000001,13.9929666667
787.14,8.0382952381,49.5478,52.9714666667,27.1872,52.6406,8.80213333333,7.36813333334,7.15186666667,5.12246666667,4.3834,6.16373333334,10.0596,46.9225333334,9.15066666666,13.9134666667
