wavelength,Back_TacLucm,Belly_TacLucm,Breast_TacLucm,Crissum_TacLucm,Crown_TacLucm,DorTail_TacLucm,Patch10_TacLucm,Rump_TacLucm,Throat_TacLucm,WingTip_TacLucm
436.84,3.735,3.41026666667,3.0852,2.78046666667,2.60753333333,5.03393333333,49.7382,6.24436666667,3.7748,4.1585
437.20,3.74213333333,3.42126666667,3.092,2.7808,2.61473333333,5.0444,49.7942666667,6.26246666666,3.78493333333,4.1593
437.56,3.74573333333,3.43833333333,3.0942,2.79913333333,2.63113333333,5.05153333333,49.7943333333,6.26866666666,3.8022,4.17193333333
437.91,3.7636,3.46353333333,3.1088,2.81953333333,2.65126666667,5.08546666666,49.8996666667,6.29420000001,3.8268,4.2011
438.27,3.78326666667,3.48093333333,3.11846666667,2.8422,2.6726,5.1138,49.9517333333,6.31043333333,3.85173333333,4.22003333333
438.62,3.7598,3.4682,3.088,2.82433333333,2.65553333333,5.08126666667,50.0021333333,6.29153333333,3.83593333333,4.2042
438.98,3.7478,3.46973333333,3.0854,2.8172,2.6518,5.07666666667,49.9780666667,6.28933333333,3.83133333333,4.20143333334
439.33,3.70466666667,3.44373333333,3.06026666667,2.78046666667,2.61286666667,5.0396,49.9856666666,6.26253333333,3.80973333333,4.16396666667
439.69,3.7102,3.45586666667,3.06346666667,2.79586666667,2.61873333333,5.04773333333,50.0444,6.27469999999,3.83326666667,4.16163333333
440.04,3.69886666666,3.4526,3.0508,2.79166666667,2.6164,5.0382,50.0462,6.2588,3.83306666667,4.16173333333
440.40,3.7144,3.46393333334,3.054,2.80433333333,2.6214,5.05093333333,50.1142666667,6.26926666667,3.85273333333,4.17333333333
440.75,3.7082,3.44306666667,3.0436,2.79326666667,2.61086666667,5.04713333333,50.0943333333,6.25456666667,3.84246666667,4.16886666667
441.11,3.6946,3.42233333333,3.019,2.7778,2.58566666667,5.03606666667,50.0681333333,6.22816666666,3.81993333333,4.14996666667
441.47,3.68093333333,3.40033333333,2.9944,2.7622,2.5668,5.01806666667,50.1314,6.21520000001,3.80313333333,4.13693333333
441.82,3.67053333333,3.39306666667,2.98166666667,2.76026666667,2.5538,5.006,50.1407333333,6.20416666667,3.8018,4.12156666667
442.18,3.65873333333,3.39806666667,2.97306666667,2.75713333333,2.5432,4.99553333333,50.1473333333,6.20829999999,3.7948,4.12363333333
442.53,3.68166666667,3.41086666667,2.992,2.77013333333,2.55333333333,5.01733333333,50.1585333333,6.21846666667,3.80093333333,4.1335
442.89,3.67973333333,3.4088,2.98546666667,2.7626,2.5546,5.0216,50.1927333333,6.21673333334,3.8,4.13816666666
443.24,3.71206666666,3.42806666667,3.00753333333,2.78426666667,2.57926666667,5.046,50.2230666667,6.22923333334,3.82046666667,4.1621
443.60,3.72413333333,3.42033333333,3.02786666667,2.78193333333,2.58873333333,5.06013333333,50.2332,6.23386666667,3.82286666667,4.17726666667
443.95,3.748,3.4284,3.05233333333,2.7946,2.60886666667,5.0794,50.2276,6.25140000001,3.83793333333,4.19866666667
444.31,3.75033333333,3.4376,3.06813333333,2.79586666667,2.62393333333,5.09693333333,50.2302666667,6.26903333333,3.84453333333,4.2175
444.66,3.7424,3.44733333334,3.07353333333,2.79886666667,2.62506666667,5.08706666667,50.2582666667,6.26996666667,3.84573333333,4.21686666667
445.02,3.7548,3.45946666667,3.09386666667,2.80926666667,2.6414,5.09233333333,50.3230666667,6.28623333334,3.8676,4.2288
445.37,3.76413333333,3.47266666667,3.10646666667,2.81106666667,2.64073333333,5.09486666667,50.3451333333,6.28716666666,3.8694,4.23673333333
445.72,3.74693333333,3.46413333333,3.09326666666,2.79066666667,2.63513333333,5.0766,50.3412666667,6.2839,3.84853333333,4.2239
446.08,3.74306666667,3.45393333333,3.0942,2.7888,2.64006666667,5.063,50.3770666666,6.27973333333,3.84786666667,4.21823333333
446.43,3.73126666667,3.4496,3.09313333334,2.78026666667,2.637,5.04786666667,50.3871333333,6.28303333334,3.8486,4.2131
446.79,3.7212,3.43926666667,3.08653333333,2.77113333333,2.61873333333,5.019,50.3903333333,6.27229999999,3.83306666667,4.19883333333
447.14,3.69326666667,3.41686666667,3.06486666667,2.7608,2.59313333333,4.99733333333,50.396,6.25259999999,3.81573333333,4.19003333333
447.50,3.6848,3.42113333333,3.054,2.7568,2.58606666667,4.98173333333,50.3946,6.25143333333,3.8092,4.18303333333
447.85,3.68546666667,3.4352,3.05646666666,2.75726666667,2.58473333334,4.97633333333,50.4392666667,6.25963333333,3.81146666667,4.17866666667
448.21,3.68033333333,3.43786666667,3.04806666667,2.7644,2.58326666667,4.96733333333,50.4664666667,6.2553,3.804,4.16576666667
448.56,3.67533333333,3.433,3.03,2.75786666667,2.57126666667,4.96386666667,50.4728666667,6.25349999999,3.79606666667,4.15396666667
448.92,3.68013333333,3.43666666667,3.02533333333,2.76126666667,2.57993333333,4.97526666667,50.5148,6.26010000001,3.7942,4.16233333333
449.27,3.67706666667,3.43473333334,3.02133333333,2.75906666667,2.58833333333,4.9796,50.5050666667,6.2665,3.78786666667,4.16403333333
449.62,3.6992,3.43573333333,3.03253333334,2.7776,2.59566666667,4.99233333333,50.5262666667,6.27926666666,3.80406666667,4.1864
449.98,3.68333333333,3.41806666667,3.01506666667,2.75273333333,2.56666666667,4.9792,50.4745333333,6.25803333333,3.782,4.15953333333
450.33,3.69793333333,3.42473333333,3.0228,2.7644,2.57286666667,5.00933333333,50.5062666667,6.26579999999,3.7892,4.17653333333
450.69,3.71433333333,3.43033333333,3.03566666667,2.76726666667,2.58866666667,5.0396,50.5893333333,6.27880000001,3.80313333334,4.18853333333
451.04,3.7368,3.4508,3.06213333333,2.78246666667,2.609,5.05853333333,50.6141333333,6.3142,3.82366666667,4.20213333333
451.40,3.748,3.45686666666,3.06866666667,2.78913333334,2.61433333333,5.0724,50.7002,6.32296666667,3.829,4.22366666667
451.75,3.74993333333,3.4576,3.07766666667,2.797,2.62046666667,5.0822,50.729,6.32526666667,3.8368,4.2366
452.10,3.7332,3.43213333333,3.0658,2.77246666667,2.59793333333,5.06586666667,50.776,6.31276666667,3.81946666667,4.22246666667
452.46,3.76153333333,3.4496,3.1024,2.79406666666,2.63553333333,5.0882,50.8778666667,6.33746666667,3.84333333333,4.25516666667
452.81,3.7662,3.45886666667,3.11433333333,2.81126666667,2.64073333333,5.09186666667,50.8959333333,6.35576666667,3.8594,4.2702
453.17,3.7746,3.46226666667,3.1186,2.82453333333,2.64413333333,5.09613333333,50.9490666666,6.37166666666,3.87293333333,4.2652
453.52,3.78366666667,3.48506666667,3.13466666667,2.84106666666,2.65813333333,5.11953333333,50.9674,6.38070000001,3.87726666667,4.28313333333
453.87,3.79986666667,3.50586666667,3.14573333333,2.8478,2.66713333333,5.13293333333,51.0598,6.39413333333,3.88193333333,4.31033333333
454.23,3.7726,3.4752,3.12986666667,2.8296,2.64673333333,5.109,51.0871333333,6.37943333333,3.86273333333,4.27913333333
454.58,3.77466666667,3.48473333333,3.13153333333,2.84166666667,2.64986666667,5.1156,51.1081333333,6.38593333334,3.87206666667,4.2949
454.93,3.78493333333,3.492,3.12246666667,2.83606666667,2.65906666667,5.12626666666,51.079,6.37663333333,3.86666666666,4.29196666667
455.29,3.7722,3.48633333333,3.11686666667,2.83173333333,2.65413333333,5.119,51.0422666667,6.36846666667,3.86546666667,4.28063333333
455.64,3.77633333333,3.48066666667,3.1096,2.8256,2.64733333334,5.1228,51.1002,6.37236666667,3.86,4.28326666667
456.00,3.78513333333,3.49113333333,3.11226666667,2.83866666667,2.6548,5.1208,51.1092,6.3778,3.86666666667,4.2959
456.35,3.7684,3.4776,3.09466666667,2.82193333333,2.6312,5.11286666667,51.0826666667,6.35966666667,3.8484,4.2796
456.70,3.76686666667,3.47026666667,3.08226666667,2.80873333333,2.62453333333,5.10206666667,51.0746,6.34456666666,3.83673333333,4.26263333333
457.06,3.75286666667,3.4532,3.06226666667,2.78073333334,2.6034,5.07793333333,51.0514,6.31953333334,3.8318,4.24893333333
457.41,3.72773333333,3.42253333333,3.03626666667,2.74806666667,2.57613333333,5.0418,51.0532,6.29440000001,3.8154,4.2179
457.76,3.72206666667,3.41086666667,3.02873333333,2.74953333333,2.56846666667,5.0392,51.0562,6.29063333334,3.80826666667,4.2115
458.12,3.74626666667,3.43633333333,3.04306666667,2.7694,2.59153333334,5.06086666667,51.0651333333,6.30353333334,3.8282,4.238
458.47,3.7424,3.44666666667,3.04253333333,2.774,2.60386666667,5.06373333333,51.1312666667,6.31153333334,3.83706666667,4.2394
458.82,3.742,3.45126666667,3.04753333333,2.783,2.60773333333,5.06033333333,51.201,6.3216,3.8388,4.24406666667
459.18,3.76613333333,3.46493333333,3.06833333333,2.80433333333,2.6282,5.08006666667,51.2124,6.34206666666,3.8556,4.26326666667
459.53,3.77473333333,3.4772,3.084,2.8276,2.64246666667,5.08646666667,51.1884666667,6.35456666667,3.8706,4.27643333333
459.88,3.78386666667,3.4914,3.1016,2.83153333333,2.64853333333,5.10153333333,51.1932,6.36340000001,3.8876,4.284
460.24,3.7796,3.4902,3.10086666667,2.82646666667,2.64333333333,5.09373333333,51.2083333333,6.36476666666,3.88953333333,4.27923333333
460.59,3.76766666666,3.48013333333,3.09106666667,2.82186666667,2.6354,5.08846666667,51.2218666666,6.36623333334,3.88506666667,4.28013333333
460.94,3.78453333333,3.49793333333,3.11193333333,2.84446666667,2.65393333333,5.1118,51.2906666667,6.39399999999,3.8986,4.3012
461.29,3.80466666667,3.5222,3.13906666667,2.8728,2.6742,5.14066666667,51.3391333333,6.42136666667,3.92806666667,4.3319
461.65,3.83366666667,3.55113333333,3.17373333333,2.89713333334,2.71306666667,5.1706,51.3637333333,6.4621,3.96846666667,4.36316666667
462.00,3.8322,3.55586666667,3.1736,2.90033333333,2.7162,5.16713333333,51.3884,6.47353333333,3.97553333333,4.37273333333
462.35,3.8426,3.55853333333,3.16966666667,2.90713333333,2.70453333333,5.17,51.3505333333,6.47493333333,3.973,4.3747
462.71,3.8318,3.54426666667,3.16533333334,2.90053333333,2.687,5.1566,51.3709333333,6.46613333333,3.96486666667,4.37133333333
463.06,3.83646666667,3.55866666666,3.17066666667,2.90406666667,2.69553333333,5.16353333333,51.3733333334,6.47936666667,3.9708,4.3804
463.41,3.84666666667,3.5776,3.1792,2.9086,2.70026666667,5.17693333333,51.4096666667,6.48480000001,3.97953333333,4.38863333333
463.76,3.86013333333,3.58373333333,3.1794,2.92133333333,2.70326666667,5.18873333333,51.4724666667,6.49066666666,3.9844,4.398
464.12,3.88046666667,3.6034,3.20273333334,2.95293333333,2.72493333333,5.2144,51.5041333333,6.51826666667,4.0018,4.41833333333
464.47,3.90373333334,3.642,3.23713333333,2.97473333333,2.74326666667,5.2408,51.5731333333,6.54123333334,4.02073333333,4.43556666667
464.82,3.90006666667,3.64126666667,3.23513333333,2.967,2.7418,5.23006666666,51.5382,6.5212,4.0176,4.4184
465.17,3.8888,3.64353333333,3.22293333333,2.9558,2.73366666667,5.20873333333,51.5590666667,6.50790000001,3.99866666667,4.39876666667
465.53,3.8542,3.61466666667,3.186,2.92893333333,2.6924,5.1722,51.5773333334,6.46883333334,3.95993333333,4.35793333333
465.88,3.85226666667,3.61573333333,3.18673333333,2.9228,2.6766,5.167,51.6179333333,6.46746666666,3.95126666667,4.33936666667
466.23,3.8422,3.6166,3.2096,2.92533333333,2.6884,5.16113333333,51.661,6.47916666666,3.9602,4.33893333333
466.58,3.86973333333,3.63666666667,3.233,2.95093333333,2.71206666667,5.1804,51.6764,6.50853333334,3.993,4.34953333333
466.94,3.8512,3.60633333333,3.21106666667,2.93093333333,2.672,5.14986666667,51.7638,6.48643333333,3.97266666667,4.33323333333
467.29,3.84233333333,3.60306666667,3.20866666667,2.92286666667,2.6738,5.15306666667,51.8596,6.49699999999,3.96733333333,4.334
467.64,3.85173333333,3.6142,3.22486666667,2.9316,2.68813333333,5.16133333334,51.8543333333,6.52556666667,3.98433333333,4.34166666667
467.99,3.86086666667,3.6188,3.2182,2.9284,2.68973333333,5.16413333333,51.8897333333,6.5259,3.995,4.34763333333
468.35,3.8548,3.60546666667,3.21293333333,2.92593333333,2.68306666667,5.1478,51.8974666667,6.51683333334,3.98893333333,4.34646666667
468.70,3.8794,3.64013333333,3.232,2.95746666667,2.70293333333,5.18106666667,51.9672,6.55246666666,4.01626666667,4.39573333333
469.05,3.91646666667,3.66466666667,3.25613333333,2.98393333333,2.72853333333,5.2144,51.9840666667,6.5827,4.0448,4.43136666667
469.40,3.95166666667,3.70373333333,3.2912,3.02,2.75926666667,5.25273333334,52.0760666667,6.63136666667,4.07713333333,4.48053333333
469.75,3.95706666666,3.70313333333,3.2916,3.017,2.76293333333,5.25553333333,52.1001333333,6.62593333333,4.06746666667,4.48826666667
470.11,3.97086666666,3.7104,3.2886,3.01846666667,2.76706666667,5.2708,52.0804666667,6.626,4.06966666667,4.49703333333
470.46,3.95886666666,3.71166666667,3.27633333333,3.01393333333,2.76113333333,5.26606666667,52.0844666666,6.61916666666,4.06033333333,4.50193333333
470.81,3.98526666667,3.7428,3.3074,3.04366666667,2.79053333333,5.2974,52.0922,6.65453333334,4.08513333333,4.51713333333
471.16,3.98193333333,3.72546666667,3.2886,3.03573333333,2.76193333333,5.2812,52.0728666667,6.63553333334,4.06886666667,4.51263333333
471.51,3.9746,3.716,3.2932,3.02973333333,2.75133333333,5.2776,52.1543333333,6.62829999999,4.06226666667,4.51343333333
471.87,3.9384,3.68873333333,3.27206666667,2.9902,2.7334,5.24393333333,52.1215333333,6.59113333333,4.01966666667,4.48593333333
472.22,3.9472,3.68833333333,3.2808,2.98206666667,2.7364,5.2596,52.123,6.59500000001,4.02706666667,4.49526666667
472.57,3.93926666666,3.67073333333,3.28106666667,2.97126666667,2.72806666667,5.2512,52.17,6.58500000001,4.01326666666,4.4798
472.92,3.9182,3.64,3.26713333334,2.94493333333,2.70373333333,5.24773333333,52.2037333333,6.57240000001,3.99673333333,4.45736666666
473.27,3.91133333334,3.62266666667,3.26066666667,2.93813333333,2.69786666667,5.2402,52.1572,6.54643333333,3.98193333333,4.43933333333
473.62,3.9016,3.6074,3.24953333333,2.94046666667,2.677,5.22373333333,52.1425333333,6.54126666666,3.97766666667,4.41883333333
473.98,3.8978,3.5962,3.24366666667,2.93293333333,2.6554,5.2082,52.2362666667,6.53813333333,3.96393333333,4.4091
474.33,3.886,3.5844,3.24033333333,2.90806666667,2.63613333333,5.21013333333,52.2882,6.52979999999,3.9542,4.40616666667
474.68,3.87073333333,3.57446666667,3.22673333333,2.89286666667,2.62826666667,5.19106666667,52.3309333333,6.52303333333,3.94473333333,4.40853333333
475.03,3.85573333333,3.55913333333,3.22533333333,2.87166666667,2.6232,5.18013333333,52.3504666667,6.51603333333,3.95033333333,4.38416666667
475.38,3.8526,3.55033333333,3.20793333333,2.86733333333,2.61666666667,5.17326666667,52.2846,6.50096666667,3.94346666667,4.37833333333
475.73,3.878,3.5728,3.2158,2.88726666667,2.6234,5.20053333333,52.3180666667,6.52233333333,3.97133333333,4.3932
476.08,3.8582,3.5658,3.189,2.888,2.61673333333,5.1732,52.3158,6.50523333334,3.95286666667,4.3666
476.44,3.82966666667,3.5468,3.15826666667,2.85913333333,2.5902,5.1362,52.2709333333,6.48073333334,3.92706666667,4.33873333333
476.79,3.81786666667,3.55206666667,3.1482,2.8496,2.58146666667,5.1126,52.2996,6.46516666667,3.90853333333,4.32866666667
477.14,3.81053333333,3.5646,3.145,2.8532,2.5718,5.1036,52.3428,6.46666666666,3.902,4.33496666667
477.49,3.8404,3.60066666667,3.18533333333,2.8836,2.61313333333,5.13653333333,52.3411333333,6.49319999999,3.93213333333,4.38046666667
477.84,3.85093333333,3.60713333333,3.20253333333,2.9026,2.6348,5.1562,52.2637333333,6.50456666666,3.94793333333,4.4091
478.19,3.8846,3.63473333333,3.22006666667,2.9372,2.65906666667,5.17833333333,52.2717333333,6.53219999999,3.97593333333,4.42936666667
478.54,3.86786666667,3.6222,3.19413333333,2.92873333333,2.63673333333,5.1766,52.2452666667,6.50196666667,3.96753333333,4.41033333333
478.89,3.8642,3.6252,3.17893333333,2.92853333333,2.62966666667,5.17033333333,52.207,6.49943333334,3.95906666667,4.41463333333
479.24,3.88606666667,3.65373333333,3.19453333333,2.95313333333,2.65173333333,5.1866,52.2114,6.51933333333,3.97626666667,4.43313333333
479.60,3.87766666667,3.6516,3.19406666667,2.95586666667,2.6526,5.17213333333,52.2342,6.52646666666,3.97886666667,4.43753333333
479.95,3.89013333333,3.65506666667,3.199,2.9564,2.65006666667,5.1886,52.1905333333,6.53229999999,3.99626666667,4.44953333333
480.30,3.8638,3.6262,3.18106666667,2.93433333333,2.62573333333,5.17806666666,52.1247333333,6.51473333333,3.97566666667,4.44183333333
480.65,3.85033333333,3.61453333333,3.16613333333,2.93133333333,2.62206666667,5.16886666667,52.0548666667,6.50743333333,3.9732,4.4325
481.00,3.8158,3.5794,3.1314,2.8976,2.59606666667,5.136,52.0276666667,6.47586666667,3.96246666667,4.40556666667
481.35,3.7756,3.54166666667,3.0978,2.8644,2.55513333333,5.1042,52.0684,6.4495,3.9348,4.3752
481.70,3.76026666667,3.5296,3.08346666667,2.84546666667,2.54106666667,5.09013333333,52.1952666667,6.44239999999,3.92086666667,4.36413333333
482.05,3.75773333333,3.53086666667,3.09326666666,2.84566666667,2.54573333333,5.09653333333,52.2892666667,6.44476666667,3.9212,4.3735
482.40,3.77793333333,3.5554,3.11933333333,2.8628,2.5676,5.1114,52.3625333333,6.47163333333,3.93806666667,4.39283333334
482.75,3.78573333333,3.56253333333,3.13706666667,2.87646666667,2.582,5.12213333333,52.4711333333,6.49243333333,3.9472,4.40563333333
483.10,3.78233333333,3.5578,3.14046666667,2.8754,2.58053333333,5.119,52.5089333333,6.49313333334,3.94966666667,4.4026
483.45,3.78033333333,3.5548,3.14466666667,2.87726666667,2.5806,5.11953333333,52.5182,6.49463333333,3.94873333333,4.40553333333
483.80,3.7872,3.56026666666,3.15226666667,2.88393333333,2.58733333333,5.1208,52.5588,6.50406666666,3.95133333333,4.41466666667
484.15,3.8012,3.57453333333,3.16573333334,2.8996,2.60753333333,5.12593333333,52.5832,6.51766666666,3.96806666667,4.42586666667
484.50,3.8072,3.58,3.17133333334,2.90446666667,2.613,5.12846666667,52.6054,6.52449999999,3.97366666667,4.42753333333
484.85,3.82206666667,3.5924,3.1886,2.9216,2.62946666666,5.14533333333,52.6378,6.54410000001,3.9896,4.4414
485.20,3.83533333333,3.60433333333,3.2002,2.9314,2.6432,5.1564,52.6574666667,6.5554,4.00406666667,4.45253333334
485.55,3.841,3.60626666667,3.20686666667,2.9394,2.6478,5.16286666666,52.6966666667,6.56336666667,4.0112,4.4589
485.90,3.84,3.60313333333,3.20586666667,2.9394,2.64933333333,5.15586666667,52.6806666667,6.56173333333,4.0096,4.45546666667
486.25,3.81933333333,3.58326666667,3.18946666667,2.92726666667,2.6354,5.13926666667,52.6746,6.54976666667,3.9982,4.44083333334
486.60,3.80313333333,3.57113333333,3.17633333333,2.91666666667,2.62406666667,5.12686666667,52.6189333333,6.53573333333,3.98626666667,4.4262
486.95,3.79546666667,3.5654,3.17093333334,2.91613333333,2.61866666667,5.12026666667,52.6113333333,6.53576666667,3.9808,4.4258
487.30,3.79646666667,3.57006666667,3.16866666667,2.91586666667,2.61606666667,5.11993333333,52.6107333333,6.5393,3.97846666667,4.42473333334
487.65,3.7914,3.56933333333,3.1704,2.9204,2.61873333333,5.1186,52.5973333333,6.53466666666,3.97893333333,4.42223333333
488.00,3.78853333333,3.56406666667,3.1656,2.9164,2.61113333333,5.1194,52.6153333333,6.53263333333,3.97653333333,4.41306666667
488.35,3.788,3.55813333333,3.16246666666,2.91786666667,2.60546666667,5.117,52.6236,6.53520000001,3.97526666667,4.42086666667
488.70,3.78533333333,3.56106666667,3.16306666667,2.91493333333,2.60273333333,5.11186666667,52.6252666667,6.52893333334,3.97126666667,4.41996666667
489.05,3.77746666667,3.55346666667,3.15873333333,2.91553333333,2.59846666667,5.10426666667,52.6104666667,6.5293,3.96333333333,4.42193333333
489.40,3.77446666667,3.55953333333,3.15746666667,2.91466666667,2.59873333333,5.0988,52.5287333333,6.52596666667,3.96033333333,4.41833333333
489.75,3.76773333333,3.5538,3.14553333333,2.9098,2.5838,5.092,52.5226666667,6.52446666667,3.95453333333,4.40446666667
490.10,3.77213333333,3.5552,3.1442,2.90373333333,2.5782,5.0978,52.5162666667,6.51633333333,3.95353333333,4.40393333333
490.45,3.7898,3.56526666667,3.156,2.911,2.58313333333,5.108,52.5217333333,6.52276666666,3.96486666667,4.41596666667
490.80,3.7868,3.56126666667,3.14633333333,2.90673333333,2.5806,5.1078,52.5508,6.51850000001,3.95873333333,4.41426666667
