wavelength,Back_PhrPlem,Belly_PhrPlem,Breast_PhrPlem,Crissum_PhrPlem,Crown_PhrPlem,DorTail_PhrPlem,Rump_PhrPlem,Throat_PhrPlem,WingTip_PhrPlem
724.03,15.7718666667,42.2100333333,37.3551333333,48.5326666667,16.0758,14.1854458333,16.1521333333,38.141,15.2863
724.35,15.7737333333,42.2855666667,37.3311333334,48.6626,15.991,14.2013,16.0405333333,38.2652,15.1803666667
724.67,15.6769333333,42.1509,37.1846,48.537,15.8923333333,14.138675,15.9744666667,38.2486666667,15.1187666667
724.98,15.4021333333,41.9081333333,37.0178,48.3361333333,15.6344,13.8122833333,15.7561333333,38.019,14.8293666667
725.30,15.166,41.5638333333,36.7291333333,47.9728,15.2882,13.5772833333,15.6210666667,37.6771333333,14.5818
725.62,15.1553333333,41.5714666667,36.7185333333,48.0168,15.2968666667,13.5383,15.6358666666,37.7156666667,14.5239333334
725.94,15.0123333333,41.4972666667,36.6576,47.8847333333,15.1966,13.3212958333,15.4453333333,37.5458,14.2852
726.26,14.9516,41.5507333333,36.5739333333,47.9239333333,15.1033333333,13.161375,15.3209333333,37.6222,14.0693666667
726.58,14.8553333333,41.2835333333,36.3831333333,47.674,14.9147333334,13.0061875,15.2170666667,37.3601333333,13.9524666667
726.90,14.6541333333,41.0774333333,36.2174,47.5722666667,14.8115333333,12.7843291667,15.0801333333,37.1338,13.7484
727.21,14.5379333334,41.1135333334,36.2480666667,47.5755333333,14.7968666667,12.7910875,15.1484,37.179,13.7565333333
727.53,14.4891333334,41.1442333333,36.2621333333,47.6317333333,14.7531333333,12.71755,15.0899333333,37.1336666667,13.7372666667
727.85,14.4474666667,41.1016333333,36.2685333333,47.6268,14.8510666667,12.7249708333,15.1568666667,37.1736666667,13.8054
728.17,14.4311333333,41.1411,36.3675333333,47.6884,14.8450666667,12.7543166667,15.1815333333,37.1006666667,13.8028
728.49,14.5712666667,41.3584666666,36.4262666667,47.8172666667,15.0320666667,13.0148125,15.3446,37.1864,14.0351333333
728.80,14.5252666667,41.3079,36.3844,47.735,15.0805333333,13.0555125,15.3187333333,37.1898,14.0575
729.12,14.4942666667,41.3109,36.3245333333,47.6243333333,15.0052,12.9815833333,15.2936,37.0924,14.0443
729.44,14.4109333333,41.1819,36.1702,47.5044666667,14.974,13.0272666667,15.2788666667,36.9874,14.0448
729.76,14.3412666667,40.9488333333,36.0286666667,47.2688,14.9882666667,13.0425291667,15.232,36.7092666667,14.0694
730.08,14.4523333334,41.2849333333,36.2494666667,47.6188666667,15.2197333333,13.2225416667,15.3992,36.9549333333,14.2222333333
730.39,14.5866,41.4454666667,36.3262,47.7202,15.2172666667,13.3403333333,15.4997333334,37.1438,14.3223333333
730.71,14.5712666667,41.4666333333,36.3065333333,47.7242666667,15.2064,13.2563708333,15.4332,37.1349333333,14.2635
731.03,14.6309333333,41.293,36.1774,47.5112666666,15.2982666667,13.318225,15.4118,36.9786,14.3597
731.35,14.7505333333,41.4419,36.2187333333,47.5297333333,15.3847333333,13.49775,15.4736666667,37.0168666667,14.4760333333
731.67,14.7335333333,41.4263333333,36.1808,47.5494,15.4032666667,13.5022791667,15.369,37.1208666667,14.4387333333
731.98,14.6982666667,41.4397,36.1976,47.5668666667,15.4154666667,13.4394583333,15.2782666667,37.0950666667,14.3419333333
732.30,14.9722666667,41.6364666667,36.3567333333,47.795,15.5670666667,13.62015,15.5822666667,37.3014,14.6692666667
732.62,15.1707333333,41.8066333333,36.5610666667,48.0479333333,15.8254,13.8635791667,15.7908,37.5257333333,14.8555
732.94,15.4035333333,41.9955333333,36.7124,48.1894,16.0424,14.0977291667,15.9676666667,37.7094666667,15.1001
733.25,15.6474,42.3213,37.0616666667,48.5798,16.3551333333,14.42555,16.2625333333,38.0124,15.3104
733.57,15.6218,42.0593333333,37.0834,48.4179333333,16.3473333333,14.410425,16.2472,37.9840666667,15.2854333333
733.89,15.6262,42.0725333333,37.0792666667,48.3267333333,16.4742666667,14.5105208333,16.2728,37.9928,15.3705333333
734.21,15.8058,42.1763,37.1317333333,48.406,16.5621333333,14.7595583333,16.4009333333,38.0778666667,15.5557
734.52,15.8207333333,42.3199333333,37.2615333333,48.6070666667,16.566,14.8306958334,16.5023333333,38.2398666667,15.6110333333
734.84,15.7626666667,42.1787666667,37.1746,48.5553333333,16.4911333333,14.7598791667,16.4827333333,38.1902666667,15.6184
735.16,15.7026666667,41.9774333333,37.0538,48.3239333334,16.4292666667,14.7215541667,16.5170666667,37.9428,15.5854333333
735.48,15.7152,41.7157333333,37.0341333333,48.1642,16.3331333333,14.6529416667,16.4924,37.8701333333,15.5139
735.79,15.6597333333,41.6552333333,37.0453333333,48.1626,16.2282666667,14.5891,16.3638,37.763,15.3026333333
736.11,15.5585333333,41.4383666667,37.0060666666,48.0855333333,16.0928,14.5424916666,16.2580666667,37.6468666667,15.3245666667
736.43,15.3328666667,41.2102666667,36.9465333333,47.9661333333,15.8452,14.2913125,16.0833333333,37.4863333333,15.1062666667
736.74,15.1724666667,41.2115333333,36.8638,47.8528666667,15.6390666667,14.0658416667,15.9119333333,37.3999333333,15.0032666667
737.06,14.9860666667,41.1423333333,36.6186,47.7324,15.3996666667,13.8810541667,15.7823333333,37.1948666667,14.8598333333
737.38,15.0214,41.0853666667,36.61,47.8249333333,15.3739333333,13.8083125,15.7807333333,37.2125333333,14.8574
737.69,14.9239333333,41.1236666666,36.722,48.0031333334,15.3809333333,13.761825,15.7254666667,37.2926666666,14.8078
738.01,14.8976,41.1677333333,36.6379333334,47.8553333333,15.3650666667,13.7716541667,15.6766666667,37.3016,14.7354666667
738.33,14.7462,40.9737666667,36.5926,47.7208,15.2265333333,13.574,15.4744666667,37.0868666667,14.5129666667
738.64,14.7608666667,41.1745666667,36.5882666666,47.8968666667,15.2326666667,13.4401791667,15.3768,37.2261333333,14.4404333334
738.96,14.807,41.4269666666,36.707,48.1386666667,15.3644666667,13.5376333333,15.5524,37.4351333334,14.5613
739.28,14.7966666667,41.3518333333,36.6556666667,48.0177333333,15.4911333333,13.5918,15.5054666667,37.4481333333,14.6132666667
739.59,14.7077333333,41.3536333333,36.5210666667,47.8787333334,15.422,13.4950916667,15.4314666667,37.3784666667,14.5391
739.91,14.8094,41.3793,36.4915333333,47.9012,15.5497333333,13.6046083333,15.441,37.4495333333,14.6245333333
740.23,14.8522,41.1376666667,36.1753333333,47.5898666667,15.4542666666,13.5404583333,15.3130666667,37.333,14.6050333333
740.54,15.0065333333,41.2451333333,36.3607333333,47.7312,15.542,13.6571,15.3368666667,37.4138,14.7330333333
740.86,14.9338,41.2065333333,36.3450666667,47.629,15.4453333333,13.6599583333,15.2527333333,37.2892666667,14.7347333333
741.18,15.0315333333,40.996,36.1754,47.2892666667,15.3504,13.5404,15.2903333333,37.1530666667,14.7193333333
741.49,15.1486666667,40.9077,36.2099333333,47.2795333333,15.3536,13.6035666667,15.3282,37.1672666667,14.8035333333
741.81,15.4336,41.1761333333,36.4018666667,47.4954666666,15.5596,13.8578958334,15.6122666667,37.4435333333,15.151
742.12,15.6606666667,41.3101,36.6822,47.5866,15.8018666667,14.2311166667,15.8914666667,37.5984666667,15.4555
742.44,15.7346,41.3832,36.7240666667,47.5221333333,15.8686,14.3098833333,15.8493333333,37.5342666666,15.5243333333
742.76,15.8474666667,41.4332333333,36.8,47.6596666667,15.9053333333,14.4436125,15.9525333333,37.5193333334,15.6437333333
743.07,15.9882666667,41.4434,36.8179333334,47.6341333333,15.9936,14.60045,16.0838,37.5095333333,15.709
743.39,15.9453333333,41.3763666667,36.8065333333,47.5973333333,15.8741333333,14.5779666667,16.1522,37.4003333333,15.7128666667
743.70,16.0668,41.5526666667,37.1619333333,47.7942666666,16.092,14.8057625,16.368,37.4634,15.8124333333
744.02,16.3086666667,41.7666333333,37.381,48.0425333333,16.4032666667,15.0427375,16.643,37.7044666667,16.0387666667
744.34,16.2719333333,41.7933333333,37.4742,48.0213333333,16.4096666667,14.9923208333,16.6207333333,37.7936666667,15.9131666667
744.65,16.3088666667,42.055,37.7642,48.3296666667,16.5628,15.2331791667,16.6332,38.0608,15.9380666667
744.97,15.9638,41.8548333333,37.588,48.1004666667,16.3017333333,14.9261875,16.4492,37.7728666667,15.724
745.28,15.6472,41.5762,37.3375333333,47.9028,16.0054,14.5626083333,16.0843333333,37.5391333333,15.3496333333
745.60,15.57,41.3929,37.2292,47.8576666667,15.7663333333,14.3816125,15.9984666667,37.4708666667,15.2057
745.91,15.6242,41.2793666667,37.2204,47.8422,15.7599333333,14.5549041667,16.0469333333,37.5393333333,15.2043333333
746.23,15.577,41.2478,37.2640666667,47.7478666667,15.7513333333,14.5428375,15.9936666667,37.4911333333,15.1509333333
746.55,15.5308666667,41.2973,37.4396666667,47.9279333333,15.8821333333,14.4971875,15.9507333333,37.5119333333,15.1814333333
746.86,15.5644666667,41.3167,37.5064,47.8474,15.9800666667,14.5745125,15.91,37.4536,15.2534333333
747.18,15.6966666667,41.2885,37.5786,47.9530666667,16.1928,14.6960291667,16.0562,37.6235333333,15.3894333333
747.49,15.4896666667,41.3879,37.4218666667,47.8688,16.0142,14.5710833333,15.9544666667,37.5637333333,15.2104666667
747.81,15.3838,41.3256333333,37.3206,47.816,15.8689333333,14.374675,15.8299333333,37.3187333333,15.0294333333
748.12,15.1879333333,41.2079666667,37.1378666667,47.7973333333,15.7048,14.0885166667,15.7421333333,37.1080666667,14.8774
748.44,15.3835333333,41.3676666667,37.3202666667,48.0520666667,15.8790666667,14.2688458333,15.8268666667,37.2420666666,15.0428333333
748.75,15.5512666667,41.6012333333,37.5112,48.1594666667,16.0723333334,14.5061541667,16.0315333333,37.3778,15.2536333333
749.07,15.5742,41.8312,37.5562,48.2203333333,16.1982,14.5407958333,15.9635333333,37.3977333333,15.2361666667
749.38,15.4202666667,41.6593666667,37.4666,48.0556,16.1426666667,14.3004208334,15.8352,37.2646666667,15.1381666667
749.70,15.3949333333,41.6831666667,37.4361333333,48.0237333333,16.1347333333,14.2690291666,15.801,37.2989333333,15.1206666667
750.01,15.4871333333,41.7248666667,37.3175333333,47.9108,16.0454666667,14.2975333333,15.8087333333,37.3804,15.1341
750.33,15.5025333333,41.8728,37.3164666667,48.0411333333,16.0092,14.1855875,15.7325333333,37.4680666667,15.038
750.64,15.3521333334,41.9008666666,37.203,48.0784,15.6856666667,14.0208625,15.5555333333,37.2217333333,15.0033666667
750.96,15.5367333333,41.7137666667,37.3107333333,47.9622666667,15.8342,14.1737041667,15.6025333333,37.2240666667,15.2146666667
751.27,15.5604,41.8037,37.3943333333,47.9846666667,15.8429333333,14.1887541667,15.7299333333,37.3868,15.4175666667
751.59,15.5386,41.8200666667,37.3540666667,47.821,15.8586666667,14.2119,15.7344666667,37.3031333333,15.4718666667
751.90,15.5613333333,41.7951666667,37.3555333333,47.9219333333,15.9174666667,14.2534916667,15.8250666667,37.4121333333,15.5018
752.22,15.7136,41.9884666667,37.5047333333,48.071,16.074,14.4647125,15.9569333333,37.5727333333,15.6361
752.53,15.6019333333,41.7239333333,37.3633333333,48.0130666667,16.0413333333,14.4552083333,15.9850666667,37.5547333333,15.7794333333
752.85,15.589,41.9227666667,37.4578666667,48.1806,15.9705333333,14.4785375,16.0387333333,37.53,15.8309333333
753.16,15.5873333333,42.0229666667,37.5262666667,48.4088,15.8796,14.3766375,16.0514,37.6139333333,15.8118666667
753.47,15.5453333333,42.1333333333,37.6363333333,48.5578,15.9390666667,14.4485291667,16.1136,37.4922,15.889
753.79,15.3073333333,42.0289,37.5602,48.4097333333,15.7998666667,14.291075,16.0039333333,37.3431333333,15.7594333333
754.10,15.1755333333,41.9842,37.5896666666,48.2999333333,15.8886,14.2751875,16.0239333333,37.4755333333,15.7080333333
754.42,14.9122666667,41.8291,37.3852666667,48.0922,15.6628,14.0609333333,15.9402666667,37.2281333333,15.6162333333
754.73,14.9574666667,42.0047666667,37.5442666667,48.2692666667,15.8087333333,14.2425958333,15.9573333333,37.3524,15.7351333333
755.05,15.1769333333,42.1069,37.6513333333,48.4591333333,15.8864,14.3918583333,16.0376,37.4038666667,15.8794333333
755.36,15.2331333333,42.1622333333,37.6935333333,48.4147333333,16.0186,14.5182041667,16.1192,37.3720666667,15.9969
755.67,15.0059333333,42.0139666667,37.6368666667,48.3093333333,15.8750666667,14.2459916667,15.9961333333,37.1885333333,15.9187333333
755.99,15.0824,42.1823,37.6938666667,48.3538,15.9069333333,14.2578791667,15.9488666667,37.1269333333,15.9019666667
756.30,15.2038,42.0294,37.6658666667,48.3193333333,16.0132666667,14.3067583333,15.9692666667,37.2122,15.9143666667
756.62,15.3164666666,42.0651333333,37.8029333333,48.3980666667,16.2532666667,14.5203666667,16.1075333333,37.4775333333,16.1053333333
756.93,15.5002666667,42.0236,37.9294666667,48.4829333333,16.3632,14.5841333333,16.191,37.741,16.124
757.24,15.6308666667,41.8233,37.9042666667,48.2955333333,16.4232666667,14.6185958334,16.2634666667,37.7265333333,16.2185333333
757.56,15.6476,41.9259333333,37.8656666667,48.4024,16.3883333333,14.4626291667,16.2403333333,37.6836666667,16.1531666667
757.87,15.7932,42.1837666667,37.9617333333,48.7510666667,16.5542,14.5735291667,16.3313333333,37.9818666667,16.2327666667
758.18,15.8246,42.0856333333,37.8205333333,48.7755333333,16.5206666667,14.4094,16.2693333333,38.0823333333,16.1365666667
758.50,15.9876,42.2503,37.9565333334,48.9089333333,16.7832,14.5369166667,16.4215333333,38.2902,16.3350666667
758.81,16.1256,42.5247333333,38.197,49.1279333333,16.8241333333,14.5277666667,16.5413333333,38.5766666667,16.4697666667
759.13,16.258,42.6678666667,38.1694666667,49.2416,16.8932,14.6019083334,16.6929333333,38.7622,16.5878
759.44,16.2104666667,42.6572,38.1427333333,49.2802666667,16.9566666667,14.5749958333,16.8188,38.7935333333,16.5826333333
759.75,16.2657333333,43.0396666667,38.1876666667,49.3824666667,17.0698,14.6539625,16.9299333333,38.9347333333,16.6991
760.07,16.2463333333,43.0756333333,37.9676666667,49.2403333333,16.9555333333,14.5539166667,16.8405333333,38.7716666667,16.6868666667
760.38,16.0706,42.8982333333,37.7379333333,49.0607333333,16.8214,14.4142,16.6776,38.5384,16.6077333333
760.69,16.293,43.3679,38.0328666667,49.6282666667,17.0877333333,14.66155,17.0384,39.0292666667,16.8891666667
761.01,16.5175333333,43.4499,38.2394,49.9008,17.1588,14.9056375,17.155,39.0907333334,17.0163666667
761.32,16.7335333333,43.5899,38.3583333333,49.8606,17.2727333333,15.0669041667,17.3915333333,39.247,17.1593666667
761.63,16.9624666667,44.0742,38.75,50.3354,17.5236666667,15.4287,17.6747333333,39.5396,17.4058666667
761.94,16.8135333333,43.9749,38.7081333333,50.2348,17.4610666667,15.3527875,17.5578,39.5612,17.2218666667
762.26,16.7847333333,43.9016666667,38.5542666667,50.1644666667,17.4804666667,15.3749916667,17.4622,39.3491333333,17.1259666667
762.57,16.7836,43.8489666667,38.5996,50.1392,17.4728666667,15.3694583333,17.3566666667,39.3951333333,17.0583666667
762.88,16.9454666667,43.9387666667,38.8341333333,50.1846666667,17.4240666667,15.4575583333,17.404,39.458,17.0728333333
763.20,17.0055333333,43.9674666667,38.9489333333,50.2435333333,17.432,15.5098916667,17.441,39.5297333333,17.1126
763.51,17.2348666667,44.1447333334,39.2523333333,50.4960666667,17.6237333333,15.6443541667,17.6596666667,39.6382,17.2371333334
763.82,17.3795333333,44.3460333333,39.4801333333,50.6933333333,17.7236666667,15.7453833333,17.7776666667,39.8257333333,17.2632666667
764.14,17.5073333333,44.5175,39.6308666667,50.7727333333,17.7374666667,15.8417416667,17.7269333333,39.8033333333,17.2447333333
764.45,17.6094,44.598,39.7196,50.8209333333,17.9236,15.9456041667,17.8958666667,39.9386,17.3414
764.76,17.7900666667,44.8358666667,39.9681333334,51.0898666667,18.1032,16.1454208333,18.0443333333,40.1414666667,17.5609666667
765.07,17.7210666667,44.5006333333,39.7154,50.6568666667,17.9878,16.0407041667,17.9598666666,39.8003333333,17.5108666667
765.39,17.7248666667,44.6729333333,39.9466666667,50.7846666667,17.9796666667,16.0562166667,18.0004,39.8140666666,17.5640666667
765.70,17.4858666667,44.4421666667,39.8274,50.5032,17.7348,15.7336708333,17.7384666667,39.6513333333,17.3633666667
766.01,17.6366666667,44.5996333333,39.9461333333,50.7736666667,17.7752,15.9335375,17.858,39.7480666667,17.4027
766.32,17.8277333334,44.7456666667,40.1743333333,50.9625333333,18.0790666667,16.1848583333,18.1398666667,40.0832,17.7306333333
766.64,17.7884666667,44.5093,40.0762666667,50.8034,17.9707333333,16.060075,18.0516,39.9024,17.6802
766.95,17.5377333334,44.1043333333,39.641,50.2391333333,17.7536,15.8425125,17.694,39.5507333333,17.3847333333
767.26,17.5493333333,44.0708333333,39.5866666667,50.0993333333,17.7823333333,15.805025,17.611,39.3672666667,17.4831333333
767.57,17.3560666667,43.6545,39.2941333333,49.8602,17.5810666667,15.5248291667,17.3158,39.1612666667,17.2150333333
767.88,17.1976,43.6270666667,39.1936666667,49.8353333333,17.3967333333,15.4078166667,17.0574,39.3140666667,17.21
768.20,16.7379333333,43.3638666666,38.9447333333,49.6822,17.1293333333,14.8056875,16.5751333333,38.9628,16.6489666667
768.51,16.7476,43.2941333333,38.8453333333,49.6083333333,17.2909333333,14.926575,16.5203333333,38.989,16.7437
768.82,16.6598666667,43.1361333333,38.5513333333,49.4432,17.0034,14.839875,16.3542666667,38.9028,16.6558666667
769.13,16.6832666667,43.1455333333,38.6689333333,49.6244,16.9759333333,15.0133708333,16.3794,39.0581333334,16.6073333333
769.44,16.2612666667,42.6407333333,38.249,49.0482666667,16.6947333333,14.613525,15.8980666667,38.5022,16.2373
769.76,16.2656,42.7855666667,38.2233333333,49.1476666667,16.7600666667,14.6662,15.7453333333,38.4045333333,16.1866333333
770.07,16.5655333333,43.1999,38.4908,49.5238666667,17.0783333333,15.007075,16.0087333334,38.7839333333,16.3297333333
770.38,16.895,43.6169666667,38.967,50.1447333333,17.5578666667,15.6227625,16.5308666667,39.3999333333,16.8190666667
770.69,17.0161333333,43.6313333333,38.9105333333,50.2163333333,17.7212,15.8524583333,16.7742,39.6702,16.9375
771.00,17.1803333333,44.0055,39.1435333333,50.3884666667,18.1312666667,16.2236083333,17.2565333333,39.9848,17.5294
771.32,17.2318666667,43.8724666667,38.9584666667,49.9968666667,18.0245333333,16.2054791666,17.2258,39.6896666667,17.3732666667
771.63,17.3104666666,43.7683,38.7651333333,49.5821333333,17.9479333333,16.3408375,17.1711333333,39.6378,17.4588666667
771.94,17.6181333333,44.3464,39.2344,50.0630666667,18.1128,16.6642333333,17.5584,40.2173333333,17.7710333333
772.25,17.8453333333,44.3062333333,39.2596,50.1123333333,18.3768,16.8566,17.8357333333,40.2088666667,17.8942666667
772.56,17.8781333333,44.5143333333,39.2317333333,50.0976,18.5438,16.7979916666,18.0124,40.1759333333,18.0075333333
772.87,18.0859333333,44.8060333333,39.5345333333,50.3879333333,18.8714666667,16.9272833333,18.474,40.4300666667,18.4030333333
773.18,17.7343333333,44.4107666667,39.1282,49.9380666667,18.6026,16.5241125,18.2174666667,40.0881333333,18.1
773.50,17.7482,44.2393,39.2056666667,49.8474666667,18.7395333333,16.4791833333,18.3620666667,39.9015333333,18.3620333333
773.81,17.4317333333,44.2149,39.0652,49.7174,18.3466666667,15.9052583333,18.1802666667,39.604,18.0738
774.12,16.9896666667,43.8831666667,38.9034666667,49.4046666667,17.8708,15.6488083333,17.7968666667,39.3105333333,17.7279666667
774.43,16.7701333333,43.4537666666,38.8498,49.2044,17.703,15.4960208333,17.5437333334,39.128,17.3926666667
774.74,16.8516666666,43.484,39.1332,49.4004,17.9308666667,15.4923833333,17.7320666666,39.2668,17.4134333333
775.05,16.2342666667,43.0074,38.6716,49.1074666667,17.3186666667,14.9546208333,17.1548666667,38.9156666667,16.6927666667
775.36,15.5426666667,41.9419666667,37.9173333333,48.3096666667,16.5206,13.9021416667,16.3342,38.0721333333,15.6869333333
775.67,15.5684666667,41.9686666667,37.9626,48.1602,16.4760666667,13.9198833333,16.3913333333,38.1037333333,15.7504666667
775.98,15.8828,42.0515,38.266,48.4858,16.7127333333,14.1791291667,16.6240666667,38.2836,16.0462
776.30,15.7416,41.6855333333,38.064,48.0909333333,16.1890666667,13.7831041667,16.1782,38.0246666667,15.4769
776.61,15.792,41.6702666667,37.8942,48.0778666667,15.8640666667,13.9063625,16.098,37.9302,15.4861333333
776.92,15.3834666667,41.22,37.4156,47.5762,15.434,13.6828708333,15.6505333333,37.6718666667,15.0298333333
777.23,15.4073333333,41.2009666667,37.3975333333,47.7784,15.4984,13.8564,15.4108666667,37.8493333333,15.0226666667
777.54,15.4476,41.4083333333,37.5252666667,48.0493333333,15.6867333333,13.7867833333,15.4036,38.1136,15.183
777.85,15.5482,41.7759666667,37.3703333333,48.2111333333,15.7185333333,13.8833958333,15.3778,38.0185333333,15.2110666667
778.16,15.5618666667,41.9725333333,37.4599333333,48.2053333333,15.8658666667,14.2594166667,15.3801333333,37.9532,15.5136
778.47,16.2889333333,42.4875333333,38.0543333333,48.7745333333,16.6058666667,15.0381375,16.2631333333,38.548,16.2558
778.78,16.3751333333,43.129,38.3138,49.2292,16.9693333333,15.5540958333,16.4681333333,38.8560666667,16.7113333334
779.09,16.3828,43.2299,38.4131333333,49.7424,16.9994,15.7340916667,16.3604,39.0524666667,16.8659333334
779.40,16.5309333333,43.5539666667,38.5444666667,49.8945333333,17.2473333333,16.0798125,16.4818666667,39.4192666667,17.0399333333
779.71,16.5115333333,43.8876666667,38.6190666667,50.0944666667,17.6162666667,16.4063041666,16.7498666667,39.913,17.5765333333
780.02,16.865,44.2887333333,39.1304,50.4158,18.2913333333,16.6832333334,17.2006,40.4766666667,18.1161
780.33,16.7770666667,44.4644666667,39.2988666667,50.5636666667,18.1754666667,16.5907333333,17.1141333334,40.5772666667,18.0670333333
780.64,16.8928,44.5945666667,39.4074666667,50.3548666667,18.1872,16.4094333333,17.2046666667,40.4716666667,18.2708
780.95,17.0861333333,44.7337333333,39.3601333333,50.1736,18.2796,16.6233083333,17.4254,40.4057333333,18.5079333333
781.26,16.727,43.9490333333,39.0260666667,49.3708,17.9660666667,16.2970333333,17.2454,40.0271333333,18.2095666667
781.57,16.8436666667,43.8645,38.9690666667,49.2994666667,17.8827333333,16.1265333333,17.2216,40.0906,18.2015
781.88,17.1446,44.1392,39.5000666667,49.698,18.1004,16.2472083333,17.2765333333,40.0921333333,18.8541333333
782.19,17.7845333333,44.6775666667,40.2668666666,50.2001333333,18.5929333333,16.7318291667,17.7966666667,40.9136,19.3187666667
782.50,18.0945333333,44.7855333333,40.5339333333,49.9838666667,18.8876666667,16.8887083333,18.1836,41.0314666667,19.5712666667
782.81,17.9816,44.6176666667,40.5545333333,49.7248,18.7116,16.6417416667,18.0388,40.7992666667,19.4944333333
783.12,18.1994666667,44.8455,40.4664666667,49.6992666667,18.9564666667,16.6846958333,18.2770666667,40.7122666667,19.6009333333
783.43,18.1878,44.8031333333,40.2335333333,49.5202,18.9709333333,16.7305583333,18.1797333333,40.4588666667,19.4957
783.74,18.2596666666,44.6017666667,39.808,49.326,19.1626,16.9521291667,18.2964666667,40.535,19.7240333333
784.05,18.1516666666,44.0135,39.3745333333,48.862,19.1444666667,17.1337208333,18.4179333333,40.2097333334,19.6670333333
784.36,18.6562,44.2887,39.6356666667,49.2815333333,19.7936,17.5857291667,18.8625333333,40.3722666667,20.0565333333
784.67,19.5384,45.4284666667,40.3214,50.5108666667,20.585,18.1667916667,19.4974,41.5039333333,20.7416
784.98,19.3670666667,45.6485333333,40.0957333333,50.5642,20.2831333333,17.8375083333,19.267,41.4574,20.4080666666
785.29,18.9664,45.4227333333,39.5249333333,50.2748,20.0996666667,17.6770958333,18.9538666667,41.3165333333,19.9581666666
785.60,18.3528,44.3972333333,38.5788666667,49.4228,19.4207333333,16.9858291667,18.4514,40.3204,19.4557666667
785.91,18.1580666667,44.3813333333,38.3754,49.5425333333,19.5198666667,16.9089791667,18.3057333333,40.1599333333,19.3108
786.22,17.8815333333,44.2451333333,37.9102666667,49.5759333333,19.2092666667,16.7690375,18.2667333333,40.1023333333,19.0637
786.53,17.7126666667,43.8360333333,37.9079333333,49.6092666667,18.7911333333,16.6744833333,17.9447333333,39.6908,18.6284333333
786.84,17.2162666667,43.5491333333,38.0951333333,49.5726,18.2010666667,15.8956666667,17.4358666667,39.4629333333,17.8164333333
787.14,17.0166666667,43.6794,38.327,49.7477333333,17.8633333333,15.5368291667,17.2526666667,39.3690666667,17.3749333334
787.45,16.7815333333,43.8320333333,38.399,50.0738666667,17.6354,15.1842833333,16.7488,39.5033333333,17.0239333333
787.76,16.4296666667,43.6744333333,38.4640666667,50.0366666667,17.0751333333,14.7408583333,16.3848,39.4034666667,16.4952
788.07,16.4191333333,43.5988,38.4948666667,49.6926,16.9939333333,15.0050083333,16.4312,39.0378,16.8283666667
788.38,16.7161333333,43.7882666667,38.8168666667,49.8714,17.369,15.3739708333,16.7437333333,39.1692,17.2383666667
788.69,16.3956666666,43.4519666667,38.6034,49.5628,16.8704,14.9567333333,16.3442666667,38.8091333333,16.7834333333
789.00,16.6084666667,43.8109666667,39.1329333333,50.2468666667,17.0298666666,15.3289,16.3154,39.1932,16.8333
789.31,16.5120666667,43.6852666667,39.304,50.2606,16.7196,15.175075,15.9992,39.1861333333,16.7684333333
789.62,17.1702666667,44.0704333333,39.8936666666,50.4708,17.2606,15.703275,16.3965333333,39.2710666667,17.2727333333
789.92,17.2733333334,44.2048333333,40.0583333333,50.344,17.4067333333,15.6204,16.331,39.558,17.4004333333
790.23,17.4322666667,44.2977333333,39.9027333333,50.2200666667,17.5084666667,16.008125,16.6074,39.6065333333,17.6226666667
790.54,18.3676,45.1225666667,40.5755333333,50.8892666667,18.5524,16.9911791667,17.4184666667,40.3006,18.7307333333
790.85,18.9220666667,45.6039,40.961,51.1818666667,19.0822666667,17.6029833333,17.9611333333,40.7705333334,19.3116333333
791.16,18.8356666667,45.4183333333,40.6904666667,50.9738666667,18.8932,17.5630791667,17.8531333333,40.8145333333,19.3869333333
791.47,18.2066,44.9579,40.3740666667,50.6548666667,18.4532666667,16.8624,17.1572,40.6706666667,18.4942666667
791.78,18.1818666667,44.9457333333,40.4672,50.6871333333,18.6028666667,16.9769125,17.2242,40.9762666667,18.4917666667
792.08,18.5588666666,45.6344666667,41.0134666667,50.9158,19.126,17.6853625,17.8708,41.4087333333,18.9028666667
792.39,18.6080666667,45.9845666667,40.824,50.4562666667,19.3996,17.6318,18.3100666666,41.271,18.9316333333
792.70,18.2114,45.8685,40.3520666667,50.1127333333,19.2112,17.0784333333,18.2956666667,41.2112,18.439
793.01,17.5934,45.2882666667,39.9196666667,49.6974666667,18.5530666667,16.5339333333,17.8298,40.8557333333,17.9763666667
793.32,17.3768,44.7015666667,39.3113333333,49.4598,18.2260666666,16.4516458333,17.4334666667,40.5142666667,17.6385666667
793.62,17.3794666667,44.5401,39.1154666667,49.3955333333,18.132,16.250775,17.0970666667,40.3623333333,17.3865666667
793.93,16.5558666667,43.5383666667,38.3981333333,48.7208,17.0836666667,15.1299041667,16.0894666667,39.6938666667,16.0212333334
794.24,16.1656666667,43.0899,37.8417333333,48.2865333333,16.6152,14.8124041667,15.8005333333,39.0449333333,15.5664
794.55,15.919,42.9722333333,37.5338,47.9641333333,16.715,14.6325041667,15.7764666667,38.6611333333,15.4153
794.86,16.1384,42.9417,37.377,48.1557333333,16.8260666667,14.7108666667,16.1385333333,38.7068666667,15.6078333333
795.16,16.2089333333,42.5029333334,36.8296,47.7517333333,16.6823333333,14.5877291667,16.1642666667,38.1916666667,15.7089666667
