wavelength,Back_TanChim,Belly_TanChim,Breast_TanChim,Crissum_TanChim,Crown_TanChim,DorTail_TanChim,Patch10_TanChim,Patch11_TanChim,Rump_TanChim,Throat_TanChim,WingTip_TanChim
594.14,7.297425,4.7692,36.9580666667,4.7636,48.0533333333,4.42646666667,11.6216,41.0208666667,30.8708666667,16.0071333333,6.3182
594.48,7.21154166667,4.7247,36.5096666667,4.71147368421,47.6698,4.38033333333,11.5654,40.4913333333,31.1831333333,15.9049333334,6.28986666667
594.81,7.12271666667,4.68783333333,36.1280666667,4.67456140351,47.301,4.33573333333,11.5084666667,40.0084,31.5490666666,15.8208666666,6.2722
595.15,7.05919166666,4.6726,35.7430666667,4.65703508772,46.9415333333,4.33646666667,11.4610666667,39.5356666667,31.8657333333,15.7489333333,6.2798
595.49,7.00808333335,4.68816666667,35.3675333333,4.66117543859,46.5587333333,4.36246666667,11.4415333333,39.0438,32.1518666667,15.6977333333,6.30926666667
595.82,6.95813333333,4.69003333333,35.0327333333,4.65577543859,46.2306666667,4.35933333333,11.4106,38.6164,32.4443333333,15.6288666667,6.31106666667
596.16,6.96944166667,4.72816666667,34.7876666667,4.6948,45.9507333334,4.41446666667,11.4451333333,38.2574666667,32.7478,15.6357333333,6.34386666667
596.50,6.93799166666,4.7244,34.5536,4.68663508772,45.6993333333,4.41913333333,11.4184666667,37.8784666667,33.0260666667,15.6011333333,6.35653333333
596.83,6.91655000001,4.73996666667,34.2387333333,4.68680350877,45.3768666667,4.39806666667,11.3738,37.4946666667,33.2941333333,15.5593333333,6.35173333333
597.17,6.92183333333,4.7755,34.0006,4.70225964912,45.1433333333,4.42706666667,11.3840666667,37.1946666667,33.5786,15.5561333333,6.38566666667
597.51,6.88485000001,4.77603333333,33.7266,4.70530175439,44.8795333333,4.442,11.3697333333,36.8438,33.8095333333,15.5042,6.35466666667
597.84,6.82351666667,4.74193333333,33.4124,4.66408070175,44.5948666667,4.41546666667,11.3259333333,36.4693333333,34.0223333333,15.4264666667,6.32886666666
598.18,6.74323333333,4.6907,33.1538,4.61636491228,44.3318666667,4.40046666667,11.2674,36.0912666667,34.2676,15.3456666667,6.28253333333
598.52,6.79945833334,4.77336666667,32.9258666667,4.70742807017,44.0647333333,4.5102,11.3228,35.7965333333,34.5482,15.3784,6.3804
598.85,6.78367500001,4.79413333333,32.6416666667,4.72779649123,43.7671333333,4.55606666667,11.3304,35.4143333333,34.8202,15.3564666667,6.41593333333
599.19,6.80145,4.8185,32.4019333333,4.75932982456,43.4928666666,4.59506666667,11.3541333333,35.0872,35.1612666667,15.3284,6.47146666667
599.53,6.7833,4.83346666667,32.1308,4.76241052631,43.1616666667,4.60633333333,11.3509333333,34.6988666667,35.4709333333,15.2992,6.48793333333
599.86,6.74827500001,4.84783333333,31.8402666667,4.76190877193,42.8064,4.6144,11.3266666667,34.2825333333,35.8354666667,15.2506,6.5248
600.20,6.70689166667,4.84916666667,31.4516,4.76069473684,42.3430666667,4.61213333333,11.307,33.8368666667,36.0896666667,15.1832666667,6.53073333333
600.53,6.70326666667,4.88793333333,31.1867333333,4.80688070175,41.9969333333,4.69746666667,11.3353333333,33.4571333333,36.4624,15.1720666667,6.57826666667
600.87,6.61705833333,4.8484,30.8077333333,4.76956842105,41.4843333333,4.6656,11.2328666667,32.9424,36.7382666667,15.0414666667,6.5462
601.21,6.5378,4.83776666667,30.4519333333,4.70627017544,41.0179333333,4.63766666667,11.1622,32.4593333333,37.0452666667,14.9656,6.53426666667
601.54,6.4789,4.821,30.1524666666,4.69114035088,40.5905333333,4.65953333334,11.1465333333,32.0392,37.3944666667,14.8859333334,6.53466666667
601.88,6.43071666667,4.82273333333,29.8637333333,4.67726666667,40.1624666666,4.642,11.1045333333,31.6314666667,37.7126666667,14.8179333333,6.5468
602.21,6.41735,4.8412,29.6530666666,4.69139649123,39.8954666667,4.62633333334,11.086,31.2814,38.1240666666,14.794,6.56926666667
602.55,6.34188333333,4.81143333333,29.3846666667,4.62390526316,39.5443333333,4.57093333333,11.0133333333,30.8930666667,38.4479333334,14.6878666667,6.5168
602.88,6.25223333333,4.75983333333,29.1062666667,4.55974385964,39.2229333333,4.51966666666,10.9404,30.5348,38.7382666667,14.6272666667,6.45706666667
603.22,6.19824166666,4.74773333333,28.7988666667,4.538,38.832,4.5186,10.8874666667,30.1736,38.9350666667,14.5388,6.45133333333
603.56,6.21624166667,4.80113333333,28.6376666667,4.58128070175,38.6136,4.5738,10.9079333333,29.9583333333,39.2047333333,14.5241333334,6.50246666667
603.89,6.19695833333,4.81893333333,28.4784666667,4.60561754386,38.4185333333,4.59966666667,10.9056666667,29.7175333333,39.5032666667,14.5126,6.53026666666
604.23,6.18421666667,4.8156,28.3236,4.59997894737,38.2230666667,4.58986666667,10.8988666667,29.523,39.7506666666,14.4677333333,6.54646666667
604.56,6.14906666667,4.80376666667,28.161,4.58111578947,38.0213333333,4.5766,10.8618,29.311,39.991,14.4190666667,6.53706666667
604.90,6.14130833333,4.81356666667,28.0062,4.59721052631,37.8492666667,4.57546666667,10.8599333333,29.1246666666,40.2212,14.3826666667,6.5608
605.23,6.131525,4.82983333333,27.8432,4.60370877193,37.6608666667,4.58493333333,10.8281333333,28.9212,40.4688666667,14.3954,6.56873333333
605.57,6.17483333333,4.89506666667,27.6948666667,4.67629473684,37.4802,4.64486666666,10.8575333333,28.7637333333,40.7408666667,14.4202666667,6.6312
605.90,6.11134166667,4.88103333333,27.4369333334,4.62690175439,37.1793333333,4.63586666667,10.8047333333,28.4823333333,40.9093333333,14.3248,6.59666666667
606.24,6.11684166667,4.8917,27.2557333333,4.64637894737,36.9540666667,4.67993333333,10.8124,28.2688,41.1521333333,14.3376,6.6306
606.58,6.12200833333,4.9272,27.0514,4.69078947369,36.6841333333,4.6964,10.8134666667,28.02,41.4226666667,14.2987333333,6.6648
606.91,6.08453333333,4.8993,26.8582,4.66813684211,36.4224666667,4.68293333333,10.7937333333,27.7437333333,41.7214,14.254,6.6582
607.25,5.963075,4.7858,26.5583333333,4.58160701755,36.0523333333,4.60233333333,10.6956666667,27.3612,41.9470666667,14.1252666667,6.55926666667
607.58,5.94965833333,4.79763333333,26.3557333333,4.58592631579,35.7005333333,4.6256,10.6684666667,27.0737333333,42.1952,14.0930666667,6.5772
607.92,5.93039166667,4.81136666667,26.1125333333,4.59316140351,35.3446,4.632,10.6332,26.7414,42.4029333333,14.0721333333,6.60373333333
608.25,5.89423333333,4.78643333333,25.8547333333,4.56696140351,35.0118,4.60586666667,10.6110666667,26.4170666667,42.5512666667,14.0270666667,6.57773333333
608.59,5.834025,4.7195,25.6274666667,4.52594035088,34.6574,4.56866666667,10.5368666667,26.0918666667,42.7534666667,13.9794666667,6.5588
608.92,5.82373333334,4.73833333333,25.4535333333,4.53172631579,34.3510666667,4.59006666667,10.5338666667,25.8066,42.9279333333,13.9262,6.58606666667
609.26,5.805525,4.72876666667,25.3202,4.50192982456,34.1434,4.60153333334,10.5421333333,25.5832666667,43.1697333333,13.8827333333,6.6086
609.59,5.78354166667,4.68753333334,25.1340666667,4.48301052631,33.8774,4.59913333333,10.5093333333,25.3562666667,43.3321333333,13.8652666667,6.6114
609.93,5.758225,4.66373333333,24.9572,4.48104210526,33.608,4.57433333333,10.4712,25.1184,43.4811333333,13.8228666667,6.6262
610.26,5.76298333333,4.68273333333,24.8326666667,4.49903157895,33.3799333333,4.6218,10.463,24.938,43.666,13.8181333333,6.68226666667
610.60,5.77543333334,4.70193333333,24.6842666667,4.52938947369,33.1662666667,4.65473333333,10.4554666667,24.7658666667,43.844,13.8076,6.69153333333
610.93,5.82873333334,4.78196666667,24.6146,4.59165964912,33.0172666667,4.724,10.5197333333,24.6457333333,44.0759333333,13.8603333333,6.77853333333
611.27,5.8392,4.78516666666,24.4615333333,4.59675087719,32.8438,4.7448,10.5327333333,24.4668666667,44.3294666667,13.8310666667,6.79633333333
611.60,5.812825,4.80293333333,24.3210666667,4.60040701755,32.6370666667,4.7662,10.5084666667,24.2641333333,44.5813333333,13.7882666667,6.8024
611.93,5.86856666667,4.90316666667,24.2466,4.70121754386,32.4357333333,4.86366666667,10.5850666667,24.1324,44.8856666667,13.8254666666,6.8882
612.27,5.92915833333,5.00596666667,24.1722666667,4.78690877193,32.3001333333,4.94793333334,10.6392666667,24.001,45.1336666667,13.864,6.97786666667
612.60,5.928575,5.0377,24.0437333333,4.82302807017,32.0887333333,4.9558,10.6538,23.8506666667,45.3994666667,13.8653333333,7.01746666667
612.94,5.87245833333,5.01813333333,23.7898,4.82212982456,31.786,4.90893333333,10.5689333333,23.5680666667,45.566,13.8087333333,6.97546666667
613.27,5.84186666667,5.04496666667,23.6394,4.8567122807,31.5006666667,4.9204,10.5601333333,23.3184666667,45.7608666667,13.7547333333,6.9658
613.61,5.82195833333,5.08646666667,23.4947333333,4.91048421053,31.2701333333,4.9348,10.5673333333,23.1172666666,46.0001333334,13.7228666667,6.94033333333
613.94,5.77,5.07986666667,23.3518666667,4.88774736842,31.0987333333,4.92393333333,10.5674,22.9030666667,46.289,13.7102666667,6.8824
614.28,5.69919166667,5.06653333333,23.1676666667,4.84169824561,30.8454,4.89013333333,10.5309333333,22.6895333333,46.5538,13.6547333333,6.8778
614.61,5.62988333333,5.03213333333,22.9136,4.81192280702,30.5077333333,4.8486,10.4394,22.4474,46.6808666667,13.5792,6.81533333333
614.94,5.633525,5.07503333333,22.7838666667,4.83791578947,30.2874,4.86886666667,10.4190666667,22.2756666667,46.8762,13.6026,6.83993333334
615.28,5.548875,4.99573333333,22.6134,4.75138596491,29.9995333333,4.80166666667,10.3345333333,22.0689333333,46.9910666667,13.5388,6.75733333333
615.61,5.39233333333,4.83683333333,22.3622,4.59838245614,29.6974,4.66846666667,10.1928666667,21.7786666667,47.1362,13.405,6.6708
615.95,5.31335833333,4.78126666667,22.1683333333,4.50577192983,29.3922,4.62453333333,10.1226666667,21.5642,47.3506,13.3047333333,6.59246666667
616.28,5.2937,4.75323333333,22.0052666667,4.47136491228,29.1868666667,4.60793333333,10.0919333333,21.3848666667,47.5564,13.2451333333,6.5832
616.61,5.27091666667,4.75596666667,21.9490666667,4.47056140351,29.0072,4.6276,10.0994666667,21.2523333333,47.8022666667,13.2431333333,6.6132
616.95,5.32239166667,4.8031,21.9264666667,4.48750526316,28.9174,4.66906666667,10.1153333333,21.1988,48.1632666667,13.3022,6.6986
617.28,5.34223333333,4.80353333333,21.8258666667,4.46874385965,28.7247333333,4.6978,10.1066666667,21.0720666667,48.3786666667,13.2885333334,6.75366666667
617.62,5.35249166667,4.8266,21.7237333333,4.50280701755,28.4778666667,4.71793333333,10.1106666667,20.9368666666,48.5670666667,13.238,6.80186666666
617.95,5.4171,4.86363333333,21.6547333333,4.58305614035,28.3219333333,4.78366666667,10.1283333333,20.8227333333,48.7336666667,13.2720666667,6.84226666667
618.28,5.385675,4.85203333333,21.5468666667,4.54901754386,28.1247333333,4.7576,10.0887333333,20.6632,48.9667333333,13.2292666667,6.88573333333
618.62,5.29086666667,4.7987,21.4188,4.48667017544,27.8967333333,4.6928,10.0339333333,20.4708,49.154,13.1342666666,6.85073333333
618.95,5.35600833333,4.8915,21.3816666666,4.57255438597,27.8008666666,4.75866666667,10.1422666667,20.4164,49.5247333333,13.1892666667,6.95166666667
619.28,5.42834166667,4.96506666667,21.3857333333,4.62742105263,27.7217333333,4.8622,10.1895333333,20.3477333333,49.7584666667,13.2453333333,7.01906666667
619.62,5.423025,4.98403333333,21.2869333333,4.65104210526,27.5180666667,4.9068,10.2143333333,20.2066666667,49.9109333333,13.2371333333,7.05613333333
619.95,5.42444166666,4.9827,21.2332,4.67661052631,27.3552,4.9392,10.2251333333,20.0757333333,50.1648,13.2252,7.0694
620.28,5.37963333333,4.94453333333,21.0602,4.60425614035,27.0993333334,4.8936,10.1674666667,19.8838,50.2606666667,13.1330666667,6.9942
620.62,5.29373333333,4.86636666667,20.8825333333,4.55889122808,26.7888,4.83206666667,10.0998,19.6552,50.2724,13.0253333333,6.92733333333
620.95,5.28165833333,4.89013333333,20.7644,4.57099298245,26.5524,4.84886666667,10.0924,19.4923333333,50.3514,13.0324666667,6.94546666667
621.28,5.22314166667,4.83183333333,20.6135333333,4.51529824561,26.3002666667,4.7892,10.0296,19.294,50.4320666667,12.9823333333,6.89486666667
621.62,5.161625,4.8327,20.5026,4.46467017544,26.1166666667,4.7508,10.0022666667,19.1294,50.6537333333,12.9454,6.8984
621.95,5.13945,4.82276666667,20.4030666666,4.46648421053,25.9632666667,4.74153333333,9.99706666667,19.023,50.8443333333,12.9326,6.88013333333
622.28,5.14193333333,4.8289,20.2929333333,4.49228421053,25.7750666667,4.76593333333,9.96526666666,18.9096,50.9346,12.9236,6.88473333333
622.62,5.10726666667,4.7918,20.136,4.46778947369,25.5599333333,4.7434,9.89559999999,18.7343333333,50.9334666667,12.8456666667,6.86666666667
622.95,5.10073333333,4.84643333333,20.0434666667,4.49378245614,25.3976666667,4.75273333333,9.90039999999,18.6202,51.0973333333,12.8373333333,6.89193333333
623.28,5.100675,4.85673333333,19.964,4.50750526316,25.2802,4.73206666667,9.8952,18.5225333333,51.3305333333,12.8365333334,6.91686666667
623.62,5.15936666667,4.9499,19.8852666667,4.55609824561,25.1542,4.79286666667,9.93773333332,18.4682,51.4766666666,12.8954666667,6.98746666666
623.95,5.25055833333,5.05403333333,19.9108666667,4.64535087719,25.0900666667,4.88166666667,10.0374666667,18.4836,51.7319333333,12.9817333333,7.11093333333
624.28,5.24544166667,5.09646666667,19.8230666667,4.64388070175,24.9777333333,4.87853333333,10.0428666667,18.3670666667,51.9552666667,12.9933333333,7.14173333333
624.62,5.24998333333,5.0919,19.7926,4.64485263158,24.8628666667,4.872,10.0550666667,18.2857333333,52.2796666667,12.9816666667,7.136
624.95,5.25204166667,5.10063333333,19.7007333333,4.62868421053,24.7403333334,4.89053333333,10.0344666667,18.1638666667,52.4032666667,12.9757333333,7.14946666667
625.28,5.27409166666,5.10776666667,19.6390666667,4.63597192983,24.5744,4.91833333333,10.0246666667,18.0639333333,52.5292,12.9654666667,7.14173333333
625.61,5.311775,5.1281,19.5870666667,4.63690175438,24.4242666667,4.94806666667,10.0273333333,17.9270666667,52.6588,12.9464666667,7.14893333333
625.95,5.30255,5.1058,19.539,4.60005614035,24.2736,4.93546666667,10.0355333333,17.836,52.8913333333,12.9277333334,7.1478
626.28,5.29025833333,5.11286666667,19.4959333333,4.59057192983,24.129,4.94886666667,10.0246,17.7467333333,53.1788,12.9343333333,7.15186666667
626.61,5.259075,5.0533,19.409,4.53941754386,23.9829333333,4.91453333333,9.99886666666,17.633,53.344,12.9010666667,7.12673333333
626.94,5.17290833333,4.95683333333,19.2796,4.46135438597,23.7848666667,4.85853333333,9.91993333332,17.4902,53.4152666667,12.8203333333,7.05053333333
627.28,5.0605,4.85333333333,19.1775333333,4.37851578947,23.5732,4.75526666667,9.80706666667,17.3024666667,53.4900666667,12.7407333333,6.9694
627.61,5.00370833333,4.79326666667,19.0713333333,4.34291929825,23.391,4.71733333333,9.73833333334,17.1572666667,53.5703333333,12.6944666667,6.9244
627.94,4.937975,4.72956666667,18.9636,4.2613508772,23.2002666667,4.66346666667,9.68786666668,17.0242666667,53.6835333333,12.6145333333,6.85786666667
628.27,4.871175,4.66826666667,18.8076,4.18080701754,23.0058666667,4.625,9.60966666668,16.8747333334,53.6562666667,12.5368666667,6.8168
628.61,4.82000833333,4.63236666667,18.718,4.1412,22.8457333334,4.57393333333,9.54926666667,16.8048666667,53.8439333333,12.486,6.7914
628.94,4.72686666667,4.5406,18.6282666667,4.05530526316,22.6983333334,4.4816,9.46226666667,16.6862,53.9944666667,12.4018,6.7456
629.27,4.71646666667,4.5513,18.5842,4.05462105263,22.6161333333,4.50733333333,9.4726,16.6466666667,54.2148,12.4306666667,6.755
629.60,4.71796666667,4.57906666667,18.5119333333,4.11071929825,22.5394666667,4.5396,9.48806666667,16.5596666667,54.3448666667,12.4434666667,6.77086666667
629.94,4.65645,4.51963333333,18.4008666667,4.07770877193,22.4247333333,4.48826666667,9.45786666667,16.4166666667,54.4394666667,12.387,6.7314
630.27,4.67610833333,4.57643333333,18.3413333333,4.16249824561,22.2877333333,4.5386,9.47993333334,16.3488666667,54.4982666667,12.3819333333,6.77106666667
630.60,4.73715,4.66353333333,18.3115333333,4.24070877193,22.2120666667,4.58286666667,9.50813333334,16.2667333333,54.5921333333,12.4172666667,6.84253333333
630.93,4.73403333333,4.6521,18.2172,4.23835438596,22.1028666667,4.5952,9.49726666667,16.192,54.8228,12.3883333333,6.83146666667
631.26,4.7106,4.65883333333,18.1220666667,4.21633333333,21.9948666667,4.60033333333,9.49473333334,16.0982666667,55.0419333333,12.3514,6.8408
631.60,4.78288333333,4.71786666667,18.0854,4.32452982456,21.9120666667,4.71126666667,9.53213333333,16.0788,55.1220666667,12.4092666667,6.94133333333
631.93,4.79660833333,4.74173333333,18.0813333333,4.34735789474,21.8464,4.71033333333,9.5464,16.0602,55.4149333333,12.444,6.96906666667
632.26,4.816325,4.76993333333,18.0800666667,4.39747719298,21.7752666667,4.7566,9.61073333333,16.0037333333,55.5792666667,12.4898666667,7.0074
632.59,4.8395,4.82986666667,18.0319333333,4.46116140351,21.702,4.8016,9.69506666666,15.9518,55.7556,12.5350666667,7.06813333333
632.92,4.83659166667,4.81736666667,17.9724666667,4.47475087719,21.5886,4.78026666667,9.70393333333,15.8693333333,55.8585333333,12.5114666667,7.0844
633.26,4.798,4.77803333333,17.8885333333,4.42361754386,21.4282666667,4.75293333333,9.67113333332,15.7545333333,55.9045333333,12.4672,7.0804
633.59,4.795875,4.78656666666,17.8102666667,4.42774736842,21.2632,4.7742,9.66900000001,15.6851333334,55.9119333333,12.4450666667,7.08506666667
633.92,4.786225,4.7887,17.7941333333,4.40718245614,21.1881333334,4.77,9.67546666667,15.6342666666,56.1834,12.4439333333,7.0918
634.25,4.74286666667,4.7672,17.7339333333,4.36997192982,21.0989333333,4.77986666667,9.68453333333,15.5945333333,56.4254666667,12.4157333333,7.051
634.58,4.749625,4.82033333333,17.7179333333,4.37860350877,21.0328,4.81873333334,9.71373333333,15.5594666667,56.5277333333,12.4131333333,7.07473333333
634.91,4.7764,4.80993333333,17.7138,4.41269824561,20.9643333334,4.83713333334,9.71266666666,15.5100666667,56.6502666667,12.4428,7.104
635.25,4.78711666667,4.83653333333,17.6926,4.4164877193,20.9064,4.8796,9.73613333333,15.4453333333,56.8744,12.4440666667,7.0968
635.58,4.779,4.87263333333,17.6612,4.42500701755,20.8637333333,4.916,9.7606,15.3749333333,57.0878666667,12.4561333333,7.1118
635.91,4.80175833333,4.89036666667,17.635,4.4516245614,20.7717333333,4.92326666667,9.76506666667,15.3135333333,57.2308,12.4412666667,7.1464
636.24,4.85810833333,4.94053333333,17.6522666667,4.50409122807,20.7166,4.9818,9.79006666667,15.2895333333,57.4378,12.4910666667,7.18433333333
636.57,4.84646666667,4.95736666667,17.6310666667,4.50547719298,20.6517333333,5.01093333333,9.76793333332,15.233,57.5402,12.4798,7.23686666667
636.90,4.8144,4.9223,17.5630666667,4.50040701754,20.5672,4.96213333333,9.69686666667,15.1531333333,57.7365333333,12.4368666667,7.1986
637.23,4.77693333333,4.89546666667,17.5108,4.48446666667,20.4907333333,4.9494,9.66859999999,15.1031333334,57.9397333333,12.4356,7.1838
637.56,4.69291666667,4.80213333333,17.3516666667,4.4026631579,20.2745333333,4.85193333333,9.55186666667,14.9213333334,57.8035333333,12.3416666667,7.10973333333
