wavelength,Back_SalNigf,Belly_SalNigf,Breast_SalNigf,Crissum_SalNigf,Crown_SalNigf,DorTail_SalNigf,Patch10_SalNigf,Rump_SalNigf,Throat_SalNigf,WingTip_SalNigf
720.84,12.435,32.3133333334,20.73,46.1201666666,14.0108333333,9.735,29.4735,15.87675,6.98716666667,17.3108333334
721.16,12.3376666667,32.3708333333,20.671,46.1013333333,13.9213333334,9.59033333333,29.6825,15.816,6.831,17.1093333333
721.48,12.3653333334,32.2478333334,20.6456666667,45.8373333334,13.8715,9.5495,29.677,15.781,6.90083333334,17.1441666667
721.79,12.4648333334,32.353,20.6245,45.8435,13.685,9.49941666667,29.8305,15.6740833334,6.92316666666,17.32
722.11,12.303,31.966,20.3546666667,45.2925,13.5005,9.193,29.4835,15.3076666667,6.80416666667,17.0438333334
722.43,12.3565,31.8938333334,20.5068333333,45.1033333333,13.5048333333,9.29433333334,29.4806666667,15.3186666667,6.877,17.1241666666
722.75,12.5408333333,32.0516666667,20.8178333333,45.313,13.6006666667,9.3575,29.6391666666,15.3890833334,6.949,17.4541666666
723.07,12.7863333334,32.272,21.1511666666,45.5785,13.9903333333,9.661,29.952,15.6684166666,7.1315,17.6106666667
723.39,13.158,32.2653333334,21.4016666667,45.4861666666,14.4638333333,9.91441666665,30.4505,16.066,7.32983333334,17.9138333333
723.71,13.3928333333,32.3508333333,21.5755,45.735,14.5885,10.1436666667,30.6365,16.1583333333,7.40066666667,18.0505
724.03,13.4581666667,32.4748333333,21.4248333333,45.9788333333,14.5808333334,10.2496666667,30.4266666667,16.0551666666,7.43916666667,18.1033333334
724.35,13.2813333334,32.441,21.0491666667,45.9655,14.4963333333,10.0868333334,30.3001666667,15.8056666666,7.29833333333,17.827
724.67,13.4796666667,32.6601666667,21.1958333333,46.0528333333,14.8383333334,10.309,30.3748333333,16.0309166667,7.6165,18.1711666667
724.98,13.425,32.6478333333,21.1801666666,46.077,14.9488333334,10.38375,30.4468333333,16.05325,7.71383333333,18.0336666666
725.30,13.4241666667,32.6136666667,21.2953333334,46.0541666667,15.1335,10.4821666667,30.4181666666,16.18825,7.89166666666,17.8851666667
725.62,13.4358333333,32.666,21.3991666667,46.3256666667,15.3278333334,10.5369166667,30.672,16.3573333333,7.99566666667,17.9888333334
725.94,13.6976666667,32.8728333333,21.5621666667,46.6595,15.5113333333,10.6904166667,30.8893333334,16.4726666666,8.24033333334,18.0803333333
726.26,13.5371666667,32.7578333333,21.311,46.5468333334,15.3676666666,10.5335,30.7275,16.351,8.1935,17.8098333333
726.58,13.3721666666,32.618,21.205,46.6021666667,15.1845,10.2368333333,30.4801666666,16.2535,8.02733333334,17.6841666667
726.90,13.1008333333,32.5641666667,21.0848333333,46.5443333333,14.8638333333,10.0806666666,30.0275,16.0119166667,7.88566666666,17.6173333334
727.21,13.1835,32.6896666666,21.152,46.5208333333,14.9931666667,10.1685,30.1036666666,16.1303333333,8.0505,17.8795
727.53,13.4135,32.9593333333,21.6041666667,46.6388333334,15.2905,10.4263333333,30.4771666666,16.3793333333,8.41416666667,18.004
727.85,13.6036666666,33.0278333333,21.8836666667,46.8111666666,15.4061666667,10.6554166666,30.6216666667,16.59775,8.65816666667,18.1865
728.17,13.434,32.6786666667,21.6668333333,46.5968333334,15.1375,10.423,30.3733333333,16.50025,8.4185,17.8173333333
728.49,13.6018333333,33.0043333334,21.695,46.8823333333,15.0246666666,10.4218333334,30.2423333333,16.5681666667,8.39566666667,17.9268333333
728.80,13.561,33.0425,21.454,46.9243333334,14.906,10.383,30.167,16.6044166666,8.28983333334,17.993
729.12,13.7396666666,33.2318333333,21.565,46.9976666667,14.9623333333,10.5736666667,30.1691666666,16.7380833334,8.31833333333,18.1038333333
729.44,13.5775,33.0741666667,21.3416666666,46.8246666667,14.7313333333,10.4979166666,29.9811666667,16.584,8.15483333333,17.9633333334
729.76,13.88,33.431,21.5823333334,47.0933333334,15.0893333333,10.9319166667,30.3213333333,16.81675,8.37083333333,18.3791666667
730.08,13.6715,33.24,21.3895,46.7576666666,14.8641666667,10.8948333334,30.11,16.5676666667,8.23433333333,18.1625
730.39,13.7236666667,33.1321666667,21.2038333333,46.5728333333,14.8375,10.9224166667,30.1071666667,16.4635833333,8.229,18.0746666666
730.71,13.4905,32.9568333333,21.0543333333,46.4848333333,14.6835,10.8085,29.9258333333,16.277,7.9735,17.8595
731.03,13.5021666666,32.8905,20.907,46.4746666666,14.6786666666,10.7250833333,30.0086666667,16.3335,7.9035,18.029
731.35,13.7136666666,33.1958333334,21.1485,46.6228333334,14.8255,10.88475,30.235,16.47325,7.9485,18.188
731.67,13.9415,33.4556666666,21.5313333333,46.8038333333,15.0983333333,11.2308333333,30.6265,16.5684166667,8.31266666667,18.465
731.98,14.0293333333,33.3518333334,21.6198333333,46.6768333334,15.2796666667,11.30975,30.9028333333,16.6263333334,8.3315,18.5326666667
732.30,14.038,33.2888333333,21.702,46.5026666667,15.258,11.3593333333,31.0076666666,16.4983333333,8.2595,18.6221666667
732.62,14.0381666667,33.1995,21.6745,46.5385,15.1388333334,11.47675,31.0395,16.37125,8.24966666667,18.5738333334
732.94,14.1178333333,33.1953333333,21.6673333334,46.4808333334,15.2113333333,11.7089166667,31.1205,16.3959166667,8.28466666667,18.6485
733.25,14.1356666666,32.997,21.5435,46.294,15.0008333333,11.6198333333,31.0216666666,16.39475,8.1445,18.5476666667
733.57,14.4331666666,33.1843333333,21.8906666667,46.5581666666,15.2325,11.75425,31.3865,16.7011666667,8.318,18.8771666666
733.89,14.4658333333,33.2903333333,22.0485,46.7335,15.3405,11.769,31.416,16.7483333334,8.37616666667,18.8988333333
734.21,14.3838333334,33.104,21.9556666666,46.6096666666,15.2308333334,11.5653333334,31.4025,16.5044166667,8.2915,18.5971666667
734.52,14.3283333333,32.9981666667,21.941,46.7208333333,15.3665,11.5439166667,31.5081666666,16.4504166666,8.198,18.4435
734.84,13.959,32.6656666666,21.5835,46.4103333333,15.1458333333,11.3231666666,31.4413333334,16.1535833333,8.086,18.2823333333
735.16,13.6691666666,32.5216666667,21.423,46.5245,15.0303333334,11.1831666666,31.3503333334,16.1443333333,7.84716666667,18.1716666666
735.48,13.4671666667,32.3285,21.1428333333,46.3348333333,14.8641666667,10.96375,31.216,16.0715,7.6455,18.008
735.79,13.5433333333,32.7271666666,21.3976666667,46.7888333333,15.0238333333,11.17575,31.44,16.1966666667,7.76216666667,18.0196666667
736.11,13.5543333334,32.9588333334,21.62,46.8923333333,15.3068333333,11.363,31.4295,16.2718333333,7.83833333334,18.178
736.43,13.441,32.8906666666,21.582,47.0723333334,15.3883333334,11.2336666666,31.2643333333,16.373,7.78,18.212
736.74,13.3671666667,32.9743333334,21.721,47.3776666667,15.4531666667,11.2148333334,31.329,16.26675,7.7675,17.9575
737.06,13.3861666667,32.9688333333,21.5785,47.2435,15.5686666667,11.1764166666,31.3105,16.1495,7.76816666667,17.865
737.38,13.3586666666,32.8956666667,21.4098333334,47.1068333333,15.441,11.22625,31.3193333334,16.12225,7.7045,17.7736666667
737.69,13.7421666667,33.3471666666,21.7301666667,47.3208333333,15.7856666667,11.7939166667,31.7438333334,16.68725,8.1425,18.3243333333
738.01,13.8356666667,33.624,21.7876666667,47.2465,15.8035,11.94575,31.6978333333,16.7735833333,8.197,18.4341666667
738.33,13.9603333333,33.8025,21.797,47.5263333333,15.8101666667,12.0856666667,31.798,16.9173333333,8.1555,18.4895
738.64,14.1203333334,33.848,21.75,47.2851666667,15.619,12.0159166666,31.5296666667,16.7850833334,8.17166666667,18.4111666667
738.96,14.3178333334,34.0248333333,22.0603333334,47.5183333334,15.815,12.32825,31.5795,16.8154166667,8.45216666667,18.6356666666
739.28,14.2613333333,33.8566666666,21.9775,47.3286666667,15.845,12.1683333333,31.3551666666,16.7654166667,8.40466666666,18.5485
739.59,14.2413333333,33.6985,21.7711666667,47.247,15.715,11.8995,31.324,16.6876666667,8.33783333333,18.3941666667
739.91,14.2263333334,33.953,21.9708333334,47.3408333333,15.7958333334,12.0613333333,31.5868333334,16.6901666667,8.37766666667,18.348
740.23,14.198,33.9883333333,22.1453333334,47.277,15.8046666667,12.13475,31.5575,16.728,8.54516666667,18.6828333334
740.54,13.945,33.9488333333,21.73,47.4033333333,15.4838333334,11.9828333334,31.4485,16.5128333333,8.343,18.5468333334
740.86,14.1288333334,34.1581666666,21.9865,47.594,15.671,12.04975,31.5276666666,16.708,8.4675,18.7408333334
741.18,14.2105,34.1468333333,22.1396666667,47.9756666666,15.6893333333,11.9901666667,31.4183333333,16.6716666667,8.40516666667,18.8598333333
741.49,13.8776666667,33.6805,21.831,47.6896666667,15.1615,11.67325,30.9571666667,16.279,8.2605,18.6098333333
741.81,13.81,33.6803333333,21.9418333333,47.7248333333,15.2686666667,11.7488333333,30.9608333334,16.269,8.39716666667,18.5698333333
742.12,13.8715,33.5296666667,21.8436666667,47.8248333333,15.4785,12.0011666667,31.2718333333,16.341,8.39533333333,18.754
742.44,13.7813333334,33.4381666667,21.6503333333,47.702,15.2501666667,11.772,31.0725,16.2390833333,8.315,18.6235
742.76,13.8723333333,33.3438333333,21.5215,47.6015,15.293,11.8910833334,31.4578333333,16.1728333333,8.505,18.7483333333
743.07,14.1696666667,33.6535,21.7243333333,47.93,15.5836666667,12.1133333333,32.0798333334,16.4906666667,8.867,18.9286666666
743.39,14.468,33.8613333333,21.7748333333,48.0763333333,15.702,12.12675,32.1261666667,16.62075,9.015,19.2046666666
743.70,14.6336666667,33.851,21.6918333333,48.2831666667,15.8438333333,12.0504166667,32.2815,16.88475,8.86733333333,19.1898333334
744.02,14.4696666666,33.3718333333,21.4551666667,48.066,15.7405,11.7028333334,32.0456666666,16.6310833333,8.71116666667,18.9625
744.34,14.4758333333,33.074,21.2581666667,47.9801666667,15.7006666667,11.6940833334,31.9865,16.4956666667,8.6145,18.8408333333
744.65,14.4336666667,33.095,21.1381666667,47.8225,15.6695,11.8075833333,32.0533333333,16.4339166666,8.688,18.6723333334
744.97,14.9768333333,33.6105,21.6588333333,48.3876666666,16.3616666666,12.5524166667,32.7625,17.0185,9.26983333334,19.1211666667
745.28,15.1075,33.6273333333,21.7431666667,48.4908333333,16.4225,12.6746666667,32.651,17.04675,9.18783333333,19.2413333333
745.60,14.9831666667,33.9261666667,21.9743333333,48.971,16.5548333334,12.5698333334,32.8188333333,17.1114166667,9.20566666668,19.133
745.91,14.7385,33.9873333334,21.8868333333,49.184,16.5605,12.6144166667,32.7633333333,17.01875,9.1215,19.042
746.23,14.7406666667,34.142,22.1811666667,49.427,16.644,12.63475,32.766,17.2898333333,9.02399999998,19.07
746.55,14.6265,33.8836666667,22.037,48.966,16.3941666667,12.4663333334,32.16,17.1001666666,8.79466666666,19.157
746.86,14.678,33.771,22.1835,49.1803333333,16.4615,12.4044166667,32.242,17.251,8.90666666667,19.1758333333
747.18,14.875,33.9983333333,22.3815,49.176,16.7213333333,12.57275,32.663,17.3261666666,9.11083333334,19.3045
747.49,15.1708333333,34.6061666666,23.0253333333,49.233,17.0798333333,13.1960833333,32.9523333333,17.8225,9.3615,19.4953333333
747.81,14.9356666667,34.8366666667,23.1683333333,49.1915,16.9435,13.1011666667,32.986,17.763,9.38349999999,19.4618333333
748.12,14.7938333333,34.9308333333,23.3108333334,49.0445,17.0015,12.79975,32.8638333334,17.8081666667,9.31049999998,19.2843333333
748.44,14.8286666667,34.9403333333,23.4495,49.1348333334,17.172,12.7699166667,32.8981666666,17.9649166666,9.31416666665,19.3916666666
748.75,14.9716666667,35.0658333333,23.5428333334,48.8556666667,17.153,12.5759166667,32.9375,18.0195,9.40533333331,19.49
749.07,15.0395,34.8543333333,23.2503333333,48.3673333334,16.7356666667,12.5850833333,32.5781666666,17.6795833333,9.33316666667,19.4746666667
749.38,15.5301666667,35.0831666667,23.6703333333,48.4776666667,17.0368333334,12.9745,33.1696666667,17.9273333333,9.64166666665,19.812
749.70,15.8883333334,35.2023333333,23.7396666666,48.6975,17.2436666667,13.3129166667,33.222,18.16225,9.95883333335,20.235
750.01,15.688,35.2373333334,23.7165,48.9303333333,17.0836666667,13.2675,33.285,18.0145,9.89,19.9291666667
750.33,15.5823333333,35.3033333333,23.414,48.7116666667,16.876,13.3255,33.2476666666,17.66225,9.70466666667,19.6995
750.64,15.1771666666,34.9631666667,23.0406666667,48.4025,16.505,13.0209166666,32.6698333333,17.3278333334,9.39666666667,19.4518333334
750.96,14.9453333333,34.7431666667,22.7268333334,48.4808333333,16.3606666667,12.6993333333,32.6175,17.0875833333,9.13133333332,19.4645
751.27,15.1801666666,34.8906666666,22.7431666666,48.8305,16.6668333333,12.9863333334,32.8963333334,17.3415833334,9.24033333333,19.694
751.59,15.066,34.4885,22.222,48.7623333333,16.2433333334,12.86,32.6845,17.00475,9.065,19.5435
751.90,14.8178333334,34.3596666667,22.0805,48.5265,15.8718333334,12.5800833334,32.4725,16.7245,8.80800000001,19.2768333333
752.22,14.7256666666,34.0356666667,21.9143333333,48.5843333334,15.8483333333,12.5581666666,32.3988333333,16.7025833333,8.66516666666,19.1383333333
752.53,14.5995,33.9908333333,21.8376666667,48.6795,15.9478333333,12.3481666667,32.5198333334,16.9005833333,8.492,19.0293333333
752.85,14.2191666667,33.5013333333,21.3151666667,48.2695,15.5018333333,11.8224166666,31.8323333334,16.7816666667,8.16516666666,18.4363333333
753.16,13.6388333334,32.681,20.8041666667,47.5131666666,14.8881666667,11.1324166667,31.1643333334,16.151,7.67816666667,17.5865
753.47,13.5616666667,32.5306666666,20.6911666667,47.2575,14.9776666667,11.0089166667,31.1146666666,16.0561666667,7.603,17.6143333333
753.79,13.642,32.4531666667,20.8946666667,47.0418333333,15.3186666667,11.1715833334,31.2335,16.2320833334,7.85983333334,17.948
754.10,13.6343333333,32.4383333334,20.7173333333,47.2531666667,15.3185,11.2508333334,31.4758333333,16.13225,7.894,17.9255
754.42,14.1361666666,32.6296666666,21.0566666666,47.3246666667,15.5105,11.6231666667,31.6188333334,16.3789166666,8.37816666667,18.1245
754.73,14.1435,32.7206666667,21.252,47.2578333333,15.509,11.5954166666,31.5856666666,16.3379166666,8.46816666667,18.1331666666
755.05,14.419,33.017,21.518,47.5658333333,15.9606666667,11.95075,31.9046666667,16.6384166667,8.5565,18.44
755.36,14.5233333333,32.8886666666,21.3063333334,47.737,16.0226666667,12.0380833333,31.9995,16.6893333333,8.453,18.485
755.67,14.5698333333,33.1085,21.241,47.8913333334,16.0386666666,12.1271666666,32.2156666667,16.6321666667,8.5495,18.5853333334
755.99,14.6378333333,33.1723333333,21.4081666667,47.8966666667,16.1091666667,12.2386666667,32.2701666666,16.6064166666,8.7355,18.7471666666
756.30,14.6058333334,33.2755,21.5875,47.9855,16.1396666667,12.3886666666,32.4475,16.46125,8.63733333334,19.0806666666
756.62,14.7855,34.0341666667,21.9183333333,48.6271666667,16.3805,12.6825,32.7961666667,16.77775,8.89116666667,19.5758333333
756.93,15.101,34.3558333333,22.2046666667,48.925,16.5733333333,13.0738333333,32.8835,17.2394166667,9.30016666665,19.798
757.24,15.3571666667,34.6488333333,22.5596666667,49.3686666667,16.7016666667,13.3461666666,33.0878333333,17.573,9.78016666665,19.9986666667
757.56,15.2456666667,34.7193333334,22.449,49.0448333333,16.5385,13.4141666667,32.6343333333,17.6156666667,9.85899999998,19.8228333333
757.87,15.2118333333,34.8343333334,22.5321666666,49.0705,16.626,13.5348333334,32.3575,17.83275,9.99883333333,20.0555
758.18,15.2438333334,34.8141666667,22.5603333334,49.1245,16.4936666667,13.7200833334,32.1118333333,17.7610833333,10.0243333334,20.0481666667
758.50,15.0863333333,34.6616666666,22.5065,48.7975,16.2886666667,13.5118333334,31.8506666666,17.5511666666,10.008,19.9875
758.81,15.0291666667,34.8741666667,22.6006666666,48.4365,16.3415,13.4456666666,31.7698333334,17.5253333333,10.048,20.0671666666
759.13,15.152,35.1031666666,22.9351666666,48.6158333333,16.6553333333,13.5635833333,31.7616666667,17.8240833333,10.3925,20.3026666666
759.44,15.112,35.0238333333,22.9306666666,48.5356666667,16.4745,13.4415,31.4053333334,17.8059166667,10.2895,20.2736666667
759.75,15.2231666667,34.9855,22.897,48.7708333333,16.503,13.2075833333,31.2358333334,17.8448333333,10.363,20.4328333333
760.07,15.3833333333,34.8375,22.9195,48.8805,16.5253333333,13.1754166667,31.2698333334,17.8228333334,10.2218333333,20.4035
760.38,15.1143333334,34.2803333333,22.6575,48.4701666667,16.0783333333,12.8756666666,30.8673333334,17.3418333333,9.85766666667,20.2083333333
760.69,14.8221666667,33.8855,22.261,47.9788333333,15.6285,12.2654166667,30.296,17.1885833333,9.29966666667,19.8973333333
761.01,15.1893333333,34.0935,22.7221666666,48.2583333334,15.944,12.3288333334,30.675,17.5131666667,9.42000000002,20.2738333333
761.32,15.1748333333,33.975,22.4725,48.07,15.806,12.2691666667,30.574,17.3084166667,9.34799999998,20.0365
761.63,15.0985,33.871,22.3261666666,47.9091666667,15.817,12.0124166666,30.4581666667,17.207,9.263,20.0443333333
761.94,15.676,34.3675,22.847,48.5841666667,16.2268333334,12.5133333334,30.6416666667,17.7563333333,9.8,20.6386666667
762.26,15.8535,34.6111666666,23.2925,49.0708333333,16.3506666666,12.5636666667,30.657,17.8725,9.97583333334,20.8251666667
762.57,15.488,34.1566666667,23.0183333334,48.6681666666,15.7895,12.18625,30.0091666667,17.4788333333,9.5545,20.4766666667
762.88,15.4926666667,34.2181666667,23.1448333333,48.6683333333,15.8693333333,12.2120833334,29.9866666667,17.5668333334,9.66266666665,20.5341666667
763.20,15.3571666667,34.2308333333,22.9993333333,48.5746666667,15.7693333333,12.292,29.9073333333,17.4996666667,9.70716666665,20.2601666667
763.51,15.3428333333,34.2975,22.9508333333,48.4098333334,15.711,12.3574166666,29.7346666666,17.3963333334,9.85366666668,20.346
763.82,15.4426666667,34.6038333334,23.1048333334,48.725,15.9551666667,12.3803333334,29.8775,17.4735,9.9365,20.4911666666
764.14,15.4793333334,34.6616666666,23.2273333333,48.8595,16.0386666666,12.59825,29.848,17.397,10.042,20.5961666666
764.45,15.2693333333,34.5431666667,23.1868333334,48.8421666667,15.8351666667,12.59025,29.6376666666,17.2934166667,10.0111666667,20.4926666666
764.76,14.9105,34.516,23.0951666667,48.8263333334,15.5335,12.3555,29.6091666666,17.1903333334,9.71016666665,20.4315
765.07,14.5298333334,34.1925,22.7248333333,48.6096666666,15.0698333333,12.196,29.3886666666,16.9436666667,9.37366666666,20.1321666667
765.39,13.64,33.4958333333,22.1728333333,47.8258333333,14.399,11.4883333333,29.0743333333,16.2725,8.79416666667,19.4175
765.70,13.0368333333,32.8976666666,21.3905,47.065,13.7781666667,10.9884166667,28.7441666666,15.6606666667,8.26066666667,18.9068333334
766.01,12.9338333333,32.9515,21.3216666666,46.8948333334,13.8286666667,11.0458333334,29.1745,15.6050833334,8.20216666667,18.7786666667
766.32,12.5751666666,32.9983333333,20.8855,46.8273333333,13.7251666667,11.1390833334,29.456,15.3635833334,7.83633333333,18.493
766.64,12.615,33.1456666667,21.015,46.754,14.0625,11.38575,30.081,15.5430833334,7.86083333333,18.6288333334
766.95,12.3376666667,33.043,20.9833333333,46.5545,14.1866666666,11.1165,30.4303333333,15.518,7.54766666667,18.2821666666
767.26,12.1028333334,32.7841666667,20.5831666667,46.175,14.0641666667,11.292,30.7241666666,15.5713333334,7.4605,18.1051666666
767.57,11.8815,32.7641666666,20.4215,46.2111666667,14.1183333333,11.3020833334,31.3408333334,15.5515833334,7.2795,17.907
767.88,12.068,32.7201666667,20.6801666666,46.4186666667,14.4508333334,11.5906666666,31.8911666667,15.5974166667,7.4555,18.325
768.20,12.548,32.9271666667,21.2985,46.9218333333,15.3198333333,12.3166666667,32.6778333334,15.9863333334,7.9595,18.8041666667
768.51,13.4503333333,33.4795,21.9958333333,47.4635,16.3305,13.1251666666,33.7136666666,16.9480833333,8.72083333333,19.6196666667
768.82,13.6893333333,33.5428333334,21.9853333333,47.6886666667,16.6143333333,13.5624166666,33.8268333333,17.3586666667,8.8045,19.9355
769.13,14.4811666667,33.937,22.459,48.4486666666,17.3468333333,14.4656666667,34.2275,18.0688333333,9.58266666665,20.5411666666
769.44,14.9008333333,33.9975,22.613,49.086,17.7448333333,15.0178333333,34.3176666666,18.335,9.79850000002,20.949
769.76,15.3528333334,34.074,23.3636666667,49.5541666666,18.1,15.1138333333,34.7668333334,18.5819166666,10.3838333333,21.389
770.07,15.4755,33.852,23.5536666666,49.506,17.9873333333,14.8881666667,34.5163333334,18.4249166667,10.3306666666,21.52
770.38,15.7458333333,33.876,23.7953333334,49.7946666667,18.4671666667,15.4454166667,34.9533333334,18.8456666667,10.6806666667,21.9703333333
770.69,16.1588333333,34.3823333334,24.3506666666,50.5078333333,18.8395,15.6095,35.0648333333,19.1016666667,10.9475,22.2278333333
771.00,16.1593333333,34.365,24.2178333334,50.5326666667,18.6028333333,15.2759166666,34.61,19.0469166666,10.5955,21.994
771.32,15.8651666667,34.2641666666,23.6815,49.8966666666,18.2438333334,14.5123333333,34.1523333334,18.5840833334,10.0051666667,21.3633333333
771.63,15.8458333334,34.1541666667,23.2433333333,49.6908333333,17.8583333334,13.8375,33.704,18.1896666666,9.68383333334,21.0803333333
771.94,16.0465,34.6458333333,23.2561666666,50.018,18.1861666666,13.9786666666,33.9718333333,18.1545,9.76266666666,21.2871666667
772.25,16.6941666667,35.429,23.6075,50.2088333334,18.6536666666,14.4028333333,34.4403333333,18.4268333333,10.1705,21.5751666666
772.56,16.924,35.8678333333,23.8475,50.3121666667,18.8428333334,14.3434166667,34.6371666666,18.70525,10.3306666667,21.7078333334
772.87,17.0213333334,36.1608333333,23.9643333333,50.3545,19.326,14.2915833334,35.4233333334,18.99025,10.6941666667,21.8736666667
773.18,17.1993333333,36.3508333333,23.7668333334,49.9533333333,19.6468333334,14.54125,35.5006666666,19.1331666666,10.8931666666,22.085
773.50,17.2553333333,36.8273333333,23.9163333333,50.2053333333,20.0488333333,14.92425,35.8653333334,19.5068333333,11.2015,22.1878333333
773.81,17.4601666667,37.0121666667,24.2393333334,50.1495,19.8691666666,15.0324166667,35.7701666666,19.4443333334,11.4193333333,22.0915
774.12,17.3908333333,36.9355,24.2098333333,49.7836666667,19.667,15.4299166666,35.7598333334,19.5541666667,11.3618333333,22.3946666667
774.43,17.6193333333,36.8421666667,24.2311666667,49.5661666667,19.8926666667,15.959,35.9461666667,19.6,11.6768333333,22.7408333334
774.74,17.6846666666,36.972,24.3683333333,49.4815,20.0605,16.2518333333,36.0578333334,19.9143333334,11.84,22.9731666667
775.05,17.296,36.443,24.3796666666,49.0886666667,19.8235,16.53525,36.0768333334,20.1096666666,12.0443333334,22.6041666667
775.36,16.5821666667,35.67,24.1365,48.1513333333,18.9283333333,15.8501666667,35.3133333334,19.6461666667,11.7868333333,21.8845
775.67,16.3225,35.6365,24.0726666667,48.4326666667,18.645,15.5965,35.388,19.3136666667,11.4676666667,21.5786666667
775.98,15.784,35.3513333333,23.865,48.4866666667,18.2383333333,15.6384166667,35.4191666666,18.8349166667,11.0205,21.2551666667
776.30,15.6021666667,35.3661666667,23.703,48.0933333333,17.9345,15.43275,35.1916666667,18.7283333334,10.8401666666,21.0801666667
776.61,15.7771666667,35.4446666667,23.9788333334,48.6315,17.9278333334,15.4108333333,35.5718333333,19.01775,11.0656666666,21.222
776.92,15.9613333333,35.181,23.9371666667,48.55,17.6001666666,15.3109166666,35.2998333334,18.9561666667,10.8858333333,21.1858333334
777.23,15.2146666667,34.8658333333,22.8676666667,48.2055,16.7976666667,14.54925,34.5735,18.33525,10.1936666667,20.6391666666
777.54,15.1878333333,34.8735,23.0008333334,48.6228333334,16.8808333334,14.1728333333,35.0568333333,18.12,10.353,20.3488333334
777.85,15.1328333333,34.9283333333,23.2925,48.8343333333,16.8813333333,14.1309166667,35.2963333333,18.23625,10.7873333334,20.5421666666
778.16,15.1486666666,34.7996666666,23.0485,49.1636666667,16.8628333333,14.34825,35.099,18.3345,11.08,20.2808333334
778.47,15.5461666667,35.7201666667,23.6181666666,49.9371666667,17.452,14.5571666667,35.4273333333,18.7814166667,11.139,20.9485
778.78,16.0643333333,36.7046666666,24.2655,50.9301666666,18.3788333333,15.2136666666,36.335,19.4833333334,11.8366666667,21.9086666666
779.09,16.2766666667,36.6225,24.5835,50.9698333333,19.028,15.5123333333,36.4428333334,19.8345833334,12.2496666667,22.296
779.40,16.063,36.3828333333,24.6081666667,50.6566666666,18.922,14.99375,36.1601666666,19.8750833333,12.1346666667,21.9185
779.71,16.1503333334,36.3783333333,24.8546666667,51.3881666667,18.8725,15.3435833333,35.8945,20.00775,12.1478333334,21.5623333333
780.02,16.147,36.2878333333,24.2535,51.2445,18.5821666667,15.23275,34.8265,19.7346666666,12.024,21.2555
780.33,16.3631666667,36.532,24.4415,51.5183333334,19.074,15.5225833333,35.2741666667,20.0606666667,12.828,21.6006666666
780.64,17.0918333333,36.756,25.1148333333,52.4418333333,20.0458333334,16.0453333334,36.2438333333,20.93425,13.4293333333,22.3786666666
780.95,17.1515,36.4288333333,24.6971666667,52.225,19.8063333333,15.7745,35.746,21.0234166667,13.1968333333,22.2628333334
781.26,17.2225,36.4796666667,24.5608333333,52.2793333333,19.791,15.7660833334,35.7126666666,20.7583333333,12.8753333333,22.0146666667
781.57,17.8778333333,36.7331666666,25.1778333334,52.5001666667,20.3666666667,16.6445,36.3223333334,21.0556666667,13.489,22.3778333333
781.88,18.2488333333,36.8983333334,24.9221666666,52.6403333334,20.5215,17.18475,36.6198333334,21.1619166667,14.0931666666,22.5935
782.19,17.3786666667,35.7966666666,23.7401666666,52.0111666666,19.4688333333,16.23175,35.5143333334,20.0000833333,12.87,21.5706666667
782.50,17.2065,35.3665,23.3516666667,51.9181666666,19.2165,16.00075,35.7796666667,19.7909166666,12.5546666667,21.1346666667
782.81,17.1883333333,35.0836666667,23.1686666666,52.121,19.1818333333,16.3015833333,35.5356666667,19.4948333334,12.3086666667,21.0361666667
783.12,17.6213333333,35.1393333333,23.1425,51.5528333334,19.3353333334,16.6206666666,35.5535,19.66875,12.6295,22.1418333333
783.43,17.471,35.1281666667,23.1585,51.8765,19.359,16.4744166667,36.0838333334,19.936,12.2613333333,22.3893333334
783.74,17.2653333334,35.1173333333,23.1338333333,51.8195,19.0023333333,16.3145833334,35.845,19.8063333333,11.6196666667,22.1126666667
784.05,16.9355,35.1915,22.9543333334,51.2156666667,18.782,16.4445,35.332,19.4484166667,11.559,21.9613333333
784.36,16.8535,35.3203333333,23.0713333333,50.7831666667,18.9456666666,16.4856666666,34.9578333334,19.0628333333,11.255,22.0781666666
784.67,17.4888333334,36.0348333334,23.8313333333,51.0925,19.2386666666,16.7899166667,35.3181666667,19.6559166667,11.7101666667,22.7508333334
784.98,17.698,36.4983333334,24.514,51.8966666666,19.4761666667,16.6249166667,35.87,20.14575,11.9488333333,23.3521666667
785.29,17.9578333333,36.3185,24.7215,51.9426666667,19.5571666667,16.4179166667,35.7736666667,20.0308333333,11.6916666667,23.1933333334
785.60,18.9203333334,37.2298333334,25.857,52.7113333333,20.6456666667,17.1361666666,36.8898333333,21.2441666667,12.7231666667,23.7676666667
785.91,19.074,37.639,26.2036666667,52.7546666667,20.7871666667,17.1815833333,36.8751666667,21.77675,13.0206666667,24.3981666667
786.22,18.8711666667,37.5256666666,26.0453333334,52.3761666667,21.0073333333,16.7583333333,37.1145,21.7728333334,13.1368333333,24.5715
786.53,18.6941666666,37.9381666667,26.4718333333,53.024,21.4661666666,16.5064166667,37.8235,21.7753333333,13.0356666667,24.0893333333
786.84,18.1366666667,37.4376666667,26.3003333333,52.3633333333,21.2348333333,16.2708333333,37.6981666666,21.1953333333,12.698,23.5073333333
