wavelength,Back_SpoBoef,Belly_SpoBoef,Breast_SpoBoef,Crissum_SpoBoef,Crown_SpoBoef,DorTail_SpoBoef,Patch10_SpoBoef,Rump_SpoBoef,Throat_SpoBoef,WingTip_SpoBoef
408.98,9.78833333333,13.133,8.94066666667,10.4753333333,8.17566666667,5.56466666667,22.032,6.46,12.762,6.945
409.34,9.835,13.2083333333,9.01366666667,10.5936666667,8.251,5.617,22.0336666667,6.46166666667,12.85,7.0
409.70,9.832,13.343,8.997,10.6273333333,8.22166666667,5.59333333333,22.0136666667,6.48866666667,12.855,7.01866666667
410.06,9.82966666667,13.412,8.99366666667,10.624,8.23633333333,5.60733333333,22.0526666667,6.505,12.898,7.01466666667
410.42,9.735,13.3986666667,8.92933333333,10.5366666667,8.18666666667,5.60466666667,22.12,6.41666666667,12.9116666667,6.951
410.77,9.646,13.355,8.83866666667,10.5456666667,8.08233333333,5.53466666667,22.0046666667,6.33233333333,12.8756666667,6.83433333333
411.13,9.64966666667,13.4236666667,8.86633333333,10.5786666667,8.15266666667,5.51166666667,21.9673333333,6.34,12.9366666667,6.81266666667
411.49,9.57266666667,13.453,8.86833333333,10.5856666667,8.055,5.474,21.9566666667,6.34533333333,12.9256666667,6.73033333333
411.85,9.609,13.6066666667,8.91966666667,10.681,8.11666666667,5.49466666667,21.975,6.345,13.0203333333,6.71033333333
412.21,9.62533333333,13.6203333333,8.955,10.7146666667,8.08766666667,5.50133333333,22.015,6.32533333333,13.066,6.63266666667
412.57,9.738,13.8193333333,9.108,10.862,8.13366666667,5.61533333333,22.0676666667,6.408,13.1933333333,6.77
412.92,9.787,13.9873333333,9.21833333333,11.0806666667,8.20133333333,5.78433333333,22.236,6.52766666667,13.323,6.87866666667
413.28,9.804,14.1193333333,9.34833333333,11.191,8.25666666667,5.815,22.357,6.63633333333,13.504,6.876
413.64,9.78766666667,14.1386666667,9.368,11.2536666667,8.262,5.86633333333,22.3923333333,6.63333333333,13.575,6.89233333333
414.00,9.84266666667,14.2283333333,9.42333333333,11.3616666667,8.298,5.87566666667,22.5073333333,6.626,13.6593333333,6.85433333333
414.36,9.98833333333,14.3376666667,9.48366666667,11.5743333333,8.31233333333,5.89333333333,22.59,6.69033333333,13.789,6.84866666667
414.72,10.056,14.4663333333,9.53933333333,11.6683333333,8.36733333333,5.891,22.6746666667,6.76666666667,13.891,6.94733333333
415.07,10.0743333333,14.546,9.59833333333,11.7583333333,8.36433333333,5.93766666667,22.7996666667,6.772,13.9936666667,6.974
415.43,10.082,14.593,9.629,11.808,8.355,5.88566666667,22.8306666667,6.67133333333,14.081,6.97966666667
415.79,10.0583333333,14.6363333333,9.62333333333,11.8366666667,8.27366666667,5.852,22.8076666667,6.69366666667,14.1043333333,6.99433333333
416.15,10.0606666667,14.712,9.64333333333,11.9423333333,8.26866666667,5.83366666667,22.862,6.67066666667,14.1893333333,7.02833333333
416.51,10.0813333333,14.7783333333,9.71466666667,12.018,8.30933333333,5.85666666667,22.9636666667,6.718,14.2963333333,7.05033333333
416.86,10.095,14.866,9.77866666667,12.0516666667,8.30866666667,5.78033333333,22.9626666667,6.679,14.3816666667,7.01866666667
417.22,10.1126666667,14.9573333333,9.81466666667,12.1116666667,8.30433333333,5.76866666667,22.9963333333,6.656,14.4143333333,7.049
417.58,10.1953333333,15.0503333333,9.913,12.2183333333,8.33066666667,5.74433333333,23.029,6.63666666667,14.4853333333,7.053
417.94,10.1326666667,15.056,9.93433333333,12.253,8.29733333333,5.70766666667,22.9626666667,6.61633333333,14.5206666667,7.063
418.29,10.082,15.1256666667,10.0156666667,12.3016666667,8.35133333333,5.737,23.0173333333,6.635,14.5586666667,7.13033333333
418.65,10.096,15.19,10.1033333333,12.3576666667,8.359,5.75866666667,23.0763333333,6.67166666667,14.641,7.136
419.01,10.1243333333,15.254,10.1116666667,12.3853333333,8.32066666667,5.719,23.054,6.68133333333,14.705,7.13666666667
419.37,10.1843333333,15.3276666667,10.1966666667,12.4993333333,8.38166666667,5.776,23.1323333333,6.76,14.801,7.19833333333
419.73,10.2146666667,15.3673333333,10.2273333333,12.5866666667,8.392,5.77766666667,23.1863333333,6.75433333333,14.8893333333,7.235
420.08,10.2143333333,15.376,10.2333333333,12.5703333333,8.38066666667,5.782,23.1446666667,6.77233333333,14.906,7.217
420.44,10.2113333333,15.4106666667,10.2596666667,12.64,8.40233333333,5.759,23.0823333333,6.77133333333,14.9343333333,7.21133333333
420.80,10.1903333333,15.4626666667,10.282,12.7023333333,8.38733333333,5.77033333333,23.1106666667,6.78066666667,14.9846666667,7.252
421.16,10.1723333333,15.476,10.2393333333,12.7266666667,8.342,5.74833333333,23.0636666667,6.76766666667,15.0096666667,7.23533333333
421.51,10.1376666667,15.5286666667,10.269,12.767,8.36766666667,5.737,23.0566666667,6.76166666667,15.0453333333,7.24966666667
421.87,10.172,15.6043333333,10.3136666667,12.8326666667,8.38666666667,5.75733333333,23.1003333333,6.77733333333,15.094,7.29166666667
422.23,10.158,15.625,10.3006666667,12.8463333333,8.34133333333,5.737,23.0713333333,6.75533333333,15.159,7.25566666667
422.58,10.151,15.6796666667,10.2923333333,12.9113333333,8.357,5.731,23.0483333333,6.725,15.2126666667,7.26966666667
422.94,10.1583333333,15.7426666667,10.3313333333,13.03,8.39933333333,5.74866666667,23.0756666667,6.72333333333,15.2506666667,7.309
423.30,10.1333333333,15.798,10.338,13.0833333333,8.38033333333,5.73166666667,23.0276666667,6.70866666667,15.2946666667,7.31266666667
423.66,10.1376666667,15.8546666667,10.379,13.1426666667,8.39866666667,5.75233333333,22.9743333333,6.68133333333,15.316,7.302
424.01,10.172,15.948,10.43,13.2816666667,8.416,5.76333333333,22.9803333333,6.70133333333,15.4026666667,7.34033333333
424.37,10.1703333333,16.0033333333,10.4363333333,13.337,8.39866666667,5.76966666667,22.961,6.69766666667,15.463,7.36266666667
424.73,10.1573333333,16.0423333333,10.457,13.3636666667,8.40733333333,5.74033333333,22.9016666667,6.707,15.4843333333,7.346
425.08,10.174,16.0803333333,10.529,13.4406666667,8.47866666667,5.757,22.898,6.70933333333,15.5536666667,7.39833333333
425.44,10.17,16.1046666667,10.508,13.5083333333,8.43333333333,5.77233333333,22.886,6.73033333333,15.596,7.42133333333
425.80,10.1976666667,16.1516666667,10.5433333333,13.6103333333,8.444,5.77333333333,22.889,6.77133333333,15.6776666667,7.44766666667
426.16,10.2576666667,16.2606666667,10.6136666667,13.7446666667,8.502,5.811,22.9113333333,6.822,15.775,7.49933333333
426.51,10.2586666667,16.323,10.6543333333,13.8243333333,8.49533333333,5.81233333333,22.891,6.857,15.849,7.51933333333
426.87,10.1933333333,16.3413333333,10.65,13.8026666667,8.45533333333,5.77866666667,22.7926666667,6.84533333333,15.8683333333,7.49333333333
427.23,10.2083333333,16.3696666667,10.6703333333,13.8456666667,8.501,5.73933333333,22.791,6.85166666667,15.9026666667,7.492
427.58,10.2696666667,16.4376666667,10.6776666667,13.935,8.549,5.74933333333,22.8726666667,6.902,16.031,7.552
427.94,10.2643333333,16.5123333333,10.7063333333,13.9706666667,8.57766666667,5.745,22.8946666667,6.88833333333,16.0806666667,7.592
428.30,10.3183333333,16.6263333333,10.7246666667,14.0153333333,8.61533333333,5.75033333333,22.9863333333,6.94666666667,16.1443333333,7.602
428.65,10.383,16.6593333333,10.7663333333,14.1026666667,8.61766666667,5.78566666667,23.0273333333,6.96433333333,16.2086666667,7.65533333333
429.01,10.4626666667,16.7846666667,10.837,14.2083333333,8.62466666667,5.82266666667,23.095,7.023,16.276,7.689
429.37,10.5496666667,16.9143333333,10.96,14.3156666667,8.73666666667,5.86133333333,23.183,7.13166666667,16.446,7.75233333333
429.72,10.5323333333,17.0016666667,11.0016666667,14.3803333333,8.79166666667,5.85466666667,23.2003333333,7.14633333333,16.4623333333,7.75166666667
430.08,10.5326666667,17.098,11.032,14.4266666667,8.83466666667,5.82933333333,23.2706666667,7.158,16.485,7.80133333333
430.44,10.5356666667,17.1333333333,11.0783333333,14.507,8.85966666667,5.857,23.3366666667,7.13966666667,16.542,7.81333333333
430.79,10.6203333333,17.244,11.1746666667,14.6253333333,8.92633333333,5.90333333333,23.443,7.19433333333,16.6746666667,7.85966666667
431.15,10.616,17.3193333333,11.213,14.6716666667,8.89633333333,5.94066666667,23.488,7.193,16.7136666667,7.866
431.50,10.5793333333,17.4363333333,11.323,14.7413333333,8.92566666667,5.939,23.5816666667,7.22866666667,16.771,7.87666666667
431.86,10.5853333333,17.4736666667,11.3736666667,14.8053333333,8.932,5.93533333333,23.6516666667,7.21133333333,16.822,7.86233333333
432.22,10.531,17.4733333333,11.3553333333,14.8436666667,8.88133333333,5.88366666667,23.5773333333,7.11233333333,16.8043333333,7.81733333333
432.57,10.5453333333,17.5616666667,11.365,14.8956666667,8.88666666667,5.87666666667,23.5853333333,7.10733333333,16.8746666667,7.81566666667
432.93,10.4986666667,17.6113333333,11.3703333333,14.9463333333,8.86366666667,5.86333333333,23.6203333333,7.09733333333,16.911,7.79066666667
433.29,10.4413333333,17.601,11.3256666667,14.9256666667,8.79433333333,5.77433333333,23.5386666667,7.029,16.851,7.701
433.64,10.4203333333,17.6306666667,11.314,14.9603333333,8.76033333333,5.73266666667,23.5353333333,6.97066666667,16.9033333333,7.678
434.00,10.436,17.665,11.378,15.02,8.74733333333,5.73266666667,23.5496666667,6.96533333333,16.937,7.68633333333
434.35,10.489,17.784,11.444,15.0586666667,8.77666666667,5.74933333333,23.5476666667,7.02266666667,16.965,7.71966666667
434.71,10.476,17.8463333333,11.448,15.1133333333,8.75366666667,5.74766666667,23.511,7.008,16.9703333333,7.695
435.07,10.5276666667,17.9346666667,11.486,15.1933333333,8.768,5.77833333333,23.5323333333,7.058,17.026,7.729
435.42,10.5756666667,18.0206666667,11.5176666667,15.2686666667,8.78933333333,5.77533333333,23.5363333333,7.07233333333,17.057,7.727
435.78,10.5726666667,18.0883333333,11.5283333333,15.3146666667,8.81366666667,5.74833333333,23.534,7.06333333333,17.1063333333,7.71166666667
436.13,10.5643333333,18.1603333333,11.584,15.4013333333,8.847,5.775,23.6176666667,7.117,17.2173333333,7.743
436.49,10.5456666667,18.1993333333,11.574,15.433,8.86066666667,5.76433333333,23.6606666667,7.10766666667,17.2256666667,7.728
436.84,10.5253333333,18.2803333333,11.6266666667,15.438,8.88366666667,5.76033333333,23.655,7.14366666667,17.314,7.73266666667
437.20,10.5773333333,18.4246666667,11.6983333333,15.561,8.90433333333,5.82133333333,23.767,7.18666666667,17.3963333333,7.79366666667
437.56,10.6103333333,18.4943333333,11.7496666667,15.612,8.93666666667,5.866,23.798,7.24666666667,17.4253333333,7.80033333333
437.91,10.6166666667,18.5513333333,11.7763333333,15.661,8.96633333333,5.89833333333,23.8226666667,7.29366666667,17.493,7.81
438.27,10.581,18.5626666667,11.7576666667,15.7226666667,8.94733333333,5.864,23.8163333333,7.288,17.519,7.76633333333
438.62,10.578,18.5943333333,11.754,15.7326666667,8.93033333333,5.811,23.8693333333,7.268,17.5293333333,7.74866666667
438.98,10.5316666667,18.618,11.7876666667,15.7486666667,8.93133333333,5.76033333333,23.8696666667,7.23133333333,17.5756666667,7.70866666667
439.33,10.4943333333,18.58,11.7246666667,15.7663333333,8.866,5.75733333333,23.8203333333,7.21,17.56,7.65966666667
439.69,10.4753333333,18.645,11.777,15.7963333333,8.845,5.79133333333,23.8266666667,7.25333333333,17.585,7.69366666667
440.04,10.485,18.6736666667,11.826,15.8476666667,8.86533333333,5.78566666667,23.836,7.26933333333,17.5776666667,7.69466666667
440.40,10.45,18.683,11.8323333333,15.8596666667,8.81433333333,5.76066666667,23.82,7.25733333333,17.6056666667,7.65433333333
440.75,10.462,18.6753333333,11.8176666667,15.9013333333,8.83166666667,5.74666666667,23.7876666667,7.22733333333,17.5786666667,7.669
441.11,10.4776666667,18.6783333333,11.833,15.9236666667,8.88966666667,5.77233333333,23.772,7.23633333333,17.6356666667,7.68766666667
441.47,10.446,18.736,11.856,15.9676666667,8.879,5.73833333333,23.7726666667,7.23966666667,17.6796666667,7.70833333333
441.82,10.4583333333,18.8286666667,11.8653333333,16.026,8.89066666667,5.74666666667,23.758,7.25433333333,17.741,7.708
442.18,10.4703333333,18.8693333333,11.9066666667,16.074,8.92233333333,5.76366666667,23.7813333333,7.259,17.7953333333,7.71533333333
442.53,10.4906666667,18.9586666667,11.968,16.1683333333,8.95166666667,5.805,23.7903333333,7.30966666667,17.8666666667,7.74266666667
442.89,10.5056666667,19.0556666667,11.9896666667,16.2726666667,8.978,5.832,23.834,7.327,17.896,7.77066666667
443.24,10.529,19.126,12.0436666667,16.317,9.00466666667,5.82266666667,23.881,7.369,17.9506666667,7.82033333333
443.60,10.571,19.1926666667,12.0436666667,16.4146666667,9.08033333333,5.804,23.9343333333,7.39666666667,18.0223333333,7.85566666667
443.95,10.642,19.309,12.0656666667,16.432,9.07866666667,5.84333333333,23.9686666667,7.444,18.0916666667,7.89566666667
444.31,10.643,19.3966666667,12.0933333333,16.485,9.11933333333,5.85266666667,23.9976666667,7.47966666667,18.0856666667,7.89866666667
444.66,10.644,19.477,12.1393333333,16.5496666667,9.113,5.85166666667,24.0836666667,7.488,18.142,7.88566666667
445.02,10.619,19.5323333333,12.142,16.5716666667,9.082,5.82566666667,24.073,7.476,18.176,7.884
445.37,10.6353333333,19.5703333333,12.149,16.5873333333,9.08833333333,5.84666666667,24.103,7.47,18.207,7.87766666667
445.72,10.6173333333,19.591,12.13,16.5953333333,9.06433333333,5.81633333333,24.0993333333,7.43233333333,18.1773333333,7.84433333333
446.08,10.6103333333,19.6596666667,12.119,16.6323333333,9.04133333333,5.79833333333,24.0993333333,7.41666666667,18.1926666667,7.83566666667
446.43,10.5566666667,19.671,12.1126666667,16.6083333333,9.02066666667,5.77533333333,24.0763333333,7.41866666667,18.1963333333,7.821
446.79,10.5556666667,19.681,12.1146666667,16.6136666667,9.015,5.78466666667,23.963,7.42766666667,18.212,7.813
447.14,10.5506666667,19.7443333333,12.125,16.6443333333,9.021,5.79166666667,23.9403333333,7.44433333333,18.259,7.81133333333
447.50,10.5393333333,19.761,12.1436666667,16.6563333333,8.98166666667,5.79,23.876,7.444,18.262,7.78733333333
447.85,10.5033333333,19.7806666667,12.1166666667,16.6813333333,8.95033333333,5.76033333333,23.827,7.426,18.2773333333,7.75133333333
448.21,10.526,19.837,12.1603333333,16.7423333333,8.94366666667,5.774,23.8086666667,7.44933333333,18.3346666667,7.77966666667
448.56,10.5236666667,19.8853333333,12.169,16.7733333333,8.92166666667,5.77533333333,23.7373333333,7.488,18.3683333333,7.779
448.92,10.524,19.9356666667,12.1993333333,16.8446666667,8.91766666667,5.79166666667,23.7486666667,7.53866666667,18.3713333333,7.794
449.27,10.5023333333,19.9763333333,12.1893333333,16.8776666667,8.86966666667,5.75866666667,23.682,7.528,18.391,7.79433333333
449.62,10.4796666667,19.984,12.2436666667,16.9136666667,8.85166666667,5.74733333333,23.626,7.54133333333,18.423,7.76733333333
449.98,10.4626666667,19.9913333333,12.2786666667,16.9053333333,8.851,5.74966666667,23.606,7.574,18.4583333333,7.80766666667
450.33,10.485,20.046,12.3006666667,16.9726666667,8.83266666667,5.753,23.6296666667,7.559,18.506,7.83733333333
450.69,10.4563333333,20.1046666667,12.321,17.0216666667,8.81866666667,5.71933333333,23.7236666667,7.55133333333,18.524,7.84166666667
451.04,10.4263333333,20.1673333333,12.3353333333,17.0443333333,8.81933333333,5.701,23.751,7.531,18.5533333333,7.82666666667
451.40,10.4586666667,20.2793333333,12.3723333333,17.113,8.817,5.726,23.8183333333,7.531,18.5816666667,7.85566666667
451.75,10.467,20.3313333333,12.4363333333,17.1453333333,8.85966666667,5.74466666667,23.821,7.54466666667,18.6076666667,7.87666666667
452.10,10.4866666667,20.4476666667,12.4963333333,17.1996666667,8.926,5.78566666667,23.8656666667,7.57733333333,18.7006666667,7.939
452.46,10.5153333333,20.55,12.4946666667,17.256,8.951,5.79533333333,23.9633333333,7.53733333333,18.732,7.95933333333
452.81,10.5303333333,20.6683333333,12.5093333333,17.272,8.95166666667,5.78766666667,24.0103333333,7.522,18.7863333333,7.977
453.17,10.527,20.7636666667,12.6,17.3023333333,8.95633333333,5.83166666667,24.0206666667,7.57533333333,18.8373333333,7.99266666667
453.52,10.5616666667,20.832,12.6333333333,17.3683333333,8.97266666667,5.83666666667,24.0513333333,7.606,18.8663333333,8.05766666667
453.87,10.6026666667,20.9026666667,12.652,17.4526666667,8.986,5.84466666667,24.0956666667,7.61233333333,18.916,8.02866666667
454.23,10.6193333333,21.0046666667,12.699,17.4956666667,9.015,5.88066666667,24.096,7.64433333333,18.9963333333,8.02666666667
454.58,10.6256666667,21.048,12.7443333333,17.5163333333,9.02566666667,5.91766666667,24.1086666667,7.69766666667,19.0486666667,8.03366666667
454.93,10.6516666667,21.0766666667,12.801,17.5766666667,9.013,5.93266666667,24.1256666667,7.71433333333,19.06,8.06733333333
455.29,10.643,21.1136666667,12.8076666667,17.5763333333,9.00066666667,5.9,24.11,7.70733333333,19.1116666667,8.03833333333
455.64,10.652,21.1936666667,12.8313333333,17.6606666667,8.98733333333,5.916,24.1926666667,7.725,19.1606666667,8.04366666667
456.00,10.652,21.1973333333,12.779,17.672,8.939,5.87333333333,24.227,7.70033333333,19.2076666667,8.01333333333
456.35,10.6816666667,21.2276666667,12.8906666667,17.715,8.965,5.89033333333,24.25,7.766,19.3026666667,8.05833333333
456.70,10.685,21.1933333333,12.9333333333,17.7583333333,8.96966666667,5.905,24.289,7.78266666667,19.3496666667,7.99733333333
457.06,10.7876666667,21.2766666667,12.9216666667,17.8426666667,9.045,5.86933333333,24.414,7.80366666667,19.393,8.005
457.41,10.809,21.351,12.955,17.831,9.038,5.87333333333,24.48,7.80533333333,19.4586666667,8.015
457.76,10.8056666667,21.42,12.95,17.87,9.012,5.871,24.545,7.79566666667,19.455,8.01333333333
458.12,10.788,21.4146666667,12.9463333333,17.888,9.01566666667,5.84833333333,24.5916666667,7.80933333333,19.43,8.013
458.47,10.824,21.4716666667,12.9673333333,17.9456666667,9.016,5.82433333333,24.625,7.82166666667,19.4696666667,8.02366666667
458.82,10.8393333333,21.5586666667,13.025,17.994,9.03966666667,5.84633333333,24.6786666667,7.84766666667,19.5373333333,8.03033333333
459.18,10.8316666667,21.5736666667,13.0343333333,18.0206666667,9.03533333333,5.852,24.6646666667,7.85166666667,19.5463333333,8.016
459.53,10.8196666667,21.6026666667,13.084,18.032,9.03433333333,5.84,24.6333333333,7.847,19.5626666667,8.02266666667
459.88,10.816,21.61,13.1393333333,18.0603333333,9.017,5.83033333333,24.5756666667,7.836,19.537,8.01466666667
460.24,10.7876666667,21.6473333333,13.138,18.1053333333,8.994,5.82966666667,24.5423333333,7.843,19.5256666667,8.00266666667
460.59,10.762,21.7016666667,13.1386666667,18.1186666667,8.98233333333,5.77633333333,24.47,7.82233333333,19.5123333333,8.01
460.94,10.7236666667,21.7306666667,13.187,18.132,8.93933333333,5.786,24.3963333333,7.80633333333,19.544,8.01666666667
461.29,10.716,21.806,13.217,18.214,8.95533333333,5.767,24.3496666667,7.82166666667,19.58,8.046
461.65,10.7153333333,21.89,13.3183333333,18.2453333333,8.95766666667,5.77,24.26,7.85166666667,19.6356666667,8.08333333333
462.00,10.7496666667,21.9846666667,13.414,18.328,8.97666666667,5.76366666667,24.264,7.85466666667,19.7263333333,8.11866666667
462.35,10.7773333333,22.0876666667,13.5036666667,18.4176666667,8.97666666667,5.789,24.2736666667,7.86366666667,19.819,8.17
462.71,10.7693333333,22.136,13.4886666667,18.4386666667,8.95933333333,5.728,24.2,7.83666666667,19.8446666667,8.171
463.06,10.8083333333,22.2643333333,13.5636666667,18.5346666667,8.97933333333,5.71366666667,24.2786666667,7.86166666667,19.927,8.22566666667
463.41,10.827,22.37,13.5943333333,18.556,8.994,5.691,24.3643333333,7.87566666667,19.9726666667,8.228
