wavelength,Back_TanArgm,Belly_TanArgm,Breast_TanArgm,Crissum_TanArgm,Crown_TanArgm,DorTail_TanArgm,Patch10_TanArgm,Patch11_TanArgm,Rump_TanArgm,Throat_TanArgm,WingTip_TanArgm
185.63,11.1111666667,7.16383333335,83.041,-39.7661666667,14.9123333333,1.75433333335,5.26316666665,38.0118333333,88.5966666667,17.2515,50.8773333333
186.01,3.33333333335,4.76183333335,120.476166667,-72.8571666665,2.8568333333,-5.71416666665,0.47633333335,45.7143333333,129.047833333,7.14283333335,61.4283333335
186.39,-9.72216666665,-0.46275,92.1296666665,-79.1668333331,-9.7221666667,-12.4999999998,-6.9445,36.574,98.6111666669,6.0185,43.5183333332
186.77,10.1623333333,31.3008333333,101.2195,-41.057,19.5121666667,-3.65833333335,3.252,51.6261666666,106.503833333,34.9593333334,61.3818333333
187.15,10.0775,16.8605,83.3333333335,-46.8991666666,-9.3023333333,-24.4186666665,-5.814,31.7828333333,88.372,20.9303333333,41.4728333334
187.53,-3.0305,-3.53541666665,76.7678333333,-83.3333333331,-28.788,-43.9394999998,-24.7473333333,32.8283333333,103.030166666,8.08083333335,23.7375
187.91,42.5926666666,21.2961666667,98.6109999998,-46.2965,12.4996666666,-21.7593333332,10.1851666665,71.7591666665,141.666666667,40.2778333334,43.0558333333
188.29,71.3673333332,37.60675,95.7264999999,-24.3588333333,25.2136666667,-11.5385,23.5043333333,82.4785,162.393166667,53.4188333333,61.5386666667
188.67,71.3766666665,35.3260833333,77.5361666668,-25.3623333334,21.7391666667,-11.5941666667,26.8116666669,63.0433333335,136.956333333,49.6378333333,52.174
189.05,60.3175,41.5344166666,60.5819999998,-5.8201666667,35.9788333333,4.762,38.3596666666,55.5555,111.111,44.9735,45.7671666667
189.43,54.2858333333,34.28575,44.2858333333,-6.1903333333,33.3333333333,5.71433333335,35.0,47.3808333333,98.5715000001,38.8098333333,35.238
189.81,55.2631666667,30.5920833334,40.7895,-9.8685,33.772,10.965,26.0963333333,43.6403333334,88.8156666667,33.9911666667,23.9036666667
190.19,50.0001666667,23.9465,41.1878333333,-10.1533333333,33.7165,9.5785,18.3908333334,43.4866666667,79.502,33.3331666667,22.797
190.57,53.9215,21.3724166666,44.5098333334,-10.196,36.0785,10.0,16.6665,46.4705,81.9606666667,29.6078333333,22.1568333333
190.95,49.7835,10.714,41.1255,-24.6751666667,26.8396666667,3.67966666665,9.30766666665,39.827,73.593,18.8311666667,8.658
191.33,53.1746666666,23.1150833334,43.8493333334,-17.2618333333,35.3175,14.484,19.4446666667,48.6111666666,74.2065,24.2063333333,16.4681666667
191.71,48.3936666666,15.7630833334,37.5501666667,-24.498,28.3133333333,6.02416666665,13.253,45.7831666667,70.4818333333,18.2731666667,11.0441666667
192.09,31.3851666667,2.05633333335,21.645,-41.342,13.2035,-5.84433333335,-4.97833333335,28.1385,58.0086666667,-1.7315,-3.46316666665
192.47,12.3736666667,-9.7225,16.1615,-66.9193333332,14.3941666667,-17.4241666667,-17.6766666667,20.9596666667,51.515,-15.404,-16.4145
192.85,-11.111,-26.9096666667,8.33333333334,-103.472,9.02766666665,-37.5,-53.1250000001,10.7636666666,48.6111666666,-42.3611666666,-41.3195
193.23,-25.5815,-45.9303333333,3.10083333335,-124.806166667,-25.1938333333,-53.8758333333,-83.3336666667,-4.2635,32.9456666667,-63.1785,-61.2401666666
193.61,-65.0000000002,-93.0556666666,-8.33333333335,-204.999833333,-65.5555,-98.3333333331,-125.555666667,-15.5555,23.889,-107.777833333,-108.333333334
193.99,-49.537,-50.23125,-9.72233333335,-152.315,-55.0925,-97.2221666665,-89.3518333332,0.463166666665,25.463,-75.4630000002,-88.8888333332
194.37,-50.926,-39.3519166666,-21.2963333333,-128.7035,-59.2591666667,-104.6295,-75.9258333335,-2.3148333333,31.9443333333,-63.4258333333,-83.7965
194.75,-16.2961666666,-5.55566666666,0.74066666665,-69.6294999998,-33.7036666667,-63.3331666668,-28.1483333333,25.1851666666,53.7036666667,-30.3703333334,-46.6666666667
195.13,-2.24366666665,4.48725,6.41016666669,-45.5128333334,-17.6283333333,-40.064,-15.3843333334,41.3461666666,61.2178333334,-16.987,-27.2438333333
195.51,2.33333333335,6.33333333334,13.3333333333,-32.0,-2.66666666667,-39.0,-14.6666666667,53.0,60.3333333333,-14.6666666667,-21.3333333334
195.89,29.9241666667,30.6820833334,35.985,-7.5755,21.9696666666,-20.0755,0.75733333335,73.485,87.5001666667,9.46933333335,-6.43949999999
196.27,37.5001666667,26.6201666667,42.1295,-11.574,18.9816666667,-28.2406666667,-4.1668333333,85.6481666666,108.796166666,5.09250000002,-25.4631666667
196.65,69.1918333335,44.9495833333,47.4746666666,4.0405,17.677,-15.1515,22.222,92.4241666666,125.757333334,25.2525,-18.6868333333
197.03,99.9999999998,59.4085833334,61.8278333334,14.5161666667,33.3335,-12.3656666667,53.7633333335,111.828166666,151.612833334,58.0643333333,-7.5268333333
197.40,142.105333333,80.70175,79.8243333334,-7.0175,87.7191666667,-52.6316666667,74.5613333335,164.912333334,230.701666666,101.754333333,-27.1931666667
197.78,142.473,89.7849166666,82.2581666666,27.9571666669,81.183,-8.0645,65.0539999998,131.183,170.430166666,92.4731666667,26.8816666666
198.16,117.5,58.5416666667,71.25,23.3333333334,72.5,7.5,51.25,97.9166666665,140.0,66.6666666667,31.25
198.54,119.203,73.3694166667,79.7101666667,32.6085,85.1448333332,29.3476666666,63.0433333333,87.3188333331,127.174,62.319,38.7681666667
198.92,106.028333333,60.461,79.4325,25.8866666667,91.4894999998,17.0211666667,52.8368333333,63.8296666666,115.9575,55.6736666666,37.9431666667
199.30,123.4375,51.8229166667,77.6041666669,5.20833333335,106.770833333,-26.5625000001,49.9999999998,36.4583333333,136.979166667,47.9166666667,21.3541666667
199.68,216.666666667,81.0184166667,113.888833333,-18.5183333334,167.592666667,-64.8150000002,76.8518333335,15.7405,254.6295,73.1481666666,21.2963333333
200.06,143.333333333,19.5833333334,73.3333333331,-62.4999999999,110.0,-106.666666667,60.8333333333,-13.3333333333,183.333333333,18.3333333334,-5.0
200.44,160.7845,49.5098333334,79.4118333333,-74.5098333331,126.4705,-133.333333333,102.941166667,-5.8823333333,186.2745,24.5096666667,36.2743333333
200.82,114.285666667,40.8731666667,48.4125000002,-70.6349999998,111.904666666,-104.761833333,59.5238333332,16.6666666667,146.031833334,6.34916666668,22.2223333333
201.19,91.6668333335,-10.1189166665,-23.8096666665,-176.1905,128.5715,-216.666666667,-2.381,-34.5238333333,151.1905,-79.7620000001,-47.6191666667
201.57,104.902,20.09825,-42.1570000001,-134.313666667,93.1371666665,-147.058833333,34.3138333335,-8.82366666665,157.843166666,-67.6469999999,-9.804
201.95,100.000166667,10.0,-53.3333333333,-131.111166667,133.333333333,-163.333333333,50.0,-47.7778333334,159.999833333,-84.4443333331,-15.5556666666
202.33,516.666833333,-5.5554166665,-322.222,-700.000000002,727.777833335,-799.999999999,355.5555,-66.6665000001,888.888833334,-299.999833333,-72.2221666665
202.71,-283.333333331,147.916666666,487.5,637.5,-412.5,700.0,-208.333333333,-20.8333333335,-674.999999999,216.666666666,112.5
203.09,-72.2221666665,71.5275833335,219.4445,268.055666667,-72.2221666669,240.277666667,-25.0,-27.7778333335,-187.5,91.6666666665,48.6111666667
203.47,-625.0,229.166666665,999.999999999,1508.33333333,-575.000000001,966.666666669,-233.33333333,-491.666666667,-1375.0,483.333333333,175.0
203.85,-4.761833333,226.190333334,390.476166667,519.047666667,-26.190333333,359.523666666,107.142833333,-61.9046666667,-233.333333333,330.952333334,183.333333333
204.22,-50.0,38.1945833335,206.9445,263.888833333,-36.1108333335,144.444333333,41.6666666665,-59.722,-156.9445,179.166833333,61.1111666665
204.60,-158.333333333,-36.6666666665,188.333333333,268.333333333,-85.0,65.0000000002,3.3333333335,-125.0,-220.0,138.333333333,13.3333333333
204.98,-266.666666667,-52.3806666665,195.238,321.4285,-45.2381666665,133.3335,-21.4286666665,-173.8095,-326.1905,185.714333334,28.5715
205.36,-490.0,-106.666666666,130.0,413.333333333,3.333333333,170.0,-63.333333333,-273.333333334,-556.666666667,263.333333333,-69.9999999999
205.74,210.0,74.9998333333,34.4441666666,-46.6666666665,66.6666666667,7.7778333333,40.0,163.333333333,269.999833333,-75.5555,67.778
206.12,227.777833333,29.6296666665,-88.8889999999,-225.925833333,-53.7038333335,-112.962833333,-90.740666667,192.5925,370.3705,-296.296333333,-55.5556666668
206.50,437.5,66.6666666665,-300.0,-483.333333333,-195.833333333,-350.0,-300.0,208.333333333,675.0,-862.5,-179.166666667
206.87,276.1905,21.4288333335,-135.714166667,-261.904833333,-147.619,-207.143,-214.285666667,47.6193333335,345.238,-547.618833333,-159.523666666
207.25,841.666666666,4.166666665,-708.333333333,-949.999999999,-750.000000001,-1041.66666667,-925.000000002,-450.0,933.333333331,-2150.0,-800.0
207.63,-1183.33333333,250.0,2083.33333333,2050.0,2166.66666666,2700.0,1850.0,1300.0,-1200.0,4483.33333334,2383.33333334
208.01,366.666666667,36.1111666665,-230.5555,-202.777833333,-236.111166667,-397.222166667,-150.000166667,-75.0000000002,283.333166667,-536.111166667,-372.222166667
208.39,891.666666666,-354.166666665,-1141.66666667,-916.666666665,-1183.33333334,-1633.33333333,-983.333333335,-575.0,333.333333333,-1983.33333334,-1566.66666666
208.77,358.333333333,-300.0,-670.833333335,-441.666666667,-587.5,-920.833333333,-658.333333335,-400.0,141.666666666,-1033.33333333,-850.0
209.14,-83.3331666665,106.547333333,227.380833333,147.619166667,188.095166667,294.0475,241.6665,177.380833333,-8.3335,308.333166667,258.3335
209.52,1.7545,104.824583333,211.403666666,148.2455,170.175333333,250.877333333,193.859666667,157.8945,47.3685000002,243.8595,245.614166666
209.90,20.0,54.7916666665,127.083333333,97.9166666669,103.75,142.5,106.25,105.416666666,51.6666666667,111.666666666,141.25
210.28,15.3153333333,42.5674166665,120.720833333,91.4414999998,95.4955,131.981833333,94.1441666668,103.6035,46.8466666666,92.7928333331,120.27
210.66,58.0806666665,96.2120833335,179.798,145.959666666,154.0405,188.888833334,144.4445,141.919166667,91.919,130.807833334,180.303
211.03,64.1305000001,85.5071666665,151.449333333,121.376833334,121.376666667,158.695666667,109.420333333,117.391166666,88.0435000002,108.695833333,144.202833333
211.41,65.3061666665,86.9045,147.278833334,129.591833334,122.449,150.340166667,106.462666666,102.721,91.1565000002,108.8435,157.823
211.79,56.4104999998,77.404,132.371833333,127.243666667,112.179333333,139.1025,101.6025,94.5513333331,86.5385000002,102.564,141.666666667
212.17,58.3333333333,64.9304166665,150.6945,140.972166667,126.736166666,142.361166666,115.972333333,119.0975,97.9166666669,122.916666667,148.263833333
212.55,69.6970000002,70.4545833335,167.4245,146.591166666,122.727333333,154.166666667,118.181833333,133.712,110.606,137.121166667,162.5
212.92,86.6666666666,92.9630833335,171.481333334,161.851833333,133.333333333,157.037166667,125.185166667,140.740666667,124.074,152.963,172.222166667
213.30,113.675333333,125.42725,194.017,184.188166666,158.9745,180.769333334,147.436,157.265,149.572666667,182.478666667,206.410333334
213.68,93.651,128.571166667,253.968166666,211.111166667,187.301666667,229.365166667,169.047666667,183.333333333,148.4125,248.412833334,257.936666667
214.06,114.285666666,210.714166667,332.143,284.523833333,273.809333334,351.1905,233.333166667,252.381,203.5715,383.333333334,325.0
214.44,94.2028333335,169.565416666,203.623333333,186.956333334,169.565333333,256.521833334,155.797333334,175.362166667,142.029,255.0725,214.492833334
214.81,53.5088333332,130.263,171.929833333,157.0175,121.0525,242.105333333,135.0875,159.649,103.508666666,245.614166667,180.701666667
215.19,74.4445,166.6665,216.666666666,182.222166667,147.777833333,304.444333334,201.111,184.444333333,105.5555,301.111,191.111166667
215.57,96.4285,211.3095,277.381,186.904666667,178.571333333,357.142833333,260.714333334,219.047666667,103.571666667,354.761666666,172.619166667
215.95,88.5416666665,203.125,253.125,131.25,121.875,300.0,222.916666666,197.916666667,57.2916666668,283.333333333,119.791666666
216.32,64.5835,152.777666667,172.916833333,90.2776666666,77.7778333335,201.388833334,145.138833334,115.972166667,18.0555,167.361166666,72.2221666666
216.70,57.5756666665,123.106,160.606166667,109.8485,81.8181666667,193.181833333,153.787833334,103.030166667,-17.4243333333,129.5455,40.1515
217.08,44.048,91.0715833335,200.000166666,144.0475,85.7141666667,291.666666666,203.571333333,148.809666667,-69.0475,132.142666667,42.8571666667
217.46,258.333333335,454.166666665,1666.66666667,1125.0,499.999999999,2050.0,1550.0,1075.0,-441.666666665,916.666666665,216.666666667
217.83,380.000000001,503.333333335,886.666666665,740.000000001,493.333333333,1056.66666667,876.666666667,680.0,183.333333333,596.666666667,426.666666666
218.21,-119.230666667,-194.871666667,-317.948666667,-264.102666666,-170.512666667,-350.0,-283.333333333,-206.410333334,-82.0515000001,-192.307833333,-138.461666667
218.59,-13.8888333335,-69.4445833335,-160.416666667,-91.6668333333,-68.75,-137.5,-118.0555,-52.7776666666,-16.6666666666,-61.1111666666,-54.861
218.97,-0.641,-57.3718333335,-143.589666667,-73.0771666665,-57.6921666665,-94.2306666668,-88.4614999998,-35.8975,-17.9488333333,-44.8718333333,-32.0515
219.34,5.9525,-48.8098333335,-118.452333333,-76.1905000001,-42.2618333332,-63.0951666667,-80.3571666665,-35.119,-22.6191666667,-26.1905,-26.1905
219.72,16.2163333334,-1.126,-44.144,-39.6398333333,0.4501666667,-10.3603333333,-21.1711666667,-0.00016666665,-3.6036666667,32.4325,15.3155
220.10,31.5601666667,30.674,-17.0213333334,-18.4398333334,4.9645,8.51066666668,-0.709,23.4043333333,10.6383333333,42.5531666667,28.7233333333
220.47,21.0883333334,21.9388333333,-27.2108333333,-26.8706666667,-13.9455,-0.34016666665,-4.0815,22.789,-4.4218333333,28.2311666667,21.7686666667
220.85,20.8333333333,6.06066666665,-35.2271666666,-26.894,-9.46983333335,-7.5755,-3.78766666665,31.0606666667,-9.46983333335,10.9848333334,19.3181666667
221.23,19.4445,-14.4839166666,-29.762,-22.6191666667,-10.7141666666,-14.2856666667,-1.58716666665,41.6668333333,-4.3648333333,1.1905,21.0316666667
221.61,15.812,-27.5641666666,-31.1965,-29.06,-23.0768333333,-23.9315,-3.84616666665,43.5896666667,-2.5641666667,-3.8461666667,10.2563333333
221.98,19.6971666667,-23.485,-27.273,-25.3788333334,-11.7425,-16.6666666667,-7.197,38.6363333334,5.6818333333,5.68183333335,20.4545
222.36,13.6363333333,-20.4546666666,-31.818,-35.6061666666,-7.95466666665,-26.515,-13.2575,34.0908333333,1.89383333335,4.16666666666,10.9848333334
222.74,18.4846666666,-13.1818333333,-22.7273333333,-34.2423333333,-2.12116666665,-24.2425,-5.7575,21.8181666667,6.06066666666,-0.908999999998,12.1213333333
223.11,0.7575,-36.9320833334,-41.2881666666,-56.8181666667,-18.9393333333,-64.0148333333,-24.2423333333,9.46966666665,-9.09100000002,-23.8635,-12.1211666667
223.49,11.9048333333,-19.5576666667,-23.4693333334,-39.796,-4.0816666667,-45.9185,-14.2856666667,22.449,3.7415,-17.6871666667,-10.8843333333
223.87,-13.1781666667,-42.2478333334,-51.5505,-66.6666666667,-26.3565,-80.2326666667,-35.6588333334,10.8526666667,-5.814,-56.2016666666,-43.7985
224.24,-37.8376666667,-83.5585833335,-79.2791666666,-101.3515,-43.2431666666,-119.819833334,-64.865,-14.4143333334,-35.135,-91.4413333334,-71.6216666667
224.62,-54.054,-94.1443333335,-75.6756666667,-106.3065,-32.4323333334,-129.279166667,-80.6306666667,-30.18,-43.2431666667,-101.351333333,-72.072
225.00,-41.195,-68.8678333334,-50.6288333334,-74.5283333333,-24.5283333333,-88.6793333334,-56.604,-23.2705,-20.1258333333,-68.2391666666,-61.6351666667
225.38,-50.7248333334,-74.09425,-71.7391666667,-85.8693333333,-30.0725,-101.449,-78.261,-27.5361666667,-27.5363333334,-82.6088333332,-71.7391666666
225.75,-37.4998333333,-44.643,-55.0595,-66.369,-13.9881666666,-74.107,-54.7618333333,-17.2618333333,-19.0475,-62.5,-44.0476666667
226.13,-32.527,-31.855,-49.1933333333,-55.6453333333,-12.3656666667,-66.129,-49.7315,-12.6343333333,-16.9355,-56.4516666666,-40.0538333333
226.51,-37.1585,-37.2948333333,-51.3661666667,-53.8251666666,-10.1093333333,-74.0438333333,-56.8303333333,-18.0326666667,-13.9343333333,-63.6613333334,-44.5356666667
226.88,-26.2556666667,-29.10975,-30.8218333333,-36.3015,1.59816666665,-49.7716666666,-46.5753333333,-8.904,-8.67583333335,-40.1826666667,-27.8538333333
227.26,-6.2706666667,-3.71283333335,-6.60066666669,-12.5415,15.5115,-13.8616666667,-21.287,10.2311666667,9.40616666667,-11.8811666667,0.000166666665
227.64,-7.87400000002,-4.3965,-8.26749999998,-13.2546666666,8.92366666669,-13.1231666667,-17.9788333333,3.41233333333,3.6745,-9.18633333333,0.656166666665
228.01,2.123,1.91058333335,-2.97233333333,-3.71533333333,13.8005,-4.14033333333,-11.1466666667,6.794,6.36933333335,-2.12316666666,6.58183333334
228.39,6.21733333334,3.58383333333,0.777333333335,3.109,13.7305,0.259,-5.78566666665,9.84450000001,8.37649999999,1.64083333333,7.94466666667
228.76,8.55850000001,5.81825,3.6785,5.4805,16.066,3.22816666666,-1.42633333335,11.7118333334,10.2105,4.7295,6.156
229.14,5.37399999999,0.584333333335,-1.24616666666,1.0125,12.0718333333,-1.55766666667,-6.61983333334,8.80083333331,3.81633333335,0.389333333335,1.16816666667
229.52,3.5975,-2.34958333335,-3.89133333333,-2.27633333333,7.636,-4.332,-6.60800000002,4.62566666666,1.76233333333,-1.76233333334,0.147
229.89,9.40533333335,1.41766666666,1.86716666667,2.07466666666,12.0331666667,2.07466666667,-0.1385,8.99033333334,6.70816666666,2.35133333333,3.87266666667
230.27,10.5625,2.435,1.78316666666,3.155,13.3058333333,4.52666666667,2.33183333334,10.0138333334,9.46499999999,4.45816666667,5.82983333333
230.65,11.3636666667,3.65008333334,2.20383333333,2.617,12.6721666666,9.09083333334,1.79083333333,11.6391666666,10.2616666667,6.74916666666,7.43816666667
231.02,12.2551666667,4.1315,-0.21,1.1905,10.9943333333,8.1935,1.33066666666,10.9245,9.52383333335,4.972,4.48183333334
231.40,11.6005,0.623833333335,-4.91916666667,-3.45083333333,5.35966666666,3.7445,-1.76216666667,5.433,5.06616666667,0.734166666666,-2.8635
231.78,15.1588333333,-0.635166666665,-4.603,-1.74616666667,6.26983333333,5.15883333334,0.793666666685,8.49183333335,9.84116666665,2.06333333333,-0.634833333334
232.15,15.523,-1.59308333334,-5.22883333334,-0.572000000001,8.25166666666,5.55566666667,2.85950000002,8.49666666666,12.4183333333,4.41183333334,0.490166666666
232.53,15.2631666666,0.83325,-7.1055,-3.158,9.29816666667,5.96483333334,4.21083333332,7.54366666669,14.4735,4.5615,0.965000000001
232.90,15.3298333333,0.75775,-8.02133333335,-6.5955,6.41716666667,4.189,2.22816666667,4.0105,15.4188333334,6.14966666667,0.713000000001
233.28,14.5501666667,0.220333333335,-6.79016666665,-7.40733333333,4.409,2.11633333333,-0.176166666665,1.05816666667,15.5203333333,6.87833333333,1.2345
233.66,12.457,-1.71808333333,-7.04466666666,-9.79366666667,5.842,3.00683333333,-3.26466666667,0.5155,13.1445,6.01383333334,-1.117
234.03,5.66666666667,-7.58333333335,-12.4166666667,-14.6666666667,2.0,-2.91666666666,-10.3333333333,-3.33333333333,7.75,2.41666666666,-6.75000000002
234.41,5.45166666666,-5.60758333335,-10.1246666667,-14.1745,2.648,-3.81616666667,-8.87816666666,-1.47983333333,5.14,1.947,-7.71016666668
234.78,4.40966666667,-8.33325,-12.3315,-14.1258333333,1.71883333333,-9.04333333332,-7.39916666667,-3.96116666667,3.06433333334,-0.373833333333,-9.56666666668
235.16,-0.5925,-11.0,-13.926,-16.074,-0.740833333335,-11.9998333334,-8.96283333334,-5.5555,1.70366666666,-2.29616666667,-10.2223333333
235.54,-3.5865,-13.2559166667,-14.4866666666,-17.9325,-1.4065,-13.924,-10.4076666666,-5.907,0.211166666665,-6.11816666667,-8.931
235.91,-5.91816666666,-13.8778333334,-15.7143333333,-20.5441666666,-4.694,-17.7551666666,-14.3538333333,-6.87066666669,-3.46933333333,-8.91133333334,-11.8368333333
236.29,-6.66683333333,-17.4828333334,-15.442,-23.4013333333,-8.50349999998,-19.8638333333,-17.1428333333,-8.63966666668,-6.53066666667,-13.4013333333,-14.8298333333
236.66,-6.0545,-17.6531666667,-14.0815,-23.6055,-9.38783333332,-17.483,-18.2315,-7.55116666669,-6.53066666667,-13.4695,-16.5986666667
237.04,-3.60883333334,-13.0576666667,-11.3515,-17.2575,-8.07083333333,-12.9918333333,-15.092,-2.1,-2.09966666667,-12.4671666666,-13.189
237.41,1.58716666666,-5.79983333334,-6.89866666665,-11.2943333333,-3.663,-6.22733333333,-8.05883333332,2.6865,3.48016666667,-7.326,-6.71550000002
237.79,2.20233333333,-4.46441666667,-5.23816666665,-9.76183333335,-4.52366666667,-5.41683333333,-6.13116666667,4.7025,5.59516666666,-6.9045,-5.23833333332
238.17,2.38083333333,-3.09533333333,-4.82133333331,-9.34516666667,-6.72633333332,-4.10716666666,-5.119,4.70233333333,7.49983333334,-8.15466666667,-4.28566666665
238.54,1.38416666667,-3.57575,-4.78633333334,-9.74633333335,-8.13150000002,-2.5375,-6.17066666667,4.0945,8.07383333335,-9.16966666666,-3.69083333334
238.92,1.75416666666,-1.48025,-4.2215,-10.0328333333,-7.01766666667,-0.712833333335,-6.90783333334,4.65983333333,8.77183333333,-9.26533333335,-3.23466666666
239.29,2.53283333334,-0.557333333333,-3.74883333333,-8.96666666669,-5.62333333334,0.2025,-6.33233333333,4.8125,8.30783333334,-8.15616666666,-2.12766666667
239.67,1.8785,-0.891083333333,-4.62416666667,-8.57433333333,-6.84,0.289166666665,-5.7805,4.72033333334,7.36983333334,-5.97283333334,-3.13116666667
240.04,1.085,-1.69266666667,-4.77416666667,-8.42033333333,-6.554,0.564166666665,-4.81783333334,3.125,6.16316666667,-5.38183333334,-3.125
240.42,3.59033333333,0.51025,-3.9305,-5.9335,-4.535,2.64533333333,-2.8725,3.66566666667,7.97433333334,-2.41883333333,-1.51183333333
240.79,4.271,-0.4495,-3.50033333333,-4.49583333333,-4.271,1.76616666667,-2.44066666666,3.30766666666,7.8035,-1.60566666666,0.032166666665
241.17,4.8055,-1.86108333334,-2.9445,-4.611,-4.11116666667,1.44433333333,-1.97216666667,2.97216666667,6.77766666667,-0.888833333335,0.3055
241.54,4.864,-2.06241666666,-2.88516666666,-3.7195,-3.48116666667,1.43066666666,-2.12216666667,2.83733333334,6.08,-0.548333333335,0.167
241.92,4.765,-1.8865,-3.85933333333,-3.88116666666,-3.42816666667,0.927000000001,-2.69516666667,1.85416666667,5.32566666666,-0.45283333333,-0.582
242.29,5.5425,-1.46525,-3.70816666666,-2.85083333333,-2.71133333333,1.176,-2.65166666667,2.0135,5.48233333333,0.8775,-0.1595
242.67,6.42616666666,-0.939583333333,-3.51383333334,-2.23616666667,-2.14216666667,1.334,-2.14216666667,2.142,5.825,1.86033333334,0.3195
243.05,7.0505,-0.287,-2.90616666667,-1.507,-2.26066666667,1.9735,-1.29166666666,2.6195,6.08183333334,2.87033333333,0.986833333335
243.42,7.52066666666,0.15575,-2.55883333333,-1.0545,-2.04016666667,2.55866666667,-0.760666666668,2.749,6.466,3.28483333333,0.88183333333
243.80,8.57333333334,1.43166666667,-1.62183333334,-0.0168333333335,-0.711666666666,3.2275,0.032833333333,3.65766666667,7.44783333333,3.90583333333,2.01916666667
244.17,9.044,1.954,-1.17883333333,0.759166666667,-0.532833333334,3.8435,-0.323000000002,3.779,7.881,3.8275,2.22866666667
244.55,8.07266666667,1.461,-1.34283333333,0.252833333333,-0.995333333333,3.19116666667,-1.34283333333,3.53866666667,7.17216666666,3.25433333333,2.05383333333
244.92,7.75533333333,2.10616666667,-0.790833333334,0.532333333333,-0.5625,2.96533333333,-0.775666666665,3.7255,7.436,3.1935,2.29633333333
245.30,6.43016666667,0.973333333334,-1.77333333333,0.317333333334,-1.03816666667,1.615,-1.2545,2.60983333333,6.28616666667,2.16266666666,1.485
245.67,6.02666666667,0.946666666667,-1.73333333333,0.16,-0.826666666666,1.38666666667,-0.920000000002,2.49333333333,6.24,1.74666666667,1.56
246.05,6.497,1.62425,-0.642333333335,1.12733333333,-0.242333333333,1.98766666667,0.0971666666665,3.29716666667,6.99383333334,2.4605,2.582
246.42,6.95616666667,1.87791666667,0.326666666667,1.53483333333,0.359,2.17716666666,0.827333333333,3.8535,7.26116666666,2.776,3.05883333333
246.79,7.1175,1.89775,0.9985,1.6805,0.810666666667,2.49133333334,1.3345,4.2705,7.66116666667,2.82716666667,3.42033333333
247.17,6.9035,1.867,1.03816666667,1.621,0.792500000002,2.2585,1.05633333334,3.93433333333,7.377,2.277,3.18766666667
247.54,6.916,1.89691666667,1.28216666667,1.48266666667,0.828666666667,2.05833333333,0.776166666667,4.16016666666,7.53516666667,2.2065,3.2705
247.92,6.463,1.32325,1.179,0.890499999998,0.585166666669,1.79816666667,0.1525,3.60466666667,7.23466666666,1.79816666667,2.994
248.29,6.7065,1.6225,1.59333333333,1.1595,1.00933333333,2.17733333333,0.767166666667,3.9705,7.67433333333,2.219,3.37
248.67,6.70483333333,1.74908333334,1.65733333333,1.44083333333,0.907833333333,2.19066666667,1.03283333333,4.03133333333,7.563,2.27383333333,3.40683333333
249.04,6.67516666667,1.56416666667,1.66233333333,1.39783333333,0.724833333332,2.2165,0.954666666667,4.12616666667,7.6385,2.10583333334,3.197
249.42,7.22766666667,2.40191666667,2.37966666666,1.5185,1.039,2.74383333334,1.465,4.77716666666,8.2755,2.55716666667,3.70266666666
249.79,7.46083333333,2.57033333334,2.8675,1.43366666666,0.745333333335,2.858,1.641,5.14083333333,8.40416666666,2.9145,3.556
250.17,7.19066666666,2.03783333334,2.761,0.788666666665,0.404666666666,2.65966666667,1.22383333333,4.87483333334,8.01,2.35633333333,2.9025
250.54,6.34833333333,1.68866666667,2.533,0.219166666667,-0.339666666666,2.14916666667,0.526333333334,4.57233333333,7.42316666666,1.61166666667,2.456
250.92,5.71333333334,1.47,2.09816666667,-0.2015,-1.12616666667,1.3515,0.154,4.01866666667,6.69766666667,1.126,1.84933333333
251.29,5.56833333333,1.44575,2.298,-0.1515,-1.25,1.5405,0.341,4.154,6.654,1.67933333333,1.80566666667
251.66,5.45233333333,1.344,2.26083333333,-0.116166666666,-1.13683333334,1.925,0.671833333334,4.057,6.43416666667,1.69233333333,2.05433333333
252.04,5.69766666667,1.53733333333,2.14316666666,0.226333333334,-1.105,1.744,1.0915,4.45933333333,6.53616666667,2.06316666666,2.01016666667
252.41,4.90333333334,0.645333333335,1.22233333333,-0.8555,-1.589,0.434666666667,0.5295,3.49066666666,5.54183333334,1.2225,1.2225
252.79,5.8745,1.02441666667,1.93983333333,-0.888000000002,-0.41,1.257,1.28416666667,4.0165,6.53,2.1995,1.74866666666
253.16,5.90016666667,0.840833333335,1.70933333334,-1.4335,-0.482333333333,1.2685,0.882333333335,3.41883333333,6.176,2.37116666666,1.68183333333
253.54,6.57766666666,1.10766666667,2.18783333333,-0.390333333334,0.459833333333,2.313,1.24016666667,3.72066666667,6.703,2.88466666667,2.41066666667
253.91,6.60316666667,1.19666666667,1.88866666666,0.173,0.475833333333,2.52316666667,1.25466666666,3.61883333334,7.19433333333,3.172,2.68166666666
254.28,7.2925,1.83775,2.43583333334,1.10716666667,1.10716666667,2.95233333333,2.0965,4.42866666667,7.80916666667,4.20716666667,3.52816666666
254.66,7.0525,1.50483333334,1.9445,0.370333333332,0.910499999998,2.63883333334,2.20666666667,3.966,7.65416666667,3.98133333333,3.56466666666
